Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209)
0.5593837068106627,0.5993707023060239,3.76,0.0,0.19074415152261348,0.0708649009644204,1.1047568331617794,1.866770579701928e-17,8.260809862181969e-14,8.259109701964806e-05,6.091012779941818e-05,2.9138910813448073e-08,4.5920103995353246e-07,7.4324221010161154e-06,0.2992007246626203,0.0010133727852177476,1.4270639170680142e-07,6.728212824446423e-09,1.2219644289434791e-06,0.024194712243938897,0.0022802980497065735,1.4542273443329145e-07,0.5907049827093053,1.2988181364673591e-05,6.70117885839189e-15,2.4720893893538125e-07,0.002965689800895217,2.9501248386339815e-11,1.2244600671893674e-11,1.1234864391234591e-09,3.4491872334813256e-17,1.6436834441119009e-12,1.0922516250047203e-17,4.024731153147658e-12,0.08080915575751742,2.403957505473152e-08,2.7882187914517817e-05,6.328372082399794e-14,9.354440706404726e-17,1.8756967676067183e-10,7.471179211673691e-12,4.154163906898195e-05,1.1295642463105892e-12,6.46903993598688e-15,9.021695268225828e-08,1.9883960770260654e-05,3.959442536360896e-14,5.016462681199496e-14,1.4078579275842006e-09,4.4473257937338183e-10,4.311796074149898e-06,8.380440552824951e-12,2.1563404453206045e-10,6.839150485069114e-19,1.1624175757964287e-22,1.0259929940399342e-06,1.3690920341238382e-26,3.5289282017512293e-10,2.7501488657513407e-13,1.731726863281198e-19
0.5604905447377443,0.5993971919440336,3.76,0.0,0.1904500216476031,0.07036278301642446,1.1052376118181952,1.8607328525576596e-17,8.202399437387459e-14,8.220508009014876e-05,6.040881119914303e-05,2.8795947306777736e-08,4.558178951321914e-07,7.4086364826829225e-06,0.2994403466513586,0.0010063248313383773,1.4140600121332866e-07,6.641508474458223e-09,1.21510720778152e-06,0.02414552061597412,0.002269446984188013,1.4416837524367315e-07,0.5909892926926988,1.284903656415658e-05,6.684863545921326e-15,2.4692621993669144e-07,0.0029723941995343393,2.935495385269676e-11,1.215604262025694e-11,1.1189478816226234e-09,3.410735243074048e-17,1.627916289152998e-12,1.0800765027474168e-17,3.980174821667899e-12,0.08093289011124943,2.398159155824282e-08,2.7897468061676424e-05,6.328531049253918e-14,9.290248185309238e-17,1.8677435357405157e-10,7.458570070517719e-12,4.1564876194265794e-05,1.1294946372728506e-12,6.430936524341586e-15,8.967783836050741e-08,1.9931006673140667e-05,3.9468087200596743e-14,5.0166020867845565e-14,1.399543405015761e-09,4.4468257302430775e-10,4.302794066898891e-06,8.303321014892275e-12,2.160955776799613e-10,6.847300756276168e-19,1.164311526745355e-22,1.0254367733103123e-06,1.3713221924960606e-26,3.5204685240546626e-10,2.7444072069996197e-13,1.7124348282329792e-19
0.5615973826648258,0.5994234432958321,3.76,0.0,0.1901590441255344,0.06986591167705217,1.1057127820062602,1.8546287552791728e-17,8.144289576413757e-14,8.182168581595234e-05,5.991276569973592e-05,2.8458004385570794e-08,4.524705308819103e-07,7.3848928401381296e-06,0.2996782948570643,0.0009993547079219767,1.4011876630724504e-07,6.5561151348900005e-09,1.2082967276437637e-06,0.02409664008175462,0.0022586819461818865,1.4292724357393423e-07,0.5912704842576549,1.2711899849267962e-05,6.668629222006537e-15,2.4664215766185485e-07,0.00297910771595496,2.9209493558209776e-11,1.206836252311072e-11,1.1144202743727372e-09,3.372772611957095e-17,1.6123548981966276e-12,1.068056300452362e-17,3.936186307926304e-12,0.08105569514443137,2.3923270346790378e-08,2.7912579094820954e-05,6.328677990132807e-14,9.22656049263072e-17,1.859833163238061e-10,7.445847382328906e-12,4.158872153093821e-05,1.129444437463386e-12,6.393125214081764e-15,8.914756461442804e-08,1.997825772492116e-05,3.934205072785223e-14,5.0167286116176876e-14,1.3912944882360506e-09,4.4463232008018926e-10,4.293873995515065e-06,8.227234292819697e-12,2.1655266961858851e-10,6.855413800459208e-19,1.1661946237909321e-22,1.0248767418131787e-06,1.373539571126812e-26,3.5120575382063776e-10,2.7387178085734194e-13,1.6933880640277279e-19
0.5627042205919074,0.5994494591876007,3.76,0.0,0.1898711772019969,0.06937421925850434,1.106182420568439,1.8484716297080552e-17,8.086483868729625e-14,8.144089745391304e-05,5.942192888697805e-05,2.8124998131392106e-08,4.491585311429639e-07,7.361192890187263e-06,0.2999145852970806,0.000992461307301813,1.3884457484917992e-07,6.472011126917558e-09,1.2015328071590192e-06,0.024048067959495715,0.0022480021088987345,1.4169919864567557e-07,0.5915485985651776,1.257673671645448e-05,6.6524757235683424e-15,2.4635678802995965e-07,0.0029858300742856042,2.9064868085147365e-11,1.1981550407089344e-11,1.1099038852416204e-09,3.335293059946464e-17,1.59699618486383e-12,1.0561890305740814e-17,3.8927582780094106e-12,0.08117758019524483,2.3864621638626007e-08,2.7927519424758294e-05,6.328812435799298e-14,9.16337455769612e-17,1.851965596460442e-10,7.433014680008016e-12,4.161316409108103e-05,1.1294133382847287e-12,6.3556046614403986e-15,8.862598510179221e-08,2.0025710468287475e-05,3.9216318703698854e-14,5.016841975262617e-14,1.3831105917209134e-09,4.44581847849273e-10,4.2850343653990615e-06,8.152162124750982e-12,2.1700536564665882e-10,6.863489629608293e-19,1.1680669175436372e-22,1.024312961922049e-06,1.3757442296106237e-26,3.5036948011166846e-10,2.733079717187547e-13,1.674583428731785e-19
0.5642382662783804,0.5994851323440904,3.76,0.0,0.18947726842475787,0.06870118634616727,1.1068243209977722,1.8398513919261272e-17,8.006876206114512e-14,8.091741308663282e-05,5.875014033223809e-05,2.767146993914169e-08,4.446258989364035e-07,7.32842077395498e-06,0.3002393655833703,0.000983032077889094,1.370999387395607e-07,6.3575374961017984e-09,1.1922348407992075e-06,0.023981253375601624,0.0022333395076061867,1.400185408268004e-07,0.5919290445298621,1.2392604619616688e-05,6.63022075457109e-15,2.4595917794863666e-07,0.0029951611805164526,2.8865802266664957e-11,1.1862648351962483e-11,1.1036633867441051e-09,3.284134604831257e-17,1.576038899796069e-12,1.0399905240573219e-17,3.8334814424608485e-12,0.08134500547988602,2.3782813464837244e-08,2.7947941192221143e-05,6.328977257815273e-14,9.076624493420386e-17,1.8411320357600318e-10,7.41505347914944e-12,4.164800811249615e-05,1.1294012510685535e-12,6.3040804068884324e-15,8.791719830696791e-08,2.009180573254695e-05,3.9042566063346334e-14,5.016976821728221e-14,1.371874423823618e-09,4.445115816751139e-10,4.2729131629729184e-06,8.049758468870623e-12,2.176256048678213e-10,6.874620998005814e-19,1.1706440955123142e-22,1.023525495290448e-06,1.3787789030453828e-26,3.4921832429586405e-10,2.725348573912976e-13,1.648915278719239e-19
0.5657723119648533,0.5995203658483469,3.76,0.0,0.1890891483109219,0.06803779903338626,1.107455938830807,1.8311015682476416e-17,7.927868568780899e-14,8.039885742748239e-05,5.808807665243063e-05,2.7227051742825524e-08,4.401593224312665e-07,7.295740030346087e-06,0.300561033434561,0.0009737452909044938,1.353798420689987e-07,6.245444030161755e-09,1.1830254368552647e-06,0.023915019127183707,0.0022188368413566827,1.3836238344640258e-07,0.5923037632105961,1.2212110524486799e-05,6.608120226275356e-15,2.455592160733964e-07,0.0030045080271617346,2.8668340947642874e-11,1.1745370002001666e-11,1.0974458428516465e-09,3.233875727815395e-17,1.5554571634458444e-12,1.0240768072085039e-17,3.775248126513917e-12,0.0815107056047227,2.370042181380479e-08,2.7968028199914724e-05,6.329116004237412e-14,8.99082394591925e-17,1.8303803979353425e-10,7.396896628399033e-12,4.168395038037678e-05,1.12942447638108e-12,6.253108188517131e-15,8.72244614443132e-08,2.015827291588706e-05,3.8869410156476374e-14,5.017085149102936e-14,1.3607607410359907e-09,4.444410137247485e-10,4.260939845955625e-06,7.949223015954412e-12,2.1823760495970392e-10,6.885680976407487e-19,1.1732007555617684e-22,1.022731104641875e-06,1.381789418032103e-26,3.480762360519521e-10,2.7177117548931124e-13,1.6236980400129161e-19
0.5673063576513263,0.5995551668627447,3.76,0.0,0.18870671145186946,0.06738388611516329,1.1080774679389311,1.822276941589105e-17,7.849468435179279e-14,7.988518559670486e-05,5.7435578262256846e-05,2.6791534016118802e-08,4.357577307443819e-07,7.263154728354398e-06,0.3008796298028743,0.0009645981650350792,1.3368398441794733e-07,6.135676380792812e-09,1.173904062356171e-06,0.023849358306377768,0.0022044919821322577,1.3673036051011515e-07,0.5926728585012169,1.2035168568320587e-05,6.58617362211836e-15,2.451569920959424e-07,0.0030138699042826333,2.847248360018013e-11,1.162968947389348e-11,1.0912518325639247e-09,3.184500306873486e-17,1.5352431976267601e-12,1.0084427775852052e-17,3.718039517839541e-12,0.08167470453156152,2.3617472410192315e-08,2.7987776733470892e-05,6.329227519664384e-14,8.9059644700036e-17,1.8197104729724535e-10,7.378552922534902e-12,4.172096329550642e-05,1.1294822358038821e-12,6.202684054395149e-15,8.654740839766684e-08,2.0225103210330355e-05,3.869685747654971e-14,5.017166269026359e-14,1.3497679725419573e-09,4.4437020994986664e-10,4.249110690498563e-06,7.850510725978605e-12,2.18841483393701e-10,6.896669646538815e-19,1.175737035181882e-22,1.021929944794392e-06,1.384775936462002e-26,3.469431004498936e-10,2.7101668849832536e-13,1.5989236453594036e-19
0.5688404033377993,0.5995895424086107,3.76,0.0,0.18832985458362853,0.06673927974996977,1.1086890982009876,1.8134521793259053e-17,7.77168215535988e-14,7.937635264425327e-05,5.6792488088145226e-05,2.6364712383740236e-08,4.314200673819032e-07,7.2306687537025026e-06,0.30119519500515696,0.0009555879811603582,1.320120651257048e-07,6.028181457397077e-09,1.1648701671716294e-06,0.023784264094176312,0.0021903028298954383,1.3512210961163056e-07,0.5930364321764402,1.1861695106487093e-05,6.564380396367323e-15,2.447525935207131e-07,0.0030232461116053272,2.8278228968419036e-11,1.1515580595533888e-11,1.0850817815730579e-09,3.1359924837685614e-17,1.5153893888483481e-12,9.930834161800881e-18,3.6618371165526725e-12,0.08183702587862712,2.353399042819654e-08,2.8007183271020482e-05,6.329310684485376e-14,8.822037537093873e-17,1.809122027013795e-10,7.360030928026405e-12,4.17590198739256e-05,1.1295737670570838e-12,6.1528039264785314e-15,8.588568177309837e-08,2.0292287957227075e-05,3.852491421375555e-14,5.01721951542986e-14,1.3388944463016191e-09,4.442992338237518e-10,4.237422067407642e-06,7.753577865967539e-12,2.194373563888344e-10,6.907587108356843e-19,1.1782530728287387e-22,1.0211221665571666e-06,1.3877386213623193e-26,3.458188037791979e-10,2.7027116494112296e-13,1.574584159029216e-19
0.5703744490242723,0.5996234993818469,3.76,0.0,0.18795847655185435,0.06610381540816486,1.1092910155677955,1.8044574619234438e-17,7.694518118915176e-14,7.887231358889332e-05,5.6158651561473645e-05,2.5946387495424433e-08,4.2714529028694773e-07,7.198285809178651e-06,0.30150776873112733,0.0009467120811426731,1.3036378347496152e-07,5.922907402070646e-09,1.155923184568538e-06,0.023719729759875668,0.0021762673124520624,1.335372720060323e-07,0.5933945839270083,1.169160865805704e-05,6.542739974053693e-15,2.443461054593828e-07,0.003032635958544104,2.808557506443154e-11,1.1403021410054119e-11,1.0789368106482445e-09,3.088336416679281e-17,1.4958882855943405e-12,9.779937090661413e-18,3.606622451683556e-12,0.08199769292297428,2.3450000539211577e-08,2.8026244486642237e-05,6.329364415541344e-14,8.739034533537014e-17,1.7986148038675681e-10,7.341338980639482e-12,4.179809373579243e-05,1.1296983236868592e-12,6.103463609910836e-15,8.523893273544311e-08,2.0359818645340322e-05,3.8353586251855014e-14,5.017244245160422e-14,1.3281392030637544e-09,4.442281463741369e-10,4.2258704404122975e-06,7.658381968275566e-12,2.2002533889968235e-10,6.918433479931438e-19,1.180749007938134e-22,1.0203079168483288e-06,1.390677636912077e-26,3.4470323361162526e-10,2.6953437926733387e-13,1.550671652443561e-19
0.5719084947107452,0.5996570445375583,3.76,0.0,0.18759247826122316,0.06547733179772909,1.109883402155293,1.7953058165448013e-17,7.61798260724319e-14,7.837302343792219e-05,5.553391658655441e-05,2.553636490913438e-08,4.229323720380216e-07,7.166009426002661e-06,0.30181739005516806,0.0009379678662331887,1.2873883910635038e-07,5.81980356805128e-09,1.1470625333360708e-06,0.023655748660400704,0.0021623833851905023,1.3197549279844033e-07,0.5937474114104084,1.1524829843378967e-05,6.52125175435254e-15,2.4393761106580055e-07,0.0030420387642847544,2.789451925432241e-11,1.1291988267718882e-11,1.07281762445712e-09,3.0415166126259184e-17,1.4767325957556319e-12,9.631687527014083e-18,3.5523774614735727e-12,0.08215672860371583,2.3365526811996915e-08,2.804495724766776e-05,6.329387666890026e-14,8.65694678841701e-17,1.7881885260224846e-10,7.322485195434721e-12,4.18381590906975e-05,1.1298551748064697e-12,6.0546588054750945e-15,8.460682078330718e-08,2.042768690850919e-05,3.8182879186289023e-14,5.0172398386405515e-14,1.317500920442188e-09,4.441570062976035e-10,4.214452363752253e-06,7.564881786697314e-12,2.206055445960633e-10,6.929208896701357e-19,1.183224980850958e-22,1.0194873386172096e-06,1.3935931483547812e-26,3.4359627878179245e-10,2.6880611169951486e-13,1.5271783713806104e-19
0.5732891358285709,0.5996868885605,3.76,0.0,0.1872675992008652,0.0649210443239581,1.1104085487597184,1.787138781354396e-17,7.549640111132114e-14,7.792768543820068e-05,5.4979313208231754e-05,2.5174286209157266e-08,4.191927975502839e-07,7.137054580415589e-06,0.3020935567504134,0.0009302085624653837,1.2729609475404763e-07,5.728824751391269e-09,1.1391612696371903e-06,0.023598633266215387,0.002150015792434872,1.305893162494451e-07,0.5940604830069431,1.1377492983374225e-05,6.5020419742917274e-15,2.435683179729597e-07,0.0030505118144414,2.7723932754003563e-11,1.1193340082169871e-11,1.0673322344372467e-09,3.0000813881343475e-17,1.4597819023859447e-12,9.500487274477209e-18,3.5043715788190683e-12,0.08229848458984644,2.328910624103341e-08,2.806149836059339e-05,6.329381697006431e-14,8.583843163740284e-17,1.7788738384976165e-10,7.305384956910588e-12,4.1875044784993274e-05,1.1300233608633197e-12,6.01118871427863e-15,8.405015987280387e-08,2.0489050172223926e-05,3.8029778128404397e-14,5.017210467165261e-14,1.3080246919702549e-09,4.4409298193087773e-10,4.204287503599203e-06,7.482148327675404e-12,2.2112117344838282e-10,6.938846230440071e-19,1.18543640537756e-22,1.0187435227982568e-06,1.396197149910925e-26,3.42607294739286e-10,2.6815777676590885e-13,1.5063866472964507e-19
0.5746697769463965,0.5997164091352951,3.76,0.0,0.18694692967174056,0.06437179002035193,1.1109262474217412,1.7788820567247e-17,7.481813654321427e-14,7.748612485441356e-05,5.4431853446457624e-05,2.4818643677888955e-08,4.155017798338884e-07,7.10819112078803e-06,0.30236739079874286,0.0009225520520360144,1.2587179256138897e-07,5.6395284767337244e-09,1.1313290102381127e-06,0.023541955960978522,0.00213776790165119,1.292212793975186e-07,0.5943693878506224,1.1232717659880162e-05,6.482954499388263e-15,2.4319752326907777e-07,0.003058994335224068,2.755463531877557e-11,1.109589021051878e-11,1.0618683416981375e-09,2.9593003225061095e-17,1.4431001159750611e-12,9.371358028982486e-18,3.4571240772613814e-12,0.08243895373389389,2.3212329693525645e-08,2.807775280140343e-05,6.329349505645875e-14,8.511467443548724e-17,1.7696242455341165e-10,7.288165646788737e-12,4.191269516690731e-05,1.1302166142583657e-12,5.968145562738743e-15,8.350484892436381e-08,2.0550674311022308e-05,3.787718803828202e-14,5.017156589958805e-14,1.2986408167892824e-09,4.440290002677308e-10,4.194225711011706e-06,7.400727527980879e-12,2.2163067513337664e-10,6.948426335531077e-19,1.1876318782300618e-22,1.0179947934728764e-06,1.3987823694730596e-26,3.416251209849179e-10,2.67516015686597e-13,1.4859228764027791e-19
0.5760504180642222,0.5997456109286131,3.76,0.0,0.18663040154948632,0.0638294577919671,1.1114366232349817,1.7704312702872274e-17,7.414507946928037e-14,7.704830896106909e-05,5.38914314770295e-05,2.4469305289590374e-08,4.118586001696947e-07,7.079421279968176e-06,0.30263891944538,0.0009149965585574265,1.2446571498539702e-07,5.551880234798504e-09,1.1235653044310748e-06,0.0234857120811515,0.0021256382788044296,1.2787113167680097e-07,0.5946741930712891,1.1090450165257117e-05,6.463988840836929e-15,2.428252832477741e-07,0.0030674858507082313,2.7386623777435926e-11,1.099962417679893e-11,1.0564267827004217e-09,2.919162493132305e-17,1.4266822398342807e-12,9.244265219058262e-18,3.4106222346583878e-12,0.08257815206871634,2.3135213628916746e-08,2.809371866142447e-05,6.329290403044972e-14,8.43981320712295e-17,1.7604395050175529e-10,7.270832733086285e-12,4.1951092609323095e-05,1.1304344332387443e-12,5.925526032034876e-15,8.297065629639802e-08,2.0612553518308586e-05,3.7725112421052044e-14,5.0170778011593656e-14,1.2893487254587245e-09,4.439650994691405e-10,4.184264653977895e-06,7.320591707553957e-12,2.2213412980350832e-10,6.957949344619064e-19,1.1898115033734494e-22,1.0172412474494103e-06,1.4013489294515096e-26,3.4064967920090416e-10,2.6688067972122504e-13,1.4657815907154922e-19
0.5774310591820478,0.5997744985281724,3.76,0.0,0.18631794795601492,0.06329393851284648,1.111939798970326,1.762099313863816e-17,7.347722461992015e-14,7.661420508458393e-05,5.335794304865542e-05,2.412614195991826e-08,4.0826254949730957e-07,7.050747201112682e-06,0.30290816955662137,0.0009075403412132946,1.2307764527201547e-07,5.465846249514662e-09,1.1158696954218203e-06,0.023429897018862143,0.002113625507393106,1.265386252044779e-07,0.5949749645694997,1.0950638039216557e-05,6.445144498172879e-15,2.42451653377711e-07,0.003075985891432331,2.7219894669811405e-11,1.0904520431725436e-11,1.0510070013556354e-09,2.879657533045167e-17,1.4105233746691813e-12,9.119176032592772e-18,3.364853970789598e-12,0.0827160954135183,2.305777415896592e-08,2.810939414833038e-05,6.32920372330903e-14,8.368874029930305e-17,1.7513193635282906e-10,7.2533915625224326e-12,4.1990219839846423e-05,1.1306763256198035e-12,5.883326757609717e-15,8.244735534185818e-08,2.067468207666967e-05,3.75735546815371e-14,5.016973710254437e-14,1.2801465435742783e-09,4.4390131636268385e-10,4.174402054656535e-06,7.241713898422902e-12,2.2263161674132132e-10,6.967415399728302e-19,1.1919753851077648e-22,1.0164829797336103e-06,1.4038969526508457e-26,3.396808920051345e-10,2.6625162358454865e-13,1.445957601041401e-19
0.5788117002998735,0.5998030764428439,3.76,0.0,0.18600950323843285,0.06276512499455458,1.1124358951149182,1.7537577903324495e-17,7.281460648880379e-14,7.618378062372797e-05,5.283128546336691e-05,2.378902745466354e-08,4.047129281999882e-07,7.0221709231760625e-06,0.30317516762492086,0.0009001816941078614,1.217073673486749e-07,5.3813934586158355e-09,1.1082417189198657e-06,0.023374506221488844,0.002101728188314859,1.2522351471438798e-07,0.5952717670375388,1.0813230043545834e-05,6.4264209555163456e-15,2.4207668752793637e-07,0.0030844939944015943,2.705444415072416e-11,1.0810563944809589e-11,1.0456096084234167e-09,2.8407748750234995e-17,1.394618716581584e-12,8.996057022443178e-18,3.319806981706833e-12,0.08285279937568406,2.2980027141514847e-08,2.8124777577476573e-05,6.329088821252373e-14,8.298643455529973e-17,1.7422635572363655e-10,7.23584734130328e-12,4.203005993393286e-05,1.1309418084007003e-12,5.841544329826727e-15,8.193472431603787e-08,2.073705435690719e-05,3.74225180349899e-14,5.0168439396343616e-14,1.2710335454770914e-09,4.4383768640424674e-10,4.164635688372211e-06,7.16406781892201e-12,2.2312321435611892e-10,6.976824652910825e-19,1.194123628214708e-22,1.0157200834917087e-06,1.4064265624415777e-26,3.3871868293113824e-10,2.656287053823442e-13,1.4264456168571677e-19
