Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171)
1.954686721141733e-05,0.8753221607453315,3.76,0.0,0.7108364070726565,0.9895566105587962,0.012663952469895748,2.8931383038482007e-12,6.139728691120584e-09,0.0179228118141998,0.00047669585141538884,5.282371746858168e-07,0.00021531116172451414,0.00023052875258738152,0.010557232992900597,0.004141460724952767,5.659097794556387e-05,1.2332804578517821e-06,6.860446774092453e-06,0.002403379949816324,0.0010721806306378573,2.0115227710435868e-05,0.001680124906684262,7.894301267326444e-06,1.1016415492854258e-10,7.484204792926705e-07,5.497217857758641e-05,1.2154316471572184e-08,7.295817501457918e-07,1.1727645591361073e-06,5.601521056564477e-13,5.228668487744647e-11,6.428618255955497e-13,4.585520816220484e-08,0.0005687153415342537,2.446137696068373e-08,2.0644167187876917e-07,2.0960685249240055e-12
1.9765011798276448e-05,0.8753577087427857,3.76,0.0,0.710190563827877,0.9893011809664936,0.012973609040640023,3.021313589185116e-12,6.271818692020481e-09,0.01814840706140953,0.00047864916294937805,5.347291876119628e-07,0.00021902308417897856,0.00023573822773650168,0.010839704586394338,0.004220795990725949,5.7636459543803627e-05,1.2512285565827475e-06,7.053211701717946e-06,0.0024946498297518335,0.0011019289662959257,2.0815420592974693e-05,0.0017488094886444973,7.956265012025074e-06,1.143490233204872e-10,7.897117689881194e-07,5.851312905155667e-05,1.3161933200194211e-08,7.516563837430321e-07,1.2075341901634503e-06,5.765920803782116e-13,5.385074460402751e-11,6.617237121328747e-13,4.7209760776403773e-08,0.0005905370872245557,2.6543100084608596e-08,2.2184418231909913e-07,2.2524823352864153e-12
1.9983156385135566e-05,0.8753939388286623,3.76,0.0,0.7095351564978967,0.9890410213701762,0.013288753534275145,3.1554083522359763e-12,6.407471546014553e-09,0.018374480045111566,0.00048070431270225464,5.412283048473296e-07,0.00022278969520406265,0.00024105538969657585,0.01112844945501389,0.0043004050191187285,5.869823907170647e-05,1.269404835606723e-06,7.249526357888168e-06,0.0025883504134004507,0.0011320652280190733,2.1533034055271917e-05,0.0018196066514647852,8.020836951962325e-06,1.1864545326317165e-10,8.32920067520912e-07,6.224746948499727e-05,1.424405634840932e-08,7.742572763302725e-07,1.243108498327765e-06,5.934031400060363e-13,5.5445180081608136e-11,6.810112536380088e-13,4.8594989702343864e-08,0.000613002304253997,2.8783838146409727e-08,2.3828296572923684e-07,2.419421880687455e-12
2.0201300971994684e-05,0.8754308653192954,3.76,0.0,0.7088700542736981,0.988776059589291,0.013609470885786833,3.2957242343094267e-12,6.546836609455869e-09,0.018601029118091944,0.0004828606286933285,5.477343066760493e-07,0.00022661167660720165,0.0002464819719894371,0.01142358668142101,0.0043802714779147475,5.97764952867264e-05,1.2878133398258664e-06,7.4494265166257035e-06,0.002684519241861537,0.001162586463971981,2.226834500276559e-05,0.0018925630310465827,8.08803765389136e-06,1.2305517637424884e-10,8.781195378959446e-07,6.618404173097388e-05,1.5405563236684873e-08,7.973946400370282e-07,1.279503083168893e-06,6.10592047045786e-13,5.7070282186846915e-11,7.007322061808584e-13,5.001144865533644e-08,0.000636125596865244,3.119446030614379e-08,2.558217475422529e-07,2.5975346067827687e-12
2.04194455588538e-05,0.8754685027265866,3.76,0.0,0.7081951254154764,0.9885062223107182,0.013935847160641963,3.4425795657505567e-12,6.690069049847327e-09,0.018828052146863703,0.00048511742489560733,5.542469555793974e-07,0.00023048971122268842,0.00025201973114701335,0.011725236834174898,0.004460378929117458,6.087140751900747e-05,1.3064580304800431e-06,7.652947678730892e-06,0.002783193892360155,0.0011934896097520581,2.3021631592494544e-05,0.001967725992982266,8.15788796312597e-06,1.2757992659217083e-10,9.253866712351454e-07,7.033202047013194e-05,1.665160999498106e-08,8.210788141176414e-07,1.3167337683827042e-06,6.281656426072084e-13,5.872633963140371e-11,7.2089441246079e-13,5.1459697153893556e-08,0.000659921834923268,3.3786496906221176e-08,2.745278798257613e-07,2.7875048157433614e-12
2.063759014571292e-05,0.8755068657595171,3.76,0.0,0.7075102372699132,0.9882314350794417,0.014267969558081055,3.596310379274733e-12,6.837330054410099e-09,0.019055546509095602,0.00048747400330142657,5.607659961230202e-07,0.00023442448300998696,0.0002576704469701427,0.012033521969754598,0.004540710827303457,6.198315566077605e-05,1.3253427948856785e-06,7.86012503715376e-06,0.0028844119597691586,0.0012247714854974694,2.379317311823565e-05,0.002045143639093733,8.230409044845151e-06,1.3222143936412087e-10,9.748003386765861e-07,7.470092306619909e-05,1.798764507028904e-08,8.453202631078712e-07,1.3548166022810267e-06,6.461308440852536e-13,6.041363911926201e-11,7.415058031956959e-13,5.2940300855246135e-08,0.0006844061569416634,3.657217481829064e-08,2.9447253147667466e-07,2.990055599606619e-12
2.0855734732572037e-05,0.8755459693257523,3.76,0.0,0.7068152562879181,0.9879516222894925,0.014605926414470722,3.757271385275274e-12,6.988787042460979e-09,0.01928350909175597,0.0004899296556539355,5.672911548672576e-07,0.00023841667713878407,0.0002634359228179732,0.012348565633926847,0.0046212505183196,6.311192015313042e-05,1.3444714261339599e-06,8.070993442027844e-06,0.002988211037331624,0.0012564287929488261,2.4583249896744958e-05,0.0021248648138075983,8.305622418444983e-06,1.3698145079713371e-10,1.0264418440124867e-06,7.930061960670973e-05,1.941942324616193e-08,8.701295763889928e-07,1.3937678578657755e-06,6.644946445734716e-13,6.213246459941568e-11,7.625743992827449e-13,5.445383164071191e-08,0.0007095939730753888,3.956445439905834e-08,3.157308872670546e-07,3.2059508635818216e-12
2.1073879319431155e-05,0.8755858285331426,3.76,0.0,0.7061100480428627,0.9876667071751447,0.014949807206694282,3.925837009750974e-12,7.144613896437332e-09,0.01951193628993704,0.0004924836648748982,5.73822140299327e-07,0.0002424669800631387,0.000269317985866406,0.01267049286243024,0.004701981238264964,6.425788197155478e-05,1.3638476313539756e-06,8.285587366512683e-06,0.003094628696576778,0.001288458112478272,2.5392143152804362e-05,0.0022069391103633085,8.38354998543887e-06,1.4186169677862812e-10,1.080394976728065e-06,8.414134312759098e-05,2.095302018588239e-08,8.955174673961562e-07,1.4336040333557702e-06,6.83264113276051e-13,6.388309714251602e-11,7.841083047312174e-13,5.6000866849217336e-08,0.0007355009680783096,4.2777068112635935e-08,3.383823560791875e-07,3.435997442959513e-12
2.1292023906290273e-05,0.8756264586911714,3.76,0.0,0.7053944772493415,0.9873766118023515,0.015299702555561435,4.1024025952903404e-12,7.304991192167615e-09,0.019740824006327665,0.0004951353062181277,5.803586427841632e-07,0.0002465760795863596,0.00027531848735402376,0.012999430180940926,0.004782886112787551,6.542122261037711e-05,1.3834750474666446e-06,8.503940871249324e-06,0.00320370246642618,0.0013208559001006647,2.6220134893329067e-05,0.002291416876849314,8.464214051389954e-06,1.4686391205886386e-10,1.1367460643819202e-06,8.923370001970674e-05,2.259484751191098e-08,9.214947712608089e-07,1.4743418527193965e-06,7.024463929439903e-13,6.566581530464385e-11,8.061157073490289e-13,5.7581989634714285e-08,0.0007621431042221193,4.622456087823316e-08,3.6251078867151817e-07,3.681047316797115e-12
2.151016849314939e-05,0.8756678753125189,3.76,0.0,0.7046684077824761,0.9870812570604053,0.01565570422921827,4.287385536474505e-12,7.470106429123356e-09,0.01997016765130418,0.0004978838481752172,5.869003345351579e-07,0.0002507446649165037,0.0002814393028730735,0.013335505604298564,0.004863948156729982,6.660212406528707e-05,1.4033572176739063e-06,8.726087568292342e-06,0.003315469811484201,0.001353618484478521,2.7067507782289737e-05,0.0023783492220621687,8.547637342316647e-06,1.519898292946096e-10,1.1955840255449435e-06,9.458868061505277e-05,2.435166843019475e-08,9.480724440677352e-07,1.515998265601438e-06,7.220486985825631e-13,6.748089425988719e-11,8.286048829421222e-13,5.919778925433661e-08,0.0007895366241767159,4.992233220166104e-08,3.882047053154507e-07,3.941999921874685e-12
2.172831308000851e-05,0.8757100941145092,3.76,0.0,0.7039317026977859,0.9867805626538093,0.01601790514654071,4.481226496108338e-12,7.640154284950718e-09,0.020199962143614497,0.0005007285531583309,5.934468696048244e-07,0.0002549734267148163,0.00028768233263968456,0.01367884863496995,0.004945150274054651,6.780076881524762e-05,1.4234975934548299e-06,8.95206058610442e-06,0.003429968109507644,0.001386742063933061,2.7934545017590992e-05,0.0024677880211858576,8.633843015984094e-06,1.572411780637827e-10,1.2570004233124403e-06,0.000100217669950355,2.6230613909561496e-08,9.752615622674042e-07,1.5585904477170042e-06,7.420783183766785e-13,6.932860553323001e-11,8.515841866849734e-13,6.08488600425038e-08,0.0008176980538510955,5.3886680151329036e-08,4.1555753366376026e-07,4.219804570917037e-12
2.1946457666867626e-05,0.8757531310204484,3.76,0.0,0.7031842242516425,0.9864744470943448,0.016386399380497962,4.684390846112185e-12,7.815336871129846e-09,0.020430201911633607,0.0005036686779843186,5.999978838918493e-07,0.00025926305713931284,0.000294049501741626,0.014029590260718386,0.005026475258066336,6.901733980445022e-05,1.4438995570494439e-06,9.18189253331447e-06,0.0035472346280538106,0.0014202227034757616,2.8821530195506138e-05,0.0025597859212877533,8.722854668486205e-06,1.6261968384139368e-10,1.3210895177455302e-06,0.00010613245870526807,2.823919942907725e-08,1.0030733198493264e-06,1.6021358015541425e-06,7.625426111172134e-13,7.12092176409339e-11,8.750620524073097e-13,6.253580173991208e-08,0.0008466442051906388,5.813484724120502e-08,4.44667857215736e-07,4.5154629784306475e-12
2.2164602253726744e-05,0.8757970021610865,3.76,0.0,0.702425833922315,0.9861628276933228,0.016761282161472678,4.897369982405094e-12,7.995863981920628e-09,0.020660880895168637,0.0005067034741818397,6.065529951654879e-07,0.00026361424988314154,0.0003005427604437618,0.014387862951461586,0.005107905791987518,7.025202042303702e-05,1.4645663967419712e-06,9.415615461808315e-06,0.003667306500303619,0.0014540563318712642,2.9728747174699543e-05,0.002654396346626465,8.814696336467114e-06,1.681270669340962e-10,1.387948318547033e-06,0.00011234525431178763,3.0385342300473933e-08,1.031519027163417e-06,1.6466519562403001e-06,7.834490039820057e-13,7.312299512286393e-11,8.990469995929327e-13,6.425922009308708e-08,0.0008763921789313308,6.268506828204289e-08,4.756396747347911e-07,4.830031897728393e-12
2.2382746840585862e-05,0.8758417238759812,3.76,0.0,0.7016563924316213,0.9858456205540073,0.01714264988052603,5.120682725485406e-12,8.181953372599889e-09,0.020891992547796546,0.0005098321881409834,6.13111803108696e-07,0.0002680277002098085,0.00030716408448842755,0.014753800655303429,0.005189424449810474,7.15049944877713e-05,1.4855013002923548e-06,9.653260831197829e-06,0.0037902207000564464,0.0014882387387423267,3.065647994625441e-05,0.0027516735037702534,8.909392495313722e-06,1.7376504138838695e-10,1.4576766385907998e-06,0.00011886869223165785,3.2677379573578585e-08,1.060610110673788e-06,1.6921567677601236e-06,8.048049939557265e-13,7.507019803410708e-11,9.235476233635537e-13,6.601972552931388e-08,0.0009069593673111946,6.755662026408914e-08,5.085826709982991e-07,5.164625873485299e-12
2.260089142744498e-05,0.8758873127146818,3.76,0.0,0.7008757597671879,0.9855227405641989,0.017530600092600285,5.35487707127426e-12,8.373831044996647e-09,0.02112352983972092,0.0005130540611251273,6.1967388937637e-07,0.00027250410498807993,0.0003139154753614832,0.015127538793710829,0.005271013697425482,7.277644622387168e-05,1.506707384210498e-06,9.894859472187377e-06,0.003916014015899323,0.0015227655717309832,3.16050124904193e-05,0.0028516723865240545,9.006968053661771e-06,1.795353138603149e-10,1.5303771459993252e-06,0.00012571584739805248,3.512408653787817e-08,1.090358109783044e-06,1.7386683199324805e-06,8.266181455698251e-13,7.705108293980372e-11,9.485725913521946e-13,6.781793336886473e-08,0.0009383634567339587,7.276987433722433e-08,5.436124992680271e-07,5.520420113357786e-12
2.2819036014304097e-05,0.8759337854380416,3.76,0.0,0.7000837952053169,0.985194101388962,0.01792523151965125,5.6005317274380764e-12,8.571731517505573e-09,0.021355485261133757,0.0005163683291625308,6.262388176688999e-07,0.0002770441627260414,0.000320798960625154,0.015509214255822362,0.00535265589410343,7.406656024640374e-05,1.5281876706059204e-06,1.0140441549111977e-05,0.0040447230245501484,0.0015576323337262142,3.257462863048573e-05,0.002954448780661135,9.10744834448185e-06,1.8543958244008083e-10,1.606155415936769e-06,0.00013290024581698835,3.773469582587788e-08,1.1207746750684323e-06,1.7862049243790634e-06,8.488960875594783e-13,7.906590189726108e-11,9.741306543393723e-13,6.965446487637435e-08,0.0009706224303858224,7.834634995249325e-08,5.808510758494317e-07,5.898653482231274e-12
2.3037180601163215e-05,0.8759811590194679,3.76,0.0,0.6992803573344631,0.9848596154634912,0.018326644053704304,5.858257678738221e-12,8.775898125964982e-09,0.02158785082607057,0.000519774222832375,6.328061338237655e-07,0.0002816485736059356,0.00032781659426767064,0.015898965391882677,0.005434333294256229,7.537552154204981e-05,1.5499450698736756e-06,1.0390036524301775e-05,0.004176384063373526,0.0015928343801669576,3.356561189744423e-05,0.003060059268459507,9.210859113000593e-06,1.9147953545427424e-10,1.6851199836372035e-06,0.0001404358763242006,4.051891712278911e-08,1.1518715684992771e-06,1.8347851205229948e-06,8.716465146745945e-13,8.111490157116206e-11,1.000230635374008e-12,7.152994561510383e-08,0.0010037545708076433,8.430877123000881e-08,6.204268871325178e-07,6.30063162376534e-12
2.3255325188022333e-05,0.8760294506459297,3.76,0.0,0.6984653040793152,0.9845191939860981,0.018734938759832172,6.1287003230210755e-12,8.986583343521134e-09,0.02182061807675266,0.0005232709669610265,6.393753659218381e-07,0.00028631803952323904,0.0003349704570062974,0.01629693200577846,0.005516028049448657,7.670351545315332e-05,1.571982415926242e-06,1.0643673121489477e-05,0.004311033202075809,0.001628366916434239,3.457824538171019e-05,0.003168561233043506,9.317226501757102e-06,1.9765685023130007e-10,1.7673823957082028e-06,0.00014833720249285247,4.348695749588387e-08,1.1836606601206366e-06,1.8844276769275544e-06,8.948771861430477e-13,8.319832466175003e-11,1.0268814228384621e-12,7.34450054006813e-08,0.0010377784624165337,9.068112562238261e-08,6.62475309524759e-07,6.72773021296751e-12
2.347346977488145e-05,0.8760786777190711,3.76,0.0,0.6976384927254669,0.9841727469113063,0.01915021787905353,6.412541319177794e-12,9.204049076727012e-09,0.0220537780884082,0.0005268577802427051,6.459460244074213e-07,0.00029105326412944753,0.000342262656660785,0.016703255346665447,0.005597722210762657,7.80507276622388e-05,1.5943024480737557e-06,1.09013792881137e-05,0.004448706213582978,0.0016642249953426475,3.561281157806466e-05,0.0032800128625275144,9.426577032990879e-06,2.0397319181619326e-10,1.853057260386498e-06,0.00015661917468634174,4.664954234808927e-08,1.2161539255493535e-06,1.9351515916193403e-06,9.185959210522745e-13,8.531640893263101e-11,1.0540919855402778e-12,7.540027997701486e-08,0.0010727129939776753,9.748872494024056e-08,7.071389426545858e-07,7.1813983432544365e-12
2.369161436174057e-05,0.8761288578563375,3.76,0.0,0.6967997799446735,0.9838201829430483,0.0195725848311511,6.710500272530737e-12,9.428566987133089e-09,0.022287321474564657,0.0005305338747950757,6.525176022258602e-07,0.00029585495287953804,0.0003496953285719104,0.01711807809969034,0.00567939773144492,7.941734417722237e-05,1.6169077811999342e-06,1.1163182160070861e-05,0.004589438544101739,0.0017004035147378366,3.6669592246503064e-05,0.0033944731539636043,9.538937588541029e-06,2.104302116683998e-10,1.942262299478671e-06,0.00016529724225080032,5.001793699565351e-08,1.249363446738052e-06,1.9869760918473036e-06,9.42810600343876e-13,8.746938576980615e-11,1.081871362012697e-12,7.739640906491245e-08,0.0011085773610317185,1.0475826880565272e-07,7.545679562424641e-07,7.663162052949129e-12
2.3909758948599687e-05,0.87618000889178,3.76,0.0,0.6959490218206754,0.9834614095279425,0.020002144217413396,7.02333730443892e-12,9.660418848468792e-09,0.022521238392811203,0.0005342984556620205,6.590895749762105e-07,0.00030072381308817695,0.000357270635962846,0.017541544375789468,0.0057610364697783505,8.0803551319957e-05,1.6398009450260127e-06,1.1429108025757847e-05,0.004733265282374778,0.0017368972152132262,3.7748868262300726e-05,0.003512001917096506,9.65433538753506e-06,2.1702954632696638e-10,2.035118398514613e-06,0.0001743873658418038,5.36039688831831e-08,1.2833014088221392e-06,2.0399206358232954e-06,9.67529166493778e-13,8.965748211104572e-11,1.1102286479548735e-12,7.943403584434052e-08,0.0011453910682708258,1.125179106053284e-07,8.04920451068706e-07,8.174627995158548e-12
2.4127903535458804e-05,0.8762321488769447,3.76,0.0,0.6950860738755639,0.9830963328486436,0.02043900182330597,7.351855377263549e-12,9.899896877358026e-09,0.022755518551028243,0.0005381507202753878,6.656614010764779e-07,0.0003056605539943629,0.0003649907703672488,0.017973799700555355,0.005842620192298564,8.22095357163447e-05,1.662984374998733e-06,1.169918228850284e-05,0.0048802211281390746,0.0017737006779565017,3.8850919453820395e-05,0.0036326597779242765,9.772797962009382e-06,2.237728160169588e-10,2.131749654808897e-06,0.0001839060298783601,5.7420050440369276e-08,1.3179800967399656e-06,2.094004913746374e-06,9.927596175397934e-13,9.188091968152521e-11,1.139173016412954e-12,8.151380945524566e-08,0.0011831739318631785,1.207973260129311e-07,8.583628344263554e-07,8.71748725428101e-12
