Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26)
4.954859231232723e-07,0.8834111117318578,3.76,0.0,0.98227482992737,0.9999243277110863,1.2292114814483679e-05,9.940596392703412e-14,3.313633831034516e-10,0.00017968894804977785,6.430105424222796e-05,6.517980422788176e-09,6.628786630594727e-06,1.651156282498757e-05,3.475339986171454e-05,9.149304217087458e-07,2.8874898260816803e-06,6.111688815501475e-09
5.074793204130653e-07,0.8834113508496214,3.76,0.0,0.9822697063362759,0.9999224351411619,1.2899111194717713e-05,1.0779889696543286e-13,3.4893566938658817e-10,0.0001847628483418259,6.579962437215917e-05,6.706221951968178e-09,6.73371317665515e-06,1.657657964880294e-05,3.5898603533914794e-05,9.642177623500292e-07,2.91370502565031e-06,6.309328200732037e-09
5.194727177028583e-07,0.8834115904280784,3.76,0.0,0.9822645662007893,0.999920542665685,1.351546107246199e-05,1.1666515265715293e-13,3.669977043166743e-10,0.0001898518686226432,6.729534178406066e-05,6.895049976733021e-09,6.834685366900935e-06,1.663885127020783e-05,3.704821332161514e-05,1.0149266795486035e-06,2.9386131243525977e-06,6.508717833114183e-09
5.314661149926513e-07,0.8834118304672763,3.76,0.0,0.9822594101979252,0.999918650333932,1.4140812545882194e-05,1.2601881678315896e-13,3.855508964597708e-10,0.00019495532580892605,6.878820575346123e-05,7.084437647646618e-09,6.9318636974199975e-06,1.66986143658327e-05,3.8202047454882334e-05,1.0670632899009386e-06,2.9623023848789176e-06,6.709835102900202e-09
5.434595122824442e-07,0.8834120709672244,3.76,0.0,0.9822542389648139,0.9999167581904238,1.4774828279298528e-05,1.3587406101536348e-13,4.04596590241425e-10,0.0002000725768789925,7.027821578328415e-05,7.274359675362686e-09,7.025408312652886e-06,1.6756084989991187e-05,3.935993982310688e-05,1.1206335301610017e-06,2.9848560854850994e-06,6.912658482356679e-09
5.554529095722372e-07,0.8834123119278937,3.76,0.0,0.9822490531006923,0.9999148662753473,1.541718543303276e-05,1.4624514412098953e-13,4.241360697156171e-10,0.00020520301687149194,7.176537158392047e-05,7.464792254232212e-09,7.115478120429917e-06,1.6811460374296718e-05,4.052173860770841e-05,1.175643167856288e-06,3.0063526638489206e-06,7.117167481101695e-09
5.674463068620302e-07,0.8834125533492228,3.76,0.0,0.9822438531688326,0.9999129746249376,1.6067575515583297e-05,1.5714641306072563e-13,4.441705621405414e-10,0.0002103460769465554,7.324967305510909e-05,7.655712988111304e-09,7.202230037869859e-06,1.686492056587861e-05,4.1687305037539535e-05,1.2320978113428766e-06,3.0268658809081164e-06,7.323342601970688e-09
5.794397041518232e-07,0.8834127952311184,3.76,0.0,0.9822386396984067,0.9999110832718259,1.672570417219132e-05,1.685923039690773e-13,4.647012413704944e-10,0.00021550122251175045,7.473112026941685e-05,7.847100818490896e-09,7.285818352220247e-06,1.6916629922576156e-05,4.285651225300952e-05,1.290002919327579e-06,3.0464649981705576e-06,7.531165297554673e-09
5.914331014416162e-07,0.8834130375734595,3.76,0.0,0.9822334131862852,0.9999091922453585,1.7391290920585602e-05,1.8059734302563938e-13,4.857292310703902e-10,0.00022066795141491557,7.62097134571659e-05,8.03893595505164e-09,7.3663941843886166e-06,1.696673847864953e-05,4.402924426862942e-05,1.3493638098767423e-06,3.0652149637966176e-06,7.740617927499881e-09
6.034264987314091e-07,0.8834132803760987,3.76,0.0,0.982228174098768,0.9999073015718855,1.806406884308365e-05,1.931761472161718e-13,5.072556077600174e-10,0.00022584579220476564,7.768545299267587e-05,8.231199808698847e-09,7.4441050440433305e-06,1.7015383192840064e-05,4.520539502497933e-05,1.410185668933193e-06,3.0831766040137404e-06,7.951683716692831e-09
6.154198960212021e-07,0.8834135236388646,3.76,0.0,0.9822229228732464,0.9999054112750272,1.8743784242132992e-05,2.063434249902767e-13,5.292814036939163e-10,0.0002310343024597146,7.915833938171746e-05,8.4238749271106e-09,7.51909446741696e-06,1.7062689087832497e-05,4.6384867523213004e-05,1.4724735583590156e-06,3.1004068175293164e-06,8.16434671446372e-09
6.274132933109951e-07,0.8834137673615644,3.76,0.0,0.982217659919801,0.999903521375914,1.9430196266014127e-05,2.2011397681919413e-13,5.518076095832279e-10,0.00023623306718492993,8.062837325007866e-05,8.616944932815058e-09,7.591501729176077e-06,1.7108770290050304e-05,4.756757303530788e-05,1.5362324235234248e-06,3.1169587707952052e-06,8.378591754889435e-09
6.394066906007881e-07,0.8834140115439846,3.76,0.0,0.9822123856227275,0.9999016318934082,2.0123076511121935e-05,2.345026956599071e-13,5.74835177166056e-10,0.00024144169727738384,8.209555533314353e-05,8.810394463802602e-09,7.661461619991225e-06,1.7153730978549026e-05,4.875343038339573e-05,1.6014671004554898e-06,3.1328820920886686e-06,8.594404418240918e-09
6.51400087890581e-07,0.8834142561858933,3.76,0.0,0.9822071003419984,0.9998997428443019,2.082220860673952e-05,2.495245673303734e-13,5.983650216330872e-10,0.00024665982805829813,8.355988646639113e-05,9.004209116663437e-09,7.729104281854819e-06,1.719766625134924e-05,4.994236528183068e-05,1.6681823225820292e-06,3.1482230626570704e-06,8.811770993623253e-09
6.63393485180374e-07,0.8834145012870419,3.76,0.0,0.9822018044146575,0.9998978542435025,2.152738778734805e-05,2.651946708015249e-13,6.223980239150175e-10,0.00025188711787203213,8.502136757673119e-05,9.198375392226138e-09,7.79455509405823e-06,1.7240662916557285e-05,5.1134309736407714e-05,1.7363827270703138e-06,3.1630248036336064e-06,9.030678442859786e-09
6.75386882470167e-07,0.8834147468471661,3.76,0.0,0.9821964981561512,0.999895966104198,2.2238420456711825e-05,2.815281784115786e-13,6.469350328381026e-10,0.0002571232467501718,8.647999967460476e-05,9.392880643659585e-09,7.857934603569652e-06,1.7282800214715842e-05,5.232920149583366e-05,1.8060728607944756e-06,3.1773274578183266e-06,9.251114365651035e-09
6.8738027975996e-07,0.8834149928659867,3.76,0.0,0.982191181861593,0.9998940784380099,2.2955123747397816e-05,2.985403560087692e-13,6.719768671539716e-10,0.00026236791513937786,8.793578384678406e-05,9.587713026991966e-09,7.919358494188496e-06,1.7324150478211128e-05,5.352698355102111e-05,1.8772571859439359e-06,3.1911683656452747e-06,9.473066966017e-09
6.99373677049753e-07,0.8834152393432126,3.76,0.0,0.9821858558069703,0.9998921912551317,2.3677325078985564e-05,3.1624656302849427e-13,6.975243174497446e-10,0.0002676208426914069,8.93887212498109e-05,9.782861453993903e-09,7.978937589304967e-06,1.736477973317663e-05,5.4727603678069684e-05,1.949940085291828e-06,3.2045822347830023e-06,9.696525020026042e-09
7.113670743395459e-07,0.8834154862785393,3.76,0.0,0.9821805202502869,0.9998903045644556,2.4404861717843185e-05,3.346622525106144e-13,7.235781479443834e-10,0.00027288176711358727,9.083881310401625e-05,9.978315547367131e-09,8.03677788352238e-06,1.7404748248954822e-05,5.5931014021087165e-05,2.0241258671409896e-06,3.2176013029398214e-06,9.921477844813617e-09
7.233604716293389e-07,0.8834157336716519,3.76,0.0,0.9821751754326524,0.9998884183736869,2.513758034093469e-05,3.5380297106226674e-13,7.50139098177038e-10,0.0002781504430779165,9.228606068807034e-05,1.0174065598174485e-08,8.092980598864304e-06,1.7444111039735354e-05,5.713717071133982e-05,2.099818769964568e-06,3.2302554935928096e-06,1.0147915268886998e-08
7.353538689191319e-07,0.8834159815222253,3.76,0.0,0.9821698215793087,0.9998865326894499,2.5875336605718747e-05,3.7368435877135366e-13,7.772078845929551e-10,0.00028342664118684475,9.373046533401549e-05,1.0370102525442544e-08,8.147642261759857e-06,1.748291832253468e-05,5.834603351956638e-05,2.1770229667576318e-06,3.2425725644999617e-06,1.0375827603701166e-08
7.473472662089249e-07,0.8834162298299247,3.76,0.0,0.9821644589006081,0.9998846475173846,2.661799472785093e-05,3.9432214907576366e-13,8.047852020323066e-10,0.0002887101469937511,9.517202842274024e-05,1.0566417837864872e-08,8.200854797423297e-06,1.7521215935290963e-05,5.955756553858736e-05,2.2557425691155226e-06,3.2545782489584534e-06,1.0605205616485037e-08
7.593406634987179e-07,0.8834164785944074,3.76,0.0,0.9821590875929354,0.9998827628622324,2.7365427068117066e-05,4.157321685932171e-13,8.328717251271012e-10,0.0002940007600760787,9.661075137985562e-05,1.0763003597531928e-08,8.252705638605324e-06,1.7559045718528378e-05,6.077173289358463e-05,2.335981631054044e-06,3.2662963898403553e-06,1.0836040504295913e-08
7.713340607885108e-07,0.8834167278153218,3.76,0.0,0.9821537078395799,0.9998808787279159,2.811751372978067e-05,4.379303369163363e-13,8.614681096111564e-10,0.00029929829315907864,9.804663567193852e-05,1.0959852385612237e-08,8.30327784601308e-06,1.7596445863765663e-05,6.19885044776385e-05,2.4177441525859992e-06,3.277749066489446e-06,1.1068323869277231e-08
7.833274580783038e-07,0.8834169774923099,3.76,0.0,0.9821483198115619,0.999878995117614,2.8874142167301753e-05,4.609326663771882e-13,8.905749935479118e-10,0.0003046025712880995,9.947968280310949e-05,1.1156957269908696e-08,8.352650237995342e-06,1.763345123157483e-05,6.320785171031429e-05,2.5010340830679836e-06,3.2889567146112174e-06,1.1302047695090304e-08
7.953208553680968e-07,0.8834172276250065,3.76,0.0,0.9821429236684085,0.9998771120338246,2.9635206807174535e-05,4.847552617852309e-13,9.201929984806667e-10,0.0003099134310473704,0.00010090989431191516,1.1354311774213515e-08,8.4008975273725e-06,1.7670093641937383e-05,6.442974831728643e-05,2.5858553243307056e-06,3.2999382393323125e-06,1.1537204324487588e-08
8.073142526578898e-07,0.8834174782130406,3.76,0.0,0.9821375195588886,0.9998752294784281,3.0400608681445196e-05,5.094143201423427e-13,9.503227305096283e-10,0.0003152307198232304,0.00010233727176848888,1.1551909849385284e-08,8.448090463551427e-06,1.770640213930718e-05,6.565417012916983e-05,2.6722117336055063e-06,3.3107111216398317e-06,1.177378643799357e-08
8.193076499476827e-07,0.8834177292560352,3.76,0.0,0.9821321076217051,0.9998733474527398,3.1170255074311575e-05,5.349261303383747e-13,9.809647812999502e-10,0.0003205542951097945,0.00010376181677196499,1.1749745846072573e-08,8.494295978297688e-06,1.7742403234578202e-05,6.688109489788839e-05,2.7601071262591157e-06,3.3212915184337772e-06,1.2011787033658623e-08
8.313010472374757e-07,0.8834179807536086,3.76,0.0,0.9821266879861456,0.999871465957562,3.194405918207029e-05,5.613070728304135e-13,1.0121197290247607e-09,0.00032588402385507376,0.00010518353094812366,1.1947814489009282e-08,8.539577333744404e-06,1.777812112596701e-05,6.811050212905323e-05,2.8495452783481044e-06,3.331694356440631e-06,1.2251199407849673e-08
8.432944445272687e-07,0.8834182327053737,3.76,0.0,0.9821212607726947,0.9998695849932293,3.27219397865588e-05,5.885736193086552e-13,1.043788139246986e-09,0.0003312197818456165,0.00010660241594724708,1.2146110852808419e-08,8.583994271403507e-06,1.7813577900647685e-05,6.934237292895527e-05,2.940529929003943e-06,3.3419334202462797e-06,1.2492017137040374e-08
8.552878418170617e-07,0.8834184851109398,3.76,0.0,0.9821158260936118,0.9998677045596499,3.350382094213503e-05,6.167423323515326e-13,1.0759705657435885e-09,0.00033656145312777855,0.00010801847344216711,1.2344630339182494e-08,8.627603161114688e-06,1.7848793718816952e-05,7.057668986489698e-05,3.033064782658977e-06,3.3520214347137924e-06,1.2734234060563218e-08
8.672812391068547e-07,0.8834187379699113,3.76,0.0,0.9821103840534726,0.9998658246563432,3.4289631676147136e-05,6.458298650724878e-13,1.108667551275666e-09,0.0003419089294637858,0.00010943170512648813,1.2543368655520466e-08,8.670457149020878e-06,1.7883786981719526e-05,7.181343683770117e-05,3.1271535111231297e-06,3.361970142055442e-06,1.2977844264286049e-08
8.792746363966476e-07,0.8834189912818896,3.76,0.0,0.9821049347496782,0.9998639452824759,3.507930570276851e-05,6.758529607605698e-13,1.1418796283076811e-09,0.0003472621098208087,0.00011084211271296947,1.2742321794753138e-08,8.71260630379674e-06,1.7918574485030416e-05,7.30525989653365e-05,3.2227997555206e-06,3.3717903738286652e-06,1.3222842065175464e-08
9.032614309762335e-07,0.8834194992632539,3.76,0.0,0.9820940147076167,0.9998601881181365,3.667000033205939e-05,7.387732628149671e-13,1.2098511391184778e-09,0.00035798521171696455,0.00011365446253085485,1.3140857831909074e-08,8.794975853788734e-06,1.7987592165325007e-05,7.553811463759267e-05,3.418779213584059e-06,3.3910845708735643e-06,1.3716978797738011e-08
9.248495460978608e-07,0.8834199579916975,3.76,0.0,0.9820841626745382,0.9998568084663675,3.81142595749325e-05,7.987709619207069e-13,1.27279226541053e-09,0.0003676546288189566,0.00011617593647771176,1.3500239963648668e-08,8.867142212861889e-06,1.8049144689984948e-05,7.778321063849698e-05,3.6005233909777314e-06,3.408102255259748e-06,1.4166394661744175e-08
9.46437661219488e-07,0.8834204181815394,3.76,0.0,0.9820742883415401,0.9998534305039144,3.957019172949139e-05,8.620643593956572e-13,1.3374101648181245e-09,0.0003773412373451743,0.00011868828771757786,1.3860266974825958e-08,8.937677778972157e-06,1.8110231948722942e-05,8.00359456293541e-05,3.7873693224997014e-06,3.4248371434149457e-06,1.4620227063569928e-08
9.680257763411152e-07,0.8834208798303509,3.76,0.0,0.9820643920737332,0.9998500542167009,4.1037546644552697e-05,9.28754314587853e-13,1.403707649090569e-09,0.0003870446518864554,0.00012119152676585943,1.4220923583200499e-08,9.006781443514415e-06,1.8170909704940504e-05,8.229626479187759e-05,3.9793373448494395e-06,3.441327336190083e-06,1.5078449472860883e-08
9.896138914627425e-07,0.8834213429356864,3.76,0.0,0.9820544741918947,0.9998466795888228,4.251610489255829e-05,9.989426045922855e-13,1.4716874647533458e-09,0.0003967645315723145,0.00012368566425172446,1.4582196276020935e-08,9.074630300167822e-06,1.823122525143159e-05,8.456411972494288e-05,4.176447587374583e-06,3.4576056407550353e-06,1.5541036821753426e-08
9.999999999999997e-07,0.8834218074950793,3.76,0.0,0.9820496950521633,0.99984505663108,4.323137779372151e-05,1.0339870221854366e-12,1.5049929409929969e-09,0.00040144657153291823,0.0001248823619007313,1.475622160152416e-08,9.106872606940763e-06,1.826012625733468e-05,8.565786371892994e-05,4.2731158919523725e-06,3.465370164703085e-06,1.5765137114034732e-08
1.0112020065843698e-06,0.8834218074950793,3.76,0.0,0.9820445349778457,0.9998433066028347,4.400567437279087e-05,1.0727319175510214e-12,1.5413523003873538e-09,0.0004065005746732776,0.00012617071090489438,1.4944073096400533e-08,9.141381759692314e-06,1.8291218701629433e-05,8.683946746529805e-05,4.378719991428838e-06,3.4737002845120476e-06,1.6007965333356022e-08
1.032790121705997e-06,0.8834222735060486,3.76,0.0,0.9820345746792067,0.9998399352399939,4.55060872521891e-05,1.1502258463199666e-12,1.6127047930162951e-09,0.00041625251382891197,0.00012864667754453296,1.5306543454319124e-08,9.207175506504205e-06,1.835092408407802e-05,8.912226965758059e-05,4.586174327319231e-06,3.489635536896278e-06,1.647921236723703e-08
1.0543782368276243e-06,0.8834227409660995,3.76,0.0,0.9820245935136057,0.999836565480466,4.701719721050225e-05,1.2315288822968924e-12,1.68574753371695e-09,0.00042602011182571133,0.0001311135750698985,1.5669597959284097e-08,9.272135304483936e-06,1.8410370270659506e-05,9.141249185046521e-05,4.7988302091537216e-06,3.5054322512504335e-06,1.6954756281973096e-08
1.0759663519492516e-06,0.8834232098727249,3.76,0.0,0.9820145916723757,0.9998331973034963,4.853887697506046e-05,1.3167464095531616e-12,1.7604830725128917e-09,0.000435803157885962,0.00013357141445256637,1.6033228273135388e-08,9.336370652348061e-06,1.846958175638898e-05,9.371010290542112e-05,5.016707107757146e-06,3.521108333204016e-06,1.7434576313827134e-08
1.0975544670708789e-06,0.8834236802234084,3.76,0.0,0.9820045693238156,0.9998298306875575,5.0071016114940215e-05,1.405984699170829e-12,1.8369139226591715e-09,0.0004456014643969267,0.00013602020672990247,1.6397426980233085e-08,9.39997829448257e-06,1.8528579320152308e-05,9.601507449578134e-05,5.2398243619489835e-06,3.5366791467724715e-06,1.791865246860137e-08
1.1191425821925061e-06,0.8834241520156239,3.76,0.0,0.9819945266160635,0.9998264656104703,5.1613519070496826e-05,1.4993509038516126e-12,1.9150425643973123e-09,0.00045541486402732464,0.00013845996299956508,1.6762187472952537e-08,9.463043593620923e-06,1.85873805870293e-05,9.832738068045636e-05,5.468201188401048e-06,3.5521578666220435e-06,1.8406965425084556e-08
1.1407306973141334e-06,0.8834246252468374,3.76,0.0,0.9819844636796295,0.9998231020495109,5.3166303395084716e-05,1.5969530527618908e-12,1.9948714482468074e-09,0.00046524320718548215,0.00014089069441486823,1.7127503850694647e-08,9.52564177456405e-06,1.864600050754154e-05,0.00010064699754065217,5.701856690254062e-06,3.5675557836676845e-06,1.8899496449554712e-08
1.1623188124357607e-06,0.8834250999145088,3.76,0.0,0.9819743806296248,0.9998197399814982,5.4729298189992884e-05,1.6989000466328702e-12,2.0764029978822775e-09,0.0004750863597844552,0.00014331241218089454,1.7493370831044908e-08,9.587839047949143e-06,1.870445176423327e-05,0.00010297390287169594,5.940809864627115e-06,3.582882569359156e-06,1.9396227320201843e-08
1.183906927557388e-06,0.8834255760160914,3.76,0.0,0.9819642775677151,0.9998163793828696,5.630244271435873e-05,1.8053016530986668e-12,2.1596396126433817e-09,0.00048494420128086547,0.00014572512755125163,1.7859783671771775e-08,9.649693622835155e-06,1.8762745115619576e-05,0.00010530807592235667,6.185079609147625e-06,3.5981465036793024e-06,1.9897140260062532e-08
1.2054950426790152e-06,0.8834260535490329,3.76,0.0,0.981954154583835,0.999813020229743,5.7885685152661886e-05,1.9162685022704563e-12,2.2445836697229273e-09,0.0004948166229554748,0.00014812885182536494,1.822673810240571e-08,9.711256616369078e-06,1.8820889687347614e-05,0.0001076494971741908,6.434684727624423e-06,3.613354671624898e-06,2.0402217877687704e-08
1.2270831578006425e-06,0.8834265325107772,3.76,0.0,0.9819440117576905,0.999809662497972,5.9478981523175286e-05,2.0319120825281614e-12,2.331237526075206e-09,0.0005047035264056742,0.00015052359634621564,1.8594230264223797e-08,9.772572868842421e-06,1.887889321940459e-05,0.0001099981481542104,6.689643934976938e-06,3.628513132571945e-06,2.091144311494356e-08
1.2486712729222698e-06,0.8834270128987632,3.76,0.0,0.9819338491600765,0.9998063061631887,6.108229471231604e-05,2.1523447365147516e-12,2.4196035200801143e-09,0.0005146048222242041,0.00015290937249844865,1.8962256657626067e-08,9.833681672411483e-06,1.893676227629252e-05,0.00011235401127562501,6.949975861516323e-06,3.6436270662538683e-06,2.14247992010043e-08
1.270259388043897e-06,0.8834274947104266,3.76,0.0,0.9819236668540297,0.999802951200845,6.269559362146655e-05,2.277679657317406e-12,2.509683972992848e-09,0.0005245204288422447,0.00015528619170679557,1.9330814096039365e-08,9.894617421456501e-06,1.899450242551576e-05,0.00011471706970260312,7.215699056658485e-06,3.658700898453687e-06,2.1942269611689136e-08
1.2918475031655243e-06,0.8834279779431986,3.76,0.0,0.9819134648958373,0.9997995975862424,6.431885241424275e-05,2.4080308848252084e-12,2.601481190205016e-09,0.0005344502715177128,0.00015765406543476535,1.969989966559032e-08,9.955410191968574e-06,1.9052118388878538e-05,0.00011708730723564244,7.486831992138234e-06,3.6737384090673107e-06,2.2463838033675826e-08
1.3134356182871516e-06,0.8834284625945094,3.76,0.0,0.981903243335918,0.9997962452945615,6.595204985325658e-05,2.543513302252491e-12,2.6949974623406645e-09,0.0005443942814513661,0.00016001300518356056,2.006951068985897e-08,1.0016086256748821e-05,1.9109614170676508e-05,0.00011946470821445238,7.76339306478716e-06,3.6887428249111883e-06,2.298948833314206e-08
1.3350237334087789e-06,0.8834289486617842,3.76,0.0,0.9818930022195916,0.9997928943008827,6.759516871636735e-05,2.6842426328149526e-12,2.7902350662083913e-09,0.00055435239501496,0.00016236302249118096,2.043964469908911e-08,1.007666854270599e-05,1.916699316642118e-05,0.00012184925743558895,8.045400598931999e-06,3.703716899395112e-06,2.351920452823649e-08
1.3566118485304062e-06,0.8834294361424474,3.76,0.0,0.9818827415877512,0.9997895445802086,6.924819528337066e-05,2.8303354365436027e-12,2.8871962656281336e-09,0.0005643245530775176,0.0001647041289316843,2.0810299403303162e-08,1.0137177036119066e-05,1.922425825514825e-05,0.00012424094008252882,8.332872848462947e-06,3.7186629809066967e-06,2.4052970764883683e-08
1.3781999636520334e-06,0.8834299250339198,3.76,0.0,0.9818724614774487,0.9997861961074784,7.091111888503962e-05,2.981909107222597e-12,2.9858833121486237e-09,0.000574310700417585,0.00016703633611457765,2.1181472668840447e-08,1.0197629141295922e-05,1.9281411877785015e-05,0.00012663974166630688,8.625827998614489e-06,3.7335830714801536e-06,2.4590771295601255e-08
1.3997880787736607e-06,0.8834304153336213,3.76,0.0,0.981862161922405,0.999782848857583,7.258393150732679e-05,3.139081869439448e-12,3.086298445669336e-09,0.0005843107852108915,0.0001693596556843198,2.1553162497898665e-08,1.0258039997582336e-05,1.9338456103629163e-05,0.00012904564797516056,8.924284167495414e-06,3.748478877090566e-06,2.5132590461000258e-08
1.421376193895288e-06,0.8834309070389685,3.76,0.0,0.9818518429534571,0.9997795028053754,7.426662744431532e-05,3.3019727757377796e-12,3.1884438949791256e-09,0.0005943247585840709,0.00017167409931991617,2.1925367010707807e-08,1.0318422759198686e-05,1.9395392686712303e-05,0.0001314586450318373,9.228259407400412e-06,3.7633518507353223e-06,2.567841267360702e-08
1.4429643090169153e-06,0.8834314001473769,3.76,0.0,0.9818415045989426,0.9997761579256838,7.595920299418445e-05,3.4707017038629128e-12,3.292321878222286e-09,0.0006043525742261507,0.00017397967873459115,2.2298084430006638e-08,1.0378788841949132e-05,1.945222311359683e-05,0.000133878719057392,9.537771705931849e-06,3.7782032293177935e-06,2.6228222403724916e-08
1.4645524241385425e-06,0.8834318946562603,3.76,0.0,0.9818311468850394,0.9997728141933161,7.766165619306843e-05,3.6453893540901756e-12,3.3979346033015304e-09,0.0006143941880504845,0.0001762764056755246,2.267131306753083e-08,1.0439148140467481e-05,1.950894864392901e-05,0.00013630585644047106,9.85283898695671e-06,3.7930340652152854e-06,2.6782004167125264e-08
1.4861405392601698e-06,0.8834323905630305,3.76,0.0,0.9818207698360579,0.9997694715830702,7.937398658225606e-05,3.826157246626228e-12,3.5052842682261086e-09,0.0006244495579007124,0.00017856429192364209,2.304505131225762e-08,1.0499509219314517e-05,1.9565570344853234e-05,0.000138740043711246,1.0173479111420522e-05,3.8078452532891478e-06,2.7339742514346076e-08
1.507728654381797e-06,0.8834328878650978,3.76,0.0,0.9818103734746949,0.9997661300697388,8.109619500470201e-05,4.013127719074802e-12,3.614373061412199e-09,0.0006345186432951571,0.00018084334929344882,2.3419297620184125e-08,1.0559879480909015e-05,1.9622089120209553e-05,0.00014118126751929848,1.0499709878037153e-05,3.822637553984949e-06,2.79014220213819e-08
1.5293167695034244e-06,0.8834333865598711,3.76,0.0,0.981799957822258,0.9997627896281139,8.282828342728784e-05,4.206423923959484e-12,3.7252031619418126e-09,0.0006446014052047505,0.0001831135896329016,2.3794050505444393e-08,1.062026531296014e-05,1.9678505735297015e-05,0.00014362951461486325,1.0831549023870898e-05,3.837411613078576e-06,2.846702728160006e-08
1.5509048846250516e-06,0.8834338866447577,3.76,0.0,0.9817895228988548,0.9997594502329928,8.457025478568307e-05,4.406169826296831e-12,3.83777673978563e-09,0.0006546978058601933,0.00018537502482331058,2.4169308532593716e-08,1.0680672217781562e-05,1.9734820837874957e-05,0.00014608477183292038,1.1169014224825213e-05,3.852167978547678e-06,2.9036542898748137e-08
1.572492999746679e-06,0.8834343881171639,3.76,0.0,0.9817790687235611,0.9997561118591803,8.632211284902015e-05,4.6124902012133984e-12,3.952095955994545e-09,0.0006648078085845753,0.00018762766677926594,2.4545070309909968e-08,1.0741104925611339e-05,1.9791034975977417e-05,0.0001485470260797007,1.1512123096050669e-05,3.866907114982252e-06,2.960995348091378e-08
1.6156692299899335e-06,0.8834353952141509,3.76,0.0,0.981758102689253,0.9997494380747586,8.985550767922852e-05,5.04535750581953e-12,4.185979904017014e-09,0.0006850684781899756,0.00019210661881232565,2.5298099734560003e-08,1.0862063363118845e-05,1.9903162135010796e-05,0.0001534924735779229,1.2215342007969872e-05,3.896335209765531e-06,3.076839796597663e-08
1.658845460233188e-06,0.8834364078300534,3.76,0.0,0.9817370598563528,0.9997427680735556,9.342851062511714e-05,5.50604015254647e-12,4.4268721217000216e-09,0.0007053831374001763,0.00019655054171281448,2.605312831776225e-08,1.09831664946493e-05,2.001489012199069e-05,0.0001584657533905888,1.2941345477169257e-05,3.925698370990235e-06,3.1942237507876934e-08
1.7020216904764426e-06,0.8834374259440725,3.76,0.0,0.9817159403529071,0.9997361016545657,9.704117155835969e-05,5.99556527085211e-12,4.674789590412538e-09,0.000725751519521846,0.0002009595319920406,2.6810145995098194e-08,1.1104433054472631e-05,2.0126221014524695e-05,0.00016346676236025253,1.3690272265355099e-05,3.954998364670996e-06,3.313134867885774e-08
1.7451979207196971e-06,0.8834384495353886,3.76,0.0,0.9816947443004048,0.9997294386171152,0.00010069354551075538,6.514972733277858e-12,4.929749159748502e-09,0.0007461733653719122,0.0002053336866919629,2.7569143002501708e-08,1.1225876358343582e-05,2.023715628576779e-05,0.00016849539771854124,1.446226018230491e-05,3.9842364396726285e-06,3.433560777258862e-08
1.7883741509629517e-06,0.8834394785831642,3.76,0.0,0.9816734718155798,0.9997227787608973,0.00010438569116617041,7.0653150848499646e-12,5.1917675493355455e-09,0.0007666484214729754,0.00020967310338559683,2.833010980391973e-08,1.1347505602980253e-05,2.0347696967943245e-05,0.00017355155696222973,1.5257446087943909e-05,4.013413465738973e-06,3.5554890744971004e-08
1.8315503812062062e-06,0.8834405130665428,3.76,0.0,0.9816521230118095,0.9997161218859987,0.00010811766968375494,7.647657472701512e-12,5.460861350161519e-09,0.0007871764386520872,0.00021397788017755577,2.9093037035127482e-08,1.146932688362233e-05,2.0457843776538444e-05,0.00017863513775912077,1.607596589324596e-05,4.042530038714389e-06,3.678907317326484e-08
1.8747266114494608e-06,0.8834415529646498,3.76,0.0,0.9816306980001914,0.9997094677929182,0.00011188954379002908,8.26307757591696e-12,5.73704702551027e-09,0.0008077571709665105,0.0002182481157046642,2.985791546064135e-08,1.1591343982517873e-05,2.0567597202754745e-05,0.00018374603787800378,1.6917954560208652e-05,4.071586559342395e-06,3.8038030227322205e-08
1.9179028416927153e-06,0.8834425982565923,3.76,0.0,0.9816091968903264,0.9997028162825818,0.0001157013771099797,8.91266553545751e-12,6.0203409115495786e-09,0.0008283903749204503,0.0002224839091366158,3.062473594228633e-08,1.1713558953987643e-05,2.0676957577507214e-05,0.00018888415514020247,1.7783546101016708e-05,4.100583288486809e-06,3.9301636652193856e-08
1.96107907193597e-06,0.8834436489214591,3.76,0.0,0.9815876197908792,0.9996961671563525,0.0001195532336835431,9.597523883889968e-12,6.31075921765323e-09,0.0008490758089053743,0.00022668536017661552,3.139348941672257e-08,1.1835972550351871e-05,2.0785925114645752e-05,0.00019404938738690645,1.8672873576606073e-05,4.12952038487811e-06,4.0579766760596995e-08
2.0042553021792244e-06,0.883444704938322,3.76,0.0,0.9815659668099964,0.9996895202160372,0.0001234451776040246,1.0318767474758752e-11,6.60831802655361e-09,0.0008698132327844977,0.00023085256906193782,3.216416687875463e-08,1.195858454131942e-05,2.089449994227108e-05,0.00019924163245557214,1.9586069094882358e-05,4.158397932489005e-06,4.187229443112998e-08
2.047431532422479e-06,0.8834457662862355,3.76,0.0,0.9815442380556297,0.9996828752638945,0.00012737727273799904,1.1077523411517602e-11,6.9130332943836664e-09,0.0008906024075722044,0.00023498563656436687,3.293675936845207e-08,1.2081393961298498e-05,2.1002682126911657e-05,0.00020446078816179107,2.0523263808748677e-05,4.187215961545684e-06,4.317909311016182e-08
