Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
1.0227607904200043e-12,0.9368473711038166,3.76,0.0,0.8555801743149223,0.9999999995834618,3.5045710028325e-21,8.431594920711304e-31,4.047854052275148e-20,1.112008181383519e-09,4.1653470782732694e-10,1.6959678832170808e-18,9.633157345251334e-16,6.954665735029382e-10,5.404574070952075e-14,1.7149935781690518e-17,6.0733555498865355e-15,4.794967552264794e-18,5.883814736101989e-22,5.9314411280981725e-25,5.2608447403684496e-24,1.5750273669806354e-24,3.5581360411721626e-24,1.0187100751697892e-17,6.694031338766459e-35,8.035768621897418e-34,8.217838548107741e-39,1.8828369425847474e-51,5.106474175765717e-14,2.363647991068539e-18,2.662239887362556e-29,2.4027940478416505e-30,3.8644748579196533e-28,8.163614152970654e-23,3.642445803011403e-24,2.0952785020312457e-44,2.83555771611553e-41,3.675033471946476e-49,9.595722935788197e-53,3.837452712187929e-39,1.1544723645466857e-27,1.820891782454016e-53,1.8862287044640935e-60,4.31538401747179e-46,2.2111104186377375e-28,1.9282505319069674e-67,3.591658877152227e-54,2.2977126812839796e-46
1.236827044569822e-12,0.9368473711281028,3.76,0.0,0.855580174082165,0.999999999496279,5.8577620951334775e-21,1.4096772532963533e-30,5.802864723926481e-20,1.3447547906015774e-09,5.037163920081954e-10,2.4312702981792297e-18,1.3809826037809665e-15,8.410285068696184e-10,6.602553026293231e-14,2.458578932382425e-17,7.557778003506467e-15,6.873839883439708e-18,8.436586291777071e-22,9.91432656087685e-25,7.666929200626464e-24,2.6325718085583738e-24,5.947243385567146e-24,1.4603947401127765e-17,1.2864913310328974e-34,1.575372270783575e-33,1.8239800655363766e-38,4.698551953653765e-51,6.175205417893346e-14,3.3884141105077757e-18,4.449674954422404e-29,4.016460721749684e-30,6.457900262342329e-28,1.364346203628005e-22,6.103718237941813e-24,4.746656417440921e-44,6.525797169745674e-41,9.36360120964775e-49,2.442712050442542e-52,7.555713145803236e-39,1.9295386950994188e-27,4.758859410948102e-53,5.443270004024671e-60,9.79766814455742e-46,4.181421089487932e-28,6.344219529335605e-67,9.151872459377248e-54,5.206107982697257e-46
1.6649595528694574e-12,0.9368473711766753,3.76,0.0,0.8555801736166498,0.9999999993219136,1.2505676212796758e-20,3.011083695489208e-30,9.997617488145335e-20,1.810248510584792e-09,6.780797482707395e-10,4.188745625697547e-18,2.3792800270690803e-15,1.1321517199710192e-09,9.048890503948922e-14,4.235893588383819e-17,1.068748248274921e-14,1.184259827974621e-17,1.4540660171926055e-21,2.1166608299650786e-24,1.3598687470844465e-23,5.6201480485902214e-24,1.2696530999350217e-23,2.5160993629975203e-17,3.3266894781710113e-34,4.306126336709101e-33,5.850596657540287e-38,1.763945044057535e-50,8.31261820381587e-14,5.837729527863303e-18,9.499001046335611e-29,8.575778501192769e-30,1.378195774343366e-27,2.912131982492751e-22,1.3084399362949396e-23,1.6589763859003003e-43,2.3784024315500147e-40,3.842970921601171e-48,9.994207112282537e-52,2.0620232244527437e-38,4.118936300722086e-27,2.1798586925971005e-52,2.831181632017527e-59,3.439735332646887e-45,1.060712220553448e-27,4.8816753540335e-66,3.7568044006775576e-53,1.8200736119952467e-45
2.0930920611690925e-12,0.936847371225248,3.76,0.0,0.8555801731511341,0.9999999991475481,2.274024870326799e-20,5.478144993886923e-30,1.5302228458772716e-19,2.275743043519476e-09,8.524430849218222e-10,6.4111938804452294e-18,3.641723098682585e-15,1.4232738736099095e-09,1.1576887495181173e-13,6.4835049521846e-17,1.4077921345339945e-14,1.8125869457728533e-17,2.2264256487403255e-21,3.849024840998121e-24,2.1418961775173105e-23,1.0219470116990518e-23,2.308699597358399e-23,3.851140134769825e-17,7.044716826264588e-34,9.492785604035751e-33,1.4695884452522688e-37,4.988796526820543e-50,1.0449950435988568e-13,8.935023983413939e-18,1.7271961831750229e-28,1.5596175796640028e-29,2.505254888398833e-27,5.294380778381064e-22,2.3884619393273777e-23,4.3205467438652884e-43,6.3680840504706865e-40,1.1552868120143434e-47,2.997914090434677e-51,4.569134545375659e-38,7.489136920080944e-27,6.709214486000909e-52,9.672600499068822e-59,8.987032799570352e-45,2.2170756446282202e-27,1.9749578481804694e-65,1.1295463008183293e-52,4.741467604968904e-45
2.521224569468728e-12,0.9368473712738203,3.76,0.0,0.8555801726856171,0.999999998973182,3.761684899618201e-20,9.066742722566626e-30,2.1791948609800247e-19,2.7412384445451958e-09,1.0268064006312143e-09,9.13013051343773e-18,5.18622755799248e-15,1.7143948959293983e-09,1.4192082482923866e-13,9.233322604779629e-17,1.7746777599873485e-14,2.581272097505053e-17,3.1719062601761464e-21,6.367185180661538e-24,3.138965714993916e-23,1.6904730908638998e-23,3.8189943487439717e-23,5.484463438527222e-17,1.3326734603626516e-33,1.8537334078963303e-32,3.233704651425185e-37,1.2241128403383121e-49,1.2587196653808153e-13,1.2724202200047085e-17,2.8569614219532194e-28,2.580274500066929e-29,4.1427612676985175e-27,8.756232811424602e-22,3.9664569216255833e-23,9.764543105561355e-43,1.4717078583536146e-39,2.97080648353711e-47,7.69481048079651e-51,9.042811528110258e-38,1.2387314642337264e-26,1.7676782928751377e-51,2.8035234635524717e-58,2.0379013747621636e-44,4.152068099157425e-27,6.654256260543361e-65,2.9050005153065873e-52,1.0719051537224317e-44
3.3774895860679986e-12,0.9368473713709654,3.76,0.0,0.8555801717545809,0.9999999986244493,8.677020635239005e-20,2.0940260665902103e-29,3.8393315469365705e-19,3.672231899779005e-09,1.3755329680446996e-09,1.6085300537959197e-17,9.137310331414996e-15,2.296633482887204e-09,1.968897808125017e-13,1.6267942586832865e-16,2.5935417960231596e-14,4.5475659623813626e-17,5.593148412013001e-21,1.4687622405962396e-23,5.875041126130162e-23,3.89923119763686e-23,8.808941209751151e-23,9.662763348661746e-17,4.0376243265534613e-33,5.836420553149367e-32,1.3678637988442455e-36,7.03801998021824e-49,1.6861426219919594e-13,2.2416900325538736e-17,6.589191283876329e-28,5.954013063970449e-29,9.547865995520685e-27,2.0188023630153324e-21,9.238486141135125e-23,4.208398928405646e-42,6.404318057807251e-39,1.8050540238608675e-46,4.6665723415576585e-50,3.0535410722797015e-37,2.8566809438153914e-26,1.1389979425086246e-50,2.523500906500697e-57,8.87850502630816e-44,1.2368565955616193e-26,9.909201666050158e-64,1.765607479416308e-51,4.624261350602529e-44
4.233754602667269e-12,0.9368473714681104,3.76,0.0,0.8555801708235409,0.9999999982757155,1.6668701117153396e-19,4.0272906922977044e-29,5.980869030409501e-19,4.6032288815545946e-09,1.7242594503836524e-09,2.505708767074985e-17,1.4234237618609706e-14,2.8788674740002315e-09,2.554010495139675e-13,2.5342892444170125e-16,3.525507953719862e-14,7.083918165953738e-17,8.720332754865021e-21,2.821587971998416e-23,9.677800039071099e-23,7.490211244537782e-23,1.6921637861447897e-22,1.505280950158156e-16,9.492987693692103e-33,1.3987225404578027e-31,4.007738763581384e-36,2.5007289157064256e-48,2.1135306405403425e-13,3.49196490988607e-17,1.2656300354648633e-27,1.1441608940543733e-28,1.8326891489190836e-26,3.876381797322205e-21,1.7907948419977573e-22,1.2374889847739618e-41,1.901141746686462e-38,6.526757683723291e-46,1.6860252245381637e-49,7.802107783925623e-37,5.486506796541386e-26,4.208199154835465e-50,1.1117618850171227e-56,2.6320706249747247e-43,2.8791338603297494e-26,5.260328661955829e-63,6.3853349302223e-51,1.3608157241338588e-43
5.946284635865811e-12,0.9368473716624007,3.76,0.0,0.8555801689614505,0.9999999975782446,4.5847861931059585e-19,1.1105333054692108e-28,1.1708969478718171e-18,6.465233431714744e-09,2.421712159666836e-09,4.905343482654212e-17,2.7867879844376848e-14,4.043321659719092e-09,3.830574484962653e-13,4.961836101005977e-16,5.728962492387736e-14,1.3867482295711207e-16,1.7102721709145205e-20,7.761202027718036e-23,2.1125688884544948e-22,2.0600352575746265e-22,4.654050377340588e-22,2.947054108140819e-16,3.723276874708482e-32,5.555657940875698e-31,2.3438190012290856e-35,2.2057845879843595e-47,2.9682018092105393e-13,6.835865177896581e-17,3.4801083148275654e-27,3.1494842667783164e-28,5.0314661582579696e-26,1.0650796222498807e-20,5.028585168265829e-22,7.126600190807402e-41,1.0898338296554266e-37,5.693133926412787e-45,1.4711396732657833e-48,3.630831527372123e-36,1.5083003919553075e-25,3.890272138193033e-49,1.5505503739914285e-55,1.5497364103416872e-42,1.11424693201631e-25,1.1568857525242626e-61,5.572471950729457e-50,7.852948894640779e-43
9.371344702262893e-12,0.9368473720509812,3.76,0.0,0.8555801652372271,0.9999999961832899,1.8243620152019102e-18,4.442436661542671e-28,2.8944602974769846e-18,1.0189284879695878e-08,3.816616556607727e-09,1.2125103657857818e-16,6.889461645589245e-14,6.372174844356014e-09,6.80906335772626e-13,1.2267574213295118e-15,1.149394759263708e-13,3.4275395118109165e-16,4.243629025422915e-20,3.0885307272757575e-22,6.350217811301787e-22,8.195683644543333e-22,1.8516513087362706e-21,7.285698813261105e-16,2.468052745358622e-31,3.659757019653219e-30,2.6984315174897106e-34,4.605451123760351e-46,4.677124756729239e-13,1.6895745036738924e-16,1.383853417507176e-26,1.2553414447078872e-27,1.9937729886842937e-25,4.2280752539442396e-20,2.092329251267305e-21,7.823737932783336e-40,1.170819635150238e-36,1.1085420817191257e-43,2.8720538352389094e-47,3.1844682806328326e-35,5.994822707956499e-25,8.407195034154834e-48,5.880333428454429e-54,1.7845420728584723e-41,7.294799442832362e-25,7.548050711087214e-60,1.086205319147157e-48,8.660328500198694e-42
1e-11,0.9368473728281426,3.76,0.0,0.8555801645536553,0.99999999592725,2.2628365392826972e-18,5.5199545118430075e-28,3.2944900994083867e-18,1.0872824914774838e-08,4.072645214555447e-09,1.3800609988752888e-16,7.841760587683243e-14,6.799618010252278e-09,7.417354218965978e-13,1.3963531055549551e-15,1.274875639904912e-13,3.901107415309103e-16,4.8343668227319885e-20,3.8309269926027294e-22,7.530473665158196e-22,1.0164796684464987e-21,2.296565497789641e-21,8.292775717626149e-16,3.490041942401901e-31,5.153370983600316e-30,4.676326431859916e-34,1.0948195302034912e-45,4.990729629590423e-13,1.9230144530472223e-16,1.7160396962919326e-26,1.5579610041773847e-27,2.469355976213502e-25,5.239892175438953e-20,2.634971939081445e-21,1.3310799313174014e-39,1.9694242567454875e-36,2.509564845697127e-43,6.517256014202429e-47,5.065647658431569e-35,7.432605690190181e-25,2.150675652553527e-47,2.214333087050003e-53,3.1472074918862494e-41,1.0293149033331893e-24,4.658592948890427e-59,2.461916588178968e-48,1.478356944557328e-41
1.6221464835057057e-11,0.9368473728281426,3.76,0.0,0.8555801577886094,0.9999999933933286,9.742380169652621e-18,2.3976032791906767e-27,8.652736737011848e-18,1.7637557170165508e-08,6.606421263756638e-09,3.6241245696885577e-16,2.0598637396927413e-13,1.1029660468054956e-08,1.446747600311181e-12,3.6684646597859446e-15,2.845592420505844e-13,1.0243194490437538e-15,1.2783566392630217e-19,1.6495454448976747e-21,2.5941228111684037e-21,4.374890266988804e-21,9.88502814572724e-21,2.1783519316739124e-15,2.4262418720371233e-30,3.53848435355311e-29,4.976422290676889e-33,1.6633186985706086e-44,8.09329383006923e-13,5.049265521809879e-16,7.3792672439264e-26,6.727109634794575e-27,1.0553822372716657e-24,2.246548390294965e-19,1.220115558582884e-20,1.375481786770484e-38,1.9968864736993664e-35,3.6576691958872675e-42,9.518786771222382e-46,4.64821422635249e-34,3.193478169397316e-24,3.4560365974112706e-46,4.3748857544892304e-52,3.4419218336807693e-40,7.113757582056521e-24,1.0629558918144529e-57,3.592011395209296e-47,1.536110016648006e-40
2.9921705100645386e-11,0.9368473743824677,3.76,0.0,0.8555801428906913,0.9999999878131983,6.272778710404631e-17,1.5761359552515698e-26,2.9408241427547e-17,3.253477931015504e-08,1.2186014330482337e-08,1.231346244698703e-15,7.003106384327053e-13,2.0343748811030582e-08,3.658947158768312e-12,1.2476233671817605e-14,8.410393247500961e-13,3.4792145327200133e-15,4.4119635472356885e-19,1.0623653546183506e-20,1.3609274301910535e-20,2.814567256068256e-20,6.360581171234966e-20,7.406067057586611e-15,2.992506594049487e-29,4.324009361690668e-28,1.1948656146501317e-31,8.048103622641555e-43,1.4918931059851344e-12,1.7150217097120596e-15,4.73691805196061e-25,4.361490620302898e-26,6.675785810948981e-24,1.431826253133093e-18,9.185454568494372e-20,3.2001548652816674e-37,4.534790285964097e-34,1.6292810411005502e-40,4.264030549134995e-44,9.477653523686372e-33,2.0459212618180124e-23,2.195503098567512e-44,5.003172636226791e-50,9.427157711373069e-39,8.743615970556501e-23,2.482229477537564e-55,1.607417918065088e-45,3.634936768477492e-39
4.362194536623372e-11,0.9368473759367959,3.76,0.0,0.8555801279918627,0.9999999822327913,1.866629984110634e-16,4.7664599932215773e-26,6.24749491833645e-17,4.743290483516818e-08,1.7765585599663422e-08,2.6151680467081756e-15,1.4881389908190052e-12,2.9656660052734865e-08,6.778426157932183e-12,2.6519220922433174e-14,1.6871209135461249e-12,7.387360745616018e-15,9.493798386347785e-19,3.161925045310229e-20,3.754843893627215e-20,8.370784816795103e-20,1.8919287362699362e-19,1.573789559271346e-14,1.18281636963571e-28,1.751738866744722e-27,6.166108546854242e-31,5.169664655129991e-42,2.173564206523512e-12,3.641446215487279e-15,1.406584538229171e-24,1.3040542193427834e-25,1.9622933101489038e-23,4.230763158217223e-18,3.0055161557565854e-19,1.6869495113573382e-36,2.520441603878832e-33,1.092750223049856e-39,2.852775404331054e-43,4.7949871124039664e-32,6.067046138250184e-23,1.6101335900708157e-43,4.20406290099867e-49,5.340584646488997e-38,3.4541043337949234e-22,2.5094565588869346e-54,1.0801701902401698e-44,1.9368741410106633e-38
7.102242589741038e-11,0.9368473790454612,3.76,0.0,0.8555800981914747,0.9999999710711474,8.089725574036371e-16,2.1461400697202403e-25,1.654861037703073e-16,7.723186582836249e-08,2.8924662739682944e-08,6.9230051293158104e-15,3.9441777774521585e-12,4.827895203192652e-08,1.573863671376654e-11,7.033145967392479e-14,4.247689591709591e-12,1.9545086899918013e-14,2.5859367204708194e-18,1.3709792844198978e-19,1.5032276189325315e-19,3.622547263070655e-19,8.190086849815333e-19,4.1713202268845795e-14,8.292109333322857e-28,1.2576171123071619e-26,7.409755638050915e-30,1.097998644672939e-40,3.5342348232202994e-12,9.634145343176226e-15,6.061391297374619e-24,5.719181761775862e-25,8.244923720262651e-23,1.8008471206468208e-17,1.5984835934434421e-18,2.071389983906959e-35,3.046236099781015e-32,2.2318123043009972e-38,5.862795098456898e-42,5.550569312847033e-31,2.6060208105518584e-22,5.2304334208305834e-42,2.17640706837065e-47,8.257854217657697e-37,2.4237600801281613e-21,2.8254513716019068e-52,2.224267687211146e-43,2.4504658383771016e-37
9.492013476474499e-11,0.9368473817567365,3.76,0.0,0.8555800721976805,0.9999999613354612,1.876145452825505e-15,5.107385888588968e-25,2.9543181722469013e-16,1.0322439244240432e-07,3.8657135338920984e-08,1.2353506558910246e-14,7.0444961246993755e-12,6.451679951790266e-08,2.6515217896055077e-11,1.2567666171607304e-13,7.42594370246565e-12,3.4861311849181205e-14,4.714186694313094e-18,3.180499250067338e-19,3.382189091112508e-19,8.393459190835948e-19,1.8980387468861894e-18,7.450366847028659e-14,2.3881898322648145e-27,3.7075261241649917e-26,2.639232709464036e-29,4.705671140743487e-40,4.7180589272844935e-12,1.7183517940538634e-14,1.400465485860306e-23,1.3363776739316932e-24,1.8743773314838467e-22,4.128223521352534e-17,4.14298494048678e-18,7.646155936087702e-35,1.1427830723221512e-31,9.635045831567043e-38,2.5332762688958076e-41,2.0118188008004823e-30,6.009020536215034e-22,2.69278009271409e-41,1.2180856760535702e-46,3.367153476373052e-36,6.98612397777039e-21,2.05386526257895e-51,9.6289370263901e-43,9.165556077653629e-37
9.999999999999999e-11,0.9368473844680211,3.76,0.0,0.8555800666718997,0.9999999592658667,2.190035983526317e-15,6.000293207677884e-25,3.278611002045311e-16,1.087499010494534e-07,4.072592968112698e-08,1.3708119365548065e-14,7.818564824802292e-12,6.79679694126101e-08,2.9161518131729976e-11,1.395016278463519e-13,8.214950181742461e-12,3.868020608119366e-14,5.256054265924697e-18,3.712899175547079e-19,3.9280612499551156e-19,9.795433950695124e-19,2.2151868533619055e-18,8.269079496354769e-14,2.921479221596018e-27,4.561138825055839e-26,3.4133394510557895e-29,6.4395230397930644e-40,4.969353189629106e-12,1.9065818001807757e-14,1.633196921974366e-23,1.5628595311179043e-24,2.1772129149034947e-22,4.804968478635805e-17,4.961769930489465e-18,9.910509590331526e-35,1.492855580711249e-31,1.3218227653932253e-37,3.4761030554710965e-41,2.597088567536826e-30,7.004221559113807e-22,3.8071275790617043e-41,1.807114816093899e-46,4.479815606633482e-36,8.54847061699886e-21,3.187058905748748e-51,1.3225365128992706e-42,1.1943637952426854e-36
1.1881784363207958e-10,0.9368473844680211,3.76,0.0,0.8555800462011167,0.9999999515989336,3.618733626108158e-15,1.0112800359103884e-24,4.626778139094795e-16,1.2921966715894885e-07,4.8389541599125754e-08,1.933796185361887e-14,1.103748107777866e-11,8.075106774357543e-08,4.005068799273946e-11,1.970093405944974e-13,1.1484225939194716e-11,5.4547396960082326e-14,7.536684228326154e-18,6.136514646305506e-19,6.397646124259601e-19,1.6173747999899692e-18,3.658203798657249e-18,1.1673697246199237e-13,5.513806637158682e-27,8.740096530996946e-26,7.413123380392814e-29,1.581652837875311e-39,5.899184906383717e-12,2.6886530508503017e-14,2.690492257781099e-23,2.5973067829120703e-24,3.5424123834900864e-22,7.867977678955072e-17,8.843885468417297e-18,2.1595972726745292e-34,3.314841592187359e-31,3.263078727898668e-37,8.584682592709949e-41,5.6071513632968426e-30,1.1521301040024065e-21,9.930438791992967e-41,5.138917887257746e-46,1.0350399924728844e-35,1.614623254007941e-20,9.696487991725638e-51,3.272652929451487e-42,2.6361078196854515e-36
1.427155524994142e-10,0.9368473871793145,3.76,0.0,0.8555800202017836,0.9999999418615647,6.193097684803307e-15,1.7751676334358433e-24,6.671701974372812e-16,1.5521768976982864e-07,5.812188151484837e-08,2.7872075375899114e-14,1.592300554398219e-11,9.698175748661204e-08,5.6344477245440426e-11,2.843492286234378e-13,1.6422149421016006e-11,7.858580306117671e-14,1.108787140942943e-17,1.050524041184913e-18,1.0802719947424926e-18,2.7653626489693035e-18,6.256056582473652e-18,1.6841243533567784e-13,1.0920326621453969e-26,1.764768322243387e-25,1.725675707215424e-28,4.297026651709364e-39,7.077618808206777e-12,3.8734410136552805e-14,4.5863163618145903e-23,4.477455474099941e-24,5.9442759140629e-22,1.3309932502802358e-16,1.6533484136447426e-17,5.105586151945945e-34,7.944907899287937e-31,8.835086781368503e-37,2.3268272799618898e-40,1.3123122637881715e-29,1.9603218215317913e-21,3.041535613189568e-40,1.715056221849733e-45,2.659952345682565e-35,3.201202228408657e-20,3.8076545144218044e-50,8.89055607217548e-42,6.330824952050262e-36
1.666132613667488e-10,0.9368473898906172,3.76,0.0,0.8555799941996813,0.9999999321233547,9.765074852391123e-15,2.869132875086536e-24,9.088518842508387e-16,1.812184600541946e-07,6.785415508031124e-08,3.795130342938774e-14,2.1700934664525413e-11,1.1320886957183977e-07,7.539598137068974e-11,3.877171798641616e-13,2.2239303885463374e-11,1.0695800184011558e-13,1.5404228577726812e-17,1.6569357010240821e-18,1.686598994423031e-18,4.356246256572659e-18,9.857165201514132e-18,2.295293368474936e-13,1.9497496201650188e-26,3.206376296855095e-25,3.546463748030138e-28,1.0136544209587013e-38,8.253367033557198e-12,5.271787977981399e-14,7.202665267534099e-23,7.110062654574989e-24,9.192801584489438e-22,2.0747215099330112e-16,2.8221293551882243e-17,1.0640043241447697e-33,1.671534808195323e-30,2.0667375158892015e-36,5.450112176172395e-40,2.7130333085907004e-29,3.073178618861113e-21,7.996195343998465e-40,4.864885302383518e-45,5.987869228866005e-35,5.721649819353447e-20,1.2808107674945563e-49,2.0864865891240542e-41,1.339188828126005e-35
2.14408679101418e-10,0.93684739531325,3.76,0.0,0.8555799421871706,0.9999999126444118,2.049084764322993e-14,6.311283534425861e-24,1.5035808569288135e-15,2.3322824285877116e-07,8.731850313994426e-08,6.272903135070657e-14,3.5933527602434987e-11,1.4565236369827539e-07,1.2176998822168722e-10,6.426109431197302e-13,3.6509849077113204e-11,1.7663836541297172e-13,2.6461764036475084e-17,3.478948292146506e-18,3.4921694184856815e-18,9.124317800612036e-18,2.0654697843976242e-17,3.8008489710753755e-13,4.9982218182476485e-26,8.482755720916446e-25,1.151839378740443e-27,4.221872239117806e-38,1.0596829116116334e-11,8.705878789541988e-14,1.4993221008620613e-22,1.512143088448117e-23,1.8583017086220743e-21,4.257683140089972e-16,6.781267448242738e-17,3.550829442481121e-33,5.643940625303602e-30,8.34958974693896e-36,2.208886347916712e-39,8.942650110289166e-29,6.376441749016439e-21,4.0805076918337836e-39,2.8431156874636274e-44,2.3068570026563327e-34,1.4698595941326942e-19,1.0764829719275754e-48,8.48545429727192e-41,4.596758540118544e-35
