Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207)
0.15839780800185707,0.512830592447344,3.76,0.0,0.6901037542979385,0.979954333327765,0.02533494050186053,1.3968022866211397e-23,4.5253222987695155e-17,5.8659449626476684e-05,8.181603060871264e-05,5.968658929859935e-07,1.673567495881195e-07,1.3262316918012573e-07,0.003735420393501128,0.006175157761988124,2.231891293148796e-08,1.0802575717935962e-08,5.69339901210393e-08,0.0013139432918249758,0.0036329363612785477,1.9948008354503336e-08,0.008340145420580017,3.802172013223292e-05,7.124366419171234e-17,2.141913404882832e-10,1.139869731466233e-06,4.764549906259051e-16,1.6761783055449366e-12,4.402145566942847e-11,2.6341290678893997e-13
0.15990755970988643,0.5128436340024964,3.76,0.0,0.689609745697278,0.9795232687907182,0.02590531567628085,1.4886390645627106e-23,4.7350723156083635e-17,5.9045461139769356e-05,8.269944506091855e-05,6.00514056082469e-07,1.6982878716998278e-07,1.3504363701930016e-07,0.0038363701615581206,0.006227278651625863,2.2674701199654656e-08,1.0987589286188675e-08,5.846533728520189e-08,0.0013584398523528907,0.0036908720372821097,2.032837629910825e-08,0.008576649866070265,3.8697243177706906e-05,7.365703354007658e-17,2.2427134952630035e-10,1.2026113803251771e-06,5.09826699219805e-16,1.7123247534398227e-12,4.523671239454083e-11,2.716124706120722e-13
0.16126633624711284,0.5128556155900033,3.76,0.0,0.6891597475339849,0.9791299729861788,0.026426063174578688,1.57593414166945e-23,4.9311762305098e-17,5.939142709519983e-05,8.349427035863962e-05,6.037760270393677e-07,1.7206477793721608e-07,1.372414511734499e-07,0.003928824684178174,0.006273695270998543,2.2997037931633102e-08,1.1155060221180448e-08,5.9865326239501e-08,0.0013994184211243528,0.0037431462917089614,2.0672992602341735e-08,0.00879325528279137,3.9308658037782396e-05,7.587963664832654e-17,2.336686710983045e-10,1.2615718086986676e-06,5.416122001200073e-16,1.7452708622128033e-12,4.635572293173745e-11,2.7918177946882185e-13
0.16262511278433925,0.5128678304415059,3.76,0.0,0.6887046298386479,0.978731595031365,0.026953865461461425,1.6678408854447197e-23,5.134450069232602e-17,5.9735998368289275e-05,8.428879099767189e-05,6.070174196928678e-07,1.7431109856796374e-07,1.3945753650405288e-07,0.0040228042945034456,0.006319641656309514,2.3321365098805862e-08,1.1323416940153845e-08,6.128592962454782e-08,0.0014412892880752693,0.003795534352400691,2.1019728768429995e-08,0.009013434740689672,3.9923242895747986e-05,7.815067576827906e-17,2.433817761879025e-10,1.322975441825206e-06,5.751370253163911e-16,1.7786097776623568e-12,4.7499141967240345e-11,2.8693474235657506e-13
0.16398388932156566,0.5128802803816626,3.76,0.0,0.688244380961168,0.9783281110226801,0.02748875532862153,1.7645749387600757e-23,5.345119342103343e-17,6.007915101768321e-05,8.508294173317524e-05,6.102379335100677e-07,1.7656752213487418e-07,1.4169179715842648e-07,0.004118317922183486,0.006365114318180696,2.3647658996619278e-08,1.149263802728952e-08,6.272712663704139e-08,0.0014840615910371136,0.0038480251761048414,2.1368542137772096e-08,0.009237207053664495,4.0540908944154774e-05,8.047064903540881e-17,2.534180594275008e-10,1.3869026555719383e-06,6.10481814504556e-16,1.81234184947285e-12,4.866742051311786e-11,2.948752226405753e-13
0.16534266585879207,0.5128929671996845,3.76,0.0,0.6877789899295277,0.9779194975865284,0.028030764701521892,1.8663615164391298e-23,5.563414869120105e-17,6.042086224517514e-05,8.587665951178233e-05,6.134372806966105e-07,1.7883382448535996e-07,1.4394413655609455e-07,0.004215374220846665,0.0064101100855950026,2.3975895972804603e-08,1.1662702072087203e-08,6.418888875546101e-08,0.001527744280368589,0.0039006076653835594,2.1719390267812666e-08,0.00946459051779162,4.1161568015362143e-05,8.284004450266089e-17,2.6378496851945946e-10,1.453435604469437e-06,6.477301192442469e-16,1.846467389975327e-12,4.986101383851826e-11,3.030071497336821e-13
0.16670144239601847,0.5129058926504372,3.76,0.0,0.6873084464397218,0.9775057318719009,0.02857992464786656,1.973432941369099e-23,5.789572658988394e-17,6.076111041188874e-05,8.66698835754711e-05,6.166151860233371e-07,1.811097856997072e-07,1.4621445965269393e-07,0.004313981566526788,0.006454626105898486,2.4306052698301005e-08,1.1833587885636442e-08,6.567118133731923e-08,0.001572346112387018,0.003953270677311625,2.207223128227181e-08,0.009695602917091928,4.178513276885211e-05,8.525933978257728e-17,2.7449000937430936e-10,1.5226582307945077e-06,6.869685278905553e-16,1.880986742789137e-12,5.108038356061554e-11,3.113345198376853e-13
0.16806021893324488,0.5129190584537215,3.76,0.0,0.6868327408452393,0.977086791541986,0.029136265387286777,2.086032228023189e-23,6.023836962906862e-17,6.109987516036096e-05,8.746255565953253e-05,6.197713880169866e-07,1.833951914648644e-07,1.485026747105902e-07,0.004414148056666804,0.00649865984381797,2.4638106289635005e-08,1.200527471020777e-08,6.717396609166966e-08,0.001617875643081232,0.004006003031909491,2.2427024518455993e-08,0.009930261530595402,4.2411516997999e-05,8.772900172420887e-17,2.8554076206121063e-10,1.5946562732549146e-06,7.282868168643704e-16,1.915900354532048e-12,5.2326000551938215e-11,3.1986139671122673e-13
0.1694189954704713,0.5129324662945232,3.76,0.0,0.6863518641444861,0.9766626547644764,0.029699816303511328,2.2044141412131886e-23,6.266457629316178e-17,6.143713756247794e-05,8.825461997447353e-05,6.229056409364251e-07,1.856898319635396e-07,1.5080869028876954e-07,0.004515881509582787,0.006542209080470633,2.497203410188788e-08,1.2177741902958064e-08,6.869719730381135e-08,0.0016643412220478714,0.004058793520911274,2.2783729748632568e-08,0.010168583140341431,4.304063574874918e-05,9.024948607184082e-17,2.9694485091407056e-10,1.6695172747445873e-06,7.717778766396877e-16,1.951208648030823e-12,5.359833959389185e-11,3.2859191243326374e-13
0.1707777720076977,0.5129461178225673,3.76,0.0,0.6858658079669542,0.9762333002008129,0.03027060595824472,2.3288386388405576e-23,6.51768850173721e-17,6.17728800079482e-05,8.904602319357938e-05,6.26017713210164e-07,1.8799350280111993e-07,1.5313241721825916e-07,0.004619189464288364,0.006585271912249666,2.5307813973351885e-08,1.2350969113378737e-08,7.024082298438413e-08,0.0017117509866392713,0.0041116309167475405,2.314230736503411e-08,0.010410584040161843,4.367240531793369e-05,9.282123713647804e-17,3.087099444354439e-10,1.7473305891305694e-06,8.175378315228342e-16,1.9869120811798624e-12,5.4897881008403383e-11,3.375302681767996e-13
0.1721365485449241,0.5129600146526732,3.76,0.0,0.6853745645596351,0.9757987069947628,0.030848662105502366,2.4595787574209767e-23,6.777794180389141e-17,6.210708603498898e-05,8.983671465610571e-05,6.291073855600823e-07,1.9030600600547226e-07,1.5547377083143112e-07,0.004724079180812565,0.006627846748755733,2.5645424248829734e-08,1.2524936562669975e-08,7.180478947114792e-08,0.0017601128563806655,0.004164503981116349,2.350271948220962e-08,0.010656280045504339,4.430674342447225e-05,9.544468753206518e-17,3.208437911733778e-10,1.8281873880632042e-06,8.656662963092386e-16,2.0230112652622758e-12,5.62251163416611e-11,3.466807350071934e-13
0.17349532508215051,0.5129741583649634,3.76,0.0,0.6848781267725478,0.9753588547605745,0.031434011706979764,2.596924536005185e-23,7.047045660659059e-17,6.243974056105112e-05,9.062664632091576e-05,6.321744539540131e-07,1.926271489336346e-07,1.5783266731172532e-07,0.0048305576407110815,0.006669932310512456,2.5984843613500783e-08,1.2699624647937758e-08,7.33890359660321e-08,0.001809434527533062,0.004217401473548047,2.386492883136899e-08,0.010905686503702335,4.4943569424107794e-05,9.812025786030128e-17,3.3335417694279433e-10,1.9121806667238558e-06,9.162662042132671e-16,2.0595067892741087e-12,5.7580540372968996e-11,3.5604765462666077e-13
0.17485410161937692,0.512988550504621,3.76,0.0,0.6843764880430477,0.9749137235701013,0.03202668094909546,2.7411645640376596e-23,7.325714657907016e-17,6.277082991705421e-05,9.141577278701811e-05,6.352187293997958e-07,1.949567456196567e-07,1.60209025960551e-07,0.0049386315478825455,0.0067115276265560945,2.632605144820446e-08,1.2875014123406678e-08,7.499349481129678e-08,0.0018597234678940635,0.004270312160142963,2.4228898656092132e-08,0.011158818304955161,4.5582804358232125e-05,1.0084835639167267e-16,3.4624891132575765e-10,1.999405248286742e-06,9.694439022114186e-16,2.096399274605169e-12,5.896465197137622e-11,3.656354401477392e-13
0.17621287815660333,0.5130031925824238,3.76,0.0,0.6838696423798628,0.9744632939387831,0.0326266952612748,2.8926030342827786e-23,7.614087815653753e-17,6.310034166232413e-05,9.220405151747704e-05,6.382400359472749e-07,1.9729461774983577e-07,1.6260277205647606e-07,0.005048307330141742,0.006752632031030462,2.6669027698155085e-08,1.3051086490046948e-08,7.661809946573295e-08,0.0019109869119611766,0.004323224821955573,2.4594594586859875e-08,0.011415689894761223,4.622437109142655e-05,1.0362937888392629e-16,3.595358965209156e-10,2.0899577888552607e-06,1.025309580245374e-15,2.1336895660088013e-12,6.037796432158271e-11,3.7544857690754444e-13
0.17757165469382974,0.5130180860751938,3.76,0.0,0.683357584345955,0.9740075468112417,0.03323407933541552,3.0515758032760207e-23,7.912460640021721e-17,6.342826473658269e-05,9.29914426763583e-05,6.412382129688938e-07,1.9964059311371268e-07,1.6501383227870137e-07,0.005159591140957292,0.006793245159827322,2.701375275360462e-08,1.322782348433148e-08,7.826277674663095e-08,0.001963231856242902,0.004376128263502434,2.4961983123610158e-08,0.011676315286633565,4.6868194468947394e-05,1.0646370830336572e-16,3.7322306916742985e-10,2.1839367813210783e-06,1.0839769455805e-15,2.171378485597282e-12,6.182099305014061e-11,3.8549162319420296e-13
0.1787945535773335,0.5130317063714288,3.76,0.0,0.6828922714774242,0.9735928125218181,0.03378704597825839,3.2013505148487194e-23,8.189783619711966e-17,6.372202912852529e-05,9.369930516425353e-05,6.439166750892779e-07,2.0175876300989667e-07,1.6719853255430205e-07,0.005261126301343485,0.0068293768745131605,2.7325485083081896e-08,1.3387440250809489e-08,7.976008109155068e-08,0.002011097076083614,0.004423724250120824,2.5294052317589367e-08,0.011914098884516874,4.7449504433182805e-05,1.0906048813840212e-16,3.858902353265715e-10,2.2715303773743968e-06,1.139269875978861e-15,2.2056400316593523e-12,6.314555385911054e-11,3.9473076434834297e-13
0.18001745246083728,0.5130455325112402,3.76,0.0,0.682422729399988,0.9731737426425631,0.03434601855186315,3.357736768646234e-23,8.475668693117087e-17,6.401449257128384e-05,9.440639368764653e-05,6.465761856457423e-07,2.038832488303369e-07,1.6939715509980568e-07,0.005363972832154734,0.006865110754382887,2.7638605487380508e-08,1.3547568476872113e-08,8.127352281879491e-08,0.0020597675381533996,0.004471295614586681,2.5627443524461662e-08,0.012154943708884963,4.8032531160745335e-05,1.1170100681636398e-16,3.988938436775213e-10,2.362055062461028e-06,1.197015579089626e-15,2.2402259677367727e-12,6.44949942772483e-11,4.0416331158852245e-13
0.18124035134434105,0.5130595655014649,3.76,0.0,0.6819489552303534,0.9727503241115595,0.03491101360820303,3.521001737013783e-23,8.770344383649708e-17,6.430564975446208e-05,9.51126851481307e-05,6.492166569516025e-07,2.0601394114890313e-07,1.7160965562605879e-07,0.005468134658264819,0.0069004471449765825,2.795310118405688e-08,1.3708195929055097e-08,8.280304049093465e-08,0.002109247831538765,0.004518834277100938,2.596213497423036e-08,0.0123988591332033,4.861722434330448e-05,1.1438551598284926e-16,4.122397590431686e-10,2.4555864640977928e-06,1.257304874347242e-15,2.2751370791810485e-12,6.586970369490172e-11,4.137927426450483e-13
0.18234096033949446,0.5130723728646668,3.76,0.0,0.6815189379120776,0.9723655187353252,0.03542467171579846,3.674032739885715e-23,9.043257548743136e-17,6.456657069901819e-05,9.574764838817453e-05,6.515767376671521e-07,2.07936784855529e-07,1.7361273792647054e-07,0.0055630079832732025,0.006931910479680738,2.8237313080677973e-08,1.3853177671710607e-08,8.419329837778235e-08,0.002154476160336133,0.004561584463988336,2.626445155975729e-08,0.01262101592567657,4.914483268468892e-05,1.1683938685227038e-16,4.2454861356573973e-10,2.542398950143315e-06,1.313817181382066e-15,2.3068358100928954e-12,6.712887240214308e-11,4.2263048074602326e-13
0.18344156933464786,0.5130853492789315,3.76,0.0,0.6810854888592522,0.9719771713774058,0.035943232565038084,3.8330437273415714e-23,9.323652658970929e-17,6.482642731055072e-05,9.63819346441898e-05,6.53921281791955e-07,2.0986449982484237e-07,1.7562700138472254e-07,0.005658952354075166,0.006963052793339433,2.8522620444283622e-08,1.3998545904553614e-08,8.559648026958151e-08,0.002200367145045235,0.0046042958098612835,2.6567790178844653e-08,0.012845673786933104,4.967371685295883e-05,1.193292573657446e-16,4.3714382486366857e-10,2.6317659541426877e-06,1.3725355218647938e-15,2.338799352839142e-12,6.840912106007012e-11,4.3163315782164554e-13
0.18454217832980127,0.5130984954343696,3.76,0.0,0.6806486066079653,0.9715852729969878,0.0364667073581128,3.998269261588891e-23,9.611712552708168e-17,6.508521748225768e-05,9.70155310110744e-05,6.562502443366202e-07,2.1179701749260412e-07,1.776524205162985e-07,0.005755970275154312,0.006993874721086455,2.880901494579397e-08,1.4144292519846404e-08,8.70125386829886e-08,0.002246923781996683,0.004646962507707783,2.687213739175523e-08,0.013072839054074996,5.0203843447302175e-05,1.218552922173921e-16,4.5002973666500725e-10,2.7237451251260046e-06,1.4335316718240743e-15,2.3710284398970827e-12,6.97107440708113e-11,4.408034135360079e-13
0.18564278732495468,0.5131118120076015,3.76,0.0,0.6802082898810974,0.97118981469196,0.03699510704263153,4.169911183411311e-23,9.907609424593401e-17,6.534293969514398e-05,9.764842585150296e-05,6.58563586384591e-07,2.1373427322514934e-07,1.7968897177307023e-07,0.005854064140997406,0.0070243770151444665,2.9096488804535066e-08,1.4290409579786885e-08,8.844142124532137e-08,0.0022941489550081556,0.0046895787823506676,2.71774793882132e-08,0.0133025179195069,5.073518018481234e-05,1.2441764996032228e-16,4.632106621513591e-10,2.8183949067533138e-06,1.4968790800989093e-15,2.403523789240355e-12,7.103403449757116e-11,4.501439211137255e-13
0.18674339632010808,0.5131252996621233,3.76,0.0,0.6797645375812477,0.9707907876922522,0.03752844232077351,4.3481461064037747e-23,1.0211527502944697e-16,6.559959293225251e-05,9.828060885164758e-05,6.608612739880124e-07,2.1567620713354585e-07,1.8173663668312488e-07,0.005953236237646825,0.007054560542613984,2.9385034518102855e-08,1.4436889755763522e-08,8.988308125494937e-08,0.0023420454344262654,0.004732138892981458,2.74838043552263e-08,0.013534716437128858,5.126769593610766e-05,1.2701648307094674e-16,4.76690981517471e-10,2.915774537832625e-06,1.5626534292585536e-15,2.4362863587632167e-12,7.237929848537177e-11,4.596573876072976e-13
0.18773394441574615,0.5131375853635525,3.76,0.0,0.6793622223282794,0.9704286050110958,0.038012672658884736,4.514436250713287e-23,1.0492077817871254e-16,6.582966650997882e-05,9.884895739567386e-05,6.629157858838666e-07,2.1742790016184797e-07,1.835890220014824e-07,0.0060434148152719415,0.007081453979472549,2.9645636079684855e-08,1.4569026341142137e-08,9.119145913403407e-08,0.0023857284304622493,0.004770390257252877,2.776032818622176e-08,0.013745854302484367,5.1747943387855245e-05,1.2938674046049397e-16,4.890828919583836e-10,3.005799828645547e-06,1.6239892235797367e-15,2.466001873308473e-12,7.360907430935759e-11,4.683696521722206e-13
0.1887244925113842,0.5131500106332595,3.76,0.0,0.6789571229490727,0.9700635184634515,0.038500916781794944,4.686516318877941e-23,1.0779424950591766e-16,6.60588739701205e-05,9.941671615331795e-05,6.649575805239392e-07,2.1918329692288827e-07,1.8545038154857466e-07,0.006134470041997159,0.007108090798851646,2.990709506052188e-08,1.4701445833177966e-08,9.251010542479497e-08,0.00242995919408952,0.004808587377197027,2.8037630756008706e-08,0.013959042113529151,5.2229100515191674e-05,1.3178676397942613e-16,5.017240556745333e-10,3.098129229310787e-06,1.6874108613572482e-15,2.4959351244539545e-12,7.485711161647515e-11,4.772262554298267e-13
0.18971504060702227,0.5131625759284562,3.76,0.0,0.6785492389869825,0.9696955219028545,0.03899318201999717,4.86439163756059e-23,1.1073696834988953e-16,6.628721563178148e-05,9.998388025896919e-05,6.669866436190065e-07,2.2094236313964952e-07,1.873207097454441e-07,0.006226403365417204,0.0071344718630518,3.016940690770715e-08,1.4834143748130282e-08,9.383898703837367e-08,0.00247473950589109,0.004846726149225629,2.831570485357669e-08,0.014174284020712875,5.271114706620521e-05,1.342166518005692e-16,5.146176861945249e-10,3.1928075756636853e-06,1.7529778094820942e-15,2.5260870726458473e-12,7.612364666733544e-11,4.862292421940072e-13
0.19070558870266033,0.5131752816983899,3.76,0.0,0.6781385700846214,0.9693246092522129,0.0394894755671064,5.0483632398743516e-23,1.137505922769132e-16,6.651469224832489e-05,0.00010055044567213154,6.690029671848344e-07,2.2270506449504608e-07,1.891999971993576e-07,0.00631921616610523,0.007160598104186878,3.043256700673631e-08,1.496711522557781e-08,9.517806646599931e-08,0.0025200710700781954,0.004884802498376685,2.8594544295256904e-08,0.014391584099431465,5.319406364440175e-05,1.3667649826721057e-16,5.277670424425783e-10,3.2898802244634527e-06,1.8207501804652802e-15,2.5564584130654774e-12,7.740890455043255e-11,4.953806801627767e-13
0.19159708198873457,0.5131868373621267,3.76,0.0,0.6777665867291357,0.9689882896393665,0.039939589803962776,5.2193850267103743e-23,1.1652467247169739e-16,6.671868260024923e-05,0.00010105983987530279,6.708067633549505e-07,2.242945779241368e-07,1.908990095341362e-07,0.006403500727673152,0.007183894673202096,3.067013303046528e-08,1.5087019502941695e-08,9.639192092056261e-08,0.002561342145353867,0.0049190144973709155,2.8846148217037595e-08,0.01458891721783854,5.362941704996828e-05,1.3891604927470237e-16,5.398227510465871e-10,3.379330643575378e-06,1.8836814794119933e-15,2.583980729467941e-12,7.858182666519966e-11,5.037456276364472e-13
0.1924885752748088,0.5131985074844031,3.76,0.0,0.6773923472282916,0.9686495987823494,0.0403929777563754,5.395569893707006e-23,1.1935836055003588e-16,6.692197421682901e-05,0.00010156874460330856,6.726002350747956e-07,2.2588699117565341e-07,1.9260527223741122e-07,0.00648849964490469,0.007206986421310196,3.0908380082530705e-08,1.5207138654906052e-08,9.761397616411745e-08,0.0026030621874323337,0.0049531697302363595,2.9098362175681257e-08,0.014787923571870133,5.406544708604818e-05,1.4118000250538132e-16,5.520905559869715e-10,3.470791405792245e-06,1.9484949350656002e-15,2.6116820713527083e-12,7.977027034051831e-11,5.122340540124023e-13
0.19338006856088305,0.5132102923767151,3.76,0.0,0.6770158515092991,0.9683085323779389,0.04084964440845767,5.577094223945806e-23,1.2225287705492615e-16,6.712456831325654e-05,0.00010207715862072158,6.743833832311686e-07,2.2748228526965447e-07,1.9431878329426831e-07,0.006574213789313202,0.007229874167613883,3.114730539623552e-08,1.5327469656555457e-08,9.884420556979086e-08,0.0026452322787346217,0.004987265291365326,2.9351182730972335e-08,0.014988605992134496,5.4502141311502546e-05,1.4346841808793493e-16,5.645728509893933e-10,3.564296656530381e-06,2.015237273059162e-15,2.6395630885652724e-12,8.097440676671794e-11,5.208475148320673e-13
0.1942715618469573,0.5132221923455446,3.76,0.0,0.6766370995521458,0.9679650861569552,0.041309594670854904,5.764212262345697e-23,1.2520940324278818e-16,6.732646642876054e-05,0.00010258508115449597,6.761562123257127e-07,2.2908044282824065e-07,1.9603954079115204e-07,0.006660643991448991,0.0072525587732626545,3.138690654133845e-08,1.54480094508707e-08,1.0008257820262742e-07,0.002687853450806039,0.005021298297472862,2.960460612605537e-08,0.015190967270522245,5.493948784583434e-05,1.4578135341301334e-16,5.77272005281526e-10,3.6598808818514687e-06,2.0839558106381017e-15,2.6676243419498185e-12,8.21944016347924e-11,5.295875810775032e-13
0.19516305513303153,0.5132342076933823,3.76,0.0,0.6762560913893207,0.9676192558835818,0.041772833381426754,5.956926048967871e-23,1.2822888102510236e-16,6.752767023462508e-05,0.00010309251206422464,6.779187269738206e-07,2.30681450232184e-07,1.9776754812414438e-07,0.006747791041096762,0.007275041141106077,3.162718144479445e-08,1.5568755537685722e-08,1.013290668640043e-07,0.0027309266843554897,0.005055265887631592,2.985862860549646e-08,0.01539501016085771,5.537747538511745e-05,1.4811886291886136e-16,5.901903717041757e-10,3.7575789084570945e-06,2.154699351904708e-15,2.6958666589668305e-12,8.343043297837939e-11,5.384558392270745e-13
0.19605454841910577,0.5132463387169255,3.76,0.0,0.6758728271000659,0.9672710373500076,0.042239365312962456,6.155336482574605e-23,1.3131254534442408e-16,6.77281815903123e-05,0.0001035994517542683,6.796709344824114e-07,2.3228529451232396e-07,1.995028082399166e-07,0.0068356556887780055,0.0072973222138971285,3.186812789991167e-08,1.5689705424506935e-08,1.0258364668322615e-07,0.0027744529090257975,0.005089165224769649,3.011324783070366e-08,0.015600737383853572,5.581609321166342e-05,1.5048099846493232e-16,6.033303645196766e-10,3.857425903205063e-06,2.2275175633566493e-15,2.7242908514127724e-12,8.46826801429162e-11,5.474538914402573e-13
0.19694604170518,0.5132585857098839,3.76,0.0,0.675487306810057,0.9669204263768502,0.04270919517304392,6.359947310769047e-23,1.3446196422175624e-16,6.792800274119095e-05,0.00010410590093288764,6.814128477768509e-07,2.338919622759442e-07,2.0124532044295251e-07,0.006924238645541474,0.007319402974726593,3.210974381659814e-08,1.581085620628585e-08,1.0384628663129864e-07,0.0028184330033223593,0.00512299349586834,3.036846216557743e-08,0.015808151626559776,5.625533113489874e-05,1.5286780945438283e-16,6.166944245618587e-10,3.959457372566946e-06,2.3024601745951202e-15,2.752897425338467e-12,8.595130737890338e-11,5.565833555081477e-13
0.19783753499125425,0.5132709489601367,3.76,0.0,0.67509953068737,0.9665674188084382,0.04318232761019185,6.570672398740474e-23,1.3767796941360372e-16,6.812713593386386e-05,0.0001046118609750548,6.831444769027025e-07,2.3550144605453263e-07,2.0299509347883428e-07,0.007013540584332003,0.007341284445078994,3.235202780255683e-08,1.5932205920727255e-08,1.051169598053906e-07,0.0028628677945493775,0.005156747912956829,3.062426843714276e-08,0.016017255546855038,5.669517950671556e-05,1.5527934195784326e-16,6.30284897867119e-10,4.063709162452644e-06,2.3795789824350512e-15,2.7816873676986602e-12,8.72364997226332e-11,5.658458650564196e-13
0.1986398789487211,0.5132821755194565,3.76,0.0,0.6747486036123954,0.966247659490736,0.04361097430255039,6.765572482967894e-23,1.4063031385674395e-16,6.830576959621658e-05,0.00010506680850197124,6.846941607659146e-07,2.369523831958871e-07,2.0457610334316856e-07,0.007094527583545143,0.0073608082507294,3.257065325102606e-08,1.60415890716026e-08,1.0626741396479895e-07,0.0029032485128045534,0.005187061460655116,3.085499890711833e-08,0.016206895924045644,5.709155755187508e-05,1.5747089402408155e-16,6.427119070829437e-10,4.159464062003927e-06,2.4508900256084767e-15,2.80775586413016e-12,8.840748890068347e-11,5.742972412751185e-13
0.19944222290618793,0.5132934966830672,3.76,0.0,0.6743958496587051,0.9659259525803726,0.04404230311508402,6.965756774881096e-23,1.4363866011362725e-16,6.848385004154978e-05,0.0001055213632321271,6.862355383616988e-07,2.384055906307717e-07,2.0616300452802166e-07,0.007176097910341091,0.00738017228671442,3.2789817561278735e-08,1.6151130048355746e-08,1.0742433358543317e-07,0.0029439986929654643,0.005217310954276151,3.1086206975501796e-08,0.01639790897274224,5.748841663095567e-05,1.596825357139255e-16,6.553260516028253e-10,4.257073354801799e-06,2.5240449210476797e-15,2.8339741481151057e-12,8.959217137474138e-11,5.828589346210983e-13
0.20024456686365477,0.5133049126516273,3.76,0.0,0.6740412690248121,0.9656022950860652,0.0444763173304388,7.171330026606439e-23,1.4670387828498714e-16,6.866137938587165e-05,0.00010597552721574802,6.877686227258614e-07,2.3986106576897905e-07,2.07755804297599e-07,0.007258251980143011,0.007399377372997758,3.30095199765714e-08,1.6260827518016505e-08,1.0858769901965814e-07,0.0029851188328003826,0.005247494415221463,3.1317891737621554e-08,0.01659029658038049,5.78857509436072e-05,1.6191429511372684e-16,6.681290890469329e-10,4.356563869414557e-06,2.599083180103081e-15,2.860342895522104e-12,9.079068069486366e-11,5.915321689733273e-13
0.2010469108211216,0.5133164236278153,3.76,0.0,0.6736848619355884,0.965276684027933,0.0449130201942878,7.382358649557648e-23,1.4982687493645258e-16,6.883835989396448e-05,0.00010642930294292222,6.892934284746578e-07,2.413188072010235e-07,2.0935451073943727e-07,0.00734099017923346,0.007418424358652075,3.3229759798427086e-08,1.637068024795378e-08,1.0975749168992233e-07,0.003026609387640229,0.005277609887565294,3.155005262103924e-08,0.016784060617744134,5.828355510321022e-05,1.641661980205232e-16,6.811227860594418e-10,4.457962714593113e-06,2.6760449247216034e-15,2.886862815861151e-12,9.200315250129282e-11,6.003181816374835e-13
0.20184925477858845,0.5133280297993895,3.76,0.0,0.6733266286263924,0.9649491164295984,0.04535241493813033,7.598973897578269e-23,1.5300864872241338e-16,6.901479382093837e-05,0.00010688269311178786,6.908099703384784e-07,2.4277881431305157e-07,2.109591322821035e-07,0.007424312881886276,0.00743731410421985,3.345053642257107e-08,1.648068703988946e-08,1.1093369281225445e-07,0.0030684707945869754,0.00530765542525215,3.178268955119326e-08,0.01697920295014598,5.868182409835072e-05,1.6643826932083845e-16,6.943089262905274e-10,4.561297119513106e-06,2.754971139017626e-15,2.913534601702633e-12,9.322972175186495e-11,6.092182157436842e-13
0.2026515987360553,0.5133397313701631,3.76,0.0,0.6729665693560659,0.9646195893232499,0.04579450476027538,7.821371449048452e-23,1.5625020323702147e-16,6.919068369348986e-05,0.00010733570081264093,6.923182659338566e-07,2.442410878468522e-07,2.1256967821813325e-07,0.007508220433568459,0.007456047499006074,3.367184944936591e-08,1.6590846759975056e-08,1.1211628268083705e-07,0.003110703447500178,0.005337629106053435,3.2015802622611796e-08,0.01717572542864139,5.908055329847036e-05,1.6873053158919568e-16,7.076892950727764e-10,4.666594598375451e-06,2.8359033591885816e-15,2.940358940690338e-12,9.447052278818086e-11,6.182335282159126e-13
0.20345394269352213,0.513351528524307,3.76,0.0,0.6726046843931968,0.9642880997433203,0.04623929284589752,8.049673425278481e-23,1.5955247057088875e-16,6.936603204207616e-05,0.00010778832937827714,6.938183325275729e-07,2.4570562994435907e-07,2.1418615947685602e-07,0.0075927131670891,0.0074746254444052395,3.3893698620366635e-08,1.6701158434445878e-08,1.1330524248836603e-07,0.003153307720349924,0.0053675290188730474,3.2249391899243875e-08,0.017373629899695455,5.9479738402759135e-05,1.7104300626765697e-16,7.212656721861293e-10,4.773882796909019e-06,2.918883720460065e-15,2.9673365927561405e-12,9.572569327990316e-11,6.273653824231987e-13
0.20425628665098897,0.5133634214615084,3.76,0.0,0.6722409740265158,0.9639546447289757,0.046686782352020235,8.283987207147861e-23,1.629164755343533e-16,6.954084165967455e-05,0.00010824058253567487,6.953101903649593e-07,2.4717244373181934e-07,2.1580858722005943e-07,0.007677791387145679,0.00749304886944172,3.4116083706432574e-08,1.6811621138788466e-08,1.1450055427220477e-07,0.0031962839430353302,0.005397353277672748,3.24834578893922e-08,0.017572918199178375,5.98793755380994e-05,1.7337571245390247e-16,7.350398500827187e-10,4.8831896514805615e-06,3.0039547796886466e-15,2.994468318701659e-12,9.699537136530523e-11,6.366150559705044e-13
