Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53)
0.0004238163956002737,0.9734015998966027,3.76,0.0,1.902590194126115e-11,0.0009910219982421503,0.9859841539757002,1.7153757275446944e-12,5.598482505007842e-13,3.240914350252973e-11,6.806557075039744e-07,7.457423886673498e-19,0.012431847983840894,0.05410296275671991,0.45450836035936343,1.3120313690683966e-08,0.0009248684724689286,8.80860320023783e-14,7.643505148873848e-22,1.9113941859473247e-18,5.3336745226377e-22,1.258467901967281e-06,0.47508544471944025,4.299864546614879e-07,8.950351699281167e-24,1.095923978564428e-18,1.9658620100613943e-15,3.2469485778099774e-18,1.403198454556083e-13,1.656687801267154e-12,6.465572395419078e-17,1.3591608228819503e-25,8.567250285487073e-17,7.014041091442095e-09,0.26179381328631307,8.497170561977176e-15,3.9987232648133366e-14,1.0739264955982173e-18,8.735428889200176e-21,9.434249646781617e-18,9.736829953957852e-08,-3.304229237820811e-24,-7.840514086660273e-29,4.5890438318754045e-10,3.5894358449232545e-08,-4.144445318176831e-24,2.7798745640366146e-20,1.858109809475704e-18,2.264428531360746e-12,4.434978350401856e-19,4.2527317158922475e-24,7.213992959354084e-34,7.971262772339031e-08,1.0386819704133366e-10,6.846748086956707e-16,-3.724032788154427e-26,1.7033631370754698e-18,-3.81811636260892e-28,1.3805878248275849e-28,5.558701316461728e-18,1.5105715149860923e-33,8.823925231265848e-14,-1.2367881007381954e-27,3.5971805969167255e-19,7.630510375151275e-17,4.2563018241929996e-11,4.999682021205915e-15,2.95794137143945e-13,2.4903700725400282e-15
0.0004280804067007229,0.9733513243594596,3.76,0.0,1.9109677734971698e-11,0.0009741991630348527,0.9861501131024469,1.6894840903923044e-12,5.543726316661999e-13,3.2384793946568324e-11,6.69071947352089e-07,7.325687240185702e-19,0.01232728496576523,0.05365208328591237,0.4546201389025574,1.3143146908305325e-08,0.000909217000281591,8.753092844875426e-14,7.638631446645247e-22,1.9224564102249697e-18,5.365975078123174e-22,1.2516413087669662e-06,0.47509751437411035,4.2384265594251533e-07,8.880572451628082e-24,1.0959587354747052e-18,1.9809939533205368e-15,2.895888966890369e-18,1.3930031757721781e-13,1.6532779347515307e-12,6.370148509031742e-17,1.3586218400403429e-25,8.437698499413509e-17,6.9557416794023325e-09,0.2617817519714044,8.492663494346231e-15,4.0245417756613335e-14,1.072549611632004e-18,8.65970955649974e-21,9.428357882518779e-18,9.65590310370172e-08,3.5810600986860895e-24,2.982993945541082e-28,4.5484667206345006e-10,3.58859298181117e-08,3.067368472543612e-24,2.774676102138815e-20,1.8505812209585086e-18,2.254197350875417e-12,4.431478144779857e-19,-3.1065449724013946e-24,4.9606298012382515e-33,7.905740527560429e-08,1.0385515760465729e-10,6.846416088057944e-16,-3.440233465568991e-26,1.7032807057685679e-18,-3.0955027468439422e-28,-1.003248683677067e-28,5.512226036979707e-18,1.5182448471586153e-33,8.748987372092355e-14,-1.0724831259609937e-27,3.5970062177542333e-19,7.565565522848486e-17,4.184391809231554e-11,4.972944275633418e-15,2.9079974573961155e-13,2.4691827607799155e-15
0.0004323444178011721,0.9733019004020235,3.76,0.0,1.9193014314742548e-11,0.000957790839127688,0.986313156621285,1.6640296051032218e-12,5.489536257855675e-13,3.2359906712080824e-11,6.577722309297463e-07,7.197113236664078e-19,0.012224404356002215,0.05320843063740595,0.45473037811652683,1.3165734757814002e-08,0.0008939505675277475,8.69826717136524e-14,7.634452885441716e-22,1.9333520188076207e-18,5.397250305489894e-22,1.2448835355055324e-06,0.47510956565767476,4.178271038761148e-07,8.810606969208976e-24,1.0964480036567848e-18,1.9955492142255756e-15,3.3031997871705273e-18,1.3829290925908377e-13,1.6498022167968383e-12,6.276807713319996e-17,1.3581313518242796e-25,8.311035687599491e-17,6.89836910170673e-09,0.26176970893468376,8.486852766024274e-15,4.049868801930877e-14,1.07122690150361e-18,8.585875890445244e-21,9.422290062497958e-18,9.576262808624882e-08,5.656197618525133e-25,-1.074027487980525e-28,4.5085711534060775e-10,3.587760223838245e-08,1.4177250672276602e-24,2.76932862569964e-20,1.8432623193383775e-18,2.244040865262235e-12,4.426832914882722e-19,-1.2973974070939177e-24,-3.6314090627937437e-33,7.841254643843815e-08,1.038423941452016e-10,6.846095951223595e-16,5.21660573497161e-26,1.703201219965772e-18,5.174277113785787e-28,-4.246732342800497e-29,5.466495046231612e-18,1.5257683066140591e-33,8.675264574528817e-14,1.7237552790188072e-27,3.5968380695021048e-19,7.501677654997609e-17,4.1142449357541315e-11,4.946471322910268e-15,2.85927735475422e-13,2.4483396567387282e-15
0.0004366084289016213,0.9732533069845751,3.76,0.0,1.9275919583419976e-11,0.0009417837643380943,0.986473358870842,1.639005865300078e-12,5.435918887864378e-13,3.23344907522623e-11,6.467475251438524e-07,7.071610147639251e-19,0.012123166818062057,0.05277183551117499,0.45483910798978355,1.3188080991571425e-08,0.0008790568532298366,8.64411359285913e-14,7.629661656313112e-22,1.944321644931986e-18,5.428551361591598e-22,1.2381936267169514e-06,0.475121594702588,4.1193630491473153e-07,8.743152850308098e-24,1.096816036529875e-18,2.010622478240335e-15,3.337514672422939e-18,1.3729731308206224e-13,1.6462604431385867e-12,6.185490178549196e-17,1.3575679311196304e-25,8.187177178195185e-17,6.8419019523842095e-09,0.26175768804520727,8.481343418926823e-15,4.075220998674387e-14,1.069970477038023e-18,8.513044433475816e-21,9.416049212478803e-18,9.497879354806487e-08,-3.956923345281004e-24,-2.3195995122916146e-28,4.4693405975250794e-10,3.586937488015016e-08,-3.814586159330369e-24,2.7639338365975553e-20,1.8360937549160376e-18,2.233958615134944e-12,4.423302187332711e-19,3.9541959460838146e-24,-2.612713686093543e-33,7.777781441528966e-08,1.0382989750823204e-10,6.845787169348697e-16,4.14031546760499e-27,1.7031245537462488e-18,3.322981237550381e-30,1.2805038748974766e-28,5.421491006445712e-18,1.5332946126106054e-33,8.602728427710771e-14,5.0211397045190623e-29,3.596675885777093e-19,7.438821744331979e-17,4.045805072510023e-11,4.920259566403508e-15,2.811742126570681e-13,2.4278326942736746e-15
0.0004408724400020705,0.9732055237033554,3.76,0.0,1.935839801271016e-11,0.0009261651981703692,0.9866307917189114,1.6144056232706154e-12,5.382870951083236e-13,3.230856463980418e-11,6.359891500339803e-07,6.949084030969612e-19,0.012023534218629903,0.05234213382712124,0.4549463577698087,1.321018929031406e-08,0.0008645240200104055,8.590619831048602e-14,7.625526808985262e-22,1.95557818270941e-18,5.460017553739426e-22,1.231570643273169e-06,0.4751335979015508,4.061668826221184e-07,8.67796441854063e-24,1.0970733390680524e-18,2.0260589700487688e-15,3.0666893487464884e-18,1.3631323735174802e-13,1.642654346356923e-12,6.09613820472803e-17,1.3570434741275378e-25,8.066041370559154e-17,6.786319471874908e-09,0.261745692911751,8.475590875067711e-15,4.100487570710034e-14,1.0686968047112559e-18,8.440119423096618e-21,9.409641163477845e-18,9.42072392558787e-08,4.487955340412539e-25,1.0372729757391006e-28,4.4307590412726706e-10,3.586124688719374e-08,-1.7094543442662196e-25,2.7585617064432263e-20,1.8288963441713886e-18,2.223950130955902e-12,4.420920631905094e-19,3.860754009798485e-25,2.1317785072932315e-33,7.715297942721296e-08,1.0381765893643491e-10,6.845489260248806e-16,-2.5857980030667995e-26,1.703050587376757e-18,-2.2829036635815464e-28,1.2714855442866834e-29,5.3771971080758e-18,1.541003043675165e-33,8.531351381635089e-14,-7.908390786916689e-28,3.59651941328694e-19,7.37697354077223e-17,3.9790182766739805e-11,4.8943054697348446e-15,2.7653543529131865e-13,2.407654052261924e-15
0.0004451364511025197,0.9731585309034508,3.76,0.0,1.9440452743566636e-11,0.0009109228913264528,0.9867855246868159,1.5902219878715558e-12,5.330380057404133e-13,3.2282152929395695e-11,6.254887580728106e-07,6.829442521515736e-19,0.011925469568017582,0.051919166467409426,0.4550521559973129,1.3232063264187645e-08,0.0008503406904829318,8.537773903637279e-14,7.623379534749491e-22,1.9669259631916472e-18,5.490663118097321e-22,1.2250136605144553e-06,0.4751455718876864,4.005155723751689e-07,8.611951480831312e-24,1.0977923059355046e-18,2.040747731103522e-15,3.642571009380032e-18,1.3534064302073538e-13,1.638989638135313e-12,6.00869612765815e-17,1.3566555563263471e-25,7.94754959938095e-17,6.7316015154818216e-09,0.2617337269026387,8.468127690186866e-15,4.125190020017104e-14,1.0674387695819135e-18,8.3686191954064e-21,9.403073331231086e-18,9.344768557789245e-08,1.4833854833736903e-24,-2.1273356035345553e-28,4.392810968981645e-10,3.5853217380177235e-08,3.760080192764983e-24,2.753131150402021e-20,1.8218297053673947e-18,2.2140149357787e-12,4.417214680723286e-19,-2.9198081345911042e-24,-7.880267472250406e-33,7.6537818393515e-08,1.038056700522823e-10,6.845201765466939e-16,1.18282271956526e-25,1.7029792070158019e-18,1.206777610034157e-27,-9.558677742884148e-29,5.333597044035696e-18,1.5487711195257297e-33,8.461106706237692e-14,4.029333132351201e-27,3.5963684112041014e-19,7.316109532719579e-17,3.913832684886685e-11,4.868605549384915e-15,2.7200780557680207e-13,2.387796142956589e-15
0.0004494004622029689,0.9731123094188366,3.76,0.0,1.9522090347044924e-11,0.0008960450655367899,0.9869376250331519,1.566448777446225e-12,5.278454067676881e-13,3.2255263771288864e-11,6.152383211264056e-07,6.712607433470745e-19,0.011828936984123798,0.05150277911366938,0.4551565305219215,1.3253706453905388e-08,0.0008364959269814432,8.485564132978928e-14,7.619532417421464e-22,1.9781462893216362e-18,5.521024407161776e-22,1.2185217687144207e-06,0.47515751352160274,3.949792174247399e-07,8.547978534140558e-24,1.0982463083238983e-18,2.0560242488497677e-15,3.704038488425699e-18,1.3437931599602444e-13,1.6352669909229732e-12,5.923110235539396e-17,1.3561051193028738e-25,7.831626010487326e-17,6.677728533995223e-09,0.26172179315867916,8.46136178791029e-15,4.1497595401321743e-14,1.0662270626360661e-18,8.298132621131923e-21,9.396348128433089e-18,9.26998611480928e-08,-8.512653706029509e-24,-6.186415165663344e-28,4.355481344222738e-10,3.584528545889429e-08,-6.202346917698457e-24,2.747417870959634e-20,1.8148942546880775e-18,2.2041525627211067e-12,4.414258754728442e-19,6.883188733204296e-24,-8.084728822321572e-33,7.593211472223633e-08,1.0379392283612518e-10,6.844924248818334e-16,5.760997325830316e-26,1.7029103043520309e-18,4.439580024735994e-28,2.2253083493546474e-28,5.2906749946845826e-18,1.5563782949413726e-33,8.391968465119928e-14,1.6046069544130403e-27,3.5962226504008038e-19,7.256206922960484e-17,3.8501984253710897e-11,4.8431563766328256e-15,2.6758786377594897e-13,2.368251604468294e-15
0.0004536644733034181,0.9730668408227697,3.76,0.0,1.9603316093448067e-11,0.0008815203931801009,0.9870871578445914,1.5430780879239188e-12,5.227099235635647e-13,3.222790243778229e-11,6.052301167484815e-07,6.598495993396034e-19,0.01173390165176378,0.051092822065737196,0.4552595085223483,1.3275122337152558e-08,0.0008229792085948864,8.433979109163166e-14,7.612856909508899e-22,1.9892824279697174e-18,5.552228186227443e-22,1.212094074133739e-06,0.4751694198777588,3.8955476399904615e-07,8.489034761356243e-24,1.0978011135972928e-18,2.07271807221197e-15,2.117683508034641e-18,1.3342881565954672e-13,1.6314844038096627e-12,5.839328665820824e-17,1.355372788161227e-25,7.718197410257081e-17,6.624681552150307e-09,0.2617098946067987,8.456591972133295e-15,4.174767163367708e-14,1.0649906226854198e-18,8.226343594455146e-21,9.389467676492313e-18,9.196350256726274e-08,-2.7396970576119913e-24,3.6078717734338906e-28,4.318755590828709e-10,3.5837450203277845e-08,-8.15199960289736e-24,2.7416803737542717e-20,1.8078228995427072e-18,2.194362514388175e-12,4.4147322771888e-19,6.965108175877045e-24,1.231858566654082e-32,7.533565806975722e-08,1.0378240960363631e-10,6.8446562948916785e-16,-2.0118513273223178e-25,1.7028437762317963e-18,-2.006535616971362e-27,2.2728746105357847e-28,5.248415609047514e-18,1.5638488194063315e-33,8.323911485855836e-14,-6.761011880986114e-27,3.5960819126612317e-19,7.197243602172155e-17,3.788067518573641e-11,4.817954581938042e-15,2.6327228127879295e-13,2.349013292270837e-15
0.0004579284844038673,0.9730221071445492,3.76,0.0,1.9684130912834848e-11,0.0008673379793686872,0.9872341861103209,1.5201035475332089e-12,5.176280787547153e-13,3.2200102472965295e-11,5.954567150490094e-07,6.487012201409925e-19,0.011640329787969448,0.050689150097601214,0.4553611165213446,1.3296314325029021e-08,0.0008097804164095416,8.383007677654518e-14,7.610754403167366e-22,2.000515521441757e-18,5.582494070995555e-22,1.2057296972974998e-06,0.4751812882335862,3.842392581509746e-07,8.425289220971446e-24,1.0984722993237525e-18,2.0870564906563905e-15,2.781818360368336e-18,1.3248925919099614e-13,1.6276511128788851e-12,5.757301361902586e-17,1.3549723350428836e-25,7.607193203328469e-17,6.5724421507996425e-09,0.2616980339709235,8.447803571574365e-15,4.1991988914086346e-14,1.0638300286853734e-18,8.156960953731622e-21,9.382442649319896e-18,9.123835415566376e-08,1.7537880045425568e-23,9.473691009804502e-28,4.282619578925193e-10,3.582971067684675e-08,1.4458613580792308e-23,2.7364038535886656e-20,1.8010252378582554e-18,2.1846442507842063e-12,4.411662987139802e-19,-1.5125975378460345e-23,6.254918209155756e-33,7.474824415738629e-08,1.0377112299701538e-10,6.844397508459238e-16,1.390185737115184e-26,1.7027795245135654e-18,4.09446825085335e-28,-4.902142486837122e-28,5.206803988876034e-18,1.5714220467196407e-33,8.256911337840133e-14,1.1798917528224667e-27,3.595945990373077e-19,7.139198126113462e-17,3.727393802085942e-11,4.7929968480763936e-15,2.590578555223218e-13,2.330074272907269e-15
0.0004621924955043165,0.972978091067585,3.76,0.0,1.9764541232972517e-11,0.0008534873406323072,0.9873787708093261,1.497521952315321e-12,5.125996086338364e-13,3.217189220234894e-11,5.859109647608561e-07,6.37809030939743e-19,0.011548188601771547,0.05029162227873572,0.45546138040786877,1.3317285754195422e-08,0.0007968898163504097,8.332639001035936e-14,7.610910653120613e-22,2.0119014523742062e-18,5.61055497590374e-22,1.1994277715559483e-06,0.4751931160567314,3.790298424177404e-07,8.356029378453715e-24,1.1002301943440522e-18,2.0997879346944337e-15,5.550457960404415e-18,1.3156073486036828e-13,1.6237737681225233e-12,5.676980008917107e-17,1.3545992833912688e-25,7.498545295497119e-17,6.520992445125431e-09,0.26168621378473766,8.435371578264009e-15,4.22231270984405e-14,1.0627124573470676e-18,8.091003950011416e-21,9.375280664786812e-18,9.052416765046902e-08,-2.757921805924371e-24,-9.47512908070729e-28,4.2470596073456773e-10,3.5822065930625635e-08,1.1352854531717452e-23,2.7307429935114544e-20,1.7945552042405462e-18,2.1749973231856726e-12,4.403526176425345e-19,-7.821454468015459e-24,-1.9799705045746636e-32,7.416967454640428e-08,1.0376005596675272e-10,6.844147513280807e-16,3.255049107533595e-25,1.7027174557707765e-18,3.055263198492758e-27,-2.5587694995364266e-28,5.165825673347632e-18,1.579084504573599e-33,8.190944303589116e-14,1.0444537455594147e-26,3.5958146858987765e-19,7.082049688659491e-17,3.668132853859449e-11,4.768279904378783e-15,2.54941504668252e-13,2.3114278158070345e-15
0.0004664565066047657,0.9729347757395534,3.76,0.0,1.984455778144411e-11,0.0008399583864473547,0.9875209709883733,1.4753216552916418e-12,5.076305271674822e-13,3.214324761016708e-11,5.765859827869752e-07,6.271679195574692e-19,0.011457446263537561,0.04990010182586445,0.4555603254485613,1.3338039905469243e-08,0.0007842980374375587,8.282862505101542e-14,7.600955336509664e-22,2.0229619912380256e-18,5.640283637729906e-22,1.1931874469624878e-06,0.47520490099365564,3.739237510994484e-07,8.303982532750059e-24,1.0988600631953377e-18,2.1183933427849806e-15,2.2571403305534383e-18,1.3064227692699195e-13,1.6198383830515264e-12,5.598317906641765e-17,1.3536136386625092e-25,7.392187908813354e-17,6.470315067661622e-09,0.26167443640308036,8.432052837899976e-15,4.24620747765577e-14,1.0613626533420164e-18,8.019735327624353e-21,9.367974290714363e-18,8.98207019700434e-08,-3.5678824683786306e-23,-1.5777084799856199e-27,4.2120623870378134e-10,3.5814515003340646e-08,-3.381169979982305e-23,2.7240833787909805e-20,1.787401006054666e-18,2.16542130834872e-12,4.406301793346545e-19,3.435208046856425e-23,-3.261352029013207e-33,7.359975644028266e-08,1.0374920174534568e-10,6.843905950356651e-16,-1.7820711844787737e-25,1.7026574808565656e-18,-2.2032191421532966e-27,1.1144123124887204e-27,5.1254666255495816e-18,1.586347543016976e-33,8.125987353677489e-14,-7.183288069119467e-27,3.595687810655412e-19,7.025778102206817e-17,3.610241910036507e-11,4.743800542540441e-15,2.509202616942453e-13,2.2930673860717615e-15
0.0004707205177052149,0.972892144883906,3.76,0.0,1.9924178036901434e-11,0.0008267414014497383,0.9876608438432668,1.4534913342223064e-12,5.027161176705534e-13,3.2114166894937045e-11,5.674751404311951e-07,6.167672754850529e-19,0.011368071864041622,0.04951445593999977,0.4556579763084457,1.3358580018762297e-08,0.0007719960557239022,8.233667756658361e-14,7.593384663524025e-22,2.033482467807621e-18,5.672482514408422e-22,1.1870078889801e-06,0.4752166408582903,3.6891830593801804e-07,8.256506960071777e-24,1.0972194049336156e-18,2.1364069641271776e-15,-1.6047308300051379e-18,1.2973381810883943e-13,1.6158478186963623e-12,5.5212699201272844e-17,1.3529794083580034e-25,7.288057516462855e-17,6.420393147784883e-09,0.2616627040132928,8.430892543191642e-15,4.271770297762506e-14,1.0602760977569515e-18,7.949183310042294e-21,9.360525660572495e-18,8.912772292967962e-08,2.2604377828232307e-23,2.3493764543388302e-27,4.177615025520086e-10,3.580705692090383e-08,-1.3179305566357146e-23,2.718564019016645e-20,1.7805763059510024e-18,2.1559155314050047e-12,4.413729728211285e-19,4.0300690261924546e-24,2.7823513359146294e-32,7.303830247045461e-08,1.0373855384566465e-10,6.843672477805142e-16,-4.620061311343302e-25,1.7025995148752194e-18,-3.90760219785252e-27,1.3369702722555457e-28,5.085713210276681e-18,1.5932461964798262e-33,8.062018121425822e-14,-1.3586412473850697e-26,3.595565185053606e-19,6.970363771783661e-17,3.553679779298407e-11,4.7195556116155e-15,2.469912686368857e-13,2.2749866373104167e-15
0.0004749845288056641,0.9728501826728984,3.76,0.0,2.000339777554104e-11,0.0008138270290456555,0.9877984447857809,1.4320438662571083e-12,4.978457030896269e-13,3.208474319804904e-11,5.585720488231768e-07,6.065982143211656e-19,0.011280035378730324,0.049134555660542194,0.4557543570748259,1.3378909241881237e-08,0.0007599751864555794,8.185044633205356e-14,7.602673373230366e-22,2.0448641612658165e-18,5.699430019268455e-22,1.1808882710551405e-06,0.4752283336225936,3.640109153851413e-07,8.169252229667405e-24,1.1024448109178886e-18,2.141909826615004e-15,8.123595119904334e-18,1.2883667552993175e-13,1.6118356155970949e-12,5.4457925092708134e-17,1.35300607519867e-25,7.186092875166944e-17,6.37121029286115e-09,0.2616510186446688,8.406999731601094e-15,4.294656599605479e-14,1.0596863658499534e-18,7.892085681298907e-21,9.352962275411086e-18,8.84450029796087e-08,6.946141635591187e-23,2.9724525134197236e-27,4.1437050142670446e-10,3.5799690702170597e-08,7.733256138648002e-23,2.7142422129747114e-20,1.775389439589332e-18,2.1464793992293302e-12,4.394205275190558e-19,-7.510092458615529e-23,8.014612067420105e-33,7.2485130523402e-08,1.0372810605410418e-10,6.843446770448616e-16,4.518703002435439e-25,1.7025434770805103e-18,4.8770215686288585e-27,-2.4363158395207304e-27,5.046552180709846e-18,1.6008848408434318e-33,7.999014880037029e-14,1.6303297428958356e-26,3.5954466382813663e-19,6.915787669365508e-17,3.4984067908508196e-11,4.6955419878937455e-15,2.4315177322453027e-13,2.257179405182908e-15
0.0004792485399061133,0.9728088737914657,3.76,0.0,2.0082239212458074e-11,0.0008012062554694778,0.9879338275101356,1.410969924636676e-12,4.930343850777135e-13,3.205499874482335e-11,5.498705533492002e-07,5.966608804126726e-19,0.011193307645069915,0.04876027573005514,0.45584949126975316,1.339903062835454e-08,0.0007482270629579726,8.136983406406407e-14,7.594520287612344e-22,2.057193623967627e-18,5.722438730079406e-22,1.174827781142678e-06,0.4752399774073494,3.5919907066482383e-07,8.099447778903508e-24,1.1036715253018852e-18,2.1565094601196616e-15,1.0699953430438871e-17,1.2794938602668864e-13,1.6077848156727932e-12,5.371843555094583e-17,1.3518301610835739e-25,7.086234768331164e-17,6.322750573833207e-09,0.2616393821776501,8.387345382070452e-15,4.314105670114347e-14,1.0580301530909428e-18,7.825202234541735e-21,9.345286397019764e-18,8.777232100444454e-08,-7.965137261049336e-23,-5.955699700983128e-27,4.1103202118941244e-10,3.5792415362054145e-08,8.913888269636369e-24,2.7069218416863007e-20,1.7682685097453696e-18,2.1371127992908016e-12,4.380568289433739e-19,1.469660984638269e-23,-4.2085011774097686e-32,7.194006355690067e-08,1.0371785238936701e-10,6.843228517096199e-16,6.291357357505574e-25,1.7024892901965036e-18,4.597326048011752e-27,4.725167238461632e-28,5.007970675415531e-18,1.6089313028259215e-33,7.936956517721628e-14,1.616665996471551e-26,3.595332006869292e-19,6.862031320005812e-17,3.444384736197184e-11,4.6717566013645596e-15,2.3939912433954164e-13,2.2396397001667205e-15
0.0004835125510065625,0.9727682033551027,3.76,0.0,2.0160715127017454e-11,0.0007888703968295946,0.9880670440592396,1.390213092828199e-12,4.882930674268839e-13,3.202477578634393e-11,5.413647308038484e-07,5.869484806448792e-19,0.011107860333511538,0.048391494479132026,0.4559434018558715,1.3418947276233623e-08,0.0007367436168429003,8.08947434078837e-14,7.566230287092397e-22,2.0667021821201065e-18,5.756435964543078e-22,1.1688256307952154e-06,0.4752515704736452,3.5448033867847857e-07,8.114397948151581e-24,1.0920746462737003e-18,2.1931332616612302e-15,-1.2800875930008406e-17,1.270697322603813e-13,1.6036434738661367e-12,5.2993822219095397e-17,1.350465327607179e-25,6.988425834274666e-17,6.2749985112783035e-09,0.2616277963523395,8.417394651482611e-15,4.3394284107565587e-14,1.056017990666403e-18,7.7404686320025e-21,9.33745471403624e-18,8.710946213084962e-08,-1.281511275556138e-22,-5.842119189602931e-27,4.077448831622717e-10,3.5785229904439615e-08,-1.7574443902295607e-22,2.6987641524092643e-20,1.7592766198909127e-18,2.127815151484136e-12,4.425580001087071e-19,1.6188608021065616e-22,-4.1463514871049217e-32,7.140292942521278e-08,1.0370778710667264e-10,6.843017420761482e-16,-8.394616415236236e-25,1.7024368804736762e-18,-7.960190436700323e-27,5.249236918469958e-27,4.969956197689767e-18,1.6148419167794624e-33,7.875822520885777e-14,-2.693883904221978e-26,3.5952211348094e-19,6.80907678709394e-17,3.391576779624469e-11,4.648196473062903e-15,2.3573076580238236e-13,2.2223617027736793e-15
0.0004877765621070117,0.9727281569450177,3.76,0.0,2.0238788045884362e-11,0.0007768110841501783,0.9881981448899317,1.3698131952859959e-12,4.835822028208112e-13,3.199411295782929e-11,5.330488655855302e-07,5.774447360096724e-19,0.011023665903194573,0.04802809368499134,0.4560361112640469,1.3438662267500714e-08,0.000725517078751531,8.042507791790788e-14,7.586901241466543e-22,2.0747741333572287e-18,5.793881627433792e-22,1.1628810354001547e-06,0.4752631112146181,3.4985236318592243e-07,8.036784717291859e-24,1.0972501283559231e-18,2.195709955378863e-15,-4.8450367241984415e-18,1.2620154710103457e-13,1.599479461594316e-12,5.228369171162334e-17,1.3512732210850941e-25,6.892610855432324e-17,6.227939054570192e-09,0.2616162627767757,8.41582980314369e-15,4.3702463491705337e-14,1.0569631251744726e-18,7.69124537393037e-21,9.329485237390184e-18,8.645621743812559e-08,2.325489262085634e-22,1.5901337969336832e-26,4.0450794331465696e-10,3.577813332602438e-08,1.552106134812097e-23,2.696280412743883e-20,1.756365535909431e-18,2.1185851498576835e-12,4.422321669570607e-19,-7.428442987469127e-23,9.576228373151317e-32,7.087356072015756e-08,1.0369790471811812e-10,6.842813200103275e-16,-1.012270027811616e-24,1.7023861780532587e-18,-7.044782286865394e-27,-2.4009367384989194e-27,4.93249658636235e-18,1.6201668320473756e-33,7.815592955223205e-14,-2.4351275294816463e-26,3.595113874321618e-19,6.756906636907114e-17,3.339947398231148e-11,4.624858634833191e-15,2.3214423309233976e-13,2.205339758382302e-15
0.0004920405732074609,0.9726887205515257,3.76,0.0,2.0316462278460524e-11,0.0007650202476889792,0.9883271789243216,1.3498617799566874e-12,4.789023503924605e-13,3.196339200163406e-11,5.249174299793237e-07,5.681477782175166e-19,0.010940697587130769,0.047669958444298895,0.4561276414130364,1.3458178345366323e-08,0.000714539965744583,7.996074832641789e-14,7.608716021209057e-22,2.090324050806083e-18,5.806291013216882e-22,1.1569932090136228e-06,0.4752745981479733,3.453128667844016e-07,7.81874784092564e-24,1.121083603838163e-18,2.1679313158467442e-15,4.465132302697977e-17,1.2534640908574342e-13,1.5953754834521059e-12,5.158766456965159e-17,1.350380793657439e-25,6.798736560690124e-17,6.1815575692788396e-09,0.26160478293441947,8.30693360175734e-15,4.3859322977781636e-14,1.0569368659009092e-18,7.658048355807237e-21,9.321482212912434e-18,8.581238378091382e-08,2.214667135624298e-22,1.0827062156807744e-26,4.0132009059472006e-10,3.577112463313378e-08,4.0429047131153316e-22,2.6924540246459164e-20,1.7537711507210666e-18,2.109422833192985e-12,4.308909144285274e-19,-3.4843782196737014e-22,1.4041419685917564e-31,7.035179462616823e-08,1.036881999233861e-10,6.842615584903744e-16,1.4356138639038703e-24,1.702337115834398e-18,1.154175588270677e-26,-1.1292838947912015e-26,4.895580029381273e-18,1.630489913618855e-33,7.75624843676431e-14,3.875691110642747e-26,3.595010083460771e-19,6.705503926454559e-17,3.289462375612603e-11,4.601740107803495e-15,2.286371522423725e-13,2.1885683687765638e-15
