Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93)
0.00024316531596692243,0.8447023108897497,3.76,0.0,0.22472124395428603,0.6015495038981787,0.4604990529625103,1.7484279040422503e-08,8.746577017115038e-07,0.027591621268915043,0.0012572357291241263,1.0169975694307782e-06,0.002068402573219534,0.0062808516243407,0.3562837474283802,0.006384565380581586,0.00054902309029193,4.0457824971567915e-06,6.342172242597638e-05,0.04182947960593011,0.00569826980591801,0.00033974308258137944,0.2294360753779257,8.21216620423996e-05,5.588373709841743e-10,0.00017490343447611734,0.04620136268687466,2.4894478423679507e-05,1.0939072981801959e-05,2.4957592484169245e-05,6.155395059693115e-13,5.903070480248793e-10,1.6075349510134246e-12,6.09087370188096e-07,0.04677201988650875,0.00018982064035380093,0.0011812525975477186,5.114009233196276e-09,3.046728611047334e-11,1.9480578201433437e-08,3.2629420843770416e-09,0.0010116760320633906,3.192714456730891e-08,1.3793521762697745e-11,4.7530123985688906e-06,0.000587328602353078,2.0185876904667568e-10,7.753388144561278e-09,1.345234168053495e-05,8.439216389454449e-06,0.0020586375927955907,1.5912180069798156e-09,8.989151213315116e-10,1.1477330181928487e-12,6.188732608061742e-18,1.0001095744607314e-05,3.146760777533013e-20,4.8613412630663283e-08,2.195064781872052e-08,3.144432112242348e-13,5.614469024450809e-08
0.00024348663172721742,0.8449843581081605,3.76,0.0,0.22245562417649067,0.5987352855410285,0.4635611898449187,1.8469667567353804e-08,9.052112358522034e-07,0.027614621440482535,0.0012526221737080053,1.0127460510051376e-06,0.002095128907813531,0.00638454869470444,0.3579396214486153,0.006337303689798202,0.0005554097543515572,4.032951667847647e-06,6.358668481396729e-05,0.04159922815887234,0.005650306022223266,0.0003416708921648407,0.23107713653263492,8.183849111089839e-05,5.634350873757748e-10,0.000176553395098845,0.046547928437306645,2.529355763495101e-05,1.1118316125357465e-05,2.543049629669344e-05,6.240751705683292e-13,5.926814947359096e-10,1.629798927120173e-12,6.173729801216924e-07,0.04724089127305294,0.00019241656503314202,0.0011878896173701772,5.184641590544215e-09,3.130698398940318e-11,1.9642682884683695e-08,3.33309548124457e-09,0.0010102139936897193,3.222502816476291e-08,1.4107257420034055e-11,4.788143212667656e-06,0.0005874066085159207,2.061893557103488e-10,7.901489964234785e-09,1.3663544311925101e-05,8.560565741415762e-06,0.0020656221667423686,1.5886168590476844e-09,9.218128811607513e-10,1.1617844795938603e-12,6.3071971256275095e-18,1.0153522207748698e-05,3.1978004666101596e-20,4.929404198846903e-08,2.202514256661146e-08,3.187957964894823e-13,5.586365155293598e-08
0.0002438079474875124,0.8452680263167782,3.76,0.0,0.22018149773324275,0.5958924614590982,0.4666519656054211,1.9518660320406887e-08,9.370567673584013e-07,0.027636359422091708,0.0012478768714181813,1.0083931033008388e-06,0.002122392733779447,0.006490673001608063,0.35959751293177455,0.006289764608185113,0.000561917980525765,4.019527206383182e-06,6.374529076955545e-05,0.04136350432823845,0.005601658336441307,0.0003436001966572917,0.23273336703003483,8.154171800763455e-05,5.681710692371503e-10,0.000178210908382983,0.04689558845485868,2.5699719621436692e-05,1.1301444359340135e-05,2.5915523790437827e-05,6.327611189951292e-13,5.950200494373382e-10,1.6524542493654912e-12,6.258029194992176e-07,0.047716456531421585,0.00019503621261331565,0.0011944214591717932,5.2565932217337385e-09,3.2172118290004455e-11,1.9805594238505706e-08,3.405323845819093e-09,0.001008601331274912,3.252615174974674e-08,1.443002805575971e-11,4.8236344070695895e-06,0.0005873972296945034,2.1061447220281606e-10,8.053356144762803e-09,1.3879003048794351e-05,8.685297430068072e-06,0.0020723174131637412,1.5856664123224896e-09,9.454715868525169e-10,1.1760773718326692e-12,6.428391776215689e-18,1.0307860289631689e-05,3.249770373725197e-20,4.998220706860473e-08,2.209655291819662e-08,3.232248372682463e-13,5.5572290560327934e-08
0.0002441292632478074,0.8455533106744983,3.76,0.0,0.2178989604899568,0.593020649860374,0.4697717184928513,2.0635858604786224e-08,9.702574393290835e-07,0.027656780629795492,0.0012429978076167146,1.00393677795066e-06,0.002150207968237809,0.00659929543112916,0.36125717019288334,0.006241948685752839,0.0005685509441425697,4.005497467771619e-06,6.389721721275813e-05,0.04112224745838559,0.005552323622939959,0.00034553034139951216,0.23440493852235325,8.123109270345389e-05,5.730499162595151e-10,0.00017987542489481009,0.047244267584988564,2.611308508347609e-05,1.1488547434607496e-05,2.6413042676449742e-05,6.415997561649018e-13,5.973202644790955e-10,1.6755071538476883e-12,6.343794650971756e-07,0.0481988390866662,0.00019767910875001483,0.0012008428902969856,5.329899950512423e-09,3.3063475421587924e-11,1.9969269856722744e-08,3.4797026267628256e-09,0.0010068351925564634,3.283050780487618e-08,1.4762145384313463e-11,4.859488821920373e-06,0.0005872983970171693,2.151359434180379e-10,8.209100109152632e-09,1.4098804256711008e-05,8.813518133671258e-06,0.002078712835237416,1.5823604650950195e-09,9.699223598868883e-10,1.1906167174914489e-12,6.552389020885278e-18,1.0464101095461463e-05,3.30268701144358e-20,5.0677830627813354e-08,2.2164766960293185e-08,3.2773154985599383e-13,5.527045506926642e-08
0.0002444505790081024,0.8458402054255976,3.76,0.0,0.21560811514212042,0.5901194649934943,0.47292078882018257,2.1826230113279152e-08,1.0048798319532465e-06,0.0276758285163328,0.0012379829649345764,9.993751040135225e-07,0.0021785889488730374,0.006710489250566623,0.3629183300463337,0.006193856541498895,0.0005753119234807436,3.990850771537862e-06,6.404213021085086e-05,0.040875397631456374,0.005502299064370448,0.00034746063588221744,0.23609202360889084,8.090636560552539e-05,5.780763399395158e-10,0.0001815463566240938,0.04759388615590744,2.653377532820941e-05,1.1679716606964875e-05,2.6923432505363785e-05,6.505934737898654e-13,5.995795955719599e-10,1.6989638403938161e-12,6.431048790205062e-07,0.04868816461709846,0.00020034473489762318,0.0012071485706884166,5.404598696527199e-09,3.3981863415615805e-11,2.0133664157370138e-08,3.556310424541817e-09,0.0010049127041095924,3.3138083884767867e-08,1.510393333878569e-11,4.8957092092352035e-06,0.0005871080135324144,2.1975560702533673e-10,8.368838548711017e-09,1.432303507854465e-05,8.945337299742937e-06,0.002084797727995377,1.5786928695467131e-09,9.951978095369023e-10,1.2054076370552049e-12,6.679263319958826e-18,1.0622233025596966e-05,3.3565670087275167e-20,5.138082235765328e-08,2.2229670560210477e-08,3.323171433209342e-13,5.4957994754762485e-08
0.00024477189476839736,0.8461287038553648,3.76,0.0,0.21330907147601483,0.5871885172527717,0.4760995187957213,2.309514181123402e-08,1.0409941662734786e-06,0.02769344450937352,0.0012328303253068048,9.947060890556113e-07,0.0022075504477605985,0.006824330194701804,0.3645807173962003,0.006145488865574413,0.0005822043037203438,3.97557541601073e-06,6.417968478758121e-05,0.04062289578342223,0.005451582172617274,0.00034939035222387836,0.2377947957492274,8.056728795069e-05,5.832551625048192e-10,0.0001832230751851723,0.047944359776335196,2.6961912133432155e-05,1.1875044597753435e-05,2.7447085022888473e-05,6.5974464503732e-13,6.01795399105167e-10,1.7228304585427085e-12,6.519814034699352e-07,0.049184561065686035,0.00020303252644276166,0.001213333054351335,5.480727498178147e-09,3.4928112213838627e-11,2.0298728221253213e-08,3.6352291354069874e-09,0.0010028309732183463,3.344886222203712e-08,1.5455728590740024e-11,4.932298224562603e-06,0.000586823954950063,2.2447531177534989e-10,8.532691475616809e-09,1.4551783334007755e-05,9.080867140729646e-06,0.0020905611795352962,1.5746575421997866e-09,1.0213321129658953e-09,1.2204553493484325e-12,6.8090911785265514e-18,1.0782241586732835e-05,3.411427094860122e-20,5.2091078036192644e-08,2.2291147378636712e-08,3.3698281675764897e-13,5.4634761509090153e-08
0.00024509321052869235,0.846418798244106,3.76,0.0,0.21100194663631297,0.5842274132965103,0.47930825233960916,2.4448393604752548e-08,1.0786745163603575e-06,0.027709567948614903,0.0012275378721459491,9.899277203626146e-07,0.002237107685706628,0.006940896555206631,0.36624404481563216,0.006096846421515365,0.0005892315810322405,3.959659693737282e-06,6.430952474434509e-05,0.04036468382754038,0.005400170810667412,0.00035131872360046697,0.23951342916915203,8.02136122277331e-05,5.885913154089986e-10,0.00018490490995609767,0.048295599125842574,2.7397617595532324e-05,1.207462554662286e-05,2.7984404504481297e-05,6.690556187203475e-13,6.039649294934895e-10,1.7471130922981096e-12,6.610112550543532e-07,0.049688158648509444,0.00020574187080276663,0.0012193907911121152,5.558325534506343e-09,3.590307392831218e-11,2.0464409624200683e-08,3.7165441023286794e-09,0.0010005870899267618,3.376281931028726e-08,1.58178810928613e-11,4.969258418174165e-06,0.000586444070496286,2.2929691566040033e-10,8.70078227179172e-09,1.4785137409116225e-05,9.220222617920271e-06,0.0020959920727132626,1.5702484749607856e-09,1.0483611000319104e-09,1.2357651717429944e-12,6.94195119145069e-18,1.0944109192903402e-05,3.4672840817564124e-20,5.2808478637561487e-08,2.234907888765567e-08,3.4172975630014723e-13,5.4300609809150235e-08
0.00024541452628898733,0.8467104798194127,3.76,0.0,0.20868686540052228,0.5812357561795888,0.48254733488480983,2.5892255466175812e-08,1.1179990360184522e-06,0.027724136021807712,0.001222103592676297,9.850379662919288e-07,0.002267276347029216,0.007060269273266305,0.3679080121153163,0.0060479300485398405,0.0005963973668204007,3.943091908122125e-06,6.443128249570113e-05,0.04010070478555739,0.005348063215422197,0.000353244942605247,0.24124809875887868,7.984509263007332e-05,5.940898373539805e-10,0.0001865911461680017,0.04864750973765904,2.784101396219598e-05,1.2278554956014052e-05,2.853580810193052e-05,6.785287127736701e-13,6.06085336552354e-10,1.7718177430176642e-12,6.70196618409908e-07,0.050199089859955526,0.00020847210548530644,0.0012253161286864054,5.637433145864859e-09,3.690762306927399e-11,2.0630652262342174e-08,3.800344273051925e-09,0.0009981781292821602,3.407992546262104e-08,1.619075464454524e-11,5.006592225772898e-06,0.0005859661838913827,2.342222839121427e-10,8.873237733299998e-09,1.5023186131687603e-05,9.363521416357893e-06,0.0021010790873550165,1.5654597467776917e-09,1.076322343088317e-09,1.2513425201933781e-12,7.077924088528572e-18,1.1107814955938452e-05,3.524154844505706e-20,5.35328893979775e-08,2.2403344394289608e-08,3.46559131770131e-13,5.395539710727454e-08
0.0002457358420492823,0.8470037387067437,3.76,0.0,0.2063639604602584,0.578213145501377,0.4858171131616082,2.7433510834842223e-08,1.1590502034398667e-06,0.027737083699801792,0.0012165254804320995,9.800347777756924e-07,0.002298072594763125,0.007182532035395668,0.36957230590103823,0.005998740663905987,0.0006037053921621183,3.925860391340601e-06,6.454457892136278e-05,0.03983090292704464,0.005295258021478828,0.00035516815955561535,0.24299897996303252,7.946148554022294e-05,5.997558717071742e-10,0.00018828102294317296,0.04899999177379927,2.8292223451259343e-05,1.2486929626951782e-05,2.9101726215313235e-05,6.881662072827023e-13,6.081536628915131e-10,1.796950311139187e-12,6.795396393869778e-07,0.05071748947428474,0.00021122251611750746,0.0012311033150729216,5.718091853356639e-09,3.7942656739900465e-11,2.0797396170547475e-08,3.886722365527308e-09,0.000995601153782631,3.440014434430571e-08,1.6574727481994206e-11,5.044301958677126e-06,0.0005853880944603078,2.392532868250601e-10,9.050188110171579e-09,1.526601863125655e-05,9.510883908590244e-06,0.0021058107030276687,1.5602855359304962e-09,1.105255252103134e-09,1.267192909140607e-12,7.217092779400478e-18,1.1273334465220387e-05,3.5820563000175596e-20,5.4264158836260766e-08,2.2453821070015515e-08,3.514720930977245e-13,5.3598984246525535e-08
0.0002460571578095773,0.8472985638784428,3.76,0.0,0.20403337270931676,0.5751591775700077,0.48911793496456374,2.907950186381939e-08,1.2019150759405278e-06,0.027748343670691577,0.001210801537915989,9.749160899849498e-07,0.0023295130863587974,0.007307771372625142,0.3712365991204289,0.005949279265332567,0.0006111595124474354,3.907953523556511e-06,6.464902323649375e-05,0.039555223917255834,0.005241754285906575,0.00035708748075822296,0.24476624866192084,7.90625500473377e-05,6.055946632767196e-10,0.00018997373127566656,0.049352939792375365,2.875136805243222e-05,1.2699847584787066e-05,2.968260283735545e-05,6.979703370964884e-13,6.101668413484479e-10,1.822516576809993e-12,6.890424178318176e-07,0.05124349454327037,0.00021399233445153912,0.0012367465012908063,5.80034437685634e-09,3.900909479393018e-11,2.096457733434225e-08,3.975775041230749e-09,0.0009928532160417415,3.472343247913046e-08,1.6970192894467818e-11,5.082389793436245e-06,0.0005847075783856039,2.443917974062235e-10,9.231767141145118e-09,1.551372418501837e-05,9.662433102784715e-06,0.0021101752024172992,1.5547201329759787e-09,1.1352011754389785e-09,1.2833219512074665e-12,7.359542397411029e-18,1.144063955639174e-05,3.6410053836778407e-20,5.5002117727944005e-08,2.2500383986738928e-08,3.5646976652766853e-13,5.323123590147871e-08
0.0002463784735698723,0.8475949431010738,3.76,0.0,0.20169525153845955,0.5720734455841205,0.49245014890087135,3.083817646981093e-08,1.2466855582670343e-06,0.027757846273166475,0.0012049297794301734,9.696798241650597e-07,0.002361614989905031,0.0074360767631619544,0.3729005505990212,0.005899546933486188,0.0006187637121975611,3.889359753520012e-06,6.474421288293047e-05,0.03927361497387061,0.005187551514038376,0.0003590019667193037,0.24655008104359158,7.864804849930556e-05,6.116115544342726e-10,0.00019166841196026737,0.04970624250699823,2.921856931006123e-05,1.2917407994087862e-05,3.0278895886347123e-05,7.079432835688578e-13,6.121216924921241e-10,1.848522178235059e-12,6.987069995220868e-07,0.051777244389545514,0.00021678073634516217,0.0012422397444781246,5.884234651175818e-09,4.010787994864834e-11,2.1132127495025438e-08,4.067603086681468e-09,0.000989931361684132,3.504973872834025e-08,1.737755986710661e-11,5.120857760871998e-06,0.0005839223901127083,2.496396888396496e-10,9.418112082114166e-09,1.5766392047553616e-05,9.818294575748536e-06,0.0021141606753585884,1.5487579543675245e-09,1.166203506649345e-09,1.299735356617607e-12,7.505360342379119e-18,1.16096980685595e-05,3.701019023879695e-20,5.5746578031922204e-08,2.25429061597173e-08,3.615532503792236e-13,5.2852021045382456e-08
0.00024669978933016727,0.8478928628809071,3.76,0.0,0.1993497551367811,0.5689555398333509,0.49581410411906945,3.271814471717177e-08,1.2934586954282054e-06,0.027765519429211696,0.0011989082340966425,9.64323889654241e-07,0.0023943960008292304,0.007567540738451348,0.3745638045658222,0.005849544834539594,0.0006265221100770443,3.870067620634444e-06,6.482973344458366e-05,0.03898602503299641,0.005132649686295151,0.00036091063029497245,0.24835065346612425,7.821774709085419e-05,6.178119804883277e-10,0.00019336415347769457,0.05005978253821904,2.969394808576011e-05,1.3139711062516889e-05,3.0891077583346255e-05,7.180871655448894e-13,6.140149222048066e-10,1.874972588064867e-12,7.085353673738774e-07,0.05231888059518008,0.00021958683971887627,0.0012475770113673926,5.9698078400806385e-09,4.123997784824328e-11,2.1299973947719744e-08,4.162311603305909e-09,0.0009868326324855244,3.5379003740369635e-08,1.7797253750733146e-11,5.1597077345175e-06,0.0005830302639188531,2.5499883174396516e-10,9.609363727433738e-09,1.6024111261005798e-05,9.978596391304775e-06,0.002117755023564716,1.5423935567684382e-09,1.1983077976640356e-09,1.3164389323746968e-12,7.654636322605626e-18,1.178047358959186e-05,3.7621141142572425e-20,5.649733176779483e-08,2.258125859794689e-08,3.6672361042249746e-13,5.246121344463496e-08
0.00024702110509046226,0.8481923084076977,3.76,0.0,0.1969970507994984,0.5658050479187999,0.49921015001693614,3.472874128181638e-08,1.3423369805907593e-06,0.027771288576313932,0.001192734949069871,9.588461860980615e-07,0.0024278743590690484,0.00770225899278411,0.3762259901686615,0.005799274222804026,0.0006344389641254789,3.850065778543712e-06,6.490515858935732e-05,0.0386924049248277,0.0050770492860606545,0.00036281243479279016,0.2501681423095788,7.777141648907848e-05,6.242014642112242e-10,0.00019505998983477028,0.05041343615697182,3.0177624302168205e-05,1.3366857932071906e-05,3.151963480959478e-05,7.284040299971338e-13,6.158431193460649e-10,1.9018730888647677e-12,7.185294323094846e-07,0.05286854698508894,0.00022240970249794018,0.0012527521821545347,6.057110348102415e-09,4.240637707588798e-11,2.1468039332528962e-08,4.260010206171765e-09,0.0009835540697717311,3.57111593708109e-08,1.822971696017592e-11,5.198941418386233e-06,0.0005820289156573167,2.604710912197504e-10,9.805666423888397e-09,1.6286970446220704e-05,1.0143468999774409e-05,0.002120945966109947,1.535621652076602e-09,1.2315618787633256e-09,1.3334385812095003e-12,7.807462395767695e-18,1.1952925189210745e-05,3.824307483478924e-20,5.725414984318821e-08,2.2615310362571928e-08,3.719818750752303e-13,5.2058692181551465e-08
0.00024734242085075724,0.8484932634968306,3.76,0.0,0.19463731524201533,0.5626215549947506,0.5026386359273115,3.6880086044595144e-08,1.3934286716331137e-06,0.027775076599316644,0.0011864079929435785,9.532446058719506e-07,0.002462068866764114,0.00784033049666484,0.3778867209796058,0.005748736443433883,0.0006425186772127448,3.829343020284794e-06,6.49700500402761e-05,0.03839270755935234,0.005020751328625824,0.0003647062920215543,0.25200272381701216,7.730883249768454e-05,6.307856094746934e-10,0.00019675489835912577,0.05076707301998808,3.066971666303406e-05,1.3598950556030617e-05,3.216506940299703e-05,7.388958417812196e-13,6.176027535203583e-10,1.9292287462685712e-12,7.286910232675294e-07,0.05342638960489028,0.0002252483205439104,0.0012577590547786107,6.1461898298120775e-09,4.360808910834382e-11,2.1636241418802074e-08,4.360813232113083e-09,0.000980092718092588,3.604612807216306e-08,1.8675409702814346e-11,5.238560334043814e-06,0.0005809160446887281,2.6605832368479254e-10,1.0007168076413152e-08,1.655505757400736e-05,1.0313045115832971e-05,0.002123721045719093,1.5284371231779455e-09,1.2660159857730676e-09,1.3507403002148686e-12,7.96393300773834e-18,1.2127007139693733e-05,3.887615862468014e-20,5.8016780830810174e-08,2.2644928633893893e-08,3.773290301466348e-13,5.164434220628217e-08
