Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24)
0.00028332254142563677,0.6554684792694144,3.76,0.0,0.5551561423272071,0.9984876618558406,0.0017116269422842918,5.993867219992743e-19,1.7007383485992604e-13,0.0007913188564416769,8.545173580077039e-05,2.65854814464735e-07,3.3479441840125534e-06,1.7159727409839884e-06,0.0003988404796263123,0.0010410735725063412,6.973899205818429e-07,3.1582383199579985e-08,6.823130183666426e-08,6.910310709318284e-05,0.0003983014780221131,9.89250414013368e-08,9.198713208117046e-05,2.188809343913336e-06,1.1806034325635198e-14,5.103314608698771e-10,9.849947991766127e-08,3.132901789236333e-14,2.8727489325240366e-09
0.0002852369292405505,0.655468605097151,3.76,0.0,0.5551267445765836,0.9984709561039883,0.0017313009765928611,6.041213299162335e-19,1.7059658045490017e-13,0.000793355008468961,8.562948783126436e-05,2.6653454190999576e-07,3.3591381919705455e-06,1.7243467300744636e-06,0.0004036901578171866,0.001052458891230769,7.001631471335973e-07,3.1704810770496715e-08,6.890099521595392e-08,7.038452115533495e-05,0.00040402053790054116,1.0024063147285278e-07,9.395298527950972e-05,2.1958236962702287e-06,1.2024962754834807e-14,5.213847555203434e-10,1.0149101649929218e-07,3.240540747357986e-14,2.8892263683402085e-09
0.00028715131705546427,0.65546873226992,3.76,0.0,0.5550972693405017,0.9984541940236558,0.0017510425957003191,6.089424026895328e-19,1.7111521384532434e-13,0.0007953694486077425,8.581011586413782e-05,2.6720693195885115e-07,3.3702985280700707e-06,1.7327308510018994e-06,0.00040856656018655726,0.0010638583991593492,7.029325547198893e-07,3.182725220899508e-08,6.957158721037009e-08,7.167835327454306e-05,0.0004097571358672067,1.0156125612351984e-07,9.594380553888494e-05,2.202943553233841e-06,1.2246012884554245e-14,5.325810066072173e-10,1.0454708950777674e-07,3.350960393508139e-14,2.9056278583677253e-09
0.000289065704870378,0.6554688608406368,3.76,0.0,0.555067716896238,0.9984373759040535,0.0017708516229596122,6.137512894634119e-19,1.7162961239162924e-13,0.0007973628483050097,8.599355105789749e-05,2.678722106004345e-07,3.3814268969372992e-06,1.7411254970962477e-06,0.00041346972907402475,0.0010752717490897263,7.056984326995339e-07,3.194971896899326e-08,7.024311223248894e-08,7.298461813851049e-05,0.00041551091335971177,1.0288689854041928e-07,9.795967712946392e-05,2.2101671149266316e-06,1.2469187226655738e-14,5.439210701369265e-10,1.076685309799094e-07,3.4642106954808756e-14,2.921956447477375e-09
0.00029098009268529177,0.6554689908611308,3.76,0.0,0.5550380875087252,0.9984205020234155,0.0017907278914971229,6.184764446655365e-19,1.721397622554096e-13,0.0007993358610915379,8.617972583421699e-05,2.6853059779189823e-07,3.3925249500369033e-06,1.7495310484337208e-06,0.00041839970772970163,0.001086698603835936,7.084610620459489e-07,3.207222263085695e-08,7.09156045161635e-08,7.430333106116574e-05,0.00042128152147825746,1.042175431851388e-07,0.00010000068398145252,2.21749260620914e-06,1.269448839971419e-14,5.554058116737113e-10,1.1085617794716986e-07,3.5803422424296227e-14,2.9382151337007736e-09
0.0002928944805002055,0.6554691223820459,3.76,0.0,0.5550083814309947,0.9984035726492939,0.0018106712438746358,6.232762434261978e-19,1.7264620731521015e-13,0.0008012891229020152,8.636857390519466e-05,2.691823075840151e-07,3.4035942873619855e-06,1.7579478726894062e-06,0.0004233565402814674,0.0010981386358913307,7.112207152314106e-07,3.219477593167433e-08,7.1589097614927e-08,7.563450797839375e-05,0.0004270686207654952,1.0555317507251178e-07,0.00010206690971109654,2.2249182780006985e-06,1.2921919128033198e-14,5.670361094423903e-10,1.1411087250587032e-07,3.699406285097395e-14,2.9544070396479072e-09
0.00029480886831511927,0.6554692554529493,3.76,0.0,0.5549785989045345,0.9983865880388129,0.001830681531810624,6.281595481296834e-19,1.731490686891151e-13,0.000803223252356779,8.656003028676101e-05,2.6982754817999733e-07,3.414636459041206e-06,1.7663763279676423e-06,0.0004283402717105847,0.0011095915271508037,7.139776567627378e-07,3.231738945575379e-08,7.226362501536305e-08,7.697816544306441e-05,0.00043287188102009307,1.0689378072402535e-07,0.00010415843764043603,2.2324424082889006e-06,1.3151482242017462e-14,5.788128539047643e-10,1.1743346187951417e-07,3.821454677356942e-14,2.97053511750661e-09
0.000296723256130033,0.6554693901222924,3.76,0.0,0.5549487401596659,0.9983695484389336,0.001850758615889902,6.329326200126211e-19,1.7364801945364678e-13,0.0008051388510752767,8.675403131295654e-05,2.704665220392255e-07,3.425652966517648e-06,1.774816761731368e-06,0.00043335094782590705,0.0011210569686175083,7.167321435739474e-07,3.244007222122036e-08,7.293922030951647e-08,7.833432061926294e-05,0.00043869098109315663,1.0823934838937525e-07,0.00010627535081857872,2.2400633030450345e-06,1.3383180676819922e-14,5.907369446851611e-10,1.208247984853903e-07,3.946539890227148e-14,2.9866021063250455e-09
0.00029863764394494677,0.6554695264374715,3.76,0.0,0.5549188054158882,0.9983524540867036,0.0018709023652976255,6.376840526591501e-19,1.7414344371104367e-13,0.0008070365039740078,8.695051464374304e-05,2.7109942601972906e-07,3.436645264015574e-06,1.7832695090845055e-06,0.00043838861523999014,0.0011325346601294547,7.194844249538794e-07,3.2562835279767004e-08,7.361591641879756e-08,7.970299127752955e-05,0.00044452560869813305,1.0958986677783511e-07,0.00010841773204139346,2.2477792969975445e-06,1.3617017470274502e-14,6.028092917692769e-10,1.2428573999491107e-07,4.074715085516763e-14,3.002610873785928e-09
0.0003005520317598605,0.655469664444838,3.76,0.0,0.5548887948821702,0.9983353052094682,0.001891112657593608,6.425976554179835e-19,1.7463585210888016e-13,0.0008089167795266329,8.714941927076531e-05,2.717264514463787e-07,3.4476147597203995e-06,1.791734895906457e-06,0.0004434533213488803,0.0011440243101333563,7.222347426070607e-07,3.2685689084119897e-08,7.429374570275536e-08,8.108419578969641e-05,0.00045037546024606265,1.1094532527775692e-07,0.00011058566386733625,2.2555887542217474e-06,1.3852995763213205e-14,6.15030818467526e-10,1.2781714938600903e-07,4.2060340747395064e-14,3.018564294086393e-09
0.00030246641957477427,0.6554698041896727,3.76,0.0,0.5548587087574354,0.9983181020252299,0.0019113893783371156,6.474327786090339e-19,1.7512482154360554e-13,0.0008107802302201044,8.735068552248675e-05,2.7234778422601574e-07,3.4585628172925943e-06,1.8002132397231823e-06,0.0004485451142996349,0.0011555256353047542,7.249833312133058e-07,3.2808641088192304e-08,7.497274070097568e-08,8.247795311872544e-05,0.0004562402405627623,1.123057151834389e-07,0.00011277922864252734,2.263490069007134e-06,1.4091118798314477e-14,6.274024574482453e-10,1.3141989503406993e-07,4.340551283044457e-14,3.034464916114492e-09
0.000304380807389688,0.6554699457162714,3.76,0.0,0.5548285472308451,0.9983008447428627,0.0019317324208664702,6.5219033759717665e-19,1.7561049276295197e-13,0.0008126273928452496,8.755425506307524e-05,2.729636049972013e-07,3.469490757160648e-06,1.808704847122682e-06,0.00045366404297094765,0.0011670383603184535,7.27730418440411e-07,3.2931700227049706e-08,7.565293339375834e-08,8.388428281272202e-05,0.00046211966271247006,1.1367102839314274e-07,0.00011499850851682493,2.271481666197144e-06,1.4331389917529527e-14,6.399251516815038e-10,1.3509485076594e-07,4.478321839828557e-14,3.0503153623803515e-09
0.00030629519520460177,0.6554700890680123,3.76,0.0,0.5547983104820092,0.9982835335622733,0.0019521416861380005,6.571365939188641e-19,1.7609355616573561e-13,0.0008144587886921824,8.776007089005877e-05,2.7357408919631766e-07,3.4803998577957264e-06,1.8172100154488243e-06,0.00045881015695944195,0.0011785622176833785,7.304762251567216e-07,3.3054876533246734e-08,7.633435511698717e-08,8.530320500114255e-05,0.00046801344787765053,1.1504125713292435e-07,0.00011724358545461864,2.2795620014476364e-06,1.4573812561712077e-14,6.52599855848158e-10,1.3884289590168104e-07,4.6194015803591734e-14,3.0661183480540754e-09
0.0003082095830195155,0.6554702342872044,3.76,0.0,0.5547679986813516,0.9982661686746815,0.0019726170824402515,6.621087115431857e-19,1.7657375272872886e-13,0.0008162749239497905,8.796807732944395e-05,2.7417940714206384e-07,3.4912913567145645e-06,1.8257290352809614e-06,0.00046398350655555256,0.0011900969474533437,7.332209656145847e-07,3.31781767810292e-08,7.701703710430827e-08,8.673474038460752e-05,0.00047392132512194665,1.164163951113958e-07,0.00011951454125304622,2.2877295616109777e-06,1.481839027040044e-14,6.654275352135089e-10,1.4266491532765593e-07,4.763846969203193e-14,3.0818763039710705e-09
0.00031012397083442927,0.6554703814153017,3.76,0.0,0.5547376119904049,0.9982487502628535,0.001993158525165645,6.668603644947966e-19,1.7705069698067759e-13,0.0008180762900107274,8.817822002999496e-05,2.747797241644392e-07,3.502166451624226e-06,1.8342621882804859e-06,0.0004691841427248219,0.0012016422969880769,7.359648476545447e-07,3.3301607310026546e-08,7.770101031803939e-08,8.81789102281581e-05,0.0004798430312082523,1.177964371730034e-07,0.00012181145755733469,2.295982864990666e-06,1.5065126679498072e-14,6.784091646032351e-10,1.4656179955702046e-07,4.9117151570985316e-14,3.0975915564450132e-09
0.000312038358649343,0.655470530492771,3.76,0.0,0.5547071505621364,0.9982312785013536,0.002013765936559179,6.717151744410329e-19,1.7752519099058753e-13,0.0008198633638381698,8.839044595483801e-05,2.753752007717148e-07,3.5130263017481233e-06,1.8428097454689982e-06,0.0004744121170847688,0.0012131980206927643,7.387080727386598e-07,3.342517759909364e-08,7.838630488915125e-08,8.963573635229464e-05,0.00048577831038260327,1.1918137807285284e-07,0.00012413441587718198,2.304320461531442e-06,1.5314025518593405e-14,6.915457293538146e-10,1.5053444479435638e-07,5.0630640573469446e-14,3.113266643103649e-09
0.00031395274646425677,0.6554706815592451,3.76,0.0,0.5546766145411705,0.9982137535567233,0.0020344392455441617,6.7675224603107635e-19,1.779974506620647e-13,0.0008216366082147976,8.860470337270335e-05,2.759659926784365e-07,3.5238720289216574e-06,1.8513719724108298e-06,0.00047966748189092444,0.0012247638798425766,7.414508362376677e-07,3.354889474473624e-08,7.907295059775562e-08,9.110524112650275e-05,0.0004917269142289347,1.20571213393103e-07,0.00012648349759708164,2.3127409328849747e-06,1.5565090612041028e-14,7.048382262296893e-10,1.5458375298408566e-07,5.2179522563351235e-14,3.1289039392696905e-09
0.00031567569549767916,0.6554708192516575,3.76,0.0,0.5546490684586436,0.9981979357663983,0.0020531015124827788,6.811513426173383e-19,1.7842009458584845e-13,0.0008232210753800046,8.879923025882454e-05,2.7649382491885606e-07,3.533622006437608e-06,1.8590907332429581e-06,0.00048442077273307967,0.001235181626878772,7.439190855532466e-07,3.3660369801609595e-08,7.969211146973901e-08,9.24386545907532e-05,0.0004970918506848457,1.218262475102296e-07,0.00012862007382886115,2.320389068391088e-06,1.5792904578877207e-14,7.16935626616132e-10,1.5829442732504256e-07,5.360426696928906e-14,3.142946950479263e-09
0.00031739864453110154,0.6554709586141335,3.76,0.0,0.5546214621611116,0.9981820751370714,0.0020718170611133155,6.85462551914014e-19,1.788406458398181e-13,0.00082479502267197,8.899532589008733e-05,2.7701809198949837e-07,3.543362191701874e-06,1.866821768164081e-06,0.0004891963316085963,0.001245607230649671,7.463872487986084e-07,3.377197294032101e-08,8.031241192994982e-08,9.378237337372837e-05,0.0005024672133930596,1.2308524176458045e-07,0.0001307779350353457,2.3281022200374916e-06,1.6022479300108083e-14,7.29160886917642e-10,1.6206859970708626e-07,5.505859690429789e-14,3.156962705337209e-09
0.00031912159356452393,0.65547109967383,3.76,0.0,0.554593795737852,0.998166171774446,0.0020905858525793624,6.900318152038369e-19,1.7925982039697176e-13,0.0008263587594142024,8.919295521071671e-05,2.775388979771269e-07,3.5530933293802993e-06,1.8745652543627473e-06,0.0004939941978612094,0.0012560405304402212,7.488554564186365e-07,3.388371036850636e-08,8.093387269572817e-08,9.51364148861734e-05,0.0005078528356911108,1.2434819405959796e-07,0.00013295714034187731,2.3358794196514195e-06,1.625381775165931e-14,7.415147546863409e-10,1.6590693983351258e-07,5.654295477720486e-14,3.170952927637494e-09
0.0003208445425979463,0.6554712424572225,3.76,0.0,0.5545660692733734,0.9981502257795417,0.0021094078518581476,6.946701308198812e-19,1.7967730254291328e-13,0.0008279125865060865,8.9392083982751e-05,2.7805634409992783e-07,3.5628161424906204e-06,1.8823213665304474e-06,0.0004988144112075306,0.0012664813694753183,7.513238353356266e-07,3.3995585295240413e-08,8.155651436719926e-08,9.650079687477916e-05,0.000513248555230843,1.2561510328805082e-07,0.00013515774882378782,2.3437197196956336e-06,1.6486922967855628e-14,7.53997983860816e-10,1.6981012133131778e-07,5.805778724291169e-14,3.184919094876178e-09
0.0003225674916313687,0.6554713869904185,3.76,0.0,0.5545382828474911,0.99813423724876,0.0021282830276997886,6.989274799098279e-19,1.8009235461369575e-13,0.0008294567964933629,8.959267878175795e-05,2.785705287489104e-07,3.5725313327549285e-06,1.890090275126062e-06,0.0005036570117338226,0.0012769295948515107,7.537925090733645e-07,3.410759994123924e-08,8.218035740242307e-08,9.78755374211726e-05,0.0005186542139373342,1.268859692635912e-07,0.00013737981951050958,2.3516221932038745e-06,1.672179804035954e-14,7.666113343822114e-10,1.7377882177254847e-07,5.960354561784152e-14,3.1988625510809016e-09
0.0003242904406647911,0.6554715332988837,3.76,0.0,0.5545104365355163,0.9981182062740396,0.002147211352482438,7.034231401276969e-19,1.805062025809554e-13,0.0008309916738330284,8.979470698384892e-05,2.7908154764945815e-07,3.582239581058456e-06,1.8978721421687324e-06,0.0005085220398815348,0.0012873850573827874,7.562615975319706e-07,3.4219761559001555e-08,8.280542155665883e-08,9.926065493406283e-05,0.0005240696578607488,1.281607909670609e-07,0.00013962341139437155,2.359585933665593e-06,1.6958446114994813e-14,7.793555726024136e-10,1.7781372271479644e-07,6.118068716745651e-14,3.2127849823303423e-09
0.00032570078349473063,0.6554716544004725,3.76,0.0,0.5544875980430292,0.9981050523768092,0.0021627449263231457,7.071492032151011e-19,1.8084384399766026e-13,0.0008322413154033588,8.996112445404904e-05,2.7949755781908913e-07,3.5901816925669382e-06,1.9042518514358097e-06,0.0005125210948221166,0.0012959487999217594,7.582830930118096e-07,3.431168417176996e-08,8.331799872140261e-08,0.00010040219799362233,0.0005285097196606412,1.2920725727663464e-07,0.00014147599290598818,2.366149740166901e-06,1.7153479432917114e-14,7.898854989173082e-10,1.811662971344984e-07,6.249535844713948e-14,3.2241667030326487e-09
0.00032711112632467017,0.6554717767218323,3.76,0.0,0.5544647195085602,0.9980918701449281,0.0021783140846382662,7.108370070428509e-19,1.8118037067740792e-13,0.0008334850369886231,9.012846394855158e-05,2.7991155890373864e-07,3.598119948699531e-06,1.910640438491462e-06,0.0005165352271596264,0.001304517215957557,7.603050069806157e-07,3.4403708846986044e-08,8.383141791451172e-08,0.00010155071707016819,0.0005329561571770901,1.302563742186927e-07,0.00014334306643880822,2.3727535281032753e-06,1.7349704671325792e-14,8.0050407110025e-10,1.8456406627131554e-07,6.38316225517652e-14,3.2355360073380716e-09
0.0003285214691546097,0.6554719002762386,3.76,0.0,0.5544418009670644,0.9980786596224821,0.002193918817401557,7.145347132426038e-19,1.8151591082759878e-13,0.0008347229830230661,9.029670873811413e-05,2.803235994898715e-07,3.6060546937447884e-06,1.9170379875947453e-06,0.0005205644595831192,0.0013130902289163952,7.623274004160817e-07,3.4495837840137395e-08,8.434568960250327e-08,0.00010270622273433655,0.0005374088918572264,1.3130814198895902e-07,0.00014522466430819602,2.3793968303877634e-06,1.7547123637212906e-14,8.112117190383127e-10,1.880074100044356e-07,6.518973748590868e-14,3.246893675263401e-09
0.00032993181198454926,0.6554720250767354,3.76,0.0,0.554418842451677,0.9980654208517306,0.0022095591160571234,7.182419890485295e-19,1.8185049541435407e-13,0.000835955294586455,9.04658424347033e-05,2.807337270311313e-07,3.6139862635541453e-06,1.9234445815290444e-06,0.0005246088149285809,0.0013216677637294166,7.643503328768043e-07,3.45880730884012e-08,8.48608241101689e-08,0.00010386872569534704,0.0005418678468476025,1.3236256090680285e-07,0.00014712081882091929,2.3860791888341066e-06,1.7745738161306253e-14,8.220088754373676e-10,1.9149671005450376e-07,6.656996346793968e-14,3.2582404524557283e-09
0.0003313421548144888,0.6554721511361754,3.76,0.0,0.5543958439937652,0.9980521538731503,0.0022252349734792534,7.219572176065232e-19,1.821841513706213e-13,0.0008371821094771965,9.063584898651992e-05,2.811419878756696e-07,3.621914985777696e-06,1.9298603013242788e-06,0.0005286683161755786,0.0013302497467904495,7.663738625599224e-07,3.4680416471938525e-08,8.537683164042842e-08,0.00010503823679872836,0.0005463329469541194,1.3341963148082497e-07,0.00014903156227708868,2.3928001540805987e-06,1.7945550097630046e-14,8.328959758019167e-10,1.950323499968045e-07,6.79725630136356e-14,3.269577064281137e-09
0.00033275249764442834,0.6554722784672056,3.76,0.0,0.554372805622976,0.9980388587254777,0.0022409463839343203,7.256812804470891e-19,1.8251691190376057e-13,0.0008384035622816914,9.080671267318496e-05,2.8154842729031783e-07,3.6298411800857924e-06,1.9362852263739307e-06,0.0005327429864441235,0.001338836105916035,7.683980463320871e-07,3.477286982984505e-08,8.589372225357016e-08,0.00010621476702420761,0.0005508041186041148,1.3447935433389484e-07,0.0001509569269721325,2.399559285507077e-06,1.8146561323144593e-14,8.438734583784043e-10,1.986147152741548e-07,6.93978009613593e-14,3.2809042255453323e-09
