Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029)
9.047686404988304e-16,0.8749127375835997,3.76,0.0,0.7668765967306672,0.9999999999998469,6.810270119906904e-31,4.2079422390654446e-41,3.1766659064739035e-27,3.210686375472988e-13,1.5314675666001928e-13,6.196343883031195e-25,2.0331164094652957e-22,1.679218796230488e-13,8.507110703194612e-18,4.007124831198171e-24,9.839405550810803e-19,1.0135668373757812e-24,6.895043861134619e-29,5.022294420330564e-35,7.869971246998197e-31,2.961549645499912e-34,6.685429450388853e-34,2.3787990963460164e-24,2.7063385161781182e-48,2.470392297502752e-47,4.582013925196363e-55,3.026695705279072e-71,8.506577374779865e-18,4.190944518579775e-25,5.00543208943294e-39,2.3023045708680628e-40,8.29890395875601e-38,1.6990872336456287e-32,7.187927156749759e-34,7.201214283712715e-61,7.545005697475709e-58,7.138790844761161e-69,1.495150173386018e-72,1.894908850660631e-52,2.770323620500361e-37,1.7631717527107127e-73,4.689657210664625e-75,3.405635670765047e-59,6.128492338875684e-39,8.125267006295907e-75,3.56896912338677e-74,5.494243565774267e-63,3.635617437350204e-34,1.0533318416689027e-46,1.606909776992465e-72,9.424155865744541e-83,7.116539691679329e-67,1.606637156037538e-48,1.9860127170903348e-93,7.347941678638656e-79,3.880208039659969e-90,6.618257788053864e-78,1.2329205122744144e-83,2.5331875245664375e-38,5.8393198970368524e-58,2.161233080675001e-54,1.781511398933275e-79,1.1061432769543532e-90,1.3663360288967972e-61,1.5629629870279743e-59,2.8139010838851166e-79,5.83835551765089e-59,2.800689331523276e-51,1.4366230803423587e-83,3.7623231402725046e-52,2.574410504619511e-82,4.249293713645517e-78,1.0050283345587558e-84,1.7529410600822594e-83
1.81032335279653e-15,0.8749127375836262,3.76,0.0,0.7668765967303458,0.9999999999996936,5.45235706835669e-30,3.3689147605851302e-40,1.2714941833193759e-26,6.424162237112988e-13,3.064265686851186e-13,2.480152235874879e-24,8.137764070288722e-22,3.3598964996596267e-13,1.7022679022919106e-17,1.6038942552405575e-23,1.969136931837721e-18,4.056908451282981e-24,2.7598166167470843e-28,4.020889840230304e-34,3.1502955542167738e-30,2.3710402503098016e-33,5.3524081699023574e-33,9.521395704632426e-24,4.3336649288289594e-47,3.9568101768083674e-46,1.4676741236433416e-53,1.9390248675668402e-69,1.7020544319374124e-17,1.677469833552768e-24,4.0073888868067593e-38,1.843243749585532e-39,6.644157015504575e-37,1.3603015005837846e-31,5.7548393720622735e-33,2.3072332679240046e-59,2.4180686563144e-56,4.575832341613443e-67,9.583281943021797e-71,3.0349477414075444e-51,2.21794235366562e-36,1.130279998210568e-71,3.0051870697573133e-73,1.0911482583531909e-57,4.934838395037323e-38,5.209131629789097e-73,2.2876643288286915e-72,1.760329032942918e-61,2.9107042725293163e-33,1.686703563415961e-45,1.0297276425407984e-70,1.20774810913297e-80,2.737545915339498e-65,2.572712518346937e-47,5.095144758503649e-91,5.258190359011337e-77,4.9768547403875044e-88,4.523772527983332e-76,1.5801568217937574e-81,2.0280870713861177e-37,1.106978088175701e-56,3.480120452538282e-53,1.175540909620091e-77,1.4187685833680593e-88,4.374913964247013e-60,5.005701170182369e-58,3.609103670725433e-77,1.869842334735955e-57,4.486312525715286e-50,1.8426080474103127e-81,6.024614002227914e-51,3.301936817069785e-80,2.7248186948254577e-76,1.2890484729210017e-82,1.3472239994763235e-81
3.62143277739193e-15,0.8749127375836794,3.76,0.0,0.7668765967297031,0.999999999999387,4.363542735480477e-29,2.6961594683626907e-39,5.087632592656416e-26,1.285111399221242e-12,6.129861926533016e-13,9.923838441789856e-24,3.256165603487234e-21,6.721251863204796e-13,3.405701671977065e-17,6.417666477206166e-23,3.9407331013404694e-18,1.623291553520092e-23,1.1042878676293898e-27,3.217934128973068e-33,1.2607334987658922e-29,1.897552463555849e-32,4.283552562570372e-32,3.8097984929857594e-23,6.936671420369563e-46,6.334244195515504e-45,4.698845980641074e-52,1.241598908139131e-67,3.4048475125074276e-17,6.712063015091365e-24,3.2071285537608374e-37,1.475155508227221e-38,5.317325315394483e-36,1.0886523764397435e-30,4.605823914222647e-32,7.387699944706343e-58,7.74369180888054e-55,2.9307724424428794e-65,6.137880099068208e-69,4.859892709126517e-50,1.77502633132205e-35,7.24104681162178e-70,1.924535518589575e-71,3.4938247863605938e-56,3.994696613285062e-37,3.3377442883169733e-71,1.4652330947782164e-70,5.636531587465727e-60,2.3294475788634562e-32,2.699824320693399e-44,6.594436978067799e-69,1.5466827229508663e-78,1.1694980778201946e-63,4.118014776964677e-46,1.3057601245057347e-88,4.0702429225492826e-75,6.3770997149163185e-86,3.258208202291685e-74,2.0238926097219372e-79,1.623080856661393e-36,2.321632817626301e-55,5.6323453090081836e-52,7.960133021208515e-76,1.8179429665294163e-86,1.399072497962773e-58,1.602505212738773e-56,4.624329292873593e-75,5.9859898079350285e-56,7.182257689248322e-49,2.3609214845952504e-79,9.643290005302475e-50,4.230766078295032e-78,1.7460380179012003e-74,1.651655495561714e-80,1.1495778980645018e-79
7.24365162658273e-15,0.8749127375837857,3.76,0.0,0.7668765967284177,0.9999999999987739,3.4914971359847107e-28,2.1573432614037304e-38,2.0353840529644887e-25,2.5705017629689034e-12,1.2261054402616054e-12,3.970180738451567e-23,1.3026782561750397e-20,1.3443962417042705e-12,6.81384963427541e-17,2.567484714047924e-22,7.88873910403681e-18,6.494221127396829e-23,4.4178844472069944e-27,2.5748363307457665e-32,5.045394658963326e-29,1.5183297245396374e-31,3.4274917797742545e-31,1.5241674699001195e-22,1.1100880808110057e-44,1.0137469361118896e-43,1.5039969791906821e-50,7.94825179054555e-66,6.810432440252576e-17,2.685261209349923e-23,2.5661893450106903e-36,1.1803490290181474e-37,4.254636787165966e-35,8.710837089702015e-30,3.68568442236493e-31,2.364791926862957e-56,2.47892154263069e-53,1.876406096038875e-63,3.929700618570291e-67,7.783811287062741e-49,1.4202881458161758e-34,4.638294053428372e-68,1.2320878195982123e-69,1.1183662124357866e-54,3.268899322118612e-36,2.1387234655747686e-69,9.3810932513398e-69,1.804248424637271e-58,1.863911248908479e-31,4.320597956846481e-43,4.221777285552344e-67,1.9798150468421827e-76,5.61895591101062e-62,6.590162038048088e-45,3.344539389410923e-86,3.505419079063878e-73,8.167499055455147e-84,2.5480378183785065e-72,2.5914070502732443e-77,1.298703002541e-35,5.474402275291935e-54,9.211660524719324e-51,5.648262326747945e-74,2.3283434095598545e-84,4.46716358526267e-57,5.129140488037392e-55,5.922116457188245e-73,1.9159052402408552e-54,1.1494898674682008e-47,3.0234870077767605e-77,1.543235267367476e-48,5.418123818086055e-76,1.1187502601518707e-72,2.1151896059031426e-78,1.1031932009084011e-77
1.4488089324964327e-14,0.8749127375839987,3.76,0.0,0.7668765967258468,0.9999999999975476,2.7934628739543904e-27,1.7260481576716955e-37,8.142196665562301e-25,5.141282541375321e-12,2.452343934165965e-12,1.5882008729606435e-22,5.2111370005036295e-20,2.688938283170884e-12,1.363526725032038e-16,1.0270776541194274e-21,1.580400576205662e-17,2.597898182074963e-22,1.7673087303860877e-26,2.060064729093182e-31,2.0196340023780776e-28,1.2147782322620446e-30,2.7422520315149055e-30,6.097166021498944e-22,1.776304657103551e-43,1.622209259388576e-42,4.813376114133813e-49,5.087558702020424e-64,1.362159736216703e-16,1.0741910545357308e-22,2.0531451697534023e-35,9.443696755580102e-37,3.4039824487419184e-34,6.969273807667411e-29,2.9493483584601536e-30,7.568493450453604e-55,7.934055057495356e-52,1.2011209361300911e-61,2.515463652127425e-65,1.2475849286398818e-47,1.1363342305413004e-33,2.971974254865044e-66,7.886541863019039e-68,3.5793074481370037e-53,2.7314335513936096e-35,1.3712925356675433e-67,6.005040305946427e-67,5.77449817639871e-57,1.4912694019530605e-30,6.913659826965017e-42,2.7023649185018746e-65,2.5331059133084444e-74,2.9987830032780755e-60,1.0545324550369009e-43,8.564298457757429e-84,3.3954409714130792e-71,1.0458770265234802e-81,2.2225097028164044e-70,3.3175221131455623e-75,1.0390477951771181e-34,1.4388991881139479e-52,1.537404736517328e-49,4.322067926225706e-72,2.981538053586407e-82,1.4225657219042785e-55,1.6415266616151415e-53,7.582162659412138e-71,6.1314499803722325e-53,1.8394336726138107e-46,3.870980665886809e-75,2.4694113287951956e-47,6.936949305267466e-74,7.171751630826649e-71,2.708125260219367e-76,1.1762752178476998e-75
2.897696472172753e-14,0.8749127375844244,3.76,0.0,0.7668765967207052,0.9999999999950951,2.234876303367676e-26,1.380919559208535e-36,3.257009461456443e-24,1.0282844301832537e-11,4.90482091672569e-12,6.35305662444195e-22,2.084539531216364e-19,5.378022088900268e-12,2.7298589246092424e-16,4.1084792627473215e-21,3.171155767151492e-17,1.0392002072787239e-21,7.069611602135929e-26,1.6481301053661884e-30,8.089360254093353e-28,9.718673114589544e-30,2.1939029746501182e-29,2.4389656094340153e-21,2.8421774277198757e-42,2.595705634639713e-41,1.5403738752146545e-47,3.2562946536953284e-62,2.724390747172212e-16,4.296932277231735e-22,1.6425921324283183e-34,7.555328733446797e-36,2.7232349692362685e-33,5.575591650721069e-28,2.360424082260824e-29,2.422099796424656e-53,2.539139615460688e-50,7.687794747768423e-60,1.6100281052803522e-63,2.0027926373949252e-46,9.091038644375502e-33,1.9059608047151547e-64,5.047696912473285e-66,1.1454562857733883e-51,2.370960196651175e-34,8.80590900713666e-66,3.843575370842411e-65,1.8479901825233756e-55,1.1930702671204404e-29,1.106241750973642e-40,1.729649495138505e-63,3.238897321953752e-72,1.728017331499737e-58,1.687335377067643e-42,2.19274236408054e-81,3.64740810542228e-69,1.3393329572814393e-79,2.179655872213155e-68,4.246744678555716e-73,8.312564853106581e-34,4.103703769085168e-51,2.6628210582232063e-48,3.670778997254164e-70,3.818140169471967e-80,4.5074905850589794e-54,5.253348044152545e-52,9.706224201228553e-69,1.9621086907317433e-51,2.9432519824506453e-45,4.955320025973363e-73,3.951206944955252e-46,8.88040199133455e-72,4.6034555260594785e-69,3.4668300406274097e-74,1.3546498066808479e-73
5.795471551525391e-14,0.8749127375852759,3.76,0.0,0.7668765967104217,0.9999999999901902,1.7879433374628522e-25,1.1047866374665854e-35,1.3028289039201983e-23,2.0565968637324453e-11,9.809774860849164e-12,2.5412700518143276e-21,8.338327052588585e-19,1.0756188591543908e-11,5.470718027547692e-16,1.643426317598014e-20,6.383473572738731e-17,4.1568745933124025e-21,2.827973391801313e-25,1.3185354973470747e-29,3.244206517116883e-27,7.775100473389721e-29,1.75515956189623e-28,9.756060594308179e-21,4.547424630046724e-41,4.153264002950702e-40,4.929344670605481e-46,2.0841623683733504e-60,5.448844875397318e-16,1.7188024523665364e-21,1.3141017279896714e-33,6.044426722252343e-35,2.1785112632022432e-32,4.4604318686468895e-27,1.8897174671027127e-28,7.750987283496029e-52,8.125640339797648e-49,4.920276409939814e-58,1.0304416862397903e-61,3.225526514827118e-45,7.272896715973776e-32,1.2246308430040842e-62,3.230538925673462e-64,3.665534866435055e-50,2.1939413740995737e-33,5.6729217685011876e-64,2.4599803138753904e-63,5.913849743359733e-54,9.544758427788738e-29,1.7700315137972378e-39,1.1070180918298664e-61,4.1364192733098917e-70,1.0447286280980512e-56,2.699797668600187e-41,5.613732101545378e-79,4.2214130507741995e-67,1.7155829544741207e-77,2.364144639766242e-66,5.435991758591036e-71,6.649870341020531e-33,1.233046817333785e-49,4.90970778275568e-47,3.507072983539007e-68,4.89082566591211e-78,1.4144399253471609e-52,1.6812349876435274e-50,1.2424308832638555e-66,6.278538880578591e-50,4.709195852124596e-44,6.342793823538809e-71,6.321925010951349e-45,1.1367587637122684e-69,2.9630593229868685e-67,4.43779905026119e-72,1.6372418438064184e-71
1.159102171023067e-13,0.8749127375869786,3.76,0.0,0.766876596689855,0.9999999999803802,1.4303714152303884e-24,8.838794277974092e-35,5.2113575334137015e-23,4.113222056661795e-11,1.9619682665112184e-11,1.0165149209177245e-20,3.3353641770204987e-18,2.1512517161572624e-11,1.0985215035050355e-15,6.573781557128725e-20,1.2931338769320466e-16,1.6627581054068152e-20,1.1312578379439963e-24,1.0548410966780027e-28,1.304413144214148e-26,6.2201180912940935e-28,1.4041371487106385e-27,3.902463670486835e-20,7.27541209730799e-40,6.645325170368375e-39,1.5779089126298575e-44,1.3393335528066915e-58,1.0897721557292865e-15,6.875236325560558e-21,1.0512887830740591e-32,4.83563119078573e-34,1.7426242470070922e-31,3.5681521382958274e-26,1.513925141803344e-27,2.4803394589455003e-50,2.9529583286895826e-47,3.556525294118667e-56,7.335402624733897e-60,5.228031890725256e-44,5.818215500165252e-31,7.898781249070076e-61,2.0674337041199684e-62,1.1729512217432795e-48,2.230539093054861e-32,3.6808491293801456e-62,1.7845967998544584e-61,1.8925435054997117e-52,7.635848944167896e-28,2.83208545273945e-38,7.085020995941003e-60,5.270467582507544e-68,8.466733756390327e-55,4.319706884858653e-40,3.1061266600273516e-76,5.119116126084062e-65,3.8517943847449606e-75,2.75419912410632e-64,6.958042365302322e-69,5.319416455811095e-32,3.817484629981304e-48,9.93244180850395e-46,3.7273886110448586e-66,1.0981426412806887e-75,4.356991340985578e-51,5.380786882833997e-49,2.7837748791377686e-64,2.008919552618459e-48,7.534279361278267e-43,1.4210609283680748e-68,1.0114674656098508e-43,2.5471557178292442e-67,2.5510485042070265e-65,9.943879601947956e-70,2.6478909454612737e-69
2.318212202764123e-13,0.8749127375903843,3.76,0.0,0.7668765966487214,0.9999999999607604,1.1443035537350243e-23,7.071711433076945e-34,2.084544739876241e-22,8.226473745844132e-11,3.923949793770236e-11,4.066052841920693e-20,1.3341519981458714e-17,4.302515656061132e-11,2.2145324148475637e-15,2.6295335290830366e-19,2.651998662911377e-16,6.650997079575643e-20,4.52551015998869e-24,8.438781703578429e-28,5.271418114370144e-26,4.976066229164228e-27,1.1233049205773664e-26,1.5609931956594408e-19,1.1638942155938265e-38,1.0632585460664246e-37,5.049389047705848e-43,8.573547613807547e-57,2.1795348624377104e-15,2.750073779934032e-20,8.410278793911807e-32,3.8685797801087825e-33,1.3937790596557555e-30,2.854161583847735e-25,1.2145598256795828e-26,7.937021531457599e-49,9.484865876628556e-46,2.2881543280268744e-54,4.716492105255538e-58,8.579684119083299e-43,4.654326557061174e-30,5.133275895820283e-59,1.3229789857946382e-60,3.753207707075012e-47,2.5448847799563614e-31,2.4180711881738358e-60,1.1484100053584742e-59,6.056559201910464e-51,6.108637932433602e-27,4.531362375259115e-37,4.534423774996367e-58,6.685031106170773e-66,5.375500270221551e-53,6.911497078674751e-39,7.968072821619486e-74,6.36931406844378e-63,4.963066569581172e-73,3.3505374407175235e-62,8.905978277700569e-67,4.254689928744568e-31,1.201047986125773e-46,2.253597638100005e-44,4.282878463143473e-64,1.4150888165957916e-73,1.297131200050162e-49,1.722352012950595e-47,3.5746809968853175e-62,6.427053746124477e-47,1.205313008411224e-41,1.8245677199105004e-66,1.618187382715966e-42,3.271251264039631e-65,1.6861688802992856e-63,1.2770616931727052e-67,3.367336284341683e-67
4.636432266246234e-13,0.8749127375971957,3.76,0.0,0.7668765965664541,0.9999999999215207,9.154449690588626e-23,5.658400390279843e-33,8.338129156683289e-22,1.645298233750154e-10,7.847912713913793e-11,1.6264032550212205e-19,5.336617896168121e-17,8.605036439473834e-11,4.499000190434264e-15,1.051822111801355e-18,5.566894521524499e-16,2.6603502621818337e-19,1.8105732993150348e-23,6.751049950492055e-27,2.151563970472109e-25,3.9807723613206956e-26,8.986282605358452e-26,6.243986964616233e-19,1.8616637247493765e-37,1.7012134520515804e-36,1.615806353332177e-41,5.488544344062014e-55,4.359009758381226e-15,1.1000045197196203e-19,6.728112278544233e-31,3.094955977095665e-32,1.1145011201715847e-29,2.2827329471350612e-24,9.771086986530955e-26,2.5397688919004597e-47,3.035545980030878e-44,1.4643590415017652e-52,3.0185302646622735e-56,1.4414722572534126e-41,3.7230348081163e-29,3.385150211509761e-57,8.464655260905844e-59,1.2008579496116807e-45,3.252159581868873e-30,1.6273047644134327e-58,7.350691657031778e-58,1.9383360184397356e-49,4.886800893919111e-26,7.250192728071933e-36,2.9020014281851453e-56,8.404302513594111e-64,3.4200622985394235e-51,1.1058180767085479e-37,2.039646990754035e-71,8.035424976444012e-61,6.394409218873093e-71,4.175858521876123e-60,1.1398673333004383e-64,3.4023732341644515e-30,3.81032415466066e-45,5.730651919649135e-43,5.169358824476382e-62,1.823514206980015e-71,3.642610585685049e-48,5.514670781191946e-46,4.574386736709355e-60,2.0556845870798396e-45,1.927925392516722e-40,2.334231347301052e-64,2.5885614700915116e-41,4.187162058237914e-63,1.1400006640388229e-61,1.6346055095098849e-65,4.283198811928563e-65
9.272872393210456e-13,0.8749127376108184,3.76,0.0,0.7668765964019193,0.9999999998430409,7.323561175815375e-22,4.5283500790039573e-32,3.3351990986392446e-21,3.290602037397283e-10,1.5695838016701985e-10,6.505445155346211e-19,2.1346469382831418e-16,1.7210049620818681e-10,9.277718861485985e-15,4.207341996572869e-18,1.2185345785419193e-15,1.0640971922451452e-18,7.245219411422353e-23,5.400855260614387e-26,8.950199022306474e-25,3.1844747276496458e-25,7.188743288223834e-25,2.497596603857435e-18,2.976834941220738e-36,2.721923935698027e-35,5.17055957327052e-40,3.5145246601586377e-53,8.717757490049751e-15,4.399801367236844e-19,5.382287012561889e-30,2.476101129535239e-31,8.907626149671089e-29,1.8252247922015042e-23,7.9041414054448405e-25,8.126702584081244e-46,9.713938281737241e-43,9.367471488019747e-51,1.9311604552083555e-54,2.526185963161827e-40,2.977732472166213e-28,2.2942903391204602e-55,5.414257032154212e-57,3.841639395966037e-44,4.5462357724662395e-29,1.1435445245755283e-56,4.703664327079131e-56,6.204146102200482e-48,3.9092482043942777e-25,1.1600294410216429e-34,1.8572289913389483e-54,1.0387051069872017e-61,2.1819078219371287e-49,1.7692315089263822e-36,5.220441979115807e-69,1.0210199628564424e-58,8.290854546692273e-69,5.270563547798217e-58,1.4587687343801225e-62,2.719683014669479e-29,1.2139207106257891e-43,1.5961073852118947e-41,6.415973180293597e-60,2.365127946989692e-69,9.359064143087073e-47,1.766694860183055e-44,5.8517761862772304e-58,6.571940063746166e-44,3.0828199601431894e-39,2.984527080089782e-62,4.1399568825359526e-40,5.35913961644306e-61,8.080116768261841e-60,2.0920819249027692e-63,5.460941287113134e-63
1e-12,0.8749127376244411,3.76,0.0,0.7668765963761155,0.999999999830733,9.459141793000135e-22,5.849325433600146e-32,3.923623826699862e-21,3.54863347977903e-10,1.692661908937482e-10,7.653177116375541e-19,2.511267548686639e-16,1.8559559552967082e-10,1.0060059788239755e-14,4.949665339868343e-18,1.3346993631085386e-15,1.2518284246052317e-18,8.524294878008314e-23,6.975817966585487e-26,1.0620331163965856e-24,4.1130416603250668e-25,9.284933772715095e-25,2.9382537278652204e-18,4.2279050425475106e-36,3.9055114903883305e-35,8.099553973753027e-40,6.012654739368545e-53,9.401303228466571e-15,5.176018515083803e-19,6.951727883933808e-30,3.1982090197188445e-31,1.1502963355344968e-28,2.3572190630673724e-23,1.023148453448937e-24,1.2814491418687416e-45,1.4974891661760597e-42,1.5814939163059512e-50,3.268129203167253e-54,3.6569943273242483e-40,3.845870428428898e-28,4.009111544515224e-55,9.299605968128558e-57,6.057379087836714e-44,6.372551282223708e-29,2.0059001849942971e-56,7.937189439133782e-56,9.783123841374009e-48,5.049148932939268e-25,1.647721735423375e-34,3.190308780291318e-54,1.929150367826046e-61,3.541056976525557e-49,2.513004163735643e-36,8.815968458134682e-69,1.909055886090139e-58,1.3705645943763088e-68,9.849445494936587e-58,2.7245838337710233e-62,3.512181706402938e-29,1.9134323052815612e-43,2.455498632224486e-41,1.1975060830562605e-59,3.9097885425323406e-69,1.4228698185074481e-46,2.755205011782325e-44,9.668247759147476e-58,1.024512014292462e-43,4.44207869493524e-39,4.930663144426651e-62,5.879933281722592e-40,8.855156541305994e-61,1.3156771446033055e-59,3.4568269462761915e-63,9.684472565418587e-63
1.390931252017468e-12,0.8749127376244411,3.76,0.0,0.7668765962373844,0.9999999997645611,2.0940829417905786e-21,1.295138763608746e-31,7.087217307553021e-21,4.935907926358608e-10,2.35437627819902e-10,1.382381743199658e-18,4.536122132474114e-16,2.5815034416782546e-10,1.4266219960739993e-14,8.940675876211333e-18,1.9592450996055456e-15,2.2611424022899302e-18,1.540108746445738e-22,1.544341205566961e-25,1.95995920677881e-24,9.105368044074783e-25,2.055484517365101e-24,5.3073927839297026e-18,1.095413021274455e-35,1.0268925013776897e-34,2.384693362817723e-39,1.9443545142223082e-52,1.3076303171191006e-14,9.349254940324758e-19,1.5389634505603205e-29,7.080533648370656e-31,2.545647596781917e-28,5.217421102348615e-23,2.2744159817563422e-24,3.8017813933115337e-45,4.325976315410837e-42,5.047895943969548e-50,1.0456177926217275e-53,9.736646997172478e-40,8.513307821765098e-28,1.3228637726047065e-54,3.018870864945221e-56,1.7970032160002535e-43,1.6191512935471115e-28,6.642249772934436e-56,2.532184116576424e-55,2.9025059307079906e-47,1.1177685586268348e-24,4.269739624298868e-34,1.0357448991557835e-53,6.716520252043686e-61,1.0848355939189266e-48,6.511806745922541e-36,2.8146876196749e-68,6.683472261766524e-58,4.281760869286816e-68,3.4467243467680657e-57,9.530083680109925e-62,7.772953858205417e-29,5.674270718595526e-43,7.075910414564165e-41,4.186281471175333e-59,1.2214467046264549e-68,4.040968918480168e-46,8.069808770301553e-44,3.018703973375991e-57,2.999352295187582e-43,1.1749966802142473e-38,1.5393825333890386e-61,1.5234703281698076e-39,2.7651063349813394e-60,4.045078353840927e-59,1.079421140133428e-62,3.239177119011212e-62
1.8545752647138904e-12,0.8749127376380637,3.76,0.0,0.7668765960728492,0.9999999996860812,4.417030895213815e-21,2.7325611734631357e-31,1.2089830269906887e-20,6.581215900632682e-10,3.139168700977741e-10,2.3581404508251707e-18,7.738085448645582e-16,3.4419990827465005e-10,1.9464502796522685e-14,1.5251855376444184e-17,2.778820455353679e-15,3.857141647344659e-18,2.6280797798602637e-22,3.2575290945583954e-25,3.440071194373517e-24,1.9205397817954047e-24,4.335522450048671e-24,9.0537863557511e-18,2.777714388154081e-35,2.716206679682594e-34,7.231697560835565e-39,6.79960909675405e-52,1.7434646811495755e-14,1.594821941031643e-18,3.2460533667335616e-29,1.4935927532451285e-30,5.36687525639575e-28,1.1002026974852083e-22,4.824797724828671e-24,1.2264383574124385e-44,1.4668455788947813e-41,1.8967104926194988e-49,3.91518490503509e-53,2.6113941037511802e-39,1.795483717008538e-27,5.2022189646345444e-54,1.1381234604060575e-55,5.796621385851104e-43,4.025724425912225e-28,2.6446447778564868e-55,9.523041425350399e-55,9.364806982028086e-47,2.357636000000378e-24,1.082913804254375e-33,3.9053525541071608e-53,2.793318323938296e-60,4.576146142016234e-48,1.651502796227963e-35,1.907608780538853e-67,2.914063948353771e-57,2.3517430635354787e-67,1.5016237485202808e-56,3.996235685687051e-61,1.6388449431856426e-28,1.8294543342741093e-42,2.069898443808897e-40,1.820870663191431e-58,6.710267567963895e-68,1.2291220423967849e-45,2.4063860934199714e-43,1.6466916414543826e-56,8.937075731571208e-43,3.160671781113562e-38,8.39636551387051e-61,3.863142413997727e-39,1.5083941673030652e-59,1.8091297426176213e-58,5.888357130156296e-62,1.4598026778656204e-61
2.781863290106735e-12,0.874912737665309,3.76,0.0,0.7668765957437783,0.9999999995291214,1.2064299998852287e-20,7.468027960805135e-31,2.5030009907645013e-20,9.871836743277677e-10,4.708753420386652e-10,4.882090795369593e-18,1.602070273424506e-15,5.16298370306212e-10,3.035341121451346e-14,3.157741954128506e-17,4.6030603682937856e-15,7.985370968291071e-18,5.444334358763509e-22,8.897683792315793e-25,7.492617524258252e-24,5.245379718684311e-24,1.1841250798139148e-23,1.8744707535640403e-17,9.71171593018664e-35,1.0565709128025957e-33,3.320869997911255e-38,3.8477546734191153e-51,2.615085994474622e-14,3.3016997226482673e-18,8.865674008413768e-29,4.080087770357115e-30,1.4646634891697348e-27,3.00361901387496e-22,1.330256265832591e-23,6.75029336925065e-44,8.893014235729684e-41,1.3487390902838562e-48,2.7561962498483312e-52,1.0465459423655539e-38,4.903024115542352e-27,4.310410026433246e-53,8.265600626324736e-55,3.1899919970100563e-42,1.3770784118122998e-27,2.252024812893407e-54,6.788603806811899e-54,5.156461866857571e-46,6.439154963822411e-24,3.787109352629152e-33,2.8368924562453112e-52,2.317966427058402e-59,4.103736932767206e-47,5.775192881747706e-35,3.839562126742586e-66,2.827034077234442e-56,3.31640661628911e-66,1.455093730456018e-55,3.358583518560445e-60,4.473029321269691e-28,1.0062151981448728e-41,8.862131490494127e-40,1.7606631063639874e-57,9.467292840166237e-67,6.20215074821186e-45,1.0540793944811917e-42,2.286340400989879e-55,3.909569855731424e-42,1.2779121890323537e-37,1.1654132070939852e-59,1.3505416450002554e-38,2.094686991375724e-58,1.8442509576471571e-57,8.17703002785297e-61,1.5049399367120597e-60
3.70915131549958e-12,0.8749127376925545,3.76,0.0,0.7668765954147069,0.9999999993721616,2.5242576627446428e-20,1.5634268086901523e-30,4.2568762897697374e-20,1.3162465254349345e-09,6.278337942136387e-10,8.30293141542026e-18,2.7246984379589346e-15,6.883957885180097e-10,4.20137561523959e-14,5.3705547488895694e-17,6.717309754212183e-15,1.358045584603384e-17,9.264879614508066e-22,1.861754086844661e-24,1.337095464686065e-23,1.0974698392837195e-23,2.4775102310228768e-23,3.187982411722162e-17,2.4261609213500055e-34,2.80557326636846e-33,9.986147049226383e-38,1.3240714085509342e-50,3.486633018238678e-14,5.615040388866644e-18,1.854938609678853e-28,8.538257400598796e-30,3.0623470599324466e-27,6.282023230448652e-22,2.8064425424632245e-23,2.166234991144512e-43,2.9698705659048364e-40,5.1375397609946243e-48,1.0458651181321468e-51,2.874724273909934e-38,1.0256912530064283e-26,1.690262991875475e-52,3.038554670041079e-54,1.0235992664211374e-41,3.396097405392366e-27,8.946750666950755e-54,2.588469765437922e-53,1.6552504032534547e-45,1.3472345507034504e-23,9.463176764810705e-33,1.043122641752413e-51,9.602390681456692e-59,1.6165976588567348e-46,1.4430235945040002e-34,1.9896388729437797e-65,1.1905276208385373e-55,1.5337346377947195e-65,6.124024525600073e-55,1.4067839974392737e-59,9.353204645418381e-28,3.228038999772456e-41,2.5491004005512707e-39,7.404457635098716e-57,4.3790520239751356e-66,1.832688175798818e-44,3.072781641093573e-42,1.0507669313697349e-54,1.1385287332738782e-41,3.4603660913085373e-37,5.354967241073045e-59,3.3737737633995926e-38,9.628600241918662e-58,7.674680359331785e-57,3.758687295584144e-60,6.727515323091984e-60
