Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346)
3.6337825787854534e-05,0.9098529429267358,3.76,0.0,0.4930518696772882,0.879964158505989,0.13628047188721495,4.513975030472228e-09,5.6998119369067e-07,0.053932973190881105,0.001253244927395504,1.1848560770704334e-06,0.001855607171551282,0.003647894210145687,0.15365894321735707,0.010749806598346408,0.0005033597082535645,6.20912461925241e-06,7.238026029844868e-05,0.03741147414612712,0.0049084808986807745,0.00041284749293877166,0.05077698971471518,4.284348954088639e-05,2.529082594749153e-09,9.863117833478098e-05,0.01119651790502498,1.5877317768714635e-05,1.9476059483167145e-05,3.124853116431261e-05,8.10937947211685e-13,6.399474326238787e-10,2.825431293961715e-12,1.1162363885463173e-06,0.018318576352913892,4.100025104265121e-05,0.0001917115860298785,2.7467109262402058e-09,5.213821508977217e-12,2.7574134327596033e-08,6.750306051668006e-10,0.0003986813112354478,2.5035759088121413e-08,4.895026266957962e-12,9.85768735306194e-06,0.00018046760143538583,1.5947495676342323e-11
3.646403253953139e-05,0.9101059570216008,3.76,0.0,0.49068024496568124,0.8784355391286112,0.13793852716448202,4.7288467428588055e-09,5.873302008056239e-07,0.054108941570207236,0.001257552186703365,1.186328114197517e-06,0.001877517496588256,0.0037046168647184735,0.15557553278168026,0.0107402018847282,0.0005089041722958451,6.240819092641503e-06,7.294996717507468e-05,0.037686866170907704,0.0049186811115704806,0.0004175488844562648,0.05155460560683022,4.320655428581899e-05,2.549330816999276e-09,0.00010061866270166727,0.011445489726485947,1.6325004785177568e-05,1.97752163818232e-05,3.175962207366128e-05,8.225628117207609e-13,6.454258514459832e-10,2.8658793430660017e-12,1.1320299762177872e-06,0.01860975378084119,4.2300286123930956e-05,0.00019744430116462334,2.8319892575187095e-09,5.431424088577148e-12,2.7991588038726907e-08,6.943227766936946e-10,0.0004066450695640274,2.5536228098054838e-08,5.029803782105123e-12,9.968232514332298e-06,0.00018636153065205034,1.6599530255956122e-11
3.659023929120824e-05,0.9103618584135387,3.76,0.0,0.4882905965969786,0.8768883110429371,0.1396155483805767,4.954831218975781e-09,6.052727419887503e-07,0.05428435066592007,0.0012617928882157998,1.187744691381633e-06,0.001899766267748092,0.0037624111180857745,0.15751077749697884,0.010729719989816668,0.0005145213022822735,6.272233814158983e-06,7.352087925038421e-05,0.03795998333731688,0.004928441305914557,0.00042228716817433804,0.05234247920278172,4.356928924484378e-05,2.569501342519202e-09,0.00010264002568829214,0.011699082866355556,1.678379474796531e-05,2.007955935239175e-05,3.228048985853303e-05,8.343683327014479e-13,6.509243883596467e-10,2.9069547884503713e-12,1.1480638147209444e-06,0.018905118102725854,4.3637225292538825e-05,0.00020332136019677682,2.9195947183402573e-09,5.6580406526424595e-12,2.8413852589316643e-08,7.1419438760113e-10,0.0004146948418753009,2.6042119473832246e-08,5.168370655858136e-12,1.0079573687204075e-05,0.0001924009724856319,1.7277556133227543e-11
3.6716446042885094e-05,0.9106206780201246,3.76,0.0,0.48588280825580116,0.8753222109679416,0.14131179034739857,5.192565369405027e-09,6.238325086968809e-07,0.054459198887353476,0.0012659650567971882,1.1891052300223527e-06,0.0019223619687052705,0.0038213054744032507,0.15946480077994699,0.01071835787640943,0.0005202127599458682,6.303358084123936e-06,7.409297732779524e-05,0.03823071865182708,0.004937755831148791,0.00042706257457307827,0.05314074479271866,4.393158142190392e-05,2.5895897831476503e-09,0.00010469577901569005,0.01195736522380535,1.7253938385018465e-05,2.038922260325795e-05,3.28114018238677e-05,8.463586894004535e-13,6.564429514313977e-10,2.9486721259912776e-12,1.1643433954865846e-06,0.019204734693004863,4.501199377872313e-05,0.0002093453799755052,3.0095805860969555e-09,5.894052683906271e-12,2.8840977936768047e-08,7.346650805209391e-10,0.000422829475149298,2.6553361582336503e-08,5.3108460839496026e-12,1.0191714549116348e-05,0.0001985875944964426,1.798259832053927e-11
3.684265279456195e-05,0.9108824471990767,3.76,0.0,0.48345676202785015,0.8737369699961142,0.14302751324640137,5.4427268530287525e-09,6.430343096154991e-07,0.05463348440327032,0.0012700666791616907,1.1904091368578216e-06,0.0019453133593800038,0.003881329419045879,0.1614377265441757,0.010706112546191303,0.0005259802624775781,6.334180970013456e-06,7.46662414184162e-05,0.038498963500923584,0.004946618971008293,0.00043187533566863635,0.0539495391972289,4.429331440365084e-05,2.6095917531681427e-09,0.00010678644268730553,0.012220405433367706,1.7735692435182955e-05,2.070434502494443e-05,3.3352634852892677e-05,8.58538193929543e-13,6.619814421689767e-10,2.9910463119815986e-12,1.1808743843299073e-06,0.019508670444855207,4.642553682365992e-05,0.00021551898356493953,3.102001087335069e-09,6.139858751252219e-12,2.9273014870777697e-08,7.557552850600092e-10,0.0004310477351527311,2.7069877713417782e-08,5.457353755297669e-12,1.0304658873833868e-05,0.00020492299734411486,1.8715722633777846e-11
3.69688595462388e-05,0.9111471977571909,3.76,0.0,0.48101233838013663,0.8721323134302046,0.1447629827781058,5.706037030004555e-09,6.629041313801958e-07,0.054807205108603894,0.0012740957028373912,1.1916558030357207e-06,0.0019686294857220975,0.003942513457072537,0.16342967918202206,0.010692981040476009,0.0005318255845810483,6.364691298010867e-06,7.524065062145801e-05,0.03876460763179718,0.00495502493907194,0.00043672568471338056,0.0547690018394091,4.465436826236639e-05,2.62950287303568e-09,0.00010891254507964288,0.012488272867506698,1.8229319836281437e-05,2.1025070362575896e-05,3.3904475789538674e-05,8.709112955284111e-13,6.675397546239177e-10,3.0340927778655047e-12,1.1976626270028874e-06,0.01981699381863632,4.7878819992862915e-05,0.00022184479795568667,3.196911410275889e-09,6.395875338364289e-12,2.971001500822496e-08,7.774862544248139e-10,0.00043934830400307027,2.7591585927582713e-08,5.6080220514962245e-12,1.0418410529248585e-05,0.00021140870971616253,1.9478037358734242e-11
3.7095066297915654e-05,0.9114149619593388,3.76,0.0,0.4785494161432386,0.8705079606151663,0.1465184703155276,5.983264127067091e-09,6.83469202703894e-07,0.05498035858928527,0.0012780500350991336,1.1928446031462182e-06,0.001992319689907302,0.004004889153344274,0.1654407835433005,0.010678960441107279,0.0005377505605943041,6.394877644207089e-06,7.581618299575298e-05,0.039027539132374785,0.004962967874162677,0.0004416138558946548,0.055599274819096184,4.501461945612675e-05,2.649318773305555e-09,0.00011107462302118082,0.012761037638567613,1.8735089918469808e-05,2.135154739478827e-05,3.446722183531455e-05,8.834825849321047e-13,6.731177744268333e-10,3.077827445331202e-12,1.2147141548819895e-06,0.020129774891893496,4.937282948365577e-05,0.00022832545162863272,3.2943677176251953e-09,6.662537715631686e-12,3.0152030786710186e-08,7.998801039479137e-10,0.00044772977764335206,2.8118398898094613e-08,5.76298425606887e-12,1.0532973474564795e-05,0.00021804618307161815,2.0270694986606316e-11
3.722127304959251e-05,0.9116857725374728,3.76,0.0,0.47606787249576227,0.868863624765162,0.1482942530616294,6.2752265652611955e-09,7.04758062383468e-07,0.05515294208507897,0.0012819275418800436,1.1939748942163552e-06,0.0020163936209117725,0.004068489174386391,0.16747116491053252,0.010664047871522643,0.0005437570866938832,6.424728325493053e-06,7.639281542184877e-05,0.03928764441068103,0.0049704418356049836,0.00044654008401725777,0.05644050298934274,4.53739407260424e-05,2.669035098778018e-09,0.00011327322185884538,0.013038770600023663,1.9253278601760863e-05,2.1683930119150847e-05,3.5041180963426826e-05,8.962567988324833e-13,6.787153777499713e-10,3.12226674172966e-12,1.23203519077754e-06,0.020447085410965477,5.090857242596871e-05,0.00023496357196368977,3.3944271596986668e-09,6.9403008577139705e-12,3.0599115455397724e-08,8.229598516179297e-10,0.0004561906632241061,2.8650223747259997e-08,5.922378774039197e-12,1.0648351756829653e-05,0.00022483678619489308,2.1094894021270823e-11
3.734747980126936e-05,0.9119596626996246,3.76,0.0,0.4735675829512465,0.8671990127854932,0.1500906142108608,6.582796614093231e-09,7.268006316480102e-07,0.055324952450298816,0.0012857260466790847,1.1950460146640008e-06,0.0020408612454795995,0.004133347332085742,0.16952094897047348,0.010648240497985389,0.000549847123199149,6.454231390172988e-06,7.697052345417084e-05,0.03954480817352638,0.0049774407983417925,0.00045150460414292615,0.05729283403522602,4.573220099044224e-05,2.6886475128686484e-09,0.00011550889551158454,0.01332154334693021,1.978416860078009e-05,2.2022377944409527e-05,3.562667235180249e-05,9.092388244817492e-13,6.843324301946689e-10,3.167427615980623e-12,1.2496321549238781e-06,0.020768998844240442,5.24870771759019e-05,0.00024176178248584224,3.4971478878877368e-09,7.229640409142358e-12,3.1051323062119615e-08,8.467494607272945e-10,0.0004647293763886181,2.918696187666348e-08,6.0863493625108655e-12,1.0764549506754358e-05,0.00023178179955472966,2.1951880861296687e-11
3.747368655294621e-05,0.9122366661388762,3.76,0.0,0.4710484213477474,0.8655138250893262,0.15190784311483202,6.9069043703547555e-09,7.496282908301638e-07,0.055496386112274115,0.0012894433294645177,1.1960572832094653e-06,0.0020657328595347114,0.004199498629307227,0.17159026178162787,0.010631535530994213,0.0005560226969784697,6.48337460828173e-06,7.7549281162738e-05,0.039798913404519416,0.0049839586479123645,0.0004565076511882755,0.058156418555053324,4.6089265235995e-05,2.708151702216703e-09,0.00011778220650920351,0.013609428215498244,2.032804963683282e-05,2.2367055889882055e-05,3.6224026833813814e-05,9.224337044254394e-13,6.899687856009881e-10,3.2133275549204324e-12,1.2675116711326395e-06,0.0210955904371079,5.410939360043462e-05,0.00024872269994066055,3.6025890684931762e-09,7.531053700459702e-12,3.150870843704494e-08,8.712738847593016e-10,0.0004733442384577041,2.972850879111224e-08,6.255045372851394e-12,1.0881570933769162e-05,0.00023888240946297445,2.284295175959294e-11
3.7599893304623066e-05,0.9125168170423007,3.76,0.0,0.4685102598403266,0.8638077554090913,0.15374623545219765,7.248541988476042e-09,7.732739606769772e-07,0.05566723902746068,0.001293077125564703,1.1970079977436577e-06,0.0020910191000672674,0.004266979307509491,0.17367922973745167,0.010613930226879727,0.000562285903951669,6.512145461583974e-06,7.812906096382979e-05,0.04004984134140219,0.0049899891752925455,0.0004615494594955916,0.05903141014401984,4.644499440581098e-05,2.7275433815468406e-09,0.00012009372601417337,0.013902498281690318,2.0885218657552247e-05,2.2718134792236548e-05,3.683358736818314e-05,9.35846641342813e-13,6.956242847737491e-10,3.259984600018807e-12,1.2856805730826496e-06,0.0214269372686534,5.57765933511165e-05,0.00025584893119111476,3.710810896960988e-09,7.845060817696058e-12,3.197132717314792e-08,8.965591146396834e-10,0.0004820334735102119,3.027475391605066e-08,6.4286220049824466e-12,1.0999420320259132e-05,0.0002461397020278652,2.3769454863409324e-11
3.772610005629992e-05,0.9128001500998296,3.76,0.0,0.46595296889667637,0.862080490602426,0.15560609340283593,7.608768265434757e-09,7.977721888347324e-07,0.05583750663509162,0.0012966251245465534,1.1978974341519471e-06,0.002116730957494065,0.0043358268964561394,0.17578797952491013,0.010595421889594302,0.0005686389116935216,6.540531133261545e-06,7.870983343897005e-05,0.04029747145271278,0.004995526071599582,0.00046663026237524934,0.05991796548038988,4.6799245284536e-05,2.746818298799273e-09,0.00012244403382453896,0.01420082735873416,2.1455980062579463e-05,2.3075791519858813e-05,3.74557095301429e-05,9.494830030183506e-13,7.012987541193292e-10,3.3074173645457773e-12,1.304145910777777e-06,0.021763118310142236,5.7489770124952455e-05,0.0002631430699270701,3.821874612559499e-09,8.172205728132415e-12,3.243923560297604e-08,9.226322284871184e-10,0.0004907952053555403,3.0825580408213896e-08,6.607240574433548e-12,1.1118102014921798e-05,0.00025355465689648303,2.4732792337684346e-11
3.785230680797677e-05,0.9130867005130435,3.76,0.0,0.4633764172961501,0.8603317104525345,0.15748772582639733,7.988713648754334e-09,8.2315924169836e-07,0.0560071838082374,0.0013000849690892762,1.1987248450923354e-06,0.0021428797885020647,0.004406080266131374,0.1779166380780382,0.010576007872701717,0.0005750839621480483,6.56851849730213e-06,7.929156714160097e-05,0.040541681413782116,0.005000562922664784,0.0004717502916086645,0.060816244414284064,4.715187038041628e-05,2.765972240543798e-09,0.00012483371835621046,0.014504489993435232,2.2040645937230342e-05,2.3440209195043997e-05,3.8090762023463735e-05,9.633483274488076e-13,7.06992004188712e-10,3.3556450512012744e-12,1.3229149571764999e-06,0.022104214485340886,5.925003991105158e-05,0.0002706076931784731,3.9358425135375915e-09,8.513057465411327e-12,3.291249077108839e-08,9.49521444010469e-10,0.0004996274543944247,3.138086495928205e-08,6.791068792930786e-12,1.123762042518218e-05,0.00026112814078093976,2.5734422575067495e-11
3.7978513559653626e-05,0.9133765040038436,3.76,0.0,0.4607804721324956,0.8585610874628236,0.15939144844527464,8.389585615220672e-09,8.494732019075938e-07,0.05617626480212833,0.0013034542538574317,1.1994894587261895e-06,0.002169477329405146,0.004477779680967345,0.18006533252612836,0.010555685581574072,0.0005816233744625596,6.596094107589575e-06,7.987422839078788e-05,0.04078234708207496,0.005005093203477738,0.00047690977690633925,0.06172641005914825,4.750271780431839e-05,2.785001037693576e-09,0.00012726337660250368,0.014813561461166304,2.2639536292351918e-05,2.381157742428788e-05,3.873912721406148e-05,9.774483280638904e-13,7.127038281225581e-10,3.4046874701323857e-12,1.3419952149634712e-06,0.022450308732724418,6.105854122111546e-05,0.0002782453576229646,4.052777972801421e-09,8.868211377045543e-12,3.33911504019442e-08,9.772561737000276e-10,0.0005085281343642529,3.194047759230261e-08,6.980281063296905e-12,1.1357980008598493e-05,0.00026886090076278104,2.677586249567677e-11
3.810472031133048e-05,0.9136695968229805,3.76,0.0,0.45816499882059125,0.8567682866456935,0.16131758403205068,8.812674473318014e-09,8.767540720539402e-07,0.05634474319959378,0.0013067305243726372,1.2001904773999957e-06,0.0021965357100485255,0.004550966856483807,0.18223419013615713,0.01053445247580411,0.0005882595479421257,6.6232441866910505e-06,8.045778105122365e-05,0.04101934247188949,0.005009110272505987,0.0004821089453245664,0.0626486288859775,4.785163114571905e-05,2.803900571536304e-09,0.00012973361406831233,0.015128117759396516,2.3252979313363134e-05,2.419009253696247e-05,3.940120168745767e-05,9.917888990702017e-13,7.18433999991961e-10,3.4545650573726627e-12,1.3613944234766195e-06,0.022801486069616808,6.291643530136892e-05,0.0002860585956783254,4.172745454156066e-09,9.238290437708101e-12,3.387527286303057e-08,1.0058670829735747e-09,0.0005174950489652678,3.250428145064828e-08,7.175058789357448e-12,1.1479185263186488e-05,0.00027675355737002424,2.7858689939627132e-11
3.823092706300733e-05,0.9139660157584159,3.76,0.0,0.45552986110749866,0.8549529653053536,0.1632664626014838,9.259359694468121e-09,9.050438849814009e-07,0.056512611853473366,0.0013099112758842956,1.2008270762768307e-06,0.0022240674682786365,0.004625685018458212,0.18442333824902718,0.010512306071840352,0.0005949949651308161,6.6499546143454266e-06,8.104218629877526e-05,0.041252539728434776,0.005012607365894698,0.0004873480206397599,0.06358307082036922,4.8198449345707875e-05,2.822666780101382e-09,0.0001322450446762717,0.015448235599620575,2.38813116142686e-05,2.457595783262602e-05,4.007739683055666e-05,1.0063761209305416e-12,7.24182273028939e-10,3.505298893742721e-12,1.3811205658050205e-06,0.02315783365831261,6.482490632327907e-05,0.00029404991136975804,4.295810529165587e-09,9.623946631863527e-12,3.436491712288136e-08,1.0353861514488305e-09,0.0005265258883641295,3.3072132579292836e-08,7.375590701682286e-12,1.1601240716584123e-05,0.00028480659742123273,2.898454615558883e-11
3.8357133814684186e-05,0.9142657981434753,3.76,0.0,0.45287492108817073,0.853114772814536,0.16523842160709,9.731116763284974e-09,9.343868209977125e-07,0.05667986282584441,0.0013129939522435817,1.2013984019162026e-06,0.002252085564997933,0.004701978964748198,0.18663290420918233,0.010489243945851923,0.0006018321950227875,6.676210915661824e-06,8.162740237078611e-05,0.041481809101309865,0.005015577591551721,0.0004926272226772555,0.06452990934248982,4.854300656705611e-05,2.841295664883426e-09,0.00013479829064229402,0.015773992397522408,2.4524878503123625e-05,2.4969383837195593e-05,4.076813943803283e-05,1.0212162659618571e-12,7.299483777400526e-10,3.5569107241541093e-12,1.4011818760350861e-06,0.023519440874229167,6.678516155071685e-05,0.0003022217759615721,4.422039894688713e-09,1.0025862409561406e-11,3.486014270344342e-08,1.065846737529077e-09,0.000535618225571317,3.364387969817713e-08,7.582073200030636e-12,1.172415091397691e-05,0.000293020366631039,3.015513838882644e-11
3.848334056636104e-05,0.9145689818647631,3.76,0.0,0.45020003922618085,0.85125335038498,0.16723380614236327,1.022952456635826e-08,9.64829332604626e-07,0.05684648732389273,0.0013159759447846592,1.2019035708006116e-06,0.0022806033998252467,0.004779895129899658,0.18886301528711194,0.01046526373682963,0.0006087738964180548,6.701998249035618e-06,8.22133843003055e-05,0.041707018917413845,0.00501801392312439,0.000497946766586741,0.06548932159003387,4.8885132061409114e-05,2.8597832979407943e-09,0.00013739398231750168,0.016105466261216894,2.518403424928899e-05,2.5370588568244234e-05,4.1473872345369525e-05,1.0363158040438865e-12,7.357320198980148e-10,3.6094229772892768e-12,1.4215868466334252e-06,0.02388639937613625,6.87984314807321e-05,0.00031057662334251293,4.551501391142253e-09,1.0444752219051498e-11,3.536100962643802e-08,1.0972836464831567e-09,0.0005447695126890192,3.421936396746175e-08,7.794710713517844e-12,1.1847920404698715e-05,0.00030139506197154236,3.13722425718192e-11
