Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29)
8.07805816992695e-06,0.8186353717962639,3.76,0.0,0.8940183353031218,0.9995834553364802,0.00021462855641223065,1.5720476722780716e-13,4.1294949947866265e-11,0.0009997611137266018,0.0002688044689916726,6.416967615233741e-08,7.21233724276547e-06,9.094727917497554e-06,0.00021856339461479038,7.130874776067201e-05,2.1478484540585107e-06,5.4559835081887874e-08,2.3117483715579207e-08,2.232155120495381e-06
8.36095722107284e-06,0.8186374528611327,3.76,0.0,0.8939709999087769,0.9995681504797272,0.00022758691180055907,1.7185318383014681e-13,4.299880326971949e-11,0.0010408244181112172,0.0002746308747047996,6.680841059409803e-08,7.429763245906278e-06,9.26017808270612e-06,0.00022930038800711352,7.703428124360094e-05,2.1952339955712724e-06,5.748403004333648e-08,2.5061149736346123e-08,2.5007073691671467e-06
8.64385627221873e-06,0.8186395680159979,3.76,0.0,0.8939230240182884,0.9995527419394924,0.00024093103595228415,1.8736678415091955e-13,4.4717068848852075e-11,0.0010822291667974971,0.00028024020454170385,6.946901408963951e-08,7.648464237514276e-06,9.425049859389887e-06,0.0002402294942991705,8.301422940310342e-05,2.2425896156307122e-06,6.045469597542894e-08,2.7100427414457617e-08,2.7914484112076307e-06
8.92675532336462e-06,0.8186417169462905,3.76,0.0,0.8938744069243534,0.9995372243257002,0.0002546631071723588,2.03770724746779e-13,4.644957622266697e-11,0.0011239710731948088,0.00028563535845911613,7.215120814006568e-08,7.868398581268928e-06,9.589364649772528e-06,0.0002513499463189377,8.925143624660955e-05,2.289917697981214e-06,6.346956742908124e-08,2.9237068486442615e-08,3.105452709970557e-06
9.20965437451051e-06,0.8186438993388394,3.76,0.0,0.8938251479335321,0.9995215922867419,0.000268785227998818,2.2109027226774754e-13,4.8196156452224084e-11,0.0011660458862902102,0.00029081927976173076,7.485471648028811e-08,8.089524946009452e-06,9.753144189363584e-06,0.0002626609990218526,9.57486575312905e-05,2.3372207029917347e-06,6.652638149146298e-08,3.147280923682196e-08,3.4438141467851765e-06
9.4925534256564e-06,0.8186461148819547,3.76,0.0,0.8937752463651032,0.9995058405101822,0.0002832994258255437,2.3935080342464137e-13,4.9956642171603234e-11,0.00120844939187534,0.0002957949539066097,7.757926515747298e-08,8.311802385317386e-06,9.91641059267583e-06,0.00027416192993158376,0.00010250856102420431,2.3845011768907464e-06,6.962288096345169e-08,3.3809370305913666e-08,3.80764584768503e-06
9.77545247680229e-06,0.818648363265601,3.76,0.0,0.8937247015497704,0.999489963723465,0.0002982076536585822,2.5857780534743997e-13,5.173086763950454e-11,0.001251177413828563,0.00030056540719443966,8.032458261312244e-08,8.535190416285841e-06,1.0079186396752137e-05,0.0002858520396295092,0.00010953372686337451,2.4317617607111785e-06,7.275681762939918e-08,3.624845651223336e-08,4.19808000791347e-06
9.999999999999997e-06,0.8186529573233996,3.76,0.0,0.8936841238947533,0.9994772692641204,0.00031032261970622414,2.7454396918102257e-13,5.314880874029581e-11,0.0012853205100952095,0.0003042078326017763,8.251824979233787e-08,8.71326592973299e-06,1.020805360449214e-05,0.0002952651388980348,0.00011530035300906994,2.469261904029853e-06,7.526950768013598e-08,3.825855563682293e-08,4.527682315546059e-06
1.034125057909407e-05,0.8186529573233996,3.76,0.0,0.8936216795491272,0.999457814232906,0.000329213645233494,3.0003372800431015e-13,5.5319883308590926e-11,0.0013375905009927543,0.0003095029517153514,8.587645012178434e-08,8.9851390938697e-06,1.0403358711647715e-05,0.0003097971163906725,0.00012438973111260506,2.526234345722625e-06,7.912807190867602e-08,4.144094295390589e-08,5.063378760139936e-06
1.0833533118609128e-05,0.8186570584295968,3.76,0.0,0.8935299440432007,0.9994293860044005,0.00035749030908332384,3.3949203073317965e-13,5.848574240359135e-11,0.0014137929364030249,0.0003166408224565465,9.07720091237618e-08,9.379866461141498e-06,1.0684037130420493e-05,0.00033124040059056116,0.00013820146017256746,2.608394277093824e-06,8.477227418372646e-08,4.63082424799083e-08,5.913910705443977e-06
1.1325815658124187e-05,0.8186612546119565,3.76,0.0,0.8934362514582627,0.9994005052861336,0.0003869851509348519,3.822474214227249e-13,6.169090055476596e-11,0.0014909198090947851,0.0003232022656801273,9.572666796343366e-08,9.777402132948964e-06,1.0963574844959265e-05,0.00035324750959550176,0.00015284985514137632,2.69053660651113e-06,9.049822139516116e-08,5.150978862185833e-08,6.862025871072176e-06
1.1818098197639245e-05,0.8186655443085462,3.76,0.0,0.8933405984381193,0.9993711456584567,0.0004177061968392842,4.2843793133563956e-13,6.493454339075257e-11,0.0015689505047541436,0.00032920435687104,1.0073908335058131e-07,1.0177556087914881e-05,1.124210855231573e-05,0.00037581557168001116,0.0001683457643766678,2.772679187078981e-06,9.629468740956021e-08,5.7054039548542565e-08,7.914283158898419e-06
1.2310380737154304e-05,0.818669925984081,3.76,0.0,0.8932429815989964,0.9993412811122928,0.0004496608822974327,4.782027634233581e-13,6.821587556941205e-11,0.0016478648600605054,0.00033466442502115323,1.0580794047483911e-07,1.0580147233352657e-05,1.1519781124828659e-05,0.000398941973370165,0.00018469928802690243,2.8548412124504074e-06,1.0215072151767154e-07,6.294930394391027e-08,9.077403866489195e-06
1.2802663276669362e-05,0.8186743981330539,3.76,0.0,0.8931433974914738,0.9993108860579858,0.0004828560807919453,5.316823627108958e-13,7.153412180337355e-11,0.0017276431876504324,0.0003396000196077638,1.1093195460312455e-07,1.0985004322373396e-05,1.1796742014804521e-05,0.0004226243723297,0.00020191979681607677,2.9370432977538e-06,1.0805567606200093e-07,6.92037420939533e-08,1.0358268829900952e-05
1.3245717562232915e-05,0.8186784992043609,3.76,0.0,0.8930520868450219,0.9992830561195147,0.0005137976498786431,5.831072685556838e-13,7.455148113867958e-11,0.0018001665107449717,0.0003436082852786713,1.1558969025471863e-07,1.1351180148820427e-05,1.2045527409634187e-05,0.0004444122021523938,0.00021816669989698702,3.0110776660828215e-06,1.1340344264063647e-07,7.514645808391263e-08,1.1617531966558408e-05
1.3688771847796469e-05,0.8186826713183755,3.76,0.0,0.8929591771398722,0.9992547580412523,0.000545753455226244,6.377602758892653e-13,7.759759519749264e-11,0.0018733604817891695,0.0003472191255850945,1.20290197328029e-07,1.1718952011679623e-05,1.2293981821425274e-05,0.000466647425623802,0.00023512872390042214,3.0851795523680524e-06,1.1877524045458243e-07,8.139234513001109e-08,1.2983103427819199e-05
1.4131826133360022e-05,0.8186869134532679,3.76,0.0,0.8928646655559829,0.9992259740709856,0.0005787274706497551,6.957467154507544e-13,8.067194469156098e-11,0.0019472118402292895,0.00035044564959723745,1.2503260834973163e-07,1.2088218593875575e-05,1.2542228968605726e-05,0.0004893289546107415,0.0002528112731209896,3.15936717100895e-06,1.2416408224659602e-07,8.794705894530386e-08,1.4460319635797241e-05
1.4574880418923575e-05,0.8186912246155382,3.76,0.0,0.8927685491187118,0.9991966867489007,0.0006127233893049416,7.57172999669667e-13,8.377402614458368e-11,0.0020217077020084897,0.0003533010183896384,1.2981607971290253e-07,1.2458886781691918e-05,1.2790397438335256e-05,0.0005124559153431457,0.0002712193341230725,3.23365978702327e-06,1.2956326327539914e-07,9.481616898276357e-08,1.605461486262433e-05
1.5017934704487128e-05,0.8186956038415167,3.76,0.0,0.8926708246709375,0.9991668789101815,0.0006477446466040485,8.221467051596962e-13,8.690335249222618e-11,0.002096835573929951,0.00035579842260964113,1.3463979259803706e-07,1.283087197172536e-05,1.3038620762613033e-05,0.0005360276572163079,0.0002903574921629302,3.308077729645178e-06,1.3496636456097758e-07,1.02005162533099e-07,1.777151977136924e-05
1.5416683561494327e-05,0.8186996025688151,3.76,0.0,0.8925814950402714,0.9991395928663818,0.0006801430928163399,8.837460049165502e-13,8.974265172400715e-11,0.0021649810278810515,0.00035775093486706304,1.390148846419836e-07,1.3166721816105929e-05,1.3262183016418473e-05,0.0005576221618717498,0.00030820954694469726,3.375178698559812e-06,1.3982745813031728e-07,1.0875322955898962e-07,1.9426213127732785e-05
1.5815432418501526e-05,0.8187036550175262,3.76,0.0,0.892490857575539,0.9991118594479378,0.0007133768465827441,9.48387118315832e-13,9.260330784273901e-11,0.002233620090875665,0.0003594337969366599,1.43421369774189e-07,1.3503527801078954e-05,1.3486006223775731e-05,0.0005795764586968782,0.00032665919574087753,3.4424148471714916e-06,1.446825396385658e-07,1.1576867778596352e-07,2.118894190427357e-05
1.6174306389808003e-05,0.8187073476304196,3.76,0.0,0.8924081633518839,0.999086507032262,0.0007440031225037566,1.009231977918173e-12,9.519589489863855e-11,0.0022958104674809274,0.00036072574569781497,1.4741359930109896e-07,1.3807434927222599e-05,1.3687759121026006e-05,0.000599642965580129,0.00034377695877992585,3.503057030443131e-06,1.4904364070518737e-07,1.2231437360194944e-07,2.2871260221907226e-05
1.653318036111448e-05,0.8187110828020217,3.76,0.0,0.892324405348365,0.999060774073036,0.0007753091035180148,1.0726663934185319e-12,9.78052989575724e-11,0.0023583881841202506,0.0003618140059608458,1.514304359128364e-07,1.4112054279253308e-05,1.3889891225309528e-05,0.0006200010576790929,0.0003613825941058339,3.5638354083462867e-06,1.5339382368181168e-07,1.2908254267718667e-07,2.4647632983378843e-05
1.6892054332420958e-05,0.8187148601055753,3.76,0.0,0.8922395812563978,0.9990346521648481,0.0008072961598014562,1.1387509877592098e-12,1.004313043631504e-10,0.0024213476298394223,0.0003627055080854853,1.554715097655662e-07,1.4417362611550501e-05,1.4092485313328924e-05,0.0006406509840646733,0.00037947769491917545,3.6247633360950888e-06,1.5773044574473953e-07,1.3607593698710622e-07,2.652122211236506e-05
1.7250928303727435e-05,0.8187186791319501,3.76,0.0,0.8921536886202779,0.9990081330307037,0.0008399656093086138,1.2075471377546822e-12,1.0307370381595384e-10,0.002484683392500503,0.00036340714241034507,1.5953646365314244e-07,1.4723340694420417e-05,1.4295626215304437e-05,0.000661593110649426,0.0003980637252201194,3.6858546140741264e-06,1.620510082785714e-07,1.4329728611080408e-07,2.849522822846032e-05
1.7609802275033913e-05,0.8187225394901106,3.76,0.0,0.8920667248268881,0.9989812085215022,0.0008733187269267747,1.279117020143849e-12,1.0573229854119945e-10,0.0025483902626793173,0.00036392575169961675,1.6362495325770366e-07,1.502997331686606e-05,1.4499400776572143e-05,0.0006828279231694307,0.0004171420268087562,3.7471234797440873e-06,1.663531581130641e-07,1.5074929952478902e-07,3.057289034133155e-05
1.796867624634039e-05,0.818726440807701,3.76,0.0,0.8919786870955441,0.9989538706152699,0.0009073567536305496,1.3535236602024709e-12,1.084068984446552e-10,0.0026124632372653976,0.000364268123799277,1.6773664738132344e-07,1.5337249282871305e-05,1.4703897817735062e-05,0.0007043560300781823,0.0004367138263666669,3.8085845992169463e-06,1.7063468811497262e-07,1.5843466908988782e-07,3.275748558526428e-05
1.8327550217646868e-05,0.8187303827316615,3.76,0.0,0.891889572468044,0.9989261114161982,0.0009420809055363486,1.4308309821286112e-12,1.1109732225854232e-10,0.002676897522801098,0.0003644409845501404,1.718712281604093e-07,1.564516139803186e-05,1.4909208091210115e-05,0.0007261781653414204,0.00045678024251792865,3.870253058525031e-06,1.748935366594836e-07,1.663560717092178e-07,3.5052328990681136e-05
1.8686424188953345e-05,0.8187343649287958,3.76,0.0,0.8917993777988866,0.9988979231535177,0.0009774923828758412,1.5111038609477729e-12,1.1380339767927016e-10,0.0027416885386087747,0.00036445099092830913,1.7602839126676467e-07,1.5953706442258042e-05,1.5115424229840905e-05,0.0007482951911512601,0.0004773422928669618,3.932144353469502e-06,1.7912778744722787e-07,1.745161720716717e-07,3.746077329059322e-05
1.9045298160259823e-05,0.8187383870862832,3.76,0.0,0.8917080997456307,0.998869298180183,0.0010135923789182518,1.594408176202519e-12,1.165249614961958e-10,0.0028068319196895026,0.0003643047243997288,1.8020784609367403e-07,1.6262885131246538e-05,1.5322640691294208e-05,0.0007707081005628753,0.000498400901046754,3.994274377961655e-06,1.8333566856700587e-07,1.8291762541925406e-07,3.998620876451876e-05
1.94041721315663e-05,0.8187424489121696,3.76,0.0,0.8916157347594419,0.9988402289713548,0.0010503820888163446,1.6808108676459056e-12,1.1926185970973632e-10,0.002872323519352371,0.0003640086845196131,1.8440931592466367e-07,1.6572702071075463e-05,1.5530953700665744e-05,0.0007934180200384321,0.0005199569037692001,4.056659411861555e-06,1.8751555140695683e-07,1.915630804113224e-07,4.263206312318651e-05
2.0121920074179255e-05,0.8187506905083874,3.76,0.0,0.8914277287065251,0.9987807283479271,0.0011260354920244943,1.8631847903727442e-12,1.2478108998558134e-10,0.003004335892303936,0.00036299283769068166,1.9287726402335113e-07,1.719428824945333e-05,1.5951262745384305e-05,0.0008397340763139017,0.0005645640469660657,4.182261482735981e-06,1.957855139181265e-07,2.0959657481169474e-07,4.8298926206963966e-05
2.0767893222530916e-05,0.8187582411255092,3.76,0.0,0.8912547658002079,0.9987255854496304,0.0011964947095489795,2.038613083279377e-12,1.2979948808830434e-10,0.003124300882740059,0.00036162966750106297,2.00571221937702e-07,1.775602244428549e-05,1.633429043728043e-05,0.0008824484172878955,0.0006064184257924678,4.29634625209683e-06,2.0311925590449509e-07,2.266877479591656e-07,5.384608711418639e-05
2.1413866370882577e-05,0.8187659167298739,3.76,0.0,0.8910782156587728,0.9986688915867972,0.0012692081782560258,2.2251758678024277e-12,1.3486560583541327e-10,0.003245339809904817,0.00035987795437161156,2.0833285390755577e-07,1.8320067511855746e-05,1.6722441619647854e-05,0.0009261489332835152,0.0006498941361885548,4.411526704632266e-06,2.103432939417442e-07,2.446106972329308e-07,5.9838420640800016e-05
2.2059839519234238e-05,0.8187737164265405,3.76,0.0,0.8908980489676357,0.9986106070255902,0.0013441840478171719,2.4233098097473933e-12,1.399788898353936e-10,0.0033674366316952145,0.00035777190651484854,2.1616106420054394e-07,1.888658205126663e-05,1.7116332912353e-05,0.0009708473135954125,0.0006949938208072647,4.527909969693251e-06,2.1745301673342085e-07,2.633810356513895e-07,6.629727104402321e-05
2.27058126675859e-05,0.8187816395747959,3.76,0.0,0.8907142335816033,0.998550693131204,0.001421431137063992,2.633467694478233e-12,1.4513888910858558e-10,0.0034905777135926324,0.00035534446712651505,2.2405491026976808e-07,1.945575927453644e-05,1.7516594214264873e-05,0.0010165568129268682,0.0007417197459648146,4.645606113116429e-06,2.244451030255387e-07,2.830145577422153e-07,7.324438135942825e-05
2.335178581593756e-05,0.8187896857832602,3.76,0.0,0.8905267343933229,0.9984891123103946,0.0015009590695002407,2.85611972513855e-12,1.503452555239606e-10,0.0036147518330444514,0.00035262724700672735,2.3201360300186627e-07,2.0027825075949446e-05,1.7923867418738628e-05,0.0010632922805358977,0.0007900739181040022,4.764727861292127e-06,2.313174506018164e-07,3.035273015025861e-07,8.070189872571925e-05
2.399775896428922e-05,0.8187978549201245,3.76,0.0,0.8903355132125772,0.9984258279492598,0.0015827784003482079,3.091754859805455e-12,1.5559774389583736e-10,0.0037399501752403605,0.0003496504689758344,2.4003650640419057e-07,2.0603035952012627e-05,1.8338805140069012e-05,0.0011110701854849226,0.0008400581947958331,4.885390324727684e-06,2.3806909580299482e-07,3.249356116598258e-07,8.869238132617755e-05
2.464373211264088e-05,0.8188061471116999,3.76,0.0,0.890140528656376,0.9983608043468369,0.0016669007348450006,3.3408821830762864e-12,1.608962117558832e-10,0.003866166320748297,0.000346442923788511,2.481231367631794e-07,2.1181676862175205e-05,1.8762069516989717e-05,0.0011599086381555192,0.0008916743899099296,5.00771072876595e-06,2.4470013047748995e-07,3.4725620315023425e-07,9.723880691792577e-05
2.528970526099254e-05,0.8188145627458151,3.76,0.0,0.8899417360498779,0.9982940066448475,0.0017533388374734356,3.604032311044885e-12,1.662406188075785e-10,0.003993396225285444,0.0003430319375380974,2.562731612897107e-07,2.176405907462512e-05,1.9194331109390912e-05,0.0012098274081483575,0.0009449243725781841,5.131808162601936e-06,2.5121161820583285e-07,3.705062236360681e-07,0.00010636458298387426
2.5935678409344202e-05,0.8188231024716972,3.76,0.0,0.8897390873376284,0.9982254007541616,0.0018421067321686925,3.88175882616143e-12,1.7163102610027974e-10,0.004121638192425827,0.0003394433500669823,2.644863963011784e-07,2.2350518002260922e-05,1.9636267880649066e-05,0.0012608479388844297,0.0009998101597278176,5.2578033476036036e-06,2.576055045510663e-07,3.94703316254428e-07,0.00011609355847623578
2.6581651557695863e-05,0.8188317672001496,3.76,0.0,0.8895325310046697,0.9981549532784784,0.0019332197935387667,4.174639739974957e-12,1.7706759494942843e-10,0.004250892839895851,0.0003357015039522381,2.727628049856624e-07,2.2941411048898657e-05,2.0088564285224834e-05,0.0013129933591821406,0.001056334001994133,5.385818419991853e-06,2.63884527680743e-07,4.1986568227069513e-07,0.00012645003714080905
2.7227624706047524e-05,0.8188405581024295,3.76,0.0,0.8893220120069913,0.9980826314357159,0.0020266948292404184,4.483278982463928e-12,1.8255058562291353e-10,0.004381163060092979,0.00033182924350536166,2.8110249478779934e-07,2.3537115513693258e-05,2.0551910492929068e-05,0.0013662884921200032,0.0011144984629462276,5.515976735141364e-06,2.7005213341949695e-07,4.4601214189854964e-07,0.0001374587924021541
2.7873597854399185e-05,0.8188494766087453,3.76,0.0,0.8891074717106716,0.9980084029775433,0.0021225501537624975,4.808307917636995e-12,1.8808035582498568e-10,0.004512453975494935,0.000327847923200245,2.895057144558868e-07,2.4138026582264752e-05,2.1027001756883654e-05,0.001420759861530073,0.0011743064916507374,5.648402702501547e-06,2.7611238673335173e-07,4.731621946387902e-07,0.00014914508379217925
2.8519571002750846e-05,0.81885852440602,3.76,0.0,0.8888888478388888,0.9979322361074917,0.0022208056540111453,5.150386885251544e-12,1.9365735901151768e-10,0.004644772889720876,0.00032377742484352774,2.979728508033252e-07,2.474455541456585e-05,2.151453791776606e-05,0.001476435696503809,0.0012357614886706074,5.783221646903159e-06,2.820698854789705e-07,5.013360795335475e-07,0.00016153467489879192
2.9165544151102507e-05,0.818867703435197,3.76,0.0,0.8886660744259491,0.997854099398068,0.002321482847148645,5.510206769058763e-12,1.992821425603891e-10,0.004778129234988226,0.0003196361827459602,3.0650442523239234e-07,2.53571273435151e-05,2.201522305629195e-05,0.0015333459342965327,0.0012988673656539188,5.920559693042937e-06,2.879296831191495e-07,5.30554833237222e-07,0.00017465385281118399
