Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22)
0.0003233088200367957,0.7877329407292896,3.76,0.0,0.5093969559797408,0.8793684545653399,0.16109481244257745,2.230049375574319e-13,2.5110977927232014e-10,0.01340267663592961,0.0008133861477978016,9.603126554465295e-07,0.0002433530843545425,0.0003998720217733691,0.11297552901224474,0.01022784744449203,7.434665840756626e-05,1.6732954263201076e-06,1.5735774912797376e-05,0.04010521180512604,0.007744938127216715,5.513834608767501e-05,0.06786570995493876,3.5758361064019915e-05,1.7238931653509727e-10,1.699498750362896e-05,0.011356107285618642
0.00032440603412596823,0.7878547859297568,3.76,0.0,0.5079451235612703,0.8783920064013547,0.1624233517849259,2.2661720093128846e-13,2.524191291625562e-10,0.013432912987814714,0.0008153817475347009,9.612612298843122e-07,0.0002451366875302243,0.00040382166353522384,0.11387925964933769,0.010215180887346728,7.498380001886383e-05,1.6799619364697554e-06,1.5830434391322845e-05,0.04031949807787509,0.007753924909742952,5.5504761963693126e-05,0.06849563690037348,3.591319783232289e-05,1.7334053546644743e-10,1.721567852404847e-05,0.011534499701904326
0.00032550324821514076,0.7879774452730475,3.76,0.0,0.5064862403924404,0.8774090943602322,0.16376074833766477,2.303039294103616e-13,2.537423062704323e-10,0.013463310168480637,0.0008173798322357508,9.622081048980487e-07,0.00024694178111712826,0.00040782541761907133,0.114787699844254,0.010202302571990526,7.562904550656239e-05,1.686661321078353e-06,1.5925936684176116e-05,0.040533030884090514,0.00776280535037802,5.587445330995965e-05,0.06912980721081065,3.606856856633175e-05,1.7428949727998018e-10,1.7439104062414793e-05,0.011715175853348874
0.0003266004623043133,0.7881009264711801,3.76,0.0,0.5050202446836339,0.8764196500137711,0.1651070956421803,2.3406868797507373e-13,2.5507966437003126e-10,0.0134938710179028,0.0008193804934831049,9.631533096877351e-07,0.00024876879424710126,0.000411884384253237,0.11570088548832201,0.01018921316869456,7.62825533736066e-05,1.6933941516250015e-06,1.602229695647115e-05,0.04074579145355883,0.007771578886985556,5.624748124837659e-05,0.0697682626778672,3.6224483553953915e-05,1.752361487195839e-10,1.766530969239332e-05,0.01189816322457855
0.0003276976763934858,0.7882252373769808,3.76,0.0,0.5035470735917331,0.8754236036754609,0.16646248898483262,2.3791224448797453e-13,2.5643135790236605e-10,0.013524598390917868,0.0008213838197750039,9.640968708124163e-07,0.00025061816608992055,0.00041599969109095694,0.11661885308247151,0.01017591329163301,7.694448591357294e-05,1.7001609994896447e-06,1.6119530596237295e-05,0.04095776077478849,0.007780244893301718,5.662390792992764e-05,0.07041104591232919,3.6380953028468175e-05,1.7618043633760262e-10,1.7894342016754753e-05,0.012083489741643845
0.00032879489048265835,0.7883503859864753,3.76,0.0,0.502066663203597,0.8744208843744822,0.16782702543306868,2.418378742817962e-13,2.577977195556883e-10,0.013555495157838,0.0008233898964620947,9.650388121165783e-07,0.0002524903461660665,0.00042017249407287795,0.11754163974288642,0.010162403498929032,7.761500932623989e-05,1.7069624342553224e-06,1.6217653221472997e-05,0.04116891958658665,0.007788802677929254,5.700379656382241e-05,0.07105820035966634,3.653798716559339e-05,1.7712230658422847e-10,1.8126248690405616e-05,0.012271183781578635
0.0003298921045718309,0.7884763804414002,3.76,0.0,0.5005789485191476,0.8734114198290054,0.16920080387251335,2.4584689553969854e-13,2.5917894339576564e-10,0.013586564205066359,0.0008253988056824656,9.659791547384595e-07,0.0002543857946717906,0.0004244039783163729,0.11846928320671594,0.010148684292695373,7.829429383935501e-05,1.7137990253959957e-06,1.6316680683754636e-05,0.04137924836943976,0.007797251483298853,5.7387211443934333e-05,0.07170977031596319,3.669559608043627e-05,1.7806170569975458e-10,1.8361078451084997e-05,0.01246127418217298
0.0003309893186610034,0.7886032290317087,3.76,0.0,0.4990838634339849,0.8723951364186727,0.1705839250452049,2.499423413914284e-13,2.605753457368051e-10,0.013617808435727543,0.0008274106262949687,9.669179170266804e-07,0.0002563049828147252,0.00042869535904043734,0.11940182183786872,0.010134756119077288,7.898251383299553e-05,1.7206713402225879e-06,1.6416629075518897e-05,0.04158872733665473,0.0078055904845920525,5.7774217978743656e-05,0.0723658009443316,3.685378982433141e-05,1.7899857983542617e-10,1.859888114550226e-05,0.012653790252011143
0.00033208653275017594,0.7887309401981232,3.76,0.0,0.4975813407215294,0.871371959156242,0.17197649158899642,2.541260482295365e-13,2.6198715706687256e-10,0.013649230770307759,0.0008294254338108367,9.678551145521961e-07,0.00025824839316151857,0.00043304788252172724,0.12033929463288397,0.010120619368288742,7.967984796930775e-05,1.727579945955797e-06,1.6517514733903102e-05,0.0417973364252626,0.007813818788625288,5.81648827198616e-05,0.07302633829181895,3.7012578381592746e-05,1.7993287491195694e-10,1.8839707760703455e-05,0.012848761780770206
0.0003331837468393485,0.7888595225347472,3.76,0.0,0.4960713120147083,0.8703418116584082,0.17337860807810676,2.584008755255211e-13,2.63414682289635e-10,0.013680834147296428,0.0008314433003224318,9.687907600138614e-07,0.0002602165199989967,0.00043746282709068176,0.12128174122686629,0.01010627437465159,8.038647932659347e-05,1.7345254072295955e-06,1.6619354248304784e-05,0.042005055286683815,0.00782193543269566,5.855927339355223e-05,0.07369142930680016,3.7171971666185284e-05,1.8086453678141167e-10,1.9083610453004698e-05,0.013046219049778355
0.000334280960928521,0.7889889847917689,3.76,0.0,0.4945537077871817,0.869304616115785,0.1747903810648434,2.6276909910287924e-13,2.6485818238755614e-10,0.01371262152382999,0.0008334642944296994,9.697248632532233e-07,0.000262209869709191,0.0004419415041626573,0.12222920189947996,0.010091721416626944,8.110259553894331e-05,1.7415082886276442e-06,1.672216446451015e-05,0.04221186327715662,0.007829939383386988,5.895745893178521e-05,0.0743611218568674,3.733197951829601e-05,1.8179351104159485e-10,1.9330642580646045e-05,0.01324619284283123
0.00033537817501769353,0.7891193358782247,3.76,0.0,0.4930284573340876,0.8682602932620044,0.17621191912255404,2.6723352384604324e-13,2.663179588930966e-10,0.013744595876340077,0.0008354884811640468,9.706574311471613e-07,0.00026422896115840436,0.0004464852593110195,0.12318171758100387,0.01007696071684928,8.182838894069783e-05,1.7485291516469244e-06,1.6825962492537266e-05,0.042417739447910746,0.007837829535333997,5.935950950548173e-05,0.07503546474723828,3.749261170078959e-05,1.8271974325166743e-10,1.958085873529362e-05,0.013448714457282192
0.00033647538910686606,0.7892505848648427,3.76,0.0,0.4914954887522856,0.8672087623418995,0.1776433328898619,2.7179677118368503e-13,2.6779429678394426e-10,0.013776760201206285,0.0008375159219095982,9.7158846762671e-07,0.00026627432610077685,0.00045109547337815535,0.12413932985844599,0.010061992442150862,8.25640567164649e-05,1.7555885578055005e-06,1.6930765711031912e-05,0.04262266253508042,0.007845604709942522,5.976549655785508e-05,0.07571450773970849,3.765387789553889e-05,1.836431786882395e-10,1.9834314776333895e-05,0.013653815715415043
0.0003375726031960386,0.7893827409869452,3.76,0.0,0.48995472892008846,0.8661499410787334,0.179084735116229,2.7646170611440326e-13,2.692875015843636e-10,0.013809117515412278,0.0008395466743214774,9.72517973555363e-07,0.0002683465095974898,0.00045577356363297295,0.12510208098171566,0.010046816703589215,8.33098010567793e-05,1.7626870649457285e-06,1.703659177540938e-05,0.0428266109493415,0.007853263654064146,6.0175492839643654e-05,0.0763983015721655,3.7815787699625954e-05,1.845637626313716e-10,2.0091067864911425e-05,0.013861528976110352
0.0003386698172852111,0.7895158136474387,3.76,0.0,0.4884061034764687,0.8650837456404481,0.1805362407088899,2.8123122051872314e-13,2.7079787712422895e-10,0.013841670857204334,0.0008415807922410639,9.734459467526897e-07,0.00027044607045198244,0.00046052098496971865,0.1260700138698476,0.010031433556463075,8.406582931969448e-05,1.7698252310419532e-06,1.714345862253409e-05,0.043029562765269605,0.007860805038623363,6.058957244492655e-05,0.07708689797868315,3.7978350621401285e-05,1.8548144004368247e-10,2.0351176500240857e-05,0.014071887146811155
0.00033976703137438366,0.7896498124198675,3.76,0.0,0.48684953679972637,0.8640100906048984,0.1819979667812022,2.861083276474952e-13,2.723257384325649e-10,0.013874423286752906,0.0008436183256081187,9.743723818563164e-07,0.0002725735816622076,0.0004653392311576207,0.12704317211727667,0.010015843000331976,8.483235419864575e-05,1.7770036096958e-06,1.7251384479172378e-05,0.04323149571040376,0.007868227457195688,6.100781084858281e-05,0.07778034971021563,3.814157607639765e-05,1.8639615594874104e-10,2.0614700556189668e-05,0.014284923695798458
0.0003408642454635562,0.7897847470515647,3.76,0.0,0.4852849519856044,0.8629288889240326,0.18347003270246615,2.9109615017046165e-13,2.738714053296625e-10,0.013907377886815786,0.0008456593203695356,9.752972703513915e-07,0.0002747296308901185,0.0004702298361349528,0.12802160000015586,0.010000044979021938,8.560959389657936e-05,1.784222754803516e-06,1.736038786695565e-05,0.04343238715401064,0.007875529424534422,6.143028494462509e-05,0.07847871055591342,3.830547338307662e-05,1.87307855008453e-10,2.0881701319877327e-05,0.01450067266478516
0.0003419614595527287,0.7899206274668673,3.76,0.0,0.48371227082483337,0.861840051886984,0.1849525601492668,2.9619790440864955e-13,2.7543520570856945e-10,0.013940537763403683,0.0008477038183845905,9.762206004141284e-07,0.00027691482094986306,0.00047519437535938563,0.1290053424827178,0.009984039380635865,8.639777230707432e-05,1.791483215062053e-06,1.747048761115413e-05,0.043632214095531724,0.007882709375044341,6.185707308608027e-05,0.07918203536508332,3.8470051758411314e-05,1.8821648202285536e-10,2.115224153089039e-05,0.014719168681839642
0.00034305867364190125,0.7900574637704366,3.76,0.0,0.482131413780093,0.8607434890820329,0.1864456731583933,3.014169369107268e-13,2.7701747451451665e-10,0.01397390604644572,0.0008497518573264098,9.771423569483167e-07,0.00027912977031479126,0.0004802344672062775,0.12999444522366965,0.009967826037547355,8.719711920221528e-05,1.7987855396919831e-06,1.7581702845932794e-05,0.04383095315270782,0.007889765661199932,6.22882551260084e-05,0.07989038006981651,3.86353203132728e-05,1.891219813730762e-10,2.1426385422454394e-05,0.014940446974648648
0.0003441558877310738,0.7901952662506391,3.76,0.0,0.4805422999623722,0.859639108357398,0.18794949818139273,3.0675669805943697e-13,2.786185543471263e-10,0.014007485890456988,0.0008518034705796158,9.780625214079886e-07,0.0002813751136449984,0.0004853517744292304,0.130988954582621,0.009951404726400603,8.80078704282047e-05,1.8061302717318083e-06,1.769405302345597e-05,0.04402858054936298,0.007896696551906186,6.272391246002865e-05,0.08060380170830757,3.880128804763652e-05,1.9002429768076385e-10,2.1704198763409178e-05,0.015164543384130579
0.0003452531018202463,0.7903340453830505,3.76,0.0,0.4789448471067137,0.8585268157808148,0.189464164140817,3.1222077162570435e-13,2.802387956202987e-10,0.014041280475204178,0.0008538586871338009,9.789810718423947e-07,0.00028365150233528367,0.0004905480056721583,0.13198891762653417,0.009934775168090607,8.883026810822403e-05,1.8135179550582573e-06,1.7807557919441475e-05,0.04422507210284094,0.007903500230799592,6.316412807018049e-05,0.08132235844889062,3.896796384555898e-05,1.9092337507340255e-10,2.198574890220954e-05,0.015391494378409747
0.00034635031590941884,0.7904738118340139,3.76,0.0,0.47733897154732247,0.8574065155978589,0.19098980248822564,3.1781286276313297e-13,2.818785567782552e-10,0.014075293006372756,0.0008559175314727709,9.79897982695034e-07,0.00028595960508569316,0.0004958249170504772,0.1329943821361947,0.009917937027751329,8.966456085387035e-05,1.8209491261950312e-06,1.7922237642602674e-05,0.04442040321107508,0.007910174794487147,6.360898657029912e-05,0.08204610961481736,3.9135356469958156e-05,1.9181915805377166e-10,2.2271104811823274e-05,0.01562133706716334
0.00034744752999859137,0.7906145764643354,3.76,0.0,0.47572458819202734,0.8562781101889638,0.19252654726400867,3.235368142862607e-13,2.8353820455376284e-10,0.014109526716229791,0.0008579800234591654,9.808132248587412e-07,0.0002883001084942929,0.0005011843137877531,0.13400539661268968,0.009900889914720563,9.051100398441225e-05,1.8284243229283628e-06,1.8038112640509258e-05,0.04461454883928376,0.007916718250720736,6.405857425292199e-05,0.08277511570980536,3.9303474557123395e-05,1.9271159053054307e-10,2.2560337136833998e-05,0.015854109216352694
0.0003485447440877639,0.7907563503330316,3.76,0.0,0.47410161049606864,0.8551415000250892,0.1940745351590968,3.293966059876686e-13,2.852181142127886e-10,0.014143984864287912,0.0008600461782144214,9.817267654479202e-07,0.0002906737176748406,0.0005066280519291414,0.1350220102838921,0.009883633382515213,9.136985975555947e-05,1.8359440742932278e-06,1.8155203709371615e-05,0.044807483506271104,0.007923128516504669,6.45129791377418e-05,0.08350943844438398,3.947232661101422e-05,1.9360061696418465e-10,2.2853518241454494e-05,0.0160898492633513
0.00034964195817693643,0.790899144701231,3.76,0.0,0.47246995043520373,0.8539965836219887,0.19563390557862917,3.3539636408187613e-13,2.8691866981002644e-10,0.014178670737962052,0.0008621160059936475,9.826385678656782e-07,0.00029308115689862164,0.0005121580401144731,0.13604427311093556,0.009866166928778942,9.224139759664758e-05,1.843508911151774e-06,1.827353200021628e-05,0.044999181270323374,0.007929403416133416,6.49722910217798e-05,0.08424914076306791,3.964192099724103e-05,1.9448618108747464e-10,2.3150722260010433e-05,0.016328596332481952
0.00035073917226610896,0.7910429710361175,3.76,0.0,0.4708295184781014,0.8528432574930197,0.19720480070765242,3.4154036563537014e-13,2.8864026445775384e-10,0.014213587653226969,0.0008641895120553565,9.835485915456861e-07,0.0002955231702637904,0.0005177762414367818,0.1370722357946777,0.009848489995243431,9.312589435840006e-05,1.851119353941932e-06,1.839311902901355e-05,0.04518961571468027,0.007935540679157246,6.54366015311463e-05,0.08499428687238872,3.981226593682158e-05,1.9536822741538501e-10,2.345202514828457e-05,0.01657039025097641
0.0003518363863552815,0.791187841015052,3.76,0.0,0.46918022355801636,0.8516814161004519,0.19878736557892626,3.4783304602262545e-13,2.903833006014634e-10,0.014248738955263887,0.0008662666965255939,9.84456792033593e-07,0.0002980005223909904,0.0005234846753650505,0.1381059497821327,0.00983060196765691,9.402363456974799e-05,1.8587759256723994e-06,1.851398668317718e-05,0.045378759932569464,0.007941537938272526,6.59060041747344e-05,0.08574494226981652,3.998336949956241e-05,1.9624669955602596e-10,2.3757504737683442e-05,0.016815271565370715
0.000352933600444454,0.791333766529726,3.76,0.0,0.46752197304371274,0.8505109518052033,0.20038174814291637,3.5427900539142243e-13,2.921481903045157e-10,0.014284128019107702,0.0008683475542563873,9.853631206944378e-07,0.00030051399914944393,0.0005292854197621301,0.139145467272873,0.009812502175730334,9.49349107064402e-05,1.8664791369218973e-06,1.8636157232032135e-05,0.04556658651178286,0.007947392727134225,6.638059439953661e-05,0.0865011737736047,4.01552395972057e-05,1.971215421998881e-10,2.406724079015173e-05,0.01706328155835059
0.00035403081453362655,0.7914807596905143,3.76,0.0,0.46585467270962755,0.8493317548149575,0.2019880993400569,3.6088301606759146e-13,2.9393535554477806e-10,0.014319758250278867,0.0008704320746780487,9.862675248109374e-07,0.0003030644084115939,0.0005351806129718023,0.14019084122537462,0.009794189893044735,9.586002346938475e-05,1.8742295018111748e-06,1.8759653333649115e-05,0.045753067518780506,0.007953102478087115,6.686046964814169e-05,0.0872630495535932,4.032788397613293e-05,1.9799269888990125e-10,2.4381315056347208e-05,0.017314462266060923
0.0003551280286227991,0.7916288328308522,3.76,0.0,0.46417822670524067,0.8481437131305911,0.20360657317536995,3.676500300835079e-13,2.9574522852012057e-10,0.014355633085415797,0.0008725202416451857,9.871699472518282e-07,0.0003056525808415805,0.0005411724560119782,0.1412421253633077,0.00977566433698134,9.679928207616527e-05,1.88202751962148e-06,1.888449804564336e-05,0.045938174482300254,0.007958664519813037,6.734572941786706e-05,0.08803063916300577,4.050131020982806e-05,1.9886011464212578e-10,2.4699811334384288e-05,0.017568856495894892
0.0003562252427119716,0.7917779985118336,3.76,0.0,0.4624925375236449,0.8469467124908505,0.2052373267955319,3.745851871818602e-13,2.9757825196579827e-10,0.014391755992886453,0.0008746120332759911,9.88070326590023e-07,0.00030827937071472694,0.0005472632148423915,0.14229937418174146,0.009756924668605525,9.775300456300058e-05,1.8898736944363282e-06,1.9010714832356467e-05,0.046121878376456184,0.007964076074890395,6.783647532237566e-05,0.0888040135712795,4.067552569081504e-05,1.9972373300161937e-10,2.502281553237418e-05,0.01782650784477758
0.00035732245680114414,0.7919282695268224,3.76,0.0,0.46079750596927427,0.8457406363152098,0.2068805205684827,3.816938231857432e-13,2.994348794822994e-10,0.014428130473400677,0.0008767074217845376,9.88968596726617e-07,0.00031094565677470447,0.0005534552227508086,0.14336264295326628,0.009737969992579965,9.87215181014642e-05,1.897768512599394e-06,1.913832757597012e-05,0.04630414960330352,0.007969334257263106,6.83328111549016e-05,0.08958324519796598,4.085053762235563e-05,2.0058349949507711e-10,2.5350415731278327e-05,0.018087460717960732
0.0003584196708903167,0.7920796589063175,3.76,0.0,0.45909303112479233,0.8445253656448399,0.20853631816567478,3.889814788394247e-13,3.013155758761314e-10,0.014464760060594939,0.0008788063733057565,9.898646870323816e-07,0.0003136523431243377,0.000559750882819501,0.14443198773399504,0.009718799357022787,9.970515932639148e-05,1.9057124668829435e-06,1.9267360584049632e-05,0.04648495797484982,0.007974436069614796,6.883484295434115e-05,0.09036840794774519,4.102635300952122e-05,2.0143935774380116e-10,2.568270225220558e-05,0.01835176034834469
0.0003595168849794892,0.7922321799228078,3.76,0.0,0.4573790103170877,0.8433007790816117,0.21020488664706802,3.964539090572387e-13,3.03220817511396e-10,0.014501648321618512,0.0008809088477126014,9.907585219214565e-07,0.00031640036015849303,0.000566152670524243,0.1455074653694496,0.009699411753402972,0.00010070427468036284,1.913706028821358e-06,1.9397838600947294e-05,0.04666427269448981,0.007979378400645241,6.934267907286283e-05,0.09115957724659529,4.120297865003492e-05,2.0229125401262336e-10,2.6019767723675962e-05,0.018619452816345288
0.00036061409906866174,0.7923858460959196,3.76,0.0,0.4556553390823871,0.8420667527250606,0.2118863965489746,4.041170927122329e-13,3.0515109267580905e-10,0.01453879885768362,0.0008830147984252961,9.916500210201637e-07,0.00031919066553341534,0.0005726631364198018,0.14658913350028444,0.009679806116370053,0.00010171922077014954,1.921749678466931e-06,1.9529786815725128e-05,0.046842062337840086,0.007984158022244555,6.985643024687174e-05,0.09195683007916312,4.138042112436504e-05,2.031391320781884e-10,2.6361707154108376e-05,0.018890585070322614
0.00036171131315783427,0.7925406711975304,3.76,0.0,0.4539219111304204,0.8408231601072285,0.21358102197487186,4.11977242876199e-13,3.0710690195830267e-10,0.014576215304618357,0.0008851241722117928,9.92539098683609e-07,0.00032202424518321425,0.0005792849089738276,0.1476770505678585,0.009659981323631089,0.00010275036474182399,1.9298438704067806e-06,1.9663230873810753e-05,0.04701829483295065,0.007988771586561815,7.037620966930855e-05,0.09276024502738242,4.155868678561189e-05,2.0398293922267234e-10,2.6708618003815876e-05,0.019165204947591108
0.0003628085272470068,0.7926966692572218,3.76,0.0,0.4521786183076606,0.8395698721253,0.2152889406892961,4.200408176667214e-13,3.090887586422873e-10,0.014613901333373133,0.0008872369089797365,9.93425664196379e-07,0.0003249021143757787,0.0005860206974939575,0.1487712758195944,0.009639936195748967,0.00010379808466863226,1.937989070419967e-06,1.9798196885320953e-05,0.047192937439865475,0.007993215622963259,7.090213306593878e-05,0.09356990231038864,4.1737781748495145e-05,2.0482261945917444e-10,2.7060600263164426e-05,0.019443361196028748
0.0003639057413361793,0.7928538545676601,3.76,0.0,0.45042535055955724,0.8383067569719437,0.21701033421494587,4.2831453159854284e-13,3.110971891113816e-10,0.014651860650532022,0.0008893529415584596,9.943096212243767e-07,0.00032782531882168375,0.0005928732952213302,0.14987186931414367,0.009619669496000462,0.00010486276995993404,1.946185713701726e-06,1.9934711436918033e-05,0.047365956729508996,0.007997486534876518,7.143431877265566e-05,0.0943858838257821,4.1917711878175466e-05,2.0565812142975847e-10,2.741775652964098e-05,0.019725103496306268
0.00036500295542535186,0.7930122416903762,3.76,0.0,0.44866199589179806,0.8370336800632675,0.21874538793311882,4.368053676221989e-13,3.131327332723754e-10,0.014690096998764845,0.0008914721954719715,9.951908680526233e-07,0.00033079493582566417,0.0005998455825245555,0.15097889192628053,0.009599179930139796,0.00010594482178372272,1.9544342500508108e-06,2.0072801600561343e-05,0.04753731856186564,0.008001580596515517,7.197288781760771e-05,0.09520827319229261,4.2098482777990026e-05,2.0648938946255423e-10,2.7780192092217433e-05,0.020010482484755333
0.0003661001695145244,0.7931718454614282,3.76,0.0,0.44688844033050423,0.8357505039642897,0.22049429118762434,4.4552058972317577e-13,3.1519594499143763e-10,0.01472861415728727,0.0008935945887005183,9.960692969636386e-07,0.0003338120754978489,0.0006069405302805784,0.15209240535155175,0.00957846614623753,0.00010704465351298654,1.962735092471991e-06,2.0212494945493192e-05,0.04770698806342983,0.008005493949482316,7.251796400382598e-05,0.09603715579390178,4.2280099777088415e-05,2.073163739800541e-10,2.8148015013853285e-05,0.020299549776898327
0.0003671973836036969,0.7933326809975317,3.76,0.0,0.4451045678814044,0.8344570883118253,0.22225723739230485,4.5446775630008845e-13,3.172873925492804e-10,0.014767415942245926,0.0008957200314327521,9.969447945182976e-07,0.00033687788201083516,0.0006141612033637833,0.1532124721105878,0.00955752673440558,0.00010816269118647459,1.9710886729145513e-06,2.0353819547453034e-05,0.04787492960388772,0.00800922259923997,7.306967399777926e-05,0.0968726188254822,4.246256791674968e-05,2.0813901969473548e-10,2.852133622266013e-05,0.020592357991659538
0.00036829459769286945,0.7934947637020172,3.76,0.0,0.4433102604878787,0.8331532897346807,0.22403442414232544,4.636547341691688e-13,3.194076591105054e-10,0.014806506207116094,0.0008978484258046328,9.978172408509383e-07,0.00033999353492439506,0.0006215107643453297,0.15433915555311178,0.009536360226616903,0.00010929937399651068,1.9794953789846138e-06,2.0496804000698048e-05,0.04804110677200874,0.008012762411452408,7.362814741764436e-05,0.09771475134001388,4.264589193669987e-05,2.0895727932662522e-10,2.8900269600220147e-05,0.020888960776282432
0.000369391811782042,0.7936581092713358,3.76,0.0,0.4415053979879313,0.8318389617710468,0.2258260533293743,4.730897134518214e-13,3.2155734321376415e-10,0.014845888843004956,0.0008999796656287849,9.98686510000036e-07,0.0003431602505593844,0.0006289924773090704,0.15547251986152974,0.009514965096387686,0.00011045515479202983,1.987955622744119e-06,2.064147742772495e-05,0.04820548235070127,0.008016109108184948,7.419351692896994e-05,0.09856364429744369,4.283007625981949e-05,2.097710980229111e-10,2.928493208021659e-05,0.021189412831973762
0.0003704890258712145,0.7938227337013231,3.76,0.0,0.4396898580699631,0.8305139547829723,0.2276323312609521,4.827812231620973e-13,3.237370592770473e-10,0.014885567778973968,0.0009021136361082171,9.995524691089716e-07,0.00034637928344847965,0.0006366097119043444,0.15661263005415263,0.009493339758578141,0.00011163050061237896,1.996469762717145e-06,2.0787869491199844e-05,0.04836801829121241,0.008019258263960948,7.476591833889551e-05,0.09941939061525353,4.301512497699752e-05,2.1058043143843373e-10,2.967544374296717e-05,0.021493769940301322
0.00037158623996038704,0.7939886532941102,3.76,0.0,0.43786351622742414,0.8291781158677973,0.2294534687839041,4.927381477982374e-13,3.2594743812593037e-10,0.014925546982242705,0.0009042502135407171,1.0004149788141597e-06,0.00034965192783951315,0.0006443659475242856,0.1577595519879058,0.009471482569026772,0.0001128258932371329,2.00503818886761e-06,2.0936010404246747e-05,0.04852867568641706,0.008022205301667891,7.534549069971969e-05,0.10028208522080942,4.320104183000918e-05,2.1138522517277348e-10,3.0071927922266976e-05,0.02180208899036695
0.00037268345404955957,0.7941558846647071,3.76,0.0,0.4360262457121888,0.8278312887664161,0.2312896814123939,5.02969744717275e-13,3.281891275379248e-10,0.014965830458420959,0.0009063892650045128,1.0012738923390404e-06,0.0003529795192864192,0.0006522647777514633,0.15891335236059373,0.00944939182433313,0.00011404182977098975,2.0136612264011976e-06,2.1085930942122637e-05,0.04868741474317956,0.008024945488307766,7.593237640934373e-05,0.1011518251055638,4.338783019474831e-05,2.121854386031711e-10,3.047451130655121e-05,0.022114428006784065
0.0003737806681387321,0.7943244447483497,3.76,0.0,0.4341779174867644,0.8264733137682365,0.23314118946048507,5.134856626521623e-13,3.304627928121395e-10,0.015006422251592494,0.0009085306480354038,1.0021290559482478e-06,0.00035636343629611924,0.0006603099149385724,0.16007409871254155,0.009427065761438265,0.00011527882324542294,2.0223392407999156e-06,2.1237662453150783e-05,0.0488441947537222,0.008027473930584695,7.65267213236835e-05,0.10202870938119006,4.3575493062020244e-05,2.12981017747421e-10,3.088332405479002e-05,0.02243084617848209
0.00037487788222790463,0.7944943508074105,3.76,0.0,0.4323184001751376,0.8251040276126964,0.23500821817955175,5.242959611070732e-13,3.327691173560929e-10,0.01504732644443962,0.000910674210281055,1.0029803079208925e-06,0.0003598051020757182,0.0006685051950913455,0.1612418594277052,0.009404502557390755,0.00011653740326043588,2.0310725190693325e-06,2.1391236869927697e-05,0.04899897406598791,0.008029785570323971,7.712867486356074e-05,0.10291283933772942,4.3764033018981514e-05,2.1377192668165562e-10,3.129849990470672e-05,0.022751403888369767
0.00037597509631707716,0.7946656204392202,3.76,0.0,0.43044756001240825,0.8237232633871843,0.23689099790069934,5.354111310551495e-13,3.351088033004858e-10,0.015088547158182442,0.000912819789148443,1.0038274790803632e-06,0.0003633059863388038,0.0006768545828966649,0.162416703734028,0.009381700328866437,0.00011781811664373223,2.0398613996572675e-06,2.154668672100512e-05,0.04915171005291927,0.008031875179715136,7.773839013707916e-05,0.10380431850383565,4.395345222755123e-05,2.1455811172931538e-10,3.172017629867167e-05,0.023076162743880323
0.0003770723104062497,0.7948382715833147,3.76,0.0,0.42856526079296975,0.8223308504212157,0.23878976418244205,5.468421166218667e-13,3.374825721321685e-10,0.015130088552575962,0.0009149672114229341,1.004670391631337e-06,0.0003668676072270857,0.0006853621770929363,0.16359870170316634,0.009358657131919775,0.0001191215281558468,2.0487061257317954e-06,2.170404514135319e-05,0.049302359080646084,0.008033737356372427,7.835602405310152e-05,0.10470325270920754,4.414375240387408e-05,2.153395428804195e-10,3.214849449940919e-05,0.023405185608433625
0.0003781695244954222,0.7950123225297714,3.76,0.0,0.4266713638174342,0.8209266141766941,0.24070475796383198,5.586003382559146e-13,3.398911653580554e-10,0.01517195482567605,0.0009171162928835315,1.005508859775869e-06,0.00037049153329394034,0.0006940322159964126,0.1647879242493079,0.009335370961434681,0.00012044822121322598,2.0576070059979203e-06,2.1863345884929636e-05,0.0494508764754887,0.00803536651820493,7.898173745494208e-05,0.10560975014930184,4.43349347940034e-05,2.1611616653670344e-10,3.258359972696213e-05,0.02373853663383859
0.00037926673858459475,0.7951877919267955,3.76,0.0,0.42476572783800326,0.8195103761340936,0.24263622572331878,5.706977170084708e-13,3.423353451883082e-10,0.01521415021368612,0.0009192668378822326,1.0063426883968488e-06,0.00037417938562116953,0.0007028690834158198,0.1659844431272464,0.009311839750864182,0.00012179879866411679,2.0665642332611064e-06,2.2024623334043637e-05,0.04959721648977708,0.008036756898088724,7.961569524043513e-05,0.10652392145242677,4.452700015119208e-05,2.1688796011948564e-10,3.302564128231943e-05,0.02407628129367456
0.0003803639526737673,0.7953646987896192,3.76,0.0,0.4228482090025442,0.8180819536743722,0.2445844196435473,5.831467005137746e-13,3.4481589525381186e-10,0.015256678990515707,0.0009214186389245366,1.0071716737720721e-06,0.0003779328399998611,0.0007118773147342866,0.1671883309293675,0.009288061371602553,0.00012317388358276131,2.075578083640476e-06,2.2187912512997936e-05,0.04974133226637405,0.008037902538333318,8.025806650859627e-05,0.10744587974931673,4.471994870843929e-05,2.176548697170517e-10,3.347477269666971e-05,0.024418486417674908
