Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983)
0.0005857002578065063,0.9559167975535208,3.76,0.0,3.595686902658934e-11,0.0004184290584870848,0.9851123978125832,1.3266290536697175e-12,4.878158212230879e-13,4.495219974312068e-11,3.11470045375782e-07,5.137527017210805e-19,0.00795456839049134,0.039618213235612744,0.48138056658044487,1.511700038272253e-08,0.0004120574282874648,8.370026061037166e-14,2.175813967044088e-21,5.861465735580907e-18,1.7960058242130644e-21,1.1214838386232028e-06,0.4845963785774395,2.404738933451697e-07,1.5244991686990767e-23,2.367339619441779e-18,4.597179798758346e-15,4.548162127331199e-18,1.360094432908265e-13,1.9828755996191363e-12,3.661290729225873e-17,2.5660128524060503e-25,4.589685719994798e-17,4.8211727410328214e-09,0.26054254028792023,1.0848317732283936e-14,6.963352945415637e-14,1.2156894406691528e-18,8.237766927430685e-21,1.407487350668162e-17,7.237783489208623e-08,-4.1243869622489454e-20,-2.0950832814615516e-24,2.9068039855296146e-10,3.6658290501938373e-08,6.098483969312692e-21,3.825803936233372e-20,1.9930496878298818e-18,2.360985488430827e-12,7.92622778443108e-19,1.1154008578369192e-20,-6.959457333345964e-30,6.330063669235618e-08,5.929670421797128e-11,4.3303635369203287e-16,7.333690697123103e-23,9.795268838599962e-19,5.234353898323399e-25,2.967496411838322e-25
0.0005942124676467744,0.9558654856098128,3.76,0.0,3.616982995272606e-11,0.00040767451707909657,0.9852710168660493,1.289700057969592e-12,4.787266843278619e-13,4.4847802556552503e-11,3.0341137374126214e-07,4.994091872592854e-19,0.007852739234808741,0.03911635696206837,0.48152380595235145,1.5147481054360173e-08,0.000401507286164252,8.283652108845293e-14,2.0940480605859234e-21,5.7108791035460554e-18,1.7972688705361153e-21,1.1113275543523338e-06,0.4846210917914266,2.3513748207988304e-07,1.4555884124916945e-23,2.288067814649451e-18,4.494994335342981e-15,4.125821741726732e-18,1.343220494281851e-13,1.9700839693571462e-12,3.577765230412107e-17,2.5193162929775747e-25,4.4828728031143666e-17,4.75998939157703e-09,0.2605178389890451,1.0703776282662309e-14,7.018060812251925e-14,1.2142288279764063e-18,8.128464595037545e-21,1.4044371224934365e-17,7.145940498086639e-08,-3.675301854474911e-21,3.5880125284780736e-26,2.8678139702266363e-10,3.664299360335036e-08,-8.161534344494174e-21,3.8045057562286084e-20,1.9823127881010713e-18,2.342146610405941e-12,7.648572896756293e-19,3.8386199475300325e-21,3.0601907353796275e-30,6.25101180568441e-08,5.928703623081503e-11,4.330110729583749e-16,-1.4094093976142236e-22,9.796285322007357e-19,-9.922781985958577e-25,1.0268493724226177e-25
0.0006027246774870425,0.9558154717367076,3.76,0.0,3.6381096377037364e-11,0.00039732231782754643,0.9854255060741025,1.254006396280621e-12,4.698519061126752e-13,4.474302680018033e-11,2.956532250934753e-07,4.856052585388369e-19,0.007753417031487242,0.038626751983394415,0.48166379560410577,1.5177411090308492e-08,0.0003913504530879943,8.19901608918732e-14,2.033925551419345e-21,5.5915514785487336e-18,1.7995423782199122e-21,1.1013455588899204e-06,0.48464538089928166,2.2997448318424732e-07,1.396179801790936e-23,2.2217115233223e-18,4.414297875028604e-15,4.005571640475383e-18,1.3266672400966016e-13,1.9572714710476404e-12,3.497052439268782e-17,2.481887995461278e-25,4.37971896774688e-17,4.700298781678359e-09,0.2604935615788798,1.0508282717181292e-14,7.038080525318325e-14,1.2082302521515202e-18,8.002132887375422e-21,1.4013684820975466e-17,7.05633817443859e-08,9.783142288581924e-20,4.80458252758627e-24,2.8298253131866873e-10,3.662805741972443e-08,-1.423371437420611e-20,3.7788209957817094e-20,1.965268647455931e-18,2.323574689177174e-12,7.4189505666851185e-19,-2.4911327683872117e-20,1.2005201735439705e-29,6.173892430349522e-08,5.927766433542159e-11,4.3298697815976077e-16,-6.228205880563231e-23,9.797273742976236e-19,-4.661661214315501e-25,-6.631502407949908e-25
0.0006112368873273106,0.9557667079894397,3.76,0.0,3.659056668142443e-11,0.0003873528893190294,0.9855760219230878,1.2194808456960236e-12,4.611972324007981e-13,4.463680731341329e-11,2.8818106168349276e-07,4.723254261933393e-19,0.007656511858036646,0.038148961642809794,0.481800642356867,1.5206805499840977e-08,0.000381567854994497,8.116066162270256e-14,1.986611262256706e-21,5.491218241640973e-18,1.8002175064059486e-21,1.0915336066464693e-06,0.4846692542076969,2.249775292656018e-07,1.344630838669442e-23,2.166052085111021e-18,4.3508225149852344e-15,4.408971105960346e-18,1.3103558188045482e-13,1.9442497613442205e-12,3.4190281824750724e-17,2.449655253087906e-25,4.280059986905641e-17,4.642047873891802e-09,0.26046969975651085,1.0773905116868413e-14,7.08729697789294e-14,1.2016848684878479e-18,7.821202237659643e-21,1.39824921480776e-17,6.968896908359011e-08,-3.962021912349296e-20,-2.3439617215695523e-24,2.792800687509782e-10,3.66134722546391e-08,2.732860165816495e-20,3.761578032502148e-20,1.9429885064645274e-18,2.3052643251821925e-12,7.218997554383327e-19,4.0852069891933085e-21,-1.080050364898397e-29,6.098636847495726e-08,5.926857462127033e-11,4.3296399760707067e-16,2.88858624390123e-22,9.798234967235433e-19,2.0176885277061507e-24,1.0787735875577014e-25
0.0006197490971675787,0.9557191487349721,3.76,0.0,3.679776534833987e-11,0.00037774782220973964,0.9857227131978356,1.186109742615957e-12,4.527247206533118e-13,4.4529374544274976e-11,2.809811958033447e-07,4.595463128482145e-19,0.007561937996173217,0.037682569603177486,0.48193444847045824,1.523567803257792e-08,0.00037214155093269995,8.03475299766103e-14,1.9286596847035165e-21,5.408555727100082e-18,1.8043369364559537e-21,1.0818875728082704e-06,0.48469271998569924,2.20139641134098e-07,1.2996017766406274e-23,2.1180263080316986e-18,4.302645507695636e-15,3.899378255023723e-18,1.2944247572135621e-13,1.9313633474331417e-12,3.3435750797383914e-17,2.4188720323176686e-25,4.183740740723676e-17,4.585186084592326e-09,0.26044624525850085,1.0914337487291666e-14,7.213679878975636e-14,1.207168843611732e-18,7.708712538358482e-21,1.3950861494360922e-17,6.883540773055651e-08,-2.210703534042942e-19,-1.0678598424975786e-23,2.7567045722346686e-10,3.659922868036525e-08,3.277164882861544e-20,3.7467915035750813e-20,1.939387985771971e-18,2.2872117752063247e-12,7.046948574598082e-19,5.1156099251107294e-20,-2.1162684671844865e-29,6.025179535001453e-08,5.925975402819272e-11,4.32942064680393e-16,2.7451178564432157e-23,9.799169836716967e-19,3.0151360901549045e-25,1.3621997037707117e-24
0.0006273423165960364,0.9556777051112545,3.76,0.0,3.698117396107458e-11,0.00036947309410879133,0.9858504552739281,1.1572889937815856e-12,4.453253326466715e-13,4.443463377237161e-11,2.7477792246452807e-07,4.485198165804669e-19,0.007479475231136097,0.03727582526931533,0.48205132249221433,1.526100292914109e-08,0.00036401982769217677,7.963560920687787e-14,1.895792682277354e-21,5.3548104857006886e-18,1.8107819801581372e-21,1.0734197151119329e-06,0.4847133151359985,2.1595289487907262e-07,1.263869238917559e-23,2.0813294662422238e-18,4.270158059285784e-15,3.6990599871285866e-18,1.2805373472211269e-13,1.9200608674389713e-12,3.278347135668213e-17,2.396879357714864e-25,4.1005189718609744e-17,4.535596117624651e-09,0.260425660000884,1.0446718653995602e-14,7.222595314205492e-14,1.2046382297667057e-18,7.654637851416505e-21,1.392294527226787e-17,6.80910040788559e-08,2.654292347401102e-20,1.4188325239866398e-24,2.7252614488045237e-10,3.658680365113835e-08,-3.0611158485554033e-20,3.73294273924445e-20,1.9321552518470626e-18,2.2713218653045913e-12,6.922188049465482e-19,-6.0526211668954336e-21,5.203504374990506e-30,5.961119380961058e-08,5.925210283505023e-11,4.3292333329743886e-16,-3.512329197501068e-22,9.799982203329821e-19,-2.465265932682334e-24,-1.602507167005879e-25
0.0006330114834776757,0.9556473476379381,3.76,0.0,3.711768257316301e-11,0.00036346819294244906,0.9859439752580985,1.1363107250808973e-12,4.3991335281570363e-13,4.436338238596201e-11,2.7027591602386136e-07,4.405373931795866e-19,0.007419041656348989,0.03697769235829088,0.4821370949233013,1.527965261178143e-08,0.00035812537290962776,7.911213297785696e-14,1.8744875181845828e-21,5.323072315817681e-18,1.8138679586432373e-21,1.0671799059798714e-06,0.484728487934633,2.1290344295372175e-07,1.239509487044664e-23,2.057265528804677e-18,4.250944399793718e-15,3.812706171808186e-18,1.2702411049814868e-13,1.9114519443193168e-12,3.2308787902126676e-17,2.382478543522926e-25,4.039982247758087e-17,4.499247825924726e-09,0.26041049448631565,1.0484322387458299e-14,7.204525218907131e-14,1.194428856560846e-18,7.521825042358666e-21,1.3901885093767765e-17,6.754537305716448e-08,2.534247541957895e-20,8.10604264725177e-25,2.7022361785030216e-10,3.657769566851385e-08,8.156610071886994e-21,3.6972267041699934e-20,1.9100487965444724e-18,2.259588135327358e-12,6.835573667199707e-19,-1.2143615643558214e-20,-3.2261086696924795e-30,5.914166591041073e-08,5.924651873268578e-11,4.3290983512481904e-16,2.9138321866223395e-22,9.80057581440161e-19,1.9251976829716994e-24,-3.2434035746135554e-25
0.000638680650359315,0.9556174768713788,3.76,0.0,3.7253360259289994e-11,0.00035760611271352114,0.9860359535829761,1.115788674311701e-12,4.3457814145556687e-13,4.429132515217813e-11,2.6588071176137566e-07,4.3274155700650395e-19,0.007359552593644675,0.0366841801054589,0.48222162626548204,1.52980858017336e-08,0.00035237062845847115,7.859538919809151e-14,1.852541482749608e-21,5.293531707664598e-18,1.8169853332027376e-21,1.061009269541549e-06,0.4847434892169051,2.0991732305746046e-07,1.21682746373776e-23,2.035179985613045e-18,4.23565610024846e-15,3.7639089468996654e-18,1.2601209095534953e-13,1.902896967829786e-12,3.1844298688791986e-17,2.3684893025980423e-25,3.9807672087146416e-17,4.463462795231739e-09,0.260395500402665,1.051699016817243e-14,7.25051865620296e-14,1.1960812263288752e-18,7.47545971599352e-21,1.3880576990224414e-17,6.70081968584087e-08,-2.1650277019317687e-20,-7.688368634820429e-25,2.6795857516659023e-10,3.6568728988628766e-08,7.03159883806894e-21,3.690684598761947e-20,1.907912692645079e-18,2.247962606525767e-12,6.756815287000662e-19,1.051446136669081e-20,1.4309237213531352e-30,5.8679429133659384e-08,5.924104072118702e-11,4.3289673513846894e-16,-3.9925145131424666e-23,9.801158645552492e-19,-1.3990566962426283e-25,2.802465971142555e-25
0.0006437829005527903,0.955590999854095,3.76,0.0,3.7374496863457575e-11,0.0003524486807396203,0.9861174467178021,1.0977130675142896e-12,4.2984799265581623e-13,4.422659060837029e-11,2.620136096518417e-07,4.2588689479973035e-19,0.0073068021217630496,0.03642388287106614,0.4822966649562064,1.531449325998985e-08,0.00034730722890263116,7.813597235174381e-14,1.834232898070262e-21,5.26984854878321e-18,1.8208542505937573e-21,1.0555139345688004e-06,0.48475684567953053,2.0728253566810134e-07,1.1977144288601292e-23,2.017003848369078e-18,4.224981891962834e-15,3.725662973688026e-18,1.2511092423708844e-13,1.8952312282699674e-12,3.143473606723004e-17,2.3565759104368433e-25,3.9285723063337836e-17,4.431727292205981e-09,0.2603821503469555,1.044546811441803e-14,7.29452970159967e-14,1.195362718794674e-18,7.394755238780757e-21,1.386141966508322e-17,6.653180859226685e-08,2.22621115137236e-21,2.4720699612168837e-25,2.659513493876559e-10,3.656077769248152e-08,-8.639294074407966e-21,3.6877775214938576e-20,1.9003310121537116e-18,2.237592191262086e-12,6.692745318059617e-19,3.456047235458725e-21,1.4749460333258912e-30,5.826951307651491e-08,5.923619863252312e-11,4.3288527287877086e-16,-1.0349254063078909e-22,9.801674163209725e-19,-7.65094866176074e-25,9.233297881941517e-26
0.0006488851507462656,0.9555648996915351,3.76,0.0,3.7495045635139624e-11,0.0003474002185623351,0.9861977475452679,1.0799919086441162e-12,4.251864793335949e-13,4.4161938026958e-11,2.5822801965069025e-07,4.1918466119400534e-19,0.0072547838876897116,0.03616716885928862,0.4823707380983566,1.5330730742441885e-08,0.00034235044454473685,7.768181653670936e-14,1.8179026294302885e-21,5.25114253726834e-18,1.8246515751241073e-21,1.0500729594299107e-06,0.4847700668392763,2.0469642932724606e-07,1.1797543501369909e-23,2.000427888579634e-18,4.216945242430808e-15,3.7590847797346724e-18,1.242180174114724e-13,1.887530060962367e-12,3.103299414281717e-17,2.34573176156433e-25,3.8773904598652185e-17,4.400428632329601e-09,0.26036893552714796,1.0452916008467793e-14,7.301275126202155e-14,1.1892785255462809e-18,7.28801493372142e-21,1.3842251501234588e-17,6.606197756134628e-08,3.415046503028328e-21,-4.347232822984474e-25,2.6397313437322325e-10,3.655293697667892e-08,1.5281816951621627e-20,3.666686600381055e-20,1.884819498626329e-18,2.227308652519735e-12,6.633015976709376e-19,-1.3683676706639758e-20,-6.88349298810427e-30,5.786525149177579e-08,5.923143775067107e-11,4.3287410997462557e-16,3.1403028805986564e-22,9.802181293393963e-19,1.9503348318357926e-24,-3.6543837900856686e-25
0.0006539874009397409,0.9555391685090421,3.76,0.0,3.761522580717839e-11,0.00034245771479709256,0.986276881620974,1.0626110724111853e-12,4.205806080246354e-13,4.409668612917228e-11,2.545217003979107e-07,4.1262078505242313e-19,0.007203482996395512,0.03591396565248956,0.48244386379553617,1.5346801031539845e-08,0.0003374973388001629,7.723283001536015e-14,1.8023296551038863e-21,5.236272333588527e-18,1.828083839213723e-21,1.0446855738115122e-06,0.4847831543911677,2.0215782321289524e-07,1.1628431707313784e-23,1.985013888414474e-18,4.211242324297069e-15,3.6549477067247454e-18,1.2334017637235542e-13,1.879883007675734e-12,3.0638876167074334e-17,2.335646001185556e-25,3.82719577394699e-17,4.369558007042709e-09,0.2603558542492421,1.0450929429091704e-14,7.324914094216848e-14,1.1905217173624328e-18,7.270400581228467e-21,1.382288254443114e-17,6.559857154752753e-08,-3.124646606664949e-20,-1.5975057660768307e-24,2.6202331758115436e-10,3.654520505041365e-08,1.7244761756052597e-20,3.651044866859215e-20,1.8846965374837677e-18,2.2171098205575287e-12,6.578200733477181e-19,1.067177001408385e-21,-2.226736997407055e-30,5.7466530247380866e-08,5.922675595847288e-11,4.328632361493922e-16,3.595157188317121e-23,9.80268019464759e-19,4.381492644521315e-25,2.83674766923734e-26
0.0006590896511332162,0.9555137986486286,3.76,0.0,3.773476816447779e-11,0.0003376182606209429,0.9863548737849416,1.0455739113023426e-12,4.160386258858233e-13,4.4031264994098385e-11,2.5089248386612136e-07,4.0619491159284083e-19,0.007152884949738229,0.03566420275685201,0.48251605970648964,1.5362706337094452e-08,0.0003327450732908139,7.67889258836994e-14,1.7881838059250405e-21,5.223059810548181e-18,1.8322467230259523e-21,1.039351022955827e-06,0.4847961100150723,1.9966557114083425e-07,1.1467844769541852e-23,1.9706793396821608e-18,4.207439491605185e-15,3.573736463147599e-18,1.2247075163883994e-13,1.8722816187892985e-12,3.0252191538130045e-17,2.326061869198447e-25,3.777963177873648e-17,4.339106840574716e-09,0.26034290483437317,1.0316326518924796e-14,7.375242627880893e-14,1.1921239421058204e-18,7.216397105796893e-21,1.380345400784565e-17,6.514146182692274e-08,9.228913449650599e-21,9.342424951497109e-25,2.601013033927216e-10,3.65375801535274e-08,-2.781512311500458e-20,3.646702622785701e-20,1.881861605004658e-18,2.206995205964088e-12,6.528307903719711e-19,1.3770966108084468e-20,5.0767730737468e-30,5.707323822171629e-08,5.922215121344977e-11,4.3285264155581336e-16,-2.9145558821849436e-22,9.803171022365275e-19,-1.835893139205243e-24,3.675365344816159e-25
0.0006636816763073441,0.9554912685397066,3.76,0.0,3.784170899025136e-11,0.00033334853441133335,0.9864241103701383,1.030525750912744e-12,4.1201209029130015e-13,4.397270911205165e-11,2.4769038209257993e-07,4.005329488465606e-19,0.007107935966487244,0.03544230085298605,0.4825802553078289,1.5376882106992558e-08,0.00032855198427003516,7.639368939759443e-14,1.7761010120878274e-21,5.2128039095769675e-18,1.8360299757665565e-21,1.0345944873530406e-06,0.4848076586539545,1.9746125687197256e-07,1.1329553041583098e-23,1.9587612639355726e-18,4.205539728500249e-15,3.622594924075597e-18,1.216927037046506e-13,1.865370725359686e-12,2.991037814566127e-17,2.317760143534303e-25,3.7344563470876136e-17,4.3120525217154385e-09,0.26033136172890486,1.0332786309977079e-14,7.39301850221573e-14,1.1877187100113574e-18,7.118808804871608e-21,1.3786049407248596e-17,6.47353427437373e-08,1.0952816145444635e-20,5.637847272673006e-25,2.583947827262388e-10,3.653080782697029e-08,-6.001948086483362e-21,3.637430331167332e-20,1.8688964217335053e-18,2.197964373227513e-12,6.4852529216635985e-19,7.440114112208791e-22,4.340735549242062e-31,5.672382788964899e-08,5.921807118697686e-11,4.328433373497886e-16,2.569477720190095e-23,9.8036059905758e-19,-8.054652652546626e-26,1.97685039652193e-26
0.0006682737014814719,0.9554690197690202,3.76,0.0,3.794825704605493e-11,0.0003291580171575753,0.9864924587143329,1.0157381966840337e-12,4.0803148450118647e-13,4.391401876639545e-11,2.445475626876002e-07,3.9497879003453763e-19,0.007063534818528157,0.03522308119540882,0.48264372401623395,1.5390928288336132e-08,0.0003244364186013727,7.600244146456424e-14,1.7640979992472627e-21,5.205024748390017e-18,1.8391240169244648e-21,1.0298796140849022e-06,0.4848191029813934,1.952928005569902e-07,1.11978027948227e-23,1.9475795987618308e-18,4.2051439965366226e-15,3.585484572927914e-18,1.2092586871580174e-13,1.8584675660112945e-12,2.957430540861011e-17,2.309867409735735e-25,3.691691955380053e-17,4.285325261082957e-09,0.26031992288377215,1.0462019149848185e-14,7.393574534908018e-14,1.185675171972083e-18,7.085650710404505e-21,1.376858212446897e-17,6.433413297726163e-08,-7.13266192181886e-20,-3.6500182708633476e-24,2.567099013453281e-10,3.652411955347182e-08,5.525935282106823e-20,3.6216569223051767e-20,1.8639397123895283e-18,2.18900079720678e-12,6.444496061580178e-19,-5.084614567947288e-21,-3.095745587489649e-30,5.6378650616141565e-08,5.921405057897639e-11,4.3283424503920436e-16,1.4045284546729586e-22,9.80403465212424e-19,1.0027828950305822e-24,-1.354627548071961e-25
0.0006728657266555998,0.9554470471731722,3.76,0.0,3.8054482795715085e-11,0.0003250447849802733,0.9865599355321626,1.00121467795801e-12,4.0409297013715644e-13,4.385482825706764e-11,2.4146258877179166e-07,3.895265022224917e-19,0.0070196717114338536,0.035006496140958396,0.48270647783772963,1.5404846409185426e-08,0.000320396498815034,7.561512043239607e-14,1.7539292241858118e-21,5.199261325672893e-18,1.842774131702036e-21,1.0252058804211074e-06,0.4848304441884098,1.9315943581755597e-07,1.1072614314521864e-23,1.9370256666433626e-18,4.20600351272411e-15,3.461955664314437e-18,1.2017027283223216e-13,1.8517216375111425e-12,2.924384619837143e-17,2.3026196966005296e-25,3.649653303422922e-17,4.258919260802872e-09,0.260308587108645,1.0260089624724777e-14,7.431727546406656e-14,1.1882390872712985e-18,7.066004465238482e-21,1.375094438554463e-17,6.393774550030977e-08,-1.572100508044688e-20,-4.54112691798575e-25,2.550462579229602e-10,3.651751411117783e-08,-1.493203124056487e-20,3.60605115844045e-20,1.8650662697710904e-18,2.180102790072611e-12,6.408562662890346e-19,1.1453071000029847e-20,2.6110594200171562e-30,5.6037631270922244e-08,5.921008804119501e-11,4.3282535824317237e-16,-3.0851075180825093e-22,9.804457114375225e-19,-1.3292206011318806e-24,3.057182942837332e-25
