Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295)
6.000698844636278e-07,0.8273060083045435,3.76,0.0,0.6170198227058928,0.99993608773456,1.1310584483769967e-05,4.674853385144305e-16,1.6651510521417924e-11,0.00014035688422818021,5.1763286500678154e-05,5.453582727374779e-09,7.980518574280724e-06,1.3706657037919615e-05,2.289242407255668e-05,9.157132343289119e-07,3.6382319951988874e-06,4.856381466537053e-09,3.8201477060455933e-10,3.542380441213788e-09,5.154541707094879e-09,3.374959972461913e-10,5.757575381609869e-09,2.091296250861325e-07,8.801376188817078e-17,5.574896843851284e-14,3.2440397134727834e-13,2.797461536245957e-18,2.3080094541423798e-10,3.0829508247745625e-10,1.0988099062296945e-17,1.7121748246433853e-15,3.4240081145129214e-17,1.2932066706993755e-11,6.256520452683392e-09,2.050774634726737e-18,3.6144996591582885e-16,2.3696437502255473e-21,7.889620644916882e-25,5.979620729633909e-17,6.202509599279065e-16,1.1552148825829454e-18,3.7345104446067414e-23,7.674434601189817e-21,9.3096631457378e-12,9.880638026737675e-20,1.1694908949172486e-24,2.542190160448677e-21,2.3419445681967574e-10,3.833615030885463e-13,5.010071911872855e-21,4.899687679284012e-27,8.38617542463946e-21,5.933582818492099e-19,6.479133933278311e-32,2.4838212559392385e-21,1.3504390205599605e-34,1.7496282857327323e-22,9.566863664289974e-26,1.0167669902109566e-17,1.792126515438353e-17,1.2313853870609447e-20,8.429752613563139e-24,2.490996240236854e-35
6.109906426860517e-07,0.8273061486402308,3.76,0.0,0.6170167263065023,0.9999348664118337,1.1757092062417324e-05,4.803467129993195e-16,1.7024378721829093e-11,0.00014341411364921685,5.26590596541357e-05,5.574532057244029e-09,8.100937684020413e-06,1.3757418627643283e-05,2.3473824573195674e-05,9.528520785687887e-07,3.6708196907596015e-06,4.974326703976714e-09,3.993775530660625e-10,3.768639315925072e-09,5.4765314894267784e-09,3.5354162163049446e-10,6.082442971741453e-09,2.1570280763293144e-07,9.36388727833219e-17,5.986385877522065e-14,3.5384133461251044e-13,3.0976703753610885e-18,2.373531889788342e-10,3.1781153412087537e-10,1.1328036996551857e-17,1.790661022157532e-15,3.5297489468473716e-17,1.3332069313990327e-11,6.550947597545712e-09,2.2954454058391513e-18,3.928982667710034e-16,2.5761241362129296e-21,8.615269298097898e-25,6.401989085999595e-17,6.398670070589826e-16,1.3111571830317588e-18,4.239008105892532e-23,8.160449047319373e-21,9.744721025937587e-12,1.121635260867076e-19,1.293394038269161e-24,2.7635520646709007e-21,2.424650890044927e-10,4.098173620608735e-13,5.785851829186894e-21,5.658377985235744e-27,8.989233587599656e-21,6.213196036906909e-19,7.169753122957528e-32,2.7910260746037303e-21,1.4935159274995733e-34,1.9501610606622235e-22,1.1052937632514515e-25,1.0481691740988827e-17,1.948765538106014e-17,1.2948517628134175e-20,9.403602361100486e-24,2.756634258924873e-35
6.219114009084755e-07,0.8273062892445332,3.76,0.0,0.6170136188469084,0.999933644771624,1.2210221880429996e-05,4.932797018941819e-16,1.7398553524618783e-11,0.00014648150847563113,5.3553125592884515e-05,5.6958958446922956e-09,8.218854640531417e-06,1.3806717241108663e-05,2.4057355659730955e-05,9.908142324296937e-07,3.7023479621930378e-06,5.093086245355157e-09,4.171897337564285e-10,4.004977927917641e-09,5.812469675010004e-09,3.700316790835063e-10,6.4188875195284505e-09,2.2234280807259198e-07,9.951473759472852e-17,6.41978750556453e-14,3.853423387771961e-13,3.422761231792615e-18,2.439707259846413e-10,3.2742919637601883e-10,1.1671603609336746e-17,1.871217831756518e-15,3.636615092982536e-17,1.3736354435097601e-11,6.854373423090575e-09,2.5634191299731104e-18,4.264686118222214e-16,2.7965589048315383e-21,9.3927144423486e-25,6.845613016510034e-17,6.597230167016609e-16,1.4847774807904708e-18,4.8007385230512193e-23,8.666495632741811e-21,1.0192869369068859e-11,1.2703745484273782e-19,1.4275112032188582e-24,2.999860771576486e-21,2.5082749311242007e-10,4.375565958906951e-13,6.66317110848918e-21,6.516370868809627e-27,9.622393355980921e-21,6.501362762504873e-19,7.91993014535744e-32,3.1293849480926924e-21,1.6488550080215626e-34,2.169412904298496e-22,1.2734135541206719e-25,1.0799055851026958e-17,2.1159462797413324e-17,1.3604963924715272e-20,1.0469222046338297e-23,3.0451910151020374e-35
6.328321591308994e-07,0.8273064301176148,3.76,0.0,0.6170105005970251,0.9999324228389527,1.2669836314095333e-05,5.062831187541017e-16,1.7773999483425985e-11,0.00014955879405993607,5.4445484757951436e-05,5.817662819820025e-09,8.334312023789839e-06,1.385464216339794e-05,2.4642957474810167e-05,1.0296029905631953e-06,3.7328599400541998e-06,5.212651218181566e-09,4.3545366288580273e-10,4.251652145305895e-09,6.162694958423045e-09,3.869694390817219e-10,6.767083540557215e-09,2.2904830713311732e-07,1.056477258949574e-16,6.875811921344928e-14,4.190098474166532e-13,3.774196407088909e-18,2.5065205223398626e-10,3.371457761826091e-10,1.201871643441035e-17,1.9538578491568285e-15,3.744581031008033e-17,1.4144825994942905e-11,7.166892339341881e-09,2.8563606725128664e-18,4.622637453471622e-16,3.0316247596690375e-21,1.0224598114938756e-24,7.311129905074803e-17,6.798155996240014e-16,1.6777078083261576e-18,5.424989183610234e-23,9.192900492154623e-21,1.0654232661742628e-11,1.4356848834445347e-19,1.5724443128414383e-24,3.251840295642252e-21,2.592788537485451e-10,4.666152662232968e-13,7.652949090008853e-21,7.484345075129542e-27,1.028644360559564e-20,6.798172669820156e-19,8.733583980248912e-32,3.501375437994683e-21,1.8172577483697013e-34,2.40874129656855e-22,1.4631507028102957e-25,1.1119686423168706e-17,2.2941690267162137e-17,1.4283523417884987e-20,1.1633348491153209e-23,3.3581753034798835e-35
6.437529173533232e-07,0.8273065712596198,3.76,0.0,0.6170073718177541,0.9999312006370791,1.3135800160677924e-05,5.193558692465078e-16,1.81506823057419e-11,0.00015264570483622278,5.533613767486771e-05,5.939822080810236e-09,8.447354569445945e-06,1.3901277170629282e-05,2.523057381952929e-05,1.0692215737181174e-06,3.762397567108111e-06,5.333012982479884e-09,4.5417161370752916e-10,4.508919131159875e-09,6.52754735427256e-09,4.04358134701277e-10,7.1272051947330134e-09,2.3581800678379084e-07,1.1204423953556023e-16,7.355176799720661e-14,4.549497632167156e-13,4.153489520162278e-18,2.573957332013908e-10,3.4695908704488975e-10,1.2369296819895494e-17,2.0385933405181412e-15,3.8536224239302306e-17,1.4557392384469092e-11,7.488596663325062e-09,3.1760143787929137e-18,5.003894464726349e-16,3.2820184237025527e-21,1.1113643922610466e-24,7.799183195928976e-17,7.001415878204192e-16,1.8916972116676558e-18,6.117426942921155e-23,9.739983823330543e-21,1.1128931975064043e-11,1.6190703648161287e-19,1.7288165303036945e-24,3.520236040781729e-21,2.678164628098334e-10,4.970296641427495e-13,8.767030930635658e-21,8.573884753496677e-27,1.0982172024680922e-20,7.103713452514072e-19,9.614810696031043e-32,3.909618125804246e-21,1.999561568209005e-34,2.6695741444150493e-22,1.6767892075223406e-25,1.144351116749721e-17,2.4839477486648183e-17,1.4984524144870883e-20,1.2903074361298265e-23,3.69716413148567e-35
6.546736755757471e-07,0.8273067126706755,3.76,0.0,0.6170042327611837,0.9999299781876125,1.3607980749820193e-05,5.324969451295647e-16,1.8528568829403877e-11,0.0001557419841204745,5.6225084948400505e-05,6.062363086188225e-09,8.558028869410516e-06,1.394670086957572e-05,2.5820151927767333e-05,1.1096731312324068e-06,3.7910015732326815e-06,5.4541631277961565e-09,4.733457861265167e-10,4.777037301092562e-09,6.907368141830523e-09,4.2220096585472816e-10,7.499426365982565e-09,2.4265062990169836e-07,1.1871071158934706e-16,7.858607222723354e-14,4.932710525820462e-13,4.562206208726142e-18,2.642004033548961e-10,3.568670480859117e-10,1.2723269896440599e-17,2.125436258140247e-15,3.96371610902309e-17,1.4973966421647526e-11,7.81957671821341e-09,3.524205994602256e-18,5.409545611434311e-16,3.548456850819346e-21,1.2062658048923862e-24,8.310422362185423e-17,7.206980325158001e-16,2.1286177465219587e-18,6.884117477969362e-23,1.0308060258567967e-20,1.1617085122090123e-11,1.8221411620126164e-19,1.897272527317981e-24,3.805815025904922e-21,2.7643772064567827e-10,5.288363023871534e-13,1.0018245682582752e-20,9.797536253411097e-27,1.1710365180455412e-20,7.418070917762464e-19,1.0567887833577491e-31,4.35688168339516e-21,2.196640686174779e-34,2.95341194551505e-22,1.9168033664431388e-25,1.1770461281658735e-17,2.6858101756261143e-17,1.5708291676865058e-20,1.4285859592678066e-23,4.063804412762264e-35
6.65594433798171e-07,0.8273068543508924,3.76,0.0,0.6170010836707889,0.9999287555106151,1.4086248038915821e-05,5.457054185775609e-16,1.8907626998454813e-11,0.00015884738390738835,5.7112327257612805e-05,6.185275646906703e-09,8.66638309361809e-06,1.3990987016385952e-05,2.6411642254432276e-05,1.1509607434677467e-06,3.818711458418514e-06,5.576093469945194e-09,4.929783102196546e-10,5.056266282867122e-09,7.3024998123823796e-09,4.4050110234058284e-10,7.883920737920023e-09,2.4954491994279823e-07,1.256536053430033e-16,8.38683561653238e-14,5.340857697584595e-13,5.001964842640573e-18,2.71064765296119e-10,3.6686768280422515e-10,1.3080564534216208e-17,2.2143982557971027e-15,4.074840084160079e-17,1.539446529993384e-11,8.159920931465085e-09,3.90284459367708e-18,5.840710339561284e-16,3.831677436443267e-21,1.3074530257855159e-24,8.845502880226286e-17,7.41482201479155e-16,2.3904706574756027e-18,7.731545335269685e-23,1.0897439248604218e-20,1.21188068135044e-11,2.0466188644491025e-19,2.0784787580540706e-24,4.109366109566423e-21,2.851401366971914e-10,5.620719078764074e-13,1.1420466801347828e-20,1.1168867296028068e-26,1.2471808617989802e-20,7.741329081333062e-19,1.1597278870881287e-31,4.8460880016285315e-21,2.4094070542233608e-34,3.261829998796878e-22,2.1858695158057094e-25,1.2100471410215949e-17,2.900297873152509e-17,1.6455149265533162e-20,1.5789542943059896e-23,4.459814674736733e-35
6.765151920205948e-07,0.8273069963003653,3.76,0.0,0.6169979247816351,0.9999275326246998,1.457047469360204e-05,5.589804368362901e-16,1.928782583848522e-11,0.0001619616646645213,5.799786535123108e-05,6.308549918291629e-09,8.772466731936443e-06,1.4034204815690317e-05,2.7004998276762257e-05,1.1930874241858276e-06,3.845565482932075e-06,5.698796047526477e-09,5.130712496644133e-10,5.346866877972728e-09,7.713286019208111e-09,4.592616867125107e-10,8.280861865528148e-09,2.5649964061752277e-07,1.3287941333877735e-16,8.940601699253178e-14,5.775090805046355e-13,5.474437249579203e-18,2.779875887373336e-10,3.7695911756390064e-10,1.344111328903276e-17,2.30549070365092e-15,4.1869734912736054e-17,1.5818810526382433e-11,8.509715931685144e-09,4.313924513030415e-18,6.298539398849869e-16,4.1324382274234735e-21,1.4152234878454569e-24,9.405086209483406e-17,7.624915759912437e-16,2.6793927419209475e-18,8.66663457859334e-23,1.1508425455813914e-20,1.2634208811101815e-11,2.29434199195202e-19,2.2731237378597773e-24,4.431700213790957e-21,2.93921329659818e-10,5.967734145485466e-13,1.2988675140705906e-20,1.2702528578157007e-26,1.3267286989023292e-20,8.073570259688281e-19,1.2707637746698117e-31,5.380317376069918e-21,2.6388112518263965e-34,3.59648063967134e-22,2.4868782516925247e-25,1.243347959560991e-17,3.127966315592208e-17,1.7225417997393987e-20,1.7422353667214758e-23,4.886986807667291e-35
6.983567084654424e-07,0.827307281007385,3.76,0.0,0.6169915785064995,0.999925086293847,1.5556310659282456e-05,5.857270419709221e-16,2.0051526890104617e-11,0.00016821595207321396,5.976383220979674e-05,6.556145887005728e-09,8.978025439717007e-06,1.4117691056569686e-05,2.8197135350477518e-05,1.2798697268112817e-06,3.89685279048215e-06,5.946487154748473e-09,5.546463170544901e-10,5.963231770266003e-09,8.583202188788392e-09,4.981766486919893e-10,9.112778358217967e-09,2.7058552807842775e-07,1.482058832032387e-16,1.012774204636331e-13,6.726578415044166e-13,6.524482455689364e-18,2.9200402738574596e-10,3.9740739621930895e-10,1.4171721421442995e-17,2.494111098540189e-15,4.414190768655286e-17,1.6678747168708185e-11,9.237996379508397e-09,5.241823674091613e-18,7.298951924899335e-16,4.7897171253135855e-21,1.6517467709293937e-24,1.0600436963093357e-16,8.051769125424374e-16,3.347709345010281e-18,1.0829820721464303e-22,1.2796416690312675e-20,1.3706486923517952e-11,2.8674978665161334e-19,2.705596039685602e-24,5.136072827750122e-21,3.1171106509454436e-10,6.707228621752161e-13,1.6688916284024404e-20,1.6321253032785336e-26,1.4963483705747227e-20,8.765322967647533e-19,1.5190854264191604e-31,6.59699012846051e-21,3.1515339392633627e-34,4.351487578717375e-22,3.197435249957442e-25,1.3108258937564479e-17,3.625137306757483e-17,1.883746325756036e-20,2.1110297742462702e-23,5.842361572111155e-35
7.180140732658054e-07,0.8273075381652132,3.76,0.0,0.6169858355403992,0.9999228840417295,1.6462724173318685e-05,6.100193787873942e-16,2.0742469447866326e-11,0.00017387294677960786,6.134738275503826e-05,6.7801273084363805e-09,9.155778328005582e-06,1.4189785545174464e-05,2.927602821770666e-05,1.3608723644312284e-06,3.940442759912607e-06,6.171974755307522e-09,5.93657957375032e-10,6.559490233275257e-09,9.423134953142822e-09,5.348059061691927e-10,9.905811887853102e-09,2.8345750059143425e-07,1.630329737971015e-16,1.1291076136082503e-13,7.684329797371487e-13,7.59929692579518e-18,3.048077488350495e-10,4.1610462761478773e-10,1.4839794383626436e-17,2.6712643574949607e-15,4.621952022975621e-17,1.7465142807780154e-11,9.926606033417629e-09,6.209704097873646e-18,8.302711636081094e-16,5.44929058695461e-21,1.8902930452999915e-24,1.176681007882709e-16,8.443428901129501e-16,4.066218450295912e-18,1.3155716579753915e-22,1.4032478061045524e-20,1.4719389960149494e-11,3.4838799330305567e-19,3.1481507203728742e-24,5.842840906506392e-21,3.2796957516780095e-10,7.42665271040307e-13,2.0762147886091208e-20,2.0304748047198156e-26,1.661431963832006e-20,9.41941649451335e-19,1.7753408441285318e-31,7.88030577406124e-21,3.6802450083521673e-34,5.138942116840676e-22,3.9800267472158717e-25,1.3725259548647817e-17,4.1235291466189676e-17,2.0371552090159574e-20,2.4962033776150263e-23,6.828313021205707e-35
7.376714380661683e-07,0.8273077961962656,3.76,0.0,0.6169800641194985,0.9999206813449979,1.7386595265259498e-05,6.345169869647029e-16,2.143667282190979e-11,0.00017955535582611044,6.292542603859772e-05,7.0051424388418915e-09,9.326981127297052e-06,1.4259314728526037e-05,3.0360362024148006e-05,1.4446376484915075e-06,3.9817982727275516e-06,6.399850358868073e-09,6.34190745069896e-10,7.196698690435312e-09,1.0319181262826901e-08,5.729749101936946e-10,1.0741872913595552e-08,2.9650693398452836e-07,1.788789243140784e-16,1.2548986289604223e-13,8.745956527510416e-13,8.80862701797506e-18,3.1778468376407093e-10,4.350714094312887e-10,1.5517523041264667e-17,2.855485633784981e-15,4.8327094664984696e-17,1.8262968518980045e-11,1.0647111151687861e-08,7.317813955590745e-18,9.412224410955916e-16,6.178449464190357e-21,2.1551921140865214e-24,1.3023131701144736e-16,8.842087084146592e-16,4.9125717134815355e-18,1.5895720338038617e-22,1.5343108490878267e-20,1.577823615873755e-11,4.210131896800969e-19,3.6459938517125834e-24,6.624109440502149e-21,3.444512155511567e-10,8.199403647123547e-13,2.5663991184373298e-20,2.5098595834341986e-26,1.8387609863255823e-20,1.0103826925993542e-18,2.065986734649679e-31,9.365200961660162e-21,4.279508738697025e-34,6.040846815391588e-22,4.922260032663341e-25,1.4351158846425546e-17,4.6739084744584564e-17,2.198640307951987e-20,2.9379232314766146e-23,7.946636758791685e-35
7.573288028665312e-07,0.8273080551006156,3.76,0.0,0.616974265337844,0.9999184782705753,1.8327285306642057e-05,6.592170116667114e-16,2.213399212318446e-11,0.00018526206110745422,6.44979684325485e-05,7.2311452292836085e-09,9.491942687664628e-06,1.4326550858565849e-05,3.144995266586891e-05,1.5311810384650932e-06,4.021098296617103e-06,6.630075068326685e-09,6.762547306628952e-10,7.876416184325152e-09,1.1273381619903557e-08,6.127013211407378e-10,1.1621977017539126e-08,3.097273094677681e-07,1.9578254754986955e-16,1.3906046823946107e-13,9.91932998323845e-13,1.0164256087455295e-17,3.309299031015404e-10,4.543002604896588e-10,1.6204637651756014e-17,3.0468327991841424e-15,5.04637978080697e-17,1.9071911089770348e-11,1.1399964029826139e-08,8.581125824109454e-18,1.0635374948691096e-15,6.982388973484539e-21,2.4484980642418823e-24,1.4373474909852975e-16,9.247668475158326e-16,5.905040082108255e-18,1.9109050823596364e-22,1.67299645747271e-20,1.6883589843033084e-11,5.06199052420504e-19,4.203977802042696e-24,7.485434896027956e-21,3.611459300368186e-10,9.027701915229353e-13,3.1531120864047967e-20,3.083645779125571e-26,2.028792390851531e-20,1.0818984438457108e-18,2.39448714876626e-31,1.1076071309871702e-20,4.95638825359978e-34,7.069923277288033e-22,6.05053828345739e-25,1.4985709326345343e-17,5.2800268574708134e-17,2.3683829369985848e-20,3.442559052698126e-23,9.21067164325732e-35
7.769861676668942e-07,0.8273083148782316,3.76,0.0,0.6169684402176526,0.9999162748760877,1.928418646569763e-05,6.841170573262738e-16,2.2834291775358635e-11,0.00019099201684228355,6.606501675843891e-05,7.458092586691236e-09,9.650971048412926e-06,1.439173666835064e-05,3.2544635640716845e-05,1.6205174634493719e-06,4.058509676822315e-06,6.862611994914292e-09,7.198595067119881e-10,8.600211635988776e-09,1.228778555867902e-08,6.540026871547586e-10,1.2547142861175941e-08,3.231122965437628e-07,2.1378290247736045e-16,1.5366907597003023e-13,1.121266585543185e-12,1.1678590955887113e-17,3.4423906211972445e-10,4.737845959719384e-10,1.6900900650784962e-17,3.24536179254254e-15,5.262889619645408e-17,1.9891694930871215e-11,1.2185605144222818e-08,1.00156653014098e-17,1.1980401763985754e-15,7.866537809366713e-21,2.772362094414436e-24,1.5821975536994895e-16,9.660116609450141e-16,7.063891326885428e-18,2.286140274234527e-22,1.8194684118309365e-20,1.8035995530050275e-11,6.056917420582512e-19,4.827211041613914e-24,8.432623144738426e-21,3.780447004502558e-10,9.913785027075719e-13,3.8517795731721834e-20,3.766919134871923e-26,2.231983981982385e-20,1.1565308100543442e-18,2.7645438789886548e-31,1.3039408050746338e-20,5.7184281834207204e-34,8.239885801601986e-22,7.394670508231642e-25,1.562869310289474e-17,5.945787257793705e-17,2.5465632609753348e-20,4.016987914226319e-23,1.0634672292828021e-34
7.966435324672571e-07,0.8273085755289727,3.76,0.0,0.6169625897131057,0.9999140712108956,2.0256721520382033e-05,7.092151283030607e-16,2.353744503607381e-11,0.00019674424574488668,6.762657823797365e-05,7.685944220451216e-09,9.80437116966991e-06,1.4455088581353906e-05,3.364426391844256e-05,1.712661356958976e-06,4.09418759443345e-06,7.097426173126779e-09,7.650142556311925e-10,9.369663404075556e-09,1.3364451076492724e-08,6.968964735032554e-10,1.3518392948315504e-08,3.3665574762301844e-07,2.3291928324729003e-16,1.6936294396209481e-13,1.2634528121936506e-12,1.3364677759362082e-17,3.5770836692667617e-10,4.935186760041873e-10,1.7606104815836542e-17,3.4511268293375796e-15,5.4821750368662245e-17,2.0722079922278354e-11,1.3004464619082212e-08,1.1638549512979763e-17,1.3455903189704e-15,8.836562123161609e-21,3.1290346059073487e-24,1.737283242025901e-16,1.007939273406801e-15,8.411542965697212e-18,2.7225442922305547e-22,1.9738893311850307e-20,1.9235980236100962e-11,7.21423168935527e-19,5.5210648063052224e-24,9.471733703540622e-21,3.9513950220244866e-10,1.0859906642707001e-12,4.679752243554083e-20,4.57664768940131e-26,2.448794963757548e-20,1.2343207265646656e-18,3.1801059390798933e-31,1.528390509183763e-20,6.573673589362886e-34,9.565486639474978e-22,8.988194576859061e-25,1.627992021082309e-17,6.67524523683794e-17,2.733360500056885e-20,4.668618409434779e-23,1.2233845649579967e-34
