Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631)
6.496106650162034e-05,0.9207562086847959,3.76,0.0,0.11985378679635933,0.5303587073819207,0.4918814955389482,2.1436154251535515e-06,2.3687397108886056e-05,0.04210624365160532,0.0012249557102194844,6.560387294218984e-07,0.009093099296503187,0.027137103477451463,0.41732641292431816,0.00599596320715354,0.0024176946590901732,4.508180278332127e-06,6.211546673920101e-05,0.020580258285649248,0.0017332335922414096,0.0009708716105036526,0.2559842007589996,6.0722661500486236e-05,2.2964594085889447e-09,0.0003153782947782167,0.04954275024146567,0.00012705214503761332,8.555950560511513e-05,0.0001853846773257579,3.017716256851259e-12,7.150523099531006e-10,9.921308768745923e-12,3.8088641627362587e-06,0.08431208787330559,0.00042861932539415887,0.0012064738074029327,2.6922647465329963e-08,2.570264900237094e-10,6.536390977425445e-08,2.1152144830310647e-08,0.0007170073288867357,1.2036280188908585e-07,1.070112828804262e-10,1.1407401287571976e-05,0.0004106513314974124,6.22065832938498e-10,4.779146732870614e-08,7.218192294024499e-05,4.196954696918718e-05,0.003532475590203646,1.4542390807578254e-09,4.133734329461429e-09,2.246345163687396e-11,9.140761099419439e-17,8.25933390433333e-06,2.0404986609911475e-19,6.104712123683533e-08,8.956760353635659e-08,3.4632515092341692e-12,2.51663847245387e-08,1.5774509224547192e-11,1.721505678713986e-07,4.13295478400735e-20,6.333053810711989e-16,3.6121793002938696e-11,2.085592195167821e-12,2.1153108216629095e-13,4.517580937146425e-13,4.296826022134796e-16
6.498850080748643e-05,0.920859542088373,3.76,0.0,0.11921381939667593,0.5292543781355663,0.49297966713078156,2.1790144888638265e-06,2.3913618714269474e-05,0.04202652322525641,0.001220724513227476,6.533629616254762e-07,0.00913167699548567,0.027274841696155305,0.4177469843313728,0.005977000266379366,0.002428461544102118,4.486676641020875e-06,6.187747057223652e-05,0.020476027379582654,0.0017210704051782398,0.0009709466490119569,0.25659869795023676,6.043679462873278e-05,2.2988092988873093e-09,0.0003152783186975006,0.049600739613912835,0.00012751023314786373,8.584275238093141e-05,0.00018621294605277212,3.024629881631112e-12,7.133459371162576e-10,9.94383843202476e-12,3.817273876049452e-06,0.0845486021133942,0.00042959402814870027,0.0012068223360557956,2.7036336124409214e-08,2.5882381124069033e-10,6.53251869677368e-08,2.1284134191217334e-08,0.0007158036553221968,1.2078863677712977e-07,1.0775641448152968e-10,1.1423362391737999e-05,0.00041004955188037333,6.253459544091661e-10,4.8050258167304075e-08,7.237478195614485e-05,4.20984361916211e-05,0.003534140137117579,1.4517318255854039e-09,4.166747469006141e-09,2.2536059663947847e-11,9.19128889458302e-17,8.286592993828613e-06,2.0517647692811463e-19,6.123182120282927e-08,8.960992896523108e-08,3.4710892231223774e-12,2.4988822286541508e-08,1.587503639235843e-11,1.727361452409306e-07,4.155800589210089e-20,6.326737358136563e-16,3.63776667883122e-11,2.0905262683910905e-12,2.1303137490734463e-13,4.542917264036037e-13,4.333530059310834e-16
6.501593511335253e-05,0.9209628671233445,3.76,0.0,0.11857442952889799,0.528147464328534,0.49408023353831454,2.215041355996153e-06,2.4142127717659823e-05,0.041946165963522235,0.0012164804688182206,6.506799083736589e-07,0.009170479245723975,0.027413433701404442,0.418165565575273,0.00595801668778216,0.0024393035227500883,4.4651262040270165e-06,6.163794204755397e-05,0.020371617880083938,0.00170891517951835,0.0009710086455561083,0.2572145423208792,6.015004396213958e-05,2.301153291856834e-09,0.0003151701673574356,0.04965816038505582,0.00012796906517783407,8.612631741652886e-05,0.00018704442786046855,3.031523905370809e-12,7.11623814685771e-10,9.96630215580135e-12,3.825657244433911e-06,0.08478572274450807,0.00043056561029912953,0.0012071503312931873,2.715051818564881e-08,2.6063225252247585e-10,6.528496414895041e-08,2.141716843300726e-08,0.0007145855266592694,1.2121480537319067e-07,1.0850742246200455e-10,1.1439317096079432e-05,0.0004094383155916511,6.286370760171552e-10,4.831043781944362e-08,7.256725998185592e-05,4.222726007297271e-05,0.0035357210801443112,1.4491808776173554e-09,4.200084836631686e-09,2.2608902703946178e-11,9.242091648535687e-17,8.313793085554696e-06,2.063092223648806e-19,6.141595984307838e-08,8.965013550652414e-08,3.4789036339644177e-12,2.4811187532988467e-08,1.597625890571526e-11,1.733204245939504e-07,4.178770954880843e-20,6.32029472076872e-16,3.663573276059652e-11,2.0954428631889613e-12,2.1454453512624944e-13,4.568440982635361e-13,4.370591764361757e-16
6.504336941921862e-05,0.9210661820166638,3.76,0.0,0.11793562838512667,0.5270379657977345,0.4951831942413962,2.251707637827501e-06,2.4372945679017723e-05,0.04186516945978926,0.0012122236594927932,6.479896158311352e-07,0.009209507533013054,0.027552884896003823,0.41858213444981246,0.005939012544325923,0.0024502212623229696,4.443529786205703e-06,6.139688617989999e-05,0.0202670333209584,0.0016967684041598147,0.0009710574828226289,0.25783173378875035,5.986242157201941e-05,2.3034909634547447e-09,0.0003150537854834433,0.049715005830659895,0.00012842862674867204,8.641018724292904e-05,0.00018787911228681603,3.0383976541936768e-12,7.098859250757895e-10,9.988696869678683e-12,3.834013413902456e-06,0.08502344916006808,0.0004315340166423273,0.001207457711964528,2.7265195183933792e-08,2.6245185223264146e-10,6.52432312393968e-08,2.1551256426339662e-08,0.0007133529191078628,1.216412782109189e-07,1.092643556174245e-10,1.1455264961662905e-05,0.00040881760244961506,6.319391428821117e-10,4.857201085802426e-08,7.275933880588519e-05,4.2356005129253195e-05,0.0035372177289197783,1.446586524243382e-09,4.233750098228801e-09,2.268198087665379e-11,9.293170551702086e-17,8.340931637337886e-06,2.0744809473101582e-19,6.159951818095212e-08,8.968820565468471e-08,3.4866937501607268e-12,2.4633490412053114e-08,1.6078181314989716e-11,1.739033491516446e-07,4.201865788300733e-20,6.313725056490942e-16,3.689601243279405e-11,2.1003415360413405e-12,2.160706896082272e-13,4.594153170152058e-13,4.4080133328293877e-16
6.507080372508472e-05,0.92116948509057,3.76,0.0,0.1172974272376201,0.5259258825308726,0.49628854858164695,2.2890251720780213e-06,2.4606094266747916e-05,0.041783531340316205,0.0012079541697405916,6.452921316208187e-07,0.009248763355517185,0.02769320071276614,0.41899666858323414,0.005919987910224304,0.0024612154377823526,4.4218882216656064e-06,6.115430829489122e-05,0.02016227728760602,0.001684630571977675,0.0009710930432813975,0.2584502721926528,5.9573939766063654e-05,2.3058218776451896e-09,0.00031492911824338826,0.049771269177083056,0.0001288889032803276,8.669434816713268e-05,0.00018871698828895242,3.0452504562924607e-12,7.081322535563042e-10,1.0011020194768237e-11,3.842341488230905e-06,0.08526178069833004,0.0004324991916416545,0.0012077443980431808,2.7380368714570675e-08,2.64282649259056e-10,6.519997822006631e-08,2.16864070199828e-08,0.0007121058098231998,1.2206802538833132e-07,1.1002726310824829e-10,1.1471205541967668e-05,0.00040818739294612574,6.352520980693794e-10,4.883498192995861e-08,7.29509999752823e-05,4.248465761945926e-05,0.0035386293936191487,1.4439484798228649e-09,4.267746978183295e-09,2.2755294260535273e-11,9.344526861787941e-17,8.36800607314596e-06,2.085931252796692e-19,6.17824770870845e-08,8.972412191764077e-08,3.49445872104654e-12,2.4455740997031534e-08,1.618080787054338e-11,1.7448486149284775e-07,4.2250857913760024e-20,6.307028516065199e-16,3.7158527587428335e-11,2.1052218419926736e-12,2.1760996659154237e-13,4.620055007066689e-13,4.445797803084588e-16
6.509823803095082e-05,0.9212727745633038,3.76,0.0,0.11665983741103966,0.5248112146132284,0.49739629581027506,2.3270060113895015e-06,2.4841595272074066e-05,0.04170124925149267,0.0012036720854560043,6.425875042534857e-07,0.009288248218631575,0.027834386603293685,0.41940914550072883,0.005900942860413546,0.002472286730391449,4.400202353247449e-06,6.091021393125457e-05,0.02005735339725342,0.0016725021783771427,0.0009711152085862411,0.25907015732032235,5.928461099859953e-05,2.308145568692021e-09,0.0003147961110159865,0.04982694362101583,0.00012934987981418113,8.697878626218533e-05,0.0001895580441873599,3.0520816104076105e-12,7.063627846957498e-10,1.0033270679333023e-11,3.850640594972355e-06,0.08550071666235713,0.0004334610794566718,0.0012080103102116158,2.7496040342028526e-08,2.6612468067744693e-10,6.515519506985364e-08,2.1822629020111243e-08,0.0007108441766494463,1.2249501638552357e-07,1.1079619435713789e-10,1.1487138383934363e-05,0.0004075476680350026,6.38575883262416e-10,4.909935554844892e-08,7.31422247571445e-05,4.2613203565400125e-05,0.0035399553849011943,1.4412663362248562e-09,4.302079237560165e-09,2.2828842883916188e-11,9.396161617082413e-17,8.39501378330096e-06,2.0974437133828097e-19,6.196481755051216e-08,8.975786681549377e-08,3.5021979551031347e-12,2.4277949418532103e-08,1.6284142790942878e-11,1.7506490380827868e-07,4.24843207031864e-20,6.300205441645714e-16,3.7423300217046154e-11,2.1100833267491184e-12,2.1916249480015708e-13,4.64614781300016e-13,4.483950361870739e-16
6.512567233681691e-05,0.921376048693228,3.76,0.0,0.11602287028343675,0.5236939622330743,0.4985064350838275,2.3656624216493113e-06,2.507947059059312e-05,0.041618320862771285,0.0011993774939824903,6.398757832647687e-07,0.009327963635847446,0.02797644803921758,0.4198195426177498,0.005881877470639946,0.0024834358270190682,4.378473032820058e-06,6.066460885395375e-05,0.019952265301483,0.0016603837213836378,0.0009711238601276195,0.25969138890533766,5.899444788333108e-05,2.3104615647194097e-09,0.0003146547094580365,0.049882022326809855,0.00012981154114302508,8.726348732475376e-05,0.0001904022676908751,3.058890400408393e-12,7.045775032268736e-10,1.0055445946466797e-11,3.858909892891548e-06,0.08574025631772786,0.00043441962400067027,0.0012082553699198815,2.7612211494809335e-08,2.6797798162409147e-10,6.51088718378089e-08,2.1959931400078963e-08,0.0007095679981005904,1.229222197539264e-07,1.1157119919863987e-10,1.1503063027925874e-05,0.000406898409147257,6.419104382157997e-10,4.9365135966371623e-08,7.333299417551944e-05,4.274162878484262e-05,0.0035411950139742155,1.4385404258805958e-09,4.336750677092867e-09,2.2902626781612667e-11,9.44807576904002e-17,8.421952130047449e-06,2.109018414810456e-19,6.214652019472466e-08,8.978942288207132e-08,3.509910664219753e-12,2.41001258519751e-08,1.6388190656204438e-11,1.7564341734353468e-07,4.271904734300795e-20,6.293254931835991e-16,3.7690352506610105e-11,2.114925526615901e-12,2.2072840428963198e-13,4.672432782412098e-13,4.522475193198515e-16
6.515310664268301e-05,0.921479305729399,3.76,0.0,0.1153865373141556,0.5225741257380992,0.4996189654126644,2.405006903774817e-06,2.5319742252872795e-05,0.04153474387910907,0.0011950704847593775,6.371570196084859e-07,0.009367911132988613,0.02811939052134048,0.4202278371842096,0.005862791817884859,0.002494663423252631,4.356701127207655e-06,6.041749914781971e-05,0.019847016703784578,0.0016482757029541591,0.0009711188787315679,0.26031396659774597,5.8703463272870915e-05,2.3127694158712094e-09,0.00031450485970325114,0.049936498410340216,0.00013027387174596074,8.754843693150536e-05,0.00019124964590604235,3.0656761223729064e-12,7.027763992195275e-10,1.0077543069520596e-11,3.867148449213124e-06,0.0859803988721022,0.0004353747688015499,0.0012084794997896384,2.7728883683894073e-08,2.6984258962192364e-10,6.506099860607033e-08,2.2098323217262367e-08,0.0007082772537424278,1.233496040660735e-07,1.1235232782184148e-10,1.1518979004529555e-05,0.0004062395984471491,6.452557014934896e-10,4.963232762935193e-08,7.352328898335734e-05,4.286991879523722e-05,0.0035423475930111956,1.4357706536817194e-09,4.371765158242923e-09,2.297664601025412e-11,9.500270548903989e-17,8.44881843595085e-06,2.1206554895937206e-19,6.232756525684122e-08,8.981877267553585e-08,3.5175958520283223e-12,2.3922280592165416e-08,1.6492955858997885e-11,1.7622034277765263e-07,4.2955041502475387e-20,6.286176864428505e-16,3.795970694146082e-11,2.119747984592824e-12,2.2230782746927223e-13,4.698911038166802e-13,4.561374681717642e-16
6.518054094854911e-05,0.9215825438517787,3.76,0.0,0.11475085003144424,0.5214517056141603,0.5007338856804835,2.4450521939994216e-06,2.5562432409604058e-05,0.04145051603673867,0.0011907511490251259,6.344312653982077e-07,0.009408092246338054,0.028263219575067316,0.420634006310001,0.005843685980290096,0.002505970222168418,4.33488751350189e-06,6.016889116051311e-05,0.01974161135170231,0.0016361786283256303,0.0009711001447492427,0.2609378899750262,5.841167022175632e-05,2.315068639450113e-09,0.0003143465083457086,0.049990364946773,0.0001307368558031532,8.78336204067181e-05,0.00019210016532314632,3.072438055081848e-12,7.009594623529393e-10,1.0099559901775009e-11,3.87535536602508e-06,0.08622114348301838,0.0004363264570687019,0.0012086826234456998,2.7846058353967752e-08,2.7171853990748965e-10,6.501156553938106e-08,2.2237813544853848e-08,0.0007069719240526771,1.2377713684112788e-07,1.131396308564697e-10,1.1534885835984213e-05,0.0004055712187346868,6.486116093038519e-10,4.990093477588993e-08,7.37130896838328e-05,4.2998058863025034e-05,0.0035434124351997206,1.4329569486655292e-09,4.407126594894358e-09,2.3050900566244068e-11,9.55274705189186e-17,8.475609991114431e-06,2.1323552474236595e-19,6.250793292932945e-08,8.98458987795229e-08,3.525252749726941e-12,2.3744423987569017e-08,1.659844276901887e-11,1.767956200496646e-07,4.319230924094174e-20,6.278971072029475e-16,3.8231386267993147e-11,2.1245502313968946e-12,2.2390089777328634e-13,4.725583813706559e-13,4.600653115754873e-16
6.52079752544152e-05,0.9216857612837721,3.76,0.0,0.11411582002033463,0.5203267024642453,0.5018511946636621,2.4858112621639394e-06,2.5807563317836654e-05,0.04136563509909761,0.0011864195795513479,6.316985737965982e-07,0.009448508520816575,0.028407940746273296,0.42103802698944787,0.0058245600370534336,0.0025173569331325306,4.3130330779878755e-06,5.9918791472833e-05,0.019636053029323253,0.0016240930053950976,0.0009710675381550969,0.2615631585529683,5.8119081951888354e-05,2.317358749251448e-09,0.00031417960238338773,0.05004361497795616,0.0001312004771908826,8.811902280439048e-05,0.00019295381177785505,3.07917546864281e-12,6.991266837671811e-10,1.0121494056315955e-11,3.883529730804353e-06,0.0864624892657319,0.0004372746317532237,0.0012088646653555944,2.796373692003821e-08,2.7360586730552425e-10,6.49605628554842e-08,2.2378411522637284e-08,0.0007056519902807844,1.2420478507359706e-07,1.1393315930966078e-10,1.1550783037440105e-05,0.0004048932533518825,6.519780960808645e-10,5.0170961576109714e-08,7.390237653574689e-05,4.312603404589077e-05,0.003544388854761569,1.4300992760079835e-09,4.442838945259266e-09,2.3125390438174657e-11,9.605506324599578e-17,8.502324058155994e-06,2.1441179300801784e-19,6.268760316282945e-08,8.987078380372647e-08,3.5328805233299047e-12,2.3566566447523527e-08,1.6704655800302816e-11,1.7736918838406313e-07,4.34308554385444e-20,6.271637347119355e-16,3.850541345167526e-11,2.129331794267816e-12,2.2550774998877824e-13,4.752452316909916e-13,4.640314405320784e-16
6.52354095602813e-05,0.9217889562059609,3.76,0.0,0.1134814589211909,0.5191991170078508,0.5029708910318995,2.5272973156354386e-06,2.6055157338841077e-05,0.04128009885721823,0.0011820758706471807,6.28958999083063e-07,0.009489161509775596,0.028553559600689754,0.4214398761040284,0.005805414068417557,0.0025288242718043597,4.291138717282157e-06,5.9667206914023834e-05,0.01953034555657143,0.0016120193446308414,0.0009710209385592778,0.2621897717859341,5.782571184989046e-05,2.319639252175482e-09,0.00031400408919314603,0.05009624151339476,0.0001316647194549765,8.8404628908652e-05,0.00019381057041765527,3.085887623724932e-12,6.972780562485738e-10,1.014334307892014e-11,3.891670614679889e-06,0.08670443529349606,0.0004382192355447118,0.0012090255508251256,2.8081920771599916e-08,2.7550460618803306e-10,6.49079808219128e-08,2.252012635789793e-08,0.0007043174344498575,1.246325151682689e-07,1.1473296453907813e-10,1.1566670116950856e-05,0.00040420568618518727,6.553550944297251e-10,5.0442412133280596e-08,7.409112953705757e-05,4.325382918844508e-05,0.003545276167051121,1.4271976049614285e-09,4.47890621155841e-09,2.3200115599865842e-11,9.658549446917485e-17,8.528957870415593e-06,2.1559437724603179e-19,6.286655567047806e-08,8.989341038640771e-08,3.5404783150559773e-12,2.3388718448507848e-08,1.6811599366200166e-11,1.7794098628531494e-07,4.367068492193272e-20,6.264175492198251e-16,3.8781811674849253e-11,2.1340921966780995e-12,2.2712852023051748e-13,4.779517749219891e-13,4.680362403113011e-16
6.529027817201349e-05,0.9219952711902458,3.76,0.0,0.11221479032186364,0.516936202703259,0.5052174400083662,2.6125044408746335e-06,2.655782468878896e-05,0.04110705178152612,0.0011733524202889281,6.234594234038365e-07,0.009571183890867405,0.028847512728095766,0.4222369665487317,0.005767062381519267,0.002552003730058914,4.24723386080613e-06,5.915961185091615e-05,0.019318498636233045,0.0015879099653738804,0.0009708852767655017,0.2634470296918488,5.723668060289121e-05,2.3241694199826993e-09,0.00031362703270462327,0.05019959595934441,0.00013259499912930643,8.897639004371732e-05,0.00019553336135597803,3.099233156146635e-12,6.935332330623805e-10,1.0186775823739104e-11,3.907848172661682e-06,0.08719012414301876,0.00044009749971903636,0.0012092835583404258,2.8319809727142514e-08,2.793364524894562e-10,6.479804008515077e-08,2.280694372358223e-08,0.0007016043890669028,1.254880833861986e-07,1.1635161265348079e-10,1.159841190190788e-05,0.0004028016851065323,6.621403465728445e-10,5.098960049210091e-08,7.446695261109268e-05,4.3508817517808716e-05,0.0035467807380968803,1.4212621666467259e-09,4.552121745314119e-09,2.3350271592565065e-11,9.765491514839601e-17,8.581973496585511e-06,2.179785882724686e-19,6.322222529463946e-08,8.993181895342313e-08,3.5555804901820745e-12,2.3033093300074542e-08,1.7027695748898077e-11,1.790790212276269e-07,4.415421305987162e-20,6.248866656195762e-16,3.934181517514016e-11,2.143547589866085e-12,2.3041236627145556e-13,4.834244219017873e-13,4.761634254462577e-16
6.534514678374569e-05,0.9222014740321821,3.76,0.0,0.11095093854872949,0.514662971043433,0.5074735196026654,2.700784190414032e-06,2.707061540621516e-05,0.04093135776517448,0.0011645815861601363,6.179329961567379e-07,0.009654172000034553,0.02914512390098313,0.4230250902614552,0.005728631583950846,0.0025755144618578468,4.203180328133353e-06,5.864616594464486e-05,0.019106101928380033,0.0015638546289990628,0.0009706921882051562,0.2647096579630292,5.664468716284232e-05,2.3286550226820697e-09,0.0003132149263669708,0.050300371667205246,0.0001335275565541788,8.954877670350626e-05,0.000197268405288329,3.112468555432907e-12,6.897249655349888e-10,1.0229838007877855e-11,3.923880392195544e-06,0.08767820168573147,0.00044196078523378785,0.0012094560670092341,2.8559735681820538e-08,2.832143403386431e-10,6.468166671574427e-08,2.309834049692241e-08,0.0006988326614737017,1.2634356001637918e-07,1.179959936546315e-10,1.1630107094303829e-05,0.00040135909878968146,6.68966787612507e-10,5.1542530918631e-08,7.484039347085123e-05,4.376289780791272e-05,0.003547920699365422,1.4151504757529876e-09,4.626806186506706e-09,2.3501367959440327e-11,9.873581715493579e-17,8.634634078862808e-06,2.203883448015456e-19,6.357477517130802e-08,8.996098629784023e-08,3.5705522391733743e-12,2.267763361278681e-08,1.7246767226871227e-11,1.8020921852358901e-07,4.464293185604552e-20,6.233043200229982e-16,3.991158702612952e-11,2.152912504118405e-12,2.3375355289376063e-13,4.889772854362743e-13,4.844500449224695e-16
