Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21)
1.0836699447920241e-05,0.8789307123195206,3.76,0.0,0.620381432908756,0.994852169725609,0.006403245645000544,2.4705405338439566e-12,8.24269515162607e-09,0.013387972634429746,0.000486211330792981,3.3380925830054656e-07,0.00019242584740837028,0.0001560818015378532,0.004919426598479131,0.002139156338758005,4.816088830824123e-05,9.382408193565613e-07,3.2460631826660125e-06,0.0007458476204189534,0.00033936936930965427,8.750517199480865e-06,0.0005171631472844321,6.364821951460227e-06,5.3371284954158016e-11,1.8863043376513608e-07,9.57999353947026e-06,2.3047343380767774e-09
1.098897037478255e-05,0.8789513780444573,3.76,0.0,0.6199883452080662,0.9947240659874694,0.006573244678893036,2.5575515515629063e-12,8.375425312926718e-09,0.013599480744806948,0.0004856387936286403,3.3903531957575647e-07,0.00019554681650884375,0.00015903167654763867,0.005047396889092079,0.002196795045933609,4.8934821143125836e-05,9.524545860707515e-07,3.3554843121773473e-06,0.0007811828511684815,0.0003522519380262112,9.116021625834736e-06,0.0005425822044143517,6.370162030922802e-06,5.590006108533217e-11,2.005551570255068e-07,1.0309006209412693e-05,2.518684514198869e-09
1.114124130164486e-05,0.8789723241914854,3.76,0.0,0.619590460972773,0.9945937721029952,0.006745983017837087,2.647167804427343e-12,8.50852404586379e-09,0.013811393837654442,0.00048513087199664043,3.442690030277853e-07,0.00019870778835665563,0.00016204258831853155,0.0051778308279624005,0.0022549765350445027,4.972030028401758e-05,9.66737162085664e-07,3.467135063730138e-06,0.0008176741273401555,0.0003653965953260295,9.491990947005567e-06,0.000568905992248248,6.3765750663016674e-06,5.851158939325708e-11,2.1309021665707128e-07,1.1083776393620607e-05,2.749972113243982e-09
1.1293512228507169e-05,0.8789935567531931,3.76,0.0,0.6191877171590234,0.9944612617262435,0.006921496118087149,2.7394606440605735e-12,8.64199686220288e-09,0.01402371561487239,0.00048468996568612954,3.495103447471355e-07,0.00020190950003044005,0.0001651155298607944,0.00531077576992234,0.002313690833644105,5.051747629912561e-05,9.810937791572851e-07,3.581038474450672e-06,0.0008553431110654979,0.00037880325358046873,9.878610219420476e-06,0.0005961557405736801,6.384111410061585e-06,6.120742197655598e-11,2.2626067204252282e-07,1.1906627409598361e-05,2.9998195404176415e-09
1.1445783155369478e-05,0.8790150818228528,3.76,0.0,0.6187800499687647,0.9943265082375841,0.007099820095400837,2.8345029708847997e-12,8.775849386593138e-09,0.014236449828042883,0.00048431825679708053,3.547593810537837e-07,0.00020515268313908564,0.00016825149920271016,0.005446279709626325,0.0023729279858883505,5.132649875336698e-05,9.955296082380714e-07,3.697217850078265e-06,0.000894211597886589,0.0003924717805021295,1.0276066610238797e-05,0.0006243529964654763,6.392818305983515e-06,6.398912059827168e-11,2.40092416132918e-07,1.2779976935271665e-05,3.2695239817121167e-09
1.1598054082231787e-05,0.8790369055934233,3.76,0.0,0.6183673948662285,0.9941894847310677,0.007280991720430919,2.9323692635930993e-12,8.910087343259221e-09,0.01444960025319408,0.00048401772325859044,3.6001614784550746e-07,0.00020843806410439445,0.00017145149986822508,0.005584391281440423,0.0024326780497643816,5.2147516304529004e-05,1.0100497552542452e-06,3.815696755795167e-06,0.0009343015156026976,0.0004064020005607935,1.068454939128699e-05,0.0006535196291016565,6.402740100451292e-06,6.68582566120681e-11,2.5461219778222567e-07,1.3706340087628007e-05,3.5604613420752163e-09
1.1750325009094096e-05,0.8790590343566577,3.76,0.0,0.6179496865939071,0.9940501640023134,0.007465048414380108,3.0331356086247017e-12,9.044716543512519e-09,0.014663170666785673,0.00048379015176865206,3.6528067997683225e-07,0.0002117663644519991,0.00017471654133996046,0.005725159759506945,0.0024929310941860785,5.298067679625178e-05,1.0246592598984506e-06,3.936499006577199e-06,0.0009756349229037768,0.0004205936962429858,1.1104249930415476e-05,0.0006836778345826238,6.413918445149578e-06,6.981641087389448e-11,2.6984764446335426e-07,1.4688332580352217e-05,3.874090357759473e-09
1.1902595935956406e-05,0.8790814745023167,3.76,0.0,0.6175268591880362,0.9939085185368959,0.007652028244924342,3.136879730417629e-12,9.179742874056806e-09,0.014877164822882415,0.00048363715015876555,3.70553010667641e-07,0.00021513830110819906,0.0001780476395123632,0.005868635057969255,0.00255367719598566,5.382612734760942e-05,1.0393630927139095e-06,4.059648656756016e-06,0.00101823400778298,0.00043504660915795994,1.1535361680397475e-05,0.0007148501407501336,6.426392491152223e-06,7.286517363024604e-11,2.858272853733374e-07,1.5728673961657844e-05,4.211956888884307e-09
1.2054866862818715e-05,0.8791042325174863,3.76,0.0,0.6170988459936099,0.9937645204992216,0.007841969922408147,3.2436810236120676e-12,9.31517228606458e-09,0.015091586431481285,0.000483560159188745,3.7583317094119496e-07,0.00021855458670061347,0.00018144581713291994,0.006014867731341959,0.0026149064368223033,5.468401443919207e-05,1.0541661519801426e-06,4.185169989103709e-06,0.0010621210857200219,0.0004497604409932305,1.1978080165729326e-05,0.0007470594120026885,6.440199074424897e-06,7.600614439759084e-11,3.0258057494790104e-07,1.683019093350574e-05,4.575698398367893e-09
1.2207137789681024e-05,0.8791273149859796,3.76,0.0,0.6166655796789521,0.9936181417218747,0.008034912796313931,3.3536205852013636e-12,9.451010785017914e-09,0.015306439137956904,0.0004835604637788903,3.811211890903574e-07,0.0002220159298608035,0.0001849121042265963,0.006163908975010848,0.002676608900025611,5.555448399565829e-05,1.0690732641449969e-06,4.3130875035865885e-06,0.0011073185976276322,0.0004647348543231515,1.2432602966962978e-05,0.0007803288541041455,6.455372892802744e-06,7.924093182777704e-11,3.201379167542679e-07,1.799582075338735e-05,4.9670486235404374e-09
1.2359408716543333e-05,0.8791507285878388,3.76,0.0,0.616226992249865,0.9934693536954163,0.008230896852005395,3.4667812469373866e-12,9.587264421295373e-09,0.01552172650358875,0.0004836392036882997,3.864170901707457e-07,0.00022552303552700467,0.00018844753850869438,0.006315810625846644,0.0027387746673985685,5.643768146459878e-05,1.0840891828180287e-06,4.443425905446529e-06,0.0011538491075540915,0.00047996947327429254,1.2899129702541033e-05,0.0008146820189823765,6.471946674540864e-06,8.257115354504287e-11,3.385306877587614e-07,1.9228614719822913e-05,5.387842446844055e-09
1.2511679643405642e-05,0.8791744800989285,3.76,0.0,0.615783015063384,0.9933181275586234,0.008429962707743658,3.58324761007615e-12,9.723939281475848e-09,0.0157374519871337,0.0004837973836495293,3.9172089552054805e-07,0.00022907660524528286,0.0001920531657861895,0.006470625162916585,0.0028013938159975778,5.733375189164547e-05,1.0992185863133752e-06,4.576210092765393e-06,0.0012017353001345917,0.0004954638840515602,1.3377862008648041e-05,0.0008501428095148924,6.489951338566073e-06,8.599843597331706e-11,3.577912630019454e-07,2.0531741742706123e-05,5.840020972115463e-09
1.2663950570267952e-05,0.8791985763906037,3.76,0.0,0.6153335788411642,0.9931644340891468,0.008632151611973336,3.703106080254264e-12,9.861041480348346e-09,0.01595361892740698,0.0004840358829710855,3.970326223059824e-07,0.00023267733746774787,0.0001957300403411477,0.00662840570827757,0.0028644564149012145,5.824283999188611e-05,1.1144660790800706e-06,4.71146514378277e-06,0.0012509999777842507,0.0005112176353292995,1.386900351671226e-05,0.0008867354842984911,6.509416146580693e-06,8.952441415149709e-11,3.779530406470406e-07,2.1908491999608993e-05,6.325636813108811e-09
1.281622149713026e-05,0.8792230244294607,3.76,0.0,0.6148786136825247,0.993008243694577,0.008837505440874473,3.826444901915325e-12,9.998577153616042e-09,0.016170230526834112,0.00048435546462034215,4.023522830908728e-07,0.00023632592784644566,0.00019947922530104146,0.00678920602783411,0.002927952521987888,5.9165090217494994e-05,1.1298361923706607e-06,4.849216303675852e-06,0.0013016660576263997,0.0005272302385117802,1.437275982831196e-05,0.000924484662399972,6.53036884719284e-06,9.315073151468564e-11,3.9905046737996084e-07,2.3362280679123546e-05,6.8468596010098196e-09
1.296849242399257e-05,0.8792478312771779,3.76,0.0,0.6144180490771793,0.9928495264038971,0.009046066696175165,3.953354195377965e-12,1.0136552451266295e-08,0.01638728983593722,0.00048475678380041344,4.076798854300111e-07,0.00024002306952163,0.00020330179299862526,0.006953080532244543,0.002991872180737757,6.0100646821526025e-05,1.145333382132438e-06,4.989488970793268e-06,0.0013537565681496604,0.0005435011678675658,1.488933848814543e-05,0.0009634153280850062,6.552835812267742e-06,9.687903966418236e-11,4.211190642062534e-07,2.4896651812285834e-05,7.405981717738733e-09
1.3120763350854879e-05,0.8792730040904094,3.76,0.0,0.6139518139176837,0.9926882518593118,0.009257878503218603,4.0839259945452876e-12,1.0274973531589423e-08,0.016604799738718947,0.00048524039603533556,4.13015431485577e-07,0.00024376945340346797,0.00020719882531379137,0.007120084277858894,0.0030562054170651842,6.10496539179978e-05,1.1609620308091622e-06,5.132308682664343e-06,0.0014072946455872047,0.0005600298605424587,1.5418948954789426e-05,0.0010035528355223627,6.576842165705644e-06,1.0071099812936327e-10,4.4419545261452334e-07,2.651528219310486e-05,8.005424261995353e-09
1.3273034277717188e-05,0.8792985501207542,3.76,0.0,0.6134798365116222,0.9925243893084307,0.009472984609277386,4.218254283342698e-12,1.0413846555839531e-08,0.01682276293890748,0.0004858067647785963,4.183589176649486e-07,0.00024756576844624397,0.000211171414000936,0.007290272967671253,0.0031209422361974525,6.201225553825499e-05,1.1767264494704523e-06,5.277701101600912e-06,0.0014623035300122486,0.0005768157164558464,1.596180256872653e-05,0.0010449229134606715,6.602411904865065e-06,1.0464827408926226e-10,4.683173810596493e-07,2.822198538917282e-05,8.647743255103647e-09
1.3425305204579497e-05,0.8793244767148,3.76,0.0,0.6130020445935676,0.9923579075967973,0.009691429382107174,4.356435034871272e-12,1.0553177683514885e-08,0.017041181947027036,0.0004864562685605762,4.237103342794178e-07,0.0002514127019141048,0.00021522066100736263,0.007463702952269857,0.003186072619613904,6.298859568355329e-05,1.1926308758988037e-06,5.425691999752409e-06,0.001518806561143964,0.0005938580980852639,1.6518112518403486e-05,0.001087551669874877,6.629568014862604e-06,1.0869254208006782e-10,4.935237518205872e-07,3.0020715843286334e-05,9.335636093704542e-09
1.3577576131441807e-05,0.8793507913142145,3.76,0.0,0.6125183653368387,0.9921887751607436,0.009913257808730952,4.498566252090026e-12,1.0692973068235857e-08,0.017260059068258983,0.0004871892076909018,4.2906966522344546e-07,0.00025531093963775516,0.00021934767877461827,0.007640431230768306,0.0032515865220474876,6.397881837404414e-05,1.2086794761718747e-06,5.5763072439124506e-06,0.0015768271738577288,0.0006111563301441116,1.7088093804243954e-05,0.0011314655965796558,6.65833257598353e-06,1.1284548370083495e-10,5.198546482156125e-07,3.191557306697987e-05,1.0071948256477287e-08
1.3729847058304116e-05,0.8793775014558919,3.76,0.0,0.6120287253650873,0.9920169600205591,0.010138515494444724,4.64474800641685e-12,1.0833238854215262e-08,0.017479396391058867,0.00048800581053206254,4.3443688767277434e-07,0.0002592611662615821,0.00022355359052408244,0.007820515451700715,0.0033174738685598504,6.498306769422154e-05,1.2248763480257243e-06,5.729572780022096e-06,0.0016363888933941123,0.000628709699157579,1.7671963199786936e-05,0.0011766915738070428,6.688726864442421e-06,1.1710878727225526e-10,5.473513620978317e-07,3.391080592681711e-05,1.0859680272199282e-08
1.3882117985166425e-05,0.8794046147721652,3.76,0.0,0.6115330507637378,0.991842429773957,0.010367248662034837,4.795082478742781e-12,1.0973981173307272e-08,0.01769919577649611,0.0004889062393608295,4.398119718006906e-07,0.00026326406548054403,0.0002278395305351682,0.008004013913864004,0.0033837245517038157,6.600148783477005e-05,1.2412255191415633e-06,5.885514617159798e-06,0.001697515330261323,0.000646517452941741,1.8269939210732923e-05,0.0012232568747454107,6.72077144673999e-06,1.2148414747630275e-10,5.760564216882967e-07,3.601081702422292e-05,1.170199495638362e-08
1.4034388912028734e-05,0.8794321389910601,3.76,0.0,0.6110312670913114,0.9916651515898266,0.010599504151196716,4.949674003224812e-12,1.1115206142611725e-08,0.01791945884828416,0.0004898905958341402,4.4519488051241406e-07,0.00026732032026651484,0.0002322066444084325,0.0081909855670911,0.003450328428772188,6.703422313100969e-05,1.2577309479821321e-06,6.044158811237514e-06,0.001760230174825548,0.0006645787999908258,1.8882242032139183e-05,0.0012711891700370977,6.754486267860079e-06,1.2597326500338376e-10,6.060136197543016e-07,3.82201671696008e-05,1.260222492381592e-08
1.4186659838891043e-05,0.8794600819365801,3.76,0.0,0.6105232993906589,0.9914850922022577,0.010835329418144557,5.108629108387855e-12,1.1256919862626988e-08,0.018140186983469322,0.0004909589260762037,4.5058556919609827e-07,0.0002714306130839233,0.00023665608931187554,0.008381490012938024,0.0035172753191392565,6.80814180980826e-05,1.2743965281163414e-06,6.205531448456657e-06,0.0018245571915839252,0.0006828929087778054,1.9509093502627853e-05,0.00132051653223193,6.789890733549583e-06,1.3057784614602689e-10,6.37268042022606e-07,4.054357995141975e-05,1.3563880384479218e-08
1.4338930765753353e-05,0.8794884515290567,3.76,0.0,0.6100090722001308,0.991302217904823,0.011074772535401154,5.272056559837691e-12,1.1399128415946273e-08,0.018361381303747946,0.000492111225403509,4.559839854894306e-07,0.0002755956260942944,0.00024118903422123804,0.008575587505268418,0.0035845550017090514,6.914321746281162e-05,1.2912260868516734e-06,6.369658628310967e-06,0.0018905202131152938,0.0007014589069732715,2.0150717056283252e-05,0.0013712674401937578,6.827003786927124e-06,1.352996023650057e-10,6.698660958758818e-07,4.298594640087138e-05,1.4590657230228149e-08
1.4491201692615662e-05,0.8795172557855251,3.76,0.0,0.6094885095647081,0.9911164945451072,0.01131788219175693,5.440067407263735e-12,1.1541837866477713e-08,0.018583042667383132,0.0004933474427042964,4.613900690621037e-07,0.0002798160413495789,0.0002458066601481212,0.008773338950719658,0.0036521572124677314,7.021976619241728e-05,1.3082233848967272e-06,6.5365664462551634e-06,0.001958143133703677,0.0007202758805875683,2.0807337672912614e-05,0.001423470783457247,6.865843979660827e-06,1.4014024987573493e-10,7.038555393769876e-07,4.5552329752649855e-05,1.5686445419567638e-08
1.4643472619477971e-05,0.8795465028201211,3.76,0.0,0.608961535047122,0.9909278875194717,0.011564707692387079,5.612775028571819e-12,1.1685054259177898e-08,0.018805171661692648,0.0004946674844889512,4.6680375141295553e-07,0.0002840925409744315,0.0002505101603505575,0.008974805909034182,0.0037200716421414777,7.131120952032026e-05,1.325392121301042e-06,6.706280976152855e-06,0.002027449902629609,0.0007393428730412735,2.1479181825279234e-05,0.0014771558665321765,6.90642953795013e-06,1.4510150917574665e-10,7.392855104798205e-07,4.8247970302342347e-05,1.685533766811201e-08
1.479574354634028e-05,0.8795762008445267,3.76,0.0,0.6084280717389837,0.9907363617680416,0.01181529895911574,5.7902951742617955e-12,1.1828783620300422e-08,0.019027768596081202,0.0004960712186275243,4.7222495568046556e-07,0.00028842580733727925,0.0002553007405385163,0.009180050593239899,0.00378828793397437,7.241769296895743e-05,1.342735932690726e-06,6.878828252341593e-06,0.002098464517124825,0.0007586588841689573,2.2166477423715092e-05,0.0015323524131523058,6.948778423546627e-06,1.5018510453119814e-10,7.762065564494785e-07,5.1078290360813946e-05,1.8101638452128306e-08
1.494801447320259e-05,0.8796063581684426,3.76,0.0,0.6078880422719506,0.990541881769906,0.012069706530816024,5.972746017675388e-12,1.1973031958146914e-08,0.019250833495591865,0.0004975584777902696,4.776535964670225e-07,0.0002928165232102039,0.0002601796190709397,0.009389135869664538,0.003856795681623566,7.353936236976182e-05,1.3602583914654726e-06,7.054234251349406e-06,0.002171211014985784,0.0007782228691610194,2.286945375931046e-05,0.0015890905704659785,6.9929083900418914e-06,1.5539276350027283e-10,8.146706635847643e-07,5.404889930590889e-05,1.9429873332431357e-08
1.5100285400064898e-05,0.8796369832000616,3.76,0.0,0.6073413688289508,0.9903444115385187,0.012327981563934914,6.160248202863077e-12,1.2117805264307964e-08,0.01947436609495219,0.0004991290626068424,4.830895796762412e-07,0.00029726537191804926,0.00026514802713500327,0.009602125257768362,0.0039255844271681595,7.46763638806094e-05,1.3779630109158036e-06,7.232524873376333e-06,0.002245713466841583,0.0007980337374485981,2.358834144415076e-05,0.0016474009131657195,7.038837034642084e-06,1.607262163947911e-10,8.547312870794248e-07,5.716559873172343e-05,2.084479860617098e-08
1.5252556326927208e-05,0.8796680844465767,3.76,0.0,0.606787973155487,0.9901439146172918,0.01259017583313207,6.352924890797835e-12,1.2263109515397925e-08,0.0196983658330917,0.0005007827445594562,4.885328023617431e-07,0.00030177303747683096,0.00027020720892060083,0.009819082929779493,0.003994643659246257,7.582884400067556e-05,1.3958532453855727e-06,7.413725923452848e-06,0.002321995968072167,0.0008180903515363676,2.432337234854807e-05,0.0017073144475538361,7.086581845646994e-06,1.6618719568055537e-10,8.964433809983264e-07,6.043438769558262e-05,2.2351411293876623e-08
