Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220)
0.06380125452153956,1.0148243002492816,3.76,0.0,6.926980057111534e-05,1.5863120090924545e-07,0.9225485062722751,8.624064408154613e-12,8.424350754305185e-11,3.8098448234339875e-06,9.708205770941865e-11,1.567951720343184e-17,0.0002058520222965733,0.001908557549462592,0.8351838412247363,9.982031130839812e-08,2.960522691278806e-07,1.8020607347345859e-12,3.41920648518465e-13,2.7411759909516882e-09,6.937323719844687e-11,9.977739256979411e-08,0.6815388668141504,2.0502681607363568e-10,1.3189392305392688e-16,3.2379154342786565e-11,1.203110210967086e-06,3.188124508181067e-11,4.5165612174074225e-10,1.0806198757886314e-08,2.7865135665422557e-19,1.4258970215906033e-18,2.2255380738385915e-19,1.6552323197604792e-10,0.19785289986110852,3.1970639836660156e-10,6.20630922592187e-08,6.190286729668852e-13,1.7149933567095758e-16,1.5881829123849977e-12,2.4978308847295615e-09,1.221783838106356e-11,5.961556204471889e-16,5.1329295132194025e-12,4.3616507000751984e-08,1.2170375707739524e-11,1.6294218334980106e-15,6.739911877345524e-13,2.9427766093532177e-10,7.788683218375233e-11,1.6612757543350895e-11,1.824630677363384e-24,1.9787005459791143e-09,4.338033277158292e-11,4.2144786664477786e-16,1.0925914580717296e-14,9.544445101599196e-19,9.167699393622451e-17,4.3676014134654464e-16,8.46412175275585e-20,2.702275511010331e-19,3.881498524983763e-15,2.7556861287131497e-16,1.9476803516647864e-19,6.077285347830214e-19,9.9050699834453e-15,5.217349980082168e-16,5.917556602869913e-17,1.0311653455697088e-16,1.2310428637635724e-16,6.787844449452622e-21,1.8634332904662233e-10,3.926172355353471e-17,1.1380900219836025e-17,8.657040436402224e-18,7.857968186589344e-21
0.06404576754999683,1.0148249567349725,3.76,0.0,6.746696804974978e-05,1.5871220436595878e-07,0.9225472455697207,8.407752297955909e-12,8.210939547312192e-11,3.711581014435513e-06,9.71350493654098e-11,1.5282900113800717e-17,0.0002059043707420705,0.001909056280410563,0.8351886358501186,9.829642050192437e-08,2.962038280983053e-07,1.7560033391776292e-12,3.2480592645469225e-13,2.614775850101313e-09,6.583689281303871e-11,9.978720501259232e-08,0.6815416791825647,2.051299078809458e-10,1.258373007798756e-16,3.096561507521981e-11,1.1504973600294825e-06,3.049484681448356e-11,4.401135320514335e-10,1.0529883009594959e-08,2.786790027017043e-19,1.3608728197104274e-18,2.225860233328391e-19,1.6556570192946682e-10,0.19785209930662162,3.110659948208581e-10,6.037163567699679e-08,6.021557557840645e-13,1.6682933181361002e-16,1.5472249301308319e-12,2.498471798769839e-09,1.1379373716925092e-11,5.552511237126041e-16,5.134214362565193e-12,4.3616595817564995e-08,1.1334796853014966e-11,1.5842034079320169e-15,6.556230927765065e-13,2.8676708193565087e-10,7.447459542655988e-11,1.547338777472984e-11,1.7003546996960572e-24,1.9790777265936096e-09,4.3380157246944177e-11,4.214476278437129e-16,1.0178596665432837e-14,9.54443953397065e-19,8.540609905992579e-17,4.0680537330090187e-16,8.466151642360894e-20,2.5111903251415683e-19,3.882518030517985e-15,2.567179129279187e-16,1.9476792294414893e-19,6.078802637937915e-19,9.9100934444326e-15,5.217881139936697e-16,5.920557578348171e-17,1.0314360419623251e-16,1.2313630140997896e-16,6.791286952619247e-21,1.8630284431080715e-10,3.926540042805877e-17,1.1382058934794621e-17,8.66094748267785e-18,7.86067851329789e-21
0.0642902805784541,1.0148255972518385,3.76,0.0,6.570948366722537e-05,1.5879278652421067e-07,0.9225460166778868,8.196623902040147e-12,8.002710927442562e-11,3.6157600685777893e-06,9.7187761365141e-11,1.4895895160081462e-17,0.00020595642839333053,0.0019095519712418359,0.8351933036092871,9.681035644789424e-08,2.9635456355418053e-07,1.7110863418863052e-12,3.0853432484580117e-13,2.4941276084953103e-09,6.247767649702816e-11,9.979723761647909e-08,0.6815444182448062,2.0523245503410706e-10,1.2005507568664314e-16,2.9612574633624725e-11,1.1001409011439686e-06,2.916751662091013e-11,4.2885448686336117e-10,1.0260360549697357e-08,2.7870665031281224e-19,1.2987845777794481e-18,2.226182708887872e-19,1.656079279565182e-10,0.197851319603913,3.0265774344860994e-10,5.8726086809729855e-08,5.857408719244639e-13,1.6228595591031068e-16,1.5072849272981768e-12,2.4991090311955834e-09,1.0597691322960593e-11,5.171163686191598e-16,5.135492551842864e-12,4.361668226291473e-08,1.0555972424692826e-11,1.5402490555151985e-15,6.377535013787722e-13,2.794409760773321e-10,7.12090126666646e-11,1.4411206149126194e-11,1.58443858138111e-24,1.979452973080738e-09,4.3379986294164995e-11,4.214473947471964e-16,9.481773690135812e-15,9.544434099465041e-19,7.955890237227599e-17,3.7887993148936034e-16,8.468172434699844e-20,2.3334726346113004e-19,3.883531207216768e-15,2.391408623928585e-16,1.9476781340358418e-19,6.080312063151147e-19,9.91509051666051e-15,5.218423338453049e-16,5.923542790512966e-17,1.0317050611335184e-16,1.2316812391855754e-16,6.794711369275614e-21,1.8626335488416818e-10,3.926916865254907e-17,1.13832417279721e-17,8.6648332625422e-18,7.863374410341626e-21
0.06453479360691136,1.0148262221822395,3.76,0.0,6.399626373769782e-05,1.588729350287817e-07,0.9225448187881276,7.990562051554102e-12,7.799545903611178e-11,3.5223243888040317e-06,9.724018572823588e-11,1.4518282230899895e-17,0.0002060081874471916,0.001910044558131158,0.8351978476977309,9.536122820368967e-08,2.965044530496658e-07,1.6672829710204874e-12,2.930651416209612e-13,2.378974104905616e-09,5.928690750863583e-11,9.980747854132846e-08,0.6815470858506066,2.0533444163419643e-10,1.1453503635987054e-16,2.831750780084788e-11,1.0519464623449184e-06,2.7896802180839648e-11,4.1787239068526767e-10,9.997473168375205e-09,2.787342897358932e-19,1.2395017703202653e-18,2.226505375758152e-19,1.6564990404642855e-10,0.1978505602374434,2.94475416550733e-10,5.7125201732061226e-08,5.697716068440999e-13,1.5786577948646786e-16,1.468338915446784e-12,2.499742491317518e-09,9.869182580657881e-12,4.815749508903434e-16,5.1367638711920795e-12,4.3616766396897865e-08,9.829958212952341e-12,1.4975229123625232e-15,6.203689065997513e-13,2.7229505286439867e-10,6.808393440052824e-11,1.3421118378299049e-11,1.476323504080739e-24,1.97982622392339e-09,4.3379819800210403e-11,4.2144716724312997e-16,8.83207724331747e-15,9.544428795448977e-19,7.410723033463973e-17,3.5284988366302727e-16,8.470183746410691e-20,2.1682302557768714e-19,3.88453792903933e-15,2.227530177166696e-16,1.9476770649189598e-19,6.081813375591499e-19,9.920060421668869e-15,5.218975968630728e-16,5.92651177426973e-17,1.0319723694966728e-16,1.2319974970965627e-16,6.798117166054892e-21,1.862248368626461e-10,3.927302345123156e-17,1.1384447275294244e-17,8.668697199509778e-18,7.86605546098325e-21
0.06477930663536863,1.0148268318995513,3.76,0.0,6.232624855849479e-05,1.5895263782209425e-07,0.92254365111261,7.789452058638675e-12,7.601328036694121e-11,3.431217638315728e-06,9.729231466839197e-11,1.4149845922243935e-17,0.00020605964030929674,0.0019105339789869588,0.8352022712353911,9.394816438143544e-08,2.966534747038402e-07,1.6245670389485782e-12,2.7835955794517397e-13,2.2690693678737845e-09,5.625630901815626e-11,9.981791621994838e-08,0.6815496838047496,2.0543585218345134e-10,1.0926550033486158e-16,2.7077991556548486e-11,1.0058234973739252e-06,2.6680349775185344e-11,4.071607908459049e-10,9.741066087889241e-09,2.787619114470216e-19,1.1828995903052546e-18,2.22682811208185e-19,1.656916243496515e-10,0.19784982070360987,2.865129549688927e-10,5.5567770400856785e-08,5.542358842871344e-13,1.5356546743962456e-16,1.4303634303443983e-12,2.500372090879024e-09,9.190037301709021e-12,4.484416390292913e-16,5.138028116309742e-12,4.361684827818057e-08,9.153410860407254e-12,1.4559901577434618e-15,6.03456169392027e-13,2.653251147014408e-10,6.50934611475017e-11,1.2498215962376213e-11,1.375498189249777e-24,1.9801974192034333e-09,4.3379657654662505e-11,4.2144694522071656e-16,8.226371439691368e-15,9.544423619320767e-19,6.902464064093923e-17,3.2858618234423944e-16,8.472185203987109e-20,2.014554731764933e-19,3.885538073382103e-15,2.0747453487773932e-16,1.9476760215682297e-19,6.08330633394644e-19,9.92500240052118e-15,5.219538437440002e-16,5.929464076188603e-17,1.0322379343805338e-16,1.2323117470403666e-16,6.801503822967111e-21,1.8618726690443413e-10,3.9276960158494746e-17,1.1385674283162281e-17,8.672538731625379e-18,7.868721259136452e-21
0.0650238196638259,1.0148274267683672,3.76,0.0,6.069840193642252e-05,1.5903188314875094e-07,0.9225425128837708,7.593181667634842e-12,7.40794338978822e-11,3.3423847162226833e-06,9.734414059632016e-11,1.379037544205217e-17,0.000206110779596341,0.0019110201734766708,0.8352065772683231,9.257031268639313e-08,2.968016072086404e-07,1.5829129310564256e-12,2.643806342422169e-13,2.164178269911601e-09,5.3378015033827963e-11,9.982853935627661e-08,0.6815522138681263,2.0553667159032948e-10,1.0423529754453625e-16,2.589170116317495e-11,9.61685135869051e-07,2.551590057904516e-11,3.96713374733948e-10,9.490987895769279e-09,2.7878950615005686e-19,1.1288586332910215e-18,2.227150798900456e-19,1.6573308317983261e-10,0.19784910051048799,2.7876446353129715e-10,5.405261572198207e-08,5.391219569640101e-13,1.4938177546705479e-16,1.3933355218243598e-12,2.5009977440857947e-09,8.557277620420672e-12,4.1757045603490713e-16,5.139285088499135e-12,4.361692796403081e-08,8.522755316196317e-12,1.415616983394918e-15,5.870025084695637e-13,2.585270551305704e-10,6.223193375162144e-11,1.1638111651002493e-11,1.2814698967078227e-24,1.9805665006169184e-09,4.3379499749664e-11,4.214467285704838e-16,7.661710567964438e-15,9.544418568510898e-19,6.428657793901298e-17,3.059734836781622e-16,8.474176443845669e-20,1.87170151839384e-19,3.88653152113206e-15,1.9323204378333898e-16,1.9476750034674047e-19,6.084790703527264e-19,9.929915714056557e-15,5.220110165724261e-16,5.932399254654913e-17,1.0325017240433376e-16,1.2326239493727286e-16,6.804870833571865e-21,1.8615062221689312e-10,3.9280974218209696e-17,1.1386921488239671e-17,8.676357311667177e-18,7.87137140949406e-21
0.06526833269228316,1.014828007144704,3.76,0.0,5.9111710725291124e-05,1.5911065955972036e-07,0.9225414033537872,7.401641004782634e-12,7.219280476333903e-11,3.2557717323766313e-06,9.739565612244795e-11,1.3439664520218576e-17,0.00020616159813799539,0.001911503083049285,0.835210768770325,9.12268396170181e-08,2.969488298360858e-07,1.542295593827402e-12,2.5109311532025707e-13,2.0640758927575164e-09,5.0644517375698134e-11,9.98393369221851e-08,0.681554677758768,2.0563688517407293e-10,9.943374084569577e-17,2.4756406223527812e-11,9.194480404863563e-07,2.4401286829582745e-11,3.865239669085187e-10,9.24709047563852e-09,2.7881706477644295e-19,1.0772647443184563e-18,2.227473320149209e-19,1.657742750155259e-10,0.19784839917758024,2.712242063252401e-10,5.257859262962246e-08,5.244183973537085e-13,1.4531154752359885e-16,1.3572327434193281e-12,2.501619367631747e-09,7.967350709625292e-12,3.8878915116007553e-16,5.140534594710492e-12,4.361700551034924e-08,7.935253111095407e-12,1.3763705620986331e-15,5.709954903104454e-13,2.518968569052158e-10,5.949392383028465e-11,1.0836443827379448e-11,1.1937979224257944e-24,1.980933411487602e-09,4.337934597986299e-11,4.214465171843047e-16,7.135362939971371e-15,9.544413640482463e-19,5.986989816410972e-17,2.848971182151523e-16,8.476157112382397e-20,1.7388428005781724e-19,3.8875181567146e-15,1.7995535814320515e-16,1.947674010106699e-19,6.086266256316875e-19,9.934799643117714e-15,5.220690588053668e-16,5.935316880005355e-17,1.032763707685486e-16,1.2329340656119052e-16,6.808217705134618e-21,1.8611488054375898e-10,3.928506118229244e-17,1.1388187657133074e-17,8.680152407331148e-18,7.874005527643844e-21
0.06548839441789471,1.0148285173798206,3.76,0.0,5.771805735517372e-05,1.5918114819395007e-07,0.92254042871175,7.233209399246198e-12,7.05343073107999e-11,3.1796745114211463e-06,9.744174875780512e-11,1.3131347203053816e-17,0.0002062070548348973,0.0019119348461197714,0.8352144455990583,9.004643346880045e-08,2.970805355964428e-07,1.5066061664365459e-12,2.3969776709713037e-13,1.9779002543792344e-09,4.8302274286109985e-11,9.984919496868054e-08,0.6815568400688683,2.0572654762120763e-10,9.52993793065092e-17,2.3776471674499876e-11,8.829940955428972e-07,2.343902286021034e-11,3.7756910145931565e-10,9.032747546235032e-09,2.7884182938277167e-19,1.032832119539586e-18,2.2277633541112405e-19,1.6581111495799566e-10,0.197847783715328,2.6461139942799567e-10,5.128621807174172e-08,5.115268640032354e-13,1.4174281485970856e-16,1.3255130754064202e-12,2.50217531663412e-09,7.471057684135111e-12,3.64575234053118e-16,5.141652611913633e-12,4.361707351786093e-08,7.440668813482828e-12,1.3419857935189394e-15,5.569610499310301e-13,2.46069950314642e-10,5.713101467270063e-11,1.0161762708965274e-11,1.1199624374357815e-24,1.981261729935232e-09,4.3379211037538755e-11,4.2144633134924057e-16,6.692266306770932e-15,9.544409308164802e-19,5.615193774516649e-17,2.6715931517008523e-16,8.477930391410996e-20,1.6273109606228413e-19,3.888400211698684e-15,1.6877945116135538e-16,1.9476731368187935e-19,6.087586532425631e-19,9.939169477441328e-15,5.221219945219446e-16,5.937927389515098e-17,1.0329979241281177e-16,1.2332113557593072e-16,6.81121227456799e-21,1.8608346714282843e-10,3.928879819347956e-17,1.1389342427769987e-17,8.683547486487898e-18,7.876362217583791e-21
0.06570845614350626,1.0148290164054714,3.76,0.0,5.635623046335511e-05,1.592512400768372e-07,0.9225394762072221,7.068444928712643e-12,6.89123931193634e-11,3.105295122566993e-06,9.748757904516635e-11,1.2829817447848731e-17,0.00020625224117033804,0.0019123638623079237,0.8352180340786377,8.889263173270699e-08,2.9721147376110876e-07,1.4717191799193631e-12,2.288119185465016e-13,1.895279074250744e-09,4.606657119672794e-11,9.985917791935576e-08,0.6815589513308791,2.0581569768083996e-10,9.133480159109122e-17,2.2834609856328003e-11,8.479593642885488e-07,2.251398166902035e-11,3.6881401545077403e-10,8.823190220041723e-09,2.7886655131476146e-19,9.902168255501584e-19,2.228053081741026e-19,1.65847730507685e-10,0.19784718281501287,2.5815877580256324e-10,5.0025466397028796e-08,4.989508259757907e-13,1.3826131981280877e-16,1.2945093072310628e-12,2.5027278789898617e-09,7.005330529968418e-12,3.4185236513249455e-16,5.142764297203387e-12,4.361713987543733e-08,6.976580662520772e-12,1.3084652684051244e-15,5.432699993648273e-13,2.403730219348343e-10,5.486028687576819e-11,9.528634414869483e-12,1.0506406017471613e-24,1.9815882066626936e-09,4.337907928799245e-11,4.214461496146885e-16,6.2763723168451696e-15,9.544405071469143e-19,5.2662207756740506e-17,2.5051396278402742e-16,8.479694585746124e-20,1.522871487056895e-19,3.889276578931171e-15,1.5828952352690473e-16,1.947672282800374e-19,6.08889933093952e-19,9.943514448514807e-15,5.221755504507334e-16,5.940523046609078e-17,1.0332306324162929e-16,1.2334868995638392e-16,6.814189803862273e-21,1.8605275208570246e-10,3.9292587648998096e-17,1.1390510726656173e-17,8.686922757649705e-18,7.878705354286577e-21
0.06590651169655665,1.0148294561449696,3.76,0.0,5.51572252543869e-05,1.593139771844674e-07,0.9225386374621299,6.9232300084150325e-12,6.74833174827271e-11,3.039791935356123e-06,9.75285978917612e-11,1.2564127165804492e-17,0.00020629267376114012,0.001912747596113745,0.8352211898455054,8.787648547471415e-08,2.9732865033458643e-07,1.4409928042630256e-12,2.1943177857419143e-13,1.8238397783406377e-09,4.414159978155224e-11,9.986826317230472e-08,0.681560808785922,2.0589548651036338e-10,8.790617475117328e-17,2.2018291678409576e-11,8.175969010701627e-07,2.1712108008654213e-11,3.611017536271749e-10,8.638596479465489e-09,2.788887594897881e-19,9.533562879152792e-19,2.2283135096713915e-19,1.658804896055637e-10,0.19784665418435338,2.524851726521391e-10,4.8917189277426224e-08,4.878957715727868e-13,1.3520080344251182e-16,1.2672053121318825e-12,2.5032222436454028e-09,6.61069738992181e-12,3.225982326635316e-16,5.14375929359488e-12,4.3617198218011705e-08,6.583507035404866e-12,1.2790175233610865e-15,5.312347225760045e-13,2.353546436613863e-10,5.289254076812948e-11,8.992258126727247e-12,9.91893948877715e-25,1.9818804297067668e-09,4.337896338384442e-11,4.2144598949672913e-16,5.923973740756705e-15,9.544401338727987e-19,4.970518290835346e-17,2.3641228334650944e-16,8.481274397328301e-20,1.4345419763731626e-19,3.890060382940781e-15,1.4940071398057777e-16,1.9476715303632988e-19,6.090074330372314e-19,9.947403265813536e-15,5.222242493000409e-16,5.942846201039993e-17,1.0334387634872799e-16,1.233733374699884e-16,6.8168547378138e-21,1.8602569308226026e-10,3.929604049982601e-17,1.1391573069339183e-17,8.6899432710676e-18,7.88080237656593e-21
0.06610456724960703,1.0148298871744772,3.76,0.0,5.3982943258931255e-05,1.5937638122256404e-07,0.9225378158774077,6.7808705092936576e-12,6.608270902113229e-11,2.9756239590170446e-06,9.756939669155985e-11,1.2303719165421761e-17,0.00020633288010306894,0.0019131290458955568,0.835224277134924,8.688101906052413e-08,2.9744518406147035e-07,1.410890256879417e-12,2.1043059015003226e-13,1.7550615538515314e-09,4.2295759850792367e-11,9.987743818293585e-08,0.6815626266710865,2.0597484536185167e-10,8.460470496200867e-17,2.1230626021694854e-11,7.8830232448395e-07,2.0938258025129767e-11,3.5354486369132914e-10,8.457724407883728e-09,2.7891092375110224e-19,9.178569921089794e-19,2.2285735697470203e-19,1.6591306136271761e-10,0.1978461368495161,2.46935429635231e-10,4.7833351954331585e-08,4.770845451517857e-13,1.3220771163407382e-16,1.2404577715065928e-12,2.503713780889367e-09,6.238118991453728e-12,3.0441973046656604e-16,5.14474896538352e-12,4.361725528210947e-08,6.2122874547052894e-12,1.2502363378429291e-15,5.194648357778874e-13,2.3043735226265665e-10,5.099414365881521e-11,8.485739801729847e-12,9.36387985425652e-25,1.9821711033848346e-09,4.337884995636181e-11,4.2144583258390757e-16,5.591132595016454e-15,9.544397680715807e-19,4.6912365547967844e-17,2.2309558896718827e-16,8.48284649028301e-20,1.3513015917904314e-19,3.890839463415722e-15,1.4100580932371577e-16,1.947670792986664e-19,6.0912430417491915e-19,9.951271211414757e-15,5.222733919931058e-16,5.945156887400278e-17,1.0336456419152596e-16,1.233978396455168e-16,6.819505367401893e-21,1.8599917662583885e-10,3.929953122642606e-17,1.1392645093209087e-17,8.692947198371785e-18,7.882888029883841e-21
0.06630262280265742,1.0148303096638644,3.76,0.0,5.283289839081057e-05,1.594384468643654e-07,0.9225370110997079,6.641313453945669e-12,6.47100309363987e-11,2.912765305382915e-06,9.760997201120643e-11,1.2048494089200274e-17,0.0002063728569063765,0.0019135081849309238,0.8352272973641719,8.590583209326459e-08,2.9756106535603794e-07,1.381399498437855e-12,2.017933113845605e-13,1.6888468393833683e-09,4.052585972533097e-11,9.988669771762087e-08,0.6815644058030301,2.0605376744280732e-10,8.142575195644047e-17,2.0470630754252118e-11,7.600389484616346e-07,2.0191476081534947e-11,3.4614037550172585e-10,8.280502779467098e-09,2.789330398230098e-19,8.836693465121905e-19,2.2288332071815954e-19,1.6594544324940818e-10,0.19784563058097404,2.415068527677637e-10,4.677341710139782e-08,4.665117845742916e-13,1.292805633549348e-16,1.2142559010814589e-12,2.504202452554103e-09,5.886307626037555e-12,2.8725418474651963e-16,5.1457332237258215e-12,4.361731109435519e-08,5.86176580170476e-12,1.2221064345011146e-15,5.07954504472149e-13,2.256192156074558e-10,4.916270729889227e-11,8.00741499852745e-12,8.839425278564388e-25,1.9824602015489493e-09,4.337873895521946e-11,4.2144567882209534e-16,5.276771080399371e-15,9.544394096164706e-19,4.427463359773664e-17,2.1052012044338876e-16,8.484410700887989e-20,1.2728741020863014e-19,3.891613767679374e-15,1.3307708711354556e-16,1.9476700704155013e-19,6.092405360138055e-19,9.95511795231729e-15,5.223229516950067e-16,5.947454906737116e-17,1.0338512536600259e-16,1.2342219472440377e-16,6.822141464470064e-21,1.8597319209545694e-10,3.930305771771653e-17,1.1393726212906416e-17,8.695934293447003e-18,7.884962136685797e-21
