Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14)
0.011007345873286944,0.501804143924231,3.76,0.0,0.9295153378645944,0.9999353584784881,5.707347843949008e-05,4.532529544940845e-30,1.1167503144599315e-21,6.853017980713049e-06,8.836254566367499e-06,1.6683930953588112e-07,3.5115066400377553e-09,1.7761503524947143e-09,3.5952043801116696e-06,5.383979043684212e-05,3.4567465223649505e-10,2.460400272951522e-10,3.721843922566668e-11,6.511262582373505e-08,6.890370336552182e-06,1.1870434336934418e-11,3.594713038957772e-07
0.011126962538074395,0.5018041410437135,3.76,0.0,0.9295141518283941,0.9999343824730739,5.803478386013041e-05,4.567744340006367e-30,1.1188052212207696e-21,6.865483325379117e-06,8.880082664267363e-06,1.6714266927633036e-07,3.5218472210429323e-09,1.7869597209450073e-09,3.6688119707846603e-06,5.473102283548805e-05,3.471823777497301e-10,2.475828119374257e-10,3.749390876694283e-11,6.652087462590904e-08,7.024380237852545e-06,1.2081211674321188e-11,3.706677962564925e-07
0.011246579202861845,0.501804138176393,3.76,0.0,0.9295129627398132,0.9999334044404193,5.89988939718055e-05,4.6024737714995654e-30,1.1208021163247238e-21,6.877591208929588e-06,8.92332051670912e-06,1.674373237160761e-07,3.531965415920621e-09,1.7976059438168734e-09,3.742867706552385e-06,5.562450619545516e-05,3.486638177552967e-10,2.491018951096323e-10,3.776721932295745e-11,6.793947150688656e-08,7.158865097104415e-06,1.2292580845476008e-11,3.820612899241586e-07
0.011366195867649295,0.5018041353225715,3.76,0.0,0.9295117706649215,0.9999324244241435,5.996574904221075e-05,4.6366524968497166e-30,1.1227432557845135e-21,6.889355648410559e-06,8.965981221978097e-06,1.677236141911373e-07,3.5418684803131877e-09,1.8080928465596737e-09,3.817364988982088e-06,5.6520185588226496e-05,3.5011973126043167e-10,2.5059776770573515e-10,3.803845509270759e-11,6.936833655401393e-08,7.293811976207772e-06,1.2504516859775479e-11,3.9365232033020894e-07
0.011485812532436745,0.5018041324825294,3.76,0.0,0.9295105756676114,0.9999314424662457,6.093529134275695e-05,4.6702507450622294e-30,1.1246308034572253e-21,6.9007900378156735e-06,9.008077574739883e-06,1.6800186689954408e-07,3.5515636582077948e-09,1.8184243493212933e-09,3.892297382755797e-06,5.741800797084298e-05,3.515508288311451e-10,2.520710602048653e-10,3.8307687180773444e-11,7.080739300711796e-08,7.42920840568519e-06,1.271700054752619e-11,4.054414097123685e-07
0.011605429197224196,0.5018041296565295,3.76,0.0,0.9295093778096812,0.9999304586071749,6.190746507059984e-05,4.703422457419901e-30,1.1264668836465732e-21,6.911907175332911e-06,9.04962207310036e-06,1.6827239354492042e-07,3.5610580886106886e-09,1.8286045500199566e-09,3.9676586116940444e-06,5.831792211009129e-05,3.529578297494393e-10,2.535224040885088e-10,3.857500638824139e-11,7.225656713230667e-08,7.565042366154463e-06,1.2930038103810745e-11,4.174290682226677e-07
0.011725045862011646,0.5018041268448158,3.76,0.0,0.9295081771509143,0.999929472885895,6.28822162745364e-05,4.736094468477545e-30,1.1282534596451986e-21,6.922719291717763e-06,9.090626925883753e-06,1.6853549195355277e-07,3.570358135364273e-09,1.8386369539423668e-09,4.043442554909864e-06,5.921987851097477e-05,3.543414299387976e-10,2.5495221231546936e-10,3.8840490226483134e-11,7.371578811066883e-08,7.701302270609614e-06,1.3143604769634653e-11,4.2961579402137926e-07
0.011844662526799096,0.5018041240476154,3.76,0.0,0.9295069737491579,0.9999284853399478,6.385949278186784e-05,4.768185058673605e-30,1.1299924015454785e-21,6.933238074493486e-06,9.131104058761644e-06,1.6879144675986407e-07,3.579470181974933e-09,1.8485251076519663e-09,4.119643242346706e-06,6.012382934736748e-05,3.557022637664016e-10,2.563610641888768e-10,3.910419487754573e-11,7.518498791643917e-08,7.83797694732393e-06,1.3357675743491785e-11,4.420020733755996e-07
0.011964279191586547,0.5018041212651396,3.76,0.0,0.9295057676604033,0.9999274960055204,6.483924412243529e-05,4.799910722267759e-30,1.1316855893097602e-21,6.943474694086081e-06,9.171065121655802e-06,1.690405300340264e-07,3.588400664291047e-09,1.8582728952939513e-09,4.196254850612208e-06,6.102972838835385e-05,3.570409861573135e-10,2.5774956934989116e-10,3.936620653782196e-11,7.666410118325641e-08,7.975055621561277e-06,1.3572267895000178e-11,4.5458838190859583e-07
0.012083895856373997,0.5018041184975836,3.76,0.0,0.9295045589388431,0.999926504917489,6.58214214772336e-05,4.831145569255892e-30,1.1333347160381802e-21,6.953439824832109e-06,9.210521494812226e-06,1.692830017014776e-07,3.5971552179948247e-09,1.867883514266442e-09,4.273271700208632e-06,6.193753094836629e-05,3.583582159475264e-10,2.5911812927108185e-10,3.962658663851335e-11,7.815306515564411e-08,8.112527902859785e-06,1.3787350708531989e-11,4.673751847198358e-07
0.012203512521161447,0.5018041157451296,3.76,0.0,0.9295033476369425,0.9999255121094788,6.680597761001088e-05,4.8619146716405734e-30,1.134941443831848e-21,6.963143667053848e-06,9.24948429452466e-06,1.6951911018058835e-07,3.6057395624721543e-09,1.8773603589206846e-09,4.3506882510561e-06,6.284719382313364e-05,3.5965454774414793e-10,2.604672617996295e-10,3.988539635757053e-11,7.965181952641709e-08,8.250383769175134e-06,1.4002914958936237e-11,4.803629361066646e-07
0.012323129185948897,0.5018041130079455,3.76,0.0,0.9295021338055115,0.9999245176139199,6.779286680139443e-05,4.892263006370723e-30,1.1365073691116151e-21,6.972595970733127e-06,9.28796438053963e-06,1.6974909292079198e-07,3.6141591876089788e-09,1.88670673913268e-09,4.428499098865621e-06,6.37586752252926e-05,3.609305614691822e-10,2.617974579190367e-10,4.014270153811178e-11,8.116030636556856e-08,8.388613550711032e-06,1.4218955587505665e-11,4.935520808584403e-07
0.012442745850736348,0.5018041102861868,3.76,0.0,0.9295009174937687,0.9999235214621001,6.878204478912474e-05,4.922177575739053e-30,1.1380339994142725e-21,6.981806057287223e-06,9.325972362429901e-06,1.6997317692594985e-07,3.622419303138665e-09,1.8959258101212244e-09,4.506698971345955e-06,6.467193472766535e-05,3.621868172179645e-10,2.6310917173710494e-10,4.039855924443939e-11,8.267847001266516e-08,8.527207915404836e-06,1.4435458779252305e-11,5.069430542136505e-07
0.012562362515523798,0.5018041075799954,3.76,0.0,0.9294996987494,0.9999225236842104,6.977346871297185e-05,4.951674641443688e-30,1.1395227855732095e-21,6.99078283884899e-06,9.363518605568127e-06,1.7019157923726494e-07,3.6305249561166304e-09,1.905020672598911e-09,4.585282724677863e-06,6.55869332107423e-05,3.634238557828996e-10,2.6440286064045297e-10,4.065302583039412e-11,8.420625697806874e-08,8.666157855556032e-06,1.465241576157944e-11,5.205362821789142e-07
0.012681979180311248,0.5018041048895039,3.76,0.0,0.929498477618616,0.9999215243093916,7.076709706211275e-05,4.980767815806358e-30,1.1409751140756363e-21,6.999534836916755e-06,9.400613237106143e-06,1.704045073815801e-07,3.6384809934324076e-09,1.913994341660231e-09,4.664245340183212e-06,6.650363281229532e-05,3.6464220132479264e-10,2.656789654087647e-10,4.0906156360563875e-11,8.574361586119504e-08,8.805454674993874e-06,1.4869817763809476e-11,5.343321819559705e-07
0.012801595845098698,0.5018041022148333,3.76,0.0,0.9294972541462071,0.9999205233657765,7.176288962380464e-05,5.0094630950639674e-30,1.1423923083825312e-21,7.008070200478388e-06,9.437266151802752e-06,1.706121598129897e-07,3.6462920711545698e-09,1.9228497460245912e-09,4.743581920983641e-06,6.742199687848005e-05,3.658423608675525e-10,2.6693791331248623e-10,4.1158002426514764e-11,8.729049726441732e-08,8.945089976605553e-06,1.5087655111696806e-11,5.483311621975961e-07
0.012921212509886149,0.5018040995560943,3.76,0.0,0.9294960283755966,0.9999195208805326,7.27608074336958e-05,5.03777154197729e-30,1.1437756359902257e-21,7.016396723465189e-06,9.473487017794156e-06,1.7081472633934697e-07,3.6539626729598294e-09,1.931589739003114e-09,4.823287688720771e-06,6.834198991648864e-05,3.6702482483852827e-10,2.681801220220958e-10,4.140861389530727e-11,8.884685370885695e-08,9.085055650233621e-06,1.530591932713502e-11,5.625336233082855e-07
0.013160445839461047,0.5018040942868092,3.76,0.0,0.9294935701069217,0.9999175113892317,7.476286891275696e-05,5.09326539990089e-30,1.1464454859042254e-21,7.03245274277408e-06,9.544670175532438e-06,1.712053199770062e-07,3.6688995333601547e-09,1.948734519915899e-09,4.983788245932224e-06,7.018672648508347e-05,3.693385498385835e-10,2.706159330165869e-10,4.190632249292217e-11,9.198781095106503e-08,9.365947041817247e-06,1.574369500571175e-11,5.915505501554585e-07
0.013399679169035946,0.5018040890823559,3.76,0.0,0.9294911031345343,0.9999154960350076,7.677299299708464e-05,5.147320940007499e-30,1.1489937451757186e-21,7.047758761318683e-06,9.61423573464818e-06,1.7157764882243339e-07,3.6833241585696405e-09,1.9654500024798665e-09,5.145711036290616e-06,7.20375801263371e-05,3.715869941224069e-10,2.729895119127092e-10,4.239964133236272e-11,9.516614319961256e-08,9.648069278540593e-06,1.6183080659849743e-11,6.213860112967407e-07
0.013638912498610845,0.5018040839433227,3.76,0.0,0.9294886277615813,0.9999134750043303,7.879090831008543e-05,5.2000067125717166e-30,1.1514287337430285e-21,7.062365961764872e-06,9.682253442705309e-06,1.7193295933547763e-07,3.6972667500495376e-09,1.9817563836907298e-09,5.3090217847008035e-06,7.389430431707323e-05,3.7377354975281474e-10,2.753038072246946e-10,4.288890024226838e-11,9.83815319922999e-08,9.931366683796218e-06,1.662401643817209e-11,6.520429405114636e-07
0.013878145828185744,0.5018040788701741,3.76,0.0,0.9294861442737501,0.999911448471654,8.081635936375716e-05,5.251387552118455e-30,1.153758079440493e-21,7.076321270754565e-06,9.748789930747111e-06,1.7227239432608497e-07,3.7107553180800285e-09,1.9976727942771636e-09,5.473687827525412e-06,7.575666722998407e-05,3.759013982109944e-10,2.775616098583949e-10,4.337440265364062e-11,1.0163368271196439e-07,1.0215787173019142e-05,1.7066446252747934e-11,6.835241638332965e-07
0.014117379157760642,0.501804073863293,3.76,0.0,0.929483652940496,0.9999094166003558,8.284910542234554e-05,5.3015248813109064e-30,1.1559887813660126e-21,7.089667748343296e-06,9.813908865732797e-06,1.7259700243848442e-07,3.7238158640299903e-09,2.0132173612930897e-09,5.6396780285013375e-06,7.762445065828424e-05,3.7797352557223096e-10,2.797655627390474e-10,4.385642744208873e-11,1.049223226774118e-07,1.0501281975918804e-05,1.7510317493781025e-11,7.158324062392159e-07
0.014356612487335541,0.5018040689229675,3.76,0.0,0.9294811540161853,0.9999073795436041,8.488891944865186e-05,5.35047689013974e-30,1.1581272681397464e-21,7.102444945937195e-06,9.87767109636522e-06,1.7290774686839023e-07,3.73647254777059e-09,2.02840726614174e-09,5.806962698768712e-06,7.949744902020183e-05,3.7999273654180736e-10,2.819181693093128e-10,4.433523105792064e-11,1.0824719937444093e-07,1.0787805379141741e-05,1.795558073205297e-11,7.489702978562908e-07
0.01459584581691044,0.5018040640494158,3.76,0.0,0.9294786477411443,0.9999053374451495,8.693558713425539e-05,5.398298716483209e-30,1.1601794508953227e-21,7.114689232278947e-06,9.94013479148123e-06,1.7320551330197818e-07,3.74874784303203e-09,2.043258802411534e-09,5.975513521399376e-06,8.137546844425429e-05,3.8196166779327216e-10,2.8402180219776623e-10,4.4811049556518795e-11,1.1160807883146027e-07,1.1075314489873677e-05,1.840218947970799e-11,7.82940379688567e-07
0.014835079146485339,0.5018040592427906,3.76,0.0,0.9294761343426207,0.9999032904400452,8.898890601531486e-05,5.445042624599828e-30,1.1621507710340837e-21,7.126434086859228e-06,1.0001355570369348e-05,1.734911170615993e-07,3.760662677411954e-09,2.0577874283994234e-09,6.145303480743825e-06,8.325832593670529e-05,3.8388280004837346e-10,2.860787110283387e-10,4.528410035017598e-11,1.1500474414487979e-07,1.1363769020938425e-05,1.8850099965156313e-11,8.177451088732054e-07
0.015074312476060238,0.5018040545031894,3.76,0.0,0.9294736140356584,0.9999012386552959,9.104868466591065e-05,5.490758167164761e-30,1.164046243135309e-21,7.13771036381023e-06,1.0061386625534333e-05,1.7376530953261175e-07,3.772236559652248e-09,2.0720078168112597e-09,6.316306796253161e-06,8.514584862338726e-05,3.8575846921648856e-10,2.8809102983386695e-10,4.575458383207844e-11,1.1843699414107206e-07,1.1653131095444347e-05,1.9299270927126444e-11,8.533868635184919e-07
0.015313545805635136,0.5018040498306618,3.76,0.0,0.9294710870239044,0.9998991822104534,9.311474195721163e-05,5.535492346336466e-30,1.165870493821112e-21,7.148546530788019e-06,1.0120278838841952e-05,1.7402878398109458e-07,3.7834876958383565e-09,2.0859339015920556e-09,6.4884988601970735e-06,8.703787305456858e-05,3.875908766988316e-10,2.9006078403420957e-10,4.6222684879265605e-11,1.219046421548705e-07,1.1943365068063686e-05,1.9749663438933365e-11,8.898679471936853e-07
0.015552779135210035,0.5018040452252169,3.76,0.0,0.9294685535003517,0.999897121218158,9.518690637486032e-05,5.5792897648418136e-30,1.1676277970231118e-21,7.158968885824838e-06,1.0178080891552405e-05,1.7428218083504827e-07,3.794433095733521e-09,2.09957892201273e-09,6.661856178943705e-06,8.893424456548294e-05,3.8938209892342314e-10,2.9198989700894857e-10,4.668857422070415e-11,1.2540751491151224e-07,1.2234437361054398e-05,2.0201240743280575e-11,9.27190593113936e-07
0.015792012464784934,0.5018040406868276,3.76,0.0,0.9294660136480236,0.9998950557846367,9.726501539116547e-05,5.622192770503309e-30,1.1693221058982156e-21,7.169001753537449e-06,1.0234839368361167e-05,1.7452609246283423e-07,3.805088669774855e-09,2.1129554640218317e-09,6.83635631770082e-06,9.083481668916995e-05,3.9113409614307144e-10,2.938801962610687e-10,4.715240969384751e-11,1.289454515062761e-07,1.2526316314184621e-05,2.065396810639708e-11,9.653569680408444e-07
0.016031245794359834,0.5018040362154383,3.76,0.0,0.9294634676406031,0.9998929860101556,9.934891488885196e-05,5.6642415921665976e-30,1.170957081596811e-21,7.178667662006222e-06,1.0290598855617222e-05,1.7476106748087e-07,3.815469317222688e-09,2.1260754988556134e-09,7.011977848597507e-06,9.273945061845243e-05,3.928487205220464e-10,2.9573341916896447e-10,4.7614337388822496e-11,1.3251830247630222e-07,1.2818972047745415e-05,2.1107812686026722e-11,1.0043691759187279e-06
