Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
0.0004492666502671883,0.6920721961376244,3.76,0.0,0.5922999765939807,0.9893432703523187,0.012973451736763768,4.427993073954675e-17,1.8805490602538278e-12,0.0022389102781511672,0.00022492816750673022,4.6447788556605697e-07,1.4342780537150961e-05,1.1502558638400763e-05,0.004924126937492374,0.005153319727889156,3.4816598912965877e-06,1.5045790511321528e-07,7.588931048651147e-07,0.0017883412081072414,0.002773603041323161,1.721668799292287e-06,0.0027014839164595694,7.36102816684691e-06,9.037942221794571e-13,1.0799318501249654e-07
0.00045748393101374663,0.6920903803771116,3.76,0.0,0.5917220479615201,0.9889937823365007,0.01341498703285437,4.584438922150784e-17,1.899215304118157e-12,0.002259145197340469,0.00022872645751612417,4.6849807731720373e-07,1.4601234077952664e-05,1.1788173016375369e-05,0.005122972293168848,0.005259479532795981,3.5523015044560555e-06,1.537138395202026e-07,7.820615413765974e-07,0.0018746094651937615,0.0028415881046853415,1.7815948929911392e-06,0.002844383568389608,7.553218729034884e-06,9.474111590192393e-13,1.1503135419044629e-07
0.00046570121176030493,0.6921091882619967,3.76,0.0,0.5911359367334788,0.9886382199039749,0.013864750618574059,4.744403455127907e-17,1.917826051121598e-12,0.002279229680844582,0.00023254419599921328,4.7248057634079823e-07,1.4861595210949156e-05,1.2077192744999121e-05,0.005326708422132491,0.0053648516873240565,3.623533276833559e-06,1.570027722643368e-07,8.054941191719413e-07,0.001963322891185019,0.002909357236097468,1.8424118136433462e-06,0.0029919433481158113,7.748320906248902e-06,9.922661636947083e-13,1.2240228400511974e-07
0.00047391849250686324,0.6921286277312422,3.76,0.0,0.5905416167117266,0.9882765342155955,0.014322807780542358,4.9079142661090254e-17,1.9363823426641556e-12,0.0022991634140928073,0.00023638032201754307,4.764252376378847e-07,1.512383075367012e-05,1.2369589955637927e-05,0.005535377642161322,0.005469410514366584,3.6953471756008705e-06,1.6032399509212654e-07,8.291844556772254e-07,0.002054497763462751,0.0029768900987762158,1.9041096891345626e-06,0.003144223568331858,7.946299722760244e-06,1.03836762358021e-12,1.301156785830464e-07
0.00048213577325342154,0.69214870655869,3.76,0.0,0.589939063090939,0.9879086769123601,0.014789222600663041,5.074998867554004e-17,1.9548852454991464e-12,0.002318946112740758,0.0002402337925170493,4.803319232856281e-07,1.538790749682087e-05,1.2665336905336174e-05,0.00574902089394037,0.005573131347852032,3.767735299525089e-06,1.636767873193501e-07,8.531260550143307e-07,0.002148149175659174,0.0030441667226125146,1.9666783797069716e-06,0.0033012837422103395,8.147118855738707e-06,1.085723334263641e-12,1.3818129341840623e-07
0.0004903530539999798,0.6921694323607553,3.76,0.0,0.5893282524460953,0.9875346001223033,0.015264057944384245,5.2456847608482944e-17,1.973335860812331e-12,0.0023385775341685172,0.0002441035830693759,4.842005048676321e-07,1.5653792326391953e-05,1.2964406088357583e-05,0.005967677721663198,0.005675990546712889,3.840689907524544e-06,1.6706041767665057e-07,8.773123204607147e-07,0.002244291020609348,0.003111167523642751,2.0301075057202527e-06,0.0034631825655507295,8.350740720275255e-06,1.13434049101767e-12,1.466089281583337e-07
0.0004985703347465382,0.6921908125724819,3.76,0.0,0.588709162717981,0.9871542564632008,0.01574737545527581,5.4199995686724784e-17,1.991735330186957e-12,0.0023580574847595487,0.00024798868859104913,4.880308649767059e-07,1.592145234455288e-05,1.3266770377529484e-05,0.0061913862601596864,0.00577796550525762,3.914203448010363e-06,1.704741465691011e-07,9.017365724393648e-07,0.0023429359783952784,0.003177873320471802,2.0943864889307955e-06,0.0036299779046196656,8.55712655324099e-06,1.1842256828303173e-12,1.554084208923385e-07
0.0005067876154930965,0.692212854467398,3.76,0.0,0.5880817731953383,0.9867675990424202,0.01623923555383637,5.597971117674342e-17,2.010084839963226e-12,0.0023773858255138557,0.00025188812414393,4.918228984146183e-07,1.6190854961765774e-05,1.3572403116122273e-05,0.006420183225549783,0.005879034661917135,3.988268579906408e-06,1.7391722762265864e-07,9.263920597689013e-07,0.002444095506835076,0.0032442653500989165,2.1595045834627502e-06,0.0038017267869676105,8.766236500909202e-06,1.2353848876956118e-12,1.6458964229871783e-07
0.0005150048962396548,0.6922355651401784,3.76,0.0,0.5874460644941312,0.9863745814547283,0.01673969743946684,5.779627481086489e-17,2.0283856247611212e-12,0.002396562476740488,0.00025580092574639164,4.955765131827919e-07,1.6461967992966203e-05,1.3881278210695666e-05,0.006654103908386326,0.005979177506784525,4.062878195017871e-06,1.773889093586758e-07,9.512719703208781e-07,0.0025477798336718074,0.0033103252835070293,2.225450899359151e-06,0.003978485394342612,8.978029717113747e-06,1.287823468722173e-12,1.741624882165181e-07
0.0005232221769862131,0.6922589515136452,3.76,0.0,0.5868020185339263,0.9859751577784963,0.017248819094833195,5.96499713328058e-17,2.0466389712841844e-12,0.0024155874224876853,0.0002597261512517325,4.992916313793554e-07,1.673475976223555e-05,1.419337026169597e-05,0.006893182168389449,0.006078374588413614,4.13802544148925e-06,1.808884374352613e-07,9.76369449733903e-07,0.002653997949657683,0.0033760352415955538,2.2922144480604423e-06,0.004160309056969486,9.192464468318691e-06,1.3415461707113307e-12,1.8413687487180246e-07
0.0005314394577327714,0.692283020334293,3.76,0.0,0.5861496185114127,0.985569282569854,0.017766657293436117,6.15410905647355e-17,2.06484622141232e-12,0.002434460714409909,0.00026366288123931363,5.029681900224138e-07,1.7009199198315997e-05,1.4508654663512513e-05,0.007137450431777234,0.00617660751927397,4.21370374575633e-06,1.8441505623907917e-07,1.0016776135779667e-06,0.002762757603334567,0.003441377810697165,2.3597841773791463e-06,0.0043472522500628535,9.409498241972722e-06,1.396557117644852e-12,1.945227339561542e-07
0.0005396567384793297,0.6923077781726339,3.76,0.0,0.5854888488711979,0.9851569108545414,0.018293267610820292,6.346992747954482e-17,2.0830087743382532e-12,0.0024531824748209845,0.00026761021988042956,5.066061416916851e-07,1.728525592479485e-05,1.4827107691069956e-05,0.007386939691710635,0.006273858979545777,4.289906833683789e-06,1.8796801046994475e-07,1.0271895566848572e-06,0.0028740652979865524,0.003506336057183204,2.4281489904589116e-06,0.0045393685930402335,9.62908785400059e-06,1.4528598111477009e-12,2.0533000514962328e-07
0.000547874019225888,0.6923332314217981,3.76,0.0,0.5848196952743382,0.984737998117538,0.01882870443929184,6.543678401985387e-17,2.1011280887068634e-12,0.0024717528987925714,0.0002715672957804487,5.102054549191458e-07,1.7562900349613927e-05,1.5148706620594223e-05,0.00764167951191833,0.006370112719037025,4.366628748778851e-06,1.9154654739755344e-07,1.0528983728491263e-06,0.0029879262908105468,0.0035708935409588926,2.497297794587431e-06,0.004736710851563542,9.85118956062588e-06,1.5104571301399325e-12,2.1656863227752492e-07
0.0005560912999724463,0.6923593862978082,3.76,0.0,0.584142144564612,0.9843125002906934,0.019373021005793974,6.744197058404167e-17,2.119205684147997e-12,0.0024901722558114524,0.00027553326281613036,5.13766114539988e-07,1.7842103752684873e-05,1.5473429829151634e-05,0.007901698033174948,0.006465353557374124,4.443863872148262e-06,1.9514991834889768e-07,1.078797167308582e-06,0.003104344593990219,0.0036350343279939953,2.5672195407379977e-06,0.004939330942147008,1.0075759176876097e-05,1.5693513315833563e-12,2.282485601292201e-07
0.0005643085807190046,0.692386248839814,3.76,0.0,0.5834561847325055,0.9838803737385204,0.019926269392740576,6.948580550515408e-17,2.1372431420366814e-12,0.002508440891287148,0.0002795073009592142,5.172881220056496e-07,1.812283837052971e-05,1.5801256874796387e-05,0.008167021982293054,0.0065595673827108505,4.5216069428369685e-06,1.9877738012739363e-07,1.104879063810003e-06,0.0032233229774527423,0.003698743002021351,2.6379032354916757e-06,0.005147279939032083,1.0302752192494556e-05,1.6295440517978123e-12,2.4037972714317906e-07
0.0005725258614655629,0.6924138249108194,3.76,0.0,0.5827618048771732,0.9834415752422385,0.020488500561721152,7.156861703224271e-17,2.155242107111513e-12,0.0025265592277372633,0.0002834886170450046,5.20771495566661e-07,1.8405077473901668e-05,1.6132168603586822e-05,0.008437676683621033,0.006652741148877284,4.599853071423495e-06,2.0242819728246811e-07,1.1311372246718396e-06,0.0033448629732927945,0.003762004675347854,2.7093379900534114e-06,0.005360608083336329,1.0532123887576494e-05,1.6910363087388646e-12,2.52972062160338e-07
0.0005807431422121212,0.692442120198779,3.76,0.0,0.5820589951664201,0.9829960619819981,0.02105976438014865,7.369074560267591e-17,2.1732042887473012e-12,0.0025445277656602956,0.00028747644548628734,5.242162704493284e-07,1.8688795449393604e-05,1.6466147250500595e-05,0.008713686073234786,0.006744862870854031,4.6785977583429155e-06,2.061016435000221e-07,1.1575648641071073e-06,0.0034689648819687478,0.003824804998654201,2.7815130659373646e-06,0.0055793647946631815,1.076382945405973e-05,1.7538285054876266e-12,2.6603548347962885e-07
0.0005889604229586795,0.692471140217996,3.76,0.0,0.5813477467947042,0.9825437915171855,0.021640109650887834,7.585254255956689e-17,2.191131460812269e-12,0.002562347084143525,0.0002914700490047745,5.276224989759556e-07,1.8973967881449574e-05,1.680317652029799e-05,0.00899507271578629,0.0068359216186431645,4.757836914620445e-06,2.0979700283423017e-07,1.1841552531722611e-06,0.003595627780288947,0.003887130169722375,2.854417880730972e-06,0.005803598685185082,1.0997824113324772e-05,1.817920434117478e-12,2.7957989235980763e-07
0.0005971777037052378,0.6925008903108176,3.76,0.0,0.5806280519393909,0.9820847217650196,0.02222958414471475,7.805437201860864e-17,2.209025462735523e-12,0.002580017841173251,0.00029546871928366606,5.309902505452451e-07,1.9260571620031394e-05,1.714324167838116e-05,0.009281857823873448,0.006925907509543627,4.837566871753203e-06,2.135135720039056e-07,1.2109017394743535e-06,0.003724849531087691,0.003948966941096941,2.928042053643262e-06,0.006033357576051757,1.1234063232803326e-05,1.8833112805297827e-12,2.9361516987471875e-07
0.0006053949844517961,0.6925313756498783,3.76,0.0,0.5798999037153536,0.9816188109775594,0.022828234635444863,8.029661442607633e-17,2.2268882007200512e-12,0.002597540773752653,0.00029947177751426726,5.343196116396718e-07,1.9548584851745548e-05,1.7486329647863072e-05,0.009574061279889745,0.007014811698820869,4.917784397242276e-06,2.1725066160718978e-07,1.237797761198646e-06,0.003856626794520061,0.00401030262669682,3.0023754571250607e-06,0.006268688516102034,1.1472502447250584e-05,1.9499996307661777e-12,3.0815117839713717e-07
0.0006136122651983544,0.6925626012406981,3.76,0.0,0.5791632961280059,0.9811460177169472,0.02343610693769085,8.257966439976148e-17,2.244721646837017e-12,0.002614916697836026,0.00030347857500559553,5.376106858041592e-07,1.9837987176952504e-05,1.7832429093413397e-05,0.009871701660276408,0.0071026263688620745,4.998486714896997e-06,2.2100759709453842e-07,1.264836849967335e-06,0.003990955040933601,0.004071125107357686,3.0774082185966677e-06,0.006509637802916801,1.1713097773175653e-05,2.01798347728357e-12,3.2319775693390893e-07
0.0006218295459449127,0.6925945719245012,3.76,0.0,0.5784182240248248,0.9806663008290885,0.024053245947198463,8.490393188397771e-17,2.2625278396451843e-12,0.002632146508102016,0.0003074884937091059,5.40863593495242e-07,2.0128759671015368e-05,1.8181530495690553e-05,0.010174796262038906,0.007189344716898885,5.079671512560555e-06,2.2478372114099978e-07,1.2920126493670098e-06,0.004127828565230029,0.004131422835327639,3.153130758603988e-06,0.006756251006013993,1.1955805722016189e-05,2.0872602259436187e-12,3.387647175842729e-07
0.000630046826691471,0.6926272923814523,3.76,0.0,0.57766468304547,0.9801796194159448,0.024679695683627368,8.726984769038133e-17,2.2803088857957823e-12,0.002649231177591694,0.0003115009465721926,5.440784719739102e-07,2.042088494390539e-05,1.8533626241264575e-05,0.010483361131512985,0.007274960941273667,5.16133695494402e-06,2.2857839462837165e-07,1.3193189295318983e-06,0.004267240502692109,0.0041911848377333,3.2295338466342743e-06,0.007008572992146531,1.2200583417575962e-05,2.157826704936293e-12,3.548618490709704e-07
0.0006382641074380293,0.6926607671343257,3.76,0.0,0.5769026695707226,0.9796859328061608,0.025315499335697454,8.967786059466641e-17,2.2980669584900283e-12,0.002666171757083904,0.0003155153779931159,5.472554751703433e-07,2.0714347208871465e-05,1.888871071004247e-05,0.010797411095376382,0.007359470226247544,5.243481701856817e-06,2.3239099726821573e-07,1.3467495882678007e-06,0.0044091828462567515,0.004250400718957118,3.306608602598234e-06,0.007266647952878382,1.244738870406901e-05,2.2296791733304868e-12,3.714989151539902e-07
0.0006464813881845876,0.6926950005523623,3.76,0.0,0.5761321806702079,0.9791852005242371,0.02596069930866399,9.212843667809257e-17,2.315804297359529e-12,0.0026829693743675256,0.0003195312642077199,5.503947734105814e-07,2.100913233989952e-05,1.9246780334987143e-05,0.01111695979368881,0.007442868725530097,5.3261049152459435e-06,2.362209301261807e-07,1.37429866766152e-06,0.004553646465100715,0.0043090606619758205,3.384346524559204e-06,0.007530519434154866,1.2696180252640005e-05,2.3028133298238446e-12,3.8868565051719796e-07
0.0006546986689311459,0.6927299968554235,3.76,0.0,0.5753532140489725,0.9786773822585337,0.02661533727395461,9.462206774355019e-17,2.333523210798035e-12,0.0026996252334722864,0.0003235481134558997,5.534965532059124e-07,2.1305227919801485e-05,1.9607833682993646e-05,0.011442019714867609,0.007525153544559018,5.409206270017353e-06,2.4006761632634436e-07,1.4019603689418637e-06,0.00470062112448,0.004367155428728324,3.4627395456315652e-06,0.007800230367707028,1.2946917671148407e-05,2.3772243240254345e-12,4.064317654503745e-07
0.0006629159496777042,0.6927657601186629,3.76,0.0,0.5745657679932561,0.9781624378278082,0.02727945422082322,9.715926831910687e-17,2.3512260740613697e-12,0.0027161406136202238,0.00032756546625799135,5.565610170367364e-07,2.1602623296292056e-05,1.9971871542259412e-05,0.0117726022326534,0.007606322721443204,5.492785968022344e-06,2.4393050119723417e-07,1.429729052112743e-06,0.004850095506808119,0.004424676359445891,3.5417800390407645e-06,0.008075823104556392,1.3199561603184682e-05,2.4529067672006663e-12,4.2474694846007763e-07
0.0006711332304242625,0.6928022942773358,3.76,0.0,0.5737698413153601,0.9776403271464177,0.0279530905100315,9.974057124518229e-17,2.3689153279449267e-12,0.002732516868111767,0.0003315828956501907,5.595883829838545e-07,2.1901309637127844e-05,2.033889697016519e-05,0.012108717644809676,0.0076863752068264115,5.576844745632385e-06,2.47809055036879e-07,1.457599250036469e-06,0.0050020572338324975,0.004481615370996241,3.6214608334237554e-06,0.008357339450319632,1.3454073825062947e-05,2.529854742290146e-12,4.436408618851956e-07
0.0006793505111708208,0.6928396031317576,3.76,0.0,0.5729654332976334,0.9771110101885159,0.028636285929417082,1.0236653997519181e-16,2.3865934822065375e-12,0.002748755423206228,0.0003356000071881767,5.625788844208899e-07,2.2201279968646763e-05,2.070891536717482e-05,0.012450375213444534,0.0077653108427230685,5.66138388367267e-06,2.5170277354965245e-07,1.485565683571155e-06,0.005156492889850552,0.004537964954323621,3.7017752679650556e-06,0.00864482070209938,1.371041734493711e-05,2.608061817122852e-12,4.6312314655008856e-07
0.0006875677919173792,0.6928776903528625,3.76,0.0,0.5721525436359727,0.9765744469510272,0.029329079751141525,1.0503776726219568e-16,2.4042631138379124e-12,0.002764857776743842,0.00033961643902662446,5.655327697415909e-07,2.2502529216783185e-05,2.1081934557950508e-05,0.012797583207053109,0.007843130340167485,5.74640521555856e-06,2.556111773609157e-07,1.5136232597131117e-06,0.0053133880459483055,0.004593718170931264,3.782717203800576e-06,0.008938307687248001,1.3968556491518044e-05,2.6875210573628268e-12,4.832034292328112e-07
0.0006957850726639375,0.6929165594878279,3.76,0.0,0.5713311723827272,0.9760305974154264,0.030031510790629695,1.0775486373474678e-16,2.421926863684375e-12,0.002780825496724434,0.000343631861990468,5.684503019158645e-07,2.2805054258960127e-05,2.145796482985925e-05,0.013150348943954721,0.007919835256009007,5.831911136123088e-06,2.595338150864639e-07,1.5417670825938891e-06,0.005472727285108084,0.004648868648463419,3.864281025317142e-06,0.0092378408036922,1.4228456998036473e-05,2.7682250373309286e-12,5.038913187835296e-07
0.0007040023534104958,0.6929562139657346,3.76,0.0,0.5705013198890578,0.975479421508632,0.03074361746709017,1.1051847477834852e-16,2.439587441254257e-12,0.0027966602198576797,0.00034764597945319167,5.713317580845057e-07,2.310885395515899e-05,2.1837019004439066e-05,0.013508678837035503,0.007995427968893437,5.917904611132115e-06,2.634702635918182e-07,1.5699924693632464e-06,0.005634494228124631,0.004703410575448896,3.946461692650465e-06,0.00954346006163104,1.4490086088297698e-05,2.8501658545426253e-12,5.251964096234672e-07
0.0007122196341570541,0.6929966571039216,3.76,0.0,0.5696629867470431,0.9749208790629574,0.03146543786538805,1.1332928497091205e-16,2.4572476242535136e-12,0.002812363649961086,0.0003516585272090002,5.741774292566848e-07,2.3413929174649827e-05,2.221911250606977e-05,0.01387257843991703,0.008069911654245452,6.0043891795092865e-06,2.6742012669913356e-07,1.5982949464791571e-06,0.005798671560305408,0.004757338695197465,4.029254760461186e-06,0.00985520512682257,1.4753412555849594e-05,2.9333351449249825e-12,5.471282940888942e-07
0.0007204369149036124,0.6930378921142413,3.76,0.0,0.568816173731465,0.9743549297750395,0.032197009799261,1.1618799457006426e-16,2.474910251793038e-12,0.002827937556323923,0.00035566927337791083,5.769876198124343e-07,2.37202828419607e-05,2.2604263392742562e-05,0.014242052494140676,0.008143290258652614,6.0913689637276835e-06,2.7138303857257357e-07,1.6266702570417393e-06,0.005965241058806155,0.004810648298918273,4.112656363114978e-06,0.010173115365142942,1.5018406830893995e-05,3.01772409404955e-12,5.696965601435285e-07
0.0007286541956501707,0.6930799221093106,3.76,0.0,0.5679608817414517,0.97378153316394,0.0329383708757951,1.190953400441681e-16,2.492578230566529e-12,0.002843383771947656,0.0003596780181893354,5.797626470010747e-07,2.4027919961664253e-05,2.2992492428794128e-05,0.01461710497736167,0.008215568473625645,6.1788486779521585e-06,2.753586639975045e-07,1.6551143783696756e-06,0.006134183620540548,0.004863335218060513,4.1966632664198805e-06,0.01049722988835339,1.5285041051680945e-05,3.1033234522019428e-12,5.92910792816124e-07
0.000736871476396729,0.6931227501095812,3.76,0.0,0.5670971117420147,0.9732006485286225,0.03368955856095386,1.2205211270750554e-16,2.510254537789755e-12,0.0028587041918075556,0.00036368459364155797,5.8250284063179e-07,2.4336847634639337e-05,2.3383823139151664e-05,0.014997739152671307,0.008286751708565781,6.266833626449713e-06,2.793466960697474e-07,1.68362351588978e-06,0.006305479290631802,0.004915395815932446,4.281272893606608e-06,0.010827587601148736,1.555328913591985e-05,3.1901235519636203e-12,6.167805908879528e-07
0.0007450887571432873,0.6931663790500184,3.76,0.0,0.5662248647055212,0.9726122349045432,0.03445061024610714,1.2505911622537281e-16,2.5279422090453718e-12,0.0028739007710637658,0.0003676888632670184,5.852085425350075e-07,2.4647075094762887e-05,2.377828183335684e-05,0.015383957618544237,0.008356846063397217,6.3553297152763016e-06,2.833468598542133e-07,1.7121941062538548e-06,0.006479107291272613,0.004966826978685358,4.366483291533996e-06,0.011164227249175427,1.582312682676094e-05,3.278114319631801e-12,6.413155675590118e-07
0.0007533060378898456,0.6932108117868405,3.76,0.0,0.5653441415534265,0.9720162510195018,0.03522156331549093,1.281171849203894e-16,2.5456443447755815e-12,0.0028889755230490696,0.0003716907218296233,5.878801059771717e-07,2.4958613727763367e-05,2.4175897677587837e-05,0.015775762359499765,0.008425858300764902,6.444343456837179e-06,2.873589130058869e-07,1.7408228375422587e-06,0.006655046050916269,0.005017626105590562,4.452293184604128e-06,0.011507187468088442,1.6094531749496986e-05,3.3672852898499987e-12,6.665253488993041e-07
0.0007615233186364039,0.6932560511051933,3.76,0.0,0.5644549430980023,0.9714126552491672,0.03600245521444454,1.3122723271891762e-16,2.5633641206630045e-12,0.0029039305174680618,0.00037569009477316,5.905178953632319e-07,2.5271477081732334e-05,2.4576702740897286e-05,0.016173154797599374,0.008493795817643299,6.533881968469986e-06,2.9138264215647405e-07,1.7695066404992773e-06,0.006833273233775075,0.005067791098727206,4.538702008320465e-06,0.0118565068335878,1.636748347609543e-05,3.4576256255947416e-12,6.924195940247071e-07
0.0007697405993829622,0.6933020997261007,3.76,0.0,0.5635572699842716,0.9708014055717933,0.03679332351832461,1.3439018499754942e-16,2.581104767922957e-12,0.002918767878474228,0.00037968693790305243,5.931222856587448e-07,2.5585680892067206e-05,2.4980732012704475e-05,0.016576135844227718,0.008560666616834377,6.623952983987739e-06,2.9541786678954654e-07,1.798242687085692e-06,0.007013765769518669,0.0051173203521683985,4.625709854394199e-06,0.012212223912183465,1.664196354820386e-05,3.549124129850046e-12,7.190080006609179e-07
0.0007779578801295205,0.6933489603135667,3.76,0.0,0.5626511226324816,0.9701824595223512,0.03759420600204737,1.3760697660450591e-16,2.5988695763321554e-12,0.002933489782525454,0.00038368123697617537,5.956936617497749e-07,2.5901243095412677e-05,2.538802346381733e-05,0.016984705952243443,0.008626479278280239,6.714564853021742e-06,2.9946444064959314e-07,1.827028413334672e-06,0.00719649988305108,0.005166212740568214,4.713317526240606e-06,0.012574377312737747,1.6917955520665535e-05,3.64176925863939e-12,7.463002990650232e-07
0.0007861751608760788,0.6933966354826792,3.76,0.0,0.561736501180712,0.9695557741465838,0.03840514071014244,1.4087865881216587e-16,2.6166619190901925e-12,0.002948098456551607,0.00038767300696086315,5.982324181632209e-07,2.6218183836641065e-05,2.5798618101900933e-05,0.017398865168701413,0.008691242929952122,6.805726543994996e-06,3.035222464160766e-07,1.8558615087734641e-06,0.007381451124384884,0.005214467607287819,4.801526584028496e-06,0.01294300573873536,1.7195445016951238e-05,3.735549143276577e-12,7.74306274559153e-07
0.0007943924416226371,0.6934451278068074,3.76,0.0,0.5608134054279994,0.9689213059542592,0.0392261660271845,1.4420630676859758e-16,2.6344852247425203e-12,0.0029625961758886162,0.00039166229169179364,6.007389584499707e-07,2.6536525481956615e-05,2.621255997969814e-05,0.017818613187637954,0.008754967218751228,6.8974476523301665e-06,3.0759119977962106e-07,1.8847399103304852e-06,0.007568594398526914,0.0052620847521109805,4.890339269817128e-06,0.013318148041177693,1.7474419732015155e-05,3.830451602877065e-12,8.030357812836841e-07
0.0008026097223691954,0.693494439824899,3.76,0.0,0.559881834778037,0.9682790108720853,0.04005732074861349,1.475909530861786e-16,2.6523429668597028e-12,0.0029769852621813584,0.0003956491633214643,6.032136945290328e-07,2.6856292631027074e-05,2.662989622945679e-05,0.01824394940275368,0.00881766228161907,6.989738396494718e-06,3.1167125217653524e-07,1.9136618260936935e-06,0.007757903995184602,0.005309064418536322,4.979758554259544e-06,0.013699843271804074,1.77548694631863e-05,3.926464154395426e-12,8.32498728910603e-07
0.0008108270031157537,0.6935445740497276,3.76,0.0,0.558941788183286,0.9676288441966776,0.04089864415179639,1.5103379331344452e-16,2.670238714181123e-12,0.002991268081476604,0.00039963372145446316,6.056570464105811e-07,2.7177512117812042e-05,2.705067715330916e-05,0.01867487296047761,0.008879338716301364,7.082609626542021e-06,3.1576238323567954e-07,1.942625725744243e-06,0.007949353618395796,0.0053554072807098,5.069788204650397e-06,0.014088130736910055,1.803678615139916e-05,4.023574036590624e-12,8.627051055245817e-07
0.000819044283862312,0.6935955329755468,3.76,0.0,0.5579932640899048,0.9669707605467822,0.041750176067198545,1.5453609938710439e-16,2.6881760993823135e-12,0.0030054470420536276,0.000403616092767143,6.080694415640083e-07,2.7500213015286387e-05,2.747495621370594e-05,0.01911138281303833,0.008940007552105509,7.176072825107397e-06,3.198646050622115e-07,1.971630329585633e-06,0.008142916415994565,0.00540111442998934,5.160432695691579e-06,0.014483050051824127,1.8320163874362357e-05,4.1217682248172536e-12,8.936650051658652e-07
0.0008272615646088703,0.6936473190852644,3.76,0.0,0.5570362603830323,0.9663047138153644,0.04261195694978119,1.5809899595453156e-16,2.7061587736664216e-12,0.0030195245925373772,0.000407596430341772,6.104513142687971e-07,2.7824426649892214e-05,2.7902790029561337e-05,0.019553477770764594,0.00899968022146499,7.270140107427217e-06,3.23977966874053e-07,2.000674629653676e-06,0.008338565008655248,0.005446187361343245,5.251697222957636e-06,0.014884641195048301,1.8604998858610228e-05,4.221033436420417e-12,9.253886039460093e-07
0.0008354788453554286,0.6936999348585242,3.76,0.0,0.5560707743329857,0.9656306571217607,0.043484027950373365,1.6172380515109198e-16,2.7241904948598946e-12,0.0030335032198013897,0.0004115749127679491,6.1280310531011e-07,2.8150186590535327e-05,2.8334238525110464e-05,0.020001156554723395,0.009058368531105787,7.3648242298333575e-06,3.281025447908605e-07,2.0297578862520007e-06,0.008536271518716254,0.005490627959424214,5.343587816535261e-06,0.015292944563062313,1.889128950439861e-05,4.321356155043022e-12,9.57886178622748e-07
0.0008436961261019869,0.6937533827802455,3.76,0.0,0.5550968025423745,0.9649485427633795,0.04436643098692931,1.6541207454426754e-16,2.742275115296502e-12,0.0030473854468763533,0.0004155517435961087,6.15125261402057e-07,2.847752865140624e-05,2.876936489188106e-05,0.020454417849440732,0.009116084633059757,7.460138583295476e-06,3.322384461106259e-07,2.0588796109676706e-06,0.008736007598672083,0.00553443848431457,5.436111245375192e-06,0.01570800102583987,1.9179036385424557e-05,4.422722650395654e-12,9.911681565169118e-07
0.0008519134068485452,0.6938076653471311,3.76,0.0,0.5541143408933269,0.9642583221671641,0.04525920881589068,1.6916502827747876e-16,2.76041646031636e-12,0.0030611738312731228,0.0004195271507160819,6.174182345081281e-07,2.880649090965735e-05,2.9208235546621608e-05,0.020913260354013405,0.009172840997239836,7.556097206739957e-06,3.3638581649747756e-07,2.088039581164112e-06,0.00893774445905359,0.005577621557405152,5.529274961309122e-06,0.016129851981298304,1.94682422237201e-05,4.525118977379299e-12,1.0252450792890569e-06
0.0008601306875951035,0.6938627850754224,3.76,0.0,0.5531233844962393,0.9635599458411361,0.046162405103310634,1.7298403659549964e-16,2.7786184579082005e-12,0.003074870962628089,0.0004235013854659089,6.196824815072823e-07,2.9137113681491225e-05,2.965092034199933e-05,0.021377682833669365,0.009228650383491287,7.65271478286861e-06,3.4054482711326984e-07,2.11723784841404e-06,0.009141452895932746,0.00562018014690078,5.623087289694522e-06,0.016558539410629805,1.975891190962252e-05,4.628530997781541e-12,1.0601276065125125e-06
0.0008683479683416618,0.6939187445107815,3.76,0.0,0.552123927639192,0.9628533633261153,0.04707606449569561,1.7687104183726108e-16,2.7968852075123875e-12,0.0030884794609857716,0.00042747472170817625,6.219184637669089e-07,2.9469439527705256e-05,3.0097492508115854e-05,0.021847684171543518,0.009283525813233268,7.750006633516927e-06,3.447156778948422e-07,2.1464747138913694e-06,0.009347103317961677,0.005662117553107186,5.7175573357765565e-06,0.01699410593428379,2.0051052518778133e-05,4.732944409185244e-12,1.0958265994878554e-06
0.0008765652490882202,0.6939755462334578,3.76,0.0,0.5511159637376141,0.9621385231465331,0.04800023269078408,1.808274419677822e-16,2.8152207191734926e-12,0.0031020019750586437,0.000431447455579701,6.2412664631725e-07,2.9803513268961075e-05,3.054802857316543e-05,0.022323263418034478,0.009337480543383998,7.847988747139157e-06,3.488986083227841e-07,2.175750733755404e-06,0.009554665772687869,0.005703437394080061,5.812694821328123e-06,0.01743659486641611,2.0344673225749657e-05,4.838344737285757e-12,1.1323530776211861e-06
0.0008847825298347785,0.6940331928658505,3.76,0.0,0.5500994852857256,0.9614153727616465,0.048934956508043845,1.8485445137948188e-16,2.833629044476507e-12,0.003115441179845911,0.0004354199044704907,6.26307497584188e-07,3.0139381962193337e-05,3.100260860601387e-05,0.022804419840625624,0.009390528039856173,7.946677751840491e-06,3.530938825669053e-07,2.205066741776311e-06,0.009764109972260704,0.0057441435908564716,5.908510376008629e-06,0.01788605027020449,2.0639785346676668e-05,4.944717349070879e-12,1.1697181849959694e-06
