Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121)
3.3580530279410984e-07,0.8027531993356806,3.76,0.0,0.6119166557799767,0.9999791216013216,1.2575480961549471e-06,2.7578806869376277e-17,2.410056408740103e-12,3.761234394986726e-05,1.8563728534609825e-05,1.840558476524797e-09,1.9959440184444602e-06,6.030599874893715e-06,4.3380050728996485e-06,1.1985614867568124e-07,1.1723946828337893e-06,1.1132109709805003e-09,2.8772977329563313e-11,1.3048647838256884e-10,2.6078574107593066e-10,1.990775160555615e-11,2.6085452526896323e-10,3.875613635576921e-08,1.8041346928130816e-18,7.85280646092464e-16,7.702915030881876e-16,1.3155073524958524e-21,2.8473357632062712e-11,3.4444972831771924e-11,2.8337871552306256e-17,1.1039233121468106e-16,2.650409245044765e-17,5.049894941146551e-10
3.4014625352331003e-07,0.802753224115814,3.76,0.0,0.6119160920173423,0.9999788370213272,1.2993180981686485e-06,2.8196777040217064e-17,2.4479978423215296e-12,3.817266846856681e-05,1.879949509987186e-05,1.8689337014702614e-09,2.031054685457821e-06,6.062571351306445e-06,4.427450574702269e-06,1.2318724812898298e-07,1.187811819269664e-06,1.1310503530611112e-09,2.969029999532495e-11,1.3623801005488477e-10,2.7190469636471e-10,2.06013266561474e-11,2.7165566805512815e-10,3.969944710333841e-08,1.8837402753986767e-18,8.257933457387749e-16,8.199795029893555e-16,1.4274571106962237e-21,2.8909800675754834e-11,3.5077755586425456e-11,2.8866545636234976e-17,1.1393374383002775e-16,2.699308179784775e-17,5.176133304892976e-10
3.488281549817104e-07,0.8027532737273623,3.76,0.0,0.6119149597310458,0.9999782673264808,1.38504033629775e-06,2.944397576211381e-17,2.52421043549208e-12,3.929792260666703e-05,1.927067526602516e-05,1.925925092562556e-09,2.101085124192072e-06,6.124755870032445e-06,4.607739794780838e-06,1.3000005406394676e-07,1.2182183603617328e-06,1.1669503099709622e-09,3.157662194755547e-11,1.482779247937554e-10,2.9514130697714964e-10,2.2032018161079513e-11,2.9416134988173516e-10,4.1615260949319186e-08,2.050389553579404e-18,9.115475319805345e-16,9.270954197295318e-16,1.6749856749691169e-21,2.979796982413435e-11,3.63672540287949e-11,2.9945092512218e-17,1.2121832784466541e-16,2.798984876431373e-17,5.435582233914815e-10
3.566418662942707e-07,0.8027533184364406,3.76,0.0,0.6119139353197864,0.9999777540147468,1.4646702901785685e-06,3.0578938632220715e-17,2.59317248575588e-12,4.03158262054739e-05,1.969433388153569e-05,1.9774882057788246e-09,2.1638613818653824e-06,6.178788163955516e-06,4.771547561717677e-06,1.3630410056472824e-07,1.245093241158427e-06,1.1995106197674793e-09,3.333378370959153e-11,1.5974369506263546e-10,3.172243939321145e-10,2.3369803747193703e-11,3.15467719928777e-10,4.337248363361979e-08,2.209100727935136e-18,9.943380055020603e-16,1.032867185445573e-15,1.9270004255457705e-21,3.0614545428987864e-11,3.755476837298976e-11,3.093977153366304e-17,1.2800675392634653e-16,2.890811909217368e-17,5.677192760961401e-10
3.6445557760683105e-07,0.8027533632013548,3.76,0.0,0.6119129059179585,0.9999772401723571,1.5466397995512332e-06,3.1725355103745924e-17,2.6624800230510132e-12,4.1338550010974824e-05,2.0117608980310008e-05,2.0293036844668943e-09,2.226364687462765e-06,6.231063904757098e-06,4.93677183264851e-06,1.4277249230561453e-07,1.271500266703554e-06,1.2323061080524309e-09,3.5147896718646596e-11,1.718260654237299e-10,3.404512800873059e-10,2.475568363743784e-11,3.3779345429248033e-10,4.516064319709444e-08,2.376355459239926e-18,1.0826936775813027e-15,1.1481396732584643e-15,2.209410730874093e-21,3.14472180740856e-11,3.876750552249285e-11,3.195689812676644e-17,1.3501775327250048e-16,2.984620368941805e-17,5.92665570033812e-10
3.7226928891939137e-07,0.802753408022325,3.76,0.0,0.6119118716033175,0.9999767258222696,1.6309380985562663e-06,3.2882880441698385e-17,2.732127552961245e-12,4.236601526740122e-05,2.0540499441706538e-05,2.0813674478306202e-09,2.288563369346022e-06,6.281652866652002e-06,5.103366806921308e-06,1.494060879395633e-07,1.297437901283354e-06,1.2653348558012851e-09,3.701953738835505e-11,1.8454442887196511e-10,3.6485627290225696e-10,2.619019800281694e-11,3.611609400937828e-10,4.6979436597194445e-08,2.5524227185114846e-18,1.1768595276928862e-15,1.2735444914217758e-15,2.5249838370837564e-21,3.2295774211578956e-11,4.000516016457111e-11,3.2996176620271e-17,1.4225369467442748e-16,3.080386289012813e-17,6.184135230272692e-10
3.800830002319517e-07,0.8027534528995647,3.76,0.0,0.6119108324529928,0.9999762109865009,1.717553274904652e-06,3.405118438286601e-17,2.802109608443643e-12,4.3398143857977566e-05,2.0963004198369455e-05,2.1336754422139104e-09,2.350427739074189e-06,6.330622047358349e-06,5.271288504447477e-06,1.5620573337426228e-07,1.322905557398198e-06,1.298594945396514e-09,3.894927127856506e-11,1.9791837008181036e-10,3.9047398288076954e-10,2.7673876957675416e-11,3.855923592192658e-10,4.882856335361831e-08,2.7375741384328103e-18,1.2770853495790605e-15,1.409740723673399e-15,2.8766554563789585e-21,3.315999802563591e-11,4.126742263023822e-11,3.405732148226984e-17,1.497169069644606e-16,3.178085541344871e-17,6.449793433374318e-10
3.87896711544512e-07,0.8027534978332781,3.76,0.0,0.6119097885434441,0.9999756956861644,1.806472343749311e-06,3.522995130362973e-17,2.872420771285261e-12,4.4434858346958494e-05,2.1385122234064538e-05,2.1862236660241154e-09,2.4119300231984813e-06,6.378035780351329e-06,5.440494692028107e-06,1.6317226186956936e-07,1.347903517353703e-06,1.3320844611179392e-09,4.093765311462325e-11,2.119676617890115e-10,4.1733931701222414e-10,2.9207240870685716e-11,4.1110969064360504e-10,5.070772553073285e-08,2.932083963576979e-18,1.3836256789202835e-15,1.5574154621331028e-15,3.267534508926964e-21,3.4039669986758366e-11,4.2553964126720986e-11,3.5140070744175746e-17,1.5740967905086066e-16,3.2776928265518546e-17,6.723790420612239e-10
4.035241341696327e-07,0.8027535878709041,3.76,0.0,0.6119076867489522,0.9999746637719361,1.9911652681171276e-06,3.7617679256056804e-17,3.0140089536499597e-12,4.6521738899745064e-05,2.2228194321309276e-05,2.2920249565822124e-09,2.533746417044745e-06,6.468441534000125e-06,5.782599933237643e-06,1.7760923847776444e-07,1.3964954138551633e-06,1.399744144619185e-09,4.5092525662475323e-11,2.421723060651929e-10,4.749539296026479e-10,3.242505807448203e-11,4.6548900554828656e-10,5.455497702287971e-08,3.3502885645468372e-18,1.6166912823114877e-15,1.8900919772800336e-15,4.1802439924205585e-21,3.5844472079599215e-11,4.5198554751666476e-11,3.7369275602517025e-17,1.734928595898153e-16,3.482528599406616e-17,7.297430391094875e-10
4.165072172313266e-07,0.8027536628465809,3.76,0.0,0.6119059267833278,0.9999738052267872,2.151483532816531e-06,3.9630668990682386e-17,3.1325931585488917e-12,4.8268778580249046e-05,2.292742443352568e-05,2.3806197419735124e-09,2.633636516817399e-06,6.539338995785229e-06,6.0703823448946555e-06,1.9011806841801054e-07,1.4354519550041693e-06,1.4566362535082772e-09,4.87274349752333e-11,2.694972647379703e-10,5.269263823675583e-10,3.525393199494279e-11,5.141595819675655e-10,5.784002468255561e-08,3.72864964468861e-18,1.831845373339291e-15,2.2079384649388598e-15,5.08828421565853e-21,3.738891514358146e-11,4.7466526378585435e-11,3.9284552820380653e-17,1.8757230345990265e-16,3.658277264985584e-17,7.800738750743233e-10
4.2949030029302045e-07,0.8027537379805247,3.76,0.0,0.611904154634696,0.9999729456403987,2.3179614879839387e-06,4.1668964095905766e-17,3.252017956945384e-12,5.0027510624186875e-05,2.3625575512905085e-05,2.469827616835566e-09,2.732234551888098e-06,6.606680407304117e-06,6.361226281494224e-06,2.030979026512759e-07,1.4731417957884676e-06,1.5141374192943452e-09,5.253100646100876e-11,2.9894785507324606e-10,5.828029606888612e-10,3.822634016898772e-11,5.661037963846452e-10,6.120425316707471e-08,4.136469282954034e-18,2.067877306796477e-15,2.5673926214947924e-15,6.151337979685709e-21,3.897313047123938e-11,4.979715420507332e-11,4.125581097038007e-17,2.023135264022108e-16,3.83895409215282e-17,8.32904992784756e-10
4.424733833547143e-07,0.8027538132734735,3.76,0.0,0.6119023706321602,0.9999720850880922,2.4905164982422625e-06,4.3731455436145245e-17,3.372259803963282e-12,5.179760177419229e-05,2.432264411770368e-05,2.5596312303921176e-09,2.829459389518826e-06,6.670697263130794e-06,6.654979716032879e-06,2.1655222711264317e-07,1.5095838674558515e-06,1.5722391203976594e-09,5.6505493122451375e-11,3.3061960052055905e-10,6.427513278119773e-10,4.1344429228925447e-11,6.214171809693655e-10,6.464636398787669e-08,4.575072467204543e-18,2.326078025950891e-15,2.9724257538540443e-15,7.388861079392987e-21,4.0596090191413115e-11,5.21888912830387e-11,4.328165580366276e-17,2.1772595083091417e-16,4.024438032839926e-17,8.883037804035696e-10
4.554564664164082e-07,0.8027538887261203,3.76,0.0,0.6119005750980769,0.999971223640084,2.6690612313521286e-06,4.58171137487892e-17,3.4932955763221908e-12,5.3578725606963635e-05,2.5018627095764547e-05,2.6500135769330933e-09,2.925240918872118e-06,6.731605945895804e-06,6.951500526914912e-06,2.3048443828041546e-07,1.5448004623365783e-06,1.6309329353082323e-09,6.065306974623084e-11,3.646092587501395e-10,7.069410578022434e-10,4.461028651301551e-11,6.801939184963837e-10,6.81650770695432e-08,5.0458013269853305e-18,2.6077705374913794e-15,3.4272503758405713e-15,8.821870325173224e-21,4.2256768841125184e-11,5.464018223681978e-11,4.5360735082266614e-17,2.3381870960085034e-16,4.2146078500227663e-17,9.463359346887206e-10
4.6843954947810207e-07,0.8027539643391104,3.76,0.0,0.611898768347802,0.9999703613618279,2.853504326700494e-06,4.792498556303682e-17,3.6151026249288925e-12,5.5370562783338446e-05,2.5713521565314517e-05,2.74095803195745e-09,3.0195192990167224e-06,6.7896087240731015e-06,7.250655843269167e-06,2.4489784500984315e-07,1.5788166716618813e-06,1.6902105554304793e-09,6.497583435247293e-11,4.0101477834640385e-10,7.755435602285929e-10,4.802594305003129e-11,7.425269012369093e-10,7.17591305254007e-08,5.550014531788799e-18,2.9143089877118147e-15,3.936326066767703e-15,1.0472993496574618e-20,4.395414505301839e-11,5.714945507372338e-11,4.7491717986134135e-17,2.5060065114658112e-16,4.409341131508857e-17,1.0070654770343826e-09
4.814226325397959e-07,0.8027540401130487,3.76,0.0,0.6118969506894932,0.9999694983143278,3.0437510064048834e-06,5.005418800540048e-17,3.73765878524777e-12,5.7172801244551746e-05,2.64073248973603e-05,2.8324483381258744e-09,3.11224424053868e-06,6.844894667108342e-06,7.552321444545933e-06,2.597956704587515e-07,1.6116599008817085e-06,1.7500637976859242e-09,6.947580983823907e-11,4.399352563789321e-10,8.487320070539794e-10,5.15933763759033e-11,8.085077938883787e-10,7.542728043357123e-08,6.089086706387279e-18,3.247077758153224e-15,4.504365125301897e-15,1.2366517021078224e-20,4.56872069028639e-11,5.971514487180719e-11,4.96732536347336e-17,2.680803453691515e-16,4.60851557349085e-17,1.0705547450095226e-09
4.944057156014897e-07,0.8027541160484992,3.76,0.0,0.6118951224239444,0.9999686345544325,3.239703650315645e-06,5.22039035017873e-17,3.8609423785388795e-12,5.898513637687317e-05,2.7100034699021357e-05,2.9244685939593315e-09,3.203374311678284e-06,6.897640511968969e-06,7.856381192022228e-06,2.7518105405984814e-07,1.6433594281488707e-06,1.8104846131803467e-09,7.415494575095066e-11,4.814708968973094e-10,9.266812612751184e-10,5.531451323796495e-11,8.78227097546061e-10,7.916830061323188e-08,6.6644078517865526e-18,3.607490581444241e-15,5.136338082861366e-15,1.4528432350982742e-20,4.745495688594173e-11,6.233571405756802e-11,5.190397289333345e-17,2.862660900554325e-16,4.812010547226819e-17,1.13686439143443e-09
5.073887986631835e-07,0.8027541921459893,3.76,0.0,0.6118932838444618,0.9999677701351098,3.4412623215932475e-06,5.437337510340743e-17,3.9849322172564555e-12,6.08072711329311e-05,2.7791648798172822e-05,3.0170032669703854e-09,3.2928762776238547e-06,6.9480114619712175e-06,8.162726504805716e-06,2.910570535561532e-07,1.67394602310973e-06,1.8714650931031315e-09,7.901512018776107e-11,5.257229704459261e-10,1.0095678078151081e-09,5.919123215851843e-11,9.51774217155238e-10,8.298098240157374e-08,7.277382778421045e-18,3.996989683484505e-15,5.837479034526628e-15,1.6986480421305486e-20,4.925641451794312e-11,6.50096541042408e-11,5.4182528363361935e-17,3.051659178056545e-16,5.0197076868865464e-17,1.2060534091432852e-09
5.203718817248773e-07,0.8027542684060109,3.76,0.0,0.6118914352367684,0.9999669051057032,3.648325257134269e-06,5.656190259347505e-17,4.109607622279854e-12,6.263891612470365e-05,2.8482165228953135e-05,3.1100372153221768e-09,3.380724466935782e-06,6.99616194075875e-06,8.471255865294574e-06,3.0742664706332975e-07,1.7034516028705759e-06,1.932997475171239e-09,8.405814176187571e-11,5.727937746650897e-10,1.0975696863428557e-09,6.32253658928991e-11,1.0292375294937506e-09,8.686413443127249e-08,7.929430566899247e-18,4.4170449530554196e-15,6.6132908298878615e-15,1.97701950328835e-20,5.1090617613585585e-11,6.773547970652396e-11,5.650761271407562e-17,3.247876032040364e-16,5.2314906139826956e-17,1.2781791673115239e-09
5.333549647865712e-07,0.8027543448290236,3.76,0.0,0.6118895768789434,0.9999660395121706,3.860789316366601e-06,5.876883896849507e-17,4.2349484377276146e-12,6.447978968337722e-05,2.9171582218306775e-05,3.2035556956002622e-09,3.4669001703351097e-06,7.042236292677724e-06,8.781874359834641e-06,3.242927351615619e-07,1.7319089320570196e-06,1.995074150146194e-09,8.928575165132007e-11,6.227865960486089e-10,1.19086642636461e-09,6.741870377944024e-11,1.1107044515679997e-09,9.081658240889309e-08,8.621984037650523e-18,4.869153145962847e-15,7.469550102898093e-15,2.2910944719769225e-20,5.295662415648886e-11,7.05117304007638e-11,5.887794443411951e-17,3.4513867032754734e-16,5.4472448401751157e-17,1.3532974448880036e-09
5.46338047848265e-07,0.8027544214154543,3.76,0.0,0.6118877090413837,0.9999651733973088,4.078550396698394e-06,6.099358685138052e-17,4.360935037361983e-12,6.632961789453089e-05,2.9859898173319705e-05,3.297544358456005e-09,3.551391067858729e-06,7.0863694420061075e-06,9.094493246388298e-06,3.416581430003545e-07,1.7593513545796907e-06,2.057687666858744e-09,9.469962570194128e-11,6.758056728679654e-10,1.2896389844020916e-09,7.177299399473458e-11,1.19626150823886e-09,9.483716889419282e-08,9.356489223428569e-18,5.3548371252411625e-15,8.41231216743878e-15,2.6441973758886737e-20,5.48535148730537e-11,7.33369790078966e-11,6.129225452839492e-17,3.6622640051341187e-16,5.66685822597811e-17,1.4314624598832157e-09
5.593211309099588e-07,0.802754498165702,3.76,0.0,0.6118858319867947,0.9999643068009627,4.301503812270417e-06,6.323559498241001e-17,4.4875483243473525e-12,6.818813460633865e-05,3.054711166944045e-05,3.3919892453022516e-09,3.6341906872002365e-06,7.1286875062826145e-06,9.409029552343771e-06,3.5952562241555997e-07,1.7858125607285942e-06,2.1208307355495115e-09,1.0030137659349133e-10,7.319561593015306e-10,1.3940696834916292e-09,7.628994571367881e-11,1.2859943993785586e-09,9.892475308064634e-08,1.0134404880128984e-17,5.875645141909163e-15,9.447915769612906e-15,3.039844201041994e-20,5.678039546898668e-11,7.62098380929308e-11,6.374929544895979e-17,3.8805784035006564e-16,5.890221574924012e-17,1.5127269041397565e-09
5.723042139716526e-07,0.8027545750801376,3.76,0.0,0.6118839459702013,0.9999634397602197,4.529544641400808e-06,6.549435493572688e-17,4.614769730965239e-12,7.005508141614556e-05,3.123322143943612e-05,3.4868767911911643e-09,3.715297890378422e-06,7.169308371491653e-06,9.72540569737008e-06,3.7789785404672664e-07,1.8113263820222248e-06,2.1844962307097065e-09,1.0609255603461836e-10,7.913440907728054e-10,1.504342154862437e-09,8.097123117810242e-11,1.3799880661877388e-09,1.0307821057717393e-07,1.0957202017316196e-17,6.4331501564089316e-15,1.0582987715890988e-14,3.4817464134034784e-20,5.873639799639995e-11,7.912896112389845e-11,6.62478573370106e-17,4.106398097719366e-16,6.117228905962278e-17,1.5971419859884804e-09
5.852872970333464e-07,0.8027546521591065,3.76,0.0,0.6118820512389804,0.9999625723095935,4.762568041839367e-06,6.776939820525002e-17,4.74258121983495e-12,7.193020763531812e-05,3.191822636310504e-05,3.582193827990693e-09,3.7947163900198915e-06,7.208342227997691e-06,1.004354914204043e-05,3.9677744945032596e-07,1.8359266141191744e-06,2.248677193699796e-09,1.1207465698518849e-10,8.540763505354609e-10,1.6206412819245213e-09,8.5818487679217e-11,1.478326756238334e-09,1.0729643319128577e-07,1.1826363410676675e-17,7.0289492032664175e-15,1.1824447376189114e-14,3.973814800226529e-20,6.07206817798269e-11,8.209304208773978e-11,6.878677188349572e-17,4.339789103389985e-16,6.34777744644597e-17,1.684757477038181e-09
5.982703800950402e-07,0.8027547294029288,3.76,0.0,0.6118801480329127,0.9999617044811939,5.000469537775504e-06,7.006029349391267e-17,4.8709652845545854e-12,7.381327023629891e-05,3.26021254576382e-05,3.6779275828176538e-09,3.872454293126989e-06,7.245892072787268e-06,1.0363392058570292e-05,4.1616695320151074e-07,1.8596468623586182e-06,2.3133668346770744e-09,1.1824911588289282e-10,9.202606375020298e-10,1.7431531464523045e-09,9.083331945709523e-11,1.581094086896868e-09,1.1157832871364886e-07,1.274338315570929e-17,7.664662799141038e-15,1.31795110767324e-14,4.5201632760229617e-20,6.273243440912622e-11,8.51008171187466e-11,7.136490591661585e-17,4.580815335328957e-16,6.581767659961545e-17,1.7756217585549507e-09
6.112534631567341e-07,0.8027548068119023,3.76,0.0,0.61187823658425,0.999960836304886,5.243145278823229e-06,7.236664414477255e-17,4.999904947435785e-12,7.570403378256733e-05,3.32849178686248e-05,3.77406567305695e-09,3.9485236726629565e-06,7.282054178269596e-06,1.0684871023504516e-05,4.360688449800644e-07,1.8825204092079678e-06,2.378558533586679e-09,1.2461731487650262e-10,9.90005435333627e-10,1.872064977038345e-09,9.601729952300865e-11,1.6883731068044539e-09,1.1592282070424046e-07,1.3709766273622738e-17,8.341934395864071e-15,1.4655696385852284e-14,5.1251126436545834e-20,6.47708727752513e-11,8.815106743479781e-11,7.398115859746447e-17,4.829538690135096e-16,6.819103431137509e-17,1.869781868032134e-09
6.242365462184279e-07,0.8027548843863026,3.76,0.0,0.6118763171177987,0.9999599678084381,5.490492273773042e-06,7.468808566483909e-17,5.129383754725045e-12,7.760227034417563e-05,3.3966602861631926e-05,3.870596101752022e-09,4.022940165238304e-06,7.316918531251328e-06,1.1007926729979946e-05,4.5648554163517646e-07,1.9045801001926896e-06,2.444245840579367e-09,1.3118058405006617e-10,1.0634199827735336e-09,2.007565099729329e-09,1.0137197140507469e-10,1.8002463554634683e-09,1.203288482801201e-07,1.4727028269930102e-17,9.062429878342519e-15,1.6260826304723025e-14,5.793194345568575e-20,6.683524384564306e-11,9.124262126504791e-11,7.663446642903782e-17,5.086019129327118e-16,7.059692269384319e-17,1.967283547814513e-09
6.372196292801217e-07,0.8027549621263851,3.76,0.0,0.6118743898510137,0.9999590990176621,5.7424085998185614e-06,7.702428342393055e-17,5.25938577082009e-12,7.95077593997807e-05,3.4647179814344284e-05,3.967507254157544e-09,4.095722594639708e-06,7.3505692428134985e-06,1.1332503719084433e-05,4.774193992249251e-07,1.925858247383217e-06,2.5104224761043433e-09,1.3794020363598563e-10,1.1406142452288447e-09,2.1498428908769123e-09,1.0689885082143461e-10,1.9167959206666934e-09,1.2479536590494208e-07,1.5796694709329654e-17,9.827837107630796e-15,1.800303336842871e-14,6.529154200858405e-20,6.892482508188803e-11,9.437435420604181e-11,7.932380871560472e-17,5.350314762749996e-16,7.303445396357387e-17,2.0681712962393957e-09
6.502027123418155e-07,0.8027550400323856,3.76,0.0,0.6118724549941085,0.9999582299565427,5.998793589439358e-06,7.937493052284183e-17,5.389895572339212e-12,8.14202877271955e-05,3.532664820921226e-05,4.0647878937266256e-09,4.16689261974575e-06,7.383084931775193e-06,1.1658550128548328e-05,4.988727150269723e-07,1.9463865479653517e-06,2.5770823305995283e-09,1.448974062032494e-10,1.221698887579897e-09,2.299088732124319e-09,1.1259942728135207e-10,2.0381034937673365e-09,1.293213431802407e-07,1.6920300907062493e-17,1.0639865508413408e-14,1.9890763667786665e-14,7.33795615542772e-20,7.103892465765158e-11,9.754518916798006e-11,8.204820778629137e-17,5.622481929686767e-16,7.550277743331473e-17,2.1724884196835796e-09
6.631857954035093e-07,0.8027551181045223,3.76,0.0,0.611870512750171,0.9999573606473579,6.259547995969922e-06,8.173974582490398e-17,5.52089824166729e-12,8.33396492835532e-05,3.600500762658599e-05,4.1624271563947505e-09,4.236474406235224e-06,7.414539082885415e-06,1.1986017458017408e-05,5.208477295172229e-07,1.9661960167136637e-06,2.644219463660057e-09,1.5205337881811599e-10,1.306785248212599e-09,2.4554939675274156e-09,1.1847516561845935e-10,2.164250422543555e-09,1.339057646385753e-07,1.8099391558778188e-17,1.150024570035788e-14,2.1932780798478854e-14,8.224786045028072e-20,7.317688161490199e-11,1.0075409674065475e-10,8.480672645450586e-17,5.902575279330438e-16,7.8001079475446e-17,2.280277084450152e-09
6.761688784652032e-07,0.8027551963429953,3.76,0.0,0.6118685633152913,0.9999564911107929,6.524574139663253e-06,8.411847209904438e-17,5.652379359452202e-12,8.52656450767035e-05,3.668225773829463e-05,4.260414543839275e-09,4.3044943207952815e-06,7.4450003818773596e-06,1.2314860349505806e-05,5.433466283137196e-07,1.985316930463432e-06,2.7118281027820917e-09,1.5940926516853878e-10,1.3959853142480589e-09,2.619250862736339e-09,1.2452750745698877e-10,2.2953177617383017e-09,1.3854762953856756e-07,1.933552029833143e-17,1.2410729172302001e-14,2.4138169746740592e-14,9.195055392570427e-20,7.533806593786114e-11,1.0400009569388383e-10,8.75984674183299e-17,6.190647851838009e-16,8.05285838056533e-17,2.3915783684775585e-09
6.89151961526897e-07,0.8027552747479895,3.76,0.0,0.6118666068786959,0.999955621366046,6.793776035360344e-06,8.651087427628958e-17,5.784324996043971e-12,8.719808302888668e-05,3.735839830164754e-05,4.358739916721311e-09,4.37098064704158e-06,7.474533028568579e-06,1.2645036382251427e-05,5.663715440830648e-07,2.003778783487038e-06,2.7799026418179387e-09,1.6696616765033057e-10,1.4894116979544606e-09,2.790552566215367e-09,1.3075787261429403e-10,2.4313863211570614e-09,1.432459516618956e-07,2.0630249463222025e-17,1.3373087998186794e-14,2.6516340718474715e-14,1.0254405241604585e-19,7.752187846645908e-11,1.0728225301884635e-10,9.042257495254908e-17,6.486751156315163e-16,8.308455177356918e-17,2.5064323133160477e-09
7.021350445885908e-07,0.8027553533196734,3.76,0.0,0.6118646436228884,0.9999547514309265,7.067059503266856e-06,8.891673781547764e-17,5.9167217023077814e-12,8.913677783395649e-05,3.8033429153825886e-05,4.457393488024846e-09,4.435963321966926e-06,7.503197029667923e-06,1.2976505880883324e-05,5.89924558407536e-07,2.021610252376344e-06,2.8484376391692356e-09,1.7472514940862514e-10,1.5871776143116868e-09,2.96959307243135e-09,1.3716766044036518e-10,2.5725367114108503e-09,1.479997591122765e-07,2.1985149857546483e-17,1.438911459337301e-14,2.907703292006713e-14,1.140871004195078e-19,7.972775064578231e-11,1.105996834585499e-10,9.327823607358011e-17,6.790935245866796e-16,8.566828224371336e-17,2.6248779762003262e-09
7.151181276502846e-07,0.8027554320582025,3.76,0.0,0.6118626737237959,0.9999538813219474,7.344332263929338e-06,9.133586718843137e-17,6.049556500119449e-12,9.108155080909009e-05,3.870735020664242e-05,4.556365816003282e-09,4.499473692041673e-06,7.531048472412954e-06,1.3309231736162451e-05,6.140077036110833e-07,2.0388391694836003e-06,2.91742781568592e-09,1.8268723633220098e-10,1.6893968597073543e-09,3.1565671869736035e-09,1.43758251097021e-10,2.718849387217685e-09,1.5280809411648365e-07,2.340180025350057e-17,1.5460621509803995e-14,3.183031829766968e-14,1.2664081589905606e-19,8.195514416891695e-11,1.1395154886781045e-10,9.616467980986839e-17,7.10324879430622e-16,8.827911103771345e-17,2.7469534817038466e-09
7.281012107119784e-07,0.8027555109637171,3.76,0.0,0.611860697350921,0.9999530110544123,7.62550401870316e-06,9.376808446862819e-17,6.1828168725617865e-12,9.303222974202322e-05,3.9380161441643324e-05,4.6556477965408e-09,4.561544287875474e-06,7.558139780417466e-06,1.3643179237389899e-05,6.386229645429652e-07,2.0554925038214094e-06,2.9868680522978435e-09,1.9085341899604e-10,1.7961837917326884e-09,3.3516704935369595e-09,1.5053100677784065e-10,2.8704046883461164e-09,1.576700128274243e-07,2.4881787159510995e-17,1.6589441268297228e-14,3.478660524237684e-14,1.402687303474345e-19,8.420355055380283e-11,1.173370576081262e-10,9.908117580656824e-17,7.423739170437122e-16,9.091641033345063e-17,2.8726960725829326e-09
7.410842937736722e-07,0.8027555900363456,3.76,0.0,0.6118587146674948,0.9999521406424937,7.910486516756488e-06,9.621322801544322e-17,6.31649075371836e-12,9.498864873464701e-05,4.005186290553131e-05,4.755230655190841e-09,4.622208616539173e-06,7.584519952794341e-06,1.3978315915782909e-05,6.637722803177031e-07,2.0715963485855192e-06,3.056753387443392e-09,1.992246545504306e-10,1.9076533100518607e-09,3.5550993227203552e-09,1.5748727287125643e-10,3.027282878181834e-09,1.6258458512931133e-07,2.6426704824205515e-17,1.777742622614442e-14,3.795664226767186e-14,1.550368295411621e-19,8.647249064797086e-11,1.207554638812852e-10,1.0202703366222206e-16,7.752452506110342e-16,9.357958821726853e-17,3.0021421597803354e-09
7.540673768353661e-07,0.8027556692762037,3.76,0.0,0.6118567258306361,0.9999512700993102,8.199193609736932e-06,9.867115124249556e-17,6.450566518076704e-12,9.695064804382059e-05,4.072245470588762e-05,4.855105939175902e-09,4.681500970534896e-06,7.610234787722277e-06,1.431461139805166e-05,6.8945754601059e-07,2.0871759144258295e-06,3.12707901433252e-09,2.0780186855377758e-10,2.0239208383111604e-09,3.767050722573678e-09,1.646283790680352e-10,3.1895641800167515e-09,1.675508944449478e-07,2.8038154693102343e-17,1.902644847824042e-14,4.1351521665734743e-14,1.7101359506854567e-19,8.876151404806238e-11,1.242060668641958e-10,1.0500160285013167e-16,8.089433766044552e-16,9.62680881194951e-17,3.1353273716031114e-09
7.670504598970599e-07,0.802755748683396,3.76,0.0,0.6118547309915098,0.9999503994369959,8.491541295061498e-06,1.0114172147040731e-16,6.5850329696674125e-12,9.891807392011348e-05,4.139193700717429e-05,4.955265509358868e-09,4.739456252524241e-06,7.635327091415682e-06,1.4652037269546839e-05,7.156806143080166e-07,2.102255527771207e-06,3.1978402780484346e-09,2.1658595674797648e-10,2.1451023070580405e-09,3.987722430839115e-09,1.719556404152221e-10,3.357328811075505e-09,1.7256803754514804e-07,2.971774499410751e-17,2.0338399789726257e-14,4.4982683148421085e-14,1.8827004665329626e-19,9.107019844294732e-11,1.2768820965765387e-10,1.0800427228030137e-16,8.434726818741336e-16,9.898138798885192e-17,3.2722866019586295e-09
