Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13)
4.064203749556895e-06,0.7252081826508284,3.76,0.0,0.9355841450730313,0.999979139418128,1.9073256161768182e-06,7.706510098418109e-21,1.3132478570026878e-14,2.7325811361938597e-05,1.9394724396895768e-05,6.032093873487962e-09,1.5045028394602724e-07,2.7665073009056506e-07,2.1263634248620987e-06,4.5043330182756993e-07,5.339991525460807e-08,5.431407512795594e-10,3.660077837137441e-11,6.120739753215771e-10,4.309191078317293e-09,1.5648247234446374e-11,4.4193697819063574e-10,1.7852045982663754e-07
4.218377827663559e-06,0.7252082018404098,3.76,0.0,0.9355830002701332,0.9999783435636163,2.0263619057818656e-06,8.121203734947397e-21,1.3666412601528337e-14,2.8432762153234483e-05,2.0098194960354636e-05,6.278087312068626e-09,1.545355193918686e-07,2.802847641254228e-07,2.230494170379933e-06,4.867383168500886e-07,5.426788243647199e-08,5.69709820386128e-10,3.968251180740062e-11,6.888410301984527e-10,4.8396609224561405e-09,1.7008118839316894e-11,4.944686212064115e-10,1.9047093060666874e-07
4.372551905770223e-06,0.7252082213075555,3.76,0.0,0.9355818496613265,0.9999775474461093,2.1486004541484546e-06,8.544944617224949e-21,1.4202379673739528e-14,2.954392475846489e-05,2.0799297413135605e-05,6.525016631794342e-09,1.5865340513054458e-07,2.839172044846472e-07,2.3359862443246354e-06,5.245329679564806e-07,5.5136352262399244e-08,5.966991409192605e-10,4.290137469504409e-11,7.719466197830377e-10,5.413118939572664e-09,1.8432699768384694e-11,5.511102213937044e-10,2.0268675026400364e-07
4.526725983876887e-06,0.7252082410529299,3.76,0.0,0.9355806932251686,0.9999767510569354,2.2740664861159225e-06,8.977776067634882e-21,1.4740383818629748e-14,3.065930743962999e-05,2.1498033168988863e-05,6.772883691524152e-09,1.628032159368489e-07,2.8754808806155055e-07,2.442839163350929e-06,5.638260167450573e-07,5.600533672177271e-08,6.241091093091898e-10,4.62588367628594e-11,8.616680224257433e-10,6.031408965068972e-09,1.9922942745696497e-11,6.120325997736502e-10,2.1515845198930904e-07
4.6809000619835506e-06,0.72520826107716,3.76,0.0,0.9355795309407576,0.999975954387404,2.4027846650996457e-06,9.419741324858647e-21,1.5280428779500292e-14,3.1778917860811064e-05,2.2194403648997403e-05,7.0216902168883626e-09,1.6698423915351972e-07,2.91177447487893e-07,2.55105245743008e-06,6.046262360215875e-07,5.6874845346795775e-08,6.519401028886087e-10,4.9756375870331865e-11,9.58285482312535e-10,6.696393885700857e-09,2.1479807889531692e-11,6.774083101880323e-10,2.2787684990488562e-07
4.835074140090214e-06,0.7252082813808357,3.76,0.0,0.9355783627877239,0.9999751574288075,2.5347791048120935e-06,9.870883586172076e-21,1.5822518015606534e-14,3.2902763098105685e-05,2.2888410281589185e-05,7.271437802346719e-09,1.7119577741951292e-07,2.948053125995474e-07,2.6606256687242266e-06,6.469424089386036e-07,5.774488605598893e-08,6.801924795855299e-10,5.3395477736510965e-11,1.062082225525381e-09,7.409955728123245e-09,2.3104262701449752e-11,7.47411649195029e-10,2.408330306139872e-07
4.989248218196878e-06,0.7252083019645125,3.76,0.0,0.9355771887462182,0.9999743601724204,2.6700733817542015e-06,1.0331246008468277e-20,1.6366654707468333e-14,3.4030849650886334e-05,2.3580054502570406e-05,7.52212791358457e-09,1.7543715054108428e-07,2.9843171153859587e-07,2.7715583507127217e-06,6.907833281470323e-07,5.861546578672183e-08,7.088665776869606e-10,5.7177635681212627e-11,1.1733444755991379e-09,8.17399574393785e-09,2.4797282052514862e-11,8.222186659357374e-10,2.540183449974845e-07
5.143422296303542e-06,0.7252083228287105,3.76,0.0,0.9355760087969011,0.9999735626095027,2.808690548465213e-06,1.0800871720742854e-20,1.691284176286346e-14,3.516318345437608e-05,2.426933775517966e-05,7.773761890244651e-09,1.7970769653234898e-07,3.0205667148677775e-07,2.8838500675741412e-06,7.361577949598301e-07,5.948659091688025e-08,7.379627156375335e-10,6.110435037662144e-11,1.2923614685859558e-09,8.990434491301739e-09,2.6559848167995558e-11,9.020071719763141e-10,2.674244002515952e-07
5.297596374410206e-06,0.7252083439739166,3.76,0.0,0.9355748229209291,0.9999727647312988,2.950653147676063e-06,1.127980382589463e-20,1.746108182361941e-14,3.629976989376764e-05,2.4956261490165658e-05,8.026340949049952e-09,1.8400677173456312e-07,3.056802189749768e-07,2.9975003938625973e-06,7.830746185271694e-07,6.035826744700821e-08,7.674811918890345e-10,6.51771296108038e-11,1.419425467624089e-09,9.86121191307945e-09,2.8392950609557712e-11,9.869567511175287e-10,2.8104305216774375e-07
5.45177045251687e-06,0.7252083654005848,3.76,0.0,0.9355736310999395,0.9999719665290393,3.0959832267485904e-06,1.1768085394541149e-20,1.8011377272739824e-14,3.7440613818975277e-05,2.5640827165879525e-05,8.279866187093242e-09,1.8833375043570733e-07,3.0930237996137286e-07,3.1125089143440434e-06,8.315426150251362e-07,6.12305010513549e-08,7.974222847842072e-10,6.939748805993373e-11,1.554831777027036e-09,1.0788287411621071e-08,3.0297586256063075e-11,1.0772487691479898e-09,2.9486639765031796e-07
5.6059445306235335e-06,0.7252083871091377,3.76,0.0,0.9355724333160381,0.9999711679939419,3.2447023516975352e-06,1.2265759465469789e-20,1.8563730241333076e-14,3.85857195589745e-05,2.6323036248371186e-05,8.534338585035877e-09,1.926880244751956e-07,3.129231799030541e-07,3.228875223835843e-06,8.815706068598763e-07,6.21032971237296e-08,8.277862524463984e-10,7.376694706473037e-11,1.6988787559182904e-09,1.1773639920307063e-08,3.227475928524273e-11,1.1730663835286182e-09,3.088867674621252e-07
5.914292686836862e-06,0.7252084313734356,3.76,0.0,0.9355700197901838,0.9999695698900377,3.55239167600108e-06,1.3289457087881799e-20,1.967461604102292e-14,4.088873127558381e-05,2.7680390536985257e-05,9.046128219162823e-09,2.0147611179954992e-07,3.201607965908459e-07,3.4656796382733627e-06,9.863418926830911e-07,6.385059721794302e-08,8.897837428458858e-10,8.295928412628065e-11,2.0141035103242805e-09,1.3927189756156278e-08,3.6450770586676337e-11,1.3820200469784618e-09,3.3748903095851547e-07
6.2226408430501905e-06,0.7252084767695888,3.76,0.0,0.9355675822090745,0.9999679703490816,3.873884526968894e-06,1.43512401946501e-20,2.0793751483326726e-14,4.320882977340026e-05,2.9028336242262905e-05,9.561715483358936e-09,2.103665053372782e-07,3.273932655082189e-07,3.7079105904930657e-06,1.0974591505509322e-06,6.560020703739431e-08,9.534753201171442e-10,9.276643667699277e-11,2.3675481902380545e-09,1.6338086028451742e-08,4.092916319127568e-11,1.6153191980530554e-09,3.66792904032141e-07
6.530988999263519e-06,0.7252085232999227,3.76,0.0,0.9355651204450868,0.9999663693003961,4.209337442393767e-06,1.545145148519385e-20,2.19211452117353e-14,4.554603230198034e-05,3.0366885380431538e-05,1.0081104337482764e-08,2.1935493084130868e-07,3.346207781587823e-07,3.955565185255123e-06,1.2149931061494475e-06,6.73521633939483e-08,1.018862312470085e-09,1.0320079388647697e-10,2.761710933792572e-09,1.9022869916267636e-08,4.571823131049226e-11,1.874494568174832e-09,3.967447604396402e-07
6.8393371554768475e-06,0.7252085709663298,3.76,0.0,0.9355626343768884,0.9999647666731507,4.558900475878628e-06,1.6590432729056506e-20,2.3056802444890584e-14,4.790034902805454e-05,3.169605010144363e-05,1.0604297158224516e-08,2.2843735248530422e-07,3.4184352090093924e-07,4.208640675171962e-06,1.3390145133046028e-06,6.910650062029007e-08,1.0859457173815967e-09,1.1427483196123635e-10,3.1991399202742975e-09,2.1998400931781758e-08,5.08263840544213e-11,2.161106461013345e-09,4.272940904077694e-07
7.147685311690176e-06,0.7252086197702997,3.76,0.0,0.9355601238890803,0.9999631623963803,4.922717557194856e-06,1.7768524569211607e-20,2.420072515706824e-14,5.0271783408533385e-05,3.301584269288983e-05,1.1131294822542133e-08,2.3760995818137697e-07,3.490616748226409e-07,4.467134457030732e-06,1.469594131824024e-06,7.086325060602779e-08,1.1547262002312704e-09,1.2600110819881394e-10,3.68243370756625e-09,2.5281858502541526e-08,5.6262144775130846e-11,2.476745045221081e-09,4.5839331661829353e-07
7.4560334679035044e-06,0.7252086697129324,3.76,0.0,0.9355575888718676,0.9999615563990011,5.300926830521258e-06,1.8986066437628415e-20,2.5352912247579234e-14,5.266033254069235e-05,3.432627558403124e-05,1.1662096785962591e-08,2.4686914635110327e-07,3.562754159124692e-07,4.7310440678700485e-06,1.606802706087695e-06,7.262244299081555e-08,1.2252040931578948e-09,1.3839225525114161e-10,4.214241546921443e-09,2.8890743389521714e-08,6.203415041447228e-11,2.823030642894895e-09,4.899976207417844e-07
7.764381624116833e-06,0.7252087207949645,3.76,0.0,0.9355550292207435,0.9999599486098287,5.693660972851454e-06,2.0243396402920946e-20,2.6513359700525457e-14,5.506598749239822e-05,3.562736134995017e-05,1.2196701156427344e-08,2.5621151331818366e-07,3.634849151611636e-07,5.000367181072803e-06,1.7507109443505036e-06,7.438410531011939e-08,1.2973793944049877e-09,1.5146097564118808e-10,4.797263675868073e-09,3.28428789465515e-08,6.815115083368318e-11,3.2016140138331243e-09,5.220647799717683e-07
8.07272978033016e-06,0.7252087730167837,3.76,0.0,0.935552444836197,0.9999583389575928,6.101047493448823e-06,2.1540851022495024e-20,2.7682060735472342e-14,5.748873361350723e-05,3.691911271581655e-05,1.2735104763951583e-08,2.6563384096524464e-07,3.706903384349265e-07,5.275101602590282e-06,1.9013894987472172e-06,7.6148263004944e-08,1.371251767998264e-09,1.6522003651471264e-10,5.434251589367682e-09,3.71564122213687e-08,7.462200811591708e-11,3.6141766354422534e-09,5.545550133804195e-07
8.381077936543488e-06,0.7252088263784494,3.76,0.0,0.9355498356234355,0.999956727370952,6.523209014557575e-06,2.2878765234314778e-20,2.885900594896462e-14,5.992855082833637e-05,3.820154256124609e-05,1.327730322605231e-08,2.751330850843332e-07,3.7789184633397824e-07,5.5552452671538895e-06,2.058908945975697e-06,7.791493941578862e-08,1.4468205436761094e-09,1.7968226456986378e-10,6.128008289794563e-09,4.184981490153446e-08,8.145569586154728e-11,4.062430978275382e-09,5.874308376519617e-07
8.689426092756816e-06,0.725208880879708,3.76,0.0,0.9355472014921271,0.9999551137785078,6.960263534297691e-06,2.4257472245917087e-20,3.0044183447211074e-14,6.23854139099184e-05,3.947466392472571e-05,1.3823291009087252e-08,2.8470636471509397e-07,3.8508959419531836e-07,5.840796234369736e-06,2.223339768614286e-06,7.968415585094793e-08,1.5240847171109688e-09,1.9486054116247322e-10,6.8813885167671325e-09,4.69418841122004e-08,8.866129848014649e-11,4.548120777360425e-09,6.20656931477346e-07
8.997774248970144e-06,0.7252089365200084,3.76,0.0,0.9355445423561605,0.9999534981088193,7.4123246733539075e-06,2.5677303409097953e-20,3.1237578970802833e-14,6.485929273780731e-05,4.0738490008093646e-05,1.4373061485908855e-08,2.9435095223112114e-07,3.9228373215136394e-07,6.13175268476351e-06,2.3947523370305065e-06,8.145593168042845e-08,1.6030429503972615e-09,2.1076779760045834e-10,7.697298957807623e-09,5.2451743072471986e-08,9.624801045639081e-11,5.073021299414046e-09,6.542000079522577e-07
9.306122405183471e-06,0.7252089932985178,3.76,0.0,0.9355418581334151,0.9999518802904148,7.879501906773445e-06,2.713858810150879e-20,3.2439176012212073e-14,6.735015254094777e-05,4.199303418106756e-05,1.4926606990184618e-08,3.040642638767559e-07,3.9947440512500915e-07,6.428112915863582e-06,2.5732168918514487e-06,8.323028438864992e-08,1.6836935727747786e-09,2.2741701060307804e-10,8.578698440501986e-09,5.8398841614683344e-08,1.0422513558393762e-10,5.6389396059015795e-09,6.880286945207235e-07
9.614470561396799e-06,0.7252090512141338,3.76,0.0,0.935539148745551,0.9999502602518052,8.361900781553454e-06,2.864165362409487e-20,3.364895592638856e-14,6.985795412627002e-05,4.323830998580892e-05,1.5483918867529545e-08,3.1384385077027874e-07,4.066617527834986e-07,6.729875338310576e-06,2.75880352697363e-06,8.500722959844861e-08,1.7660345815712727e-09,2.4482119789596567e-10,9.528598106645774e-09,6.480295656956056e-08,1.1260208618586147e-10,6.247714811919329e-09,7.221134200941141e-07
9.922818717610126e-06,0.7252091102654982,3.76,0.0,0.9355364141178065,0.9999486379214942,8.85962312058544e-06,3.0186825102468e-20,3.486689803466918e-14,7.238265409347455e-05,4.4474331141509214e-05,1.604498752354621e-08,3.2368739051073976e-07,4.1384590952817544e-07,7.037038471943435e-06,2.9515821730880654e-06,8.678678111003618e-08,1.8500636433463608e-09,2.629934139407067e-10,1.055006156887797e-08,7.168419202059102e-08,1.2138838232591895e-10,6.901218340961609e-09,7.564263089409199e-07
9.999999999999997e-06,0.7252091704510099,3.76,0.0,0.9355357256670936,0.9999482314760734,8.986615245290449e-06,3.058021689256209e-20,3.517303041381634e-14,7.301723950051834e-05,4.478226767393198e-05,1.6186012818087556e-08,3.261610301518236e-07,4.156436604392661e-07,7.114768072237395e-06,3.000969347316227e-06,8.723262217178702e-08,1.8713604313601046e-09,2.6766373812105365e-10,1.0817302493469916e-08,7.348365447711693e-08,1.236528235235739e-10,7.072015776110547e-09,7.650476030291005e-07
1.0231166873823454e-05,0.7252091704510099,3.76,0.0,0.9355336541788144,0.9999470132279918,9.372767213813424e-06,3.177442538209518e-20,3.609297972241851e-14,7.492420503687134e-05,4.5701111548987e-05,1.6609802468965156e-08,3.3359267936945453e-07,4.210270045251711e-07,7.349600941862137e-06,3.151622581693203e-06,8.856895095849822e-08,1.935778095224064e-09,2.8194674580134783e-10,1.1646205050378161e-08,7.906297943149367e-08,1.3059365099283406e-10,7.601354175618279e-09,7.909410809128141e-07
1.0539515030036782e-05,0.7252092317688351,3.76,0.0,0.9355308688604248,0.9999453860998233,9.90142799756628e-06,3.34047749232739e-20,3.7327176530911114e-14,7.748255573531856e-05,4.691866529528813e-05,1.717835236212423e-08,3.4355762493529605e-07,4.2820516173109326e-07,7.667561474502583e-06,3.3589943095698943e-06,9.035374946444805e-08,2.0231749464015874e-09,3.0169430913243233e-10,1.2820197508188375e-08,8.69600776504789e-08,1.402276252504044e-10,8.350059104168571e-09,8.256329576049265e-07
1.084786318625011e-05,0.7252092942169185,3.76,0.0,0.9355280580975419,0.9999437564655401,1.044569722281838e-05,3.507819170457813e-20,3.856946224383983e-14,8.005765133105049e-05,4.812700665828097e-05,1.775062504896511e-08,3.5358023915133423e-07,4.353804998986202e-07,7.990918893737122e-06,3.573766703696523e-06,9.21411852693777e-08,2.112250879818223e-09,3.2224924427129994e-10,1.4075260740623585e-08,9.539657279430263e-08,1.503001433657968e-10,9.149302963030112e-09,8.604785741025374e-07
1.1156211342463437e-05,0.7252093577929932,3.76,0.0,0.9355252218279714,0.9999421242537305,1.1005663612945225e-05,3.6794991131830205e-20,3.981980896870955e-14,8.264943349793784e-05,4.932615011123758e-05,1.8326607600665983e-08,3.636586317686426e-07,4.4255313258558197e-07,8.319672116987e-06,3.796008886584801e-06,9.39312653690748e-08,2.2030022539723316e-09,3.436247124301352e-10,1.5414669479157737e-08,1.0439387801468069e-07,1.6082114792212905e-10,1.00010888750773e-08,8.954558959963868e-07
1.1464559498676765e-05,0.72520942249459,3.76,0.0,0.9355223599922745,0.9999404893930289,1.1581413011551687e-05,3.8555485945338185e-20,4.107818721338923e-14,8.525784059974625e-05,5.051611032739245e-05,1.8906286349035436e-08,3.737910042267155e-07,4.497231681821374e-07,8.653820151339065e-06,4.025789742017037e-06,9.572399515374642e-08,2.295425104878717e-09,3.658338919865934e-10,1.6841751465162876e-08,1.1397373314960474e-07,1.7180068490512212e-10,1.0907453483850993e-08,9.305441413560595e-07
1.1772907654890092e-05,0.7252094883190475,3.76,0.0,0.9355194725336357,0.9999388518121234,1.2173028521016497e-05,4.035998612567673e-20,4.2344565958147733e-14,8.788280783906497e-05,5.169690218447235e-05,1.9489646919818658e-08,3.8397564391413717e-07,4.568907099450286e-07,8.993362089676763e-06,4.2631779011658155e-06,9.751937844905222e-08,2.3895151481571433e-09,3.8888997486498306e-10,1.8359887511887137e-08,1.2415820426212927e-07,1.8324890275635365e-10,1.1870467183631439e-08,9.657237073598038e-07
1.208125581110342e-05,0.7252095552635184,3.76,0.0,0.9355165593977356,0.9999372114397673,1.2780590632361575e-05,4.220879880287702e-20,4.3618912723483264e-14,9.052426739754195e-05,5.286854076919087e-05,2.0076674264059944e-08,3.9421091876057246e-07,4.640558560269133e-07,9.338297106836012e-06,4.508241729078389e-06,9.931741755143896e-08,2.485267781241182e-09,4.1280616299761393e-10,1.997251155203126e-08,1.3496968306901578e-07,1.951760513986776e-10,1.2892234345321973e-08,1.0009761012990448e-06
1.2389603967316748e-05,0.7252096233249796,3.76,0.0,0.9355136205326335,0.999935568204786,1.3404177346959832e-05,4.4102228169715054e-20,4.4901193633997005e-14,9.318214856794464e-05,5.403104138170164e-05,2.0667352687636936e-08,4.044952721462213e-07,4.7121869950408815e-07,9.688624455785544e-06,4.761049311509616e-06,1.011181132597074e-07,2.5826780856988556e-09,4.3759566486040644e-10,2.1683110671236465e-08,1.46430886261335e-07,2.0759248123941893e-10,1.3974893538118213e-08,1.0362838756983486e-06
1.2697952123530075e-05,0.7252096925002377,3.76,0.0,0.935510655888657,0.9999339220360856,1.404386429054531e-05,4.6040575395720574e-20,4.619137347853265e-14,9.58563778785058e-05,5.51844195400042e-05,2.126166587906876e-08,4.1482721812725207e-07,4.78379328410373e-07,1.0044343463828119e-05,5.0216684420885575e-06,1.0292146490740448e-07,2.681740829659158e-09,4.632716920798426e-10,2.349522512776565e-08,1.5856485471894837e-07,2.2050864214734214e-10,1.5120617746957186e-08,1.0716305673083931e-06
1.3006300279743403e-05,0.7252097627859362,3.76,0.0,0.9355076654182986,0.9999322728626604,1.4699724819990782e-05,4.8024138540450415e-20,4.748941576681114e-14,9.854687921002931e-05,5.6328690984297056e-05,2.1859596935704094e-08,4.252053369593022e-07,4.855378257768141e-07,1.0405453528824552e-05,5.290166609804372e-06,1.0472747039612807e-07,2.7824504703385066e-09,4.898474561069352e-10,2.5412448358650277e-08,1.7139495262072577e-07,2.3393508239782953e-10,1.63316145857202e-08,1.107000639741593e-06
1.331464843595673e-05,0.7252098341785639,3.76,0.0,0.9355046490761203,0.9999306206136024,1.5371830123310107e-05,5.005321246781853e-20,4.8795282782789764e-14,0.00010125357390622784,5.746387168127341e-05,2.2461128388395278e-08,4.3562827089094103e-07,4.926942696721398e-07,1.0771954115445565e-05,5.5666109867979694e-06,1.065361262270657e-07,2.884801156660342e-09,5.173361649522567e-10,2.743842697256506e-08,1.849448664522852e-07,2.4788244758747127e-10,1.761012650613868e-08,1.1423794295320412e-06
