Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30)
1.7191098870544042e-06,0.9144401460615321,3.76,0.0,0.8144439437160885,0.9993234590072864,0.00041576774601828035,1.8537755786553955e-11,3.156835573658647e-09,0.002420880109357173,0.0004016843468962316,5.48788588465425e-08,4.996940473903764e-05,6.835043282381438e-05,0.000612018150965683,6.720241045721897e-05,1.6513318449898927e-05,1.5065425344216288e-07,9.061205821417146e-08,3.6336329737881717e-06,2.6348011577859424e-06
1.7529038116760582e-06,0.9144433724489903,3.76,0.0,0.8143867312066998,0.9993098736929878,0.00042812399168091803,1.9420832344390277e-11,3.2281235269479563e-09,0.002474293635549817,0.0004073032174503912,5.609470110802818e-08,5.045479970699559e-05,6.870642248010063e-05,0.0006267662141138938,7.017652280972855e-05,1.6623801708967933e-05,1.5487381554748203e-07,9.470203537865154e-08,3.872640902136755e-06,2.801384886293961e-06
1.7866977362977122e-06,0.9144466122933128,3.76,0.0,0.8143293006347978,0.9992962721364541,0.000440599452639587,2.032825417951431e-11,3.299573251105832e-09,0.0025278191609610073,0.00041284279767478144,5.7313058669807506e-08,5.094112878131134e-05,6.906231033524533e-05,0.0006415894409361146,7.322155463912434e-05,1.673424358140126e-05,1.5912598452898453e-07,9.889209220119138e-08,4.122257554952499e-06,2.9748140655514396e-06
1.8204916609193662e-06,0.9144498655156978,3.76,0.0,0.8142716519808392,0.9992826535529602,0.0004531943431893232,2.1260264333923068e-11,3.3711834064024662e-09,0.002581455616939681,0.0004183036073603153,5.853390683907586e-08,5.1428393433632356e-05,6.94181111531329e-05,0.0006564877707146707,7.633781780226997e-05,1.6844647039032217e-05,1.6341008200898187e-07,1.0318278747080248e-07,4.382738544466664e-06,3.1552210452220466e-06
1.8542855855410202e-06,0.9144531320378034,3.76,0.0,0.8142137852195498,0.9992690171605528,0.00046590887741990004,2.2217106119326628e-11,3.4429526657219717e-09,0.0026352019435177706,0.0004236861674047075,5.975722112296924e-08,5.1916592515048035e-05,6.977383963385457e-05,0.0006714611455925796,7.952561932846725e-05,1.6955014947116678e-05,1.6772543262184639e-07,1.0757467615735315e-07,4.654340899523133e-06,3.3427376985670245e-06
1.8880795101626741e-06,0.9144564117817521,3.76,0.0,0.8141557003205452,0.9992553621800678,0.0004787432686481781,2.3199023126044082e-11,3.5148797134908965e-09,0.0026890570888042126,0.0004289909997722132,6.098297721384676e-08,5.240572281897551e-05,7.012951043083728e-05,0.0006865095105629684,8.278526144381541e-05,1.7065350091098154e-05,1.720713640910152e-07,1.1206830938791403e-07,4.937323055836557e-06,3.5374954122141595e-06
1.921873434784328e-06,0.9144597046701345,3.76,0.0,0.8140973972488206,0.9992416878351453,0.0004916977289728013,2.4206259231929555e-11,3.586963244836356e-09,0.0027430200085105517,0.0004342186274526609,6.22111509777582e-08,5.289577952994721e-05,7.048513816412759e-05,0.0007016328134614325,8.611704159573722e-05,1.7175655197048503e-05,1.764472073128495e-07,1.1666423443089354e-07,5.23194484620082e-06,3.7396250760099904e-06
1.955667359405982e-06,0.9144630106260135,3.76,0.0,0.8140388759651392,0.9992279933522473,0.0005047724689245046,2.523905861134847e-11,3.6592019649225845e-09,0.0027970896655785758,0.00043936957441981613,6.344171844538279e-08,5.3386756582946975e-05,7.084073743090198e-05,0.0007168310049605666,8.952125247778168e-05,1.7285932947498882e-05,1.8085229644341624e-07,1.2136299468657e-07,5.538467490663941e-06,3.949257072967372e-06
2.02325520864929e-06,0.914469661434903,3.76,0.0,0.8139211785853778,0.9992005408925799,0.0005312836205803615,2.7382325425357514e-11,3.804139839456839e-09,0.0029055450782147023,0.0004494435267733086,6.590993940096704e-08,5.4371442723811304e-05,7.155190888139954e-05,0.0007474518706202189,9.654811358932566e-05,1.750641695606974e-05,1.89747565897524e-07,1.3107117507813397e-07,6.18826709925822e-06,4.391547004970468e-06
2.090843057892598e-06,0.9144763636025341,3.76,0.0,0.8138026077926611,0.9991729986698056,0.0005582783676501657,2.963078323945666e-11,3.949683162189608e-09,0.003014415165423604,0.0004592170666802171,6.838745138865801e-08,5.535971725255661e-05,7.226314136639841e-05,0.000778371769564012,0.00010386809221598493,1.772682309310381e-05,1.987519143200724e-07,1.411971202589275e-07,6.888839012860525e-06,4.865397760703285e-06
2.158430907135906e-06,0.9144831165308446,3.76,0.0,0.813683163144286,0.9991453605988253,0.0005857583171178648,3.198639705814839e-11,4.095821895680255e-09,0.00312369186882852,0.00046869441696830095,7.087406803856436e-08,5.635150947652139e-05,7.29745514651499e-05,0.0008095904091099952,0.00011148336138619716,1.7947172155070913e-05,2.0786014155758124e-07,1.5174503795927555e-07,7.64232192827279e-06,5.3718331584691175e-06
2.226018756379214e-06,0.9144899196297287,3.76,0.0,0.8135628441462549,0.9991176206411874,0.0006137250367082003,3.445113752372753e-11,4.242546135306385e-09,0.003233367230513619,0.0004778798120147082,7.336960524216625e-08,5.734674512221917e-05,7.368625583508546e-05,0.0008411075419105068,0.00011939602059004805,1.8167484857023275e-05,2.170671084072981e-07,1.6271907424039498e-07,8.450875793199728e-06,5.911867981793283e-06
2.293606605622522e-06,0.9144967723171706,3.76,0.0,0.8134416502548367,0.9990897728055642,0.0006421800538781534,3.702698122967043e-11,4.389846106700669e-09,0.0033434333917632566,0.00048677749628596884,7.587388112057914e-08,5.8345348341350784e-05,7.439837127364822e-05,0.0008729229660162336,0.00012760809668511307,1.8387781893805434e-05,2.263677395038673e-07,1.7412331379236107e-07,9.316681493157218e-06,6.486507687692208e-06
2.36119445486583e-06,0.914503674019374,3.76,0.0,0.8133195808775264,0.9990618111482158,0.0006711248553959366,3.9715911042862565e-11,4.537712164173177e-09,0.003453882592345725,0.000495391722854127,7.838671600604214e-08,5.9347243182453896e-05,7.511101477146364e-05,0.000905036524955684,0.00013612154483631022,1.8608083987583193e-05,2.3575702612842314e-07,1.8596178036936947e-07,1.0241940540423387e-05,7.096748123934035e-06
2.4287823041091378e-06,0.9145106241708949,3.76,0.0,0.8131966353734659,0.9990337297734386,0.0007005608874410479,4.251991643485719e-11,4.686134790008513e-09,0.0035647071702816567,0.0005037267518917994,8.090793243521182e-08,6.03523545976015e-05,7.582430355369167e-05,0.000937448107831522,0.00014493824948867454,1.8828411918501424e-05,2.452300289060386e-07,1.9823843728464106e-07,1.1228874765299129e-05,7.743575255399744e-06
2.4963701533524457e-06,0.9145176222147704,3.76,0.0,0.8130728130533394,0.9990055228339968,0.000730489556207694,4.5440993822373774e-11,4.8351045945969474e-09,0.0036758995620790745,0.0005117868491480518,8.343735515381707e-08,6.136060900190733e-05,7.653835510917395e-05,0.0009701576494334297,0.00015406002537269746,1.9048786537856165e-05,2.5478188039988166e-07,2.1095718796543165e-07,1.2279726009963435e-05,8.427964899924067e-06
2.5639580025957537e-06,0.9145246676026507,3.76,0.0,0.812948113178961,0.9989771845315378,0.0007609122288148989,4.8481146917295316e-11,4.984612317024556e-09,0.003787452303221429,0.0005195762844078056,8.597481112749974e-08,6.237193456871922e-05,7.725328721392007e-05,0.0010031651303619917,0.00016348861854194587,1.9269228773837786e-05,2.6440778759107144e-07,2.2412187656927772e-07,1.3396755825277367e-05,9.150882473915584e-06
2.6315458518390616e-06,0.9145317597949257,3.76,0.0,0.8128225349627689,0.9989487091169897,0.0007918302343152058,5.164238708628994e-11,5.134648825740998e-09,0.0038993580286877804,0.0005270993299381822,8.85201295535013e-08,6.33862614558286e-05,7.796921795406059e-05,0.001036470577158862,0.00017322570744186786,1.9489759638532483e-05,2.741030342254036e-07,2.37736288636714e-07,1.4582245170834682e-05,9.913282747818788e-06
2.766721550325678e-06,0.9145460824786708,3.76,0.0,0.8125687401044089,0.9988913242039356,0.000855157376388921,5.833621463563357e-11,5.436272326631579e-09,0.004124199472966382,0.000541363343879575,9.363368177667234e-08,6.542365090647878e-05,7.940454935838731e-05,0.001103975705064768,0.00019363175486584034,1.993117176757491e-05,2.936830777439831e-07,2.6632913645674787e-07,1.716782156857803e-05,1.1560295874358445e-05
2.9018972488122943e-06,0.9145605861287043,3.76,0.0,0.8123114211677185,0.9988333231016839,0.0009204808956625924,6.553873477068148e-11,5.739904658729829e-09,0.004350366984289784,0.0005546130591844109,9.877669047788954e-08,6.747226490055771e-05,8.084530094778625e-05,0.0011726741696209658,0.00021529028548279654,2.0373192940286943e-05,3.1348589712044526e-07,2.9676487072242747e-07,2.0055079885599482e-05,1.3376420866707904e-05
3.0370729472989106e-06,0.9145752667555243,3.76,0.0,0.8120505700104589,0.9987746616276458,0.0009878101712600658,7.326635282910096e-11,6.045477500489323e-09,0.004577805277702638,0.0005668825832222405,1.0394787078617336e-07,6.953163136329716e-05,8.229243037573467e-05,0.0012425678515831258,0.00023821240833914425,2.0815994825400782e-05,3.3347673477267537e-07,3.2907174111830793e-07,2.32629367520565e-05,1.5368889965838078e-05
3.172248645785527e-06,0.9145901205209136,3.76,0.0,0.8117861776335197,0.998715296418792,0.0010571540905421279,8.153563431933793e-11,6.352924671899784e-09,0.004806460710208882,0.0005782059121176784,1.0914597468120051e-07,7.160132022614376e-05,8.374690161944171e-05,0.0013136593809385591,0.00026240826242553074,2.125975079678908e-05,3.536222412099815e-07,3.632771349117056e-07,2.681059182977193e-05,1.7544745004213848e-05
3.3074243442721433e-06,0.9146051437419546,3.76,0.0,0.8115182341548433,0.9986551849391303,0.0011285210928461621,9.036331861400645e-11,6.66218215644459e-09,0.00503628129478698,0.0005886168806996437,1.143697913186057e-07,7.368094472785585e-05,8.520968515565234e-05,0.0013859521418937155,0.00028788705670288096,2.1704635962517285e-05,3.7389051858836766e-07,3.99407606082902e-07,3.071751918748707e-05,1.9910831996157655e-05
3.4426000427587596e-06,0.9146203328939412,3.76,0.0,0.8112467287831168,0.9985942854856729,0.0012019192139583047,9.976633314691657e-11,6.9731881199620794e-09,0.00526721671180821,0.0005981491131305504,1.1961814729643277e-07,7.577016268186933e-05,8.668175802833386e-05,0.001459450277775982,0.000314657111125903,2.215082717748451e-05,3.942511557937641e-07,4.3748890606871357e-07,3.500345897545927e-05,2.2473796348242523e-05
3.577775741245376e-06,0.9146356846137492,3.76,0.0,0.8109716497910775,0.9985325571928421,0.0012773561314522598,1.0976180808394167e-10,7.285882926977873e-09,0.0054992183181737835,0.000606835974473037,1.2488990687041596e-07,7.786867735000327e-05,8.816410380130333e-05,0.0015341586957666059,0.00034272589847345096,2.2598503025404065e-05,4.1467525558451245e-07,4.775460161947719e-07,3.9688409415324e-05,2.52400786865207e-05
3.7129514397319923e-06,0.914651195702626,3.76,0.0,0.8106929844885047,0.9984699600352555,0.0013548392108347644,1.2036709144999414e-10,7.600209154532404e-09,0.005732239154176922,0.000614710523427222,1.3018397211830853e-07,7.997623779178719e-05,8.965771239989553e-05,0.001610083071386632,0.0003721000868437414,2.304784376715069e-05,4.351354538822774e-07,5.196031815938719e-07,4.4792619126748554e-05,2.821591131184385e-05
3.848127138218609e-06,0.9146668631287643,3.76,0.0,0.8104107191954166,0.9984064548288483,0.0014343755520028385,1.3159976468126146e-10,7.916111602863056e-09,0.005966233947716735,0.0006218054664771068,1.3549928304426868e-07,8.209263894322302e-05,9.116357985952283e-05,0.0016872298526449695,0.00040278558263983624,2.349903126680536e-05,4.5560593149385176e-07,5.636839462940368e-07,5.033657980772904e-05,3.1407315280428276e-05
3.9833028367052246e-06,0.9146826840296377,3.76,0.0,0.8101248392159238,0.9983420032303382,0.0015159720355636776,1.4347765855699094e-10,8.233537302556474e-09,0.006201159115638558,0.0006281531136776887,1.4083481761776474e-07,8.42177216115232e-05,9.268270799581812e-05,0.0017656062637615235,0.0004347875738370279,2.3952248903164142e-05,4.760624185989942e-07,6.09811189410129e-07,5.634101927858285e-05,3.4820098090748396e-05
4.1184785351918405e-06,0.9146986557140159,3.76,0.0,0.809835328812867,0.9982765677350416,0.001599635368865359,1.560188694624166e-10,8.55243551833069e-09,0.006436972762297267,0.0006337853362857386,1.4618959174920944e-07,8.635137230738724e-05,9.421610400205846e-05,0.0018452203083966065,0.000468110573332562,2.4407681464922156e-05,4.964821923269768e-07,6.580071623583369e-07,6.282689489779814e-05,3.845985195617339e-05
4.253654233678456e-06,0.9147147756636775,3.76,0.0,0.8095421711832912,0.9982101116730543,0.001685372131661389,1.692417759390214e-10,8.872757749641979e-09,0.006673634675475429,0.0006387335264054303,1.5156265920544167e-07,8.849352279891277e-05,9.576477997937942e-05,0.001926080772331462,0.0005027584622075466,2.4865515027370747e-05,5.168440677983651e-07,7.082935268502797e-07,6.981538735872788e-05,4.2331952648040726e-05
4.388829932165072e-06,0.9147310415348109,3.76,0.0,0.8092453484349489,0.9981425992038097,0.0017731888211972256,1.8316505548057166e-10,9.194457728025946e-09,0.0069111063196259604,0.000643028558797582,1.5695311146424933e-07,9.064414942019485e-05,9.732975241053454e-05,0.0020081972255497154,0.0005387345327485882,2.5325936814046146e-05,5.37128383030282e-07,7.60691393456405e-07,7.732789487533475e-05,4.644155889472321e-05
4.524005630651688e-06,0.9147474511591022,3.76,0.0,0.8089448415640892,0.9980739953090456,0.0018630918964473062,1.9780770153077305e-10,9.517491411013587e-09,0.007149350826362214,0.0006467007549845521,1.6236007750593357e-07,9.280327223235958e-05,9.89120415890062e-05,0.0020915800236746187,0.0005760415310790797,2.578913504843763e-05,5.573169781072126e-07,8.152213606269262e-07,8.538602776266311e-05,5.0793612318105345e-05
4.659181329138304e-06,0.9147640025445045,3.76,0.0,0.8086406304346827,0.9980042657842135,0.0019550878213156183,2.1318904063503556e-10,9.841816972641345e-09,0.007388332982225033,0.0006497798497640299,1.6778272354246903e-07,9.497095406361338e-05,0.00010051267101202298,0.002176240308726223,0.0006146816992521365,2.6255298797884843e-05,5.773931690384856e-07,8.719035540427944e-07,9.401160341546368e-05,5.5392837885199e-05
4.79435702762492e-06,0.9147806938756888,3.76,0.0,0.8083326937591615,0.997933377228384,0.0020491831066909486,2.2932874969828997e-10,1.0167394790689807e-08,0.007628019213836327,0.0006522949602227834,1.7322025268675878e-07,9.714729939658375e-05,0.00010213266674433905,0.0022621900091722145,0.000654656816667615,2.6724617809900803e-05,5.973417167392464e-07,9.307576661127838e-07,0.00010322664168699296,6.024374485168386e-05
4.929532726111536e-06,0.9147975235141795,3.76,0.0,0.8080210090807441,0.997861297032696,0.002145384351238713,2.4624687330248217e-10,1.049418743073873e-08,0.007868377570526514,0.0006542745573192537,1.786719045639393e-07,9.93324530982688e-05,0.0001037730567608388,0.0023494418392534283,0.0006959682406904156,2.719728234234004e-05,6.171487915772188e-07,9.918029954367396e-07,0.00011305336066869916,6.535062817413401e-05
5.064708424598152e-06,0.9148144899981748,3.76,0.0,0.8077055527574638,0.9977879933674123,0.0022436982807832358,2.6396384103872247e-10,1.0822159627069251e-08,0.008109377704486265,0.0006557464400841249,1.8413695486577934e-07,0.00010152659903068157,0.00010543487027686569,0.0024380092975711995,0.0007386169463597383,2.7673482990199153e-05,6.368019339290082e-07,1.0550584860965074e-06,0.0001235141728699121,7.071757036691087e-05
5.199884123084768e-06,0.9148315920420643,3.76,0.0,0.8073862999479824,0.9977134351676454,0.0023441317861536567,2.825004848092406e-10,1.1151278260477761e-08,0.008350990848512051,0.0006567377124700455,1.89614714849659e-07,0.00010372995857569599,0.00010711913707408226,0.0025279066649306855,0.000782603565088258,2.81534105113834e-05,6.562900111885615e-07,1.1205427666526383e-06,0.00013463168179508387,7.634844377844395e-05
5.335059821571384e-06,0.914848828535645,3.76,0.0,0.8070632245992296,0.9976375921178186,0.0024466919594096645,3.0187805605453153e-10,1.1481512333128638e-08,0.00859318979145774,0.0006572747628641588,1.951045307846485e-07,0.0001059427890802461,0.00010882688682833062,0.0026191490014413313,0.0008279284222593743,2.863725565268335e-05,6.756031716668028e-07,1.188274188710002e-06,0.00014642867891475275,8.224691326071248e-05
5.4702355200579996e-06,0.9148661985430486,3.76,0.0,0.8067362994358868,0.9975604346349468,0.0025513861283834455,3.221182428624104e-10,1.1812832940590101e-08,0.0088359488515186,0.0006573832462598208,2.0060578334754857e-07,0.00010816538222285408,0.00011055914844572234,0.0027117521428815885,0.0008745915736416307,2.9125208977033083e-05,6.947327958152169e-07,1.258270864908099e-06,0.0001589281410250874,8.841643920528625e-05
5.6054112185446155e-06,0.9148837013013877,3.76,0.0,0.8064054959517347,0.9974819338508054,0.002658221889473601,3.432431869176765e-10,1.2145213241182307e-08,0.0090792438474642,0.000657088069067569,2.061178869715065e-07,0.00011039806231707867,0.00011231694941330549,0.0028057326963401986,0.0009225928405509916,2.9617460693592363e-05,7.136714451964709e-07,1.3305507062103487e-06,0.00017215322798952256,9.486028091900465e-05
5.740586917031231e-06,0.9149013362191349,3.76,0.0,0.8060707844028764,0.9974020615930747,0.0027672071386338347,3.652755002528703e-10,1.2478628422767173e-08,0.009323052067935864,0.0006564133765305082,2.1164028914979513e-07,0.00011264118457405371,0.00011410131517014933,0.0029011080351514376,0.0009719318437024117,3.0114200492287347e-05,7.324128096124401e-07,1.4051314583879276e-06,0.00018612728085476394,0.00010158150031215996
5.875762615517847e-06,0.914919102874245,3.76,0.0,0.8057321338028267,0.9973207903655362,0.0028783501005201946,3.8823828176215396e-10,1.2813055667131987e-08,0.009567352238938938,0.0006553825426957281,2.1717246969769573e-07,0.00011489513333856472,0.00011591326850379874,0.002997896293146521,0.0010226080357018652,3.061561738402617e-05,7.509516527851938e-07,1.4820307375980304e-06,0.00020087382033237412,0.0001085829658719772
6.010938314004463e-06,0.9149370010120371,3.76,0.0,0.8053895119194393,0.9972380933274143,0.002991659355779965,4.121551334421665e-10,1.3148474112136043e-08,0.009812124489672058,0.0006540181628809182,2.2271393997571558e-07,0.00011716032030621492,0.00011775382897644941,0.0030961163582476775,0.001074620732139482,3.1121899547468505e-05,7.692837569699889e-07,1.561266064954826e-06,0.00021641654563616853,0.00011586735689424656
6.146114012491079e-06,0.9149550305428477,3.76,0.0,0.8050428852736323,0.9971539442719394,0.0031071438664747467,4.3705017632590487e-10,1.3484864811791027e-08,0.010057350316836054,0.0006523420485639275,2.2826424207738368e-07,0.00011943718273113578,0.00011962401238489058,0.0031957878654348335,0.0011279691412539978,3.1633234183227836e-05,7.874058668611149e-07,1.6428549000005295e-06,0.00023277933366467997,0.00012343716794613262
6.281289710977695e-06,0.9149731915394714,3.76,0.0,0.8046922191398703,0.9970683176042235,0.0032248129996370533,4.6294806607794797e-10,1.3822210694443584e-08,0.010303012547562666,0.0006503752246128239,2.338229479848094e-07,0.00012172618163747049,0.00012152483025784247,0.0032969311891179872,0.0011826523921479475,3.2149807376435076e-05,8.053156331316152e-07,1.726814672999954e-06,0.0002499862385170556,0.0001312947135334851
6.416465409464311e-06,0.914991484234405,3.76,0.0,0.8043374775483509,0.9969811883185349,0.0033446765489708657,4.898740082214832e-10,1.416049651923309e-08,0.010549095301105258,0.0006481379287650592,2.393896586952391e-07,0.000124027800046769,0.00012345728939369238,0.0033995674349511507,0.0012386695615416148,3.267180396844895e-05,8.230115559268738e-07,1.8131628159925578e-06,0.00026806149133000223,0.00013944213294643209
6.551641107950927e-06,0.9150099090169116,3.76,0.0,0.8039786232888282,0.9968925319750513,0.003466744754719407,5.17853772969732e-10,1.4499708831004877e-08,0.010795583949437684,0.0006456496132566481,2.449640033219462e-07,0.00012634254122983064,0.00012542239144104514,0.003503718431126066,0.0012960196990616701,3.3199407438270105e-05,8.404929286102241e-07,1.901916792540978e-06,0.0002870295004227692,0.0001478813952576151
6.686816806437543e-06,0.9150284664299182,3.76,0.0,0.8036156179160008,0.9968023246761829,0.0035910283217329806,5.469137096366107e-10,1.4839835913861105e-08,0.011042465076907754,0.0006429289484957013,2.50545638172807e-07,0.0001286709269901531,0.00012742113252407032,0.0036094067191856697,0.001354701851067913,3.373279979408461e-05,8.577597820362834e-07,1.993094126121837e-06,0.000306914851736592,0.00015661430444806223
6.821992504924159e-06,0.9150471571667662,3.76,0.0,0.8032484217563904,0.9967105430425371,0.0037175384357761732,5.77080760603735e-10,1.5180867743528667e-08,0.011289726439088824,0.0006399938286692077,2.5613424580984354e-07,0.00013101349598688497,0.00012945450291422777,0.00371665554439861,0.001414715083028593,3.427216147531947e-05,8.748128296048356e-07,2.086712427115528e-06,0.0003277423095545081,0.00016564250463640544
6.957168203410775e-06,0.9150659820678299,3.76,0.0,0.8028769939166239,0.9966171641886159,0.003846286778120337,6.08382474823039e-10,1.5522795938721696e-08,0.01153735692097016,0.0006368613791676075,2.6172953409295764e-07,0.00013337080210514498,0.00013152348674948773,0.0038254888457370734,0.0014760585004612652,3.481767126552073e-05,8.91653413325002e-07,2.1827894183621553e-06,0.00034953681748706145,0.0001749674853879514
7.0923439018973905e-06,0.9150849421170184,3.76,0.0,0.8025012922930351,0.9965221656983146,0.0039772855384744964,6.408470208363414e-10,1.586561371167535e-08,0.01178534649462496,0.0006335479657084142,2.673312352110382e-07,0.00013574341288004915,0.00013362906180168943,0.003935931245500806,0.001538731268462017,3.536950621623518e-05,9.082834510964547e-07,2.281342959258318e-06,0.00037232349970910475,0.0001845905870810196
7.227519600384006e-06,0.915104038438179,3.76,0.0,0.8021212735824953,0.9964255256003017,0.004110547426314244,6.745031992952218e-10,1.6209315818025584e-08,0.012033686176492236,0.0006300692050378668,2.7293910470357446e-07,0.00013813190797933166,0.00013577219929228394,0.004048008038630413,0.001602732629851212,3.592784158195472e-05,9.24705385391676e-07,2.38239106837592e-06,0.00039612766243270724,0.0001945130063089171
7.362695298870622e-06,0.9151232722914159,3.76,0.0,0.8017368932943766,0.9963272223433468,0.004246085680672752,7.093804549665283e-10,1.655389850620556e-08,0.012282367984404493,0.0006264399770882504,2.7855292047580585e-07,0.0001405368777489328,0.00013795386375636248,0.004161745181752879,0.0016680619219686637,3.649285076610762e-05,9.409221335008849e-07,2.4859519445919085e-06,0.00042097479560101683,0.0002047358012969129
7.497870997357238e-06,0.9151426450693414,3.76,0.0,0.8013481057635563,0.9962272347716704,0.004383914078461587,7.455088882106844e-10,1.689935946652342e-08,0.012531384894488014,0.0006226744384680799,2.841724818103301e-07,0.00014295892182565885,0.00014017501295453258,0.004277169282001734,0.0017347185921554394,3.7064705278022707e-05,9.569370394794773e-07,2.5920439867260707e-06,0.00044689057478785053,0.0002152598973146001
7.633046695843855e-06,0.9151621582932721,3.76,0.0,0.8009548641643647,0.996125542100377,0.004524046941392486,7.829192659216713e-10,1.7245697780081607e-08,0.012780730798057536,0.0006187860371626966,2.8979760837797407e-07,0.00014539864782028147,0.00014243659783186996,0.004394307585653603,0.0018027022119631658,3.7643574700719e-05,9.727538279167013e-07,2.7006858116910037e-06,0.00047390086328778677,0.00022608609206511903
7.768222394330471e-06,0.9151818136093878,3.76,0.0,0.800557120525382,0.9960221238910316,0.0046664991415740825,8.21643031919146e-10,1.7592913867691998e-08,0.013030400458622136,0.0006147875283239678,2.954281392506219e-07,0.00014785667007346566,0.00014473956252287538,0.004513187966621834,0.0018720124901349159,3.822962666929286e-05,9.88376559624072e-07,2.811896271164105e-06,0.00050203171438161,0.00023721506103382007
7.903398092817087e-06,0.9152016127848646,3.76,0.0,0.8001548257449894,0.9959169600274391,0.0048112861058597295,8.617123167846346e-10,1.7941009438934906e-08,0.013280389469113179,0.0006106909910295968,3.0106393191856175e-07,0.00015033360848620356,0.00014708484440111757,0.004633838914846671,0.0019426492844044202,3.882302685961114e-05,1.0038095893226677e-06,2.9256944667970316e-06,0.0005313093737620855,0.0002486473627800708
8.038573791303703e-06,0.9152215577039958,3.76,0.0,0.7997479296075797,0.9958100306916818,0.004958423819023598,9.031599471350811e-10,1.8289987441502553e-08,0.013530694209439085,0.0006065078458950005,3.067048613147738e-07,0.00015283008742598476,0.00014947337417202218,0.0047562895246198965,0.0020146126121625687,3.942393898697278e-05,1.0190575253901314e-06,3.042099763983767e-06,0.0005617602821052317,0.0002603834441570373
8.173749489790319e-06,0.9152416503643146,3.76,0.0,0.7993363808003346,0.9957013163404578,0.00510792882584295,9.460194543282317e-10,1.8639852010960384e-08,0.013781311804465117,0.0006022488734237231,3.1235081884843094e-07,0.000155346734709446,0.00015190607600706194,0.004880569482880324,0.00208790266004192,4.003252481436121e-05,1.0341251917109063e-06,3.1611318042135606e-06,0.0005934110777724914,0.0002724236454454033
8.308925188276935e-06,0.9152618928727277,3.76,0.0,0.7989201269304828,0.9955907976817736,0.005259818232164703,9.90325082595375e-10,1.8990608421051993e-08,0.014032240082509967,0.0005979242329858533,3.1800171144974054e-07,0.00015788418066164293,0.00015438386771742367,0.005006709057514598,0.002162519792471261,4.064894416986542e-05,1.0490175916571032e-06,3.2828105160393317e-06,0.0006262885996294896,0.0002847682053881253
8.44410088676355e-06,0.9152822874416754,3.76,0.0,0.7984991145429474,0.9954784556520292,0.005414109705034151,1.0361117965978926e-09,1.934226303466546e-08,0.014283477534444484,0.0005935434823178517,3.236574606281079e-07,0.0001604430572515308,0.0001569076609650861,0.005134739085695903,0.002238464559253176,4.127335497281089e-05,1.0637398742124292e-06,3.4071561246958357e-06,0.0006604198899674063,0.00029741726611444815
8.579276585250166e-06,0.9153028363853236,3.76,0.0,0.7980732891383038,0.9953642713935303,0.005570821471962912,1.0834152884048505e-09,1.969482325557085e-08,0.014535023273470879,0.000589115597441498,3.293180015454407e-07,0.0001630239973028206,0.00015947836150912906,0.0052646909622910765,0.00231573770221811,4.1905913268114493e-05,1.0782973022377563e-06,3.5341891604052744e-06,0.0006958321975133464,0.00031037087794250957
8.714452283736782e-06,0.9153235421158016,3.76,0.0,0.7976425951909648,0.9952482262324687,0.005729972319411844,1.1322719838895213e-09,2.004829748103039e-08,0.014786876995654256,0.000584648992904281,3.3498328210626996e-07,0.00016562763377903092,0.00016209686948500182,0.005396596628364503,0.0023943401610086327,4.254677326835937e-05,1.0926952228643054e-06,3.6639304654112227e-06,0.0007325529805164978,0.0003236290040509536
8.849627982223398e-06,0.9153444071394915,3.76,0.0,0.7972069761675168,0.9951303016573927,0.005891581590563149,1.182719048543246e-09,2.0402695055374474e-08,0.015039038941271378,0.0005801515422484174,3.4065326206619605e-07,0.00016825459914119082,0.0001647640797144092,0.005530488559804956,0.002474273078047439,4.319608740306994e-05,1.1069390399889328e-06,3.7964011997842017e-06,0.0007706099098972858,0.0003371915250110302
8.984803680710014e-06,0.9153654340533794,3.76,0.0,0.7967663745451392,0.9950104792981996,0.0060556691824539596,1.234794392705427e-09,2.0758026224628434e-08,0.015291509857035026,0.0005756305986207532,3.463279121600285e-07,0.00017090552477630594,0.0001674808820434268,0.005666399756099315,0.002555537802742241,4.385400637465472e-05,1.1210341888357393e-06,3.9316228460441675e-06,0.0008100308724471896,0.0003510582431716972
9.255155077683246e-06,0.915407984371566,3.76,0.0,0.7958699885756331,0.9947650683329962,0.0063913616634438866,1.3439853109408628e-09,2.1471534579548796e-08,0.01579738390044862,0.0005665451671191103,3.5769115555864176e-07,0.00017628177420872602,0.00017306679976585964,0.005944414493526209,0.0027220691261716596,4.519625339386066e-05,1.148800241162505e-06,4.210406437244192e-06,0.0008930775431325761,0.0003797031142291008
9.498471334959155e-06,0.9154468611055288,3.76,0.0,0.7950456040380767,0.9945375259369847,0.006702171568054893,1.4482215711485152e-09,2.2117004706992702e-08,0.016253743796943835,0.0005583517746696427,3.679339480984819e-07,0.00018120863848116809,0.0001782725691073671,0.00620187502769387,0.0028765199835891963,4.643518304996778e-05,1.1733356208572307e-06,4.470942005888259e-06,0.000972768835397694,0.00040652041427783687
