Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17)
0.001948264535018905,0.5790077188490775,3.76,0.0,0.9515371008747895,0.9997113902591616,0.0003014039362909576,8.97546897587159e-25,1.1309504298689549e-17,6.929495546120635e-05,1.9945947768270982e-05,2.2780755208148273e-07,7.140432648806052e-08,3.3873732676146224e-08,3.424354492752543e-05,0.00022646389957381511,8.44347415760616e-09,1.945750281324122e-09,1.8445452506754136e-09,2.2460191548924187e-06,7.258285848401275e-05,8.586124094194655e-10,4.7313505828080345e-06,2.0950662145251953e-06,1.5902973262236454e-18,3.382809924849335e-13,7.599861470544938e-11,4.2759999133452766e-20,1.1081499417479307e-12,2.3745505468168493e-11
0.0019595456638733326,0.579007700852759,3.76,0.0,0.9515335297515727,0.9997090843214477,0.0003039823882078773,9.00957155912683e-25,1.1323044568919484e-17,6.932489256690877e-05,1.996055738188699e-05,2.2790548158615275e-07,7.144968820562406e-08,3.391431845562912e-08,3.454735827512685e-05,0.00022838607280838472,8.450595288244318e-09,1.9476821067305613e-09,1.8525127975710024e-09,2.2738201117180882e-06,7.332549173668104e-05,8.662157061874989e-10,4.809368400903919e-06,2.0969438913452755e-06,1.6099818535697576e-18,3.42658786429012e-13,7.760186166872013e-11,4.369058931930676e-20,1.1092490188476008e-12,2.3768756008009556e-11
0.0019708267927277603,0.5790076828628838,3.76,0.0,0.951529956921149,0.9997067768020999,0.0003065625072660207,9.029151228529294e-25,1.1336173053688349e-17,6.935418845623037e-05,1.9975355355882e-05,2.280013008581784e-07,7.14947251575411e-08,3.395488680410233e-08,3.485157494711302e-05,0.000230308645677008,8.457679153757445e-09,1.949610846458113e-09,1.8604639423806434e-09,2.301740543878253e-06,7.406864252976146e-05,8.738218032589696e-10,4.88806307928777e-06,2.0988453155850498e-06,1.6297509757819115e-18,3.470574973530698e-13,7.922577520267204e-11,4.4633720944839255e-20,1.1103302151217874e-12,2.379163323097613e-11
0.001982107921582188,0.5790076648810147,3.76,0.0,0.9515263823944416,0.9997044677174584,0.00030914428224338564,9.046377854050139e-25,1.1349270430709718e-17,6.938287453076773e-05,1.9990338483990097e-05,2.280951131974569e-07,7.153946226233055e-08,3.399544642767347e-08,3.5156194876213135e-05,0.00023223160291403264,8.46472872085303e-09,1.9515373791571273e-09,1.868399734385013e-09,2.3297802106547087e-06,7.481229740831063e-05,8.814307056472196e-10,4.96743484331487e-06,2.100770366305878e-06,1.6496045225850993e-18,3.5147717671786604e-13,8.087045404526668e-11,4.5589459206198393e-20,1.1113962310864823e-12,2.3814158358924605e-11
0.0019933890504366157,0.5790076469086597,3.76,0.0,0.9515228061814156,0.9997021570830542,0.00031172770278924,9.075556200791674e-25,1.136243757068882e-17,6.941098098862711e-05,2.0005503540018458e-05,2.2818701794893523e-07,7.158392330230599e-08,3.403600592131932e-08,3.5461218071293355e-05,0.0002341549300808172,8.471746775523914e-09,1.9534621524936785e-09,1.8763212077740642e-09,2.3579388870251485e-06,7.555644356790503e-05,8.890425337624396e-10,5.047483925235935e-06,2.102718904675227e-06,1.6695423347301805e-18,3.55917908514914e-13,8.253599716116225e-11,4.655787730992633e-20,1.1124476141965246e-12,2.3836354272581813e-11
0.0020046701792910434,0.5790076289472763,3.76,0.0,0.9515192282911075,0.9996998449136276,0.0003143127593980662,9.094369814539802e-25,1.137522186525026e-17,6.943853684636315e-05,2.0020847281218247e-05,2.2827711057549168e-07,7.162813084253542e-08,3.407657343668334e-08,3.576664461473376e-05,0.00023607861354304232,8.478735971716052e-09,1.955385547571564e-09,1.8842293794317794e-09,2.3862163633732975e-06,7.630106883997067e-05,8.966574119159241e-10,5.1282105644711655e-06,2.1046907747833743e-06,1.6895642635842828e-18,3.603797196237521e-13,8.422250375312206e-11,4.7539071414704265e-20,1.1134834510202477e-12,2.3858235530805086e-11
0.002015951308145471,0.5790076109982583,3.76,0.0,0.9515156487316797,0.9996975312231647,0.0003168994433623149,9.102018316225476e-25,1.138783006596728e-17,6.94655699843488e-05,2.00363664544997e-05,2.28365482794688e-07,7.167210641702609e-08,3.411715620475875e-08,3.607247465725579e-05,0.00023800264043047123,8.485698880879383e-09,1.957308357414799e-09,1.892125206496395e-09,2.4146124449050784e-06,7.704616166237246e-05,9.042753414232387e-10,5.209615007629937e-06,2.1066858050754373e-06,1.7096701712923066e-18,3.6486264280866885e-13,8.593007326640801e-11,4.853311602050817e-20,1.1145060106778247e-12,2.387981797915804e-11
0.002027232436999899,0.5790075930629542,3.76,0.0,0.9515120675104636,0.9996952160249262,0.0003194877467351315,9.129267349924853e-25,1.1400739081167512e-17,6.949210718042265e-05,2.0052057800863512e-05,2.284522226954908e-07,7.171587060852658e-08,3.41577612031582e-08,3.637870841400314e-05,0.00023992699860577406,8.492637932358236e-09,1.9592311459485285e-09,1.9000096106397515e-09,2.4431269511780328e-06,7.779171105740713e-05,9.118963837650868e-10,5.291697508404269e-06,2.10870380949222e-06,1.729859930339855e-18,3.693667751857764e-13,8.765880539830561e-11,4.954007324771931e-20,1.1155173943401301e-12,2.3901123898115643e-11
0.0020385135658543265,0.5790075751426561,3.76,0.0,0.951508484634006,0.9996928993314776,0.00032207766228988086,9.161151912022157e-25,1.1413471262036205e-17,6.951817415043822e-05,2.0067918060437634e-05,2.2853741488277575e-07,7.175944291640165e-08,3.419839538517232e-08,3.668534616019132e-05,0.0002418516766300334,8.499555399624656e-09,1.961154036673609e-09,1.9078835111472883e-09,2.471759715520689e-06,7.853770660601559e-05,9.195207126721142e-10,5.374458327593981e-06,2.110744588687037e-06,1.7501334225167663e-18,3.7389217541644326e-13,8.940880011263701e-11,5.0560039236317654e-20,1.1165158827362727e-12,2.3922168599662573e-11
0.0020497946947087542,0.5790075572386103,3.76,0.0,0.9515049001081074,0.9996905811547167,0.0003246691834865999,9.167011386150239e-25,1.1425720168326485e-17,6.954379557995529e-05,2.0083943976527602e-05,2.2862114056887103e-07,7.18028418361605e-08,3.423906484622974e-08,3.699238822763363e-05,0.00024377666373320752,8.5064534841832e-09,1.9630775780976577e-09,1.9157477879554825e-09,2.500510584633269e-06,7.92841384274546e-05,9.271483741001e-10,5.457897733294985e-06,2.112807931028464e-06,1.7704905390954707e-18,3.784388495210176e-13,9.118015764267907e-11,5.1593108534167036e-20,1.1175018991754477e-12,2.3942961494205497e-11
0.002061075823563182,0.5790075393520043,3.76,0.0,0.9515013139377656,0.9996882615058118,0.0003272623045263763,9.19142850125035e-25,1.143833193945414e-17,6.956899502553768e-05,2.0100132300200716e-05,2.2870347724181244e-07,7.184608496945122e-08,3.4279775033880535e-08,3.729983500825376e-05,0.000245701949872037,8.513334286318853e-09,1.965002509067604e-09,1.9236032582247967e-09,2.529379419852591e-06,8.003099722680751e-05,9.347793543006393e-10,5.5420160016024644e-06,2.114893612061365e-06,1.7909311822994976e-18,3.83006893738323e-13,9.297297852710346e-11,5.2639334005274434e-20,1.1184793158820169e-12,2.3963522811729775e-11
0.0020723569524176096,0.5790075214840364,3.76,0.0,0.951497726127422,0.999685940395416,0.00032985702012658987,9.215863192862603e-25,1.1450812652177422e-17,6.959379521948679e-05,2.011647979334761e-05,2.2878449969094873e-07,7.18891890978314e-08,3.432053175394951e-08,3.76076869352164e-05,0.00024762752551484246,8.520199771091155e-09,1.966928910823288e-09,1.9314507649995847e-09,2.5583660931703583e-06,8.07782741315762e-05,9.424138204106053e-10,5.626813414885629e-06,2.1170013989619694e-06,1.8114552612799077e-18,3.875963691705748e-13,9.478736356336949e-11,5.3698814007963524e-20,1.11944641124213e-12,2.398386599394171e-11
0.0020836380812720373,0.579007503635731,3.76,0.0,0.9514941366809184,0.9996836178336238,0.0003324533255602415,9.231755121331685e-25,1.1463071007757742e-17,6.961821803419092e-05,2.0132983230823175e-05,2.288642798723005e-07,7.193217014948675e-08,3.4361340011317076e-08,3.791594448515059e-05,0.00024955338168180976,8.527051811129425e-09,1.9688571350695575e-09,1.9392910717816373e-09,2.587470487680315e-06,8.15259607097395e-05,9.500518466974665e-10,5.712290261887185e-06,2.1191310499642153e-06,1.832062693215633e-18,3.9220732431877286e-13,9.662341380854702e-11,5.477163376058608e-20,1.1204035517120336e-12,2.4004003037843447e-11
0.002094919210126465,0.5790074858081954,3.76,0.0,0.9514905456014741,0.9996812938299426,0.00033505121668083587,9.251556915832612e-25,1.147536491217646e-17,6.96422844087905e-05,2.0149639404112075e-05,2.2894288666869376e-07,7.197504328690002e-08,3.440220444803912e-08,3.822460817979168e-05,0.00025147950997261636,8.533892207905674e-09,1.970787662900025e-09,1.947124936383217e-09,2.6166924984987258e-06,8.227404900381636e-05,9.576934718659116e-10,5.798446838575358e-06,2.121282314315918e-06,1.8527534039609217e-18,3.9683982612211837e-13,9.84812306193703e-11,5.585786867491262e-20,1.1213524556795817e-12,2.402394785475451e-11
0.0021062003389808927,0.5790074680024443,3.76,0.0,0.9514869528917199,0.9996789683933172,0.00033765068989069253,9.2739737778739e-25,1.1487640528436927e-17,6.966601438631654e-05,2.0166445124404712e-05,2.2902038601788208e-07,7.201782286345818e-08,3.444312956189197e-08,3.853367858281675e-05,0.0002534059025388635,8.540722658074411e-09,1.9727207726327365e-09,1.9549531020322722e-09,2.64603203227785e-06,8.302253150869106e-05,9.653387865599253e-10,5.885283448044574e-06,2.1234549331709892e-06,1.8735273274013768e-18,4.014939421225276e-13,1.0036091565987998e-10,5.695760474167839e-20,1.1222933797108285e-12,2.4043713243239548e-11
0.0021174814678353204,0.5790074502194642,3.76,0.0,0.9514833585537399,0.9996766415321601,0.00034025174210547204,9.293710976204495e-25,1.1499821810661049e-17,6.968942715218353e-05,2.018339722550013e-05,2.2909684103640234e-07,7.206052244079605e-08,3.4484119478410165e-08,3.884315629646255e-05,0.0002553325520521231,8.54754476258246e-09,1.974656726544139e-09,1.96277627548344e-09,2.675489006717882e-06,8.37714011487705e-05,9.729878764574303e-10,5.97280040047561e-06,2.1256486405328742e-06,1.894384405231826e-18,4.061697339947952e-13,1.0226257090312338e-10,5.807092822031774e-20,1.1232265519942701e-12,2.406331068221626e-11
0.002128762596689748,0.5790074324601644,3.76,0.0,0.9514797625891849,0.9996743132544574,0.0003428543706472876,9.313682098643104e-25,1.1511972972954034e-17,6.971254120828958e-05,2.020049256210337e-05,2.2917231259073529e-07,7.210315495504085e-08,3.4525177950687645e-08,3.915304195267042e-05,0.0002572594515990057,8.554360047618118e-09,1.976595838367137e-09,1.9705951208615193e-09,2.705063348288896e-06,8.452065118835218e-05,9.806408008808897e-10,6.060998011671176e-06,2.127863165046664e-06,1.9153245854196624e-18,4.1086726412436137e-13,1.0418629857669428e-10,5.919792127179785e-20,1.1241527669682439e-12,2.4082751408524908e-11
0.002140043725544176,0.5790074147255371,3.76,0.0,0.951476164999122,0.9996719835676101,0.0003454585733899474,9.335503359245856e-25,1.152411595176828e-17,6.973537408718192e-05,2.0217728021437006e-05,2.2924685835924317e-07,7.21457325551521e-08,3.4566308580778555e-08,3.946333622346237e-05,0.0002591865948327127,8.561169957448634e-09,1.9785383766091645e-09,1.9784103261139874e-09,2.7347549958939115e-06,8.527027537008798e-05,9.882976426722684e-10,6.149876605997442e-06,2.1300982285105606e-06,1.9363478247181682e-18,4.155866056814545e-13,1.0613220129449118e-10,6.033866954276617e-20,1.1250726049881922e-12,2.4102047006630804e-11
0.0021513248543986035,0.5790073970163576,3.76,0.0,0.9514725657841733,0.9996696524785637,0.0003480643486298889,9.35517620003443e-25,1.1536184545612028e-17,6.975794258454086e-05,2.023510051963332e-05,2.2932053359666914e-07,7.218826668871222e-08,3.4607514621873476e-08,3.977403981034479e-05,0.00026111397584529036,8.567975842675656e-09,1.9804845422894355e-09,1.9862225192851057e-09,2.764563897854428e-06,8.602026779727662e-05,9.959584850164842e-10,6.239436514144905e-06,2.1323535478872173e-06,1.9574540865101075e-18,4.2032782502565017e-13,1.0810038197455967e-10,6.149326073371116e-20,1.1259862268369926e-12,2.412120769961864e-11
0.0021626059832530312,0.5790073793335301,3.76,0.0,0.9514689649445222,0.9996673199938076,0.00035067169507995176,9.373596087543243e-25,1.1548211487591783e-17,6.9780262724948e-05,2.0252607005958486e-05,2.293933910199719e-07,7.22307681122777e-08,3.464879895519769e-08,4.0085153443659234e-05,0.0002630415891644671,8.574778974320475e-09,1.98243457173789e-09,1.994032283772238e-09,2.7944900124072673e-06,8.67706229472026e-05,1.0036233851218848e-09,6.3296780739966835e-06,2.1346288358444245e-06,1.978643341240894e-18,4.2509098344436736e-13,1.100909438741128e-10,6.266177838540708e-20,1.1268942225981782e-12,2.4140242856794975e-11
0.002173887112107459,0.5790073616777938,3.76,0.0,0.9514653624799889,0.9996649861194424,0.00035328061180278495,9.39557396039501e-25,1.1560273389260706e-17,6.980234989187778e-05,2.02702444614796e-05,2.2946548123695455e-07,7.22732470625272e-08,3.4690164301336895e-08,4.0396677876400694e-05,0.00026496942968945106,8.581580563286964e-09,1.9843887089431265e-09,2.001840208805206e-09,2.824533305864229e-06,8.752133560450625e-05,1.0112924068695279e-09,6.4206016291543665e-06,2.1369238018656847e-06,1.999915565094371e-18,4.298761518766695e-13,1.1210399054343947e-10,6.384430710814613e-20,1.127797347194334e-12,2.415916235425499e-11
0.0021851682409618866,0.5790073440499498,3.76,0.0,0.951461758390025,0.9996626508611699,0.0003558910982148379,9.417522419448293e-25,1.1572301112981197e-17,6.982421878734164e-05,2.0288009902447016e-05,2.2953685261487712e-07,7.231571320593485e-08,3.473161326651269e-08,4.070861388457081e-05,0.00026689749269701344,8.588381752848455e-09,1.986347105431411e-09,2.00964688086314e-09,2.8546937532150948e-06,8.827240087876926e-05,1.0189656425415648e-09,6.512207529785023e-06,2.1392381525097166e-06,2.0212707403359965e-18,4.34683405462603e-13,1.1413962586196572e-10,6.504093747477038e-20,1.1286956875694896e-12,2.4177975735241198e-11
0.0021964493698163143,0.5790073264507042,3.76,0.0,0.951458152673742,0.9996603142243151,0.0003585031540616789,9.435295169935369e-25,1.1584248507942764e-17,6.984588348437975e-05,2.0305900380889857e-05,2.296075514511298e-07,7.235817561955077e-08,3.477314810868227e-08,4.1020962264602205e-05,0.00026882577381882845,8.595183616495235e-09,1.9883099097536536e-09,2.017452822748611e-09,2.88497133743339e-06,8.902381417708619e-05,1.0266431574314842e-09,6.604496131982477e-06,2.1415715919427772e-06,2.042708854891602e-18,4.3951280602808125e-13,1.1619795402219294e-10,6.625175654180282e-20,1.1295894282787037e-12,2.4196690903687145e-11
0.002207730498670742,0.5790073088807808,3.76,0.0,0.951454545329918,0.9996579762138309,0.0003611167794120583,9.455384611381207e-25,1.1596229514672657e-17,6.986735741024855e-05,2.0323912986929888e-05,2.296776219174955e-07,7.240064284712676e-08,3.481477082178222e-08,4.133372383275399e-05,0.0002707542690373559,8.60198716675696e-09,1.990277340407553e-09,2.0252585412951653e-09,2.9153660496903603e-06,8.977557121013491e-05,1.0343249961816664e-09,6.697467798247614e-06,2.14392382228107e-06,2.0642299025613837e-18,4.443644190030431e-13,1.1827907955034968e-10,6.747684740741063e-20,1.1304794463782102e-12,2.4215315918879737e-11
0.0022190116275251697,0.5790072913408396,3.76,0.0,0.9514509363570247,0.9996556368343156,0.0003637319746346957,9.479481048161242e-25,1.1608247145698944e-17,6.988865338833323e-05,2.034204484942455e-05,2.2974710620054004e-07,7.244312296216854e-08,3.4856483352834184e-08,4.164689942269669e-05,0.0002726829746648413,8.608793356210284e-09,1.9922495440467715e-09,2.0330645619790706e-09,2.9458778887285494e-06,9.052766796965503e-05,1.0420112420737721e-09,6.791122897004133e-06,2.146294544109691e-06,2.0858338824616265e-18,4.492383246227795e-13,1.2038310729870603e-10,6.871630066964083e-20,1.1313660867139876e-12,2.4233859581320935e-11
0.0022302927563795974,0.5790072738315369,3.76,0.0,0.9514473257532438,0.9996532960900283,0.0003663487403825183,9.498735851014891e-25,1.1620173568999612e-17,6.990978364684712e-05,2.0360293137554898e-05,2.2981604452944488e-07,7.248562351060405e-08,3.4898287463031846e-08,4.196048988429602e-05,0.00027461188732888253,8.615603078409646e-09,1.9942265857919696e-09,2.0408713728677867e-09,2.976506860834671e-06,9.128010072242738e-05,1.0497019810674502e-09,6.885461802823376e-06,2.148683456923284e-06,2.107520798991557e-18,4.541345931039197e-13,1.2251014245690132e-10,6.997020877035248e-20,1.1322491120622539e-12,2.4252329174215537e-11
0.002241573885234025,0.5790072563534835,3.76,0.0,0.9514437135164903,0.9996509539849076,0.00036896707757193146,9.515697108913362e-25,1.1632080481244717e-17,6.993075985385711e-05,2.037865506148444e-05,2.2988447528873537e-07,7.252815154214982e-08,3.4940184561556334e-08,4.227449608154092e-05,0.0002765410039532671,8.622417173001683e-09,1.996208622120425e-09,2.0486794088792775e-09,3.007252979360319e-06,9.203286599148398e-05,1.0573972484560749e-09,6.980484896064332e-06,2.151090259590687e-06,2.129290661635799e-18,4.59053282470612e-13,1.2466029054337304e-10,7.123865534074927e-20,1.1331291766806632e-12,2.42707308319661e-11
0.002252855014088453,0.5790072389072765,3.76,0.0,0.9514400996444314,0.9996486105225848,0.0003715869873667954,9.539901230362935e-25,1.1644088802979923e-17,6.995159313112616e-05,2.039712787328075e-05,2.2995243506604926e-07,7.257071369779992e-08,3.498217595231514e-08,4.258891889104561e-05,0.00027847032174345253,8.629236423445922e-09,1.998195823371303e-09,2.056489119813765e-09,3.038116264485125e-06,9.278596054754794e-05,1.0650970991358737e-09,7.0761925628459555e-06,2.1535146507519478e-06,2.1511434847391045e-18,4.639944692752781e-13,1.2683365741011648e-10,7.252172764712832e-20,1.134007104682087e-12,2.428907205424397e-11
0.0022641361429428805,0.5790072214934789,3.76,0.0,0.9514364841345043,0.9996462657063987,0.00037420847116187146,9.5632555308034e-25,1.1656057502998033e-17,6.997229408030596e-05,2.0415708867539293e-05,2.3001995874001025e-07,7.261331620038004e-08,3.5024262936780225e-08,4.290375920049977e-05,0.0002803998381714411,8.636061561419052e-09,2.0001882134835165e-09,2.0643009577485924e-09,3.0690967428713096e-06,9.353938139483714e-05,1.0728016339869453e-09,7.172585194831637e-06,2.155956329199808e-06,2.173079287125434e-18,4.689582357541776e-13,1.2903034924261358e-10,7.38195224647741e-20,1.1348825302976412e-12,2.4307360092060493e-11
