Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92)
1.5193134652663038e-06,0.720997072643649,3.76,0.0,0.6914757614115187,0.9999876706544547,9.954715288893184e-07,3.1991729596898326e-20,3.035301491681763e-14,1.6721607054792103e-05,1.1516541178929472e-05,2.5935562100024122e-09,2.798290050268265e-07,5.06836613308513e-07,1.2992493132206703e-06,1.289540958128238e-07,1.2402925721596546e-07,3.446595965258557e-10,1.1092937014878877e-11,9.237223876260545e-11,4.978962626399799e-10,6.584672930240389e-12,1.1262095241316461e-10,4.5836934959422104e-08,9.034912164283057e-20
1.5432097512224067e-06,0.7209970781992676,3.76,0.0,0.6914754714287231,0.9999874744599676,1.023758800578416e-06,3.2650521456177155e-20,3.087766017375099e-14,1.7007184136749534e-05,1.1693643246229156e-05,2.6385237795745934e-09,2.8205711617921395e-07,5.084666666776483e-07,1.3262918857830218e-06,1.3324181239295918e-07,1.2463192606598466e-07,3.5116028333235176e-10,1.1489263372665555e-11,9.72124331574191e-11,5.231480192614427e-10,6.82517834447533e-12,1.179320502310076e-10,4.717547686009362e-08,9.508434758783456e-20
1.5671060371785096e-06,0.7209970837712123,3.76,0.0,0.6914751810499625,0.9999872782555134,1.0522687262189812e-06,3.331249438271009e-20,3.1402901886207287e-14,1.729308110118043e-05,1.1870613392230573e-05,2.683542625144583e-09,2.842514453630256e-07,5.100826592205223e-07,1.3534210671482533e-06,1.3760328812929815e-07,1.2522364224115235e-07,3.576863769398756e-10,1.1893034705168248e-11,1.0222369285196993e-10,5.492618617501148e-10,7.070405178416455e-12,1.2340411979749567e-10,4.852992119775563e-08,9.998696574142748e-20
1.6148986090907152e-06,0.720997094964143,3.76,0.0,0.6914745991248042,0.9999868858177016,1.109943592938403e-06,3.464606402470087e-20,3.2455134271101005e-14,1.7865813809906416e-05,1.222415787114424e-05,2.773730631762342e-09,2.885473601205462e-07,5.132767218203537e-07,1.4079364415485824e-06,1.4654797119848856e-07,1.263772468679684e-07,3.7081437514888944e-10,1.2722974897969056e-11,1.1277213432924806e-10,6.041375217905925e-10,7.575091059305502e-12,1.3484079310445221e-10,5.128599678418084e-08,1.1030683435270227e-19
1.6579119238117004e-06,0.7209971050937716,3.76,0.0,0.6914740740861098,0.9999865325918663,1.1625816250079026e-06,3.585735393751954e-20,3.3404087097255e-14,1.8382317578376124e-05,1.254189663538176e-05,2.855066838515418e-09,2.9231885231335103e-07,5.161133232695194e-07,1.4572898410701895e-06,1.548515713774437e-07,1.273852391141087e-07,3.827154898996117e-10,1.3495540025946207e-11,1.2288274522652279e-10,6.566289799320445e-10,8.045625738320752e-12,1.4570851503584642e-10,5.381955352485318e-08,1.2019848813310308e-19
1.7009252385326856e-06,0.72099711527653,3.76,0.0,0.6914735478347436,0.9999861793369204,1.2158960051959667e-06,3.7079249888665317e-20,3.4354831793669424e-14,1.8899785170940055e-05,1.2859207870241589e-05,2.9365569511927683e-09,2.9601151223463675e-07,5.189188687841474e-07,1.506914239139207e-06,1.6339588545841198e-07,1.2836826746691115e-07,3.946974971932741e-10,1.429247087347239e-11,1.3359726264391003e-10,7.121543600004405e-10,8.53172109310169e-12,1.571354088985303e-10,5.6402635710890564e-08,1.3068109214327408e-19
1.7439385532536708e-06,0.7209971255124957,3.76,0.0,0.6914730203914985,0.9999858260536164,1.2698733300547284e-06,3.831185357717002e-20,3.530732636124551e-14,1.9418194934511715e-05,1.3176091591496102e-05,3.018197316888331e-09,2.9963490637415367e-07,5.216974935214604e-07,1.5568068707915525e-06,1.721815434981646e-07,1.293294585020824e-07,4.067599714005953e-10,1.51138596970225e-11,1.44934434804586e-10,7.708045359476937e-10,9.033475294061197e-12,1.6913574415372758e-10,5.903451171372926e-08,1.4177299608981506e-19
1.786951867974656e-06,0.7209971358017416,3.76,0.0,0.691472491774598,0.9999854727425139,1.3245018435724433e-06,3.955526065207751e-20,3.6261533779334586e-14,1.993752779422026e-05,1.3492547839031508e-05,3.0999847150677613e-09,3.031976585693097e-07,5.244527606414342e-07,1.6069653400324783e-06,1.812091663280715e-07,1.302715613328574e-07,4.18902537668808e-10,1.5959799401156653e-11,1.5691308101717027e-10,8.326707100173965e-10,9.550986292213604e-12,1.8172387656992414e-10,6.171445953494174e-08,1.5349261925205638e-19
1.8299651826956412e-06,0.7209971461443372,3.76,0.0,0.6914719619999772,0.9999851194040057,1.3797712728463747e-06,4.0809560703851947e-20,3.7217421460685456e-14,2.045776696948141e-05,1.3808576673503114e-05,3.1819163103084904e-09,3.067075234727997e-07,5.271877407448467e-07,1.6573875686230736e-06,1.9047936666115297e-07,1.3119699039078902e-07,4.311248665272143e-10,1.683038364558205e-11,1.6955209221699749e-10,8.978444157202642e-10,1.0084351866480602e-11,1.9491424651144185e-10,6.444176668343719e-08,1.6585845101124748e-19
1.8729784974166264e-06,0.720997156540346,3.76,0.0,0.6914714310815387,0.9999847660383423,1.4356726771111108e-06,4.207483756081643e-20,3.8174960760299704e-14,2.097889771842478e-05,1.4124178173456992e-05,3.263989609700986e-09,3.101714577510451e-07,5.299050802567995e-07,1.708071751996262e-06,1.9999275007535383e-07,1.3210786387750505e-07,4.4342666898237174e-10,1.7725706919070064e-11,1.8287043157775997e-10,9.664175209944497e-10,1.0633669665460673e-11,2.0872137716127612e-10,6.721573005352319e-08,1.7888905144880142e-19
1.9159918121376114e-06,0.7209971669898311,3.76,0.0,0.6914708990313817,0.9999844126456503,1.4921983092348602e-06,4.3351169551540463e-20,3.9134126532830363e-14,2.150090710781653e-05,1.443935243285016e-05,3.3462024244497295e-09,3.1359568848925897e-07,5.326070603611257e-07,1.7590163212665831e-06,2.0974991588741227e-07,1.3300603831329268e-07,4.5580769208483434e-10,1.8645864586939466e-11,1.968871351701324e-10,1.038482231469006e-09,1.1199037243617157e-11,2.2315987272609737e-10,7.003565580389656e-08,1.92603051990669e-19
1.9590051268585966e-06,0.7209971774928493,3.76,0.0,0.6914703658600064,0.9999840592259507,1.5493414894439075e-06,4.463862972705641e-20,4.009489673612895e-14,2.2023783807182115e-05,1.4754099558930928e-05,3.4285528354681173e-09,3.169857783037247e-07,5.352956473940504e-07,1.8102199107476316e-06,2.1975145792452798e-07,1.3389313936289342e-07,4.682677149478937e-10,1.9590952917874098e-11,2.1162131265263723e-10,1.114131093786383e-09,1.1780552093004731e-11,2.3824441664855216e-10,7.290085923765447e-08,2.0701915608339627e-19
2.002018441579582e-06,0.720997188049457,3.76,0.0,0.6914698315764988,0.9999837057791732,1.607096490505128e-06,4.593728615122265e-20,4.1057252076046305e-14,2.2547517904510266e-05,1.5068419670414714e-05,3.511039162545711e-09,3.203466866183859e-07,5.379725362294179e-07,1.8616813299885879e-06,2.299979652072273e-07,1.3477058931031052e-07,4.808065451585644e-10,2.0561069096603775e-11,2.270921479766116e-10,1.1934569989268725e-09,1.23783116710341e-11,2.5398976985828176e-10,7.581066468339963e-08,2.221561398840559e-19
2.045031756300567e-06,0.7209971986597065,3.76,0.0,0.6914692961886938,0.9999833523051685,1.6654584336787255e-06,4.724720226275409e-20,4.202117568863207e-14,2.307210074148661e-05,1.53823128959091e-05,3.5936599367559113e-09,3.2368282681305097e-07,5.406391877493277e-07,1.9133995396241776e-06,2.4049002255353156e-07,1.3563963149186743e-07,4.934240155464579e-10,2.15563112242653e-11,2.4331890009410343e-10,1.2765531854891643e-09,1.2992413425238425e-11,2.70410769085994e-10,7.876440537750533e-08,2.380328529531078e-19
2.088045071021552e-06,0.7209972093236485,3.76,0.0,0.6914687597033224,0.9999829988037197,1.7244231946314402e-06,4.856843719203129e-20,4.2986652856065536e-14,2.35975247663196e-05,1.56957793725525e-05,3.676413875787562e-09,3.2699811922335953e-07,5.432968612448935e-07,1.965373630493212e-06,2.512282111132714e-07,1.365013519998582e-07,5.061199812882933e-10,2.2576778308066994e-11,2.6032090366070384e-10,1.3635132428957458e-09,1.3622954815422367e-11,2.8752232525547093e-10,8.176142334758058e-08,2.5466821894237805e-19
2.1310583857425374e-06,0.7209972200413316,3.76,0.0,0.6914682221261423,0.9999826452745514,1.7839873185757888e-06,4.9901046053470925e-20,4.39536707533423e-14,2.4123783402592867e-05,1.6008819244841443e-05,3.759299861943126e-09,3.3029604010534117e-07,5.459466423391998e-07,2.017602805643879e-06,2.622131088393664e-07,1.3735669891651153e-07,5.188943173167218e-10,2.3622570242176727e-11,2.781175697270685e-10,1.4544311145018547e-09,1.427003333361268e-11,3.0533942196266856e-10,8.480106929716833e-08,2.720812362720095e-19
2.1740717004635226e-06,0.7209972308128014,3.76,0.0,0.6914676834620541,0.9999822917173384,1.8441479439187061e-06,5.124508026992622e-20,4.4922218222846836e-14,2.4650870932633984e-05,1.6321432663622383e-05,3.842316922555058e-09,3.335796666896639e-07,5.485894670021809e-07,2.0700863648583607e-06,2.734452909026272e-07,1.3820649932159416e-07,5.317469160001644e-10,2.469378778258029e-11,2.967283864135387e-10,1.5494011005938596e-09,1.493374652206535e-11,3.2387711404670856e-10,8.788270249170309e-08,2.902909787908937e-19
2.217085015184508e-06,0.7209972416381023,3.76,0.0,0.6914671437152047,0.9999819381317111,1.904902733736852e-06,5.260058789582304e-20,4.5892285574058914e-14,2.517878239395284e-05,1.663361978522468e-05,3.925464212582545e-09,3.368517184410809e-07,5.512261422131362e-07,2.1228236913383946e-06,2.8492533005637856e-07,1.390514743011273e-07,5.446776850717841e-10,2.5790532517923908e-11,3.161729195634774e-10,1.6485178612653096e-09,1.5614191989642488e-11,3.431505262564396e-10,9.100569064575213e-08,3.0931659641630927e-19
2.260098329905493e-06,0.7209972525172763,3.76,0.0,0.6914666028890786,0.9999815845172637,1.9662498144040775e-06,5.396761389497246e-20,4.686386440576691e-14,2.5707513487370347e-05,1.694538077071344e-05,4.0087409991614075e-09,3.4011459467179547e-07,5.538573637753637e-07,2.1758142402264254e-06,2.966537969568085e-07,1.3989225217481014e-07,5.576865457866163e-10,2.691290683753107e-11,3.3647081337253687e-10,1.7518764191626851e-09,1.631146742678837e-11,3.6317485201401227e-10,9.416940981155757e-08,3.2917731575001636e-19
2.303111644626478e-06,0.7209972634503652,3.76,0.0,0.6914660609865789,0.9999812308735573,2.0281877207224105e-06,5.534620039945395e-20,4.7836947448417286e-14,2.623706049559634e-05,1.7256715785244965e-05,4.0921466479018745e-09,3.433704087098807e-07,5.564837316899945e-07,2.2290575286998695e-06,3.0863126044419e-07,1.407293801413633e-07,5.707734312805373e-10,2.806101389735587e-11,3.5764179099219284e-10,1.8595721620963051e-09,1.702567061929057e-11,3.8396535227507325e-10,9.737324426889215e-08,3.498924406691555e-19
2.3461249593474634e-06,0.7209972744374074,3.76,0.0,0.6914655180101,0.9999808772001259,2.0907153469469825e-06,5.673638697262727e-20,4.881152842449157e-14,2.6767420211154806e-05,1.7567624997511322e-05,4.175680610751417e-09,3.466210188565706e-07,5.591057634138912e-07,2.282553127429045e-06,3.208582877894004e-07,1.4156333451978987e-07,5.839382851087363e-10,2.9234957584728085e-11,3.797056551065178e-10,1.971700845515412e-09,1.7756899460959132e-11,4.0553735448320726e-10,1.006165864162339e-07,3.7148135289098242e-19
2.3891382740684486e-06,0.7209972854784409,3.76,0.0,0.6914649739615901,0.999980523496479,2.1538319031442745e-06,5.81382108540135e-20,4.97876019250176e-14,2.7298589872670347e-05,1.787810857926207e-05,4.2593424152586255e-09,3.498680563668296e-07,5.617239052788656e-07,2.336300653220021e-06,3.333354449096375e-07,1.4239452974411822e-07,5.97181059948218e-10,3.043484248275809e-11,4.026822884816011e-10,2.08835859484863e-09,1.8505251965346915e-11,4.2790625161522697e-10,1.0389883666326339e-07,3.93963512510835e-19
2.4321515887894338e-06,0.7209972965735014,3.76,0.0,0.6914644288426075,0.9999801697621058,2.2175368763677668e-06,5.95517071736675e-20,5.076516330048715e-14,2.783056710861465e-05,1.8188166704892857e-05,4.3431316550883e-09,3.5311295067443577e-07,5.643385423240732e-07,2.390299762680029e-06,3.460632965568876e-07,1.4322332625312646e-07,6.105017164482822e-10,3.166077383506302e-11,4.2659165448753814e-10,2.2096419077125216e-09,1.9270826276618496e-11,4.5108750131327777e-10,1.0721940332468477e-07,4.173584585132213e-19
2.475164903510419e-06,0.7209973077226244,3.76,0.0,0.6914638826543708,0.9999798159964778,2.28182999617344e-06,6.09769091525837e-20,5.174420856459695e-14,2.8363349887688778e-05,1.8497799551091065e-05,4.42704798165053e-09,3.5635695207356455e-07,5.669500067673481e-07,2.4445501467598784e-06,3.590424064823741e-07,1.4405003740336884e-07,6.239002222113622e-10,3.2912857511211836e-11,4.51453797593391e-10,2.3356476559920384e-09,2.0053720679653658e-11,4.750966250993777e-10,1.1057770251536835e-07,4.416858092564712e-19
2.518178218231404e-06,0.7209973189258432,3.76,0.0,0.6914633353978012,0.9999794621990505,2.3467112040327644e-06,6.241384829434273e-20,5.2724734309381466e-14,2.8896936475096165e-05,1.880700729653061e-05,4.511091096719514e-09,3.5960115206603454e-07,5.695585853086262e-07,2.4990515260488883e-06,3.7227333757986745e-07,1.4487493552141435e-07,6.373765508900061e-10,3.419119997315983e-11,4.772888438358493e-10,2.466473087797645e-09,2.0854033609447675e-11,4.999492076676502e-10,1.1397315804681167e-07,4.669652629316549e-19
2.5611915329523894e-06,0.7209973301831897,3.76,0.0,0.6914627870735625,0.9999791083692667,2.412180626237097e-06,6.386255455693998e-20,5.37067376304566e-14,2.943132539404108e-05,1.911579012160897e-05,4.595260745931042e-09,3.6284650157938786e-07,5.721645254264296e-07,2.553803646718579e-06,3.857566520103747e-07,1.4569825719858194e-07,6.509306813887589e-10,3.549590824291699e-11,5.041170012624928e-10,2.6022158293046016e-09,2.1671863659858797e-11,5.256608962492767e-10,1.1740520132491302e-07,4.93216597996594e-19
2.6042048476733746e-06,0.7209973414946954,3.76,0.0,0.6914622376820927,0.9999787545065576,2.4782385499246146e-06,6.532305650514286e-20,5.4690216061232984e-14,2.9966515391860423e-05,1.9424148208220828e-05,4.679556713059539e-09,3.660938272510159e-07,5.747680408036756e-07,2.6088062770272894e-06,3.9949291131042763e-07,1.4652020791933375e-07,6.645625971593129e-10,3.682708987165842e-11,5.319585603506832e-10,2.742973886480378e-09,2.25073095917506e-11,5.522474000451098e-10,1.208732712490495e-07,5.204596735860352e-19
2.6472181623943598e-06,0.7209973528603901,3.76,0.0,0.6914616872236365,0.9999784006103445,2.54488540189631e-06,6.67953814526316e-20,5.567516751507912e-14,3.0502505410260017e-05,1.9732081739563238e-05,4.763978814986148e-09,3.6934384595936346e-07,5.773693160016505e-07,2.6640592043091584e-06,4.1348267648593363e-07,1.4734096610379545e-07,6.782722855777303e-10,3.818485291040469e-11,5.608338944032397e-10,2.888845646706352e-09,2.3360470340574156e-11,5.79724489720979e-10,1.2437681411245124e-07,5.487144298991169e-19
2.690231477115345e-06,0.7209973642803025,3.76,0.0,0.6914611356982685,0.9999780466800395,2.6121217299195422e-06,6.827955559349036e-20,5.666159023451923e-14,3.103929455918104e-05,2.0039590899967898e-05,4.8485268972783804e-09,3.725971777691022e-07,5.799685104867169e-07,2.719562232380048e-06,4.2772650809334585e-07,1.481606866357966e-07,6.92059737394909e-10,3.956930588232296e-11,5.907634599221327e-10,3.0399298803000173e-09,2.4231445023427956e-11,6.081079969608711e-10,1.2791528350386217e-07,5.780008885652596e-19
2.73324479183633e-06,0.7209973757544598,3.76,0.0,0.6914605831059178,0.9999776927150484,2.679948186246152e-06,6.97756041183142e-20,5.764948274664674e-14,3.1576882093872335e-05,2.034667587475691e-05,4.933200830310201e-09,3.7585435744499336e-07,5.825657621003922e-07,2.775315179302032e-06,4.422249663097038e-07,1.489795039398769e-07,7.059249462525984e-10,4.0980557756661794e-11,6.217677969614701e-10,3.1963257419439265e-09,2.5120332945625587e-11,6.374138140733478e-10,1.3148814021047612e-07,6.083391529897978e-19
2.7762581065573154e-06,0.7209973872828888,3.76,0.0,0.6914600294463877,0.9999773387147698,2.7483655130986696e-06,7.128355131776316e-20,5.863884382402371e-14,3.21152673947911e-05,2.0653336850118464e-05,5.0180005058591684e-09,3.7911584467810137e-07,5.851611900501165e-07,2.8313178754566097e-06,4.569786109929198e-07,1.4979753466341376e-07,7.198679082571633e-10,4.241871792431887e-11,6.538675294610467e-10,3.3581327720274987e-09,2.6027233606796438e-11,6.676578936467432e-10,1.3509485212213784e-07,6.397494086806237e-19
2.8192714212783005e-06,0.7209973988656156,3.76,0.0,0.6914594747193733,0.9999769846785969,2.8173745299030554e-06,7.280342067806155e-20,5.962967245041883e-14,3.265444994999703e-05,2.0959574013000032e-05,5.102925834124397e-09,3.8238203315675915e-07,5.877548974865732e-07,2.8875701618842166e-06,4.719880017335134e-07,1.5061488001327803e-07,7.338886216041547e-10,4.388389617502197e-11,6.87083365561704e-10,3.525450897907634e-09,2.6952246706544827e-11,6.988562482489157e-10,1.387348941367955e-07,6.722519235569523e-19
2.8622847359992857e-06,0.7209974105026641,3.76,0.0,0.6914589189244758,0.9999766306059181,2.886976122069703e-06,7.433523496745004e-20,6.062196779081006e-14,3.319442933974335e-05,2.1265387551016324e-05,5.1879767411154176e-09,3.8565325860304524e-07,5.903469737243048e-07,2.9440718888534674e-06,4.872536978988523e-07,1.5143162779037036e-07,7.479870862481315e-10,4.5376202676078465e-11,7.214360979037241e-10,3.6983804350938653e-09,2.789547214969256e-11,7.310249501675734e-10,1.4240774806719354e-07,7.058670482414818e-19
2.905298050720271e-06,0.7209974221940578,3.76,0.0,0.691458362061218,0.9999762764961175,2.9571712311454463e-06,7.58790163123281e-20,6.161572916514236e-14,3.3735205223001524e-05,2.157077765237034e-05,5.273153166367711e-09,3.889298058842542e-07,5.929374961549009e-07,3.000822914628399e-06,5.027762586708378e-07,1.5224785416011369e-07,7.621633036126377e-10,4.689574795262843e-11,7.569466039094484e-10,3.877022088363482e-09,2.8857010051128923e-11,7.641801311874716e-10,1.4611290254879137e-07,7.406152163371736e-19
2.948311365441256e-06,0.7209974339398193,3.76,0.0,0.6914578041290542,0.999975922348576,3.0279608461782214e-06,7.743478626546262e-20,6.261095602538861e-14,3.427677732568634e-05,2.18757445057853e-05,5.358455060945599e-09,3.922119152985413e-07,5.95526531895475e-07,3.057823104406171e-06,5.185562430778548e-07,1.5306362519238693e-07,7.764172763354063e-10,4.8442642869328376e-11,7.936358460512534e-10,4.061476952811766e-09,2.983696074028935e-11,7.983379824010339e-10,1.4984985294889623e-07,7.76516944689617e-19
2.9913246801622413e-06,0.7209974457399703,3.76,0.0,0.6914572451273814,0.9999755681626709,3.0993459961529853e-06,7.900256586807043e-20,6.360764793551389e-14,3.481914543037505e-05,2.2180288300446275e-05,5.443882385697754e-09,3.954997881246184e-07,5.981141392091731e-07,3.1150723294015816e-06,5.345942100217157e-07,1.538789982003316e-07,7.907490080445811e-10,5.001699861339204e-11,8.315248721059578e-10,4.2518465148422205e-09,3.083542476528242e-11,8.335147540492112e-10,1.536181012769952e-07,8.135928336360936e-19
