Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131)
4.950801381923625e-16,0.8958389602080121,3.76,0.0,0.7178629905821159,0.9999999999998708,2.4521406629540206e-31,3.91261802241764e-41,3.7628748251870124e-27,3.1080315989526087e-13,1.2932358001848152e-13,2.8925947025110877e-25,1.335096215023781e-22,1.8147957906866135e-13,1.1592044442278425e-17,2.4712591406265904e-24,1.3824899707736846e-18,6.662216587870459e-25,5.707518750413411e-29,2.9563980103628633e-35,5.2880086519087575e-31,1.2348772132047528e-34,2.7792680923420227e-34,1.3020775472636965e-24,1.5646616170781053e-48,1.5750183758338168e-47,1.683003472705036e-55,1.6176065679008226e-71,1.1591705178875329e-17,3.0658662860325686e-25,2.101735754986934e-39,1.2897028544586574e-40,3.213093862184957e-38,6.704641348487967e-33,2.885280294399238e-34,2.666705460678371e-61,2.855559393883676e-58,2.2381317473331326e-69,5.3866735292203827e-73,9.121312476462685e-53,1.0001623656315813e-37,7.949220193943487e-74,1.9646687204508018e-75,5.55090534543727e-60,2.298658362520911e-39,3.724344197050528e-75,1.49482180843243e-74,2.558232077065004e-63,1.4017070589850995e-34,5.801873939281517e-47,6.329443591100954e-73,1.9888006074880516e-83,1.5313793649536221e-68,5.842957903594992e-49,1.672447076490739e-94,2.911414653344023e-79,8.010989918347161e-91,2.891463452951548e-78,3.9561258337897646e-84,1.195393546419819e-38,3.1923784287563535e-58,8.928567890606904e-55,7.989307317740549e-80,6.797735885707169e-94,2.78772843779179e-62,1.3506678287156523e-58,9.696227127740358e-83,1.386492813010426e-59,1.2320912067491636e-51,1.1838249425654722e-84,1.6142397320203045e-52
9.905904068262474e-16,0.8958389602080417,3.76,0.0,0.7178629905818048,0.9999999999997413,1.963203558569782e-30,3.1324751110428625e-40,1.5061305369305565e-26,6.21876349274326e-13,2.5875951760283284e-13,1.1577916749941495e-24,5.34386421293652e-22,3.6311682843691526e-13,2.319483854169066e-17,9.891476993414988e-24,2.7664446846692884e-18,2.666622727218887e-24,2.28449613252426e-28,2.366916402474128e-34,2.116688581347917e-30,9.886525820952956e-34,2.225104305555659e-33,5.211703497038275e-24,2.5054971021558806e-47,2.522672169510578e-46,5.390943400905931e-54,1.0363169300379553e-69,2.3193480603935333e-17,1.2271454375905946e-24,1.682666353073022e-38,1.0325466163002234e-39,2.572426243471641e-37,5.36778678847721e-32,2.31000578686152e-33,8.543992295867943e-60,9.151737567609928e-57,1.4346136036349984e-67,3.4526774325112895e-71,1.4607420170158248e-51,8.00737822097562e-37,5.095478036039478e-72,1.2589833106336207e-73,1.7784821355995822e-58,1.8469941596138812e-38,2.387419001163042e-73,9.581695259371122e-73,8.196452139466567e-62,1.1222178780370831e-33,9.290559134103563e-46,4.055985874124771e-71,2.548805152371051e-81,9.818074546164204e-67,9.356350328381576e-48,4.290690310466553e-92,1.9685603273898255e-77,1.0275004511069587e-88,1.9041990477257184e-76,5.070318989198845e-82,9.570408697611305e-38,5.631644128968863e-57,1.4347488660021623e-53,5.187625376721686e-78,8.725147718217091e-92,8.928400238157839e-61,4.325769940581335e-57,1.2436367179172214e-80,4.440503759977415e-58,1.9736388423322817e-50,1.51837140545944e-82,2.5848842676557773e-51
1.9816109440940174e-15,0.8958389602081014,3.76,0.0,0.7178629905811826,0.9999999999994824,1.5711595097401656e-29,2.5069347591320573e-39,6.026483760527752e-26,1.244022730055828e-12,5.176313927149449e-13,4.632674489808814e-24,2.138241749072534e-21,7.263913243983584e-13,4.640246275267522e-17,3.957879336923673e-23,5.535145323048275e-18,1.0669963292047503e-23,9.140969907624429e-28,1.8942526395281847e-33,8.470367924792101e-30,7.912224626622518e-33,1.7807595594481502e-32,2.0853602514028404e-23,4.010423131593628e-46,4.0383909407060874e-45,1.7259555697742235e-52,6.635792020389461e-68,4.6397029232882096e-17,4.9101796640641516e-24,1.3466441650215995e-37,8.263513262149492e-39,2.0587187342527076e-36,4.295856010097866e-31,1.8487501876985943e-32,2.7357640855995872e-58,2.930789527200689e-55,9.188595813009624e-66,2.211379796377763e-69,2.338598229538517e-50,6.408332790103505e-36,3.2639572870167606e-70,8.062594802640881e-72,5.694650565896021e-57,1.488832363026013e-37,1.5294136548593408e-71,6.137034474271807e-71,2.6244847208182234e-60,8.981152600300737e-33,1.48709462952431e-44,2.5974775979658436e-69,3.2642578371859227e-79,6.289089833930814e-65,1.4976269399891209e-46,1.0995996811282745e-89,1.3920574044697148e-75,1.3165641556083927e-86,1.2847714778005988e-74,6.494155549059721e-80,7.659222510501248e-37,1.0674096349672363e-55,2.3125860813291954e-52,3.408099280346656e-76,1.1195859158028987e-89,2.8567116130486374e-59,1.384826056235553e-55,1.5934681200324372e-78,1.4215546598913442e-56,3.1596546703583562e-49,1.945482856631797e-80,4.1374902111200105e-50
3.963652018629558e-15,0.8958389602082201,3.76,0.0,0.7178629905799383,0.9999999999989647,1.2571663184533964e-28,2.005932934611095e-38,2.410985754784177e-25,2.48831549971232e-12,1.0353751427128078e-12,1.8533712146005957e-23,8.55435928249178e-21,1.452940305220987e-12,9.282585522316029e-17,1.5834095484205349e-22,1.1075711442055888e-17,4.268679259941561e-23,3.656990935335492e-27,1.5156899998356768e-32,3.389384026571267e-29,6.330980649163709e-32,1.4248779806091831e-31,8.342798884814479e-23,6.417967203461555e-45,6.46311825313528e-44,5.52442405675604e-51,4.247990757716138e-66,9.280411760608435e-17,1.9643911834549963e-23,1.0775194317016683e-36,6.61206966583206e-38,1.6472812601553732e-35,3.437329816295529e-30,1.479350653411576e-31,8.75714287879923e-57,9.382102044947467e-54,5.8829553963631554e-64,1.4158149603407106e-67,3.7439898732488684e-49,5.127634453048686e-35,2.090224844834261e-68,5.1616843517676385e-70,1.8228478777551774e-55,1.2083763985467494e-36,9.795960001599744e-70,3.9292200777194773e-69,8.400952612942273e-59,7.186284913848251e-32,2.379835661552066e-43,1.6629127020913412e-67,4.178820520840582e-77,4.026782542903059e-63,2.396695676113516e-45,2.8164927480520375e-87,1.0592894925915697e-73,1.6861314898948994e-84,9.060068596281493e-73,8.3151695347156275e-78,6.128520763945439e-36,2.2391378710407215e-54,3.7522721020159795e-51,2.2915089817390974e-74,1.4379815943742302e-87,9.130631540722697e-58,4.43235896180528e-54,2.0406685241061602e-76,4.549904576442924e-55,5.056904341117161e-48,2.4914695990481344e-78,6.621305735848883e-49
7.927734167700638e-15,0.8958389602084578,3.76,0.0,0.7178629905774496,0.9999999999979292,1.005828540428814e-27,1.6049054993676607e-37,9.64472655311562e-25,4.976901071399256e-12,2.070862641803087e-12,7.414086280670524e-23,3.422022158138529e-20,2.906038222465213e-12,1.8570521635719938e-16,6.334154409938956e-22,2.216950304825782e-17,1.7076099965183544e-22,1.462921626667801e-26,1.212667198942825e-31,1.3564122364093932e-28,5.0652635147448865e-31,1.1400102560511327e-30,3.3373911335989965e-22,1.0269740298397239e-43,1.0342343137349585e-42,1.768034278629639e-49,2.719070122587586e-64,1.8561825881373798e-16,7.858200931403397e-23,8.62096590673857e-36,5.290163656974478e-37,1.3179397068980213e-34,2.7501126635272104e-29,1.1837042873247199e-30,2.8027163811636836e-55,3.0028451714450805e-52,3.7658015443987638e-62,9.062898579082918e-66,5.995701911719131e-48,4.102488376605476e-34,1.3386430727469877e-66,3.303985538904811e-68,5.833997707666819e-54,9.941302105267206e-36,6.2757500110669984e-68,2.5151835530907768e-67,2.6887265909182094e-57,5.749571061462654e-31,3.808124507424079e-42,1.0644327005099328e-65,5.347787375538516e-75,2.5777020613556793e-61,3.835119157838888e-44,7.212176594645332e-85,8.932010797206472e-72,2.1589870218922508e-82,6.867801848945021e-71,1.0645101201205135e-75,4.903248620866554e-35,5.281900532116075e-53,6.168681870547987e-50,1.6070331472827288e-72,1.8517991101154485e-85,2.913544432006521e-56,1.4184936065248713e-52,2.6127051995049325e-74,1.4561053537647412e-53,8.092181814421748e-47,3.1898607931486637e-76,1.0595084849950965e-47
1.5855898465842798e-14,0.8958389602089329,3.76,0.0,0.7178629905724723,0.9999999999958582,8.047010145700068e-27,1.2839961985803492e-36,3.858046515182305e-24,9.954072344268926e-12,4.141837636361862e-12,2.965753634576902e-22,1.368864528722654e-19,5.812233879349554e-12,3.715942433895941e-16,2.5337654526940386e-21,4.440772372691377e-17,6.830712533226315e-22,5.851974216986527e-26,9.701798916223402e-31,5.430256178015865e-28,4.052400124070739e-30,9.120509186294797e-30,1.3350107589013192e-21,1.643225231219056e-42,1.6548830730968568e-41,5.658059123066559e-48,1.7403305257521577e-62,3.712463990741548e-16,3.1434056297410817e-22,6.897087270890378e-35,4.2323409030934e-36,1.0543851301099493e-33,2.200174907700411e-28,9.471866181331802e-30,8.96937470238456e-54,9.610022657967246e-51,2.4103256928091863e-60,5.800768599152702e-64,9.60867949858709e-47,3.282132610006089e-33,8.57640899266789e-65,2.1146976591092026e-66,1.8670136435724913e-52,8.390831164619115e-35,4.0234576066440284e-66,1.6098679053943522e-65,8.604634759678819e-56,4.59987081479618e-30,6.09330918137725e-41,6.812907302640301e-64,6.840708321431007e-73,1.6499041721112694e-59,6.136553834338145e-43,1.8465736648248463e-82,8.470924088585122e-70,2.7643442034726854e-80,5.763287285192703e-69,1.3626775749916124e-73,3.922731483823731e-34,1.3888062432913999e-51,1.0396603549876491e-48,1.2080589029518336e-70,2.398039607936392e-83,9.268815739220094e-55,4.5393517847628185e-51,3.3446541062037496e-72,4.659672157836148e-52,1.2948300256648494e-45,4.083465790299864e-74,1.6952735300181685e-46
3.171222706212712e-14,0.8958389602098836,3.76,0.0,0.7178629905625176,0.9999999999917162,6.437760624272112e-26,1.0272386953786638e-35,1.5432491306603596e-23,1.9908415407991468e-11,8.28378761099227e-12,1.1863243455704766e-21,5.475569243453787e-19,1.1624624482701886e-11,7.438935164479761e-16,1.0135272726245152e-20,8.908671489727607e-17,2.7323362854578404e-21,2.340876987094465e-25,7.7616244738163e-30,2.175655897154443e-27,3.24199215236439e-29,7.296571214438843e-29,5.340151549206369e-21,2.6291733408364377e-41,2.647898971414323e-40,1.8106346229995937e-46,1.1138667292383007e-60,7.425021109763321e-16,1.2573857142782697e-21,5.517780192070122e-34,3.3859675906738214e-35,8.435014233362175e-33,1.760150234049836e-27,7.580524518503588e-29,2.870304699533749e-52,3.0753554280274133e-49,1.5426578903515876e-58,3.712624165270767e-62,1.5422497997029578e-45,2.6257461729167797e-32,5.499767965768656e-63,1.3534336531929908e-64,5.97461287551921e-51,7.412681781937371e-34,2.58358194911219e-64,1.0303584160185871e-63,2.7536189466031194e-54,3.679976963330242e-29,9.749542644820588e-40,4.360430978616156e-62,8.743667549350133e-71,1.0559885281932143e-57,9.818899242457591e-42,4.727588378002198e-80,8.946801380621747e-68,3.5398406944752564e-78,5.439059766765575e-67,1.7442861212386237e-71,3.1381738639977145e-33,3.961873377219966e-50,1.8318837421416536e-47,1.0029125362824894e-68,3.1399251070755087e-81,2.931393385747413e-53,1.4525882903952009e-49,4.2813456316542526e-70,1.4910639546205716e-50,2.071761235680583e-44,5.226979289097601e-72,2.712422560118029e-45
6.342488425469576e-14,0.8958389602117849,3.76,0.0,0.7178629905426082,0.9999999999834323,5.150269142876425e-25,8.218284769191212e-35,6.173052334315703e-23,3.981710360736921e-11,1.6567687502304525e-11,4.74533570100373e-21,2.1902497598088306e-18,2.3249402847741884e-11,1.4905769380297193e-15,4.0541541014342513e-20,1.7925489607453866e-16,1.092942178126926e-20,9.36392060850473e-25,6.209375006041122e-29,8.730786275873848e-27,2.5936166653976178e-28,5.837311327679304e-28,2.1360822431909935e-20,4.2065582666476035e-40,4.2367056965776975e-39,5.795694591354184e-45,7.14901420675077e-59,1.4850112603133022e-15,5.029577066309487e-21,4.4142435866461106e-33,2.7088294195301677e-34,6.747664263518916e-32,1.408086546353972e-26,6.06905414198535e-28,9.185105801961137e-51,1.1212250449637486e-47,1.1189823601143974e-56,2.657531267600688e-60,2.4830612270693956e-44,2.100586284838128e-31,3.5335239859553315e-61,8.661797326866147e-63,1.9118739353395138e-49,7.049942985569357e-33,1.6650728596359553e-62,7.498583314538938e-62,8.812073796712704e-53,2.9440052524309655e-28,1.5599466516111555e-38,2.7907244826808136e-60,1.1159506862417318e-68,8.930069757681337e-56,1.5710961383585365e-40,2.6159864624100623e-77,1.02419302093302e-65,7.940383077916844e-76,5.722639385300202e-65,2.2327003191641037e-69,2.510431595539518e-32,1.1906194511695508e-48,3.469846293479266e-46,9.360985245311224e-67,7.498552181618806e-79,9.165863161364947e-52,4.6480719185542214e-48,9.59306600710371e-68,4.771017336183477e-49,3.3147435561331236e-43,1.1711464887952832e-69,4.33966227678028e-44
1.2685019863983303e-13,0.8958389602155873,3.76,0.0,0.7178629905027893,0.9999999999668644,4.12023899514012e-24,6.5751111094769486e-34,2.4692279056857145e-22,7.963448829385437e-11,3.313548705313473e-11,1.8981359720810606e-20,8.76104185641862e-18,4.649894821116913e-11,2.9922832789780003e-15,1.6216729047560303e-19,3.6283205044990966e-16,4.371763316003976e-20,3.745841221763541e-24,4.967532239289447e-28,3.514791723664537e-26,2.0748931048403258e-27,4.669852899387393e-27,8.544371584732883e-20,6.729983762762292e-39,6.778778060349659e-38,1.8546512297409466e-43,4.575970246458788e-57,2.970020461175637e-15,2.0118274956760614e-20,3.531363082221694e-32,2.167113510818425e-33,5.397480024517844e-31,1.126395364666925e-25,4.8625714940149615e-27,2.939235342751978e-49,3.601672972920376e-46,7.200605235672363e-55,1.709204639181321e-58,4.022297732875065e-43,1.680422067967255e-30,2.2788701921026427e-59,5.5431644143069866e-61,6.117805597291634e-48,7.431375965810613e-32,1.0799744115649617e-60,4.8261395855470985e-60,2.820059053759665e-51,2.355200165617803e-27,2.4959304769049564e-37,1.7860750378167445e-58,1.4201566676544645e-66,5.736833217317495e-54,2.5139370602176078e-39,6.711353985080804e-75,1.2333111800712377e-63,1.0215891697017856e-73,6.530557373678232e-63,2.857810273096943e-67,2.0081375601504917e-31,3.68644577286749e-47,7.275666692575304e-45,9.755941144810618e-65,1.0626389973051838e-76,2.804609299289962e-50,1.487218933835297e-46,1.2319420076193766e-65,1.5264476289641406e-47,5.3032070786685295e-42,1.5038789446773715e-67,6.942643119414004e-43
2.537008274101076e-13,0.8958389602231921,3.76,0.0,0.7178629904231516,0.9999999999337286,3.296199745747238e-23,5.260815334883626e-33,9.876892043528427e-22,1.5926929081773584e-10,6.627108522761747e-11,7.592499495537232e-20,3.504424259727297e-17,9.299799347145998e-11,6.029053919412796e-15,6.486732242742776e-19,7.429495006816285e-16,1.7486876678686155e-19,1.4985434402802495e-23,3.974041986778636e-27,1.4238878857659589e-25,1.6598993451957393e-26,3.73585520626593e-26,3.4177566481132947e-19,1.0766241382489474e-37,1.0846068332100684e-36,5.934901199929897e-42,2.9290558202671035e-55,5.940002472117327e-15,8.047221940563153e-20,2.825014416327479e-31,1.7337553287234864e-32,4.316903740542361e-30,9.009900984956064e-25,3.901745328999704e-26,9.405426942184004e-48,1.1526826900073531e-44,4.608739064341804e-53,1.0939954444221272e-56,6.593680748837428e-42,1.3442505587809703e-29,1.4807423404809223e-57,3.5470788054296644e-59,1.957547258051931e-46,8.810752786944256e-31,7.09507273068954e-59,3.089210605902885e-58,9.025297356972365e-50,1.8841369038534956e-26,3.993501340181972e-36,1.1430856110177412e-56,1.796989889167058e-64,3.671564471853271e-52,4.0228469916477966e-38,1.7182765902134557e-72,1.5289265104130034e-61,1.31229739705456e-71,7.849381955607951e-61,3.657824364635908e-65,1.6061635049029293e-30,1.1598679127855523e-45,1.7155751618033034e-43,1.106242992914587e-62,1.6154692988170876e-74,8.2511408885759e-49,4.758003939590017e-45,1.576685501277872e-63,4.88280636587226e-46,8.483791689943249e-41,1.9244444769057388e-65,1.11055111156332e-41
5.074020849506566e-13,0.895838960238402,3.76,0.0,0.7178629902638759,0.9999999998674569,2.636961740083154e-22,4.2097958265663544e-32,3.95072608344083e-21,3.1853902846908156e-10,1.3254227786786911e-10,3.0369526997872386e-19,1.4017703702861013e-16,1.859959021261659e-10,1.2236026773628297e-14,2.5947154975387296e-18,1.5550367542503888e-15,6.994582726082622e-19,5.995806493716889e-23,3.1792453499519593e-26,5.83930017272358e-25,1.3278893451279072e-25,2.9886274840742143e-25,1.3671038555371167e-18,1.722036229843726e-36,1.735367774809799e-35,1.899167431756241e-40,1.8751373261674567e-53,1.1879820934576235e-14,3.218806065599448e-19,2.2598796565788163e-30,1.3871012929754439e-31,3.4517803925158005e-29,7.205870393907318e-24,3.140075684363107e-25,3.009634138136695e-46,3.688635111385439e-43,2.9488600360340014e-51,7.00037388068425e-55,1.1055359211685854e-40,1.0752563295795085e-28,9.76166729309832e-56,2.269414559183089e-57,6.263142611683946e-45,1.1631730983869351e-29,4.775368020498051e-57,1.9768985732025494e-56,2.888783169646407e-48,1.5072656505429238e-25,6.389611916793587e-35,7.31566267003383e-55,2.248640102226299e-62,2.34949451931268e-50,6.438275115987831e-37,4.399544200340375e-70,1.9252016519311032e-59,1.691565114481982e-69,9.717761257533e-59,4.6815378605880255e-63,1.284370950818706e-29,3.6797223410651457e-44,4.508478052711532e-42,1.324680528563772e-60,2.7210444757464144e-72,2.2731699223105e-47,1.5218523781967762e-43,2.0175220466141806e-61,1.5613226683485633e-44,1.3569689537515179e-39,2.4618072106505903e-63,1.7760041964395407e-40
7.611033424912058e-13,0.8958389602536118,3.76,0.0,0.7178629901046001,0.9999999998011853,7.540076359447997e-22,1.2039576304013568e-31,8.395243551031535e-21,4.778088987239488e-10,1.988134667994036e-10,6.453452054269412e-19,2.978761512768481e-16,2.7899362891537506e-10,1.857643094040773e-14,5.5138008420693644e-18,2.4189761481058207e-15,1.4863234279333576e-18,1.2743868512397353e-22,9.090890035151963e-26,1.2651086658618666e-24,3.79688233620683e-25,8.545513828334788e-25,2.9050959875429076e-18,6.337636769750812e-36,6.540795037932318e-35,8.769405972198346e-40,1.0388131391031506e-52,1.781949384132858e-14,6.839837981503321e-19,6.461623569934504e-30,3.96647888270651e-31,9.867069117742822e-29,2.060090905102126e-23,9.009322315197575e-25,1.4079611344176532e-45,1.6407149452193696e-42,1.5874992148145312e-50,3.784120099561317e-54,4.169970310396037e-40,3.0743229291639474e-28,5.57974695191138e-55,1.2654842535458875e-56,2.9298533399000444e-44,4.078521777163068e-29,2.7417174141858167e-56,1.0632365952786806e-55,1.3514976976398346e-47,4.3097637838192305e-25,2.351843772228406e-34,4.0798276033651446e-54,1.4592930729267071e-61,1.1659009794153087e-49,2.3700159776566768e-36,2.372181115708787e-69,1.2596462354514984e-58,8.732314383999115e-69,6.343101724136757e-58,3.0584925661984726e-62,3.671577287525468e-29,1.718698441513686e-43,1.9714146169435443e-41,8.605470936211788e-60,1.4340928265601339e-71,1.0053492345573784e-46,6.946916722857429e-43,1.0408545767002142e-60,7.126258203078849e-44,5.1726698525806286e-39,1.2699670775983098e-62,6.535319678931078e-40
1e-12,0.8958389602688216,3.76,0.0,0.7178629899546186,0.9999999997387807,1.5416143273174937e-21,2.4620445715502445e-31,1.39754110937004e-20,6.277847864792117e-10,2.6121743275667134e-10,1.0742894685660589e-18,4.958715904936667e-16,3.665643522703365e-10,2.4672488996919227e-14,9.178818129673647e-18,3.2813269608720003e-15,2.47423127472927e-18,2.121897546659606e-22,1.8587272397854648e-25,2.144035005637926e-24,7.7628513893316525e-25,1.7471626894260837e-24,4.836086800836021e-18,1.5504789400012995e-35,1.664762140204135e-34,2.5600341436430102e-39,3.482651759614979e-52,2.34124232812163e-14,1.1386030161833955e-18,1.3210763699711172e-29,8.110191443372446e-31,2.0168628390447018e-28,4.2113658043780783e-23,1.8475316107364357e-24,4.3592114772782445e-45,5.340741781676822e-42,5.7142462951660075e-50,1.3580715688541586e-53,1.0509594001107781e-39,6.285200552519611e-28,2.0816573142777115e-54,4.56669972829723e-56,9.070775011694315e-44,9.6943080674293e-29,1.0306077885880847e-55,3.830116533733788e-55,4.184901882327117e-47,8.81142641461109e-25,5.754052440325756e-34,1.4723858850623037e-53,5.816568498981628e-61,4.712142282334995e-49,5.7990670218510684e-36,1.5279604214303042e-68,5.246789363986756e-58,4.5534402025329715e-68,2.6372544237714377e-57,1.2255496423584736e-61,7.505091807020034e-29,5.315289324906451e-43,5.496698976869557e-41,3.565598359755018e-59,8.329259654054192e-71,2.986228177233024e-46,1.9900476052234885e-42,5.407425445787651e-60,2.0412107621487177e-43,1.3405502829595785e-38,6.597283492763618e-62,1.5985767724649232e-39
1.0148046000317549e-12,0.8958389602688216,3.76,0.0,0.7178629899453242,0.9999999997349135,1.5904228881810015e-21,2.5400091364927137e-31,1.432121814450165e-20,6.370789015822759e-10,2.6508465202221756e-10,1.1008714572716007e-18,5.081415122091212e-16,3.7199117383946595e-10,2.5050266158969673e-14,9.405941922941668e-18,3.3347674694299407e-15,2.535452644222509e-18,2.174418402326512e-22,1.917577013614238e-25,2.1985027116889405e-24,8.008625382915758e-25,1.8024784628476487e-24,4.9557517093111226e-18,1.6072884531758761e-35,1.727394880013616e-34,2.664336677762416e-39,3.634098220591527e-52,2.375902119609218e-14,1.1667761005618612e-18,1.3629012833966773e-29,8.366980331701535e-31,2.0807023528856133e-28,4.344681878258107e-23,1.9061930643781406e-24,4.5421026126137073e-45,5.5700351422107404e-42,5.969983820311443e-50,1.4187817859330091e-53,1.0902465103079437e-39,6.484180979706804e-28,2.1760810370126482e-54,4.771278457995591e-56,9.45133240469134e-44,1.004232243798676e-28,1.0774846819055808e-55,4.001582100694291e-55,4.3604900053256637e-47,9.090397729746872e-25,5.964889791844149e-34,1.5383477226972038e-53,6.0865920337753825e-61,4.931905441239312e-49,6.0115678149854417e-36,1.6079486633789335e-68,5.493875530460858e-58,4.78150542267672e-68,2.761378339260556e-57,1.2825441457638209e-61,7.742657496590023e-29,5.5381726840196935e-43,5.715163418738043e-41,3.7332323588160114e-59,8.75655816922708e-71,3.108984689456553e-46,2.0703217567578108e-42,5.678025025962908e-60,2.1235441395901406e-43,1.3915697491270632e-38,6.9274211748541316e-62,1.6571418879825342e-39
1.5222071151128531e-12,0.8958389602992411,3.76,0.0,0.717862989626772,0.9999999996023698,4.343950726498383e-21,6.94070866605588e-31,2.964998373181005e-20,9.556192185109416e-10,3.976270137636948e-10,2.2791743305913598e-18,1.052041770191483e-15,5.579858368625251e-10,3.8311090296506544e-14,1.9473965608443452e-17,5.288042751069528e-15,5.249192874856826e-18,4.503649525748657e-22,5.237739717854144e-25,4.7065114890059034e-24,2.187358631785485e-24,4.9230473004597074e-24,1.0260252133801533e-17,5.620822277554872e-35,6.694693051831584e-34,1.2296077563174963e-38,2.0567100183807458e-51,3.563773431558007e-14,2.4155930061348546e-18,3.722313170649666e-29,2.2855788339991304e-30,5.680549919731356e-28,1.1863732183121026e-22,5.2330794001394195e-24,2.500073477298889e-44,3.3843101452875065e-41,4.255268648877923e-49,1.0025387443405477e-52,4.1193286627599126e-39,1.7708230765871525e-27,1.774255545595175e-53,3.4655943318567545e-55,5.2017783893540906e-43,3.3974936579154404e-28,8.940790442475935e-55,2.858538096977299e-54,2.400837678063417e-46,2.4828048468895275e-24,2.086022170738971e-33,1.117510431449867e-52,5.073299605615013e-60,4.4417202702326145e-48,2.1026834771204153e-35,3.237532669323694e-67,5.347187730811756e-57,6.696748730122691e-67,2.6805298322726096e-56,1.0779540197923778e-60,2.113958308187256e-28,3.0437656970479256e-42,2.4205729937725114e-40,3.606623118705132e-58,1.514554414942502e-69,1.6058329454751128e-45,9.059517441338759e-42,7.884667499106969e-59,9.290721414961118e-43,5.627321952682088e-38,9.617804595860761e-61,5.793000650949121e-39
2.029609630193951e-12,0.8958389603296608,3.76,0.0,0.7178629893082192,0.9999999994698261,9.089017004854226e-21,1.452827816077324e-30,5.042640065810904e-20,1.2741600230693126e-09,5.301693618668555e-10,3.876213256353222e-18,1.7892462585302775e-15,7.43979831105828e-10,5.2062585834391056e-14,3.3120367485702215e-17,7.431994295467538e-15,8.927275436273464e-18,7.662575684539414e-22,1.0959504038835858e-24,8.266982352094734e-24,4.5766014854829736e-24,1.0300511009215346e-23,1.7449996530266342e-17,1.4044392772017128e-34,1.774244443778206e-33,3.709331603926846e-38,7.085258206720901e-51,4.7515912219444866e-14,4.108179537959226e-18,7.787965423636421e-29,4.782818507500574e-30,1.1880984328793025e-27,2.4817436776034926e-22,1.0998844186331813e-23,8.023187652425642e-44,1.1311490053738964e-40,1.622416723947475e-48,3.809844588967694e-52,1.0890482498954409e-38,3.7047682565042444e-27,6.902564512846296e-53,1.2741553813402682e-54,1.6692480151572598e-42,8.323274188878696e-28,3.508470059098863e-54,1.0908245604238078e-53,7.7065015612321e-46,5.194737886680334e-24,5.2125466086374114e-33,4.109145897396449e-52,2.1097847960073565e-59,1.7519118900020238e-47,5.254876509290641e-35,1.6778991961643837e-66,2.255998283925516e-56,3.088713136946417e-66,1.1296020802599545e-55,4.515302298094627e-60,4.421620560323713e-28,9.761655560994633e-42,6.918439256432698e-40,1.5170510920230862e-57,7.52491069421164e-69,4.852244844913385e-45,2.6389031377780246e-41,3.624045619800544e-58,2.7058684395308573e-42,1.5240162596882097e-37,4.420140948772478e-60,1.4470790541198017e-38
2.5370121452750494e-12,0.8958389603600803,3.76,0.0,0.717862988989666,0.9999999993372821,1.654622969741812e-20,2.6459398947215282e-30,7.703943005874775e-20,1.5927013500876713e-09,6.627116953575117e-10,5.921875602828633e-18,2.7335619334910943e-15,9.299731088019237e-10,6.633979898671536e-14,5.060083064061664e-17,9.780240413183279e-15,1.3638504486226683e-17,1.1711459835316701e-21,1.9951909848607208e-24,1.304134133391796e-23,8.331371449422097e-24,1.8751403599390067e-23,2.66596428357408e-17,2.9794462715355626e-34,3.927596036698088e-33,9.259625933618265e-38,1.996928864305062e-50,5.939351670285483e-14,6.276195475713832e-18,1.4177027921116342e-28,8.708152100510264e-30,2.162031592347888e-27,4.516908800753967e-22,2.0114583565791782e-23,2.0963711124173816e-43,3.0472937733700197e-40,4.9144334862574187e-48,1.1511931619276741e-51,2.443104935612478e-38,6.743674219132242e-27,2.1586425429190053e-52,3.7909834101375626e-54,4.361295254100208e-42,1.7400389512398198e-27,1.1084213302403926e-53,3.3064005226787917e-53,2.014098633636249e-45,9.456598681276764e-24,1.1059251826265482e-32,1.2227328544233515e-51,6.926066098427398e-59,5.523223267811264e-47,1.115060545775046e-34,7.104891668269287e-66,7.71857237347571e-56,1.145390371477093e-65,3.8603157700765006e-55,1.4933993049430895e-59,8.046638304847439e-28,2.5493734312690103e-41,1.6549625253167924e-39,5.174423546147119e-57,3.048431870030013e-68,1.1990960025519828e-44,6.405620938552178e-41,1.3378693064139614e-57,6.567233245921045e-42,3.423013630130041e-37,1.6315693564250256e-59,3.069202266167052e-38
