Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202)
7.631971286385469e-14,0.7532110909722506,3.76,0.0,0.5825812557718865,0.9999999999984426,7.58970710697865e-27,2.422644737157971e-38,7.496567080280215e-26,2.138572248487935e-12,1.5574076994533776e-12,5.889670568199513e-22,4.2459841136677056e-20,5.811643583208329e-13,1.243568796706597e-17,1.366755957195879e-21,2.1169991184395602e-18,2.6384406995229427e-22,3.644032717875842e-27,8.99882187518693e-32,8.737256536328099e-29,3.494534377295639e-30,8.228195971382663e-30,6.813172893524744e-22,4.1746079035325394e-44,3.2326754262082924e-43,4.268926591218248e-49,5.830528296287698e-65,1.2360390116621207e-17,5.895390213705825e-23,5.430097184730908e-35,4.7749843870162845e-37,1.1807548220618663e-33,2.2604000526287906e-28,9.390092523061147e-30,5.900229261168953e-55,7.19852865485025e-52,1.1343011594675968e-61,1.4602072420895614e-65,7.207399597358686e-48,5.108755462767082e-33,3.741231561102173e-67,1.0226541189040128e-68,2.394930808599028e-56,1.1509194599211178e-34,3.6221796219545464e-70,1.2046680374329588e-67,2.3113995558281765e-57,5.888346981827319e-30,1.902403775378207e-42,4.4239873741170606e-66,2.5083309081425102e-74,8.570750403419486e-59,2.7592973459740804e-44,1.1829246038412664e-86,5.214102281623028e-71
1.5264770784522039e-13,0.7532110909723324,3.76,0.0,0.5825812557697476,0.999999999996885,6.072341380095199e-26,1.9383097652740907e-37,2.9988628825346007e-25,4.2773767195229195e-12,3.1149844034868727e-12,2.356053626871506e-21,1.6985316274171312e-19,1.1623915531191298e-12,2.502319856588335e-17,5.467473739821054e-21,4.3169487805553025e-18,1.0554574059885898e-21,1.457795930390996e-26,7.199739323092456e-31,3.5158053163299934e-28,2.795868505051946e-29,6.583127789374527e-29,2.7254908842208924e-21,6.679312607381806e-43,5.1729816936076324e-42,1.3662127485363697e-47,3.7321844486931826e-63,2.4721982703386838e-17,2.3583262855761e-22,4.34472902626959e-34,3.820343888781845e-36,9.445360821435567e-33,1.80832907260263e-27,7.527420774739649e-29,1.888341236223862e-53,2.3039611011430646e-50,7.260271324268395e-60,9.346110427465422e-64,1.191204295495035e-46,4.087262708200631e-32,2.4413323713617685e-65,6.545429582089467e-67,7.682542513763372e-55,1.066458859093583e-33,4.637201051087248e-68,7.711194631212695e-66,7.397288669896075e-56,4.711097369117561e-29,3.0441527231476644e-41,2.831787714513403e-64,3.2003868181823184e-72,5.486326108779773e-57,4.416653805656205e-43,3.0298801432595026e-84,6.675184644773107e-69
3.053036978079517e-13,0.7532110909724963,3.76,0.0,0.58258125576547,0.9999999999937699,4.858102397269092e-25,1.5507373454927402e-36,1.1995875640157935e-24,8.554986103892384e-12,6.230137801625904e-12,9.424547283558196e-21,6.794401005289302e-19,2.324845250475168e-12,5.064966332969841e-17,2.187082459156429e-20,8.965023631003613e-18,4.2219632700328e-21,5.831934716041238e-26,5.760062041004756e-30,1.42287463507368e-27,2.236761874090051e-28,5.266665831618272e-28,1.090240654746009e-20,1.0685076840629813e-41,8.277306842525303e-41,4.372122347310086e-46,2.3889866208960537e-61,4.944475127183185e-17,9.433515200680538e-22,3.476329997059997e-33,3.056410069449317e-35,7.554128950161947e-32,1.4464717107890616e-26,6.04563103486385e-28,6.043008988631782e-52,7.373405726886545e-49,4.6462327819187525e-58,5.980911265037735e-62,2.0273087416383047e-45,3.2697578347613013e-31,1.622101860657379e-63,4.188646376522426e-65,2.469854199054451e-53,1.0861751893909503e-32,5.936122189221396e-66,4.935469493940049e-64,2.3671034629135212e-54,3.7690128132854924e-28,4.870882502580806e-40,1.8124710847382832e-62,4.069474105371449e-70,3.511430518688538e-55,7.071255560590408e-42,7.761521167793842e-82,8.54494389675889e-67
6.106156777334145e-13,0.7532110909728241,3.76,0.0,0.5825812557569147,0.9999999999875395,3.886572042468456e-24,1.240644792086044e-35,4.798396673918779e-24,1.7110206641830058e-11,1.2460444558192031e-11,3.769855041131626e-20,2.7178141197249443e-18,4.649749876228682e-12,1.037083649724008e-16,8.74853958838447e-20,1.9253872865298332e-17,1.6887891486040026e-20,2.3332323244726334e-25,4.6081544111643796e-29,5.823579337149208e-27,1.7893893914072686e-27,4.21329440335365e-27,4.361050855606349e-20,1.70889875484431e-40,1.3244041140998198e-39,1.39973883530492e-44,1.5532980372229028e-59,9.888862204582327e-17,3.773343813682565e-21,2.7817397859833315e-32,2.445169881171064e-34,6.039420725660888e-31,1.1567886627117315e-25,4.874054534492478e-27,1.9337214986873875e-50,2.628566032570884e-47,3.291015509543546e-56,4.1390408536890833e-60,3.631827888025243e-44,2.6155362965240516e-30,1.1144305287794706e-61,2.6798304375120385e-63,7.983686155887328e-52,1.2415231689495855e-31,7.782069267440186e-64,3.513024523247948e-62,7.57399174274389e-53,3.015211413373137e-27,7.793579474069163e-39,1.1599903162183658e-60,5.140430334243327e-68,2.9692182333625235e-53,1.1327879766510358e-40,4.300764979827113e-79,1.094320812822021e-64
1e-12,0.7532110909734796,3.76,0.0,0.5825812557460036,0.9999999999795937,2.1235583346004613e-23,6.778943598773377e-35,1.39778232859351e-23,2.8021243049955968e-11,2.0406361857552943e-11,1.0981659672253143e-19,7.917185559941129e-18,7.614845631338247e-12,1.7598362236360084e-16,2.548530509401504e-19,3.4908010813228705e-17,4.919412048593128e-20,6.798974968022571e-25,2.5178168142295595e-28,1.7637739227822824e-26,9.776297589663198e-27,2.301935283207526e-26,1.2704061289813185e-19,1.8039719432434327e-39,1.3992664905025642e-38,2.907051929308896e-43,6.399782455850021e-58,1.6194337179576793e-16,1.0991320441753904e-20,1.5205179002331203e-31,1.3359849909335084e-33,3.2957423519539705e-30,6.31626515528508e-25,2.7012600469896246e-26,4.015628248056182e-49,5.476431175544628e-46,1.3602614703269813e-54,1.7089674165238116e-58,4.628735650585921e-43,1.4287482895914833e-29,5.210641249838667e-60,1.1026068594881477e-61,1.6891049372107412e-50,1.0580786551743455e-30,6.381473252229898e-62,1.453072007352613e-60,1.5725289852364913e-51,1.6473912268700958e-26,8.234142241511973e-38,4.7759991618076695e-59,4.106701151916359e-66,1.2268706533451593e-51,1.1995971403695449e-39,7.067672507692968e-77,8.972113464419652e-63
1.22123963758434e-12,0.7532110909734796,3.76,0.0,0.5825812557398041,0.9999999999750789,3.109291132186785e-23,9.925683595116666e-35,1.9193372296878964e-23,3.4220654794506496e-11,2.4921057912475754e-11,1.5079248998990424e-19,1.087135445509315e-17,9.299548051930797e-12,2.1704883952094855e-16,3.499476842640033e-19,4.3802348895808933e-17,6.754981173217328e-20,9.336312060211672e-25,3.6865599101225346e-28,2.4350285940955797e-26,1.4314283774920488e-26,3.3704543049651035e-26,1.7444376960670084e-19,2.7318533810819258e-39,2.1190493029932783e-38,4.47924502751092e-43,9.947743590051711e-58,1.9776969860175126e-16,1.5092416561883383e-20,2.226390487443791e-31,1.9561331878932253e-33,4.8251642731926965e-30,9.247766615583613e-25,3.959123704900257e-26,6.187350388781135e-49,8.438669979042567e-46,2.114433395430512e-54,2.6564481233572524e-58,7.052329296433091e-43,2.0919227133899486e-29,8.107893903719131e-60,1.7138577014786173e-61,2.6034557866769276e-50,1.5887151312622076e-30,9.963070476318584e-62,2.258715438862899e-60,2.422971727704077e-51,2.4120851113738006e-26,1.2469787287251828e-37,7.4237091002664926e-59,6.410831939342269e-66,1.9070812214250728e-51,1.8168194133212768e-39,1.105893311691714e-76,1.4007694778575373e-62
2.442487557286191e-12,0.7532110909747909,3.76,0.0,0.5825812557055831,0.9999999999501576,2.487442221699161e-22,7.941245829288413e-34,7.677060267520252e-23,6.844157940711263e-11,4.9842283985642626e-11,6.031470642616148e-19,4.348553809342675e-17,1.8599100100349955e-11,4.726219360941612e-16,1.3998181820957806e-18,1.0878224663245878e-16,2.701810920152137e-19,3.737174051060842e-24,2.949253635924649e-27,1.0584754931679675e-25,1.144989320288654e-25,2.6960255401646133e-25,6.977783142812346e-19,4.363271190208493e-38,3.3904000875333732e-37,1.433339545597285e-41,6.371699233071476e-56,3.955051954211864e-16,6.036107679102633e-20,1.7826677164505393e-30,1.5648743707139665e-32,3.8499045460780834e-29,7.387633322549805e-24,3.262852016978249e-25,1.9795382307752721e-47,2.7007930269484003e-44,1.3516748742073698e-52,1.6978488686959746e-56,1.525320759212348e-41,1.6726987158682879e-28,6.437538385523508e-58,1.0952608949284844e-59,8.641628169231057e-49,2.2217746263247127e-29,1.275248630946004e-59,1.445458629671026e-58,7.748751284401236e-50,1.9294993229590297e-25,1.9951471516757984e-36,4.750740673707084e-57,7.804789498006397e-64,1.2200004259655702e-49,2.920733088315218e-38,2.8441897323759056e-74,1.7929645542295784e-60
4.8849833966898926e-12,0.7532110909774131,3.76,0.0,0.5825812556371407,0.999999999900315,1.9899509702443977e-21,6.354058080833565e-33,3.070569787218979e-22,1.3688354186172884e-10,9.968473359032261e-11,2.412386708605712e-18,1.7394178747440143e-16,3.7198026987124795e-11,1.0993356185448775e-15,5.599449539015542e-18,3.022725082528538e-16,1.080570914168107e-18,1.4969775511796253e-23,2.3593910543864325e-26,4.909589535932088e-25,9.157379662685803e-25,2.1562607468593103e-24,2.7911178494411344e-18,6.956673757521752e-37,5.424317551249107e-36,4.586512078649093e-40,4.084391127327895e-54,7.908695932885071e-16,2.413737711259383e-19,1.42857562556094e-29,1.2518369506011616e-31,3.0636527750876114e-28,5.893190371613985e-23,2.7625061629007373e-24,6.331783066472431e-46,8.643382857734182e-43,8.627870273365538e-51,1.0834295797708498e-54,3.7088983988574536e-40,1.336805426075053e-27,5.717941901720143e-56,6.989074665358988e-58,2.963430869029837e-47,3.292372718934073e-28,1.6322227204324284e-57,9.246140554555803e-57,2.4765320676424085e-48,1.5433157533779304e-24,3.192144813674545e-35,3.039874649788179e-55,9.09995288702091e-62,7.800159131160173e-48,4.7169117030929636e-37,7.347239190574633e-72,2.294903001834206e-58
7.327479236093594e-12,0.7532110909800352,3.76,0.0,0.5825812555686982,0.9999999998504724,5.690008537827845e-21,1.81709278543153e-32,6.524580717898705e-22,2.0532561754613982e-10,1.4952718065329722e-10,5.126020584830301e-18,3.6962538940828904e-16,5.579677666571286e-11,1.841615689748388e-15,1.1899077907986178e-17,5.592919194867115e-16,2.295985584574495e-18,3.1846939301789563e-23,6.746466439630865e-26,1.1573204447438112e-24,2.618019505969129e-24,6.164633576709952e-24,5.931126203969154e-18,2.556326782769233e-36,2.055142535515444e-35,2.1071498871291432e-39,2.242848320290801e-53,1.1861274247802118e-15,5.128151736948261e-19,4.088796715977625e-29,3.5797495858127856e-31,8.733547941107186e-28,1.6823120126253973e-22,8.14827068968761e-24,2.961791609265026e-45,3.87724744772239e-42,4.674768176109337e-50,5.912450198878646e-54,1.617997360782874e-39,3.820203006196799e-27,3.521797228115542e-55,3.893998735105464e-57,1.4166184620793662e-46,1.1894581916781953e-27,1.0548215623490404e-56,5.006357782810088e-56,1.15785386258459e-47,4.412448524974707e-24,1.1749180122656313e-34,1.69527524771342e-54,5.787791907734818e-61,3.8699617654926665e-47,1.743819286613067e-36,3.965097193033255e-71,1.499694900706481e-57
9.769975075497295e-12,0.7532110909826575,3.76,0.0,0.5825812555002556,0.9999999998006296,1.2001858261388757e-20,3.8333813607632817e-32,1.1129566862142912e-21,2.737678064607363e-10,1.9936962517451475e-10,8.743912449773429e-18,6.3053581434006495e-16,7.439534913799091e-11,2.699461049164652e-15,2.0298809913690127e-17,8.798391638214241e-16,3.916322716022641e-18,5.438771117594639e-23,1.4230440948530174e-25,2.164065640114003e-24,5.5213588562360906e-24,1.3001226318000703e-23,1.0117801751424042e-17,6.474069153571028e-36,5.474084461585857e-35,6.35066371668221e-39,7.8834032851467675e-53,1.5812787192839807e-15,8.746386370783134e-19,8.631972583788334e-29,7.551635534526742e-31,1.8370938165048777e-27,3.543190597678235e-22,1.766270335022492e-23,9.552847158544722e-45,1.3051898952175018e-41,1.7474521770639483e-49,2.197997155673022e-53,4.921773755073172e-39,8.05365810987959e-27,1.4647273173354742e-54,1.4670429577517905e-56,4.7068029935056476e-46,2.982301051454702e-27,4.642975171960607e-56,1.874461630323484e-55,3.7341395979859436e-47,9.306230545672404e-24,2.979845610795451e-34,6.391456348716177e-54,2.3760217862897573e-60,1.6364099219744322e-46,4.440225866338438e-36,2.6973570632745634e-70,6.517010650517518e-57
1e-11,0.7532110909879022,3.76,0.0,0.5825812554938099,0.9999999997959356,1.2736342572629372e-20,4.0680650887467593e-32,1.1609629882988185e-21,2.802134348345425e-10,2.0406359603121898e-10,9.121072212012043e-18,6.577364205198e-16,7.61468844790886e-11,2.7849076607721774e-15,2.1174518810808958e-17,9.125876148967627e-16,4.085235573286683e-18,5.674010552366654e-23,1.510133794439823e-25,2.276576736267494e-24,5.8591678815035906e-24,1.3796683000344608e-23,1.0554274624738783e-17,6.985189663095843e-36,5.956304884566782e-35,6.988009741257727e-39,8.867361731262303e-53,1.6184882655808879e-15,9.123543202677224e-19,9.16102321897421e-29,8.013922958643822e-31,1.9489827416472356e-27,3.7594633597304906e-22,1.879414629926155e-23,1.068570042549602e-44,1.4717744755225432e-41,2.004407915662763e-49,2.516811115759112e-53,5.4623857004358284e-39,8.546070500524939e-27,1.7335278575261102e-54,1.6890812577271994e-56,5.298247643197725e-46,3.2150984800329994e-27,5.570720609612556e-56,2.151070065975169e-55,4.177046729643607e-47,9.875654522835018e-24,3.2156216792367396e-34,7.359773962318839e-54,2.774778772962532e-60,1.935927583637114e-46,4.793727671964001e-36,3.7290241761077476e-70,7.775767824345105e-57
1.4654966754304698e-11,0.7532110909879022,3.76,0.0,0.5825812553633701,0.9999999997009439,3.278071170125294e-20,1.0474366347301045e-31,2.3040274206596968e-21,4.1065245003545377e-10,2.990545082514404e-10,1.810151176584342e-17,1.3054383822979972e-15,1.1159207819600825e-10,4.6863730102530176e-15,4.202741923445266e-17,1.670025503528391e-15,8.107007886532199e-18,1.1283758046592678e-22,3.8868980969200607e-25,5.208151822275403e-24,1.5076889785373622e-23,3.550232284788729e-23,2.0947611680086397e-17,2.258722173684036e-35,2.1642087519681304e-34,2.8678674087646673e-38,4.5526844931416935e-52,2.3713313636527285e-15,1.8102621000227083e-18,2.3610392896441993e-28,2.063278041437253e-30,4.994768312481856e-27,9.653546697556116e-22,5.0398742178485575e-23,5.255481535221069e-44,7.808816045697851e-41,1.225026933052201e-48,1.5164268400245462e-52,2.489091643689044e-38,2.197768696860782e-26,1.324047699027394e-53,1.0641569544930685e-55,2.7683119745033702e-45,1.0291843350718383e-26,4.616301257747461e-55,1.3194656989524915e-54,2.054851370751642e-46,2.5414097662414813e-23,1.0420726455279695e-33,4.641398200466662e-53,1.933353143178874e-59,1.4723935455367736e-45,1.5630363562152062e-35,5.475285246218772e-69,6.233220531516293e-56
1.95399584331121e-11,0.7532110909931463,3.76,0.0,0.5825812552264842,0.999999999601258,6.858804000930197e-20,2.1923937490731058e-31,3.918209985599963e-21,5.475375100011923e-10,3.9873938198098795e-10,3.07832587322126e-17,2.2201988443249606e-15,1.4878815561881184e-10,7.098250611381437e-15,7.147974400680138e-17,2.6938154071056683e-15,1.3785887581411703e-17,1.923068892261485e-22,8.132934630341217e-25,1.0091552967448662e-23,3.153911300844638e-23,7.426777290970895e-23,3.5626376784806745e-17,5.632822542870493e-35,5.7952703808953145e-34,8.530587292796347e-38,1.5741552457403792e-51,3.1609924775657575e-15,3.0778654031936096e-18,4.9462907353417735e-28,4.318702360803693e-30,1.0408442943698459e-26,2.015401705320446e-21,1.0944090417782314e-22,1.6860792088189962e-43,2.594491035150952e-40,4.638914245024077e-48,5.7063588160215345e-52,7.714068417581702e-38,4.5948781204452016e-26,5.402298862693268e-53,3.907789907095096e-55,9.22352807473595e-45,2.5505105186002562e-26,1.9571610063725763e-54,5.0065107488135256e-54,6.592423857307844e-46,5.316717122394297e-23,2.6038752463418606e-33,1.706369446733848e-52,7.8736867264885246e-59,5.804895426965211e-45,3.926649676474278e-35,2.8463186369110295e-68,2.6049757805497088e-55
2.4424950111919504e-11,0.753211090998391,3.76,0.0,0.5825812550895978,0.9999999995015718,1.248615513026796e-19,3.992683084989717e-31,5.985611774665836e-21,6.844230161027792e-10,4.984242456951416e-10,4.7025682260809816e-17,3.391946367579705e-15,1.8598353487357448e-10,9.965441185221647e-15,1.0920819030318873e-16,3.967886044092792e-15,2.1058577662227856e-17,2.944279331033985e-22,1.4806110242254804e-24,1.735115067355244e-23,5.740318781170464e-23,1.351739338366304e-22,5.44290115764244e-17,1.1926425690241126e-34,1.2919128083285734e-33,2.106186107350278e-37,4.457805353181744e-51,3.9502342908132e-15,4.70085000246775e-18,9.015893681422315e-28,7.86534908809481e-30,1.8870337706203706e-26,3.660759524636786e-21,2.0659583678501127e-22,4.4041036571124385e-43,6.95929617482088e-40,1.3975822322640032e-47,1.7109263021284152e-51,1.9680002253789455e-37,8.358159577549485e-26,1.782506635208405e-52,1.1613644064462205e-54,2.5072746406609e-44,5.375943223873694e-26,6.726753144099596e-54,1.5109934075119705e-53,1.7220102965307255e-45,9.677468589560655e-23,5.5244465385196e-33,5.076504645528329e-52,2.531408271107697e-58,1.8291334074168384e-44,8.375797423844124e-35,1.210234069096719e-67,8.828457180177305e-55
3.419493346953431e-11,0.7532110910088798,3.76,0.0,0.5825812548158238,0.9999999993021987,3.2966848174937607e-19,1.0551359337972733e-30,1.1507763458887171e-20,9.581953947548509e-10,6.977939424458187e-10,9.04100545726469e-17,6.5225210423188865e-15,2.6037215510914306e-10,1.709431151629498e-14,2.1001812749256294e-16,7.282531069413754e-15,4.048087270118803e-17,5.689129911522905e-22,3.90948699347644e-24,4.183388107877462e-23,1.514707985264606e-22,3.5669924638252647e-22,1.0466485408098751e-16,4.339810302782262e-34,4.97295272054023e-33,1.1185281068100358e-36,3.5020100476828917e-50,5.527435006044017e-15,9.033178446323965e-18,2.388385987149657e-27,2.0790544901796923e-29,4.927136324865898e-26,9.606858457858424e-21,5.980504713081126e-22,2.4608024921382943e-42,3.900671284964871e-39,1.1870161304684524e-46,1.4476187131469612e-50,1.059837274567379e-36,2.202024645668452e-25,2.1018175276720965e-51,9.549176159334479e-54,1.5924179417158953e-43,1.9427316422538888e-25,8.818818461349606e-53,1.2900556595328405e-52,9.614514777760001e-45,2.5541190154457237e-22,2.0240101464059064e-32,4.197714068121508e-51,2.7789907917638344e-57,1.5036877039111505e-43,3.1212731252707988e-34,2.2959425267248256e-66,1.1523036708860533e-53
5.3734900184763924e-11,0.7532110910298576,3.76,0.0,0.5825812542682698,0.9999999989034495,1.2747492399047088e-18,4.087341164936487e-30,2.806308439643043e-20,1.5057455845259876e-09,1.0965332139738124e-09,2.2047511755494796e-16,1.591259656995646e-14,4.091408952812461e-10,3.689560913726524e-14,5.124573917127037e-16,1.695874392349502e-14,9.86874453040542e-17,1.4020606010528417e-21,1.511905442909389e-23,1.4570680509190043e-22,5.849122938538692e-22,1.3775306778564947e-21,2.55349410075892e-16,2.7071527378045802e-33,3.1917093504328125e-32,1.2219514466398313e-35,6.781209845417672e-49,8.676743742322468e-15,2.2004704197790783e-17,9.30100956500758e-27,8.058855292871021e-29,1.8579988299352893e-25,3.663805999451812e-20,2.7691787963989136e-21,2.6079773421934764e-41,4.0881286738026483e-38,2.228859215857378e-45,2.7205074299362365e-49,1.0890983715866323e-35,8.472788199251075e-25,6.078007574071327e-50,1.69929511078578e-52,2.1073178572673783e-42,1.2057540142651902e-24,2.8013252364691156e-51,2.4475713346648885e-51,1.0163053082866237e-43,9.867358106798117e-22,1.283565766435977e-31,7.572794730590317e-50,6.9534599219222e-56,2.565203192635874e-42,2.056231061692135e-33,1.1156719060083395e-64,3.703620603320279e-52
7.327486689999354e-11,0.7532110910508357,3.76,0.0,0.5825812537207085,0.9999999985046961,3.163556188679894e-18,1.0158937947975288e-29,5.196672722719503e-20,2.0533030239511144e-09,1.4952723227126955e-09,4.082705487133807e-16,2.947797470588588e-14,5.578982926356931e-10,6.409428483431754e-14,9.494753463520238e-16,3.070055147152152e-14,1.8269641838296552e-16,2.6211150834974734e-21,3.752476219456143e-23,3.4360591519751457e-22,1.4500150186163888e-21,3.4151747455940274e-21,4.730414528970969e-16,8.721339025790521e-33,1.0513694176445251e-31,5.12150940201696e-35,3.590791518329028e-48,1.1819266644279586e-14,4.070740149964306e-17,2.3205234303670357e-26,2.0036916977823875e-28,4.519885190665607e-25,8.992784095347182e-20,7.764803680141896e-21,1.0989838870137935e-40,1.754544347809265e-37,1.17835100972248e-44,1.434426465451416e-48,4.5394958708450696e-35,2.0944033023115454e-24,3.7730115231389395e-49,8.847583244964143e-52,9.993576747844648e-42,3.880769642780259e-24,1.7949624088609598e-50,1.3009333036369448e-50,4.279252543789788e-43,2.4470410458267185e-21,4.181513113952483e-31,3.967822547839329e-49,3.985280336477046e-55,1.3888524480373689e-41,6.862366997251707e-33,8.933243149975999e-64,2.3598774595248867e-51
9.999999999999999e-11,0.7532110910927915,3.76,0.0,0.5825812529717879,0.9999999979593076,8.201819097910262e-18,2.640783670058863e-29,9.653049837203465e-20,2.802218054034127e-09,2.0406340809080278e-09,7.583765737405696e-16,5.4789351215046294e-14,7.613378680112918e-10,1.1326689091634975e-13,1.7651841317958831e-15,5.6074532915666957e-14,3.3921869307132345e-16,4.940119692350546e-21,9.730330079133513e-23,8.504865603563966e-22,3.751709302140252e-21,8.837420172823633e-21,8.792447602999251e-16,3.1896115855663673e-32,3.9373037151655394e-31,2.893771368668596e-34,3.2485266659323864e-47,1.6106403998777254e-14,7.549888272442302e-17,6.068070862802443e-26,5.211769846681255e-28,1.1303086026510582e-24,2.2846524821121725e-19,2.4305338829604155e-20,6.167132646098233e-40,9.764650726191773e-37,1.0109134020400148e-43,1.2306818245267534e-47,2.509972758113885e-34,5.390043068581162e-24,5.218807497651729e-48,7.67006147459159e-51,7.305232446576708e-41,1.42172562792573e-23,2.6021908280526046e-49,1.135095328909265e-49,2.3928189020221593e-42,6.3357011073757724e-21,1.5680982217947672e-30,3.514782783357707e-48,4.151259591315164e-54,1.1863965723309692e-40,2.702235505010896e-32,2.262681600385895e-62,3.4361928615203193e-50
1.1235480033045277e-10,0.7532110910927915,3.76,0.0,0.5825812526255635,0.9999999977071766,1.1489596780890254e-17,3.7021924796992935e-29,1.2176727457803824e-19,3.1484396462353817e-09,2.292750051834339e-09,9.566433137126527e-16,6.91294698950256e-14,8.55379074088359e-10,1.4067418683156046e-13,2.2274043055519627e-15,7.037381157188405e-14,4.278307410424061e-16,6.266655343166013e-21,1.3631506186858938e-22,1.177052421697446e-21,5.2525240579582696e-21,1.2373161169113732e-20,1.1093831372928671e-15,4.844716538074995e-32,6.007333259081552e-31,4.716516031044621e-34,5.557048096916647e-47,1.8084037801573294e-14,9.517973530156896e-17,8.521323888499859e-26,7.307844363138406e-28,1.5666032327209587e-24,3.1814676325929925e-19,3.5742793561666876e-20,1.0041519783444717e-39,1.5876827760695167e-36,1.7214888485203273e-43,2.095784321209467e-47,4.07904138005202e-34,7.534448716004393e-24,9.178531591157165e-48,1.3074699243423924e-50,1.2261605819088713e-40,2.1603386562090815e-23,4.587328290992738e-49,1.9357390058389847e-49,3.8941849253724867e-42,8.871969664509693e-21,2.393982390966758e-30,6.002302274873553e-48,7.175829305418513e-54,2.0192242622423496e-40,4.164763602240618e-32,4.074332999396367e-62,6.059028894495471e-50
1.9051466719137122e-10,0.753211091176703,3.76,0.0,0.5825812504351838,0.999999996112088,5.741023672293684e-17,1.862587490116873e-28,3.4905049372508497e-19,5.338799869690031e-09,3.887703555809471e-09,2.742211669185586e-15,1.985055876701404e-13,1.4502046181159188e-09,3.8254404213166426e-13,6.400593211135341e-15,1.9845577386662095e-13,1.224845797062602e-15,1.870978119623118e-20,6.814485821209089e-22,5.598200414491849e-21,2.609650939035961e-20,6.14967703354343e-20,3.185855840488714e-15,4.0792968071901935e-31,5.284504534014814e-30,7.795941758167037e-33,1.8009009540726043e-45,3.0532974154713456e-14,2.716157962246718e-16,4.331678185014163e-25,3.682807755092425e-27,7.111907230944412e-24,1.5038944921817686e-18,2.544593729675473e-19,1.5684142212704752e-38,2.45339645474593e-35,4.806954248962212e-42,5.8519085940033744e-46,6.250281565078847e-33,3.6878051844965606e-23,4.80073514819222e-46,3.59115386380501e-49,2.8927047164489302e-39,1.83503108234126e-22,2.4610498947142506e-47,5.625828956758769e-48,6.022510120128347e-41,4.416405789482431e-20,2.1509798251875556e-29,1.7366523161011055e-46,2.4084955640230238e-52,5.4106217566098854e-39,4.131117762639473e-31,3.950226531886377e-60,3.2952023103111924e-48
3.468344009132081e-10,0.7532110913445268,3.76,0.0,0.5825812460540664,0.9999999929217112,3.5582632457559853e-16,1.1697934214883214e-27,1.1520144102030504e-18,9.719868279245628e-09,7.077602739744012e-09,9.050173004676e-15,6.574740974421792e-13,2.639311897922513e-09,1.2209668595429386e-12,2.1230467205245804e-14,6.493776935897147e-13,4.032134698050189e-15,6.680518268427061e-20,4.227695098844331e-21,3.3573095060224416e-20,1.5985889248515361e-19,3.769918174737293e-19,1.055367864242541e-14,4.292269323210386e-30,6.115386802716073e-29,1.7922778374225436e-31,8.833916137650539e-44,5.5112352770141776e-14,8.882858041451862e-16,2.7255668638272047e-24,2.319055275848291e-26,3.6913809559612375e-23,8.366216294353159e-18,2.406279017036003e-18,3.3853938126535462e-37,5.289168703825012e-34,1.851506667704723e-40,2.246885900246183e-44,1.3144993090025176e-31,2.1913793450110973e-22,3.8986769804551214e-44,1.3810748508843317e-47,1.0200528588954356e-37,1.9638197853320146e-21,2.019801793578326e-45,2.33555341328451e-46,1.2778019965364341e-39,2.7160800273114537e-19,2.5581774014007396e-28,7.351240253865963e-45,1.1150566318925514e-50,2.0972303464568375e-37,5.526140266338366e-30,6.444696530892394e-58,2.7354647391020408e-46
5.03154134635045e-10,0.7532110915123509,3.76,0.0,0.5825812416724708,0.9999999897310685,1.0461130683099481e-15,3.476649555950565e-27,2.4165025155428472e-18,1.4101400707766776e-08,1.0267491482453945e-08,1.8983422102651574e-14,1.3833028194095224e-12,3.827694435801064e-09,2.5321039600481566e-12,4.4723390847977226e-14,1.3597422443847439e-12,8.439463534955492e-15,1.492250179169412e-19,1.2437762566288319e-20,9.762302953183452e-20,4.661217375250176e-19,1.09982944043298e-18,2.220771130835792e-14,1.5760520786908388e-29,2.446033195137882e-28,9.06614272888932e-31,5.81912001358623e-43,7.927211717055814e-14,1.8488024363138087e-15,8.030262689958692e-24,6.88816780577722e-26,9.635307390644222e-23,2.2836028846828318e-17,8.57779849857144e-18,1.7401822061670805e-36,2.865799977562421e-33,1.174776507175276e-39,1.4149075259319029e-43,6.699791969737332e-31,6.254905570560227e-22,2.991194729351302e-43,8.51861855360228e-47,6.380123578482544e-37,7.273257941486446e-21,1.5707399163046976e-44,1.5250660539674486e-45,6.584574225271162e-39,7.941711949609175e-19,1.0050901967342437e-27,4.697184970107931e-44,7.251218736075976e-50,1.4362387086945633e-36,2.2643662154777134e-29,6.448234538861318e-57,2.106036907159258e-45
