Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082)
0.0001213676684859093,0.7504235506963963,3.76,0.0,0.9186018136095405,0.9972753054932332,0.003115552837318457,4.810166426271735e-17,3.2560891286841215e-12,0.002272511342445089,0.0001696717555272805,3.496778167154969e-07,8.1484105009009e-06,6.700179841842796e-06,0.0013479754891556844,0.0017127114137789545,1.702764396153108e-06,1.0872122860275116e-07,3.239015695065899e-07,0.00023982692985240292,0.0007560289640946265,5.039970091593814e-07,0.00021109095194034422,4.974148741813263e-06,2.1796820335943866e-13,4.992796259816099e-09,9.487682129803292e-07,1.2357629177443758e-12,3.459170390642827e-09,5.2858931009609655e-09,3.37736834276785e-16,1.95669193605033e-12,6.150695588943168e-16,2.4172262756590695e-10,2.476931011399754e-05,1.432160873821592e-11,1.6565430008453237e-09,1.0722326063002141e-15,4.612328710742133e-19,2.3043591607040794e-12,2.1200465483451e-13,5.776706602509544e-09,2.3981006335785972e-14,3.0805016075375124e-17,1.5989378576399558e-08,3.7112478362046243e-11,7.615938366066515e-18,1.0453789566940879e-15,5.995202555845957e-09,1.8296383177663791e-09,1.1197404024866976e-10,2.7376459026182944e-16,8.727344002229421e-16,2.2128821412941347e-17,9.823713527304372e-26
0.00012203825768651522,0.7504243214372655,3.76,0.0,0.9185499026628975,0.9972502558848467,0.0031453494651350195,4.849262897282472e-17,3.2670098258204474e-12,0.002279013783636866,0.00016983199238204428,3.506695324589394e-07,8.176014613198546e-06,6.732852469532136e-06,0.001361743297590737,0.001728182015201667,1.7096972060559776e-06,1.0909664866248188e-07,3.26782572668416e-07,0.000243599854454715,0.0007651397206418229,5.09932583360843e-07,0.0002148571994236624,4.9822712548397364e-06,2.2139734468891674e-13,5.0873346155208715e-09,9.723318574328307e-07,1.2714521552412886e-12,3.480595221264324e-09,5.318497447147801e-09,3.3981189719052064e-16,1.9782919237208184e-12,6.188479848692609e-16,2.4329770164949613e-10,2.5112188921132874e-05,1.4739417351475804e-11,1.703411288132225e-09,1.1025794276540124e-15,4.7456947995797e-19,2.341679397979411e-12,2.1470165049130952e-13,5.97549122196346e-09,2.480624670407041e-14,3.133674784820993e-17,1.616065586021e-08,3.8847133115764695e-11,7.833312212534956e-18,1.0749629712366583e-15,6.034499529129263e-09,1.8585171566550087e-09,1.1666685631959645e-10,2.852305695373818e-16,8.933535570370897e-16,2.2436345073128117e-17,1.0171807359611915e-25
0.00012270884688712113,0.7504250962868056,3.76,0.0,0.918497855237032,0.9972251178777833,0.0031752491135311253,4.8885572545631363e-17,3.277880288279319e-12,0.0022854708920996792,0.0001699966495728407,3.5165418272345405e-07,8.203575503766685e-06,6.765563523813782e-06,0.0013755827369751998,0.0017436712245564418,1.71662442979221e-06,1.0947207702278285e-07,3.296683043821656e-07,0.0002474056804981435,0.0007742768318330349,5.158932400524364e-07,0.00021866499791404697,4.990562404141038e-06,2.2485639179950213e-13,5.1830089803106815e-09,9.963221296616035e-07,1.3079375621129895e-12,3.5019808211091705e-09,5.351037183692824e-09,3.4188269373845833e-16,1.999961426336664e-12,6.226186237178656e-16,2.448707073253104e-10,2.545730581550381e-05,1.5166675630687733e-11,1.7512905759315855e-09,1.133581247487824e-15,4.882043510583733e-19,2.37932824212585e-12,2.1740908494481458e-13,6.179708861531431e-09,2.5654042766798575e-14,3.1873994609098784e-17,1.633217740596202e-08,4.06510015177099e-11,8.055475162599048e-18,1.1051854256588964e-15,6.073855656066011e-09,1.887650051420699e-09,1.2152279129942418e-10,2.970947086686588e-16,9.143045409739658e-16,2.2745898654134793e-17,1.052963233103796e-25
0.00012337943608772706,0.7504258753228985,3.76,0.0,0.9184456716463197,0.9971998917463063,0.0032052516451806677,4.928004380287556e-17,3.2887009321068543e-12,0.002291883475916407,0.0001701656505359956,3.526318922490483e-07,8.231094589723332e-06,6.798313388354292e-06,0.001389493902416451,0.001759178641357249,1.7235463180657727e-06,1.0984753094955548e-07,3.32558777516228e-07,0.00025124445193838604,0.0007834398137881595,5.218788776724316e-07,0.00022251449788669231,4.999019885975588e-06,2.283453846907447e-13,5.2798256161762355e-09,1.0207438252810367e-06,1.3452318038461289e-12,3.5233283209174976e-09,5.3835136964016925e-09,3.4394931821926185e-16,2.0216999762380217e-12,6.26381657740993e-16,2.4644170722326976e-10,2.5804658151634956e-05,1.5603536954057955e-11,1.8001958530011394e-09,1.1652477891655232e-15,5.021422477308102e-19,2.4173066282395547e-12,2.2012686130682546e-13,6.3894687972958604e-09,2.6524848228995344e-14,3.2416779707454507e-17,1.6503936364749986e-08,4.2526364967442516e-11,8.282502678576503e-18,1.1360557945471141e-15,6.1132722027623165e-09,1.9170373823660212e-09,1.2654632675678478e-10,3.0936792896500243e-16,9.355900219108263e-16,2.3057480110822178e-17,1.089738480650297e-25
0.00012405002528833298,0.7504266586225128,3.76,0.0,0.918393352197852,0.9971745777581482,0.0032353569278317203,4.967418256866205e-17,3.2994716126579293e-12,0.002298252330610211,0.00017033891972378107,3.5360278383335683e-07,8.25857326039039e-06,6.83110244357488e-06,0.0014034768895140504,0.0017747038715879584,1.7304631180919613e-06,1.1022302834873061e-07,3.354540055526017e-07,0.0002551162128300257,0.0007926281895046034,5.278893976220214e-07,0.00022640584908476178,5.00764141996534e-06,2.3186436345362765e-13,5.377790816291549e-09,1.0456017623459418e-06,1.383347676089837e-12,3.5446389855855738e-09,5.415928345130412e-09,3.4601186482076704e-16,2.0435072741766674e-12,6.301372706223789e-16,2.4801076546170265e-10,2.615424338497997e-05,1.6050156331757776e-11,1.8501422349627331e-09,1.197588858332126e-15,5.163879725164361e-19,2.455615684970643e-12,2.2285490003626209e-13,6.6048817096292126e-09,2.7419122627595533e-14,3.296512837372836e-17,1.6675926078287403e-08,4.4475563805707206e-11,8.514470916749223e-18,1.1675836327621328e-15,6.152750436360679e-09,1.946679530809679e-09,1.317420341634598e-10,3.2206137005374036e-16,9.572126722301454e-16,2.3371087549244583e-17,1.1275263528503433e-25
0.0001247206144889389,0.7504274462616903,3.76,0.0,0.9183408971916138,0.99714917617463,0.003265564834164844,5.00700151270298e-17,3.3101951510947402e-12,0.0023045782392101177,0.00017051638263189858,3.545669783389569e-07,8.286012877787902e-06,6.863931065353749e-06,0.0014175317943573695,0.001790246527527136,1.7373750736626254e-06,1.1059858756322876e-07,3.383540028109203e-07,0.00025902100733847375,0.0008018414887990207,5.339247032891868e-07,0.0002303392005444081,5.016424750571608e-06,2.354133682758722e-13,5.4769108939657684e-09,1.0709007814716423e-06,1.4222981057665941e-12,3.565913669051534e-09,5.448283461679365e-09,3.4807046988096273e-16,2.065382993997844e-12,6.338856912018227e-16,2.4957796347154845e-10,2.6506059070868717e-05,1.6506690410883634e-11,1.901144965908596e-09,1.2306143446293441e-15,5.30946388921149e-19,2.4942557629848356e-12,2.255931018244064e-13,6.8260596956591375e-09,2.833733138199211e-14,3.351906353407403e-17,1.6848140074381928e-08,4.650099889097548e-11,8.751456701076878e-18,1.199778576755161e-15,6.19229152887771e-09,1.9765768791532305e-09,1.3711457654292127e-10,3.3518639441623715e-16,9.791751661304426e-16,2.3686719045072973e-17,1.166346962803963e-25
0.00012539120368954484,0.7504282383155713,3.76,0.0,0.9182883069205914,0.997123687250734,0.0032958752417081827,5.0467788326988816e-17,3.320872675312315e-12,0.0023108619723054536,0.0001706979658111054,3.555245947046793e-07,8.313414777214734e-06,6.896799629983004e-06,0.0014316587135237945,0.0018058062276442857,1.7442824251092097e-06,1.1097422497046585e-07,3.4125878425159024e-07,0.00026295887974669003,0.0008110792482652799,5.399847004378091e-07,0.00023431470060884886,5.0253676478239295e-06,2.38992439454988e-13,5.57719218746014e-09,1.0966457459043716e-06,1.4620961518270103e-12,3.587153425925579e-09,5.480580714109969e-09,3.5012524085505e-16,2.087326762870501e-12,6.376271168669315e-16,2.51143370280062e-10,2.686010286513661e-05,1.6973297480203792e-11,1.9532194198057386e-09,1.2643342222002721e-15,5.458224070408027e-19,2.533227687382578e-12,2.2834137825078376e-13,7.053116277129259e-09,2.927994582826094e-14,3.407860913394738e-17,1.702057206548069e-08,4.8605132611273853e-11,8.993537759896438e-18,1.232650345291056e-15,6.231896667254261e-09,2.0067298109458483e-09,1.42668709511623e-10,3.4875458915703256e-16,1.0014801766688944e-15,2.4004372817865108e-17,1.2062206626063157e-25
0.00012606179289015076,0.7504290348584107,3.76,0.0,0.9182355816708512,0.9970981112351617,0.003326288032775916,5.086522173110432e-17,3.331503486341963e-12,0.0023171042880894463,0.00017088359687410899,3.564757499527931e-07,8.340780268173933e-06,6.92970851368541e-06,0.0014458577440788019,0.001821382596521155,1.7511854093964063e-06,1.1134995585333028e-07,3.4416836537106e-07,0.0002669298744593439,0.0008203410112424814,5.460692975573979e-07,0.00023833249693922643,5.034467907871591e-06,2.4260161740209104e-13,5.678641065792324e-09,1.122841541580936e-06,1.5027550065080457e-12,3.6083595459839525e-09,5.512821195822653e-09,3.5217626098967336e-16,2.109338249703233e-12,6.413617191068137e-16,2.5270704516864255e-10,2.7216372524332323e-05,1.7450137499195603e-11,2.006381098953924e-09,1.2987585485682045e-15,5.610209797110671e-19,2.5725327663158053e-12,2.310996572959588e-13,7.286166406303622e-09,3.024744324378584e-14,3.464379084917123e-17,1.7193215947218495e-08,5.0790489644832974e-11,9.24079267496218e-18,1.2662087384224436e-15,6.271567064141589e-09,2.037138710926121e-09,1.484092820865088e-10,3.6277776791765635e-16,1.0241303812718458e-15,2.432404725062423e-17,1.2471680455878518e-25
0.0001267323820907567,0.7504298359635413,3.76,0.0,0.9181827217216819,0.9970724483704354,0.003356803094357583,5.1263405788674115e-17,3.3420897010311394e-12,0.0023233059324405617,0.00017107320451026578,3.5742055919889366e-07,8.368110634581574e-06,6.962658087448759e-06,0.00146012898357364,0.0018369752647104417,1.7580842601484656e-06,1.117257966570046e-07,3.4708276224326254e-07,0.0002709340360110073,0.0008296263277561717,5.521784053321839e-07,0.00024239273653361553,5.043723353874144e-06,2.462409426424146e-13,5.781263923342409e-09,1.149493077229139e-06,1.544287996163213e-12,3.6295329484152316e-09,5.545007036622676e-09,3.542236562216338e-16,2.131417173603804e-12,6.450897130287886e-16,2.5426906470496656e-10,2.757486590373954e-05,1.7937372102966822e-11,2.060645636319381e-09,1.3338974665620863e-15,5.765471183361828e-19,2.6121715278964022e-12,2.33867851619778e-13,7.525326476449272e-09,3.124030688916096e-14,3.5214632686884675e-17,1.736606579369977e-08,5.3059658317734334e-11,9.493300655338729e-18,1.3004636391295361e-15,6.311303853554682e-09,2.067803965074377e-09,1.5434123807480852e-10,3.7726797503127694e-16,1.047128458442821e-15,2.4645740712148124e-17,1.2892099464819228e-25
0.00012740297129136262,0.7504306417034238,3.76,0.0,0.9181297273457054,0.9970466988929808,0.0033874203180298624,5.166464985142077e-17,3.352633992306388e-12,0.002329467638995566,0.00017126671849386534,3.583591356642318e-07,8.39540713529882e-06,6.995648720444273e-06,0.0014744725300439665,0.0018525838686259265,1.764979207656341e-06,1.1210176298860282e-07,3.5000199148288343e-07,0.00027497140907227756,0.0008389347544679856,5.583119363190564e-07,0.00024649556574220206,5.05313183668014e-06,2.499104558247578e-13,5.885067176742912e-09,1.1766052844532878e-06,1.586708581774654e-12,3.650674474876505e-09,5.577140438404178e-09,3.562675546637954e-16,2.1535632056903796e-12,6.488113156344788e-16,2.558295059313793e-10,2.7935580957482855e-05,1.843516460282703e-11,2.1160287970405945e-09,1.3697612052016309e-15,5.924058887944479e-19,2.652144409595873e-12,2.3664587062097036e-13,7.770714330583142e-09,3.225902604540557e-14,3.5791158107956265e-17,1.753911585537477e-08,5.5415291741127815e-11,9.75114173129109e-18,1.3354250142406886e-15,6.351108131582038e-09,2.098725960656738e-09,1.6046961725306574e-10,3.9223748792319035e-16,1.0704770851914328e-15,2.4969451634339728e-17,1.3323674417111817e-25
0.00012807356049196854,0.7504314521496275,3.76,0.0,0.9180765988090067,0.99702086303322,0.0034181395998575444,5.206658831330241e-17,3.363135401580277e-12,0.002335590129237879,0.00017146406969318845,3.5929159069191684e-07,8.422671004724969e-06,7.028680783716676e-06,0.001488888482008229,0.0018682080504176183,1.7718704788379587e-06,1.1247786815885533e-07,3.5292607014308844e-07,0.00027904203845558763,0.0008482658546157172,5.644698056620744e-07,0.00025064113028436344,5.062691235475916e-06,2.53610197732799e-13,5.990057273310045e-09,1.2041831178293356e-06,1.6300303604963832e-12,3.6717854276124134e-09,5.609222319445546e-09,3.58308033505544e-16,2.175776011722227e-12,6.525266929322843e-16,2.5738842598802355e-10,2.8298515739407692e-05,1.8943680018253585e-11,2.1725464774057547e-09,1.4063600786101934e-15,6.086023960113916e-19,2.692452871763945e-12,2.3943365139551787e-13,8.02244927127756e-09,3.330409605623123e-14,3.6373393407006396e-17,1.771236055730851e-08,5.786010910484214e-11,1.0014396933804405e-17,1.371102913622174e-15,6.390981050237786e-09,2.1299050862848093e-09,1.667995566865972e-10,4.0769881959916593e-16,1.0941789421442022e-15,2.5295178677265664e-17,1.3766618520047219e-25
0.00012874414969257447,0.7504322673728583,3.76,0.0,0.9180233363712212,0.9969949410156423,0.0034489608403247118,5.246799264217865e-17,3.3735943950017463e-12,0.0023416741125672938,0.0001716651900739491,3.6021803375532045e-07,8.449903453396596e-06,7.061754644158178e-06,0.0015033769384665662,0.0018838474578807037,1.778758297344274e-06,1.1285412648290224e-07,3.558550156907224e-07,0.0002831459691192116,0.0008576191979684612,5.706519309044588e-07,0.0002548295752603422,5.072399458201467e-06,2.5734020928027344e-13,6.096240691018239e-09,1.2322315549760322e-06,1.6742670669912783e-12,3.692866901618609e-09,5.641254278011624e-09,3.6034519642900063e-16,2.1980553530250182e-12,6.562360350876621e-16,2.589458921567121e-10,2.8663668401234696e-05,1.9463085089823336e-11,2.2302147053799597e-09,1.443704486742962e-15,6.251417993752561e-19,2.733097882649964e-12,2.4223112486554434e-13,8.280652067844722e-09,3.4376018355947696e-14,3.6961364373993846e-17,1.7885794495535694e-08,6.039689662711875e-11,1.028314796063257e-17,1.4075074706651158e-15,6.430923723753397e-09,2.1613417319461917e-09,1.7333629170642455e-10,4.2366472193898816e-16,1.118236714403825e-15,2.562292053635745e-17,1.4221147433916458e-25
0.0001294147388931804,0.750433087442932,3.76,0.0,0.917969940285691,0.9969689330589241,0.003479883944215465,5.2871823133978144e-17,3.384014017991018e-12,0.0023477202864303024,0.00017187001270473927,3.6113857247711357e-07,8.477105668485426e-06,7.0948706651878815e-06,0.0015179379988985314,0.0018995017443033217,1.7856428836319407e-06,1.1323055229278821e-07,3.587888459776995e-07,0.0002872832461738478,0.0008669943607445862,5.768582311594846e-07,0.0002590610451721246,5.082254442180847e-06,2.611005315166791e-13,6.2036239292560115e-09,1.2607555966839714e-06,1.719432573180401e-12,3.713919669158944e-09,5.673238628213683e-09,3.6237917376823943e-16,2.220400925675941e-12,6.599395585173136e-16,2.605019815967327e-10,2.903103719155872e-05,1.9993548277519906e-11,2.289049642663623e-09,1.481804916971798e-15,6.420293207271267e-19,2.7740797973765726e-12,2.4503820479436943e-13,8.54544496898951e-09,3.547530052172838e-14,3.7555094732572236e-17,1.8059412432975703e-08,6.302850924229595e-11,1.0557477262596174e-17,1.4446489036818922e-15,6.4709371876841305e-09,2.1930362890397003e-09,1.8008515761915713e-10,4.401481899350539e-16,1.142653088886816e-15,2.5952675891942627e-17,1.4687479278403012e-25
0.00013008532809378632,0.7504339124288161,3.76,0.0,0.9179164107995601,0.9969428393760071,0.003510908820540122,5.327770984774721e-17,3.3943948419210736e-12,0.0023537293364116092,0.00017207847175735924,3.620533126463457e-07,8.50427881417421e-06,7.128029210492815e-06,0.0015325717632610084,0.001915170568372769,1.7925244548724276e-06,1.1360715838206481e-07,3.6172757920546087e-07,0.00029145391488592153,0.0008763909255555614,5.830886276965064e-07,0.0002633356839354505,5.0922541543945165e-06,2.6489120563731547e-13,6.312213516141357e-09,1.2897602669926936e-06,1.7655408903473005e-12,3.734944812986662e-09,5.705176816273386e-09,3.644100632704411e-16,2.2428124398018607e-12,6.636374484247817e-16,2.620567593188064e-10,2.9400620456240154e-05,2.0535239774102697e-11,2.3490675858710935e-09,1.5206719442950173e-15,6.592702252308535e-19,2.8153996864076693e-12,2.478548257887086e-13,8.816951710954311e-09,3.660245630939206e-14,3.815461032983189e-17,1.8233209297908365e-08,6.575787170775138e-11,1.0837468244065854e-17,1.4825375164406756e-15,6.511022506052712e-09,2.224989150416017e-09,1.8705159080860743e-10,4.571624634573432e-16,1.1674307526928463e-15,2.628444361164214e-17,1.5165834637670255e-25
0.00013075591729439225,0.7504347423986523,3.76,0.0,0.9178627481538448,0.9969166601741535,0.003542035382482773,5.3682694308386514e-17,3.4047359508736275e-12,0.0023597019363000653,0.00017229050250603425,3.629623582283361e-07,8.531424032275989e-06,7.1612306429838035e-06,0.0015472783319879645,0.001930853594106047,1.7994032250449339e-06,1.1398395692038441e-07,3.646712339162618e-07,0.00029565802067950907,0.0008858084813662638,5.893430441717877e-07,0.00026765363488895827,5.102396591682251e-06,2.6871227298282973e-13,6.422016012496974e-09,1.3192506132542879e-06,1.8126061704408067e-12,3.7559435761119934e-09,5.737069895405832e-09,3.664379482055792e-16,2.2652896612594982e-12,6.673298748519745e-16,2.6361028481281416e-10,2.9772416638202765e-05,2.108833153673705e-11,2.4102849646451364e-09,1.5603162302217864e-15,6.7686982484656645e-19,2.8570589639436504e-12,2.5068093541427427e-13,9.09529752354771e-09,3.7758005678034715e-14,3.875993846926747e-17,1.840718018228619e-08,6.858797941917866e-11,1.1123205176843365e-17,1.5211836970248757e-15,6.551180760306817e-09,2.25720071039783e-09,1.9424112958092444e-10,4.747210294839518e-16,1.1925724004388859e-15,2.661822270611802e-17,1.5656436588686601e-25
0.00013142650649499818,0.7504355774196992,3.76,0.0,0.9178089525835584,0.9968903956550502,0.003573263547305905,5.4088876200580527e-17,3.4150398574812055e-12,0.0023656387482159204,0.00017250604132706837,3.6386581138174657e-07,8.5585424425609e-06,7.194475320787891e-06,0.0015620578059877363,0.0019465504907254043,1.8062794049824102e-06,1.1436096089575476e-07,3.6761982888654287e-07,0.00029989560914056655,0.0008952466234188362,5.956214059620908e-07,0.00027201504081043876,5.112679781068056e-06,2.7256377503631316e-13,6.533038004618665e-09,1.3492317062429866e-06,1.8606427060765334e-12,3.776916755661261e-09,5.768920046676495e-09,3.684629512621382e-16,2.2878323260574915e-12,6.710170424350501e-16,2.651626311508849e-10,3.0146424275127742e-05,2.1652997286355797e-11,2.4727183446818966e-09,1.6007485252665227e-15,6.948334981862822e-19,2.899058090316711e-12,2.535164567743507e-13,9.380609140929197e-09,3.8942474832863704e-14,3.937110380441961e-17,1.858132033696725e-08,7.152189988411032e-11,1.1414773014416792e-17,1.5605979199426103e-15,6.591412949594517e-09,2.2896713648004466e-09,2.0165941562568359e-10,4.928376265498166e-16,1.2180807279375627e-15,2.6954012128849542e-17,1.6159510695408648e-25
