Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27)
3.894002966919447e-05,0.9445745268556339,3.76,0.0,0.3512864404831091,0.7569343682521125,0.26473424083808933,1.0452567127600501e-07,4.375938538632298e-06,0.06753988228166238,0.0013029542073427,1.1572401829334144e-06,0.003986849919170466,0.010179666253880068,0.3057885708463385,0.008935390631434467,0.0009799968657517246,7.4079684242220445e-06,0.00011203755719793166,0.048343156250425956,0.004625340001081518,0.0007705290627508925,0.113095392984601,5.641570012183327e-05,4.206002309077939e-09,0.0002973107048613223,0.03750659595625671,7.585127635311916e-05,5.592412403263987e-05,9.814823602063656e-05,2.6391056485593333e-11,1.0179908908128575e-09,3.394157675299892e-11,2.732126748572243e-06,0.044926819348614616,0.00021406594090623885,0.000827230899969182
3.902830541474304e-05,0.9449474958038959,3.76,0.0,0.3485123865742464,0.7545483797668636,0.26719516140950145,1.0970039989046247e-07,4.5108317466544615e-06,0.06763370822873249,0.0013000199287908241,1.15474240936294e-06,0.004035590825692588,0.010339776546326805,0.3082631199058706,0.008888952772015185,0.000990340049320549,7.399518275701421e-06,0.00011243027653676948,0.04830675339833747,0.004607605200146952,0.0007756846637526147,0.1143212739325457,5.643382911662621e-05,4.216136524496961e-09,0.0003011532883784718,0.03802071705633188,7.724998175674661e-05,5.674621374529044e-05,9.974487278920575e-05,2.672534614238923e-11,1.0220579902369929e-09,3.437136063355882e-11,2.766177755011816e-06,0.045454982708069656,0.00021823519929099302,0.0008398861793434875
3.911658116029161e-05,0.9453235577075982,3.76,0.0,0.34572390378598056,0.7521361817624288,0.2696814482489382,1.1516685446382026e-07,4.650723411655425e-06,0.06772574426795798,0.0012969476219720395,1.1521622208935492e-06,0.004085246804899531,0.010503370077755866,0.31075139528303153,0.008842012997855205,0.0010008630721072434,7.3902176312699605e-06,0.00011281728651304731,0.04826385520883578,0.004589331528994001,0.0007808498813870495,0.11556034359210936,5.6443860140240745e-05,4.226159207344662e-09,0.0003050334167404094,0.038540054061310586,7.867321854171432e-05,5.758458210285737e-05,0.00010137684425697818,2.7065075813262026e-11,1.0260846729684352e-09,3.480813080958258e-11,2.8007753704146804e-06,0.04598985190436942,0.00022246998447888298,0.0008526178777582115
3.920485690584018e-05,0.9457027345731396,3.76,0.0,0.3429209717168026,0.7496973884278171,0.27219345012279694,1.2094348941839436e-07,4.795829409459233e-06,0.06781591654741229,0.0012937355598759003,1.1494980042268464e-06,0.004135840626060024,0.010670543342833126,0.3132533465273734,0.008794574754105427,0.0010115706465600321,7.380051403466486e-06,0.00011319826899417165,0.04821436652400252,0.004570512238725473,0.0007860239062070393,0.1168127826218401,5.644561901211147e-05,4.2360754450670785e-09,0.0003089509179578775,0.03906461224610914,8.012141887496853e-05,5.843961307166561e-05,0.00010304511660635505,2.741034216542241e-11,1.0300685225118418e-09,3.5252010939023314e-11,2.835929207364032e-06,0.046531536604408064,0.00022677075657526966,0.0008654220824088479
3.929313265138875e-05,0.9460850481913587,3.76,0.0,0.34010357408835074,0.7472316074383992,0.2747315209329556,1.2705004443891653e-07,4.946375977897817e-06,0.06790414789459469,0.00129038202283979,1.1467481045661661e-06,0.0041873956759067394,0.010841395811948167,0.31576891639795035,0.008746641622519154,0.0010224676284842713,7.369004376821406e-06,0.00011357289166653685,0.048158191862354864,0.004551140532299986,0.0007912058834124388,0.11807877499047384,5.643893022837354e-05,4.2458906733596544e-09,0.0003129055783316607,0.039594394423928016,8.159502106455285e-05,5.931169820361189e-05,0.00010475068321276502,2.7761242290004808e-11,1.0340070155887051e-09,3.5703125186107215e-11,2.8716489146258014e-06,0.047080148448148756,0.0002311379482356875,0.000878294679428851
3.938140839693732e-05,0.946470520106609,3.76,0.0,0.3372716990181153,0.7447384399145064,0.27729601971060625,1.3350764184062668e-07,5.1026002444667004e-06,0.06799035769142714,0.0012868853005147123,1.143910825112495e-06,0.0042399359745949675,0.011016030022747045,0.318298040494876,0.008698217322940368,0.0010335590216970392,7.357061217996622e-06,0.00011394080754527121,0.04809523547216259,0.004531209571065209,0.0007963949108347917,0.11935850802788767,5.642361707787252e-05,4.255610686830267e-09,0.00031689713968756643,0.04012940079183153,8.309446943123393e-05,6.0201236590688774e-05,0.00010649456524693358,2.8117873574265767e-11,1.0378975183608339e-09,3.6161598055073006e-11,2.9079441639508114e-06,0.04763580105894683,0.00023557196259298762,0.0008912313491013011
3.946968414248589e-05,0.946859171582869,3.76,0.0,0.33442533930437685,0.742217480386509,0.27988731060262145,1.4033889001939207e-07,5.264750778870236e-06,0.06807446174595523,0.0012832436939411997,1.140984426626234e-06,0.004293486191869969,0.011194551673794342,0.3208406468747225,0.008649305714653131,0.0010448499828254187,7.344206486983874e-06,0.00011430165447847902,0.048025401389285446,0.004510712481908341,0.000801590036841022,0.12065217247513998,5.639950176894375e-05,4.2652416495761235e-09,0.0003209252964759947,0.04066962876869753,8.46202141590641e-05,6.110863479617022e-05,0.0001082778122633356,2.848033356379564e-11,1.041737282612379e-09,3.662755420770555e-11,2.944824635595579e-06,0.0481986100513989,0.00024007317109936608,0.0009042275611487211
3.955795988803446e-05,0.9472510235670997,3.76,0.0,0.33156449272351207,0.7396683167671567,0.28250576284975515,1.4756799619899663e-07,5.433088175521734e-06,0.06815637216070808,0.0012794555177277902,1.1379671270480761e-06,0.004348071663425583,0.01137706972038985,0.3233966556497276,0.008599910797589599,0.0010563458262487847,7.330424649298191e-06,0.00011465505464461901,0.04794859349973445,0.004489642365069115,0.0008067902581554993,0.12195996253328939,5.636640556709012e-05,4.274790105595793e-09,0.0003249896927252214,0.041215072825517146,8.617271112291046e-05,6.203430676024512e-05,0.0001101015027750604,2.884871980633539e-11,1.0455234418632253e-09,3.7101118260738547e-11,2.9823000022736844e-06,0.048768693036444044,0.0002446419112814948,0.0009172785701315863
3.964623563358303e-05,0.9476460966506612,3.76,0.0,0.32868916234058376,0.7370905303318717,0.2851517507559394,1.5522088928479342e-07,5.607885666706104e-06,0.06823599719760316,0.001275519102344597,1.1348571011719651e-06,0.004403718407477836,0.01156369647256694,0.3259659785695381,0.008550036713377372,0.0010680520291955085,7.315700089222389e-06,0.00011500061404636939,0.047864715607369546,0.004467992302665259,0.0008119945176063941,0.1232820759108602,5.6324148944395484e-05,4.2842629889985425e-09,0.00032908991884214876,0.0417657243073927,8.775242168895589e-05,6.297867367954824e-05,0.00011196674482120003,2.9223129681283485e-11,1.049253007428451e-09,3.758241456515183e-11,3.0203799116882443e-06,0.049346169623435944,0.0002492784844034135,0.0009303794109672056
3.97345113791316e-05,0.9480444110289161,3.76,0.0,0.3257993568339702,0.7344836957076508,0.2878256536479922,1.633253514810134e-07,5.789429765355144e-06,0.06831324113941874,0.0012714327965460057,1.1316524803848027e-06,0.00446045314155297,0.011754547695241419,0.328548518584363,0.008499687746204859,0.0010799742370032985,7.300017124223207e-06,0.00011533792200312757,0.04777367150713058,0.004445755367970214,0.0008172017017973576,0.12461871386983203,5.627255174165396e-05,4.293667633962637e-09,0.00033322550826027846,0.04232157124661092,8.935981248628886e-05,6.394216385815856e-05,0.00011387467651782665,2.960366021671141e-11,1.0529228644512163e-09,3.8071566967340574e-11,3.05907396762011e-06,0.049931161418915036,0.00025398315303489194,0.0009435248945810947
3.982278712468017e-05,0.9484459864585423,3.76,0.0,0.3228950908343346,0.7318473808713379,0.29052785582505886,1.7191116010842208e-07,5.978020939246611e-06,0.06838800414796883,0.001267194969926666,1.1283513524826485e-06,0.004518303299452025,0.011949742710432788,0.33114416938907437,0.008448868323491484,0.0010921182685426616,7.283360020602957e-06,0.00011566655064276935,0.04767536506409653,0.004422924635477643,0.0008224106386997346,0.12597008126992454,5.621143334394475e-05,4.303011784354293e-09,0.00033739593393166404,0.04288259816649778,9.099535514797518e-05,6.4925212526667e-05,0.00011582646658522395,2.999040788905477e-11,1.0565297679121478e-09,3.8568698548140216e-11,3.098391709273545e-06,0.050523792021790366,0.00025875613852607696,0.0009567096037140192
3.991106287022874e-05,0.9488508422121542,3.76,0.0,0.3199763852781203,0.7291811471581318,0.2932587464970297,1.8101024212183286e-07,6.173974319807875e-06,0.06846018211910694,0.0012628040156093358,1.1249517615681216e-06,0.004577297048349794,0.012149404501469306,0.3337528149480066,0.008397583016354647,0.0011044901218010856,7.265713010424284e-06,0.00011598605439429415,0.04756970029864867,0.004399493191792218,0.0008276200951614362,0.12733638661088117,5.614061287020987e-05,4.312303602911621e-09,0.0003416006046555317,0.04344878587587751,9.265952601968124e-05,6.592826162643326e-05,0.000117823314853699,3.0383468403844957e-11,1.0600703386171735e-09,3.907393133834307e-11,3.1383425887829134e-06,0.051124187014599705,0.0002635976183889969,0.0009699278889141178
3.999933861577731e-05,0.9492589970302278,3.76,0.0,0.31704326777594477,0.7264845492812589,0.29601871971109195,1.906568412606643e-07,6.37762044630866e-06,0.068529666534645,0.0012582583530655318,1.121451708037807e-06,0.0046374633060020645,0.01235365981910865,0.3363743289999579,0.008345836539862818,0.0011170959796326925,7.2470603097580305e-06,0.00011629596948379261,0.04745658147807254,0.0043754541473925036,0.0008328287743320936,0.12871784207245865,5.605990937744485e-05,4.321551679909956e-09,0.00034583886123828474,0.04402011125383735,9.435280583292577e-05,6.695175955630135e-05,0.00011986645274345414,3.07829364589114e-11,1.0635410591798585e-09,3.958738601115318e-11,3.1789359468997374e-06,0.05173247395049318,0.00026850772358522144,0.0009831738647424321
4.008761436132588e-05,0.949670469070397,3.76,0.0,0.3140957729963812,0.7237571353637517,0.2988081742655291,2.0088769779153064e-07,6.58930604542703e-06,0.06859634431129025,0.0012535564310739856,1.1178491486689573e-06,0.004698831758041389,0.012562639289500908,0.3390085745426953,0.008293633753059783,0.0011299422156787829,7.227386138316393e-06,0.0001165958134360159,0.04733591321498114,0.004350800649312972,0.0008380353130053158,0.13011466355184295,5.596914208023724e-05,4.3307650412130535e-09,0.00035010997248281024,0.04459654702438488,9.607567934073242e-05,6.79961608785648e-05,0.00012195714370830564,3.1188905488323275e-11,1.0669382700157789e-09,4.0109181549166556e-11,3.22018098666785e-06,0.05234878233557468,0.00027348653571899383,0.0009964414062182821
4.017589010687445e-05,0.9500852758540234,3.76,0.0,0.3111339430655629,0.7209984469833395,0.3016275136098533,2.1174224331012576e-07,6.80939484855276e-06,0.06866009764676258,0.0012486967308225658,1.114141996813991e-06,0.004761432875328755,0.012776477523873448,0.3416554032963222,0.008240979658744409,0.0011430354004610998,7.206674740540295e-06,0.00011688508458388566,0.04720760057294459,0.004325525894790465,0.0008432382788776443,0.13152707069818878,5.586813058644337e-05,4.339953155590148e-09,0.00035441313100441623,0.04517806152060117,9.782863491233926e-05,6.906192598065344e-05,0.00012409668364108076,3.160146738415826e-11,1.0702581653623984e-09,4.063943488307534e-11,3.2620867448792425e-06,0.052973243606208226,0.0002785340841360216,0.0010097241455323627
4.026416585242302e-05,0.9505034342098448,3.76,0.0,0.3081578279829448,0.7182080192315256,0.30447714573031887,2.2326281248742007e-07,7.038268449301294e-06,0.06872080386330214,0.0012436777691572942,1.110328122713131e-06,0.004825297931316632,0.012995313229788849,0.344314655144997,0.00818787940299234,0.001156382307647692,7.184910408207681e-06,0.00011716326158870654,0.047071549179703596,0.004299623145920086,0.0008484361677233581,0.13295528694394104,5.575669514977026e-05,4.349125941172272e-09,0.00035874744886921597,0.045764618437953763,9.96121640850786e-05,7.014952068889678e-05,0.0001262864012389135,3.202071219584269e-11,1.0734967893399757e-09,4.1178260501714126e-11,3.3046620612794643e-06,0.053605991100867896,0.0002836503429289662,0.0010230154690588217
4.035244159797159e-05,0.9509249602145537,3.76,0.0,0.30516748605353405,0.7153853807880012,0.3073574830198001,2.3549487164524025e-07,7.276327201416278e-06,0.06877833524879894,0.001238498101980525,1.1064053539364688e-06,0.004890459019375294,0.013219289323832026,0.34698615755654466,0.008134338274407642,0.0011699899204945688,7.1620775046222e-06,0.00011742980297418982,0.04692766534835366,0.004273085745367412,0.0008536274004839907,0.134399539532566,5.56346569399974e-05,4.3582937709192846e-09,0.000363111953051676,0.04635617657645709,0.00010142676106933193,7.125941583046406e-05,0.00012852765831737576,3.244672780662398e-11,1.0766500320727774e-09,4.172577003215881e-11,3.3479155454112914e-06,0.054247160026089626,0.0002888352278510275,0.0010363085147001713
4.044071734352016e-05,0.9513498691302087,3.76,0.0,0.30216298433690814,0.7125300540116085,0.3102689421309525,2.4848726546639694e-07,7.523991157931307e-06,0.06883255889579967,0.001233156327800415,1.102371475966519e-06,0.004956949070037923,0.013448553045557555,0.3496697249794746,0.008080361703091603,0.0011838654384628,7.13816049043967e-06,0.0001176841466776413,0.0467758562069059,0.00424590713318559,0.0008588103202729778,0.1358600595422935,5.550183833157316e-05,4.3674674769509196e-09,0.00036750558070988373,0.04695268957134444,0.000103272922205248,7.239208673931298e-05,0.0001308218500649257,3.287959958440026e-11,1.0797136258917804e-09,4.228207178651902e-11,3.3918555408370474e-06,0.054896887416053496,0.00029408859313923393,0.0010495961696001025
4.052899308906873e-05,0.9517781753383721,3.76,0.0,0.29914439911334245,0.709641555049153,0.3132119438115237,2.6229248500119534e-07,7.781701054459368e-06,0.06888333653869005,0.001227651091434351,1.0982242329330186e-06,0.005024801868111538,0.013683256072483437,0.3523651582169187,0.008025955259315164,0.0011980162840134678,7.113143951193063e-06,0.00011792570962199847,0.046616029836646235,0.004218080864786086,0.0008639831892957153,0.1373370819054475,5.5358063211339796e-05,4.376658353574266e-09,0.00037192717427753867,0.047554105611912194,0.00010515114536454262,7.354801270181944e-05,0.0001331704052361808,3.331941000507539e-11,1.0826831416411162e-09,4.2847270273650844e-11,3.4364900866083453e-06,0.05555531208528941,0.00029941022824921825,0.0010628710682602687
4.06172688346173e-05,0.9522098922708723,3.76,0.0,0.2961118163673162,0.7067193939634245,0.31618691272062516,2.769669584013183e-07,8.049919337884063e-06,0.0689305243894032,0.001221981087869175,1.0939613285129724e-06,0.005094052069597818,0.013923554635896914,0.355072243777048,0.0079711246518819,0.001212450109577179,7.0870126265790105e-06,0.00011815388731271174,0.046448095419724285,0.004189600630111541,0.0008691441856873718,0.13883084542291288,5.52031573061553e-05,4.385878158832363e-09,0.00037637547637165976,0.04816036714820053,0.00010706192929924102,7.472767633749295e-05,0.0001355747862753284,3.3766238248345996e-11,1.0855539851133894e-09,4.3421465675320866e-11,3.481826875940708e-06,0.05622257457397481,0.000304799854504184,0.0010761255910987577
4.070554458016587e-05,0.9526450323370564,3.76,0.0,0.29306533228862736,0.7037630748818644,0.31919427722472116,2.925713646831612e-07,8.329131240161704e-06,0.06897397297205066,0.0012161450662801208,1.0895804270095776e-06,0.005164735218351764,0.014169609637230159,0.35779075319958314,0.007915875726169657,0.001227174804705365,7.0597514415653726e-06,0.00011836805346389756,0.046271963396409106,0.004160460274058815,0.0008742914002673035,0.1403415927732532,5.5036948531162746e-05,4.3951391143877615e-09,0.0003808491245158848,0.04877141058521674,0.00010900577292499677,7.593156290981116e-05,0.00013803648935494295,3.422015976408371e-11,1.0883213936402515e-09,4.400475328399424e-11,3.5278732118648597e-06,0.056898817085268935,0.0003102571216611806,0.0010893518634899578
4.079382032571444e-05,0.9530836068474041,3.76,0.0,0.2900050537912977,0.7007720961674057,0.32223446917202425,3.0917097338982456e-07,8.61984589916629e-06,0.06901352695692797,0.0012101418342101249,1.08507915462435e-06,0.0052368877624183584,0.014421586764700754,0.3605204423580796,0.00786021446183901,0.0012421985033879456,7.031345539377631e-06,0.00011856755965850967,0.04608754563245437,0.004130653818200413,0.0008794228332150469,0.14186957051595842,5.48592673594444e-05,4.404453903533388e-09,0.0003853466456809185,0.049387165964393714,0.00011098317455065597,7.716015956199158e-05,0.00014055704432421997,3.468124580622437e-11,1.0909804328690048e-09,4.459722289877534e-11,3.574635959591275e-06,0.057584183414087456,0.0003157816043988775,0.0011025417553271624
4.088209607126301e-05,0.9535256259333699,3.76,0.0,0.28693109905041453,0.697745950613113,0.32530792364392225,3.2683601389070054e-07,8.922597529146746e-06,0.06904902499439516,0.0012039702619096183,1.0804551009374423e-06,0.0053105470699491685,0.01467965660988348,0.3632610507376967,0.007804146970198204,0.0012575295915576217,7.0017803164149375e-06,0.00011875173504785042,0.04589475559702379,0.0041001754838516195,0.000884536390663744,0.14341502908825587,5.466994721375709e-05,4.413835667102739e-09,0.00038986645064450045,0.050007556632050476,0.00011299463102147694,7.841395447233748e-05,0.00014313801456173293,3.514956293323824e-11,1.0935259937550008e-09,4.5198958178635136e-11,3.622121495522716e-06,0.05827881886668338,0.0003213727987304183,0.001115686881150665
4.097037181681158e-05,0.9539710984633754,3.76,0.0,0.2838435980570004,0.6946841256623042,0.32841507868200265,3.456420752968936e-07,9.237946640241047e-06,0.06908029954920583,0.001197629286838687,1.0757058206122446e-06,0.005385751444651642,0.014943994783836128,0.36601230068825547,0.0077476794912130905,0.0012731767147363317,6.9710414591521165e-06,0.0001189198860957833,0.045693508551635786,0.004069019716530203,0.0008896298812265974,0.14497822279490388,5.446882488106189e-05,4.423297997041745e-09,0.00039440682817460363,0.05063249889453695,0.0001150406368250277,7.969343592344775e-05,0.00014578099671554265,3.562517247473834e-11,1.0959527898091094e-09,4.5810035951755114e-11,3.6703356528156914e-06,0.05898287017037754,0.000327030118347817,0.0011287786008853634
4.105864756236015e-05,0.954420031954818,3.76,0.0,0.2807426931909511,0.6915861036559628,0.3315563749891633,3.6567053822373386e-07,9.566481306810621e-06,0.0691071767359037,0.0011911179183290235,1.0708288353406297e-06,0.005462540140606278,0.015214782032423067,0.36877389665239907,0.007690818390156333,0.0012891487859034347,6.939114983066058e-06,0.00011907129637416273,0.04548372175058567,0.004037181211852837,0.0008947010124349097,0.1465594097903072,5.425574095045622e-05,4.432854927383114e-09,0.00039896593904015844,0.051261901659975476,0.00011712168305380833,8.099909127921229e-05,0.00014848762031500302,3.610812996102228e-11,1.0982553546289698e-09,4.643052547667861e-11,3.719283663147236e-06,0.05969648537274817,0.0003327528909011134,0.001141808021233231
4.114692330790872e-05,0.9548724324819811,3.76,0.0,0.27762853981198854,0.6884513621092782,0.33473225560326286,3.8700904334602894e-07,9.908818487385365e-06,0.06912947615602338,0.001184435242410532,1.0658216360471022e-06,0.005540953376494707,0.01549220435027935,0.3715455243688838,0.007633570153880498,0.0013054549934125273,6.905987273651106e-06,0.00011920522641520244,0.04526531465330336,0.004004654942912535,0.0008997473871411077,0.14815885205232873,5.40305402752249e-05,4.44252092234444e-09,0.0004035418098573976,0.05189566606615372,0.00011923825642012534,8.233140586340373e-05,0.00015125954725062716,3.659848451283757e-11,1.1004280397721217e-09,4.706048765260493e-11,3.7689700944992886e-06,0.06041981372953974,0.00033854035422400025,0.0011547659977669323
4.123519905345729e-05,0.9553283045797294,3.76,0.0,0.2745013068685553,0.6852793740194174,0.3379431655416345,4.097520008063938e-07,1.0265605397236745e-05,0.06914701073782357,0.0011775804267898035,1.0606816853688115e-06,0.005621032348832716,0.015776453093062012,0.3743268500508878,0.007575941386724068,0.0013221048092870442,6.8716451295176906e-06,0.00011932091362957763,0.04503820914910189,0.0039714361891743,0.0009047664997910451,0.1497768153469588,5.379307245935757e-05,4.452310861246192e-09,0.0004081323267776017,0.052533685094957004,0.00012139083791316481,8.369086173331606e-05,0.00015409847110848211,3.709627819133655e-11,1.102465012978457e-09,4.769997417863549e-11,3.8193987849249024e-06,0.0611530055805179,0.0003443916525024004,0.0011676431377721198
4.132347479900586e-05,0.9557876511429244,3.76,0.0,0.2713611775243722,0.6820696082063437,0.34118955141484913,4.340011408067875e-07,1.0637520930249754e-05,0.06915958657954145,0.0011705527260027395,1.0554064204336335e-06,0.005702819244703829,0.016067725087128285,0.37711751953980716,0.007517938806011452,0.0013391079971862149,6.8360758077016165e-06,0.00011941757229402688,0.04480232979477302,0.003937520566933249,0.0009097557327834081,0.15141356918331872,5.3543192369498686e-05,4.462240019943166e-09,0.0004127352290321015,0.05317584317213493,0.00012357990193506176,8.507793634173723e-05,0.00015700611633360175,3.760154530712601e-11,1.1043602568650444e-09,4.8349026659937585e-11,3.870572772163034e-06,0.06189621221247882,0.000350305832416749,0.0011804298038860842
4.141175054455443e-05,0.9562504733214288,3.76,0.0,0.2682083498025654,0.678821529689391,0.34447186100776933,4.5986610844762887e-07,1.1025277131508592e-05,0.06916700279685893,0.001163351486685032,1.0499932559496475e-06,0.005786357252548649,0.016366222736722304,0.3799171574341316,0.007459569237219895,0.0013564746215356657,6.799267070998317e-06,0.0001194943936245113,0.04455760406546106,0.003902904061354078,0.00091471235246449,0.15306938675765955,5.328076067173748e-05,4.4723240484169105e-09,0.0004173481023345122,0.0538220157547156,0.00012580591411963846,8.649310107974139e-05,0.00015998423720837976,3.811431168330448e-11,1.106107567977609e-09,4.900767565415696e-11,3.922494218503694e-06,0.06264958570856703,0.0003562818392186098,0.0011931161185821477
4.1500026290103e-05,0.9567167704106307,3.76,0.0,0.2650430372465602,0.6755346001007062,0.34779054282649247,4.874651108012989e-07,1.1429620721803537e-05,0.06916905137623089,0.0011559761530764044,1.0444395876414284e-06,0.005871690573759564,0.016672154126444273,0.38272536619525144,0.007400839608636852,0.0013742150545052105,6.7612072378182665e-06,0.0001195505459260741,0.04430396261926225,0.0038675830601539022,0.0009196335057787395,0.15474454488664038,5.300564439589507e-05,4.482578944179331e-09,0.0004219683721837556,0.054472068900910865,0.00012806933173640646,8.793681969409823e-05,0.00016303461664596416,3.8634593872379967e-11,1.107700556619289e-09,4.9675939659832e-11,3.975164331235125e-06,0.0634132787830139,0.00036231851285753317,0.0012056919695464098
4.158830203565157e-05,0.9571865397373661,3.76,0.0,0.2618654695981762,0.6722082781406342,0.35114604560828955,5.16925619482265e-07,1.1851334675058998e-05,0.06916551703388707,0.0011484262724790902,1.0387427960214025e-06,0.005958864428423074,0.016985733121619544,0.3855417252275808,0.00734175694591792,0.0013923399882465586,6.721885233461557e-06,0.00011958517486783491,0.04404133957591786,0.003831554388877295,0.0009245162152942885,0.15643932392634163,5.2717717522217786e-05,4.4930210211023545e-09,0.00042659329701982634,0.05512585883418468,0.00013037059793847829,8.94095465693742e-05,0.00016615906476230913,3.916239832539229e-11,1.109132646679395e-09,5.035382404205156e-11,4.028583277887784e-06,0.06418744460037021,0.0003684145839294612,0.0012181470159995165
4.167657778120014e-05,0.9576597765413407,3.76,0.0,0.25867589349014913,0.668842020071207,0.3545388177949225,5.483851285032184e-07,1.2291239833272624e-05,0.06915617708491624,0.0011407015013101406,1.0329002505959984e-06,0.0060479250700273225,0.01730717945821106,0.3883657899408389,0.007282328365570463,0.001410860435289624,6.681290645448319e-06,0.00011959740380200235,0.043769672810095715,0.003794815347956907,0.0009293573779152123,0.15815400768213864,5.241686160325217e-05,4.503666873239231e-09,0.00043121996140690536,0.05578323147502272,0.0001327101498464874,9.091172487274216e-05,0.00016935941721060117,3.969772051654893e-11,1.1103970774615215e-09,5.104131990283398e-11,4.082750097761621e-06,0.0649722365783326,0.00037456867000997755,0.001230470696002329
4.176485352674871e-05,0.9581364738515941,3.76,0.0,0.2554745731574316,0.6654352802653114,0.3579693069616942,5.819919730784511e-07,1.2750196584795551e-05,0.06914080131630818,0.0011328016101909964,1.0269093143444328e-06,0.006138919773645549,0.01763671883895603,0.39119709077897213,0.007222561069758475,0.001429787757333322,6.639413776490149e-06,0.00011958633435103803,0.04348890425936548,0.0037573637511520448,0.0009341537547270443,0.15988888329393294,5.2102966390367385e-05,4.514533333422864e-09,0.0004358452688946564,0.05644402200319163,0.0001350883936100014,9.244378453869593e-05,0.00017263753323701168,4.0240544002937795e-11,1.1114869029583884e-09,5.17384028618852e-11,4.137662604929245e-06,0.06576780817308235,0.00038077927108438387,0.001242652234813267
4.183138333829189e-05,0.9584980223251336,3.76,0.0,0.2530542789671604,0.662840676806422,0.3605799212475728,6.08835731280439e-07,1.3109228650972328e-05,0.06912508059091836,0.00112673199055067,1.0222945295137436e-06,0.00620880611716692,0.017890567629116623,0.3933354084869126,0.007177297488741917,0.0014443284547789085,6.607000082495051e-06,0.00011956203839482725,0.04327125304005937,0.003728666126681445,0.0009377369519400173,0.16120990733834833,5.185771781851748e-05,4.522879043824983e-09,0.0004393282920645709,0.05694418500993377,0.00013690660049147147,9.361843372455905e-05,0.0001751606435266021,4.0654587633017246e-11,1.1121885604797286e-09,5.2270076912438535e-11,4.179538610446203e-06,0.06637461435699873,0.00038549631510616163,0.0012517323783637546
4.1897913149835066e-05,0.9588615262338719,3.76,0.0,0.25062760221187774,0.660222534576402,0.36321240248445635,6.370630867084069e-07,1.3479995344486915e-05,0.06910569185086896,0.0011205628396798526,1.0175928315153644e-06,0.00627983952192454,0.018149246278331792,0.39547733326143397,0.0071318487926672735,0.0014591120221289454,6.573849460943552e-06,0.00011952358552937847,0.04304838018334072,0.0036995623525595102,0.0009412913083451026,0.16254269072057773,5.160496529938627e-05,4.5313670687042375e-09,0.00044280720448267773,0.05744610983643265,0.000138747187995344,9.481046233735038e-05,0.00017772980381817254,4.107285789334753e-11,1.1127838810145245e-09,5.28071491322338e-11,4.221834170219161e-06,0.06698769590009702,0.00039024380165074787,0.0012607207812835167
4.1964442961378244e-05,0.959226979837524,3.76,0.0,0.24819467730045724,0.6575806191183637,0.3658669400128448,6.66751623713621e-07,1.3862913011604204e-05,0.06908252786105333,0.001114294200892164,1.0128030948061406e-06,0.006352041391880954,0.01841285827210979,0.39762263397562225,0.007086218145380792,0.0014741437212329833,6.539958689521616e-06,0.00011947056803554928,0.04282026608044669,0.003670052154605201,0.0009448152814340131,0.16388735985548902,5.134467226467421e-05,4.5400047813318855e-09,0.0004462804627586172,0.057949712821848715,0.000140610304640173,9.602003498629382e-05,0.0001803458318217915,4.149533227261898e-11,1.1132696894798853e-09,5.334958900892781e-11,4.264546761625206e-06,0.06760711804344012,0.00039502094858867587,0.0012696126118646694
4.203097277292142e-05,0.9595943765299958,3.76,0.0,0.24575564515625636,0.6549146961026976,0.36854372214187053,6.979835493299974e-07,1.4258412718225142e-05,0.06905547884612535,0.001107926161695838,1.0079241980212241e-06,0.006425433469733573,0.018681509095409308,0.39977107031627596,0.007040408730754374,0.0014894289294031502,6.505324845624834e-06,0.00011940257202230655,0.04258689281964612,0.003640135472035324,0.0009483072791897695,0.16524404206897997,5.107680558995748e-05,4.5487995656553565e-09,0.00044974645728753363,0.05845490626609389,0.00014249610098040732,9.72473092805795e-05,0.00018300954999945978,4.192198326173101e-11,1.1136427571921701e-09,5.3897359572897457e-11,4.307673353618571e-06,0.06823294575053775,0.00039982693189696583,0.0012784029818983652
4.20975025844646e-05,0.9599637088127744,3.76,0.0,0.2433106533994677,0.652224531507979,0.3712429359645502,7.308459664317058e-07,1.4666940746578732e-05,0.06902443247980898,0.0011014588554670072,1.0029550256965853e-06,0.006500037841164165,0.01895530624444506,0.40192239252842077,0.006994423749490601,0.0015049731341702185,6.469945326119115e-06,0.00011931917765870823,0.04234824427796195,0.0036098124687779483,0.0009517656671061121,0.1666128655596809,5.0801335782815734e-05,4.557758806226454e-09,0.0004532035107527348,0.05896159829495505,0.00014440472878347153,9.84924352596936e-05,0.00018572178466962408,4.235277801202426e-11,1.113899800368537e-09,5.4450416864274116e-11,4.351210360588266e-06,0.06886524363338115,0.0004046608850577561,0.0012870869499542036
