Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635)
0.010898243669364302,0.6091094280797047,3.76,0.0,0.7286253096636072,0.9742846289335908,0.03223262801086269,1.2253912818579972e-20,3.0323070416927574e-15,0.0004004958165908242,0.0001853632264902308,4.624573592252385e-07,1.6893117435544578e-06,1.782443092378549e-06,0.010036784879199684,0.007711241594180028,3.503748558020811e-07,4.7315153657342536e-08,2.999265002861528e-07,0.0036729507594478955,0.005150348340380075,3.083524857978762e-07,0.010811875730394573,2.1946634964464403e-05,3.0134244175426055e-14,1.1374319253925091e-08,3.0129685833683606e-05,1.264160215888836e-12,9.940064982681685e-11,1.634505404663841e-10,3.191242450488988e-17,2.487358406428249e-12,2.1876174016563535e-17,1.0777313900192695e-11,0.0001283333132499632,8.118654848755887e-11,1.7240516237927292e-07,4.35097420858599e-15,2.626996815302255e-18,1.0996766808062262e-11,7.641984095529054e-15,1.1919363868552272e-06,2.6622173687423377e-13,3.7832559844465883e-17,1.0756307380338786e-07,9.522498675847415e-08,1.7628402886203126e-16,3.744377881104623e-15,2.531456292438948e-09,3.742564213201713e-10,5.7412461858913454e-08
0.011054474937144442,0.6091446401637599,3.76,0.0,0.7277222317524944,0.97359929323171,0.03312590718686525,1.2951080386823354e-20,3.138221019808422e-15,0.00040316992373753843,0.0001875308154565631,4.6519082654892545e-07,1.7152400999119593e-06,1.8194810790652831e-06,0.010362912607865154,0.007783100673657518,3.5656846481545377e-07,4.814036511249866e-08,3.0745215042201853e-07,0.003809907826074474,0.005228118300757173,3.1498001941278705e-07,0.011201476060504336,2.235302898671284e-05,3.125826391337206e-14,1.1958347615739333e-08,3.2005536924013215e-05,1.3657023179617981e-12,1.0145395910542727e-10,1.6807871048832377e-10,3.279096359844212e-17,2.540326993621124e-12,2.2478422979362944e-17,1.1054392740936882e-11,0.0001336940894282742,8.782007712638615e-11,1.8384043563074314e-07,4.641115178275778e-15,2.8389069469516105e-18,1.1464520677624815e-11,7.988927579850664e-15,1.2850829744600196e-06,2.8704015902369143e-13,4.001543452330941e-17,1.1094322986548347e-07,1.0472791935911257e-07,1.903625479400966e-16,3.993702448253133e-15,2.5863540695378075e-09,3.8867348255201613e-10,6.312976576369237e-08
0.011210706204924582,0.6091806680392186,3.76,0.0,0.7268079805743656,0.9729036423549656,0.0340331504579842,1.3686404974440776e-20,3.2481926290157473e-15,0.0004058239278862484,0.00018968537738524592,4.678908686635964e-07,1.7412298827113486e-06,1.8568516862265888e-06,0.010695158183272557,0.00785334571516741,3.6279899327432453e-07,4.8966628238345176e-08,3.1503819062719046e-07,0.003949770527442514,0.005305221318272457,3.216324505456474e-07,0.011599026241904842,2.2759498464013514e-05,3.2406158803458204e-14,1.2563578909719262e-08,3.397122586819743e-05,1.473972019315453e-12,1.0352304187482428e-10,1.7281263455087593e-10,3.368821477975458e-17,2.5936596671624034e-12,2.3093518467197745e-17,1.1336233876835348e-11,0.00013923265482942353,9.490247620478125e-11,1.959005596281593e-07,4.947213024938532e-15,3.0648962901385048e-18,1.1944867736346775e-11,8.349476035983032e-15,1.3840497597467489e-06,3.091611047006446e-13,4.230200311437741e-17,1.1436499682687452e-07,1.1501755260200771e-07,2.0536676342471953e-16,4.2567158352563106e-15,2.6412702776584625e-09,4.0342816784555395e-10,6.93265771391555e-08
0.011366937472704721,0.6092175143470857,3.76,0.0,0.7258825696162442,0.9721976453775342,0.03495438272449513,1.4461888287570888e-20,3.362369158382682e-15,0.0004084580043816336,0.00019182686953715203,4.705576180489177e-07,1.7672792059415557e-06,1.894555414725923e-06,0.011033528755021126,0.007921988596038569,3.690663325765289e-07,4.979381222346096e-08,3.2268278346020476e-07,0.004092533576294088,0.0053816360312591354,3.2830881748928906e-07,0.012004542663803538,2.316595327361943e-05,3.357788739492094e-14,1.3190413075674283e-08,3.602965745922636e-05,1.5893176856360725e-12,1.0560770338408252e-10,1.7765434243442922e-10,3.460448572579796e-17,2.6473593037430873e-12,2.372167229965177e-17,1.1622903023036506e-11,0.00014495347352241398,1.0245769244986183e-10,2.0861299575182652e-07,5.269973540807852e-15,3.3056931175537445e-18,1.2437921839595362e-11,8.724068461951348e-15,1.4891020255904217e-06,3.32644126261212e-13,4.469616271025222e-17,1.1782726155966365e-07,1.2614487174533587e-07,2.213442102961594e-16,4.534022605669665e-15,2.696189167318325e-09,4.1852186804642167e-10,7.603505381674677e-08
0.011523168740484861,0.6092551815232676,3.76,0.0,0.7249460132892285,0.9714812720396575,0.0358896272492777,1.5279635253183015e-20,3.480903279268077e-15,0.0004110723535078672,0.00019395527904013466,4.7319123704450555e-07,1.7933865082200806e-06,1.932593112453466e-06,0.01137802996268928,0.007989042564013334,3.753704329389151e-07,5.062179815423169e-08,3.303841432812439e-07,0.0042381900505138684,0.005457342104772693,3.350082589971151e-07,0.01241804043239089,2.3572310221969634e-05,3.4773394881965754e-14,1.3839248029197153e-08,3.818377403106365e-05,1.7121005370274913e-12,1.077077721739539e-10,1.8260591242976835e-10,3.554009079045385e-17,2.7014294277949554e-12,2.4363100866898914e-17,1.19144684805204e-11,0.00015086108097911964,1.1051060364751924e-10,2.2200611993242064e-07,5.6101261164615126e-15,3.562052211828487e-18,1.2943795053263012e-11,9.113157349109649e-15,1.6005116803824957e-06,3.575502812887153e-13,4.7201924432554934e-17,1.2132890964410532e-07,1.3816312809427205e-07,2.3834417889530515e-16,4.826247528762497e-15,2.7510961102510146e-09,4.3395584422842947e-10,8.328889583832067e-08
0.011679400008265001,0.6092936718037706,3.76,0.0,0.7239983267841559,0.9707544926260876,0.03683890583695085,1.6141859287684258e-20,3.603953283624322e-15,0.0004136671996988171,0.00019607062237167369,4.757919167350419e-07,1.81955055517053e-06,1.9709659846065854e-06,0.011728666016389609,0.008054522174787297,3.817113044383342e-07,5.1450479171234796e-08,3.381405416041253e-07,0.00438673142387429,0.005532320241355497,3.417300163236284e-07,0.012839533496350615,2.3978493086408404e-05,3.5992613357063686e-14,1.4510479762426523e-08,4.043655450284737e-05,1.842694963779564e-12,1.0982310098967971e-10,1.8766947309738246e-10,3.6495351262233963e-17,2.755874209042095e-12,2.5018025305653913e-17,1.221100121514206e-11,0.00015696008499864938,1.1908704414506964e-10,2.3610924126075953e-07,5.96842422405971e-15,3.834755477789529e-18,1.3462597902926058e-11,9.517209312224371e-15,1.7185571800003096e-06,3.8394211669505116e-13,4.9823416727118935e-17,1.2486882894934658e-07,1.5112787819290853e-07,2.5641775992852796e-16,5.1340359935255275e-15,2.8059776140414524e-09,4.497312301316209e-10,9.112338166311649e-08
0.01183563127604514,0.6093329872384684,3.76,0.0,0.7230395259273464,0.9700172778430238,0.03780223901515088,1.7050888611177422e-20,3.731683298432311e-15,0.00041624279034899853,0.00019817294482030515,4.783598755220542e-07,1.8457704395561686e-06,2.0096755961556592e-06,0.012085439779780452,0.008118443228098014,3.8808901683082344e-07,5.227976042225018e-08,3.459503105864588e-07,0.004538147599259336,0.005606552189204425,3.484734341931281e-07,0.01326903477429686,2.4384432800757912e-05,3.723546208491373e-14,1.5204502500573075e-08,4.279101344503e-05,1.981488826569171e-12,1.1195356692685873e-10,1.9284720366383993e-10,3.7470595351697043e-17,2.8106984511154446e-12,2.5686671489699937e-17,1.2512574859093137e-11,0.00016325516670946335,1.2821382947733276e-10,2.5095262061825277e-07,6.345645899608517e-15,4.1246125168440674e-18,1.3994439449184562e-11,9.936705692244257e-15,1.843523439933081e-06,4.118836506568063e-13,5.256488930111038e-17,1.2844591315354842e-07,1.6509702076835916e-07,2.756178935239856e-16,5.458054422232582e-15,2.860821338944751e-09,4.658490348261538e-10,9.957540347137084e-08
0.01199186254382528,0.6093731297015372,3.76,0.0,0.7220696270366939,0.9692695986940505,0.03877964621773723,1.8009172736518986e-20,3.864263575668466e-15,0.0004187993952726052,0.00020026231994547974,4.808953581971154e-07,1.8720455869026043e-06,2.048723887522028e-06,0.01244835285530633,0.008180822702248331,3.945037014249849e-07,5.310955932227262e-08,3.538118492300934e-07,0.004692426944262205,0.005680020747365303,3.552379631793031e-07,0.013706556283870852,2.4790067539661538e-05,3.850184779608394e-14,1.5921708939016306e-08,4.525020017421392e-05,2.1288838011100177e-12,1.14099073011747e-10,1.981413370548126e-10,3.8466158683967554e-17,2.865907596947561e-12,2.6369270367205423e-17,1.2819265850816841e-11,0.00016975108165680273,1.3791878392905409e-10,2.6656748935674517e-07,6.742594230082146e-15,4.432461291185255e-18,1.4539427664772426e-11,1.0372143284520392e-14,1.9757017376861435e-06,4.4144035244843243e-13,5.543071703312367e-17,1.320590651959817e-07,1.8013083136072072e-07,2.959994193591203e-16,5.798990687387201e-15,2.915616107012171e-09,4.823101456520425e-10,1.0868350155752978e-07
0.01214809381160542,0.6094141009039291,3.76,0.0,0.721088646777939,0.9685114263549054,0.0397711459700311,1.9019289507967928e-20,4.001870856292884e-15,0.0004213373063563193,0.00020233884901687085,4.83398635272546e-07,1.8983757587697288e-06,2.088113188703224e-06,0.012817405671700657,0.008241678687397782,4.00955552594049e-07,5.393980574499018e-08,3.6172362934755363e-07,0.004849556329053346,0.0057527097682106695,3.6202316177762975e-07,0.014152109272447998,2.5195342690736362e-05,3.9791664999403176e-14,1.6662490508238834e-08,4.781719788610183e-05,2.285295767365708e-12,1.1625954947884075e-10,2.0355416327501032e-10,3.948238483368126e-17,2.921507730750077e-12,2.706605832712285e-17,1.3131153582122187e-11,0.00017645266098963302,1.4823077161091758e-10,2.829860680649222e-07,7.160097846528477e-15,4.7591688820330305e-18,1.5097669784428497e-11,1.0824035171066656e-14,2.1153896054772543e-06,4.72679120207056e-13,5.842540407561454e-17,1.3570720066085132e-07,1.9629199472917723e-07,3.17619130239378e-16,6.157554533070665e-15,2.970351905729792e-09,4.991153314105253e-10,1.184878978080382e-07
0.01230432507938556,0.6094559024049576,3.76,0.0,0.7200966020212612,0.9677427320474639,0.040776756075436876,2.0083951978616736e-20,4.144688524956869e-15,0.0004238568368367593,0.00020440266022526358,4.858700021736437e-07,1.9247610485428722e-06,2.1278462162035316e-06,0.013192597573285928,0.008301030318341866,4.0744482700836507e-07,5.477044180574034e-08,3.6968419706528034e-07,0.0050095211662893775,0.0058246041576677015,3.6882869551573754e-07,0.014605704348721785,2.5600210881455197e-05,4.110479631068723e-14,1.7427237522069373e-08,5.049512282405908e-05,2.4511551054657213e-12,1.1843495324370587e-10,2.090880284963822e-10,4.0519625068796994e-17,2.977505557688217e-12,2.777727702284326e-17,1.3448320322296371e-11,0.00018336481273710124,1.5917972134948477e-10,3.002415853831074e-07,7.599011409930935e-15,5.10563203975556e-18,1.5669272312101464e-11,1.129291129745476e-14,2.2628907137776606e-06,5.056682566434605e-13,6.155358801050619e-17,1.393892510677289e-07,2.1364563471579096e-07,3.4053582458105197e-16,6.534477992041899e-15,3.0250198930151036e-09,5.162652457271465e-10,1.2903052814425653e-07
0.0124605563471657,0.6094985356246116,3.76,0.0,0.7190935096990397,0.9669634869134447,0.041796493802522164,2.1206014590553717e-20,4.292906864276002e-15,0.0004263583203083941,0.00020645390785428217,4.88309777774908e-07,1.951201883138595e-06,2.167926084568439e-06,0.013573926910579553,0.008358897706908935,4.139718448048654e-07,5.5601421941728856e-08,3.7769217778201893e-07,0.00517230545281607,0.00589568987314007,3.7565433799156717e-07,0.01506735161465277,2.600463200675101e-05,4.24411127966248e-14,1.821633948280152e-08,5.328712348751175e-05,2.6269070666754507e-12,1.2062526911523609e-10,2.1474533765762495e-10,4.157823877216696e-17,3.0339084049370108e-12,2.85031736611807e-17,1.377085132817537e-11,0.00019049252317664554,1.70796656305288e-10,3.1836829688298534e-07,8.060216105293626e-15,5.472777897095008e-18,1.6254341413828903e-11,1.1779319245504781e-14,2.418514745926386e-06,5.40477442837523e-13,6.482004437294322e-17,1.4310416705578208e-07,2.3225934155002106e-07,3.6481036310621825e-16,6.930515808319943e-15,3.07961239278481e-09,5.337604306462403e-10,1.403550738644834e-07
0.01261678761494584,0.6095420018564228,3.76,0.0,0.7180793866654199,0.9661736618878819,0.04283037607221788,2.2388485039798286e-20,4.446723731912611e-15,0.00042884210982082303,0.00020849277164693256,4.907183029832397e-07,1.9776990259174022e-06,2.208356324343743e-06,0.01396139113226017,0.008415301873682359,4.205369910719638e-07,5.6432713085338647e-08,3.8574628342240896e-07,0.005337891813056007,0.005965953918765589,3.824999737615439e-07,0.015537060797959159,2.6408573186855698e-05,4.3800474334251596e-14,1.9030185653987708e-08,5.619637989671229e-05,2.8130123072906133e-12,1.2283051146892419e-10,2.2052856070050463e-10,4.265859442177406e-17,3.090724231250228e-12,2.924400167447745e-17,1.4098835106280629e-11,0.0001978408583170837,1.831137357298871e-10,3.374015041016214e-07,8.544620153369364e-15,5.8615650193880315e-18,1.685298338479312e-11,1.228382544433703e-14,2.582577262995094e-06,5.771777100472795e-13,6.822969235786596e-17,1.4685092146984314e-07,2.5220319691097345e-07,3.9050573906875526e-16,7.346445872193306e-15,3.1341228885537167e-09,5.516013204611796e-10,1.5250699200384474e-07
0.01277301888272598,0.6095863022803184,3.76,0.0,0.7170542495573047,0.9653732275730245,0.04387841964480363,2.3634533301858852e-20,4.606344625593726e-15,0.0004313085773375069,0.00021051945592060373,4.930959402044896e-07,2.004253569913714e-06,2.2491408739382873e-06,0.014354986877962198,0.008470264679785532,4.271407147178558e-07,5.726429431881638e-08,3.938453115519821e-07,0.005506261543832697,0.006035384338416136,3.8936559538052453e-07,0.0160148413842701,2.681200870580395e-05,4.518272997978665e-14,1.9869165145147235e-08,5.922610290589839e-05,3.0099471689567534e-12,1.250507230053982e-10,2.2644022986629428e-10,4.376106900272475e-17,3.147961595016836e-12,3.000002031681912e-17,1.4432363236120403e-11,0.00020541496547773474,1.9616427959009906e-10,3.5737757367387186e-07,9.053159302042829e-15,6.272983896867949e-18,1.7465304594764922e-11,1.2807015667046341e-14,2.7553995603071634e-06,6.158414095484146e-13,7.178759892816425e-17,1.5062851232050268e-07,2.7354979622086226e-07,4.176871329393999e-16,7.783069642946092e-15,3.1885460202881527e-09,5.697882456340657e-10,1.6553354463479957e-07
0.01292925015050612,0.6096314379748669,3.76,0.0,0.7160181146571923,0.9645621541129246,0.044940641306024195,2.494748954700695e-20,4.7719826104420455e-15,0.00043375811299258747,0.0002125341885465785,4.95443072182473e-07,2.030866936133577e-06,2.2902840860333104e-06,0.01475471007140032,0.008523808759169893,4.3378352925538006e-07,5.809615680516408e-08,4.0198814809030215e-07,0.005677394660422059,0.00610397020677207,3.9625130220092657e-07,0.016500702748370122,2.721491993662974e-05,4.6587718346560026e-14,2.0733667090595532e-08,6.237953356021665e-05,3.2182040230678156e-12,1.272859755056876e-10,2.3248294036536407e-10,4.488604819248784e-17,3.2056296485555445e-12,3.077149479131885e-17,1.477153040495144e-11,0.00021322007495952063,2.0998279611159405e-10,3.7833395655203724e-07,9.586797326983083e-15,6.7080576150236866e-18,1.809141187523245e-11,1.3349495650059772e-14,2.937308516469534e-06,6.565421808455294e-13,7.549898331500014e-17,1.544359656042204e-07,2.963742680502458e-07,4.464219701124783e-16,8.241212577297166e-15,3.2428775658746596e-09,5.883214368819412e-10,1.7948382691218902e-07
0.01308548141828626,0.6096774099305304,3.76,0.0,0.714970997758861,0.9637404110683345,0.04601705805199329,2.633086690164286e-20,4.94385968340517e-15,0.0004361911239512854,0.00021453722023256664,4.977601002295717e-07,2.057540876100992e-06,2.331790751792172e-06,0.015160556014212323,0.00857595745083128,4.404660141109139e-07,5.8928303962839296e-08,4.101737773798377e-07,0.00585126994374332,0.006171701618048388,4.0315730575826054e-07,0.01699465428522615,2.761729527280795e-05,4.8015267999818764e-14,2.1624081753578355e-08,6.56599425256466e-05,3.4382920523267482e-12,1.2953637219470704e-10,2.3865936181136675e-10,4.603392808838157e-17,3.2637381647072577e-12,3.15586974350571e-17,1.5116434871148863e-11,0.00022126150184590006,2.2460504167361798e-10,4.0030920745197614e-07,1.014652657390539e-14,7.167843398451662e-18,1.873141308435958e-11,1.3911892982060808e-14,3.1286364322352876e-06,6.993549180322334e-13,7.936922548661574e-17,1.582723380073272e-07,3.2075429147167804e-07,4.767800198531455e-16,8.721724586804659e-15,3.297114426473674e-09,6.072010295294169e-10,1.9440879401132324e-07
0.013241712686066399,0.6097242190632011,3.76,0.0,0.7139129140352155,0.9629079672927607,0.04710768727271122,2.7788385311057833e-20,5.122206894781232e-15,0.00043860803371327436,0.00021652882354147737,5.000474435803514e-07,2.084277463490851e-06,2.3736660879165842e-06,0.015572519479913725,0.008626734731687844,4.47188813177739e-07,5.976075100292472e-08,4.1840127882775185e-07,0.0060278649884244985,0.006238569672738642,4.100839249536475e-07,0.017496705539806288,2.8019130038036295e-05,4.946519785314286e-14,2.2540800588383296e-08,6.907062958253843e-05,3.67073752137225e-12,1.3180204573552865e-10,2.449722337134973e-10,4.7205114211222343e-17,3.322297491832122e-12,3.2361907035212626e-17,1.5467178167456242e-11,0.00022954464790874264,2.4006804644959536e-10,4.2334300446721117e-07,1.0733368458878827e-14,7.653433027294819e-18,1.9385416977309516e-11,1.4494857545207548e-14,3.329720861297322e-06,7.443557340785853e-13,8.340387030162062e-17,1.6213671946584848e-07,3.4677011055457524e-07,5.088334544509672e-16,9.225480469742513e-15,3.3512546202966608e-09,6.264270678616463e-10,2.1036128699587127e-07
0.013397943953846539,0.6097718662263261,3.76,0.0,0.7128438779085381,0.9620647908101292,0.04821254693349892,2.9323934943264136e-20,5.307263172578428e-15,0.0004410092814331947,0.00021850929175240157,5.023055382831778e-07,2.1110790888982314e-06,2.415915734612474e-06,0.015990594807080618,0.008676165150832279,4.539526354290942e-07,6.059352470230818e-08,4.266698252532881e-07,0.006207156251495876,0.006304566462864799,4.170315803299434e-07,0.018006866334689533,2.8420426310065027e-05,5.0937317561191456e-14,2.348421588599007e-08,7.261492315893789e-05,3.9160839892549754e-12,1.340831582517675e-10,2.514243609561104e-10,4.840002117097321e-17,3.381318532664949e-12,3.318140860046735e-17,1.5823864979720632e-11,0.0002380750036045479,2.5641013130187864e-10,4.4747616880064625e-07,1.134837397323287e-14,8.165953311124895e-18,2.0053533611651743e-11,1.509906154507866e-14,3.5409044359447348e-06,7.916219238372394e-13,8.760863067060552e-17,1.6602823555859656e-07,3.7450454544426046e-07,5.426568944461888e-16,9.753380343846339e-15,3.405297247427339e-09,6.459995095055094e-10,2.273960573678839e-07
