Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32)
0.04682094769850596,0.6447571236321835,3.76,0.0,0.11008580888564291,0.23779769664018435,0.9129397690186514,7.834790495701152e-13,3.452687949352951e-10,0.0011607266452108682,0.00041987354798065073,3.2299388713285053e-07,4.6002273404758466e-05,0.0002562025566232348,0.2683590381744702,0.002149694719440434,1.9732334326544036e-05,2.7999484205622864e-07,1.0721436996102847e-05,0.024539129594520138,0.0038498011918076933,7.2494510823287166e-06,0.49119094350791304,6.216724001369683e-05,1.0361553118340988e-12,6.8431081469148586e-06,0.008544687092775081,3.039077925205546e-08,9.293823915669551e-09,1.1358481448748223e-07,5.186873552607854e-15,5.7623646096621114e-11,3.4769477463474342e-15,1.281089475791922e-09,0.058453817961809845,3.897749186750993e-06,0.0001714760949477031,6.951027803647713e-12,5.5901820249391036e-14,1.3749148481869403e-09,1.6615308523504772e-10,7.375535086159119e-05,1.535900560796762e-11,4.4263625119490993e-13,1.5663830183586862e-06,6.775527957433888e-05,4.614945553072226e-12,9.796576344887092e-12,6.097262948898445e-08
0.04687423622390325,0.6448758894967352,3.76,0.0,0.10847343381172374,0.2346068866551393,0.9165184281280301,8.285535297684271e-13,3.556187607849844e-10,0.001158159285365302,0.00041495209482619443,3.178964995838524e-07,4.6237322161098726e-05,0.0002595788524771448,0.2687384725040641,0.0021079886715082282,1.9853866765068388e-05,2.760513358353659e-07,1.0709797366433589e-05,0.024273487011562178,0.0037988227179433197,7.216560125480046e-06,0.4929165475802188,6.095802314647158e-05,1.0523071669605876e-12,6.89813561968787e-06,0.008547214791153876,3.071472520866656e-08,9.377833162513153e-09,1.1527768157635993e-07,5.192509591193535e-15,5.724156688926491e-11,3.480738560729511e-15,1.2822560869730924e-09,0.05901923350287941,3.954947322572641e-06,0.00017162351183524395,7.005067523122795e-12,5.662608109991808e-14,1.3763652650558537e-09,1.6993550165002013e-10,7.261377241760982e-05,1.512138581658442e-11,4.491182650614614e-13,1.5555716368958265e-06,6.668663862604696e-05,4.669854918903969e-12,9.957461558509228e-12,6.151139811583834e-08
0.046927524749300537,0.6449930763103167,3.76,0.0,0.10687599956964325,0.2314280324657252,0.9200818980801102,8.758990881360453e-13,3.6615278131159055e-10,0.0011554228163414865,0.000410006590861957,3.1279130745712633e-07,4.646555587644017e-05,0.00026295886208629426,0.26910530613227246,0.002066728459089718,1.9971373344691702e-05,2.7206897544074726e-07,1.0694974181229459e-05,0.024006949071307758,0.0037478886732927414,7.181462985183849e-06,0.4946267059979643,5.9752439079318355e-05,1.0685069659225492e-12,6.95211130489293e-06,0.008549109940657306,3.103332523526446e-08,9.460363899403055e-09,1.1697553036793506e-07,5.196572021250421e-15,5.684374519225938e-11,3.4834746891605176e-15,1.2830381616242393e-09,0.05958782549360009,4.011871492857718e-06,0.00017175008644593372,7.058669887748561e-12,5.734530975432145e-14,1.3775482973658305e-09,1.737713346262151e-10,7.148444982594042e-05,1.4886315917934577e-11,4.556002085762363e-13,1.5445321750134142e-06,6.562967380580677e-05,4.7242212409943495e-12,1.0119425581551206e-11,6.204686209676974e-08
0.04698081327469782,0.6451086502772766,3.76,0.0,0.10529387690825444,0.22826199323415544,0.9236292022854681,9.255926755720772e-13,3.768644084918057e-10,0.0011525162072496724,0.0004050397296223512,3.076809477496967e-07,4.6686679454754626e-05,0.0002663401011422783,0.2694594806267681,0.002025923952094384,2.0084652288730296e-05,2.680508488766504e-07,1.0676938334628777e-05,0.02373962749917251,0.003697018550559229,7.14416309407799e-06,0.49632088341551134,5.8551297589382284e-05,1.0847337261391415e-12,7.004969467801725e-06,0.008550374435075907,3.134614120606571e-08,9.541297040464208e-09,1.1867713390274603e-07,5.199030474749181e-15,5.6430374187908825e-11,3.4851357640190842e-15,1.283428493505226e-09,0.06015948271680247,4.068457284062891e-06,0.00017185552943529408,7.111767687120306e-12,5.805856584279542e-14,1.3784596872532232e-09,1.776590568954572e-10,7.036766094808192e-05,1.465385367946728e-11,4.620768243042187e-13,1.533268578798691e-06,6.458465326817021e-05,4.777980198907834e-12,1.0282291861214673e-11,6.257842888914574e-08
0.04703410180009511,0.6452225786515028,3.76,0.0,0.10372742685805815,0.22510962951289662,0.9271593631499678,9.77710053490536e-13,3.8774645667195247e-10,0.0011494386414040263,0.00040005424390915866,3.0256810080460076e-07,4.690040118599503e-05,0.0002697200059728759,0.2698009516145038,0.001985584660397599,2.0193503103366806e-05,2.6400012149522564e-07,1.0655666207130605e-05,0.023471636605530633,0.0036462320382448076,7.104668008357516e-06,0.49799855183450464,5.735540252662293e-05,1.10096557865309e-12,7.0566447268398155e-06,0.008551010874712984,3.165273264514795e-08,9.620512434704178e-09,1.2038121904085745e-07,5.19985676542165e-15,5.600167840346096e-11,3.485702879383353e-15,1.2834204107112592e-09,0.060734089527341,4.124638900396658e-06,0.00017193956948392678,7.164291419105641e-12,5.876488190120172e-14,1.379095499707002e-09,1.815969976414901e-10,6.926367079651355e-05,1.4424054195230573e-11,4.68542710077221e-13,1.5217851156226875e-06,6.355183164036852e-05,4.831066603989232e-12,1.0445872932890645e-11,6.310549145943954e-08
0.0470873903254924,0.6453348300389906,3.76,0.0,0.10217699998085686,0.22197180181846315,0.9306714036941302,1.032325525796789e-12,3.987909890624733e-10,0.0011461895233665115,0.0003950528998360147,2.9745548434702616e-07,4.710643355391741e-05,0.0002730959372516245,0.2701296891433546,0.001945719716212099,2.0297727191657567e-05,2.5992002769380056e-07,1.0631139869099749e-05,0.02320309309853474,0.003595548983255428,7.06298947772465e-06,0.49965919169596623,5.6165549665555186e-05,1.1171798135847949e-12,7.10707225660355e-06,0.008551022581082089,3.1952657985677346e-08,9.69788918338175e-09,1.2208646780725294e-07,5.199025031855929e-15,5.5557913681559276e-11,3.4851586869612157e-15,1.2830078098846402e-09,0.06131152593801131,4.180349323330975e-06,0.0001720019546182762,7.216169418878593e-12,5.946326536484002e-14,1.379452140230687e-09,1.855833410238048e-10,6.817273130800203e-05,1.4196969839011271e-11,4.749923283456468e-13,1.510086372262991e-06,6.25314498630461e-05,4.883414569612387e-12,1.0609970612430408e-11,6.362742947577093e-08
0.04714067885088968,0.6454453744565802,3.76,0.0,0.1006429357072595,0.21884936930774693,0.9341643490554103,1.0895112703744371e-12,4.0998930852273817e-10,0.0011427684848399485,0.0003900384909102192,2.923458473100868e-07,4.730449405291644e-05,0.0002764651843277325,0.27044567797277996,0.0019063378590382916,2.0397128493649594e-05,2.558138623117757e-07,1.0603347258405121e-05,0.02293411590105812,0.0035449893553949766,7.019143497194406e-06,0.5013022928720319,5.4982524690111633e-05,1.1333529369362381e-12,7.156188001047062e-06,0.00855041360874031,3.224547592589102e-08,9.773305980748871e-09,1.2379151892297972e-07,5.196511872778418e-15,5.509936697069251e-11,3.4834874867908324e-15,1.2821851885397892e-09,0.06189166771024192,4.2355204896925244e-06,0.00017204245340835797,7.267328017875762e-12,6.015270095996662e-14,1.3795263707644136e-09,1.8961612555771137e-10,6.70950811646848e-05,1.3972650227424454e-11,4.814200168594349e-13,1.4981772521430998e-06,6.152373507247376e-05,4.934957692184338e-12,1.0774376305310753e-11,6.414361072347977e-08
0.04719396737628697,0.6455541831240783,3.76,0.0,0.09912556149936784,0.21574318804134004,0.9376372284575367,1.149336939148901e-12,4.213319490220546e-10,0.0011391753929529424,0.00038501383129419333,2.872419641898485e-07,4.749430601145794e-05,0.0002798249690466586,0.2707489179120879,0.001867447416475339,2.0491514106283597e-05,2.516849720974669e-07,1.0572282373080152e-05,0.02266482590192845,0.0034945732005993123,6.973150407790713e-06,0.5029273559454764,5.380710063217088e-05,1.1494607148452392e-12,7.203928863831826e-06,0.008549188758811908,3.253074665963763e-08,9.846641444315197e-09,1.2549496970645694e-07,5.192296486067362e-15,5.462635621204912e-11,3.480675320423952e-15,1.28094767833493e-09,0.06247438648364806,4.290083448595328e-06,0.00017206085646645773,7.31769167694803e-12,6.083215267964089e-14,1.3793153287062929e-09,1.936932426614645e-10,6.603094558475576e-05,1.3751142176668235e-11,4.878199982433106e-13,1.4860629708033968e-06,6.0528900473683066e-05,4.985629225907546e-12,1.0938871207218499e-11,6.465339220353648e-08
0.04724725590168426,0.6456612291245186,3.76,0.0,0.09762519218049197,0.21265410950178867,0.9410890768903136,1.2118693085760506e-12,4.328086799809098e-10,0.0011354103538875656,0.00037998174892996085,2.8214662721970294e-07,4.767559942259679e-05,0.0002831724516922302,0.27103942405039666,0.0018290562891050298,2.0580694993202483e-05,2.475367452618549e-07,1.0537945362103608e-05,0.022395345732007833,0.0034443206009900596,6.9250348575476435e-06,0.5045338932739748,5.2640035823270136e-05,1.1654782527539539e-12,7.250232935646788e-06,0.008547353587850824,3.2808033493338365e-08,9.917774524425602e-09,1.2719537898056768e-07,5.1863607814800995e-15,5.413922950831016e-11,3.476710046533497e-15,1.2792910716595005e-09,0.06305954990078157,4.343968586001832e-06,0.0001720569776469429,7.367183215786251e-12,6.150056705288883e-14,1.3788165405549339e-09,1.978124379434477e-10,6.498053617920164e-05,1.3532489673058123e-11,4.941863940129467e-13,1.4737490506946373e-06,5.954714526311566e-05,5.0353623067378685e-12,1.110322686472877e-11,6.515612180734705e-08
0.047300544427081544,0.6457664868704873,3.76,0.0,0.0961421293163132,0.20958297912993745,0.9445189367664253,1.2771715003751326e-12,4.4440851285120456e-10,0.001131473714262721,0.000374945079842389,2.770626398480483e-07,4.784811175313515e-05,0.00028650473706773864,0.2713172269254216,0.0017911719381641755,2.066448664771231e-05,2.433726026391808e-07,1.0500342628878224e-05,0.02212579953231137,0.0033942516346613287,6.874825778761442e-06,0.5061214300112883,5.148207204862006e-05,1.181380081234508e-12,7.2950397298421515e-06,0.008544914414221306,3.307690439202685e-08,9.986584893037651e-09,1.2889126919549532e-07,5.1786894888113135e-15,5.3638364529735583e-11,3.4715814134584e-15,1.277211847508296e-09,0.0636470217440853,4.397105857183493e-06,0.00017203065522464068,7.415724067781288e-12,6.215687664844035e-14,1.3780279310331857e-09,2.0197131322888902e-10,6.394405085789565e-05,1.3316733853791331e-11,5.005132373159957e-13,1.4612413147695951e-06,5.857865459123014e-05,5.084090160825886e-12,1.1267205849712016e-11,6.5651140265483e-08
0.04735383295247883,0.6458699325993672,3.76,0.0,0.09467666061613318,0.20653063483459078,0.9479258596101185,1.3453022846839996e-12,4.5611969179035255e-10,0.0011273660691240568,0.0003699066612446487,2.7199281099548105e-07,4.8011588844063284e-05,0.000289818878528591,0.27158237264983187,0.0017538013722710358,2.074270973733925e-05,2.391959883244125e-07,1.0459486998474112e-05,0.021856312708301805,0.0033443863330722802,6.822556513411109e-06,0.5076895051246297,5.033393243608776e-05,1.1971402028559281e-12,7.3382903615431105e-06,0.008541878322523936,3.333693313935788e-08,1.0052953283544227e-08,1.3058112806361867e-07,5.1692702941679715e-15,5.3124168263527874e-11,3.4652811505411637e-15,1.2747072039322921e-09,0.06423666208738911,4.449424939691817e-06,0.00017198175302701884,7.463234404421013e-12,6.280000201112201e-14,1.376947840910624e-09,2.061673251277329e-10,6.292167370598529e-05,1.3103912981533424e-11,5.067944846151594e-13,1.4485458789440925e-06,5.762359954447151e-05,5.131746287615979e-12,1.1430561959632663e-11,6.613778225176001e-08
0.04740712147787612,0.6459715442078214,3.76,0.0,0.09322905932866425,0.2034979054150719,0.9513089078436621,1.4163161240284735e-12,4.679297099445117e-10,0.001123088266808989,0.0003648693241984629,2.6693994614829747e-07,4.816578567461876e-05,0.0002931118844354929,0.2718349230051621,0.0017169511339153473,2.0815190858511463e-05,2.3501035840477117e-07,1.041539771835138e-05,0.021587011663092185,0.0032947446365010394,6.768264715769941e-06,0.5092376724527767,4.919631936904426e-05,1.2127321788586726e-12,7.379927741923353e-06,0.008538253165981764,3.358770107421491e-08,1.011676194612084e-08,1.3226341284293186e-07,5.1580939193976284e-15,5.259707551165512e-11,3.4578030214273588e-15,1.271775076371332e-09,0.06482832746588597,4.500855462617289e-06,0.00017191016154947134,7.509633395931362e-12,6.342885530620324e-14,1.3755750426699886e-09,2.1039778734908484e-10,6.191357489999969e-05,1.2894062427324216e-11,5.130240324840102e-13,1.4356691432606268e-06,5.668213713518634e-05,5.178264696097799e-12,1.1593040904389088e-11,6.661537789457408e-08
0.047460410003273404,0.6460713013975155,3.76,0.0,0.09179958367563402,0.20048560897333803,0.95466715658244,1.4902627490017611e-12,4.798253564079354e-10,0.0011186414025499752,0.00035983588811915306,2.6190684166609747e-07,4.831046692562944e-05,0.0002963807271297692,0.27207495548057087,0.0016806272909526178,2.0881763080941245e-05,2.3081917264171945e-07,1.03681003888245e-05,0.021318023520497963,0.0032453463503620533,6.71199210950155e-06,0.5107655017422508,4.80699127025386e-05,1.2281292624045944e-12,7.41989684021597e-06,0.008534047566717764,3.382879884921548e-08,1.0177895105808929e-08,1.339365545552784e-07,5.145154157986383e-15,5.2057547720752484e-11,3.4491428482335943e-15,1.2684141463546387e-09,0.06542187105878261,4.5513273285766295e-06,0.00017181579906546443,7.554839638105436e-12,6.404234568902383e-14,1.3739087365758648e-09,2.1465987807512116e-10,6.0919910732693826e-05,1.2687214675986877e-11,5.19195729551953e-13,1.4226177818747137e-06,5.575441033705691e-05,5.2235801544015374e-12,1.1754381671644091e-11,6.708325575201035e-08
0.04751369852867069,0.646169185695501,3.76,0.0,0.09038847633257399,0.19749455135486285,0.9579996954000547,1.5671851583688386e-12,4.917926971451084e-10,0.0011140268214516237,0.0003548091537495705,2.5689627878859167e-07,4.8445408041383655e-05,0.00029962234781578847,0.2723025632555413,0.00164483542733503,2.0942266550220254e-05,2.2662588447237824e-07,1.031762711248471e-05,0.021049475841580168,0.0031962111000320283,6.65378468224039e-06,0.5122725796359908,4.695536797236726e-05,1.2433044584079346e-12,7.4581448823813365e-06,0.008529270914066824,3.405982729867814e-08,1.0236239264930297e-08,1.3559895742475055e-07,5.1304480148743454e-15,5.150607260914788e-11,3.439298605240759e-15,1.2646238745836931e-09,0.06601714288350116,4.600770865521076e-06,0.0001716986126152043,7.598771278332387e-12,6.46393811937159e-14,1.3719485609377166e-09,2.189506392097421e-10,5.994082358106866e-05,1.2483399319726028e-11,5.253033915268286e-13,1.4093987319620051e-06,5.484054815595108e-05,5.26762838692164e-12,1.1914316768084842e-11,6.75407445246629e-08
0.04756698705406798,0.6462651805399088,3.76,0.0,0.08899596395974557,0.19452552462008663,0.9613056300601366,1.6471189573526804e-12,5.038170643869938e-10,0.0011092461305810394,0.0003497918942730861,2.5191101106180783e-07,4.85703963304382e-05,0.00030283366243723345,0.27251785512454263,0.001609580629219564,2.0996549685519247e-05,2.22433926663166e-07,1.0264016507486503e-05,0.02078149633627677,0.003147358284953039,6.593692706673072e-06,0.5137585106158149,4.5853314551089314e-05,1.258230584406279e-12,7.494621468323917e-06,0.008523933358299894,3.4280399628035555e-08,1.029168368665581e-08,1.3724900225043693e-07,5.113975805609692e-15,5.094316196258739e-11,3.4282704853932226e-15,1.2604045233604103e-09,0.06661399000315077,4.6491170130757085e-06,0.00017155857880326024,7.641346201887522e-12,6.521887194665176e-14,1.3696946210413618e-09,2.2326697662693092e-10,5.8976441788175676e-05,1.2282643034013335e-11,5.31340828475778e-13,1.3960191814787622e-06,5.394066568414803e-05,5.310346309192607e-12,1.2072572561364939e-11,6.798717310985247e-08
0.047620275579465264,0.6463592713095557,3.76,0.0,0.08762225680009003,0.1915793055485695,0.9645840842027048,1.7300954158643363e-12,5.158832111268763e-10,0.0011043011852810228,0.00034478685256563357,2.4695376089926545e-07,4.868523075696734e-05,0.00030601157367831825,0.2727209553485568,0.0015748674820698064,2.104446944087023e-05,2.1824670625252596e-07,1.0207313331804774e-05,0.02051421257358112,0.0030988070371422653,6.531770033556903e-06,0.51522291788527,4.476435441105099e-05,1.2728804508468863e-12,7.529278800764278e-06,0.008518045800415463,3.449014368959154e-08,1.0344121025565943e-08,1.38885059438138e-07,5.095741044791455e-15,5.0369349940755375e-11,3.4160608257393386e-15,1.2557571306733728e-09,0.06721225674285557,4.6962977926610794e-06,0.0001713957047137961,7.682482745350067e-12,6.577973859099931e-14,1.367147470948181e-09,2.276056758120999e-10,5.802687981171558e-05,1.2084969608646181e-11,5.37301847101013e-13,1.3824865558741316e-06,5.305486419398114e-05,5.35167229842541e-12,1.2228871821389581e-11,6.842187388292532e-08
0.04767356410486255,0.6464514453468644,3.76,0.0,0.086267548319783,0.18865665417815,0.9678342009981096,1.8161406418631814e-12,5.279753287695249e-10,0.001099194076293168,0.00033979673655933074,2.42027220178149e-07,4.878972245699495e-05,0.00030915297556590024,0.27291200345672967,0.0015407000725074166,2.1085890727369428e-05,2.140675994255155e-07,1.0147568505068885e-05,0.020247751686989366,0.003050576180121977,6.46807422179746e-06,0.5166654442010514,4.368906084311342e-05,1.287226965218668e-12,7.562071968385958e-06,0.008511619884149467,3.468870051810391e-08,1.0393447433064424e-08,1.405054888753299e-07,5.075750509327515e-15,4.978519313163512e-11,3.402674149775913e-15,1.2506835250137613e-09,0.06781178491248317,4.742246385539652e-06,0.0001712100286359501,7.722099795435618e-12,6.632091270026509e-14,1.364308093746712e-09,2.319634033492005e-10,5.7092238438722795e-05,1.1890399992294383e-11,5.431802534759548e-13,1.3688085040000812e-06,5.218323132884734e-05,5.391546367164616e-12,1.2382934176431281e-11,6.884418797663338e-08
0.047721523777720105,0.6465327543404895,3.76,0.0,0.08506470066454316,0.18604703185429958,0.9707343865666321,1.8962112893361277e-12,5.388666798074928e-10,0.0010944609701322155,0.00033532059039645005,2.3762176938154265e-07,4.887477834726645e-05,0.0003119464515387455,0.27307376964075436,0.0015104189704726132,2.111751106812699e-05,2.1031608467211723e-07,1.009124495005154e-05,0.0200087449334407,0.0030074576130703977,6.4092832087725625e-06,0.5179447308159559,4.273343076906045e-05,1.2998571361498034e-12,7.589957203817127e-06,0.008505386474620633,3.4857553607274594e-08,1.0435098517009085e-08,1.4194913071284418e-07,5.056266348157292e-15,4.925108221298294e-11,3.3896254793787975e-15,1.2457550796002226e-09,0.06835230620732999,4.7824922630146214e-06,0.00017102348138847744,7.75638916030565e-12,6.679025799551386e-14,1.3615040131286758e-09,2.358987678969411e-10,5.626389037549353e-05,1.1717956072280396e-11,5.483951287503358e-13,1.3563804076196406e-06,5.141093746472404e-05,5.426143575693137e-12,1.2519442041477718e-11,6.921314078622668e-08
