rxn_eqn,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T
C2H3F2(64) + CH2(T)(18) <=> CH2CF2(57) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.123987358954327e-05,8.225017403512611,1881.9046750775865
C2H3F2(65) + CH3(19) <=> CH2CF2(57) + CH4(5),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.122849449544324e-05,8.225017309926967,1881.8978541087101
S(613) <=> S(687),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.122698446186112e-05,8.225017297507923,1881.9041744880374
O2(2) + S(12715) <=> HO2(11) + S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.122306526562959e-05,8.225017265275085,1881.90039666759
2-BTP(1) + CH2CO(28) <=> HCCO(21) + S(140),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.094081145653129e-05,8.22501494392118,1881.9012232902392
S(28806) <=> S(28762),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.08406406475911e-05,8.225014120081461,1881.9033149625338
S(127) + S(164) <=> S(681),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,8.042884316314507e-05,8.225010733315125,1881.9033889159266
BR(90) + CHF2(82) <=> CF2BR(96) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.999200522764797e-05,8.225007140607374,1881.902394280175
C2H5(32) + C3H3(3807) <=> C#CC(2921) + C2H4(30),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.888572034730242e-05,8.224998042134139,1881.9081286731441
CBr(372) + CH3(19) <=> CH2Br(362) + CH4(5),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.87172859022988e-05,8.224996656870436,1881.8994993666333
C3H2O(249) <=> C2H(22) + HCO(15),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.850131325126568e-05,8.224994880635924,1881.8957977434154
BR(90) + CH3CO(34) <=> CH2CO(28) + HBR(92),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,-7.826908010426894e-05,8.223705546167588,1881.8863209831309
S(127) + S(164) <=> S(613),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.793226608178859e-05,8.224990200593258,1881.9033460076503
S(15746) <=> S(15745),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.763503472318509e-05,8.224987756058754,1881.8998360783417
CH2Br(362) + S(3961) <=> C3H2O(249) + CBr(372),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.760636956582106e-05,8.224987520306488,1881.9022943387638
CH2CO(28) + O2(157) <=> CH2CO(28) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.750857102281339e-05,8.224986715977114,1881.9021790054635
S(15522) + S(24520) <=> S(14846) + S(24320),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.737434452604429e-05,8.224985612051524,1881.9070750707244
CF3(45) + S(12715) <=> CHF3(42) + S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.674587342292426e-05,8.224980443285673,1881.895011349485
CH3O(27) + S(811) <=> CH2O(20) + S(2474),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.614155293313938e-05,8.224975473142901,1881.9048069467535
CH2Br(362) + S(150) <=> FCBr(2160) + S(4178),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.612681653802535e-05,8.224975351945641,1881.9064457678332
CH2CHO(35) + H(6) <=> CH2CO(28) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.574720179586752e-05,8.224972229861418,1881.9016161983707
CHO2(204) + O2(2) <=> CO2(14) + HO2(11),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.573852676039203e-05,8.224972158514896,1881.907426848616
S(1256) <=> CF3(45) + S(164),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.547346044281913e-05,8.224969978516924,1881.8999628020317
HBR(92) + HCCO(21) <=> BR(90) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.50332584981675e-05,8.224966358142387,1881.9737331603706
O(7) + S(8163) <=> S(7525),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.497888027177007e-05,8.224965910916861,1881.8964082586822
CH2O(20) + O2(157) <=> CHO2(204) + OH(4),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.455679189712255e-05,8.22496243951465,1881.8938956465513
C#CC(2921) + O(7) <=> C3H3(3807) + OH(4),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.375417491031734e-05,8.22495583851223,1881.8951854999516
CH2(T)(18) + FCBr(2160) <=> CH2Br(362) + CH2F(46),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.304408859990596e-05,8.22494999851441,1881.8940847086865
O2(2) + S(14846) <=> S(15544),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.290914206919722e-05,8.22494888866701,1881.907161433748
C3H3(3807) + CH2O(20) <=> C#CC(2921) + HCO(15),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.286402321459665e-05,8.224948517593791,1881.905896056372
CH2(T)(18) + CH2OH(33) <=> CH2O(20) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.269328349262329e-05,8.224947113370686,1881.8936076058596
S(813) <=> S(815),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.253668885952514e-05,8.224945825481731,1881.9025929077095
S(12715) <=> S(811),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.225555348761115e-05,8.224943513326243,1881.9012330831197
C3HO(6390) + CHO2(204) <=> C3H2O(249) + CO2(14),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.189066364095953e-05,8.224940512344704,1881.9068609512244
C2H3F2(65) + OH(4) <=> CH2CF2(57) + H2O(3),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.1679644952367e-05,8.224938776853309,1881.909585186309
CH3O(27) + S(130) <=> 2-BTP(1) + CH2O(20),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.150480952202924e-05,8.224937338945667,1881.9035016255173
C3H3(4811) <=> C2H(22) + CH2(T)(18),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.118176438977693e-05,8.224934682109673,1881.904185139087
CH3CO(34) + S(164) <=> CH2CO(28) + S(140),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.060850690096325e-05,8.22492996743987,1881.9025010613805
C2H3F2(65) + CH2(T)(18) <=> CH2CF2(57) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,7.0081791426262e-05,8.224925635547846,1881.8998160621704
S(13492) <=> S(13254),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.95565453123161e-05,8.224921315740358,1881.8986949977132
S(10552) + S(164) <=> S(12867),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.949177141649712e-05,8.224920783017216,1881.9010593089124
C3H3(3807) + HO2(11) <=> C#CC(2921) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.916923871572732e-05,8.224918130395638,1881.8976141606388
C2H5(32) + O(7) <=> CH2O(20) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.843142709606734e-05,8.224912062375191,1881.9144956902114
CH3(19) + CH3CHO(36) <=> CH2CHO(35) + CH4(5),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.805944550401114e-05,8.22490900306866,1881.8996920734066
CH3(19) + S(130) <=> CBr(372) + CF3CCH(84),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.792024068788828e-05,8.224907858199634,1881.8984006949095
CH(17) + H(6) <=> C(T)(16) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.724374268946895e-05,8.224902294443822,1881.9107012742315
CF2CH(73) + CH2OH(33) <=> CH2CF2(57) + CH2O(20),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.688362875442993e-05,8.224899332741048,1881.8962973763732
S(12889) <=> C2H(22) + S(2693),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.683885817841718e-05,8.224898964532194,1881.9056842382247
2-BTP(1) + S(127) <=> S(681),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.667164451196672e-05,8.2248975893086,1881.8891121256127
S(4712) <=> C2H2(23) + CHF2(82),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.659314391173908e-05,8.224896943692247,1881.89864264053
CH3O(27) + OH(4) <=> CH2O(20) + H2O(3),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.604235471742143e-05,8.224892413809545,1881.914472549431
CH3OH(26) + HO2(11) <=> CH2OH(33) + H2O2(12),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.492942635563606e-05,8.224883260697998,1881.9020182028482
H(6) + HO2(11) <=> H2O2(12),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.48414366731034e-05,8.224882537040118,1881.9011910530205
H(6) + S(127) <=> CF3CCH(84) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.478241613525676e-05,8.224882051634602,1881.8961720872398
CH3(19) + CH3O(27) <=> CH2O(20) + CH4(5),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.401173645288395e-05,8.224875713295727,1881.8788153157336
CHO2(204) + S(164) <=> CO2(14) + S(140),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.398860959061008e-05,8.224875523092335,1881.9081978262448
S(746) + S(811) <=> S(2474) + S(815),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.377671900746523e-05,8.224873780430174,1881.8941923780546
OH(4) + S(3961) <=> C3H2O(249) + H2O(3),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.363664642258373e-05,8.224872628424315,1881.9110695533238
O2(2) + S(10552) <=> S(12869),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.272395405429953e-05,8.224865122123513,1881.9055757762999
CH2CHO(35) + O2(2) <=> CH2CO(28) + HO2(11),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,-6.261654317613776e-05,8.223834278098066,1881.9112531314483
CH3CO(34) + H(6) <=> CH2CO(28) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.238340172038794e-05,8.224862321302178,1881.8995186149766
2-BTP(1) + S(127) <=> S(613),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.222264860150336e-05,8.224860999212384,1881.8875505091744
2 CH2O(20) <=> CH2(T)(18) + CH2O2(209),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.180014234607217e-05,8.224857524373375,1881.898982892995
C3H3(3807) + H2(8) <=> C#CC(2921) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.15324713487587e-05,8.224855322953607,1881.9118000161752
CH2CO(28) + OH(4) <=> CH3(19) + CO2(14),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.107206789350012e-05,8.224851536434791,1881.9076749195951
C2H3F2(65) + CH2CHO(35) <=> CH2CF2(57) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.09373775998074e-05,8.224850428694774,1881.9061251350904
CH2CO(28) + CH2O(20) <=> C2H(22) + CH3O2(375),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.036014996978472e-05,8.224845681373143,1881.905845525853
BR(90) + S(12715) <=> HBR(92) + S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.03280767037973e-05,8.224845417591402,1881.9117500406692
CBr(372) + H(6) <=> CH2Br(362) + H2(8),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.023819848639233e-05,8.224844678401551,1881.9109293580939
BR(90) + S(613) <=> S(137),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,6.0028420116528346e-05,8.22484295311097,1881.8918392667165
CH2CHO(35) + HCCO(21) <=> 2 CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.9606417615928836e-05,8.224839482415017,1881.9067320181814
H(6) + H2CC(24) <=> C2H2(23) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.938535116133222e-05,8.224837664287286,1881.8980732148134
O(7) + S(127) <=> CF3CCH(84) + OH(4),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.9365788531456214e-05,8.224837503397385,1881.8965203201233
CF3CCH(84) + HBR(92) <=> 2-BTP(1),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.926594555702065e-05,8.224836682253892,1881.8879524149936
CBr(372) + O(7) <=> CH2Br(362) + OH(4),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.9212982488445264e-05,8.224836246667119,1881.8879300159801
O2(2) + S(4712) <=> S(5155),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.897379842941356e-05,8.22483427953388,1881.901993793825
CH3(19) <=> CH2(T)(18) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.8571023495730927e-05,8.224830966972153,1881.9100941939553
C(T)(16) + CH2(T)(18) <=> C2H(22) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.851066618819865e-05,8.224830470572575,1881.8956026765472
CF2CH(73) + CH4(5) <=> CH2CF2(57) + CH3(19),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.847378398675406e-05,8.22483016724047,1881.9038015402627
S(6488) <=> C3HO(6390) + S(127),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,5.7995007886183266e-05,8.224826229618602,1881.9003924812675
