grid,velocity,T,density,Y_N2,Y_Ne,Y_CH4(1),Y_O2(2),Y_H2O(3),Y_C(4),Y_CH(5),Y_H(6),Y_O(7),Y_OH(8),Y_H2(9),Y_Ar(10),Y_He(11),Y_HO2(12),Y_H2O2(13),Y_CO(14),Y_CO2(15),Y_HCO(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH2(S)(24),Y_CH3OH(25),Y_CH3O(26),Y_CH2CO(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_C2H2O(42),Y_C2H4(46),Y_C2H2O(50),Y_C2H3O(52),Y_C2H4O(55),Y_CHO2(56),Y_CHO2(57),Y_C2H5O(59),Y_O2(60),Y_CO3(61),Y_CO3(62),Y_CH2O2(64),Y_CHO3(70),Y_CH3O2(71),Y_CH2O2(76),Y_C2HO2(104),Y_C2HO3(138),Y_C3H5(211),Y_C3H7(214),Y_CH3O2(218),Y_CO2(359),Y_C2O3(419),Y_C2O3(431),Y_C1OO1(541),Y_CHO2(549),Y_CO3(581),Y_C3H5(708),Y_C2H2O(781),Y_CHO3(812),Y_CH2O3(884),Y_C#CC(903),Y_C3H5(905),Y_C2HO3(915),Y_C2HO2(927),Y_C2O2(928),Y_CH3O2(935),Y_S(956),Y_C3H3(1010),Y_C3H4(1012),Y_C3H4(1139),Y_S(1204),Y_C3H3(1412),Y_S(1422),Y_S(1428),Y_C2O3(1434)
0.028218749999999997,2.0389485657150943,1611.4034027929915,0.20187301028252708,0.7256594640819315,0.0,0.00812180545162956,0.0813695804952346,0.08995379980124363,1.4728636153975097e-08,2.7225667263236227e-07,7.118956911397146e-05,0.00021317511550102218,0.0007469909630944457,0.0014379919681288876,0.0,0.0,0.00019340835516494257,1.7885961053278106e-05,0.03868862410197195,0.05003045684199291,4.8939723397686215e-05,2.536773282564283e-06,0.00102147980742071,0.0007311773329568634,6.143365365100607e-06,2.8160979318390624e-07,0.0003042538323333028,2.946084937973187e-07,8.660827552197998e-07,0.0003197650048629965,6.251708579362598e-07,4.466551024973391e-05,5.4911056595662145e-06,0.0005747399459431731,0.000262580998894878,4.992773848400599e-06,7.942958296526733e-06,1.123764027221313e-08,1.4158401675854293e-06,2.5250048675543394e-05,1.5935466195252463e-10,1.883351101631845e-11,3.372047798849411e-10,6.2475494397647e-10,4.572375444853099e-05,5.307357585733311e-09,1.3436821082127618e-07,6.166752243334369e-11,7.135185178056638e-05,1.555577695737397e-18,5.1783054837859694e-14,3.7637023607912583e-13,7.200945303917633e-11,5.945075729572579e-14,2.9726944177894338e-06,1.4682925677151286e-13,1.8322733327604765e-14,3.5906231523450325e-10,7.698652866034348e-10,1.64487446988043e-07,4.1458810892150805e-13,7.367100270061425e-18,5.1480514618583774e-18,1.952626233121723e-13,4.53194956222665e-14,3.191832994457687e-11,1.2719186063798868e-09,1.6756654840270116e-12,1.1200218221716575e-16,3.502803462205249e-08,2.0505980270786953e-06,1.2895974378318385e-07,8.729880739130733e-15,3.476838059197032e-15,4.387209814234249e-06,3.386721094635132e-12,4.85522408791224e-15,4.046230715942591e-06,8.63053882381441e-11,8.822632878770421e-07,1.2667348110225295e-15,1.7981821284229262e-11,6.279411123339014e-12,9.044397412497343e-13,7.654624565570864e-16
0.028234375,2.1004237209638785,1659.3246067346952,0.19596459545946318,0.7258781466452268,0.0,0.006316141035095144,0.07395350755259936,0.09340613313666331,3.152701718413609e-08,4.466984436552015e-07,8.599107791296053e-05,0.0002768471249114998,0.00098121226121735,0.0014260533797367475,0.0,0.0,0.00016269583392752334,1.1081794945499584e-05,0.04022238514732589,0.05414378308721323,5.235209979028597e-05,3.431046759833978e-06,0.0009674851108878572,0.0006721088408828027,7.38759109489913e-06,4.0183347316033115e-07,0.00030903343850549977,3.58636075937226e-07,1.095867694705766e-06,0.0002644247256180391,5.320649077725888e-07,4.3504750790605056e-05,5.504957481855859e-06,0.0004706983863037955,0.00016519625360857324,3.5294351202650306e-06,9.169527919872375e-06,1.153283797574768e-08,1.1743266615107037e-06,2.2628769855828542e-05,2.2947728864557443e-10,2.125348151239166e-11,4.718723186098488e-10,6.607094700367339e-10,4.0055707336187345e-05,6.680677381505599e-09,1.624872137447296e-07,5.2136355018304114e-11,7.946747568354078e-05,3.560193654094065e-18,8.91883027767896e-14,4.5385049576593484e-13,1.0107452154312675e-10,7.13732862436291e-14,3.0917066494204827e-06,1.6848136421712917e-13,2.5330183725025173e-14,2.79771229719402e-10,4.885966727926731e-10,1.0643784789212439e-07,7.00712632876361e-13,9.064457862239806e-18,8.243310364740883e-18,2.094138330045716e-13,6.579799184487574e-14,4.3130424193881994e-11,9.489769193415772e-10,2.411735746667833e-12,1.0892325265309673e-16,3.961906102236631e-08,1.8826926243207154e-06,8.359287520684921e-08,1.1530821843309381e-14,4.090231791738077e-15,5.139161027164634e-06,3.758142544339632e-12,6.350093472828748e-15,4.696141611405923e-06,1.1112037506778e-10,7.79347448641494e-07,1.6609489190414883e-15,2.9047000905220766e-11,5.437304350785518e-12,8.549954782166567e-13,8.175253709516524e-16
0.028249999999999997,2.155192511704203,1702.15045381467,0.1909846487201601,0.7260746490402384,0.0,0.004773738654990911,0.06702632475109042,0.09652231204711545,5.979751563661955e-08,6.632713857990788e-07,0.00010151688473685475,0.0003548985938516548,0.001263525418338699,0.0014037695733350223,0.0,0.0,0.00013315562359969644,6.7938334071577055e-06,0.041408031935837246,0.058212161246159154,5.331599983279144e-05,4.284512306957133e-06,0.0008680984294108668,0.0006005044573439721,8.395241419180476e-06,5.169870307665562e-07,0.0002992385078928325,3.910236464220322e-07,1.2833953394798687e-06,0.00021100706055310055,4.4800092566533994e-07,4.085579099493652e-05,5.050339734377732e-06,0.0003607751372052404,9.624330880447629e-05,2.319966491700492e-06,9.850300905696421e-06,1.1102757698827272e-08,9.409143005747966e-07,1.913600729443035e-05,3.0361394053106487e-10,2.169687851915371e-11,6.116100116697343e-10,6.587988054912475e-10,3.34453386540997e-05,8.198134825156096e-09,1.8146017401918573e-07,4.173882850351601e-11,8.554012390141587e-05,7.22992189112159e-18,1.4598978973377264e-13,5.052494343690436e-13,1.385355087738584e-10,8.233724052006421e-14,3.143462714325694e-06,1.8161165139816287e-13,3.222622074638713e-14,2.097720568679239e-10,2.8380441282854637e-10,6.804884844929091e-08,1.1707527817284994e-12,1.117452055629467e-17,1.2814555765249707e-17,2.1248258258458218e-13,8.599257885515295e-14,5.7491871219479885e-11,6.853187245490513e-10,3.2047487215223256e-12,1.0017201266916425e-16,4.444576269845809e-08,1.6271645962369612e-06,5.4034872970537146e-08,1.493185783161964e-14,4.597578052519417e-15,5.907762695943897e-06,4.053843444341061e-12,7.882686028781651e-15,5.0656035687958845e-06,1.3065242013084765e-10,6.440008317135806e-07,2.120265810222721e-15,4.14465845289692e-11,4.502704206744788e-12,7.629810650065938e-13,8.942326936231826e-16
0.028265624999999996,2.2028300918604935,1739.5607333213077,0.1868544860963401,0.7262474167832541,0.0,0.003504543000450141,0.06068186682315763,0.09927212569176992,1.0019853008670696e-07,8.888249430066927e-07,0.00011722038544968826,0.0004483068016449706,0.0015911761412779387,0.0013718069907862572,0.0,0.0,0.0001061140453495266,4.223251869851201e-06,0.042200789568528914,0.06217887833767569,5.157607837635311e-05,4.922880178850051e-06,0.0007378028409070334,0.0005192611568339627,8.984674292100702e-06,6.022560420794743e-07,0.00027499471431874644,3.829291415878558e-07,1.3887464244240067e-06,0.000162540778046394,3.7141438021832234e-07,3.687215576706871e-05,4.2492816319688635e-06,0.0002585422465828923,5.1962192004567195e-05,1.4154876557440363e-06,9.853097752961247e-06,9.966256342618356e-09,7.246782459916984e-07,1.5205345032054205e-05,3.6847988190225566e-10,2.00680364850677e-11,7.322104679856152e-10,6.161696541309992e-10,2.653121313866921e-05,9.815119998293547e-09,1.8677914097433569e-07,3.151274104253312e-11,8.937624760544631e-05,1.3227694779810234e-17,2.2730868572406914e-13,5.18353277063472e-13,1.8489398633706812e-10,9.08210007633307e-14,3.107181369025554e-06,1.834789778176063e-13,3.773366709518706e-14,1.5123106537245073e-10,1.5027398412202593e-10,4.2876584000524155e-08,1.894396632516843e-12,1.3672705871180544e-17,1.906408033645433e-17,2.0284925662467752e-13,1.010710822174446e-13,7.542804098615988e-11,4.785058843488559e-10,3.92224335953319e-12,8.824414846481643e-17,4.945694855328376e-08,1.325341649431952e-06,3.483780700876196e-08,1.8827669544036832e-14,4.907136273954645e-15,6.634704151912739e-06,4.227568214985286e-12,9.25255058987275e-15,5.080106253021085e-06,1.4054578838062255e-10,4.986582242905895e-07,2.6380772587919334e-15,5.248080614796889e-11,3.562934643374874e-12,6.42783087101123e-13,9.90961731592883e-16
0.028281249999999997,2.2432708418081657,1771.5048437102205,0.18348595145130722,0.7263951689474698,0.0,0.0024995166022934072,0.05498084294491605,0.10164311346293495,1.4832289979242108e-07,1.0747805639547886e-06,0.00013255506787772546,0.0005564837786628002,0.00195596466283789,0.0013317300257352158,0.0,0.0,8.26576300029971e-05,2.7505194286674327e-06,0.042581740748547675,0.06599984774658285,4.7303406342204877e-05,5.19849608767658e-06,0.000594691752451475,0.00043292458803825964,9.031553659488485e-06,6.386266157855159e-07,0.0002394285755402208,3.3813387894825636e-07,1.3890738474392256e-06,0.00012096363021727111,3.0143093696875097e-07,3.189276222640089e-05,3.2878593485199806e-06,0.0001733871396758257,2.6068457004586387e-05,8.018216890955488e-07,9.192540970871807e-06,8.313225241763e-09,5.337142215810896e-07,1.133407717970275e-05,4.1029199300804903e-10,1.68545370136097e-11,8.086212809218317e-10,5.384199519282002e-10,1.9947785087237903e-05,1.147977581030956e-08,1.7728908529626035e-07,2.238163983882497e-11,9.108320271770529e-05,2.2139977361691777e-17,3.3682868451626213e-13,4.903967056466561e-13,2.3981173307034045e-10,9.539936797557076e-14,2.9705109730966304e-06,1.7349575933952571e-13,4.070213872476762e-14,1.0519426689414445e-10,7.245997669809552e-11,2.6590183098593904e-08,2.917079546887897e-12,1.6424561798086578e-17,2.6855198734841038e-17,1.8166209063570175e-13,1.0706226428526218e-13,9.711115994842854e-11,3.2397751571595315e-10,4.416964903501978e-12,7.618293772016376e-17,5.458959663694056e-08,1.0229769022574314e-06,2.2334375447511528e-08,2.296379633125682e-14,4.962425744496332e-15,7.249291722983992e-06,4.240739527916404e-12,1.0240746342421289e-14,4.755789047054653e-06,1.391844142005122e-10,3.6411656256455824e-07,3.203613237872654e-15,5.949353115108092e-11,2.7013429765572963e-12,5.132094913834087e-13,1.0989450018064118e-15
0.028296875,2.276826410563419,1798.219565033515,0.18078175958539164,0.7265162903195062,0.0,0.001733601169684254,0.04994764042215358,0.1036409824992868,1.9458173821967502e-07,1.17586452931282e-06,0.00014704396974004073,0.0006767140632304601,0.0023446313474220887,0.0012858323330279821,0.0,0.0,6.338135007870033e-05,1.9490565435050575e-06,0.0425620221030742,0.06964597418681617,4.1093316681095736e-05,5.052611665250673e-06,0.0004558116588682665,0.0003470338681048921,8.51730490146139e-06,6.204285530631598e-07,0.00019766940292739661,2.707103244480015e-07,1.2876440148152037e-06,8.708144865021849e-05,2.3803995629571099e-07,2.6396672853429046e-05,2.3484624693204073e-06,0.00010910487853231854,1.2207943354301076e-05,4.2273787931798323e-07,8.021307304791108e-06,6.439585164867689e-09,3.7424837808613314e-07,7.931785221636565e-06,4.2006218722420436e-10,1.2903799892374013e-11,8.243285704882917e-10,4.385981081336838e-10,1.4199908789249022e-05,1.3139467959032257e-08,1.5567975212639775e-07,1.494102208472357e-11,9.100233552698214e-05,3.4367363219060266e-17,4.753694630783071e-13,4.2919326097589037e-13,3.0199830624784625e-10,9.514888658568525e-14,2.7348559105359874e-06,1.5357802628887382e-13,4.0540689923720065e-14,7.115697295751231e-11,3.1878020084689754e-11,1.6226304514212867e-08,4.2355653513918675e-12,1.9172668619200763e-17,3.558390209178596e-17,1.525928799642748e-13,1.0275789577243744e-13,1.223119893278998e-10,2.1421787943128784e-10,4.5807321212497485e-12,6.651887939080684e-17,5.97684478837393e-08,7.554509211608581e-07,1.4245517208393325e-08,2.6942051237029475e-14,4.7617928400250155e-15,7.68141923520852e-06,4.074596909099294e-12,1.0672154102273752e-14,4.186507257808374e-06,1.2814349649922184e-10,2.5362737272736765e-07,3.802689880734153e-15,6.114648265157825e-11,1.9737614764530436e-12,3.9108584489721376e-13,1.2046693306541087e-15
0.028312499999999997,2.304142050670832,1820.1980646469483,0.17863858899337826,0.7266088972978882,0.0,0.0011711473777927819,0.04557259980244805,0.10528756073066953,2.2763950086594844e-07,1.1702517609803783e-06,0.00016032499396378592,0.0008041559380956131,0.0027406604625541506,0.0012368141216540565,0.0,0.0,4.832241776057857e-05,1.5446298860624532e-06,0.042181577853370816,0.07310177451044124,3.38261930417803e-05,4.538804893498164e-06,0.00033354297159157167,0.00026707780160696126,7.541724553640094e-06,5.565266924695209e-07,0.00015520905428051545,1.97943134436723e-07,1.1113403946820704e-06,6.074433981729451e-05,1.8198952576760222e-07,2.0906549227429483e-05,1.5568190820832395e-06,6.468710625460654e-05,5.3697522862642215e-06,2.0842540499845046e-07,6.572716038844196e-06,4.64101152746465e-09,2.4921694770401863e-07,5.2261747500061555e-06,3.9714603794100074e-10,9.05925912901994e-12,7.77991702928477e-10,3.3306791536993614e-10,9.574912319171794e-06,1.4746622041991984e-08,1.2720596037422595e-07,9.382398627178125e-12,8.9602093997744e-05,5.0024007098243036e-17,6.400091920639231e-13,3.4944075582210595e-13,3.69330341389805e-10,8.996611223187536e-14,2.4175497957423075e-06,1.275397978375271e-13,3.743538840289212e-14,4.732344166606008e-11,1.2854151373440129e-11,9.749916319380782e-09,5.797122020283384e-12,2.1575829179556543e-17,4.42310677150906e-17,1.2053769324252027e-13,9.01115339519197e-14,1.5032919348283916e-10,1.3970978398363393e-10,4.3879735835697684e-12,6.065233575247223e-17,6.490726652265792e-08,5.403481484319648e-07,9.08128895965583e-09,3.0290184734713e-14,4.3564210159632e-15,7.878677718328261e-06,3.7387912537215025e-12,1.04732364623406e-14,3.4990584981596696e-06,1.1101491292511e-10,1.7111796110023743e-07,4.418634517059093e-15,5.78571688258897e-11,1.4006859200586527e-12,2.8708191150208295e-13,1.2916430946781637e-15
0.028328124999999996,2.326096814197455,1838.1133670760348,0.17695251644723933,0.7266714921978106,0.0,0.00077216792915994,0.04181852801865517,0.1066168052106082,2.395652321253521e-07,1.0676218078112007e-06,0.0001721651834745481,0.0009325673105644235,0.0031270333533876043,0.0011873869008649871,0.0,0.0,3.706631983455477e-05,1.3670245559666815e-06,0.04150239325834591,0.07636162303124681,2.6434275353090475e-05,3.7927166734646187e-06,0.0002341607475355904,0.00019736247881925383,6.288413156696785e-06,4.6502931921171217e-07,0.00011643452488844777,1.333608559204629e-07,8.986321127492032e-07,4.1139773416037804e-05,1.3427244320114027e-07,1.5872573300486406e-05,9.642113461751485e-07,3.632218149245923e-05,2.234515111675473e-06,9.674282709148394e-08,5.083440180188178e-06,3.1240889437715345e-09,1.575141655953953e-07,3.2557805812989217e-06,3.489044753679851e-10,5.877584187586984e-12,6.832288946839799e-10,2.3626873302123343e-10,6.12664857755423e-06,1.6263079245970017e-08,9.749246179739557e-08,5.555465889287983e-12,8.736934562122128e-05,6.886677130761648e-17,8.243169707760192e-13,2.666561514060185e-13,4.391854135643849e-10,8.064096090451519e-14,2.049050892311546e-06,9.978877250118903e-14,3.222570270877492e-14,3.130324416393783e-11,4.7815113034601525e-12,5.775760636299434e-09,7.524428341300058e-12,2.329910299752128e-17,5.1628842855366596e-17,8.998006711027134e-14,7.296242396382177e-14,1.8005140186632168e-10,9.081370095812748e-11,3.902229764318519e-12,5.883547658118829e-17,6.99126072185403e-08,3.7914489498820175e-07,5.821823244146174e-09,3.2583884747655696e-14,3.8279106787285875e-15,7.820886735790386e-06,3.271676044953309e-12,9.696117359865128e-15,2.8065949450207524e-06,9.165622991376711e-11,1.1364312616515065e-07,5.033321739295836e-15,5.123547244259857e-11,9.737517241387977e-13,2.0505454026958816e-13,1.3444720462340257e-15
0.028343749999999997,2.3436740635534563,1852.7173400875156,0.1756253956866634,0.7267037645318968,0.0,0.0004977966018659282,0.038629347771165466,0.10766986603103215,2.2912297826465317e-07,9.00888399207186e-07,0.00018245023568408321,0.0010555165024651553,0.0034889953048253394,0.0011399123498700178,0.0,0.0,2.894248673232444e-05,1.312595334767129e-06,0.04059816589611403,0.07942561998550046,1.9673602573199582e-05,2.9710518283139138e-06,0.00015851317547790298,0.00014024217714715117,4.9609585344633534e-06,3.653934225229433e-07,8.389675874071408e-05,8.35604473723182e-08,6.855446116437805e-07,2.7105513219107856e-05,9.548300583350835e-08,1.1587515524410373e-05,5.618852679985017e-07,1.941129644431315e-05,8.858823257985159e-07,4.258981442372794e-08,3.732045990501547e-06,1.9735902574862047e-09,9.456158991817265e-08,1.9261932129986046e-06,2.8698677932920754e-10,3.553281215041483e-12,5.620344116108224e-10,1.5706846792178635e-10,3.72838992015152e-06,1.7662308096785848e-08,7.073518668916668e-08,3.110897235301098e-12,8.472872580883166e-05,9.030969545401905e-17,1.019683185524541e-12,1.9230858063251866e-13,5.088785535427188e-10,6.86280123517322e-14,1.6657098127640536e-06,7.399776409722698e-14,2.6032195810228938e-14,2.078962774029278e-11,1.6517866175018491e-12,3.3776520977103898e-09,9.34745895284604e-12,2.411649300355239e-17,5.682493978693047e-17,6.386529913723026e-14,5.517229975470914e-14,2.1014329234212857e-10,5.933132125804713e-11,3.243304215957093e-12,6.054504850410588e-17,7.468997916140465e-08,2.638540909610715e-07,3.772629884074447e-09,3.356946107358506e-14,3.2589501464369206e-15,7.525191150768043e-06,2.730981722760759e-12,8.496455436477783e-15,2.183153472210063e-06,7.297454266631238e-11,7.532400377919784e-08,5.628369235261928e-15,4.314276559822464e-11,6.685847198120025e-13,1.4388696867561473e-13,1.353497575762616e-15
0.028359375,2.357838330674342,1864.7444998099545,0.17457035939119114,0.7267070705434964,0.0,0.00031394449308052175,0.03593881166844386,0.10849033615242158,2.013291623181604e-07,7.095154724096963e-07,0.00019116172299607395,0.0011675649396848656,0.0038159259498871836,0.0010961628938968729,0.0,0.0,2.3216275120863733e-05,1.3193658898434113e-06,0.03954357126480973,0.08229653869870611,1.3995044650071516e-05,2.1984489958072812e-06,0.00010387935750858418,9.60120243698535e-05,3.7246207821899748e-06,2.7242481630153245e-07,5.836665289313002e-05,4.901011762653657e-08,4.966059019614016e-07,1.7392957803601285e-05,6.542143654023913e-08,8.164636918686713e-06,3.093110536493076e-07,9.88231559045652e-06,3.35025929275672e-07,1.7843150223853905e-08,2.6139990804585764e-06,1.1732870570300464e-09,5.387557443044699e-08,1.0841455690662392e-06,2.2280134686595484e-10,2.0118677912850443e-12,4.363190284544343e-10,9.804942141322421e-11,2.1583939974089273e-06,1.8929205205829413e-08,4.9038312408631046e-08,1.6471781622613857e-12,8.200194902517532e-05,1.1354561321875293e-16,1.2171230688654787e-12,1.3208757596198198e-13,5.760524018159192e-10,5.5621451390673213e-14,1.3012360112442485e-06,5.236151250872481e-14,1.986507844248051e-14,1.3937519513834646e-11,5.309743396394407e-13,1.9506357399187604e-09,1.1222457254880168e-11,2.3974257061191982e-17,5.935258970634566e-17,4.335659384761744e-14,3.9375433006399366e-14,2.392810654543221e-10,3.914658888410103e-11,2.5384906533470203e-12,6.493381997260815e-17,7.915116025494885e-08,1.8350482125228457e-07,2.4770296473514305e-09,3.322723739777174e-14,2.7122795928542234e-15,7.039620542009972e-06,2.1788250014323774e-12,7.079239455314709e-15,1.6620163306103987e-06,5.6586636419664344e-11,5.0284932576099984e-08,6.186493267693763e-15,3.5027915495261796e-11,4.564710300275655e-13,9.999170564630154e-14,1.317559920602515e-15
0.028374999999999997,2.3694471093510043,1874.8438283395733,0.17371507603935787,0.7266843753592434,0.0,0.00019293689663028139,0.033677868028094485,0.1091205534634776,1.6473184184630267e-07,5.264684860403652e-07,0.00019835272780436344,0.0012649658548554534,0.004101875951242207,0.0010572383677423579,0.0,0.0,1.9216813482450218e-05,1.3510994783750383e-06,0.03840591840575156,0.08497826201277234,9.548001697633617e-06,1.5463439164453299e-06,6.594686465833531e-05,6.341337151642411e-05,2.6795886846474667e-06,1.9418384266011556e-07,3.936298202151658e-05,2.6738158409353522e-08,3.4305989312434114e-07,1.084512035542609e-05,4.3095895333222696e-08,5.572451553136225e-06,1.588072572848946e-07,4.697073078065049e-06,1.1450844492550482e-07,6.869175419943823e-09,1.7513148318157522e-06,6.508210496995907e-10,2.8760585795675992e-08,5.746832473894441e-07,1.6460496708389357e-10,1.0537727202256387e-12,3.2223983137195523e-10,5.711238107773388e-11,1.1776937004590145e-06,2.005810845773626e-08,3.277035887815972e-08,8.082694533736965e-13,7.940242239117001e-05,1.3771969979327498e-16,1.4087446415640488e-12,8.693071617819646e-14,6.38908856569219e-10,4.314097187599149e-14,9.805985152778615e-07,3.5605901630004386e-14,1.4404724109481122e-14,9.432509853388623e-12,1.5527782806362504e-13,1.1091516991789146e-09,1.3133617464772922e-11,2.29874201054455e-17,5.928700934198122e-17,2.8284948118935593e-14,2.6748022587953718e-14,2.6633810906817234e-10,2.6077311441104166e-11,1.886503288057967e-12,7.115512711850885e-17,8.322089091365497e-08,1.279248578036639e-07,1.644223410393535e-09,3.1750862077662756e-14,2.2246013944010704e-15,6.429078460936726e-06,1.6680188588323855e-12,5.642483316004243e-15,1.2473582435634058e-06,4.305939404630261e-11,3.389427701238459e-08,6.6928669723548066e-15,2.7731402093299995e-11,3.1145563507229364e-13,6.923674331387045e-14,1.2435704956251964e-15
0.028406249999999997,2.3871482442753784,1890.8689760907052,0.17242694740857636,0.7265738739830684,0.0,7.564622032895814e-05,0.030249915712277756,0.10992614738275786,9.588274939004806e-08,2.664004019194136e-07,0.00020847553025809767,0.0014096226864505146,0.004544400221951856,0.0009953818252409483,0.0,0.0,1.4675972981867243e-05,1.4261192459635447e-06,0.03605173318606153,0.08977905918297406,4.297120449715621e-06,7.297509656128923e-07,2.690733497226254e-05,2.7183164984761432e-05,1.3068351098791856e-06,9.408736410269425e-08,1.763286083235633e-05,8.431610713462569e-09,1.580226448682129e-07,4.301198969762665e-06,1.851003384058007e-08,2.53870211752536e-06,4.576644523490121e-08,1.189523457031775e-06,1.8034431808668095e-08,1.2698384828914887e-09,7.681796013470623e-07,2.0590188288210954e-10,8.602939091232984e-09,1.7013536561350563e-07,8.361327074562157e-11,3.106773849836524e-13,1.6299620688640062e-10,1.9404273483516824e-11,3.617929519676703e-07,2.189523698032755e-08,1.4748121737627157e-08,2.13059352271088e-13,7.507213182733242e-05,1.854652726175643e-16,1.7509020598581698e-12,3.678363300757374e-14,7.47105072623248e-10,2.3528275628627178e-14,5.149618567203891e-07,1.611204546282447e-14,7.167905855672329e-15,4.6271749678895486e-12,1.5326254120947906e-14,3.7928471397891364e-10,1.7012464687423997e-11,1.923490287825883e-17,5.288228574108734e-17,1.1820147021073573e-14,1.189222844623748e-14,3.1144118823676323e-10,1.2424163647248807e-11,9.608924086593547e-13,8.6478654640452e-17,9.000170842473832e-08,6.557384486297542e-08,7.804294120945625e-10,2.6469318660437114e-14,1.4829348833487699e-15,5.036115980927901e-06,8.908432185959469e-13,3.2515165049314455e-15,7.054911854396344e-07,2.4755983281660467e-11,1.6677881194548986e-08,7.508994972542136e-15,1.7051490927630863e-11,1.5096057483497812e-13,3.434246195783814e-14,1.0223856254644908e-15
0.028437499999999998,2.4010379609609687,1903.9485070010269,0.17142947819425897,0.7264157446289836,0.0,2.880320301858045e-05,0.027795149380942824,0.11037069904112405,4.8394280693748015e-08,1.214717402423936e-07,0.00021405498097109185,0.0014961729922219104,0.00484499357617167,0.0009525080378003159,0.0,0.0,1.2281227833146178e-05,1.4694138709491104e-06,0.033838308617927235,0.09391764287962308,1.8188421902734877e-06,3.184448345305906e-07,1.058374358988874e-05,1.1029297468719186e-05,5.939796871839887e-07,4.259848992563061e-08,7.574602058263347e-06,2.543639489070767e-09,6.758169593676752e-08,1.6422636915013309e-06,7.4361163709065295e-09,1.1032084356948254e-06,1.2635349654933185e-08,2.845851225302249e-07,2.655403160825113e-09,2.2462338944566615e-10,3.147737553295366e-07,5.965405964423041e-11,2.3708833202644086e-09,4.702257174640654e-08,3.9018877352603665e-11,8.584205547365023e-14,7.554103558503666e-11,5.977885819332137e-12,1.0252115186709696e-07,2.3233728987573965e-08,6.87686828191093e-09,5.183970762809778e-14,7.188177180605133e-05,2.3060537659486244e-16,2.031590193439182e-12,1.473477395566082e-14,8.325667566306709e-10,1.1533413048267824e-14,2.4813031376430457e-07,7.139870204864719e-15,3.2927724966341045e-15,2.3279904796864567e-12,1.3885338998006071e-15,1.296372274482089e-10,2.1101426796833843e-11,1.4863846066882162e-17,4.297015858524117e-17,4.691538027865983e-15,4.957246732553901e-15,3.441084552118899e-10,6.089689253890019e-12,4.4612161157138373e-13,1.0328631379716323e-16,9.491312914890608e-08,3.4378078651154484e-08,3.807922843609178e-10,2.0430305075481414e-14,9.813452044543038e-16,3.7542204828516014e-06,4.293120185425116e-13,1.6901414934332822e-15,3.968276432225162e-07,1.3951349001057248e-11,8.546439059461122e-09,8.04650886912051e-15,1.0257482323759804e-11,7.515363697908274e-14,1.7417981005169633e-14,7.897032113440598e-16
0.028468749999999998,2.4128430036768913,1915.320121802051,0.17059074467128724,0.726240531309371,0.0,1.0680183446509764e-05,0.025999508143285097,0.11060994602502855,2.195046595755785e-08,5.1332711628864634e-08,0.00021624646680742948,0.0015393373870631756,0.005040631252972555,0.0009238634596661474,0.0,0.0,1.0869241873300235e-05,1.4784470792889184e-06,0.031867650694807,0.09745234421076408,7.460422154712994e-07,1.3132886809570937e-07,4.040577321184977e-06,4.288653398241191e-06,2.572865192396072e-07,1.8447500059931472e-08,3.161619989013501e-06,7.699457774333484e-10,2.738112973729734e-08,6.082072667347607e-07,2.8411263651791218e-09,4.6395760308510433e-07,3.4814193787325284e-09,6.537966254052124e-08,3.7359689425229056e-10,3.9286630366910075e-11,1.2263413357684388e-07,1.624289598448574e-11,6.141760347307616e-10,1.229570230130466e-08,1.719243025735177e-11,2.3221783375066687e-14,3.298109992641302e-11,1.7259335133779885e-12,2.7158964805412184e-08,2.4141467715771965e-08,3.689611291979679e-09,1.1923669625271378e-14,6.965860083796459e-05,2.7187984755041563e-16,2.252709565876379e-12,5.6842382861915166e-15,8.979545291277717e-10,5.2126666896162895e-15,1.1186252248929004e-07,3.2627039550446255e-15,1.446581373427639e-15,1.1879888294086855e-12,1.1789176509978265e-16,4.414031030499454e-11,2.543417766138883e-11,1.096309292748294e-17,3.297740467674283e-17,1.797903476505295e-15,1.978098712321748e-15,3.658739444761254e-10,3.0384240867090863e-12,1.9438305925875931e-13,1.2028477856947942e-16,9.803413260899134e-08,1.8320541302408628e-08,1.889818647701661e-10,1.505683196132238e-14,6.490464092884384e-16,2.7167086324622303e-06,1.911887025177876e-13,8.120969716072213e-16,2.233312486197054e-07,7.781811922701562e-12,4.504421574066287e-09,8.321660817913208e-15,6.115366941148948e-12,3.83182130899556e-14,9.024132666005874e-15,5.95583825562399e-16
