Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46)
8.520816384240006e-07,0.5297641384734187,1.366775083196227e-08,1.5813590266786077e-09,1.5509893573027982e-09,9.882674524102528e-09,0.0,0.0,4.373440387770241e-09,1.220863451324701e-12,4.807580171670076e-10,1.3870977432566562e-08,2.551258795078399e-16,1.1562635946891048e-24,3.990428578905491e-17,1.457877461432606e-10,2.1139168905063892e-11,2.4294851303844496e-10,2.4830532883468603e-22,4.613965425399924e-31,1.111487031762076e-19,1.8661789596998836e-20,1.3705183433884745e-10,6.7187603559863615e-19,1.346872682663513e-16,4.999818513058321e-21,4.9319289055684284e-27,2.765460480257867e-19,1.930838164785562e-21,4.0415648088789036e-23,5.0967579652071615e-19,3.863087873263853e-26,3.23719435797411e-27,4.69655385598931e-26,3.76,0.0,0.5006124402148333,0.999999977780312,3.140836854231194e-09,5.768571780610342e-13,1.3570399561431379e-08,1.4907270213785513e-08,1.8306839406370154e-14,1.1089444165087024e-15,8.010796938307692e-12,7.558827326198056e-10,9.351455310171095e-10
8.765428193520006e-07,0.5297641385469304,1.3824184748450274e-08,1.6308729127208106e-09,1.6039823888359825e-09,1.0326416873020998e-08,0.0,0.0,4.548837860540065e-09,1.3068645642972326e-12,4.948687593462379e-10,1.4277116502278418e-08,2.6369854430402726e-16,1.184569049916999e-24,4.0394462760999153e-17,1.4578774572663782e-10,2.1762734837669026e-11,2.5005844986932483e-10,2.597716510607966e-22,4.8434434653240085e-31,1.144900437178503e-19,1.8662928127232797e-20,1.3705183394705834e-10,7.382154337349068e-19,1.3896225426998295e-16,5.2969247425691976e-21,5.194725462353376e-27,2.930759272006072e-19,2.1068521961555928e-21,4.3621755274908855e-23,5.271795015135243e-19,4.096560659227089e-26,3.534847875218788e-27,5.156924716012675e-26,3.76,0.0,0.5006124390319069,0.9999999769947312,3.3502110808614313e-09,6.113306512323853e-13,1.4228794613216565e-08,1.533528803602207e-08,1.8332335330572745e-14,1.1102485781864477e-15,8.010791593055707e-12,7.775817479867824e-10,1.00996022171342e-09
9.010040002800006e-07,0.5297641386202979,1.397338380710852e-08,1.6795828966256188e-09,1.6568070792261066e-09,1.077475936829776e-08,0.0,0.0,4.725666528891614e-09,1.396254982233414e-12,5.089840281859786e-10,1.4683255669147828e-08,2.7226002676865746e-16,1.2119200161424933e-24,4.0862112154291084e-17,1.4578774501040284e-10,2.2385952459005936e-11,2.571684194274981e-10,2.7135774346966465e-22,5.075734912579765e-31,1.1783147475048035e-19,1.8663302653810217e-20,1.3705183352682655e-10,8.088605314707402e-19,1.4323571982760874e-16,5.60262727247159e-21,5.460923478480944e-27,3.1008624863970077e-19,2.293244542625828e-21,4.697809528367954e-23,5.44705435093303e-19,4.3368565033680366e-26,3.848691461888698e-27,5.646331617033428e-26,3.76,0.0,0.5006124378354266,0.9999999762029426,3.5665304057050455e-09,6.468059728269521e-13,1.4897169029352767e-08,1.576331106955934e-08,1.835468815705386e-14,1.1113919825941252e-15,8.010691127819577e-12,7.992807337606444e-10,1.0883441434635593e-09
9.254651812080007e-07,0.5297641386935282,1.4115682595084805e-08,1.7274667484378227e-09,1.7094505400635962e-09,1.122748924201189e-08,0.0,0.0,4.90385992057391e-09,1.4890611771847861e-12,5.231040360603394e-10,1.508939479633998e-08,2.8081045108090874e-16,1.2383010020276531e-24,4.1308377251512016e-17,1.4578774456628297e-10,2.3008790565653913e-11,2.642784216818711e-10,2.8305790585004295e-22,5.310747908100681e-31,1.211731184507974e-19,1.8661880342841553e-20,1.3705183312432258e-10,8.839457617218186e-19,1.4750782159741462e-16,5.9169289589290094e-21,5.7303881921433156e-27,3.275767379717468e-19,2.4903061661719934e-21,5.04866660523806e-23,5.622551042374313e-19,4.5839685543444456e-26,4.178987903916886e-27,6.165628977252984e-26,3.76,0.0,0.5006124366256612,0.9999999754050148,3.78977187539256e-09,6.83282557929086e-13,1.5575200976991875e-08,1.6191339494980254e-08,1.8374286324279188e-14,1.112394472780179e-15,8.010631377923857e-12,8.209796899410116e-10,1.1703499714732249e-09
9.499263621360007e-07,0.5297641387666276,1.4251400164655246e-08,1.7745056840776471e-09,1.7619016178801177e-09,1.1684403622545e-08,0.0,0.0,5.083354655124804e-09,1.5853083557986582e-12,5.372289984331833e-10,1.5495533780173158e-08,2.8935020925773284e-16,1.2636938156819275e-24,4.173390130451582e-17,1.457877442750266e-10,2.3631219485584946e-11,2.713884566127269e-10,2.9486673181307145e-22,5.548364392457546e-31,1.2451471043413952e-19,1.866089587443502e-20,1.370518327301605e-10,9.636048131894926e-19,1.5177808619136966e-16,6.239832760831162e-21,6.002965215877407e-27,3.455470960554324e-19,2.698326973811138e-21,5.41493804227729e-23,5.798285147603023e-19,4.83788982582544e-26,4.5259954167921374e-27,6.715672597068394e-26,3.76,0.0,0.500612435402873,0.9999999746010134,4.0199108103811765e-09,7.207597724263771e-13,1.626257763313412e-08,1.661937349741234e-08,1.8391459177594896e-14,1.1132728888528131e-15,8.010715796360176e-12,8.426786165274987e-10,1.2560286714815664e-09
9.743875430640007e-07,0.5297641388396022,1.4380841130881017e-08,1.820684062547205e-09,1.8141505336702718e-09,1.214530901885032e-08,0.0,0.0,5.264090282914546e-09,1.6850205252472964e-12,5.513591337410754e-10,1.590167283706765e-08,2.978795094721804e-16,1.2881402442166136e-24,4.213943736626618e-17,1.457877437526589e-10,2.4253210997623057e-11,2.784985242038788e-10,3.0677909229250545e-22,5.788444996312601e-31,1.27856027629613e-19,1.8662234767763452e-20,1.3705183231365118e-10,1.0479705576968414e-18,1.5604570091888027e-16,6.5713417279261806e-21,6.2784669093114414e-27,3.639969996637846e-19,2.9175957814931556e-21,5.796806799580122e-23,5.974203714878989e-19,5.0986132096730174e-26,4.889963844256869e-27,7.297316997704488e-26,3.76,0.0,0.5006124341673158,0.9999999737909995,4.25692124138022e-09,7.59236935715645e-13,1.695899523157907e-08,1.7047413266348683e-08,1.8406502296940304e-14,1.1140423556293966e-15,8.010728041004122e-12,8.643775135197141e-10,1.3454295419942042e-09
9.988487239920006e-07,0.5297641389124578,1.4504295861135756e-08,1.8659891067440803e-09,1.866188688850711e-09,1.2610020831966618e-08,0.0,0.0,5.446009132210593e-09,1.7882205557410502e-12,5.654946632612389e-10,1.6307811925135574e-08,3.063983137526621e-16,1.31170133865378e-24,4.252625756736578e-17,1.4578774317468614e-10,2.4874738254523648e-11,2.8560862442679163e-10,3.187901211466212e-22,6.030912131674538e-31,1.311973367065518e-19,1.866364293116833e-20,1.3705183188874703e-10,1.1371749655939505e-18,1.6031068204715056e-16,6.911459073287091e-21,6.556771916977083e-27,3.8292610598797336e-19,3.148400273904156e-21,6.19444769990738e-23,6.150276602218585e-19,5.36613148544263e-26,5.271129381691304e-27,7.911408296445969e-26,3.76,0.0,0.5006124329192367,0.9999999729750313,4.5007761758427e-09,7.987133232688545e-13,1.766415894476689e-08,1.7475458995472288e-08,1.8419688388647526e-14,1.1147168524432011e-15,8.010709528307976e-12,8.860763809172616e-10,1.4386002624361186e-09
9.999999999999997e-07,0.5297641389852,1.4509963518039455e-08,1.8680997087876476e-09,1.8686325649075797e-09,1.2631983490873552e-08,0.0,0.0,5.4545994407581166e-09,1.7931640219776887e-12,5.6616009471275e-10,1.6326927036554476e-08,3.0679899633383236e-16,1.3127891069018972e-24,4.254402447670301e-17,1.45787743151167e-10,2.4903978828579037e-11,2.8594326515734636e-10,3.193577780369212e-22,6.04238210576607e-31,1.3135460323406456e-19,1.866365531335117e-20,1.3705183186894596e-10,1.1414948431178788e-18,1.605113581644446e-16,6.927679011789676e-21,6.569938466607554e-27,3.8382881422189498e-19,3.1595522515518643e-21,6.213554307418929e-23,6.15856747226618e-19,5.378889654043624e-26,5.289496695729504e-27,7.941124405245813e-26,3.76,0.0,0.500612432860191,0.9999999729364815,4.5124214968524765e-09,8.005959048934448e-13,1.769755843908382e-08,1.7495605302105487e-08,1.8420267426586794e-14,1.1147464719103094e-15,8.01070821307357e-12,8.870976467208753e-10,1.4430790541625735e-09
1.0233099049200005e-06,0.5297641389852,1.4622041430916678e-08,1.9104107103868586e-09,1.9180087176489713e-09,1.3078362973855813e-08,0.0,0.0,5.62905619029511e-09,1.8949302292404146e-12,5.796358110347052e-10,1.6713951100030995e-08,3.1490670504524194e-16,1.3343992365650711e-24,4.2895591442854425e-17,1.45787742787701e-10,2.5495775724659127e-11,2.9271875724969804e-10,3.3089520352200887e-22,6.2757367196999156e-31,1.3453899102596992e-19,1.8662133498863767e-20,1.370518314752361e-10,1.2313491312773853e-18,1.6457358029241033e-16,7.260188191604376e-21,6.837836899476664e-27,4.0233405432839784e-19,3.391026980800154e-21,6.608027624899317e-23,6.326528886352316e-19,5.640437371618797e-26,5.6697199493807385e-27,8.558785940267542e-26,3.76,0.0,0.5006124316588758,0.9999999721531628,4.751447592576638e-09,8.391881686308589e-13,1.8377782538272495e-08,1.79035108825049e-08,1.8431257098814258e-14,1.1153086056947883e-15,8.010604094527992e-12,9.077752187197395e-10,1.5355869459298619e-09
1.0477710858480005e-06,0.5297641390578341,1.473434163664031e-08,1.9539413117576192e-09,1.969604590366646e-09,1.3550167576038035e-08,0.0,0.0,5.813179012179503e-09,2.0051702767478146e-12,5.937828038016669e-10,1.7120090068580177e-08,3.234051678615258e-16,1.3562075964981798e-24,4.324789748512215e-17,1.4578774241006235e-10,2.6116299147630364e-11,2.9982892264812426e-10,3.4308996584828055e-22,6.522815098449711e-31,1.3788071715836154e-19,1.8660017619956134e-20,1.3705183105889892e-10,1.330623384247959e-18,1.6883397016336e-16,7.617532582631715e-21,7.1215487231553e-27,4.2222046324073346e-19,3.645761271292572e-21,7.037705714596962e-23,6.502964962176951e-19,5.921523574035365e-26,6.08596560983718e-27,9.240293642124551e-26,3.76,0.0,0.5006124303864661,0.9999999713254459,5.008906361914658e-09,8.806606649478428e-13,1.9099588000823316e-08,1.833156912908092e-08,1.8441401030646913e-14,1.1158274882235772e-15,8.010704892064867e-12,9.294740269267415e-10,1.6364341884803846e-09
1.0722322667760004e-06,0.5297641391303652,1.4841448530414107e-08,1.9965756584157707e-09,2.02097133231627e-09,1.4025274565429318e-08,0.0,0.0,5.998327588586937e-09,2.1189604324808134e-12,6.079358708946234e-10,1.7526229057274605e-08,3.318941706471213e-16,1.3771440883386769e-24,4.358359243411188e-17,1.457877419052747e-10,2.6736285467845002e-11,3.0693912059588466e-10,3.5537026255696e-22,6.772017264564127e-31,1.412221720034115e-19,1.8660195335126658e-20,1.370518306289138e-10,1.4351272363881557e-18,1.730910462560842e-16,7.983495850183596e-21,7.40774475631184e-27,4.42584931489359e-19,3.912887327345484e-21,7.483633550095094e-23,6.679549437738949e-19,6.209382764547202e-26,6.520091098265548e-27,9.956776400350657e-26,3.76,0.0,0.5006124291022341,0.9999999704919286,5.2731225800496515e-09,9.231299671900893e-13,1.982930554000608e-08,1.875963394059397e-08,1.8450285440860532e-14,1.1162819521374732e-15,8.010785390762838e-12,9.511728055378567e-10,1.7411851082770066e-09
1.0966934477040003e-06,0.5297641392027983,1.4943602508038937e-08,2.038310562574959e-09,2.072104755095454e-09,1.4503531228883937e-08,0.0,0.0,6.184454209569714e-09,2.2363194896061703e-12,6.220952441389371e-10,1.7932368215119988e-08,3.403738969215787e-16,1.3972696718447792e-24,4.3903606708827085e-17,1.457877413969647e-10,2.73557127667297e-11,3.140493510602646e-10,3.6773216310118933e-22,7.02327790701978e-31,1.4456346865765877e-19,1.8661710642760047e-20,1.3705183019510507e-10,1.5449892911275344e-18,1.7734465468125468e-16,8.358081752281168e-21,7.6963248282094e-27,4.634270413298357e-19,4.192688111125012e-21,7.94595533194869e-23,6.856253348187402e-19,6.504007594011851e-26,6.972308466285031e-27,1.070907247140905e-25,3.76,0.0,0.5006124278063994,0.9999999696526569,5.54406589559342e-09,9.665951944385725e-13,2.056667356418839e-08,1.9187705526040086e-08,1.8458066837292104e-14,1.1166799801018668e-15,8.010696288781088e-12,9.728715545526698e-10,1.8498813861001152e-09
1.1211546286320002e-06,0.5297641392751375,1.5041032527854607e-08,2.079144727765926e-09,2.123001413216678e-09,1.4984791866762473e-08,0.0,0.0,6.37151335609002e-09,2.3572653445659806e-12,6.362611577780356e-10,1.8338507286987244e-08,3.488444036193626e-16,1.416631117341986e-24,4.420908597822444e-17,1.457877409786251e-10,2.7974560209496224e-11,3.2115961400732955e-10,3.801719414934063e-22,7.276592095058561e-31,1.4790498267073161e-19,1.8661389158060255e-20,1.3705182976498056e-10,1.660337237402717e-18,1.815952456507147e-16,8.741294221617061e-21,7.987279061703758e-27,4.847463602145706e-19,4.485445344346886e-21,8.424808064986073e-23,7.033083025858346e-19,6.805390739182511e-26,7.44282022248599e-27,1.1498012011916208e-25,3.76,0.0,0.5006124264991753,0.9999999688076733,5.8217055906345275e-09,1.0110554317024019e-12,2.1311438455185003e-08,1.9615784097880837e-08,1.8464892142883966e-14,1.1170291127399838e-15,8.010692459786216e-12,9.945702739707604e-10,1.962563310411749e-09
1.1456158095600001e-06,0.5297641393473875,1.5133957131114286e-08,2.1190786682260385e-09,2.1736587849220924e-09,1.546891756529147e-08,0.0,0.0,6.559461629276717e-09,2.4818150261325783e-12,6.504338484053542e-10,1.8744646276052193e-08,3.5730605229496435e-16,1.4352115501536185e-24,4.450056087323784e-17,1.4578774055290911e-10,2.8592808010120255e-11,3.2826990940608826e-10,3.9268606889983326e-22,7.53188850575593e-31,1.5124661340018447e-19,1.8660081542076686e-20,1.3705182933095134e-10,1.7812979603696925e-18,1.8584263522263346e-16,9.133137321450925e-21,8.280541987964521e-27,5.065424393542531e-19,4.791439506262257e-21,8.920321750286759e-23,7.210042972410898e-19,7.113524946974973e-26,7.931831226692727e-27,1.2324426700278565e-25,3.76,0.0,0.5006124251807686,0.9999999679570184,6.106010409300703e-09,1.0565097311089253e-12,2.206335414298523e-08,2.004386987193534e-08,1.8470879042544097e-14,1.1173353519685641e-15,8.010770698965251e-12,1.0162689637917047e-09,2.0792698249046967e-09
1.170076990488e-06,0.5297641394195526,1.5222584729167313e-08,2.1581145613561822e-09,2.2240751911479583e-09,1.5955775888977306e-08,0.0,0.0,6.748257654219638e-09,2.609984734757224e-12,6.64613554878465e-10,1.9150785247218416e-08,3.6575939122242725e-16,1.4530009689339025e-24,4.4778218473654066e-17,1.4578774006222433e-10,2.9210437383342775e-11,3.3538023722436497e-10,4.052712039905207e-22,7.78903649529293e-31,1.5458795772891445e-19,1.8661195123613968e-20,1.3705182888852324e-10,1.907997559283504e-18,1.9008605529650328e-16,9.53361523106507e-21,8.575959946264915e-27,5.288148138041933e-19,5.110949820723427e-21,9.432619567222073e-23,7.387110512227206e-19,7.428403018764052e-26,8.439545840283297e-27,1.3189151831199678e-25,3.76,0.0,0.50061242385138,0.9999999671007305,6.396948666056222e-09,1.1029571135170425e-12,2.2822181933708428e-08,2.0471963067256687e-08,1.8476119067855488e-14,1.1176034019033252e-15,8.010866060581588e-12,1.0379676240150756e-09,2.2000385687178103e-09
1.194538171416e-06,0.5297641394916365,1.530711436651707e-08,2.1962560346129604e-09,2.274249475936341e-09,1.6445240494485536e-08,0.0,0.0,6.937861959428931e-09,2.7417898919358163e-12,6.788005182339325e-10,1.955692448295297e-08,3.742046662439826e-16,1.4700749725515208e-24,4.5042829808928937e-17,1.4578773958894586e-10,2.9827430484701516e-11,3.4249059742587913e-10,4.1792418135782877e-22,8.047987376690485e-31,1.5792910200839402e-19,1.8663999977105687e-20,1.370518284442373e-10,2.040561256651512e-18,1.9432534497934961e-16,9.942732280528795e-21,8.873442647605351e-27,5.515630048491533e-19,5.444254230304609e-21,9.961818042649677e-23,7.564257846271635e-19,7.750017793938645e-26,8.966154165534818e-27,1.4093017735510702e-25,3.76,0.0,0.5006124225112046,0.999999966238845,6.6944886106006484e-09,1.1503965705418599e-12,2.3587690567285503e-08,2.0900063905992782e-08,1.848070173232067e-14,1.1178377742323161e-15,8.010695894130293e-12,1.059666254640441e-09,2.3249059100910484e-09
1.2189993523439999e-06,0.5297641395636432,1.5387735277272056e-08,2.2335080112601883e-09,2.3241808942399514e-09,1.6937190819563125e-08,0.0,0.0,7.128236879116174e-09,2.8772451800631016e-12,6.929949816185176e-10,1.9963063549619455e-08,3.826418799940451e-16,1.4864977202291001e-24,4.529549920258803e-17,1.457877391566839e-10,3.044377036263514e-11,3.496009899737277e-10,4.306420023297646e-22,8.308787329126986e-31,1.612704945576966e-19,1.8664706648796225e-20,1.3705182800004084e-10,2.179113355513657e-18,1.9856108003764665e-16,1.0360492982563843e-20,9.173056899365003e-27,5.747865220405454e-19,5.791629377392099e-21,1.050802722025397e-22,7.741494574368464e-19,8.078362205620458e-26,9.511835809675827e-27,1.5036843763549565e-25,3.76,0.0,0.5006124211604307,0.9999999653713962,6.998598570104039e-09,1.1988270661882368e-12,2.4359656083775718e-08,2.1328172613263874e-08,1.8484720592433034e-14,1.1180433490555719e-15,8.010693708155762e-12,1.0813648556673665e-09,2.4539069844544988e-09
1.2434605332719998e-06,0.5297641396355764,1.5464628378874277e-08,2.2698766571156324e-09,2.3738693154400904e-09,1.7431511896672648e-08,0.0,0.0,7.319346495653726e-09,3.0163645661669544e-12,7.071971902230628e-10,2.0369202498659007e-08,3.9107126206717863e-16,1.5022549655683781e-24,4.5536796380192427e-17,1.4578773871249287e-10,3.105944092964365e-11,3.5671141483195366e-10,4.434218290474905e-22,8.571414007679373e-31,1.6461218004281028e-19,1.8662937576913384e-20,1.3705182755183861e-10,2.3237773497528923e-18,2.0279335778236177e-16,1.0786901996938848e-20,9.474832196833049e-27,5.984848621452964e-19,6.153350605134015e-21,1.1071350843826381e-22,7.918836202080212e-19,8.413429323076641e-26,1.0076775877962271e-26,1.6021448031173872e-25,3.76,0.0,0.5006124197992413,0.9999999644984149,7.309246746462989e-09,1.2482475378222665e-12,2.5137861394228677e-08,2.1756289417067803e-08,1.848825244007823e-14,1.1182240375620073e-15,8.010808029930372e-12,1.103063427095414e-09,2.587075739205565e-09
1.2654755961071998e-06,0.5297641397002562,1.553078784274814e-08,2.3018592225973798e-09,2.4183815557198424e-09,1.787833717435062e-08,0.0,0.0,7.491944985192098e-09,3.14471580677537e-12,7.199860043717823e-10,2.0734727737183454e-08,3.9865141570488446e-16,1.5158530361338325e-24,4.574432970942117e-17,1.4578773828840342e-10,3.161295955222869e-11,3.631108247993936e-10,4.549744666560311e-22,8.809241852266303e-31,1.676196443123488e-19,1.8661790817456342e-20,1.3705182714396273e-10,2.459302085576519e-18,2.0659892367039552e-16,1.1178068364964893e-20,9.748187294967572e-27,6.202189151141555e-19,6.491392131174638e-21,1.1593055763834832e-22,8.078521612383568e-19,8.720732009232864e-26,1.0601844980743116e-26,1.6943137719388784e-25,3.76,0.0,0.5006124185654124,0.9999999637080267,7.594393868172421e-09,1.2935714929326437e-12,2.58434070970546e-08,2.2141601653707705e-08,1.8491059024054856e-14,1.1183675854736843e-15,8.010725537636841e-12,1.1225921160732507e-09,2.71051811627752e-09
1.2874906589424e-06,0.5297641397648818,1.5594187602167608e-08,2.33313825598516e-09,2.4626980933633823e-09,1.8326917563160555e-08,0.0,0.0,7.665086968715284e-09,3.2760549613527477e-12,7.327814738302857e-10,2.1100252813193797e-08,4.0622592917828076e-16,1.5289289949167254e-24,4.594298488832495e-17,1.4578773787264742e-10,3.216591308626741e-11,3.6951026088032254e-10,4.665732972013655e-22,9.048380798049408e-31,1.7062690329063737e-19,1.8662379487502388e-20,1.3705182673434196e-10,2.599965842521689e-18,2.1040075582994701e-16,1.1576247314935948e-20,1.0023095545580461e-26,6.423367713826614e-19,6.841474837338103e-21,1.21287695667171e-22,8.2382543698630605e-19,9.033469672861166e-26,1.11427999643591e-26,1.7899125709983723e-25,3.76,0.0,0.500612417323416,0.9999999629132019,7.884787801935415e-09,1.3396956376410474e-12,2.6553687570681642e-08,2.2526920805518954e-08,1.8493546472949743e-14,1.1184948283735726e-15,8.010804547636936e-12,1.1421207810753155e-09,2.8373860305803406e-09
