Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42)
0.0029669589444339143,0.6602611038023225,0.007082899326112034,0.006511198534082974,0.009114886398757464,0.010408458060878605,0.0,0.0,0.00026505737723009505,1.550361459903543e-05,0.28054212026060643,0.2990961533486453,3.931910632209447e-07,1.5088728034729332e-12,1.1386778763733145e-13,3.5938462137871947e-13,4.608850799312958e-11,4.22023696689643e-09,3.0672244397564866e-12,1.1057305141258932e-17,1.9270611265370344e-14,3.3611515901788914e-18,9.503417854768262e-14,3.1229706094393997e-11,1.0329628631987665e-13,2.500573456585118e-10,6.648906930657209e-17,3.3699199295882937e-16,3.4031957387602186e-19,5.921150351488536e-19,1.4810409506723178e-12,5.664391148489742e-17,3.3004314366861844e-14,2.6892600116427113e-16,3.76,0.0,1.4086967240792463e-10,0.2716691957127017,0.5615995536824743,3.006381158834901e-10,4.717229483399105e-11,0.5794677614413942,7.457613621584162e-19,2.0833563981744083e-19,3.411707142646072e-10,5.923739318919646e-09,1.613125613836058e-08,3.284475188163561e-14,2.4616414077460854e-16,7.204894299834107e-18,2.6937873704792374e-10,4.369526921557462e-06,1.8170079026950746e-15,3.3057581578768825e-14,6.996089348966984e-05,1.3307729736882087e-16,3.667976887585647e-08,1.321478465318116e-16,1.2772837160727698e-09,2.467844522175572e-15,1.2303953407600892e-17,3.5541780376710356e-16,4.550590771791265e-13,5.128990122350258e-12,2.2312705962271675e-08,4.1248450474419126e-10,1.7194191161426704e-10,5.887292290216077e-16,0.00018737529544543235,1.787074023935326e-09,3.5473990288960516e-10,7.019449972355581e-13,0.0001665631418282848
0.0029682443476274755,0.6601927484644273,0.007058759501396473,0.006487006887047179,0.009100070407139765,0.010391202756853438,0.0,0.0,0.0002644712406794472,1.548695111750531e-05,0.2794288361799456,0.3002094449555057,3.9089905358546583e-07,1.5064189606444886e-12,1.0968509447176674e-13,3.437125738079021e-13,4.378207006650533e-11,4.195265537400976e-09,2.961152114744693e-12,1.0469041886698104e-17,1.8282637690815403e-14,3.1818240969668492e-18,9.06856283260621e-14,2.9618334500112666e-11,9.956245111100321e-14,2.4111009549602e-10,6.309031418192804e-17,3.010307434956025e-16,3.0240354834529474e-19,5.28071725349518e-19,1.4298769500868071e-12,5.4012808388887434e-17,3.177154393650235e-14,2.57629066644464e-16,3.76,0.0,1.40940811442716e-10,0.2711142749966012,0.5616365978757484,2.7884498560060195e-10,4.719588317903365e-11,0.5794677615557557,7.416828344650701e-19,2.0694271030865255e-19,3.412996211736388e-10,5.925790307252983e-09,1.6104552997305036e-08,3.2797404925667066e-14,2.4575277630463813e-16,7.193337183868682e-18,2.691458308532406e-10,4.362156064521878e-06,1.8090180367040097e-15,2.9981578055469356e-14,6.981783036759973e-05,1.2030265608906845e-16,3.653066454681401e-08,1.1946070745039782e-16,1.2276669928479005e-09,2.4530838002132478e-15,1.1863708930248405e-17,3.22259091643385e-16,4.377689093262039e-13,5.0984436959311005e-12,2.2322827937937385e-08,4.133896643510837e-10,1.7259805736475696e-10,5.322174229534349e-16,0.000187358008188562,1.7913003019256137e-09,3.5545373411098437e-10,7.019930393331307e-13,0.00016657552021748787
0.0029695297508210367,0.6601247592689489,0.007034648157061769,0.0064628985505200826,0.009085254401649766,0.010373899180257494,0.0,0.0,0.00026388731279543916,1.547026153586999e-05,0.278321892775495,0.3013163958572056,3.886193750645679e-07,1.5039583532146113e-12,1.0570410601021955e-13,3.2885951890425596e-13,4.1619158108623354e-11,4.170664189822536e-09,2.858782258781364e-12,9.927408930757063e-18,1.7372123132675154e-14,3.015912795011535e-18,8.657450868867905e-14,2.8110481118983585e-11,9.60535035508257e-14,2.324853771899251e-10,5.994206534232317e-17,2.696498899639673e-16,2.6934602650532107e-19,4.722477960354712e-19,1.3813748521033238e-12,5.152232306239617e-17,3.0584871786068566e-14,2.4691300001350486e-16,3.76,0.0,1.4101509060430015e-10,0.270562463534226,0.5616736750124555,2.5879955729617176e-10,4.722067676977631e-11,0.5794677616750067,7.376831117513924e-19,2.0558659579311514e-19,3.4141404608520574e-10,5.927840445522492e-09,1.608185943244959e-08,3.2751177681437616e-14,2.453437241970917e-16,7.181845449596403e-18,2.689143853496935e-10,4.354787579274111e-06,1.8014425768467382e-15,2.7272248752200036e-14,6.967556896662353e-05,1.0907515935175127e-16,3.638249857818797e-08,1.0831022986596533e-16,1.1799776599541939e-09,2.438449997734544e-15,1.1439334496581656e-17,2.9305584901674324e-16,4.211561973731979e-13,5.0681591188431465e-12,2.2331989744852674e-08,4.1428107010367365e-10,1.7325060783498508e-10,4.825502317313595e-16,0.0001873407466302365,1.7955409937712802e-09,3.561699526776327e-10,7.020477127759326e-13,0.00016658787867095335
0.002970815154014598,0.6600571343372755,0.0070105676267649625,0.0064388746004843105,0.009070439821051213,0.010356549828899336,0.0,0.0,0.00026330559433393024,1.545354755442385e-05,0.27722124932839637,0.30241704677335735,3.863520480090241e-07,1.5014908511313724e-12,1.0191311637353372e-13,3.1477342879571907e-13,3.958922713409776e-11,4.14641570841135e-09,2.7599829892898664e-12,9.42722376388937e-18,1.6530470632473857e-14,2.8619970549236253e-18,8.268521149714913e-14,2.6698366709363584e-11,9.275257732722404e-14,2.2417138651580693e-10,5.701781765962316e-17,2.422212090013511e-16,2.404813180418584e-19,4.2350832513217213e-19,1.3353591465753317e-12,4.916355090830265e-17,2.944256295613969e-14,2.3673731070198416e-16,3.76,0.0,1.4109225116761415e-10,0.27001374190348104,0.5617107807072218,2.4035315150889275e-10,4.724659527925555e-11,0.5794677617989944,7.337562461159743e-19,2.0426468549337282e-19,3.4151423185703306e-10,5.92988959311637e-09,1.6062787500934108e-08,3.27060079946226e-14,2.449369624404613e-16,7.170418538622485e-18,2.6868436494814467e-10,4.347422126396635e-06,1.794240508769187e-15,2.4880843118357538e-14,6.953410428868167e-05,9.918609641728921e-17,3.623525226879807e-08,9.848910354429536e-17,1.1341408466502724e-09,2.4239410387086847e-15,1.103024927298032e-17,2.6728248025203083e-16,4.051915547929366e-13,5.038132092537577e-12,2.234020726734185e-08,4.1515888187754176e-10,1.7389958462378792e-10,4.3880926834288206e-16,0.00018732351074512684,1.7997957779598142e-09,3.568884989902527e-10,7.021088733824074e-13,0.00016660021718892048
0.002972100557208159,0.6599898717809114,0.006986520154478741,0.006414936051018918,0.009055628052561352,0.010339157128350797,0.0,0.0,0.0002627260855774885,1.5436810816061345e-05,0.2761268652407677,0.3035114383025383,3.8409708887866844e-07,1.499016357696085e-12,9.830123707737829e-14,3.0140617867923523e-13,3.768259798136378e-11,4.122504264424154e-09,2.6646273392909892e-12,8.963982079478578e-18,1.5750202204279533e-14,2.7188397596864015e-18,7.900332806650791e-14,2.537485763235742e-11,8.9644218049745e-14,2.1615676511237713e-10,5.4294477129829484e-17,2.1820547425421238e-16,2.1523814491505032e-19,3.808802034117437e-19,1.2916679022371519e-12,4.6928252506248e-17,2.8342949213795642e-14,2.270653093418535e-16,3.76,0.0,1.4117205483220413e-10,0.2694680907284902,0.5617479107177779,2.2337022593457212e-10,4.727356439722312e-11,0.5794677619275455,7.298967964629833e-19,2.0297458180146382e-19,3.416004178831221e-10,5.931937613745508e-09,1.6046987758304513e-08,3.266183836294441e-14,2.445324697375004e-16,7.159055902038492e-18,2.6845573585532776e-10,4.340060342226038e-06,1.787375015780222e-15,2.2765388960813092e-14,6.939343134709768e-05,9.04562246538728e-17,3.608890834526833e-08,8.981929060264928e-17,1.0900845905665602e-09,2.4095549587305356e-15,1.0635894366642088e-17,2.4448637215251187e-16,3.8984725742849865e-13,5.008358550877596e-12,2.2347496164312504e-08,4.1602325772876637e-10,1.745450092951035e-10,4.0020473383204145e-16,0.00018730630050629965,1.8040643418766974e-09,3.576093151579608e-10,7.021763812506013e-13,0.00016661253577332326
0.0029733859604017202,0.6599229697024467,0.00696250789746303,0.006391083856632566,0.009040820433588967,0.01032172343392804,0.0,0.0,0.00026214878635436815,1.5420052908285847e-05,0.27503870004302083,0.3045996109149794,3.8185451039857537e-07,1.4965348061436393e-12,9.485833124276897e-14,2.8871322063838617e-13,3.589038147785138e-11,4.0989152923948935e-09,2.572593054516525e-12,8.533763552928774e-18,1.5024804658041553e-14,2.585361671360663e-18,7.551554705908767e-14,2.4133409129988824e-11,8.6714257895028e-14,2.08430582445422e-10,5.175188765189958e-17,1.9713963744814228e-16,1.9312598727937543e-19,3.4352875541652006e-19,1.2501516122925204e-12,4.4808797413505354e-17,2.7284426312277787e-14,2.1786367432625568e-16,3.76,0.0,1.4125428196906676e-10,0.2689254906833653,0.5617850609406142,2.0772718364996422e-10,4.7301515307416676e-11,0.5794677620604695,7.260997840767497e-19,2.0171408182462458e-19,3.4167284012539407e-10,5.933984375252905e-09,1.6034145369022404e-08,3.261861552857701e-14,2.441302254423849e-16,7.147756999898053e-18,2.682284659360706e-10,4.3327028396844855e-06,1.7808130443392735e-15,2.0889729787113466e-14,6.925354516757213e-05,8.273152161963143e-17,3.594345081776851e-08,8.21478055524614e-17,1.0477397247838507e-09,2.3952898943512332e-15,1.0255731937765096e-17,2.242775509058067e-16,3.7509710105797524e-13,4.978834637920604e-12,2.2353871871470293e-08,4.168743539067093e-10,1.751869033729758e-10,3.660570403401042e-16,0.0001872891158852712,1.8083463814906565e-09,3.5833234493635077e-10,7.022501005990589e-13,0.00016662483442773804
0.0029746713635952814,0.6598564261964844,0.006938532929139416,0.006367318914512371,0.009026018253410997,0.010304251032629283,0.0,0.0,0.0002615736960568223,1.540327536513963e-05,0.2739567134007853,0.30568160494564495,3.796243217097004e-07,1.4940461565372466e-12,9.157495347192506e-14,2.766532863290507e-13,3.420440945551668e-11,4.075635377791604e-09,2.4837624009240877e-12,8.133150688764974e-18,1.434859710569234e-14,2.460619463164648e-18,7.220956153534206e-14,2.2968013746823615e-11,8.394970172842014e-14,2.0098231861452514e-10,4.937242572954519e-17,1.7862587214364413e-16,1.7372341975946484e-19,3.107376614657038e-19,1.2106721431356227e-12,4.2798113060052343e-17,2.6265451385850763e-14,2.0910207315663343e-16,3.76,0.0,1.4133873002518895e-10,0.26838592249579274,0.561822227406759,1.9331129127866265e-10,4.733038421491198e-11,0.5794677621975619,7.223606522136596e-19,2.0048116059468554e-19,3.4173173114632656e-10,5.936029749434523e-09,1.602397661423207e-08,3.257629010989738e-14,2.437302095043997e-16,7.136521300741173e-18,2.6800252458831845e-10,4.325350209080949e-06,1.7745249148003188e-15,1.9222700377288334e-14,6.911444078912858e-05,7.587955429519007e-17,3.579886485071798e-08,7.534310846870055e-17,1.0070397692478034e-09,2.3811440735279985e-15,9.889244353252036e-18,2.0631980571457854e-16,3.6091627585123747e-13,4.949556688029328e-12,2.2359349603576032e-08,4.177123248672333e-10,1.758252883368221e-10,3.3578109073592287e-16,0.00018727195685206037,1.8126416010529076e-09,3.5905753366848326e-10,7.023298996152387e-13,0.00016663711315733297
0.0029759567667888426,0.659790239350525,0.006914597241870979,0.006343642066691246,0.0090112227547903,0.010286742145028428,0.0,0.0,0.00026100081365872883,1.5386479669058167e-05,0.2728808651214599,0.3067574605876872,3.774065285144443e-07,1.4915503929586267e-12,8.844229501287248e-14,2.6518811557882493e-13,3.261717198232539e-11,4.05265215492653e-09,2.3980219815597158e-12,7.759159508807013e-18,1.3716616853837607e-14,2.3437868574363442e-18,6.907398429862945e-14,2.1873154397212197e-11,8.133862358968158e-14,1.9380184794939366e-10,4.7140651368669566e-17,1.623221876045099e-16,1.5666813127047503e-19,2.818917817012234e-19,1.173101776009193e-12,4.0889638243035095e-17,2.5284540464941678e-14,2.0075283076417386e-16,3.76,0.0,1.414252120705479e-10,0.267849366950443,0.5618594062776792,1.8001969641974618e-10,4.7360111918090804e-11,0.5794677623386069,7.18675229322788e-19,1.9927395578048526e-19,3.4177732014247104e-10,5.938073611868981e-09,1.6016225754015275e-08,3.253481626835567e-14,2.433324024173392e-16,7.125348281159468e-18,2.6777788262955753e-10,4.31800301888342e-06,1.7684839724635538e-15,1.77374191387373e-14,6.897611326501302e-05,6.978636930110954e-17,3.5655136646731864e-08,6.929201567144863e-17,9.67920826369662e-10,2.3671158070620304e-15,9.53593337931121e-18,1.9032308565557496e-16,3.472812552432827e-13,4.9205212080398026e-12,2.2363944356740323e-08,4.1853732328632435e-10,1.764601856169506e-10,3.088727996397726e-16,0.0001872548233752403,1.8169497128095572e-09,3.5978482822855584e-10,7.024156503109043e-13,0.00016664937196881772
0.0029772421699824038,0.6597244072458223,0.006890702749649936,0.0063200541021357715,0.0089964351355358,0.010269198927123972,0.0,0.0,0.0002604301377326099,1.5369667252652387e-05,0.27181111516040196,0.30782721788625983,3.752011332173814e-07,1.4890475209660346e-12,8.545213370560955e-14,2.542822091815598e-13,3.1121760303753684e-11,4.029954214225479e-09,2.3152625623939373e-12,7.409179876987321e-18,1.312452134280007e-14,2.2341384631515795e-18,6.609827087459269e-14,2.0843761682981954e-11,7.887007265642737e-14,1.8687942335613195e-10,4.504300849283074e-17,1.4793440799151592e-16,1.4164840844473123e-19,2.564625763626994e-19,1.1373223341940258e-12,3.907728084811412e-17,2.43402661096486e-14,1.9279063918602655e-16,3.76,0.0,1.415135554755057e-10,0.26731580489220974,0.5618965938412983,1.6775853586193645e-10,4.7390643420971336e-11,0.5794677624833796,7.150396956076027e-19,1.9809075378429684e-19,3.4180983297873306e-10,5.940115841757875e-09,1.6010662210710078e-08,3.249415140707543e-14,2.4293678517413527e-16,7.114237425400325e-18,2.675545121936782e-10,4.310661816462887e-06,1.7626662751392978e-15,1.6410682144979053e-14,6.883855766354877e-05,6.435383652511077e-17,3.551225334258902e-08,6.38970609088874e-17,9.303214806947698e-10,2.3532034809303828e-15,9.195319410997443e-18,1.760369897013867e-16,3.3416969749074095e-13,4.891724861289266e-12,2.236767091074983e-08,4.1934950007404885e-10,1.770916165903152e-10,2.8489756127610045e-16,0.00018723771542198937,1.8212704367264424e-09,3.605141769680177e-10,7.025072283838631e-13,0.00016666161087039474
0.002978527573175965,0.6596589279581956,0.006866851290696263,0.0062965557587574585,0.008981656550006755,0.01025162347214328,0.0,0.0,0.0002598616664660952,1.5352839500422003e-05,0.270747423626772,0.3088909167326781,3.730081350610011e-07,1.4865375652934298e-12,8.259678826770514e-14,2.439026036954896e-13,2.971181497688407e-11,4.0075310180470515e-09,2.2353789067729063e-12,7.080924234884326e-18,1.2568504039913874e-14,2.1310359601330917e-18,6.32726494421483e-14,1.9875175091730346e-11,7.65339878554585e-14,1.8020566137260877e-10,4.3067569095282825e-17,1.352093347036808e-16,1.2839588424371798e-19,2.3399562553949e-19,1.1032243884045324e-12,3.735537941707981e-17,2.343125515612748e-14,1.8519230356212593e-16,3.76,0.0,1.416036007072556e-10,0.2667852172292845,0.5619337865081332,1.564421265463659e-10,4.7421927582101586e-11,0.5794677626316475,7.114505526354692e-19,1.9692997710070796e-19,3.418294922233335e-10,5.94215632177667e-09,1.6007078042064153e-08,3.245425589815092e-14,2.4254333922627214e-16,7.10318822500815e-18,2.6733238663735343e-10,4.303327128809998e-06,1.75705031362468e-15,1.5222445390641145e-14,6.870176906894788e-05,5.949738688019618e-17,3.5370202916103266e-08,5.907424809611785e-17,8.941827024898255e-10,2.339405549428367e-15,8.866940736677637e-18,1.6324518659235064e-16,3.2156035834133387e-13,4.863164453331101e-12,2.237054383142153e-08,4.201490043888213e-10,1.7771960257649975e-10,2.6348040388019624e-16,0.0001872206329581404,1.825603500225798e-09,3.6124552966403063e-10,7.026045130857479e-13,0.00016667382987171128
0.002979812976369526,0.6595937995588163,0.006843044629970563,0.006273147725350792,0.00896688811056402,0.010234017812302878,0.0,0.0,0.00025929539767780485,1.5335997750403214e-05,0.2696897507890462,0.3099485968589088,3.708275302567152e-07,1.4840205677694122e-12,7.986907657606828e-14,2.3401866581344606e-13,2.8381478683235935e-11,3.985372824238383e-09,2.158269617680184e-12,6.772383990428692e-18,1.2045222212756133e-14,2.0339163055830768e-18,6.058805701419633e-14,1.89631077058336e-11,7.432112028223186e-14,1.7377152788908665e-10,4.120381385575861e-17,1.2392891042074515e-16,1.1667935428701124e-19,2.1409997059470543e-19,1.0707065325663754e-12,3.5718668163590795e-17,2.2556186563899506e-14,1.7793651944381515e-16,3.76,0.0,1.4169520023397055e-10,0.26625758493607327,0.5619709808075454,1.4599223124777607e-10,4.7453916796278554e-11,0.5794677627831734,7.079045956797104e-19,1.9579017280751263e-19,3.4183651718334345e-10,5.9441949379330986e-09,1.6005285673228237e-08,3.2415092835679815e-14,2.4215204644739063e-16,7.092200178496808e-18,2.6711148045489707e-10,4.295999463225847e-06,1.7516167614623364e-15,1.4155381886588086e-14,6.856574258208136e-05,5.51440826844276e-17,3.5228974102690174e-08,5.4751134486951154e-17,8.59447755077951e-10,2.3257205290319073e-15,8.550352835258963e-18,1.5176064347691382e-16,3.09433013230023e-13,4.834836919148671e-12,2.2372577472980235e-08,4.209359836519584e-10,1.7834416483391844e-10,2.4429757565097767e-16,0.00018720357594822915,1.8299486379341324e-09,3.619788374702104e-10,7.027073870956836e-13,0.0001666860289838132
0.0029810983795630873,0.6595290201149527,0.00681928446160419,0.006249830643461123,0.008952130888970638,0.010216383920525205,0.0,0.0,0.0002587313288326507,1.5319143295753603e-05,0.2686380570802136,0.3110002978323764,3.686593121114439e-07,1.481496585433277e-12,7.726227749907978e-14,2.246019047347576e-13,2.7125353274771428e-11,3.963470616651949e-09,2.0838369871513563e-12,6.48179186511326e-18,1.1551734744607216e-14,1.9422816041447124e-18,5.80360812650552e-14,1.810361407881762e-11,7.222296265435624e-14,1.67568324493623e-10,3.944244320232683e-17,1.1390522437264464e-16,1.0629948646362821e-19,1.9643907305897035e-19,1.0396747233364962e-12,3.416224509078051e-17,2.171378935825173e-14,1.7100367692145574e-16,3.76,0.0,1.4178821752614103e-10,0.2657328890559607,0.5620081733840999,1.3633739159143353e-10,4.7486566705593965e-11,0.5794677629377167,7.043988885293811e-19,1.946700020790674e-19,3.418311239407338e-10,5.946231579432721e-09,1.6005115859297134e-08,3.237662781175259e-14,2.417628891005699e-16,7.081272791049141e-18,2.668917692006321e-10,4.288679307988025e-06,1.7463482506842205e-15,1.3194501758530116e-14,6.843047332120933e-05,5.123096592610822e-17,3.5088556320513245e-08,5.086518991456464e-17,8.260621057636387e-10,2.3121469928942755e-15,8.24512770418274e-18,1.4142154220108254e-16,2.977683876236547e-13,4.8067393116894924e-12,2.237378598045692e-08,4.217105835625119e-10,1.7896532455622198e-10,2.2706933724882016e-16,0.00018718654435554132,1.834305591440644e-09,3.6271405286950534e-10,7.02815736399519e-13,0.0001666982082190984
0.0029823837827566485,0.659464587690689,0.006795572411249391,0.006226605109184923,0.008937385917743566,0.010198723712112267,0.0,0.0,0.0002581694570566038,1.5302277386277075e-05,0.26759230310267007,0.3120460590510721,3.6650347114973377e-07,1.4789656888295131e-12,7.477009594930594e-14,2.1562580097042615e-13,2.5938460671573864e-11,3.941816041958217e-09,2.0119868526152607e-12,6.207589346865383e-18,1.1085448545428495e-14,1.855690373255672e-18,5.56089075017458e-14,1.729306098407779e-11,7.023168514103268e-14,1.6158767540822926e-10,3.7775214989697205e-17,1.0497623362837598e-16,9.70842921949291e-20,1.8072304016709667e-19,1.010041677754479e-12,3.268154293254941e-17,2.0902840664998975e-14,1.643756880165255e-16,3.76,0.0,1.4188252614608175e-10,0.26521111070392833,0.5620453609940347,1.2741232207410953e-10,4.7519835936812536e-11,0.5794677630950336,7.0093074055262575e-19,1.9356823063336638e-19,3.418135253888656e-10,5.948266138553071e-09,1.600641585443199e-08,3.233882871302905e-14,2.4137584980896663e-16,7.070405574242714e-18,2.66673229418068e-10,4.281367132992871e-06,1.7412291707979078e-15,1.2326826090195224e-14,6.829595642267261e-05,4.770364325750103e-17,3.494893960332812e-08,4.736239119836316e-17,7.939733402124739e-10,2.2986835659099493e-15,7.950853216506822e-18,1.3208776483937158e-16,2.8654809444971623e-13,4.7788687915798676e-12,2.2374183292104392e-08,4.224729481123411e-10,1.7958310286889896e-10,2.115537805596265e-16,0.00018716953814215863,1.8386741090655844e-09,3.6345112962905095e-10,7.02929450174186e-13,0.00016671036759127348
0.0029836691859502096,0.6594005003476093,0.006771910038352037,0.006203471674904725,0.00892265419145824,0.010181039046376386,0.0,0.0,0.0002576097791509668,1.52854012298916e-05,0.2665524496328229,0.31308591973895117,3.643599952315263e-07,1.4764279604647284e-12,7.23866309469093e-14,2.0706564981779793e-13,2.4816207258314885e-11,3.9204013521941465e-09,1.942628459812532e-12,5.948398975248352e-18,1.0644072404978821e-14,1.7737500675056248e-18,5.329927031297731e-14,1.652810078012458e-11,6.834007699625598e-14,1.5582151498587534e-10,3.6194805126688676e-17,9.700210149278776e-17,8.88852560614949e-20,1.6670193985869041e-19,9.81726323580683e-13,3.127230266426943e-17,2.012216383045129e-14,1.5803583449549235e-16,3.76,0.0,1.4197800891777803e-10,0.2646922310690323,0.5620825405018334,1.191573595650648e-10,4.755368586256681e-11,0.5794677632548795,6.9749768580468805e-19,1.9248372002631181e-19,3.4178393126934883e-10,5.9502985105249125e-09,1.6009047766952483e-08,3.230166553592166e-14,2.409909115294874e-16,7.059598045799571e-18,2.664558385752974e-10,4.274063390374846e-06,1.7362454886757707e-15,1.1541107178679194e-14,6.816218704154786e-05,4.4515075731707347e-17,3.481011454027679e-08,4.4196019945583066e-17,7.631310801595225e-10,2.2853289202906166e-15,7.667132505601874e-18,1.2363787364467572e-16,2.757545777317087e-13,4.751222617905854e-12,2.237378314182716e-08,4.2322321960140207e-10,1.8019752082606534e-10,1.9754152958084728e-16,0.00018715255726900335,1.8430539456381106e-09,3.641900227568944e-10,7.030484206769035e-13,0.0001667225071153096
0.002984954589143771,0.6593367561454556,0.006748298838349499,0.006180430850961213,0.008907936668007675,0.01016333172822873,0.0,0.0,0.00025705229160613926,1.5268515994042162e-05,0.26551845762541704,0.3141199189416091,3.6222886966586404e-07,1.473883493412142e-12,7.010634636889283e-14,1.9889841837455518e-13,2.3754351452563606e-11,3.8992193525313384e-09,1.8756743317004953e-12,5.703000406970402e-18,1.0225577268421903e-14,1.696110680516984e-18,5.110040945794982e-14,1.580564715620224e-11,6.654149346555167e-14,1.5026207573956752e-10,3.469468751388916e-17,8.986206612338181e-17,8.157402777959559e-20,1.541601543872116e-19,9.546532975697141e-13,2.993054933463976e-17,1.937062662079e-14,1.5196863355232483e-16,3.76,0.0,1.4207455716984427e-10,0.26417623141674607,0.5621197088769014,1.1151796319193846e-10,4.758808038410851e-11,0.5794677634170103,6.940974639863673e-19,1.9141541971290355e-19,3.417425482092014e-10,5.952328593418663e-09,1.6012887081581945e-08,3.226511021860761e-14,2.4060805752911906e-16,7.04884972935588e-18,2.662395750059445e-10,4.266768515103857e-06,1.7313845871920677e-15,1.0827588730919952e-14,6.802916035226686e-05,4.1624544481133334e-17,3.467207222190455e-08,4.132563513937295e-17,7.334869043182534e-10,2.272081771599618e-15,7.393583376043342e-18,1.159665292381314e-16,2.653710616472782e-13,4.7237981399487946e-12,2.2372599061621825e-08,4.2396153865323394e-10,1.8080859940743166e-10,1.8485120183928993e-16,0.000187135601695882,1.8474448622831394e-09,3.6493068846052364e-10,7.031725431390527e-13,0.00016673462680740042
0.002986239992337332,0.6592733531427561,0.006724740244796177,0.006157483107264875,0.008893234269818065,0.010145603509726247,0.0,0.0,0.000256496990614884,1.5251622807061276e-05,0.2644902882175956,0.3151480955222235,3.601100773205863e-07,1.4713323900499655e-12,6.792404410839577e-14,1.9110261496781662e-13,2.2748974155049666e-11,3.8782633537666145e-09,1.8110401430125875e-12,5.470309683360021e-18,9.828162003224941e-15,1.6224592164485457e-18,4.900602960262809e-14,1.512285303626379e-11,6.482980746854348e-14,1.4490187687557643e-10,3.3269030712691145e-17,8.345176020850704e-17,7.50395905685972e-20,1.4291154366653483e-19,9.28752487552284e-13,2.8652569997817555e-17,1.864713949885655e-14,1.4615971901269568e-16,3.76,0.0,1.421720700448067e-10,0.26366309309117214,0.5621568631903433,1.0444425985484746e-10,4.762298573349303e-11,0.5794677635811823,6.907280030870146e-19,1.9036235980661996e-19,3.4168957975825034e-10,5.954356288036962e-09,1.6017821331409956e-08,3.2229136488194116e-14,2.402272713636316e-16,7.03816015424971e-18,2.6602441785508337e-10,4.2594829255614976e-06,1.7266351205970542e-15,1.0177800095265328e-14,6.789687154920173e-05,3.899676556442095e-17,3.453480419172393e-08,3.8716193908805144e-17,7.049942723620538e-10,2.2589408751933047e-15,7.129837739322758e-18,1.0898227466154875e-16,2.5538150432258706e-13,4.6965927897681e-12,2.2370644384025503e-08,4.2468804423062074e-10,1.8141635951544026e-10,1.7332552048917081e-16,0.0001871186713815279,1.851846626216707e-09,3.6567308410711176e-10,7.033017156645093e-13,0.000166746726684921
0.002987525395530893,0.6592102893974249,0.006701235631419147,0.006134628874849546,0.008878547885022505,0.010127856091577707,0.0,0.0,0.0002559438720851273,1.5234722759479289e-05,0.2634679027327063,0.31617048815774895,3.580035987280679e-07,1.4687747609189086e-12,6.583483950224785e-14,1.8365816958134613e-13,2.179645182066347e-11,3.857527129082923e-09,1.748644600349614e-12,5.249361597356359e-18,9.450223855152468e-15,1.552514931859895e-18,4.701026355435222e-14,1.4477090439783367e-11,6.319936560656835e-14,1.3973371330491957e-10,3.191260912092826e-17,7.76809133853555e-17,6.918583592193814e-20,1.327952480018659e-19,9.039586141177345e-13,2.74348935563702e-17,1.7950653973889367e-14,1.4059573603544464e-16,3.76,0.0,1.4227045386855093e-10,0.26315279751712944,0.562194000611833,9.789063105437816e-11,4.765837029326249e-11,0.5794677637471534,6.87387403556013e-19,1.8932364447233074e-19,3.416252264267207e-10,5.956381497813889e-09,1.6023748903907677e-08,3.219371972150748e-14,2.398485368584642e-16,7.027528855326927e-18,2.6581034702971027e-10,4.252207024097048e-06,1.7219868848315417e-15,9.584379448385783e-15,6.776531584721732e-05,3.6601131090926364e-17,3.4398302402749256e-08,3.633729773846118e-17,6.77608451856872e-10,2.2459050230256554e-15,6.875541073102333e-18,1.0260562428082236e-16,2.4577055576595913e-13,4.669604075540354e-12,2.2367932244569627e-08,4.2540287365140716e-10,1.820208219725646e-10,1.6282797742095332e-16,0.00018710176628364205,1.8562590105494112e-09,3.664171681853632e-10,7.034358391321527e-13,0.00016675880676638772
