Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186)
2.243634266541381e-09,0.8834023337863556,2.6740906140261934e-08,3.2020725213983443e-10,5.11426413420844e-10,1.1273971738635577e-06,0.0,0.0,3.378780663377368e-08,2.631648398664617e-12,5.860667648079613e-10,9.955140085738642e-09,2.005218929618056e-15,6.457120514021504e-22,2.7234705846945343e-13,2.78236303316962e-07,9.0220510560871e-10,2.964652553725076e-10,1.946238659353713e-19,1.052381199999512e-26,4.1705424501688628e-16,2.533913461663251e-15,3.20786009710558e-06,4.783358389435921e-20,2.0184273267347695e-15,1.7525631509832302e-21,3.579923970829063e-24,3.5076067858978545e-17,3.648829757225581e-22,5.199321181639147e-22,3.0276402678221736e-18,4.4118682617156506e-26,2.4762083092787387e-27,1.561490956423476e-27,3.76,0.0,0.9824507798968246,0.9999999481241472,1.0427331382143028e-10,1.174237170528222e-12,3.4974328654693945e-08,3.5050576600627646e-06,5.461025171324517e-15,4.822105941281163e-14,7.2198721631769384e-09,1.1268362674941731e-06,1.5303245865192983e-12,3.619275739406918e-13,5.082708323554735e-17
2.307864348614697e-09,0.8834023543393572,2.9151511633189175e-08,3.483519642085377e-10,5.558425731071843e-10,1.1597118314011227e-06,0.0,0.0,3.475517606385694e-08,2.7843894707022536e-12,6.361350425266946e-10,1.0943681843315317e-08,2.197318435162149e-15,7.334412856480406e-22,2.876861507281166e-13,2.9333418276566773e-07,9.792673722301649e-10,3.2179277709267626e-10,2.231528161690995e-19,1.260284452719303e-26,4.775235468138513e-16,2.9000002022060512e-15,3.291483777047746e-06,5.497515441037939e-20,2.2506873413602774e-15,2.0648832884313137e-21,4.2277682598305736e-24,4.0558004289679955e-17,4.424753464312935e-22,6.215885921611863e-22,3.402428204789438e-18,5.335218548148868e-26,3.0091706939752846e-27,1.909882084077739e-27,3.76,0.0,0.9824506462223961,0.9999999456107157,1.1344097223769727e-10,1.3117319963067228e-12,3.604854715925706e-08,3.6053991127565004e-06,5.970855430996677e-15,5.1884013363955303e-14,7.698607346826123e-09,1.159094913999381e-06,1.6207229822802677e-12,3.8241699627051645e-13,5.377885959988811e-17
2.372094430688013e-09,0.8834023749022625,3.1700691280029084e-08,3.780982005048458e-10,6.027203401867372e-10,1.1920304300630246e-06,0.0,0.0,3.572256617926026e-08,2.9414342611730213e-12,6.888786040551693e-10,1.1995967737076281e-08,2.4022265840674783e-15,8.316227664267698e-22,3.034355832721189e-13,3.087730216253162e-07,1.0604457908103068e-09,3.48473639382976e-10,2.548751851646001e-19,1.503241202733239e-26,5.446483598099789e-16,3.3061548213245923e-15,3.3746799283798804e-06,6.293970129882253e-20,2.5019125903842447e-15,2.421582573746311e-21,4.969865260856018e-24,4.671138031193153e-17,5.33667521571655e-22,7.395250035346217e-22,3.8115835398934164e-18,6.416961533868302e-26,3.637176684944992e-27,2.32337216358927e-27,3.76,0.0,0.9824505125413466,0.9999999430145511,1.2312857088629924e-10,1.460793794722877e-12,3.7129399546777905e-08,3.7057405536779495e-06,6.5119706486158574e-15,5.5698137136309415e-14,8.191998758380789e-09,1.1913535560057372e-06,1.713855654796718e-12,4.0345605105187175e-13,5.681394574609309e-17
2.4363245127613292e-09,0.8834023954753644,3.439190096395356e-08,4.0949004753568437e-10,6.521221335992091e-10,1.224353139742489e-06,0.0,0.0,3.668997834863286e-08,3.1027824433125675e-12,7.443568232307843e-10,1.3113885805101637e-08,2.620470075772456e-15,9.413175329624773e-22,3.1959667933711487e-13,3.2454863057430045e-07,1.1458315968857974e-09,3.7653787948376877e-10,2.9004244701807567e-19,1.7863040694063137e-26,6.18937349719703e-16,3.755408410788181e-15,3.4574508195936514e-06,7.179554153936962e-20,2.7730387878315255e-15,2.827436862789022e-21,5.816779342327682e-24,5.359692865779523e-17,6.403604858626992e-22,8.75803155048497e-22,4.257218946336008e-18,7.67856536411712e-26,4.373873116061696e-27,2.8119167291298322e-27,3.76,0.0,0.9824503788534424,0.9999999403338069,1.3335024696590452e-10,1.62203106348154e-12,3.821711921931062e-08,3.8060819832187855e-06,7.085299572299186e-15,5.966393359733352e-14,8.699898314843138e-09,1.2236121935129971e-06,1.8097390255991495e-12,4.250449881435706e-13,5.993234165794395e-17
2.5005545948346453e-09,0.8834024160589515,3.7228552220492925e-08,4.425715618634152e-10,7.041100770974878e-10,1.2566801332240212e-06,0.0,0.0,3.765741395208558e-08,3.2684336965213276e-12,8.026283430769029e-10,1.429930463649656e-08,2.8525874745801636e-15,1.0636703934355295e-21,3.361710513509808e-13,3.4065685644328057e-07,1.235514896514659e-09,4.060151650334072e-10,3.2891773294654996e-19,2.1151520910219094e-26,7.009211464958365e-16,4.250919588172818e-15,3.539798706672298e-06,8.161457554182964e-20,3.065017233939494e-15,3.2875767709868523e-21,6.77992889336245e-24,6.127901475008642e-17,7.646564401606309e-22,1.0326801191993878e-21,4.74151654377035e-18,9.14366316578178e-26,5.234420640868393e-27,3.386678971974154e-27,3.76,0.0,0.9824502451584473,0.9999999375666586,1.4412012684326589e-10,1.7960655567323878e-12,3.9311941932352114e-08,3.906423401780275e-06,7.691764706441864e-15,6.378180428951103e-14,9.222155964061553e-09,1.2558708265209106e-06,1.9083900878309504e-12,4.471842089831746e-13,6.313404731919102e-17
2.5647846769079613e-09,0.8834024366533113,4.021401225567534e-08,4.773867683948341e-10,7.587460000804891e-10,1.2890115861442662e-06,0.0,0.0,3.862487438088143e-08,3.4383877064144166e-12,8.637510821132945e-10,1.555407315849405e-08,3.0991294872830017e-15,1.1999142752531104e-21,3.531606097247516e-13,3.570935819394704e-07,1.3295846760377757e-09,4.3693479725963153e-10,3.717759795941664e-19,2.4961572622924596e-26,7.911525009259712e-16,4.795975132817421e-15,3.6217258331621903e-06,9.24723712772638e-20,3.37881437216651e-15,3.807502246846142e-21,7.871631174521852e-24,6.982574447767716e-17,9.088734893582412e-22,1.2126207038479595e-21,5.2667282455259896e-18,1.083819751729024e-25,6.235615642220347e-27,4.060140995517177e-27,3.76,0.0,0.9824501114561229,0.9999999347113041,1.5545232657305326e-10,1.983532120637381e-12,4.0414105761031096e-08,4.0067648097731455e-06,8.332281913847564e-15,6.805205432316743e-14,9.758620082546889e-09,1.2881294550292176e-06,2.0098264119372297e-12,4.698742669665489e-13,6.641906271355265e-17
2.6290147589812774e-09,0.8834024572587267,4.335160400914209e-08,5.139796586521316e-10,8.160914383872928e-10,1.3213476769528796e-06,0.0,0.0,3.959236103714252e-08,3.612644164870171e-12,9.277822406184501e-10,1.6880020469989882e-08,3.3606592462486806e-15,1.351374696001423e-21,3.705675716003935e-13,3.738547253729054e-07,1.4281288117649418e-09,4.693257141466148e-10,4.1890407064692246e-19,2.9364568270723086e-26,8.902064252891802e-16,5.3939905219189726e-15,3.703234430243964e-06,1.0444824816265703e-19,3.715411352862923e-15,4.393097205931426e-21,9.105148567572192e-24,7.93090714897881e-17,1.0755609206380587e-21,1.4183103275428148e-21,5.835176089378658e-18,1.2790569439004056e-25,7.396018648519377e-27,4.846222402700105e-27,3.76,0.0,0.9824499777462283,0.9999999317659628,1.6736095241120044e-10,2.185078530359959e-12,4.152385106626496e-08,4.1071062076174694e-06,9.007760041668036e-15,7.247489706056171e-14,1.0309137825446371e-08,1.3203880790376503e-06,2.1140661512710966e-12,4.931158678024051e-13,6.978738782471455e-17
2.7574749231279094e-09,0.8834024985038433,5.00962538321701e-08,5.92674279026412e-10,9.39155540989961e-10,1.3860344998647597e-06,0.0,0.0,4.1527418693221154e-08,3.974063226578453e-12,1.064795063062996e-09,1.975266808678963e-08,3.930998408337138e-15,1.705738206766751e-21,4.066441600897685e-13,4.0833411568203787e-07,1.638986164321938e-09,5.386353563945125e-10,5.271778434683206e-19,4.0278068290485196e-26,1.117194037585071e-15,6.763208531740581e-15,3.865004899499793e-06,1.320907815241381e-19,4.461000421888419e-15,5.7868393230405014e-21,1.2055695268934885e-23,1.0139320935596916e-16,1.4877973022341019e-21,1.9188625521177086e-21,7.111420809481953e-18,1.7595658213721848e-25,1.027834690581116e-26,6.819894326737593e-27,3.76,0.0,0.9824497103027541,0.9999999255983055,1.9296386146091504e-10,2.6330656682420767e-12,4.376705877616554e-08,4.30778897458672e-06,1.0467197337165462e-14,8.177878158876541e-14,1.1451718414604072e-08,1.384905313553787e-06,2.331031436425976e-12,5.412572843223864e-13,7.677396713201516e-17
2.8730890708598785e-09,0.8834025356650381,5.6719162899242336e-08,6.700196933653627e-10,1.0597911190897828e-09,1.4442703484860174e-06,0.0,0.0,4.326907456048937e-08,4.314051795003861e-12,1.1986127441597574e-09,2.2599422265131826e-08,4.5014758058463475e-15,2.0920647872578787e-21,4.4056943851851953e-13,4.4043484817262875e-07,1.8449192659476822e-09,6.063288072125098e-10,6.423543642153678e-19,5.302997787170777e-26,1.3578844800050358e-15,8.213539917065018e-15,4.00918908376828e-06,1.6166839411397458e-19,5.220135010314923e-15,7.333205786941715e-21,1.535031541264497e-23,1.2527647726761968e-16,1.966541138194249e-21,2.4893571283437046e-21,8.43264987866309e-18,2.3142819989379894e-25,1.3644191596780935e-26,9.155077720669431e-27,3.76,0.0,0.9824494695752757,0.9999999197222352,2.18119188008405e-10,3.0911646763237137e-12,4.5814331270747754e-08,4.488403434552027e-06,1.1909219220749076e-14,9.067456100618805e-14,1.2526556085854936e-08,1.4429708092258976e-06,2.5360821157303308e-12,5.864810450352774e-13,8.334680757568747e-17
2.9887032185918475e-09,0.8834025728663195,6.388464808076639e-08,7.538072483753717e-10,1.1901491924187131e-09,1.5025241235653377e-06,0.0,0.0,4.501083767877281e-08,4.667975795998894e-12,1.34271110741985e-09,2.5704325861509763e-08,5.129870280345237e-15,2.5530399294720985e-21,4.758965180529498e-13,4.7352481506040326e-07,2.0666662077018194e-09,6.792229913310118e-10,7.763864393793667e-19,6.925290402509198e-26,1.6371317515382132e-15,9.894497410229173e-15,4.1520513743240405e-06,1.9628245387893194e-19,6.0690273821412355e-15,9.202953400376454e-21,1.9359082699860998e-23,1.5350042954998155e-16,2.5700442555199106e-21,3.1965736986198328e-21,9.933313062295419e-18,3.009612247407714e-25,1.791021724384216e-26,1.2151565214581532e-26,3.76,0.0,0.9824492288194235,0.9999999135278912,2.4536112067427844e-10,3.605530575416388e-12,4.789000674534873e-08,4.669017868582828e-06,1.347829334698194e-14,1.0006431967213319e-13,1.3644523479841065e-08,1.5010362903138946e-06,2.7505253986319606e-12,6.335097735432064e-13,9.018957124651536e-17
3.1043173663238166e-09,0.8834026101092273,7.161050865543107e-08,8.442920646603252e-10,1.3305781176429684e-09,1.560796962413071e-06,0.0,0.0,4.675271658398634e-08,5.035833665024571e-12,1.4973985824963913e-09,2.90773200136671e-08,5.819954460592587e-15,3.100380167583889e-21,5.126505522118984e-13,5.075814639044221e-07,2.304700596880035e-09,7.574739494364252e-10,9.313954957001224e-19,8.975920732173025e-26,1.9591073493644287e-15,1.1830690254868476e-14,4.29360434551017e-06,2.3654218500788254e-19,7.013876242088672e-15,1.1446222272340274e-20,2.42001767744016e-23,1.8663775067845896e-16,3.323764337281965e-21,4.065995912328435e-21,1.1629525963149844e-17,3.8731318927952166e-25,2.326796577286128e-26,1.5961117532619988e-26,3.76,0.0,0.982448988033715,0.9999999070056513,2.7477163812593665e-10,4.18038770762971e-12,4.9995565193656173e-08,4.849632279450452e-06,1.517942497084512e-14,1.0994653270440107e-13,1.4804717928691157e-08,1.5591017568159255e-06,2.9744889412953833e-12,6.823531306882844e-13,9.73022580480924e-17
3.2199315140557856e-09,0.8834026473952677,7.991409468518419e-08,9.417287726087489e-10,1.4814232242699856e-09,1.6190900287892495e-06,0.0,0.0,4.849471990678695e-08,5.4176239067601836e-12,1.6629765424843188e-09,3.272813540269039e-08,6.5756556972899686e-15,3.7471792218079815e-21,5.508605910707928e-13,5.425825948431008e-07,2.5594851353342093e-09,8.412341534206549e-10,1.1096374960921674e-18,1.1552333099295454e-25,2.3282226218617122e-15,1.404808999090252e-14,4.433860447389892e-06,2.8310282629786063e-19,8.061002100218512e-15,1.4118359776852478e-20,3.0005945425766867e-23,2.253098543961735e-16,4.2570118081262145e-21,5.126590952793913e-21,1.3538161386961599e-17,4.936334280932188e-25,2.994027672561829e-26,2.076298382370707e-26,3.76,0.0,0.9824487472166455,0.9999999001461072,3.0643265487146165e-10,4.820083615966846e-12,5.213250793079922e-08,5.030246670014525e-06,1.7017523037163714e-14,1.2031902229450444e-13,1.6006240410855195e-08,1.6171672087300505e-06,3.2081069376926353e-12,7.330223960566915e-13,1.0468486788362129e-16
3.3355456617877547e-09,0.8834026847259173,8.88123122499712e-08,1.0463714797143867e-09,1.6430268262691933e-09,1.6774045121916277e-06,0.0,0.0,5.023685636872126e-08,5.813345095837975e-12,1.8397394143891107e-09,3.666629341495136e-08,7.401062184676344e-15,4.508018277804752e-21,5.905597346713462e-13,5.785063557457586e-07,2.831471790244893e-09,9.306525622466555e-10,1.3135045955973499e-18,1.4770834233269712e-25,2.749129087983421e-15,1.657402610065328e-14,4.572832007021179e-06,3.366671942030582e-19,9.216840088299476e-15,1.7280198443747756e-20,3.692407207121419e-23,2.7018878878102366e-16,5.403339292933754e-21,6.411120356289403e-21,1.5676853106215986e-17,6.234981922258722e-25,3.8185029280152044e-26,2.67676862856636e-26,3.76,0.0,0.98244850636669,0.9999998929400613,3.4042602986991993e-10,5.52908619577426e-12,5.43023569738911e-08,5.21086104322069e-06,1.8997396336200928e-14,1.3117901755819898e-13,1.7248197626282466e-08,1.6752326460542388e-06,3.451520211704954e-12,7.85530470640245e-13,1.1233740065590317e-16
3.4511598095197237e-09,0.8834027221026179,9.832162903741394e-08,1.1584737382815564e-09,1.8157282334160504e-09,1.7357416271524347e-06,0.0,0.0,5.197913477856936e-08,6.2229958775471925e-12,2.0279747880542127e-09,4.0901107714599896e-08,8.300429208181168e-15,5.3990829773032444e-21,6.317852831963861e-13,6.15331237427753e-07,3.1211019625016365e-09,1.0258746770341467e-09,1.545526611836139e-18,1.876958012501864e-25,3.2267183498982882e-15,1.9437179172143643e-14,4.71053122971764e-06,3.9798724505610286e-19,1.0487932978517156e-14,2.0998332499637448e-20,4.511881782744581e-23,3.2199910903622824e-16,6.800951484587089e-21,7.95646402059579e-21,1.8063999177220814e-17,7.809470116896741e-25,4.8299206192098224e-26,3.422119032026554e-26,3.76,0.0,0.9824482654823032,0.9999998853785229,3.768335749249825e-10,6.311980891482036e-12,5.650665442983753e-08,5.391475402098381e-06,2.1123750169467655e-14,1.4252320976282805e-13,1.8529703615878565e-08,1.7332980687863697e-06,3.704876306479028e-12,8.398918787275146e-13,1.2025985626732746e-16
3.5667739572516928e-09,0.883402759526781,1.0845808020476884e-07,1.278288513562829e-09,1.999863762430229e-09,1.794102612544064e-06,0.0,0.0,5.372156402885694e-08,6.646574968509407e-12,2.2279635236009097e-09,4.5441686142578505e-08,9.278185505713877e-15,6.43828763605961e-21,6.745788837336758e-13,6.530360689270058e-07,3.4288066527761385e-09,1.1270425953926853e-09,1.8083723219360026e-18,2.3711915568548616e-25,3.7661216323431585e-15,2.2667571795848413e-14,4.846970200296196e-06,4.678656376821339e-19,1.1880924395690304e-14,2.534539255470461e-20,5.477234305148865e-23,3.8151971636629786e-16,8.493134826852577e-21,9.803956851194004e-21,2.0718764838883765e-17,9.705202177597804e-25,6.062329438972511e-26,4.3409481097405236e-26,3.76,0.0,0.9824480245619204,0.999999877452706,4.1573706286933087e-10,7.173467937017427e-12,5.87469618906872e-08,5.572089749758635e-06,2.3401183475736215e-14,1.543478033561065e-13,1.9849881010845593e-08,1.7913634769242315e-06,3.968329571133422e-12,8.961227690609529e-13,1.2845223461986148e-16
3.682388104983662e-09,0.883402796999785,1.192372744561942e-07,1.4060681523855536e-09,2.1957667479578205e-09,1.852488730894249e-06,0.0,0.0,5.5464153092518833e-08,7.084081157325583e-12,2.4399798573646248e-09,5.029693288625838e-08,1.0338939736581758e-14,7.645407424592339e-21,7.189866733915635e-13,6.916000128426112e-07,3.755006625264692e-09,1.2342950649940007e-09,2.1048505876025222e-18,2.9790095600151216e-25,4.372708956964952e-15,2.6296557255807176e-14,4.982160884311288e-06,5.471572972082863e-19,1.3402552223500422e-14,3.040031804627804e-20,6.60861157593145e-23,4.495856606926991e-16,1.0528707292747418e-20,1.1999738088141704e-20,2.3661084999330452e-17,1.1972975932650286e-24,7.554605048178477e-26,5.466357977259731e-26,3.76,0.0,0.9824477836039572,0.9999998691540244,4.5721823553755055e-10,8.118359640328346e-12,6.102485983705666e-08,5.752704089391907e-06,2.5834186394836293e-14,1.6664856297497778e-13,2.1207861967335385e-08,1.8494288704655176e-06,4.242041244786957e-12,9.542409152607738e-13,1.3691453561504116e-16
3.798002252715631e-09,0.8834028345229781,1.3067440025040673e-07,1.5420643523216527e-09,2.403767553470632e-09,1.9109012677110446e-06,0.0,0.0,5.720691101968585e-08,7.535513305196667e-12,2.664291506370407e-09,5.547555083384333e-08,1.1487487045920978e-14,9.042219163736053e-21,7.650594185962854e-13,7.31002560733786e-07,4.100112569167989e-09,1.3477675364052259e-09,2.4379113183635737e-18,3.7229411898372828e-25,5.052087979945078e-15,3.035680620013375e-14,5.116115129276059e-06,6.367709811556762e-19,1.5059642197225875e-14,3.624862698299636e-20,7.928241317921228e-23,5.270899056124404e-16,1.2962487771909266e-20,1.4595112828353065e-20,2.6911666335800596e-17,1.4669380642294975e-24,9.350965291479819e-26,6.836502571107202e-26,3.76,0.0,0.9824475426068121,0.9999998604740903,5.013588115334413e-10,9.151577710719104e-12,6.334194704999384e-08,5.933318424265939e-06,2.842713822233993e-14,1.7942085683049406e-13,2.260278887352289e-08,1.9074942494078287e-06,4.5261795379851525e-12,1.0142657155471904e-12,1.456467591539611e-16
3.9136164004475995e-09,0.8834028720976773,1.427842320832063e-07,1.6865281314390588e-09,2.624193582129972e-09,1.969341530817884e-06,0.0,0.0,5.894984693457659e-08,8.000870346518776e-12,2.901159771367981e-09,6.098604405769523e-08,1.2728815714910773e-14,1.0652651489661425e-20,8.128526503925294e-13,7.712235285783495e-07,4.464525257941009e-09,1.4675922151933402e-09,2.81064627964987e-18,4.629275026887703e-25,5.810102512789193e-15,3.4882291423314926e-14,5.248844665870587e-06,7.376708487272206e-19,1.6859101678554316e-14,4.298268258978676e-20,9.460592380406098e-23,6.149850539184567e-16,1.5855784832845507e-20,1.7646925433910555e-20,3.0491989025502876e-17,1.785720364770412e-24,1.1501526799824297e-25,8.49518559733314e-26,3.76,0.0,0.9824473015688645,0.9999998514047108,5.482404937947656e-10,1.027815062836243e-11,6.569984003156377e-08,6.113932757723649e-06,3.118430572030697e-14,1.926596967595068e-13,2.4033814885542515e-08,1.9655596137486706e-06,4.820919711563929e-12,1.076218191781514e-12,1.5464890513726573e-16
4.029230548179568e-09,0.8834029097251693,1.5558113681134717e-07,1.8397097986523954e-09,2.857369287642644e-09,2.027810849698785e-06,0.0,0.0,6.069297003248253e-08,8.480151289453862e-12,3.1508396384492257e-09,6.683672039245246e-08,1.4068113887404815e-14,1.250294517783169e-20,8.624267955945067e-13,8.122430522898201e-07,4.848635706349134e-09,1.5938981133124041e-09,3.226289752613568e-18,5.728560476988875e-25,6.652830746471628e-15,3.990827089333738e-14,5.3803611091374e-06,8.508780341469837e-19,1.8807913607845778e-14,5.070195648305176e-20,1.1232545758734196e-22,7.14285032208797e-16,1.9276904548959994e-20,2.121794447261581e-20,3.4424308124898694e-17,2.1605846059603458e-24,1.406290579875507e-25,1.0492511402082928e-25,3.76,0.0,0.9824470604884776,0.9999998419378838,5.9794497695906e-10,1.1503211055280196e-11,6.810017243425428e-08,6.294547093181062e-06,3.4109841752943497e-14,2.06359775204652e-13,2.550010432708605e-08,2.0236249634854507e-06,5.126444152996968e-12,1.1401209878479572e-12,1.6392097346514021e-16
