Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48)
0.0023388958307664323,0.7930834016914111,0.04823397031767733,0.009194298994343651,0.014597403617288103,0.07372471477293088,0.0,0.0,9.477326417618209e-05,7.338066888377357e-06,0.6626972317591386,0.2013211900997616,3.5037106345768682e-06,4.783783471813323e-08,3.896501626214282e-08,4.973162912047619e-08,2.6784815593738134e-06,1.2869252885535663e-06,4.5839264149137676e-08,3.283041575030322e-09,2.8619782540685813e-06,5.055107686408242e-09,1.0340379432466391e-08,6.511953239010566e-07,1.778968485204328e-09,3.38899868345682e-07,1.700774503510147e-08,7.902264382114093e-08,1.5970464812608264e-10,1.9510792689314603e-10,4.299137441872508e-08,7.86743069910192e-12,5.058097633092889e-10,1.0761114406827573e-09,3.76,0.0,6.015873956541118e-08,0.0697895751035289,0.7673394691294065,1.980452682581342e-05,1.055373668274425e-07,0.8603635919830719,7.973566790965293e-16,5.402869613629098e-16,1.967097829020124e-09,4.4125414926359475e-08,1.0765419590069707e-06,6.8185984625882276e-12,2.7750981083181796e-16,1.491178420310839e-17,2.6098204670661616e-10,1.245104779570631e-05,7.634591613408981e-13,1.3154522615840293e-06,3.1740921300504525e-05,1.3457320941258865e-08,1.7087456610263656e-07,1.226245785491457e-08,1.6901510627279968e-08,1.9310257005653298e-15,6.573466924714154e-14,1.2524824409832279e-07,6.68142176798765e-08,2.415361336625043e-12,8.455518639928293e-08,3.729924770701651e-10,2.179706912776005e-10,7.069673740510766e-08,0.0007770895337396442,6.3127289446832855e-09,2.2369591540126253e-09,3.8487854914147886e-13,3.918170201367167e-06,0.0036749823818040075
0.0023392296795231404,0.7930521301035769,0.048434677552409745,0.009199029786495047,0.014614947787477277,0.07387819185793197,0.0,0.0,9.433338575514365e-05,7.335124502340469e-06,0.6617186907936297,0.20230156549992162,3.4953578736870564e-06,4.608022857832259e-08,3.719782443394324e-08,4.735987460952712e-08,2.554402709717807e-06,1.224074002599158e-06,4.3350447581648057e-08,3.116886370898179e-09,2.7184123238760896e-06,4.824613878052503e-09,9.859209447890305e-09,6.196839830443734e-07,1.6956210094234054e-09,3.160457521332477e-07,1.617616356210659e-08,7.434879345355774e-08,1.4888273410646988e-10,1.83744463956049e-10,4.095799249523644e-08,7.465143357026126e-12,4.758630104060835e-10,1.0108027431993302e-09,3.76,0.0,5.72379576452141e-08,0.06941798077342153,0.767079486789352,1.889703591968953e-05,9.894999031661904e-08,0.8603638265778635,7.56440945830623e-16,5.122692105081787e-16,1.9765718648079054e-09,4.400632402529391e-08,1.0089095315941275e-06,6.359153403827816e-12,2.7490802273598254e-16,1.4788707360630314e-17,2.584631220408225e-10,1.2473808011277237e-05,7.172502401937814e-13,1.2271368593468564e-06,3.157194012467756e-05,1.2605782246470275e-08,1.673238234867481e-07,1.1486774457456705e-08,1.6362701753964725e-08,1.8808963781785436e-15,6.13570925194459e-14,1.1748176922082231e-07,6.215887176151764e-08,2.352527401308132e-12,8.532372230812257e-08,3.752753580643427e-10,2.1902914213604068e-10,6.617101853844634e-08,0.0007770648325817648,6.266885109857295e-09,2.2214528721316446e-09,3.801715760392895e-13,3.7811290065325975e-06,0.003675097278139753
0.0023395635282798485,0.7930208338188393,0.04863371207186296,0.009203147352856905,0.014631747208292904,0.0740338709554152,0.0,0.0,9.389532494860888e-05,7.3317113800721975e-06,0.6607410375201755,0.20328096568968052,3.487442308678718e-06,4.4379803022823837e-08,3.550575436451926e-08,4.5096800250574566e-08,2.435913637265011e-06,1.1643037004672711e-06,4.0991940089822816e-08,2.958709374566203e-09,2.5817220100878583e-06,4.603785733502838e-09,9.399269170822802e-09,5.896573858841717e-07,1.6159997302546881e-09,2.947087265810507e-07,1.538307662135104e-08,6.99433419667212e-08,1.3882360523639783e-10,1.730220793382027e-10,3.9017505174939836e-08,7.082555956089669e-12,4.4763730505984916e-10,9.49340470769707e-10,3.76,0.0,5.446147147427772e-08,0.06904814394035126,0.7668183995256429,1.8029414406782652e-05,9.278354065735022e-08,0.8603640501610824,7.176235743879295e-16,4.856852900943773e-16,1.9864114743814182e-09,4.389302691324126e-08,9.458377378355189e-07,5.931267376094783e-12,2.7239117978912324e-16,1.4668709546240937e-17,2.5602985195308427e-10,1.2495845487546133e-05,6.739789035385056e-13,1.1446338791561207e-06,3.140375682872353e-05,1.180632700429972e-08,1.640006095322021e-07,1.0758515536389384e-08,1.584014794865049e-08,1.8337820225315115e-15,5.726680899493114e-14,1.1017891256641044e-07,5.781994550309678e-08,2.2934750585096052e-12,8.609239727462012e-08,3.775417696300792e-10,2.2008702754059676e-10,6.192565262696785e-08,0.0007770400477666811,6.223333325824307e-09,2.206871413394954e-09,3.7566130543867096e-13,3.649350241318978e-06,0.003675206643874165
0.0023398973770365566,0.792989514812975,0.04883108350018916,0.009206661506654569,0.014647814322167595,0.07419169434998167,0.0,0.0,9.345905854271049e-05,7.327838521185465e-06,0.6597643312485709,0.2042593355193988,3.4799426418338327e-06,4.273529247307336e-08,3.3886019987116036e-08,4.293781694702448e-08,2.3227759052129222e-06,1.1074698997455467e-06,3.875735720824263e-08,2.8081632877456176e-09,2.4516056897525855e-06,4.392283060514984e-09,8.959717065755786e-09,5.610491285035887e-07,1.5399525914739943e-09,2.747912542292318e-07,1.4626881754600145e-08,6.579165984766554e-08,1.2947124952002274e-10,1.6290655831426217e-10,3.716595010761309e-08,6.7187830920427406e-12,4.2103898707562384e-10,8.915094918822378e-10,3.76,0.0,5.18223515289625e-08,0.0686800534991849,0.7665562587938056,1.7200042917934507e-05,8.701118437780306e-08,0.8603642634844134,6.808040656357252e-16,4.604665117556326e-16,1.9965980843468974e-09,4.378525018588635e-08,8.870317101709214e-07,5.532774311579705e-12,2.6995470304397626e-16,1.4551641313409854e-17,2.5367746906930595e-10,1.2517171516551566e-05,6.334666013883268e-13,1.0675729098629157e-06,3.123636639772073e-05,1.1055938638934905e-08,1.608904780232369e-07,1.0074935864328541e-08,1.5333419500562525e-08,1.7894782513150654e-15,5.34455404472025e-14,1.0331366765244434e-07,5.3776749274161366e-08,2.237947956142183e-12,8.686115727869194e-08,3.797916447822988e-10,2.211442645249181e-10,5.7944175937731944e-08,0.0007770151833802519,6.181917209116734e-09,2.1931473218430974e-09,3.7133338740886966e-13,3.522648010797384e-06,0.0036753106731551356
0.0023402312257932646,0.7929581750328911,0.04902680159684079,0.009209582011977272,0.014663161460103904,0.07435160521236861,0.0,0.0,9.302456399513439e-05,7.323516799405402e-06,0.6587886298588441,0.20523662108481222,3.472838427433546e-06,4.1145417009904826e-08,3.2335907101154414e-08,4.0878497975496585e-08,2.214760227291428e-06,1.053434363943153e-06,3.6640590804075624e-08,2.6649131495123433e-09,2.327772815715268e-06,4.189772802504862e-09,8.539737640796409e-09,5.337954924981599e-07,1.4673326348553857e-09,2.562017283739057e-07,1.3906029370388906e-08,6.187984667086602e-08,1.207739302476803e-10,1.5336534747024028e-10,3.539951174306309e-08,6.372972626736681e-12,3.959790165537432e-10,8.371057079567821e-10,3.76,0.0,4.931399230970813e-08,0.06831369841972917,0.7662931149676099,1.640735836234085e-05,8.160777034861074e-08,0.8603644672536757,6.458861854373899e-16,4.365471032606799e-16,2.0071138778392872e-09,4.368273524536989e-08,8.322145149292707e-07,5.161654927939581e-12,2.675942716834488e-16,1.4437361633785863e-17,2.5140149979323886e-10,1.2537797351086314e-05,5.955449343742625e-13,9.956059679401805e-07,3.106976385032799e-05,1.0351760091890202e-08,1.579798326841311e-07,9.433435268368263e-09,1.4842094089013748e-08,1.747793890641328e-15,4.987610906605369e-14,9.686133762635808e-08,5.0009865920741664e-08,2.1857063150307432e-12,8.7629949086434e-08,3.8202492223771783e-10,2.2220077275769408e-10,5.4211008193196434e-08,0.0007769902433198303,6.142494791362827e-09,2.1802196953960174e-09,3.6717486364076983e-13,3.400841865254076e-06,0.003675409554205429
0.0023405650745499727,0.7929268163969357,0.04922087623983004,0.009211918577156444,0.014677800835179635,0.07451354761495804,0.0,0.0,9.259181942897347e-05,7.318756956539501e-06,0.6578139898236981,0.20621276971168812,3.4661100472028465e-06,3.9608886234794116e-08,3.085277405025016e-08,3.8914575730876846e-08,2.111646191882029e-06,1.0020648734466863e-06,3.463580003921822e-08,2.5286361101253136e-09,2.2099436733243058e-06,3.995929268107363e-09,8.138541186942933e-09,5.07835358399734e-07,1.3979979122709521e-09,2.388541462346411e-07,1.3219022055820333e-08,5.819470036125184e-08,1.1268384965614931e-10,1.4436748702231854e-10,3.3714517630893276e-08,6.0443049332364365e-12,3.7237278724932187e-10,7.859355693528786e-10,3.76,0.0,4.693009685564037e-08,0.067949067757459,0.7660290173406653,1.5649852637860556e-05,7.654972788526824e-08,0.8603646621313493,6.127778308876772e-16,4.1386411732423433e-16,2.0179417710751e-09,4.358523747053705e-08,7.81126160758817e-07,4.8160270349331515e-12,2.6530580928871837e-16,1.4325737413037798e-17,2.491977463435948e-10,1.2557734194391515e-05,5.600551294016944e-13,9.284062497255019e-07,3.0903944243655154e-05,9.691086658354899e-09,1.5525588300448594e-07,8.83155211949092e-09,1.4365756929153335e-08,1.7085502043982398e-15,4.654237744141064e-14,9.079848242905147e-08,4.650108018970413e-08,2.1365259545948902e-12,8.839872023676539e-08,3.842415461924546e-10,2.2325647445843986e-10,5.071141269307305e-08,0.0007769652313042998,6.104936946585356e-09,2.1680334484248362e-09,3.6317400802949597e-13,3.2837567179400933e-06,0.0036755034694332073
0.002340898923306681,0.7928954407952081,0.0494133174098304,0.009213680848615801,0.01469174453660973,0.07467746654519936,0.0,0.0,9.21608036258912e-05,7.313569597039033e-06,0.6568404662311873,0.2071877299400619,3.4597386857496675e-06,3.812440289897138e-08,2.9434052125770986e-08,3.7041938301060797e-08,2.013221988757334e-06,9.532350017383893e-07,3.27374023913573e-08,2.399021192204841e-09,2.097849129388464e-06,3.810434323000829e-09,7.755363493534325e-09,4.831101201472118e-07,1.3318113939041866e-09,2.2266779686448206e-07,1.2564413807314391e-08,5.472368729812774e-08,1.0515683934757472e-10,1.3588354490693468e-10,3.210743466591776e-08,5.73199214208998e-12,3.50139943890783e-10,7.37815606254288e-10,3.76,0.0,4.4664662157307996e-08,0.06758615066332792,0.7657640141293565,1.4926071321965141e-05,7.18149706640819e-08,0.8603648487389872,5.813908939159259e-16,3.923573376185149e-16,2.0290653892097677e-09,4.349252543269216e-08,7.335226532925901e-07,4.494136497739876e-12,2.6308547075385405e-16,1.4216643039032765e-17,2.470622698337144e-10,1.2576993190505619e-05,5.268475415284665e-13,8.656669429807689e-07,3.0738902677719156e-05,9.071359027414206e-09,1.5270660185194778e-07,8.266957007992826e-09,1.3904000893957487e-08,1.6715801582074939e-15,4.342919119410821e-14,8.510286692068464e-08,4.323331134969105e-08,2.090197368881454e-12,8.916741902829924e-08,3.8644146610409124e-10,2.2431129431580948e-10,4.743145755891872e-08,0.0007769401508835265,6.0691260047158204e-09,2.1565386628596547e-09,3.593201884375747e-13,3.171222758254806e-06,0.003675592595545634
0.002341232772063389,0.7928640500898696,0.049604135175098804,0.009214878405176614,0.014705004524342487,0.07484330791704034,0.0,0.0,9.17314960186356e-05,7.307965183124799e-06,0.6558681128075732,0.20816145150810245,3.453706306068754e-06,3.669066628027551e-08,2.8077245709486856e-08,3.525662591029199e-08,1.919284138923577e-06,9.068238970065711e-07,3.0940064755488033e-08,2.2757690405950946e-09,1.9912303747306836e-06,3.6329775460591458e-09,7.389465538468654e-09,4.5956360075046887e-07,1.2686408740857931e-09,2.0756696346901304e-07,1.1940809188870407e-08,5.1454913295739504e-08,9.81520754519873e-11,1.278855526920243e-10,3.057486529714561e-08,5.4352773953977225e-12,3.2920420371150404e-10,6.925719744537255e-10,3.76,0.0,4.251196539151453e-08,0.0672249363927002,0.7654981524770323,1.4234612347965413e-05,6.73828061637245e-08,0.860365027659509,5.516411247539153e-16,3.7196918556758424e-16,2.0404690424163827e-09,4.340438015464937e-08,6.891750946526329e-07,4.194348705287647e-12,2.6092962987712964e-16,1.410995994196322e-17,2.4499137430811095e-10,1.259558541525914e-05,4.957811951087485e-13,8.071000954082439e-07,3.0574634299501706e-05,8.490156768136545e-09,1.5032068485171686e-07,7.737446840569522e-09,1.3456426613858482e-08,1.6367277027795894e-15,4.0522324234770034e-14,7.975341006216174e-08,4.019054892751063e-08,2.046524837925548e-12,8.993599450721105e-08,3.8862463648857233e-10,2.2536515940874713e-10,4.435797812687159e-08,0.0007769150054472633,6.034954529111035e-09,2.1456900171994174e-09,3.5560374548644336e-13,3.063075360903265e-06,0.0036756771036651047
0.002341566620820097,0.7928326461154587,0.04979333967719838,0.009215520752801395,0.014717592624167596,0.0750110185804585,0.0,0.0,9.130387668295274e-05,7.3019540304508604e-06,0.6548969819403191,0.20913388533564864,3.447995625187452e-06,3.530637529542467e-08,2.6779932228471117e-08,3.3554827298811286e-08,1.8296372279998363e-06,8.627160692505543e-07,2.923869464529345e-08,2.1585916609914132e-09,1.8898386615879144e-06,3.463256351668653e-09,7.04013309571531e-09,4.371419692765123e-07,1.2083588685488817e-09,1.9348063976912532e-07,1.1346862426244636e-08,4.8377095468659006e-08,9.163181662757293e-11,1.2034694335193103e-10,2.9113543717460536e-08,5.153434017491195e-12,3.0949318246480517e-10,6.500400160294786e-10,3.76,0.0,4.046655091311713e-08,0.06686541431344362,0.7652314784593776,1.3574124670809276e-05,6.323385035102606e-08,0.8603651994393863,5.234480009749197e-16,3.5264463144919783e-16,2.0521377030243564e-09,4.332059441095604e-08,6.478688263779852e-07,3.915140587352498e-12,2.5883486746931747e-16,1.4005576186112075e-17,2.429815917113358e-10,1.2613521867934772e-05,4.667233209511486e-13,7.524355391601449e-07,3.041113430662416e-05,7.945191796559087e-09,1.480875115038334e-07,7.240938899657021e-09,1.302264255536169e-08,1.6038471166784236e-15,3.780842659248733e-14,7.473013523851084e-08,3.735779147007826e-08,2.0053255928912573e-12,9.070439645384638e-08,3.9079101671598243e-10,2.2641799912973195e-10,4.147854051366584e-08,0.000776889798233539,6.002324238747447e-09,2.1354462842105512e-09,3.5201588469144747e-13,2.9591549915329746e-06,0.003675757159447623
0.002341900469576805,0.792801230679204,0.04998094111749953,0.009215617319758892,0.014729520523313376,0.07518054632918436,0.0,0.0,9.087792632895658e-05,7.295546304279781e-06,0.6539271247011779,0.21010498350746012,3.442590090008166e-06,3.397023139380571e-08,2.553976191697381e-08,3.193287600469861e-08,1.744093643505348e-06,8.208011829682605e-07,2.762843151335565e-08,2.047212150756419e-09,1.7934350370310696e-06,3.300976080730554e-09,6.706676326978012e-09,4.1579365927198766e-07,1.1508425087613387e-09,1.8034226000672163e-07,1.0781276444915275e-08,4.547953495507364e-08,8.556116305113954e-11,1.1324249083275399e-10,2.7720332045518948e-08,4.8857646956699606e-12,2.9093822506970654e-10,6.100638348457475e-10,3.76,0.0,3.8523217941346565e-08,0.06650757391322057,0.7649640370908818,1.2943306926490562e-05,5.934994732780272e-08,0.8603653645907218,4.967345952415612e-16,3.343311029553892e-16,2.064056982029147e-09,4.324097206706966e-08,6.094026143249068e-07,3.6550932091220256e-12,2.5679796001206713e-16,1.3903386094563025e-17,2.410296677498226e-10,1.263081346352412e-05,4.3954891433839236e-13,7.014198691285182e-07,3.024839795066072e-05,7.434301973945047e-09,1.4599710799994505e-07,6.775465018045328e-09,1.2602265079977486e-08,1.572802384056613e-15,3.527497468884798e-14,7.001412180416639e-08,3.472098824788744e-08,1.966429031827647e-12,9.147257536940918e-08,3.929405708080766e-10,2.2746974511022843e-10,3.8781406381779883e-08,0.0007768645323365646,5.97114505737788e-09,2.1257698888927177e-09,3.4854858257003627e-13,2.8593071093317842e-06,0.003675832923202937
0.002342234318333513,0.7927698055613387,0.050166949744436105,0.00921517745219314,0.014740799766510645,0.07535183990670846,0.0,0.0,9.045362629199695e-05,7.288752016143045e-06,0.6529585908693343,0.21107469925622335,3.437473853388729e-06,3.268094123337518e-08,2.435445735840576e-08,3.038724655770884e-08,1.6624733164083456e-06,7.809738554974693e-07,2.610463820689534e-08,1.941364423296462e-09,1.701790073512163e-06,3.145850062791178e-09,6.388429375330357e-09,3.9546928872257987e-07,1.095973436845243e-09,1.680894421704282e-07,1.0242801859395005e-08,4.275209052799056e-08,7.990783466898037e-11,1.0654825146077476e-10,2.6392216511159262e-08,4.631600702134154e-12,2.7347424099617496e-10,5.724958867715405e-10,3.76,0.0,3.667700888369342e-08,0.0661514048060174,0.764695872332334,1.2340906088855227e-05,5.571409366492372e-08,0.8603655235932252,4.714274431538608e-16,3.169783948502968e-16,2.076213105917483e-09,4.3165327455388164e-08,5.735878740633547e-07,3.4128847931952074e-12,2.5481586894956886e-16,1.3803289877418619e-17,2.3913254858199345e-10,1.2647471025560816e-05,4.141403401785987e-13,6.538154722600118e-07,3.0086420540106542e-05,6.955445222782484e-09,1.4404011169828707e-07,6.339166251275152e-09,1.2194918484764739e-08,1.5434665787995127e-15,3.2910224027851144e-14,6.55874579107591e-08,3.226698381857266e-08,1.9296759642322963e-12,9.22404824642554e-08,3.9507326725389215e-10,2.2852033114891758e-10,3.6255498917635025e-08,0.0007768392107141878,5.941334273612031e-09,2.11662651907844e-09,3.451945050145028e-13,2.7633820670445407e-06,0.003675904550015995
0.002342568167090221,0.7927383725154122,0.05035137584149402,0.009214210410079398,0.014751441752501097,0.0755248490106616,0.0,0.0,9.003095852307172e-05,7.281581020960829e-06,0.6519914289545604,0.21204298694535034,3.4326317505111824e-06,3.1437219116095374e-08,2.322181288572313e-08,2.8914550669458194e-08,1.5846034672414698e-06,7.431334610404558e-07,2.4662892572842307e-08,1.8407929260491691e-09,1.614683597567903e-06,2.9975996513242065e-09,6.084749883089382e-09,3.7612158163742467e-07,1.0436376943388417e-09,1.5666374401089385e-07,9.730235921323887e-09,4.018515310473517e-08,7.464196715273638e-11,1.0024150726743196e-10,2.5126303656574254e-08,4.390301028915199e-12,2.570395445209579e-10,5.371965844999834e-10,3.76,0.0,3.492319824952711e-08,0.0657968967379487,0.7644270270992694,1.176571612730921e-05,5.231036716905741e-08,0.8603656768960896,4.474564179167487e-16,3.0053858445752225e-16,2.0885928949271964e-09,4.3093484786245287e-08,5.402479352903446e-07,3.1872841603279793e-12,2.528857304615732e-16,1.3705193286830178e-17,2.372873682951315e-10,1.266350527955228e-05,3.9038692826270084e-13,6.093996069043518e-07,2.9925197443014333e-05,6.506693674418184e-09,1.4220773721572412e-07,5.930287555502526e-09,1.180023502573741e-08,1.515721307532425e-15,3.0703164246284277e-14,6.143319466403417e-08,2.998346536322823e-08,1.894917899744734e-12,9.300806964482335e-08,3.971890788249731e-10,2.2956969314212006e-10,3.389037002674548e-08,0.0007768138361949209,5.912815797967359e-09,2.1079847820022934e-09,3.4194693417733354e-13,2.671235008838168e-06,0.003675972189869382
