Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148)
2.4876496446504944e-09,0.8351127517103796,2.7406663856575796e-08,2.9519045110978757e-10,4.637100799324719e-10,9.974840859787419e-07,0.0,0.0,2.620686892647012e-08,1.6237698545984161e-12,5.202644183826917e-10,9.255310322020022e-09,1.77096068256723e-15,5.311783574855859e-22,1.9709369232770147e-13,2.0967874787049996e-07,5.478054168680988e-10,2.6317678229591433e-10,1.2905055697992318e-19,7.286656433167899e-27,2.774674386218658e-16,1.681054791931921e-15,2.0730220742522194e-06,3.249615949213949e-20,1.3993882541374938e-15,1.3968221024145471e-21,1.8492980249370517e-24,1.7057261504960402e-17,1.6099072247177436e-22,2.5075384659633533e-22,2.107750474546609e-18,2.7679660803396684e-26,1.5003388191413137e-27,6.454994314576871e-29,3.76,0.0,0.6851634865628708,0.9999999544638156,9.135005344195615e-11,5.718000524431257e-13,2.698923653722696e-08,2.299276850483456e-06,5.018053589417228e-15,4.1668865883960015e-14,5.9886487166016865e-09,9.937249539721474e-07,2.691347930576409e-12,3.299339025972062e-13,6.990250736501743e-15,2.6868393322964595e-14,3.26512902583554e-09
2.5288605866782203e-09,0.8351127601657654,2.8752411573514005e-08,3.100108347358396e-10,4.867275573082557e-10,1.0140277304208625e-06,0.0,0.0,2.664111472679496e-08,1.677981993990706e-12,5.455628089694183e-10,9.773387234110283e-09,1.868258113511314e-15,5.721884104360247e-22,2.034451248446164e-13,2.161592993238335e-07,5.744423218989382e-10,2.7597408470027775e-10,1.3969167801853343e-19,8.094275922137e-27,3.000670412270583e-16,1.8174365466551407e-15,2.1038257134524546e-06,3.52176260313239e-20,1.4905656018060802e-15,1.536002546323487e-21,2.0366445176797524e-24,1.8563643400843005e-17,1.8004003877052355e-22,2.7782138302087043e-22,2.2559023580167205e-18,3.0899913261186745e-26,1.6800937622671003e-27,7.268510658752819e-29,3.76,0.0,0.6851634314816942,0.9999999531390072,9.58998473394093e-11,6.097570492999913e-13,2.7463801786119132e-08,2.3373670728314724e-06,5.285076620259853e-15,4.345519876292047e-14,6.211824029528105e-09,1.010132285282689e-06,2.7817865617776226e-12,3.406098280336895e-13,7.24445228042145e-15,2.7511768180463366e-14,3.3740846584981838e-09
2.5700715287059462e-09,0.8351127686240828,3.014060109525702e-08,3.2531919864834053e-10,5.10482683296608e-10,1.0305724380363615e-06,0.0,0.0,2.707536862679615e-08,1.7330833680688249e-12,5.716361289285758e-10,1.0310395490799673e-08,1.969315279342261e-15,6.159593673857001e-22,2.0989394259100463e-13,2.2272199466327543e-07,6.018951324490451e-10,2.8916339266757736e-10,1.5100980879398976e-19,8.979001384599852e-27,3.240773158892273e-16,1.9622782800170358e-15,2.1345225160341697e-06,3.811660563956645e-20,1.5859992161763923e-15,1.686363920646763e-21,2.2394284501377114e-24,2.0175542064753897e-17,2.0096982057988905e-22,3.0730457735593524e-22,2.4118555805214527e-18,3.443085304347859e-26,1.8779120851654278e-27,8.169463764888537e-29,3.76,0.0,0.685163376399062,0.9999999517884294,1.0059627018018182e-10,6.495436263714776e-13,2.7939825516904223e-08,2.3754572929462506e-06,5.561504906206582e-15,4.528283714597259e-14,6.438773650920932e-09,1.0265378302955726e-06,2.8737492012795118e-12,3.5144850372004106e-13,7.503476187864688e-15,2.8157308823675286e-14,3.4848244300056567e-09
2.611282470733672e-09,0.8351127770853795,3.157180234201043e-08,3.4112341347759054e-10,5.349863564847227e-10,1.047118233685673e-06,0.0,0.0,2.7509630890342153e-08,1.7890739394643559e-12,5.984940718859406e-10,1.0866647076587538e-08,2.0742216914870526e-15,6.626483469439763e-22,2.1644029106441342e-13,2.2936614128183772e-07,6.30174054547213e-10,3.027496100203705e-10,1.6303544391387216e-19,9.94715115661864e-27,3.495596787604469e-16,2.1159440836780568e-15,2.1651128657761822e-06,4.120147135895049e-20,1.6858097206731312e-15,1.8485917213582404e-21,2.4586385061671484e-24,2.1898466781107366e-17,2.239295267849796e-22,3.39374913288209e-22,2.5758879509983915e-18,3.8296370764646917e-26,2.095269761415929e-27,9.165696553117843e-29,3.76,0.0,0.6851633213149434,0.9999999504117802,1.0544152690790354e-10,6.912153592814351e-13,2.8417338054785748e-08,2.413547510882484e-06,5.847496822080747e-15,4.715179970757313e-14,6.6694696186970785e-09,1.0429415892048543e-06,2.9672379206947755e-12,3.624498128900549e-13,7.7673268006742e-15,2.8804926416496815e-14,3.5973481464289195e-09
2.652493412761398e-09,0.835112785549704,3.3046580899416095e-08,3.574313557537981e-10,5.602494595157554e-10,1.0636651424365066e-06,0.0,0.0,2.794390178241325e-08,1.8459536712850167e-12,6.261462704796822e-10,1.1442451693506481e-08,2.1830679773255806e-15,7.124195889483865e-22,2.2308433957225975e-13,2.360910493607622e-07,6.59289230032789e-10,3.1673760973546556e-10,1.7579990594047714e-19,1.1005495559195095e-26,3.765770838048207e-16,2.278806892854555e-15,2.1955971456121756e-06,4.448085038284224e-20,1.790118720732829e-15,2.023401334709529e-21,2.695310457287166e-24,2.3738123309886086e-17,2.490778694108178e-22,3.742132093389431e-22,2.7482825491122185e-18,4.252176524267733e-26,2.333737956032589e-27,1.0265633102229088e-28,3.76,0.0,0.6851632662293082,0.9999999490087598,1.104378211240832e-10,7.348284757670997e-13,2.889636991612282e-08,2.4516377266955574e-06,6.143209729528544e-15,4.906210020654383e-14,6.903884466166535e-09,1.059343562204787e-06,3.0622548365601453e-12,3.7361365184258465e-13,8.03600843801721e-15,2.9454532351012515e-14,3.7116556136409323e-09
2.693704354789124e-09,0.8351127940171037,3.4565499174808895e-08,3.74250912946327e-10,5.862828681696128e-10,1.080213189564202e-06,0.0,0.0,2.837818156933721e-08,1.9037225270662323e-12,6.546023085231612e-10,1.2038117557506717e-08,2.2959459263711425e-15,7.6544472843784535e-22,2.2982628142753784e-13,2.428960311211996e-07,6.892507493514959e-10,3.3113224009638213e-10,1.8933536086221488e-19,1.2161285865301687e-26,4.0519403327656734e-16,2.451248526913312e-15,2.2259757379915087e-06,4.796362994330622e-20,1.899048777365752e-15,2.2115390349126005e-21,2.950529021575285e-24,2.5700419383152408e-17,2.7658326633005614e-22,4.120100251355137e-22,2.9293277390529755e-18,4.7133806167010005e-26,2.594988388583124e-27,1.1478313960589952e-28,3.76,0.0,0.6851632111421254,0.9999999475790697,1.1558735706367452e-10,7.804398483655061e-13,2.9376951814506058e-08,2.489727940441525e-06,6.4488000561737234e-15,5.1013748894585056e-14,7.141990782023356e-09,1.0757437494899668e-06,3.1588021106921304e-12,3.849399292898452e-13,8.309525441366626e-15,3.010603772052974e-14,3.827746637174332e-09
2.73491529681685e-09,0.835112802487626,3.6129114009481014e-08,3.915899596564101e-10,6.13097408447909e-10,1.0967624005501524e-06,0.0,0.0,2.8812470518807658e-08,1.9623804709718334e-12,6.838716639390273e-10,1.2653950700488135e-08,2.4129484166909235e-15,8.21902571997905e-22,2.3666633508615015e-13,2.4978040426217675e-07,7.200685914744051e-10,3.4593829582721096e-10,2.0367476765662215e-19,1.3422267905883052e-26,4.3547647868023582e-16,2.633659107720473e-15,2.25624902325936e-06,5.165894431302348e-20,2.0127236615446506e-15,2.4137808333372885e-21,3.2254266636367348e-24,2.779145551531681e-17,3.0662382588649627e-22,4.52965525604583e-22,3.1193171995452998e-18,5.216071628384279e-26,2.880794941457024e-27,1.281341220849042e-28,3.76,0.0,0.6851631560533643,0.9999999461224142,1.2089233083211027e-10,8.281070753732866e-13,2.9859114633072345e-08,2.527818152177199e-06,6.76442353410782e-15,5.300674076912813e-14,7.3837602362523035e-09,1.092142151254717e-06,3.256881950278653e-12,3.964285696374454e-13,8.587881430990412e-15,3.075936164868568e-14,3.945621022822403e-09
2.7761262388445757e-09,0.8351128109613176,3.773797589120647e-08,4.094563558093208e-10,6.407038539360451e-10,1.113312801077406e-06,0.0,0.0,2.9246768899599494e-08,2.021927467818129e-12,7.139637060488694e-10,1.3290254257719811e-08,2.5341694049852207e-15,8.819792929053309e-22,2.4360474461264896e-13,2.5674349215715767e-07,7.517526210531429e-10,3.6116051672150646e-10,2.1885188015990485e-19,1.479671117651911e-26,4.674918316336248e-16,2.8264371155237184e-15,2.286417379546505e-06,5.557617715718036e-20,2.1312682960673327e-15,2.630933091442405e-21,3.5211849287512605e-24,3.0017527712443207e-17,3.3938773218651943e-22,4.972898046880078e-22,3.318549927627847e-18,5.763222568040871e-26,3.193037683337643e-27,1.4281269283938432e-28,3.76,0.0,0.6851631009629935,0.9999999446385015,1.2635492983370374e-10,8.77888463450107e-13,3.034288941865219e-08,2.5659083619601466e-06,7.090235031734132e-15,5.5041056589277465e-14,7.62916421329468e-09,1.108538767693039e-06,3.356496608072144e-12,4.0807951317768547e-13,8.87107940359586e-15,3.1414430224625195e-14,4.065278576693357e-09
2.8173371808723016e-09,0.8351128194382246,3.939263003621246e-08,4.2785795977350954e-10,6.691129500646526e-10,1.129864417027312e-06,0.0,0.0,2.9681076981410222e-08,2.0823634829685782e-12,7.448877286735279e-10,1.3947328564528392e-08,2.6597039796735535e-15,9.458688898427404e-22,2.506417796624276e-13,2.6378462188411603e-07,7.843126232723623e-10,3.768036043856241e-10,2.3490128353040154e-19,1.6293448001562683e-26,5.013090302804753e-16,3.0299897596839525e-15,2.3164811836846874e-06,5.972497380672621e-20,2.254808554360757e-15,2.8638342552575685e-21,3.839037411896203e-24,3.238513786425521e-17,3.75073888731861e-22,5.4520350114003e-22,3.527330233879985e-18,6.357966946091702e-26,3.5337090747950905e-27,1.589294306416519e-28,3.76,0.0,0.6851630458709821,0.9999999431270415,1.3197733776001512e-10,9.298429652013997e-13,3.082830739342838e-08,2.603998569848624e-06,7.42638831182425e-15,5.711667062376305e-14,7.878174685216217e-09,1.1249335989989493e-06,3.4576483827198418e-12,4.198927142477872e-13,9.159122230742354e-15,3.207117093523913e-14,4.186719104879286e-09
2.8585481229000275e-09,0.8351128279183933,4.109361832027709e-08,4.4680264246047626e-10,6.983354397258533e-10,1.1464172744790763e-06,0.0,0.0,3.0115395035018644e-08,2.1436884822111437e-12,7.766529845535935e-10,1.4625472066722203e-08,2.789648437053877e-15,1.0137736487315071e-21,2.5777773540888084e-13,2.709031221456724e-07,8.177583400812062e-10,3.92872239649954e-10,2.518584321360254e-19,1.7921914691928625e-26,5.369985914017128e-16,3.2447332588414004e-15,2.3464408121898505e-06,6.411525375969925e-20,2.3834711150189507e-15,3.113356597274911e-21,4.180272792630335e-24,3.4901004290856665e-17,4.1389257823157053e-22,5.969384231738442e-22,3.7459677457072145e-18,7.003608428849677e-26,3.904921019654184e-27,1.766025759630938e-28,3.76,0.0,0.685162990777298,0.9999999415877462,1.377617399416942e-10,9.84030134295802e-13,3.131539997033553e-08,2.6420887759015147e-06,7.773035975785413e-15,5.923355701566064e-14,8.130764309820786e-09,1.1413266453668508e-06,3.560339619168232e-12,4.318681393111474e-13,9.452013022939571e-15,3.272950856998355e-14,4.309942413086501e-09
2.8997590649277534e-09,0.8351128364018701,4.2841478601751476e-08,4.662982737710902e-10,7.283820385304689e-10,1.1629713997110186e-06,0.0,0.0,3.054972333257791e-08,2.2059024318650998e-12,8.092686521013881e-10,1.5324981630964537e-08,2.9241002638363587e-15,1.0859041016484054e-21,2.6501293332914237e-13,2.7809832524634116e-07,8.520994351786075e-10,4.0937106575086663e-10,2.6975962114198052e-19,1.96921775913875e-26,5.746325377392667e-16,3.4710924023314304e-15,2.3762966403441665e-06,6.875720405434643e-20,2.5173836611806124e-15,3.3804057864707524e-21,4.546234807323893e-24,3.7572057471627125e-17,4.56065650605933e-22,6.527376227462336e-22,3.974777436556815e-18,7.70362200416533e-26,4.3089089258902844e-27,1.959583319811932e-28,3.76,0.0,0.6851629356819101,0.9999999400203289,1.437103183876111e-10,1.0405101891063325e-12,3.1804198739313486e-08,2.6801789801783917e-06,8.130329776496706e-15,6.139168144649323e-14,8.386905146091584e-09,1.1577179069912014e-06,3.664572708891393e-12,4.440057688809589e-13,9.749754556841885e-15,3.3389371608418644e-14,4.434948306964173e-09
2.9409700069554793e-09,0.8351128448886995,4.463674264898213e-08,4.863527075570758e-10,7.592634080936863e-10,1.1795268191968681e-06,0.0,0.0,3.098406214737973e-08,2.2690052989152164e-12,8.427438003583501e-10,1.6046151506371055e-08,3.0631580814000003e-15,1.1624789860260632e-21,2.723477220570087e-13,2.85369569229031e-07,8.873454571273596e-10,4.26304670604721e-10,2.8864195499838037e-19,2.161495850422559e-26,6.142843487472343e-16,3.7095002600984585e-15,2.4060490411759777e-06,7.36612721478064e-20,2.6566749845789208e-15,3.6659204438511e-21,4.9383221566600705e-24,4.040543544386879e-17,5.018266988563859e-22,7.128554645301434e-22,4.214079639459987e-18,8.461655486247571e-26,4.7480345888742514e-27,2.1713116757455403e-28,3.76,0.0,0.6851628805847864,0.9999999384245065,1.4982524627713753e-10,1.099344046248646e-12,3.229473544739243e-08,2.7182691827395636e-06,8.498420617109078e-15,6.359099520672595e-14,8.646568665826778e-09,1.1741073840661169e-06,3.7703500899832415e-12,4.563055995461306e-13,1.0052348933918287e-14,3.405069606860931e-14,4.561736592493495e-09
2.9821809489832052e-09,0.8351128533789268,4.6479935756718065e-08,5.069737835911208e-10,7.909901602853499e-10,1.196083559601057e-06,0.0,0.0,3.141841175356778e-08,2.3329970510036057e-12,8.770873955599895e-10,1.678927274050135e-08,3.206921649205305e-15,1.2437255175556567e-21,2.797824776990353e-13,2.927161975147683e-07,9.235058462743252e-10,4.4367759012855584e-10,3.0854335655099884e-19,2.3701672051587178e-26,6.560289856584971e-16,3.960398319683897e-15,2.4356983856109185e-06,7.883817054250148e-20,2.8014748823390764e-15,3.9708730295349254e-21,5.357990340296435e-24,4.34084882836392e-17,5.514215402828613e-22,7.775580426699905e-22,4.464200043625054e-18,9.281536372911946e-26,5.2247911891132565e-27,2.402642693114164e-28,3.76,0.0,0.685162825485895,0.9999999367999997,1.5610868880411986e-10,1.1605932887765262e-12,3.2787041996762284e-08,2.7563593836460512e-06,8.877458339726607e-15,6.583143816427815e-14,8.909726530004629e-09,1.1904950767854166e-06,3.877674247353364e-12,4.687676436319003e-13,1.0359797802003224e-14,3.4713423055100906e-14,4.690307075945734e-09
3.023391891010931e-09,0.8351128618725967,4.837157886410596e-08,5.281693469695774e-10,8.235728927598287e-10,1.2126416477761499e-06,0.0,0.0,3.1852772426128956e-08,2.3978776562664414e-12,9.123083491966191e-10,1.75546338696757e-08,3.3554919496849014e-15,1.3298799743002839e-21,2.8731760359498945e-13,3.0013755602035194e-07,9.605899853478521e-10,4.614943325510179e-10,3.2950261798145096e-19,2.59644770568053e-26,6.999429738005285e-16,4.224236943314169e-15,2.4652450438230587e-06,8.429889327270246e-20,2.9519139118564366e-15,4.296272041184349e-21,5.806755453254835e-24,4.658879168943661e-17,6.051090159990648e-22,8.47123948894479e-22,4.7254696842795386e-18,1.0167283850437393e-25,5.741811278400019e-27,2.6551015960714817e-28,3.76,0.0,0.6851627703852038,0.9999999351465297,1.6256281052477448e-10,1.224320089639838e-12,3.3281150464145984e-08,2.7944495829595002e-06,9.2675915061803e-15,6.811294886650184e-14,9.176351306670912e-09,1.2068809853431292e-06,3.986547713107649e-12,4.813919265005764e-13,1.0672102978578202e-14,3.537749177794217e-14,4.820659563384307e-09
3.064602833038657e-09,0.8351128703697537,5.031219042871375e-08,5.499472576093414e-10,8.570222059669973e-10,1.2292011107642147e-06,0.0,0.0,3.2287144441235724e-08,2.4636470832449076e-12,9.484155406101643e-10,1.8342522125137866e-08,3.50897125995979e-15,1.4211880936762964e-21,2.949535303917415e-13,3.0763299177180785e-07,9.986072232349648e-10,4.797593898427753e-10,3.5155942833290895e-19,2.841632469898623e-26,7.461044230240361e-16,4.501475460366966e-15,2.494689385901524e-06,9.005472542501138e-20,3.1081233376074357e-15,4.643163388073578e-21,6.286196888061575e-24,4.9954155093587913e-17,6.631616292949057e-22,9.218448406774483e-22,4.998224953802178e-18,1.112311744462198e-25,6.301874572133937e-27,2.9303126243758807e-28,3.76,0.0,0.68516271528268,0.9999999334638197,1.6918977898923468e-10,1.2905871957109603e-12,3.3777093112743174e-08,2.8325397807421477e-06,9.668967509581916e-15,7.043546745084047e-14,9.446415926873284e-09,1.2232651099337557e-06,4.09697306695328e-12,4.941784852993127e-13,1.0989266570031309e-14,3.604283818098348e-14,4.9527938604044666e-09
3.105813775066383e-09,0.8351128788704415,5.230228334944572e-08,5.723153570711533e-10,8.913486428519452e-10,1.2457619757981213e-06,0.0,0.0,3.272152807641513e-08,2.5303053011621282e-12,9.854177361364387e-10,1.915322275452099e-08,3.667463058534965e-15,1.5179047202166629e-21,3.0269071747656797e-13,3.1520185775402013e-07,1.0375667898477977e-09,4.984771968156206e-10,3.7475429644699757e-19,3.1070984135734755e-26,7.945928781340684e-16,4.7925812895722615e-15,2.5240317795769667e-06,9.611722305289094e-20,3.2702355362156158e-15,5.012628498124033e-21,6.797955413804247e-24,5.3512607060316805e-17,7.25865473661592e-22,1.002025182993773e-21,5.2828076454061265e-18,1.215345313352821e-25,6.907910780431142e-27,3.2300018403403197e-28,3.76,0.0,0.6851626601782919,0.9999999317515956,1.75991752432685e-10,1.3594580563416319e-12,3.42749023566853e-08,2.8706299770569557e-06,1.0081733031138718e-14,7.279891796095358e-14,9.719891994020598e-09,1.2396474507514196e-06,4.208952936294053e-12,5.071273735907105e-13,1.1311289833488932e-14,3.670940767347891e-14,5.086709772967671e-09
3.147024717094109e-09,0.8351128873747043,5.434236469175063e-08,5.952814765964283e-10,9.265627044197353e-10,1.2623242702945973e-06,0.0,0.0,3.3155923610034916e-08,2.5978522798695836e-12,1.0233236111848904e-09,1.9987018083876972e-08,3.831072033095205e-15,1.6202941591760587e-21,3.1052965301075127e-13,3.2284351163939995e-07,1.0774778193856247e-09,5.176521422910698e-10,3.9912857317432095e-19,3.3943079949982864e-26,8.45489380581565e-16,5.0980302947353976e-15,2.5532725907894424e-06,1.0249822144968157e-19,3.4383837765736783e-15,5.405785571166912e-21,7.343735460964013e-24,5.727240243334852e-17,7.935207525565686e-22,1.0879827325662533e-21,5.579564932819751e-18,1.326291138469992e-25,7.563004089751311e-27,3.5560016935143655e-28,3.76,0.0,0.6851626050720064,0.9999999300095866,1.829708828768634e-10,1.430996754452833e-12,3.4774610763789706e-08,2.9087201719675647e-06,1.0506033619890364e-14,7.520321575587008e-14,9.996751368802402e-09,1.2560280079900585e-06,4.322489996343644e-12,5.202386601213642e-13,1.163817371398877e-14,3.7377149166491766e-14,5.222407107215448e-09
3.1882356591218347e-09,0.8351128958825844,5.643293654493684e-08,6.18853444544306e-10,9.626748635513753e-10,1.2788880218518687e-06,0.0,0.0,3.359033132129677e-08,2.6662879897847633e-12,1.0621417692108302e-09,2.0844187809829164e-08,3.999904122632611e-15,1.728630571451253e-21,3.18470854073113e-13,3.3055731465496236e-07,1.1183493703077737e-09,5.372885786972065e-10,4.247244730989428e-19,3.704814518473794e-26,8.98876498773156e-16,5.418306942586844e-15,2.5824121842168826e-06,1.0920984348010189e-19,3.612702112163227e-15,5.823790875246714e-21,7.925307789009743e-24,6.124202961746526e-17,8.664424289254462e-22,1.1800491075142794e-21,5.8888493687131154e-18,1.4456326130197257e-25,8.270400600500529e-27,3.910257277403598e-28,3.76,0.0,0.6851625499637908,0.9999999282375236,1.9012931901664566e-10,1.5052679731951153e-12,3.52762510618431e-08,2.9468103655382447e-06,1.094201360027758e-14,7.764827156734583e-14,1.0276966432931992e-08,1.2724067818436237e-06,4.43758697042312e-12,5.335124277732653e-13,1.1969919090740424e-14,3.804601231541203e-14,5.35988566927601e-09
3.2294466011495606e-09,0.8351129043941249,5.8574496514848593e-08,6.430390875781091e-10,9.996955672665423e-10,1.295453258248871e-06,0.0,0.0,3.402475149035989e-08,2.735612401878153e-12,1.1018807449541277e-09,2.172500939545682e-08,4.1740665457663e-15,1.843198258711002e-21,3.265148670027666e-13,3.3834263138217376e-07,1.1601904287379178e-09,5.57390823706951e-10,4.515850810816718e-19,4.0402673572963393e-26,9.548383248309127e-16,5.753904264499747e-15,2.611450923372065e-06,1.1626450353400215e-19,3.79332537467884e-15,6.2678395425672465e-21,8.544511505938523e-24,6.54302144539735e-17,9.449607816531289e-22,1.2785702391942397e-21,6.211018893182562e-18,1.5738751810759522e-25,9.03351560994484e-27,4.294832411404075e-28,3.76,0.0,0.6851624948536121,0.99999992643514,1.9746920676531307e-10,1.5823369945708194e-12,3.577985613936832e-08,2.9849005578338957e-06,1.1389816131354109e-14,8.013399156989696e-14,1.0560509788156728e-08,1.2887837725061164e-06,4.554246630254419e-12,5.469487734094613e-13,1.2306526753556356e-14,3.871594777119755e-14,5.499145265224601e-09
