Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62)
2.9722347811356756e-07,0.7462891340460838,1.844274528646627e-05,2.231388848585076e-06,2.2603654533549436e-06,3.050836887109974e-05,0.0,0.0,8.474139580714576e-07,1.978769778143892e-09,7.774281847907398e-07,2.3636714983673143e-05,1.5450673924625614e-10,6.478111779245876e-15,1.8222668905532277e-10,9.022374990585043e-07,7.372137670261176e-07,3.9355091192422083e-07,1.0136134470970878e-14,1.0700203949910351e-17,4.3730060459765995e-12,2.3344490710087937e-12,9.67633624239298e-07,1.1712013152129689e-12,1.4138982186630103e-11,6.19659117257115e-15,4.2865856009138437e-16,1.466556689965623e-11,1.6243650451667046e-13,1.5095509835010932e-14,5.87628861366105e-13,8.075742050791197e-19,4.4111243657735415e-17,6.231244335775469e-18,3.76,0.0,0.7399473552140193,0.9990124936235385,4.912941284994868e-06,8.223178448530241e-08,3.272494933252549e-05,2.74897442768323e-05,2.885552152163821e-12,9.466027504297474e-13,3.91991001888503e-08,4.750071118224897e-06,2.784778074777008e-07,9.793690256384673e-09,4.772042698922893e-12,1.9923623533000674e-13,4.923111005824104e-07,8.507990920045211e-08,6.424897999823572e-10,3.821436242426384e-08,0.0009570514690137869,2.510349415390669e-13,8.68232107693302e-12,1.1255915433210282e-13
3.04371933310171e-07,0.746289327376989,1.858364654175108e-05,2.2802671944737225e-06,2.3096607571663195e-06,3.159675609923774e-05,0.0,0.0,8.742728958583152e-07,2.0902330341425745e-09,7.97680454872817e-07,2.427963076756421e-05,1.5947174696805284e-10,6.608250401651488e-15,1.8406493775901019e-10,9.022335031100168e-07,7.546232772826258e-07,4.037869034325553e-07,1.0626855165462407e-14,1.1446292379513247e-17,4.525808511657884e-12,2.336502475115042e-12,9.676292268616847e-07,1.2644582193985817e-12,1.4491855356885715e-11,6.545841664853849e-15,4.523692404117251e-16,1.5414288748823378e-11,1.748264134031112e-13,1.5943698853792238e-14,6.162391741108075e-13,8.495633944180585e-19,4.737652765533549e-17,6.834069330505134e-18,3.76,0.0,0.7399451667224144,0.9990116073493138,5.1754655795005774e-06,8.64125655343181e-08,3.41030242305018e-05,2.818434208386842e-05,2.885553279209165e-12,9.465988307758221e-13,3.9198915717782385e-08,4.830656882666434e-06,2.9813438985094457e-07,1.0234538054496472e-08,4.920865538221486e-12,2.0269501176454857e-13,5.036691201170829e-07,8.715324418472397e-08,6.696652732897837e-10,3.989061497815343e-08,0.0009570506201394494,2.627410437052416e-13,9.435867054738787e-12,1.178372610646998e-13
3.1152038850677447e-07,0.7462895208974624,1.8717777481736652e-05,2.3278956812477822e-06,2.3578074858592917e-06,3.269198194607644e-05,0.0,0.0,9.012499673044527e-07,2.205032091609623e-09,8.179438434418265e-07,2.4923876128905328e-05,1.6438923437028792e-10,6.733140787005848e-15,1.8581203212016948e-10,9.022295061896829e-07,7.719436670604015e-07,4.1402599782320776e-07,1.1127347306158959e-14,1.2216850022328344e-17,4.680375234853982e-12,2.3382978880875315e-12,9.676247994312816e-07,1.3621044094606777e-12,1.4843118567800377e-11,6.905218406320613e-15,4.7651224091808e-16,1.6180516930908926e-11,1.8779958144052584e-13,1.6811726346722415e-14,6.452922400265563e-13,8.924634505188422e-19,5.075574181279971e-17,7.474963026961339e-18,3.76,0.0,0.739942961733819,0.9990107178058841,5.4435161235211605e-06,9.06906628396165e-08,3.54967775049056e-05,2.888034881499929e-05,2.8855501468288113e-12,9.465945705402975e-13,3.919873054314562e-08,4.909997212851248e-06,3.186016441162519e-07,1.0680999676492767e-08,5.069095524195301e-12,2.061019260873512e-13,5.148663128494263e-07,8.919770742021073e-08,6.97152048399444e-10,4.159505292350508e-08,0.00095704976812951,2.7464024834510005e-13,1.0230120319719018e-11,1.2319812967288416e-13
3.186688437033779e-07,0.7462897146061376,1.8845511624351097e-05,2.3742879268074773e-06,2.404820169088567e-06,3.37937186853545e-05,0.0,0.0,9.283389596127858e-07,2.3231725699500875e-09,8.382187636960383e-07,2.5569432100440086e-05,1.692581828942686e-10,6.852964452919482e-15,1.8747299733824394e-10,9.022255080350114e-07,7.891750139827128e-07,4.2426823442779116e-07,1.1637498484419262e-14,1.3011574200212135e-17,4.836728289270382e-12,2.339867576350385e-12,9.676203430348085e-07,1.4641901739667597e-12,1.5192771559728956e-11,7.274740730586006e-15,5.010724235938492e-16,1.6964165292164893e-11,2.0136631297341224e-13,1.769924330640852e-14,6.747684688540356e-13,9.362624396908612e-19,5.424702630294107e-17,8.155012738610124e-18,3.76,0.0,0.7399407407933423,0.999009825063834,5.716963398410407e-06,9.506557626361174e-08,3.6905655242763835e-05,2.957774503085943e-05,2.8855438042211233e-12,9.465900526108818e-13,3.9198544664361014e-08,4.988111360488294e-06,3.3988825936401685e-07,1.1132875802586914e-08,5.216665418917204e-12,2.0945770819603384e-13,5.259035205053807e-07,9.121338746034136e-08,7.249391195763334e-10,4.332725787705867e-08,0.000957048913051765,2.867286878735006e-13,1.106592560755064e-11,1.2863959040152907e-13
3.258172988999814e-07,0.7462899085016073,1.896720122326921e-05,2.4194597282219115e-06,2.4507151687360408e-06,3.4901656653554845e-05,0.0,0.0,9.555340022320435e-07,2.4446592476083502e-09,8.585056338404268e-07,2.6216279824919778e-05,1.7407784212845013e-10,6.967904189056272e-15,1.890525813742456e-10,9.022215083878867e-07,8.063174189542088e-07,4.3451365135114376e-07,1.2157198002314127e-14,1.3830161683693708e-17,4.99489011171379e-12,2.3412397744910784e-12,9.67615858709028e-07,1.5707627833190302e-12,1.554081455587661e-11,7.654427263779017e-15,5.260353307311293e-16,1.7765147712718242e-11,2.1553670911437735e-13,1.8605901960464164e-14,7.046487509291075e-13,9.809487494275054e-19,5.784846154230719e-17,8.875291377282341e-18,3.76,0.0,0.7399385044253716,0.9990089291903994,5.9956796409145e-06,9.953680616789912e-08,3.832912454746657e-05,3.027651139796059e-05,2.885535041266173e-12,9.46585339350615e-13,3.919835808075397e-08,5.065018279703685e-06,3.620025980588472e-07,1.1589974580623704e-08,5.363512441988637e-12,2.1276307991947537e-13,5.367817551189034e-07,9.320041139027244e-08,7.530158983748757e-10,4.508681836086847e-08,0.0009570480549707939,2.990026300639505e-13,1.1944116588960444e-11,1.3415954646706069e-13
3.3296575409658484e-07,0.7462901025824273,1.908317848822317e-05,2.463428781934138e-06,2.4955104310290222e-06,3.601550322197762e-05,0.0,0.0,9.828295473899342e-07,2.5694961099517234e-09,8.788048769039408e-07,2.686440057380499e-05,1.7884770345253832e-10,7.078142694919343e-15,1.9055526887456332e-10,9.022175070066129e-07,8.233710046774427e-07,4.447622854753374e-07,1.2686336856695391e-14,1.4672310870801514e-17,5.1548834112688975e-12,2.342439188608522e-12,9.676113474455536e-07,1.681866624968822e-12,1.5887248233400817e-11,8.04429601264766e-15,5.513871768489163e-16,1.858337812943507e-11,2.3032066990893533e-13,1.9531356114406858e-14,7.349144909330393e-13,1.0265110938462574e-18,6.15580820402327e-17,9.636857529355995e-18,3.76,0.0,0.739936253134276,0.9990080302496537,6.2795390366669465e-06,1.0410385354027463e-07,3.9766672825377496e-05,3.097662871079342e-05,2.885524451535291e-12,9.465804775961957e-13,3.919817079211454e-08,5.140736631635607e-06,3.8495270844929274e-07,1.2052111382443641e-08,5.5095780487353944e-12,2.160187549984637e-13,5.475021759772149e-07,9.515893978629852e-08,7.813721995045937e-10,4.687332969090452e-08,0.0009570471939481366,3.11458474543272e-13,1.286551712504249e-11,1.3975597258375492e-13
3.401142092931883e-07,0.7462902968471233,1.9193756735283164e-05,2.50621442812615e-06,2.539225260701114e-06,3.713498182770896e-05,0.0,0.0,1.0102203517410836e-06,2.6976863944353973e-09,8.99116920563143e-07,2.7513775763418733e-05,1.8356747574733053e-10,7.183861442519702e-15,1.919852946931625e-10,9.022135036752333e-07,8.403359142552247e-07,4.5501417246862706e-07,1.3224807723300072e-14,1.5537723715972145e-17,5.316731090487462e-12,2.343487437215848e-12,9.676068101949112e-07,1.7975433368654032e-12,1.6232073696088596e-11,8.444364444863613e-15,5.771148373186521e-16,1.941877055738278e-11,2.457278965285549e-13,2.047526145239171e-14,7.655476355384451e-13,1.072938516771859e-18,6.537388902958529e-17,1.0440755587676778e-17,3.76,0.0,0.7399339874050933,0.9990071283026802,6.568417886905618e-06,1.08766220113633e-07,4.1217807087507275e-05,3.167807791089905e-05,2.885512481388959e-12,9.465755025527575e-13,3.919798279913184e-08,5.215284788959035e-06,4.087463365541583e-07,1.2519108564399181e-08,5.654807718658204e-12,2.1922543907311018e-13,5.580660691848559e-07,9.708916224557323e-08,8.099982269911533e-10,4.868639386745481e-08,0.0009570463300424591,3.2409274918050853e-13,1.38309424753372e-11,1.4542691335289831e-13
3.4726266448979175e-07,0.7462904912941937,1.9299231471105496e-05,2.547837417451945e-06,2.5818801155040284e-06,3.825983106014112e-05,0.0,0.0,1.0377014590664863e-06,2.829232633202609e-09,9.194421969724285e-07,2.8164386968845934e-05,1.8823706302911004e-10,7.285239735222575e-15,1.9334665697102835e-10,9.022094982009039e-07,8.572123098743032e-07,4.652693467989812e-07,1.3772504940890145e-14,1.642610742648033e-17,5.480456177126703e-12,2.3444034372652568e-12,9.676022478680415e-07,1.917831938666709e-12,1.657529244858706e-11,8.854649562191406e-15,6.032058342767957e-16,2.027123910997677e-11,2.6176789348727625e-13,2.1437275800516142e-14,7.965306954822519e-13,1.1202203926865347e-18,6.929386193680127e-17,1.1288015932697112e-17,3.76,0.0,0.7399317077042025,0.9990062234077375,6.862194750778527e-06,1.1352340847720666e-07,4.2682053266841034e-05,3.238084010325195e-05,2.8854994672318765e-12,9.465704407401502e-13,3.919779410328384e-08,5.288680840341282e-06,4.333909377345832e-07,1.299079523231931e-08,5.799150753679682e-12,2.2238382967663606e-13,5.684748295611946e-07,9.89912934240355e-08,8.388845606448575e-10,5.052561946731221e-08,0.0009570454633097141,3.3690210641405233e-13,1.484120045468725e-11,1.5117048154886643e-13
3.544111196863952e-07,0.7462906859221148,1.9399881414840622e-05,2.5883196984876025e-06,2.6234964195176678e-06,3.9389803799924676e-05,0.0,0.0,1.065268183965482e-06,2.9641366932636812e-09,9.397811426003996e-07,2.88162159358212e-05,1.9285654387708894e-10,7.382453936881859e-15,1.946431297439399e-10,9.022054904064621e-07,8.74000371565563e-07,4.755278417515577e-07,1.4329324495429576e-14,1.7337175943407328e-17,5.646081765167322e-12,2.345203741829511e-12,9.675976613367699e-07,2.042768960318718e-12,1.6916906372084166e-11,9.275167967108235e-15,6.296483203198137e-16,2.1140698017890837e-11,2.7844997087764225e-13,2.241705935681143e-14,8.278467625695843e-13,1.1683464261289989e-18,7.331596875097358e-17,1.2179655156857365e-17,3.76,0.0,0.7399294144799822,0.999005315620413,7.160750565400298e-06,1.183749221805824e-07,4.4158955551786615e-05,3.3084896570253596e-05,2.885485662838225e-12,9.46565312148828e-13,3.9197604706512243e-08,5.3609425948293096e-06,4.588936878612768e-07,1.346700701118986e-08,5.9425600857540795e-12,2.254946162351622e-13,5.787299446203176e-07,1.0086556952789729e-07,8.680221428461941e-10,5.239062153772995e-08,0.0009570445938032882,3.4988331955009597e-13,1.589709253596764e-11,1.5698485632491157e-13
3.6155957488299866e-07,0.7462908807293445,1.949596946124011e-05,2.6276842243329972e-06,2.664096393790069e-06,4.052466640735934e-05,0.0,0.0,1.0929160964836222e-06,3.102399814391804e-09,9.601341980719134e-07,2.9469244590824586e-05,1.974261525314417e-10,7.475676847416353e-15,1.9587827504436435e-10,9.022014801271875e-07,8.907002960360359e-07,4.857896894494766e-07,1.4895164004298814e-14,1.8270651223764248e-17,5.813630963948932e-12,2.3459028354170348e-12,9.6759305143507e-07,2.1723885676694707e-12,1.7256917701313997e-11,9.705935923421908e-15,6.564310604319908e-16,2.20270616467978e-11,2.957832466220071e-13,2.3414274891732597e-14,8.594795220879301e-13,1.217306649735319e-18,7.743817535176733e-17,1.3116676326635658e-17,3.76,0.0,0.7399271081634495,0.9990044049937693,7.4639687456940804e-06,1.2332026583091627e-07,4.564807573611981e-05,3.37902287836131e-05,2.885471259364374e-12,9.465601318209227e-13,3.919741461108684e-08,5.4320875861698146e-06,4.852614940866169e-07,1.3947585819796744e-08,6.084992093418629e-12,2.2855848007314607e-13,5.888329804021317e-07,1.0271224520837887e-07,8.974022656561801e-10,5.4281021492127e-08,0.00095704372157414,3.630332790457684e-13,1.6999414896598806e-11,1.6286828135395713e-13
3.687080300796021e-07,0.7462910757143254,1.9587743588369532e-05,2.665954776885739e-06,2.7037029029236473e-06,4.1664197957357476e-05,0.0,0.0,1.1206410076222142e-06,3.244022644867514e-09,9.805018080156298e-07,3.012345504959512e-05,2.0194626154566633e-10,7.565077203809478e-15,1.970554544698105e-10,9.021974672123156e-07,9.073122955685374e-07,4.96054920877437e-07,1.54699227005463e-14,1.9226264339850035e-17,5.983126854371853e-12,2.3465133923434618e-12,9.675884189612144e-07,2.3067226848365366e-12,1.7595329002801348e-11,1.014696941140198e-14,6.835434125527959e-16,2.2930244513999076e-11,3.137766487355726e-13,2.442858792261748e-14,8.91413261085338e-13,1.2670914209064033e-18,8.165845385622304e-17,1.410006927707468e-17,3.76,0.0,0.7399247891688863,0.9990034915784817,7.771735265926264e-06,1.283589451837458e-07,4.7148992585713895e-05,3.449681841436626e-05,2.8854564004945628e-12,9.465549110505823e-13,3.919722381968076e-08,5.502133077063051e-06,5.125010052315944e-07,1.4432379650534553e-08,6.226406426878306e-12,2.3157609442412304e-13,5.987855689434704e-07,1.0453159081372034e-07,9.270165582574556e-10,5.619644700752301e-08,0.0009570428466709354,3.7634898878750973e-13,1.8148959407446652e-11,1.688190629210264e-13
3.7585648527620557e-07,0.7462912708754881,1.9675437713152687e-05,2.70315580741236e-06,2.7423393163268237e-06,4.2808189518276676e-05,0.0,0.0,1.1484389556783998e-06,3.3890052751963096e-09,1.0008844209170843e-06,3.077882962425354e-05,2.0641736588179722e-10,7.650819288745943e-15,1.9817784020871124e-10,9.021934515265474e-07,9.238365969851817e-07,5.063235659078581e-07,1.6053501417177373e-14,2.0203756411285563e-17,6.154592451251444e-12,2.3470465028873113e-12,9.67583764679816e-07,2.4458011131001096e-12,1.7932143154297715e-11,1.0598284177899972e-14,7.109753071357913e-16,2.3850161304002607e-11,3.324389175977918e-13,2.5459666865132e-14,9.236328729400277e-13,1.3176914173679347e-18,8.597479004543662e-17,1.5130810934021817e-17,3.76,0.0,0.7399224578944442,0.9990025754229667,8.08393872468961e-06,1.3349046722777424e-07,4.866130122224523e-05,3.5204647341255677e-05,2.8854411941978936e-12,9.465496583161064e-13,3.919703233544743e-08,5.5710960633513956e-06,5.406186217977608e-07,1.49212423545269e-08,6.366765841233955e-12,2.3454812444642263e-13,6.085893972021449e-07,1.0632388995775353e-07,9.568569747302022e-10,5.813653192368188e-08,0.0009570419691401706,3.8982756238424235e-13,1.9346514563387672e-11,1.7483556798568924e-13
3.8300494047280903e-07,0.7462914662112548,1.9759272497755607e-05,2.7393122921521274e-06,2.7800293829579144e-06,4.395644347209703e-05,0.0,0.0,1.1763061933680026e-06,3.537347269915607e-09,1.0212824889772281e-06,3.1435350829199126e-05,2.1084006834274237e-10,7.733062631766371e-15,1.992484255313619e-10,9.021894329488857e-07,9.402734406712061e-07,5.165956533292153e-07,1.6645802571483198e-14,2.120287938437635e-17,6.328050671046909e-12,2.3475118712525243e-12,9.6757908932325e-07,2.5896516461446393e-12,1.8267363325361637e-11,1.1059895781886388e-14,7.387172259929763e-16,2.478672688311098e-11,3.517786082290713e-13,2.6507183164264596e-14,9.561238586201091e-13,1.3690976319257143e-18,9.038518993236799e-17,1.6209865659750662e-17,3.76,0.0,0.7399201147227377,0.999001656573504,8.40047039493246e-06,1.3871434026397652e-07,5.018461252397791e-05,3.591369765766512e-05,2.885425721743345e-12,9.46544379992556e-13,3.919684016197833e-08,5.6389932781435874e-06,5.6962050561439e-07,1.5414033432160096e-08,6.506036037484246e-12,2.37475227243552e-13,6.182461972711934e-07,1.0808943736960945e-07,9.86915782165154e-10,6.010091614394146e-08,0.000957041089026287,4.034662194965929e-13,2.0592866355421547e-11,1.80916222229944e-13
3.901533956694125e-07,0.7462916617200397,1.9839456109619587e-05,2.774449601786327e-06,2.8167971184825477e-06,4.5108772873577924e-05,0.0,0.0,1.2042391756863997e-06,3.6890476975999502e-09,1.0416964679762134e-06,3.2093001385921135e-05,2.1521506624301958e-10,7.811961789688637e-15,2.0027003475966394e-10,9.0218541137018e-07,9.566230796556057e-07,5.268712108761941e-07,1.7246730149412673e-14,2.2223396672611833e-17,6.503524304293639e-12,2.3479179887997665e-12,9.675743935927446e-07,2.7383001815158833e-12,1.8600992959019153e-11,1.1531819635787334e-14,7.667601806707675e-16,2.5739856313079245e-11,3.7180409256997443e-13,2.7570811407091435e-14,9.888723250032753e-13,1.4213013664742354e-18,9.488768553095682e-17,1.733818561802237e-17,3.76,0.0,0.7399177600214166,0.9990007350743523,8.721224260493232e-06,1.4403007397935715e-07,5.171855254365605e-05,3.6623951677277603e-05,2.8854100443907913e-12,9.465390808792066e-13,3.919664730319756e-08,5.705841195875617e-06,5.995125891310867e-07,1.5910617829103407e-08,6.644185510950408e-12,2.4035805188895637e-13,6.277577377404551e-07,1.0982853699346116e-07,1.0171855491144468e-09,6.208924553770726e-08,0.0009570402063717845,4.172622822147772e-13,2.1888799084710264e-11,1.870595081025099e-13
3.9730185086601594e-07,0.7462918574002543,1.9916184937793067e-05,2.808593383687248e-06,2.8526667038440622e-06,4.6265000846162535e-05,0.0,0.0,1.232234548465179e-06,3.844105159167306e-09,1.0621268171421808e-06,3.275176422684867e-05,2.1954313922626614e-10,7.887666194530853e-15,2.0124533272916322e-10,9.021813866915964e-07,9.728857787452519e-07,5.371502652612988e-07,1.7856189689990043e-14,2.326508367127111e-17,6.6810359921467595e-12,2.348272285601435e-12,9.67569678159597e-07,2.8917708281968176e-12,1.8933035754434715e-11,1.201407104296911e-14,7.950956905694394e-16,2.6709464863895268e-11,3.9252356176037625e-13,2.865022941929625e-14,1.021864980598957e-12,1.4742942253149407e-18,9.948033988468352e-17,1.851671115498429e-17,3.76,0.0,0.7399153941437242,0.9989998109678564,9.046097040484702e-06,1.4943717951567186e-07,5.3262761943473626e-05,3.733539193860799e-05,2.8853942082865525e-12,9.465337645857595e-13,3.91964537632985e-08,5.77165603630917e-06,6.303005843660591e-07,1.6410865737867858e-08,6.78118540678807e-12,2.431972394548764e-13,6.371258160777648e-07,1.115415003105046e-07,1.0476591343798917e-09,6.410117184458632e-08,0.0009570393212173266,4.3121317149082893e-13,2.3235096119313606e-11,1.9326396286857267e-13
4.044503060626194e-07,0.7462920532503069,1.9989644268074828e-05,2.8417694559337284e-06,2.887662394315742e-06,4.7424960012516116e-05,0.0,0.0,1.2602891375845916e-06,4.0025178145837175e-09,1.0825739990248793e-06,3.3411622498353065e-05,2.2382513814410615e-10,7.960320058638843e-15,2.0217683375696758e-10,9.021773588243371e-07,9.890618137093935e-07,5.474328422076141e-07,1.8474088269780425e-14,2.432772815830411e-17,6.860608206509392e-12,2.348581263039881e-12,9.675649436665747e-07,3.0500860102374507e-12,1.926349565053334e-11,1.2506665231693761e-14,8.237157609908108e-16,2.7695468025729795e-11,4.1394502841623975e-13,2.974511834723108e-14,1.0550891289901498e-12,1.5280681079823331e-18,1.0416125141046525e-16,1.9746371192612434e-17,3.76,0.0,0.7399130174290364,0.9989988842945496,9.374988202770553e-06,1.549351695334062e-07,5.4816895447039764e-05,3.804800120854599e-05,2.8853782481213793e-12,9.465284338217725e-13,3.919625954674071e-08,5.836453768468548e-06,6.619899915202629e-07,1.6914652404931947e-08,6.917009382264435e-12,2.459934230450358e-13,6.463522519149497e-07,1.1322864485818253e-07,1.07832967613724e-09,6.613635258013783e-08,0.000957038433601833,4.453164036317346e-13,2.4632540594711572e-11,1.995281766739392e-13
4.1159876125922285e-07,0.7462922492686067,2.0060008919344868e-05,2.8740037121509005e-06,2.9218084381714514e-06,4.858849195770289e-05,0.0,0.0,1.2883999388040293e-06,4.164283408058271e-09,1.103038479374e-06,3.407255956300507e-05,2.280619749163558e-10,8.030062328157148e-15,2.0306691013181929e-10,9.021733276895191e-07,1.005151470511692e-06,5.577189664824697e-07,1.9100334487405616e-14,2.5411130592866524e-17,7.042263233283068e-12,2.348850609842534e-12,9.675601907292774e-07,3.2132665664020684e-12,1.9592376810526667e-11,1.3009617385845471e-14,8.526128612727939e-16,2.8697781520101595e-11,4.360763289018813e-13,3.085516272710356e-14,1.0885326602880378e-12,1.582615201714516e-18,1.0892855761164272e-16,2.1028083631703106e-17,3.76,0.0,0.7399106302033877,0.9989979550932505,9.707799967677762e-06,1.6052355827128957e-07,5.638062130821032e-05,3.876176248502997e-05,2.8853621899465234e-12,9.465230906195978e-13,3.919606465824998e-08,5.9002501145169994e-06,6.945861072675626e-07,1.742185794343814e-08,7.051633475492924e-12,2.487472278309114e-13,6.55438881136202e-07,1.1489029292435401e-07,1.1091905813940017e-09,6.819445094321539e-08,0.0009570375435625763,4.59569586862862e-13,2.6081916059476457e-11,2.0585079063190926e-13
