Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296)
2.8816360660907394e-19,0.6770886463401161,2.2557479528134836e-23,5.364752211849158e-26,1.1665892552453304e-33,4.101132017765754e-19,0.0,0.0,6.112686454675065e-20,9.416396860891922e-35,2.901212013519754e-41,3.405153635254151e-41,2.1150950547080236e-48,3.018770485790397e-57,2.0765985017346884e-36,5.294053323204352e-29,3.0377403541052776e-22,3.6422760939710808e-37,7.116846729642001e-73,3.2494802316606935e-74,6.83831849163032e-51,3.795129006512233e-68,2.674022617647159e-18,7.95330507275513e-52,4.6688756109270127e-38,1.1462150932443032e-70,1.848839422518997e-55,3.2762838495394083e-51,8.408624268770612e-56,9.691400588326644e-57,2.4218394363556734e-51,7.925949098786155e-79,6.071383411089183e-68,7.322583869190402e-83,3.76,0.0,0.7379277223246129,0.9999999999996374,4.7720174242428646e-42,2.3487987668488487e-35,6.114942202615842e-20,2.6740226177001074e-18,1.5142565855698691e-46,4.580255832604309e-45,9.409339703008869e-35,4.101132017764357e-19,1.3191044303315873e-33,4.096525534240732e-34,2.5906936119560694e-37,3.1480176301470905e-36,1.3291547367453621e-31,3.0377403540493193e-22,1.2287245095777441e-34,2.453832881428769e-33,3.6251932231360234e-13,6.362576637351882e-53,1.9939566238089402e-52,5.218819083868782e-52,3.1411438869692394e-64,3.5402724792754373e-66,3.689021505829275e-77,8.353565420038273e-52,1.9879223762671687e-63,2.440025295515014e-53
5.765775725635945e-19,0.6770886463401161,4.5134557480224685e-23,1.073416542923166e-25,4.669397337435869e-33,8.205827138935303e-19,0.0,0.0,1.2230683670819485e-19,3.7690127282001512e-34,2.3227336718476923e-40,2.7261934074325092e-40,1.6933621123841637e-47,2.416851930244749e-56,8.311805778632504e-36,2.1190009993221765e-28,6.07811992658897e-22,1.4579183960931253e-36,2.2802026020227147e-71,5.203402134361152e-73,5.474812783699541e-50,8.425285551892015e-67,5.350368452058585e-18,6.367480008117752e-51,1.8687669884521968e-37,1.836078503569846e-69,1.480195711531825e-54,2.623684262992183e-50,6.733719109374097e-55,7.760980550147688e-56,1.9389441312446312e-50,2.539435009237688e-77,9.722123890315658e-67,2.346119767617264e-81,3.76,0.0,0.7379277223246129,0.9999999999992746,3.8205155301952453e-41,9.401316213638283e-35,1.223519712651933e-19,5.350368452270517e-18,1.2123260024970207e-45,3.666989657319801e-44,3.766220350309124e-34,8.205827138929708e-19,5.27985540673918e-33,1.6396777990513652e-33,1.036952599652523e-36,1.2600274489166876e-35,5.3200828241795345e-31,6.078119926364988e-22,4.918100186222541e-34,9.821726398758118e-33,7.253536045702581e-13,5.094302022346399e-52,1.596377710213412e-51,4.178244098139054e-51,5.031679054168684e-63,5.669048601933818e-65,1.1819443007622496e-75,6.689624557095435e-51,3.1841317129556923e-62,1.953503876230498e-52
1.1534055044726356e-18,0.6770886463401162,9.028871418347608e-23,2.1472992033897635e-25,1.8683672298600412e-32,1.64152173812744e-18,0.0,0.0,2.446667810309931e-19,1.5080960279218942e-33,1.8588928635379985e-39,2.1817833038556537e-39,1.3552043376638213e-46,1.934216074710372e-55,3.325804974143439e-35,8.478764123323806e-28,1.2158879071554922e-21,5.8340427957852485e-36,7.301150273564915e-70,8.328832119342701e-72,4.381514134328763e-49,2.1001546142754716e-65,1.0703060120563382e-17,5.095919213566033e-50,7.477502135389495e-37,2.9394344293487458e-68,1.1846064309158288e-53,2.100010803469153e-49,5.389704498401845e-54,6.2119300177683295e-55,1.5517445898632341e-49,8.131205790938379e-76,1.5561729728108062e-65,7.512215350975325e-80,3.76,0.0,0.7379277223246129,0.9999999999985489,3.0575735566813994e-40,3.7617510636003743e-34,2.4475706974324886e-19,1.0703060121411387e-17,9.702292545566657e-45,2.9347061982420416e-43,1.5070045809916447e-33,1.6415217381252014e-18,2.112629895754756e-32,6.560846975365582e-33,4.14916109695997e-36,5.041751055716575e-35,2.128726102539327e-30,1.2158879070658697e-21,1.9678806862442317e-33,3.929969898609044e-32,1.4510221679679012e-12,4.0771387363666753e-51,1.2775873402282888e-50,3.3438713607837173e-50,8.055368616736639e-62,9.074169704016305e-64,3.784555344736695e-74,5.354409857606116e-50,5.0973770481712266e-61,1.563396810659545e-51
2.307061368290718e-18,0.6770886463401162,1.805970307862658e-22,4.295064592283372e-25,7.474686148951802e-32,3.28339978659526e-18,0.0,0.0,4.893866696762296e-19,6.033366124840729e-33,1.4873967214562985e-38,1.7457581835869196e-38,1.0843693737585113e-45,1.5476667346149062e-54,1.3305385529523585e-34,3.3920577528249165e-27,2.4320397361481082e-21,2.3343732174111203e-35,2.3370886636340175e-68,1.3328843041337718e-70,3.5058770126492534e-48,5.766294377967391e-64,2.1408443456300745e-17,4.077509619004174e-49,2.9914877597371746e-36,4.704463300609425e-67,9.478651278609617e-53,1.680434104357665e-48,4.312855549724369e-53,4.9708025674999826e-54,1.2416314364092483e-48,2.6027883492386612e-74,2.4903834030672694e-64,2.4046503211488146e-78,3.76,0.0,0.7379277223246129,0.9999999999970977,2.4465233974493627e-39,1.5049453759585438e-33,4.895672666993038e-19,2.1408443459693325e-17,7.76330818492525e-44,2.3482108420628215e-42,6.029206603703658e-33,3.2833997865863037e-18,8.451895245346202e-32,2.6247660067820257e-32,1.6599346199617147e-35,2.0170287200334106e-34,8.51629055326206e-30,2.4320397357895606e-21,7.872804148244372e-33,1.5722438637132892e-31,2.902359290300512e-12,3.2623901037591106e-50,1.0222639828196356e-49,2.6756076355589644e-49,1.2892336701661542e-60,1.452162578882456e-62,1.2114312184517778e-72,4.284612235330869e-49,8.158016954012615e-60,1.2509549831121913e-50
4.614373095926883e-18,0.6770886463401162,3.6121367677699417e-22,8.590595641912436e-25,2.9901182959734427e-31,6.567155883530902e-18,0.0,0.0,9.788264469652624e-19,2.4135428665509314e-32,1.1900303612525626e-37,1.396739238850936e-37,8.675778701040412e-45,1.2382509499464304e-53,5.322587368530108e-34,1.356933529412245e-26,4.864343394131045e-21,9.34126274364511e-35,7.479836855217142e-67,2.1328318491753153e-69,2.8049679206374905e-47,1.6924859950603541e-62,4.2819210122686556e-17,3.262317427372469e-48,1.1966924918764218e-35,7.52823829319657e-66,7.583641032236183e-52,1.34451748963242e-47,3.4507212735080135e-52,3.9771455606262173e-53,9.93399465323298e-48,8.330206943048815e-73,3.985018812616711e-63,7.696067507283221e-77,3.76,0.0,0.7379277223246129,0.999999999994195,1.9574045583862899e-38,6.020271439758214e-33,9.791876606111883e-19,4.2819210136257983e-17,6.211236307540627e-43,1.8787470448801823e-41,2.4120445179917938e-32,6.567155883495073e-18,3.381033250410806e-31,1.049991852087361e-31,6.640278904884319e-35,8.06877151419125e-34,3.406793469616211e-29,4.864343392696737e-21,3.1493779559942227e-32,6.289487299831362e-31,5.805033517115034e-12,2.610183943235753e-49,8.178888393470207e-49,2.140690356508903e-48,2.0630736692848364e-59,2.323696488079815e-61,3.8771776069736834e-71,3.428123580478365e-48,1.3054598318654684e-58,1.0008590104109796e-49
9.228996551199213e-18,0.6770886463401161,7.224470198990555e-22,1.7181658828539555e-24,1.1960963859300569e-30,1.3134668077402194e-17,0.0,0.0,1.9577060015375655e-18,9.6545643133935e-32,9.520694846793977e-37,1.1174445692898528e-36,6.940952476374732e-44,9.906477869825205e-53,2.1291215812682996e-33,5.42795497983163e-26,9.72895071008773e-21,3.7390651750309756e-34,2.3937323103317103e-65,3.412704550715591e-68,2.244080866399509e-46,5.1715451292902515e-61,8.564074343510253e-17,2.6099778410980453e-47,4.786964749844094e-35,1.2046066189835914e-64,6.067200844785435e-51,1.0756820794951255e-46,2.7607517629599706e-51,3.1819179015992182e-52,7.9475730125331295e-47,2.6658717139356983e-71,6.3763544143454216e-62,2.4629314612474152e-75,3.76,0.0,0.7379277223246129,0.9999999999883896,1.5659979864229188e-37,2.408206566575114e-32,1.9584284484340557e-18,8.564074348939044e-17,4.9692250220185874e-42,1.5030689862675705e-40,9.649895491644232e-32,1.3134668077258876e-17,1.3524683327482684e-30,4.200138312882063e-31,2.656219670168826e-34,3.227639930606209e-33,1.3627728394405765e-28,9.728950704350265e-21,1.2598024417951108e-31,2.5158972925643522e-30,1.1610381899341277e-11,2.0882561990052255e-48,6.543421352394339e-48,1.7126340006646467e-47,3.301157711241305e-58,3.7181034547395865e-60,1.2407924667202045e-69,2.7426723911622827e-47,2.0888774358409866e-57,8.007252198260213e-49
1.8458243461743872e-17,0.6770886463401161,1.4449139107056716e-21,3.43637895512824e-24,4.784486068768486e-30,2.6269692465144803e-17,0.0,0.0,3.9154651106591265e-18,3.861904296172595e-31,7.616736659027795e-36,8.939770850155666e-36,5.552893812525051e-43,7.925370402775323e-52,8.516659591290236e-33,2.1712261633589064e-25,1.9458165341964373e-20,1.4975829639555097e-33,7.660238624652889e-64,5.460466194844368e-67,1.7953073062015874e-45,1.6157852361952108e-59,1.712838099785118e-16,2.0880318334260893e-46,1.9148248566508718e-34,1.9274437037554706e-63,4.85387588630246e-50,8.605729014226506e-46,2.2086713101563522e-50,2.5456149660245596e-51,6.358209338055939e-46,8.531118269222408e-70,1.0202426521668932e-60,7.881684494503296e-74,3.76,0.0,0.7379277223246128,0.9999999999767789,1.2528281251343696e-36,9.633022251117499e-32,3.9169100240761874e-18,1.712838101956679e-16,3.9754745058042564e-41,1.2024837268185356e-39,3.8610966041191753e-31,2.6269692464571526e-17,5.409983399480777e-30,1.6800895064266012e-30,1.0625095055828345e-33,1.2910822324496708e-32,5.451202262584473e-28,1.945816531901404e-20,5.039312273664042e-31,1.0063793919095426e-29,2.3221078378182572e-11,1.670649048960341e-47,5.234861354141221e-47,1.3701399065613757e-46,5.282044164162488e-57,5.949116703454929e-59,3.970688851272841e-68,2.194207324646023e-46,3.3423172632614753e-56,6.405953807034932e-48
3.6916737282833187e-17,0.6770886463401162,2.8898485105694746e-21,6.872806839482374e-24,1.9138164432775387e-29,5.2539741240630135e-17,0.0,0.0,7.830983328810063e-18,1.544777432754752e-30,6.093461631313607e-35,7.151904923327024e-35,4.4423678179959844e-42,6.340371556055465e-51,3.4066984864038777e-32,8.684992982701184e-25,3.891659460557073e-20,6.0058046673073646e-33,2.451323592502785e-62,8.736857158825265e-66,1.4362628904028473e-44,5.107935137074665e-58,3.4256994273963975e-16,1.670445290495283e-45,7.6593773371396836e-34,3.083975833662768e-62,3.8831467935252775e-49,6.884692194424937e-45,1.766965008457042e-49,2.0365243288850185e-50,5.086627855295644e-45,2.7300104414209417e-68,1.6324090002655843e-59,2.522187669702745e-72,3.76,0.0,0.7379277223246126,0.9999999999535575,1.0022743935709604e-35,3.8532480977468404e-31,7.833873175346032e-18,3.4256994360827303e-16,3.180417552863382e-40,9.619983917641522e-39,1.5453022609579523e-30,5.253974123833696e-17,2.1640153747740974e-29,6.72042638693241e-30,4.250081421646414e-33,5.164381408709714e-32,2.1805030859233524e-27,3.891659451376843e-20,2.0157453996357113e-30,4.025558517713801e-29,4.644247019342045e-11,1.3365376285477726e-46,4.187938815043606e-46,1.0961250381904246e-45,8.451423953978605e-56,9.518707386858188e-58,1.270644867015519e-66,1.7553936230450112e-45,5.347798309131072e-55,5.124823863214721e-47
7.383372492501182e-17,0.6770886463401162,5.779720983304135e-21,1.3745669567493915e-23,7.655325089521271e-29,1.0507983879160126e-16,0.0,0.0,1.5662019764743194e-17,6.179141159592725e-30,4.874798211662594e-34,5.721563274144149e-34,3.5539154172510203e-41,5.072327322682547e-50,1.362686321638684e-31,3.474014847513548e-24,7.78334531321958e-20,2.4146636476532165e-32,7.84431102420987e-61,1.3979060818501747e-64,1.1490171305143632e-43,1.880463709701666e-56,6.85142206959133e-16,1.3363641607839857e-44,3.0637665141654283e-33,4.9344386928460526e-61,3.1065358682219814e-48,5.507797397210188e-44,1.4135831909676893e-48,1.6292325619134124e-49,4.0693264588710533e-44,8.736117492436125e-67,2.6118710052824788e-58,8.071078478297024e-71,3.76,0.0,0.7379277223246121,0.9999999999071147,8.018242705238934e-35,1.541307078583623e-30,1.5667799477828046e-17,6.85142210433684e-16,2.5443494655839078e-39,7.69603269621694e-38,6.188023783625963e-30,1.0507983878242857e-16,8.65610553796233e-29,2.688184225534971e-29,1.700041347679776e-32,2.065763025736089e-31,8.722056703491542e-27,7.783345276498464e-20,8.063022488592424e-30,1.610231597091921e-28,9.288524925411781e-11,1.06923866381203e-45,3.3503709803426245e-45,8.76905324330973e-45,1.352240017428829e-54,1.5230027448786595e-56,4.066102292233228e-65,1.4043260010009758e-44,8.55654982347673e-54,4.099883413615325e-46
1.476677002093691e-16,0.6770886463401163,1.1559479020839837e-20,2.7491422861378145e-23,3.0621541268659304e-28,2.101600338935453e-16,0.0,0.0,3.132409263513448e-17,2.471662749455753e-29,3.8998501076646664e-33,4.57727281431251e-33,2.843140887807574e-40,4.057873863886546e-49,5.450759117289685e-31,1.3896094607009586e-23,1.5566717018309612e-19,9.757315898082658e-32,2.510191588081845e-59,2.2366569972680488e-63,9.19216431649358e-43,6.027057057626402e-55,1.37028673018707e-15,1.0690944981257726e-43,1.2255097192413924e-32,7.895240686179211e-60,2.485236067139497e-47,4.406255451495197e-43,1.1308710264463562e-47,1.3033915391220083e-48,3.255470869835678e-43,2.795571003412372e-65,4.1790068901156787e-57,2.582757662153455e-69,3.76,0.0,0.7379277223246113,0.9999999998142292,6.414613158922789e-34,6.1652439932594104e-30,3.133565208256138e-17,1.3702867440853093e-15,2.035486132051618e-38,6.156844254774522e-37,2.4806424616231577e-29,2.1016003385685443e-16,3.462451029942853e-28,1.0752764231372399e-28,6.800183741757643e-32,8.263072758881427e-31,3.488831551633238e-26,1.5566716871424665e-19,3.2252171010866325e-29,6.440942768055528e-28,1.857707890964025e-10,8.553962837260826e-45,2.680304812396161e-44,7.015264546905886e-44,2.163593577839865e-53,2.4368117542190444e-55,1.301158746223841e-63,1.1234652372820591e-43,1.3690537673639845e-52,3.279916453496442e-45
2.9533565077808366e-16,0.6770886463401166,2.3119047464482125e-20,5.498304080577574e-23,1.2248762511656271e-27,4.2032042409744064e-16,0.0,0.0,6.264823837001718e-17,9.88666356819378e-29,3.1198846625153465e-32,3.661837466669006e-32,2.2745162739934455e-39,3.246303852717566e-48,2.18030639430582e-30,5.558444812611251e-23,3.1133460427550267e-19,3.981840815772254e-31,8.032632218863297e-58,3.57865738350131e-62,7.353742361396514e-42,1.926350844346133e-53,2.7405757557987446e-15,8.552768633148096e-43,4.902045085774013e-32,1.263274374350143e-58,1.988191801423837e-46,3.525011497888257e-42,9.046986105883156e-47,1.0427158272171929e-47,2.6043806295350028e-42,8.945848359323516e-64,6.6864216422597865e-56,8.264845105567322e-68,3.76,0.0,0.7379277223246097,0.9999999996284582,5.13169808024297e-33,2.466100733028474e-29,6.267135729110525e-17,2.7405758113917715e-15,1.6283921538743412e-37,4.925482439589817e-36,9.965995734418417e-29,4.203204239506769e-16,1.3849821805027953e-27,4.3011111485196635e-28,2.7200778012806294e-31,3.3052330198534124e-30,1.3955343933083954e-25,3.113345984000894e-19,1.2900884036636148e-28,2.576380382874299e-27,3.715417956645607e-10,6.843222532967748e-44,2.144247152006936e-43,5.612221661759596e-43,3.46175670662829e-52,3.898903775087261e-54,4.163716383241994e-62,8.987739571229029e-43,2.1904906425920944e-51,2.6239370412121697e-44
5.906715519155127e-16,0.6770886463401168,4.623839382849301e-20,1.0996672216256345e-22,4.899612463146911e-27,8.406412045052604e-16,0.0,0.0,1.2529652981618308e-16,3.9546679406486308e-28,2.49590949823456e-31,2.929494198952407e-31,1.8196146721173053e-38,2.5970449217055453e-47,8.721230921925236e-30,2.2233792601335573e-22,6.226694724227822e-19,1.6558649708902593e-30,2.570445269779449e-56,5.72585796331612e-61,5.88299825117617e-41,6.1602465871831645e-52,5.481153723645301e-15,6.842219917982088e-42,1.9608192613929488e-31,2.021347353093965e-57,1.590554618117035e-45,2.8200122500910366e-41,7.237596041782128e-46,8.341743402690632e-47,2.0835061611991398e-41,2.862674666099235e-62,1.0698283098797415e-54,2.644754052813758e-66,3.76,0.0,0.7379277223246065,0.9999999992569163,4.105361413757827e-32,9.864409203057248e-29,1.25342767704502e-16,5.481153946017546e-15,1.3027160214256462e-36,3.940388440602615e-35,4.021131448553426e-28,8.406412039182051e-16,5.539932303641328e-27,1.7204455426971105e-27,1.0880324889208209e-30,1.322093819289052e-29,5.5821411073921675e-25,6.226694489210506e-19,5.160356277891932e-28,1.0305528080492014e-26,7.430835163354623e-10,5.474648295531901e-43,1.7153991877800024e-42,4.489783328412506e-42,5.538814208554861e-51,6.238247065678408e-53,1.3323898012778126e-60,7.190198609400719e-42,3.5047886505856663e-50,2.0991511673239985e-43
8.860074530529418e-16,0.6770886463401172,6.935794967167294e-20,1.6495084902881954e-22,1.0411831685244336e-26,1.2609619849131095e-15,0.0,0.0,1.8794482123874953e-16,8.40367094394317e-28,7.136742444275628e-31,8.376560293794708e-31,5.2029621920687e-38,7.425926595172189e-47,1.853261888008673e-29,4.7246816959127955e-22,9.340043405325709e-19,3.611432435384523e-30,1.2025117944276835e-55,2.1074966564662929e-60,1.6821701326363416e-40,2.7231047077886233e-51,8.221731608115067e-15,1.9564476199981124e-41,4.166741680737335e-31,7.706569518069176e-57,4.5479929729796696e-45,8.371914164137037e-41,2.1486619287088473e-45,2.4764572091202415e-46,5.957526748675461e-41,1.3392231379972065e-61,3.937679309210316e-54,1.2372752019541977e-65,3.76,0.0,0.7379277223246032,0.9999999988853748,1.1738769871261464e-31,2.09618734752645e-28,1.8801417811420775e-16,8.221732080656167e-15,3.724956521207985e-36,1.1267049630674743e-34,8.595916506926723e-28,1.2609619836656163e-15,1.1772358433520195e-26,3.6559474462737446e-27,2.3120704650654986e-30,2.809449554587538e-29,1.1862052049121306e-24,9.340042905912886e-19,1.0965758233559775e-27,2.189925126156606e-26,1.1146249445411793e-09,1.5826694648468893e-42,4.9049708051441276e-42,1.284519955746186e-41,2.1116731330472872e-50,2.2960889639560917e-52,6.233216566588607e-60,2.1344601388730346e-41,1.3259788498712568e-49,6.002261474960485e-43
1.181343354190371e-15,0.6770886463401177,9.247771499646465e-20,2.1993542144602e-22,1.776160239254689e-26,1.6812827653209876e-15,0.0,0.0,2.505931126377165e-16,1.4335675366086638e-27,1.5053458064914333e-30,1.766866282519676e-30,1.097455624075985e-37,1.5663431246774266e-46,3.161447013686668e-29,8.059751737015272e-22,1.2453392086049109e-18,6.306314003496476e-30,3.87939073805567e-55,5.345069392462106e-60,3.5481843691788908e-40,9.304305461183986e-51,1.096230940920804e-14,4.12671506693609e-41,7.107971753630477e-31,2.0735554498837276e-56,9.593035360887219e-45,1.824196416548041e-40,4.681821974408639e-45,5.396074078661386e-46,1.2566150993742854e-40,4.3204307052928645e-61,9.986808286846807e-54,3.991540394564224e-65,3.76,0.0,0.7379277223246,0.9999999985138337,2.4760467719403214e-31,3.575849354920548e-28,2.5068558852022256e-16,1.0962310215307638e-14,7.857017129699382e-36,2.3765471945681067e-34,1.474374669619981e-27,1.6812827631929106e-15,2.008226060875822e-26,6.236616818544701e-27,3.9441221525420964e-30,4.7925903573649625e-29,2.0235267208347546e-24,1.2453391234108045e-18,1.8706293864988345e-27,3.7357549924072547e-26,1.4861660802819424e-09,3.3709513405889863e-42,1.0346005692690345e-41,2.710790757720046e-41,5.681611529258143e-50,5.823378062376143e-52,2.0108803150639743e-59,4.650639042796435e-41,3.4525695388122245e-49,1.2660509072844158e-42
1.772015156465229e-15,0.6770886463401186,1.3871773729414291e-19,3.2990561208986845e-22,3.6773977051167095e-26,2.521924326136812e-15,0.0,0.0,3.7588969538026407e-16,2.968019774249488e-27,4.1115665899444046e-30,4.825891840881566e-30,2.9974924307929837e-37,4.2781691985357446e-46,6.545374936863669e-29,1.6686693181676344e-21,1.8680089446618345e-18,1.3559711950125638e-29,2.1353984648792254e-54,1.8691978259823281e-59,9.691192991589192e-40,5.71997978479158e-50,1.6443464815713783e-14,1.1271339833853336e-40,1.4716153902750864e-30,8.387177722015963e-56,2.6201557547642236e-44,5.295080910597716e-40,1.358988706056397e-44,1.5663160918673834e-45,3.4322060941258423e-40,2.3781664857645873e-60,3.49243559808856e-53,2.1971313543485018e-64,3.76,0.0,0.7379277223245936,0.9999999977707519,6.762852247809921e-31,7.403342588345251e-28,3.760284093235901e-16,1.6443466484640737e-14,2.145997191342116e-35,6.491087530314047e-34,3.0801949179901292e-27,2.5219243217308983e-15,4.1577774163818213e-26,1.2912124089842148e-26,8.165810104556059e-30,9.92244869489825e-29,4.1894554331032925e-24,1.8680087682777357e-18,3.872900412767824e-27,7.734406929106712e-26,2.2292476653668403e-09,9.382131091468958e-42,2.825815607902429e-41,7.411334284744543e-41,2.2980236467207803e-49,2.036463099360996e-51,1.1068816746222462e-58,1.3498137593641231e-40,1.2683278632371411e-48,3.4579780211784766e-42
2.3626869587400873e-15,0.6770886463401193,1.849585299507126e-19,4.39877441527992e-22,6.254425272313011e-26,3.3625658869527448e-15,0.0,0.0,5.011862780360283e-16,5.047824525365131e-27,8.602772924830038e-30,1.0097439115406008e-29,6.271758009938024e-37,8.951361326141566e-46,1.1131968748305828e-28,2.837969505115849e-21,2.4906786805814e-18,2.3875973882293936e-29,6.853063111181526e-54,4.670618600946105e-59,2.0277218670052607e-39,1.9201016001425512e-49,2.1924619915613357e-14,2.35834144572325e-40,2.5028324437841678e-30,2.2719303365378996e-55,5.482242606747852e-44,1.1579746892217785e-39,2.9719552850517473e-44,3.425360631801761e-45,7.181323955053997e-40,7.632169164183627e-60,8.726646162945033e-53,7.05118130623736e-64,3.76,0.0,0.7379277223245871,0.9999999970276712,1.4150149678484917e-30,1.2591147342660805e-27,5.013712301133853e-16,2.1924622754021085e-14,4.490147766182601e-35,1.3581526052275958e-33,5.283413428458317e-27,3.3625658794594375e-15,7.071290840222645e-26,2.1960142187750023e-26,1.388791368175066e-29,1.6875484299792257e-28,7.125166756611355e-24,2.490678380597414e-18,6.586788772265922e-27,1.3154201101417451e-25,2.972328174955704e-09,1.9910889205276736e-41,5.912552359666908e-41,1.5518721185047613e-40,6.224711521560939e-49,5.088565645599682e-51,3.552276239332532e-58,2.951704593468583e-40,3.290409525603506e-48,7.23524709112436e-42
2.9533587610149454e-15,0.67708864634012,2.312001480081366e-19,5.498510270943566e-22,9.555559432175847e-26,4.203207447768793e-15,0.0,0.0,6.264828605988102e-16,7.711935540506097e-27,1.5661019628958932e-29,1.8382111180685579e-29,1.141749776867345e-36,1.6295611509829787e-45,1.7007133066096257e-28,4.335776131667956e-21,3.1133484163540815e-18,3.7750783942808204e-29,1.7906834057941416e-53,9.909231124891177e-59,3.691390330707987e-39,5.188856095690733e-49,2.7405774687006344e-14,4.293270634626143e-40,3.823762529961937e-30,5.103999061981594e-55,9.98021358603163e-44,2.1725184510415707e-39,5.575792892176719e-44,6.426450184451709e-45,1.3073326949323609e-39,1.9942610886912767e-59,1.8514531869652926e-52,1.842451309148043e-63,3.76,0.0,0.7379277223245807,0.9999999962845919,2.5759807394909057e-30,1.923642872620615e-27,6.267140508886391e-16,2.740577902345206e-14,8.174149317858445e-35,2.4724648106350904e-33,8.141935972720069e-27,4.203207436320711e-15,1.0803335077351788e-25,3.355013612419148e-26,2.1217608396359266e-29,2.5781923113581077e-28,1.0885645156780177e-23,3.113347958045041e-18,1.0063124003322647e-26,2.0096647667673195e-25,3.715407532228928e-09,3.660818780296096e-41,1.076357704552327e-40,2.826635236529409e-40,1.39836148021794e-48,1.0795943762157973e-50,9.281977540626427e-58,5.5375704959398654e-40,7.196512931677437e-48,1.3171491296803188e-41
4.134702365564662e-15,0.6770886463401217,3.236859122830854e-19,7.698035788003833e-22,1.837594188092321e-25,5.884490569401245e-15,0.0,0.0,8.77076025439588e-16,1.4829779083821199e-26,4.134970992365386e-29,4.8534978613666666e-29,3.0145573770807584e-36,4.3025219650982404e-45,3.270411313364391e-28,8.337543335300297e-21,4.358687887451497e-18,7.827618800405937e-29,1.0017104564492276e-52,3.63043902492121e-58,9.746359680909761e-39,2.9093198168231326e-48,3.8368083223637797e-14,1.133550105622938e-39,7.352959830536819e-30,1.9795027260895242e-54,2.6350708616325236e-43,5.944408223530357e-39,1.5256386267709207e-43,1.7583988985768025e-44,3.451744463807804e-39,1.1155918749718523e-58,6.783149746814418e-52,1.0306700160718761e-62,3.76,0.0,0.7379277223245678,0.9999999947984364,6.801348900136926e-30,3.6990971590557334e-27,8.773996923946119e-16,3.8368091562469066e-14,2.1582213302711593e-34,6.52803510564435e-33,1.5969299654714957e-26,5.884490547386982e-15,2.0774431515108554e-25,6.451572334306358e-26,4.08007708820264e-29,4.957770498681874e-28,2.09327102156475e-23,4.358687006133728e-18,1.9351025723857436e-26,3.8645142147185987e-25,5.2015627174571096e-09,9.782553546818798e-41,2.841902624815137e-40,7.468042663076343e-40,5.422657565800841e-48,3.955293982170111e-50,5.192338699574732e-57,1.5151083273451253e-39,2.7682014094751137e-47,3.477662268755671e-41
6.497389574664095e-15,0.6770886463401247,5.086674922543873e-19,1.2097300835889182e-21,4.4836667479381275e-25,9.247056812667579e-15,0.0,0.0,1.3782623539889708e-15,3.6180170032980656e-26,1.5989275651975037e-28,1.8768400002953166e-28,1.1656825684691142e-35,1.663716865510532e-44,7.978812278216306e-28,2.0341077170838255e-20,6.849366827876493e-18,2.2082133019116817e-28,1.0641388786628906e-51,2.3023239784170502e-57,3.768763003358808e-38,3.0354579555777153e-47,6.029269629689832e-14,4.383258620283281e-39,1.793899436086071e-29,1.2735115161207645e-53,1.0189401814782991e-42,2.3608129800857725e-38,6.059048106512774e-43,6.98349273317665e-44,1.3347352958232022e-38,1.1851174298688903e-57,4.3016758024043174e-51,1.0949044552317736e-61,3.76,0.0,0.7379277223245421,0.9999999918261395,2.6299736541690733e-29,9.024676871033785e-27,1.3787709752295241e-15,6.029271664111952e-14,8.34554204087624e-34,2.5242864748178456e-32,4.0602551110757374e-26,9.247056758959412e-15,5.068332457662853e-25,1.5739882264616795e-25,9.954184520522747e-29,1.2095447813878525e-27,5.1069473160570236e-23,6.849364677698064e-18,4.721061348030941e-26,9.428244382365064e-25,8.17385905704286e-09,3.817876036628553e-40,1.0989193663651045e-39,2.8892429391275613e-39,3.487662289894077e-47,2.5083245464112495e-49,5.515911455352368e-56,6.017019390386539e-39,1.826565899407417e-46,1.3447568763965387e-40
