Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564)
0.0078018116001939974,0.46316532459414267,4.962469487967234e-09,8.387247736253983e-09,1.2098910701645146e-06,5.008175883799508e-06,0.0,0.0,4.088730075341021e-06,7.632809407350644e-07,0.0014508574373201016,2.2995904283099793e-06,5.814192307070375e-12,-2.2203208670810378e-26,3.0786763735644364e-20,2.089646077823682e-13,8.076947206533916e-12,1.5346255725338418e-06,3.1984763195440353e-18,6.022715257284288e-24,4.186490427749408e-14,1.003747472566064e-23,1.8315616504717552e-13,2.1373238579631147e-11,4.542560902737872e-16,3.826718325494054e-12,1.3763936710480798e-22,7.360648537894922e-18,2.1273080189590055e-18,1.9192687265999478e-22,3.349068615837423e-15,1.1450865753059043e-19,6.835825374796901e-19,1.3318163131516407e-19,3.76,0.0,0.7582002316365498,0.9910595717563597,0.008916206179631129,4.4560193548822374e-10,1.1964716086546738e-05,0.0014548700003876153,3.896611728244219e-16,6.9209748811871294e-18,1.3358089702687451e-14,1.4225596366211743e-10,0.007462490429496728,4.065133843628676e-06,1.0779880729443868e-13,5.888419094138108e-18,1.4132726353488964e-09,5.050805591909706e-11,4.3608283818080504e-11,1.7790853433458104e-07,1.279415166746986e-05,4.592512322281771e-15,5.248615985046464e-07,3.537057246363357e-15,1.907540849202699e-14
0.007849496882005699,0.4631694842847197,5.123716613785979e-09,8.698296474072055e-09,1.2455213276180903e-06,5.170184454858599e-06,0.0,0.0,4.214613920402039e-06,7.870739667451331e-07,0.0015003338767243652,2.437115068873084e-06,6.3548341373152724e-12,1.8687354786365887e-25,3.178085250992725e-20,2.0892612195661702e-13,8.285843918533768e-12,1.6293177844339015e-06,3.590369529349856e-18,7.320660002251914e-24,4.456833302162192e-14,9.578074984540111e-24,1.8307839931542544e-13,2.2109481297917663e-11,4.880302234973414e-16,4.211461730137571e-12,1.5117754677764743e-22,7.924119694180984e-18,2.2192769941540267e-18,2.0517156920786527e-22,3.579493965422691e-15,1.2153633566179858e-19,7.538445025277915e-19,1.4941621045329123e-19,3.76,0.0,0.7579161802983847,0.990775710696661,0.009199666737078994,4.5450540152539327e-10,1.23160281025339e-05,0.0015045897449775757,3.89476278560696e-16,6.917690591299822e-18,1.3371458835840589e-14,1.5073787856330265e-10,0.007696308732281424,4.183270242177222e-06,1.1420408553285365e-13,6.238086138486465e-18,1.5006064500234212e-09,5.3639839367550615e-11,4.487581371021963e-11,1.8898883235867e-07,1.279048714605977e-05,4.983028002855625e-15,5.575234521250864e-07,3.878029874374636e-15,2.103199045567311e-14
0.0078971821638174,0.46317377491353295,5.290218741128517e-09,9.021498076602068e-09,1.2820810350665852e-06,5.337390621804484e-06,0.0,0.0,4.344367297066593e-06,8.116297714714555e-07,0.0015513638960191574,2.583128897109835e-06,6.9440979359665314e-12,-1.5044274450105759e-25,3.2807319260010504e-20,2.0888654945359478e-13,8.500601851637296e-12,1.7295728482210291e-06,4.033043235043243e-18,7.479751037742366e-24,4.743987139639504e-14,1.0019844617703877e-23,1.8299836797925177e-13,2.2868936444018543e-11,5.24231465252194e-16,4.634960801845915e-12,1.660276263870907e-22,8.536363041117315e-18,2.3160342509591694e-18,2.194000397827181e-22,3.8259210337017695e-15,1.2890929877516833e-19,8.312850124685578e-19,1.6761157961514398e-19,3.76,0.0,0.7576238648434794,0.9904835898213024,0.00949137175649527,4.6364823411842285e-10,1.2676438752578198e-05,0.0015558777806789408,3.8928580879000937e-16,6.9143073530048234e-18,1.3385749624149645e-14,1.5969985652897086e-10,0.00793680817821621,4.304389346980303e-06,1.2096975175447024e-13,6.607408111622055e-18,1.593065038715646e-09,5.695630278309894e-11,4.617536280941479e-11,2.0072810118865085e-07,1.2786715978823481e-05,5.407262726776861e-15,5.921216512018947e-07,4.2512820132595815e-15,2.3187384199192488e-14
0.007944867445629101,0.46317820026275114,5.462149987260873e-09,9.357351612273718e-09,1.3195888251881288e-06,5.509959841867863e-06,0.0,0.0,4.478107652148545e-06,8.369736229488338e-07,0.0016039921426513858,2.738134059552484e-06,7.586167125570468e-12,-1.038128864471511e-25,3.3865865483950787e-20,2.0884581883017775e-13,8.721359938228029e-12,1.8356949373779235e-06,4.533120848302159e-18,7.83414572735094e-24,5.0489496195868815e-14,1.2309399426690332e-23,1.8291602550670325e-13,2.3652265018804277e-11,5.613207152958393e-16,5.101095880099796e-12,1.8231490067265143e-22,9.201809496880795e-18,2.417838489726017e-18,2.346877685785882e-22,4.089392587760642e-15,1.3671577712625609e-19,9.166324307590442e-19,1.8800059071879365e-19,3.76,0.0,0.7573230757910597,0.9901829996787548,0.00979153005678896,4.730376107977824e-10,1.3046126321696295e-05,0.0016087795980509096,3.890893623926153e-16,6.9108183071854686e-18,1.3401014839242448e-14,1.6916682672720587e-10,0.008184152381006256,4.428544759118357e-06,1.2811432769515183e-13,6.997393396507597e-18,1.69092824862255e-09,6.04676143448768e-11,4.750750772165449e-11,2.1316312329957606e-07,1.2782835502106301e-05,5.868144237126846e-15,6.287637215595238e-07,4.65980448961075e-15,2.5561583616102477e-14
0.007992552727440802,0.4631827642096626,5.6396905578004755e-09,9.706376945742438e-09,1.3580634603528385e-06,5.6880628314200735e-06,0.0,0.0,4.615956117343653e-06,8.631316747464825e-07,0.0016582643743629462,2.902660396542544e-06,8.285567805802231e-12,3.0424971516878716e-25,3.4959235166144376e-20,2.0880399909263658e-13,8.948261721534483e-12,1.9480030772992282e-06,5.098103433797339e-18,9.736928345845649e-24,5.3727739360198956e-14,1.175306799711987e-23,1.828313281237178e-13,2.4460144342743257e-11,6.03486755307901e-16,5.614131289342024e-12,2.0017532687100033e-22,9.925304475010596e-18,2.5249620417821616e-18,2.51116309471625e-22,4.371233679835962e-15,1.451002276582286e-19,1.0106883988630942e-18,2.1084333000570745e-19,3.76,0.0,0.7570135998305807,0.9898737269829183,0.010100354264169463,4.826809088204475e-10,1.342526998549136e-05,0.001663341842360743,3.888884765220985e-16,6.907250017465576e-18,1.3417309272077447e-14,1.7916487416340443e-10,0.00843850762128385,4.55579001824419e-06,1.3565715569386235e-13,7.409095428834912e-18,1.7944896313396817e-09,6.418444782286972e-11,4.8872824099553684e-11,2.2633254768870025e-07,1.2778842931312402e-05,6.368849319117155e-15,6.67562613096597e-07,5.106849950732406e-15,2.817656768910682e-14
0.008040238009252503,0.4631874707283904,5.823027287287427e-09,1.0069115534936042e-08,1.397523816567157e-06,5.871875737984691e-06,0.0,0.0,4.758037646962156e-06,8.901310017212642e-07,0.0017142274784452023,3.077266819469127e-06,9.04719365245999e-12,-1.5215363940061542e-25,3.608875211652805e-20,2.0876104061776745e-13,9.181451127227133e-12,2.066831736842245e-06,5.736453135073054e-18,1.0127522378988406e-23,5.71657160239744e-14,1.1640361223457079e-23,1.827441903970378e-13,2.5293267359516026e-11,6.492617520306506e-16,6.1787526806472594e-12,2.1975876837499733e-22,1.0712148431702774e-17,2.637691560450061e-18,2.6877437927366557e-22,4.672723840805068e-15,1.5389657197621105e-19,1.114335183811077e-18,2.364298583087357e-19,3.76,0.0,0.7566952198205782,0.9895555546114553,0.010418060812562092,4.925857101602143e-10,1.3814049700863302e-05,0.001719612334887782,3.886819540324172e-16,6.903581531793277e-18,1.3434688950783277e-14,1.8972129568839912e-10,0.008700042826287231,4.686178547815119e-06,1.4361842798346778e-13,7.84361387620698e-18,1.904057004640473e-09,6.811800475548277e-11,5.027188710856823e-11,2.4027697054940304e-07,1.2774735444855503e-05,6.912844672736558e-15,7.08636949236753e-07,5.595979064074446e-15,3.1056494230570767e-14
0.008087923291064204,0.4631923238915947,6.012353260649115e-09,1.0446131245021843e-08,1.4379888677971743e-06,6.061580317974158e-06,0.0,0.0,4.904481162409549e-06,9.179996376031611e-07,0.001771929490945119,3.262542743925692e-06,9.876324653307624e-12,-2.6191496827569866e-25,3.7253080883118163e-20,2.0871682001806099e-13,9.42107327515635e-12,2.192531429704874e-06,6.457703782714034e-18,1.0159044905066821e-23,6.081515382194791e-14,1.50247494504032e-23,1.826545626450086e-13,2.615234274277275e-11,6.957825678254426e-16,6.800107882104411e-12,2.4122934910172277e-22,1.1568140808664874e-17,2.7563283865709766e-18,2.87756499087985e-22,4.9950897099322555e-15,1.6317951256568372e-19,1.228543503880181e-18,2.650834320100433e-19,3.76,0.0,0.7563677147906936,0.989228261607332,0.010744869940785766,5.027598059229837e-10,1.4212646135968638e-05,0.0017776400942476926,3.884687688033867e-16,6.89979520341743e-18,1.3453214290657904e-14,2.0086453571930417e-10,0.00896892954632756,4.819763606374097e-06,1.520192122382548e-13,8.302095281841462e-18,2.019952999167484e-09,7.228003443302542e-11,5.170527007634264e-11,2.550390187660599e-07,1.2770510246770115e-05,7.503888486851737e-15,7.521112443231913e-07,6.131069453213873e-15,3.4227912019342466e-14
0.008135608572875905,0.4631973278721714,6.2078682745749895e-09,1.0838011272567832e-08,1.4794776921119567e-06,6.257364120886376e-06,0.0,0.0,5.055419703859294e-06,9.467666144991214e-07,0.0018314196158025927,3.459109583464271e-06,1.0778665097766875e-11,4.614626102944292e-25,3.8455600530526224e-20,2.0867144212747474e-13,9.667279032567258e-12,2.3254693335502424e-06,7.272646154174296e-18,1.2853646232684659e-23,6.468842328573886e-14,1.4599372955707555e-23,1.8256240674954185e-13,2.7038096357204988e-11,7.484252691425592e-16,7.483851660561193e-12,2.647644278285552e-22,1.2499626529297542e-17,2.8811895438571972e-18,3.081645554748589e-22,5.339971851766761e-15,1.73172165264953e-19,1.3543813610137875e-18,2.9716472179531647e-19,3.76,0.0,0.7560308599470704,0.9888916231838765,0.011081005686369869,5.132112021900824e-10,1.4621240536443697e-05,0.0018374753577289527,3.882507917033047e-16,6.895923426488739e-18,1.3472948036761295e-14,2.126243102820425e-10,0.00924534192789992,4.95659823658889e-06,1.6088147942431663e-13,8.785735812527286e-18,2.142515663799545e-09,7.66828571030355e-11,5.317354348395212e-11,2.70663436057489e-07,1.2766164402362112e-05,8.146048167793053e-15,7.981161587616285e-07,6.7163263487674844e-15,3.7719993139533664e-14
0.008183293854687607,0.4632024869449652,6.409779763111867e-09,1.124536704003512e-08,1.5220094557964516e-06,6.459420680586309e-06,0.0,0.0,5.21099058917708e-06,9.764620044346275e-07,0.001892748243903647,3.66762230573723e-06,1.176037778704899e-11,-8.644299643976705e-26,3.969884862441779e-20,2.0862489413347104e-13,9.920219325934473e-12,2.466029923561534e-06,8.193454683959746e-18,1.3783243452266853e-23,6.879856959468983e-14,1.3370437146052782e-23,1.8246762724947552e-13,2.7951270300031695e-11,8.063641898895929e-16,8.236194702719465e-12,2.905595448539864e-22,1.3513549740568766e-17,3.0126086045375227e-18,3.30109842506957e-22,5.709009697120154e-15,1.8366264560642507e-19,1.4930239010576557e-18,3.3307559934279907e-19,3.76,0.0,0.7556844266811724,0.9885454107329833,0.011426695875950946,5.23948125534675e-10,1.5040014591053024e-05,0.0018991696026241056,3.880272400669752e-16,6.8919523341877025e-18,1.3493954026694421e-14,2.2503171962730065e-10,0.009529456683349358,5.096735205219465e-06,1.7022813543883495e-13,9.295782736569481e-18,2.2720990869555977e-09,8.13393893086563e-11,5.467727580752644e-11,2.871971712539846e-07,1.2761694923516028e-05,8.843769423674833e-15,8.467887882927142e-07,7.35635644825691e-15,4.156478737625473e-14
0.008230979136499308,0.46320780548845886,6.618302132855186e-09,1.1668835050611526e-08,1.5656033891997083e-06,6.667949712849076e-06,0.0,0.0,5.37133558057072e-06,1.0071169630978487e-06,0.0019559669720325607,3.888771048555889e-06,1.2828100337660685e-11,-5.427131379836947e-25,4.097980486638456e-20,2.0857696927749473e-13,1.0180045188631418e-11,2.614615611376347e-06,9.233825783315434e-18,1.3155434100390248e-23,7.315934577774872e-14,1.8182375440531106e-23,1.8237016818003503e-13,2.8892622643561233e-11,8.64889183403716e-16,9.06395712713371e-12,3.188296244452595e-22,1.461751303373676e-17,3.1509359391796178e-18,3.5371072754099205e-22,6.103632840588974e-15,1.9468994667268138e-19,1.645763698051967e-18,3.7326334546483445e-19,3.76,0.0,0.7553281825819352,0.9881893918366712,0.011782172112244504,5.349790273737916e-10,1.5469150380316984e-05,0.0019627755675282305,3.8779636893267866e-16,6.887851858423691e-18,1.3516301137085472e-14,2.381191073244399e-10,0.009821453057202039,5.2402269514706745e-06,1.8008304698456427e-13,9.833534410616279e-18,2.409073968066326e-09,8.626316487894795e-11,5.621703208933055e-11,3.0468946953317547e-07,1.2757098886273513e-05,9.601876795204123e-15,8.982728934432785e-07,8.056181758086934e-15,4.579750050747727e-14
0.008278664418311009,0.46321328798645484,6.833657082415446e-09,1.2109077913799481e-08,1.6102787994644192e-06,6.883157319988277e-06,0.0,0.0,5.53660105964678e-06,1.0387637758859165e-06,0.0020211286216996302,4.123282801722037e-06,1.3988991336812007e-11,6.437885802014299e-25,4.230222918817256e-20,2.0852780361660826e-13,1.044691493623101e-11,2.7716474016374187e-06,1.0409247528950592e-17,1.679327606562266e-23,7.778524703210262e-14,1.842755349225912e-23,1.8227000014840517e-13,2.9862929526303525e-11,9.306063499673475e-16,9.974627072546403e-12,3.498057154659637e-22,1.5819837922077312e-17,3.296539893096714e-18,3.7909431922397955e-22,6.525846661428593e-15,2.0658470877822846e-19,1.814022266159656e-18,4.182264005889428e-19,3.76,0.0,0.7549618914514795,0.9878233302824307,0.012147669757465502,5.463125904055895e-10,1.5908830241299258e-05,0.002028347273599458,3.875602062019462e-16,6.8836572040547035e-18,1.3540060875581328e-14,2.519201870785084e-10,0.010121512789017089,5.387125535388113e-06,1.9047106918626543e-13,1.0400343442330037e-17,2.553828268531311e-09,9.146835941550409e-11,5.779337243932894e-11,3.231919666212262e-07,1.2752373211135586e-05,1.0425571115651946e-14,9.527191673785623e-07,8.821227121702774e-15,5.0456798823800504e-14
0.00832634970012271,0.4632189390297697,7.056075196235862e-09,1.2566785371683937e-08,1.65605505857916e-06,7.105256203881564e-06,0.0,0.0,5.706938210756811e-06,1.0714359063816835e-06,0.002088287257829543,4.371923158265294e-06,1.525078067253396e-11,1.2706351576998614e-25,4.367109859831857e-20,2.0847747153411287e-13,1.0720986773312325e-11,2.937565564826793e-06,1.1737198689024851e-17,1.886927895045411e-23,8.269154647956262e-14,1.516871181681127e-23,1.8216701735974993e-13,3.086298394530277e-11,1.0039714545354141e-15,1.0976424795764303e-11,3.837423270713942e-22,1.71296356224589e-17,3.449807918435274e-18,4.0640017003239143e-22,6.977792268031635e-15,2.1909056194619797e-19,1.999363351100407e-18,4.685196178273908e-19,3.76,0.0,0.7545853133244823,0.9874469860818758,0.012523427913130504,5.579577348628792e-10,1.6359236592038977e-05,0.0020959400457675405,3.873186460204013e-16,6.8793661084594915e-18,1.3565305637696863e-14,2.664702704678374e-10,0.010429820072606831,5.53748257272074e-06,2.014180800325712e-13,1.0997618787484376e-17,2.7067679061800085e-09,9.696981975344188e-11,5.940685335701674e-11,3.4275878478590217e-07,1.2747514735976612e-05,1.1320545391425127e-14,1.0102855781039247e-06,9.657437948504735e-15,5.5585142387389765e-14
0.008374034981934411,0.46322476331790335,7.285794930791741e-09,1.3042675175533604e-08,1.7029515655459072e-06,7.334465885849054e-06,0.0,0.0,5.882503212990915e-06,1.1051680474826125e-06,0.002157498207295612,4.635498129176355e-06,1.662177936491602e-11,-1.0056721179176998e-24,4.5080907433380026e-20,2.0842564245797472e-13,1.100241729891045e-11,3.1128303085961963e-06,1.3237315378252187e-17,1.7078039783853014e-23,8.789433264491287e-14,2.1644074838299123e-23,1.8206115444851313e-13,3.189359487270468e-11,1.0778125733353001e-15,1.2078372596798462e-11,4.2092093900755146e-22,1.8556888035545564e-17,3.6111466131248575e-18,4.357765560189043e-22,7.461127363568797e-15,2.3217673099437253e-19,2.2035065194648695e-18,5.247597246138348e-19,3.76,0.0,0.7541982044909686,0.9870601154927977,0.012909689396309038,5.699236226274357e-10,1.6820551908527585e-05,0.0021656105338532265,3.8706920683615456e-16,6.8749357532213715e-18,1.3592113651237589e-14,2.818060167359436e-10,0.010746561511861624,5.6913491806861654e-06,2.1295100640300296e-13,1.1626824716304616e-17,2.8683173422438676e-09,1.0278308595374445e-10,6.105802634456739e-11,3.634466317975638e-07,1.2742520414014748e-05,1.229299598890254e-14,1.0711376112028614e-06,1.0571314048491103e-14,6.122914924516428e-14
0.008421720263746112,0.4632307656606834,7.523062459397642e-09,1.3537494196100306e-08,1.75098776635934e-06,7.571012934016474e-06,0.0,0.0,6.063457441934151e-06,1.1399961753018252e-06,0.002228818077272601,4.914856028351369e-06,1.8110930921349387e-11,7.929722045706797e-25,4.653488119704192e-20,2.0837245413625135e-13,1.1291372404084575e-11,3.297922465245922e-06,1.4931773068979266e-17,2.1627177491685712e-23,9.34105480508123e-14,2.3689568666112687e-23,1.8195239432777573e-13,3.295559020533202e-11,1.1598457717226228e-15,1.329037128763104e-11,4.616422439558489e-22,2.0112526319269478e-17,3.780983084451616e-18,4.673817980237645e-22,7.978247505247346e-15,2.463158963922692e-19,2.4283419184801548e-18,5.876330563074552e-19,3.76,0.0,0.7538003175227675,0.9866624710452487,0.013306700712199911,5.822196643127506e-10,1.729295860963278e-05,0.002237416733596291,3.8681380532865175e-16,6.870399562154107e-18,1.3620566013365365e-14,2.9796550969594476e-10,0.011071926073063352,5.848775927883761e-06,2.2509785019037974e-13,1.228948428097685e-17,3.038920265472115e-09,1.0892441586415361e-10,6.274743569895771e-11,3.853149034649e-07,1.2737387030595425e-05,1.3349564289993543e-14,1.1354485337774254e-06,1.156983904770822e-14,6.743999351336615e-14
0.008469405545557813,0.4632369509799311,7.768134378640908e-09,1.4052019639499727e-08,1.8001831533612883e-06,7.81513120082818e-06,0.0,0.0,6.24996768084162e-06,1.17595760596325e-06,0.002302304773393288,5.210889435528609e-06,1.9727890310353212e-11,6.330814954750268e-25,4.804255048010976e-20,2.0831815662702183e-13,1.1588018034097899e-11,3.4933442003986793e-06,1.6845608359467905e-17,2.5948291711122386e-23,9.925802925453852e-14,1.707581517815015e-23,1.818406213141603e-13,3.4049815389985406e-11,1.2527276918036095e-15,1.462328385998087e-11,5.062363946112091e-22,2.180852265094021e-17,3.959766495388911e-18,5.013907524614342e-22,8.532003927601588e-15,2.6121794670009017e-19,2.6759482386950933e-18,6.579028620789222e-19,3.76,0.0,0.7533914013038737,0.9862538015710585,0.013714712022921322,5.948555265898942e-10,1.7776638813065468e-05,0.0023114180075876605,3.8655327008144613e-16,6.865771317730841e-18,1.3650744411324982e-14,3.149886999756958e-10,0.011406105033388273,6.009812764082434e-06,2.3788772629480853e-13,1.2987182585604655e-17,3.219040381544953e-09,1.1541082006985984e-10,6.447562041033587e-11,4.0842578741765175e-07,1.273211124064544e-05,1.4497524031776197e-14,1.2033998079891768e-06,1.2660662020444609e-14,7.427384084103884e-14
0.008517090827369515,0.46324332431109744,8.021276396324886e-09,1.4587059928652072e-08,1.8505572063841234e-06,8.067062068195609e-06,0.0,0.0,6.442206341169881e-06,1.2130910555904755e-06,0.0023780175176993483,5.5245372259523005e-06,2.14830227808476e-11,-1.7063275616681774e-24,4.959521605946373e-20,2.0826225437033334e-13,1.1892515945524268e-11,3.699619710221266e-06,1.900691317665886e-17,2.2353688893947734e-23,1.054555489919491e-13,2.5047790152331977e-23,1.8172575632509807e-13,3.517713152954491e-11,1.346149489505819e-15,1.6089026627365387e-11,5.550722381302344e-22,2.365800308773629e-17,4.147967759506531e-18,5.379892867411522e-22,9.124332443265683e-15,2.7673252878364015e-19,2.948610940501587e-18,7.36416380325812e-19,3.76,0.0,0.7529712010642412,0.9858338522367047,0.014133977112683977,6.078411358204317e-10,1.8271774344070606e-05,0.00238767510605375,3.862844739215965e-16,6.860996986302177e-18,1.3682737410569426e-14,3.329170233673347e-10,0.011749291926003748,6.17450896329665e-06,2.5135088888134643e-13,1.3721564278073166e-17,3.409162006416892e-09,1.2226008543149382e-10,6.62431130230563e-11,4.3284436951682644e-07,1.2726689879759044e-05,1.5744841558174494e-14,1.2751813565347198e-06,1.3852194244299404e-14,8.179232389909896e-14
0.008560007581000046,0.46324922531394447,8.256229920063148e-09,1.5086830672156494e-08,1.8969177250783584e-06,8.30068539094388e-06,0.0,0.0,6.620266151463058e-06,1.247546413168393e-06,0.0024481122806195702,5.822695477402106e-06,2.318995566324824e-11,1.1494926955787116e-25,5.103373779985266e-20,2.082107217289965e-13,1.2173419701482324e-11,3.894999208957428e-06,2.1189788304485488e-17,2.756713817270447e-23,1.1134890372357564e-13,2.6093555900201478e-23,1.8161973527881724e-13,3.622073590951171e-11,1.439560782908157e-15,1.753254026834978e-11,6.029723290550249e-22,2.5465622618248888e-17,4.32580919293329e-18,5.733047312475868e-22,9.692817617749348e-15,2.917939257809973e-19,3.2175007028458795e-18,8.149027786991241e-19,3.76,0.0,0.7525831595282277,0.9854460400109025,0.014521150315769907,6.198356361168721e-10,1.8727340617568624e-05,0.0024582865691914067,3.860371134838694e-16,6.8566035651079415e-18,1.3713157910227978e-14,3.498617656022274e-10,0.012066023638691425,6.325904437458394e-06,2.6406933908521145e-13,1.4415282506289228e-17,3.589240255599292e-09,1.287500159336736e-10,6.786789674589623e-11,4.559953916084031e-07,1.2721683413749534e-05,1.6959348928751574e-14,1.343223614832699e-06,1.5018063047870472e-14,8.920007224826767e-14
0.008602924334630578,0.463255286612722,8.498149847710369e-09,1.5604535283121097e-08,1.9442629871872924e-06,8.541025842387041e-06,0.0,0.0,6.803244480567997e-06,1.2830139795891938e-06,0.0025201042566389362,6.136675094475244e-06,2.5026528409600464e-11,2.5937922223540177e-25,5.251762787994896e-20,2.081581506003951e-13,1.2460951829196734e-11,4.100027931152278e-06,2.3624601421611722e-17,3.102289994779067e-23,1.1755688258383176e-13,2.4995290883959612e-23,1.8151110947789254e-13,3.7292511664684817e-11,1.540584185991129e-15,1.9104612447133657e-11,6.549373983892016e-22,2.7420628747377707e-17,4.51205666724085e-18,6.110355543139387e-22,1.0297321983255842e-14,3.0754362867320517e-19,3.510718990349525e-18,9.01585783456524e-19,3.76,0.0,0.7521855778465167,0.9850486908852388,0.014917837577703243,6.321293056001696e-10,1.919246454318745e-05,0.0025308218825675437,3.8578488913799807e-16,6.852123298999787e-18,1.3745189460520198e-14,3.676071104340979e-10,0.012390354460296482,6.4803381854709185e-06,2.7738231311264947e-13,1.5141388154496034e-17,3.778212870330284e-09,1.3556303567910005e-10,6.952532032924628e-11,4.803125647934291e-07,1.2716553799052904e-05,1.8267957948033904e-14,1.414680285560197e-06,1.6279926970929925e-14,9.727086938250536e-14
0.008641549412898056,0.4632608820673518,8.722011158706802e-09,1.6086347132831367e-08,1.987727416360376e-06,8.763234499505874e-06,0.0,0.0,6.9722445521643885e-06,1.3158261524886975e-06,0.0025865571342215286,6.433435557510586e-06,2.6797941007472237e-11,-7.245348833499653e-25,5.3889115944876115e-20,2.081097744168667e-13,1.2725501517357413e-11,4.293159570852875e-06,2.6055020863276106e-17,3.0827745191105024e-23,1.234261164098682e-13,2.928326568310145e-23,1.8141107962454832e-13,3.8281746764492583e-11,1.6355623824354931e-15,2.063871030025375e-11,7.054636287824706e-22,2.9316394118397504e-17,4.687192072458078e-18,6.471972539133724e-22,1.087383302264584e-14,3.223318125012523e-19,3.797214260659489e-18,9.872950107358803e-19,3.76,0.0,0.7518194379086919,0.984682762963352,0.015283149581762924,6.434558475523353e-10,1.961935648476056e-05,0.002597787590305682,3.855526524901798e-16,6.8479982533504415e-18,1.3775454622836167e-14,3.8429033910892727e-10,0.012688869692070228,6.621954629734337e-06,2.8989257788673095e-13,1.582367668862525e-17,3.9562223018839706e-09,1.4198312977857003e-10,7.104521502734162e-11,5.032395950942236e-07,1.2711829831386484e-05,1.953218161340735e-14,1.482040526787522e-06,1.750407097150863e-14,1.0514972093658232e-13
0.008680174491165534,0.46326661343759146,8.951849052071769e-09,1.6583715664028385e-08,2.0320113302430226e-06,8.991184316756967e-06,0.0,0.0,7.145444437808487e-06,1.3495072684198726e-06,0.0026546181303817164,6.744250266438958e-06,2.8689038266598176e-11,2.06016343080494e-24,5.529328251417121e-20,2.0806035840375716e-13,1.2995614286048884e-11,4.494781081480793e-06,2.873590165954387e-17,3.7659495621559243e-23,1.2957501604996307e-13,3.0896262479134994e-23,1.8130890296466306e-13,3.929483372687603e-11,1.7379942951082655e-15,2.2294982240834538e-11,7.598231179660331e-22,3.1351388064142497e-17,4.869754731227752e-18,6.855799462636093e-22,1.1482816503570782e-14,3.3808062983730516e-19,4.106900878285579e-18,1.080979714130412e-18,3.76,0.0,0.7514452716210547,0.9843088112030026,0.01565646557484874,6.550368601704599e-10,2.0054192063091286e-05,0.0026663849901414783,3.8531561444924637e-16,6.843788336062402e-18,1.3807136964989251e-14,4.016746727664431e-10,0.012993765074537209,6.766084438138667e-06,3.0292273930716593e-13,1.6534282465580794e-17,4.142060548218355e-09,1.4868793871658586e-10,7.259211333506432e-11,5.271956640267617e-07,1.2707002309047502e-05,2.088414809597182e-14,1.5524129070551794e-06,1.8818222783601444e-14,1.1365906222012722e-13
0.008718799569433012,0.46327248368260554,9.187830427438013e-09,1.7097153407152214e-08,2.077125094758588e-06,9.225023387382816e-06,0.0,0.0,7.322950877630788e-06,1.3840817073671882e-06,0.0027243219916135027,7.069743749833201e-06,3.07074644271626e-11,5.280007731200844e-25,5.674161972124631e-20,2.0801021799172823e-13,1.3271382710778246e-11,4.70522866847634e-06,3.1692802860615127e-17,3.885938173536246e-23,1.3601610236314748e-13,2.9624248907055e-23,1.8120447227974603e-13,4.0332273226372875e-11,1.8478136298891395e-15,2.4083018149499202e-11,8.183008021709282e-22,3.353616759055025e-17,5.060055731976336e-18,7.263224951655106e-22,1.2126714128901896e-14,3.5427934354855556e-19,4.4416373218256216e-18,1.1833604461907598e-18,3.76,0.0,0.7510629350972956,0.9839266916522846,0.016037928835892622,6.668782886035015e-10,2.0497066335101915e-05,0.0027366498316129958,3.8507488601919224e-16,6.8395120695219834e-18,1.3840289602192299e-14,4.197865433861601e-10,0.013305148459154561,6.912751800891667e-06,3.164917973080709e-13,1.7274239025424252e-17,4.336039327048248e-09,1.5568897136151765e-10,7.416627755943167e-11,5.522230596951661e-07,1.2702069280697137e-05,2.232994953854171e-14,1.6259208552726967e-06,2.0228852838229472e-14,1.2284857232318567e-13
