Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051)
5.466510954562671e-19,0.6023720504729511,3.3156170439748044e-24,4.962133815486115e-27,9.287756260918166e-34,5.178676248175241e-20,0.0,0.0,1.796749480964199e-20,1.8748116964784933e-35,2.1968662512995367e-41,9.957709070438841e-34,4.3700041226270975e-49,8.240042030655705e-59,2.31211673277142e-37,1.9304108947491047e-29,2.991531810851395e-23,4.767464745061951e-38,1.1218773543454852e-73,1.6606938143182107e-76,2.2877199444009834e-52,3.3713267027122477e-69,4.604148934954661e-19,7.242903998051538e-53,4.637649013353731e-39,2.4990061558675697e-72,2.0036924729661306e-57,1.2002472346914652e-52,2.40050281820216e-57,1.5027352767513191e-58,3.2417816639819508e-52,1.2333914497772304e-79,1.301417784747706e-69,4.729233741164885e-84,3.76,0.0,0.512103328580596,0.9999999999996148,3.613846296043318e-42,1.8646514111919346e-36,1.7970810426656512e-20,4.604148935147722e-19,1.1321069442873658e-46,3.844971601033385e-45,1.5435196224489364e-35,5.178676248172038e-20,8.681692965828226e-34,3.5978391133722535e-34,3.2822415368908757e-38,3.98435621106546e-37,3.0090969794201e-32,2.9915318107728406e-23,4.347657432025803e-35,2.9389949707011844e-34,3.851982758351815e-13,1.8598805996670782e-54,8.494503344339635e-35,1.6478189674362771e-53,2.5224183744099914e-65,1.9161136561712535e-50,1.601613181145774e-78,8.376193643046184e-53,4.2218564953908655e-64,4.352899669777227e-49,3.76073584298611e-36,2.3752546811847094e-75,2.269128949149399e-39,8.494888364409847e-53,2.4605806575780974e-37,5.0443275158873474e-39,1.4100774783680258e-54,4.192225649767487e-68
1.0937771267035475e-18,0.6023720504729511,6.634114788569025e-24,9.928578919886353e-27,3.7175230370074534e-33,1.0361851780666881e-19,0.0,0.0,3.5950599953601034e-20,7.504132686200967e-35,1.758828789652101e-40,3.985678784761384e-33,3.498660449121208e-48,6.597043922454479e-58,9.254492480765869e-37,7.726674374424418e-29,5.98566269364928e-23,1.908673233981711e-37,3.594465603808478e-72,2.6592738289236733e-75,1.8315669871851928e-51,1.0250988025315364e-67,9.21229799891904e-19,5.798727194079847e-52,1.8562682115320318e-38,4.003063438844315e-71,1.6041723091712543e-56,9.611712312758503e-52,1.9223491480132458e-56,1.2034069997041141e-57,2.5953964733556507e-51,3.9515759429394175e-78,2.083964078643044e-68,1.5152231735026683e-82,3.76,0.0,0.512103328580596,0.9999999999992292,2.893274409934691e-41,7.463465066588472e-36,3.5957234068271706e-20,9.212297999691792e-19,9.063739276764809e-46,3.0783151850717106e-44,6.178345238246002e-35,1.0361851780654063e-19,3.4749397008425905e-33,1.4400732692721086e-33,1.3137519938798514e-37,1.594780835468541e-36,1.2044229850664203e-31,5.985662693334859e-23,1.740196004737976e-34,1.1763639124738912e-33,7.707312149188864e-13,1.4891588769815285e-53,3.400015069192628e-34,1.3192620014376506e-52,4.040566160626269e-64,1.5340560022254942e-49,5.131489657515637e-77,6.70774682880708e-52,6.762307651597365e-63,3.484966485203101e-48,1.505274413097732e-35,3.804830331467276e-74,9.082621180162427e-39,6.802789268625941e-52,9.848735088561991e-37,2.0190455960446923e-38,1.129205172275056e-53,6.714843954180181e-67
2.1880291891981084e-18,0.6023720504729511,1.3271110458641312e-23,1.9861469545178935e-26,1.4874935034248516e-32,2.0728202845650167e-19,0.0,0.0,7.191681024149114e-20,3.0026305330262715e-34,1.4075975755080507e-39,1.594790754801432e-32,2.7999916759197395e-47,5.279640113667938e-57,3.7030024454360703e-36,3.0916761952716557e-28,1.1973924459243906e-22,7.640739447377706e-37,1.1509428108650585e-70,4.256569972317226e-74,1.4658102403449658e-50,3.1942311467694386e-66,1.8428596125688047e-18,4.6407441067305743e-51,7.427490747260647e-38,6.40862781917689e-70,1.2838253880426054e-55,7.693265529442456e-51,1.5386584563830367e-55,9.632133569851869e-57,2.077105972873255e-50,1.2652605619544513e-76,3.335699701088652e-67,4.851705759765784e-81,3.76,0.0,0.512103328580596,0.9999999999984581,2.3154988528507526e-40,2.9863581879796074e-35,7.193008135147806e-20,1.8428596128780058e-18,7.253746120957136e-45,2.463587705931494e-43,2.4723383018406434e-34,2.072820284559887e-19,1.3904285122162583e-32,5.762168859309322e-33,5.2567192350844985e-37,6.38120062287784e-36,4.819260773803451e-31,1.1973924457985805e-22,6.9630507268271605e-34,4.7069879348448434e-33,1.5417970908000274e-12,1.1918292702373052e-52,1.3604489001460224e-33,1.0558125125690664e-51,6.46866572132187e-63,1.227711029763911e-48,1.6430898286928445e-75,5.368915556056007e-51,1.0825565397621316e-61,2.7890323406714146e-47,6.023058361971589e-35,6.09126935542762e-73,3.634385078534419e-38,5.444984189276348e-51,3.9407768925708794e-36,8.078812312855454e-38,9.038216370649365e-53,1.0749579979800198e-65
4.376533314187229e-18,0.6023720504729511,2.6545102522321383e-23,3.9727252461734375e-26,5.950943081954079e-32,4.1460904975616735e-19,0.0,0.0,1.438492308171595e-19,1.2012477327677866e-33,1.1262919233906656e-38,6.380202142235878e-32,2.2404187610307638e-46,4.224514251869764e-56,1.48144210294171e-35,1.2368717956181862e-27,2.395044799042856e-22,3.059642057265005e-36,3.684159523382848e-69,6.811897782917064e-73,1.1728709000990165e-49,1.0083704502712594e-64,3.686119237458704e-18,3.7133003765000896e-50,2.971479947909746e-37,1.0256789758432057e-68,1.0272553683850392e-54,6.156171079361217e-50,1.2312384964167026e-54,7.707658483645839e-56,1.6620003636649066e-49,4.050044238449689e-75,5.338205532618861e-66,1.553024677749446e-79,3.76,0.0,0.512103328580596,0.999999999996916,1.8527508871054882e-39,1.1947377351585223e-34,1.438757759177946e-19,3.68611923869571e-18,5.80409906506442e-44,1.971244461926363e-42,9.892526870372826e-34,4.146090497541151e-19,5.562619441717815e-32,2.30524275356462e-32,2.10303000571422e-36,2.552895754194176e-35,1.9280181208962113e-30,2.395044798539535e-22,2.7856736954529908e-33,1.883101674581415e-32,3.083928833417234e-12,9.53664622043382e-52,5.4426814716855584e-33,8.448112215339917e-51,1.0352874005602361e-61,9.823553513162071e-48,5.259509049635618e-74,4.296219947009366e-50,1.7325604497391377e-60,2.231649624143387e-46,2.409615541883191e-34,9.748865300747225e-72,1.4541135405740727e-37,4.357088729436572e-50,1.5765673650036266e-35,3.2320509858067125e-37,7.232403539865203e-52,1.7203993017559214e-64
8.753541564165471e-18,0.6023720504729511,5.30930895438244e-23,7.945882495874134e-26,2.380571342667342e-31,8.292630923554991e-19,0.0,0.0,2.8771407196804873e-19,4.8053819980278244e-33,9.0111909268293e-38,2.5522890909494417e-31,1.7925051995174212e-45,3.3799322989582075e-55,5.926250694018489e-35,4.947889844041071e-27,4.790349505277951e-22,1.2262356098256946e-35,1.1791138850973309e-67,1.0900145268316767e-71,9.383858127228231e-49,3.204723878861013e-63,7.372638485382892e-18,2.9709223675725917e-49,1.1886887157659661e-36,1.6413262504245656e-67,8.218823262089799e-54,4.9255604075446805e-49,9.851155048815804e-54,6.166907729088134e-55,1.3297265389800632e-48,1.2962078596348105e-73,8.541997768977975e-65,4.970445257031934e-78,3.76,0.0,0.512103328580596,0.9999999999938317,1.4823414461577003e-38,4.779339888263908e-34,2.877671650500432e-19,7.372638490331318e-18,4.643720251259967e-43,1.5771452948948587e-41,3.958583920194507e-33,8.292630923472895e-19,2.225228868261018e-31,9.221721487011111e-32,8.412804783069878e-36,1.0212414003308367e-34,7.712700150787194e-30,4.790349503264503e-22,1.1143601644363949e-32,7.533019743245263e-32,6.1681922820713416e-12,7.630126579611278e-51,2.1772497754995988e-32,6.759134885236031e-50,1.6567005802761294e-60,7.859588943546716e-47,1.6833023867137816e-72,3.437411010661279e-49,2.7724727612949554e-59,1.7854892181610417e-45,9.63924661210841e-34,1.5600454698745878e-70,5.817910447609364e-37,3.486111587684274e-49,6.306782712482654e-35,1.2929256139480916e-36,5.786655097740699e-51,2.7530121394865127e-63
1.7507558064121954e-17,0.6023720504729511,1.06189075163409e-22,1.5892199660845936e-25,9.522675863745014e-31,1.6585711775541637e-18,0.0,0.0,5.754437542680375e-19,1.9222310153818947e-32,7.209294969823328e-37,1.020957600396154e-30,1.4340722465591693e-44,2.704074203101367e-54,2.370596736190031e-34,1.9792364710971287e-26,9.580958917740792e-22,4.923376213611224e-35,3.773456995087356e-66,1.7441119587319677e-70,7.507442891346825e-48,1.0219811550037405e-61,1.474567697380883e-17,2.376850726305273e-48,4.754948342453545e-36,2.6263172275257903e-66,6.575370752106436e-53,3.9406977678585013e-48,7.881422900486485e-53,4.9338388924138085e-54,1.0638317337652361e-47,4.148175095993181e-72,1.3667891606450594e-63,1.5906651073115287e-76,3.76,0.0,0.512103328580596,0.9999999999876632,1.18592945373723e-37,1.9118137476000742e-33,5.755499433130021e-19,1.4745676993603343e-17,3.7151527457779306e-42,1.2617761140337448e-40,1.5844989379788308e-32,1.6585711775213243e-18,8.901277669946402e-31,3.688838694401363e-31,3.365258940623569e-35,4.085131738356861e-34,3.085205598028945e-29,9.580958909686674e-22,4.457622027535273e-32,3.0133305106285115e-31,1.2336719033058343e-11,6.104432625867237e-50,8.709353488164057e-32,5.407566283947552e-49,2.6509135095798186e-59,6.2879695332414646e-46,5.3869827808571326e-71,2.7501028388998453e-48,4.436257270421659e-58,1.4284591858415068e-44,3.8558555349636404e-33,2.4962551458526627e-69,2.3280452261062913e-36,2.7890655212267135e-48,2.5228157391156824e-34,5.171912902532324e-36,4.629617001010415e-50,4.4051180482813635e-62
3.501559106403492e-17,0.6023720504729511,2.1238109270894867e-22,3.1784844653166957e-25,3.809150253099114e-30,3.3171873479514966e-18,0.0,0.0,1.1509031188608554e-18,7.689080496610272e-32,5.767572861578152e-36,4.083916856908209e-30,1.1472850440040918e-43,2.163310706376516e-53,9.482579854942492e-34,7.917106940613812e-26,1.91621777426371e-21,1.9839781956842166e-34,1.2075530478223725e-64,2.7906501248929347e-69,6.006096872638814e-47,3.2646904000760356e-60,2.949175392097095e-17,1.901525714623456e-47,1.902018032985569e-35,4.202274333041464e-65,5.2604214616086596e-52,3.152658008422018e-47,6.305337871038844e-52,3.9471967025415182e-53,8.510855896476282e-47,1.3274656193770804e-70,2.1869182726399813e-62,5.090324601633978e-75,3.76,0.0,0.512103328580596,0.9999999999753262,9.487660810594913e-37,7.647410577749075e-33,1.151115499832767e-18,2.9491754000150614e-17,2.972193033481734e-41,1.009444818757565e-39,6.346132359382627e-32,3.3171873478201366e-18,3.560583509335452e-30,1.4755654979760137e-30,1.3461310385980894e-34,1.634085870388267e-33,1.234107347044414e-28,1.916217771041996e-21,1.783085078274797e-31,1.2053567273387106e-30,2.4673771949747518e-11,4.883690653583465e-49,3.483812273678109e-31,4.326156887037401e-48,4.2416156029034075e-58,5.0304948359509776e-45,1.7239008645921018e-69,2.200151883036643e-47,7.098252315275704e-57,1.1427944741665133e-43,1.5423735890632197e-32,3.994156592300632e-68,9.318661294953238e-36,2.23132291744122e-47,1.0091468268154813e-33,2.0688072511071545e-35,3.7038107712731055e-49,7.04842778103324e-61
7.003165706386087e-17,0.6023720504729511,4.247653130259609e-22,6.357017728808494e-25,1.523677528982899e-29,6.63441968874618e-18,0.0,0.0,2.301821848017854e-18,3.075663485904153e-31,4.6141130294332234e-35,1.6335860546284403e-29,9.178389520537748e-43,1.730669098054138e-52,3.7930705160230066e-33,3.1668749768944606e-25,3.832461539231223e-21,8.052695840626017e-34,3.864244631816876e-63,4.465097044873774e-68,4.804934522583101e-46,1.0437969935548052e-58,5.898390769653616e-17,1.5212386245316847e-46,7.608149520138078e-35,6.723806347608147e-64,4.208387113307894e-51,2.522166347978533e-46,5.0443501182867995e-51,3.157808400065128e-52,6.80876554581799e-46,4.247969295227124e-69,3.499113728726045e-61,1.6289353060013537e-73,3.76,0.0,0.512103328580596,0.999999999950652,7.590218701860194e-36,3.05899534883833e-32,2.3022466128476845e-18,5.898390801325804e-17,2.377783109213929e-40,8.075653871760178e-39,2.544884957419405e-31,6.6344196882207356e-18,1.4242478926839766e-29,5.9023220309626435e-30,5.384579530633059e-34,6.53640940861181e-33,4.936479603034653e-28,3.8324615263442304e-21,7.132412789521866e-31,4.8214759558432885e-30,4.934787544198679e-11,3.907029551776365e-48,1.3935390852139678e-30,3.4609678650348335e-47,6.786707889568453e-57,4.024443320833922e-44,5.516588640526358e-68,1.7601493478514127e-46,1.1357396228824106e-55,9.142464300656396e-43,6.169557078927667e-32,6.390777038036716e-67,3.732535230845759e-35,1.7850865311714407e-46,4.036628369799306e-33,8.275313185341838e-35,2.9630954823390026e-48,1.127767556070749e-59
1.4006378906351276e-16,0.6023720504729511,8.49534494567322e-22,1.2714101316515468e-24,6.094756540236457e-29,1.3268884370335615e-17,0.0,0.0,4.603659306217303e-18,1.2302716518135312e-30,3.6913122960039218e-34,6.534399007662851e-29,7.342755572160874e-42,1.3845434838721624e-51,1.5172359145856227e-32,1.2667564222099492e-24,7.664949069119279e-21,3.3144570562066914e-33,1.2408111504542244e-61,7.14420091274276e-67,3.843970427825685e-45,3.867735181188314e-57,1.179682147726305e-16,1.21699811946301e-45,3.0432752821621806e-34,1.075833972764633e-62,3.366729667403617e-50,2.0177490917655367e-45,4.0355120234199395e-50,2.5262684183377643e-51,5.447044795551075e-45,1.3593628452801617e-67,5.59861755807325e-60,5.212643474539605e-72,3.76,0.0,0.5121033285805959,0.9999999999013038,6.072210950926764e-35,1.2236043631043454e-31,4.604508838779072e-18,1.1796821603952451e-16,1.9022385161106028e-39,6.460560602820453e-38,1.0230841387117884e-30,1.3268884368233825e-17,5.697020553160124e-29,2.3609408187247934e-29,2.153843248394673e-33,2.614576610016429e-32,1.9746018832254346e-27,7.664949017571009e-21,2.852979564162257e-30,1.9286001915804753e-29,9.869607306191077e-11,3.1256851843752393e-47,5.574184691939875e-30,2.7687925317412375e-46,1.0858829745898346e-55,3.219573265931743e-43,1.7653249884687912e-66,1.4081306089037745e-45,1.8171987904709923e-54,7.314014849988368e-42,2.467835353730393e-31,1.0225371331455655e-65,1.4970479424756973e-34,1.4280804984776784e-45,1.614659560330519e-32,3.3101421103746884e-34,2.3704951264136593e-47,1.8044433738138768e-58
2.801280530628165e-16,0.6023720504729511,1.699075821308236e-21,2.542833673972688e-24,2.4379211559134075e-28,2.653781373351476e-17,0.0,0.0,9.207334222158007e-18,4.921099121961811e-30,2.953058547803858e-33,2.6137834932075303e-28,5.874222500939601e-41,1.1076380567887761e-50,6.068959021392656e-32,5.067038482122427e-24,1.532992412870772e-20,1.40047625144122e-32,3.9710388382832567e-60,1.1430758499863722e-65,3.0751854659043236e-44,1.2427341102888723e-55,2.359368270246749e-16,9.736013813651794e-45,1.2173132048122824e-33,1.7213907887781073e-61,2.6933917230773624e-49,1.6142057376131602e-44,3.228422390244323e-49,2.0210254666875968e-50,4.357648823604521e-44,4.3499812538615684e-66,8.957816559781802e-59,1.668054119924768e-70,3.76,0.0,0.5121033285805958,0.9999999998026075,4.857783105115938e-34,4.894429899531752e-31,9.209033290248061e-18,2.3593683209226375e-16,1.5217965135072175e-38,5.168462486835316e-37,4.1333468811876586e-30,2.6537813725107572e-17,2.2788140212783197e-28,9.443787275428693e-29,8.615398752665138e-33,1.0458329422076028e-31,7.898427608933396e-27,1.532992392251381e-20,1.1411946777455819e-29,7.714420384066392e-29,1.9739243084355468e-10,2.5006219347016013e-46,2.229679546583268e-29,2.2150433972057885e-45,1.7374202225402728e-54,2.5756654617695486e-42,5.6490650356915995e-65,1.1265089297392003e-44,2.907530353996269e-53,5.851229253824005e-41,9.87136627984414e-31,1.6360778192428746e-64,6.02041713035143e-34,1.1424688995229594e-44,6.458654665114387e-32,1.3240602113892635e-33,1.8964035882104857e-46,2.8871216096939836e-57
5.60256581061424e-16,0.6023720504729511,3.3981703296535875e-21,5.085708061657158e-24,9.751795742853362e-28,5.307567245987415e-17,0.0,0.0,1.8414684052206633e-17,1.9684421515499254e-29,2.3624502618308864e-32,1.0455285212809344e-27,4.699385955424356e-40,8.861117333232932e-50,2.4275866385009155e-31,2.026817895788067e-23,3.0659874247135586e-20,6.199433316396044e-32,1.2707396676791087e-58,1.828924491648492e-64,2.460152021724811e-43,3.976907622261994e-54,4.718740439281867e-16,7.788822559721183e-44,4.8692589801041044e-33,2.754392444695546e-60,2.1547165716088117e-48,1.2913672698930087e-43,2.5827430207183324e-48,1.6168279504392798e-49,3.4861243234567693e-43,1.391997145436059e-64,1.433252924699324e-57,5.337787140845601e-69,3.76,0.0,0.5121033285805956,0.9999999996052148,3.8862321395337434e-33,1.9577744491973505e-30,1.841808219161089e-17,4.718740641985675e-16,1.2174409136275417e-37,4.1347739950919215e-36,1.6861408150921051e-29,5.307567242624534e-17,9.115267713286955e-28,3.777519700520008e-28,3.446166962289417e-32,4.183334196287013e-31,3.1593750523552105e-26,3.065987342235642e-20,4.564784114378333e-29,3.085772076551432e-28,3.947849965741401e-10,2.000605734627332e-45,8.918729522583528e-29,1.772041787942494e-44,2.779877307362043e-53,2.0605341574998846e-41,1.8077037974292483e-63,9.012089054014368e-44,4.652058314734393e-52,4.680990368588186e-40,3.948551341366212e-30,2.617765551172473e-63,2.433938052175844e-33,9.139769060099799e-44,2.5834651499552025e-31,5.296247579917755e-33,1.5171258507402885e-45,4.619404294427349e-56
1.120513637058639e-15,0.6023720504729513,6.796406767644431e-21,1.0171566080580398e-23,3.900799752614655e-27,1.0615138991259736e-16,0.0,0.0,3.682938370497277e-17,7.873773610299915e-29,1.8899614815916682e-31,4.1822271029406434e-27,3.7595131260134215e-39,7.088898698378438e-49,9.710352272537911e-31,8.107276143270982e-23,6.131977448100856e-20,2.957792107691506e-31,4.066371824471503e-57,2.926282231207693e-63,1.968123076249409e-42,1.2725562957216583e-52,9.437484473329036e-16,6.231062596263998e-43,1.9477048057762784e-32,4.407582712737959e-59,1.7237745305145624e-47,1.0330950384242608e-42,2.0661964598422204e-47,1.2934706460300015e-48,2.7889016761153207e-42,4.454395386408819e-63,2.2932064925261004e-56,1.7080946456533705e-67,3.76,0.0,0.512103328580595,0.9999999992104303,3.10898784209582e-32,7.83110277523487e-30,3.6836179988035946e-17,9.43748528414476e-16,9.73956488141044e-37,3.3078182443801906e-35,7.006967132106713e-29,1.0615138977808194e-16,3.646109433456595e-27,1.5110088304680702e-27,1.378470124677667e-31,1.6733324288495283e-30,1.2637508175557407e-25,6.131977118186997e-20,1.8259144858138008e-28,1.2343096147032723e-27,7.895695287054112e-10,1.600653737599303e-44,3.5674940735833237e-28,1.4176415727426067e-43,4.447804387346855e-52,1.6484265187889832e-40,5.784650360515458e-62,7.209678042621883e-43,7.443300836394051e-51,3.744795106658858e-39,1.579421387583543e-29,4.188541948044522e-62,9.941903629595519e-33,7.311822171122697e-43,1.0333867160822015e-30,2.118500378739536e-32,1.2137018491971096e-44,7.391054485015768e-55
1.680770693055854e-15,0.6023720504729513,1.019469062878146e-20,1.5257533374443472e-23,8.289317019267484e-27,1.59227107365325e-16,0.0,0.0,5.524408335040782e-17,1.67317720478386e-28,5.404109427570308e-31,8.887396347827848e-27,1.0749862475868388e-38,2.0269822894323167e-48,2.0634501768513807e-30,1.7227964152772008e-22,9.197967471191201e-20,6.987397179808777e-31,1.8997147629803478e-56,1.0770665194129486e-62,5.62760299162687e-42,5.6258015182696656e-52,1.4156228203353166e-15,1.7816947884443907e-42,4.138873449973706e-32,1.6804831944606784e-58,4.928918728358039e-47,3.06700209622662e-42,6.1340224640035885e-47,3.840003883248297e-48,7.974517493372078e-42,2.083865678159952e-62,8.440524213004776e-56,7.99085021370113e-67,3.76,0.0,0.5121033285805945,0.9999999988156464,8.889763515671446e-32,1.6641096508537245e-29,5.5254277778160445e-17,1.4156229926336853e-15,2.7849123485995857e-36,9.458289000544202e-35,1.5275207043044317e-28,1.5922710707947968e-16,7.747984038733337e-27,3.2108943497590345e-27,2.9292531806411706e-31,3.555828678093059e-30,2.685470979309997e-25,9.197966770121211e-20,3.8800685365638985e-28,2.6229084207307e-27,1.1843534615076924e-09,4.634400362649147e-44,7.580926318405386e-28,4.0558447902621516e-43,1.6957253409066292e-51,4.713467140517079e-40,2.7061879909451908e-61,2.140305236566686e-42,2.8159563183464717e-50,1.0707775603372874e-38,3.3562708511910816e-29,1.59690030021068e-61,2.1429324995748234e-32,2.170184152482195e-42,2.1959471808937536e-30,4.501814146502758e-32,3.6029773581643574e-44,2.7960719935820473e-54
2.241027749053069e-15,0.6023720504729513,1.3593021914910723e-20,2.0343609974631898e-23,1.414078320161972e-26,2.1230282481805715e-16,0.0,0.0,7.365878298851177e-17,2.8542437462912176e-28,1.1398832700260386e-30,1.5161108683376746e-26,2.2674580641564222e-38,4.275493023344083e-48,3.5200034827053844e-30,2.9388881533978023e-22,1.2263957493985925e-19,1.3022457440227251e-30,6.137240744476399e-56,2.731674634243917e-62,1.1870245810016652e-41,1.9224716878562347e-51,1.8874971629354273e-15,3.758110691824011e-42,7.060431814327071e-32,4.521743867164183e-58,1.0396518178451722e-46,6.682837956907935e-42,1.3365714159248227e-46,8.367194976602596e-48,1.682056919335475e-41,6.722702267246825e-62,2.1406999024634077e-55,2.5779070448576004e-66,3.76,0.0,0.5121033285805939,0.999999998420863,1.8751087308735844e-31,2.838775564882145e-29,7.367237556198441e-17,1.8874974568561953e-15,5.874196858895976e-36,1.995026218761944e-34,2.6663059860837865e-28,2.123028243304385e-16,1.321715060658159e-26,5.477408520979148e-27,4.996967480586131e-31,6.065820648980724e-30,4.581097985904482e-25,1.2263956298038318e-19,6.618940353012904e-28,4.4743736252975545e-27,1.5791367949818935e-09,9.884205472868111e-44,1.2932169684096709e-27,8.55925972674302e-43,4.562472122794365e-51,9.9420619693869e-40,8.730352860770881e-61,4.6634883506101165e-42,7.330556634335734e-50,2.2585802392400733e-38,5.725403424349314e-29,4.2966383666570946e-61,3.7031485037652844e-32,4.727782340614665e-42,3.746027908757118e-30,7.679566061254842e-32,7.850333147124115e-44,7.277885507620748e-54
3.3615418610474995e-15,0.6023720504729514,2.0389795796448938e-20,3.051601980762125e-23,2.927732787283761e-26,3.184542597235321e-16,0.0,0.0,1.1048818224751413e-16,5.909349690991526e-28,3.1133748839567276e-30,3.139003263447838e-26,6.193134118895505e-38,1.1677698186445998e-47,7.287720429270347e-30,6.084594728363702e-22,1.8395937538885697e-19,3.0772365111316344e-30,3.388153606293144e-55,9.552803930639943e-62,3.2421326237328525e-41,1.1820654297129528e-50,2.831245776783312e-15,1.0264566843852226e-41,1.4617728447545583e-31,1.829142717264899e-57,2.8396118515809764e-46,1.939822479625894e-41,3.879655119467052e-46,2.428755385780241e-47,4.594219828747281e-41,3.7004900075428624e-61,7.486132033166871e-55,1.4190014599166796e-65,3.76,0.0,0.5121033285805928,0.9999999976312978,5.1215037912502726e-31,5.877324784286205e-29,1.1050857111484547e-16,2.831246385308963e-15,1.6044298560918463e-35,5.4490310600110405e-34,5.729447443322251e-28,3.1845425871397903e-16,2.736443432604923e-26,1.1340279596035778e-26,1.0345607075245806e-30,1.2558493920887077e-29,9.484582334673045e-25,1.839593506281206e-19,1.3703674006546186e-27,9.263623131679696e-27,2.3687020553468083e-09,2.7581237504053894e-43,2.6774417200342304e-27,2.3401110385930452e-42,1.8453674977995695e-50,2.715482857516516e-39,4.805585951515857e-60,1.353602230535816e-41,2.6910235157447862e-49,6.168883822892085e-38,1.1853720454072312e-28,1.737903260277144e-60,7.831249789545738e-32,1.3718441267261555e-41,7.755675693799421e-30,1.5899567582789273e-31,2.2785199052300576e-43,2.6707011544120277e-53
4.48205597304193e-15,0.6023720504729516,2.718674409193329e-20,4.068883185967611e-23,4.979408801090318e-26,4.2460569462902386e-16,0.0,0.0,1.473175814795575e-16,1.0050256591209308e-27,6.514221730638408e-30,5.338765064945063e-26,1.2958113136646496e-37,2.4433651314819025e-47,1.2394503735123772e-29,1.034830175078518e-21,2.452791758270941e-19,5.8502972444985484e-30,1.0887489801771777e-54,2.3869866034316018e-61,6.783626351936195e-41,3.9682147142310624e-50,3.774994278831105e-15,2.1476908443087661e-41,2.4860928444210326e-31,4.9551968014669596e-57,5.941418190567308e-46,4.242174218938238e-41,8.48436891745012e-46,5.311444905685109e-47,9.612645625919227e-41,1.1875858511594158e-60,1.8705806743459422e-54,4.553955263882119e-65,3.76,0.0,0.5121033285805917,0.9999999968417347,1.0715899256093022e-30,9.995790611816512e-29,1.4734476664453742e-16,3.77499531377387e-15,3.357012195960308e-35,1.1401187332363268e-33,1.0082829105803582e-27,4.246056929120378e-16,4.6539738405658936e-26,1.9286846257854186e-26,1.759520064856437e-30,2.135868014792055e-29,1.613079113531764e-24,2.4527913371530903e-19,2.3306357342924723e-27,1.5754997466354504e-26,3.1582651117761764e-09,5.864640957709867e-43,4.553627332410617e-27,4.900002759934313e-42,4.998588477236747e-50,5.681693424069269e-39,1.5422387646911493e-59,2.960078013581715e-41,6.978970894738748e-49,1.2907369319179389e-37,2.0160072882962236e-28,4.7076046666693507e-60,1.3584868006693646e-31,2.999337087637919e-41,1.3190373691790205e-29,2.70410015128654e-31,4.982580156389822e-43,6.924983891386141e-53
5.60257008503636e-15,0.6023720504729517,3.398387927184207e-20,5.086207507051554e-23,7.60757111426915e-26,5.30757129534534e-16,0.0,0.0,1.8414698068271641e-16,1.5354521657214894e-27,1.1858891598857445e-29,8.156649646419837e-26,2.3589758525923173e-37,4.448052865752093e-47,1.893600079720332e-29,1.5809866134570308e-21,3.0659897625389077e-19,9.902399903881455e-30,2.8477137098114537e-54,5.064254404262866e-61,1.2349333075090756e-40,1.0724026387019742e-49,4.7187426610930995e-15,3.909789243209534e-41,3.798188193568617e-31,1.1133117646368514e-56,1.0816125213299747e-45,7.958898287070254e-41,1.59178316524364e-45,9.965052383395073e-47,1.7499455511502609e-40,3.103123565901021e-60,3.968640970257949e-54,1.1899342378438763e-64,3.76,0.0,0.5121033285805906,0.9999999960521739,1.950788507473989e-30,1.5271309947867175e-28,1.8418096214940545e-16,4.718744242251782e-15,6.111327590555084e-35,2.0755410016658144e-33,1.5933711265003018e-27,5.307571269113658e-16,7.110220728648683e-26,2.946594385898497e-26,2.688154143215062e-30,3.263119153493106e-29,2.4644204675058956e-24,3.0659891191619695e-19,3.560684250264441e-27,2.4070076971259847e-26,3.947825806852112e-09,1.0797542070454837e-42,6.956913865246357e-27,8.9250633040566e-42,1.1229162741710615e-49,1.034329622980765e-38,4.02981497113197e-59,5.553389105388299e-41,1.526062402509216e-48,2.349737378040249e-37,3.0800033995529304e-28,1.0575729083288726e-59,2.117053673938896e-31,5.62626351671972e-41,2.015191119910283e-29,4.13125415948151e-31,9.347646147357168e-43,1.5140725018398849e-52
