Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48),S(2111),CHF2O(189)
0.06334744870256596,0.5667430298084374,1.7777622008932052e-06,3.937740771101241e-06,0.00010301335546666906,0.00011770795748080421,0.0,0.0,2.5317654476016396e-05,3.6956359451179657e-07,0.005295821556486482,0.5499370524662969,7.561190391602802e-12,2.7860050539574152e-18,3.9351583890374585e-20,2.812073053330589e-19,3.506923156297967e-15,3.1807931444170437e-10,1.9028575856906575e-21,-1.4549971297244773e-24,-1.078827914864911e-18,-6.758785240875416e-26,4.8402313019833784e-20,6.559451372558349e-15,2.5464511127491605e-18,6.769331440334707e-19,-2.075320203523651e-24,-4.181680656619036e-23,1.0422392316559504e-25,-1.2775806981415902e-28,5.334166113356094e-17,6.614735304551189e-23,1.348574447961603e-24,2.2540746456511712e-23,3.76,0.0,1.4378756385464544e-12,0.1678197065702668,0.5576881030631383,1.2756958766044693e-14,3.340421758835247e-13,0.5539189141976826,7.51744451895966e-25,1.1311733362044448e-25,9.795953032698169e-14,2.3122036523067753e-11,7.075941601874872e-10,8.053364133314531e-16,1.6761288577872816e-18,1.3317205569996899e-20,1.7810276739090722e-12,2.130575422735806e-08,5.321011628977386e-19,1.1416138749814434e-19,1.5149018777214347e-05,6.19264234081184e-25,6.15852165175931e-11,7.044705344524148e-25,1.2597063697462858e-23,4.845214839809719e-18,2.795244313152252e-27,1.05252931586209e-23,1.6766294007476558e-19,2.580927727671639e-14,1.2534353191011083e-11,1.0086186610889303e-11,1.665410789505806e-10,3.737762799289168e-23,6.9821364513844376e-06,1.5882855131084361e-09,1.1688805946195478e-10,8.881361150993803e-13,4.913201047162062e-09,0.0013139322365322563,1.1916176700807581e-11,1.7053794479855167e-14
0.06382127062109742,0.5667386059807594,1.7421841925990967e-06,3.875314200233886e-06,0.0001025099948592612,0.00011589077503460014,0.0,0.0,2.4967444995576964e-05,3.6218092970809875e-07,0.005210463633432479,0.5500224156879496,7.301747904240408e-12,2.7285063765852953e-18,3.853083670543427e-20,2.7435376417867863e-19,3.4373747705665063e-15,3.163215686200256e-10,1.849584084752222e-21,-1.3518321034202416e-24,-1.0146822071689394e-18,-6.357474231386121e-26,4.7212645086935453e-20,6.431225501934955e-15,2.481214210576922e-18,6.576715039844843e-19,-1.9133415005987034e-24,-3.8680363381141283e-23,1.0068428100460837e-25,-1.0761907294671734e-28,5.221018132949944e-17,6.378991550162741e-23,1.3428446540990994e-24,2.1479181018437462e-23,3.76,0.0,1.4089426485046773e-12,0.16777653271102524,0.5576903700229352,1.2542320853706505e-14,3.3038565332763e-13,0.5539189185892746,7.342641019385002e-25,1.1050932150436595e-25,9.601467268296826e-14,2.2870163453965197e-11,6.98666662439654e-10,7.963222436087935e-16,1.657455736928186e-18,1.3168851286279675e-20,1.7665270491784837e-12,2.1201600224969163e-08,5.2547793059409545e-19,1.125503767597839e-19,1.5145121414310685e-05,5.984095577309917e-25,6.032675552792066e-11,6.807236143270539e-25,1.2234408259841003e-23,4.745024349839519e-18,2.7230911455454896e-27,1.0328023542400607e-23,1.6315889164180775e-19,2.527560280252704e-14,1.2285728819920348e-11,1.0038538159236996e-11,1.6656523327461766e-10,3.666763561126918e-23,6.9758417851285555e-06,1.5790553915371705e-09,1.1604810656227063e-10,8.815340270138294e-13,4.914649887400088e-09,0.0013139332542412851,1.168014476754834e-11,1.6713890180090078e-14
0.06429509253962888,0.5667342744740257,1.7075405608500131e-06,3.814389772876406e-06,0.000102015373458556,0.00011410993425759383,0.0,0.0,2.4623173041411483e-05,3.549985166382332e-07,0.005126888456093879,0.550105996115046,7.052773849176239e-12,2.6725473081773646e-18,3.773236130813456e-20,2.67701795643008e-19,3.369454785134705e-15,3.1457701770146843e-10,1.7976965992861134e-21,-1.2569707937957168e-24,-9.549822529182264e-19,-5.983942604710739e-26,4.605836185947807e-20,6.305928977945671e-15,2.4179907767487365e-18,6.389420040309077e-19,-1.7653939759532302e-24,-3.580419009774806e-23,9.726994430720257e-26,-8.985280204220364e-29,5.1107413879010427e-17,6.152546562931847e-23,1.3334905853698212e-24,2.0471184343277315e-23,3.76,0.0,1.3807269150427477e-12,0.16773426109987435,0.5576925926569085,1.2331790302327618e-14,3.267969309356547e-13,0.5539189229371642,7.173231852379296e-25,1.079808476138195e-25,9.412036354557766e-14,2.2622890715852138e-11,6.899132105024312e-10,7.874799540845617e-16,1.6391336342533723e-18,1.3023285572965013e-20,1.7522963905019352e-12,2.109925477797563e-08,5.190006895878624e-19,1.1096089864619315e-19,1.5141305499656035e-05,5.783262364550655e-25,5.910194101709887e-11,6.578552402000448e-25,1.1883033954673674e-23,4.647553148618864e-18,2.652339507531891e-27,1.0134922977335197e-23,1.5880187139822488e-19,2.475641249776129e-14,1.204356065877139e-11,9.99169560156979e-12,1.665888733380631e-10,3.5972990039827065e-23,6.969602630955283e-06,1.5699041835932336e-09,1.1521750830728304e-10,8.750107268371062e-13,4.916105660606506e-09,0.0013139342649334165,1.1450252207133982e-11,1.6382897331213946e-14
0.06476891445816034,0.5667300327682974,1.673799605933928e-06,3.7549193418703624e-06,0.00010152925059017861,0.00011236448222339233,0.0,0.0,2.428471002808941e-05,3.4800994158557924e-07,0.005045047347595846,0.5501878424253818,6.81377924575145e-12,2.618075146881689e-18,3.695538380320453e-20,2.6124670075949e-19,3.303077079775447e-15,3.128457814977057e-10,1.7471919662947193e-21,-1.1696671228721616e-24,-8.993762514945877e-19,-5.63599442291486e-26,4.493859784659048e-20,6.183502814286023e-15,2.3567115828144685e-18,6.207371979999079e-19,-1.6301404822321747e-24,-3.3164498848327825e-23,9.397829282640621e-26,-7.418637135142188e-29,5.003250917174637e-17,5.935369719671622e-23,1.321171629389826e-24,1.951464508213885e-23,3.76,0.0,1.3532079540438692e-12,0.1676928670993488,0.5576947721244465,1.2125290400575509e-14,3.232743920862691e-13,0.5539189272422191,7.009015030689842e-25,1.0552899153171465e-25,9.22749077732134e-14,2.2380109973170914e-11,6.813294296579565e-10,7.788052843347308e-16,1.6211539447633745e-18,1.288044007770883e-20,1.7383287318982313e-12,2.0998668079643462e-08,5.126650197546736e-19,1.093928732766531e-19,1.513756880912519e-05,5.589820415800053e-25,5.790961850852213e-11,6.358283799636526e-25,1.1542563801128299e-23,4.55270638902266e-18,2.5830340184226548e-27,9.94589386384347e-24,1.5458620234205122e-19,2.425120117484547e-14,1.1807632364553127e-11,9.945637188648194e-12,1.6661201315810678e-10,3.529331704993613e-23,6.9634179741971896e-06,1.5608321278248738e-09,1.1439619582783054e-10,8.685654178000648e-13,4.917567173244134e-09,0.0013139352687108047,1.1226292395791279e-11,1.606051398844655e-14
0.0652427363766918,0.5667258784311571,1.6409309722110513e-06,3.6968567176826875e-06,0.00010105139403060317,0.0001106534982959816,0.0,0.0,2.3951931079737498e-05,3.4120902607060177e-07,0.004964893337032337,0.5502680015907592,6.584301118939106e-12,2.5650394253146418e-18,3.619916467128528e-20,2.5497620185942774e-19,3.2382527534750652e-15,3.1112796858074547e-10,1.698058430123332e-21,-1.0892473696558646e-24,-8.475436378566767e-19,-5.311628564496274e-26,4.3851242908324825e-20,6.063850458064924e-15,2.297299916702647e-18,6.03047257628414e-19,-1.5063822772140812e-24,-3.073987999935036e-23,9.080470684595703e-26,-6.037899044150791e-29,4.898464586719835e-17,5.726403511251774e-23,1.306132343469371e-24,1.860646030534648e-23,3.76,0.0,1.3263659485436031e-12,0.1676523269353985,0.5576969095456709,1.1922730608337921e-14,3.198164698470802e-13,0.5539189315052854,6.849784812123787e-25,1.031507251135579e-25,9.047668129905797e-14,2.2141716207091564e-11,6.729110840047035e-10,7.702941109518607e-16,1.6035083392615714e-18,1.274024863864151e-20,1.7246173415046205e-12,2.089979207211112e-08,5.064666788613166e-19,1.0784609462162974e-19,1.513390919653851e-05,5.403500084432035e-25,5.674868271038821e-11,6.1461295393880395e-25,1.1212638251248691e-23,4.460393328739996e-18,2.5152016825622654e-27,9.76085307996038e-24,1.5050646340152603e-19,2.3759485509389605e-14,1.1577736659731765e-11,9.900341917475941e-12,1.6663466626125509e-10,3.462829346054098e-23,6.957286825615618e-06,1.5518394170064365e-09,1.135840998076804e-10,8.621973088767618e-13,4.919033278191021e-09,0.0013139362656733817,1.1008067417386946e-11,1.5746450999351888e-14
0.06571655829522326,0.5667218091151034,1.6089055702179154e-06,3.640157549210984e-06,0.00010058157967154186,0.00010897609277156114,0.0,0.0,2.362471487598332e-05,3.345898220611369e-07,0.004886381085493379,0.5503465189509618,6.363901345824235e-12,2.513391788633175e-18,3.5462994804915e-20,2.488871288673799e-19,3.1749618663049127e-15,3.0942367714308144e-10,1.650284863319305e-21,-1.0151050283739576e-24,-7.991920042453523e-19,-5.009019515231043e-26,4.279570702520888e-20,5.9468925731427455e-15,2.2396902117127568e-18,5.858634106062658e-19,-1.3930449506457163e-24,-2.851104199878617e-23,8.774390371675898e-26,-4.821722913144505e-29,4.796303219474489e-17,5.525443788621947e-23,1.2888393693568568e-24,1.7743509489698742e-23,3.76,0.0,1.3001817251197405e-12,0.16761261765996757,0.5576990060030836,1.1724028138156547e-14,3.1642164516448407e-13,0.5539189357271858,6.6953594721766415e-25,1.0084342503612198e-25,8.872412696710673e-14,2.1907607584017178e-11,6.646540711748623e-10,7.619424422295222e-16,1.586188753079631e-18,1.2602647194803865e-20,1.7111557118061656e-12,2.080258037686939e-08,5.004015935488521e-19,1.0632039676636104e-19,1.5130324590283533e-05,5.223998310561931e-25,5.5618074690551996e-11,5.941742491755786e-25,1.0892902374386533e-23,4.370527097325516e-18,2.448867972739144e-27,9.579701214771162e-24,1.4655747524826132e-19,2.3280802799544405e-14,1.1353674800947737e-11,9.855789503270911e-12,1.6665684570476983e-10,3.3977546832676185e-23,6.951208220571381e-06,1.5429262010973223e-09,1.1278115016962074e-10,8.559056146996398e-13,4.920502872658837e-09,0.0013139372559189209,1.0795387557493978e-11,1.5440431262045046e-14
0.06619038021375472,0.566717822553335,1.5776955127315082e-06,3.5847792358592147e-06,0.00010011959112712646,0.00010733140558805201,0.0,0.0,2.330294345231662e-05,3.281466011441633e-07,0.004809466816004754,0.5504234382838165,6.1521650784284855e-12,2.4630858875076194e-18,3.474619370972778e-20,2.4298037398728265e-19,3.1131075912814926e-15,3.0773299570610627e-10,1.603853615359254e-21,-9.46693565724923e-25,-7.540543662564838e-19,-4.7265003412484964e-26,4.177204403520151e-20,5.8325833395565056e-15,2.183826361726318e-18,5.691751411673047e-19,-1.2891636319362028e-24,-2.646058502786491e-23,8.479283905243471e-26,-3.751673272796875e-29,4.6966904824956256e-17,5.332937964346634e-23,1.269916438336234e-24,1.692384804532245e-23,3.76,0.0,1.2746367310265857e-12,0.16757371711560307,0.5577010625431947,1.1529112161066975e-14,3.130884445914527e-13,0.5539189399087222,6.545571959219336e-25,9.860470298354132e-26,8.701575120278082e-14,2.1677685301839386e-11,6.565544191096782e-10,7.537464118736e-16,1.5691873732322836e-18,1.2467573684145635e-20,1.6979375487089505e-12,2.0706988213459298e-08,4.944658505856537e-19,1.0481567536107888e-19,1.512681299012003e-05,5.051019420482453e-25,5.451677955272158e-11,5.744778476514586e-25,1.0583008727525774e-23,4.283024498068305e-18,2.3840449041509133e-27,9.402338974056313e-24,1.4273428825597786e-19,2.281470991062234e-14,1.1135256154576814e-11,9.811960344900892e-12,1.6667856409653072e-10,3.334070195807762e-23,6.945181218229352e-06,1.534092590073434e-09,1.119872742169455e-10,8.496895401126388e-13,4.9219748962439735e-09,0.0013139382395431002,1.0588070891017942e-11,1.5142189115450818e-14
0.06666420213228617,0.5667139165565637,1.5472740674857353e-06,3.5306808690375065e-06,9.966521936328065e-05,0.00010571860509561795,0.0,0.0,2.2986502103318117e-05,3.2187384050480693e-07,0.004734108247057964,0.5504988018716621,5.9486988401338845e-12,2.4140772901883833e-18,3.4048112177888026e-20,2.3723664180280345e-19,3.0526493342106478e-15,3.0605600327374625e-10,1.5587418802262807e-21,-8.83516652408725e-25,-7.118867218344373e-19,-4.4625474936007935e-26,4.0776974823381966e-20,5.720855847019271e-15,2.129636727008113e-18,5.529714701722376e-19,-1.1938698749519184e-24,-2.457280069502247e-23,8.194799073513677e-26,-2.811190496772948e-29,4.59955220643437e-17,5.14752115549523e-23,1.2493456996698554e-24,1.6145543054479477e-23,3.76,0.0,1.249713009991647e-12,0.1675356039017974,0.557703080178025,1.1337904715308493e-14,3.0981543848001175e-13,0.5539189440506759,6.4002288250207035e-25,9.643165294261602e-26,8.535012165114048e-14,2.1451853479036918e-11,6.486082797913778e-10,7.457022738251057e-16,1.552496628459845e-18,1.2334967964499457e-20,1.6849567625019323e-12,2.061297232288422e-08,4.886556886142819e-19,1.0333175421749768e-19,1.5123372464141485e-05,4.884345530709524e-25,5.3443824655522957e-11,5.554999812899083e-25,1.0282631650801908e-23,4.197805849223941e-18,2.3207373109690432e-27,9.22870178255908e-24,1.3903217156217804e-19,2.2360782429448774e-14,1.0922297896242477e-11,9.76883549170789e-12,1.6669983361389527e-10,3.271750062586084e-23,6.939204900798541e-06,1.5253386554722123e-09,1.1120239852446465e-10,8.435482916173932e-13,4.9234483296535385e-09,0.001313939216639562,1.0385942982227596e-11,1.4851469891843527e-14
0.06713802405081763,0.566710089009609,1.517615589170178e-06,3.477823132107258e-06,9.921826246537601e-05,0.00010413688689313086,0.0,0.0,2.2675279323383625e-05,3.157662159261381e-07,0.004660264529523769,0.550572650564438,5.753129824369484e-12,2.3663233792451207e-18,3.336812783929164e-20,2.3165143373335636e-19,2.9936083873256263e-15,3.043927695987156e-10,1.5149306698102558e-21,-8.2512626531252105e-25,-6.724658648557043e-19,-4.2157671395745384e-26,3.980974046201799e-20,5.611622028294724e-15,2.077060429341854e-18,5.372437881157216e-19,-1.106383266877873e-24,-2.2833493515516316e-23,7.920363757317772e-26,-1.9853243201666828e-29,4.5048169741612286e-17,4.9687348687722206e-23,1.2273545697659177e-24,1.5405800424658235e-23,3.76,0.0,1.225393179904379e-12,0.16749825734300453,0.5577050598864542,1.1150323818118247e-14,3.066012399271644e-13,0.5539189481538076,6.259169448678438e-25,9.432194182062347e-26,8.372586349870726e-14,2.1230019078274084e-11,6.408119229229393e-10,7.378063988836565e-16,1.5361091822494711e-18,1.220477175812954e-20,1.6722074613502038e-12,2.052049091947542e-08,4.829674914846452e-19,1.0186842402445654e-19,1.51200011458876e-05,4.723714270647926e-25,5.239827713126749e-11,5.37210844077912e-25,9.99146328720325e-24,4.114794782773604e-18,2.2589560203355673e-27,9.058699731747735e-24,1.3544660047128307e-19,2.191861359272886e-14,1.071462454134606e-11,9.726396625070616e-12,1.6672066602230074e-10,3.2107609855862684e-23,6.933278372803118e-06,1.5166644319991343e-09,1.1042645033879241e-10,8.374810908310979e-13,4.924922193452571e-09,0.0013139401872999672,1.0188836442157922e-11,1.4568029270387237e-14
0.06761184596934909,0.5667063378683743,1.4886954610676722e-06,3.426168208903057e-06,9.877852534781531e-05,0.00010258547271971749,0.0,0.0,2.2369166651225184e-05,3.0981859758806464e-07,0.0045878961867233375,0.5506450238396138,5.565104825393716e-12,2.319783258103607e-18,3.2705638061315404e-20,2.262378189832098e-19,2.9359328393725687e-15,3.0274335584880475e-10,1.472392250486956e-21,-7.711188530295782e-25,-6.355874219378291e-19,-3.984882932789599e-26,3.8872370566077537e-20,5.504825786827583e-15,2.0260555103174576e-18,5.219780736556209e-19,-1.0260011334760276e-24,-2.1229822489011035e-23,7.655594044754856e-26,-1.2616496674411365e-29,4.4124162675433635e-17,4.7977453773277307e-23,1.2046657361826279e-24,1.4702302179889584e-23,3.76,0.0,1.2016604132458778e-12,0.1674616574583463,0.557707002615586,1.0966300262193243e-14,3.0344450309186087e-13,0.5539189522188591,6.122268450822048e-25,9.227385512461226e-26,8.214165638393432e-14,2.101209178856873e-11,6.331617337433121e-10,7.300552700043775e-16,1.5200179230054834e-18,1.2076928573650194e-20,1.659683942905785e-12,2.0429503630691583e-08,4.773977816681832e-19,1.0042555114873781e-19,1.5116697231609539e-05,4.568845203407885e-25,5.137924179341705e-11,5.195770337990305e-25,9.709198199271888e-24,4.033918069541107e-18,2.1986834426287487e-27,8.892225610988258e-24,1.319732465156691e-19,2.148781335541519e-14,1.0512067550957921e-11,9.684626033384679e-12,1.6674107269252048e-10,3.15106343518435e-23,6.927400760380213e-06,1.5080699198599904e-09,1.0965935471423242e-10,8.314871525608089e-13,4.926395546507028e-09,0.0013139411516140526,9.996590550226627e-12,1.4291632719206366e-14
0.06808566788788055,0.5667026611568788,1.460490065320126e-06,3.3756797496817656e-06,9.834581935810145e-05,0.00010106360939518704,0.0,0.0,2.206805852856313e-05,3.040260401734148e-07,0.004516965057436304,0.5507159598591811,5.384288172939177e-12,2.2744176844126143e-18,3.2060071926010957e-20,2.2097296556107724e-19,2.8795304126698753e-15,3.011078151133567e-10,1.431097967034772e-21,-7.211251635995999e-25,-6.010640921466788e-19,-3.7687250881560113e-26,3.7961025845849144e-20,5.400427030470334e-15,1.9765571809977773e-18,5.071612738196646e-19,-9.520881654908389e-25,-1.9750160533191924e-23,7.400369590384165e-26,-6.287455624356706e-30,4.322283024210251e-17,4.6331542375760696e-23,1.1811423264355823e-24,1.403389359075672e-23,3.76,0.0,1.1784984169558048e-12,0.1674257849328082,0.5577089092821009,1.0785767927110584e-14,3.0034392107006143e-13,0.5539189562465537,5.989347191061487e-25,9.028467188973444e-26,8.059623303023067e-14,2.0797983897058292e-11,6.256542090868007e-10,7.224454765451097e-16,1.5042159530728741e-18,1.1951383618922159e-20,1.6473806847356042e-12,2.033997141534045e-08,4.719432119798807e-19,9.900298999192625e-20,1.5113458977669626e-05,4.419565155852575e-25,5.038585999236576e-11,5.025800067218004e-25,9.435537963679724e-24,3.955105508652681e-18,2.1399025360593706e-27,8.729229265976638e-24,1.2860796957597237e-19,2.1068007801811926e-14,1.0314465158494513e-11,9.64350657526565e-12,1.667610646163822e-10,3.092636154366833e-23,6.921571210605354e-06,1.4995550865981734e-09,1.0890103479931446e-10,8.25565682812508e-13,4.927867484574498e-09,0.001313942109669685,9.809051069788745e-12,1.4022055214083948e-14
0.06855948980641201,0.5666990569644346,1.4329767233417941e-06,3.326322797908349e-06,9.791996206930645e-05,9.957056781876443e-05,0.0,0.0,2.1771852257109624e-05,2.9838377159693876e-07,0.004447434241739972,0.5507854955238145,5.210361355561654e-12,2.2301889818104555e-18,3.1430885045721324e-20,2.158418112445817e-19,2.824401538137913e-15,2.9948619259027215e-10,1.3910275949026729e-21,-6.748105350941105e-25,-5.687240684929367e-19,-3.5662204783457853e-26,3.7073311314129156e-20,5.298351027488865e-15,1.9285043673537833e-18,4.927894696631886e-19,-8.840720836050556e-25,-1.83839692449781e-23,7.154305303682797e-26,-7.560227035827594e-31,4.234352378169484e-17,4.473847803838722e-23,1.15668125920288e-24,1.3398889536427448e-23,3.76,0.0,1.1558914117321127e-12,0.1673906210897717,0.5577107807734236,1.0608649362867557e-14,2.97298224947567e-13,0.5539189602375963,5.860247797511747e-25,8.83520273713218e-26,7.908837598812843e-14,2.0587610221283687e-11,6.182859499279858e-10,7.14973711205151e-16,1.4886965825488782e-18,1.1828083751890613e-20,1.6352923385591617e-12,2.0251856520659525e-08,4.666005601062595e-19,9.760050083095639e-20,1.511028469806142e-05,4.275654303869227e-25,4.941730741332518e-11,4.86195530725538e-25,9.170203576176991e-24,3.878289751788995e-18,2.082633726119375e-27,8.569637625497379e-24,1.253468061403683e-19,2.0658838209937276e-14,1.0121661953744685e-11,9.603021663155164e-12,1.66780652422697e-10,3.0354521341557005e-23,6.915788890845799e-06,1.4911198685049885e-09,1.0815141559512474e-10,8.197159098853259e-13,4.929337139068983e-09,0.0013139430615529094,9.62606985908297e-12,1.3759080673829564e-14
0.06903331172494347,0.566695523442997,1.4061336342485798e-06,3.2780636828960226e-06,9.750077712830002e-05,9.810564201581739e-05,0.0,0.0,2.148044789180205e-05,2.928871879985923e-07,0.004379268049589281,0.5508536665242942,5.0430226922338924e-12,2.1870609516155098e-18,3.081753710618289e-20,2.1087012852997456e-19,2.770566371249361e-15,2.9787852590138053e-10,1.3521458937688517e-21,-6.318751742994612e-25,-5.384096190248018e-19,-3.376383774231111e-26,3.6213195076676344e-20,5.198520447400959e-15,1.881866697746417e-18,4.788473044329374e-19,-8.2143691233567385e-25,-1.7121688515760292e-23,6.916785968898877e-26,4.0610106811457274e-30,4.148562772938652e-17,4.32158098414515e-23,1.1321012803778863e-24,1.2794495339737505e-23,3.76,0.0,1.1338241141130544e-12,0.16735614786498845,0.5577126179488402,1.0434871170608292e-14,2.943061828283415e-13,0.553918964192674,5.734882838714198e-25,8.647482683447925e-26,7.761691426741174e-14,2.0380888027308008e-11,6.110536588677481e-10,7.076367671143252e-16,1.4734533223758248e-18,1.1706977425673981e-20,1.6234137245578629e-12,2.0165122450673973e-08,4.6136672477204e-19,9.62178789659712e-20,1.510717276206042e-05,4.136836565132358e-25,4.847279190522978e-11,4.703900712929449e-25,8.91292692156792e-24,3.80340612967552e-18,2.026843094611478e-27,8.413329763319951e-24,1.2218595986618803e-19,2.0259960127147712e-14,9.93350845272413e-12,9.563155251914585e-12,1.6679984639263002e-10,2.9794685200578306e-23,6.91005298813872e-06,1.4827641725327194e-09,1.0741042162305956e-10,8.139370681122485e-13,4.9308036757724844e-09,0.001313944007348002,9.447504467914738e-12,1.3502501371422621e-14
0.06950713364347492,0.5666920588046516,1.3799398646560174e-06,3.230869999133583e-06,9.708809385962968e-05,9.666814822032413e-05,0.0,0.0,2.1193748091838437e-05,2.87531850558727e-07,0.004312431951839708,0.5509205073904812,4.881984862565402e-12,2.144998827015696e-18,3.021952294476665e-20,2.0604042283564414e-19,2.7179381171591376e-15,2.962848455793237e-10,1.3144216061339463e-21,-5.920420085619519e-25,-5.099758104065042e-19,-3.198309589193707e-26,3.5377724114912183e-20,5.10090151816836e-15,1.8365894482931375e-18,4.653149131404863e-19,-7.637135772622295e-25,-1.5954639260227993e-23,6.687598776347441e-26,8.23668056319946e-30,4.064853784629382e-17,4.1753282091863716e-23,1.1073270058095672e-24,1.2219173612249104e-23,3.76,0.0,1.112281720178613e-12,0.16732234778185473,0.5577144216406974,1.0264374978997064e-14,2.9136659766056905e-13,0.5539189681124574,5.61310013838493e-25,8.465076225803371e-26,7.618072310886023e-14,2.0177736907760806e-11,6.039541399765884e-10,7.004315321987336e-16,1.4584798741069488e-18,1.1588014607364838e-20,1.6117398224156927e-12,2.007973388438059e-08,4.562387169519061e-19,9.485500444438306e-20,1.5104121591991922e-05,4.0029754405556026e-25,4.755155305547028e-11,4.551489234738815e-25,8.66344052137503e-24,3.730392593435557e-18,1.9724736960325926e-27,8.26026259352187e-24,1.1912179745831534e-19,1.9871043057365757e-14,9.749861070089615e-12,9.523891800711245e-12,1.668186564728847e-10,2.9246656294481875e-23,6.904362708592494e-06,1.4744878778496375e-09,1.0667797361178398e-10,8.082283680550391e-13,4.932266293739328e-09,0.0013139449471375165,9.273218083520915e-12,1.3252117836497544e-14
0.06998095556200638,0.5666886613191437,1.3543753038262944e-06,3.1847105808532565e-06,9.668174700919905e-05,9.52574240090026e-05,0.0,0.0,2.091165809578367e-05,2.8231347591710417e-07,0.0042468925335499555,0.5509860515380168,4.726974559537172e-12,2.1039692045663224e-18,2.963637411138297e-20,2.0132204566604838e-19,2.666440018902751e-15,2.947051754125821e-10,1.2778369005352585e-21,-5.550576413224043e-25,-4.832893590868421e-19,-3.0311652303189795e-26,3.4562258779471823e-20,5.0054546238633825e-15,1.792610539406073e-18,4.521942605780347e-19,-7.1047839958214e-25,-1.4874934790283292e-23,6.466748479121632e-26,1.1855867278864198e-29,3.983166188994993e-17,4.0332807134279925e-23,1.0819271005443468e-24,1.1672796659437766e-23,3.76,0.0,1.0912498872428314e-12,0.16728920392772098,0.5577161926554397,1.0097096655869666e-14,2.8847830618955153e-13,0.5539189719976008,5.49473563376288e-25,8.287728590856154e-26,7.477872153697716e-14,1.9978078720878983e-11,5.969842911127e-10,6.93354985952364e-16,1.4437701243194668e-18,1.147114673368116e-20,1.6002657656405903e-12,1.9995656622911886e-08,4.512136546999976e-19,9.35116799466952e-20,1.5101129661092025e-05,3.8739000063955886e-25,4.6652860466568754e-11,4.404542529222765e-25,8.421489356108468e-24,3.659189577062488e-18,1.9195637635105515e-27,8.110390876668834e-24,1.1615083854027657e-19,1.9491769729351407e-14,9.570581806736858e-12,9.485216251198949e-12,1.6683709228899573e-10,2.871025787036214e-23,6.8987172768111095e-06,1.466290836841259e-09,1.0595399377794365e-10,8.025890379220922e-13,4.933724224220653e-09,0.001313945881002328,9.103079238363354e-12,1.3007738432407165e-14
0.07045477748053784,0.5666853293116055,1.3294205858954366e-06,3.139555371142692e-06,9.628157674808848e-05,9.387282748115091e-05,0.0,0.0,2.0634085642958528e-05,2.772279264114484e-07,0.004182617449657559,0.5510503313126474,4.577733374654502e-12,2.063939950620336e-18,2.906759898123828e-20,1.9674707621864395e-19,2.6161193355695664e-15,2.931395326952639e-10,1.2423482854628591e-21,-5.206985849837098e-25,-4.582275933701407e-19,-2.874184156858479e-26,3.3771495890810847e-20,4.912095033945062e-15,1.749906654030649e-18,4.394748093311665e-19,-6.613498281512555e-25,-1.3875400616232902e-23,6.253729429916463e-26,1.4980253468880712e-29,3.903444346517184e-17,3.897435270622431e-23,1.0567203873981353e-24,1.1153285105980027e-23,3.76,0.0,1.0707147163736406e-12,0.16725669993142958,0.5577179317745168,9.932960057612117e-15,2.8564017869082343e-13,0.5539189758487417,5.379724743752616e-25,8.115365699570206e-26,7.340986792939572e-14,1.9781837528032885e-11,5.901410976680909e-10,6.864041981611005e-16,1.429318139285104e-18,1.1356326668530613e-20,1.5889868378738875e-12,1.9912857589927688e-08,4.462887635020843e-19,9.218762706437168e-20,1.5098195491480094e-05,3.7493320521082385e-25,4.5776011045508434e-11,4.262720342120146e-25,8.186836500246095e-24,3.589739794215521e-18,1.868093190878969e-27,7.963581251179183e-24,1.1326974447464144e-19,1.9121835014224954e-14,9.395537683084196e-12,9.44711403214126e-12,1.668551631593577e-10,2.8185043747899123e-23,6.893115935340664e-06,1.4581728770232875e-09,1.0523840748078699e-10,7.970183385063334e-13,4.9351767292632075e-09,0.0013139468090216822,8.936961293684314e-12,1.2769178614700155e-14
