Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309)
0.0021763662623105035,0.6663625374356044,0.0047624049182456284,0.006105756627129923,0.00712514172731427,0.011726451816988335,0.0,0.0,0.00034986316406300483,1.2185850022011548e-05,0.4444536134698962,0.08718740066748723,2.3261872124534227e-06,2.1033858664835752e-10,9.214151181205807e-09,3.859678788825111e-08,6.782058882151372e-06,3.445259834916232e-05,5.568365496311321e-07,7.091252281935865e-11,1.05083042531622e-07,6.191143836279522e-11,1.1052772213619625e-08,5.3637153949431125e-06,8.867961208212204e-09,5.035527512492262e-05,2.2206599610236777e-09,2.3086500817577305e-07,2.3813731581402168e-09,3.734770430909981e-10,1.150495882009177e-07,1.1892021621686497e-11,5.865352880903373e-09,5.040721383277839e-09,3.76,0.0,2.474356734608929e-05,0.4260209766316565,0.5143572009403494,4.1212272003771e-05,1.1263608833549845e-05,0.5318969362691515,3.42787203369496e-13,4.511390807181776e-14,8.2378132906158e-10,1.050541213246669e-06,0.0004683462754869008,1.1155048646169374e-08,1.1985315866625182e-13,3.804879402692967e-15,7.703854558855557e-08,3.657634927986338e-06,9.684577581667257e-11,6.08044142928507e-05,0.00011687693943581432,1.4923897581448747e-07,1.6579799967425556e-05,1.4654468644837543e-07,3.091602334843722e-07,1.6870664326953864e-12,2.8653802983968935e-12,2.5811421367553303e-07,5.059085403109292e-06,3.3200192091447394e-09,4.2903524887482415e-09,9.314552667215967e-11
0.0021765243107447455,0.6663545503322847,0.004776419779143631,0.006123270301973572,0.0071434850826326704,0.011702188113679872,0.0,0.0,0.0003497263520687352,1.220353688767666e-05,0.444284805706198,0.08736590798478851,2.301170496448304e-06,2.0950273919603698e-10,9.148411726365968e-09,3.826750742548429e-08,6.712643068158472e-06,3.3924070848680325e-05,5.506644921462327e-07,7.006676577039395e-11,1.0373892850010117e-07,6.155165145467845e-11,1.0965616352483075e-08,5.311792274272679e-06,8.799930136918687e-09,4.975984013612343e-05,2.201185034744116e-09,2.2837335140388887e-07,2.326953366472296e-09,3.6909931442561555e-10,1.1409036095525223e-07,1.1782175926895475e-11,5.806394313315612e-09,4.984648421576442e-09,3.76,0.0,2.417511392268985e-05,0.4259063224408416,0.5143688514475746,4.088289585392112e-05,1.1047344564762433e-05,0.531903487299259,3.397744027255294e-13,4.471717551243644e-14,8.174598350821656e-10,1.034118234372923e-06,0.0004636602329342348,1.0938183585372584e-08,1.1799821718860732e-13,3.7447107289010914e-15,7.59188716314106e-08,3.6659052727908954e-06,9.536390600459865e-11,5.994803361503455e-05,0.00011684562755798906,1.4756312086610312e-07,1.6432275448832124e-05,1.44900588752072e-07,3.0799229148541806e-07,1.671611498249593e-12,2.831497798016461e-12,2.55224977279449e-07,4.9996190009917695e-06,3.289558559476272e-09,4.31181690359549e-09,9.35776916347553e-11
0.0021766823591789874,0.6663465345847078,0.004790410479207504,0.006140738132524019,0.007161774543859343,0.011678048918240725,0.0,0.0,0.00034959095102735387,1.2221353810037692e-05,0.44411554382094814,0.08754477840055415,2.2764348962324884e-06,2.0865348673731424e-10,9.082534372611232e-09,3.793895381947217e-08,6.643701731744983e-06,3.340305446877933e-05,5.445321154776718e-07,6.922915075424338e-11,1.0240971966067472e-07,6.11899307522689e-11,1.0878531038129301e-08,5.2601643621065815e-06,8.731996456118832e-09,4.9169152803827645e-05,2.181766015036348e-09,2.2589913918765073e-07,2.273676383040021e-09,3.647631414186309e-10,1.1313306415152851e-07,1.1672816628629122e-11,5.7477178334788075e-09,4.929036153335681e-09,3.76,0.0,2.3618283346881355e-05,0.42579161942282534,0.514380375610304,4.055509405857676e-05,1.0834820956991383e-05,0.5319099773020194,3.367696095275225e-13,4.4321494622962576e-14,8.111575791723055e-10,1.0178961227118068e-06,0.00045900869322629614,1.072512438762175e-08,1.1616600408609165e-13,3.685294034873009e-15,7.481250286436766e-08,3.6741608320982784e-06,9.390381948035435e-11,5.910137781684785e-05,0.00011681430199626688,1.4589835540029056e-07,1.6285509959023408e-05,1.432673426303021e-07,3.0682449172000075e-07,1.6562416072508677e-12,2.7978854730767293e-12,2.5235456048101744e-07,4.940585398023755e-06,3.2592662804302204e-09,4.33332967085066e-09,9.401053521450495e-11
0.0021768404076132294,0.6663384902860023,0.00480437653055833,0.006158159486427996,0.007180009575201189,0.011654034783634254,0.0,0.0,0.0003494569441965166,1.2239297289501411e-05,0.44394583016430605,0.08772401007454263,2.2519786891277528e-06,2.077910260960787e-10,9.016529599363421e-09,3.7611160469721654e-08,6.575235461322907e-06,3.288946164744905e-05,5.384396687522263e-07,6.839963309441775e-11,1.0109529108098644e-07,6.082633497397717e-11,1.0791527550156513e-08,5.2088332681475455e-06,8.664166596488043e-09,4.8583213745320053e-05,2.162404459640958e-09,2.2344238219526384e-07,2.2215213973679506e-09,3.604682302517379e-10,1.1217779469491828e-07,1.1563948218516665e-11,5.689327209204397e-09,4.873882767936361e-09,3.76,0.0,2.30728796598365e-05,0.425676868751867,0.5143917737590907,4.0228872436433435e-05,1.0625985796102435e-05,0.5319164066453985,3.3377310335939895e-13,4.392691171107322e-14,8.04875751101429e-10,1.00187381246799e-06,0.00045439159573880524,1.0515816794282823e-08,1.1435639352891174e-13,3.6266237980684384e-15,7.371936151456399e-08,3.682401295844557e-06,9.246526890843064e-11,5.826438215838004e-05,0.00011678296307211172,1.442447444414043e-07,1.613950846053403e-05,1.4164501246425427e-07,3.0565687814542015e-07,1.6409572516738235e-12,2.764543357769301e-12,2.495030862072996e-07,4.881986414473541e-06,3.229143249436245e-09,4.354890414536588e-09,9.444404773305834e-11
0.0021769984560474714,0.6663304175304271,0.004818317449174526,0.006175533738382411,0.007198189649147365,0.01163014624685698,0.0,0.0,0.0003493243149152916,1.2257363845216759e-05,0.4437756670991271,0.08790360115652492,2.2278001250034538e-06,2.0691556272316739e-10,8.950408069482996e-09,3.728416201096618e-08,6.507244783554805e-06,3.23832052771965e-05,5.323873915572156e-07,6.75781676850024e-11,9.979551805673095e-08,6.046092305571776e-11,1.0704614815408027e-08,5.1578005487812065e-06,8.596446872448983e-09,4.800202293084513e-05,2.1431019074446362e-09,2.2100308939472004e-07,2.1704678869400502e-09,3.562142883826991e-10,1.1122464840372994e-07,1.1455576053832388e-11,5.631226127154758e-09,4.819186440564048e-09,3.76,0.0,2.253870908523565e-05,0.42556207159551496,0.5144030462330994,3.9904236637136585e-05,1.0420787255885461e-05,0.5319227756983662,3.307851674687234e-13,4.353346439095735e-14,7.986148707246494e-10,9.860502098476181e-07,0.00044980887696469693,1.031020697553607e-08,1.1256925652883086e-13,3.5686957736058064e-15,7.263936825651868e-08,3.6906263632555332e-06,9.104798376270829e-11,5.743698149369439e-05,0.00011675161109883059,1.4260235007339222e-07,1.5994275762154898e-05,1.4003365963946083e-07,3.0448949466459154e-07,1.6257588489520214e-12,2.731471449888565e-12,2.4667067254443993e-07,4.823823768661435e-06,3.1991903117448134e-09,4.3764986371380064e-09,9.487821946333576e-11
0.0021771406996382893,0.666323127798512,0.004830842390694402,0.00619112978216227,0.007214504298135034,0.011608754380351301,0.0,0.0,0.00034920611267025633,1.2273726115351552e-05,0.44362213805923517,0.0880655388868871,2.2062753331246707e-06,2.0611671370329573e-10,8.890807682112955e-09,3.6990569178070395e-08,6.446460188933915e-06,3.193377561649667e-05,5.269748770068147e-07,6.684569588371994e-11,9.863814998635038e-08,6.013054838124011e-11,1.0626479274352771e-08,5.1121274533243e-06,8.53559842328857e-09,4.74830103855142e-05,2.125781313593589e-09,2.188226637467611e-07,2.1254447670827586e-09,3.5242052873743995e-10,1.1036871027234421e-07,1.135847000579497e-11,5.579185689565402e-09,4.770349011212986e-09,3.76,0.0,2.2067401558846424e-05,0.4254587153689931,0.5144130842951774,3.961342482406433e-05,1.023917537956126e-05,0.5319284566034449,3.2810359334669855e-13,4.318035775322554e-14,7.92998116416659e-10,9.71977935625897e-07,0.00044571376901153477,1.0128275611842493e-08,1.109799389776209e-13,3.517192164821984e-15,7.167854912724627e-08,3.698015518104047e-06,8.979037272663101e-11,5.670047045591555e-05,0.00011672338342136158,1.411338342463796e-07,1.586422750271196e-05,1.3859287606268216e-07,3.0343908248948666e-07,1.6121540997512712e-12,2.7019377281232648e-12,2.441378905214794e-07,4.771851791016206e-06,3.1723787693270413e-09,4.395986121265162e-09,9.526952846463795e-11
0.0021772829432291072,0.6663158151630284,0.004843346238720203,0.006206686727206408,0.00723077363864477,0.011587465038442362,0.0,0.0,0.00034908900079176923,1.2290182765418264e-05,0.44346824866214635,0.08822776486863862,2.1849726825802998e-06,2.0530767293288185e-10,8.831128984589891e-09,3.669766870218259e-08,6.386061495611787e-06,3.149015550564376e-05,5.215952470931847e-07,6.611967611528005e-11,9.749246158869375e-08,5.979879371819308e-11,1.0548433322740497e-08,5.066698316194772e-06,8.474848754408302e-09,4.696784242751693e-05,2.108510837780475e-09,2.1665639406026293e-07,2.0812829019136937e-09,3.4865950709596957e-10,1.0951463682951514e-07,1.1261773749804472e-11,5.527385271664639e-09,4.721878960474388e-09,3.76,0.0,2.1604899573792473e-05,0.425355323270554,0.5144230211017605,3.9323905840062075e-05,1.0060430304373785e-05,0.5319340892431682,3.254293980272122e-13,4.282822553823523e-14,7.873991403053676e-10,9.580648710589e-07,0.00044164640370431956,9.949257589421572e-09,1.094086200030476e-13,3.466282919957959e-15,7.072825453682998e-08,3.705391747559913e-06,8.854957127393845e-11,5.5971630253833006e-05,0.00011669514565355758,1.3967449331201051e-07,1.573480902731982e-05,1.37161072603084e-07,3.023889240975147e-07,1.5986196033001797e-12,2.6726227889305765e-12,2.416207186221279e-07,4.72023566342252e-06,3.145706231267952e-09,4.41551123843056e-09,9.566135502466549e-11
0.002177425186819925,0.6663084796945908,0.004855828648621606,0.006222204132517953,0.007246997303377789,0.011566278579578254,0.0,0.0,0.00034897296731043907,1.2306731299686274e-05,0.44331400065510024,0.08839027773338988,2.163890846617418e-06,2.0448859763386904e-10,8.77137958620034e-09,3.6405484064483284e-08,6.3260489603963104e-06,3.1052282442067246e-05,5.162486569743502e-07,6.540007468027876e-11,9.635836250785259e-08,5.946570238670074e-11,1.0470484144470918e-08,5.021514161917439e-06,8.414202365131551e-09,4.645651771684903e-05,2.0912915626018173e-09,2.145042833647732e-07,2.0379679172265693e-09,3.4493101290428145e-10,1.0866249557363353e-07,1.1165490792644613e-11,5.475827393216704e-09,4.673774930849727e-09,3.76,0.0,2.115106638671887e-05,0.4252518961369883,0.5144328569175299,3.903568345379508e-05,9.884515074619773e-06,0.5319396738883397,3.2276277985795446e-13,4.247709541307092e-14,7.818184332837708e-10,9.443101648266984e-07,0.0004376067289378343,9.77311457465843e-09,1.0785519979007581e-13,3.4159644781716985e-15,6.978842368553619e-08,3.7127548357389897e-06,8.732539038412193e-11,5.52504126297858e-05,0.00011666689802139062,1.3822436707117553e-07,1.560602352775647e-05,1.3573828867773584e-07,3.0133905134150984e-07,1.5851556448798916e-12,2.6435265556364997e-12,2.391192331301159e-07,4.6689764313237456e-06,3.1191732479229903e-09,4.435073639029067e-09,9.605369187486093e-11
0.002177567430410743,0.6663011214640485,0.004868289278429093,0.0062376815618860205,0.00726317493055173,0.011545195351711512,0.0,0.0,0.0003488580003172188,1.2323369236409528e-05,0.44315939579288144,0.0885530761067436,2.143028481717554e-06,2.036596494072285e-10,8.711567103547559e-09,3.611403825707838e-08,6.266422800068172e-06,3.0620094254189965e-05,5.109352555383195e-07,6.468685763554874e-11,9.523576258365074e-08,5.913131779760351e-11,1.0392638777821026e-08,4.976575980072663e-06,8.353663702873932e-09,4.5949034498812996e-05,2.0741245573137855e-09,2.1236633357457567e-07,1.9954856245583562e-09,3.412348363870804e-10,1.0781235321029054e-07,1.1069624812135045e-11,5.424514518718411e-09,4.62603555665773e-09,3.76,0.0,2.07057666953912e-05,0.4251484348004338,0.5144425920126222,3.87487613226704e-05,9.711393003014393e-06,0.5319452108102802,3.201039378611875e-13,4.2126991535158e-14,7.7625627667887e-10,9.307129489088896e-07,0.00043359469079381455,9.59980852862669e-09,1.0631957668592853e-13,3.3662336569015863e-15,6.88589948745127e-08,3.720104570216976e-06,8.611763349443009e-11,5.45367690997761e-05,0.00011663864074789787,1.367834935112361e-07,1.5477874095020947e-05,1.3432456190258963e-07,3.002894960165538e-07,1.5717624870247237e-12,2.614648928151138e-12,2.366335070462841e-07,4.61807507427014e-06,3.092780348623591e-09,4.454672922084999e-09,9.644653140637327e-11
0.002177709674001561,0.6662937405427781,0.004880727788900727,0.006253118583978912,0.007279306163980802,0.011524215692174896,0.0,0.0,0.00034874408796432545,1.234009410840493e-05,0.4430044358376948,0.08871615860837267,2.1223842294588416e-06,2.0282099265744947e-10,8.651699106416384e-09,3.5823353651412084e-08,6.207183191037471e-06,3.0193529113135542e-05,5.05655185391303e-07,6.39799908144552e-11,9.412457186497833e-08,5.879568342851182e-11,1.0314904461678126e-08,4.931884724920864e-06,8.293237176628088e-09,4.544539060201873e-05,2.0570108778443106e-09,2.102425454762716e-07,1.9538220220245792e-09,3.375707686959616e-10,1.0696427565559157e-07,1.0974179254532888e-11,5.373449057430813e-09,4.578659464199475e-09,3.76,0.0,2.0268866655934276e-05,0.4250449400882558,0.5144522266626433,3.846314299146786e-05,9.54102767698699e-06,0.5319507002807982,3.174530676192567e-13,4.1777939636426193e-14,7.707130991423238e-10,9.172723390191937e-07,0.0004296102335410528,9.429301712804441e-09,1.0480164732297903e-13,3.317086886080467e-15,6.793990551938039e-08,3.727440739986364e-06,8.492611082019077e-11,5.3830650961017144e-05,0.00011661037405627004,1.3535190889156075e-07,1.535036371901873e-05,1.3291992819968021e-07,2.9924028985361785e-07,1.5584403938612647e-12,2.5859897825692017e-12,2.3416361018608268e-07,4.567532505664779e-06,3.0665280415641755e-09,4.474308710499394e-09,9.683986605897559e-11
0.002177851917592379,0.6662863370024869,0.0048931438433703935,0.006268514772032541,0.007295390652690031,0.011503339928424304,0.0,0.0,0.0003486312184604192,1.2356903462385198e-05,0.442849122558433,0.08887952385259007,2.1019567189323942e-06,2.019727925797564e-10,8.591783119257156e-09,3.553345250407598e-08,6.148330272338007e-06,2.977252551502877e-05,5.004085834131869e-07,6.327943983270611e-11,9.302470060381531e-08,5.84588428271379e-11,1.0237288334824054e-08,4.887441317927396e-06,8.23292716327852e-09,4.4945583470452635e-05,2.0399515681194077e-09,2.0813291881028532e-07,1.9129632791695563e-09,3.339386018510188e-10,1.0611832810600403e-07,1.087915746927479e-11,5.3226333685880624e-09,4.531645272520631e-09,3.76,0.0,1.9840233778245128e-05,0.424941412823319,0.5144617611482449,3.817883190012411e-05,9.373382941387274e-06,0.5319561425721235,3.148103612578457e-13,4.142996584716147e-14,7.651893591530953e-10,9.03987436618218e-07,0.00042565329978264533,9.261556670922095e-09,1.033013068200745e-13,3.268520468713264e-15,6.703109225815635e-08,3.734763134843063e-06,8.375063565243724e-11,5.3132009316550846e-05,0.00011658209816873478,1.3392964783644032e-07,1.5223495297557776e-05,1.3152442189179853e-07,2.981914645190503e-07,1.5451896206565243e-12,2.557548973062412e-12,2.317096095527501e-07,4.517349578597277e-06,3.0404168156459293e-09,4.493980639336305e-09,9.723368840512838e-11
0.002177994161183197,0.666278910915836,0.004905537108131658,0.006283869704549212,0.0073114280516934586,0.011482568376621287,0.0,0.0,0.000348519380083357,1.2373794861362499e-05,0.442693457731506,0.0890431704476593,2.0817445634696293e-06,2.0111521538656832e-10,8.531826620061128e-09,3.524435685419273e-08,6.0898641404999255e-06,2.9357022335890367e-05,4.951955797594061e-07,6.258517008134886e-11,9.193605929731169e-08,5.8120839580850583e-11,1.015979736962211e-08,4.843246643055452e-06,8.172737992680542e-09,4.444961011023471e-05,2.022947656909116e-09,2.060374521173664e-07,1.8728957627512227e-09,3.303381288011645e-10,1.0527457483778159e-07,1.0784562833535089e-11,5.272069750689108e-09,4.484991592662055e-09,3.76,0.0,1.9419737127446137e-05,0.4248378538233032,0.5144711957557966,3.7895831368727085e-05,9.208422940141353e-06,0.5319615379569339,3.121760083918749e-13,4.108309462495266e-14,7.596854174033892e-10,8.908573265218844e-07,0.0004217238302332296,9.096536271886599e-09,1.0181844848984402e-13,3.2205308505347587e-15,6.613249084825132e-08,3.742071546389149e-06,8.259101913970996e-11,5.244079505685821e-05,0.00011655381330533,1.3251674314223567e-07,1.5097271620249238e-05,1.3013807551038932e-07,2.971430515999595e-07,1.5320104050312595e-12,2.5293263289662365e-12,2.292715686089497e-07,4.467527076020269e-06,3.0144471372944057e-09,4.513688325602693e-09,9.76279909629313e-11
0.002178136404774015,0.6662714623558103,0.004917907252361073,0.006299182965121415,0.007327418021760877,0.011461901342085527,0.0,0.0,0.00034840856117624125,1.2390765884394816e-05,0.4425374431403139,0.08920709699619557,2.0617463644005455e-06,2.0024842887626652e-10,8.471837044069393e-09,3.4956088357525454e-08,6.031784851398002e-06,2.894695882345873e-05,4.900162982481089e-07,6.189714677295036e-11,9.085855868808444e-08,5.778171728673501e-11,1.0082438510040435e-08,4.799301548324781e-06,8.112673951247235e-09,4.395746711041373e-05,2.0060001588916795e-09,2.039561427883811e-07,1.8336060268569744e-09,3.267691436005132e-10,1.044330792870481e-07,1.0690398623420063e-11,5.221760445470755e-09,4.438697028193313e-09,3.76,0.0,1.9007247259647625e-05,0.4247342639008476,0.5144805307771086,3.761414460222514e-05,9.046112107055762e-06,0.5319668867082987,3.0955019566448554e-13,4.0737350585503124e-14,7.542016747344137e-10,8.778810784564559e-07,0.0004178217638171956,8.934203698667504e-09,1.0035296403533937e-13,3.1731143230564676e-15,6.524403622854722e-08,3.7493657680461556e-06,8.144707520618181e-11,5.1756958878830874e-05,0.00011652551968517059,1.3111322592114768e-07,1.4971695374537963e-05,1.2876091993118717e-07,2.960950826015195e-07,1.518902977392917e-12,2.5013216558541626e-12,2.268495476708279e-07,4.418065714465011e-06,2.9886194516592852e-09,4.533431390512162e-09,9.80227662553407e-11
0.002178278648364833,0.6662639913955578,0.004930253948018713,0.006314454142216676,0.007343360229142339,0.011441339119828142,0.0,0.0,0.0003482987501439405,1.2407814126194131e-05,0.44238108057467784,0.08937130209560476,2.041960712972967e-06,1.993726023448938e-10,8.411821781714607e-09,3.466866837900054e-08,5.9740924224257365e-06,2.8542274585844004e-05,4.848708567753413e-07,6.121533493284097e-11,8.979210976222482e-08,5.744151955723532e-11,1.000521863832509e-08,4.755606847638315e-06,8.05273928459611e-09,4.346915066677664e-05,1.9891100756339185e-09,2.0188898712324752e-07,1.7950808017199182e-09,3.2323144135283785e-10,1.0359390409966599e-07,1.0596668054081119e-11,5.17170764176953e-09,4.392760175792621e-09,3.76,0.0,1.8602636146596167e-05,0.42463064386373334,0.5144897665091194,3.733377469599078e-05,8.886415154102201e-06,0.5319721890996228,3.0693310709346347e-13,4.039275796256078e-14,7.487385182101347e-10,8.650577486699292e-07,0.000413947037779309,8.774522436368795e-09,9.89047437206952e-14,3.1262671495950492e-15,6.436566260643344e-08,3.756645594788224e-06,8.03186189618355e-11,5.1080451305939253e-05,0.00011649721752599839,1.297191256289822e-07,1.4846769152367238e-05,1.273929844034211e-07,2.950475889451787e-07,1.5058675573999286e-12,2.473534736931479e-12,2.2444360419912277e-07,4.368966148371006e-06,2.9629341840032347e-09,4.553209455091871e-09,9.841800682713037e-11
