Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220)
6.018813802986461e-20,0.8894837856696007,1.8771119510093037e-21,5.35842376184613e-23,2.3716459865194733e-32,5.873527174973649e-17,0.0,0.0,1.2556477342246935e-18,3.913191014091514e-33,3.8913960459448165e-41,2.5522693260766267e-31,1.3951716280864399e-46,5.1531528152663975e-53,5.518080737032311e-34,4.143846642540567e-28,8.941050246848802e-20,7.208746089074028e-35,4.131915820687271e-71,1.011995586413514e-67,2.412158286267538e-47,1.0232498793267114e-63,1.2909192770155612e-16,2.693751453516468e-49,1.8146436788915756e-35,2.338884362831983e-66,1.7323941609093523e-50,7.131572352201909e-48,3.2876494931862752e-52,3.024366275003268e-52,4.307528426462309e-49,7.435677467243617e-74,1.1573279039410117e-63,5.5973285251376866e-80,3.76,0.0,0.8721596408222183,0.9999999999996287,6.418379603064091e-42,8.747934385351331e-33,1.257524846170188e-18,1.2909192770197136e-16,2.3880177765959453e-46,4.3154339093725966e-45,7.037791685360551e-34,5.873527174972902e-17,3.59872252366206e-33,4.6008611835565475e-34,6.547036343618295e-36,7.506277519732628e-35,6.591830616255497e-30,8.941050246815267e-20,2.1337553923281634e-33,2.505413299761019e-31,3.7118629250133526e-13,2.4504169946313612e-49,2.1796043896861237e-32,1.315873705368499e-48,1.8729462770851452e-61,1.7620729789931992e-49,9.581734946632785e-74,7.408269108877306e-50,4.74358251271443e-62,3.214063084396079e-48,8.3045423974933e-34,3.1675238719195843e-69,5.311456296721031e-37
1.2042856809972044e-19,0.889483785669601,3.755854768360321e-21,1.0721502975240802e-22,9.492764647074041e-32,1.1752157327510263e-16,0.0,0.0,2.5123863874185243e-18,1.5662962126461955e-32,3.115482972126586e-40,1.021572871215686e-30,1.116985626564438e-45,4.125655589749156e-52,2.2086703481468475e-33,1.6586185746075438e-27,1.7889868565152697e-19,2.88537787707286e-34,1.3238487255080702e-69,1.6205114719150337e-66,1.931193324518303e-46,1.6394570296861884e-62,2.582960117252206e-16,2.1566390790067028e-48,7.263303813433112e-35,3.7465700290128964e-65,1.3869686985412045e-49,5.711041841529434e-47,2.6327859956130768e-51,2.4219458890011374e-51,3.448641902945186e-48,1.1920012920850614e-72,1.853232533997801e-62,1.793356461790905e-78,3.76,0.0,0.8721596408222181,0.9999999999992573,5.13860633201677e-41,3.501453531635747e-32,2.5161422421648115e-18,2.5829601172688264e-16,1.911866238372438e-45,3.4549710959639084e-44,2.8169551662949156e-33,1.175215732750727e-16,1.4404268636641223e-32,1.8415434924428438e-33,2.620520744428726e-35,3.0044671999431863e-34,2.6384501271338e-29,1.788986856501847e-19,8.540582295925022e-33,1.002818249453851e-30,7.426950751931604e-13,1.961978838848563e-48,8.724097771709908e-32,1.0535051525420699e-47,3.0002014853052313e-60,1.410729798841342e-48,3.0699406332219773e-72,5.932585168554614e-49,7.598189926442161e-61,2.573204755450639e-47,3.323981185113625e-33,5.073936152898449e-68,2.1259865750057525e-36
2.4090942823943205e-19,0.889483785669601,7.513340442718935e-21,2.1447661404560864e-22,3.798342359232521e-31,2.350941763258349e-16,0.0,0.0,5.025863693804235e-18,6.267225045877128e-32,2.4933332365475292e-39,4.087622146770204e-30,8.939279760135779e-45,3.301778342779038e-51,8.83755831887433e-33,6.636634749089063e-27,3.578750520175517e-19,1.1545276193029293e-33,4.238934910029842e-68,2.593873708524739e-65,1.545541588690343e-45,2.6262800586251346e-61,5.167041797700598e-16,1.7259667098295917e-47,2.90626761447295e-34,5.997998430335218e-64,1.1099964869329147e-48,4.5711481879240094e-46,2.1072958781618837e-50,1.9385383383275914e-50,2.759961635166724e-47,1.9112197296785507e-71,2.9663789664432726e-61,5.742281415096148e-77,3.76,0.0,0.8721596408222178,0.9999999999985142,4.1124467929661e-40,1.4010374980973244e-31,5.033377034158634e-18,5.167041797767102e-16,1.5300740459652704e-44,2.765026912862089e-43,1.1271525056282569e-32,2.350941763257151e-16,5.763583697877341e-32,7.368572691187669e-33,1.0485496364605697e-34,1.2021782296909403e-33,1.0557237248934984e-28,3.5787505201218087e-19,3.417345380392034e-32,4.012579229074436e-30,1.4857126403597375e-12,1.570241465015509e-47,3.490775475037825e-31,8.43126735790159e-47,4.803114158336648e-59,1.1290125884021322e-47,9.829871201455898e-71,4.7484572516160615e-48,1.2163874310322593e-59,2.059345853787812e-46,1.3300254425711663e-32,8.123019306035406e-67,8.506874384360084e-36
4.8187114851885535e-19,0.8894837856696011,1.5028311950062484e-20,4.289997827332387e-22,1.5195842853330732e-30,4.702393824272992e-16,0.0,0.0,1.005281830656786e-17,2.5072981155347408e-31,1.9950454136833275e-38,1.6353150299748375e-29,7.152781997688124e-44,2.6419243298305043e-50,3.535598794733047e-32,2.6550860512717473e-26,7.158277847493886e-19,4.618867306076049e-33,1.3568783636005478e-66,4.15104242763215e-64,1.2366680927566334e-44,4.208862717350197e-60,1.0335205158497797e-15,1.3810356025223595e-46,1.1626962905437706e-33,9.59958770568273e-63,8.881658368187635e-48,3.657844662535074e-45,1.6862636394509392e-49,1.5512234174554088e-49,2.2083886430170644e-46,3.068150368371259e-70,4.747172116669801e-60,1.838096779223711e-75,3.76,0.0,0.872159640822217,0.9999999999970282,3.290582258802842e-39,5.60506229321808e-31,1.0067846618164584e-17,1.033520515876385e-15,1.224291708656311e-43,2.2124416343011298e-42,4.5093720943872435e-32,4.702393824268198e-16,2.30580878145819e-31,2.947908889062029e-32,4.194881320802791e-34,4.8094957281183954e-33,4.223582345545488e-28,7.158277847279019e-19,1.3671606760532399e-31,1.6052929750971331e-29,2.9717477698245996e-12,1.25645658906662e-46,1.396537495659532e-30,6.7463046178065524e-46,7.687216808744925e-58,9.03381606797784e-47,3.14652892805332e-69,3.7997216808156377e-47,1.946761687867627e-58,1.6477895696209125e-45,5.320967830250453e-32,1.3000609303350926e-65,3.4034307956939474e-35
9.637945890777018e-19,0.8894837856696012,3.005825559925485e-20,8.580461205134131e-22,6.078831910484841e-30,9.40529794630227e-16,0.0,0.0,2.010672753206392e-17,1.0030008714616978e-30,1.5961878768546156e-37,6.541792508130327e-29,5.722768932545659e-43,2.113740147587364e-49,1.4143546194936883e-31,1.0621208569517336e-25,1.4317332502122119e-18,1.8477013267802657e-32,4.342681594573011e-65,6.64234356585097e-63,9.894284129612971e-44,6.753377033149381e-59,2.0671531879693844e-15,1.1049333870512215e-45,4.6511636784750426e-33,1.536157349614722e-61,7.106001355669865e-47,2.9266462204064006e-44,1.3491817071791936e-48,1.2411358519236293e-48,1.766878666543044e-45,4.93954976449773e-69,7.596248099148998e-59,5.882816622968846e-74,3.76,0.0,0.8721596408222154,0.9999999999940561,2.6327157634873383e-38,2.2422073904462615e-30,2.0136785786249694e-17,2.0671531880758147e-15,9.79526365780869e-43,1.7701213666961826e-41,1.8039181338738757e-31,9.405297946283094e-16,9.223985785557214e-31,1.1792595249454672e-31,1.6780890933031007e-33,1.923954863009948e-32,1.6895704371839495e-27,1.4317332501262578e-18,5.469087782074358e-31,6.421694504535105e-29,5.943818025281154e-12,1.0052706501996689e-45,5.58660462628097e-30,5.397560041404235e-45,1.2301334505106354e-56,7.22773906706593e-46,1.0070445078039211e-67,3.0401597429708272e-46,3.115252204172528e-57,1.3183568236480968e-44,2.1285603560742944e-31,2.080399813372973e-64,1.3615848115056145e-34
1.9276414701953946e-18,0.8894837856696017,6.01181454356607e-20,1.716138797693422e-21,2.431631762062035e-29,1.88111061903608e-15,0.0,0.0,4.0214545982931257e-17,4.012166742141273e-30,1.2770109229904876e-36,2.616823490917833e-28,4.5784324922389234e-42,1.6910723959143662e-48,5.657648689109204e-31,4.248656306531815e-25,2.8635441811344565e-18,7.391138349480152e-32,1.3897654529669752e-63,1.0628290291511621e-61,7.915803078774314e-43,1.0864744217354397e-57,4.134418532049252e-15,8.839886738372449e-45,1.8605411772139873e-32,2.458030628248648e-60,5.685070963334428e-46,2.341465181953988e-43,1.0794136881589159e-47,9.929715326559041e-48,1.4135700380799258e-44,7.999207068093196e-68,1.2154615166776242e-57,1.8826464417383617e-72,3.76,0.0,0.8721596408222124,0.999999999988112,2.106272598663147e-37,8.969194521088372e-30,4.0274664122712777e-17,4.1344185324749905e-15,7.836582944223155e-42,1.4161643201663882e-40,7.216146108507527e-31,1.881110619028408e-15,3.68974445283626e-30,4.717230045009591e-31,6.712629515019418e-33,7.696132596648091e-32,6.75855675629718e-27,2.863544180790627e-18,2.1877241302700972e-30,2.568782326361583e-28,1.1887958522301589e-11,8.042586745291526e-45,2.23473278246069e-29,4.318254581737058e-44,1.9683565395044125e-55,5.782465745507195e-45,3.222790844757586e-66,2.4322807629186682e-45,4.984750353677924e-56,1.054735528683967e-43,8.514587881742518e-31,3.3288815882033626e-63,5.447374455954905e-34
3.855335232430781e-18,0.8894837856696025,1.2023793526055689e-19,3.432324158532079e-21,9.726725371624706e-29,3.762272267847774e-15,0.0,0.0,8.043018288416682e-17,1.6048993486855773e-29,1.0216329874920778e-35,1.0467506992620332e-27,3.6628329359316587e-41,1.3528900288352025e-47,2.263105518479689e-30,1.6994970987199866e-24,5.727166042965339e-18,2.956541327695746e-31,4.447421204818353e-62,1.700569697170717e-60,6.332792777051458e-42,1.7571810953966511e-56,8.268949219571624e-15,7.072077251032359e-44,7.442316122147078e-32,3.932992748941445e-59,4.548164724968525e-45,1.8732314303141533e-42,8.635582803240653e-47,7.944023674939372e-47,1.1308828737745734e-43,1.3104337469814146e-66,1.9447878847592443e-56,6.024700822224492e-71,3.76,0.0,0.8721596408222063,0.9999999999762237,1.6850580750759124e-36,3.5877508015881363e-29,8.055042079681034e-17,8.268949221274614e-15,6.269415170837346e-41,1.1329583468018726e-39,2.8866611353063796e-30,3.762272267817085e-15,1.475927810450018e-29,1.8869304075345394e-30,2.6851064370360086e-32,3.0785156606423747e-31,2.703477704880871e-26,5.727166041589992e-18,8.751074548718934e-30,1.027533835823598e-27,2.3776239460771756e-11,6.434238025147411e-44,8.939112996833729e-29,3.454686284924509e-43,3.1494848767185393e-54,4.62608238347197e-44,1.0313328165188607e-64,1.9458857994550735e-44,7.975878031151497e-55,8.43808451245442e-43,3.405904443148713e-30,5.326404081310408e-62,2.1796449976265953e-33
7.710722756901554e-18,0.8894837856696045,2.404775555186882e-19,6.86469490612396e-21,3.890730072971456e-28,7.524595565471116e-15,0.0,0.0,1.6086145668464155e-16,6.419662698892889e-29,8.173160895221265e-35,4.187045443078168e-27,2.930301128206561e-40,1.0823248682546093e-46,9.052514158726016e-30,6.798057545683973e-24,1.1454409766572676e-17,1.1826492314549538e-30,1.423202266447721e-60,2.7209461237615837e-59,5.066294348031953e-41,2.87158654273792e-55,1.653801059206691e-14,5.657728944363054e-43,2.976956730944743e-31,6.292905452605223e-58,3.6385749621098385e-44,1.4986088596178314e-41,6.908575563394743e-46,6.355319509445236e-46,9.047170375363028e-43,2.19437902818381e-65,3.1117001823173288e-55,1.927941418740485e-69,3.76,0.0,0.8721596408221942,0.999999999952447,1.3480624586173586e-35,1.4351149193899007e-28,1.6110193414969114e-16,1.6538010598878946e-14,5.015591670519483e-40,9.063774326156297e-39,1.1547913736115456e-29,7.524595565348363e-15,5.903771309431869e-29,7.547798408296863e-30,1.074053502472762e-31,1.2314187823222588e-30,1.081402082419108e-25,1.1454409761071235e-17,3.5004654170028745e-29,4.110177154202845e-27,4.75528011154293e-11,5.147457883338548e-43,3.5756815723408294e-28,2.7637820727944405e-42,5.039267315838119e-53,3.7009098020181314e-43,3.3003285903435517e-63,1.556733115329407e-43,1.2761626804358156e-53,6.750547721942105e-42,1.3623756336564324e-29,8.522401438427175e-61,8.723875801535382e-33
1.54214978058431e-17,0.8894837856696085,4.809569584683128e-19,1.3729436504966105e-20,1.5563002215233005e-27,1.5049242160717618e-14,0.0,0.0,3.217240042776053e-16,2.567878140374333e-28,6.53856751069516e-34,1.6748267383640867e-26,2.344254817867727e-39,8.658650329901068e-46,3.621024079186282e-29,2.7192368468751196e-23,2.2908897213569632e-17,4.7307863481907404e-30,4.5542912188876965e-59,4.353541508309371e-58,4.0530595291027525e-40,4.786741253462228e-54,3.3076133326859655e-14,4.526210010695655e-42,1.1907887481485405e-30,1.0068748950829014e-56,2.910877242398101e-43,1.1988965756800757e-40,5.526904179284486e-45,5.0842958396323454e-45,7.237779271428248e-42,3.8235113963809225e-64,4.9787519441200146e-54,6.169471998548928e-68,3.76,0.0,0.87215964082217,0.9999999999048937,1.078456366175038e-34,5.740488875151997e-28,3.2220496087419533e-16,3.3076133354107927e-14,4.0124971611085e-39,7.251062462116895e-38,4.6201103815483225e-29,1.50492421602266e-14,2.361520544125527e-28,3.019134717749929e-29,4.2962358761486886e-31,4.925700113988598e-30,4.325630329879412e-25,2.290889719156376e-17,1.4001932796724152e-28,1.644079223882735e-26,9.510592353561316e-11,4.117993309278294e-42,1.4302799035984772e-27,2.211038870822477e-41,8.062900853858208e-52,2.960745367552229e-42,1.0561153099730552e-61,1.2453962822357217e-42,2.0418780382182168e-52,5.400470218904366e-41,5.449530233008962e-29,1.3635966463057903e-59,3.493733786695268e-32
3.0843047903726185e-17,0.889483785669616,9.619164141010617e-19,2.7458920117284826e-20,6.225218930279264e-27,3.0098535351209885e-14,0.0,0.0,6.434490994315901e-16,1.0271538682621286e-27,5.230869520247644e-33,6.699324330871259e-26,1.8754094259139413e-38,6.926940821975772e-45,1.4484133137438517e-28,1.087697503179848e-22,4.58178721066927e-17,1.892451640969344e-29,1.4590948204602308e-57,6.965688656636349e-57,3.242457243521704e-39,8.468711647374136e-53,6.615237875565384e-14,3.6209787468521496e-41,4.7631670987744635e-30,1.611009966142727e-55,2.3287087026110956e-42,9.591210585798e-40,4.4215408347844853e-44,4.067452770952527e-44,5.790240632510333e-41,7.117564344324054e-63,7.96602842879241e-53,1.9742405586622897e-66,3.76,0.0,0.8721596408221215,0.9999999998097872,8.627676523662828e-34,2.296201389554799e-27,6.444110143981741e-16,6.615237886464725e-14,3.210007276386352e-38,5.80086713856066e-37,1.8487859684489155e-28,3.00985353492458e-14,9.446106271444836e-28,1.2076569569779235e-28,1.718498732395665e-30,1.970285001312463e-29,1.7302565313393883e-24,4.5817872018668956e-17,5.600787291155975e-28,6.576333619832875e-26,1.902121648194563e-10,3.2944054759106143e-41,5.721134163016997e-27,1.7688363730006556e-40,1.2900699600013324e-50,2.3686032527990825e-41,3.3795851362484774e-60,9.963209411388257e-42,3.267019029522457e-51,4.320388985859074e-40,2.179817621265353e-28,2.1817646425613817e-58,1.4008296509326461e-31
6.168614809949236e-17,0.8894837856696312,1.9238379243009704e-18,5.491788900046708e-20,2.4900925085375512e-26,6.019712173219148e-14,0.0,0.0,1.286899289611789e-15,4.108620696824294e-27,4.184701811017004e-32,2.679733411924613e-25,1.500329778151083e-37,5.541560887921332e-44,5.793660610498011e-28,4.350795531211858e-22,9.163582188945547e-17,7.570874504935051e-29,4.669286119952391e-56,1.1145119885397574e-55,2.593969642818006e-38,1.5849188790084358e-51,1.3230486945007698e-13,2.8967872866914268e-40,1.905269256438185e-29,2.577630801877864e-54,1.862969724907272e-41,7.672983706041355e-39,3.537239664164001e-43,3.253968666640653e-43,4.632199435135238e-40,1.458787465418932e-61,1.27456657284178e-51,6.317585054797553e-65,3.76,0.0,0.8721596408220246,0.999999999619574,6.902151451936309e-33,9.184817236920405e-27,1.2888231217460146e-15,1.3230486988605115e-13,2.5680096682602144e-37,4.6407005277396006e-36,7.4010502123831455e-28,6.01971217243351e-14,3.778447370918791e-27,4.830633959553477e-28,6.874003762864249e-30,7.881149586822756e-29,6.92103491884048e-24,9.163582153736e-17,2.240317708312495e-27,2.6305367926864776e-25,3.8042463316104477e-10,2.635528755982528e-40,2.28845657434779e-26,1.4150711950054218e-39,2.0641165228972165e-49,1.8948853031208866e-40,1.081469772967479e-58,7.970583180084865e-41,5.227241702199292e-50,3.4563163036340825e-39,8.719281448179568e-28,3.490831674803226e-57,5.629986420383624e-31
1.233723484910247e-16,0.8894837856696616,3.847691340441729e-18,1.0983583340106763e-19,9.960390527686224e-26,1.2039429449414293e-13,0.0,0.0,2.573799669461104e-15,1.6434493231215965e-26,3.347763910954304e-31,1.071894263957309e-24,1.2002647315188804e-36,4.43325201384414e-43,2.3174657084051314e-27,1.740319307885217e-21,1.8327172144104796e-16,3.0291983803083362e-28,1.4941750599266e-54,1.7832207012703428e-54,2.0751772532934294e-37,3.2687003315646367e-50,2.646098501862623e-13,2.317431535253319e-39,7.621081825129406e-29,4.1242427741171586e-53,1.4903768839928768e-40,6.138393132169747e-38,2.8297945295169407e-42,2.6031775295347516e-42,3.705762388510738e-39,3.35798238230384e-60,2.0393081320164832e-50,2.0216296835919724e-63,3.76,0.0,0.8721596408218307,0.999999999239148,5.521725247209201e-32,3.6739292302698804e-26,2.577647337641224e-15,2.6460985193016e-13,2.054409318501818e-36,3.712563067882768e-35,2.965139517771238e-27,1.2039429446271733e-13,1.511379955513793e-26,1.932254803653669e-27,2.749603327322565e-29,3.1524614871470113e-28,2.7684157219920643e-23,1.8327172003266461e-16,8.96127607578276e-27,1.0522153859370037e-24,7.608495129398401e-10,2.108424825051155e-39,9.15383211098146e-26,1.1320577723498587e-38,3.3025898674337984e-48,1.5159091906487383e-39,3.46070695791878e-57,6.3764727877330915e-40,8.363595462933698e-49,2.7650550739181584e-38,3.4877146974825246e-27,5.585338045528187e-56,2.273324566621967e-30
2.467447492740894e-16,0.8894837856697225,7.695439755713393e-18,2.1967174873966706e-19,3.984168806326554e-25,2.407886400179988e-13,0.0,0.0,5.147600427115405e-15,6.57379937835986e-26,2.678212088357856e-30,4.287580160385754e-24,9.60212171261336e-36,3.546602950667568e-42,9.26986570683789e-27,6.961279355953364e-21,3.6654352048850364e-16,1.2123570598764987e-27,4.781363154490376e-53,2.8531545835521145e-53,1.6601424179906073e-36,7.574680015427383e-49,5.292198090479896e-13,1.8539458949068018e-38,3.048433662341123e-28,6.5988843727857314e-52,1.1923019471233556e-39,4.910717088463166e-37,2.263836742326025e-41,2.0825430881465238e-41,2.9646111569692285e-38,8.649319753586352e-59,3.2628942910589087e-49,6.4692190824411505e-62,3.76,0.0,0.8721596408214429,0.9999999984782958,4.417381819959015e-31,1.4695721590165785e-25,5.155295774229762e-15,5.292198160235825e-13,1.6435281604102327e-35,2.9700513828748983e-34,1.1898302250559919e-26,2.4078863989229645e-13,6.04552211376878e-26,7.729021602305813e-27,1.0998417397801362e-28,1.2609847142243464e-27,1.1073666362947457e-22,3.665435148549643e-16,3.5845112058835456e-26,4.208862880764212e-24,1.5216990448799714e-09,1.6867407004064727e-38,3.661534003355035e-25,9.056465087428064e-38,5.284145767733914e-47,1.212727520257581e-38,1.1074265838094332e-55,5.101180700885009e-39,1.3381758884684374e-47,2.212044847587949e-37,1.395086243103944e-26,8.936549224719069e-55,9.263929741774849e-30
3.7011715005715406e-16,0.8894837856697833,1.1543229754001561e-17,3.2950769061611913e-19,8.46637614352172e-25,3.611829855418077e-13,0.0,0.0,7.721401182725375e-15,1.3969324979410777e-25,7.658013363671332e-30,9.111111250016494e-24,2.7456069877605096e-35,1.01410688352516e-41,1.9698466361308286e-26,1.4792719884034052e-20,5.498153194802328e-16,2.5772538104953033e-27,2.2357671436015973e-52,1.050150512622994e-52,4.746970178028881e-36,3.15940202436175e-48,7.938297652990735e-13,5.301127013672184e-38,6.4779220836897445e-28,2.5158410679702847e-51,3.4092387010748946e-39,1.4578693665808638e-36,6.720766272061024e-41,6.182550720867482e-41,8.476936074951636e-38,3.8647983841690345e-58,1.2009618797999901e-48,3.026445160451247e-61,3.76,0.0,0.8721596408210551,0.9999999977174439,1.2630952317065792e-30,3.122841129512246e-25,7.732944215616422e-15,7.938297801222098e-13,4.6994639387057916e-35,8.492491197037795e-34,2.53393258635822e-26,3.6118298527469017e-13,1.2846736235315204e-25,1.642417233763341e-26,2.337164002375413e-28,2.679592354642481e-27,2.353154315337047e-22,5.498153075089546e-16,7.617086489669294e-26,8.94383445646114e-24,2.2825483492027117e-09,4.880638659040444e-38,7.780760476733241e-25,2.5918392284151375e-37,2.0145807159714044e-46,3.467642619900788e-38,5.180788449146709e-55,1.512985925914849e-38,5.076850215548539e-47,6.325066285398518e-37,2.9645584269934666e-26,3.407060404702006e-54,1.9936463282233703e-29
6.168619516232834e-16,0.889483785669905,1.9238976082854967e-17,5.491796805240684e-19,2.3407160628269327e-24,6.019716765892374e-13,0.0,0.0,1.2869002685768e-14,3.862107834438716e-25,3.519338690451252e-29,2.518956334550392e-23,1.2617791555662996e-34,4.660459009012184e-41,5.446046990803253e-26,4.089752239552217e-20,9.16358917240808e-16,7.13244137116155e-27,3.268240308325586e-51,8.079948662586403e-52,2.1815313424347103e-35,4.1968638431885135e-47,1.3230496673586676e-12,2.4362012133809125e-37,1.7909550499365524e-27,2.0689165311218446e-50,1.566759591804916e-38,6.828968440056521e-36,3.1481488662471025e-40,2.8960374324679656e-40,3.895685592004455e-37,5.13424439225412e-57,9.240301830226056e-48,4.420298036237077e-60,3.76,0.0,0.8721596408202796,0.9999999961957411,5.804716936987951e-30,8.63373800718517e-25,1.2888241117582268e-14,1.323049708340283e-12,2.159699456953159e-34,3.9028334190890995e-33,7.045095364366552e-26,6.019716758507358e-13,3.5517454273516444e-25,4.5408009191171896e-26,6.461572260664565e-28,7.40828245728745e-27,6.505780109455233e-22,9.163588841436986e-16,2.105900188860883e-25,2.4727073926370882e-23,3.804246047379174e-09,2.256813338572222e-37,2.1511516121683403e-24,1.1916554702446767e-36,1.6566619809505052e-45,1.5935992269545708e-37,7.566835561405056e-54,7.083840200860601e-38,4.075546840523158e-46,2.9067656802837307e-36,8.196132020188681e-26,2.8017511560241213e-53,5.690504410790454e-29
8.389322730327999e-16,0.8894837856700145,2.616528213490795e-17,7.468845571912312e-19,4.168135932750464e-24,8.186814985317721e-13,0.0,0.0,1.750184403190109e-14,6.877269998896572e-25,7.921996200711313e-29,4.485517208171764e-23,2.840252381979502e-34,1.0490646913909532e-40,9.697796349899802e-26,7.282637145575434e-20,1.2462481550453069e-15,1.2709136790728592e-26,1.170519769202756e-50,2.2252499681358518e-51,4.910605297922769e-35,1.4786432492448522e-46,1.7993475707772482e-12,5.483864578999153e-37,3.18916037396435e-27,6.034146328317431e-50,3.526760211934882e-38,1.5758539030731853e-35,7.264673331484216e-40,6.6829007276395186e-40,8.769149839243138e-37,1.794495064265317e-56,2.544815407157527e-47,1.5826194946808005e-59,3.76,0.0,0.8721596408195816,0.9999999948262093,1.306635989348491e-29,1.5374129866309965e-24,1.752800834485443e-14,1.799347643753365e-12,4.8614622143523755e-34,8.785238613759646e-33,1.259187393665939e-25,8.186814972167199e-13,6.324606949771569e-25,8.085821255445796e-26,1.1506146853081124e-27,1.3191953063550822e-26,1.158486714846297e-21,1.246248096109108e-15,3.7499839676350895e-25,4.4031593895804226e-23,5.173773240301354e-09,5.121533902342006e-37,3.8305637915704754e-24,2.6840283187458817e-36,4.831725549745938e-45,3.587175164423239e-37,2.7091877771064866e-53,1.6336973044871746e-37,1.1626706957633873e-45,6.543100468112815e-36,1.4594882252932898e-25,8.171432104814652e-53,1.0343994698546541e-28
1.0610025944423164e-15,0.8894837856701239,3.30917304003103e-17,9.445895246261841e-19,6.506541192554721e-24,1.0353913204741462e-12,0.0,0.0,2.2134685371042637e-14,1.073551572562556e-24,1.4973088415226497e-28,7.00195918958378e-23,5.368262095043843e-34,1.9828005942895603e-40,1.5138397115504638e-25,1.1368299409138462e-19,1.5761373926592792e-15,1.985232721708981e-26,3.092864526782038e-50,5.011929127043516e-51,9.281363733693992e-35,3.788541016205398e-46,2.2756454652674976e-12,1.0364860981873403e-36,4.9783243755285786e-27,1.380747589879109e-49,6.665806410157294e-38,3.0342115155289723e-35,1.3987689267448479e-39,1.2867521532540605e-39,1.657426496999281e-36,4.674126190925879e-56,5.731685425648483e-47,4.182149043319504e-59,3.76,0.0,0.8721596408188836,0.9999999934566782,2.469627083365051e-29,2.3999234151919952e-24,2.2167775588536123e-14,2.275645579184247e-12,9.188480648519219e-34,1.6604671993031215e-32,1.9729559727990657e-25,1.0353913184213309e-12,9.872801615708026e-25,1.2622081200261473e-25,1.7961259118542124e-27,2.0592819822575795e-26,1.8084141372070124e-21,1.576137300658959e-15,5.853777300000243e-25,6.873394078968668e-23,6.543299654779384e-09,9.739829064714126e-37,5.9795642434383796e-24,5.075329521199734e-36,1.1055931536296355e-44,6.7799930209417864e-37,7.159159068314253e-53,3.144219910511837e-37,2.6607286973567605e-45,1.2366885712357442e-35,2.2782816062850714e-25,1.8697840920623998e-52,1.6479272255659015e-28
1.283072915851833e-15,0.8894837856702333,4.001831300144465e-17,1.142294577803525e-18,9.32763055083767e-24,1.2521011424163683e-12,0.0,0.0,2.6767526703579936e-14,1.5390143233989631e-24,2.502694884595901e-28,1.0037822810464129e-22,8.972846661186965e-34,3.3141760061819095e-40,2.1701994013975823e-25,1.6297284479022318e-19,1.9060266300932956e-15,2.847777248420203e-26,7.00782645724163e-50,9.632799154101481e-51,1.5513447308296443e-34,8.536937070146933e-46,2.751943351323991e-12,1.7324471663926486e-36,7.13679027169389e-27,2.7305570719373833e-49,1.1141642469153433e-37,5.158905898016771e-35,2.3782511456350665e-39,2.187795127413306e-39,2.7703256295458154e-36,1.0462426945218885e-55,1.1016150573410781e-46,9.474402183850274e-59,3.76,0.0,0.8721596408181856,0.999999992087148,4.127887947347946e-29,3.440464908427171e-24,2.6807542847718375e-14,2.7519435146319426e-12,1.5358197598803707e-33,2.7754077661168495e-32,2.8384146955147824e-25,1.252101139473508e-12,1.4153380751094638e-24,1.8094671990133703e-25,2.5748773939641845e-27,2.952129870011043e-26,2.5924932899215445e-21,1.90602649820403e-15,8.391814893852674e-25,9.85351073264591e-23,7.912825333934795e-09,1.6373438978248305e-36,8.572140588097899e-24,8.486888789608039e-36,2.1863902142843169e-44,1.1332498589288086e-36,1.6218630932241674e-52,5.34384703493383e-37,5.219639215258344e-45,2.067077993257954e-35,3.266082309869246e-25,3.6976349395059725e-52,2.407809746107129e-28
