Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128)
1.8886840109179583e-08,0.7758286117885845,1.0378684972934044e-06,1.584130864161424e-08,2.1522325687250876e-08,7.13820450231144e-07,0.0,0.0,3.713605951856184e-08,8.519630125758714e-12,1.9234713595328492e-08,5.300064233983696e-07,9.627875252066536e-14,4.714224514916443e-19,1.4170876513171575e-12,7.695926534304319e-07,2.5886200474145365e-08,9.73125496585296e-09,1.4167014574409575e-17,5.553747421281508e-23,3.2638636840574985e-14,1.6518472591828858e-13,1.2909195498304403e-06,2.856378405826705e-17,1.9011266414647606e-13,2.8939310231114077e-18,5.771235464546383e-20,1.4092179400413679e-14,6.408328780987379e-18,1.9582664830171574e-18,4.431021966602648e-16,3.5453522888337676e-22,5.164345309174933e-22,3.0704908268772573e-24,3.76,0.0,0.8990146656722112,0.9989714942398145,5.315161264788774e-09,1.4500400959669172e-10,1.1604932000519013e-07,2.676269289728931e-06,4.985554028383014e-13,5.534699781292723e-13,3.145488218137561e-08,6.398118692056199e-07,6.610444420938291e-11,1.0056462722442498e-11,5.545256692347188e-14,2.4359941288698568e-14,1.1142722567082434e-08,1.0719818470997224e-09,2.0260365234138304e-12,3.674098318464182e-10,0.0010278601437991783
1.9270955065837e-08,0.7758286245905233,1.0855724522760248e-06,1.672156755367643e-08,2.2652058430592714e-08,7.311304221091158e-07,0.0,0.0,3.793199175201545e-08,8.87383875171745e-12,2.013111505956946e-08,5.555150866914117e-07,1.0463338213509446e-13,5.422134808268646e-19,1.530964943031859e-12,7.853162457262976e-07,2.7073260999926435e-08,1.0184795711747969e-08,1.5311266544229038e-17,6.412208690620156e-23,3.4997038615443005e-14,1.7650245767347594e-13,1.3009622685239969e-06,3.147478411888989e-17,2.0196468181590908e-13,3.170394373820871e-18,6.174893683454139e-20,1.537042600055564e-14,7.174995996918465e-18,2.1831124073672432e-18,4.800519861289601e-16,3.915177647861521e-22,5.615763227542403e-22,3.5724525865716834e-24,3.76,0.0,0.8990145922290632,0.9989714650219386,5.62552957621586e-09,1.5509567454298822e-10,1.2179151831989018e-07,2.730737982992866e-06,5.216388518700373e-13,5.677924443928644e-13,3.2128825612403024e-08,6.525513247236529e-07,7.015056146155002e-11,1.0658166587338259e-11,5.774279946049357e-14,2.4873720998715004e-14,1.1573269011428025e-08,1.1144920336903018e-09,2.1298079267310626e-12,3.8239972463789265e-10,0.0010278601143572815
1.9655070022494415e-08,0.7758286374663639,1.1341549061640053e-06,1.7629723525377225e-08,2.381358503411191e-08,7.486098394941384e-07,0.0,0.0,3.873037453310448e-08,9.235538530823811e-12,2.1045504447386063e-08,5.815606644872483e-07,1.135358501488923e-13,6.21819761201257e-19,1.6513819016285454e-12,8.00793650594813e-07,2.828373532849112e-08,1.0647439960087816e-08,1.6517024591846318e-17,7.378240254993587e-23,3.74574756901298e-14,1.8824685339307807e-13,1.3106765410468836e-06,3.4616496742285374e-17,2.1423947887435145e-13,3.4654455593100744e-18,6.601203980984753e-20,1.672975142749246e-14,8.012649863128914e-18,2.4277298868744224e-18,5.191581034901364e-16,4.312768687780058e-22,6.098354311989347e-22,4.143604476609126e-24,3.76,0.0,0.8990145185884099,0.9989714352191595,5.947310572505875e-09,1.656442482757919e-10,1.2773096215826778e-07,2.7852089844905714e-06,5.450793594083518e-13,5.819776380223581e-13,3.279257689041424e-08,6.652800587896919e-07,7.438594585579144e-11,1.1286713405539871e-11,6.007676576481812e-14,2.5387112250166778e-14,1.2010926206704068e-08,1.1580492269284772e-09,2.2373192198937603e-12,3.9768501613369277e-10,0.001027860084305865
2.003918497915183e-08,0.7758286504149743,1.1835961448473525e-06,1.8565930271052518e-08,2.5006931808947452e-08,7.662614059136041e-07,0.0,0.0,3.9531245746271e-08,9.604751503253367e-12,2.1977596841517625e-08,6.08135009686471e-07,1.2300975360250208e-13,7.110949277725856e-19,1.7785186778381048e-12,8.160229721415967e-07,2.9517243875789044e-08,1.111904366049838e-08,1.7785804469624552e-17,8.462152001214965e-23,4.0020867206929725e-14,2.004167491094599e-13,1.3200733671704695e-06,3.800211140073638e-17,2.2693847237231275e-13,3.7797709148103816e-18,7.051323720734506e-20,1.8172903551427453e-14,8.925899921721659e-18,2.6933085620091355e-18,5.604892485653337e-16,4.739341425095749e-22,6.6138642859750025e-22,4.7917116192758e-24,3.76,0.0,0.8990144447473674,0.9989714048397671,6.280692170350428e-09,1.7665858262479266e-10,1.338705239189316e-07,2.8396823417145454e-06,5.688614149253177e-13,5.96020622384396e-13,3.344602908464652e-08,6.779980804244545e-07,7.881684883113235e-11,1.1942855844663188e-11,6.245430784460192e-14,2.5900115252183427e-14,1.245563950155355e-08,1.2026560224234416e-09,2.3486307447626978e-12,4.1326545765768657e-10,0.001027860053652449
2.0423299935809246e-08,0.7758286634352121,1.2338763974930964e-06,1.953033104048175e-08,2.6232114905366954e-08,7.840877585627247e-07,0.0,0.0,4.033464231465122e-08,9.981500059685504e-12,2.292710539656732e-08,6.352298984005707e-07,1.3307904843994487e-13,8.109484368631721e-19,1.912550881272302e-12,8.310027542721043e-07,3.077340457532934e-08,1.1599461785209313e-08,1.9119097448840148e-17,9.674925452962005e-23,4.2688041958702e-14,2.1301046268152672e-13,1.3291633685093872e-06,4.164527530263005e-17,2.4006276353319207e-13,4.11405529291693e-18,7.526470305074852e-20,1.9702614880014064e-14,9.919516772859483e-18,2.981072848333246e-18,6.041140172048742e-16,5.196117409714482e-22,7.164129345174353e-22,5.52520704554182e-24,3.76,0.0,0.8990143707031195,0.9989713738921198,6.625862125606613e-09,1.881473842610395e-10,1.402130087984755e-07,2.8941581021637035e-06,5.929695666557306e-13,6.099169344260384e-13,3.40890955004366e-08,6.907053986410418e-07,8.344961333441309e-11,1.262734803323698e-11,6.487526816261443e-14,2.641273021417099e-14,1.2907354607406097e-08,1.24831456133099e-09,2.4638015066703636e-12,4.291408007437663e-10,0.001027860022405191
2.080741489246666e-08,0.7758286765259265,1.2849758664037142e-06,2.052305888392759e-08,2.748914073863955e-08,8.020914684513563e-07,0.0,0.0,4.114060020394381e-08,1.036580693214556e-11,2.3893741829156835e-08,6.628370455424785e-07,1.4376803030741283e-13,9.223469448210546e-19,2.053649337752288e-12,8.457319516705785e-07,3.205183352334146e-08,1.2088548576992021e-08,2.051836969055968e-17,1.1028234102645006e-22,4.545974072630409e-14,2.2602581554002159e-13,1.337956801882944e-06,4.55600971334497e-17,2.5361314732812435e-13,4.4689813527563846e-18,8.027923223184143e-20,2.132159978343567e-14,1.0998431240464139e-17,3.292281322575454e-18,6.5010085138246345e-16,5.6843222084423e-22,7.751080827427015e-22,6.353230357569481e-24,3.76,0.0,0.8990142964529166,0.9989713423846281,6.983008040469532e-09,2.0011921387505473e-10,1.4676115517193412e-07,2.948636313324699e-06,6.173884460641613e-13,6.236625579990513e-13,3.472170836827311e-08,7.034020224449466e-07,8.829067168117423e-11,1.3340945042189226e-11,6.733948963501188e-14,2.692495734576183e-14,1.3366017596110848e-08,1.2950265512116899e-09,2.5828891780369387e-12,4.4531079713571966e-10,0.0010278599905731345
2.1191529849124077e-08,0.7758286896859607,1.3368747548108263e-06,2.1544236912884273e-08,2.8778006398663614e-08,8.202750406271015e-07,0.0,0.0,4.194915442725933e-08,1.0757695184890017e-11,2.4877216875507135e-08,6.909481193999086e-07,1.5510131509354142e-13,1.046315578708624e-18,2.2019798674968957e-12,8.602099023046662e-07,3.3352145581001494e-08,1.2586157780623691e-08,2.1985061699790954e-17,1.2534463203302447e-22,4.833661872368175e-14,2.3946015474076794e-13,1.3464635721914503e-06,4.976115050255576e-17,2.675901221507116e-13,4.845228886021924e-18,8.557026049171966e-20,2.3032551873204196e-14,1.2167733363432251e-17,3.62822606806346e-18,6.985179913121774e-16,6.20518394036337e-22,8.376750025464277e-22,7.285667316194749e-24,3.76,0.0,0.8990142219940752,0.998971310325744,7.352317368372843e-09,2.125824855925687e-10,1.5351763503064958e-07,3.003117022654221e-06,6.421027903569385e-13,6.372538984416971e-13,3.534381760130905e-08,7.16087960834059e-07,9.334654342821213e-11,1.4084402382329037e-11,6.984681563011256e-14,2.7436796856774143e-14,1.3831574897584778e-08,1.3427932860227997e-09,2.7059501034095786e-12,4.617751987871035e-10,0.0010278599581652645
2.1575644805781493e-08,0.7758287029141528,1.3895532927145091e-06,2.2593978556504362e-08,3.0098700043972743e-08,8.386409144690512e-07,0.0,0.0,4.27603390508755e-08,1.115718820534367e-11,2.587724071816182e-08,7.195547552447596e-07,1.6710381926515255e-13,1.1839390935581813e-18,2.3577030837825882e-12,8.744363013827956e-07,3.4673954935987793e-08,1.3092142858745477e-08,2.352058785829103e-17,1.4206728989791503e-22,5.131924813210679e-14,2.5331037521139647e-13,1.3546932448255268e-06,5.4263477098737145e-17,2.8199389955892156e-13,5.243474179896737e-18,9.115188384748731e-20,2.48381415338594e-14,1.3432671221622686e-17,3.9902319825085906e-18,7.494334295785744e-16,6.759931866463511e-22,9.043273137167303e-22,8.333190310966639e-24,3.76,0.0,0.899014147323978,0.9989712777239456,7.73397741678188e-09,2.255454666119506e-10,1.604850544729848e-07,3.0576002775622408e-06,6.670974631482668e-13,6.506877583702055e-13,3.595538961807437e-08,7.287632227986745e-07,9.86238332596629e-11,1.4858475517817567e-11,7.239708996717052e-14,2.7948248957200938e-14,1.4303973297476421e-08,1.3916156652793902e-09,2.8330393058196326e-12,4.785337578611182e-10,0.0010278599251900857
2.2343874719096324e-08,0.7758287295703533,1.4971705085191857e-06,2.4779559489349094e-08,3.2835481489707864e-08,8.759289986949675e-07,0.0,0.0,4.4390731072241316e-08,1.1979083661153275e-11,2.7925775039932143e-08,7.78221161979505e-07,1.932175352693436e-13,1.504793736850246e-18,2.6919429774306472e-12,9.021348686796763e-07,3.7380521928609114e-08,1.4128654234626251e-08,2.6803667429107965e-17,1.8105600002820208e-22,5.760365063474009e-14,2.822439133188679e-13,1.3703579312851943e-06,6.423447328288963e-17,3.120813328804123e-13,6.108642206867819e-18,1.0324671195432137e-19,2.8743785616302655e-14,1.6271228132476816e-17,4.797886497919986e-18,8.59029677192944e-16,7.97600110215588e-22,1.0507981364389306e-21,1.0820367906769594e-23,3.76,0.0,0.8990139973398732,0.9989712109255843,8.535098173736785e-09,2.530028904652015e-10,1.7506281043123446e-07,3.1665746134279956e-06,7.178679883824984e-13,6.770720992702304e-13,3.714686372485087e-08,7.540817533776652e-07,1.0986949901871927e-10,1.650148803218996e-11,7.762586119150962e-14,2.896999176715677e-14,1.52690822998934e-08,1.4924290904172666e-09,3.099516075754376e-12,5.129323579773146e-10,0.0010278598575726725
2.303528164107967e-08,0.7758287537823523,1.596495429308799e-06,2.6845218386727586e-08,3.5407147923037165e-08,9.101348875241813e-07,0.0,0.0,4.586740247718143e-08,1.2745038799571915e-11,2.982314747557831e-08,8.32631589031278e-07,2.1926402367438525e-13,1.852399697032574e-18,3.019540559378314e-12,9.262066866217363e-07,3.988608641356638e-08,1.50886909269891e-08,3.0007493693769996e-17,2.2329622095133494e-22,6.362541618093954e-14,3.096667938017863e-13,1.3835978970774085e-06,7.439930111083624e-17,3.4061628294094164e-13,6.969218131299695e-18,1.1528147280810775e-19,3.2608760983163854e-14,1.9208837779169294e-17,5.6278415788439496e-18,9.66886005180217e-16,9.198662871261514e-22,1.198969983874852e-21,1.357707148827473e-23,3.76,0.0,0.8990138616067562,0.9989711490354856,9.300222389669995e-09,2.795035046980954e-10,1.8892901945469578e-07,3.2646606957041136e-06,7.643715576304578e-13,7.002546903750544e-13,3.818311605979656e-08,7.768320075623701e-07,1.208157753651857e-10,1.809246689620081e-11,8.247708100706002e-14,2.988823746206249e-14,1.6160550313944785e-08,1.5867730574509506e-09,3.3536471020715328e-12,5.448946344564576e-10,0.0010278597948632179
2.3726688563063015e-08,0.7758287781970957,1.698042530317879e-06,2.9004771090766635e-08,3.808138321363646e-08,9.44966413639919e-07,0.0,0.0,4.7353083676896014e-08,1.3536010933209956e-11,3.1769644626978114e-08,8.88517292443842e-07,2.478779192720833e-13,2.263939405870245e-18,3.373333211338265e-12,9.494725949654918e-07,4.245532273152965e-08,1.607359341973891e-08,3.345511074540796e-17,2.7330896937049263e-22,6.999520051599797e-14,3.38370530183142e-13,1.3960745289758559e-06,8.579584922362948e-17,3.7052528649859103e-13,7.911364674713985e-18,1.2850907715770036e-19,3.682060132417931e-14,2.2544992837183864e-17,6.564259360117596e-18,1.083878495748825e-15,1.0550148548340265e-21,1.3642352312961134e-21,1.6913034268219068e-23,3.76,0.0,0.8990137251514168,0.9989710855182258,1.010826917963652e-08,3.077450363072488e-10,2.0351625259840196e-07,3.3627557592517343e-06,8.115555990557532e-13,7.228931566082258e-13,3.918534818010709e-08,7.995478096023956e-07,1.325858331812409e-10,1.979433973510295e-11,8.74650450087193e-14,3.0805231220104326e-14,1.7073371912414278e-08,1.6845351353020822e-09,3.6216259782646354e-12,5.778061361958421e-10,0.0010278597304507044
2.441809548504636e-08,0.7758288028078439,1.8017002582565376e-06,3.125856122658064e-08,4.085784207523085e-08,9.8043548922533e-07,0.0,0.0,4.8847940141955366e-08,1.4352146973825077e-11,3.3763602563896656e-08,9.458297783534304e-07,2.792127793782277e-13,2.748002816376157e-18,3.7540498680164195e-12,9.719407747202589e-07,4.508601738927401e-08,1.7082520330002852e-08,3.7153786092315986e-17,3.3214652991395306e-22,7.671369125484248e-14,3.6832358637435924e-13,1.4078328154787115e-06,9.852907862900553e-17,4.018004906887684e-13,8.938828489902301e-18,1.4303792283932752e-19,4.139376939839889e-14,2.6315807409168434e-17,7.61595066251643e-18,1.2103894024200729e-15,1.203750370092674e-21,1.5482887767132786e-21,2.0924558097986704e-23,3.76,0.0,0.8990135879608926,0.9989710204227971,1.0960325367447916e-08,3.377704078682998e-10,2.188374065303677e-07,3.460860076976656e-06,8.593385427146394e-13,7.449804269043944e-13,4.015382714906955e-08,8.222292116554517e-07,1.452209967383217e-10,2.161145238997296e-11,9.258885849482313e-14,3.172097427171825e-14,1.800724930948909e-08,1.7857085574429498e-09,3.9037270525295146e-12,6.116654253754603e-10,0.0010278596643865411
2.5109502407029706e-08,0.7758288276079442,1.9073588310357033e-06,3.360684971862025e-08,4.373611209217776e-08,1.016553379654821e-06,0.0,0.0,5.0352128105318304e-08,1.5193596528815628e-11,3.580337654486381e-08,1.0045210092358453e-06,3.1342373031835933e-13,3.313854596382155e-18,4.162355272592332e-12,9.936215124642823e-07,4.7775982706618606e-08,1.8114639960897563e-08,4.1110498312206973e-17,4.0095101371415537e-22,8.378092065727183e-14,3.99491421273623e-13,1.418915026863286e-06,1.12709019243902e-16,4.3443180285369605e-13,1.0055281033830966e-17,1.5898464304810935e-19,4.634233799295688e-14,3.055891375159084e-17,8.792005662464676e-18,1.3467953980384717e-15,1.3667693691826033e-21,1.7529792198416016e-21,2.5719686351251045e-23,3.76,0.0,0.8990134500228608,0.9989709537977051,1.1857475893603035e-08,3.6962103228602653e-10,2.3490473933249778e-07,3.5589739202401347e-06,9.076412602642472e-13,7.665120385490946e-13,4.108891881993905e-08,8.448762658000795e-07,1.58763321677715e-10,2.354811686815633e-11,9.784763140059036e-14,3.263546784886024e-14,1.8961888272525904e-08,1.8902836918931318e-09,4.200211663246195e-12,6.464710663664018e-10,0.001027859596720778
2.5800909329013052e-08,0.7758288525908082,2.0149104743045897e-06,3.604981889904957e-08,4.671571898260347e-08,1.0533307170554424e-06,0.0,0.0,5.1865794772054534e-08,1.6060511744473196e-11,3.788734508951961e-08,1.0645435361522162e-06,3.5066710012922087e-13,3.9714342146379596e-18,4.598849158903377e-12,1.0145269013568267e-06,5.0523062168073606e-08,1.916913236193331e-08,4.533193800011003e-17,4.809568516890408e-22,9.119631677097541e-14,4.3183687227419065e-13,1.4293608840538012e-06,1.284507841278503e-16,4.684070654525689e-13,1.1264312368261463e-17,1.7647434238444777e-19,5.167996701804708e-14,3.531341978749867e-17,1.0101776811650267e-17,1.4934670292610747e-15,1.5447586961402345e-21,1.9803199832295993e-21,3.141907756492601e-23,3.76,0.0,0.8990133113256229,0.9989708856908412,1.2800803626549669e-08,4.0333683224956014e-10,2.5172988553869554e-07,3.6570975586688942e-06,9.56387221719917e-13,7.874858460269423e-13,4.199107426432662e-08,8.674890240357829e-07,1.7325555853668986e-10,2.5608604767062552e-11,1.0324047827544779e-13,3.354871318496948e-14,1.9936998080420936e-08,1.9982482887605e-09,4.5113284079506446e-12,6.822216257286523e-10,0.0010278595275025064
2.6492316250996398e-08,0.7758288777499575,2.1242496206371678e-06,3.858757646866582e-08,4.9796131501895255e-08,1.0907775148272706e-06,0.0,0.0,5.338907854073031e-08,1.695304715303487e-11,4.00139134552496e-08,1.1258506122979899e-06,3.9110005883254194e-13,4.731351462721267e-18,5.0640659191602466e-12,1.034670572072159e-06,5.332513498959461e-08,2.02451910881307e-08,4.982451007523869e-17,5.734930380030723e-22,9.895875350091148e-14,4.653205218358516e-13,1.4392077165978453e-06,1.4587457558777494e-16,5.037122261096735e-13,1.256942599141243e-17,1.9564080079808245e-19,5.741988474321633e-14,4.0619864017229825e-17,1.1554861395650303e-17,1.6507682304074732e-15,1.738394031482973e-21,2.2325006548190465e-21,3.815689229439401e-23,3.76,0.0,0.8990131718580876,0.9989708161493743,1.3791389144390134e-08,4.3895626311626424e-10,2.6932387180857526e-07,3.755231259985066e-06,1.005502618462478e-12,8.079017563347534e-13,4.286081754616437e-08,8.90067538283161e-07,1.8874111715464943e-10,2.7797141197032752e-11,1.0876651826046187e-13,3.446071151493518e-14,2.093229148247466e-08,2.109587709204832e-09,4.837313429998064e-12,7.189156722089143e-10,0.0010278594567806512
2.7183723172979743e-08,0.7758289030790191,2.235273075692895e-06,4.1220159315697506e-08,5.2976766017140244e-08,1.1289031829408893e-06,0.0,0.0,5.49221092340838e-08,1.7871359523602802e-11,4.2181516586009995e-08,1.1883962899704928e-06,4.348802676413304e-13,5.604877590358985e-18,5.5584747048841175e-12,1.0540674505814003e-06,5.6180119989954404e-08,2.134202469218822e-08,5.459433721338871e-17,6.799851280599947e-22,1.070665992211276e-13,4.99901045588478e-13,1.4484906106564895e-06,1.6510568368714908e-16,5.403315023821577e-13,1.39740346187052e-17,2.1662664511055602e-19,6.357487282789768e-14,4.652016833884556e-17,1.316108386730119e-17,1.819055892793404e-15,1.948338609587882e-21,2.511898496484393e-21,4.6081689472327525e-23,3.76,0.0,0.8990130316097563,0.9989707452196576,1.4830310492375182e-08,4.765163386808039e-10,2.8769713309533297e-07,3.85337528985409e-06,1.054916456705072e-12,8.277614881633902e-13,4.369873470345926e-08,9.126118603840384e-07,2.0526403197001266e-10,3.011789917687992e-11,1.1442487506587513e-13,3.5371464075063573e-14,2.1947484657734563e-08,2.2242851374887424e-09,5.178390719513457e-12,7.565517767384594e-10,0.0010278593846036776
2.787513009496309e-08,0.7758289285717461,2.3478801535447713e-06,4.394753719123893e-08,5.625699076430395e-08,1.1677165438959182e-06,0.0,0.0,5.6465008337441745e-08,1.881560771713597e-11,4.4388621567405755e-08,1.252135502010895e-06,4.821655385155245e-13,6.603932103670515e-18,6.082479932328865e-12,1.0727335413551608e-06,5.908597881165227e-08,2.2458857966925984e-08,5.964726430792457e-17,8.019569879754767e-22,1.155177637150392e-13,5.355355409318479e-13,1.4572425473471044e-06,1.8627447739473344e-16,5.782475407192989e-13,1.548145686954183e-17,2.3958348707233023e-19,7.015725497431166e-14,5.3057589091615983e-17,1.493047804880963e-17,1.9986794885964157e-15,2.1752421202679074e-21,2.821090077635268e-21,5.53573299924845e-23,3.76,0.0,0.8990128905707057,0.9989706729471526,1.5918642919539345e-08,5.160526595045647e-10,3.068595292132222e-07,3.951529911749714e-06,1.1045606236485186e-12,8.470683538087962e-13,4.450546387403922e-08,9.351220421015953e-07,2.2286892825115016e-10,3.2574994498821385e-11,1.2021467694874844e-13,3.628097210304861e-14,2.298229717482189e-08,2.3423217767966115e-09,5.534772426447203e-12,7.951285124310012e-10,0.0010278593110189275
