Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70)
4.766513266738944e-09,0.7684556778383311,3.632884365214691e-08,4.064077926021043e-10,6.341708257984476e-10,2.3504270886057695e-07,0.0,0.0,1.1306155031573388e-08,6.661275780294729e-13,6.927079576568301e-10,1.5567724361256643e-08,9.028323317691919e-16,1.770779970447299e-22,4.030749939245475e-14,1.325661243860429e-07,1.104915832106581e-09,3.5041729550295395e-10,6.641194326698165e-20,5.031768872278773e-27,1.983431149743919e-16,1.075563781843944e-15,6.627617089079364e-07,8.758582907913186e-19,3.3533751153268753e-15,3.540128051251096e-21,2.3448111567164875e-21,3.601162781445245e-17,2.7503129586341858e-21,1.3391274094814185e-21,2.6896486429174573e-18,2.434615083923732e-25,5.896382333084268e-24,2.4839657642892024e-28,3.76,0.0,0.7220635557575716,0.9988045666426185,1.2696011036764804e-10,1.5923828652003874e-12,1.2692608800538934e-08,8.175486801395568e-07,1.1602079629008454e-14,5.186114296608788e-14,4.7144757660911795e-09,2.3288321238946867e-07,2.5427152077433318e-12,4.4443124787073044e-13,1.6622479103643608e-15,1.7041142633236227e-15,1.2184979697914106e-09,2.4186848132891463e-10,2.1506755221134202e-13,3.069270333180584e-11,0.0011953994170591923,2.036073692057219e-18,3.973407709187107e-12,1.2991258954604126e-18,8.3380960266680255e-22,3.4504906287547075e-19,1.858687132428029e-23,2.748630134072275e-19,4.715357898105273e-21,3.780100023308531e-17,7.837398266952532e-14,2.1560744175849394e-25,2.3513872704823327e-11,1.1812850357543126e-20
4.877673347570311e-09,0.7684556814368169,3.8796501794551484e-08,4.348054746433966e-10,6.774422798005361e-10,2.405660031670334e-07,0.0,0.0,1.1570404562514198e-08,6.97557017675465e-13,7.385564030645315e-10,1.6697018365508454e-08,9.774997668707835e-16,2.013149594561822e-22,4.221633675256327e-14,1.3788037176253682e-07,1.1670337377362674e-09,3.7361057733312185e-10,7.392301507453064e-20,5.970627223456058e-27,2.1966999148973528e-16,1.1930119679952097e-15,6.750484118123055e-07,9.591775511405086e-19,3.599470009331909e-15,4.025128847436885e-21,2.5119023657201754e-21,3.997948823212731e-17,3.1246986043623825e-21,1.5149505512599048e-21,2.9401184179280882e-18,2.784602334432137e-25,6.461742554762839e-24,2.904960541325517e-28,3.76,0.0,0.7220635308622916,0.998804563393264,1.3572290425629666e-10,1.7128589085606317e-12,1.3055547382340375e-08,8.366179984228767e-07,1.2479863829310616e-14,5.467522385563684e-14,4.926915724309567e-09,2.3828078834423227e-07,2.672000118988519e-12,4.655172673315145e-13,1.7368675741903142e-15,1.7460897419072953e-15,1.2744404434753814e-09,2.479686399886972e-10,2.2223108742869662e-13,3.2137954576558703e-11,0.0011954009279153976,2.2175612948841187e-18,4.160065206090612e-12,1.401273851802225e-18,8.939419818731861e-22,3.62399734945301e-19,2.0788503523650122e-23,2.934572007025123e-19,5.157266099183656e-21,4.038528178528169e-17,8.10048678259384e-14,2.520270055889227e-25,2.5128840159001744e-11,1.2794770574969655e-20
4.988833428401678e-09,0.7684556850423396,4.136486352268034e-08,4.6446598617500794e-10,7.225502863379004e-10,2.460925443125849e-07,0.0,0.0,1.183470327201775e-08,7.297115356866827e-13,7.862178649801388e-10,1.7876157280710558e-08,1.0566247828906606e-15,2.282798009040587e-22,4.4180169113066186e-14,1.4325975537894323e-07,1.2313705536790847e-09,3.9772102509991087e-10,8.207115474533406e-20,7.06090585545439e-27,2.426967007108546e-16,1.3198691473575006e-15,6.872121623068607e-07,1.0486584146106337e-18,3.858592800959762e-15,4.562391200604194e-21,2.6867259501673505e-21,4.429376479338867e-17,3.541921253005455e-21,1.7099064293436532e-21,3.208267465406699e-18,3.175461427932531e-25,7.066639752483173e-24,3.3869976288791563e-28,3.76,0.0,0.722063505962249,0.9988045604603825,1.448663385239152e-10,1.8400413855756135e-12,1.3423260840305463e-08,8.556874758011738e-07,1.3399514887916393e-14,5.755682717760139e-14,5.1425504902201724e-09,2.4367684360226203e-07,2.804941196677892e-12,4.871313156435967e-13,1.8128946730833237e-15,1.7880538255933114e-15,1.33156793835729e-09,2.5412237701971137e-10,2.2948076363197913e-13,3.361631417600275e-11,0.0011954020648448224,2.4105621454403428e-18,4.350968477020758e-12,1.508993046629439e-18,9.569002271625387e-22,3.801843541817791e-19,2.318639392671838e-23,3.128293172838738e-19,5.629125688074868e-21,4.3079230308844485e-17,8.364799070198373e-14,2.934812211020991e-25,2.681295626792754e-11,1.3839173677020515e-20
5.099993509233045e-09,0.768455688655003,4.403517569492872e-08,4.954140975710304e-10,7.695256909502959e-10,2.5162243324871165e-07,0.0,0.0,1.2099052755115767e-08,7.625912208263264e-13,8.357140967071286e-10,1.910586904358112e-08,1.1403823564174418e-15,2.5821590614190263e-22,4.620064762484697e-14,1.4870231485857494e-07,1.2979528454198248e-09,4.22759644873694e-10,9.089259770897846e-20,8.323262049882824e-27,2.6751083161830025e-16,1.4566127907243825e-15,6.99254227096902e-07,1.1446302431677939e-18,4.1311544532801744e-15,5.156046452208563e-21,2.8694561125120212e-21,4.8976752695413076e-17,4.00593730045401e-21,1.9256485679543575e-21,3.494960269242185e-18,3.6108688050291454e-25,7.71285810381882e-24,3.93750263784559e-28,3.76,0.0,0.7220634810573217,0.9988045577508115,1.5439745067978622e-10,1.9741670771175317e-12,1.3795871197041372e-08,8.747571134564561e-07,1.4361775903978614e-14,6.050488012793939e-14,5.361289263742179e-09,2.490713785919147e-07,2.9415783056063837e-12,5.092783172583247e-13,1.890315349550533e-15,1.8300065130456667e-15,1.3898759853787093e-09,2.6033153035912466e-10,2.368186813326131e-13,3.512777279907534e-11,0.0011954029203271321,2.6155298287651307e-18,4.5461149662765754e-12,1.622465698844261e-18,1.0227502280867048e-21,3.984033130147024e-19,2.579219885066114e-23,3.3299241769504875e-19,6.132229586345553e-21,4.5884668430695135e-17,8.630265396498287e-14,3.4051527681174808e-25,2.8567402968991973e-11,1.49491505177422e-20
5.3223136708957795e-09,0.7684556959021468,4.968643439340819e-08,5.612713265055058e-10,8.692000623499864e-10,2.626926617041625e-07,0.0,0.0,1.262791046269441e-08,8.305264695348031e-13,9.402945997896592e-10,2.171981936303215e-08,1.3225154989790093e-15,3.2805993090463216e-22,5.041862281554398e-14,1.5976929168349172e-07,1.4379560889772785e-09,4.756637641796048e-10,1.1070539535240681e-19,1.1458589556156319e-26,3.228607788089633e-16,1.7617130196865605e-15,7.229782992976288e-07,1.357417072079143e-18,4.718247483066599e-15,6.530098457255001e-21,3.2593336074466336e-21,5.954252579616248e-17,5.091560940890489e-21,2.426635027304535e-21,4.127550850093851e-18,4.631187664155328e-25,9.13658594911934e-24,5.277373280301692e-28,3.76,0.0,0.7220634312323214,0.9988045527421182,1.7465060459157675e-10,2.2642090204586423e-12,1.4556272447960738e-08,9.128968744683739e-07,1.641698969230168e-14,6.659595929368509e-14,5.807723400110677e-09,2.598558894789303e-07,3.226105046353686e-12,5.551918486251019e-13,2.0492826577422962e-15,1.913877694692329e-15,1.5100159370286339e-09,2.7292330331277325e-10,2.517679461199685e-13,3.8249949805074786e-11,0.0011954040437999601,3.06322226917744e-18,4.949127382784949e-12,1.8674149471170885e-18,1.163389415847935e-21,4.361457771672276e-19,3.1675748046306905e-23,3.7574339714595813e-19,7.23747518932846e-21,5.1837180727545204e-17,9.164401017874596e-14,4.537199430836977e-25,3.2291939740276675e-11,1.7378836210607102e-20
5.544633832558514e-09,0.7684557031790105,5.5759445400866564e-08,6.325718251433534e-10,9.767041616556376e-10,2.7377750936433224e-07,0.0,0.0,1.3156990601904074e-08,9.013635621763362e-13,1.052458969392164e-09,2.4544283843263047e-08,1.525381587792697e-15,4.131447508989822e-22,5.488538484540285e-14,1.7106629910548973e-07,1.5872400751004592e-09,5.3240442394033e-10,1.3367141515705066e-19,1.5591645905797743e-26,3.8645608445510176e-16,2.1123022235165546e-15,7.462304957686417e-07,1.6003851506250999e-18,5.364070847041459e-15,8.184538306715713e-21,3.682931213457703e-21,7.187324189183088e-17,6.4189349752954895e-21,3.033312551426481e-21,4.845269008141422e-18,5.8796864747781505e-25,1.074796296099562e-23,6.999797236598151e-28,3.76,0.0,0.7220633813863067,0.9988045479874539,1.965376658871826e-10,2.584932964759912e-12,1.533773400335464e-08,9.510372914780391e-07,1.8651007650663187e-14,7.293957568929993e-14,6.2655225334274866e-09,2.7063432442977493e-07,3.5259192671838484e-12,6.033011255062283e-13,2.2136612316127515e-15,1.9977032788584925e-15,1.6348248549117156e-09,2.8575812888837074e-10,2.670968114629969e-13,4.1504410998925524e-11,0.0011954046729925416,3.564437462340635e-18,5.369082033335028e-12,2.1376389106053666e-18,1.3163881009984067e-21,4.756301002469198e-19,3.853859476355915e-23,4.2181312813183464e-19,8.483881341718435e-21,5.825691103900862e-17,9.702411506326227e-14,5.968962943653404e-25,3.631160325721046e-11,2.0111201669528634e-20
5.766953994221248e-09,0.7684557104863128,6.226275451085779e-08,7.095074599172245e-10,1.0922705012234286e-09,2.848778066956436e-07,0.0,0.0,1.3686306201681689e-08,9.75103368419832e-13,1.1723582686641805e-09,2.7584361615574286e-08,1.7505312819816036e-15,5.160815248774704e-22,5.961761373652772e-14,1.8257886087183897e-07,1.7459891452963283e-09,5.930580579192807e-10,1.6011645333787395e-19,2.0984525146345888e-26,4.590596632549596e-16,2.5124939445528918e-15,7.690204756924153e-07,1.8765532807683188e-18,6.071966354900204e-15,1.0160101264981315e-20,4.141648072122397e-21,8.618010419548982e-17,8.030417070819346e-21,3.762962631827688e-21,5.6558631732316466e-18,7.394505981653113e-25,1.2562635952275972e-23,9.194750235849114e-28,3.76,0.0,0.7220633315182879,0.9988045432636397,2.201131721997091e-10,2.9383275326018398e-12,1.6141243346774177e-08,9.89178374941112e-07,2.1068979231099175e-14,7.952667487574227e-14,6.734015035295509e-09,2.814066868670364e-07,3.841376164246195e-12,6.536524731718185e-13,2.3833448374482106e-15,2.0814832589149438e-15,1.7642675409121295e-09,2.988497601329313e-10,2.8282393374653625e-13,4.489108182727532e-11,0.0011954050263158168,4.123113416382868e-18,5.805958514352784e-12,2.4347044098798796e-18,1.4822759879654192e-21,5.168591253418223e-19,4.648491054023328e-23,4.713037208956559e-19,9.882760901293011e-21,6.515757103498913e-17,1.0243867873494667e-13,7.760847910714959e-25,4.0635308665726015e-11,2.3175878228207926e-20
5.989274155883983e-09,0.7684557178247288,6.920430811093984e-08,7.922673033433188e-10,1.2161254702810614e-09,2.9599439294065935e-07,0.0,0.0,1.4215870391475718e-08,1.0517468298018687e-12,1.3001339185535126e-09,3.0844847333760154e-08,1.999585603338953e-15,6.398297856598063e-22,6.463356725385595e-14,1.9429301187520377e-07,1.9143758078315538e-09,6.576962228450193e-10,1.9038176490277609e-19,2.7954111774739245e-26,5.414593639734835e-16,2.9665142338432165e-15,7.9135769459696e-07,2.18911346392543e-18,6.8452894457353696e-15,1.2501108354862842e-20,4.6368866838961446e-21,1.0268933815176145e-16,9.973769759813253e-21,4.634880562073609e-21,6.567449892741378e-18,9.218021544432856e-25,1.4596861215355753e-23,1.1969197036395732e-27,3.76,0.0,0.7220632816272725,0.9988045384418244,2.454309335981934e-10,3.3264191889135323e-12,1.696779190641419e-08,1.0273201357361023e-06,2.367570348225518e-14,8.634809365650945e-14,7.212552591473584e-09,2.92172980211383e-07,4.172847408015711e-12,7.062952438416838e-13,2.558229236872526e-15,2.165217629297958e-15,1.898309040634185e-09,3.122115422093169e-10,2.9896856524404174e-13,4.840988777903585e-11,0.0011954052281469296,4.74333024339087e-18,6.2597364409879336e-12,2.7602295021388222e-18,1.6615839300846065e-21,5.598355690552134e-19,5.562336350207937e-23,5.243166702813177e-19,1.1445868366465032e-20,7.255250117361231e-17,1.0788388121002762e-13,9.981793939981458e-25,4.527173771663897e-11,2.660488871831442e-20
6.211594317546717e-09,0.7684557251948922,7.659147482748185e-08,8.810376385328613e-10,1.3484894642413196e-09,3.071281152915539e-07,0.0,0.0,1.4745696389917715e-08,1.1312949602360658e-12,1.4359180388155434e-09,3.433024177350542e-08,2.274238021466455e-15,7.877361244530341e-22,6.995309615998177e-14,2.0619528286412892e-07,2.0925611565130444e-09,7.263857708808066e-10,2.2482370437147294e-19,3.6880659274011505e-26,6.344662117988551e-16,3.4786901206813637e-15,8.132514087707224e-07,2.541432133066801e-18,7.687403118678493e-15,1.5255560682771052e-20,5.170053513264161e-21,1.2164240492693854e-16,1.2302583092088187e-20,5.6705120375452235e-21,7.588511751237528e-18,1.139705622468423e-24,1.6867504372339822e-23,1.544957972457264e-27,3.76,0.0,0.7220632317122635,0.9988045334521941,2.7254406602150083e-10,3.751269778851581e-12,1.781837441112674e-08,1.065462585151275e-06,2.6475633031724242e-14,9.339461174140903e-14,7.70050954313311e-09,3.029332078815592e-07,4.52072131120956e-12,7.612817804468528e-13,2.7382121494601553e-15,2.2489063853510186e-15,2.0369146417317813e-09,3.2585642131597004e-10,3.155504479306325e-13,5.206075438536745e-11,0.0011954053441077062,5.429313092513274e-18,6.730395447116251e-12,3.1158851535718924e-18,1.8548439339314912e-21,6.045620246929519e-19,6.606687640679992e-23,5.809531167445395e-19,1.3185408165266578e-20,8.045467994263035e-17,1.1335631821759244e-13,1.2709970336313012e-24,5.022934293960943e-11,3.043278253763887e-20
6.433914479209451e-09,0.7684557325973974,8.443106654539731e-08,9.760019647650204e-10,1.4895770113643511e-09,3.182798280938207e-07,0.0,0.0,1.5275797493913913e-08,1.2137488464632513e-12,1.5798337791229476e-09,3.804476213476437e-08,2.576256517270075e-15,9.635768072778662e-22,7.559765481322654e-14,2.1827268556446115e-07,2.280695277308878e-09,7.99189017087153e-10,2.6381334276879197e-19,4.8217218495010206e-26,7.389126365314578e-16,4.053438098073532e-15,8.347106795822571e-07,2.9370511379108243e-18,8.60167219328347e-15,1.847522456600403e-20,5.742559619784761e-21,1.432961774828789e-16,1.5076705532670598e-20,6.89359089279951e-21,8.727894750640401e-18,1.3983084788182364e-24,1.9392040537997023e-23,1.9784564641248664e-27,3.76,0.0,0.722063181772262,0.9988045282567085,3.0150502354828995e-10,4.214974150366328e-12,1.8693988271013798e-08,1.103605734871843e-06,2.9472879134113825e-14,1.006569966073001e-13,8.197282236527938e-09,3.136873732943799e-07,4.885402968649429e-12,8.186673786414747e-13,2.923193216027361e-15,2.332549523159845e-15,2.1800498722474545e-09,3.3979695343142396e-10,3.325897248158937e-13,5.5843607219664377e-11,0.0011954054083200849,6.1854350195066845e-18,7.217915185337185e-12,3.503396838206687e-18,2.062589165037877e-21,6.510409653779711e-19,7.793237668712003e-23,6.413141047979057e-19,1.5114043951891374e-20,8.887673287838832e-17,1.188529530822978e-13,1.6033478678132576e-24,5.55163517520609e-11,3.469677127874639e-20
6.656234640872186e-09,0.7684557400327985,9.272935881602943e-08,1.0773410040811264e-09,1.639596896815606e-09,3.2945039207943477e-07,0.0,0.0,1.5806187068144217e-08,1.2991096484444314e-12,1.731995640504656e-09,4.1992352052666844e-08,2.907485617414959e-15,1.171604622794566e-21,8.159030721340471e-14,2.305126982026259e-07,2.4789176430911936e-09,8.761639019931382e-10,3.077360637921415e-19,6.249994915957024e-26,8.556506955924733e-16,4.6952526778783565e-15,8.557443777064431e-07,3.3796884962204245e-18,9.591457888155326e-15,2.2215707507051143e-20,6.355821316940534e-21,1.6792307992731158e-16,1.836268205064089e-20,8.330277617519985e-21,9.994805184596026e-18,1.7032427832278296e-24,2.2188554808549363e-23,2.5148065425546443e-27,3.76,0.0,0.7220631318062667,0.9988045228310192,3.3236562953278537e-10,4.719657859318751e-12,1.959563298195544e-08,1.141749596967446e-06,3.2671217632445763e-14,1.0812604226877229e-13,8.702288382205611e-09,3.2443547986473e-07,5.267314372236382e-12,8.785102471726317e-13,3.1130739625891795e-15,2.4161470394212484e-15,2.327680498960664e-09,3.5404531288634953e-10,3.5010686598900225e-13,5.975837189754012e-11,0.0011954054414762458,7.016219754353565e-18,7.722275326965843e-12,3.924546050612609e-18,2.2853539554085192e-21,6.992747470908091e-19,9.134054033429918e-23,7.055008387015068e-19,1.724490889885949e-20,9.783094136687239e-17,1.2437107405489303e-13,2.005106095047051e-24,6.114077050382025e-11,3.9436864704299884e-20
6.87855480253492e-09,0.7684557475016139,1.0149211064922421e-07,1.1852327088933528e-09,1.7987522840909667e-09,3.406406736295847e-07,0.0,0.0,1.6336878534967984e-08,1.3873785996967281e-12,1.892509787053728e-09,4.617669131490301e-08,3.269848393040668e-15,1.4166003328862572e-21,8.795572848584192e-14,2.429032514336564e-07,2.6873574964261936e-09,9.573641492459897e-10,3.569911409073906e-19,8.035936418602529e-26,9.855502985229467e-16,5.408695057603287e-15,8.763611872562794e-07,3.873238915746807e-18,1.0660112716573301e-14,2.6536524864983085e-20,7.011260861271838e-21,1.958111899198249e-16,2.223419866249421e-20,1.0009298363157579e-20,1.139880602147734e-17,2.0606435195842017e-24,2.527574309756427e-23,3.174256548794168e-27,3.76,0.0,0.7220630818132743,0.9988045171577681,3.6517710660176117e-10,5.267474957517402e-12,2.052430955415581e-08,1.1798941838799132e-06,3.607409574529466e-14,1.157926023268844e-13,9.214966424049801e-09,3.35177531005563e-07,5.666894502439608e-12,9.408714666550884e-13,3.3077577649892513e-15,2.4996989314001817e-15,2.4797725257458952e-09,3.6861330076094805e-10,3.681226080115717e-13,6.380497407681326e-11,0.0011954054575327563,7.926344335420981e-18,8.24345556202027e-12,4.38117172106344e-18,2.5236738119382965e-21,7.49265611636851e-19,1.0641553055804223e-22,7.736149351750982e-19,1.9591616999945723e-20,1.0732925122500491e-16,1.299082567742687e-13,2.4872811383408258e-24,6.711038845643501e-11,4.4696006903553555e-20
7.1008749641976544e-09,0.7684557550043251,1.1072458369605068e-07,1.2998522705778394e-09,1.967240833836298e-09,3.518515440664478e-07,0.0,0.0,1.6867885364733137e-08,1.4785570075737699e-12,2.0614743480534253e-09,5.0601205287010503e-08,3.665348415455681e-15,1.7039290506385916e-21,9.472020189459545e-14,2.554327146682715e-07,2.906134220594065e-09,1.042839418414437e-09,4.1199129774770837e-19,1.0253254310241893e-25,1.1294974404562728e-15,6.198381943831538e-15,8.965696098211961e-07,4.421774097543614e-18,1.1810975690317842e-14,3.150115725842526e-20,7.710307173989612e-21,2.2726430469005703e-16,2.6772532439793556e-20,1.1962084097588888e-20,1.294981282479586e-17,2.477165795726573e-24,2.867291333707137e-23,3.980276082137065e-27,3.76,0.0,0.7220630317922813,0.9988045112257647,3.9999010553317827e-10,5.86060586222453e-12,2.14810199642749e-08,1.2180395084113082e-06,3.9684639549418465e-14,1.2364761789546984e-13,9.7347749210836e-09,3.4591353012790187e-07,6.084599398990059e-12,1.0058149468446042e-12,3.5071498142012853e-15,2.5832051969334284e-15,2.6362921919415375e-09,3.835123531090161e-10,3.8665790424427886e-13,6.798333945749337e-11,0.0011954054645228016,8.920641577493e-18,8.781435599206835e-12,4.87517152257341e-18,2.778085425216412e-21,8.010156895403243e-19,1.2328473290469103e-22,8.457586729380522e-19,2.216827537943182e-20,1.173832810649481e-16,1.354623313394687e-13,3.0620889748569427e-24,7.343278169739298e-11,5.0520212436288975e-20
7.323195125860389e-09,0.7684557625413794,1.2043156084328704e-07,1.4213721289950225e-09,2.145254820150046e-09,3.6308387897274987e-07,0.0,0.0,1.7399221066475278e-08,1.5726462534934505e-12,2.23897971090692e-09,5.5269074053811845e-08,4.096071661506628e-15,2.0396018019925206e-21,1.0191161159409933e-13,2.6808988278351263e-07,3.135357699312669e-09,1.1326354531408022e-09,4.731622548322788e-19,1.298763329792544e-25,1.2883924525860594e-15,7.068974578064529e-15,9.163779684150854e-07,5.029542837794678e-18,1.304736781470008e-14,3.717709896085005e-20,8.454396596859546e-21,2.6260197215448524e-16,3.2067005733144736e-20,1.4222909516840675e-20,1.465808925429396e-17,2.9600008540139984e-24,3.239998705733572e-23,4.9599540302385896e-27,3.76,0.0,0.7220629817422832,0.998804505028642,4.368547330648843e-10,6.501255303638379e-12,2.2466766630120922e-08,1.256185583712251e-06,4.3505661996435075e-14,1.3168214119210602e-13,1.0261191945023494e-08,3.566434806408396e-07,6.520902214259673e-12,1.0734073825505372e-12,3.711157082285471e-15,2.6666658344147046e-15,2.797205970729777e-09,3.987535490140969e-10,4.05733883164202e-13,7.229339378176752e-11,0.0011954054658924631,1.0004102341595203e-17,9.336195165905056e-12,5.408503060779422e-18,3.0491266792878325e-21,8.54527002864634e-19,1.4207848911360347e-22,9.220352389313664e-19,2.4989497579932808e-20,1.280043304493799e-16,1.410313533033741e-13,3.743023353549963e-24,8.011531699095953e-11,5.695870224727112e-20
