Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139)
2.2543155582628402e-11,0.660818376266441,1.562614930998469e-15,6.638762750229773e-18,8.741156812835503e-18,2.0664182236051918e-11,0.0,0.0,3.938621395620617e-12,2.9912990892962895e-19,5.31842762873436e-18,8.197717474017722e-18,3.7982040382391203e-25,5.02601421160221e-34,7.331351482953872e-21,1.918687872915502e-13,1.1391842771432827e-18,2.6903197224691737e-18,3.2624712859988127e-34,1.3409292354692994e-46,1.6230475287731788e-30,9.379256599426301e-30,1.6109172397975211e-10,1.1215088192612758e-33,6.230988295379859e-27,4.5634179078448514e-37,2.2506946352324452e-42,2.832350345283646e-32,4.119122838192562e-41,5.058709430236465e-39,1.0787778474226013e-30,1.1590928894296115e-44,3.179373506548432e-47,3.38739313132097e-47,3.76,0.0,0.6151672729668185,0.9999999999960615,8.750447300626799e-19,2.621571891287783e-24,3.9400193363429416e-12,1.6128375611943656e-10,2.901804326685256e-23,8.388954398496378e-22,1.459985415228075e-16,2.0664179072385963e-11,4.295541337120307e-18,1.6009900671254202e-18
3.038426242457028e-11,0.6608183762742212,2.2778292670825186e-15,1.180952141693994e-17,1.8495836106391523e-17,2.7851735663568917e-11,0.0,0.0,5.308577949971584e-12,5.429614401967685e-19,1.2799684635708867e-17,2.1157868969848407e-17,9.165057741433089e-25,1.2095921506692677e-33,1.3302555258415412e-20,3.4807175534468965e-13,2.741613079361351e-18,6.474703911808388e-18,1.3130561240186318e-33,6.7676308403062556e-46,6.658807409213109e-30,3.847783501831128e-29,2.170340551649255e-10,4.51415201757961e-33,1.9487306887007092e-26,2.3578127488420967e-36,1.162553116732703e-41,1.1420707891004835e-31,2.6133014473731357e-40,2.6142271415719677e-38,3.384540802166541e-30,7.376092123225458e-44,1.9808233991702847e-46,2.1594526568347143e-46,3.76,0.0,0.6151672729021618,0.9999999999946911,2.1061725593362033e-18,8.199604805296458e-24,5.310461093912212e-12,2.1738252005073095e-10,7.075142562042102e-23,2.016946042068187e-21,3.4994119078223645e-16,2.7851728089428847e-11,7.796992291760545e-18,2.9057541508106916e-18
4.606647610845405e-11,0.6608183762897823,4.242385537500389e-15,3.090454425161507e-17,5.554067245587602e-17,4.222685261640356e-11,0.0,0.0,8.048490555479131e-12,1.2473652723888757e-18,4.5015532693603395e-17,8.640781309278839e-17,3.243766301385371e-24,4.254057104332701e-33,3.053639436386813e-20,7.986642450679285e-13,9.641958256356195e-18,2.277104921791219e-17,1.1380944194069458e-32,9.442102982169402e-45,5.677851949263004e-29,3.2803486810251963e-28,3.287800010531544e-10,3.9137350054529085e-32,1.067839201292763e-25,3.237474198428813e-35,1.5975286941057008e-40,9.94776628516276e-31,5.885097787750102e-39,3.591989051277615e-37,1.8707280499129595e-29,1.6669024788177716e-42,4.539685387967622e-45,4.919760995524235e-45,3.76,0.0,0.6151672727728482,0.9999999999919502,7.40922142900815e-18,4.494209075936388e-23,8.05134434861932e-12,3.295800478923017e-10,2.565897598172891e-22,7.076505665330415e-21,1.2187198083169282e-15,4.2226826112603866e-11,1.791232425769735e-17,6.674202775370381e-18
6.018046842394944e-11,0.660818376303787,6.779577563792395e-15,6.058384303411938e-17,1.130207814425583e-16,5.51644722923933e-11,0.0,0.0,1.051441133362354e-11,2.1284129409270825e-18,9.86395516663803e-17,2.0797622967605093e-16,7.140016527185066e-24,9.321736615935035e-33,5.2071413622628146e-20,1.3614201513494244e-12,2.11277029823578e-17,4.98966905209877e-17,3.9382902109954245e-32,3.892211587466494e-44,1.9790290104327655e-28,1.1432767232174383e-27,4.2919337320259995e-10,1.3545341380654862e-31,2.940341689025257e-25,1.402666810512987e-34,6.919358735803345e-40,3.453910035755447e-30,3.167399960535358e-38,1.556942395696584e-36,5.178309299278058e-29,8.983397460390437e-42,2.282098405374153e-44,2.662481049889741e-44,3.76,0.0,0.6151672726564661,0.9999999999894827,1.6238429897674706e-17,1.2376877431370985e-22,1.0518140074160072e-11,4.305578229257739e-10,5.744023490489225e-22,1.5479744720423375e-20,2.651863392934298e-15,5.5164414321023124e-11,3.0564294304770094e-17,1.1386562761960917e-17
7.429446073944483e-11,0.6608183763177918,1.0298397192805209e-14,1.0601554303583336e-16,1.9983022380411174e-16,6.810211016200608e-11,0.0,0.0,1.2980331587530342e-11,3.2435391478058336e-18,1.833190173971632e-16,4.2080047538707814e-16,1.3329412504867655e-23,1.7324560086584079e-32,7.93019474100936e-20,2.0726405232116273e-12,3.9265188535022355e-17,9.273169023016927e-17,1.0582446522066007e-31,1.2467538636446975e-43,5.413207723271682e-28,3.126894248323576e-27,5.294573270512008e-10,3.6402567236220646e-31,6.581984488522623e-25,4.539155640141372e-34,2.2391792218867806e-39,9.312430273346132e-30,1.195604312241041e-37,5.040250611720794e-36,1.1654100046490916e-28,3.3929586877845206e-41,8.600214813196593e-44,1.008755687259434e-43,3.76,0.0,0.615167272540084,0.9999999999870142,3.018445687067486e-17,2.7710126272228843e-22,1.2984938265783033e-11,5.315355979366007e-10,1.0900656248096533e-21,2.871945509122146e-20,4.8941364141240435e-15,6.810200251765881e-11,4.6577680740069453e-17,1.7349517440210055e-17
8.840845305494023e-11,0.6608183763317966,1.5025749000664194e-14,1.7064313174159194e-16,3.216474318229102e-16,8.103977022116004e-11,0.0,0.0,1.5446251331039526e-11,4.5927432591250556e-18,3.0583930440528573e-16,7.573486838256479e-16,2.233568147961124e-23,2.890429601226482e-32,1.1221747774809137e-19,2.9319006577563377e-12,6.550776426645053e-17,1.5470842172769358e-16,2.412715104684823e-31,3.2608703792470506e-43,1.2456268702273432e-27,7.194629026425345e-27,6.295720789024695e-10,8.300780433515857e-31,1.2802392611615244e-24,1.2167242329216631e-33,6.001816635176337e-39,2.1306101801403847e-29,3.7462798320081836e-37,1.351638610361348e-35,2.27849220318979e-28,1.0636607759705602e-40,2.601890278215093e-43,3.175336131729257e-43,3.76,0.0,0.6151672724237016,0.9999999999845443,5.036747198194042e-17,5.390620228732981e-22,1.545174044040806e-11,6.325133729248218e-10,1.855273868192709e-21,4.7833875207856284e-20,8.109797952325052e-15,8.103959070251092e-11,6.595248425645061e-17,2.4562499210958574e-17
9.999999999999999e-11,0.6608183763458013,1.9991853472780578e-14,2.407551763385111e-16,4.52290555138196e-16,9.166523810964227e-11,0.0,0.0,1.7471462810751015e-11,5.87588268224567e-18,4.400375580982605e-16,1.1549411568131617e-15,3.2252679099128796e-23,4.1588754332130325e-32,1.4349393640539177e-19,3.747981611269399e-12,9.425161841553829e-17,2.225924384704557e-16,4.3682723903376585e-31,6.536051385426379e-43,2.266999440863922e-27,1.309301804962832e-26,7.116829557942238e-10,1.503074623016841e-30,2.0590857811320752e-24,2.4868938898340458e-33,1.2267367122881146e-38,3.8691502435473957e-29,8.638428042958021e-37,2.7637307217535975e-35,3.680306950314727e-28,2.45326546077227e-40,5.838187260306117e-43,7.350686482784654e-43,3.76,0.0,0.6151672723281192,0.9999999999825151,7.24792565452979e-17,8.67115737910179e-22,1.7477681180416715e-11,7.154444524366406e-10,2.7129433082335493e-21,6.872752490854087e-20,1.1602992539641993e-14,9.166497984287026e-11,8.437861009025016e-17,3.142082355038372e-17
1.0252244537043562e-10,0.6608183763458013,2.120200495179874e-14,2.580476525652835e-16,4.843757071759484e-16,9.397745663488079e-11,0.0,0.0,1.791217058119242e-11,6.17602472192796e-18,4.732521278092443e-16,1.2559418537045895e-15,3.471185863284279e-23,4.4728295246500394e-32,1.5080706244844037e-19,3.938758942225067e-12,1.0136582794058791e-16,2.393939865679344e-16,4.894565040185282e-31,7.44244995784179e-43,2.5421845525202e-27,1.4682163384802182e-26,7.295378537896532e-10,1.6842040842299807e-30,2.2605896136838603e-24,2.8402060020629303e-33,1.40102187751668e-38,4.337507946320498e-29,1.0037243305365046e-36,3.1565621334475197e-35,4.04362390018141e-28,2.8506107185518423e-40,6.758193551941765e-43,8.545564832376418e-43,3.76,0.0,0.6151672723073194,0.9999999999820733,7.795245694922199e-17,9.519945553524144e-22,1.7918548187816163e-11,7.334911478904865e-10,2.9269689976243226e-21,7.389496011359891e-20,1.2464976194190142e-14,9.397717887557947e-11,8.868870912296454e-17,3.302491811781406e-17
1.307504300014264e-10,0.6608183763738114,3.87837666800056e-14,5.139955649771293e-16,9.536686150165464e-16,1.1985292347494156e-10,0.0,0.0,2.2844007676320467e-11,1.004481797582242e-17,9.679507901837022e-16,2.8999789006150007e-15,7.159697077502419e-23,9.149731272880659e-32,2.4496923095893258e-19,6.3936906079193686e-12,2.0732499881767105e-16,4.896366826600334e-16,1.574496339800887e-30,2.916366235224475e-42,8.22732155962099e-27,4.7508008552812795e-26,9.290232781976063e-10,5.419571004697116e-30,5.7426131978498465e-24,1.1621177644765713e-32,5.733452686726943e-38,1.405481407014014e-28,5.24698178960162e-36,1.2928206019096406e-34,1.0373867889902103e-27,1.4904004936123147e-39,3.344431361532792e-42,4.509423570333042e-42,3.76,0.0,0.615167272074555,0.9999999999771263,1.5949529111857409e-16,2.4190816598191388e-21,2.2852186154396372e-11,9.354466977543698e-10,6.210425149150285e-21,1.5064963971526118e-19,2.5163653146014025e-14,1.1985235518636586e-10,1.4424545275425099e-16,5.369595735703305e-17
1.589784146324172e-10,0.6608183764018212,6.502936986559157e-14,9.023447265461308e-16,1.6546312072851557e-15,1.4572854398535263e-10,0.0,0.0,2.7775843053762537e-11,1.4849915057330248e-17,1.7234219578447438e-15,5.734162619286724e-15,1.2853134578887512e-22,1.6294608240141297e-31,3.6170131674331257e-19,9.433923017013215e-12,3.6913878621645876e-16,8.717908299107643e-16,4.018580641988214e-30,8.678365324929722e-42,2.1128126381590817e-26,1.2198356197594376e-25,1.127915392635323e-09,1.3836402468015425e-29,1.2188705523699391e-23,3.552457461739872e-32,1.7531159331498184e-37,3.6112325852705524e-28,1.902242207101408e-35,3.955298505167671e-34,2.222488741862352e-27,5.402923794918471e-39,1.176190777863545e-41,1.6464372501135374e-41,3.76,0.0,0.6151672718417904,0.9999999999721711,2.8408047975944065e-16,5.1359549177033075e-21,2.778586503399564e-11,1.137402247528796e-09,1.1448685062618724e-20,2.6737478265011506e-19,4.4232716464399355e-14,1.45727531450018e-10,2.1324798950251373e-16,7.935794121079656e-17
1.8720639926340798e-10,0.660818376429831,1.0209237999874605e-13,1.4530428772683134e-15,2.6365602950495656e-15,1.7160435334491413e-10,0.0,0.0,3.270767694504334e-11,2.0591312016843514e-17,2.7984646574519245e-15,1.0227940143466895e-14,2.1043309109620038e-22,2.646737482848302e-31,5.009116152922528e-19,1.3055763523993821e-11,5.994013373507624e-16,1.4155998484989973e-15,8.854425920486672e-30,2.1857754095723696e-41,4.6761753850142746e-26,2.699371316136201e-25,1.326216083852283e-09,3.0495540771742325e-29,2.3006418962194456e-23,9.115142402071399e-32,4.499891433231961e-37,8.009657534399943e-28,5.653788387113426e-35,1.0157330580994672e-33,4.233845441771725e-27,1.6055340737531112e-38,3.413805409312763e-41,4.927873117685903e-41,3.76,0.0,0.6151672716090258,0.9999999999672067,4.614515233346748e-16,9.696950611914235e-21,3.2719598569605596e-11,1.339357797214483e-09,1.922734261686202e-20,4.327661518954986e-19,7.090746938295532e-14,1.7160270766653588e-10,2.956964368815961e-16,1.1000593182104834e-16
2.1543438389439876e-10,0.6608183764578415,1.521563923924996e-13,2.1953538775006032e-15,3.947582902040769e-15,1.974803861436344e-10,0.0,0.0,3.763950962720729e-11,2.7269005099337187e-17,4.250427616324319e-15,1.692271733908761e-14,3.2228178262748566e-22,4.021753114943326e-31,6.6251040270729165e-19,1.7255604189762877e-11,9.103962031351011e-16,2.1500735285736172e-15,1.7590954645103247e-29,4.908904317097259e-41,9.31317583199762e-26,5.375236612088169e-25,1.5239271984346414e-09,6.060324014012853e-29,3.990769301310684e-23,2.072215032127842e-31,1.0234579744798145e-36,1.6019759268122369e-27,1.4675362350244785e-34,2.3111575436795937e-33,7.413157462505661e-27,4.166070221805335e-38,8.718655622050967e-41,1.2884386291532542e-40,3.76,0.0,0.6151672713762611,0.9999999999622304,7.011292385879614e-16,1.6825515818565836e-20,3.765340046637226e-11,1.5413133468123222e-09,3.018240837212922e-20,6.551629391419515e-19,1.0630920818591307e-13,1.9747788383591936e-10,3.915909548330568e-16,1.4563510066619408e-16
2.4366236852538954e-10,0.6608183764858525,2.174048353973164e-13,3.1575673297789417e-15,5.634178992964752e-15,2.2335667603899483e-10,0.0,0.0,4.2571341416223397e-11,3.4882990735863754e-17,6.1346400659292906e-15,2.6417956691746718e-14,4.690621222847276e-22,5.8080095665878125e-31,8.464108393030148e-19,2.202995779764863e-11,1.3139744269665753e-15,3.1032001027458674e-15,3.227602274301896e-29,1.009274254411866e-40,1.7108565975950985e-25,9.872737100456676e-25,1.7210505242709624e-09,1.1123016355520557e-28,6.487844781118417e-23,4.289937548538049e-31,2.1198939148169927e-36,2.95931075031721e-27,3.4238085934189137e-34,4.788855621284637e-33,1.2166948104962637e-26,9.71521523539101e-38,2.016137142726193e-40,3.0284017325425545e-40,3.76,0.0,0.6151672711434963,0.999999999957241,1.0123166125766466e-15,2.7361600074225573e-20,4.258728425433137e-11,1.7432688963233666e-09,4.499042645909574e-20,9.424726791403891e-19,1.5144262169666e-13,2.233530599581686e-10,5.00931742608706e-16,1.8624077697961178e-16
3.001183377873711e-10,0.6608183765418751,4.0237945229372123e-13,5.854172260743926e-15,1.0318691556152878e-14,2.7511016186696813e-10,0.0,0.0,5.2435003747186663e-11,5.291982561450025e-17,1.1419311347810426e-14,5.645213571380906e-14,8.87913863667052e-22,1.0830197311251165e-30,1.2807710894313112e-18,3.3288344194106276e-11,2.4458957580915535e-15,5.776444725634789e-15,9.09169502288267e-29,3.5170209179327082e-40,4.822370939672952e-25,2.7817411476752096e-24,2.1135409279062275e-09,3.1353294245029547e-28,1.4823721767971806e-22,1.4980159587304148e-30,7.412104687568567e-36,8.454655732350312e-27,1.4910190320604057e-33,1.675480744875015e-32,2.834919908308483e-26,4.224633652165758e-37,8.798151064161963e-40,1.3412815198608125e-39,3.76,0.0,0.6151672706779665,0.9999999999472158,1.885799574627454e-15,6.25559320415972e-20,5.245535249111563e-11,2.1471799950900863e-09,8.909092028764523e-20,1.742669998330345e-18,2.7462602607667355e-13,2.75103412061264e-10,7.599531035731815e-16,2.8236307522736017e-16
3.4892557103776794e-10,0.66081837659031,6.3239913486141e-13,9.156083036304638e-15,1.6008597171749906e-14,3.1985315472218113e-10,0.0,0.0,6.096232363061372e-11,7.153141220125288e-17,1.7891556313428745e-14,9.800382031738058e-14,1.411369955019169e-21,1.7005516799267364e-30,1.7273754816217819e-18,4.484131052831132e-11,3.832184963142283e-15,9.050422198322058e-15,1.9230767940670245e-28,8.664120427819465e-40,1.0197045627750346e-24,5.880116163557734e-24,2.4509778200326087e-09,6.635710745244389e-28,2.69764751136287e-22,3.6841797427064754e-30,1.8249002543228926e-35,1.8094631528229226e-26,4.257539719137039e-33,4.127115984268898e-32,5.246403530082835e-26,1.2048970395731782e-36,2.5206655235958822e-39,3.879346351528154e-39,3.76,0.0,0.6151672702755069,0.9999999999384908,2.9565838626178275e-15,1.1390236694174394e-19,6.098687440868138e-11,2.4963686363014793e-09,1.4681022595639546e-19,2.7145626348954263e-18,4.207230524220965e-13,3.198425517895444e-10,1.0272328108831572e-15,3.814627201049286e-16
3.977328042881648e-10,0.6608183766387473,9.401797439532154e-13,1.3509083564819924e-14,2.346654022418659e-14,3.6459739233505804e-10,0.0,0.0,6.948964668504587e-11,9.294206254374072e-17,2.6422059027158772e-14,1.5837793269177174e-13,2.1142268451460525e-21,2.5186710011772875e-30,2.2394412087676546e-18,5.806333400031588e-11,5.659335089884687e-15,1.3365567079975194e-14,3.683920306165363e-28,1.8934953654433467e-39,1.9520751887616632e-24,1.1252890934625397e-23,2.78668243935694e-09,1.2718982233751946e-27,4.538964437709014e-22,8.033501717674509e-30,3.9835953326034475e-35,3.5062819799190256e-26,1.0560271541176353e-32,9.013359701746736e-32,8.974599098975822e-26,2.9850072983472148e-36,6.26749119528104e-39,9.744124032659869e-39,3.76,0.0,0.6151672698730467,0.9999999999297027,4.36914132363397e-15,1.9175252642528296e-19,6.951883936366691e-11,2.8455572772749036e-09,2.2740125410568687e-19,3.985627012421515e-18,6.076723769422689e-13,3.6458169137691324e-10,1.3347153872699174e-15,4.953749308611305e-16
4.465400375385616e-10,0.6608183766871872,1.3381485169962946e-12,1.9055976170376823e-14,3.292591512743028e-14,4.093430506843263e-10,0.0,0.0,7.801697557046184e-11,1.1715176048447912e-16,3.7287026669466546e-14,2.4210518377711473e-13,3.0259168658846335e-21,3.56770805025966e-30,2.816528254973314e-18,7.293684630665948e-11,7.986509089559022e-15,1.886159853319175e-14,6.539773400087141e-28,3.7744495344530394e-39,3.462317728406265e-24,1.9952228583471573e-23,3.1206638710246604e-09,2.2592042035283624e-27,7.189159679199013e-22,1.5979884419610994e-29,7.93255216398926e-35,6.294875072282766e-26,2.353515400538114e-32,1.7956763675997434e-31,1.4447617159175056e-25,6.644694850355715e-36,1.398048261144434e-38,2.1986241085423118e-38,3.76,0.0,0.615167269470586,0.9999999999208434,6.169855024037701e-15,3.0387791487312554e-19,7.805132341328634e-11,3.1947459180210316e-09,3.3573071124354316e-19,5.592059877887586e-18,8.38951319654035e-13,4.0932083082337043e-10,1.6824030438964602e-15,6.240761084951571e-16
4.953472707889584e-10,0.6608183767356309,1.838981725112369e-12,2.593878353348208e-14,4.46184626303893e-14,4.5409030667557013e-10,0.0,0.0,8.654431320957971e-11,1.441604907554664e-16,5.076019441371692e-14,3.540393120035323e-13,4.1769446398831164e-21,4.87970769494658e-30,3.458198772645821e-18,8.944438945899511e-11,1.0872341043955451e-14,2.5676985274239612e-14,1.093231460233429e-27,7.00106290596231e-39,5.782078296367118e-24,3.3309312418277617e-23,3.4529311657889708e-09,3.778818951431528e-27,1.0853865068452974e-21,2.957611544943059e-29,1.4697676332006708e-34,1.0640289375205846e-25,4.8244018985634935e-32,3.3286478097422775e-31,2.216408079619506e-25,1.3604710228411995e-35,2.866556675575888e-38,4.562229424484646e-38,3.76,0.0,0.6151672690681246,0.9999999999119046,8.404822904831432e-15,4.590311988467417e-19,8.65844045998057e-11,3.543934558552146e-09,4.770347267797399e-19,7.568821755709354e-18,1.1176425030169564e-12,4.540599701289158e-10,2.0702983560302043e-15,7.675427912214765e-16
5.441545040393553e-10,0.6608183767840791,2.4555429365755157e-12,3.429836165029964e-14,5.877362654586072e-14,4.988393377216822e-10,0.0,0.0,9.50716627722385e-11,1.7396823911995167e-16,6.711204585964988e-14,4.99317719357681e-13,5.5988157391112814e-21,6.488874604946278e-30,4.164018376179862e-18,1.0756866497018648e-10,1.4374769227244797e-14,3.3948551230154655e-14,1.7406595059056694e-27,1.2253536741162457e-38,9.196435670350156e-24,5.296127623933632e-23,3.783493314767586e-09,6.020185706772597e-27,1.5761142426498032e-21,5.164203844974794e-29,2.5690905272885775e-34,1.7128163391057547e-25,9.243527864129734e-32,5.821071937093285e-31,3.2695951053515474e-25,2.603566376824435e-35,5.492445576784436e-38,8.847370046716495e-38,3.76,0.0,0.6151672686656624,0.9999999999028779,1.1119728198526117e-14,6.669333358024152e-19,9.511816281471618e-11,3.893123198882156e-09,6.568990529418291e-19,9.949546816855406e-18,1.4464506140116036e-12,4.987991092935492e-10,2.4984042717170616e-15,9.257517243030816e-16
5.929617372897521e-10,0.6608183768325315,3.2008501972649384e-12,4.42744760696816e-14,7.56186765347927e-14,5.435903218505245e-10,0.0,0.0,1.0359902766017429e-10,2.0657499244068038e-16,8.660995169442732e-14,6.833246945292251e-13,7.324029212125525e-21,8.432184046525543e-30,4.933556029900783e-18,1.2729252582436224e-10,1.8551065838092905e-14,4.3811545680043366e-14,2.662078121881814e-27,2.0445561776372133e-38,1.4048748917789592e-23,8.087858708649828e-23,4.112359253213975e-09,9.212342420561815e-27,2.2161093884529155e-21,8.593102624014707e-29,4.279523313384698e-34,2.647995402201945e-25,1.67491527816331e-31,9.701155322503819e-31,4.66914172658583e-25,4.71198652593007e-35,9.952580908655567e-38,1.622414431598156e-37,3.76,0.0,0.6151672682631993,0.999999999893755,1.435986076590095e-14,9.382597551925693e-19,1.0365267985381048e-10,4.242311839026621e-09,8.812435067948994e-19,1.2766599250561033e-17,1.827743201151363e-12,5.435382483172707e-10,2.9667241198572176e-15,1.0986798539236282e-15
