Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181)
6.822010266702596e-07,0.7903634538427532,4.4786565349506916e-05,7.035100808502435e-06,7.596455799884892e-06,0.00027193500064281924,0.0,0.0,4.710754961297398e-06,3.8433832353314315e-08,5.00114963611206e-06,0.00015949571761889793,1.970626714656766e-09,1.0408987210245536e-13,1.1724149121869097e-09,2.4655743722377147e-06,5.3853622424507335e-06,2.5014163024919313e-06,4.406221943952853e-13,1.9699237461004002e-15,1.3469901135995342e-10,1.9875017695420376e-11,2.7173970305829307e-06,8.735885183964635e-11,1.2078570228821034e-10,5.863363404749148e-12,3.3356596157165216e-14,7.245309772070158e-10,1.821961786589574e-11,8.175480471461115e-13,1.5492970976993957e-11,4.12562196233328e-17,4.198525764199235e-15,2.1101852299313377e-15,3.76,0.0,0.8451842136505926,0.9985441714204497,6.43502110613152e-05,2.2520854861314346e-06,0.0003411883743819225,0.00018009807142879567,5.0851835076617535e-12,2.0540761601318016e-12,1.0325510147518799e-07,2.268421425757054e-05,7.201944038660861e-06,7.09244849462512e-08,2.268127513214575e-11,9.461223276875134e-13,2.5839609315176663e-06,4.651459063792722e-07,7.358307133216606e-09,6.360683685677549e-07,0.001241977200446065,5.8613512697061e-12,7.662639004800303e-10,2.3958997152446367e-12,2.0741429971751673e-14,8.411279040262915e-17,3.239691802996249e-17
6.949519126424671e-07,0.7903644767867142,4.485394538660676e-05,7.0708102678637705e-06,7.645660402250052e-06,0.00027809169857720016,0.0,0.0,4.809066637983657e-06,3.991960480055408e-08,5.104914156451146e-06,0.00016282618212182972,2.0014054483918e-09,1.04425042763276e-13,1.1742807610199452e-09,2.4655241343401126e-06,5.455940447661078e-06,2.55108591218224e-06,4.554320088581467e-13,2.0502836639426534e-15,1.3906771372611823e-10,1.987493643620342e-11,2.7173316025201997e-06,9.129765591750625e-11,1.2247060236860832e-10,6.200595557667901e-12,3.435279574131015e-14,7.498809400374562e-10,1.912259015730359e-11,8.408028542486306e-13,1.588195321461918e-11,4.2601558737987646e-17,4.344956243976494e-15,2.235360092464401e-15,3.76,0.0,0.8451714213092187,0.9985394793658128,6.626227065832092e-05,2.330514421427847e-06,0.00034977959807286834,0.00018374601719900073,5.085049601524076e-12,2.054021923144016e-12,1.0325244080234664e-07,2.2853828201057474e-05,7.536913992564845e-06,7.275150418871435e-08,2.293651495994653e-11,9.532991140160416e-13,2.6069424245697094e-06,4.693922150220174e-07,7.543855140146901e-09,6.553720982562988e-07,0.0012419713650964421,6.0396521412417855e-12,8.09669500228793e-10,2.464733840786306e-12,2.21072857256929e-14,8.887916587396502e-17,3.371518017572629e-17
7.077027986146747e-07,0.7903655008755146,4.491954208912557e-05,7.105817141955197e-06,7.694215492860899e-06,0.0002842560292677667,0.0,0.0,4.907362247030236e-06,4.1430409407867364e-08,5.209131798379404e-06,0.00016616186975316718,2.0321552741748525e-09,1.0475081578146937e-13,1.176090665747436e-09,2.4654738244251376e-06,5.5255227900381366e-06,2.600812993144156e-06,4.704232507485857e-13,2.1324422428269465e-15,1.435167538424075e-10,1.987485640699527e-11,2.7172660435573997e-06,9.532307861084467e-11,1.2413448061362648e-10,6.549476203465324e-12,3.5357662184364333e-14,7.755627147985453e-10,2.0048954210804024e-11,8.640523497858497e-13,1.6271636176256143e-11,4.396239808796975e-17,4.493070810282619e-15,2.365112556283572e-15,3.76,0.0,0.8451585980690212,0.9985347730526775,6.818647021154681e-05,2.409955701923182e-06,0.00035839316460071585,0.0001874000018663148,5.0849154618170504e-12,2.053967593443445e-12,1.0324977369271662e-07,2.301846147290818e-05,7.880013138545008e-06,7.458342163110411e-08,2.318452625485178e-11,9.60265169517702e-13,2.629248291871927e-06,4.735131222011663e-07,7.729884688308025e-09,6.74838450823089e-07,0.0012419655120066945,6.219723618559699e-12,8.54674154867022e-10,2.5340226496999795e-12,2.353334110041545e-14,9.382116950292051e-17,3.506757765364958e-17
7.204536845868822e-07,0.7903665260899994,4.4983461497139826e-05,7.140181500635854e-06,7.742178737756837e-06,0.0002904277890574514,0.0,0.0,5.005639310625692e-06,4.296603514523198e-08,5.3138133254675645e-06,0.00016950262469741387,2.0628906505913778e-09,1.0506780225881416e-13,1.1778483231547155e-09,2.4654234435132352e-06,5.594123502851784e-06,2.650597797913655e-06,4.855942992114862e-13,2.2164277373766754e-15,1.4804679756011796e-10,1.987477900339078e-11,2.7172003566505726e-06,9.943504038334203e-11,1.2577762316635572e-10,6.910152236743784e-12,3.637116987385679e-14,8.015717152216809e-10,2.0998668024142292e-11,8.872877196442445e-13,1.6662047504377013e-11,4.533868404912588e-17,4.642864429797415e-15,2.499514264092345e-15,3.76,0.0,0.8451457445559255,0.9985300526271672,7.012265501507888e-05,2.4903949760324595e-06,0.00036702842271777873,0.00019105987345522955,5.0847810916570595e-12,2.0539131722595748e-12,1.0324710026024438e-07,2.3178260425621153e-05,8.231252414971259e-06,7.642008863329367e-08,2.342549320445851e-11,9.670266580004594e-13,2.650898373072104e-06,4.77512313953619e-07,7.916381627201162e-09,6.944640396874775e-07,0.001241959641358722,6.401555229250108e-12,9.013081836060787e-10,2.603757603858509e-12,2.5020930314556276e-14,9.894213079923363e-17,3.6454484659057003e-17
7.332045705590897e-07,0.7903675524116123,4.504579972531568e-05,7.173957872735167e-06,7.789602439844629e-06,0.00029660678615600107,0.0,0.0,5.103895499486508e-06,4.45262717969803e-08,5.418969518678766e-06,0.00017284829571308534,2.0936249366650983e-09,1.0537655269637258e-13,1.1795570601349795e-09,2.465372992604983e-06,5.661756630768781e-06,2.7004405833993125e-06,5.009436243267454e-13,2.302268422522665e-15,1.526584969941011e-10,1.9874705313418844e-11,2.717134544583116e-06,1.036334680698519e-10,1.274003126227837e-10,7.282770157717045e-12,3.739329211433693e-14,8.279034174644935e-10,2.1971681860566282e-11,9.105005333338666e-13,1.7053214230880148e-11,4.673036709513097e-17,4.794332329471835e-15,2.6386369677389972e-15,3.76,0.0,0.8451328613580431,0.9985253182301822,7.207068404250392e-05,2.5718180974330443e-06,0.0003756847596468935,0.00019472548483074286,5.084646494091115e-12,2.0538586607922827e-12,1.0324442061587388e-07,2.33333671136006e-05,8.590642117120071e-06,7.826136557991583e-08,2.3659597483139076e-11,9.735895651981717e-13,2.6719119280848768e-06,4.813933686410006e-07,8.103332643276396e-09,7.142456002439878e-07,0.0012419537533279604,6.5851371217968666e-12,9.496018291226618e-10,2.673930503868166e-12,2.6571384690597233e-14,1.0424537080990143e-16,3.787627244977473e-17
7.459554565312972e-07,0.7903685798223793,4.510664412504306e-05,7.207195751158713e-06,7.83653402908107e-06,0.0003027928395439503,0.0,0.0,5.202128619247992e-06,4.611091000868704e-08,5.524611175326592e-06,0.00017619873599896283,2.1243704700133945e-09,1.0567756413736697e-13,1.1812198779402103e-09,2.4653224726803455e-06,5.7284360308072255e-06,2.7503416108507354e-06,5.164697851545249e-13,2.3899925472543013e-15,1.5735249100724494e-10,1.9874636180954676e-11,2.717068609980355e-06,1.0791829457530112e-10,1.2900282803670415e-10,7.667476105520736e-12,3.842400116647498e-14,8.545533593767587e-10,2.2967938600180964e-11,9.336827310113134e-13,1.7445162621965718e-11,4.8137401555220475e-17,4.947469923125496e-15,2.7825525257677444e-15,3.76,0.0,0.8451199490288419,0.9985205699976519,7.403042867342143e-05,2.6542111223305722e-06,0.0003843615978742605,0.00019839669355531245,5.084511672096032e-12,2.0538040602117776e-12,1.0324173486757382e-07,2.348391941939167e-05,8.958191934744526e-06,8.010712111652241e-08,2.38870180283995e-11,9.79959703696311e-13,2.6923076534996425e-06,4.851597599777428e-07,8.290725190086692e-09,7.341799863073747e-07,0.0012419478480837352,6.770460029078611e-12,9.995852420384228e-10,2.744533474265801e-12,2.8186032437370126e-14,1.0973420040775173e-16,3.933330948551577e-17
7.587063425035047e-07,0.7903696083048961,4.5166074301293695e-05,7.2399400557962805e-06,7.883016511660853e-06,0.000308985778004296,0.0,0.0,5.300336598434469e-06,4.771974132883384e-08,5.630749108099646e-06,0.00017955380306414756,2.1551386409901474e-09,1.0597128643669518e-13,1.1828394908722996e-09,2.465271884698188e-06,5.794175373488145e-06,2.8003011458055545e-06,5.321714278180457e-13,2.479628295840567e-15,1.62129405683214e-10,1.987457225608822e-11,2.717002555322646e-06,1.1228945857143361e-10,1.3058544492996457e-10,8.064415887048662e-12,3.9463268309751215e-14,8.815171397664953e-10,2.398737407929992e-11,9.568266109097097e-13,1.783791806388451e-11,4.955974540143261e-17,5.102272751556494e-15,2.93133289961372e-15,3.76,0.0,0.8451070080900112,0.9985158080607676,7.600177153683497e-05,2.7375603067403886e-06,0.00039305839225367887,0.00020207336175002294,5.084376628577529e-12,2.053749371658645e-12,1.0323904312040706e-07,2.3630051176206917e-05,9.333910986547594e-06,8.195723146012295e-08,2.4107930854345555e-11,9.861427177442322e-13,2.7121036986358053e-06,4.888148599987047e-07,8.478547425223798e-09,7.542641666627837e-07,0.0012419419257893502,6.957515234860747e-12,1.051288466885861e-09,2.8155589500381016e-12,2.986619844629416e-14,1.154119187494093e-16,4.082596155701601e-17
7.714572284757122e-07,0.7903706378423109,4.5224163002460995e-05,7.272231557079572e-06,7.929088880978776e-06,0.00031518543926608997,0.0,0.0,5.39851747781388e-06,4.935255824584647e-08,5.737394144147091e-06,0.00018291335860183157,2.185939962770495e-09,1.0625812776007067e-13,1.1844183601133978e-09,2.465221229596023e-06,5.858988144155091e-06,2.850319458019465e-06,5.480472836237378e-13,2.5712037557243705e-15,1.6698985478733947e-10,1.9874514034999394e-11,2.7169363829571877e-06,1.1674690419588982e-10,1.3214843530729776e-10,8.473735002075105e-12,4.0511063922732425e-14,9.087904176672214e-10,2.502991741817259e-11,9.799248171641097e-13,1.8231504982965425e-11,5.099736005900745e-17,5.258736434335643e-15,3.0850501487146733e-15,3.76,0.0,0.8450940390340437,0.9985110325461941,7.79846054615581e-05,2.82185210378706e-06,0.000401774627391119,0.0002057553559598551,5.084241366369814e-12,2.053694596244143e-12,1.0323634547658198e-07,2.3771892286853234e-05,9.71780785185695e-06,8.381157977670558e-08,2.4322508898058976e-11,9.921440879540028e-13,2.7313176812302795e-06,4.92361941962497e-07,8.66678815335972e-09,7.744952217177859e-07,0.0012419359866024835,7.1462945432326085e-12,1.1047414295010147e-09,2.886999664587257e-12,3.161320410121726e-14,1.212818118829521e-16,4.2354591906158273e-17
7.842081144479198e-07,0.7903716684183095,4.528097689937127e-05,7.304107262926062e-06,7.974786493027792e-06,0.0003213916692459468,0.0,0.0,5.496669400963936e-06,5.100915422103458e-08,5.8445571242201284e-06,0.0001862772683666976,2.216784137377319e-09,1.0653845940988262e-13,1.1859587233152656e-09,2.4651705082899113e-06,5.922887644436121e-06,2.900396821383207e-06,5.640961672184903e-13,2.6647468913628005e-15,1.7193444021559915e-10,1.9874461891610494e-11,2.71687009510864e-06,1.2129058075723345e-10,1.336920676750873e-10,8.895578665335875e-12,4.1567357575785765e-14,9.363689116072426e-10,2.6095491337455068e-11,1.0029703280209106e-12,1.8625946794202796e-11,5.245021026491289e-17,5.4168566316654e-15,3.2437764247805837e-15,3.76,0.0,0.8450810423265736,0.9985062435762696,7.99788325244728e-05,2.9070731610242315e-06,0.0004105098152814483,0.00020944254702294713,5.08410588823595e-12,2.0536397350506083e-12,1.0323364203549057e-07,2.390956883916483e-05,1.0109890599771813e-05,8.567005561902363e-08,2.4530921895093766e-11,9.979691358865632e-13,2.7499667027448135e-06,4.958041831872578e-07,8.855436774784462e-09,7.948703402531752e-07,0.0012419300306755498,7.336790250708155e-12,1.1599739257794218e-09,2.958848638459486e-12,3.3428367101693706e-14,1.2734715150556582e-16,4.391956133902237e-17
7.969590004201273e-07,0.7903727000171025,4.533657726766418e-05,7.33560077171708e-06,8.020141408807482e-06,0.00032760432137518054,0.0,0.0,5.5947906058980615e-06,5.268932371790086e-08,5.952248901864814e-06,0.00018964540205585923,2.24768011769469e-09,1.0681262006288507e-13,1.1874626204915924e-09,2.4651197216744625e-06,5.985886993825614e-06,2.9505335138298287e-06,5.803169747836945e-13,2.7602855233496306e-15,1.7696375243171008e-10,1.987441610282988e-11,2.7168036938887003e-06,1.2592044244876117e-10,1.3521660706349494e-10,9.330091826162049e-12,4.263211813191931e-14,9.642483988817217e-10,2.7184012463781438e-11,1.025956444419831e-12,1.9021265873462585e-11,5.3918263953563974e-17,5.576629014854291e-15,3.4075839654335975e-15,3.76,0.0,0.8450680184084847,0.9985014412691872,8.19843631881229e-05,2.99321031777672e-06,0.00041926349317183054,0.00021313480994373672,5.083970196868708e-12,2.0535847891318575e-12,1.0323093289379006e-07,2.4043203218045754e-05,1.0510166816025741e-05,8.753255441857352e-08,2.4733336280692133e-11,1.0036230285258267e-12,2.768067363285858e-06,4.991446678167812e-07,9.044483238881373e-09,8.153868162695263e-07,0.0012419240581556773,7.528995120492944e-12,1.2170156117285662e-09,3.0310991686863083e-12,3.5313001299497283e-14,1.336111938724763e-16,4.5521228332435066e-17
8.097098863923348e-07,0.7903737326234087,4.5391020585840114e-05,7.366742593875528e-06,8.065182706236476e-06,0.0003338232560019237,0.0,0.0,5.6928794176196575e-06,5.439286222822629e-08,6.06048034266205e-06,0.0001930176331932513,2.278636165557159e-09,1.0708091949106748e-13,1.1889319166847313e-09,2.4650688706229354e-06,6.047999131366575e-06,3.000729817235081e-06,5.967086822657182e-13,2.857847312208298e-15,1.8207837089244584e-10,1.987437686870614e-11,2.71673718130475e-06,1.3063644807322287e-10,1.367223150514481e-10,9.777419186182578e-12,4.3705313852287855e-14,9.924247148281799e-10,2.8295391624781217e-11,1.0488767789370435e-12,1.9417483549016287e-11,5.5401492147808883e-17,5.738049244109736e-15,3.576545087402351e-15,3.76,0.0,0.8450549676978208,0.9984966257391665,8.40011155197342e-05,3.080250602506444e-06,0.0004280352216289044,0.00021683202376987295,5.0838342948914935e-12,2.053529759513693e-12,1.0322821814546973e-07,2.417291421422145e-05,1.0918643627784288e-05,8.939897702629955e-08,2.4929915113691226e-11,1.0091107826414553e-12,2.7856357761353777e-06,5.023863895161818e-07,9.233918002039201e-09,8.360420459266225e-07,0.0012419180691850128,7.722902358707676e-12,1.2758959947475223e-09,3.1037448190506943e-12,3.7268416548136866e-14,1.4007717883347624e-16,4.715994913466382e-17
8.224607723645423e-07,0.7903747662224427,4.5444359059614575e-05,7.397560444501414e-06,8.109936763957487e-06,0.0003400483398590069,0.0,0.0,5.790934241490772e-06,5.6119566295285006e-08,6.169262323510987e-06,0.00019639383901737714,2.3096599060370516e-09,1.073436418272447e-13,1.190368321814614e-09,2.465017955987436e-06,6.109236817416634e-06,3.050986017313291e-06,6.132703436424036e-13,2.9574597462896296e-15,1.8727886446135114e-10,1.9874344328466673e-11,2.716670559267647e-06,1.354385607799675e-10,1.3820944979404432e-10,1.0237705215537473e-11,4.478691250365224e-14,1.0208937521059865e-09,2.942953413387701e-11,1.07172524507822e-12,1.9814620108671495e-11,5.689986887571372e-17,5.901112952501091e-15,3.750732179427745e-15,3.76,0.0,0.8450418905915126,0.9984917970966122,8.602901448435438e-05,3.168181230203491e-06,0.00043682458278919797,0.00022053407147278593,5.083698184859258e-12,2.053474647194486e-12,1.0322549788188736e-07,2.42988171297964e-05,1.1335327726573473e-05,9.126922929712021e-08,2.5120818020427345e-11,1.0144372690417893e-12,2.802687581894709e-06,5.055322540971093e-07,9.42373198955862e-09,8.568335245729614e-07,0.0012419120639011198,7.918505592530524e-12,1.3366444260632133e-09,3.1767794110620307e-12,3.929591856510784e-14,1.4674832899374202e-16,4.883607786196653e-17
8.352116583367498e-07,0.7903758007999017,4.5496641081857636e-05,7.428079509387558e-06,8.154427519291682e-06,0.0003462794455895538,0.0,0.0,5.88895355731577e-06,5.786923353449944e-08,6.278605731952452e-06,0.00019977390037232142,2.3407583780723374e-09,1.0760104843092651e-13,1.1917734080652483e-09,2.4649669785991885e-06,6.169612635483277e-06,3.1013024035107026e-06,6.300010892251397e-13,3.059150133256447e-15,1.925657918110515e-10,1.9874318573238067e-11,2.716603829598787e-06,1.4032674781553565e-10,1.3967826605199386e-10,1.0711094167976208e-11,4.5876881465656384e-14,1.0496514599803103e-09,3.058634006518568e-11,1.0944960469105812e-12,2.0212694819288196e-11,5.841337111244905e-17,6.06581573509001e-15,3.930217695013135e-15,3.76,0.0,0.8450287874669411,0.9984869554482633,8.806799130539194e-05,3.25698959980342e-06,0.0004456311787743169,0.00022424083983180627,5.083561869259593e-12,2.0534194531457344e-12,1.0322277219185176e-07,2.4421023880711528e-05,1.1760225389515043e-05,9.3143221713865e-08,2.5306201156233084e-11,1.0196072167183278e-12,2.8192379622451787e-06,5.085850820728983e-07,9.613916561149164e-09,8.777588438626483e-07,0.0012419060424368892,8.115798850024038e-12,1.3992900942526394e-09,3.2501970153012168e-12,4.139680880658421e-14,1.5362784900563332e-16,5.0549966591245613e-17
8.479625443089573e-07,0.7903768363419493,4.554791163625994e-05,7.458322686591583e-06,8.198676702457004e-06,0.0003525164513232254,0.0,0.0,5.986935914052696e-06,5.964166265180959e-08,6.388521465529272e-06,0.00020315770160194064,2.3719380815894996e-09,1.0785338040456119e-13,1.1931486251205617e-09,2.4649159392688476e-06,6.22913899411556e-06,3.1516792688978897e-06,6.469001239960275e-13,3.1629455946876228e-15,1.9793970181436791e-10,1.987429965613632e-11,2.7165369940364765e-06,1.453009802883354e-10,1.411290152227718e-10,1.1197730095159188e-11,4.69751878362147e-14,1.0786938436109528e-09,3.176570451883645e-11,1.1171836690233545e-12,2.0611725955957507e-11,5.994197872190723e-17,6.232153142357243e-15,4.1150741451314314e-15,3.76,0.0,0.8450156586833548,0.9984821008973325,9.011798288638581e-05,3.3466632916316994e-06,0.00045445463025427663,0.00022795221932172914,5.083425350514028e-12,2.0533641783126415e-12,1.0322004116170368e-07,2.4539643096192628e-05,1.2193342499027091e-05,9.502086904664654e-08,2.5486217182375206e-11,1.0246252168829822e-12,2.835301653329948e-06,5.115476111442135e-07,9.804463479650351e-09,8.988156889570777e-07,0.0012419000049207242,8.314776541366177e-12,1.4638620197812987e-09,3.3239919432650985e-12,4.3572384354233576e-14,1.6071892496575732e-16,5.2301965448875855e-17
8.607134302811648e-07,0.7903778728352059,4.559821265186006e-05,7.488310805600052e-06,8.242704049028712e-06,0.00035875924029691463,0.0,0.0,6.084879925075721e-06,6.143665345999863e-08,6.499020431180701e-06,0.00020654513044714225,2.4032050212841195e-09,1.0810086080386903e-13,1.1944953135228944e-09,2.464864838786853e-06,6.2878281288412415e-06,3.202116910062589e-06,6.63966725979634e-13,3.2688730633827137e-15,2.0340113392446074e-10,1.987428760029376e-11,2.7164700542417044e-06,1.503612329477289e-10,1.4256194537319016e-10,1.169775686043105e-11,4.80817985336573e-14,1.1080169633464123e-09,3.2967517877009066e-11,1.1397828668063348e-12,2.101173083854965e-11,6.148567440607942e-17,6.400120677168618e-15,4.305374090983854e-15,3.76,0.0,0.845002504583156,0.9984772335436372,9.217893128834929e-05,3.4371900648760017e-06,0.0004632945751440056,0.00023166810400371992,5.083288630979441e-12,2.0533088236147867e-12,1.0321730487534679e-07,2.4654780215278223e-05,1.2634684561132798e-05,9.690209004408714e-08,2.566101525650743e-11,1.029495726899901e-12,2.850892958762623e-06,5.14422498615995e-07,9.995364882655311e-09,9.200018358088791e-07,0.0012418939514770057,8.515433441399738e-12,1.5303890504893258e-09,3.3981587397780152e-12,4.5823937813821555e-14,1.6802472390927198e-16,5.4092422697296987e-17
8.734643162533724e-07,0.7903789102667335,4.564758331465362e-05,7.518062825988825e-06,8.286527492492138e-06,0.0003650077005144807,0.0,0.0,6.182784263921786e-06,6.325400689318716e-08,6.6101135446683865e-06,0.00020993607794616607,2.4345647472284315e-09,1.0834369657983298e-13,1.195814716392489e-09,2.464813677923808e-06,6.345692104139767e-06,3.2526156270040438e-06,6.812002446488076e-13,3.376959282990982e-15,2.0895061854424738e-10,1.987428240525594e-11,2.7164030118033874e-06,1.5550748397759657e-10,1.4397730127313676e-10,1.2211318152290427e-11,4.91966803946068e-14,1.1376169340234892e-09,3.419166605098636e-11,1.1622886570365053e-12,2.1412725873696807e-11,6.304444367454418e-17,6.569713794621033e-15,4.501190136889019e-15,3.76,0.0,0.8449893254930667,0.9984723534837237,9.425078325750348e-05,3.528557855086952e-06,0.0004721506674195627,0.000235388391419462,5.083151712949519e-12,2.0532533899467464e-12,1.0321456341432241e-07,2.4766537580512684e-05,1.3084256722505613e-05,9.87868071531805e-08,2.583074103492085e-11,1.0342230741138187e-12,2.8660257622693737e-06,5.172123237467971e-07,1.0186613256744565e-08,9.41315148525697e-07,0.001241887882225972,8.717764673441103e-12,1.5988998579585366e-09,3.472692175725011e-12,4.815275722525799e-14,1.7554839341522967e-16,5.592168481942624e-17
