Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165)
1e-12,0.8185917069732048,5.249842832364291e-15,5.88807096173907e-17,1.4690168851106299e-19,1.3521869705981107e-10,0.0,0.0,5.004535782686542e-12,9.919798471821071e-20,2.0134532627809947e-20,2.3770552951027234e-20,1.925019312880811e-26,1.2161067323500576e-33,7.667265218390396e-21,1.897545484620056e-14,1.897847415491069e-20,1.0185001086243107e-20,4.192303913318742e-37,2.2120305201222536e-48,1.1035549857105154e-33,6.69879656329384e-33,4.3254965945707525e-10,1.959441781759739e-37,1.6329514978106812e-29,4.489507500798471e-42,1.8085293132350045e-45,4.816243015003482e-35,5.0761250921509776e-46,3.336799741833623e-43,1.1447163069141055e-32,4.142245484399764e-50,1.1433893294078018e-51,3.4428869336576923e-53,3.76,0.0,0.8950940339079825,0.9999999999949954,3.3112806614149326e-21,8.398572201927806e-27,5.009785128410978e-12,4.325686355569559e-10,1.1470724579349276e-25,2.5299588913791577e-24,5.642959174430361e-19,1.3521869692651316e-10,2.1623548069224806e-19,3.625544236092117e-20,2.4093842238128488e-22,2.810367380744083e-21
1.4025688184614005e-12,0.8185917069732048,7.364150820268658e-15,8.264934422130869e-17,2.9953886415038706e-19,1.8965352817567293e-10,0.0,0.0,7.019205681288307e-12,1.935889746583468e-19,5.467655150176149e-20,6.490449142288754e-20,5.228006913688609e-26,3.302410954894222e-33,1.4962728263525383e-20,3.703042984980538e-14,5.14932349062045e-20,2.7657991763728945e-20,2.0784270608710548e-36,1.403347837714195e-47,5.4211781901649655e-33,3.290751283893064e-32,6.066702477985124e-10,9.714454720427546e-37,6.105417018844035e-29,2.742654453441243e-41,1.1062226360844092e-44,2.3861106581758748e-34,3.412795602353406e-45,2.0374433056789407e-42,4.284575141860074e-32,2.9722434649358737e-49,8.509349277124994e-51,2.470556526118037e-52,3.76,0.0,0.8950940336773923,0.9999999999929807,8.992101541619555e-21,3.1343528515614556e-26,7.026568413640586e-12,6.067072799740904e-10,3.115725872833161e-25,6.869789353422107e-24,1.5320258793390985e-18,1.8965352790660483e-10,4.219925453240767e-19,7.075310686829144e-20,4.703002808949948e-22,5.484449871059971e-21
1.9125940005759838e-12,0.8185917070151237,1.0044019994764737e-14,1.1282447957957514e-16,5.836507790118807e-19,2.5861846879159753e-10,0.0,0.0,9.57164462239363e-12,3.5863011598961633e-19,1.3569032303900122e-19,1.620738630288535e-19,1.297571198709892e-25,8.195561780106517e-33,2.7718384263169233e-20,6.859798453510493e-14,1.2771961332456066e-19,6.863859813356999e-20,8.771823183691024e-36,7.492388455111697e-47,2.3370303996120165e-32,1.418613938318872e-31,8.272595745782818e-10,4.099947426502636e-36,1.9877029671220067e-28,1.4888655522993274e-40,5.994262371442628e-44,1.0066120468846617e-33,2.063437174277015e-44,1.1056182381615868e-41,1.395913881727231e-31,1.984364285132138e-48,5.563008816568632e-50,1.6495586916912905e-51,3.76,0.0,0.8950940333852513,0.9999999999904283,2.231595095483775e-20,1.0192066870021622e-25,9.581685011612688e-12,8.273281768856903e-10,7.734477069951636e-25,1.7047372367774118e-23,3.801014369933378e-18,2.586184682731639e-10,7.817555619676705e-19,1.3107053042847064e-19,8.714684878389693e-22,1.0159908540715407e-20
2.9326443648051504e-12,0.8185917070989613,1.540988497956315e-14,1.7341815199105618e-16,1.5146757053900165e-18,3.965483501122867e-10,0.0,0.0,1.467652206148739e-11,8.410715894082529e-19,4.928001292809477e-19,5.974077327481275e-19,4.713760599249474e-25,2.97646155411377e-32,6.50031809176301e-20,1.6086748544452973e-13,4.635840684825253e-19,2.492816692358773e-19,8.051971405885939e-35,1.1165000247995847e-45,2.104548142010109e-31,1.2774784136840757e-30,1.2684090872728218e-09,3.763627204244645e-35,1.1371138524197525e-27,2.1867572434480522e-39,8.808274010279096e-43,9.23601658196061e-33,4.327860611596931e-43,1.6232668744591459e-40,7.99376981983591e-31,4.869976494534942e-47,1.3772157818042642e-48,4.049903559510756e-50,3.76,0.0,0.8950940328009693,0.9999999999853234,8.104997869094281e-20,5.822312892283565e-25,1.4691918336394925e-11,1.2685699704221454e-09,2.810946514033777e-24,6.19010151673225e-23,1.3795736521977167e-17,3.965483487950347e-10,1.8334004143530136e-18,3.0738098145214883e-19,2.0449208762159404e-21,2.3826247112468844e-20
4.9727450932634845e-12,0.8185917072666363,2.6180486474795764e-14,2.958194022397813e-16,5.224819179084411e-18,6.72408113385242e-10,0.0,0.0,2.4886275167273077e-11,2.4153802693331915e-18,2.4622913464341847e-18,3.0806355265294258e-18,2.3565994318530124e-24,1.4871952672434071e-31,1.8665791481550491e-19,4.619124240396854e-13,2.3152729962988133e-18,1.2455437166762813e-18,1.2696199322111138e-33,3.2588836691016053e-44,3.227396930208884e-30,1.959003976500048e-29,2.1505915657981627e-09,5.934883686931814e-34,1.0210348934138236e-26,5.981346845279277e-38,2.418336744232409e-41,1.4563382385228278e-31,1.8667225523379044e-41,4.440735083990639e-39,7.186389214310417e-30,2.3587206832772806e-45,7.29631258156694e-47,1.9630929610243463e-48,3.76,0.0,0.8950940316324055,0.9999999999751136,4.0500046473185712e-19,5.222398197490432e-24,2.4912385948265273e-11,2.1510535563480973e-09,1.4066120131444313e-23,3.091635443748763e-22,6.883516245572614e-17,6.724081089938013e-10,5.26514299585627e-18,8.826727972008357e-19,5.87931896853049e-21,6.841725692875457e-20
9.052946550180151e-12,0.8185917076019869,4.799382107440749e-14,5.474196415734248e-16,2.3244833217879594e-17,1.224127644692826e-09,0.0,0.0,4.5305774289900755e-11,8.001650810949737e-18,1.5260024093007118e-17,2.0314716079406804e-17,1.4622374431126428e-23,9.21683562574985e-31,6.182398836521336e-19,1.5297779785667255e-12,1.43448149201072e-17,7.71924396404516e-18,2.793121878979654e-32,1.373702820699728e-42,6.89853904388873e-29,4.187125299314825e-28,3.914490461991909e-09,1.3058655300338686e-32,1.2137236120900537e-25,2.4170029990166436e-36,9.804734992341905e-40,3.2062743493774835e-30,1.3052336386248282e-39,1.7962747037979278e-37,8.556778868250708e-29,1.7932253356388831e-43,5.854392925181053e-45,1.494885150249221e-46,3.76,0.0,0.8950940292952779,0.9999999999546936,2.510392749836982e-18,6.204681720144655e-23,4.53533286364498e-11,3.9160207236122595e-09,8.744547303777829e-23,1.9144124430693948e-21,4.253826670693733e-16,1.2241276260114929e-09,1.7442344996811538e-17,2.9237000164983226e-18,1.9522666155579904e-20,2.2660663211431815e-19
1e-11,0.8185917079373372,5.313059127928305e-14,6.07475794726663e-16,3.0044998041245396e-17,1.3521869810707992e-09,0.0,0.0,5.0045332318561075e-11,9.763029298152838e-18,2.06332853867128e-17,2.7845235002739085e-17,1.9776491985891393e-23,1.2462198054197038e-30,7.542974024258841e-19,1.8663980437415683e-12,1.9395200066200837e-17,1.043729443988833e-17,4.7079319111752513e-32,2.6025002104551446e-42,1.190725027501197e-28,7.227124563276202e-28,4.32381928716207e-09,2.2011718730223864e-32,1.8209849621595792e-25,4.6903318607270404e-36,1.898474454045328e-39,5.4060149271691815e-30,2.7805638304090932e-39,3.4867762822618637e-37,1.284226168745513e-28,3.8802900276037674e-43,1.237800241721517e-44,3.2356551205318482e-46,3.76,0.0,0.8950940287528085,0.9999999999499538,3.394462037869697e-18,9.308699160221119e-23,5.009786736771315e-11,4.32568633906218e-09,1.1832000561969506e-22,2.5880001092004262e-21,5.747882370114156e-16,1.3521869571039743e-09,2.128188134745979e-17,3.5671685509060275e-18,2.3833092441468156e-20,2.7647595191825187e-19
1.3133148007096818e-11,0.8185917079373372,7.032248742130477e-14,8.106103896405079e-16,5.95703887344019e-17,1.7758471852616554e-09,0.0,0.0,6.572526396163802e-11,1.683811466440577e-17,4.486138003796423e-17,6.223774259437354e-17,4.3022705808699894e-23,2.7095561994950664e-30,1.3007674593826025e-18,3.2183653367029694e-12,4.2166933102322345e-17,2.269301419359196e-17,1.4522500016485594e-31,9.131337804721777e-42,3.782816417075599e-28,2.2959568295274987e-27,5.677768098134457e-09,6.790223315258594e-32,4.767742039204844e-25,1.6846203828386763e-35,6.804422167722936e-39,1.6682430101409847e-29,1.0820964719438078e-38,1.252679281965455e-36,3.3641853385622296e-28,1.528598904690513e-42,4.787337077237552e-44,1.274934404518012e-45,3.76,0.0,0.8950940269581503,0.999999999934273,7.380886342202214e-18,2.437080767027585e-22,6.579428598480622e-11,5.680987884759458e-09,2.5763076378296013e-22,5.624631299952189e-21,1.2480222912444747e-15,1.7758471385227327e-09,3.6704497541781076e-17,6.1516928509352176e-18,4.11641870026797e-20,4.767735458404527e-19
1.7213349464013484e-11,0.8185917082726877,9.338048830974409e-14,1.0889221708879386e-15,1.200308154131824e-16,2.3275667391661436e-09,0.0,0.0,8.61447441843637e-11,2.892475417917158e-17,9.823972529056624e-17,1.4148329768701943e-16,9.428756550098862e-23,5.933511459227387e-30,2.2341225408327263e-18,5.527237549829634e-12,9.23346030735737e-17,4.969431427692524e-17,4.957118211406003e-31,3.740172713641854e-41,1.3290168549663829e-27,8.066202314089479e-27,7.440424690449644e-09,2.3179698481080045e-31,1.2922637794249134e-24,7.335105189428592e-35,2.9512256891250887e-38,5.698953361316633e-29,5.820145704744217e-38,5.4590868854716706e-36,9.12557277461523e-28,8.406586482354432e-42,2.3687009165418547e-43,7.016996416560597e-45,3.76,0.0,0.8950940246210227,0.9999999999138517,1.6164777820879136e-17,6.605390574597106e-22,8.623526457600713e-11,7.445955039789745e-09,5.653280519327654e-22,1.2310169655344828e-20,2.727790577901569e-15,2.3275666465275275e-09,6.305158898732952e-17,1.0566241977944034e-17,7.084873113548669e-20,8.188728473928541e-19
2.129355092093015e-11,0.8185917086080382,1.173903079960239e-13,1.3860032403372026e-15,2.1064898310750683e-16,2.8792863106241597e-09,0.0,0.0,1.0656421496061676e-10,4.4261554992855405e-17,1.8259894074267213e-16,2.7252043414001136e-16,1.7538995217379016e-22,1.1028644024283462e-29,3.4181833868455206e-18,8.455943895494015e-12,1.7161740061523086e-16,9.236720964936779e-17,1.336512179392581e-30,1.1697483491129914e-40,3.6297968942972264e-27,2.2029818460701472e-26,9.202460461638748e-09,6.250136760727342e-31,2.859470112014955e-24,2.4213006124842008e-34,9.714623350030169e-38,1.5378242881435186e-28,2.3282331802088857e-37,1.8037852595661643e-35,2.02082137678088e-27,3.41156098310276e-41,8.788839029285503e-43,2.85007854891014e-44,3.76,0.0,0.8950940222838949,0.9999999998934294,3.0048803730527045e-17,1.4616322772782045e-21,1.0667627121975879e-10,9.210922188703185e-09,1.0529073018326449e-21,2.2868236366416615e-20,5.060621212590189e-15,2.8792861500258795e-09,9.64836169889786e-17,1.61669261742092e-17,1.086226492560011e-19,1.2528579943324972e-18
2.945395383476349e-11,0.8185917092787391,1.690975547351641e-13,2.049992442749645e-15,5.046723310728197e-16,3.982725521874997e-09,0.0,0.0,1.4740312818659152e-10,8.468559305511943e-17,4.709433643619636e-16,7.516876436830755e-16,4.5305436717559715e-22,2.844404435963744e-29,6.537971681297178e-18,1.617119018521197e-11,4.426029790383896e-16,2.3822551085417306e-16,6.325813714599004e-30,7.116923201138007e-40,1.7310545975484062e-26,1.050551959785359e-25,1.2724670364840963e-08,2.9588286496148912e-30,9.725930043445551e-24,1.602477186486116e-33,6.406816834632874e-37,7.292255867676633e-28,2.1522878462240666e-36,1.196444149467305e-34,6.884120084161968e-27,3.207197589414241e-40,7.336918788640855e-42,2.6848032678614457e-43,3.76,0.0,0.8950940176096394,0.9999999998525813,7.751574874062921e-17,4.97186374780401e-21,1.4755839394321353e-10,1.274085646817985e-08,2.72648616831931e-21,5.891422075299773e-20,1.30030891299711e-14,3.982725143503252e-09,1.8460249368790856e-16,3.0925142893349187e-17,2.0861035838571714e-19,2.3963135409371155e-18
3.761435674859682e-11,0.8185917099494401,2.2725150196928131e-13,2.8318130794071265e-15,9.89888619170032e-16,5.0861648529550825e-09,0.0,0.0,1.882420036709677e-10,1.3811012601944667e-16,9.675849571710252e-16,1.641377386648219e-15,9.322357601736184e-22,5.844010593847466e-29,1.0659157712159185e-17,2.6360495751363943e-11,9.093356348670666e-16,4.894504217148639e-16,2.0148426362034418e-29,2.6965536579576276e-39,5.564708393894701e-26,3.3770006705423234e-25,1.6244399590150537e-08,9.425701106983203e-30,2.4674255023425132e-23,6.325466665182006e-33,2.525017109900588e-36,2.3263424899058596e-27,1.0280450135440379e-35,4.730534706938173e-34,1.748913677807857e-26,1.5429469961001648e-39,3.347185965286406e-41,1.2933487903713284e-42,3.76,0.0,0.8950940129353837,0.9999999998117269,1.5929423859578284e-16,1.2614707328440733e-20,1.884407088643256e-10,1.627079072319027e-08,5.6235099620889235e-21,1.2091258688890044e-19,2.6618740705757672e-14,5.086164118954851e-09,3.0106115838256865e-16,5.0422978178804987e-17,3.414986985439961e-19,3.906767644725012e-18
4.577475966243015e-11,0.8185917106201409,2.937756277038578e-13,3.7622208858627934e-15,1.7170410222913053e-15,6.189604339702196e-09,0.0,0.0,2.2908084145691367e-10,2.0453504713394393e-16,1.7331797676483046e-15,3.1139871021914852e-15,1.6723930411477044e-21,1.046803505979564e-28,1.5780716264546572e-17,3.902006570001094e-11,1.628813965098167e-15,8.767246637541267e-16,5.160728978534543e-29,8.019751952918367e-39,1.4354913173334408e-25,8.71106213633679e-25,1.976165001254309e-08,2.4146367677310773e-29,5.26508294881621e-23,1.9363469736645991e-32,7.72130771147345e-36,5.968159902839831e-27,3.718323249764496e-35,1.4506165676331333e-33,3.7370337550117496e-26,5.6084811021730945e-39,1.1637461082048152e-40,4.7078064172449354e-42,3.76,0.0,0.8950940082611277,0.999999999770864,2.8539398274760693e-16,2.6920962622492483e-20,2.2932327366804033e-10,1.9800724953735614e-08,1.0112222375108428e-20,2.1634870442297925e-19,4.750675119265803e-14,6.18960307638067e-09,4.45859667583242e-16,7.465689838956164e-17,5.0767830390908345e-19,5.783828500796442e-18
5.3935162576263486e-11,0.8185917112908424,3.7060387548405537e-13,4.871682685141922e-15,2.7363768346079384e-15,7.2930440177902656e-09,0.0,0.0,2.6991964160027083e-10,2.8396025197695415e-16,2.827767973153177e-15,5.370399564794277e-15,2.732836126581454e-21,1.707912304238222e-28,2.1901631872470266e-17,5.4146142346256445e-11,2.6574574481599745e-15,1.4304194267186023e-15,1.1488953307399891e-28,2.050500102868562e-38,3.2087366361024414e-25,1.9470848692240322e-24,2.327642348927912e-08,5.376433004841388e-29,1.0006656093834415e-22,5.043370035149392e-32,2.0097988487047952e-35,1.3308715868756722e-26,1.125802550286493e-34,3.7851552764056706e-33,7.112607364082088e-26,1.7040286473767592e-38,3.4357246733389404e-40,1.4325833932840978e-41,3.76,0.0,0.8950940035868716,0.999999999729991,4.657337087914131e-16,5.117216601143528e-20,2.702061456683172e-10,2.333065915981742e-08,1.656408247395936e-20,3.525901305117568e-19,7.721982284377749e-14,7.293042015780707e-09,6.189981076325832e-16,1.0362341101155614e-16,7.07536046839822e-19,8.027108120760564e-18
7.025596840393015e-11,0.8185917126322452,5.627728443331087e-13,7.744463355466142e-15,5.8439200527173455e-15,9.499924085869075e-09,0.0,0.0,3.515971292625095e-10,4.818111133022608e-16,6.2335605210264115e-15,1.3208015900973358e-14,6.0446084039941206e-21,3.7649717090645734e-28,3.713764518833961e-17,9.178343272093011e-11,5.85802510632217e-15,3.1532313857040105e-15,4.432631880522674e-28,1.0961030141513824e-37,1.2425161219743765e-24,7.538642394628024e-24,3.029854672023027e-08,2.075274502745415e-28,2.883255104443426e-22,2.6443510626992617e-31,1.0546987598862573e-34,5.1559953173927705e-26,8.038637355433813e-34,1.993939742310963e-32,2.0565325076131203e-25,1.2219392918408484e-37,2.600426932819942e-39,1.0324021072733255e-40,3.76,0.0,0.8950939942383581,0.9999999996482077,1.027143971388903e-15,1.4749886316707942e-19,3.5197303200809817e-10,3.039052749859924e-08,3.6826159462119913e-20,7.753775882567505e-19,1.6885471143727423e-13,9.499919840503403e-09,1.0502953052120184e-15,1.757408894190599e-16,1.2097670290124111e-18,1.361083832473314e-17
8.410020823499975e-11,0.8185917137701006,7.755319408137603e-13,1.101014538359008e-14,9.836728543598038e-15,1.1371926744017914e-08,0.0,0.0,4.2088052281021987e-10,6.904022169971359e-16,1.0680246886590653e-14,2.4572974400389493e-14,1.0385647617931857e-20,6.450790864253255e-28,5.3186369595056153e-17,1.3141054289166695e-10,1.0036721530952558e-14,5.402577171644018e-15,1.0874895266447297e-27,3.2152200646074817e-37,3.0514258557847887e-24,1.8511935036785277e-23,3.6247362388916895e-08,5.093097989195665e-28,5.910903273500309e-22,7.7091781021162054e-31,3.0761375800806015e-34,1.2686821627408336e-25,2.7552456523954692e-33,5.831000059742877e-32,4.227581484033397e-25,4.195212892042886e-37,8.988536352260947e-39,3.554735145791146e-40,3.76,0.0,0.8950939863084135,0.9999999995787866,1.7605357742529201e-15,3.024758761141942e-19,4.2133384520555417e-10,3.6379111042715154e-08,6.354200392227793e-20,1.3258087760668837e-18,2.873634973934682e-13,1.1371919623079098e-08,1.5050099877335628e-15,2.517240237382435e-16,1.7447824867614e-18,1.9492187552764177e-17
9.794444806606935e-11,0.8185917149079567,1.0441315940550192e-12,1.518906417351772e-14,1.5326025295064377e-14,1.3243930424927072e-08,0.0,0.0,4.901638091786692e-10,9.364088568773631e-16,1.685629062172759e-14,4.1800252736625806e-14,1.6437084207816074e-20,1.0181306890390456e-27,7.20981446655527e-17,1.7808762910455819e-10,1.5840507797204777e-14,8.526714548023526e-15,2.3201389617602353e-27,7.968535284701271e-37,6.5122776684935946e-24,3.950391879936474e-23,4.2189073269663475e-08,1.0869560562903597e-27,1.0852108319421955e-21,1.9052292032050497e-30,7.605100822682012e-34,2.714659606776068e-25,7.858860986909715e-33,1.445654343882005e-31,7.782557912183505e-25,1.1979684655488353e-36,2.5719665019944797e-38,1.01808466796614e-39,3.76,0.0,0.895093978378467,0.9999999995093124,2.7796688678987904e-15,5.554995512985005e-19,4.906962971388209e-10,4.236769451645554e-08,1.0098396597665491e-19,2.0882858373880258e-18,4.505190612843259e-13,1.3243919353773617e-08,2.041293610826967e-15,3.4128296736440887e-16,2.381777770786502e-18,2.6422509829312056e-17
9.999999999999999e-11,0.8185917160458142,1.089369394663614e-12,1.5896174136007756e-14,1.6283091050151305e-14,1.3521880112792535e-08,0.0,0.0,5.00450778270961e-10,9.76125262745612e-16,1.7937954683253962e-14,4.495724470543507e-14,1.749909229594806e-20,1.0834685348433041e-27,7.514992430497622e-17,1.856181151874176e-10,1.685697144148665e-14,9.073871825638823e-15,2.5733501640932005e-27,9.024064561586603e-37,7.223124754528628e-24,4.381532861609509e-23,4.30706757640767e-08,1.205642655268351e-27,1.178955735814344e-21,2.157658274863822e-30,8.613108821563833e-34,3.012285811269754e-25,9.090131149659671e-33,1.6380257843617298e-31,8.458256448392941e-25,1.3858532796616919e-36,2.973766715144685e-38,1.178337770054586e-39,3.76,0.0,0.895093977201052,0.9999999994989919,2.9582092708698956e-15,6.035137215798761e-19,5.009951860922809e-10,4.325686173748787e-08,1.0757430529410205e-19,2.221627629746654e-18,4.789540796741169e-13,1.3521868352957495e-08,2.1278741576457756e-15,3.557369114096724e-16,2.4851631100269607e-18,2.7540828852362796e-17
1.1178868789713895e-10,0.8185917160458142,1.3783306365497722e-12,2.0424891931047637e-14,2.254827532779877e-14,1.5115935301213274e-08,0.0,0.0,5.594469889317724e-10,1.2198305373840617e-15,2.504364315929568e-14,6.65162310739221e-14,2.4488433910176344e-20,1.5127010659498991e-27,9.386818407616836e-17,2.3179700631739458e-10,2.353432361661966e-14,1.2668268143911318e-14,4.4691047384830594e-27,1.7406077795543066e-36,1.2544541103387199e-23,7.608898709040037e-23,4.8123688123032814e-08,2.094393360485314e-27,1.8372458657562058e-21,4.166552046910644e-30,1.6635774795241686e-33,5.24420370804928e-25,1.9467723365216236e-32,3.1715063436015417e-31,1.3210659917797214e-24,2.9698526076475926e-36,6.347098715538036e-38,2.5313120669757124e-39,3.76,0.0,0.895093970448519,0.9999999994397762,4.13137977207744e-15,9.4073889256095e-19,5.600606624027786e-10,4.8356277919837856e-08,1.5106072284519057e-19,3.096417184891536e-18,6.649299387557083e-13,1.5115919032586934e-08,2.659147245808863e-15,4.444014350752799e-16,3.1225745086309233e-18,3.4399978221672013e-17
