Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61)
3.8341717211877823e-19,0.8989609783390314,1.75578745516774e-20,7.17156066291398e-22,9.93075547992419e-32,5.8149033546092605e-16,0.0,0.0,1.0977850196830591e-17,2.4448623715652917e-31,1.3535731813250482e-38,1.8101146456742807e-38,7.111260205406298e-44,4.1937586847802256e-50,4.2721359779203576e-32,2.273180376657131e-26,9.455683603545445e-19,5.508011730936745e-33,9.138877689265417e-67,8.496545295550986e-64,1.4754996544238871e-44,5.674480845502708e-60,1.121963648031514e-15,1.7784351204721924e-61,1.4579363002542021e-33,3.340074495300223e-71,1.4539573251889442e-47,4.1160448844857347e-45,1.98057633185154e-49,2.291472335287006e-49,2.327703916621697e-46,1.340883636108464e-72,6.272055023840173e-60,1.6447089896352634e-75,3.76,0.0,0.7901164290140236,0.9999999999972913,2.2258140980084055e-39,6.357478280245079e-31,1.0995408071021947e-17,1.121963648054283e-15,8.516252632623769e-44,1.447575069163182e-42,6.727474629200373e-32,5.814903354604599e-16,2.408476599774773e-31,2.286909208810055e-32,5.765805765753029e-34,6.414902073178595e-33,4.273429886535856e-28,9.455683603342186e-19,1.3682231095093632e-31,1.602163576799746e-29,2.7086451662980557e-12,9.816605276672186e-47
7.668759521781011e-19,0.8989609783390315,3.511765531753195e-20,1.4343899580523876e-21,3.972625948711284e-31,1.1630437735084443e-15,0.0,0.0,2.1956891695865628e-17,9.780245412745002e-31,1.0829613640215343e-37,1.4482292268626308e-37,5.689548344471334e-43,3.3553255105180403e-49,1.7089934707802753e-31,9.093461541590222e-26,1.891239332575447e-18,2.2033867451351759e-32,2.924891778439125e-65,1.3595855487372536e-62,1.18051180422031e-43,9.091792949839287e-59,2.2440490500759413e-15,2.8459116680341963e-60,5.832219832871642e-33,1.0689415840518293e-69,1.1632763044450387e-46,3.2932528073911437e-44,1.5846616709807903e-48,1.8334099633387777e-48,1.862339948680202e-45,4.2914888866363815e-71,1.003630896073026e-58,5.263880277369159e-74,3.76,0.0,0.7901164290140219,0.9999999999945823,1.7808203538307706e-38,2.543198280207559e-30,2.199200934974176e-17,2.2440490501670248e-15,6.813649011569796e-43,1.1581700146091058e-41,2.6912241506789173e-31,1.1630437735065792e-15,9.634690482022128e-31,9.148381339708063e-32,2.306510012835939e-33,2.566169666228105e-32,1.7095110763824977e-27,1.8912393324941362e-18,5.473337862105935e-31,6.409175892569148e-29,5.417584267985374e-12,7.854030143155567e-46
1.5337935122967468e-18,0.8989609783390321,7.023721941772248e-20,2.868857743409299e-21,1.5891154093756287e-30,2.326150649603476e-15,0.0,0.0,4.391497469381105e-17,3.9122573560501566e-30,8.664102209471855e-37,1.1586384028318514e-36,4.5518547597666446e-42,2.6843878401445074e-48,6.836252051966461e-31,3.6375326286822923e-25,3.7825812770133874e-18,8.813927534691605e-32,9.360375225151142e-64,2.1754475270453897e-61,9.444542780423822e-43,1.458443610766272e-57,4.4882198540283705e-15,4.553795661275094e-59,2.3329828627568764e-32,3.420801644229151e-68,9.306652236241675e-46,2.6347690163973144e-43,1.2678095838803557e-47,1.4668208144563257e-47,1.489942689195278e-44,1.373382253224912e-69,1.6058911125694762e-57,1.684571542591507e-72,3.76,0.0,0.7901164290140185,0.9999999999891644,1.4247239168202245e-37,1.0173207071779122e-29,4.398521190746293e-17,4.488219854392717e-15,5.4511779864003046e-42,9.265799974848946e-41,1.0765456937571724e-30,2.3261506495960165e-15,3.854033016074842e-30,3.659501441908135e-31,9.226415479941479e-33,1.026509635015982e-31,6.83832255888689e-27,3.7825812766881325e-18,2.1894242317253408e-30,2.5637746778133863e-28,1.083546246141235e-11,6.283522497968849e-45
3.0676286325340383e-18,0.8989609783390332,1.4047635789202928e-19,5.737793321462853e-21,6.356593909511116e-30,4.652364401793521e-15,0.0,0.0,8.783114068920328e-17,1.5649347811671975e-29,6.931446290069404e-36,9.26932754229479e-36,3.641570244741808e-41,2.1475612459233169e-47,2.734556455319559e-30,1.4550426542362524e-24,7.565265165873817e-18,3.525660274672198e-31,2.9954355223290944e-62,3.480804568521339e-60,7.555813567778175e-42,2.3453050730588046e-56,8.97656146138752e-15,7.28635733514226e-58,9.332121312482083e-32,1.0946868074943088e-66,7.445498513840791e-45,2.1078819239619398e-42,1.0142797669186234e-46,1.1734937903319833e-46,1.1919824447248115e-43,4.394992510777538e-68,2.5694911250891494e-56,5.390836713343216e-71,3.76,0.0,0.7901164290140116,0.9999999999783287,1.1398061876388775e-36,4.0693656203681584e-29,8.797161702403147e-17,8.97656146284494e-15,4.3610459045586543e-41,7.412815923559158e-40,4.306368220568978e-30,4.652364401763682e-15,1.5416445725196803e-29,1.4638303583620326e-30,3.690641280761795e-32,4.1061220757703335e-31,2.7353846751475334e-26,7.565265164572767e-18,8.757875095017457e-30,1.0255307356518079e-27,2.167121880847566e-11,5.026937352985415e-44
6.135298873008621e-18,0.8989609783390355,2.8095467593634665e-19,1.1475664506928897e-20,2.542665786375666e-29,9.304791906173535e-15,0.0,0.0,1.7566347267799332e-16,6.259802802649084e-29,5.545222840616907e-35,7.415550528303319e-35,2.9132907725376967e-40,1.7180693861411565e-46,1.0938337089522448e-29,5.820229821615437e-24,1.5130632943532855e-17,1.410292481106426e-30,9.585578393025828e-61,5.569358141298707e-59,6.044722592532746e-41,3.790052041493518e-55,1.7953244673923002e-14,1.1658446113692047e-56,3.732886496708265e-31,3.5030469277035265e-65,5.956469501724589e-44,1.6863322248974846e-41,8.114366536508254e-46,9.38809888190065e-46,9.535972740985875e-43,1.4064246905306126e-66,4.111238076491646e-55,1.7251009942383262e-69,3.76,0.0,0.7901164290139978,0.9999999999566571,9.118557718614839e-36,1.627762806620236e-28,1.7594442726167333e-16,1.795324467975273e-14,3.4888781332814417e-40,5.930323110524743e-39,1.722643079098805e-29,9.304791906054177e-15,6.166641029842015e-29,5.855380996084783e-30,1.4762715315785927e-31,1.6424655353339214e-30,1.0941650004211804e-25,1.5130632938328607e-17,3.5031856648899293e-29,4.102164672014555e-27,4.334273134343971e-11,4.0215976217415856e-43
1.2270639353957788e-17,0.8989609783390399,5.619114764078005e-19,2.2951406995296782e-20,1.0170733734389488e-28,1.8609646914933263e-14,0.0,0.0,3.5132813664759553e-16,2.503933856647751e-28,4.436204593991322e-34,5.932476405362984e-34,2.330646451238144e-39,1.3744636640998636e-45,4.375357088107134e-29,2.3281037685263693e-23,3.0261368498603666e-17,5.6413108186343334e-30,3.0674146395623163e-59,8.91102972501075e-58,4.835806769504627e-40,6.184143004316638e-54,3.590661109026269e-14,1.8653883530244103e-55,1.493162192329407e-30,1.1209833232744321e-63,4.765203877459838e-43,1.3490764558635887e-40,6.491544589970398e-45,7.510538532728242e-45,7.628823479489053e-42,4.50060233919936e-65,6.578022742358921e-54,5.520376381333764e-68,3.76,0.0,0.7901164290139704,0.9999999999133139,7.294889461107394e-35,6.511084343528547e-28,3.5189004775497624e-16,3.5906611113581714e-14,2.791119075239642e-39,4.744286626503857e-38,6.891233511145486e-29,1.8609646914455835e-14,2.4666689655656528e-28,2.3421643101413937e-29,5.905116176061094e-31,6.569895533422287e-30,4.376682262064438e-25,3.0261368477786563e-17,1.4012813857183033e-28,1.6408742147108168e-26,8.668575577671757e-11,3.217297188256564e-42
2.454132031585612e-17,0.8989609783390486,1.12382573488202e-18,4.590289244177639e-20,4.0683189263674935e-28,3.721935693245152e-14,0.0,0.0,7.02657464554889e-16,1.0015760897306948e-27,3.548974200463334e-33,4.745996452942819e-33,1.864522698160911e-38,1.0995741923599367e-44,1.7501472845526032e-28,9.312438745065829e-23,6.052283960775622e-17,2.2566198275927524e-29,9.81577411712514e-58,1.4257693025451683e-56,3.86865689377384e-39,1.0400461186516476e-52,7.181334388801689e-14,2.9846990230544936e-54,5.972663950797347e-30,3.5872485579028026e-62,3.8121744118466765e-42,1.079265437602186e-39,5.193256216213373e-44,6.00845460204666e-44,6.103076919328934e-41,1.4401996746799447e-63,1.0524869839297937e-52,1.7665289576135482e-66,3.76,0.0,0.7901164290139155,0.9999999998266275,5.835928881709953e-34,2.6044403607990933e-27,7.037812888136586e-16,7.181334398129326e-14,2.2329018950998045e-38,3.7954405392345485e-37,2.7570013336962907e-28,3.72193569305418e-14,9.866701014538959e-28,9.368681057050608e-29,2.3620524892393928e-30,2.6279648773101524e-29,1.750677356556675e-24,6.05228395244876e-17,5.605139737261776e-28,6.56351355058149e-26,1.7337180209667225e-10,2.5738453789672397e-41
4.908268223965278e-17,0.8989609783390663,2.247656881955986e-18,9.180586521371577e-20,1.6273417089206588e-27,7.443877696748321e-14,0.0,0.0,1.4053161202418313e-15,4.0063094526580564e-27,2.8391835651034243e-32,3.796804790652236e-32,1.4916203795905585e-37,8.796606567131559e-44,7.000598027561537e-28,3.7249802251414806e-22,1.2104578182210514e-16,9.027208880935629e-29,3.1410552720897803e-56,2.2812345552698382e-55,3.0949301061995136e-38,1.8076673198775748e-51,1.4362680934382471e-13,4.775734413986199e-53,2.3890686119412387e-29,1.1479255224790891e-60,3.0497440524907935e-41,8.634140632763927e-39,4.15461319044627e-43,4.8067731998255805e-43,4.882468823365686e-40,4.60864999850058e-62,1.6839818489477503e-51,5.652906312294196e-65,3.76,0.0,0.7901164290138057,0.9999999996532547,4.668750027757182e-33,1.0417774689693784e-26,1.407563771219331e-15,1.436268097169307e-13,1.786324181951793e-37,3.0363568990241413e-36,1.1032026715311702e-27,7.443877695984434e-14,3.946685472246686e-27,3.7474771805361955e-28,9.448222065418788e-30,1.0511872721210312e-28,7.002718326858797e-24,1.2104578148903014e-16,2.24205869765134e-27,2.625408758496826e-25,3.467438845501783e-10,2.0590793417095535e-40
9.81654060872461e-17,0.8989609783391017,4.495329696608262e-18,1.8361181827355398e-19,6.509467527223977e-27,1.4887761703752737e-13,0.0,0.0,2.810633431105138e-15,1.6025247994799815e-26,2.2713485253654353e-31,3.0374492787668103e-31,1.1932972020018818e-36,7.037290439266599e-43,2.800240981473206e-27,1.4899930298143977e-21,2.4209166623497836e-16,3.611460322703693e-28,1.0051388901013954e-54,3.649978334051034e-54,2.4759459212808848e-37,3.3499332296726406e-50,2.872537396966381e-13,7.641840165658365e-52,9.556280473596745e-29,3.6733851564488964e-59,2.43979704968653e-40,6.907319423426003e-38,3.323693838974503e-42,3.8454223796585825e-42,3.905978027608585e-39,1.4747697387520076e-60,2.6943730933520666e-50,1.8089322182885446e-63,3.76,0.0,0.7901164290135861,0.9999999993065092,3.735002786760623e-32,4.167112524944331e-26,2.8151287371839017e-15,2.8725374118906286e-13,1.4290604309579623e-36,2.429087262141659e-35,4.41601937962761e-27,1.4887761700697188e-13,1.5786752309616523e-26,1.4989918192891125e-27,3.7792913045154447e-29,4.204751638137447e-28,2.8010891085992417e-23,2.4209166490267725e-16,8.968240107027768e-27,1.0501641709822451e-24,6.934880087115819e-10,1.6472646682803556e-39
1.9633085378243276e-16,0.8989609783391724,8.990717407948088e-18,3.6722375445737835e-19,2.6038650810307597e-26,2.9775529717753873e-13,0.0,0.0,5.62126805078944e-15,6.410101232107107e-26,1.817079475826807e-30,2.4299654333894315e-30,9.546381367797702e-36,5.6298343844485616e-42,1.1200967407409996e-26,5.959973953447711e-21,4.841834349974284e-16,1.4450441681135889e-27,3.216446336641573e-53,5.839968118685178e-53,1.980757471309642e-36,6.8242342114391914e-49,5.74507598167055e-13,1.2229051776747902e-50,3.8225133646724547e-28,1.1754967099342909e-57,1.9518383604062925e-39,5.525858408715701e-37,2.65895638522584e-41,3.076339451677565e-41,3.124783695657937e-38,4.719265773372749e-59,4.310998642370333e-49,5.788586709859134e-62,3.76,0.0,0.7901164290131469,0.9999999986130182,2.9880033281859124e-31,1.6668455396039382e-25,5.630258673725952e-15,5.745076041367565e-13,1.1432488094001361e-35,1.943270436268556e-34,1.7689730240978633e-26,2.977552970553166e-13,6.314703238182676e-26,5.995969135553562e-27,1.5117170627993713e-28,1.6819010909921128e-27,1.1204359971935896e-22,4.841834296682191e-16,3.5872968748367206e-26,4.200658018538756e-24,1.3869760940519929e-09,1.3178121797853936e-38
2.9449630147761943e-16,0.8989609783392428,1.3486147201341075e-17,5.508357207056613e-19,5.533327264015195e-26,4.4663297731747315e-13,0.0,0.0,8.43190266843143e-15,1.3621466386616587e-25,5.195712090600554e-30,6.948191464628896e-30,2.729668716814381e-35,1.6097809135814707e-41,2.3802057848712882e-26,1.2664945746113052e-20,7.262752036965842e-16,3.071394152028858e-27,1.504725382655529e-52,2.1494963612550325e-52,5.663728933470968e-36,2.7618004630692244e-48,8.617614544022628e-13,4.662690308226749e-50,8.122841600282331e-28,5.3803492167895e-57,5.58103833809074e-39,1.640489468838988e-36,7.893777876691121e-41,9.132884076409016e-41,8.934929418854587e-38,2.2076898603117504e-58,1.586733914726006e-48,2.708030169830154e-61,3.76,0.0,0.7901164290127077,0.9999999979195274,8.543822814267293e-31,3.542047102463933e-25,8.445388614880918e-15,8.617614670878791e-13,3.2689774422449893e-35,5.556539277894002e-34,3.7628349459771447e-26,4.466329770577512e-13,1.3418746085762809e-25,1.2741435533548137e-26,3.2123991473617592e-28,3.5740400070073854e-27,2.3809267129423617e-22,7.26275192372009e-16,7.623006118411066e-26,8.926399122898237e-24,2.080464016410046e-09,3.768259804565653e-38
4.908271968679927e-16,0.8989609783393842,2.2477175116482894e-17,9.180597734625423e-19,1.5298832571500068e-25,7.443883375970342e-13,0.0,0.0,1.4053171895546174e-14,3.765935156463664e-25,2.3877564317775077e-29,3.1931426161722386e-29,1.254454497485572e-34,7.397955595731548e-41,6.58056943771161e-26,3.5014852490289754e-20,1.210458740841735e-15,8.49631430676416e-27,2.1977381318086064e-51,1.6538409142687894e-51,2.6028396473955513e-35,3.2410479586504743e-47,1.4362691579318408e-12,3.835553480975436e-49,2.245726953516022e-27,7.093377360048716e-56,2.564838111626771e-38,7.684399523752178e-36,3.6976122764040874e-40,4.278035868100486e-40,4.106162264682159e-37,3.223891654298552e-57,1.2208464348344773e-47,3.955234566738741e-60,3.76,0.0,0.7901164290118293,0.9999999965325468,3.926423898695088e-30,9.79271932987488e-25,1.4075648515642527e-14,1.4362691930038413e-12,1.502300819482945e-34,2.553579044568315e-33,1.0429986858805764e-25,7.443883368789792e-13,3.709889275382568e-25,3.5226324406189096e-26,8.881340242608989e-28,9.881169275029963e-27,6.582562649378883e-22,1.2104587095325814e-15,2.10753685045079e-25,2.4678870354925703e-23,3.467439209197028e-09,1.731786013415144e-37
6.87158092258366e-16,0.8989609783395257,3.146837136012363e-17,1.2852839464822203e-18,2.8971324340706206e-25,1.0421436978762874e-12,0.0,0.0,1.967444111449168e-14,7.131239159312643e-25,5.92538383893516e-29,7.924025431236233e-29,3.1130162979860723e-34,1.8358541922586174e-40,1.2461078612622402e-25,6.63047220733062e-20,1.6946422777337417e-15,1.6095867441424554e-26,8.737790404525834e-51,5.2245502721965105e-51,6.459127891164025e-35,1.1790543067044921e-46,2.010776852520581e-12,1.2425371272377969e-48,4.252546872021999e-27,2.782903116504797e-55,6.364824421933193e-38,1.9530464251066347e-35,9.39775214784854e-40,1.0872941298938708e-39,1.018972812399856e-36,1.2817305945919268e-56,3.856702814933758e-47,1.572526404396282e-59,3.76,0.0,0.7901164290109509,0.9999999951455665,9.743694371418501e-30,1.8543660657664746e-24,1.9705908434855823e-14,2.01077691893352e-12,3.7280642852029295e-34,6.336883912436368e-33,1.9790031559387736e-25,1.0421436965165663e-12,7.025110199968658e-25,6.670516909897522e-26,1.68178585796701e-27,1.871114945793933e-26,1.2464853076867286e-21,1.6946422184461478e-15,3.990867316700782e-25,4.6732330606354316e-23,4.8544137500551915e-09,4.297654507631137e-37
8.834889876487394e-16,0.898960978339667,4.045973593240638e-17,1.6525082397671772e-18,4.655120809182691e-25,1.3398990581552329e-12,0.0,0.0,2.529571032526795e-14,1.1458058645355456e-24,1.1609436895408968e-28,1.5525353700825035e-28,6.099244957914383e-34,3.596937175293537e-40,2.0021733267094395e-25,1.0653455417515611e-19,2.1788258143726212e-15,2.5872466348930267e-26,2.5182616566602503e-50,1.2220541211994057e-50,1.2655186652435934e-34,3.28358763349092e-46,2.5852845381684834e-12,3.019676838906329e-48,6.832743894198559e-27,7.676035315843464e-55,1.2470420511772325e-37,3.911273584313246e-35,1.8820432592441546e-39,2.1774724207709498e-39,1.9964446990513832e-36,3.69373715067226e-56,9.02106166634879e-47,4.532076174332465e-59,3.76,0.0,0.7901164290100725,0.999999993758587,1.909054482293096e-29,2.979487108452158e-24,2.5336168372520836e-14,2.5852846448769158e-12,7.304291222074768e-34,1.2415676839512078e-32,3.1856433760796336e-25,1.3398990559705123e-12,1.1287537542824051e-24,1.0717796935540002e-25,2.7021954474236468e-27,3.006398003463036e-26,2.002779798152048e-21,2.178825719112709e-15,6.412291848336635e-25,7.508677987327673e-23,6.241387638984843e-09,8.420469380973809e-37
1.276150778429486e-15,0.8989609783399499,5.844286013443234e-17,2.3869571086000356e-18,9.088264327920484e-25,1.9354097787124015e-12,0.0,0.0,3.653824872764781e-14,2.2368315582452634e-24,2.9494694686045654e-28,3.9443538417558092e-28,1.549561616619788e-33,9.13830402926188e-40,3.908624101557547e-25,2.079757620643463e-19,3.147192887056356e-15,5.05425418810802e-26,1.1993126068040295e-49,3.939011200360986e-50,3.215150543364051e-34,1.529739089412961e-45,3.734299888480692e-12,1.0841712414473305e-47,1.3338818828636287e-26,3.149407209081371e-54,3.1682092315778784e-37,1.0401201110729416e-34,5.004893883118337e-39,5.7905250658234965e-39,5.0721264332301386e-36,1.7587534446767403e-55,2.9077314897609006e-46,2.158384451055359e-58,3.76,0.0,0.7901164290083158,0.9999999909846295,4.850104297985577e-29,5.8165270431972466e-24,3.659668829115597e-14,3.734300096795899e-12,1.8557132334777225e-33,3.154300904340854e-32,6.238266158406278e-25,1.9354097744474102e-12,2.2035428195682627e-24,2.0923183210970674e-25,5.275201293370682e-27,5.869061497978732e-26,3.909808090463525e-21,3.1471927010906176e-15,1.2518014233995986e-24,1.4658371383951392e-22,9.015333886808794e-09,2.139394712867321e-36
1.6688125692102326e-15,0.8989609783402327,7.642660334209839e-17,3.121406419711834e-18,1.4958632105996599e-24,2.5309204992684385e-12,0.0,0.0,4.7780787099986526e-14,3.6814407867035595e-24,5.923547143897246e-28,7.9216427738968525e-28,3.112051794404136e-33,1.8352851381972538e-39,6.43292425686934e-25,3.4229239795896846e-19,4.115559958809388e-15,8.323843446544068e-26,3.618370505491304e-49,9.406717212946384e-50,6.457126048592772e-34,4.5910767422164876e-45,4.8833152059142544e-12,2.768389835224778e-47,2.1953405692291642e-26,8.860144978331699e-54,6.362851764781545e-37,2.1657655393806582e-34,1.0421321542299975e-38,1.2057183690386666e-38,1.0186571720214638e-35,5.30574879222692e-55,6.943925750318708e-46,6.511926322721272e-58,3.76,0.0,0.7901164290065591,0.9999999882106743,9.740674410024968e-29,9.573005098413535e-24,4.785720827764481e-14,4.883315548765324e-12,3.726909442342942e-33,6.334918596626904e-32,1.029729837263576e-24,2.5309204922489947e-12,3.626653600518834e-24,3.4435967505679545e-25,8.682076543164672e-27,9.659466627473467e-26,6.4348729634426644e-21,4.115559652741355e-15,2.06024990627728e-24,2.4125163167475166e-22,1.1789277737261638e-08,4.2968172450840496e-36
2.0614743599909793e-15,0.8989609783405152,9.441100977104947e-17,3.855856204710515e-18,2.2369154075032136e-24,3.126431219823263e-12,0.0,0.0,5.902332544013831e-14,5.504889515439503e-24,1.0486682299633164e-27,1.4024034565829344e-27,5.509384722105185e-33,3.249075551442872e-39,9.619205862770289e-25,5.118327045756962e-19,5.083927029565349e-15,1.245495442377549e-25,9.049688827654233e-49,1.9330431974406258e-49,1.1431297656307299e-33,1.1482113456525755e-44,6.032330488120697e-12,5.978106056220769e-47,3.2827112337145395e-26,2.099725513375994e-53,1.1264400252875359e-36,3.9347310491298955e-34,1.8933303009048183e-38,2.190531366672416e-38,1.803367927715457e-35,1.326902777428785e-54,1.4269489329617344e-45,1.6286588690209972e-57,3.76,0.0,0.7901164290048024,0.999999985436722,1.7244289033256994e-28,1.4314595424686443e-23,5.911772833683419e-14,6.032331000788795e-12,6.597890953872224e-33,1.1214948249009666e-31,1.5443626422885383e-24,3.1264312093270292e-12,5.4229663269097795e-24,5.149239236344481e-25,1.2982383507984576e-26,1.4443880303152812e-25,9.622119877774163e-21,5.083926571898699e-15,3.0807085424383797e-24,3.6074560362922703e-22,1.456321901910463e-08,7.607053390762409e-36
2.8467979415524727e-15,0.8989609783410809,1.3038185395899491e-16,5.3247572262477695e-18,4.190924107463067e-24,4.317452660929198e-12,0.0,0.0,8.150840202185948e-14,1.0312101961092006e-23,2.664061274238664e-27,3.562730444642696e-27,1.3996171588310738e-32,8.254027477534291e-39,1.8019295061285906e-24,9.58796861767055e-19,7.0206611680241746e-15,2.336678695655846e-25,4.6994972108325794e-48,6.727155449025732e-49,2.9040336963371227e-33,5.746652319008571e-44,8.330360944639466e-12,2.1913738146346663e-46,6.149378877879556e-26,1.0297181768364087e-52,2.8616346700721993e-36,1.0321394896261555e-33,4.966491175250247e-38,5.746094736426828e-38,4.581318937537619e-35,6.890146244658118e-54,4.9659007542243415e-45,8.457616444222172e-57,3.76,0.0,0.7901164290012889,0.9999999798888246,4.380779607879229e-28,2.68149919122466e-23,8.163876867788211e-14,8.330361905001262e-12,1.676143958975318e-32,2.8490711941515063e-31,2.9127460864479522e-24,4.317452641266998e-12,1.0158640720287667e-23,9.645875351184733e-25,2.4319414200733517e-26,2.705716877253536e-25,1.8024754195030763e-20,7.02066031069221e-15,5.7709727853135495e-24,6.757711381594552e-22,2.0111093715629792e-08,1.9325890303438527e-35
4.4174451046754596e-15,0.8989609783422116,2.0233161799657885e-16,8.262565040611913e-18,9.976061589651111e-24,6.699495543126304e-12,0.0,0.0,1.2647855479338496e-13,2.4539400245363007e-23,9.921115066127595e-27,1.326808261131698e-26,5.212255198565337e-32,3.073846601971733e-38,4.287997392196265e-24,2.281619953651823e-18,1.0894129432808409e-14,5.578641302275441e-25,4.685611824492871e-47,4.056052325955137e-48,1.0814787054026381e-32,5.440221974651866e-43,1.2926421428740158e-11,1.3414061918496026e-45,1.4633491252483272e-25,1.0423187714882116e-51,1.0656890508816013e-35,3.942278309570643e-33,1.8969611155425396e-37,2.1947324747434735e-37,1.7061099003726031e-34,6.869900141806715e-53,2.9941222304993993e-44,8.43263075146615e-56,3.76,0.0,0.7901164289942618,0.9999999687930615,1.6314272473490684e-27,6.381083355355946e-23,1.2668085024521246e-13,1.2926423714084263e-11,6.242057804595129e-32,1.0610098528952425e-30,7.032476978372407e-24,6.699495496336755e-12,2.4174225309085106e-23,2.2953998931390374e-24,5.787220576054884e-26,6.438709553737888e-25,4.2892967006728796e-20,1.0894127392629505e-14,1.3732999019988676e-23,1.6081123479870956e-21,3.1206811832582074e-08,7.19729835266064e-35
5.9880922677984464e-15,0.8989609783433425,2.742921588910962e-16,1.120038055751616e-17,1.82676011700494e-23,9.08153842530371e-12,0.0,0.0,1.7144870704190662e-13,4.4922484431946786e-23,2.4225413377479464e-26,3.2398589395488654e-26,1.2727306150551202e-31,7.505729401495791e-38,7.849722564605903e-24,4.1767943133396436e-18,1.4767597681406646e-14,1.0243082616319369e-24,1.936009308355546e-46,1.296975202780417e-47,2.640758692933339e-32,2.2580326602007616e-42,1.752248134043338e-11,4.34576461630666e-45,2.6788459097868342e-25,4.274972741053689e-51,2.6022034258087707e-35,9.710066991463485e-33,4.67232742396857e-37,5.405756391591202e-37,4.165986652196127e-34,2.8384928942482255e-52,9.574083477910899e-44,3.484210027482427e-55,3.76,0.0,0.7901164289872348,0.9999999576973403,3.983624962221567e-27,1.168138242654634e-22,1.7172293299387753e-13,1.7522485524045434e-11,1.5241884001673317e-31,2.5907767778271128e-30,1.3045007791330485e-23,9.081538339649502e-12,4.42540060258999e-23,4.2020203208571785e-24,1.059424531360786e-25,1.1786867882838408e-24,7.852101477267514e-20,1.4767593946580593e-14,2.513997593771753e-23,2.9438536171176094e-21,4.2302488212323546e-08,1.7574580030787428e-34
9.12938659404442e-15,0.8989609783456043,4.1824556188422465e-16,1.7076034698513263e-17,4.23782936837958e-23,1.384562418959945e-11,0.0,0.0,2.6138900997042085e-13,1.0415044461043948e-22,8.65233278340364e-26,1.1571922468105267e-25,4.545679105939937e-31,2.6807414365693116e-37,1.819917115349889e-23,9.683678534093905e-18,2.2514534130103265e-14,2.390161876054226e-24,1.7284024206077394e-45,7.268521442782299e-47,9.431718321923787e-32,1.9441724204973623e-41,2.6714599447115348e-11,2.4385930316380074e-44,6.210763678131317e-25,3.8345420389402863e-50,9.294014293029262e-35,3.490623045658072e-32,1.67963049299507e-36,1.943287440210836e-36,1.4879223936972093e-33,2.5341192960294998e-51,5.365503207449123e-43,3.1105850445898053e-54,3.76,0.0,0.7901164289731807,0.9999999355060228,1.4227890716773685e-26,2.708267805765288e-22,2.6180710203419774e-13,2.6714609146601497e-11,5.443786024349508e-31,9.25319465347243e-30,3.110113827692679e-23,1.38456239910146e-11,1.0260071547524813e-22,9.742164125211242e-24,2.4562227326625614e-25,2.7327207520915765e-24,1.8204688360177057e-19,2.251452547100405e-14,5.828562455624994e-23,6.825171611116674e-21,6.449371579871491e-08,6.2769755285802636e-34
1.5411975246536367e-14,0.898960978350128,7.062816529497457e-16,2.8827435449829545e-17,1.2077844207819867e-22,2.3373795717954688e-11,0.0,0.0,4.412696095535004e-13,2.964522922855164e-22,4.268152193266814e-25,5.708870447234856e-25,2.2423636008120693e-30,1.3223962885661783e-36,5.1801837983880484e-23,2.7563468559813588e-17,3.8008406833780864e-14,6.894645062092511e-24,2.671379772179396e-44,6.42588033510445e-46,4.65262115052345e-31,2.883622300577567e-40,4.5098828793779014e-11,2.1223823680946726e-43,1.7678218638427938e-24,6.2141403005863504e-49,4.584692134818887e-34,1.7275918121583266e-31,8.312878361502144e-36,9.617781553589829e-36,7.339860539444283e-33,3.9168812514282477e-50,4.743453967428157e-42,4.8076575979736155e-53,3.76,0.0,0.7901164289450726,0.9999998911238884,7.018548871028778e-26,7.70877374533639e-22,4.419754542869099e-13,4.509885640224834e-11,2.685397310410798e-30,4.5645470810572903e-29,9.362210063204485e-23,2.3373795152705576e-11,2.9204178041355033e-22,2.772994349136318e-23,6.991368340396178e-25,7.778356578726984e-24,5.181755291259911e-19,3.800838218605842e-14,1.6590273347234655e-22,1.942706830867621e-20,1.0887567029271654e-07,3.096410988815782e-33
