Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49)
0.0007229359948858268,0.8613137243417616,0.001654559366001376,0.0004139045847384845,0.0006003338443746036,0.15861224182763514,0.0,0.0,0.00037400970043320803,8.176762264532047e-06,0.7372826239004031,0.06031319835908197,3.697888847370048e-05,4.756323382268373e-10,3.170941338291837e-08,1.0119560497992481e-06,0.0007804195357284772,0.0029846083329655667,1.731881591385232e-05,4.406655456597166e-07,0.000902260163087215,9.094890986374193e-09,1.4860971993429274e-07,6.936457168691182e-05,5.6361359956201336e-08,0.0016650948374820095,2.58970623958115e-07,9.851267510816221e-05,3.3301860028099645e-05,1.2166738148407857e-07,5.985770083057248e-07,6.906151331279086e-10,3.6361651685768074e-08,1.2209974712401496e-06,3.76,0.0,0.01908666906842765,0.23595024251445476,0.6599219774884043,0.005312806228495238,0.00852218381986179,0.8284437134424572,8.47734602231251e-13,2.4360810272963384e-13,9.112282876198068e-09,3.284827860950922e-05,0.003209978886310197,7.354569125173987e-07,3.7224990379260306e-13,4.434527149044032e-14,8.500165349012253e-07,9.759919428962278e-07,3.197805051393918e-08,0.016055974736654002,0.0001905379169181408,2.335614317927711e-06,1.893895380508599e-05,1.928697679971684e-06,4.968724013427145e-07,5.290869061693206e-13,1.1371010842759538e-09,3.434396051332715e-05,0.00010089763673605961,3.9724934288754773e-10,7.942380387744148e-10,4.3041904913336485e-12,6.90376782791076e-09,2.9698624361018703e-05,0.0010759579779020707
0.0007239497574029981,0.8613932094827131,0.0016820565481297882,0.00041989936901898366,0.0006092120803600629,0.15863524850801916,0.0,0.0,0.0003731670858579144,8.15617133147062e-06,0.7378564115581266,0.06050220882381402,3.736020311362823e-05,4.981563442014999e-10,3.260598832923054e-08,1.0274005530440962e-06,0.0007844797200860799,0.0029704501776911638,1.7391484688910372e-05,4.449028036751487e-07,0.0008996749033407707,9.208132792094851e-09,1.5101750434376238e-07,6.986154618591048e-05,5.6669155500329394e-08,0.0016514736478107693,2.638363420175733e-07,9.930082290374214e-05,3.3355310280768155e-05,1.2355915100619053e-07,6.087992286830871e-07,6.959869740197395e-10,3.688992935243727e-08,1.2330591625150197e-06,3.76,0.0,0.01873946488191416,0.23522612409192414,0.660456091269236,0.005300740817866688,0.00847111722158128,0.8290041813112969,8.57941174665728e-13,2.465423936853165e-13,9.221128183798893e-09,3.291497467708029e-05,0.0031866637757661125,7.287412376425423e-07,3.7186232084319636e-13,4.4295380724347106e-14,8.490225513227113e-07,9.868223513467364e-07,3.169717343301842e-08,0.015904529600834865,0.00018995321910956505,2.3517886537880815e-06,1.901579650267658e-05,1.9420788006740123e-06,4.927537176463036e-07,5.295565371477247e-13,1.127827228443302e-09,3.462402208716754e-05,0.00010129818031832378,3.9759898582243847e-10,8.09810669778371e-10,4.381125809968792e-12,6.8174470137479686e-09,2.991093861983665e-05,0.0010874564913648601
0.0007248621436684522,0.8614648317897925,0.0017075795962748985,0.00042546006783579645,0.0006174624797809192,0.1586545450501722,0.0,0.0,0.00037239691435313166,8.137566046234269e-06,0.7383733673274219,0.06067452854055316,3.771199158907167e-05,5.196877833082843e-10,3.344895424175741e-08,1.0417463257908657e-06,0.0007881200582510741,0.0029575155049945145,1.7457046692216763e-05,4.4879778121625126e-07,0.0008973108301709184,9.314124039898878e-09,1.5326008830213545e-07,7.031209282408381e-05,5.6947925842445795e-08,0.0016391042477168637,2.683420253661743e-07,0.0001000076443069588,3.3395563034681474e-05,1.252848711607981e-07,6.182821069828964e-07,7.008675432039425e-10,3.737778311283013e-08,1.2439989708767472e-06,3.76,0.0,0.01842785569473899,0.23457053456260266,0.6609396100321314,0.005289412847888142,0.00842444470524268,0.8295093727236943,8.674137756566867e-13,2.4926569450570335e-13,9.322139731294819e-09,3.297372725567841e-05,0.003165548471575968,7.226481947403787e-07,3.714900033419798e-13,4.424758211876671e-14,8.480659125712733e-07,9.968749925955714e-07,3.144241651793598e-08,0.015767202851474555,0.00018942385659521761,2.3666370581271616e-06,1.9086986163983583e-05,1.9543630937067034e-06,4.890346058448388e-07,5.300154786579435e-13,1.119405734332653e-09,3.488168523129585e-05,0.00010166555470506724,3.979408303391341e-10,8.242961205465877e-10,4.452733059993984e-12,6.739628759764873e-09,3.0106216400811285e-05,0.0010980124941677983
0.0007257745299339063,0.8615365400609595,0.001733871521026201,0.0004311846640773264,0.0006259709323927558,0.1586724547052078,0.0,0.0,0.0003716149875025671,8.118881086505843e-06,0.738890860896889,0.06084900876156706,3.807222279232906e-05,5.425057392137174e-10,3.432812549532057e-08,1.0565329923227202e-06,0.0007917456632547242,0.0029443921808709112,1.7522747917529412e-05,4.5277252470685153e-07,0.0008949106903876234,9.424202771416593e-09,1.5557740130181387e-07,7.076571758300482e-05,5.722839408017605e-08,0.0016266291103676574,2.729723089492814e-07,0.00010071156875508253,3.342807688082917e-05,1.2703253545307907e-07,6.280447170337146e-07,7.057924497783184e-10,3.7877817941083953e-08,1.2550162807210472e-06,3.76,0.0,0.018117071269354655,0.2339111364836999,0.6614258981141806,0.005277628903272584,0.008377074468932837,0.8300153371880857,8.771692174281325e-13,2.520703288949908e-13,9.426160945097423e-09,3.303116179672727e-05,0.0031443038905505155,7.165071667514548e-07,3.710940992141032e-13,4.419687694066806e-14,8.470471620552919e-07,1.0072301832354565e-06,3.118573015860898e-08,0.0156288852674372,0.00018889141965872805,2.3817711425682955e-06,1.9160168802980508e-05,1.9668838567745596e-06,4.853036203409284e-07,5.305098185683867e-13,1.1109123341267336e-09,3.5144857901132046e-05,0.0001020396372598032,3.983091844174369e-10,8.39248556151353e-10,4.5266926360530296e-12,6.6616752718148855e-09,3.0305612251806937e-05,0.0011087708032752209
0.0007266869161993605,0.8616083390585942,0.0017609672087236735,0.00043708052786427335,0.0006347494706449274,0.15868892469358478,0.0,0.0,0.00037082073636354474,8.100106012537563e-06,0.7394089113536605,0.06102571666460961,3.8441188642951696e-05,5.667081770263774e-10,3.524563110739591e-08,1.07177953575755e-06,0.0007953548629064402,0.0029310736887712464,1.758857508389585e-05,4.568296491922161e-07,0.00089247378799634,9.538605418562388e-09,1.5797263197845624e-07,7.122239786904978e-05,5.7510597386003315e-08,0.001614047031316976,2.7773197239053803e-07,0.00010141206621230125,3.345255386509632e-05,1.2880214796214625e-07,6.380990140785432e-07,7.107625347414709e-10,3.8390467271988257e-08,1.2661085550697846e-06,3.76,0.0,0.017807108043164967,0.2332477990710951,0.6619150573503723,0.005265377418545231,0.008328983677911662,0.8305221179061885,8.87218909915086e-13,2.549595791003968e-13,9.5333130964902e-09,3.308716357540022e-05,0.0031229255034331276,7.103165220966135e-07,3.706732491239437e-13,4.414309956793472e-14,8.45962907035692e-07,1.0179015698077148e-06,3.092704862761043e-08,0.01548955817553329,0.0001883558027318211,2.397200469090645e-06,1.92354135313213e-05,1.9796490096555204e-06,4.815605414946824e-07,5.310405904963954e-13,1.1023462038018357e-09,3.5413738954922414e-05,0.00010242061120221572,3.98704821128308e-10,8.546901643017842e-10,4.603118838787385e-12,6.583574040013033e-09,3.050927121417525e-05,0.001119737309438614
0.0007275993024648146,0.8616802336826792,0.0017889036266576798,0.00044315546608523636,0.0006438108617417564,0.15870389907834156,0.0,0.0,0.0003700135609769562,8.081229640773844e-06,0.7399275378287584,0.06120472254282936,3.881919315023417e-05,5.924022927454416e-10,3.6203758938126755e-08,1.087506004741226e-06,0.0007989458835604926,0.0029175531968419627,1.7654513563245113e-05,4.6097187237753894e-07,0.0008899993979306902,9.657585683534765e-09,1.6044914729090898e-07,7.16821069177999e-05,5.779457566164474e-08,0.0016013567727797193,2.826260271719839e-07,0.00010210857466085989,3.3468687131038604e-05,1.305936818861461e-07,6.484576117230508e-07,7.157786688438608e-10,3.891618371614236e-08,1.2772729697358935e-06,3.76,0.0,0.01749796255958969,0.23258038592647096,0.6624071939568358,0.005252646404386906,0.008280148472983204,0.8310297595829573,8.975748710282289e-13,2.5793690238053926e-13,9.643723908192089e-09,3.3141610045501616e-05,0.0031014085896053324,7.040745631227639e-07,3.7022601415732295e-13,4.408607473525693e-14,8.448095608598808e-07,1.0289036140030398e-06,3.0666303529521024e-08,0.015349202266549882,0.00018781689571486585,2.4129349999610434e-06,1.931279243508696e-05,1.992666804000115e-06,4.778051465872186e-07,5.316088644338113e-13,1.093706496356159e-09,3.568853644105737e-05,0.00010280866396226459,3.9912854092362264e-10,8.706445111275593e-10,4.6821332141056555e-12,6.50531212921128e-09,3.071734477274666e-05,0.0011309181297202186
0.0007285116887302687,0.8617522289772638,0.0018177199749204885,0.0004494177542405743,0.0006531686626710968,0.15871731853486107,0.0,0.0,0.0003691928283593117,8.062239982188925e-06,0.7404467594525924,0.061386099994537445,3.920655294465851e-05,6.197053184140741e-10,3.720496652099712e-08,1.1037335640961553e-06,0.0008025168429567086,0.002903823538723231,1.772054726138821e-05,4.6520201878951197e-07,0.0008874867644240529,9.781416005493914e-09,1.6301050407598696e-07,7.214481338794714e-05,5.808037178455385e-08,0.0015885570625404617,2.876597298319596e-07,0.00010280049818443907,3.3476160721089164e-05,1.3240707601549823e-07,6.591338248835909e-07,7.208417536795008e-10,3.945544004049391e-08,1.2885063895081698e-06,3.76,0.0,0.017189631487931487,0.2319087547207789,0.6629024187776259,0.005239423426537458,0.00823054391431362,0.8315383084892506,9.082497582442219e-13,2.610059387975571e-13,9.757527824491811e-09,3.319437027433926e-05,0.0030797482263668482,6.977795229018786e-07,3.697508706059404e-13,4.4025616910797556e-14,8.435833300230604e-07,1.0402516523415014e-06,3.040342366798228e-08,0.015207797569107019,0.0001872745837214052,2.428985113166796e-06,1.9392380697707245e-05,2.0059458361422308e-06,4.7403720991339344e-07,5.322157473231935e-13,1.084992341048322e-09,3.596946808523791e-05,0.00010320398710478091,3.9958117181536833e-10,8.87136646213878e-10,4.763865117299241e-12,6.426876159238397e-09,3.0929991160994515e-05,0.0011423196176566623
0.0007294240749957228,0.8618243301326199,0.0018474578515651548,0.0004558761709938838,0.0006628372801230788,0.1587291201002981,0.0,0.0,0.00036835787037165597,8.043124175473073e-06,0.7409665953037092,0.061569926127819724,3.96035977552858e-05,6.487453879746602e-10,3.8251896376796125e-08,1.1204845724439349e-06,0.0008060657425033521,0.0028898771929132777,1.7786658492628354e-05,4.6952302298147946e-07,0.0008849350992596284,9.910389211778996e-09,1.6566046208091375e-07,7.261048091244103e-05,5.83680319155141e-08,0.0015756465928346835,2.928385958635905e-07,0.00010348720491820016,3.347464938277353e-05,1.3424223065624302e-07,6.701417163535108e-07,7.259527225869374e-10,4.000873011812643e-08,1.2998053421862074e-06,3.76,0.0,0.01688211164503563,0.23123275685472983,0.6634008475495511,0.005225695583339602,0.008180143922324442,0.8320478125272616,9.19256887829445e-13,2.641705187446278e-13,9.874866326247398e-09,3.324530433974825e-05,0.0030579392774778007,6.914295620870897e-07,3.6924620473508797e-13,4.3961529660922755e-14,8.422802017175023e-07,1.0519619616014993e-06,3.013833490876884e-08,0.015065323422217884,0.00018672874680413523,2.445361604310829e-06,1.947425672109574e-05,2.0194950488255934e-06,4.702565029271824e-07,5.328623839530683e-13,1.0762028426168075e-09,3.6256761787188574e-05,0.00010360677621527754,4.000635698267038e-10,9.041932191912624e-10,4.8484523406872975e-12,6.3482522852802236e-09,3.11473756687412e-05,0.0011539483739131042
0.000730336461261177,0.8618965424899754,0.001878161431839468,0.00046254003554605834,0.0006728320354326018,0.15873923690161168,0.0,0.0,0.00036750798143692586,8.023868414386016e-06,0.7414870643498994,0.061756281780159315,4.0010670857233275e-05,6.796632023311299e-10,3.934739671222452e-08,1.1377826858544726e-06,0.0008095904589336331,0.002875706260767376,1.7852827839855966e-05,4.7393793370821445e-07,0.0008823435798994457,1.0044820335105968e-08,1.6840299814951243e-07,7.307906760493201e-05,5.865760580142832e-08,0.001562624019220978,2.981684143820008e-07,0.00010416802486645458,3.34638183826586e-05,1.360990034061405e-07,6.814961470417827e-07,7.311125414460799e-10,4.057656994171849e-08,1.3111659904014309e-06,3.76,0.0,0.016575400019545786,0.23055223709664122,0.6639026011847572,0.005211449481967703,0.008128921215171664,0.8325583212982485,9.306102978241177e-13,2.6743468121030354e-13,9.995888595053423e-09,3.3294262681471935e-05,0.003035976380966915,6.850227651946159e-07,3.687103067085693e-13,4.38936049159318e-14,8.408959300411998e-07,1.064051828996759e-06,2.987096003339238e-08,0.014921758446714816,0.00018617925966262804,2.4620757188030596e-06,1.9558502256888943e-05,2.0333237579047665e-06,4.6646279441258883e-07,5.335499566045402e-13,1.0673370804884483e-09,3.655065614005921e-05,0.00010401723063335149,4.0057661922466894e-10,9.218426022743199e-10,4.936041771719406e-12,6.269426183635207e-09,3.1369670983833515e-05,0.0011658112573932657
0.0007312488475266311,0.8619688715444821,0.0019098776628971737,0.0004694192482499333,0.0006831692352735146,0.1587475978601015,0.0,0.0,0.0003666424160779586,8.004457868263205e-06,0.7420081853804141,0.061945251754545266,4.0428129586775053e-05,7.126134523786032e-10,4.0494536966932205e-08,1.1556529252188865e-06,0.0008130887352884111,0.0028613024429688756,1.7919033999668883e-05,4.784499181063457e-07,0.0008797113474846261,1.0185048572595953e-08,1.7124232069468358e-07,7.355052551591652e-05,5.894914710510067e-08,0.001549487959429772,3.036552638128179e-07,0.00010484224757839455,3.344332333037798e-05,1.379772044325887e-07,6.932128292000461e-07,7.36322209703274e-10,4.1159498730184406e-08,1.3225841009972366e-06,3.76,0.0,0.01626949379908588,0.22986703319561227,0.6644078060724308,0.005196671213247831,0.008076847242534598,0.8330698861725154,9.423248016681207e-13,2.708026865607578e-13,1.0120751942096198e-08,3.334108540073037e-05,0.0030138539361425592,6.785571368998931e-07,3.681413641938907e-13,4.3821622210110857e-14,8.394260204248021e-07,1.0765396287032857e-06,2.960121858649843e-08,0.014777080515616438,0.00018562599133113212,2.4791391725323224e-06,1.964520254224933e-05,2.0474416694424336e-06,4.6265585067705156e-07,5.342796851867841e-13,1.0583941079708554e-09,3.685140099397563e-05,0.0001044355530969796,4.0112123238802385e-10,9.401150257622301e-10,5.02679012221874e-12,6.190383043983964e-09,3.159705754946912e-05,0.0011779153968146721
0.0007321612337920852,0.8620413229491921,0.0019426564756874405,0.0004765243348804674,0.0006938662489061468,0.1587541273698157,0.0,0.0,0.00036576038627285135,7.984876594995702e-06,0.7425299769280054,0.06213692507367132,4.085634582879593e-05,7.47765743999681e-10,4.169662532451732e-08,1.1741217554647392e-06,0.0008165581711443527,0.0028466570143026175,1.798525361219941e-05,4.830622648754974e-07,0.0008770375046963383,1.0331439466428165e-08,1.7418288562358777e-07,7.402480003213049e-05,5.924271381634896e-08,0.0015362369921882362,3.093055284573319e-07,0.00010550911966819885,3.341281001559483e-05,1.3987659098811952e-07,7.05308383710275e-07,7.415827611424456e-10,4.175808001463473e-08,1.3340550117008167e-06,3.76,0.0,0.015964390400864968,0.2291769754678142,0.6649165944012032,0.005181346324963711,0.0080238921153461,0.8335825603615508,9.544160060490981e-13,2.7427902353807006e-13,1.0249622105827204e-08,3.338560150171937e-05,0.0029915660897297577,6.720305984877078e-07,3.675374559399416e-13,4.3745347906339606e-14,8.378657140960728e-07,1.0894449060574688e-06,2.9329026717339093e-08,0.014631266723479374,0.00018506880484466182,2.4965641472657863e-06,1.9734446429065015e-05,2.061858876039967e-06,4.5883543576523864e-07,5.350528280441486e-13,1.0493729514292372e-09,3.71592580420409e-05,0.00010486194936036746,4.0169834999812944e-10,9.590427297564679e-10,5.120864748808394e-12,6.111107543265973e-09,3.182972391973758e-05,0.0011902682027603738
0.0007330736200575394,0.862113902517936,0.0019765510157815727,0.0004838664948811445,0.0007049415925535316,0.15875874494685419,0.0,0.0,0.00036486105863081794,7.965107446067706e-06,0.7430524571794674,0.06233139525408952,4.129570643335136e-05,7.853068372115028e-10,4.295723781821383e-08,1.1932172228230863e-06,0.0008199962120233881,0.0028317607965961254,1.805146107792338e-05,4.877783881257775e-07,0.0008743211134593252,1.0484387331121237e-08,1.7722941421449526e-07,7.450182921233052e-05,5.9538368672099956e-08,0.0015228696560267215,3.151259157583473e-07,0.00010616784216699342,3.33719142606831e-05,1.4179686160199898e-07,7.178004024516319e-07,7.468952643375499e-10,4.237290275155524e-08,1.3455735947897922e-06,3.76,0.0,0.015660087505897518,0.22848188635326908,0.6654291045044944,0.005165459793511453,0.007970024531393734,0.834096398992381,9.669003725986945e-13,2.7786842886062267e-13,1.0382673991948361e-08,3.342762807708196e-05,0.002969106721054015,6.654409836269244e-07,3.668965443815567e-13,4.3664534297179085e-14,8.362099715285382e-07,1.1027884682735573e-06,2.9054297010293312e-08,0.014484293354521892,0.00018450755688129443,2.5143633239395557e-06,1.9826326510710402e-05,2.076585884607502e-06,4.5500131170929536e-07,5.358706806793063e-13,1.0402726094442866e-09,3.7474501414407215e-05,0.00010529662776127902,4.0230894074512276e-10,9.786601242583935e-10,5.2184445193635294e-12,6.031583820274134e-09,3.206786712772813e-05,0.0012028773802216614
0.0007338947676964481,0.8621793386466896,0.002008056761176424,0.0004906869768989134,0.0007152491741247426,0.158761195313796,0.0,0.0,0.0003640361463564234,7.947139351394194e-06,0.743523292920446,0.06250889087689489,4.170099149165648e-05,8.213066283560925e-10,4.414501800266805e-08,1.2109634509204206e-06,0.00082306136165098,0.0028181318025721383,1.8111014285556746e-05,4.921145532095464e-07,0.0008718391723354927,1.0627997796678e-08,1.800660193269466e-07,7.493345303961178e-05,5.980629943316148e-08,0.001510738316830682,3.20515537628124e-07,0.00010675302522204459,3.332592196776168e-05,1.4354265939849563e-07,7.293975703791634e-07,7.517218477161166e-10,4.294063782897823e-08,1.3559764353792653e-06,3.76,0.0,0.015386897657089435,0.22785185084294268,0.6658936652879694,0.005150668809298322,0.007920736483152635,0.8345598965238435,9.784868169025196e-13,2.8119969762738835e-13,1.0506148534675736e-08,3.3463161980024826e-05,0.0029487413511001823,6.594545354284954e-07,3.662863020510478e-13,4.358770412676894e-14,8.346337988842099e-07,1.1151906992547072e-06,2.8804795161620642e-08,0.01435100560442911,0.00018399883727358057,2.530713424495478e-06,1.991135215873935e-05,2.0901141039110353e-06,4.5153868064709787e-07,5.366460741594911e-13,1.0320137473860534e-09,3.77647728010009e-05,0.00010569509333281433,4.028879139339598e-10,9.969357921660751e-10,5.309421074345837e-12,5.959786706039555e-09,3.228704866212183e-05,0.0012144514532322608
