Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
2.7213867909432428e-05,0.6934762537939119,5.414776806336657e-06,2.5315643467580946e-06,9.02656167423438e-06,0.0006696059687746908,0.0,0.0,2.225604661269939e-05,1.1546011972992183e-06,0.00030794502021465613,0.0003235429753979327,1.4632162674260364e-09,9.028076033675203e-17,8.148234594961295e-12,1.100513814727912e-07,5.32639871538002e-07,9.861062412980006e-06,1.114930853118946e-12,1.0292439110665254e-15,7.212160831601396e-10,2.523758045260474e-14,1.1263923082385305e-07,2.6886773692670596e-09,1.0739000097570413e-11,4.684439939928946e-10,4.155145206293905e-15,2.4208451635673477e-10,3.3880200062361756e-11,1.9609687563873708e-14,1.4815230134769865e-11,2.6127420075186317e-16,2.1028711497091134e-15,1.727366449439578e-14,3.76,0.0,0.8716768008992969,0.9975856196163577,0.0016758368287037159,5.937326889875335e-06,0.0010824831919452923,0.0006535984022028035,1.0425170874886083e-12,2.002026265753908e-13,4.899954783326957e-09,9.86052986589321e-07,0.001190874320223872,1.0826878196889999e-06,4.945596157119681e-12,4.0817481799971016e-14,1.3394420534693183e-07,1.5252460631918644e-08,1.553945411104726e-08,5.559022382537268e-06,0.0004680773986663286,2.4244513956206557e-11,1.6009366951678763e-07,8.324298915868345e-12,9.30507613927712e-12,2.928873043714637e-14,1.0946709211593422e-16,8.545950287787106e-10
2.79356263712616e-05,0.6934824143515638,5.479028797268204e-06,2.602926291571036e-06,9.32589395189557e-06,0.0006913082207866673,0.0,0.0,2.2829369582613734e-05,1.1946437385757001e-06,0.00033282355868198,0.00033217442611121415,1.5871074222610473e-09,9.243818474402682e-17,8.244282727088007e-12,1.1004124905534224e-07,5.340834016040064e-07,1.0446971603056658e-05,1.208319152494859e-12,1.1660658497219934e-15,7.949324261497136e-10,2.5277321561899738e-14,1.1261950101290619e-07,2.895675812019251e-09,1.0860617637585439e-11,5.304484034682152e-10,4.485902346860762e-15,2.4952634455877366e-10,3.496502163857738e-11,1.979014150957271e-14,1.5777508369287048e-11,2.8336210237957595e-16,2.2729558584358656e-15,1.8884368796859014e-14,3.76,0.0,0.871539027230588,0.997483428936865,0.0017711147656541142,6.114899512795046e-06,0.001120199725739197,0.0006883450723931179,1.0423048909586595e-12,2.001618459424275e-13,4.8989601066120536e-09,9.890053984484e-07,0.00125565749932332,1.1203201119280613e-06,4.959553709848955e-12,4.0934932971290396e-14,1.343769666588208e-07,1.5382959188506782e-08,1.6079174627156585e-08,6.0302043488650514e-06,0.0004680294505859694,2.606651086717622e-11,1.7439532746234056e-07,9.049955072569964e-12,1.0467847246832425e-11,3.190166114622451e-14,1.2340211974230346e-16,9.651845041610489e-10
2.8657384833090772e-05,0.6934887718208157,5.544172553892401e-06,2.6752226522700454e-06,9.62904565786052e-06,0.0007132467596633402,0.0,0.0,2.3403164472441965e-05,1.2347649153059162e-06,0.00035902681004916026,0.0003408083130715726,1.7204181308214217e-09,9.465186820004641e-17,8.341656446962218e-12,1.1003095751414266e-07,5.355549742844468e-07,1.1063703228462235e-05,1.3070474957498052e-12,1.3185279103682049e-15,8.748287625209228e-10,2.5319801275865038e-14,1.1259931342013469e-07,3.1135103602061635e-09,1.0983572969696144e-11,5.99478142277891e-10,4.838475805247045e-15,2.570086533533309e-10,3.605480101144254e-11,1.9975684222320265e-14,1.6783332317943438e-11,3.0675702052344123e-16,2.454688863177988e-15,2.060810598503542e-14,3.76,0.0,0.871397591452873,0.997378124672563,0.0018695070234040388,6.292930314855745e-06,0.0011584080981266065,0.000724481561273805,1.0420876599685063e-12,2.0012009811378805e-13,4.897941864356888e-09,9.92100837847748e-07,0.0013221882412671226,1.1584325103351216e-06,4.974199701016442e-12,4.105813086104281e-14,1.3483166054857068e-07,1.5521239850063248e-08,1.6625781711995152e-08,6.532696484764544e-06,0.00046798004159209473,2.799625477193559e-11,1.8960363269932099e-07,9.830285179064934e-12,1.1750158713730325e-11,3.467972684612141e-14,1.388606178566565e-16,1.0878169677842667e-09
2.9379143294919944e-05,0.6934953310115158,5.610213886342676e-06,2.748456944690536e-06,9.936027951578187e-06,0.0007354246566635779,0.0,0.0,2.3977554046830046e-05,1.2749617222562227e-06,0.000386590368502229,0.0003494448033351334,1.8637845600570126e-09,9.692311314816565e-17,8.44036412353813e-12,1.1002050541052894e-07,5.370549844506481e-07,1.1712668629290155e-05,1.4113024762126097e-12,1.4881362512017127e-15,9.613115285978921e-10,2.5365200999280987e-14,1.125786625507647e-07,3.3425082736940805e-09,1.1107920067981112e-11,6.762004388918849e-10,5.214138076877346e-15,2.645331492602358e-10,3.7149651117550625e-11,2.0166424917294675e-14,1.783404604921785e-11,3.3150831212328223e-16,2.6488012037509194e-15,2.245092077033734e-14,3.76,0.0,0.8712524481311009,0.997269666996243,0.0019710521414799806,6.471427521607254e-06,0.001197110025579734,0.0007620465403707654,1.0418653338010392e-12,2.000773714285181e-13,4.896899773561182e-09,9.953435604549313e-07,0.0013904700626188027,1.1970261242531625e-06,4.989554724996797e-12,4.11872462471295e-14,1.3530897265213674e-07,1.5667595373433647e-08,1.7179291318696313e-08,7.0679852112211744e-06,0.00046792915299745,3.003894530733124e-11,2.0575520853350555e-07,1.0668751828790203e-11,1.3161761940039271e-11,3.762953833169711e-14,1.5598266750705223e-16,1.2235600267627e-09
3.0100901756749116e-05,0.6935020967462147,5.677158413070048e-06,2.8226324007212664e-06,1.02468507749131e-05,0.0007578449954969087,0.0,0.0,2.455266225927765e-05,1.3152321977002283e-06,0.00041554992091336925,0.00035808407009482686,2.017877620574793e-09,9.92532411562749e-17,8.540413831791598e-12,1.1000989131018396e-07,5.385838165555903e-07,1.2395317201698346e-05,1.5212762717986673e-12,1.676515065614369e-15,1.054806229788607e-09,2.541371078635351e-14,1.1255754290194165e-07,3.583000435328619e-09,1.123371418957669e-11,7.613338973202912e-10,5.614228832273841e-15,2.7210161318417894e-10,3.824968701293039e-11,2.036247383342886e-14,1.8931024344107603e-11,3.576666734055581e-16,2.8560667150917004e-15,2.441914696383596e-14,3.76,0.0,0.8711035517592538,0.9971580159803881,0.002075788712935992,6.650399453207329e-06,0.001236307070659254,0.000801078861546751,1.0416378517266403e-12,2.000336542233939e-13,4.895833551187426e-09,9.987378847157925e-07,0.0014605064806147486,1.2361018907924614e-06,5.005639667072767e-12,4.132245227159019e-14,1.3580959892397077e-07,1.582232405062216e-08,1.7739716931281482e-08,7.637600074867536e-06,0.00046787676606771327,3.219999488103938e-11,2.2288744289019154e-07,1.1568992928514378e-11,1.471300469084688e-11,4.075783899036657e-14,1.7491882289553013e-16,1.373554385499459e-09
3.0822660218578285e-05,0.6935090738600772,5.745011552906398e-06,2.8977519590813994e-06,1.0561522813817886e-05,0.0007805108713835245,0.0,0.0,2.51286143388326e-05,1.355575338895943e-06,0.00044594124730887145,0.0003667262927906372,2.183404274827687e-09,1.016435926223521e-16,8.641813340810292e-12,1.0999911378426935e-07,5.401418471329122e-07,1.3113136716198578e-05,1.6371670794332477e-12,1.885413731752021e-15,1.155757984882949e-09,2.546552960222058e-14,1.1253594896491106e-07,3.8353213329591595e-09,1.1361011958357722e-11,8.556515560128605e-10,6.04015789204588e-15,2.797159032837705e-10,3.9355025865718826e-11,2.056394243542736e-14,2.007567292978583e-11,3.8528419521556714e-16,3.077304200393839e-15,2.6519422597769303e-14,3.76,0.0,0.8709508567774084,0.997043131611027,0.0021837553698664603,6.829854521222914e-06,0.0012760006370976156,0.0008416175584787602,1.0414051530302127e-12,1.9998893483811798e-13,4.894742914286361e-09,1.0022881900871814e-06,0.0015323009989781852,1.2756605697118072e-06,5.022475693719747e-12,4.146392435763718e-14,1.3633424535611687e-07,1.598572966687341e-08,1.8307069491231734e-08,8.24311431742766e-06,0.0004678228620279941,3.448503557212503e-11,2.4103848723980806e-07,1.2534828519047885e-11,1.6414856984491337e-11,4.407150420221413e-14,1.95830719743689e-16,1.5390174100813273e-09
3.154441868040746e-05,0.693516267200755,5.8137785170409625e-06,2.9738182560665407e-06,1.088005146017419e-05,0.000803425390082862,0.0,0.0,2.57055368794254e-05,1.3959910257275878e-06,0.0004778002210598936,0.0003753716572178784,2.3611088617637958e-09,1.0409552644449408e-16,8.74457010176109e-12,1.0998817141058058e-07,5.41729446719861e-07,1.3867653605251481e-05,1.7591795771794575e-12,2.1167142669922095e-15,1.264632077024966e-09,2.552086558880317e-14,1.1251387522725608e-07,4.099809039316397e-09,1.1489871437927245e-11,9.599840762371051e-10,6.493408298121265e-15,2.873779579625094e-10,4.0465786955826314e-11,2.0770943570605342e-14,2.1269428696468638e-11,4.144144190188204e-16,3.313379692754337e-15,2.8758705763921076e-14,3.76,0.0,0.8707943175892887,0.9969249738020011,0.002294990768505613,7.009801225939242e-06,0.0013161919648695167,0.0008837018478036323,1.0411671770389393e-12,1.999432016206533e-13,4.893627580125703e-09,1.0059989151102557e-06,0.001605857093607598,1.315702738300324e-06,5.04008424207256e-12,4.16118401198749e-14,1.3688362767096648e-07,1.6158121449508517e-08,1.888135732406738e-08,8.886145422900087e-06,0.0004677674220695291,3.689992614326268e-11,2.602472544372721e-07,1.3570267744552774e-11,1.8278937854229846e-11,4.757754052790441e-14,2.1889170898000283e-16,1.7212467935422039e-09
3.226617714223663e-05,0.693523681628214,5.88346430092058e-06,3.0508336162786874e-06,1.1202442773855377e-05,0.0008265916668906043,0.0,0.0,2.628355793182872e-05,1.4364799518142938e-06,0.0005111628087931198,0.00038402035563326107,2.5517744360005914e-09,1.0661041965393476e-16,8.848691235748209e-12,1.0997706277472748e-07,5.433469811934939e-07,1.4660433218358072e-05,1.8875254155175176e-12,2.3724390933505026e-15,1.3819145110516434e-09,2.5579936334924635e-14,1.1249131617519581e-07,4.376805189647307e-09,1.1620352196909258e-11,1.0752230626940893e-09,6.9755394815847946e-15,2.950897989838233e-10,4.1582091681464164e-11,2.0983591586356748e-14,2.2513759898143562e-11,4.451123942999413e-16,3.565208807523663e-15,3.1144291193243537e-14,3.76,0.0,0.8706338885803139,0.9968035024096447,0.002409533573916954,7.19024815418671e-06,0.001356882125257675,0.0009273711299251642,1.0409238631507752e-12,1.9989644293269838e-13,4.89248726632225e-09,1.0098745553204198e-06,0.001681178198142838,1.3562287862689519e-06,5.0584870085526716e-12,4.176637926754923e-14,1.3745847098698388e-07,1.6339814007163136e-08,1.946258606606526e-08,9.568355640740362e-06,0.0004677104273565696,3.945075915876817e-11,2.805534154250145e-07,1.467951596620305e-11,2.031754301283216e-11,5.1283084675245734e-14,2.4428751627610146e-16,1.9216243209203373e-09
3.29879356040658e-05,0.6935313220145239,5.954073676084608e-06,3.1288000433552535e-06,1.1528701445065988e-05,0.000850012825603982,0.0,0.0,2.6862807098220205e-05,1.4770435624678108e-06,0.0005460650700182792,0.00039267258685851073,2.756224119423781e-09,1.0918966701034303e-16,8.954183521580183e-12,1.0996578647133917e-07,5.44994812570521e-07,1.5493080042808402e-05,2.022423739191334e-12,2.6547591195855577e-15,1.5081125768745204e-09,2.5642969150611773e-14,1.1246826629594267e-07,4.6666549570469755e-09,1.1752515369022541e-11,1.2023245190880749e-09,7.48819052754957e-15,3.028535347098119e-10,4.27040635718918e-11,2.1202002414378006e-14,2.3810166337378804e-11,4.77434737791889e-16,3.83375918735974e-15,3.368382760260088e-14,3.76,0.0,0.8704695241361273,0.9966786772478821,0.0025274224442761264,7.3712039776349284e-06,0.0013980720159220575,0.000972664989475844,1.040675150863664e-12,1.9984864715530207e-13,4.891321690977282e-09,1.0139196609905257e-06,0.001758267689412742,1.3972389106606894e-06,5.0777059366405224e-12,4.192772350069801e-14,1.3805950945681882e-07,1.6531127259110404e-08,2.0050758591244046e-08,1.0291452483263542e-05,0.0004676518590334649,4.2143868201983824e-11,3.019973947533064e-07,1.5866982015315645e-11,2.2543673450584015e-11,5.519540223598229e-14,2.7221692795045153e-16,2.1416197327498157e-09
3.370969406589497e-05,0.6935391932436076,6.025611181945217e-06,3.207719210712556e-06,1.1858830757014075e-05,0.0008736919974553197,0.0,0.0,2.7443415629316484e-05,1.5176839989084846e-06,0.0005825431564696685,0.0004013285563812893,2.975322462919525e-09,1.1183468055818349e-16,9.061053383461926e-12,1.099543411052928e-07,5.466732994744873e-07,1.636723788823279e-05,2.1641017410810723e-12,2.9660021454243213e-15,1.6437554185517296e-09,2.5710201345470987e-14,1.1244472008011857e-07,4.969707025447542e-09,1.1886423709706464e-11,1.342312441191608e-09,8.033083537719744e-15,3.106713634569725e-10,4.383182830409953e-11,2.1426293632434728e-14,2.5160179533765316e-11,5.114396942217038e-16,4.12005304205088e-15,3.6385335835278526e-14,3.76,0.0,0.8703011786616146,0.9965504581037373,0.002648696014751689,7.552677451352251e-06,0.0014397623559808555,0.0010196231954264414,1.040420979805473e-12,1.9979980269461537e-13,4.890130572815214e-09,1.018138834704036e-06,0.0018371288727688437,1.4387331107888188e-06,5.097763203779223e-12,4.2096056399078865e-14,1.386874858772424e-07,1.673238635436537e-08,2.0645874938750014e-08,1.1057189195454404e-05,0.00046759169823193977,4.498583518492389e-11,3.246203648730961e-07,1.7137285580416737e-11,2.4971064997468743e-11,5.93218861847271e-14,3.028925037231428e-16,2.3827946851814626e-09
3.4431452527724145e-05,0.6935473002109451,6.098081117524104e-06,3.287592452319566e-06,1.219283254897494e-05,0.0008976323200138353,0.0,0.0,2.8025516524035176e-05,1.5584040481811154e-06,0.0006206333111590506,0.00040998847645316795,3.2099768157856935e-09,1.145468891430604e-16,9.169306878628939e-12,1.0994272529296517e-07,5.483827974486427e-07,1.7284590033093645e-05,2.3127952496366412e-12,3.308661592931073e-15,1.7893946086689012e-09,2.5781880511021246e-14,1.1242067202422889e-07,5.2863135602123975e-09,1.2022141650583388e-11,1.4962825497543171e-09,8.612027091036952e-15,3.1854557696308575e-10,4.496551372135771e-11,2.1656584513991842e-14,2.656536287538237e-11,5.471871981715509e-16,4.425169785242986e-15,3.925722782144267e-14,3.76,0.0,0.8701288066003968,0.9964188047532541,0.0027733928809892143,7.734677412454213e-06,0.0014819536811117343,0.0010682857008368653,1.040161289764629e-12,1.997498979877787e-13,4.888913631325465e-09,1.0225367287549261e-06,0.0019177649673105107,1.4807111832126109e-06,5.118681207393963e-12,4.227156330375379e-14,1.3934315127034382e-07,1.6943921580257155e-08,2.1247932240779075e-08,1.1867365195343633e-05,0.0004675299260785642,4.7983497742426066e-11,3.4846423915467283e-07,1.8495264722033055e-11,2.7614218880675366e-11,6.367005513164476e-14,3.3654131676707352e-16,2.6468068044799396e-09
3.5153210989553317e-05,0.6935556478232389,6.171487533157297e-06,3.3684207535182067e-06,1.2530707179807562e-05,0.0009218369360557504,0.0,0.0,2.860924463163218e-05,1.5992070982683953e-06,0.0006603718671373541,0.0004186525661843911,3.4611387002094793e-09,1.1732773788724456e-16,9.27894968494166e-12,1.0993093766350652e-07,5.501236591625308e-07,1.8246859331249287e-05,2.4687493514406372e-12,3.6854055696193605e-15,1.9456047276241662e-09,2.585826480686583e-14,1.1239611663319274e-07,5.616830176268057e-09,1.2159735352973891e-11,1.6654061654525686e-09,9.226919802421489e-15,3.2647856396460987e-10,4.6105249852951334e-11,2.1892996069996094e-14,2.8027311753356734e-11,5.847389371137829e-16,4.750248770041702e-15,4.2308326384120997e-14,3.76,0.0,0.8699523624547941,0.9962836769778223,0.002901551582204801,7.917212778792938e-06,0.001524646338682195,0.00111869264224172,1.0398960207214484e-12,1.9969892150894164e-13,4.887670586907467e-09,1.0271180423713643e-06,0.0020001790910074723,1.5231727167603027e-06,5.140482550012049e-12,4.245443119122093e-14,1.4002726443546098e-07,1.7166068260151897e-08,2.1856924651175813e-08,1.2723826483081358e-05,0.00046746652370241416,5.114395670237121e-11,3.73571663584245e-07,1.9945983508294513e-11,3.048843330943624e-11,6.824755132030625e-14,3.73405721470824e-16,2.9354138332576914e-09
3.587496945138249e-05,0.6935642409980348,6.245834222180264e-06,3.450204741906924e-06,1.2872453491987443e-05,0.0009463089924028234,0.0,0.0,2.9194736756251207e-05,1.6400970979575916e-06,0.0007017952459626252,0.00042732105163516786,3.7298051880256144e-09,1.2017868762363272e-16,9.389987088458593e-12,1.0991897686013612e-07,5.518962344977436e-07,1.9255808276714047e-05,2.6322190504691804e-12,4.099086267421388e-15,2.1129839473916e-09,2.593962325057777e-14,1.1237104842293035e-07,5.9616159037133336e-09,1.229927276138926e-11,1.85093422793685e-09,9.879753979426764e-15,3.3447281388637084e-10,4.725116893515795e-11,2.2135651083034415e-14,2.954765367996829e-11,6.241584159091845e-16,5.096492125292926e-15,4.554788591644291e-14,3.76,0.0,0.869771800806256,0.9961450345809131,0.003033210583894637,8.100292547701218e-06,0.0015678404829180316,0.0011708843386639737,1.0396251128801461e-12,1.9964686177541346e-13,4.8864011610187434e-09,1.03188751876066e-06,0.0020843742457263715,1.566117087609316e-06,5.163190023472119e-12,4.2644848540005197e-14,1.4074059147139372e-07,1.7399166640028785e-08,2.2472843274852022e-08,1.362846601681398e-05,0.000467401472242923,5.447458362283333e-11,3.9998600709210143e-07,2.1494739763706595e-11,3.3609836120266584e-11,7.306213836247615e-14,4.137441493006495e-16,3.2504778654284014e-09
3.659672791321166e-05,0.693573084663303,6.321124712605506e-06,3.5329446783044014e-06,1.3218068776220656e-05,0.0009710516387294539,0.0,0.0,2.9782131763812216e-05,1.681078521058091e-06,0.0007449399558717383,0.00043599416590322355,4.017020276793624e-09,1.2310121428665463e-16,9.502423971007125e-12,1.0990684154145905e-07,5.537008705269951e-07,2.031323902473718e-05,2.803469965632526e-12,4.552749701108565e-15,2.2921546193142496e-09,2.6026236011164363e-14,1.123454619230057e-07,6.321033150864853e-09,1.2440823657382241e-11,2.0542014608597435e-09,1.057261937648122e-14,3.425309206440262e-10,4.840340543329401e-11,2.238467413495328e-14,3.1128048390474373e-11,6.655110228399167e-16,5.465167694319787e-15,4.898561395646165e-14,3.76,0.0,0.8695870763362475,0.9960028374052078,0.0031684082601680067,8.283925794776493e-06,0.0016115360701189948,0.0012249012902501766,1.0393485067015123e-12,1.9959370735394167e-13,4.885105076326051e-09,1.0368499419732815e-06,0.002170353302168646,1.6095434544337875e-06,5.186826592213658e-12,4.284300518963422e-14,1.414839052685042e-07,1.7643561763631957e-08,2.3095676098169335e-08,1.4583224053448618e-05,0.0004673347528579193,5.798302838630477e-11,4.2775135046820617e-07,2.3147072922694565e-11,3.6995418516662245e-11,7.812169870204503e-14,4.578319331145419e-16,3.59396966643723e-09
3.731848637504083e-05,0.693582183756974,6.397362258805181e-06,3.6166404478105873e-06,1.3567548736705544e-05,0.0009960680263385777,0.0,0.0,3.0371570691153234e-05,1.7221563345972993e-06,0.000789842589653526,0.0004446721492073343,4.323876262062665e-09,1.2609680826007951e-16,9.616264797771348e-12,1.0989453038280263e-07,5.555379114328907e-07,2.142099336732839e-05,2.982779068210411e-12,5.049645789214681e-15,2.483763865452324e-09,2.6118394705963033e-14,1.1231935167932245e-07,6.695447664705171e-09,1.2584459713815046e-11,2.2766306845565264e-09,1.1307707046192806e-14,3.506555865583321e-10,4.9562096064317263e-11,2.264019163053664e-14,3.277018792862195e-11,7.08864097008025e-16,5.85761207784816e-15,5.2631693686012247e-14,3.76,0.0,0.8693981438475828,0.995857045350126,0.0033071828757119297,8.468121672658356e-06,0.0016557328539309449,0.0012807841765208135,1.0390661429362386e-12,1.9953944686711504e-13,4.8837820568594425e-09,1.0420101335840014e-06,0.002258118984727725,1.6534507536296717e-06,5.211415375638661e-12,4.304909219193811e-14,1.422579849703517e-07,1.789960333593092e-08,2.3725407920433116e-08,1.5590088452372747e-05,0.00046726634673185073,6.167722684042295e-11,4.5691247382176876e-07,2.4908771978761682e-11,4.066306993821914e-11,8.343423080050206e-14,5.059621602396332e-16,3.9679730748575095e-09
3.8040244836870005e-05,0.693591543226433,6.474549833211737e-06,3.7012915509825545e-06,1.3920887457109855e-05,0.0010213613069066326,0.0,0.0,3.09631968573279e-05,1.7633359706518382e-06,0.0008365398222211352,0.00045335524896657176,4.651515102522749e-09,1.2916697368047879e-16,9.731513604916446e-12,1.0988204207757199e-07,5.574076984001212e-07,2.2580952661368836e-05,3.1704354608213934e-12,5.593238779923093e-15,2.6884841729864653e-09,2.6216402700809537e-14,1.1229271225687349e-07,7.085228488692961e-09,1.273025454967289e-11,2.5197372778231594e-09,1.2087313286943295e-14,3.588496263805936e-10,5.0727379819569124e-11,2.2902331819133435e-14,3.4475796716011994e-11,7.542869969715912e-16,6.2752337827067144e-15,5.649680737958959e-14,3.76,0.0,0.8692049582861948,0.9957076183897394,0.0034495725673964195,8.652889409765744e-06,0.0017004303806839054,0.001338573854229501,1.0387779626588736e-12,1.9948406899988766e-13,4.882431828169176e-09,1.0473729491886016e-06,0.0023476738562742292,1.697837694627818e-06,5.236979629538375e-12,4.326330165462697e-14,1.4306361540456064e-07,1.816764557462921e-08,2.436202028664637e-08,1.665109494018396e-05,0.00046719623508418955,6.556540847387322e-11,4.875148425413876e-07,2.678588351931047e-11,4.463161409512462e-11,8.900784603640502e-14,5.584465545793054e-16,4.374689480965278e-09
3.8762003298699177e-05,0.6936011680279716,6.5526901180497885e-06,3.786897095143024e-06,1.4278077367332804e-05,0.0010469346311979166,0.0,0.0,3.155715597694845e-05,1.8046233015027521e-06,0.0008850684078815579,0.0004620437198749731,5.001129774569341e-09,1.323132276956516e-16,9.848173987270695e-12,1.0986937533862334e-07,5.593105694855474e-07,2.3795037707462737e-05,3.3667411995700342e-12,6.187218023732578e-15,2.9070139911514963e-09,2.6320575413312787e-14,1.1226553824254124e-07,7.490747917890009e-09,1.2878283785688205e-11,2.7851337900026983e-09,1.2913843685715196e-14,3.6711597142971304e-10,5.1899397987537766e-11,2.3171224814740388e-14,3.624663160576698e-11,8.01851170656668e-16,6.719516477734476e-15,6.059216082871411e-14,3.76,0.0,0.8690074747633357,0.9955545165910681,0.0035956153255302,8.838238308988875e-06,0.0017456279848056476,0.0013983113548248942,1.0384839073023873e-12,1.9942756250621953e-13,4.881054117485391e-09,1.052943274714967e-06,0.0024390203028785253,1.7427027553055957e-06,5.263542726580922e-12,4.348582657711927e-14,1.4390158648268834e-07,1.8448047049474896e-08,2.500549142167564e-08,1.776832733447614e-05,0.0004671243991780167,6.965610411537498e-11,5.196045917134528e-07,2.8784719835360463e-11,4.8920846205099615e-11,9.485076531155958e-14,6.156163879702657e-16,4.816442377424965e-09
3.948376176052835e-05,0.6936110631261961,6.63178549711287e-06,3.873455785839596e-06,1.4639109211122625e-05,0.0010727911477487388,0.0,0.0,3.215359627545125e-05,1.8460246178332583e-06,0.0009354651773004203,0.00047073782397135397,5.373965612639852e-09,1.3553709967768594e-16,9.966249086085283e-12,1.0985652889965411e-07,5.612468594614641e-07,2.506520857770487e-05,3.5720121610146363e-12,6.835509094029594e-15,3.140078330151815e-09,2.6431240619058793e-14,1.1223782424794841e-07,7.912381451365619e-09,1.302862510095491e-11,3.0745347043444493e-09,1.3789817254815808e-14,3.75457673841444e-10,5.307829417664454e-11,2.3447002614644878e-14,3.808448192108223e-11,8.516302266171969e-16,7.19202235820703e-15,6.492950876703279e-14,3.76,0.0,0.868805648578189,0.9953977001327494,0.0037453489747774136,9.02417774634022e-06,0.001791324784320526,0.0014600378815093143,1.0381839186933236e-12,1.9936991621583025e-13,4.879648653880447e-09,1.058726022547835e-06,0.0025321605184806563,1.7880441775077642e-06,5.291128135858199e-12,4.371686067861376e-14,1.447726925689307e-07,1.8741170509149106e-08,2.5655796165982068e-08,1.894391772472435e-05,0.0004670508203287827,7.39581536428959e-11,5.532285089586016e-07,3.0911867094577955e-11,5.355157147108199e-11,1.009713153570667e-13,6.77823420961201e-16,5.29568197673073e-09
4.020552022235752e-05,0.6936212334933919,6.711838047598932e-06,3.9609659184730324e-06,1.5003972014621243e-05,0.0010989340015218113,0.0,0.0,3.275266860614825e-05,1.8875466097124052e-06,0.000987767034160276,0.0004794378307039792,5.7713216315160975e-09,1.3884013038972887e-16,1.0085741576893721e-11,1.0984350151660839e-07,5.632168996364146e-07,2.6393464390566494e-05,3.786578955601649e-12,7.542285255969246e-15,3.3884293614850474e-09,2.6548738760555877e-14,1.1220956491235642e-07,8.350507741847873e-09,1.3181358290501857e-11,3.3897613533326103e-09,1.4717870660907507e-14,3.83877910929902e-10,5.426421433798796e-11,2.3729799116978822e-14,3.9991169479231617e-11,9.037000066174393e-16,7.69439561995552e-15,6.952118132124477e-14,3.76,0.0,0.8685994352408857,0.9952371293240735,0.0038988111547467452,9.210717169559707e-06,0.0018375196764434222,0.0015237948058882873,1.037877939087518e-12,1.9931111904106102e-13,4.878215168433799e-09,1.064726127466877e-06,0.0026270964895183514,1.8338599626874057e-06,5.319759401492502e-12,4.395659821841593e-14,1.4567773181757253e-07,1.904738269552803e-08,2.6312905913072746e-08,2.018004660831089e-05,0.00046697547991323785,7.848071368946493e-11,5.884340156480235e-07,3.317419356519522e-11,5.854564483918178e-11,1.073779247328275e-13,7.454408731319612e-16,5.814989889539624e-09
4.092727868418669e-05,0.6936316841088458,6.792849532018747e-06,4.049425370113047e-06,1.537265305590845e-05,0.0011253663325313914,0.0,0.0,3.335452656891422e-05,1.9291963501290766e-06,0.0010420109515108323,0.00048814401698980006,6.194551826625413e-09,1.4222387110640968e-16,1.0206653657492323e-11,1.0983029196909658e-07,5.652210176640748e-07,2.778184303113497e-05,4.010787889212838e-12,8.311979283297936e-15,3.6528470190757334e-09,2.6673423258721282e-14,1.121807549056105e-07,8.805508542594422e-09,1.3336565323710475e-11,3.7327469863924585e-09,1.570076254448474e-14,3.9237998966093267e-10,5.545730678791354e-11,2.4019750137648354e-14,4.19685486016482e-11,9.581386594456091e-16,8.22836604418502e-15,7.438011151248888e-14,3.76,0.0,0.8683887904959091,0.9950727646243719,0.004056039300265162,9.397866096663428e-06,0.0018842113332787499,0.0015896236642054112,1.0375659112063516e-12,1.9925115998383913e-13,4.8767533943992845e-09,1.0709485423982208e-06,0.0027238299795244534,1.8801478676777906e-06,5.349460120305269e-12,4.4205233808549045e-14,1.4661750547915757e-07,1.936705414513227e-08,2.6976788548828115e-08,2.147894297974131e-05,0.0004668983593785305,8.323326533116879e-11,6.252691464629683e-07,3.557885787754486e-11,6.392601207770955e-11,1.1407911951444305e-13,8.188644230153607e-16,6.3770838575075194e-09
