Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40)
0.008335907915112397,0.7196958227970599,0.00014023083281691946,2.660304783795309e-05,5.690280871131952e-05,0.05753457550209842,0.0,0.0,0.00020453106749903396,7.729720773855624e-06,0.8256935642393173,0.0552573218856096,1.2846520213622695e-06,2.0031288073543225e-13,7.329455628437537e-11,1.2497833497572103e-08,4.20339022969258e-05,0.0007577782300133457,4.565311085288682e-07,1.523173937465151e-09,0.00010878875707004397,7.198415155620112e-11,6.509729395768061e-10,1.5252733388960088e-05,4.8101881190051745e-09,0.000348314998709592,1.9437238972442502e-08,3.398739197146466e-05,4.226931652489178e-06,7.90950376411418e-09,2.599894616895393e-08,7.58741603895277e-11,6.70749391380406e-09,2.84992050300644e-07,3.76,0.0,0.023499702181213868,0.11318546032708136,0.83302336182708,0.0008772579806626076,0.0009590482137456658,0.8845763128103032,4.7380685571635584e-14,4.743364968755988e-15,6.04262454657326e-11,1.0314686884190892e-06,0.002716970714510434,4.234600181845961e-07,2.1387737404018834e-14,4.161409584150102e-16,1.8147406230820092e-08,3.275703573274967e-08,9.363345846965995e-10,0.00397221751783973,2.074403056717979e-05,4.898612195291815e-07,2.7345169829074245e-06,5.111596458476174e-07,7.095070887037078e-07,8.212928937596961e-14,7.92841619174247e-12,5.758799421592646e-07,3.2837205636000976e-06,2.3292549633940624e-10,7.702265306434388e-11,4.364841838489284e-13,3.4528207004748714e-10,7.114010962748093e-07,3.592682420160051e-05,0.0030388819442593567
0.008346785103197352,0.7197234424442639,0.00014192323246643582,2.691172827543146e-05,5.732409168923624e-05,0.05760547583712251,0.0,0.0,0.00020433995995991906,7.710051959793478e-06,0.8258377986202113,0.05541840325238511,1.2940504317748663e-06,2.0788845873863457e-13,7.49772735922456e-11,1.2655729540180086e-08,4.241744828190822e-05,0.0007549013257708713,4.6025461760914843e-07,1.5401995483592736e-09,0.00010872574005132716,7.272471618050038e-11,6.586791795797909e-10,1.53787494964614e-05,4.851075230258531e-09,0.0003472028625352888,1.9695693255360728e-08,3.413284108333136e-05,4.28045167565856e-06,8.056389492922196e-09,2.6284269863025325e-08,7.658188554180372e-11,6.779266094622646e-09,2.859388905099483e-07,3.76,0.0,0.023232762228024496,0.11285527148204166,0.833231435888356,0.0008797563726133387,0.0009582692123173896,0.8848617942680638,4.7836962639893313e-14,4.789045910896453e-15,6.100767768786954e-11,1.0369899582145619e-06,0.0027065118527013583,4.218656035656719e-07,2.1439699659305552e-14,4.1713607539092094e-16,1.8193945203087236e-08,3.29871654939922e-08,9.329646943399361e-10,0.003957586089981363,2.0683516912612986e-05,4.939340085163912e-07,2.748783076263165e-06,5.154111467885714e-07,7.071552667355027e-07,8.23137338493636e-14,7.90308535385821e-12,5.80339295791719e-07,3.301453863569581e-06,2.334484528604329e-10,7.817652527354418e-11,4.409805745940382e-13,3.433555863195555e-10,7.159312659339588e-07,3.6334981848839836e-05,0.003042316178630293
0.008357662291282307,0.7197509712113375,0.00014365205683109942,2.7226928508328404e-05,5.775430730826488e-05,0.05767654706072206,0.0,0.0,0.00020414735398592842,7.690328039335266e-06,0.8259805876603744,0.05558067504646882,1.3036362927726986e-06,2.158236092215442e-13,7.671536220740245e-11,1.2817332562113414e-08,4.280501635242449e-05,0.0007520179232589247,4.6402821888064676e-07,1.5575313058399786e-09,0.00010865999680920906,7.34883058048529e-11,6.666129856061161e-10,1.5506342979447452e-05,4.8923897439999265e-09,0.00034607699825719296,1.9959619586204724e-08,3.427943961456433e-05,4.33445850280241e-06,8.206835512152134e-09,2.6576165543756856e-08,7.729732077579124e-11,6.852426749384586e-09,2.8689284499546726e-07,3.76,0.0,0.022966409270515582,0.1125249335909173,0.8334389045796526,0.0008822489259460871,0.0009574762830411433,0.885146823325083,4.830360526015009e-14,4.835764649914598e-15,6.160234184544017e-11,1.042591977801861e-06,0.002696026501305173,4.2026670258094654e-07,2.149264884766328e-14,4.1815008365113017e-16,1.8241315140308538e-08,3.322203212409416e-08,9.295870018880786e-10,0.003942812384326605,2.062297596728362e-05,4.980714050267049e-07,2.763332337698381e-06,5.197301025888241e-07,7.047895616351332e-07,8.250401934833415e-14,7.877442858646432e-12,5.848718987738476e-07,3.319468075860449e-06,2.3398797148093975e-10,7.935756922832598e-11,4.455739720941098e-13,3.41436007018045e-10,7.205353513376867e-07,3.675090488430118e-05,0.003045770124817472
0.008368539479367262,0.719778408853305,0.00014541848506706892,2.7548855178207225e-05,5.819374230691883e-05,0.05774779298346815,0.0,0.0,0.00020395321358098633,7.67054680030675e-06,0.8261219154688516,0.0557441622665994,1.3134151649804416e-06,2.2413920678840803e-13,7.851121747675282e-11,1.298276305510019e-08,4.319665048633071e-05,0.0007491277616255893,4.6785291434230405e-07,1.575177666925613e-09,0.00010859147951353819,7.427595333436523e-11,6.747819936254819e-10,1.5635537454996274e-05,4.9341372287431635e-09,0.00034493719143750975,2.02291888998903e-08,3.442719836891204e-05,4.3889462788220675e-06,8.360948763258377e-09,2.6874853121656715e-08,7.802056186869483e-11,6.927017186826323e-09,2.878540527969691e-07,3.76,0.0,0.022700641132410805,0.11219442950510197,0.8336457694079612,0.0008847352369402342,0.0009566689319422428,0.8854314054090103,4.878093113621029e-14,4.883552995237535e-15,6.221064442258991e-11,1.048276527708107e-06,0.0026855133638166843,4.186630903864537e-07,2.154660371511647e-14,4.1918333765111235e-16,1.8289531741076107e-08,3.346177964261869e-08,9.262010747721846e-10,0.003927894105113035,2.0562404589085278e-05,5.022751154973707e-07,2.77817226382942e-06,5.241182950622269e-07,7.024098252931994e-07,8.270027961145997e-14,7.851483837348889e-12,5.894797679242747e-07,3.337770495607855e-06,2.345444313527362e-10,8.05667097535205e-11,4.5026760447702094e-13,3.395232509838499e-10,7.252153562105763e-07,3.71748120585877e-05,0.003049244078946415
0.008379416667452217,0.7198057551103815,0.0001472237475981064,2.7877723808502556e-05,5.864269577838095e-05,0.057819217524848476,0.0,0.0,0.00020375750156741327,7.650705957309117e-06,0.8262617655689729,0.05590889071626982,1.3233928331572833e-06,2.328575738737124e-13,8.036736159301848e-11,1.3152146530191725e-08,4.3592394895227275e-05,0.0007462305706966808,4.7172973172490565e-07,1.5931474144170817e-09,0.00010852013898778277,7.508874846732796e-11,6.831941734451715e-10,1.5766356970199173e-05,4.97632335353367e-09,0.0003437832216849707,2.0504579197582378e-08,3.4576127854239066e-05,4.4439084508181795e-06,8.518840039549171e-09,2.7180562023694248e-08,7.875170580321587e-11,7.003080364250149e-09,2.8882265541422903e-07,3.76,0.0,0.022435455624991774,0.11186374158461983,0.8338520318748713,0.0008872148874893728,0.0009558466459113567,0.8857155460593262,4.926927120923166e-14,4.932444081777009e-15,6.283300887902034e-11,1.0540454385693803e-06,0.002674971103575487,4.170545347630712e-07,2.1601583475933093e-14,4.2023620050842987e-16,1.8338611084825742e-08,3.370655807912718e-08,9.228064666114939e-10,0.0039128288945171705,2.0501799545889117e-05,5.06546910544741e-07,2.7933106364310593e-06,5.285775730419027e-07,7.000159076814737e-07,8.29026535170658e-14,7.825203286004252e-12,5.941649981302918e-07,3.356368687015653e-06,2.3511822619876525e-10,8.18049132968356e-11,4.55064842614362e-13,3.376172359645095e-10,7.299733612456887e-07,3.760693042877642e-05,0.003052738343526282
0.008390293855537172,0.7198330097073791,0.0001490691288777725,2.8213759304826617e-05,5.910148005590856e-05,0.057890824717465546,0.0,0.0,0.0002035601795193079,7.630803148015121e-06,0.8264001208729733,0.05607488703874719,1.3335753168256603e-06,2.4200217895987785e-13,8.228645306904697e-11,1.3325613892670816e-08,4.399229398884741e-05,0.0007433260705387068,4.756597250859899e-07,1.6114496729284483e-09,0.00010844592465501381,7.592784181235035e-11,6.918578518836375e-10,1.589882601047383e-05,5.018953891315208e-09,0.00034261486243525704,2.0785975966440638e-08,3.472623824145685e-05,4.499337727485399e-06,8.680624165974362e-09,2.7493531858306923e-08,7.949085075537167e-11,7.080660966657818e-09,2.897987967860167e-07,3.76,0.0,0.022170850546137197,0.11153285167624942,0.8340576934767852,0.0008896874445015767,0.000955008891550979,0.8859992509327245,4.9768970463136654e-14,4.98247245046986e-15,6.346987667315697e-11,1.0599005927626634e-06,0.002664398342023241,4.154407957707041e-07,2.165760778911444e-14,4.2130904351721184e-16,1.838856960954025e-08,3.395652382341703e-08,9.19402716580758e-10,0.003897614330324219,2.0441157511536542e-05,5.108886277532687e-07,2.808755532950175e-06,5.331098552930147e-07,6.976076568251438e-07,8.311128518186062e-14,7.798596060459717e-12,5.989297648035751e-07,3.3752704925257138e-06,2.357097645901628e-10,8.307319026761721e-11,4.599692111600649e-13,3.357178781917654e-10,7.348115263241963e-07,3.8047495756187245e-05,0.003056253227638287
0.008401171043622127,0.7198601723530917,0.0001509559711380289,2.8557196427163e-05,5.957042157492172e-05,0.05796261871090328,0.0,0.0,0.0002033612076697223,7.610835928999841e-06,0.8265369636548631,0.05624217875433738,1.3439688861033448e-06,2.5159848872440633e-13,8.42713032186754e-11,1.3503302130363012e-08,4.439639234334998e-05,0.0007404139710272635,4.796439764975305e-07,1.6300939239689604e-09,0.00010836878448086951,7.679444960207919e-11,7.007817381575408e-10,1.603296950903422e-05,5.062034721491564e-09,0.00034143188072159874,2.1073572674608287e-08,3.487753931986446e-05,4.555226035719717e-06,8.846420217063459e-09,2.7814013035433216e-08,8.023809609659312e-11,7.1598055069648865e-09,2.9078262327195814e-07,3.76,0.0,0.021906823680020518,0.11120174109047357,0.8342627557049518,0.0008921524592623236,0.0009541551132316497,0.8862825258088165,5.028038869157847e-14,5.033674125071033e-15,6.41217082552581e-11,1.0658439275084256e-06,0.0026537936568342664,4.138216250441618e-07,2.1714696778402777e-14,4.2240224651328894e-16,1.8439424128722244e-08,3.4211840050592217e-08,9.159893480229921e-10,0.0038822479234658825,2.0380475061616325e-05,5.153021763775122e-07,2.8245153465506203e-06,5.377171354219943e-07,6.951849187825563e-07,8.332632434456485e-14,7.771656871159252e-12,6.037763318526731e-07,3.394484052049066e-06,2.363194710329312e-10,8.437259810943408e-11,4.649843977843718e-13,3.338250914550415e-10,7.397320970734904e-07,3.849675293011395e-05,0.003059789047126809
0.008412048231707082,0.7198872427396493,0.00015288567761362345,2.890828038462795e-05,6.004986141113444e-05,0.058034603776319214,0.0,0.0,0.00020316054484461712,7.590801771071269e-06,0.8266722755218765,0.05641079429978018,1.3545800764704769e-06,2.616740799436581e-13,8.632487786957954e-11,1.3685354159331637e-08,4.480473468651416e-05,0.0007374939713004216,4.836835972797548e-07,1.6490900275451402e-09,0.00010828866491424284,7.768985737408758e-11,7.099749356449093e-10,1.6168812855133462e-05,5.1055718327517245e-09,0.00034023403692453984,2.1367571113304886e-08,3.503004044951828e-05,4.611564474942756e-06,9.016351672879738e-09,2.814226717023184e-08,8.099354241290104e-11,7.240562430168227e-09,2.9177428360632566e-07,3.76,0.0,0.021643372795742088,0.11087039057698232,0.8344672200460866,0.000894609466763731,0.0009532847322252286,0.8865653765961865,5.080390128388073e-14,5.086086690912769e-15,6.47889840815481e-11,1.07187743578268e-06,0.002643155579798039,4.121967653074345e-07,2.1772871070998115e-14,4.235161985981041e-16,1.8491191864630065e-08,3.4472677056476994e-08,9.125658675215035e-10,0.003866727115399186,2.0319748668977165e-05,5.197895418235077e-07,2.8405988070672294e-06,5.424014865564506e-07,6.927475376275744e-07,8.354792682849356e-14,7.74438027745936e-12,6.087070569135204e-07,3.4140178250249824e-06,2.369477872815605e-10,8.570424388218044e-11,4.701142590472483e-13,3.319387874000755e-10,7.447374111557899e-07,3.895495641848588e-05,0.0030633461248013665
0.008422925419792037,0.7199142205418354,0.00015485971501738523,2.9267267474413365e-05,6.054015608580105e-05,0.05810678431196258,0.0,0.0,0.00020295814842926716,7.570698054598876e-06,0.8268060373846345,0.0565807630695602,1.3654156980161333e-06,2.722576509061654e-13,8.845030407370174e-11,1.3871919004689427e-08,4.5217365872554446e-05,0.0007345657591485461,4.877797284585424e-07,1.668448243249224e-09,0.00010820551082431291,7.861542405956604e-11,7.19446962406659e-10,1.630638190171288e-05,5.149571328726691e-09,0.0003390210845134407,2.1668181744813597e-08,3.518375050964193e-05,4.668343269576112e-06,9.190546556988455e-09,2.847856773172833e-08,8.175729150729549e-11,7.322982195159331e-09,2.927739288372193e-07,3.76,0.0,0.021380495645080846,0.1105387802987577,0.8346710879831026,0.0008970579850018851,0.0009523971466063458,0.8868478093387617,5.133990001742489e-14,5.139749374172395e-15,6.547220562032846e-11,1.078003167779969e-06,0.0026324825946064468,4.1056595032475373e-07,2.1832151793816575e-14,4.2465129803347603e-16,1.8543890442334818e-08,3.4739212581025e-08,9.091317649141874e-10,0.0038510492753644886,2.0258974698980346e-05,5.243527877324697e-07,2.8570149917187974e-06,5.471650635224288e-07,6.902953554348098e-07,8.377625473378813e-14,7.716760681756559e-12,6.137243907336132e-07,3.4338806014319437e-06,2.375951728856924e-10,8.706928640381571e-11,4.753628312793404e-13,3.300588764880884e-10,7.498298992172937e-07,3.942237074170567e-05,0.0030669247906512397
0.008433802607876992,0.7199411054163435,0.00015687961748939259,2.9634425584447814e-05,6.104167873148046e-05,0.058179164848072874,0.0,0.0,0.00020275397428583285,7.550522064839344e-06,0.8269382294252928,0.056752115459650185,1.3764828478596292e-06,2.8338025438911665e-13,9.065089716492648e-11,1.4063153002101673e-08,4.56343308332885e-05,0.000731629010497435,4.919335410006584e-07,1.688179243129862e-09,0.00010811926543347221,7.957258840827324e-11,7.292077890826493e-10,1.6445702975168723e-05,5.194039431607484e-09,0.0003377927697912242,2.1975624298423604e-08,3.533867784181629e-05,4.725551718675773e-06,9.369137691879059e-09,2.8823200931726786e-08,8.25294463849142e-11,7.407117361443324e-09,2.9378171228120206e-07,3.76,0.0,0.02111818996152803,0.1102068898049048,0.8348743609952318,0.0008994975142350965,0.0009514917295555375,0.8871298302225193,5.1888793919203676e-14,5.1947031281855616e-15,6.617189646526416e-11,1.0842232339663854e-06,0.0026217731346827797,4.0892890456634025e-07,2.1892560560794347e-14,4.258079519672524e-16,1.8597537875461157e-08,3.501163226562027e-08,9.056865126960691e-10,0.003835211697539183,2.0198149404522217e-05,5.289940586849338e-07,2.8737733356957315e-06,5.520101056686791e-07,6.878282122704475e-07,8.401147650037235e-14,7.688792323686842e-12,6.188308834144701e-07,3.454081507013004e-06,2.382621053659484e-10,8.846893976553506e-11,4.807343446043949e-13,3.281852671397975e-10,7.550120881134598e-07,3.989927097410867e-05,0.0030705253820639392
0.008444679795961947,0.7199678970009841,0.00015894699179903275,3.0010034825399714e-05,6.155481997766892e-05,0.05825175005120476,0.0,0.0,0.00020254797661478966,7.530270986547211e-06,0.8270688310634904,0.05692488291405604,1.387788932045977e-06,2.950763849857346e-13,9.293016556033692e-11,1.4259219699803754e-08,4.6055674534898707e-05,0.0007286833888672336,4.961462366081957e-07,1.7082941327743651e-09,0.00010802987024797997,8.056287507733057e-11,7.392678586661491e-10,1.6586802884783878e-05,5.238982482168325e-09,0.0003365488316153921,2.2290128371350197e-08,3.549483018856427e-05,4.783178141973547e-06,9.55226297745449e-09,2.9176466331616382e-08,8.331011125136132e-11,7.493022727346216e-09,2.947977894562824e-07,3.76,0.0,0.020856453460089637,0.10987469800194627,0.8350770405582453,0.0009019275362011393,0.0009505678267491599,0.8874114455825624,5.245101039927688e-14,5.2509907470193305e-15,6.688860380228347e-11,1.0905398054783818e-06,0.002611025580857755,4.072853422426255e-07,2.195411948913638e-14,4.26986576716093e-16,1.8652152579958257e-08,3.5290130158140617e-08,9.022295640815856e-10,0.0038192115980379923,2.013726892077543e-05,5.337155870069527e-07,2.8908836579529464e-06,5.56938943973775e-07,6.85345946174573e-07,8.425376730169247e-14,7.660469273787173e-12,6.240291963279089e-07,3.474630025672243e-06,2.3894908132676407e-10,8.99044775668713e-11,4.862332318018352e-13,3.2631786440377873e-10,7.60286611132094e-07,4.0385943280408475e-05,0.0030741482440437783
0.008455556984046902,0.7199945949138774,0.00016106352097109133,3.039438849158939e-05,6.207998875491354e-05,0.058324544730102325,0.0,0.0,0.0002023401078776339,7.509941897863523e-06,0.8271978209206888,0.057099097973920244,1.3993416851582588e-06,3.073815822300035e-13,9.529180694556892e-11,1.4460289416630837e-08,4.648144195171561e-05,0.0007257285446200983,5.004190498511864e-07,1.7288044876633273e-09,0.0001079372649850257,8.158789872176495e-11,7.496381002660668e-10,1.6729708929511038e-05,5.284406945648108e-09,0.000335289001082085,2.2611933816866924e-08,3.5652214627757e-05,4.841209823208781e-06,9.740065535137429e-09,2.953867744814455e-08,8.409939152183686e-11,7.580755478143891e-09,2.9582231797038625e-07,3.76,0.0,0.020595283835342915,0.10954218312314766,0.8352791281453074,0.0009043475132914245,0.0009496247555643594,0.887692661910597,5.3026996302215485e-14,5.308656970561985e-15,6.762289974585414e-11,1.0969551150206138e-06,0.002600238258707601,4.056349666103856e-07,2.2016851212119667e-14,4.2818759796995683e-16,1.8707753385568255e-08,3.557490915989411e-08,8.987603516960513e-10,0.0038030461117198465,2.007632925957052e-05,5.385196992426246e-07,2.9083561899558443e-06,5.61954007805357e-07,6.828483931379255e-07,8.45033096954272e-14,7.631785426319529e-12,6.293221036558413e-07,3.4955360336470726e-06,2.396566183034694e-10,9.137723564152424e-11,4.918641381637167e-13,3.2445657080557756e-10,7.656562143276981e-07,4.088268548467218e-05,0.0030777937294418577
0.008466434172131857,0.7200211987526147,0.0001632309674285224,3.0787793834537766e-05,6.261761359669072e-05,0.058397553842641975,0.0,0.0,0.00020213031877484196,7.489531764354078e-06,0.8273251767825673,0.057274794329395334,1.4111491801576788e-06,3.2033338385569147e-13,9.773974975569421e-11,1.4666541192910934e-08,4.691167802544637e-05,0.0007227641141913696,5.047532499809997e-07,1.7497223763551758e-09,0.00010784138749302593,8.264937041940539e-11,7.603299770398348e-10,1.687444890658164e-05,5.330319421556151e-09,0.00033401300121627657,2.294129125817492e-08,3.581083750110417e-05,4.899632951120484e-06,9.932693881873545e-09,2.9910162811171385e-08,8.489739381551632e-11,7.670375274064113e-09,2.968554574223172e-07,3.76,0.0,0.020334678758700923,0.10920932269604296,0.8354806252275965,0.0009067568876736679,0.0009486618048711379,0.8879734858629043,5.361721874239616e-14,5.367748568210434e-15,6.837538241210911e-11,1.1034714623872602e-06,0.002589409435763672,4.039774699965221e-07,2.208077888902788e-14,4.2941145094564577e-16,1.8764359540713878e-08,3.586618150008094e-08,8.952782877915442e-10,0.003786712288820942,2.0015326303447215e-05,5.434088175498435e-07,2.926201588401249e-06,5.670578263784313e-07,6.803353871077292e-07,8.476029394591638e-14,7.602734492231507e-12,6.347124923136107e-07,3.5168098131579063e-06,2.4038525568069705e-10,9.288861494229058e-11,4.976319387612987e-13,3.226012870534702e-10,7.711237564475697e-07,4.138980767024677e-05,0.0030814621992042946
0.008477311360216813,0.7200477080933131,0.00016545117899663042,3.1190572492857616e-05,6.316814393902083e-05,0.058470782501235344,0.0,0.0,0.00020191855811860777,7.469037433039338e-06,0.8274508755585703,0.05745200687487141,1.4232198444581976e-06,3.339753686382969e-13,1.0027817268149166e-10,1.4878163345358224e-08,4.7346427600353946e-05,0.0007197897194826843,5.091501399034844e-07,1.7710603665087054e-09,0.00010774217366812937,8.374910733859049e-11,7.713555228139495e-10,1.7021051122599777e-05,5.376726643625281e-09,0.00033272054667666704,2.3278462895789458e-08,3.59707043357411e-05,4.958432556701455e-06,1.0130302296425992e-08,3.029126689627568e-08,8.570422593946356e-11,7.76194434483585e-09,2.9789736931022526e-07,3.76,0.0,0.020074635877551726,0.10887609350840413,0.8356815332745022,0.0009091550803679029,0.0009476782325105796,0.8882539242687693,5.422216646324669e-14,5.42831447525547e-15,6.914667768270538e-11,1.1100912161058436e-06,0.0025785373187870086,4.023125334125696e-07,2.2145926222761575e-14,4.306585806963439e-16,1.8821990722740585e-08,3.616416930192452e-08,8.917827635275351e-10,0.003770207091441788,1.9954255799418847e-05,5.4838546271536e-07,2.9444309473526307e-06,5.722530319051322e-07,6.778067600116401e-07,8.502491803141731e-14,7.573309992447667e-12,6.402033767497523e-07,3.538462054232636e-06,2.4113555470980147e-10,9.444008703408769e-11,5.035417529730622e-13,3.207519106114653e-10,7.76692216236937e-07,4.1907632819649855e-05,0.003085154022624983
0.008488188548301768,0.7200741224895852,0.00016772609553658454,3.160306146074459e-05,6.37320510905228e-05,0.05854423597794821,0.0,0.0,0.00020170477263730416,7.448455625256175e-06,0.827574893238945,0.05763077176749225,1.4355624905055575e-06,3.4835285345243635e-13,1.0291147421684432e-10,1.50953514600343e-08,4.778573536508785e-05,0.0007168049671188348,5.136110555417084e-07,1.7928315586188044e-09,0.00010763955737006977,8.488903970566916e-11,7.827273454501343e-10,1.716954440062437e-05,5.423635478559005e-09,0.0003314113434064825,2.3623723195176777e-08,3.613181976002931e-05,5.0175924460774925e-06,1.033305113397235e-08,3.0682350776675335e-08,8.65199968790054e-11,7.855527692089408e-09,2.9894821686882933e-07,3.76,0.0,0.019815152814818656,0.1085424715720767,0.8358818537542829,0.0009115414902814579,0.0009466732622565791,0.8885339841392852,5.4842351341269945e-14,5.490405943131325e-15,6.993744112756005e-11,1.1168168095605157e-06,0.0025676200508393194,4.0063982523712435e-07,2.2212317433481917e-14,4.319294415546247e-16,1.8880667015081642e-08,3.646910519010424e-08,8.882731463238634e-10,0.0037535273898658033,1.9893113352347563e-05,5.534522646832386e-07,2.963055832183364e-06,5.775423705903019e-07,6.752623417380555e-07,8.529738807031506e-14,7.543505249936221e-12,6.457979094757732e-07,3.5605038856461507e-06,2.4190809971063336e-10,9.603319926705465e-11,5.09598954508476e-13,3.189083352620949e-10,7.823647054009632e-07,4.243649749850802e-05,0.0030888695775941784
0.008499065736386723,0.7201004414715302,0.00017005775281435433,3.202561463647913e-05,6.430982967669728e-05,0.058617919712328756,0.0,0.0,0.00020148890691137244,7.4277829286485166e-06,0.8276972048496971,0.05781112648902766,1.4481863401590613e-06,3.6351034846503196e-13,1.0564432605027004e-10,1.5318310893616852e-08,4.8229645805480567e-05,0.0007138094474237079,5.181373702569319e-07,1.8150496454268366e-09,0.00010753347033040906,8.607121597535035e-11,7.944586814948961e-10,1.7319958085527026e-05,5.47105294011906e-09,0.00033008508822806703,2.3977359387505012e-08,3.629418741296261e-05,5.077095130032729e-06,1.0541106953676613e-08,3.1083793313960814e-08,8.73448167875472e-11,7.951193297090414e-09,3.000081648786549e-07,3.76,0.0,0.019556227166392486,0.10820843208415326,0.8360815881348715,0.0009139154931766543,0.0009456460829846087,0.8888136726766875,5.547830919676247e-14,5.554076620447839e-15,7.074835904794401e-11,1.1236507457678702e-06,0.0025566557079096334,3.989590003184263e-07,2.2279977229551586e-14,4.3322449650805203e-16,1.894040888344523e-08,3.6781232935187145e-08,8.847487782191946e-10,0.0037366699586449227,1.9831894417834264e-05,5.586119708253606e-07,2.9820883167176976e-06,5.829287112672647e-07,6.727019601003935e-07,8.557791921949837e-14,7.513313380502216e-12,6.514993762221147e-07,3.5829469203906325e-06,2.4270350062121655e-10,9.766957752279183e-11,5.158091903967363e-13,3.1707045191781485e-10,7.881444724141394e-07,4.2976752579362025e-05,0.0030926092508606617
0.008509942924471678,0.7201266645446797,0.00017244828742126047,3.2458603598819615e-05,6.490199946550331e-05,0.058691839319679716,0.0,0.0,0.00020127090334659675,7.407015789575213e-06,0.8278177844043946,0.05799310991195129,1.4611010353917419e-06,3.7950242650427705e-13,1.0848174468009712e-10,1.554725998213098e-08,4.867820314003079e-05,0.0007108027335022087,5.227304984495704e-07,1.8377289310385027e-09,0.0001074238420496181,8.729781383526193e-11,8.065634688352081e-10,1.747232205520492e-05,5.5189861998441784e-09,0.0003287414684790557,2.4339672259511476e-08,3.645780984467708e-05,5.136921750221551e-06,1.075464278975668e-08,3.1495992520650947e-08,8.817879697071695e-11,8.049012198307245e-09,3.010773795266872e-07,3.76,0.0,0.01929785649829389,0.10787394938595118,0.8362807378842091,0.000916276440558142,0.0009445958477386369,0.8890929972844526,5.613060143781919e-14,5.619382718381262e-15,7.158015060444313e-11,1.1305956070180283e-06,0.00254564229537302,3.972697000415196e-07,2.234893088204144e-14,4.345442185899601e-16,1.9001237234823588e-08,3.710080813133984e-08,8.812089761966724e-10,0.0037196314724164477,1.9770594294703505e-05,5.638674455770256e-07,3.001540999171001e-06,5.884150450169038e-07,6.70125440888097e-07,8.586673615516285e-14,7.482727284517703e-12,6.573112067604247e-07,3.605803270131549e-06,2.4352239436824915e-10,9.93509310694859e-11,5.221784036983692e-13,3.1523814748715963e-10,7.940349054144811e-07,4.35287640113239e-05,0.0030963734383186044
0.008520820112556633,0.7201527911887706,0.0001748999457092131,3.290241785709052e-05,6.550910658884223e-05,0.058766000596795105,0.0,0.0,0.00020105070195776403,7.386150505236488e-06,0.8279366048523314,0.058176762369806984,1.474316661598213e-06,3.9639040325715984e-13,1.1142900980012726e-10,1.5782425302084423e-08,4.913145123957909e-05,0.0007077843804742512,5.273918912356334e-07,1.8608843239949491e-09,0.00010731059969396984,8.857115348332283e-11,8.190563317832739e-10,1.762666673066047e-05,5.567442578858375e-09,0.0003273801616723501,2.4710977171743472e-08,3.662268840840198e-05,5.1970520007769335e-06,1.0973838638446224e-08,3.1919366286301617e-08,8.90220498744109e-11,8.149058598938446e-09,3.021560282100148e-07,3.76,0.0,0.01904003834560816,0.10753899691992584,0.8364793044710489,0.0009186236585188755,0.0009435216705323908,0.8893719655779626,5.6799817567592745e-14,5.686383261257641e-15,7.243357100355738e-11,1.1376540503493296e-06,0.002534577744509556,3.955715517968925e-07,2.241920426883807e-14,4.358890916939792e-16,1.9063173448317955e-08,3.742809886291124e-08,8.776530311393243e-10,0.003702408501509873,1.9709208117107122e-05,5.69221675381356e-07,3.0214270187944372e-06,5.94004490335049e-07,6.675326079507427e-07,8.61640730220475e-14,7.45173963918839e-12,6.632369982674177e-07,3.629085551454677e-06,2.4436544471919475e-10,1.0107906068513058e-10,5.287128457072719e-13,3.1341130438718074e-10,8.000395465206995e-07,4.409291364554249e-05,0.0031001625452982766
