Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37)
1.2920627545260698e-08,0.8446299063191438,3.7330619214051534e-06,5.97492867910471e-08,8.090502499058551e-08,9.250624200203139e-06,0.0,0.0,2.0065360071033014e-07,7.043695567566798e-11,6.706946194351127e-08,1.8056657056898405e-06,1.5300625833313723e-12,1.9499369625520483e-17,2.379818216767986e-11,4.492537765643404e-06,8.624036775601634e-08,3.3930927834811805e-08,6.160114272368965e-16,5.8991581530824606e-21,9.327751994162456e-13,5.2423009221058805e-12,1.0507902091378945e-05,1.6576187910923827e-16,1.2552793622217871e-12,2.066485937972087e-17,1.7877759672296315e-19,1.8277759576379758e-13,2.1133993534158316e-17,2.0885732581129408e-17,4.851517097100324e-15,2.2254576500953352e-21,7.621655581431404e-22,7.106414575962992e-23,3.76,0.0,0.5601428808398615,0.9999975342823392,1.5940780980786494e-08,6.001471161973994e-10,4.283591737930009e-07,1.715082310015467e-05,7.237893106865683e-13,1.7551499411787903e-12,1.794499197942655e-07,8.903067077473476e-06,1.2575371955696427e-10,1.216602056977716e-11,3.636570421781122e-13,3.5877195176423025e-13,1.5100061729580524e-07,2.261507156766491e-08
1.3249612581343104e-08,0.8446300318285139,3.971635561498313e-06,6.434324540441526e-08,8.684256122006772e-08,9.497400418793658e-06,0.0,0.0,2.0585329900829392e-07,7.406833236414594e-11,7.139340464181553e-08,1.927474293273442e-06,1.6982303221092434e-12,2.313446677108648e-17,2.608220906678812e-11,4.64244075927821e-06,9.125736041235354e-08,3.61184728745303e-08,6.845641163521193e-16,7.105960227688943e-21,1.0295760609484041e-12,5.7696290052614315e-12,1.0656360232993435e-05,1.8730370517621393e-16,1.3483709076564233e-12,2.3428856068940206e-17,2.105212208439265e-19,2.0412906958455335e-13,2.424684623442642e-17,2.383566034653881e-17,5.32781404811026e-15,2.548985114805041e-21,9.151042494834033e-22,8.641286511178227e-23,3.76,0.0,0.5601421886891638,0.9999973844477987,1.715198385151593e-08,6.501644414508581e-10,4.526836330214931e-07,1.7587844435253587e-05,7.68763038501077e-13,1.824507021187726e-12,1.8580182006125342e-07,9.12544201217557e-06,1.334478817640116e-10,1.2965473923872426e-11,3.821056298081165e-13,3.6848702519515644e-13,1.5833932730551356e-07,2.3697808522376855e-08
1.3578597617425509e-08,0.8446301580148301,4.217696127741238e-06,6.915740947928944e-08,9.304260996886175e-08,9.745097045972148e-06,0.0,0.0,2.1106032300584923e-07,7.779145336458404e-11,7.585898117601148e-08,2.0535191339592938e-06,1.880836001131962e-12,2.7354906315053154e-17,2.8545755239953673e-11,4.791707940712032e-06,9.642716076065567e-08,3.837767591746359e-08,7.584681594731719e-16,8.515653041717767e-21,1.133047847406962e-12,6.3310542528300274e-12,1.080092986604422e-05,2.1103172546778866e-16,1.445725967227962e-12,2.646750888289826e-17,2.4716761648281415e-19,2.2732867730258554e-13,2.7727221101093103e-17,2.7114738605873253e-17,5.837514600226487e-15,2.9089585476369103e-21,1.0950886349418807e-21,1.0460499948605065e-22,3.76,0.0,0.5601414954668412,0.999997229859449,1.84226807573422e-08,7.030527042006534e-10,4.780774816232326e-07,1.802489163860412e-05,8.149123958220976e-13,1.8938643469885115e-12,1.9213340079311553e-07,9.347605456189872e-06,1.4146609525356853e-10,1.380510733430979e-11,4.0096763203083104e-13,3.781933878061119e-13,1.6583053075970775e-07,2.4815545174349582e-08
1.3907582653507914e-08,0.8446302848758641,4.471178750267289e-06,7.419576197288041e-08,9.95088706652728e-08,9.993739510524859e-06,0.0,0.0,2.1627486042461814e-07,8.160639171415699e-11,8.04655509311698e-08,2.1837865481283383e-06,2.0787699832113695e-12,3.2239382300320663e-17,3.1198178698662434e-11,4.94025430824736e-06,1.0174907975611883e-07,4.0708212966104654e-08,8.379582376642747e-16,1.0154956918604626e-20,1.2433987493554256e-12,6.927402565054008e-12,1.0941716503245192e-05,2.3710989483839464e-16,1.547396412538844e-12,2.97985802922766e-17,2.893551391252262e-19,2.524777881908902e-13,3.160754785392145e-17,3.074965203896849e-17,6.382029092447194e-15,3.3082913565384038e-21,1.3062593932037891e-21,1.2608091848868885e-22,3.76,0.0,0.560140801144541,0.9999970705320675,1.9754343692534332e-08,7.588978407727716e-10,5.045689722865294e-07,1.8461965555846965e-05,8.622045246833655e-13,1.963169068459155e-12,1.9844067441758095e-07,9.56955761010541e-06,1.4981868060990239e-10,1.4686438910848576e-11,4.202399492688357e-13,3.8789104321337195e-13,1.7347282719975254e-07,2.596872447477795e-08
1.4236567689590319e-08,0.844630412408981,4.732014045764445e-06,7.946218774417647e-08,1.0624492394976406e-07,1.0243352963772842e-05,0.0,0.0,2.21497096322667e-07,8.551322377358767e-11,8.521239550526038e-08,2.3182603107512226e-06,2.292952878982189e-12,3.787481657185733e-17,3.4048925868533596e-11,5.088000324711987e-06,1.072223439825651e-07,4.310972064297206e-08,9.232698026330244e-16,1.2053111332369714e-20,1.3608318273987725e-12,7.559456988341648e-12,1.107882267966107e-05,2.657104271314899e-16,1.6534301606564877e-12,3.344031524090676e-17,3.3778790779059987e-19,2.7967954851220416e-13,3.592209121212542e-17,3.476836229684538e-17,6.9627855796598445e-15,3.750031589895512e-21,1.5532875270129928e-21,1.5133573955856094e-22,3.76,0.0,0.5601401056941827,0.9999969064828832,2.1148453568084977e-08,8.177853748631521e-10,5.321860848350581e-07,1.889906704109016e-05,9.106058507088353e-13,2.0323713100366946e-12,2.0471990197542007e-07,9.791298674312169e-06,1.585162282527466e-10,1.561100534913704e-11,4.3991950187236893e-13,3.9757999538650606e-13,1.8126482736395032e-07,2.715776905987192e-08
1.4565552725672724e-08,0.8446305406111646,5.00012844195926e-06,8.496047349185895e-08,1.132542333196008e-07,1.0493962267436038e-05,0.0,0.0,2.2672721303843086e-07,8.951202917620194e-11,9.009872376342191e-08,2.456921811090866e-06,2.5243352510575337e-12,4.435692123223327e-17,3.710751362915681e-11,5.2348716685633444e-06,1.1284610109836337e-07,4.5581798746408926e-08,1.0146388216278238e-15,1.424200898908006e-20,1.4855447887297977e-12,8.227956912465313e-12,1.121234804017274e-05,2.970140127606127e-16,1.763871232413338e-12,3.74114277350284e-17,3.93240444845782e-19,3.090387601743535e-13,4.07069859900056e-17,3.92001137864705e-17,7.581229248851727e-15,4.2373631529778685e-21,1.84142748906039e-21,1.8092440481262218e-22,3.76,0.0,0.5601394090879716,0.999996737731422,2.2606500338471343e-08,8.798003715306548e-10,5.609565151212998e-07,1.9336196956426472e-05,9.60082189967089e-13,2.1014240465334376e-12,2.109675818946209e-07,1.001282884900135e-05,1.6756959573263483e-10,1.6580360275772184e-11,4.600032300012776e-13,4.0726024854854583e-13,1.892051530992263e-07,2.838308176943705e-08
1.489453776175513e-08,0.8446306694790425,5.275444486849138e-06,9.069430779021662e-08,1.205401467854312e-07,1.0745591982459964e-05,0.0,0.0,2.3196539014031306e-07,9.360289077605377e-11,9.512367666129604e-08,2.5997502051756185e-06,2.7738972678534056e-12,5.179077067485339e-17,4.038351157436842e-11,5.380798995034709e-06,1.186194250341141e-07,4.8124012689643246e-08,1.1123015330235183e-15,1.6756329472799964e-20,1.6177297909355974e-12,8.933597447017368e-12,1.1342389424274299e-05,3.3121003463131615e-16,1.878759817151166e-12,4.173108743313863e-17,4.565624402742756e-19,3.4066175910852363e-13,4.600026996302786e-17,4.40754371594319e-17,8.238821861097169e-15,4.7736069658534e-21,2.1765738723067927e-21,2.154670531037586e-22,3.76,0.0,0.5601387112984069,0.9999965642993618,2.4129983100321374e-08,9.450273941895269e-10,5.90907664791261e-07,1.977335617146549e-05,1.0105988493734251e-12,2.170282982853623e-12,2.1718043921588646e-07,1.023414833416564e-05,1.7698990492370654e-10,1.7596072633497846e-11,4.804880935049119e-13,4.169318071141034e-13,1.9729243727352058e-07,2.9645046153751822e-08
1.5223522797837536e-08,0.8446307990089076,5.55788114330696e-06,9.666728121732733e-08,1.281058985377274e-07,1.0998266358758731e-05,0.0,0.0,2.3721180438167445e-07,9.778589459522219e-11,1.0028633184675233e-07,2.7467225613339524e-06,3.042648309209394e-12,6.029138125603461e-17,4.388652454677904e-11,5.525717706941237e-06,1.2454132095211726e-07,5.0735895827826556e-08,1.2164942125864282e-15,1.9633672056440914e-20,1.7575732718155065e-12,9.67702896699399e-12,1.1469040948285852e-05,3.684967821240509e-16,1.998132343146841e-12,4.641890630616158e-17,5.286836297231861e-19,3.746562937666898e-13,5.184191448841357e-17,4.942615054469319e-17,8.937041218710855e-15,5.362222072206121e-21,2.565321743530462e-21,2.5565469127862877e-22,3.76,0.0,0.5601380122982929,0.9999963862103924,2.5720410164583445e-08,1.0135504644642343e-09,6.220666318788134e-07,2.0210545562880216e-05,1.0621207209300453e-12,2.2389064376804035e-12,2.2335541525228098e-07,1.0455257329599445e-05,1.8678853912217993e-10,1.8659725107357005e-11,5.013710718014886e-13,4.2659467564494024e-13,2.0552532368888156e-07,3.094402696899619e-08
1.5552507833919943e-08,0.8446309291967421,5.847354069659176e-06,1.0288288657002017e-07,1.359546106211193e-07,1.125200932583002e-05,0.0,0.0,2.4246662966093804e-07,1.0206112977037513e-10,1.0558570804899052e-07,2.897813999071222e-06,3.331626525987913e-12,6.998429661052305e-17,4.762617549549525e-11,5.669567734777156e-06,1.3061072997727813e-07,5.341695167759607e-08,1.3274529503683102e-15,2.2914687290411245e-20,1.9052558039482517e-12,1.0458856817428065e-11,1.1592394085063776e-05,4.090816628686329e-16,2.1220215530119625e-12,5.149492543127891e-17,6.106187750972942e-19,4.11131404106416e-13,5.827385287226702e-17,5.5285358571912615e-17,9.677380656880817e-15,6.006806707727819e-21,3.0150306898427877e-21,3.0225516797038095e-22,3.76,0.0,0.5601373120607464,0.9999962034900831,2.737929910372951e-08,1.0854530247748496e-09,6.544602021896502e-07,2.0647766013967617e-05,1.114612370086974e-12,2.3072552311560377e-12,2.294896576663292e-07,1.0676156034899176e-05,1.9697714005831174e-10,1.977291259245725e-11,5.22649163757661e-13,4.362488588129622e-13,2.139024669952557e-07,3.228037066148028e-08
1.588149287000235e-08,0.8446310600382382,6.143775886814868e-06,1.0934451916038045e-07,1.4408929461476163e-07,1.1506844484199454e-05,0.0,0.0,2.477300369865468e-07,1.0642868849869155e-10,1.1102076926365734e-07,3.0529978215579726e-06,3.641898355877054e-12,8.100617657232061e-17,5.16120887012043e-11,5.812293325749411e-06,1.3682653370872852e-07,5.6166656033527806e-08,1.44541343814107e-15,2.6643206996190194e-20,2.0609519727410933e-12,1.1279641167097738e-11,1.171253774128718e-05,4.531814120521376e-16,2.2504565834128583e-12,5.697960197647278e-17,7.034727359909401e-19,4.5019730140338966e-13,6.534000648276268e-17,6.168744923753764e-17,1.0461348559027898e-14,6.711099335956628e-21,3.533892638521553e-21,3.5611945260483097e-22,3.76,0.0,0.5601366105592055,0.9999960161657547,2.910817677545292e-08,1.160817903526655e-09,6.881148414365404e-07,2.1085018414222772e-05,1.1680381184988885e-12,2.375292576526057e-12,2.355805109486079e-07,1.0896844649463502e-05,2.075676048292747e-10,2.0937240703859293e-11,5.44319387568271e-13,4.4589436137096256e-13,2.2242253260496584e-07,3.3654405840917e-08
1.6210477906084757e-08,0.8446311915288182,6.44705643250018e-06,1.1605547718880355e-07,1.5251285331697977e-07,1.1762795097653647e-05,0.0,0.0,2.5300219444652286e-07,1.1088866598322724e-10,1.1659042874227271e-07,3.2122456419885126e-06,3.974557997652515e-12,9.350538763332403e-17,5.585387340818135e-11,5.953842841406601e-06,1.4318755852107467e-07,5.898445898567566e-08,1.5706107672507264e-15,3.0866372307590436e-20,2.2248302766965883e-12,1.2139897001490523e-11,1.1829558332396806e-05,5.01022299013748e-16,2.3834630485085168e-12,6.289379642672978e-17,8.08445619841996e-19,4.919652492048651e-13,7.308630861592679e-17,6.866808867102159e-17,1.1290467895084132e-14,7.478979658620442e-21,4.131003500826649e-21,4.181882216408326e-22,3.76,0.0,0.5601359077674359,0.9999958242663592,3.0908579324254883e-08,1.239727282782903e-09,7.230566880892051e-07,2.1522303658926175e-05,1.2223621214440342e-12,2.4429839756849294e-12,2.4162550728260024e-07,1.1117323372493612e-05,2.1857208276001373e-10,2.215432432895995e-11,5.663787806361334e-13,4.555311881330034e-13,2.3108419660787396e-07,3.506644374297648e-08
1.6539462942167163e-08,0.8446313236636531,6.757103003130864e-06,1.2301896218882884e-07,1.612280824325371e-07,1.2019884086222968e-05,0.0,0.0,2.5828326718238917e-07,1.154411603778064e-10,1.222935527939407e-07,3.3755275040585236e-06,4.330726846172955e-12,1.0764259285567553e-16,6.036110789838914e-11,6.0941685635348204e-06,1.4969257966383915e-07,6.186978684222894e-08,1.7032792367403763e-15,3.5634759419219575e-20,2.3970530486430804e-12,1.3040094245400225e-11,1.1943539855260116e-05,5.528403308920628e-16,2.5210631265507782e-12,6.925876009701171e-17,9.268379983558387e-19,5.36547445711005e-13,8.156072612703298e-17,7.626421386305883e-17,1.2166275781840998e-14,8.31446960672106e-21,4.816438680541462e-21,4.894987534081692e-22,3.76,0.0,0.5601352036595384,0.9999956278223641,3.2782052162250814e-08,1.3222626683046804e-09,7.593115469036786e-07,2.1959622648743916e-05,1.2775484401611814e-12,2.5102971185483025e-12,2.476223577811513e-07,1.1337592402993497e-05,2.3000297219879204e-10,2.3425786222616295e-11,5.888243994519864e-13,4.651593439626311e-13,2.398861456872215e-07,3.651677868135528e-08
1.686844797824957e-08,0.8446314564376824,7.073820583835579e-06,1.3023807953919997e-07,1.7023767226096026e-07,1.2278134019876599e-05,0.0,0.0,2.6357341736722217e-07,1.2008627273151548e-10,1.2812896440701923e-07,3.5428119968011412e-06,4.711552890391838e-12,1.2359133914941273e-16,6.514332403867681e-11,6.23322650800393e-06,1.5634032516733975e-07,6.4822043961169e-08,1.8436521715674196e-15,4.100250271929619e-20,2.577776396692095e-12,1.398065800576903e-11,1.2054563958633779e-05,6.08881453102546e-16,2.663275649134023e-12,7.609612297153763e-17,1.0600561774796927e-18,5.840569078460137e-13,9.081327884659632e-17,8.451402342171378e-17,1.3090323064488282e-14,9.221734317773401e-21,5.601332477878611e-21,5.711921322522794e-22,3.76,0.0,0.560134498209954,0.9999954268656416,3.473014993046875e-08,1.4085048618464882e-09,7.969048830974602e-07,2.239697628934024e-05,1.333561109350348e-12,2.5772017861716055e-12,2.535689440803271e-07,1.155765193977021e-05,2.418729172538104e-10,2.4753255645143534e-11,6.116533194748946e-13,4.747788337649735e-13,2.4882707703614276e-07,3.800568848958811e-08
1.7197433014331977e-08,0.8446315898456308,7.397112067123072e-06,1.3771583903880084e-07,1.7954420938444448e-07,1.2537567112894032e-05,0.0,0.0,2.688728041876158e-07,1.2482410693287276e-10,1.340954466981341e-07,3.714066364011973e-06,5.118210076668567e-12,1.4153863983458038e-16,7.020999232812647e-11,6.3709762462593895e-06,1.6312947956293833e-07,6.784061449465838e-08,1.991961750719301e-15,4.702741500237976e-20,2.7671501637084055e-12,1.4961968925652407e-11,1.2162710011492803e-05,6.694017464351179e-16,2.810116192621845e-12,8.342788190362518e-17,1.2096175080083447e-18,6.346073572568411e-13,1.0089605680542055e-16,9.345696642576018e-17,1.4064173918441646e-14,1.0205083103800434e-20,6.497961409155963e-21,6.645207620477147e-22,3.76,0.0,0.5601337913934689,0.999995221429365,3.675443644185519e-08,1.4985339356006422e-09,8.358618171381571e-07,2.2834365491002228e-05,1.3903642000734728e-12,2.6436697575269434e-12,2.594633102769628e-07,1.1777502181434141e-05,2.5419480447696825e-10,2.6138367043214895e-11,6.348626350132975e-13,4.843896624801226e-13,2.5790569827484337e-07,3.9533434952825404e-08
1.7526418050414384e-08,0.8446317238820243,7.726878460667376e-06,1.4545515554031626e-07,1.8915017835394882e-07,1.2798205218878697e-05,0.0,0.0,2.7418158382934696e-07,1.2965476965374285e-10,1.4019174619563888e-07,3.889256608484695e-06,5.551897639653126e-12,1.6168555042595398e-16,7.55705074688319e-11,6.5073807341658935e-06,1.700586874252891e-07,7.092486404975391e-08,2.148438845014062e-15,5.3771104476593344e-20,2.9653179041052818e-12,1.5984363640472785e-11,1.2268055169293086e-05,7.346676205743008e-16,2.961597171316208e-12,9.127638920530545e-17,1.3771557237698458e-18,6.883131084540676e-13,1.1186323529816787e-16,1.0313372944748815e-16,1.508940547054163e-14,1.1268970413887485e-20,7.519831452342105e-21,7.708561885042343e-22,3.76,0.0,0.5601330831852208,0.999995011547907,3.885648460714907e-08,1.592429208687984e-09,8.76207120114662e-07,2.327179116827623e-05,1.447921878282187e-12,2.7096747198402525e-12,2.6530365519671355e-07,1.1997143326399296e-05,2.6698175950053105e-10,2.758275877359473e-11,6.58449459106713e-13,4.939918350775415e-13,2.6712072736844103e-07,4.1100264229795124e-08
1.785540308649679e-08,0.8446318585412076,8.063019084666592e-06,1.5345884963865864e-07,1.9905796337217146e-07,1.3060069826380779e-05,0.0,0.0,2.7949990946653815e-07,1.3457837029306096e-10,1.4641657596434886e-07,4.0683475912702755e-06,6.013839403002374e-12,1.8424773560831594e-16,8.123417447982745e-11,6.6424061479201815e-06,1.7712655674391918e-07,7.407414126889483e-08,2.3133128643567683e-15,6.129908829938795e-20,3.1724168768078296e-12,1.7048135328034635e-11,1.2370674438232078e-05,8.049560038567794e-16,3.1177279319704336e-12,9.966434165116021e-17,1.5644262942723094e-18,7.452889592873536e-13,1.2377108781949147e-16,1.1358622181970573e-16,1.6167607438697496e-14,1.2417996794326914e-20,8.681769218241179e-21,8.916972290631369e-22,3.76,0.0,0.5601323735607009,0.9999947972567459,4.1037876344730736e-08,1.6902692255966383e-09,9.179652096612298e-07,2.3709254239615637e-05,1.5061984591908459e-12,2.7751921823835653e-12,2.710883249799417e-07,1.221657557288356e-05,2.8024714363217444e-10,2.9088071869547024e-11,6.824109234080533e-13,5.035853565520699e-13,2.76470892545461e-07,4.270640726516238e-08
1.85133731586616e-08,0.8446321297044976,8.754012958183052e-06,1.7027018631827288e-07,2.197880266760982e-07,1.3587562653988583e-05,0.0,0.0,2.9016579633123176e-07,1.4470483621949245e-10,1.5924652858195918e-07,4.438086058186407e-06,7.027499317504844e-12,2.375569306904041e-16,9.350765778765565e-11,6.908199638556883e-06,1.916725474813829e-07,8.056509720949315e-08,2.6691611834930457e-15,7.899019788184186e-20,3.613926177661541e-12,1.9300769149936983e-11,1.2568024955368129e-05,9.617617050886748e-16,3.4439614235082737e-12,1.1815102958071436e-16,2.005827163347326e-18,8.695119349392602e-13,1.5064445766216732e-16,1.369920415199039e-16,1.8489342451238283e-14,1.4990605181597943e-20,1.1492341751085609e-20,1.183579466801499e-21,3.76,0.0,0.5601309499666042,0.9999943555922244,4.564506256909157e-08,1.898093683588015e-09,1.0058156321578765e-06,2.4584296255830547e-05,1.6247666257530484e-12,2.90467526966982e-12,2.8248471864995854e-07,1.2654814162302081e-05,3.08267802070441e-10,3.2288032674823987e-11,7.314463916129631e-13,5.22746466227596e-13,2.9557159489804154e-07,4.6037484704991523e-08
1.9105546223609932e-08,0.8446323758214516,9.396669157294648e-06,1.8633095421902543e-07,2.39499217504736e-07,1.4066708810555305e-05,0.0,0.0,2.9979921659678414e-07,1.5413765456433007e-10,1.7121956568126408e-07,4.783818553254412e-06,8.049177182770557e-12,2.962774753936379e-16,1.0568162562705587e-10,7.142418543003893e-06,2.0522355759474172e-07,8.662252194960194e-08,3.020408807293704e-15,9.833557763999712e-20,4.043078042588552e-12,2.147172441726865e-11,1.2737028500302316e-05,1.1230638023605105e-15,3.753508167753914e-12,1.3686833461186157e-16,2.4908649032985553e-18,9.93654178617693e-13,1.7865542821863763e-16,1.6115512745275187e-16,2.0776256870322658e-14,1.7646306225496334e-20,1.468011826112626e-20,1.5138297485209757e-21,3.76,0.0,0.5601296636497716,0.9999939433884033,5.0078935399754874e-08,2.099398159656566e-09,1.0899503487230032e-06,2.5371971240223742e-05,1.7335833902246387e-12,3.0193315551837635e-12,2.925372437802507e-07,1.3048516444490496e-05,3.3526136582776147e-10,3.539282494237347e-11,7.768311842239863e-13,5.399619286517281e-13,3.132118413017939e-07,4.917192683661797e-08
