Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145)
3.695781319747373e-08,0.6222074663086843,4.835130984026178e-08,7.933545899510505e-10,1.0421689440485823e-09,8.174420827253655e-09,0.0,0.0,1.9441052260002987e-09,1.307714011037302e-13,8.876360367072876e-10,2.5142645988589753e-08,5.356493729392776e-16,9.875031533099182e-23,2.6598601820243293e-15,1.1634354796379803e-08,2.5551048204738746e-10,4.4902322976421954e-10,5.2120410072002954e-21,5.856086461919366e-28,1.5582487535036364e-17,6.130243398581411e-17,1.2435565254393877e-08,7.471047651483265e-19,1.053544874166774e-15,1.1254677719849184e-20,1.1300222536750727e-24,6.11794378351333e-18,4.1288625380849606e-21,4.0931324361563244e-22,2.0306156007789655e-18,3.5696001777139904e-25,2.1596985604464062e-26,1.0149132995042211e-27,3.76,0.0,0.6360651789932857,0.9997196043276355,2.5897874527595186e-10,7.190342218299897e-13,3.995553429613388e-09,5.1358706859513504e-08,7.01760500120906e-14,1.878671542355861e-14,5.609215349397897e-10,5.693323788512136e-09,7.517882863569264e-12,2.2338366391922792e-12,5.541777050221025e-16,5.120663305595752e-17,1.421740073836795e-10,9.864327282918928e-12,4.440283127562489e-14,2.1013494321548225e-12,0.00028036616070174894,7.22776627902105e-19,9.573531218601037e-20,3.2545550706517143e-19,7.137605372006055e-24,1.5234061093612664e-25,1.556276502784181e-25,1.03032619927916e-20,2.0128157058263033e-21,3.1057995748533775e-22,9.861432719302719e-17
3.814239326019518e-08,0.6222074666827936,5.095086667849927e-08,8.506631368249707e-10,1.1112526134174989e-09,8.563210435723682e-09,0.0,0.0,2.015880446274241e-09,1.396581151447498e-13,9.3660106639831e-10,2.6555581027796033e-08,5.9148724604681e-16,1.1663707057588065e-22,2.903642183349305e-15,1.1746484864505259e-08,2.695260998991233e-10,4.737934254173293e-10,5.738576585491295e-21,6.985981458933575e-28,1.679926569237399e-17,6.516778132610151e-17,1.2464575209139229e-08,8.420768181018221e-19,1.1419391135896454e-15,1.2535468016362028e-20,1.2682667946526e-24,6.796399096979656e-18,4.782170523974234e-21,4.670800476068964e-22,2.269276736206049e-18,4.018186017682528e-25,2.4896706588040585e-26,1.2272676090027423e-27,3.76,0.0,0.6360651768988755,0.9997196027185097,2.789204095847396e-10,7.87943807800962e-13,4.255520052023347e-09,5.300571465127665e-08,7.375272474128899e-14,1.9226061037705967e-14,5.665785685227282e-10,5.8704404208119895e-09,8.193309887328909e-12,2.4242023509878732e-12,5.8470166821383275e-16,5.2811462639710154e-17,1.508049909515004e-10,1.0548302814709484e-11,4.7392642409905516e-14,2.23685089947925e-12,0.00028036616025201857,7.975907589606124e-19,1.1143881827816415e-19,3.5967385969379204e-19,7.880665548582634e-24,1.7134542482694048e-25,1.6808112754315763e-25,1.1014994983097507e-20,2.2311399746322077e-21,3.3918139663543486e-22,9.999581228512286e-17
3.9326973322916634e-08,0.6222074670583956,5.3565332497263645e-08,9.098431239125334e-10,1.1821120811252377e-09,8.961322384095448e-09,0.0,0.0,2.088386596044367e-09,1.488683602290438e-13,9.86013649328612e-10,2.7982087364272624e-08,6.508659684886415e-16,1.3682501449790948e-22,3.1582319851961397e-15,1.1848223511612833e-08,2.836688724854315e-10,4.987900827969935e-10,6.29420048850542e-21,8.275326730420396e-28,1.8049167265009554e-17,6.903581263054299e-17,1.2490224799434558e-08,9.449978594586737e-19,1.233590878827071e-15,1.389863721015473e-20,1.4195231338794606e-24,7.517011531811105e-18,5.507427372019491e-21,5.303606518831735e-22,2.5248911664391583e-18,4.499525060497338e-25,2.8595920769787e-26,1.4739838824052654e-27,3.76,0.0,0.6360651747941637,0.9997196010927756,2.997085949043023e-10,8.605495409419231e-13,4.525733735363058e-09,5.465280413381541e-08,7.731167194304178e-14,1.9650132280689677e-14,5.717133640335667e-10,6.047230457367325e-09,8.911652624990741e-12,2.6256352037629288e-12,6.157380626208976e-16,5.4413404954820225e-17,1.5965243561090975e-10,1.1256858797247753e-11,5.0506053555570484e-14,2.376499344435349e-12,0.00028036615979749896,8.771838935168745e-19,1.2914659728238774e-19,3.961505642653043e-19,8.676257995031633e-24,1.9207501842384074e-25,1.808885574455229e-25,1.1749576064417991e-20,2.464878546693272e-21,3.694484236522076e-22,1.0125557474696855e-16
4.0511553385638086e-08,0.6222074674353448,5.619220546346252e-08,9.708755847666661e-10,1.254712436854829e-09,9.368779911162154e-09,0.0,0.0,2.161626893131926e-09,1.5840540692647001e-13,1.035832142300217e-09,2.9420918148381885e-08,7.138523647349833e-16,1.594758776845754e-22,3.423338938478705e-15,1.1940455896637926e-08,2.9792696572163076e-10,5.23992137037698e-10,6.8790759883945e-21,9.738395869468343e-28,1.9330692755200718e-17,7.289802890295998e-17,1.2512908496318489e-08,1.0561779948522174e-18,1.3284120977848384e-15,1.534501949880588e-20,1.584642481115455e-24,8.28011669086405e-18,6.309058682764431e-21,5.994265133779294e-22,2.797768307828539e-18,5.014076686093007e-25,3.2731371775459414e-26,1.7590269280453585e-27,3.76,0.0,0.6360651726790851,0.999719599451686,3.213558762768039e-10,9.368832261026483e-13,4.806257965466828e-09,5.629997791082111e-08,8.084828080178131e-14,2.0059696871618917e-14,5.763700842439225e-10,6.223694500405289e-09,9.674558247774002e-12,2.8384724707582137e-12,6.472680557954243e-16,5.601246306141263e-17,1.6871335349940184e-10,1.198981249329894e-11,5.374401078950515e-14,2.520287120555227e-12,0.0002803661593385929,9.616629270133536e-19,1.4904214654539067e-19,4.34943159140952e-19,9.526549460588671e-24,2.1463041592716654e-25,1.940341984923102e-25,1.2507126333332474e-20,2.714599929178536e-21,4.014345064141437e-22,1.0240301398393238e-16
4.169613344835954e-08,0.6222074678135084,5.88292031864899e-08,1.0337417092848275e-09,1.3290203311849909e-09,9.785600018565992e-09,0.0,0.0,2.2356039386747758e-09,1.6827253866051446e-13,1.0860184763823762e-09,3.0870933005690474e-08,7.805085772282641e-16,1.84749548735426e-22,3.69865549854431e-15,1.2024004363232724e-08,3.1228955965285723e-10,5.493803312407296e-10,7.493340135597642e-21,1.1389958433034911e-27,2.06424149857838e-17,7.67467208280281e-17,1.2532973757623779e-08,1.1759221847173289e-18,1.4263128710889402e-15,1.6875349058256377e-20,1.764497928108742e-24,9.085995928395718e-18,7.191522468756257e-21,6.745481702643783e-22,3.088182517925888e-18,5.56223778894723e-25,3.734208731512191e-26,2.0866315159367783e-27,3.76,0.0,0.6360651705535817,0.9997195977963874,3.4387503942246336e-10,1.0169736957791194e-12,5.097148446642144e-09,5.794723856242821e-08,8.435844589324154e-14,2.0455489752774296e-14,5.805898145524611e-10,6.39983315104256e-09,1.0483683574268144e-11,3.06304657184789e-12,6.792734126459782e-16,5.760864008517917e-17,1.7798479110221287e-10,1.2746967920644761e-11,5.710735075959797e-14,2.668206595490193e-12,0.0002803661588756114,1.0511304273132452e-18,1.7131904288393173e-19,4.761073930404382e-19,1.0433748024881542e-23,2.3911545099330245e-25,2.075030398146353e-25,1.3287798456246116e-20,2.980882589490718e-21,4.351951022106022e-22,1.0344703248181316e-16
4.288071351108099e-08,0.622207468192765,6.147424680788629e-08,1.098422865606392e-09,1.4050038958254035e-09,1.0211794056771873e-08,0.0,0.0,2.3103197725820273e-09,1.784730490569754e-13,1.1365378985664305e-09,3.233109046403677e-08,8.508921684360294e-16,2.1280324947242956e-22,3.983860964973782e-15,1.2099630672370448e-08,3.2674677516817025e-10,5.749370857955683e-10,8.137106564262452e-21,1.3245258276608451e-27,2.1982979591584767e-17,8.057493524738273e-17,1.2550726733729689e-08,1.3045301027034087e-18,1.5272020696885176e-15,1.849027299416381e-20,1.959982744857025e-24,9.93488258976297e-18,8.159303507624786e-21,7.559950315104599e-22,3.3963739345853833e-18,6.144348570342795e-25,4.246942937123984e-26,2.4613062314378514e-27,3.76,0.0,0.6360651684176027,0.9997195961279274,3.6727905507644563e-10,1.1008470669890286e-12,5.398453782231808e-09,5.9594588644215116e-08,8.783852961242164e-14,2.0838211110269915e-14,5.844106603472712e-10,6.575647009287399e-09,1.1340693864726416e-11,3.299684749759277e-12,7.117364766271556e-16,5.920193921501553e-17,1.8746382886765655e-10,1.3528117549695224e-11,6.059681001510094e-14,2.8202501509850803e-12,0.0002803661584088306,1.1456848049805405e-18,1.9618109871622645e-19,5.196972787053731e-19,1.1400103809479597e-23,2.6563676156938707e-25,2.2128081361362846e-25,1.4091775593381415e-20,3.2643157330969107e-21,4.707877928352508e-22,1.0439601786055802e-16
4.406529357380244e-08,0.6222074685730038,6.412544574538931e-08,1.1649006157830858e-09,1.4826326622550252e-09,1.0647368262079492e-08,0.0,0.0,2.385775924709025e-09,1.8901023953543918e-13,1.187358723937962e-09,3.380044066320981e-08,9.250562363073285e-16,2.4379078794362357e-22,4.2786248427417445e-15,1.2168038618140416e-08,3.4128960369626426e-10,6.006463730210721e-10,8.810468034329116e-21,1.5319992418602322e-27,2.3351104397037875e-17,8.437643707593579e-17,1.256643726695234e-08,1.442296038013744e-18,1.630987866172131e-15,2.0190363308453087e-20,2.1720086831036828e-24,1.0826967759476516e-17,9.216908372227242e-21,8.440352005997778e-22,3.722549442413501e-18,6.760698129363114e-25,4.815713974120397e-26,2.8878368065127474e-27,3.76,0.0,0.6360651662711047,0.9997195944472623,3.915810541448756e-10,1.1885269789868565e-12,5.7102161022629715e-09,6.12420306863534e-08,9.128532598488472e-14,2.1208525339650843e-14,5.878678660984803e-10,6.751136674041686e-09,1.224726172238144e-11,3.548708793944318e-12,7.446401515291716e-16,6.079236370073431e-17,1.9714758082681007e-10,1.433304382479758e-11,6.421303365332616e-14,2.9764101828526194e-12,0.00028036615793854315,1.2454204915164432e-18,2.238425100160963e-19,5.657651513673212e-19,1.2427909675846068e-23,2.943037851760763e-25,2.353539945872266e-25,1.491927030256431e-20,3.565500055115902e-21,5.082724162049289e-22,1.05257836589309e-16
4.524987363652389e-08,0.6222074689541242,6.678108313279132e-08,1.2331567263982104e-09,1.5618774800920076e-09,1.109232424892601e-08,0.0,0.0,2.461973462072834e-09,1.9988741712010946e-13,1.2384520990637865e-09,3.5278118373669476e-08,1.0030495404038738e-15,2.7786189060128473e-22,4.582609847818406e-15,1.2229876910351024e-08,3.5590984008109506e-10,6.264935974793331e-10,9.513498726239776e-21,1.7630290447575387e-27,2.474557797707123e-17,8.814566841185948e-17,1.2580343279521825e-08,1.589508835878134e-18,1.7375782060063229e-15,2.1976127908667792e-20,2.4015043027962763e-24,1.17624055335283e-17,1.0368861064634366e-20,9.38935328646033e-22,4.066883742708566e-18,7.411529797203231e-25,5.445138111611986e-26,3.37128897290454e-27,3.76,0.0,0.6360651641140488,0.9997195927552643,4.167943038191868e-10,1.2800348131510603e-12,6.0324716422279976e-09,6.288956719288665e-08,9.469602600270221e-14,2.1567060761050897e-14,5.909939499373041e-10,6.92630274310298e-09,1.3205066091431054e-11,3.81043480698376e-12,7.779678838359246e-16,6.237991685085091e-17,2.0703319421740747e-10,1.516152052950792e-11,6.795658332837867e-14,3.1366791009478753e-12,0.0002803661574650151,1.3504281239617663e-18,2.5452799649410476e-19,6.143617312737443e-19,1.3519501910817485e-23,3.2522875376328554e-25,2.49709789696164e-25,1.5770523437557595e-20,3.885048466375702e-21,5.477111946002715e-22,1.06039836874264e-16
4.6434453699245345e-08,0.6222074693360345,6.943960201321861e-08,1.3031731748680001e-09,1.6427104362217402e-09,1.1546659459169999e-08,0.0,0.0,2.538913032213978e-09,2.1110789245968192e-13,1.2897917775457938e-09,3.676333635616418e-08,1.0849166369861274e-15,3.151616148502147e-22,4.895474565383344e-15,1.228574224286779e-08,3.7060001890776624e-10,6.524654824437837e-10,1.0246256305099315e-20,2.0192694552361604e-27,2.6165257529878355e-17,9.187770569181489e-17,1.2592654601965692e-08,1.7464518733417425e-18,1.8468812213661843e-15,2.384802065297957e-20,2.6494133311555373e-24,1.2741317816228366e-17,1.1619699222318686e-20,1.040960494558117e-21,4.429520512075765e-18,8.097046174329275e-25,6.140077367849055e-26,3.91701085024937e-27,3.76,0.0,0.6360651619464027,0.9997195910527273,4.4293218479220065e-10,1.3753898954342643e-12,6.3652512743745684e-09,6.453720064112979e-08,9.806818465068487e-14,2.1914409958797646e-14,5.938188494147093e-10,7.101145813166536e-09,1.4215791347137127e-11,4.0851730110672785e-12,8.117036456483774e-16,6.396460203044013e-17,2.1711784911199223e-10,1.601331400596444e-11,7.182794463436479e-14,3.30104932914273e-12,0.00028036615698846183,1.4607947315409256e-18,2.884729340483209e-19,6.6553618842274905e-19,1.46772608988535e-23,3.585266881149521e-25,2.6433611985939296e-25,1.66458030511525e-20,4.223586793566795e-21,5.891688594731705e-22,1.0674885913818884e-16
4.7619033761966797e-08,0.6222074697186514,7.209959233310798e-08,1.374932152562853e-09,1.725104776013441e-09,1.2010367572253726e-08,0.0,0.0,2.6165949029929718e-09,2.2267497803456024e-13,1.34135390853371e-09,3.825537909130238e-08,1.1706980205505106e-15,3.5582984101727175e-22,5.216875784559913e-15,1.233618243314449e-08,3.8535335450378787e-10,6.785499629222481e-10,1.1008783772476651e-20,2.3024140191698047e-27,2.760906629277906e-17,9.556821627749326e-17,1.2603556332101929e-08,1.9134030650594965e-18,1.9588055932596478e-15,2.5806450466217973e-20,2.916693066161719e-24,1.3763798661254286e-17,1.2973970832199852e-20,1.1503741081911989e-21,4.810573627212023e-18,8.817413828395612e-25,6.905642738510257e-26,4.530634908013171e-27,3.76,0.0,0.6360651597681378,0.9997195893403737,4.700081697234812e-10,1.4746096825662038e-12,6.708580995159741e-09,6.618493348117071e-08,1.0139968977722424e-13,2.2251130555659256e-14,5.963700723042939e-10,7.275666479827363e-09,1.5281126468450167e-11,4.373227589773506e-12,8.458319181454935e-16,6.554642265906087e-17,2.273987580502153e-10,1.6888184247436767e-11,7.582753390367804e-14,3.469513305300426e-12,0.000280366156509085,1.5766039218295472e-18,3.259234798337259e-19,7.193362083685061e-19,1.5903611781549662e-23,3.9431539217791765e-25,2.792215960732371e-25,1.7545403313091734e-20,4.5817544539468906e-21,6.327127728910205e-22,1.0739125170924753e-16
4.880361382468825e-08,0.6222074701018995,7.475977875876578e-08,1.4484160655369579e-09,1.8090348274797983e-09,1.2483438879273801e-08,0.0,0.0,2.695018999053801e-09,2.3459198653488677e-13,1.3931168385687712e-09,3.9753596893953904e-08,1.260430269857715e-15,4.000008420577137e-22,5.546470529716322e-15,1.2381699556472012e-08,4.001636847215181e-10,7.047360854231222e-10,1.1801111126813275e-20,2.6141937444890896e-27,2.907599065115333e-17,9.921341536055864e-17,1.2613211789686482e-08,2.0906348951235686e-18,2.0732608664718744e-15,2.785178955555736e-20,3.2043128332422758e-24,1.4829918173984828e-17,1.4436231402309562e-20,1.2674378333259803e-21,5.210128438301194e-18,9.57276763381519e-25,7.747197006261969e-26,5.218079529310258e-27,3.76,0.0,0.6360651575792309,0.9997195876188611,4.980358030365624e-10,1.5777099329846176e-12,7.062482371792579e-09,6.783276813546208e-08,1.0468873288996537e-13,2.2577746291274172e-14,5.986728483386705e-10,7.4498653375822346e-09,1.6402764285869912e-11,4.6748965614984634e-12,8.803376755646921e-16,6.712538220874723e-17,2.378731656752305e-10,1.7785885878070302e-11,7.995570445400785e-14,3.642063481250156e-12,0.00028036615602708545,1.6979360630601741e-18,3.6713669018768277e-19,7.75808057601625e-19,1.720102510424339e-23,4.327154471922664e-25,2.943554916070372e-25,1.8469643452816186e-20,4.9602051049489665e-21,6.784130456444026e-22,1.0797289006051911e-16
4.99881938874097e-08,0.6222074704857101,7.741900930340522e-08,1.523607533417432e-09,1.8944759288065435e-09,1.2965860623906685e-08,0.0,0.0,2.7741849351975996e-09,2.4686222939411296e-13,1.445060926572629e-09,4.125740040962495e-08,1.3541461968006196e-15,4.478029277664144e-22,5.883917812852296e-15,1.2422753028814981e-08,4.1502541844930444e-10,7.310139143707849e-10,1.2623256849314816e-20,2.956375303359493e-27,3.056507706243612e-17,1.0281002383690742e-16,1.2621765118550435e-08,2.278414471304783e-18,2.1901577217358956e-15,2.998438077824899e-20,3.513252501482681e-24,1.5939726002022453e-17,1.6011041541323047e-20,1.3924115276841257e-21,5.628243076223802e-18,1.0363214752659524e-24,8.670357148572266e-26,5.985550205988418e-27,3.76,0.0,0.636065155379662,0.9997195858887865,5.270286820566307e-10,1.6847048635550568e-12,7.426972950896322e-09,6.948070699849249e-08,1.0793378186528154e-13,2.2894748316388782e-14,6.007502793622384e-10,7.623742979831725e-09,1.758240079781598e-11,4.990471681230871e-12,9.152063696837695e-16,6.870148420206237e-17,2.4853834837412806e-10,1.8706169031712597e-11,8.421275232142478e-14,3.818692322761715e-12,0.0002803661555426387,1.8248684609009256e-18,4.123806316399987e-19,8.349966477275e-19,1.857201744991507e-23,4.738502052548376e-25,3.0972771169731933e-25,1.9418866732545683e-20,5.3596072693615275e-21,7.263426520530004e-22,1.0849919846061673e-16
5.117277395013115e-08,0.6222074708700212,8.007624473948717e-08,1.6004893868060258e-09,1.98140435941716e-09,1.3457617312603654e-08,0.0,0.0,2.8540920468738622e-09,2.5948901546595254e-13,1.4971683715791778e-09,4.276625548255132e-08,1.4518749968294114e-15,4.993581595847358e-22,6.228880129898835e-15,1.2459762613340796e-08,4.299334867373125e-10,7.573744449667426e-10,1.3475229231799517e-20,3.330759300812429e-27,3.2075428870662536e-17,1.063552275099645e-16,1.2629343573484223e-08,2.477003598898185e-18,2.30940820877597e-15,3.220454421431041e-20,3.844501063334881e-24,1.7093254440890772e-17,1.7702964904423405e-20,1.5255531977781309e-21,6.064949782153101e-18,1.1188838265967663e-24,9.680996359736252e-26,6.839540388949838e-27,3.76,0.0,0.6360651531694158,0.9997195841506917,5.570004394628372e-10,1.7956072930004884e-12,7.802066631859069e-09,7.1128752436529e-08,1.1113355552175856e-13,2.3202596648084128e-14,6.026234865142777e-10,7.797299998882234e-09,1.882173455016452e-11,5.320238368060792e-12,9.504239147908614e-16,7.027473221021455e-17,2.59391613922377e-10,1.964878013876099e-11,8.859892151226234e-14,3.999392309520193e-12,0.0002803661550558935,1.9574755281184156e-18,4.619344851803493e-19,8.969455977010186e-19,2.0019152060337508e-23,5.178457825502082e-25,3.2532876165634857e-25,2.039343945458795e-20,5.780644936791202e-21,7.765775414868386e-22,1.0897517332705006e-16
5.2357354012852604e-08,0.6222074712547765,8.273054876943397e-08,1.6790446635277817e-09,2.0697972747100045e-09,1.39586909964354e-08,0.0,0.0,2.9347394179946744e-09,2.7247564983278515e-13,1.5494230527780842e-09,4.427967838430375e-08,1.553642399768646e-15,5.547821314116971e-22,6.581024724394467e-15,1.2493111327884993e-08,4.4488329741581796e-10,7.838095222783979e-10,1.4357027560931006e-20,3.739178607503582e-27,3.3606203078585765e-17,1.0984663792343942e-16,1.2636059527875426e-08,2.68665887144936e-18,2.430925943782255e-15,3.4512583002780424e-20,4.199055280453721e-24,1.8290521184046094e-17,1.9516566465329738e-20,1.667118966566123e-21,6.5202562489299064e-18,1.204970046638913e-24,1.0785245704680037e-25,7.786832018313875e-27,3.76,0.0,0.6360651509484796,0.9997195824050689,5.8796472702527e-10,1.9104287729556305e-12,8.187774007417386e-09,7.277690678742404e-08,1.142870000029982e-13,2.3501721734396415e-14,6.043117531695873e-10,7.970536985948e-09,2.012246607370457e-11,5.6644756558753985e-12,9.859766731279393e-16,7.1845129851233e-17,2.7043030113223563e-10,2.0613462629756642e-11,9.311440880634357e-14,4.1841559351007294e-12,0.0002803661545669918,2.0958289461171314e-18,5.160886439654741e-19,9.616972936195066e-19,2.154503944452881e-23,5.648310523958336e-25,3.411497141544112e-25,2.139375000465707e-20,6.224018142180808e-21,8.291967466281521e-22,1.0940540763167714e-16
