Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81)
2.3316089234646875e-06,0.6069224005306675,2.659990251577524e-07,4.266344053539157e-08,6.598841016900569e-08,1.562846121149144e-06,0.0,0.0,1.9170941562948546e-07,5.637024988844566e-10,3.739602527656679e-08,1.0870787265180738e-06,1.179967688019002e-13,1.0876690128969305e-20,1.929280688519219e-14,4.2863110217175535e-09,7.362964847414869e-09,1.792893272720219e-08,3.2835506096041214e-18,8.974462318134252e-24,1.3117647213550114e-15,2.4121036326969793e-17,4.183562114877517e-09,1.893853449764727e-14,6.873356388254846e-14,1.9764728267893563e-16,3.893595405873601e-21,7.372192129648705e-15,4.517256385802513e-16,6.027778097492208e-18,6.862099241767407e-16,6.801635462429544e-22,4.642294324843376e-21,1.2616954566541583e-21,3.76,0.0,0.7422956858101584,0.9998045552110271,8.340225276411912e-07,1.6684655929029973e-09,2.262525667725055e-06,1.160763329439211e-06,1.573346645763629e-13,1.633870521998767e-14,2.099060290336497e-10,2.6990213539279683e-08,3.705772649542795e-07,9.310259303469232e-09,5.533326891145474e-15,1.163851894982153e-16,2.694389650436797e-09,2.0202402711967002e-10,2.3355099614436595e-11,8.516956669387195e-10,0.00019346750145319134,1.1918984601371786e-15,1.2977520975790918e-10,6.581508090983907e-16,2.0560884024424674e-18,3.9539031744762645e-17,1.1836199633533143e-23,1.7469558843106568e-17,2.8691903223064316e-16,1.0562897323744371e-13,1.8112799755541572e-14,1.1750673018485656e-20,1.3557949584437493e-09,8.382998668622883e-17,4.856626971587572e-12,1.6747108702807193e-12,2.5472254141424475e-17
2.370682340195615e-06,0.6069224045513495,2.6610992510962426e-07,4.276030348157159e-08,6.681032290125242e-08,1.5931545275058368e-06,0.0,0.0,1.953092211097824e-07,5.843969173452703e-10,3.811171170103878e-08,1.1058844936313096e-06,1.1995253725745744e-13,1.0887755265634924e-20,1.930169408598117e-14,4.286310525845776e-09,7.462983855327575e-09,1.8232557851407055e-08,3.3597079717819434e-18,9.311395744598082e-24,1.356996409167615e-15,2.4121055971381294e-17,4.1835615051935085e-09,1.9748521729781764e-14,6.969919246344329e-14,2.0644897119501257e-16,3.99082995622767e-21,7.607835224920082e-15,4.727697592581379e-16,6.218618736144695e-18,6.999280929597036e-16,7.026300437926321e-22,4.79482882634732e-21,1.3254324923962412e-21,3.76,0.0,0.7422956044120586,0.9998045118377301,8.589184780030771e-07,1.721717910941379e-09,2.3089898794817645e-06,1.1807604161786924e-06,1.573346384807281e-13,1.6338702505027903e-14,2.0990601399208969e-10,2.7036389831689124e-08,3.8523943982539047e-07,9.508116339452515e-09,5.543637588309825e-15,1.1658446057403648e-16,2.6995752837140608e-09,2.0242228311925343e-10,2.3835237397526338e-11,8.708953779234739e-10,0.00019346749306065219,1.219792386403969e-15,1.3186641703742643e-10,6.727197432133342e-16,2.1750854919898207e-18,4.0184514333659e-17,1.2295231774433729e-23,1.804690545208095e-17,3.001466770560259e-16,1.0738746300357529e-13,1.814397227496131e-14,1.21037216140851e-20,1.3587781912601593e-09,8.716164584619636e-17,4.9733417372461085e-12,1.7427597011957449e-12,2.623961445727334e-17
2.4097557569265425e-06,0.6069224085737484,2.6621771879264564e-07,4.285544396111419e-08,6.763181859332859e-08,1.6234745628169773e-06,0.0,0.0,1.9890953519539314e-07,6.054651716506667e-10,3.8832013654327844e-08,1.1246932992518756e-06,1.2191085779053321e-13,1.0898551213229825e-20,1.931033484205501e-14,4.286310029177093e-09,7.562277714514175e-09,1.853621308373178e-08,3.4358752413512673e-18,9.65554315225074e-24,1.403090226522098e-15,2.412107596880518e-17,4.183560893645236e-09,2.057886612322589e-14,7.06583611296881e-14,2.1546321054128085e-16,4.088696489084008e-21,7.846661596608429e-15,4.943834820991133e-16,6.41112108548536e-18,7.13699348252883e-16,7.2546767356587745e-22,4.948882611923677e-21,1.3912390106119956e-21,3.76,0.0,0.7422955226785706,0.999804468158244,8.84121301211757e-07,1.775686121250761e-09,2.355488802451101e-06,1.2007652370235801e-06,1.57334612307468e-13,1.6338699782000952e-14,2.0990599770891985e-10,2.7079901673099294e-08,4.0019754280067253e-07,9.706131019649435e-09,5.553353293670557e-15,1.1677223297219157e-16,2.7044618165392312e-09,2.0279777361394334e-10,2.4315734459043195e-11,8.901329414168935e-10,0.0001934674846091207,1.2478114869004988e-15,1.3393217452803095e-10,6.873148141309549e-16,2.298654078833604e-18,4.0822187106334087e-17,1.2764160049211157e-23,1.8632635051524053e-17,3.1370835431612206e-16,1.0912486096942028e-13,1.817334928696344e-14,1.2461813258184941e-20,1.361589327366723e-09,9.055484567446146e-17,5.090313478308431e-12,1.812229718487774e-12,2.7015516798572203e-17
2.44882917365747e-06,0.6069224125978601,2.6632267324979195e-07,4.2949030913133836e-08,6.845297667191037e-08,1.6538059109872396e-06,0.0,0.0,2.025103266215983e-07,6.269069071848432e-10,3.9557022772973014e-08,1.1435049679550822e-06,1.238717810070534e-13,1.0909101477408547e-20,1.9318750603175895e-14,4.2863095317119355e-09,7.660851625666973e-09,1.883989856979466e-08,3.512044842807099e-18,1.0006959806630718e-23,1.4500478390233992e-15,2.4121096317208183e-17,4.183560280238915e-09,2.1429746308606382e-14,7.161111458180924e-14,2.2469093150935196e-16,4.187194750095516e-21,8.088648595332475e-15,5.165702006651246e-16,6.6052292592638456e-18,7.275239080495656e-16,7.486781920019778e-22,5.1044343397088236e-21,1.4591468868375825e-21,3.76,0.0,0.742295440610543,0.9998044241725897,9.096308565792774e-07,1.8303650334438804e-09,2.402021370636634e-06,1.2207777053363576e-06,1.5733458605658313e-13,1.6338697050907025e-14,2.0990598024965483e-10,2.712090290211775e-08,4.154517025945007e-07,9.9042979431633e-09,5.562508360069529e-15,1.1694917059507923e-16,2.709066515328273e-09,2.031518096510872e-10,2.4796579728452684e-11,9.094066634928359e-10,0.00019346747609827168,1.2759550481022869e-15,1.3597250591559041e-10,7.019354170696938e-16,2.4268819288810306e-18,4.1452053755285165e-17,1.3243016893371855e-23,1.922673265092659e-17,3.2760546041416696e-16,1.1084116259827e-13,1.8201034461153647e-14,1.2824958379608867e-20,1.3642383014998227e-09,9.400927361128433e-17,5.207529999238631e-12,1.8831216765793405e-12,2.780005281126588e-17
2.4879025903883974e-06,0.6069224166236813,2.664250291300212e-07,4.3041216450409886e-08,6.927386837999575e-08,1.6841482829043029e-06,0.0,0.0,2.0611156678971486e-07,6.487217664284125e-10,4.0286830732756345e-08,1.1623193344426515e-06,1.2583535308322325e-13,1.0919427236181158e-20,1.9326960677400154e-14,4.2863090334507286e-09,7.758710759730696e-09,1.9143614456431696e-08,3.58821019880117e-18,1.0365700268365334e-23,1.497870838696565e-15,2.412111701456963e-17,4.183559664980143e-09,2.2301340330995805e-14,7.255749729237341e-14,2.3413306523451884e-16,4.286324719951996e-21,8.333773728636384e-15,5.393331748685463e-16,6.80088838348758e-18,7.414019855071475e-16,7.722634299625466e-22,5.261464116309229e-21,1.5291879792163037e-21,3.76,0.0,0.7422953582087377,0.9998043798807791,9.354470315247813e-07,1.8857494943879876e-09,2.448586610475173e-06,1.2407977448349734e-06,1.5733455972805949e-13,1.6338694311745342e-14,2.0990596167604966e-10,2.7159538476387123e-08,4.3100204130098027e-07,1.0102612185572208e-08,5.571135157186786e-15,1.1711589901870263e-16,2.713405649761707e-09,2.0348562664746855e-10,2.527776309557392e-11,9.287149556679787e-10,0.0001934674675279415,1.3042224218145553e-15,1.3798745748139493e-10,7.165809919450971e-16,2.559856782697851e-18,4.20741251683143e-17,1.3731834371941664e-23,1.9829183949813407e-17,3.418393615018078e-16,1.1253638384596723e-13,1.8227125482352262e-14,1.3193166840004893e-20,1.3667344748909572e-09,9.752462160274316e-17,5.3249798322957464e-12,1.9554362973838825e-12,2.859332417993439e-17
2.526976007119325e-06,0.6069224206512098,2.665250036128208e-07,4.313213753960422e-08,7.009455761311284e-08,1.7145014137893854e-06,0.0,0.0,2.0971322950538526e-07,6.709093892405344e-10,4.102152924692875e-08,1.1811362429581471e-06,1.2780161621049183e-13,1.0929547596924435e-20,1.9334982469907592e-14,4.286308534393899e-09,7.855860257311466e-09,1.9447360891684333e-08,3.664365682062808e-18,1.0731818406499156e-23,1.5465607485776622e-15,2.412113805888127e-17,4.1835590478739586e-09,2.3193825649923068e-14,7.349755349894705e-14,2.437905433871428e-16,4.386086600710663e-21,8.582014660175193e-15,5.626755335414859e-16,6.998044584711747e-18,7.553337890610893e-16,7.962252914248749e-22,5.419953417212226e-21,1.6013941280187255e-21,3.76,0.0,0.7422952754738393,0.9998043352828132,9.61569738677027e-07,1.9418343879888977e-09,2.4951836320677256e-06,1.260825288995238e-06,1.573345333218796e-13,1.6338691564514893e-14,2.0990594204688276e-10,2.7195944985279484e-08,4.468486749644243e-07,1.0301069253185422e-08,5.5792641860278636e-15,1.1727300770542165e-16,2.7174945503253257e-09,2.0380038875460614e-10,2.575927531943848e-11,9.480563288242042e-10,0.00019346745889868127,1.33261301989646e-15,1.399770964311187e-10,7.312510200340874e-16,2.6976663548061e-18,4.268841889975195e-17,1.4230644209927318e-23,2.043997532281564e-17,3.56411394503845e-16,1.1421055966820233e-13,1.825171439608695e-14,1.356644796857761e-20,1.369086668374819e-09,1.0110058636079352e-16,5.4426521924729905e-12,2.0291742745808145e-12,2.939544222305298e-17
2.5660494238502524e-06,0.6069224246804433,2.6662279298532347e-07,4.322191751837183e-08,7.091510167288565e-08,1.7448650608400018e-06,0.0,0.0,2.1331529074572648e-07,6.934694131135406e-10,4.1761210064590286e-08,1.1999555467361591e-06,1.2977060899479627e-13,1.0939479823790092e-20,1.9342831693368883e-14,4.286308034541839e-09,7.952305228179286e-09,1.9751138024787113e-08,3.740506569010356e-18,1.1105367415249132e-23,1.5961190270401432e-15,2.412115944814718e-17,4.183558428924906e-09,2.4107379139513332e-14,7.443132719806215e-14,2.536642983318895e-16,4.48648080304458e-21,8.833349208881065e-15,5.866002769622707e-16,7.196644977885234e-18,7.693195225779274e-16,8.205657521722167e-22,5.579885011077814e-21,1.6757971552059088e-21,3.76,0.0,0.7422951924064618,0.9998042903786859,9.879989132735456e-07,1.998614634971148e-09,2.541811621294649e-06,1.280860280487809e-06,1.573345068380331e-13,1.6338688809214983e-14,2.0990592141695716e-10,2.7230251132992908e-08,4.629917140958894e-07,1.0499665041934626e-08,5.586924186801834e-15,1.174210520880418e-16,2.7213476625290777e-09,2.0409719297205637e-10,2.624110794634289e-11,9.674293874819013e-10,0.00019346745021016514,1.3611263094593541e-15,1.4194150932602751e-10,7.459450209249584e-16,2.8403983332416916e-18,4.3294958673869355e-17,1.473947781747793e-23,2.105909380745383e-17,3.7132286809747296e-16,1.1586374261886208e-13,1.8274887934150626e-14,1.3944810597232284e-20,1.3713031935860316e-09,1.0473686959376204e-16,5.5605369354193426e-12,2.1043362774623347e-12,3.020652750586401e-17
2.6441962573121074e-06,0.6069224327440225,2.6681250979389183e-07,4.339848709467272e-08,7.255595434443648e-08,1.8056230303005313e-06,0.0,0.0,2.2052052239973492e-07,7.397052034823221e-10,4.325588577758252e-08,1.2376007949637424e-06,1.3371692203448556e-13,1.0958840833734488e-20,1.9358067857855617e-14,4.286307032453524e-09,8.143101872435111e-09,2.0358784987371812e-08,3.892729915642402e-18,1.1874967517708228e-23,1.697846223532097e-15,2.412120325361898e-17,4.183557185514138e-09,2.5998395202147675e-14,7.628020182681259e-14,2.7406437217974235e-16,4.68916878623716e-21,9.345211204759521e-15,6.362082911526346e-16,7.597971665806404e-18,7.974535729814553e-16,8.703907258977896e-22,5.904012197948211e-21,1.8313210387203326e-21,3.76,0.0,0.7422950252764093,0.9998041996518806,1.0417765056276357e-06,2.1142410547234055e-09,2.6351575849845658e-06,1.3209524190513967e-06,1.573344536373059e-13,1.633868327440483e-14,2.0990587735866778e-10,2.7293040375264743e-08,4.961674257972113e-07,1.089725810590161e-08,5.600943850406865e-15,1.1769201091823072e-16,2.7284001752493783e-09,2.0464100244998245e-10,2.7205704114190048e-11,1.0062654162879186e-09,0.0001934674326550804,1.418519082644247e-15,1.4579509145553557e-10,7.754031947857405e-16,3.1409801284255926e-18,4.4484899401735294e-17,1.578734054267586e-23,2.2322263502743993e-17,4.0216923599200085e-16,1.1910742049818378e-13,1.8317311020521742e-14,1.4716813375335014e-20,1.3753601101763071e-09,1.121892244172911e-16,5.796905968478947e-12,2.258934934954606e-12,3.1856126121855884e-17
2.714528407427777e-06,0.6069224400070702,2.669773979792347e-07,4.3554500916086416e-08,7.403268764265648e-08,1.8603391128050773e-06,0.0,0.0,2.2700639044392523e-07,7.825873489807677e-10,4.461905450851182e-08,1.2714884042031385e-06,1.3727826493124319e-13,1.0975764363818275e-20,1.9371319292746676e-14,4.286306127857862e-09,8.312459987608382e-09,2.0905773761458376e-08,4.029650579928683e-18,1.259354166207114e-23,1.7923839664353192e-15,2.4121243838512266e-17,4.183556060178744e-09,2.777412523285398e-14,7.792313908989174e-14,2.931734771172994e-16,4.873758489517708e-21,9.81624780014805e-15,6.828748134146199e-16,7.963594067431973e-18,8.22960616831565e-16,9.165492575597412e-22,6.200510455424379e-21,1.9791247077757414e-21,3.76,0.0,0.7422948737272164,0.9998041169504598,1.0912241932112136e-06,2.2206327316701905e-09,2.7192680102100326e-06,1.3570604086802611e-06,1.5733440549098065e-13,1.6338678265475156e-14,2.09905834772763e-10,2.7343512696829703e-08,5.270402840058258e-07,1.1255531867470981e-08,5.6122132084277165e-15,1.1790981631223675e-16,2.734069580627903e-09,2.050787773665809e-10,2.8074865305374345e-11,1.0413139403666314e-09,0.00019346741665291015,1.4705878219634352e-15,1.4917825684905592e-10,8.019934089147859e-16,3.429217515727773e-18,4.5529675999989494e-17,1.6765007766113586e-23,2.348747812701554e-17,4.311044366192928e-16,1.2195577773115038e-13,1.8351422971917118e-14,1.5429074213371158e-20,1.378621308755886e-09,1.19099749403827e-16,6.0102744614694026e-12,2.402950224089566e-12,3.337281895448853e-17
2.7848605575434464e-06,0.6069224472756424,2.6713751818621844e-07,4.370824396973886e-08,7.550960528617347e-08,1.915086296485472e-06,0.0,0.0,2.3349325563756936e-07,8.266703501819017e-10,4.599979427936003e-08,1.3053818507531477e-06,1.4084892261530323e-13,1.0992281449820635e-20,1.9384196064828962e-14,4.2863052206907195e-09,8.479613457213796e-09,2.1452864370715378e-08,4.166487244332401e-18,1.3336990495159042e-23,1.8897553555560915e-15,2.4121285510568784e-17,4.183554928924735e-09,2.962084018558254e-14,7.954639377881397e-14,3.1299786284698116e-16,5.060411640367308e-21,1.0296969761003384e-14,7.314693052380024e-16,8.33311700980945e-18,8.486453761969511e-16,9.639683253525562e-22,6.50146564692503e-21,2.1345402836067536e-21,3.76,0.0,0.7422947211077476,0.9998040332566359,1.1416646387572333e-06,2.3292000196572257e-09,2.8034688938299335e-06,1.3931920034203998e-06,1.573343570929218e-13,1.6338673230393957e-14,2.09905789664903e-10,2.7388866476771763e-08,5.588750068206385e-07,1.1614205530955057e-08,5.622339546943439e-15,1.1810553213734805e-16,2.7391643372366714e-09,2.0547274674462272e-10,2.8944962055240056e-11,1.0764471643977046e-09,0.00019346740045871985,1.5230478955932746e-15,1.524817743353438e-10,8.286553024225478e-16,3.73476601537355e-18,4.654993442406472e-17,1.7775628505988086e-23,2.4679500358282022e-17,4.61158582238658e-16,1.2473760890168736e-13,1.8382085698475365e-14,1.615791728252231e-20,1.3815518642917107e-09,1.2620131455028676e-16,6.2241986963904e-12,2.55158898046222e-12,3.4920825953998725e-17
2.855192707659116e-06,0.606922454549749,2.672935046885344e-07,4.386009482122738e-08,7.698687818770513e-08,1.969863729889714e-06,0.0,0.0,2.399810336697987e-07,8.719520331586392e-10,4.739864129847563e-08,1.3392805419356308e-06,1.444290301641889e-13,1.1008447731703372e-20,1.9396748583295482e-14,4.286304310953457e-09,8.644590926538817e-09,2.2000057727038015e-08,4.303239525067133e-18,1.410560287490999e-23,1.9899670439362175e-15,2.4121328258582355e-17,4.1835537917656905e-09,3.153955052641798e-14,8.115021324712548e-14,3.335430061913176e-16,5.249136756058821e-21,1.0787253227126118e-14,7.820049339101444e-16,8.706266107555127e-18,8.745089024566525e-16,1.012661882700793e-21,6.806815395630883e-21,2.297752647597441e-21,3.76,0.0,0.7422945674197678,0.9998039485701272,1.1930980247395575e-06,2.4399145977337583e-09,2.887757441162023e-06,1.429347138209698e-06,1.5733430844305791e-13,1.633866816915551e-14,2.099057422566702e-10,2.7429621442287723e-08,5.916720912235294e-07,1.19732651548398e-08,5.631438923242694e-15,1.182814013163322e-16,2.743742779394252e-09,2.0582734200225705e-10,2.981596535123567e-11,1.1116596928097958e-09,0.0001934673840723003,1.5758976983292571e-15,1.557066743526752e-10,8.553871399829737e-16,4.0581360883480065e-18,4.754598097858906e-17,1.881937742357221e-23,2.5898277549123975e-17,4.923384010144697e-16,1.2745370104575303e-13,1.8409649435850258e-14,1.6903380348405816e-20,1.3841853409885014e-09,1.3349238246769355e-16,6.438638048896439e-12,2.7048546069717803e-12,3.650113965112433e-17
2.9255248577747853e-06,0.6069224618294052,2.674458964099246e-07,4.401036780964772e-08,7.846464689833701e-08,2.0246706740077855e-06,0.0,0.0,2.464696513424261e-07,9.184302126800178e-10,4.881613206076673e-08,1.3731839452643805e-06,1.4801870544303048e-13,1.102431044357915e-20,1.94090195893515e-14,4.286303398647099e-09,8.807420699646633e-09,2.2547354753924555e-08,4.439913388968979e-18,1.4899662559608565e-23,2.0930252745215745e-15,2.4121372071471652e-17,4.183552648712669e-09,3.353126067438616e-14,8.27348420759909e-14,3.5481439867317795e-16,5.439943752545971e-21,1.1286975897738708e-14,8.344937046814777e-16,9.082776306420154e-18,9.005522161601687e-16,1.0626445389663353e-21,7.11650609501969e-21,2.468946468437566e-21,3.76,0.0,0.7422944126646834,0.9998038628905966,1.2455246383557456e-06,2.5527485131443866e-09,2.972131244713904e-06,1.465525809580172e-06,1.5733425954131355e-13,1.63386630817528e-14,2.0990569274789778e-10,2.7466244533366857e-08,6.254320037021418e-07,1.233269876529717e-08,5.63961560699033e-15,1.184394389645518e-16,2.7478573169300297e-09,2.0614654495969242e-10,3.0687850201966906e-11,1.1469467575353803e-09,0.00019346736749397325,1.6291359427302715e-15,1.5885409482580858e-10,8.821874179385151e-16,4.399837953964469e-18,4.851815644268338e-17,1.989642745486999e-23,2.714376347563616e-17,5.246503927356144e-16,1.3010494035125128e-13,1.8434428847146882e-14,1.7665498335801718e-20,1.3865518942080738e-09,1.4097147880840231e-16,6.653556086872901e-12,2.8627504467477423e-12,3.811482438925924e-17
2.995857007890455e-06,0.6069224691146302,2.675951534982391e-07,4.4159324353524867e-08,7.994302712168983e-08,2.0795064854765783e-06,0.0,0.0,2.5295904491053017e-07,9.661026942826449e-10,5.0252803333343874e-08,1.4070915823172344e-06,1.516180519744185e-13,1.1039909877211358e-20,1.9421045502140857e-14,4.286302483772418e-09,8.968130738741108e-09,2.3094756386285105e-08,4.576520542477537e-18,1.571944859422346e-23,2.1989359283572628e-15,2.412141693828009e-17,4.18355149977457e-09,3.5596969048502694e-14,8.430052205506873e-14,3.76817547716102e-16,5.6328437908517624e-21,1.1796017014244149e-14,8.889465018524026e-16,9.462391632117388e-18,9.267763106179985e-16,1.1139315379546162e-21,7.43049203374363e-21,2.648306200225329e-21,3.76,0.0,0.7422942568435985,0.9998037762176603,1.298944852860049e-06,2.6676741769133054e-09,3.0565882247673476e-06,1.501728069401002e-06,1.5733421038762117e-13,1.633865796817894e-14,2.0990564131777938e-10,2.7499155277200578e-08,6.601551844439227e-07,1.2692496048889595e-08,5.646963280359111e-15,1.1858145558331028e-16,2.7515550383645334e-09,2.064339336008418e-10,3.1560595019834285e-11,1.182304154305047e-09,0.00019346735072342495,1.6827616177834062e-15,1.6192526442690935e-10,9.090548362525446e-16,4.760381611653988e-18,4.9466830767981825e-17,2.10069500829185e-23,2.841591820215577e-17,5.581008432157638e-16,1.3269229716757655e-13,1.84567066446789e-14,1.8444303692131854e-20,1.388678617529718e-09,1.4863719330540036e-16,6.868920129038445e-12,3.0252798100717512e-12,3.976301158659812e-17
