Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73)
2.8764825821039115e-16,0.7462814966371338,8.357455340801685e-20,1.8991393171431177e-21,3.5506135054363e-24,1.5379273265483198e-28,0.0,0.0,3.2331371776463436e-15,1.312702086291781e-27,4.2803435584444023e-35,7.380544884889428e-48,1.7199523534101564e-47,3.19079890114059e-54,4.1664906344755575e-39,8.114910572582827e-40,1.673170850910903e-49,7.683245427360184e-48,3.3267418096199284e-46,2.8258103972392585e-44,1.9240381918557988e-25,1.108748379611189e-39,1.4728799740276615e-44,4.914599584713768e-82,4.412174499112441e-62,2.0903441144683607e-41,1.333397341168719e-38,5.642504748232666e-53,1.591431090050698e-92,1.6475656702243061e-68,4.3307446182270085e-63,1.0743472534403713e-55,9.525941204198516e-47,7.846213071992924e-80,3.76,0.0,0.7400132245000552,0.9999999992877022,2.819887125702555e-33,1.065761697570265e-59,1.1828665294793213e-11,1.1828665294794142e-11,2.525058595286787e-25,1.1700836963569997e-28,7.122945493396e-10,4.8625319686864995e-29,2.3859106067122737e-30,3.2332207105693473e-15,1.4516030469427217e-23,3.9667090250439805e-31,1.328890786125704e-23,4.74403042138236e-13,2.461650880010385e-28,3.55057082843861e-24,2.5158603613436577e-25,2.858819584336976e-29,4.094525936684234e-26,8.317674283745426e-25,6.324276235216536e-48
5.752966383420588e-16,0.7462814966387711,1.671756837720109e-19,3.798279544808011e-21,1.420245852666323e-23,6.1525485612144455e-28,0.0,0.0,6.466275722558954e-15,5.250810011983923e-27,3.4242761147063443e-34,6.269652639087597e-47,2.3854319545233697e-46,2.552640153697822e-53,1.6665968648937852e-38,6.491930856501348e-39,2.677076066998645e-48,1.2293199147860877e-46,2.661411966924234e-45,2.2606491502167844e-43,7.696155213907107e-25,8.869990301045655e-39,1.1783307431692544e-43,6.290696760407627e-80,1.411897249114316e-60,1.6722761618679454e-40,1.066718400511486e-37,9.029467908353617e-52,2.037355323106217e-90,5.273049541749928e-67,1.3858390245527431e-61,1.7190687223340958e-54,1.5241514512344454e-45,5.078185353423062e-78,3.76,0.0,0.7400132244879861,0.9999999985754049,2.2559105357532472e-32,3.4104408948741085e-58,2.3657335602971755e-11,2.3657335602975477e-11,1.0100236221065154e-24,4.680336084855743e-28,1.4245886937678065e-09,1.9450134084649311e-28,9.543649933066679e-30,6.466442731721054e-15,5.806413820020138e-23,3.173368289058616e-30,5.315564792105858e-23,9.488062853373605e-13,9.846606639327637e-28,1.4202287819473096e-23,1.0063444323185128e-24,1.143528699790539e-28,1.6378108466074538e-25,3.327070726393711e-24,1.0118845658235589e-46
8.629450184737266e-16,0.7462814966404083,2.5079672029048767e-19,5.6974198516525705e-21,3.0180227174465414e-23,1.3075396698611638e-27,0.0,0.0,9.6994142651342e-15,1.1157972315262056e-26,9.791290444406928e-34,1.8540602122433393e-46,8.601131713485057e-46,7.298956275687132e-53,3.5415187884415835e-38,1.8691640876920642e-38,9.903205523450956e-48,4.647296015952967e-46,7.610008896947972e-45,6.464044269699796e-43,1.6354331358559353e-24,2.5362630891023506e-38,3.4981801335153557e-43,3.474665614929358e-79,6.472460500938601e-60,4.964570626438772e-40,3.1660248091155277e-37,3.442662146662238e-51,1.3514989161413626e-89,2.474942069705924e-66,6.461118101063082e-61,6.503790962271131e-54,5.808733554473389e-45,2.882385133011688e-77,3.76,0.0,0.740013224475917,0.9999999978631081,6.45049479992809e-32,1.563230182648745e-57,3.5486005910956275e-11,3.5486005910964185e-11,2.146300196304825e-24,9.945714833488955e-28,2.1368823080804276e-09,4.133153883406649e-28,2.028026545440451e-29,9.699664707995906e-15,1.2338630207507037e-22,9.07385063859806e-30,1.1295576177394247e-22,1.4232095285234221e-12,2.092404104804046e-27,3.017986442290721e-23,2.13848207142925e-24,2.4299995622884147e-28,3.4803483028937455e-25,7.070025888887068e-24,3.724407426947851e-46
1.1505933986053943e-15,0.7462814966420453,3.3443766296416853e-19,7.596560237683564e-21,5.148391944043523e-23,2.2307021216705034e-27,0.0,0.0,1.2932552805372085e-14,1.903418899460632e-26,2.065266835735169e-33,4.02940696561613e-46,2.1668210895559626e-45,1.5395613770810857e-52,6.041414887448458e-38,3.9669560963952755e-38,2.5239339604526684e-47,1.2088564786824995e-45,1.6051790431040841e-44,1.3634542164584717e-42,2.7898566625777533e-24,5.349713675050042e-38,7.62237160979455e-43,1.767792882541463e-78,1.9371796859383778e-59,1.081753910226051e-39,6.89715260597952e-37,9.263672322552011e-51,6.00476145801057e-89,7.71573284438987e-66,1.9662954093343845e-60,1.692987036500784e-53,1.5605578195935723e-44,1.1173001793498712e-76,3.76,0.0,0.7400132244638479,0.9999999971508117,1.360596242100839e-31,4.6780973629493273e-57,4.7314676218746776e-11,4.731467621876025e-11,3.661335492160866e-24,1.6966219818611795e-27,2.849175392277858e-09,7.05067462348963e-28,3.459576098740186e-29,1.2932886639393905e-14,2.1048252069254294e-22,1.9139379612418272e-29,1.9268924914314946e-22,1.8976127716964208e-12,3.569395409810142e-27,5.148330063089348e-23,3.647998932379673e-24,4.145294985649455e-28,5.937064930555133e-25,1.206063288648623e-23,9.44590393241507e-46
1.7258901588687298e-15,0.7462814966453198,5.017662668412878e-19,1.13948411956123e-20,1.0659092059498545e-22,4.619053156782482e-27,0.0,0.0,1.9398829880362214e-14,3.9407872414975294e-26,5.640884552135371e-33,1.1555089818410696e-45,7.611354819732267e-45,4.205019949212759e-52,1.250798337705675e-37,1.0965513407506157e-37,8.9089493901238e-47,4.4308715531003766e-45,4.384288241998993e-44,3.724016519660633e-42,5.776044122328047e-24,1.4611727961901022e-37,2.2125440320615772e-42,2.250375372394745e-77,8.546521610250048e-59,3.139998243715812e-39,2.001278644010809e-36,3.747776274482866e-50,6.222171127052023e-88,3.802404854979094e-65,8.9492146093361e-60,6.21343100430117e-53,6.286101939792627e-44,8.742214272312128e-76,3.76,0.0,0.7400132244397096,0.9999999957262202,3.7162105111976773e-31,2.063408180174737e-56,7.09720168338724e-11,7.097201683390032e-11,7.580329335226137e-24,3.512640322563898e-27,4.273760316526046e-09,1.4597526935683926e-27,7.162617904409564e-29,1.9399330396866678e-14,4.35777326955495e-22,5.227558289802885e-29,3.989386302551626e-22,2.84641925801176e-12,7.389980147139006e-27,1.0658963943517505e-22,7.552718517664436e-24,8.582312545148289e-28,1.2291938999094554e-24,2.4970009260728894e-23,3.3032784318680615e-45
2.3011869191320652e-15,0.7462814966485943,6.691680727567538e-19,1.519312244479411e-20,1.812832423390066e-22,7.856880067732853e-27,0.0,0.0,2.586510694675704e-14,6.702247104067337e-26,1.1802617695475625e-32,2.520935426064822e-45,1.9180051545437318e-44,8.798308793641254e-52,2.1272805254456055e-37,2.3152551521258496e-37,2.2426596369673115e-46,1.1479154833324314e-44,9.173485636493329e-44,7.791888453010148e-42,9.823538454722775e-24,3.05726233421393e-37,4.83860221087832e-42,1.011779218426562e-76,2.5054574869372522e-58,6.866822498391167e-39,4.375437467421076e-36,1.0153448883413088e-49,2.707429384896343e-87,1.193265080341772e-64,2.6859955587741626e-59,1.6112760827707596e-52,1.6998010026690319e-43,3.349149421237308e-75,3.76,0.0,0.7400132244155714,0.9999999943016308,7.7755556832056185e-31,6.047867292131754e-56,9.462935744828453e-11,9.462935744833202e-11,1.2892153337428097e-23,5.9740810755077046e-27,5.698343291354883e-09,2.4826570636471265e-27,1.2181745278574566e-28,2.5865773989311277e-14,7.411430867325859e-22,1.093780059277862e-28,6.784901328636638e-22,3.79522574427906e-12,1.2568420968425789e-26,1.8128106343268002e-22,1.2845195921382422e-23,1.459627532722108e-27,2.0905368666422923e-24,4.246744617238596e-23,8.253993436213395e-45
2.8764836793954007e-15,0.7462814966518686,8.366483094324128e-19,1.8991404006078034e-20,2.7695983608566543e-22,1.2005226982668478e-26,0.0,0.0,3.233138400394263e-14,1.0239519309051853e-25,2.148621493233182e-32,4.781435097084596e-45,4.1037068290739666e-44,1.6016985696108162e-51,3.2500041832566986e-37,4.2417497755148625e-37,4.7875639463082265e-46,2.5080992241760536e-44,1.6700144894314512e-43,1.4184835440206124e-41,1.5008147293499082e-23,5.565629354982776e-37,9.077940911992525e-42,3.66573466404275e-76,6.117628270916336e-58,1.288309425649127e-38,8.207520035877859e-36,2.2813548498249324e-49,9.542222728930756e-87,3.067994619012328e-64,6.697535349620666e-59,3.523210178258665e-52,3.8146029495205675e-43,1.0416574393641158e-74,3.76,0.0,0.7400132243914331,0.9999999928770434,1.4155102277370511e-30,1.476470825902782e-55,1.182866980619322e-10,1.1828669806200477e-10,1.9696294765951676e-23,9.1270457589208e-27,7.122924177522772e-09,3.792939083706305e-27,1.8610966945393624e-28,3.233221740493999e-14,1.1322991444784634e-21,1.9911847895098654e-28,1.0365796209399137e-21,4.744032230494894e-12,1.920170758851078e-26,2.769565072263011e-22,1.96245565610426e-23,2.2299825291562446e-27,3.1938679118743467e-24,6.488066203496975e-23,1.75117467638963e-44
4.027077199922072e-15,0.7462814966584173,1.1718490016615344e-18,2.6587968084863378e-20,5.3258394922007485e-22,2.3093163463694476e-26,0.0,0.0,4.5263938090107705e-14,1.9690232762017985e-25,5.672994545359398e-32,1.400970487578038e-44,1.5245535408339719e-43,4.2289570028829894e-51,6.2496436088864464e-37,1.1286443192858649e-36,1.7721991958145554e-45,9.636560007368728e-44,4.409438760345043e-43,3.7452149669113866e-41,2.88601354148693e-23,1.4694903189212828e-36,2.483965161591263e-41,4.613047457550989e-75,3.20496042748499e-57,3.5250496708968304e-38,2.2452892856796775e-35,8.851041431075602e-49,1.364337213405796e-85,1.731684775012582e-63,3.6695789989558915e-58,1.3554154578450846e-51,1.478789603351054e-42,9.641832719776643e-74,3.76,0.0,0.7400132243431568,0.9999999900278751,3.737364549845024e-30,7.732187218230793e-55,1.6560137928688617e-10,1.6560137928702563e-10,3.7875264534738136e-23,1.7550983871508633e-26,9.972079552696026e-09,7.293687475749146e-27,3.578828441572257e-28,4.526510369464332e-14,2.1773709383300026e-21,5.257314833576093e-28,1.9933058407742038e-21,6.641645202768918e-12,3.6924203146671234e-26,5.325775480182956e-22,3.773732395668371e-23,4.288183678474966e-27,6.141694377758535e-24,1.2476320994770295e-22,6.41575974573511e-44
5.177670720448743e-15,0.746281496664966,1.5073682428511655e-18,3.4184533431944e-20,8.734363123795626e-22,3.7884748770065733e-26,0.0,0.0,5.819649213886936e-14,3.229193132521506e-25,1.176153829941048e-31,3.1636672884606566e-44,3.982926434581347e-43,8.76768744141649e-51,1.0249400697989293e-36,2.3486166010972302e-36,4.6246120103488666e-45,2.5584387800661273e-43,9.142069505934477e-43,7.764768458011528e-41,4.733054824993504e-23,3.046621402408665e-36,5.236659946933343e-41,2.2948234246943974e-74,1.0379536759475614e-56,7.431234149221645e-38,4.732922681863722e-35,2.3561156434629913e-48,6.841546046663742e-85,5.761150195947099e-63,1.2120328294325364e-57,3.600820016567953e-51,3.93464570013792e-42,4.0980584354425374e-73,3.76,0.0,0.7400132242948804,0.9999999871787153,7.748492605691292e-30,2.503710808841048e-54,2.1291606050873518e-10,2.1291606050896402e-10,6.211531726565083e-23,2.8783565945817435e-26,1.2821226444749919e-08,1.1961628840966646e-26,5.869278077554958e-28,5.819798926620387e-14,3.570882462159371e-21,1.089972946499093e-27,3.269016419074431e-21,8.539258174833901e-12,6.055559852290569e-26,8.73425814547528e-22,6.188911013691169e-23,7.032620180530015e-27,1.0072362368506435e-23,2.046113387220087e-22,1.665955003119837e-43
7.478857761502085e-15,0.7462814966780635,2.1793622380599824e-18,4.9377667932691806e-20,1.810789856463252e-21,7.859544764420996e-26,0.0,0.0,8.406160012419873e-14,6.694695537648533e-25,3.5340022280946785e-31,1.1335452614882513e-43,1.7737842823204295e-42,2.634437008199871e-50,2.1248848010444748e-36,7.080770621351966e-36,2.0606221440125903e-44,1.1604560521813102e-42,2.7470608778616338e-42,2.3330884184688376e-40,9.812470107825248e-23,9.154216436977172e-36,1.5974669304430993e-40,3.5716548697946466e-73,6.987768988839848e-56,2.2667572985670995e-37,1.4435743008104155e-34,1.0570550735491695e-47,1.1400713328364959e-83,3.947333880538217e-62,8.352789475132227e-57,1.6346474238937637e-50,1.7644076444485744e-41,4.646559308921669e-72,3.76,0.0,0.7400132241983275,0.9999999814804211,2.3281980152925638e-29,1.6852155143570648e-53,3.0754542294312005e-10,3.0754542294359444e-10,1.2877608674850264e-22,5.967347386155769e-26,1.8519494783206107e-08,2.4798598498595517e-26,1.2168102181599473e-27,8.406375825520019e-14,7.403077345829599e-21,3.275053093178147e-27,6.777256085976364e-21,1.2334484118336833e-11,1.255425974586314e-25,1.8107680931239455e-21,1.2830718602922297e-22,1.4579924470280007e-26,2.0881807534018184e-23,4.241959123010107e-22,7.384443719597735e-43
1.2081231843608769e-14,0.7462814967042585,3.5271722514838944e-18,7.97639521747767e-20,4.7080842135132084e-21,2.0464317757971297e-25,0.0,0.0,1.3579181564608892e-13,1.740632156659721e-24,1.5193814022490058e-30,6.615663775495152e-43,1.309118613712889e-41,1.1326297272450946e-49,5.524739279864394e-36,3.05059661618795e-35,1.5249325168274631e-43,8.684695926261223e-42,1.1811699487583803e-41,1.003069849658752e-39,2.551258826975988e-22,3.9356924572510016e-35,6.9327692860761905e-40,1.3019386660302633e-71,9.219844311452766e-55,9.83565663760393e-37,6.263493752995605e-34,7.6872024662029e-47,4.5601797864109634e-82,5.144320279456048e-61,1.1185873841792193e-55,1.2246531719614103e-49,1.2821579326988115e-40,1.1712729572066907e-70,3.76,0.0,0.7400132240052218,0.9999999700839345,1.0009673267692288e-28,2.2232213717747888e-52,4.968041477746366e-10,4.9680414777587e-10,3.3481952313952767e-22,1.5515197541262917e-25,2.991592967914373e-08,6.447677655882625e-26,3.1637477029374625e-27,1.3579528761676607e-13,1.924811884162301e-20,1.4080503541234497e-26,1.762097899082387e-20,1.9924936002834567e-11,3.264128727992658e-25,4.7080276314565534e-21,3.3360074146117676e-22,3.790828718431392e-26,5.429303574413493e-23,1.1029163908659687e-21,5.4463952371521536e-42
2.1285980007822138e-14,0.7462814967566485,6.238080256726956e-18,1.4053658173690077e-19,1.4592988147306208e-20,6.3618479975144445e-25,0.0,0.0,2.3925224489483927e-13,5.3951933602803764e-24,8.555819714133468e-30,5.784867382083043e-42,1.3812176518998146e-40,6.3779790825559255e-49,1.7124277893759874e-35,1.7193809051692622e-34,1.6141056465934052e-42,9.235571268928197e-41,6.652674906468569e-41,5.648406930551132e-39,7.907779229294499e-22,2.2162357369069e-34,3.920952115572453e-39,8.410349181642657e-70,1.8788760523195694e-53,5.560651989436891e-36,3.5410321123370525e-33,7.915903393345486e-46,3.1440028695047187e-80,1.0203670837468488e-59,2.292908742007639e-54,1.3044838355651411e-48,1.3171250818477043e-39,5.19042016349281e-69,3.76,0.0,0.7400132236190105,0.9999999472913683,5.6365675952071665e-28,4.5303770875873515e-51,8.753215972886586e-10,8.753215972924821e-10,1.0377900454398076e-21,4.809023984090385e-25,5.270839235724101e-08,1.9984962906129442e-25,9.806356124006896e-27,2.392583118745169e-13,5.966064688918659e-20,7.928895565950392e-26,5.461726816571001e-20,3.510583976179759e-11,1.0117361823179626e-24,1.4592812787014515e-20,1.0340147165897557e-21,1.175005117562448e-25,1.6828440009331993e-22,3.4185542726895716e-21,5.756628558009262e-41
3.969547633624887e-14,0.7462814968614283,1.1721048224928251e-17,2.620820860986776e-19,5.0724041155188724e-20,2.224567220198963e-24,0.0,0.0,4.4617309621246153e-13,1.8753254157391085e-23,5.681379555615815e-29,6.616079151182654e-41,1.783758832674734e-39,4.235219387691337e-48,5.952272960231406e-35,1.1420801251579331e-33,2.0895970516444918e-41,1.1973820942341279e-39,4.419429910777622e-40,3.750750022884753e-38,2.7486799203432335e-21,1.4716620602531314e-33,2.609138518691942e-38,7.52756287853283e-68,4.79851461558426e-52,3.6974377573181464e-35,2.354515334313682e-32,1.0060578111084684e-44,2.923653040002854e-78,2.5562178642443626e-58,5.866274345728019e-53,1.6964278129053315e-47,1.6631874324042956e-38,3.341881926788661e-67,3.76,0.0,0.7400132228465878,0.9999999017078646,3.7428885701685894e-27,1.1570079162165687e-49,1.6323564957206606e-09,1.6323564957339503e-09,3.607252346815889e-21,1.6715747521537092e-24,9.829168931373157e-08,6.946611443728713e-25,3.408701892743002e-26,4.461842225289516e-13,2.0737523188622214e-19,5.265071264293445e-25,1.8984512752333282e-19,6.546764723959396e-11,3.516712715214414e-24,5.072343175200816e-20,3.59414620618373e-21,4.084328534945193e-25,5.849421549958727e-22,1.1882610300906537e-20,7.448777043116231e-40
7.651446899310234e-14,0.7462814970709878,2.2931592657401013e-17,5.051740831797244e-19,1.8843108532602586e-19,8.362652288356129e-24,0.0,0.0,8.600147701300888e-13,6.966511537092165e-23,4.1301485339308e-28,8.858687005681659e-40,2.5607677365704024e-38,3.078853806060255e-47,2.211176757973092e-34,8.303217680830236e-33,3.0044124595367653e-40,1.7222010736415476e-38,3.215383882264224e-39,2.7266532664306153e-37,1.0210873779646091e-20,1.0698425861704828e-32,1.900392414136586e-37,8.023039829776333e-66,1.372053865986765e-50,2.688957264596851e-34,1.712311032686566e-31,1.4441525290914554e-43,3.207936286128005e-76,7.290575864416762e-57,1.6780792096916104e-51,2.4546576686692012e-46,2.353603111634748e-37,2.7861535372549944e-65,3.76,0.0,0.7400132213017423,0.9999998105473699,2.720938727847701e-26,3.308258997395379e-48,3.146426290200493e-09,3.1464262902498624e-09,1.3400161180892884e-20,6.209590867072213e-24,1.8945177006284567e-07,2.580547158065874e-24,1.266342816630308e-25,8.600354923965061e-13,7.703608482115676e-19,3.8274970878906195e-24,7.052415431522782e-19,1.261912620346679e-10,1.3063982253724496e-23,1.8842882250465863e-19,1.33515979163866e-20,1.517336946735872e-24,2.172953888266473e-21,4.4141803501294543e-20,1.0707661882906445e-38
1.5015245430680928e-13,0.7462814974901072,4.6331121744849624e-17,9.913620900322414e-19,7.256248323689005e-19,3.2965085283564747e-23,0.0,0.0,1.687698003109931e-12,2.682717754519589e-22,3.147674164991888e-27,1.292855404734524e-38,3.879795375192859e-37,2.3464740058176092e-46,8.51504385643401e-34,6.328188899571646e-32,4.556240988116141e-39,2.611677454251445e-37,2.4545109382165343e-38,2.0780398351500794e-36,3.9320819822933e-20,8.153495248445768e-32,1.452915149834274e-36,9.36123328808094e-64,4.150767936225816e-49,2.049539081478728e-33,1.3051266207541606e-30,2.2340067673288737e-42,3.877619162747111e-74,2.247701614096223e-55,5.07654300857706e-50,3.7668238019928977e-45,3.537189590291702e-36,2.771629990978792e-63,3.76,0.0,0.7400132182120513,0.9999996282524298,2.073685335716526e-25,1.0008243316105782e-46,6.174565869623479e-09,6.174565869813594e-09,5.1601126919052595e-20,2.3912199827788885e-23,3.7174588236019173e-07,9.93737241290269e-24,4.877059403637531e-25,1.6877358263879041e-12,2.9665455155438198e-18,2.9170002253017545e-23,2.7157946633909004e-18,2.4763849098274085e-10,5.0307778769100205e-23,7.256161262840751e-19,5.1415070241978296e-20,5.843687384102863e-24,8.367734028217057e-21,1.6998425264320697e-19,1.6235444899978267e-37
2.2379043962051622e-13,0.7462814979092265,7.103524601157702e-17,1.4775555245069985e-18,1.6118580209361974e-18,7.463048885460525e-23,0.0,0.0,2.5153810829688738e-12,5.959223323140252e-22,9.862711765345185e-27,5.355224452437142e-38,1.6228335322992016e-36,7.352314075670315e-46,1.8914929404488888e-33,1.9828364166610868e-31,1.9062869626743914e-38,1.0926249119330053e-36,7.700534403304456e-38,6.511189589738453e-36,8.734484319258936e-20,2.5547610583453373e-31,4.561916778181074e-36,8.53269952866821e-63,2.2140691390686532e-48,6.422038718282237e-33,4.0894762987181385e-30,9.926431023281894e-42,3.2576689479627205e-73,1.255681143720762e-54,2.7077511164862587e-49,1.5875303203347117e-44,1.5339028935404479e-35,2.452311687182915e-62,3.76,0.0,0.7400132151223604,0.9999994459922175,6.497546932804224e-25,5.338524861017175e-46,9.202705436330894e-09,9.202705436753201e-09,1.146212615967791e-19,5.31167695565345e-23,5.540052668973494e-07,2.2074270593092194e-23,1.083457365613205e-24,2.515433219415657e-12,6.589665383277155e-18,9.139897936423306e-23,6.0326916452802395e-18,3.6908571907471414e-10,1.1175057549935097e-22,1.611838696084907e-18,1.1420972627831362e-19,1.2981929656457838e-23,1.8587486444251426e-20,3.775917814300075e-19,6.792100720813477e-37
