Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63)
6.30961458800187e-06,0.6797899774737866,0.0019374409138707457,0.00018948330116030175,0.0010145482156647323,0.010854873612544547,0.0,0.0,0.0005105033842803998,1.326966632751112e-06,0.00021100092994528214,6.028796179834569e-08,4.864106593949333e-09,2.2602073150723424e-13,5.994823016901033e-11,2.8058990558283763e-09,3.7749116383875496e-07,4.6017128212093327e-08,2.1173976508675946e-08,6.672744659097116e-11,4.626384344380229e-06,4.751874915786952e-11,2.660058931176318e-10,1.3903006736141313e-09,5.087772310768334e-11,1.0607433521448888e-05,6.85581479183322e-09,4.056309930512075e-07,8.138489814521863e-13,9.782665812507631e-11,7.488774343074265e-10,1.1130229840367645e-11,7.17150415311847e-08,1.5079958202946207e-10,3.76,0.0,0.45689023652024024,0.9961188078506955,0.003659992312770287,5.362492826216705e-08,0.052166939953435,0.052738212050718956,2.1284800059501708e-09,2.364085021493149e-12,0.0005910118061775273,2.867399454734699e-05,0.00021438744043874954,0.0005867489582990442,0.0001079155826612711,0.009446293771946725,0.0060891314497406234,0.0016090604124518874,5.2923891359776985e-05,0.000256405160674966,1.7320609117593224e-05,8.492091786870341e-09,1.4927864499109053e-05
6.33720799301692e-06,0.6798633331934639,0.0019817760757415556,0.00019420962089737503,0.0010386791367118647,0.011113201158820306,0.0,0.0,0.0005211042244741395,1.3757473019672337e-06,0.00021699433698401386,6.36566393226683e-08,5.057150551365578e-09,2.495332114781693e-13,6.471316826489209e-11,2.962784631845163e-09,3.948371490962425e-07,4.801280861925564e-08,2.259439327073509e-08,6.955582509203619e-11,4.7187943676890215e-06,4.998536567099825e-11,2.824712033813836e-10,1.4815029015975209e-09,5.4177485774057765e-11,1.1163441375792487e-05,7.0672164967178475e-09,4.268087358439378e-07,8.923415006589259e-13,1.0511751686623001e-10,8.040783064626734e-10,1.1694800762800005e-11,7.366890201767305e-08,1.6197992116020968e-10,3.76,0.0,0.45628547163807454,0.9960412209008873,0.0037504410517341397,5.5773465985326486e-08,0.052364353896585204,0.05295201128268474,2.1365732647832826e-09,2.3948298627689582e-12,0.0005909657803036137,2.9463868482068443e-05,0.00022030920019442258,0.0006000075167207396,0.00011043551803297459,0.0096758150160694,0.006232384139847928,0.0016190752022053614,5.437413057197091e-05,0.0002585820134977346,1.778091709861324e-05,8.73270586782919e-09,1.5325525469874617e-05
6.36480139803197e-06,0.6799376560558159,0.0020270332216279006,0.00019904795349633668,0.001063359226547575,0.011377050068601433,0.0,0.0,0.0005318688126263327,1.426277928396974e-06,0.0002231484912067187,6.721650246692958e-08,5.2592004315458995e-09,2.756102674840839e-13,6.989012470427473e-11,3.13017965546576e-09,4.131501334087047e-07,5.011301335537292e-08,2.4112268478349933e-08,7.252172353108438e-11,4.8145201468223464e-06,5.2586025238850336e-11,3.0016486542150124e-10,1.5791421554057637e-09,5.7711908872013643e-11,1.1747324258791345e-05,7.285812734692781e-09,4.4904219300192273e-07,9.784702691092235e-13,1.1292998015094016e-10,8.633287012439462e-10,1.2286839338571107e-11,7.567181142887893e-08,1.7398110542362614e-10,3.76,0.0,0.45567247729598703,0.9959618882808957,0.003843041822887849,5.802346329315133e-08,0.05256110787545337,0.05316560080520599,2.144641486367854e-09,2.426694992161112e-12,0.0005909187355123614,3.027375618061004e-05,0.0002263779101362761,0.0006135380369471584,0.00011301102177162163,0.009910494645385407,0.006378631231470169,0.0016292217084121498,5.5860391705556856e-05,0.00026077180177179774,1.825211212691637e-05,8.980021752795847e-09,1.5732614749789066e-05
6.39239480304702e-06,0.6800129644253903,0.002073227973734973,0.0002040007476045482,0.0010885997073383814,0.011646519377618736,0.0,0.0,0.0005427973828148111,1.4786146987686998e-06,0.00022946738059728398,7.097859751015984e-08,5.470762815634315e-09,3.0454412586366627e-13,7.551730289313865e-11,3.3088785515121956e-09,4.3249157891354243e-07,5.23242990075874e-08,2.5734233332393598e-08,7.563288138742916e-11,4.913716208319312e-06,5.5328384890586154e-11,3.191884910804592e-10,1.6837129334850525e-09,6.149893901928772e-11,1.2360400208514972e-05,7.511908515436799e-09,4.7238099888446145e-07,1.0729793020952123e-12,1.2129949266804068e-10,9.26921656765817e-10,1.2907608893881917e-11,7.772484894617416e-08,1.8686242217876643e-10,3.76,0.0,0.45505109568064317,0.9958807742130844,0.003937843474904519,6.038075288103439e-08,0.05275718929621606,0.053378979762268464,2.1526842416282723e-09,2.4597320758072088e-12,0.0005908706213660688,3.110409668590142e-05,0.00023259659485108742,0.0006273449755807025,0.00011564319236751347,0.010150437177129984,0.006527923022786229,0.0016395034769240131,5.7383427701287645e-05,0.0002629747131106081,1.8734400245440076e-05,9.23421646234811e-09,1.614931157683116e-05
6.4199882080620705e-06,0.6800892768890384,0.002120376057737552,0.00020907049591735409,0.0011144119585151868,0.011921709109912627,0.0,0.0,0.0005538900571201447,1.5328150712995234e-06,0.00023595507873297328,7.495461974225475e-08,5.692377453369044e-09,3.3666122476940493e-13,8.163660220813685e-11,3.4997388912137796e-09,4.5292701087478516e-07,5.46536781558505e-08,2.7467353237065914e-08,7.889751195880322e-11,5.0165440439607166e-06,5.822057418902441e-11,3.396523427714003e-10,1.7957505043649253e-09,6.555794234855511e-11,1.3004044328705792e-05,7.745825154381248e-09,4.968769284300744e-07,1.176684858054871e-12,1.3026374389662803e-10,9.951708889389759e-10,1.3558426120343401e-11,7.98291113659052e-08,2.0068732759758887e-10,3.76,0.0,0.45442116700047996,0.9957978423098165,0.004034895839360844,6.285154915342704e-08,0.052952585338253894,0.053592147348119824,2.160701095654601e-09,2.493994907682504e-12,0.000590821424016062,3.195533542293162e-05,0.00023896831279650882,0.0006414328082364453,0.00011833314362834355,0.010395748780168279,0.006680310128017312,0.0016499241249111054,5.894400068530155e-05,0.00026519094034623393,1.922798908355531e-05,9.495471208731311e-09,1.657579660887025e-05
6.444822272575616e-06,0.680158832141139,0.0021636375067593636,0.0002137353612169376,0.0011381413784907187,0.012174354273706308,0.0,0.0,0.0005640137799404236,1.5832372927635819e-06,0.00024194177531600104,7.872616767395488e-08,5.900900046886933e-09,3.6858879951433857e-13,8.76026241148498e-11,3.6826748923243317e-09,4.7231189896466764e-07,5.6857279091055046e-08,2.912840939915396e-08,8.197409185698264e-11,5.11233357126265e-06,6.095877400734206e-11,3.5939987695393645e-10,1.9034465032530807e-09,6.946081792073259e-11,1.361064401603055e-05,7.963316445676263e-09,5.199571860157238e-07,1.278621399673625e-12,1.3887313291771e-10,1.0608533674387227e-09,1.4170985232346091e-11,8.176766557021622e-08,2.1399254306022077e-10,3.76,0.0,0.4538467898056717,0.9957216187973473,0.004124209314150236,6.517777884875928e-08,0.05312784499732842,0.05378381683055746,2.167893754616526e-09,2.5259257021315966e-12,0.0005907762210896617,3.2739691495937936e-05,0.0002448362565551239,0.0006543557340822452,0.00012080443503050934,0.010621208860962055,0.0068201470830181075,0.0016594244976707777,6.038124760568851e-05,0.0002671970936132646,1.9682053951882962e-05,9.736790022841367e-09,1.6968152437620917e-05
6.469656337089161e-06,0.6802292297879904,0.002207695563910806,0.00021849889435700606,0.0011623517883523496,0.0124317890233127,0.0,0.0,0.0005742703529778005,1.635260251693975e-06,0.00024807166973910607,8.269054991153808e-08,6.11847630249964e-09,4.0368505575144333e-13,9.40409988864731e-11,3.876936310158394e-09,4.926935479527014e-07,5.916843740043868e-08,3.089141620748304e-08,8.518876121312758e-11,5.2113296386635424e-06,6.383198902507296e-11,3.805050288991138e-10,2.0181153192100163e-09,7.361726716814553e-11,1.4244252964979765e-05,8.187676167827346e-09,5.44059375832642e-07,1.3894447017196956e-12,1.480276193018032e-10,1.130840193851729e-09,1.4810033579379158e-11,8.374943912807916e-08,2.2816980837057342e-10,3.76,0.0,0.45326523925337586,0.995643865572075,0.00421542477285111,6.760643748381818e-08,0.05330252926219938,0.05397531398479768,2.1750647514878556e-09,2.558937064755597e-12,0.0005907301076148005,3.354167455872807e-05,0.00025083293595900375,0.0006675131055985918,0.0001233242765007747,0.010851184956314978,0.006962569763509031,0.0016690430898630734,6.185009207433076e-05,0.00026921434140246884,2.0145595143455057e-05,9.98411587449523e-09,1.7368717618951198e-05
6.494490401602706e-06,0.6803004838176443,0.002252561877126664,0.00022336300533556816,0.0011870518018510295,0.012694088206987197,0.0,0.0,0.0005846596137663037,1.6889284328934671e-06,0.0002543479144914149,8.685780162886483e-08,6.345578642799316e-09,4.42276960649044e-13,1.0099147706737841e-10,4.083300387194229e-09,5.141292568423561e-07,6.15933503621713e-08,3.276253619811476e-08,8.854861222954503e-11,5.313665582454695e-06,6.684726060579366e-11,4.030692695632653e-10,2.140246737487679e-09,7.804482596908169e-11,1.4906000771629005e-05,8.419176465420336e-09,5.692260119643477e-07,1.5099298850653972e-12,1.5775986943517365e-10,1.2054088357125706e-09,1.5476649996664578e-11,8.577526837110898e-08,2.432752207978551e-10,3.76,0.0,0.45267639484993816,0.9955645549282652,0.004308580633546592,7.014295793420596e-08,0.05347662831099408,0.05416663834331245,2.182213757357187e-09,2.593072914750437e-12,0.0005906830544733242,3.436162222605358e-05,0.0002569606462047628,0.000680908212860983,0.00012589351124800787,0.011085757905455837,0.007107615617960105,0.0016787826893273252,6.335110776497985e-05,0.00027124283554673325,2.0618766852124537e-05,1.0237589884763464e-08,1.7777626403817837e-05
6.519324466116251e-06,0.6803726083537138,0.002298248142116586,0.000228329633840484,0.0012122501300765403,0.012961327241158253,0.0,0.0,0.0005951813146151623,1.7442871227983665e-06,0.000260773721351673,9.123848821133628e-08,6.582707871614423e-09,4.847258623692662e-13,1.0849726453518074e-10,4.302599630790776e-09,5.366796971916483e-07,6.413860443715395e-08,3.4748287741277426e-08,9.206112643896357e-11,5.419480033278245e-06,7.001202817853482e-11,4.2720176432586376e-10,2.27036712606375e-09,8.276226857758093e-11,1.5597059916643854e-05,8.658102804066607e-09,5.955012177749074e-07,1.6409194423583548e-12,1.681043630222667e-10,1.2848541411553345e-09,1.617195343182471e-11,8.784600127835914e-08,2.593683780169512e-10,3.76,0.0,0.45208013487364007,0.9954836587383249,0.004403715989223004,7.279309487985802e-08,0.05365013217048919,0.054357789481432106,2.1893404396617403e-09,2.628378747594215e-12,0.0005906350744417421,3.519987605282209e-05,0.00026322170156192244,0.0006945443505583125,0.00012851299213929556,0.011325009635928553,0.007255322233589477,0.0016886461323629015,6.488487371479959e-05,0.00027328273156452577,2.110172401716715e-05,1.0497356118257086e-08,1.8195013723480476e-05
6.544158530629796e-06,0.6804456176499281,0.0023447660967601336,0.0002334007493926332,0.0012379555795172404,0.01323358208699712,0.0,0.0,0.0006058351198045132,1.80138239575177e-06,0.0002673523621154663,9.584373444561686e-08,6.830395075961007e-09,5.31431144874798e-13,1.1660532045743112e-10,4.535725764178314e-09,5.604091101376915e-07,6.68112011788897e-08,3.685556448765351e-08,9.573419604284003e-11,5.5289171034782e-06,7.333415393708582e-11,4.5301995162705717e-10,2.409042368067068e-09,8.778969091984339e-11,1.6318647147831507e-05,8.90475469046546e-09,6.229307780622197e-07,1.7833293673528252e-12,1.7909748404820661e-10,1.3694893800239474e-09,1.689710428088094e-11,8.996249748474028e-08,2.7651259378554624e-10,3.76,0.0,0.45147633639689216,0.9954011485339999,0.00450087061428134,7.55629451832131e-08,0.053823030715794896,0.054548767019960975,2.1964444622412636e-09,2.6649016785907683e-12,0.0005905861407823053,3.605678145547555e-05,0.00026961843443887935,0.0007084248158076397,0.0001311835815618042,0.011569023162234706,0.007405727317186823,0.0016986363040590252,6.645197412489647e-05,0.0002753341887234696,2.1594622241863236e-05,1.0763561629508916e-08,1.8621015118743805e-05
6.568992595143341e-06,0.6805195260874954,0.0023921275153841524,0.00023857835148646098,0.0012641770500231928,0.013510929226276882,0.0,0.0,0.0006166206027928907,1.8602610992057594e-06,0.00027408716931941635,1.0068525450872567e-07,7.089203607845867e-09,5.828345898676343e-13,1.253666857275886e-10,4.7836337956953495e-09,5.853855086676949e-07,6.961858397116242e-08,3.909165526681765e-08,9.957614599697069e-11,5.642126576725813e-06,7.682194889585748e-11,4.806501965207515e-10,2.556880919844378e-09,9.314860605216024e-11,1.7072024874363696e-05,9.159446414231314e-09,6.515621916843821e-07,1.9381555896111343e-12,1.9077761385162023e-10,1.4596473415588235e-09,1.7653305671464134e-11,9.212562828554927e-08,2.947751198734656e-10,3.76,0.0,0.4508648753093523,0.995316995476676,0.0046000849709264355,7.845896889975515e-08,0.05399531367010781,0.0547395706278342,2.2035254853957164e-09,2.7026904864026895e-12,0.0005905362168348153,3.6932687626989045e-05,0.000276153194420052,0.0007225529059225532,0.00013390615127460394,0.011817882584049347,0.007558868675476107,0.0017087561386124129,6.805299815337024e-05,0.0002773973701041305,2.2097617701515824e-05,1.1036356509286982e-08,1.9055766660240893e-05
6.5938266596568865e-06,0.680594348172097,0.002440344202879128,0.0002438644697212066,0.0012909235326421372,0.013793445636383246,0.0,0.0,0.000627537243464728,1.9209708373833255e-06,0.00028098153696159116,1.0577538307688695e-07,7.359731199657663e-09,6.394248525666096e-13,1.3483683959125703e-10,5.0473464125055705e-09,6.116808871628366e-07,7.256866599573631e-08,4.146426462306783e-08,1.0359575721010083e-10,5.759264100094827e-06,8.048420071138466e-11,5.102284421691609e-10,2.7145370620936853e-09,9.886204309170001e-11,1.7858502570604867e-05,9.422507824113545e-09,6.814447246022676e-07,2.106480886459596e-12,2.0318522758787953e-10,1.5556814963635935e-09,1.844180477274682e-11,9.433627663620162e-08,3.1422737677635424e-10,3.76,0.0,0.45024562634216725,0.9952311703046453,0.00470140021537504,8.148801114316823e-08,0.05416697060452502,0.05493020002482009,2.2105831659480623e-09,2.7417956582483133e-12,0.0005904853087801569,3.782794744473903e-05,0.0002828283472638634,0.0007369319161253642,0.00013668158225627243,0.012071673083887237,0.007714784194946406,0.001719008619628442,6.96885396976322e-05,0.00027947244266396756,2.261086705425134e-05,1.1315893930676279e-08,1.9499404873304503e-05
6.618660724170432e-06,0.6806700985297557,0.0024894279886051654,0.00024926116392076197,0.0013182041073136292,0.014081208764246537,0.0,0.0,0.0006385844253702359,1.9835599535122502e-06,0.0002880389212178971,1.1112710750480971e-07,7.64261216039906e-09,7.017424839778151e-13,1.4507608291404694e-10,5.327958544618857e-09,6.393714380502046e-07,7.56698592926407e-08,4.3981533978514864e-08,1.0780229049716674e-10,5.88049137991778e-06,8.43302028260779e-11,5.419008851368302e-10,2.882714297641716e-09,1.0495464895089197e-10,1.8679438202338028e-05,9.694285129041668e-09,7.126294638031109e-07,2.28948214649993e-12,2.1636299309129293e-10,1.657967207101674e-09,1.9263894221806066e-11,9.659533714903042e-08,3.349451927439434e-10,3.76,0.0,0.4496184630935981,0.9951436433944295,0.004804858203914251,8.465732480091667e-08,0.05433799093792066,0.05512065498428899,2.217617157309146e-09,2.782269435669472e-12,0.0005904334045181877,3.874291737398672e-05,0.0002896462738556529,0.000751565137175054,0.00013951076454499366,0.012330480924159604,0.007873511820969958,0.0017293967804061846,7.13591971669715e-05,0.00028155957730156416,2.3134527352530018e-05,1.1602330195461318e-08,1.9952066663687972e-05
6.643494788683977e-06,0.6807467919043566,0.00253939071979817,0.00025477052422827546,0.0013460279401952028,0.01437429649750703,0.0,0.0,0.0006497614330124588,2.048077507880671e-06,0.00029526284114567267,1.1675410316001175e-07,7.93851983953964e-09,7.70385124863842e-13,1.561499507205729e-10,5.62664245244907e-09,6.685377886804914e-07,7.893110720704532e-08,4.665206453519075e-08,1.1220551242515772e-10,6.005976386437236e-06,8.836978630114407e-11,5.758247210846744e-10,3.0621692266087304e-09,1.1145279366584715e-10,1.9536239698121974e-05,9.975141768636333e-09,7.451693730343677e-07,2.4884388146546726e-12,2.30355876537702e-10,1.7669030235024562e-09,2.0120913497894727e-11,9.890371608347519e-08,3.5700906696620435e-10,3.76,0.0,0.44898325805826295,0.9950543847792042,0.004910501498470911,8.797459572741023e-08,0.05450836393703,0.05531093533614122,2.224627109547677e-09,2.8241658588559904e-12,0.000590380455879069,3.967795735694977e-05,0.0002966093690412803,0.0007664558527952281,0.00014239459704558293,0.012594393442565513,0.0080350895351347,0.0017399237041754256,7.306557322734618e-05,0.0002836589489215593,2.3668755945538576e-05,1.1895824780370056e-08,2.041388923201841e-05
6.668328853197522e-06,0.6808244431520312,0.0025902442546593546,0.0002603946711791852,0.0013744042807594392,0.014672787133931704,0.0,0.0,0.0006610674491709445,2.1145732532618538e-06,0.00030265687937791277,1.2267077079608327e-07,8.248169253870265e-09,8.460136565588175e-13,1.6812966076823397e-10,5.944653098221992e-09,6.99265251021341e-07,8.236191902510749e-08,4.948494123700275e-08,1.1681572225927417e-10,6.13589356375197e-06,9.261335354016068e-11,6.121689642742334e-10,3.2537157387236238e-09,1.1838468753384226e-10,2.0430366446519216e-05,1.0265459323893662e-08,7.791193495998674e-07,2.7047421428818625e-12,2.4521125176239154e-10,1.882912042882471e-09,2.1014250331592682e-11,1.01262331332019e-07,3.805044482529803e-10,3.76,0.0,0.4483398826586767,0.9949633640638976,0.005018373371849741,9.144796957383824e-08,0.05467807871666915,0.05550104096983232,2.231612669470454e-09,2.8675408119976334e-12,0.0005903264644426563,4.063343069324879e-05,0.0003037200403857969,0.000781607336986009,0.00014533398731508495,0.01286349904640086,0.008199555331455265,0.0017505925243017453,7.480827452903109e-05,0.0002857707364999247,2.4213710372996287e-05,1.2196540383186119e-08,2.0885009982612445e-05
6.693162917711067e-06,0.6809030672371431,0.0026420004553022393,0.0002661357557633754,0.0014033424587764907,0.014976759350041939,0.0,0.0,0.0006725015522536214,2.183097609092611e-06,0.00031022468281293825,1.2889227493332274e-07,8.572319823354091e-09,9.293590836957082e-13,1.810926052025934e-10,6.283333727233996e-09,7.316440775980217e-07,8.597240570373977e-08,5.248975723026379e-08,1.2164377975878428e-10,6.270424041899069e-06,9.70719138156781e-11,6.511153081154519e-10,3.4582293830908916e-09,1.2578050815877707e-10,2.1363330801729957e-05,1.056563845292308e-08,8.145362815386233e-07,2.9399049129459724e-12,2.609790116326061e-10,2.0064433370718285e-09,2.1945342205926286e-11,1.0367211240225506e-07,4.055220214569157e-10,3.76,0.0,0.44768820727784403,0.9948705504837781,0.005128517812799945,9.508607943707226e-08,0.05484712424001703,0.05569097183743913,2.238573480704375e-09,2.912452069276757e-12,0.000590271424004386,4.160970391456741e-05,0.00031098070689870703,0.0007970228512866066,0.00014832985134192667,0.013137887206347763,0.008366947192088244,0.0017614064244758523,7.658791142589766e-05,0.0002878951231492902,2.476954825675348e-05,1.2504642968824978e-08,2.1365566432133202e-05
6.715513575773257e-06,0.6809746731416367,0.0026893626165662783,0.0002714045159417824,0.0014298749632480434,0.015255086400768695,0.0,0.0,0.0006829009114889852,2.246546178184636e-06,0.0003171873416409948,1.3476544437999155e-07,8.877119556045764e-09,1.0116343835817742e-12,1.9366927687162325e-10,6.6070051337040365e-09,7.622757228860677e-07,8.938433687100233e-08,5.534945794729548e-08,1.2618474142382285e-10,6.395601106462881e-06,1.0127805503793081e-10,6.885529078273361e-10,3.6541555546642224e-09,1.3286003412456102e-10,2.2237498718284054e-05,1.084457860147555e-08,8.477144349535055e-07,3.1690327213686826e-12,2.759934414987846e-10,2.1244463197229902e-09,2.281683479673739e-11,1.0588543972372919e-07,4.294187176784972e-10,3.76,0.0,0.4470944950120632,0.9947854596695954,0.005229627792356034,9.850877849912019e-08,0.054998683753073055,0.05586176020661104,2.2448167536456094e-09,2.954235049944089e-12,0.0005902209480294553,4.250643915262938e-05,0.0003176455601141215,0.0008111252432871628,0.0001510751777043901,0.01338942793466726,0.008520133014540889,0.0017712656500779075,7.822167177686381e-05,0.0002898179980671761,2.5279237961412324e-05,1.2788391005304946e-08,2.180624843327566e-05
6.737864233835448e-06,0.6810470903021802,0.002737474180486638,0.0002767713736817605,0.0014568770833624423,0.015537975359672333,0.0,0.0,0.0006934023638171686,2.311716914400459e-06,0.0003242965073946392,1.4091068045736178e-07,9.194940962450336e-09,1.1014624356477938e-12,2.0717671274154567e-10,6.949699613581073e-09,7.943956061883863e-07,9.295880968244116e-08,5.8364394239608044e-08,1.309202006688535e-10,6.524809159739355e-06,1.0567674011552579e-10,7.284085794318008e-10,3.862082965359785e-09,1.403665258793884e-10,2.3145574498096044e-05,1.1132168396858301e-08,8.82172956140831e-07,3.41606517303236e-12,2.9182960976966353e-10,2.2492954524828305e-09,2.372123589758324e-11,1.0814166757812186e-07,4.5470043961409454e-10,3.76,0.0,0.4464938580745865,0.9946988684809402,0.0053326478522638205,1.0207936582165185e-07,0.0551496838476245,0.05603240708948957,2.251039424876999e-09,2.9973556741588288e-12,0.0005901695862635773,4.342059316961203e-05,0.00032443565379660895,0.0008254464833304306,0.000153867675543878,0.013645387567149418,0.008675747304586154,0.0017812474023207888,7.988629665537541e-05,0.00029175136940868716,2.5797985710283566e-05,1.3078385298251473e-08,2.225478496505293e-05
6.760214891897638e-06,0.6811203298335662,0.0027863437727509753,0.00028223796047802807,0.0014843557738712062,0.015825484233613372,0.0,0.0,0.0007040050103463367,2.3786478393992667e-06,0.00033155497487336554,1.4734079074550874e-07,9.526442066984324e-09,1.1995529174526766e-12,2.216863657368109e-10,7.312604501804675e-09,8.280808861115469e-07,9.670460158702557e-08,6.154271944161734e-08,1.358593583544801e-10,6.658195010359841e-06,1.102774125112763e-10,7.708448668745487e-10,4.082797568922445e-09,1.4832660551717254e-10,2.4088776812085364e-05,1.1428743581052151e-08,9.179576855416398e-07,3.682402054519437e-12,3.085295924486213e-10,2.3813782646715393e-09,2.465970277813463e-11,1.1044149761069494e-07,4.814454146835175e-10,3.76,0.0,0.4458861999584029,0.9946107537233532,0.005437611565818167,1.058052681060241e-07,0.055300116164708514,0.05620291259400308,2.2572412283454566e-09,3.0418601660341435e-12,0.0005901173228436337,4.4352439321292505e-05,0.000331352769661487,0.0008399889115446131,0.00015670802914995624,0.013905833505914884,0.008833817623361573,0.001791354107227259,8.158223748003459e-05,0.00029369537951887164,2.632590612836637e-05,1.3374753806509698e-08,2.2711276121743193e-05
6.7825655499598285e-06,0.6811944029099221,0.00283598000221314,0.00028780592785603053,0.0015123180332464823,0.016117671189503444,0.0,0.0,0.0007147078774508697,2.4473773316525924e-06,0.0003389655827028277,1.540691925537394e-07,9.872318074216745e-09,1.306682660781794e-12,2.3727520777493605e-10,7.696981314185411e-09,8.634126807203858e-07,1.0063098807574276e-07,6.489298784506352e-08,1.4101186075674704e-10,6.79591041105928e-06,1.1509001709401579e-10,8.160351160068377e-10,4.317138837912855e-09,1.5676853836746663e-10,2.5068362956668336e-05,1.1734655033473354e-08,9.551159174445955e-07,3.9695529229025146e-12,3.261374213944904e-10,2.5211033620043215e-09,2.5633429170505184e-11,1.1278563901831591e-07,5.097361180761163e-10,3.76,0.0,0.4452714235693733,0.9945210919603579,0.005544552986506266,1.0969431114105835e-07,0.05544997224738197,0.05637327687735131,2.263421896142523e-09,3.087796102287543e-12,0.0005900641405964217,4.5302252712658e-05,0.00033839869331404523,0.0008547548523333519,0.00015959692768341925,0.014170833828691703,0.008994371457225646,0.0018015882241103444,8.330994729496203e-05,0.0002956501736209209,2.686311359956191e-05,1.3677626746213653e-08,2.3175821818266506e-05
6.804916208022019e-06,0.6812693207604082,0.0028863914558801516,0.0002934769473552491,0.001540770901219507,0.01641459453097489,0.0,0.0,0.0007255099153898114,2.5179441035435453e-06,0.0003465312137134641,1.6110994182206238e-07,1.023330358185737e-08,1.4237019445500458e-12,2.5402614796543825e-10,8.104170159790405e-09,9.004762566697552e-07,1.0474777067288304e-07,6.842417219756826e-08,1.4638781990433073e-10,6.938112196877234e-06,1.2012502832444456e-10,8.64164155075596e-10,4.566003414978205e-09,1.657223291709856e-10,2.608562979368448e-05,1.2050269458375542e-08,9.936964359824811e-07,4.279145767397186e-12,3.4469916159041674e-10,2.6689015025667863e-09,2.664364620727052e-11,1.1517480852767358e-07,5.396594890681835e-10,3.76,0.0,0.4446494312519118,0.9944298595089595,0.00565350664993421,1.1375474114887441e-07,0.055599243541273935,0.05654350014806397,2.2695811585666128e-09,3.135212438398997e-12,0.0005900100269644654,4.627031009611245e-05,0.0003455752132901986,0.0008697466124271474,0.00016253506499365797,0.01444045728199425,0.009157436200405586,0.0018119522455882127,8.50698805550003e-05,0.00029761589985516135,2.74097221903263e-05,1.3987136617342264e-08,2.3648521724555107e-05
6.827266866084209e-06,0.6813450946658016,0.002937586693733701,0.00029925271050165525,0.0015697214561788601,0.016716312674081014,0.0,0.0,0.0007364099969734468,2.5903871768870738e-06,0.0003542547953128552,1.6847776337823247e-07,1.0610174932053912e-08,1.5515413457353098e-12,2.720284806321586e-10,8.53559440253758e-09,9.39361226344809e-07,1.0906530645133538e-07,7.214568182386838e-08,1.5199783477092974e-10,7.084962425719143e-06,1.2539348011421341e-10,9.154290157912748e-10,4.830349010822017e-09,1.7521982212862276e-10,2.714191469745716e-05,1.2375970101289962e-08,1.0337495514742252e-06,4.61293638021905e-12,3.6426299074946986e-10,2.8252267246516796e-09,2.7691623388201836e-11,1.1760973037154706e-07,5.713071574972311e-10,3.76,0.0,0.4440201248159806,0.9943370324476707,0.005764507575515595,1.1799524722850494e-07,0.055747921395220425,0.056713582668105826,2.2757187441879404e-09,3.1841595346393043e-12,0.0005899549675736046,4.7256889763792914e-05,0.00035288412005557765,0.000884966478867907,0.0001655231394250672,0.014714773273639951,0.009323039137048302,0.0018224486975780905,8.686249290091425e-05,0.0002995927093180659,2.7965845570535222e-05,1.4303418230075463e-08,2.4129475197288856e-05
6.8496175241463996e-06,0.6814217359548908,0.002989574243375988,0.0003051349287675907,0.0015991768124205183,0.017022884121964947,0.0,0.0,0.0007474069162825146,2.664745856776833e-06,0.0003621392998512087,1.7618808265688831e-07,1.1003752708035786e-08,1.6912192133590494e-12,2.913783631292506e-10,8.992765577123183e-09,9.80161753538071e-07,1.1359453919798491e-07,7.606738140175254e-08,1.5785301330338579e-10,7.236628521372848e-06,1.309069973519742e-10,9.700396977053185e-10,5.1111985697774706e-09,1.852948060891708e-10,2.8238596508848528e-05,1.2712157494999156e-08,1.0753271371135877e-06,4.9728185091803826e-12,3.8487928122427287e-10,2.9905575237272165e-09,2.8778669563567445e-11,1.2009113626343196e-07,6.04775681120567e-10,3.76,0.0,0.44338340556548805,0.9942425866166316,0.005877591267901979,1.2242498498745199e-07,0.05589599706198682,0.056883524755031376,2.2818343799160464e-09,3.2346891818113187e-12,0.0005898989478797729,4.8262271434077315e-05,0.00036032720496026157,0.0009004167169238102,0.00016856185361040864,0.014993851864556018,0.009491207422637666,0.0018330801392675482,8.868824092408292e-05,0.0003015807561012732,2.853159693111824e-05,1.4626608730921982e-08,2.461878120920912e-05
