Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674)
1.0857168823634142e-17,0.45450778342091464,2.58936395553903e-27,2.30920418842237e-32,3.0210954152861005e-32,2.1494782415388e-38,0.0,0.0,3.633161198309296e-21,6.5017399427231814e-37,2.649194711464001e-47,4.172267062920971e-49,1.240149236555613e-59,1.284301903186323e-68,4.547209018178961e-49,1.3669068097076314e-38,6.539616377541318e-36,2.079972685422631e-49,1.1968598743792788e-67,1.464500350058033e-66,6.321555599373127e-39,2.3447853894040897e-58,1.2810598477136785e-29,5.1251273246384016e-77,5.364848995151347e-52,7.040933173519471e-60,2.159424935687991e-58,8.961781799657253e-74,6.058384922887332e-81,3.487240900143599e-83,8.395665224276674e-65,6.358737122345828e-80,1.1196856975912651e-63,2.8217624886596554e-105,3.76,0.0,0.658680183040346,0.9999999999996065,3.589608420699535e-43,6.494283612135149e-49,4.5785541385867084e-18,4.5785541385867084e-18,1.6090358939116243e-38,2.7849656487048235e-44,3.933659244949519e-13,1.1391599717447364e-41,4.993834303020137e-44,3.633163787640787e-21,7.011149796200176e-33,3.3031514416421267e-43,3.644910553540318e-33,1.3053996545268869e-20,1.4680969942401104e-40,3.0210952191623807e-32,8.198799027823485e-38,2.7172144628040857e-42,5.976640966243605e-39,8.296609920409703e-35,5.557713870820888e-66,4.264587339482182e-55,1.2810598491149313e-29,3.638177927930628e-76,6.539616377541988e-36,1.807566543189626e-32,4.108899747183178e-53,1.0030245526497873e-66,6.632444467516271e-65,1.1805898169080202e-50,2.247284131229908e-62,9.859267028385274e-88,2.9492219845935307e-92,2.3160480022772896e-96,8.323291810072934e-82,9.3702045039337e-66,3.170173347119683e-92
2.172377046118977e-17,0.45450778342091464,5.1809778933251824e-27,4.6204150288400773e-32,1.2092254862846572e-31,8.603515120329679e-38,0.0,0.0,7.269478922425844e-21,2.602390379420582e-36,2.120966592938823e-46,3.3403505642401586e-48,9.92873486874435e-59,1.0282224314458802e-67,1.8200686422266714e-48,5.47118949536533e-38,2.6175508242118667e-35,1.6652428594342586e-48,9.582206333070556e-67,1.1724907587429559e-65,2.530269684683933e-38,1.8772540411287484e-57,2.5632326899524317e-29,1.6426122737572424e-75,4.29514125384941e-51,5.6384574344238475e-59,1.7292885625740927e-57,1.4355538382635297e-72,1.9417229701619247e-79,1.117666811282865e-81,1.344400310621852e-63,1.2125105082998254e-78,1.7935819802570744e-62,1.8094477640911005e-103,3.76,0.0,0.658680183040346,0.9999999999992129,2.873869372115316e-42,5.199375692136007e-48,9.161086169561415e-18,9.161086169561415e-18,6.440336837713878e-38,1.1147120423567346e-43,7.87073593346768e-13,4.559608622900929e-41,1.99883524273371e-43,7.269484103273794e-21,2.806287076725189e-32,2.3705942218617635e-42,1.45891411251053e-32,2.6119334529699913e-20,5.876213947667002e-40,1.2092254077984238e-31,3.28165627969782e-37,1.0875939247379946e-41,2.3922139440039567e-38,3.320806126958486e-34,8.004557418536207e-65,3.414262923232081e-54,2.563232695561095e-29,1.0449062725060837e-74,2.617550824212403e-35,7.234976826491877e-32,3.2896181845702007e-52,1.6067069246462246e-65,1.0624260564095183e-63,9.451898103579967e-50,3.59858304565806e-61,5.655063054227124e-86,1.6916101592475912e-90,1.3284352128497865e-94,2.3905350921263865e-80,1.336377155550177e-64,1.8183430998893938e-90
4.3456973736301034e-17,0.45450778342091464,1.0364206722250244e-26,9.242837888966657e-32,4.838477034137557e-31,3.442527069759434e-37,0.0,0.0,1.4542114370674147e-20,1.0412951288140146e-35,1.6974178793477515e-45,2.6732956471765846e-47,7.946005981256971e-58,8.228904403157677e-67,7.282645302771727e-48,2.1891884492437805e-37,1.0473612814540976e-34,1.3327003866999786e-47,7.668757193104349e-66,9.38348950531468e-65,1.0124374567625903e-37,1.5023737682600002e-56,5.127578366217809e-29,5.2604771341216365e-74,3.4374183839757326e-50,4.5130519596898214e-58,1.3841306372029372e-56,2.2982221577817785e-71,6.21838120762285e-78,3.579335673752905e-80,2.1519160328786855e-62,2.562230840124211e-77,2.871400152962391e-61,1.1595422713536361e-101,3.76,0.0,0.658680183040346,0.9999999999984255,2.2999689252025856e-41,4.161080750071214e-47,1.8326150231510828e-17,1.8326150231510828e-17,2.576973622612721e-37,4.460300148145677e-43,1.5744888836716858e-12,1.8244373651728764e-40,7.997945300619199e-43,1.4542124734360928e-20,1.122880366410262e-31,1.7875978958424972e-41,5.837556773596645e-32,5.22500104983805e-20,2.351250990995902e-39,4.838476720205354e-31,1.3130899673062586e-36,4.351792460402513e-41,9.571971778331138e-38,1.3287550056918088e-33,1.2096250860737208e-63,2.732448002746781e-53,5.12757838865977e-29,3.152568305645289e-73,1.0473612814545265e-34,2.8949331294669696e-31,2.6326943295742318e-51,2.5722261711491605e-64,1.7008702303691304e-62,7.564391537357292e-49,5.760076789723003e-60,3.4094164108516995e-84,1.019865450030449e-88,8.00908632620144e-93,7.212507312425284e-79,2.007769942656463e-63,1.0962722689454806e-88
8.692338028652355e-17,0.45450778342091464,2.0730668193511386e-26,1.848768832638622e-31,1.935705876248477e-30,1.3772352813609509e-36,0.0,0.0,2.908738526723161e-20,4.1658585659336683e-35,1.3581922005221164e-44,2.1390426769056116e-46,6.358012926967392e-57,6.584373738749317e-66,2.913532326227366e-47,8.758179276187912e-37,4.190127126408859e-34,1.0663627897074397e-46,6.136298768744821e-65,7.508217278938143e-64,4.050409086730477e-37,1.2021272769600763e-55,1.0256269685900042e-28,1.6840118130916853e-72,2.7504569708735766e-49,3.611357056034651e-57,1.1075844927964526e-55,3.6782250677678506e-70,1.990661141540402e-76,1.1458359017127395e-78,3.443766254211365e-61,6.088936127911188e-76,4.595575869653694e-60,7.430573647609593e-100,3.76,0.0,0.658680183040346,0.9999999999968506,1.8403245857591833e-40,3.3294968136223895e-46,3.665627835540966e-17,3.665627835540966e-17,1.030957247334125e-36,1.7844104957969423e-42,3.149319274806686e-12,7.298937458844255e-40,3.1996994962327265e-42,2.90874059958197e-20,4.492252640632238e-31,1.386505974940336e-40,2.3354028282447955e-31,1.0451136243501565e-19,9.406535003618687e-39,1.9357057507471393e-30,5.2532149012767545e-36,1.7410004396897365e-40,3.8294120001869544e-37,5.3158852550995494e-33,1.8784843126730648e-62,2.1863735565172242e-52,1.0256269775682504e-28,9.78221987492943e-72,4.190127126412293e-34,1.1581617581091245e-30,2.1065554616486326e-50,4.11675833903716e-63,2.722183265253668e-61,6.052662695737395e-48,9.217998461538074e-59,2.1148402158294098e-82,6.326163191457106e-87,4.967987430626735e-91,2.238006637099006e-77,3.108025625802404e-62,6.8001100558117465e-87
1.738561933869686e-16,0.45450778342091464,4.146360638967777e-26,3.6977408069904797e-31,7.743453674397044e-30,5.509391801909011e-36,0.0,0.0,5.817792706058997e-20,1.6664790461728168e-34,1.086656930160641e-43,1.7113966130508526e-45,5.086894689147271e-56,5.267999080427213e-65,1.1655077709093919e-46,3.5035568058009195e-36,1.6761872603262023e-33,8.53171228432493e-46,4.909709733920874e-64,6.007144147409812e-63,1.6202954960184215e-36,9.61793135361415e-55,2.0513652193870445e-28,5.389892628007796e-71,2.2005745040819113e-48,2.889453261053019e-56,8.861796008734869e-55,5.886017386895311e-69,6.371362558835923e-75,3.667392611588848e-77,5.510586552263532e-60,1.610689654068962e-74,7.353990065729474e-59,4.76464393131613e-98,3.76,0.0,0.658680183040346,0.9999999999937009,1.472399461662249e-39,2.66385036323727e-45,7.331653460320731e-17,7.331653460320731e-17,4.1241645848760394e-36,7.138222893044111e-42,6.298979299017526e-12,2.919812597620731e-39,1.2799844298027884e-41,5.817796851587524e-20,1.7970473011899386e-30,1.0917715724979318e-39,9.342371604355953e-31,2.0903406630538196e-19,3.762920229343447e-38,7.743453173086778e-30,2.1014569786280018e-35,6.9645692131896544e-40,1.5318894664137927e-36,2.1265271602506224e-32,2.9600292176845484e-61,1.74926492460154e-51,2.0513652553029514e-28,3.081335530095833e-70,1.6761872603289487e-33,4.633024069516966e-30,1.6854043852148753e-49,6.587770671166625e-62,4.3561254227857766e-60,4.842589989537567e-47,1.4750298194394407e-57,1.3319913028719578e-80,3.9844117888885023e-85,3.1289910304394347e-89,7.049593633428385e-76,4.889292735279884e-61,4.2829181070439105e-85
3.4772181958785866e-16,0.45450778342091464,8.292954379658689e-26,7.3956923031770765e-31,3.097507507599113e-29,2.203848249347078e-35,0.0,0.0,1.1635901064828035e-19,6.666187433995571e-34,8.693668140769685e-43,1.3691822673282746e-44,4.0697111633806585e-55,4.214599230014654e-64,4.662220712350317e-46,1.4014797267589952e-35,6.705021869984591e-33,6.82569376542609e-45,3.9282816261144616e-63,4.805943449352305e-62,6.481445716116358e-36,7.69471034314105e-54,4.102841668423496e-28,1.9984010378852753e-69,1.7605431780223724e-47,2.3117118663298785e-55,7.089884856971954e-54,9.418320283096689e-68,2.362300651014015e-73,1.3597537220156284e-75,8.817386930002358e-59,4.613665004865567e-73,1.1767239112462457e-57,3.879662041293274e-96,3.76,0.0,0.6586801830403459,0.9999999999874016,1.1779754893509942e-38,2.1311814607629119e-44,1.4663704709880262e-16,1.4663704709880262e-16,1.6497329354967632e-35,2.855405339654074e-41,1.2598296315204022e-11,1.1679725615819115e-38,5.120149778805805e-41,1.1635909354453835e-19,7.188481701242433e-30,8.664431204182852e-39,3.737100705129602e-30,4.180794740344984e-19,1.5052293380264855e-37,3.0975073076556274e-29,8.406169959151247e-35,2.7859415826068265e-39,6.127807204733044e-36,8.50645476511077e-32,4.69960498752833e-60,1.39947837485444e-50,4.10284181209297e-28,9.781901911302717e-69,6.705021870006564e-33,1.8532850359764614e-29,1.3483875173198293e-48,1.054119899881823e-60,6.970303894406563e-59,3.874255930604693e-46,2.3601677680209823e-56,8.455912804351542e-79,2.5294337942755804e-83,1.9863850002669868e-87,2.237942693479781e-74,7.756022248542223e-60,2.718935325702818e-83
6.954530719896389e-16,0.4545077834209147,1.6586166266871085e-25,1.4791625485570572e-30,1.2390282106341067e-28,8.815587178528491e-35,0.0,0.0,2.3272117782755595e-19,2.666529224463073e-33,6.955099594371382e-42,1.0953717810009534e-43,3.255849757937526e-54,3.3717592431638015e-63,1.8649261642551844e-45,5.606032784687976e-35,2.6820633142534804e-32,5.460684485379171e-44,3.143223704704068e-62,3.844845997745878e-61,2.592631033794097e-35,6.155914359422068e-53,8.205794356265901e-28,6.4225000553642455e-68,1.4084679721572976e-46,1.8494327213285832e-54,5.672087104807926e-53,1.5069883016845323e-66,7.592007848269899e-72,4.370002998715065e-74,1.4108177798732953e-57,1.389877282214605e-71,1.88282666069132e-56,2.510287010428267e-94,3.76,0.0,0.6586801830403458,0.999999999974803,9.424027597867652e-38,1.7049856374945984e-43,2.9327807208999315e-16,2.9327807208999315e-16,6.599065787856534e-35,1.142185369825242e-40,2.5196918218647962e-11,4.671985277286017e-38,2.0481045558281904e-40,2.3272134355607263e-19,2.8754511777902e-29,6.903646697758247e-38,1.4948706950288046e-29,8.361702894462667e-19,6.0210398350981926e-37,1.2390281311261183e-28,3.362536390786958e-34,1.1143997348390875e-38,2.4511727486141695e-35,3.4026511283884987e-31,7.4902124693622225e-59,1.1196092744542845e-49,8.20579493095547e-28,3.11766814912394e-67,2.682063314271059e-32,7.41329094747879e-29,1.0787356171921329e-47,1.6866531160737743e-59,1.1152881915481863e-57,3.0994783155914306e-45,3.776364467637247e-55,5.38975633180702e-77,1.6122483414642235e-81,1.266111829955069e-85,7.132730107828431e-73,1.2356161391807842e-58,1.733035715103101e-81
1.3909155767931993e-15,0.4545077834209147,3.3172687664618256e-25,2.9583612611149005e-30,4.9561632547952475e-28,3.5262826045830006e-34,0.0,0.0,4.654455122016859e-19,1.0666225400853342e-32,5.564145705166546e-41,8.763077728973795e-43,2.6047163942063456e-53,2.697439131812597e-62,7.459780039502772e-45,2.2424357830040846e-34,1.0728362386922818e-31,4.368599209235994e-43,2.515446911343114e-61,3.075913267201376e-60,1.0370629630810516e-34,4.924789885333748e-52,1.64116988910288e-27,2.055516695124091e-66,1.126787748110431e-45,1.4795771068678865e-53,4.5377413626641725e-52,2.411232436727064e-65,2.429816856970875e-70,1.3986164348826402e-72,2.2573371266858815e-56,4.309207331450072e-70,3.0125773781857848e-55,1.6310724332808107e-92,3.76,0.0,0.6586801830403455,0.9999999999496058,7.539311547915322e-37,1.3640046973404889e-42,5.865601220723741e-16,5.865601220723741e-16,2.6396529968648804e-34,4.568787924142995e-40,5.0394113509913055e-11,1.8688131046344898e-37,8.192525365816475e-40,4.654458433959731e-19,1.150192168243059e-28,5.511757699310728e-37,5.979543604675326e-29,1.6723519200839443e-18,2.4084404214424325e-36,4.956162940528362e-28,1.3450282354464535e-33,4.457647718759625e-38,9.804790712927098e-35,1.3610742929795844e-30,1.1961014650180469e-57,8.956980492005355e-49,1.6411701189810336e-27,9.956472471020652e-66,1.0728362387063454e-31,2.965346527613476e-28,8.629987336143375e-47,2.6986940069601297e-58,1.784490489882397e-56,2.4796120709937104e-44,6.042259949344997e-54,3.442394823253764e-75,1.0297302262926317e-79,8.086556467267213e-84,2.2778831792036886e-71,1.972709818948095e-57,1.1068762318759873e-79
2.7818405864003198e-15,0.4545077834209148,6.634612095340306e-25,5.9168069911153555e-30,1.982475381711647e-27,1.4105297057988883e-33,0.0,0.0,9.308941810122624e-19,4.2665118612825904e-32,4.45134296991417e-40,7.01050295348216e-42,2.083794561069702e-52,2.1579636695575453e-61,2.9839267909062893e-44,8.969787617640943e-34,4.291366777982611e-31,3.494899745540523e-42,2.013710444244841e-60,2.4607451585992328e-59,4.1482729515449326e-34,3.939855208424769e-51,3.2823504596867646e-27,6.577749896080843e-65,9.014355439743515e-45,1.1836830803336103e-52,3.630221745928947e-51,3.8580304685789176e-64,7.775527988324341e-69,4.4756382363675194e-71,3.611762287053289e-55,1.356801723907332e-68,4.8201675753738994e-54,1.075093819437339e-90,3.76,0.0,0.6586801830403449,0.9999999998992117,6.031485018743941e-36,1.0912102321734913e-41,1.1731242220371355e-15,1.1731242220371355e-15,1.0558664329618157e-33,1.827524439867865e-39,1.0078831003069939e-10,7.475290305020927e-37,3.2770458574041426e-39,9.308948423431027e-19,4.600792047843843e-28,4.4049422099974193e-36,2.3918296052881013e-28,3.3447151806158672e-18,9.633810585487171e-36,1.98247525901891e-27,5.380140280847672e-33,1.783070903741779e-37,3.921936216266284e-34,5.444324831546805e-30,1.9118962678267268e-56,7.165626907106759e-48,3.2823513792039525e-27,3.18286057051223e-64,4.29136677809512e-31,1.1861446309077292e-27,6.904030802860744e-46,4.3179496260619327e-57,2.8552010141988836e-55,1.9837014077769943e-43,9.667677260764442e-53,2.2008768460034237e-73,6.58352470770157e-78,5.1700971228358406e-82,7.28187850271199e-70,3.1529215199825146e-56,7.076754408973349e-78
4.17276559600744e-15,0.4545077834209148,9.951994473547925e-25,8.875301026568823e-30,4.212766482959726e-27,2.99739404677106e-33,0.0,0.0,1.396342849885155e-18,9.066351268612999e-32,1.2728078188771697e-39,2.004568606962828e-41,5.958374116154547e-52,6.170436046824186e-61,6.340853325964245e-44,1.906082553157295e-33,9.119168039522143e-31,9.993243597882819e-42,5.760243454795342e-60,7.036203817629183e-59,8.815093209069413e-34,1.1265540526100163e-50,4.923530693902025e-27,2.9079617075725315e-64,2.577546180868197e-44,3.5140873493273264e-52,1.0774749295151571e-50,1.4708800882708988e-63,3.4374872813272466e-68,1.9786372752208404e-70,1.3293702372382875e-54,6.3478031974446e-68,1.8376927372265787e-53,5.475399417204547e-90,3.76,0.0,0.6586801830403444,0.9999999998488176,1.7246303742433293e-35,3.120184011374606e-41,1.7596883220018966e-15,1.7596883220018966e-15,2.2437193265132194e-33,3.8834952074622304e-39,1.5118231249048918e-10,1.5885015463479618e-36,6.963762031367307e-39,1.3963438405575612e-18,9.776697689066651e-28,1.2592103378302128e-35,5.0826455116236475e-28,5.017078440404356e-18,2.0471877971735445e-35,4.212766226665051e-27,1.143281516200779e-32,3.789035974384758e-37,8.334126902266356e-34,1.1569207527624528e-29,7.035515262334896e-56,2.0489245651844404e-47,4.923532647878816e-27,1.4530748220336824e-63,9.119168039843846e-31,2.520561091963376e-27,1.9741243106573983e-45,1.6462217749767517e-56,1.0885463654669526e-54,5.672252434573257e-43,3.5583968500487814e-52,1.2091407985165253e-72,3.6169256810206235e-77,2.8404022073399603e-81,3.32399536611875e-69,1.1602051326092467e-55,3.887901541425304e-77
6.954615615221682e-15,0.4545077834209149,1.6586915427280455e-24,1.4792482323833313e-29,1.1647076846598067e-26,8.28702413233817e-33,0.0,0.0,2.3272401878802065e-18,2.506583042951767e-31,5.849362037578372e-39,9.212266743155606e-41,2.7382729111278174e-51,2.835707098987562e-60,1.7530615278277943e-43,5.2697639706767894e-33,2.5211853431539957e-30,4.592530670805799e-41,2.650401389033978e-59,3.233583371395694e-58,2.437117480036075e-33,5.177232731884712e-50,8.205889816858598e-27,4.689628961448574e-63,1.1845465199975632e-43,1.6461087917108152e-51,5.046553108628624e-50,1.2095778514780842e-62,5.543589961508871e-67,3.190921983230271e-69,1.0228305319119458e-53,8.799713309894128e-67,1.511205440364782e-52,1.8251399495545517e-88,3.76,0.0,0.6586801830403431,0.9999999997480303,7.925774255529785e-35,1.4339231476221338e-40,2.9328165219314167e-15,2.9328165219314167e-15,6.203231439653403e-33,1.0736737091620413e-38,2.5196954117206093e-10,4.391745690480155e-36,1.925298576885256e-38,2.3272418340557944e-18,2.7029731881594926e-27,5.785125954966902e-35,1.4052039959517318e-27,8.3618049570076e-18,5.659880110589758e-35,1.1647076169582995e-26,3.160841613210072e-32,1.0475616292739188e-36,2.3041442349560563e-33,3.198550138362001e-29,5.4115306616732854e-55,9.416112479748334e-47,8.205895219036327e-27,1.8921213737673217e-62,2.5211853433018393e-30,6.96861987648942e-27,9.072357638539816e-45,1.3537516352042345e-55,8.951472887337271e-54,2.606784445672349e-42,2.7378981461666813e-51,2.696705094965917e-71,8.066703132163859e-76,6.3348518751684905e-80,4.325647841677791e-68,8.92373975299588e-55,8.671052981800685e-76
9.458280632514499e-15,0.454507783420915,2.2558470454996824e-24,2.0118101574430112e-29,2.074000361662894e-26,1.4756859527699384e-32,0.0,0.0,3.1650477922770985e-18,4.463484029319164e-31,1.3166862438361307e-38,2.0736728990404956e-40,6.163854200601108e-51,6.383150463565165e-60,3.1216842816546177e-43,9.383891693699869e-33,4.4894864077662055e-30,1.0337745091463316e-40,5.970244178342431e-59,7.27876754649706e-58,4.33978637943852e-33,1.1653905086427405e-49,1.1160011940704945e-26,1.7391523815500077e-62,2.666403780162205e-43,3.798611943428037e-51,1.1643744824124651e-49,3.5278157894989275e-62,2.0558447669823696e-66,1.1833559671461033e-68,2.8169168323761264e-53,3.0122829269757835e-66,4.407499505867099e-52,8.600099263065825e-88,3.76,0.0,0.658680183040342,0.9999999996573224,1.7840848059613524e-34,3.227748381748309e-40,3.9886319018679815e-15,3.9886319018679815e-15,1.1046121259283508e-32,1.9118957135424817e-38,3.426774199786791e-10,7.820401716140507e-36,3.428412881727523e-38,3.1650500258369253e-18,4.813196837571194e-27,1.3021026954733932e-34,2.5022532584684527e-27,1.1372058819548468e-17,1.007857459139203e-34,2.0740002448325477e-26,5.628525262050056e-32,1.8654018685909517e-36,4.1030002854287766e-33,5.695673000076441e-29,1.4902333782176363e-54,2.1195586293277433e-46,1.1160021560386535e-26,6.188747505061654e-62,4.489486408098999e-30,1.2409053512502166e-26,2.0421797093933004e-44,3.9482786579017256e-55,2.6107283192082787e-53,5.867919036942656e-42,7.540350655127749e-51,1.0183931581547663e-70,3.046337837139036e-75,2.3923157983884604e-79,1.4140626993617825e-67,2.457416669063021e-54,3.2745668241172025e-75
1.1961945649807316e-14,0.454507783420915,2.853015903039592e-24,2.544388603970332e-29,3.2375448423578755e-26,2.3035857933940465e-32,0.0,0.0,4.002855396887113e-18,6.9675637468375195e-31,2.488623576152621e-38,3.919377666714559e-40,1.165014129636239e-50,1.206457161357761e-59,4.8729939644599574e-43,1.464838974519708e-32,7.008153831211997e-30,1.953901595573649e-40,1.1292217004705276e-58,1.3757348964387016e-57,6.774469908488374e-33,2.20266464823314e-49,1.4114132914180796e-26,4.549415519207868e-62,5.039678456156918e-43,7.314080851369233e-51,2.2416949263248836e-49,8.072377296793581e-62,5.377844855386192e-66,3.09551815452088e-68,6.344541431436054e-53,8.12881953822449e-66,1.008522591718093e-51,2.5499684765847625e-87,3.76,0.0,0.6586801830403409,0.9999999995666152,3.3720375917654714e-34,6.100656680250784e-40,5.044447281804547e-15,5.044447281804547e-15,1.7243153931428647e-32,2.984497077822932e-38,4.3338463511663606e-10,1.220776101102249e-35,5.351841787232303e-38,4.002858215112341e-18,7.51347049586391e-27,2.460905134515649e-34,3.9060538706741094e-27,1.438231267954681e-17,1.5732801910351802e-34,3.237544665852433e-26,8.786210072443854e-32,2.9119259807412124e-36,6.404843325254872e-33,8.891028660530316e-29,3.3562512322786424e-54,4.00610517906001e-46,1.4114147930642177e-26,1.638696245547928e-61,7.008153831841001e-30,1.9370713474932626e-26,3.859853916885642e-44,9.034438277691507e-55,5.973842858998422e-53,1.1090854012215995e-41,1.6983266751599046e-50,3.134657613497171e-70,9.37675711237136e-75,7.363650304039541e-79,3.744293028764355e-67,5.534487436544107e-54,1.0079256479780564e-74
1.4465610667100132e-14,0.45450778342091513,3.45019737557366e-24,3.0769826570989474e-29,4.641257098454753e-26,3.3023838064201577e-32,0.0,0.0,4.840663001698444e-18,9.988511771585714e-31,4.159640834539368e-38,6.5510918387637225e-40,1.9472853981362805e-50,2.0165474457636385e-59,6.98579186230356e-43,2.0999534074326942e-32,1.0046700612539386e-29,3.26587281695284e-40,1.8887510940699047e-58,2.2994891608250507e-57,9.711697643531134e-33,3.681671164337204e-49,1.7068252801010183e-26,1.0486953931018673e-61,8.423633231601433e-43,1.2435879612534612e-50,3.811066596380211e-49,1.5963824030204354e-61,1.2396584841084148e-65,7.135544898999674e-68,1.2194046755678239e-52,1.8155597818522252e-65,1.994427235080627e-51,6.933823475068384e-87,3.76,0.0,0.6586801830403398,0.9999999994759087,5.6362341814525675e-34,1.0197018509765409e-39,6.10026266174111e-15,6.10026266174111e-15,2.471931754391046e-32,4.278494580045364e-38,5.240912233534608e-10,1.7500717106289969e-35,7.672310407524288e-38,4.840666402020846e-18,1.0771108917290661e-26,4.113136050524783e-34,5.5996136444826896e-27,1.7392566537143472e-17,2.255412091158582e-34,4.6412568534401304e-26,1.2595674103587369e-31,4.17446772863656e-36,9.181810881856542e-33,1.2745939193322109e-28,6.450366228378673e-54,6.696054342457493e-46,1.7068274328202067e-26,3.580227755412891e-61,1.0046700613590742e-29,2.776933288819737e-26,6.451600826600937e-44,1.7866263460593062e-54,1.1813671565386162e-52,1.8538104460386808e-41,3.264163994131063e-50,7.706647495386192e-70,2.305303010700405e-74,1.810375064199791e-78,8.178643466289455e-67,1.0636701146663926e-53,2.4780147105067797e-74
1.9472940701685766e-14,0.4545077834209153,4.6445890889045945e-24,4.142206354859959e-29,7.996379810522629e-26,5.689720234141048e-32,0.0,0.0,6.516278211780207e-18,1.7209116509641243e-30,8.880360843053464e-38,1.3985834693083153e-39,4.157261068988979e-50,4.305098480459681e-59,1.2035754463233082e-42,3.6179898395677764e-32,1.7309369505019228e-29,6.972266538633031e-40,4.0370767097161544e-58,4.9091480875961645e-57,1.6732195951852362e-32,7.859949654514142e-49,2.2976490096592787e-26,3.838522072057425e-61,1.79835003637047e-42,2.7496454577118564e-50,8.424688131640631e-49,4.465430542941588e-61,4.5375019275620335e-65,2.61181197430639e-67,3.1533463388825847e-52,5.917086825321255e-65,5.578767398903553e-51,3.516043340271938e-86,3.76,0.0,0.6586801830403377,0.9999999992944969,1.203271997076697e-33,2.1769476653898378e-39,8.211893421614229e-15,8.211893421614229e-15,4.2588677929537084e-32,7.371379386545262e-38,7.055029702028908e-10,3.015182603328759e-35,1.3218714762354435e-37,6.516282770440156e-18,1.8557445844701476e-26,8.780645276836266e-34,9.647523639674197e-27,2.34130742468598e-17,3.885828996621812e-34,7.996379411601813e-26,2.1700972688411726e-31,7.192180831592397e-36,1.5819258717072157e-32,2.1959863005804928e-28,1.6679674875232518e-53,1.42953156842322e-45,2.297652718558869e-26,1.1034357351797549e-60,1.7309369507263752e-29,4.784353122592819e-26,1.3773435102172448e-43,4.997511948698391e-54,3.304471445766601e-52,3.957746107611922e-41,8.441149001807969e-50,2.790222410361056e-69,8.346440368598459e-74,6.554535945264747e-78,2.51847772163599e-66,2.7504997873183516e-53,8.971750938245579e-74
2.44802707362714e-14,0.4545077834209154,5.8390274323895476e-24,5.207487743704032e-29,1.2239260373684283e-25,8.708795809634519e-32,0.0,0.0,8.191893422606123e-18,2.634027691307112e-30,1.6147974308330968e-37,2.5431721230157577e-39,7.55957684160308e-50,7.828352990340509e-59,1.842192338924085e-42,5.537694611130014e-32,2.649372411870569e-29,1.2678309645175581e-39,7.349337282276475e-58,8.926753788425524e-57,2.5610302215456726e-32,1.429246671567571e-48,2.888472337549105e-26,1.030422650595028e-60,3.270104741013379e-42,5.1515274718248565e-50,1.578103712818184e-48,9.998965364707495e-61,1.2180587327964403e-64,7.01121549701202e-67,6.678020247594266e-52,1.5059768964674016e-64,1.2491788964401698e-50,1.1421375530292327e-85,3.76,0.0,0.6586801830403356,0.9999999991130875,2.188019793695488e-33,3.958543537387444e-39,1.0323524181487345e-14,1.0323524181487345e-14,6.518622266809092e-32,1.1282634363211214e-37,8.86912399806465e-10,4.615038894898708e-35,2.0232810255340898e-37,8.191899130110398e-18,2.840402974035288e-26,1.5966131055806392e-33,1.4766501441283198e-26,2.943358194769853e-17,5.947650464736262e-34,1.2239259797712666e-25,3.3215512510674956e-31,1.100839706581253e-35,2.4212960121319115e-32,3.361177001062044e-28,3.5322371374795654e-53,2.5994483192694582e-45,2.888478014390294e-26,2.6785404318746947e-60,2.649372412278712e-29,7.322931621799593e-26,2.5045499737980296e-43,1.1190261987286651e-53,7.399218252889842e-52,7.196846714698019e-41,1.7876521723282983e-49,7.65386030258813e-69,2.289512195955395e-73,1.7979752064332554e-77,6.110193870434348e-66,5.824728166093415e-53,2.4610413918984017e-73
