Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37)
3.5407127216676644e-07,0.933650278035777,0.00034224232704070575,4.1738610016385054e-05,0.00013488263176790615,0.0006455346836845531,0.0,0.0,6.746523960092685e-05,1.1408138208663753e-07,1.4588457735293753e-05,1.052472600798939e-06,1.8441868988428436e-07,1.784252432276251e-13,3.4488316764910473e-10,1.565550625717795e-07,4.211984837284168e-05,5.381226009867399e-06,1.2957928376217442e-08,4.698500404361907e-08,0.00019880309637203725,4.827515687616322e-09,1.7242072711424626e-08,8.113641369754521e-10,1.7208421496910308e-09,1.005939253761242e-05,6.986068880389536e-07,4.985479739711633e-07,9.669839509837338e-11,2.397559356477755e-11,3.726207125260987e-09,8.942497944589981e-11,3.528301399693808e-08,5.270499574406698e-09,3.76,0.0,0.36170344053564085,0.9961390468773289,0.00011246583880373188,4.0575531029041656e-06,0.2151999601990605,0.21577463779978048,7.912612668225952e-07,4.316954817778586e-09,0.0035915633551583466,3.87930222934305e-05,3.70342768844577e-05,2.3792037828431355e-05,1.582535080854374e-06,0.0003017506948637462,0.0006633828887752616,0.013431972406280968,3.260643138982174e-05,4.1590200863184904e-05,1.123500450491919e-06,4.292263617904871e-08,5.163854529475505e-07,3.9365269527381485e-07,3.505213729988684e-07,1.1780399263217295e-07,3.834537839951388e-06,2.6589707262081762e-08,4.257202564750255e-05,3.0573624867790116e-10,2.443650746212302e-05,6.74769126740916e-09,3.680577887633331e-10,3.4318783654409403e-06,1.7244719656381953e-10,4.3468262659734625e-12,2.0425350617134157e-16,2.3906161633322705e-14,2.604134999576585e-13,4.2576530749123814e-10,4.654364115708543e-17,6.0783141374467905e-09,6.906139825137794e-14,2.95191684786558e-11,7.287287421432536e-14,1.709967663164155e-09,3.4785664055381724e-08,2.8693277967325296e-09,3.5911384680214534e-11,5.810342706669596e-09,3.111888332557492e-08,5.120480290945304e-13,2.4547439993767886e-11,0.00015144090760429277,4.899612068961296e-15,1.5410931263652328e-07,1.895799407546072e-12,1.492693433924104e-06,3.915146059385845e-06
3.631459114628698e-07,0.9344013985458768,0.00035460518509675235,4.426314127263667e-05,0.00014147208184836694,0.0006823044875808281,0.0,0.0,6.879407541649317e-05,1.193874237447877e-07,1.631280940389882e-05,1.1654100017739497e-06,1.9737227553796052e-07,2.077832264455594e-13,3.857920579531513e-10,1.6945502068523888e-07,4.444861607327951e-05,5.9013585169320384e-06,1.4798373818460433e-08,5.2702130294165165e-08,0.00020898293608933533,5.126521200045677e-09,1.837521742448583e-08,9.116833186946808e-10,1.8193290904404547e-09,1.1170805936126399e-05,7.166257940371951e-07,5.290024570398829e-07,1.1016109667773758e-10,2.6748172850686093e-11,4.0337259165049286e-09,9.670848001082457e-11,3.6767524620395104e-08,5.573527312782763e-09,3.76,0.0,0.35724007488302584,0.9961236443107031,0.00012178016759747328,4.3467476639349965e-06,0.21945104173811422,0.22006204592405212,8.069336118506493e-07,4.402796688320837e-09,0.0035915079213049107,4.175149782238136e-05,4.0740228862292385e-05,2.437728000675636e-05,1.6182370649939741e-06,0.0003171446314981258,0.0006974692065937995,0.01369399664357015,3.508249062267085e-05,4.379871229607671e-05,1.1662385973438463e-06,4.5050669455109566e-08,5.426369812096458e-07,4.035835497954166e-07,3.917631722206284e-07,1.305369055344961e-07,4.222905738052918e-06,3.003013286206184e-08,4.4817960464721077e-05,3.1302873548219574e-10,2.6449173893726913e-05,7.603380088003663e-09,3.9953590888926335e-10,3.7297598709008083e-06,1.8730909056214716e-10,4.908493797978627e-12,2.305934326322519e-16,2.854326530395272e-14,3.003451539823527e-13,4.578129244169383e-10,5.2537181855068987e-17,6.57426842042076e-09,7.486487357423673e-14,3.02436074350191e-11,7.883942597705461e-14,1.8593146505016107e-09,3.6542831993681886e-08,3.0935867820057037e-09,3.847079368541469e-11,6.233966162785093e-09,3.4758202795633596e-08,5.701927529674893e-13,2.653067959574957e-11,0.00015779479647839013,5.268298239916267e-15,1.601750879189724e-07,1.969108780378738e-12,1.5978213100372108e-06,4.07891306772717e-06
3.7222055075897314e-07,0.9351437042220523,0.00036705592005176224,4.688109509034512e-05,0.00014816649421528936,0.0007200565152301293,0.0,0.0,7.010905379248246e-05,1.2477838468156297e-07,1.819180476839676e-05,1.2874515050693317e-06,2.1125203163577515e-07,2.4114916838540047e-13,4.305687452385131e-10,1.8307931702900458e-07,4.684611641331683e-05,6.455550303559642e-06,1.684999736189042e-08,5.895153287451872e-08,0.00021942329247892078,5.435354222038173e-09,1.956072257958416e-08,1.0217199123925702e-09,1.9209071945432074e-09,1.2375363162158629e-05,7.345695711974088e-07,5.606448057025494e-07,1.251107232858009e-10,2.9763547081715345e-11,4.357154757099386e-09,1.0438746192061744e-10,3.8280897298128586e-08,5.884972967679071e-09,3.76,0.0,0.35282981452140777,0.9961075980835907,0.0001315835868593819,4.648140339755823e-06,0.2236483719452624,0.22429721482008463,8.224078174928104e-07,4.48755353586745e-09,0.0035914501694685437,4.483843336555183e-05,4.469560475369088e-05,2.4956192545219792e-05,1.6534628650692079e-06,0.00033288551528664283,0.0007323197146332309,0.013952631869717614,3.766881337352389e-05,4.6072001547253416e-05,1.2097374141323858e-06,4.722902402887857e-08,5.694855411143977e-07,4.1342294837726636e-07,4.365512341650874e-07,1.442515819564816e-07,4.643673374770968e-06,3.3801984932031495e-08,4.7119156579609115e-05,3.2023096085438464e-10,2.8574249698018465e-05,8.542534487533155e-09,4.3318962956208607e-10,4.043639286688348e-06,2.0295655615053513e-10,5.524035356150228e-12,2.594544204167385e-16,3.3954979238422306e-14,3.4514878943229215e-13,4.913616803091267e-10,5.910349270682541e-17,7.09765111462804e-09,8.099916749911468e-14,3.096032362657899e-11,8.513665320585841e-14,2.017543179007456e-09,3.833979019285157e-08,3.330128308287637e-09,4.113852394749165e-11,6.687274881981092e-09,3.8786702637778764e-08,6.343447698480495e-13,2.8620488550756246e-11,0.00016422318495662599,5.654829811044642e-15,1.662460080186221e-07,2.0423877436966964e-12,1.7070103276471294e-06,4.247786761306079e-06
3.812951900550765e-07,0.9358773027792667,0.000379590429316028,4.959361974061135e-05,0.00015496183382571218,0.0007587816519414824,0.0,0.0,7.141056168696895e-05,1.3025200730292335e-07,2.0234760344636438e-05,1.4190944930469548e-06,2.261266256590185e-07,2.7895559614700103e-13,4.794793395475881e-10,1.9744894097037845e-07,4.93125442204932e-05,7.044905782147241e-06,1.913165126729959e-08,6.576797763374664e-08,0.00023012545078275333,5.754072180268298e-09,2.0800016879209184e-08,1.1421468925375333e-09,2.025592592390715e-09,1.3678471562456786e-05,7.524380800667982e-07,5.934975006527863e-07,1.4167010694075586e-10,3.303634967718013e-11,4.696835736606919e-09,1.1247212989239201e-10,3.9822910182940796e-08,6.204799880383518e-09,3.76,0.0,0.34847202774296865,0.9960908912254449,0.00014188631713208416,4.9618612031867e-06,0.22779254985787079,0.22848077980246667,8.376860922013196e-07,4.571237458472311e-09,0.0035913900384604873,4.805442823581249e-05,4.8908398247584324e-05,2.5528564722406882e-05,1.6882038512327412e-06,0.000348968871095272,0.0007679220833469924,0.014207925658156005,4.036622712168409e-05,4.841084447743626e-05,1.2539857133079997e-06,4.945791796279788e-08,5.969211785989402e-07,4.231676941634864e-07,4.850727810399429e-07,1.5899181716503463e-07,5.098900881297308e-06,3.792577957438679e-08,4.947508981939322e-05,3.273405656986071e-10,3.081507618278094e-05,9.570863478052307e-09,4.691340593677727e-10,4.373765227564058e-06,2.1940073321295816e-10,6.196747523564279e-12,2.909903274609205e-16,4.0249647435690806e-14,3.95269519300154e-13,5.264381727972806e-10,6.627746268369624e-17,7.649231763963498e-09,8.747394869027295e-14,3.1669108390360006e-11,9.177381207631323e-14,2.184938207456305e-09,4.017589972794964e-08,3.5793364056336028e-09,4.391585823929541e-11,7.172510357342011e-09,4.3240522179695905e-08,7.050454928032685e-13,3.081957399297942e-11,0.0001707241856915054,6.059679597241105e-15,1.72315904715276e-07,2.115561737604754e-12,1.8202621194134578e-06,4.421782230834404e-06
3.9036982935117984e-07,0.936602300628431,0.0003922047329232698,5.2401802146127796e-05,0.00016185409298198668,0.0007984705146643373,0.0,0.0,7.269898261597202e-05,1.3580608209134792e-07,2.245124653639753e-05,1.5608500830823499e-06,2.420675685787287e-07,3.2166865583105126e-13,5.328005097574414e-10,2.1258465591602766e-07,5.184807169147999e-05,7.670516376938177e-06,2.166341252421843e-08,7.318750192930348e-08,0.0002410907431662,6.082732892136915e-09,2.2094528725274478e-08,1.2736635628999418e-09,2.1334004786477352e-09,1.5085704468240704e-05,7.702311631929937e-07,6.275828445979118e-07,1.5996883826632714e-10,3.658169254714901e-11,5.053107578135875e-09,1.2097248547895756e-10,4.1393303454351774e-08,6.532966355149389e-09,3.76,0.0,0.34416609095678585,0.9960735067786631,0.00015269832342940454,5.288032731272202e-06,0.2318841669714871,0.2326133688146403,8.527706166174353e-07,4.653860401802696e-09,0.003591327467136377,5.139994179680575e-05,5.3386446656043884e-05,2.6094196571776144e-05,1.7224519195371036e-06,0.00036539013387596505,0.0008042637045081793,0.014459925161318216,4.317544198506015e-05,5.081602330409249e-05,1.298971872268454e-06,5.1737594683759544e-08,6.249337177895095e-07,4.3281476453996846e-07,5.375173356527536e-07,1.7480155860476423e-07,5.590724609039398e-06,4.242246849780023e-08,5.1885220022809503e-05,3.3435532967779015e-10,3.3174995212022036e-05,1.0694291653176072e-08,5.074877875940021e-10,4.720367468030483e-06,2.3665180677254003e-10,6.929992638090165e-12,3.253580595143403e-16,4.754759603081316e-14,4.5117953986710146e-13,5.630684293148291e-10,7.409466843588134e-17,8.229770312329462e-09,9.429877973071398e-14,3.2369766230292706e-11,9.876003969438637e-14,2.361785183109653e-09,4.2050507165598676e-08,3.841596574770061e-09,4.6804034099588305e-11,7.692055121756693e-09,4.815842800000352e-08,7.82874751620068e-13,3.313058902093055e-11,0.00017729603649991728,6.483336190532464e-15,1.7837880523231802e-07,2.1885588065011225e-12,1.9375743011664116e-06,4.600909411283105e-06
3.994444686472832e-07,0.9373188028875235,0.00040489496332965383,5.530666654926233e-05,0.00016883929176947753,0.0008391134762434198,0.0,0.0,7.397469684804416e-05,1.4143844919350472e-07,2.4851081317341264e-05,1.7132429515932308e-06,2.59149163302683e-07,3.697895609469181e-13,5.908194695663321e-10,2.2850696721333725e-07,5.445284820797354e-05,8.333459415220094e-06,2.446663149822489e-08,8.12474122621171e-08,0.00025232054492636645,6.421394563976969e-09,2.3445684001646604e-08,1.4169955246789664e-09,2.244345108207664e-09,1.660279934599199e-05,7.879486462218786e-07,6.629229462799748e-07,1.801434384335929e-10,4.041516535309096e-11,5.426305683840507e-09,1.298983102934066e-10,4.2991780973821036e-08,6.869425613313841e-09,3.76,0.0,0.3399113885684388,0.9960554278118939,0.00016402931160681167,5.626769912802509e-06,0.23592380735780055,0.23669560251866953,8.676635440063503e-07,4.735434161518314e-09,0.0035912623944442286,5.48752966534135e-05,5.813741929416037e-05,2.6652898079284183e-05,1.756199447407559e-06,0.00038214465367797753,0.0008413317078908206,0.014708677114825963,4.609705254239149e-05,5.328832525129945e-05,1.3446838578277238e-06,5.406832245255843e-08,6.535127756971123e-07,4.42361297164776e-07,5.940764100572222e-07,1.9172483289473226e-07,6.121356547795971e-06,4.7313406330533947e-08,5.434899210958494e-05,3.4127316022995235e-10,3.56573473101085e-05,1.1918958848305618e-08,5.483728397217639e-10,5.083656997805541e-06,2.5471901333174383e-10,7.727193328444887e-12,3.6271731501623894e-16,5.598204433776836e-14,5.133789029603013e-13,6.012779128438857e-10,8.25913164218288e-17,8.840015921449796e-09,1.0148310199883425e-13,3.3062113699799294e-11,1.0610433979189102e-13,2.5483698764285586e-09,4.396294543496417e-08,4.117295603845821e-09,4.980424562098612e-11,8.24843712758044e-09,5.358193848362825e-08,8.684525614782526e-13,3.555612841787712e-11,0.0001839370964695272,6.926305562477185e-15,1.8442893272884534e-07,2.261309590084781e-12,2.058940607786957e-06,4.785173133949695e-06
4.0851910794338654e-07,0.9380269134044137,0.00041765735572417645,5.830917328211048e-05,0.0001759134783395164,0.0008807006876962604,0.0,0.0,7.52380815882938e-05,1.4714699988243777e-07,2.7444323627986785e-05,1.8768111370734048e-06,2.7744844791698576e-07,4.2385602449804435e-13,6.538339436914042e-10,2.45236090657795e-07,5.712700012946366e-05,9.034797076261463e-06,2.7563980797740998e-08,8.998627980739431e-08,0.0002638162707283121,6.7701157766927636e-09,2.485490388711443e-08,1.5728946010608173e-09,2.3584397911378437e-09,1.8235655662096604e-05,8.055903388915867e-07,6.995397051504767e-07,2.0233752704066396e-10,4.455283413192551e-11,5.816762159812213e-09,1.3925914972806042e-10,4.461801188260288e-08,7.214125773326439e-09,3.76,0.0,0.3357073128627089,0.996036637433191,0.00017588872496261028,5.978180357370199e-06,0.23991204778095868,0.24072809438349066,8.823670006860404e-07,4.8159703856170625e-09,0.0035911947594718593,5.848068182487718e-05,6.316880650244335e-05,2.7204488459798314e-05,1.7894392536154249e-06,0.00039922770025248744,0.0008791129767491341,0.014954227841353859,4.913153969344056e-05,5.5828541229783716e-05,1.391109247292856e-06,5.6450393807042353e-08,6.826477746720893e-07,4.5180457728322515e-07,6.54943189738277e-07,2.0980567262457641e-07,6.693083598313731e-06,5.262031688547022e-08,5.686583707285264e-05,3.480920826710542e-10,3.826546977708881e-05,1.3251219507651063e-08,5.919146271179417e-10,5.463826112378578e-06,2.736106488342114e-10,8.591826900931078e-12,4.032303230771008e-16,6.570004564996033e-14,5.823962706395515e-13,6.410915278018362e-10,9.180418348794988e-17,9.480705814720085e-09,1.0903622086705909e-13,3.374597838795192e-11,1.1381556874401484e-13,2.74497821682048e-09,4.591253463573296e-08,4.406821392550241e-09,5.291764513792191e-11,8.844334019764113e-09,5.955545017589351e-08,9.624409137134178e-13,3.809872450142473e-11,0.00019064584212482457,7.389112741880895e-15,1.9046070620057313e-07,2.3337473076586083e-12,2.184351029523911e-06,4.974573184476247e-06
4.175937472394899e-07,0.9387267347710389,0.00043048823884059604,6.141021762935176e-05,0.0001830727290731529,0.0009232220986990827,0.0,0.0,7.648951115239731e-05,1.5292967790385718e-07,3.024126651300048e-05,2.0521058230870486e-06,2.9704513392000976e-07,4.844436691846865e-13,7.221521140580978e-10,2.627919216508653e-07,5.9870630568843845e-05,9.775575394244726e-06,3.0979504248134044e-08,9.944393386382258e-08,0.00027557937087157355,7.128955460376718e-09,2.6323602700045937e-08,1.7421387187842943e-09,2.475696886833553e-09,1.9990332474329348e-05,8.231560359170242e-07,7.374547966152494e-07,2.26701985595887e-10,4.901123924307828e-11,6.224805819514787e-09,1.490642970715358e-10,4.627163214222161e-08,7.567009853797639e-09,3.76,0.0,0.3315532638891158,0.9960171188030154,0.00018828574105052084,6.342364405697291e-06,0.24384945781232834,0.24471145077171766,8.968830864503802e-07,4.895480576749333e-09,0.003591124501493836,6.22161558883886e-05,6.848790927847628e-05,2.7748795500126085e-05,1.822164562289332e-06,0.0004166344673010178,0.0009175941622375703,0.015196623254194967,5.227927254442679e-05,5.84374645451939e-05,1.4382352479535136e-06,5.888412498044005e-08,7.123279538931515e-07,4.611420262787333e-07,7.203122140708274e-07,2.2908804306090407e-07,7.308266706918923e-06,5.836525849794261e-08,5.943517290279303e-05,3.548102312473568e-10,4.100269481541796e-05,1.469764176638369e-08,6.382418911498719e-10,5.861048533520076e-06,2.9333407804934716e-10,9.527419590246952e-12,4.470615750462885e-16,7.686344098976588e-14,6.587896538667789e-13,6.825336260003312e-10,1.0177055597898744e-16,1.0152564147727157e-08,1.1696729123086028e-13,3.4421198007360094e-11,1.2190242191900738e-13,2.9518961293910214e-09,4.789858279055954e-08,4.710562783293328e-09,5.614534480779556e-11,9.482577285150575e-09,6.612636568853138e-08,1.065545586513015e-12,4.076084306588979e-11,0.0001974208636520105,7.872302950149351e-15,1.964687398756598e-07,2.4058077364732234e-12,2.3137919483934783e-06,5.1691043661654765e-06
4.2666838653559324e-07,0.9394183683415382,0.0004433840262835767,6.461062877982151e-05,0.00019031314864944915,0.0009666674763474647,0.0,0.0,7.772935713061789e-05,1.5878448070892742e-07,3.325243000921536e-05,2.23969110119038e-06,3.180215394216407e-07,5.521674101020213e-13,7.960925458655448e-10,2.811940050318591e-07,6.268381915462127e-05,1.0556823314714692e-05,3.473866588545456e-08,1.0966145318101277e-07,0.0002876113275896824,7.49797285879766e-09,2.7853185776742657e-08,1.925531745600133e-09,2.5961277975466612e-09,2.187304574964612e-05,8.406455177633304e-07,7.766896578258052e-07,2.533951161895637e-10,5.380739263168152e-11,6.650762166079154e-09,1.5932277815513412e-10,4.795224601912306e-08,7.9280157985014e-09,3.76,0.0,0.3274486493502071,0.995996855147076,0.0002012292686984333,6.719415241086061e-06,0.24773659994370914,0.2486462710250028,9.112138749865368e-07,4.973976094500974e-09,0.0035910515600178143,6.608165008717502e-05,7.410182951484275e-05,2.8285654963062427e-05,1.8543689704206906e-06,0.00043436007639077447,0.00095676169683389,0.015435908860537495,5.554051031150306e-05,6.111588963442483e-05,1.4860487145003243e-06,6.13698552950132e-08,7.425423794896056e-07,4.703711912758204e-07,7.90379053486949e-07,2.4961576882462377e-07,7.969339862806071e-06,6.457058849712109e-08,6.205640544480364e-05,3.6142584102772604e-10,4.3872347668128915e-05,1.6265006243570424e-08,6.874866417755449e-10,6.275479556945453e-06,3.1389574516513926e-10,1.0537540687525193e-11,4.943775505098129e-16,8.964983157503517e-14,7.431471225927618e-13,7.256280126265695e-10,1.125281676163071e-16,1.0856300906243891e-08,1.2528530337953402e-13,3.5087619569255824e-11,1.3037342036774382e-13,3.16940937271059e-09,4.9920386545297044e-08,5.028909399460391e-09,5.948841808377025e-11,1.0166156258254918e-08,7.334522302067936e-08,1.1785179724586042e-12,4.354487947648666e-11,0.0002042608611842098,8.37644320556113e-15,2.0244784216265065e-07,2.477429185071786e-12,2.447246274388719e-06,5.368756568096182e-06
4.357430258316966e-07,0.9401019142478865,0.00045634120835519684,6.791116885836724e-05,0.00019763087005239278,0.0010110264223557504,0.0,0.0,7.895798854228928e-05,1.647094605817616e-07,3.6488553808025e-05,2.4401437146105622e-06,3.404625174866016e-07,6.276828039623902e-13,8.759840937979813e-10,3.004615056031549e-07,6.556662178485547e-05,1.1379551801443867e-05,3.886839885031215e-08,1.2068115519325223e-07,0.00029991365138501804,7.877227485301066e-09,2.9445047385312116e-08,2.1239032839653734e-09,2.7197429615196105e-09,2.3890165419575187e-05,8.580585513039582e-07,8.172654739541157e-07,2.8258279498730946e-10,5.895877439480122e-11,7.094953353706915e-09,1.7004333657892187e-10,4.965942751547166e-08,8.297076520857272e-09,3.76,0.0,0.3233928844923769,0.9959758297690045,0.0002147279452170299,7.109419001760767e-06,0.2515740296990717,0.2525331475480138,9.25361414286912e-07,5.051468157646342e-09,0.003590975874830214,7.007697139461459e-05,8.001746081407077e-05,2.8814910050760643e-05,1.8860464186049192e-06,0.00045239958057930103,0.0009966018068856167,0.015672129764476544,5.8915404231591506e-05,6.386461082845957e-05,1.534536163772803e-06,6.39079465323301e-08,7.732799528435225e-07,4.794897356477825e-07,8.653399840543793e-07,2.7143246063510553e-07,8.678808964791482e-06,7.125892692653817e-08,6.472892919910632e-05,3.6793724058238647e-10,4.687774476839848e-05,1.796030455220171e-08,7.397840908449916e-10,6.7072562224128955e-06,3.3530118532681035e-10,1.1625796569046893e-11,5.453464387873657e-16,1.0425357195883215e-13,8.360874858577928e-13,7.703979521808138e-10,1.2411513637797466e-16,1.159261083306025e-08,1.3399906921901368e-13,3.5745098631040095e-11,1.3923689786687177e-13,3.3978033775736854e-09,5.1977231823296696e-08,5.362251490446553e-09,6.294790107841384e-11,1.0898221964036474e-08,8.126582604382104e-08,1.3021569184229147e-12,4.645315491491104e-11,0.00021116464114646823,8.902124157718331e-15,2.083930142286279e-07,2.548552462821979e-12,2.5846935811688703e-06,5.573514837140168e-06
