Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990)
1.3479857553032882e-19,0.7611674945987927,6.544609029151682e-23,2.899082117284812e-24,1.1803386978363183e-30,6.976541297045182e-22,0.0,0.0,2.4504889612032827e-18,5.514565297760115e-34,9.36655308367716e-45,3.0683794487968415e-46,1.5803393793554626e-52,1.5839462864707702e-58,2.9392061313868166e-40,1.1091795964757695e-33,3.7261806576192494e-31,4.824407746103101e-46,2.3615227158307493e-55,3.039173850421284e-53,1.3566834346845775e-31,5.816751529064104e-49,1.3317799769547234e-22,2.1065324296235665e-60,6.66865723007186e-47,2.3383204817627815e-50,7.541933510380917e-48,1.7320184586413556e-58,2.167619943116723e-74,7.469942528381566e-75,2.4262621213193597e-60,8.761801007625796e-68,1.3402724665271598e-59,6.233285604990695e-73,3.76,0.0,0.6601093903455298,0.9999999999995833,4.233025350415063e-43,1.3712250768393266e-44,8.802789389252476e-15,8.802789389252476e-15,1.726400074149365e-31,1.0602112517176259e-34,4.167238436361287e-13,3.1375037999587154e-35,1.784689794051253e-36,2.450554407272745e-18,6.248868676099258e-30,1.271086915519263e-33,7.031199329190028e-30,3.8865318082776356e-16,1.458831761884704e-34,1.1802612628775363e-30,1.4205149764315896e-31,1.9650738475451054e-35,2.3896934701069417e-32,3.8594017820535533e-31,6.202679917981684e-39,7.235631911944481e-40,1.3317799769745305e-22,1.8586470329276278e-51,3.7261806720511877e-31,7.276991412628549e-33,3.3091466468501814e-45,3.639967563690664e-61,8.520856284627324e-58,9.025140653610154e-47,5.976132746018878e-61,2.0996268064924657e-65,1.6130966663136608e-69,1.6773712848139165e-69,3.660548671801811e-56,3.5034966284290196e-53,9.850440171342699e-70,7.320553015683524e-45,1.6951168844357848e-51,4.2771752784445156e-45,4.030808095637352e-50,3.4349794048900353e-62,6.976541296624124e-22,5.271821100520179e-35,1.0723215801338858e-50,4.744718664495467e-45
2.697142653747587e-19,0.761167494598794,1.3094905477160133e-22,5.800682985384884e-24,4.724430842766598e-30,1.395914388105669e-21,0.0,0.0,4.903106931059546e-18,2.2072632562960244e-33,7.498937732200693e-44,2.456569273450012e-45,1.2652324429169018e-51,1.2681201363741876e-57,1.176448431830953e-39,4.439608991288714e-33,1.4914433337458915e-30,3.862459643317667e-45,1.8906540853966697e-54,2.4331870281446553e-52,5.430269357807509e-31,4.656938057194512e-48,2.6647170172903084e-22,3.373196497855872e-59,5.338980613080788e-46,1.8725528467866986e-49,6.039653519900946e-47,2.774454567163692e-57,6.947259851792809e-73,2.3941251211565116e-73,3.8851805817939303e-59,1.4034108860152036e-66,2.1469166347923223e-58,1.9970356876561453e-71,3.76,0.0,0.6601093903455209,0.9999999999991662,3.388994140964018e-42,1.0978138250169953e-43,1.7613226727583206e-14,1.7613226727583206e-14,6.910099424556502e-31,4.243607997042786e-34,8.338097408110386e-13,1.255819177072787e-34,7.143410213591602e-36,4.9032378800309466e-18,2.5011759725551563e-29,5.087660663216792e-33,2.8143121150889443e-29,7.776440273208763e-16,5.839128872825924e-34,4.724120901128867e-30,5.685761874479307e-31,7.865416522080143e-35,9.565001601148544e-32,1.544766501938863e-30,2.482688432101799e-38,2.896138425613326e-39,2.6647170173695884e-22,1.4880477632442466e-50,1.491443339522484e-30,2.9126930036124234e-32,2.6493294202990526e-44,5.830725688796613e-60,1.3649235959577158e-56,7.226480865615911e-46,9.5708483424611e-60,3.362138503334875e-64,2.583056376670108e-68,2.6859795100454957e-68,2.9306647071970613e-55,2.8049278129085383e-52,1.5773538452489952e-68,5.860893621257103e-44,1.3571242114288303e-50,3.424340928330517e-44,3.2270973802198732e-49,5.500442497783705e-61,1.395914387937136e-21,2.11010231642583e-34,8.585092816413382e-50,3.798659923582568e-44
5.395456450636184e-19,0.7611674945987965,2.6195502571545925e-22,1.1603884721770377e-23,1.8903877227212795e-29,2.7924349049082818e-21,0.0,0.0,9.808342870767841e-18,8.831928118712804e-33,6.001429266016964e-43,1.9660020336740006e-44,1.0125705250125709e-50,1.0148815167697184e-56,4.707326122786755e-39,1.7764218823134688e-32,5.967716029838281e-30,3.0911415949727125e-44,1.5130978860100052e-53,1.9472891177216997e-51,2.172815068462216e-30,3.726965784291152e-47,5.330591097894768e-22,5.399311180410988e-58,4.2728071155655056e-45,1.4988012327356654e-48,4.83416669360723e-46,4.441709025248127e-56,2.224864760375387e-71,7.667194968660318e-72,6.218819142737754e-58,2.2466763154700586e-65,3.437052453284992e-57,6.394331721518902e-70,3.76,0.0,0.6601093903455029,0.999999999998332,2.712225297275384e-41,8.785847080394567e-43,3.523410140424417e-14,3.523410140424418e-14,2.7649398515705236e-30,1.6979959542841752e-33,1.6679815345858944e-12,5.024912488530994e-34,2.858294558949429e-35,9.80860482545996e-18,1.000796182231299e-28,2.0357273263247493e-32,1.126091427152424e-28,1.5556257203070736e-15,2.3364121308832283e-33,1.8902637056933975e-29,2.275045354480397e-30,3.1471911281038854e-34,3.827246539457851e-31,6.181078159191124e-30,9.933987578814224e-38,1.1588326103360654e-38,5.330591098211991e-22,1.1908904585861666e-49,5.967716052952623e-30,1.1654565971719347e-31,2.120268721519944e-43,9.334586725756742e-59,2.185147856902709e-55,5.783733203962148e-45,1.5320589995530005e-58,5.381611187230885e-63,4.134572409414596e-67,4.2993164514743456e-67,2.345422453713856e-54,2.2447951000576642e-51,2.524793397987032e-67,4.690496140749749e-43,1.0861118272885798e-49,2.740513469613416e-43,2.5826586846709805e-48,8.804290142828427e-60,2.792434904233931e-21,8.443157801161467e-34,6.870683439805252e-49,3.040082429025995e-43
1.0792084044413378e-18,0.7611674945988016,5.239671355379313e-22,2.3210288195282734e-23,7.562781837442678e-29,5.585475938514753e-21,0.0,0.0,1.9618814750167504e-17,3.5333463481028455e-32,4.8020552397359164e-42,1.573100352769227e-43,8.102103300247129e-50,8.120594095182536e-56,1.8832369721173947e-38,7.106844265293128e-32,2.3874750062251194e-29,2.4733829284349165e-43,1.2107082161933458e-52,1.5581271554709976e-50,8.69267512605251e-30,2.9821388838274044e-46,1.0662339258836847e-21,8.640655753657194e-57,3.418894881083874e-44,1.1993446424968184e-47,3.868311144584399e-45,7.108800490941597e-55,7.122354960022756e-70,2.454461919989634e-70,9.952135302188367e-57,3.595657575660372e-64,5.500873110273533e-56,2.0467971663645405e-68,3.76,0.0,0.6601093903454668,0.9999999999966637,2.1701923196710166e-40,7.030012541557806e-42,7.047585075756418e-14,7.04758507575642e-14,1.1061559823918206e-29,6.793089485125312e-33,3.336325119835749e-12,2.0102921980721082e-33,1.1435039455388825e-34,1.9619338715968437e-17,4.003836407876248e-28,8.144237792181262e-32,4.5050989752142295e-28,3.1115891062793544e-15,9.347169903710685e-33,7.562285688567933e-29,9.101662837753885e-30,1.2590813850812921e-33,1.5311478309862188e-30,2.4728337512240964e-29,3.974241893124232e-37,4.6360850325546506e-38,1.066233926010594e-21,9.528933046032585e-49,2.3874750154727206e-29,4.662585287599125e-31,1.6965371201422173e-42,1.4939680682145422e-57,3.497252983495744e-54,4.628006201373882e-44,2.4518731657896913e-57,8.61233000046794e-62,6.616661953940013e-66,6.88030605820961e-66,1.8766943132426805e-53,1.796177742872505e-50,4.0404914350285836e-66,3.753109560598163e-42,8.690544808196663e-49,2.192827155239147e-42,2.066519343443398e-47,1.408973066000977e-58,5.5854759358169095e-21,3.377812905811018e-33,5.497590651611494e-48,2.4325278378108148e-42
2.1585339231967766e-18,0.7611674945988117,1.047992026921899e-21,4.6423095145272994e-23,3.0253589418197362e-28,1.1171558005732679e-20,0.0,0.0,3.923975850889914e-17,1.4134535675538885e-31,3.8420089615066394e-41,1.2585998109764344e-42,6.482299127935491e-49,6.497092127845453e-55,7.533560980137512e-38,2.842969069547371e-31,9.550677268583208e-29,1.978894223766326e-42,9.686585636323282e-52,1.2466200815286993e-49,3.477353041014138e-29,2.385937633798966e-45,2.1325835579653638e-21,1.3826455672193756e-55,2.735375607868019e-43,9.595971914086002e-47,3.095040079279763e-44,1.1375733895346354e-53,2.2795997157794913e-68,7.855813709336839e-69,1.5925036423093302e-55,5.753832848152021e-63,8.802668530392605e-55,6.55072872681067e-67,3.76,0.0,0.6601093903453947,0.999999999993327,1.7363187060859557e-39,5.624544041051631e-41,1.4095934946419642e-13,1.4095934946419658e-13,4.4249840368958537e-29,2.7174569430508055e-32,6.67301228113603e-12,8.041823244264533e-33,4.574388058554356e-34,3.92408064955872e-17,1.6016649079911147e-27,3.257962573926469e-31,1.8021862537929498e-27,6.223515878223464e-15,3.7391722591683295e-32,3.025160466111138e-28,3.640961439727009e-29,5.0367354435594885e-33,6.1250897890981395e-30,9.892140036775666e-29,1.589826138287721e-36,1.8545849448510627e-37,2.132583558473042e-21,7.623870263116457e-48,9.550677305579496e-29,1.8651859051218253e-30,1.3573585670212391e-41,2.3906963196526095e-56,5.596418026599999e-53,3.702812861081613e-43,3.92346013763192e-56,1.378112985169206e-60,1.0587736132946816e-64,1.100960961686784e-64,1.501498004246805e-52,1.4370795940979701e-49,6.465443966563614e-65,3.0027727352977844e-41,6.953096000568371e-48,1.7544282934854867e-41,1.653372449270237e-46,2.2545862486412986e-57,1.117155799494043e-20,1.3512351271812056e-32,4.398490129082116e-47,1.9462070475557376e-41
4.317184960707655e-18,0.7611674945988318,2.096044496645932e-21,9.284870905711566e-23,1.2101928198482037e-27,2.2343722140188462e-20,0.0,0.0,7.84816460260916e-17,5.654044335014319e-31,3.073753084858517e-40,1.0069277039013023e-41,5.18608716168867e-48,5.197920458367773e-54,3.0135470163568004e-37,1.1372339019495535e-30,3.820426361507541e-28,1.583190535379403e-41,7.749636777806591e-51,9.973434105981967e-49,1.390997816539428e-28,1.9088407225430936e-44,4.265282821701777e-21,2.2123454315674365e-54,2.188404372732784e-42,7.677263471495193e-46,2.476188538426544e-43,1.820249682445609e-52,7.295432969474231e-67,2.5141061025884307e-67,2.5481354305068436e-54,9.20675794866813e-62,1.408528697397627e-53,2.0963896532365743e-65,3.76,0.0,0.6601093903452506,0.9999999999866536,1.389120908528775e-38,4.49984884715475e-40,2.8192634687743e-13,2.819263468774306e-13,1.7700656373140485e-28,1.0870270083187616e-31,1.3346386566938878e-11,3.2168601928026493e-32,1.829829686128808e-33,7.848374204923195e-17,6.4069203290732705e-27,1.3032399155066438e-30,7.209038352566804e-27,1.2447369422109869e-14,1.4957297653540288e-31,1.2101134263289844e-27,1.456443838572592e-28,2.0147761660817232e-32,2.4501356116195925e-29,3.9570170263833017e-28,6.359563320478113e-36,7.4186416765236395e-37,4.265282823732572e-21,6.099385753323675e-47,3.8204263763089556e-28,7.46104720738477e-30,1.0859384046861155e-40,3.825392062411945e-55,8.954919465774118e-52,2.9624134545617996e-42,6.277906693082167e-55,2.205092929898383e-59,1.6941239450322898e-63,1.7616271367326326e-63,1.2012554252093203e-51,1.1497197902645168e-48,1.0345236483547459e-63,2.402332224521707e-40,5.562740888222123e-47,1.4036092655547884e-40,1.3227607517189212e-45,3.6075214834927147e-56,2.2343722097017713e-20,5.405160445922184e-32,3.5189591605467406e-46,1.5570395524871454e-40
8.634487035729412e-18,0.7611674945988723,4.192160183918394e-21,1.8569993692824967e-22,4.840869767374497e-27,4.468805040917977e-20,0.0,0.0,1.5696542105939336e-16,2.26166374777005e-30,2.4590608356633274e-39,8.055613713801362e-41,4.1489708774710403e-47,4.1584350753391282e-53,1.2054433331214633e-36,4.5490281560828305e-30,1.528201635813559e-27,1.266582491564821e-40,6.19985719189651e-50,7.978936671116961e-48,5.564104468439652e-28,1.5271088251550851e-43,8.530681347466823e-21,3.5398427115578624e-53,1.7507650533745258e-41,6.142005160692474e-45,1.9810134226717892e-42,2.9125053022294155e-51,2.3346527763656617e-65,8.045532691765295e-66,4.0771203729111437e-53,1.47313154985096e-60,2.2537273050878873e-52,6.708697238057217e-64,3.76,0.0,0.6601093903449624,0.9999999999733067,1.1113231049888373e-37,3.5999645253828026e-39,5.638603417037733e-13,5.638603417037758e-13,7.080406585136462e-28,4.34819649483429e-31,2.669313499135374e-11,1.2867702566393478e-31,7.319467710790587e-33,1.5696961313415033e-16,2.562820270495569e-26,5.2130805768840376e-30,2.8836740091790807e-26,2.4895076509875427e-14,5.983040786819677e-31,4.840552186794544e-27,5.825893878937034e-28,8.059268685298436e-32,9.800741837188507e-29,1.5828390131126687e-27,2.5438770794080906e-35,2.967517069278521e-36,8.53068135559017e-21,4.879624417844031e-46,1.5282016417360835e-27,2.98447959815329e-29,8.687713446517683e-40,6.120849669096213e-54,1.4328391561208751e-50,2.3699960258900074e-41,1.0044947065412089e-53,3.528238408938724e-58,2.710667238360797e-62,2.818675094799281e-62,9.610271451895895e-51,9.198001222309794e-48,1.6552799193530127e-62,1.9219113880928034e-39,4.450298367800249e-46,1.1229140646461785e-39,1.0582337175954615e-44,5.772181166060319e-55,4.4688050236493245e-20,2.1621081663137257e-31,2.8152341615212955e-45,1.2456612078715022e-39
1.7269091185772922e-17,0.7611674945989532,8.384434549760948e-21,3.7140239286031287e-22,1.9363676047116683e-26,8.93767069474813e-20,0.0,0.0,3.1393297112166413e-16,9.046747019311386e-30,1.9672720158835487e-38,6.444568856305704e-40,3.319220364557619e-46,3.32678754997257e-52,4.82182239633423e-36,1.8196297709554588e-29,6.112868724966373e-27,1.0132780185760739e-39,4.959945595319432e-49,6.383225092074583e-47,2.2256644280330842e-27,1.221701559087674e-42,1.7061478392165786e-20,5.6638203533575115e-52,1.4006286642020933e-40,4.913681885496756e-44,1.5848357753241588e-41,4.660093129175239e-50,7.47107164825021e-64,2.574633367984227e-64,6.523475540815356e-52,2.357051486782013e-59,3.6060288006277987e-51,2.1468231725415058e-62,3.76,0.0,0.660109390344386,0.999999999946613,8.89069035394147e-37,2.88000579926916e-38,1.127728331355965e-12,1.1277283313559748e-12,2.832191432050613e-27,1.739296288633049e-30,5.3386631251420096e-11,5.147133386322956e-31,2.927816908404563e-32,3.1394135521450275e-16,1.0251385348773224e-25,2.0852653267916904e-29,1.1534813371096876e-25,4.979049068537754e-14,2.3932406599158292e-30,1.9362405711539392e-26,2.330381254453567e-27,3.223740311194954e-31,3.9203366095322013e-28,6.331420455354304e-27,1.01756117956277e-34,1.1870189220890108e-35,1.70614784246595e-20,3.9037458529038726e-45,6.112868748671419e-27,1.1938039798004424e-28,6.950253240720111e-39,9.793537367531668e-53,2.2925842506708213e-49,1.8960229165146428e-40,1.6072152292135486e-52,5.645253217593298e-57,4.337122701372764e-61,4.509937478567659e-61,7.688308313835554e-50,7.358527634163191e-47,2.6484815041506973e-61,1.5375473424982536e-38,3.560280988565111e-45,8.983419114347093e-39,8.465970185042309e-44,9.23560729947273e-54,8.93767062567282e-20,8.648520639706007e-31,2.2522140762268303e-44,9.965407917121828e-39
3.453829948585994e-17,0.761167494599115,1.6769155246636992e-20,7.428073054836235e-22,7.745509814467371e-26,1.787540200253602e-19,0.0,0.0,6.278680712288747e-16,3.618717213359413e-29,1.573826951599227e-37,5.1556879212858716e-39,2.6553988812744672e-45,2.6614458451098372e-51,1.9287387795504608e-35,7.278556090636383e-29,2.4451599253743698e-26,8.106272247972777e-39,3.9679815861828454e-48,5.106610375353562e-46,8.902702993642785e-27,9.773670467691396e-42,3.4123072454239204e-20,9.062170167802694e-51,1.1205095787353952e-39,3.930976615184654e-43,1.2678786352626978e-40,7.456216709850592e-49,2.390772168333667e-62,8.238927421984828e-63,1.0437627207020254e-50,3.771317693097503e-58,5.76969817077663e-50,6.86989824212607e-61,3.76,0.0,0.660109390343233,0.9999999998932257,7.112594488981187e-36,2.304018310200505e-37,2.255464310658366e-12,2.2554643106584054e-12,1.1328823248959195e-26,6.957220521928327e-30,1.0677362141649947e-10,2.0588638267392495e-30,1.1711327526605245e-31,6.278848390172697e-16,4.1005749834644613e-25,8.341198802453544e-29,4.6139488130444205e-25,9.958131903626574e-14,9.573011329380292e-30,7.745001677383979e-26,9.321572405690083e-27,1.2895027179937831e-30,1.5681426157075749e-27,2.5325810605490907e-26,4.070265393654515e-34,4.748099993509202e-35,3.4123072584214733e-20,3.1230151969959344e-44,2.4451599348682e-26,4.775240179517361e-28,5.560235584267758e-38,1.566980210051706e-51,3.6681679757074494e-48,1.5168287564564742e-39,2.5715632933572356e-51,9.03246251216444e-56,6.939440348421645e-60,7.215945780132989e-60,6.1506830018589025e-49,5.88691996220901e-46,4.237597208033123e-60,1.2300451482812575e-37,2.8482417580896705e-44,7.186777909745092e-38,6.772816290902918e-43,1.4777065620410906e-52,1.7875401726233358e-19,3.4594258490735784e-30,1.8017819813277243e-43,7.972373618142932e-38
6.907671608603398e-17,0.7611674945994389,3.353928450115612e-20,1.4856171337670151e-21,3.0982118048659222e-25,3.5750864618622115e-19,0.0,0.0,1.255738271373972e-15,1.4474905664042942e-28,1.2590652966710279e-36,4.1245661626558475e-38,2.1243363400773442e-44,2.129163012795019e-50,7.714974825906511e-35,2.911429829318049e-28,9.780664564248817e-26,6.485037034582035e-38,3.174397189827161e-47,4.085300420071583e-45,3.56109025377494e-26,7.818959570224009e-41,6.824626046908803e-20,1.4499518318966351e-49,8.964103199120315e-39,3.144793740947796e-42,1.0143069143104897e-39,1.1930000853739795e-47,8.863306057308995e-61,3.0522496240564677e-61,1.670025655970732e-49,6.034144587173903e-57,9.231558742881909e-49,2.1983776913684384e-59,3.76,0.0,0.6601093903409271,0.9999999997864512,5.690092473466814e-35,1.8432201150667107e-36,4.510936269255243e-12,4.510936269255403e-12,4.5315407433672654e-26,2.7828952709382906e-29,2.1354759232644575e-10,8.235476253106542e-30,4.684543184902178e-31,1.2557718051910528e-15,1.6402341545894288e-24,3.3365640624745414e-28,1.8455842162494416e-24,1.9916297573757796e-13,3.829214269016676e-29,3.0980085493012953e-25,3.7286384253981363e-26,5.158024267607877e-30,6.2725863820778915e-27,1.0130349981222952e-25,1.6281102763214918e-33,1.8992449514774408e-34,6.824626098899145e-20,2.4984195428468875e-43,9.780664602318354e-26,1.910100907184267e-27,4.448201661045373e-37,2.507179718986426e-50,5.869094869446557e-47,1.2134671502357056e-38,4.114516306593585e-50,1.4451985760245615e-54,1.1103139554224957e-58,1.154554974807591e-58,4.92056076524289e-48,4.709650619168867e-45,6.780176636877678e-59,9.840389986267326e-37,2.2786002724209912e-43,5.749439341738639e-37,5.418269033746548e-42,2.364338012515971e-51,3.575086351340864e-19,1.3837738568536155e-29,1.4414299075684996e-42,6.377917780307261e-37
1.3815354928638207e-16,0.7611674946000864,6.708229445328884e-20,2.9712368024811384e-21,1.2392862977137596e-24,7.150178985283585e-19,0.0,0.0,2.511478671386871e-15,5.789969627149356e-28,1.0072537312115295e-35,3.2996635661267662e-37,1.6994890847857911e-43,1.7033329683364536e-49,3.085993924409881e-34,1.1645734036888536e-27,3.912270791791607e-25,5.188037316390265e-37,2.5395255232254734e-46,3.268245182493999e-44,1.4244379127720236e-25,6.2551769314189844e-40,1.3649263606159363e-19,2.3199266049388173e-48,7.171293154454469e-38,2.5158399819518085e-41,8.114471340255164e-39,1.908804451701633e-46,2.8483932957926173e-59,9.80880218744223e-60,2.6720452773824402e-48,9.654686047573298e-56,1.4770527316772786e-47,7.034825015024587e-58,3.76,0.0,0.6601093903363153,0.999999999572902,4.552080731528374e-34,1.474578276537913e-35,9.021880186417295e-12,9.021880186417936e-12,1.8126185377914675e-25,1.113159511747872e-28,4.2709549646549505e-10,3.294194691823425e-29,1.8738198653244463e-30,2.5115457318116147e-15,6.5609448800009115e-24,1.3346881672229297e-27,7.382346231872313e-24,3.98326289138346e-13,1.5316876545013443e-28,1.239204995213034e-24,1.4914572512064587e-25,2.0632125530301485e-29,2.5090377170223912e-26,4.0521451260238505e-25,6.512449213172843e-33,7.596990458327076e-34,1.3649263814120994e-19,1.9987385553525368e-42,3.912270807094734e-25,7.640413165929688e-27,3.558566601354286e-36,4.011496649950419e-49,9.39057150627595e-46,9.70775339431915e-38,6.583237787123457e-49,2.3123213327143295e-53,1.7765050566239854e-57,1.8472908311046503e-57,3.9364540751317676e-47,3.767887166992712e-44,1.0848298423304688e-57,7.872323033503029e-36,1.822883090771652e-42,4.599558225505179e-36,4.3346215375343464e-41,3.7829468239833427e-50,7.150178543197617e-19,5.535102450495602e-29,1.1531457100258355e-41,5.102341733698116e-36
2.763072156870783e-16,0.7611674946013812,1.3417932013014265e-19,5.942476188500812e-21,4.957148341990307e-24,1.4300364032943087e-18,0.0,0.0,5.022959470303486e-15,2.3159893226893396e-27,8.058035820644932e-35,2.63974199649089e-36,1.35962026283355e-42,1.362667435371559e-48,1.2343984105754248e-33,4.658296505458636e-27,1.5649093047646348e-24,4.1504329193730614e-36,2.0316283319334246e-45,2.614598082192551e-43,5.697755273585944e-25,5.004145250107691e-39,2.7298538549783662e-19,3.711885474582761e-47,5.737038709543373e-37,2.012673996715104e-40,6.491583484661741e-38,3.054090528901608e-45,9.116083233945968e-58,3.1392365659749053e-58,4.275275779827021e-47,1.5447623636213026e-54,2.3632870344964952e-46,2.2511466269175467e-56,3.76,0.0,0.6601093903270918,0.9999999991458037,3.6416672860563704e-33,1.1796634913742717e-34,1.8043768020614598e-11,1.804376802061715e-11,7.250478245539841e-25,4.452640781238881e-28,8.541911540202736e-10,1.3176787159229906e-28,7.495285896098415e-30,5.023093562144723e-15,2.6243795557112337e-23,5.3392428248060654e-27,2.952940353965486e-23,7.966529159324562e-13,6.12675450731365e-28,4.956823130408696e-24,5.965832674287743e-25,8.25285723895723e-29,1.0036157039180922e-25,1.6208590656959426e-24,2.604981202974076e-32,3.0387989092226046e-33,2.7298539381630713e-19,1.5989919598650715e-41,1.564909310946125e-24,3.05616706695322e-26,2.8468553821831207e-35,6.418401897859413e-48,1.5024926337678847e-44,7.766208571829052e-37,1.0533188750332984e-47,3.6997168669827056e-52,2.8424100432069046e-56,2.9556674714365057e-56,3.149164993163112e-46,3.014569701413014e-43,1.7357286668093324e-56,6.297862083742617e-35,1.4583078240731775e-41,3.6796491956934997e-35,3.4676996104311795e-40,6.0527197002511354e-49,1.4300362264597954e-18,2.214042375715206e-28,9.225173695546497e-41,4.0818763189379566e-35
5.526145484884706e-16,0.7611674946039713,2.6841739457588684e-19,1.188495515492239e-20,1.9828599667023386e-23,2.860073413153031e-18,0.0,0.0,1.0045921063699994e-14,9.263960230596122e-27,6.446431037616229e-34,2.111809077322007e-35,1.0877413921320347e-41,1.0901344325165782e-47,4.937595659937723e-33,1.8633191377469082e-26,6.25963915378726e-24,3.3203475472327885e-35,1.6253135185723006e-44,2.0916792364269753e-42,2.279102833911536e-24,4.003317673873358e-38,5.459708773752502e-19,5.939018980852972e-46,4.5896325586880695e-36,1.610140026630769e-39,5.1932693561424546e-37,4.886547424281731e-44,2.9171606286409395e-56,1.0045604970269682e-56,6.840443768532593e-46,2.4716561606066894e-53,3.781261378426873e-45,7.20367338668441e-55,3.76,0.0,0.6601093903086447,0.999999998291608,2.913334908746126e-32,9.437311353161708e-34,3.6087543688501965e-11,3.60875436885122e-11,2.900191807876881e-24,1.7810568013457575e-27,1.7083818662369766e-09,5.270716550695624e-28,2.998116647055712e-29,1.0046189131178882e-14,1.0497521041318047e-22,2.1360872182391654e-26,1.181176504102096e-22,1.5933061694909729e-12,2.450702577200739e-27,1.9827298809307858e-23,2.3863337295000036e-24,3.301145368837466e-28,4.01446392405527e-25,6.483438201988307e-24,1.041992701632041e-31,1.215520585193296e-32,5.459709106491424e-19,1.2791939295687636e-40,6.259639178995111e-24,1.2224671014110702e-25,2.277485133531907e-34,1.0269448773394134e-46,2.403987937041429e-43,6.212968207045508e-36,1.6853105221019416e-46,5.919548681371489e-51,4.547856896012408e-55,4.7290691701523964e-55,2.5193319643635723e-45,2.4120690273325706e-42,2.7771654973135123e-55,5.038289912396568e-34,1.1666471235546105e-40,2.943720265777201e-34,2.774160410405631e-39,9.68435527776794e-48,2.860072705814646e-18,8.856172221095174e-28,7.380143569692675e-40,3.26550211305629e-34
8.28921881289863e-16,0.7611674946065612,4.0269949211535137e-19,1.7827434315742765e-20,4.2135778222554204e-23,4.290110423338698e-18,0.0,0.0,1.506888265265978e-14,1.9685917323223163e-26,1.8432765487074196e-33,6.03847879589537e-35,3.1103398442200916e-41,3.1171035707880417e-47,1.0492392415643761e-32,3.9595534544062763e-26,1.330173436446472e-23,9.494119644867503e-35,4.647400735115617e-44,5.980895877973145e-42,4.843093974836273e-24,1.144698754611386e-37,8.189563622575913e-19,2.1859535421095723e-45,1.312348166407521e-35,4.7801039316809204e-39,1.5413787916799225e-36,1.862996417775978e-43,1.2896473315451894e-55,4.4422810345339425e-56,2.5177377431833896e-45,9.350842189555556e-53,1.4406132409531928e-44,3.379110835679044e-54,3.76,0.0,0.6601093902901976,0.999999997437413,8.330317796841008e-32,2.69848145928008e-33,5.41313193558821e-11,5.413131935590385e-11,6.1629075624107374e-24,3.784745943141796e-27,2.5625719755612507e-09,1.1200273734409692e-27,6.371000699781489e-29,1.5069284608580985e-14,2.230723353677752e-22,4.539757708206864e-26,2.5100002868455853e-22,2.3899594230197863e-12,5.207743456169872e-27,4.213301388352706e-23,5.070959504168207e-24,7.014936967414529e-28,8.530736389770497e-25,1.377730728843819e-23,2.2142345352586327e-31,2.58298241784246e-32,8.189564329646188e-19,3.6576953053097677e-40,1.330173441873917e-23,2.597742665773186e-25,6.512184646274169e-34,3.915223574761058e-46,9.165202925124678e-43,1.8091951999187077e-35,6.2861543707344565e-46,2.1787870862675686e-50,1.6739133185966566e-54,1.7406115330054866e-54,7.203713936936548e-45,6.897688401213492e-42,1.0221811539475567e-54,1.44063589229336e-33,3.3358826453088333e-40,8.417200636275927e-34,7.932365174369372e-39,3.564486143906193e-47,4.290108920244329e-18,1.881936758539943e-27,2.1102603728683668e-39,9.337295741610477e-34
