Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55)
8.809695258354254e-06,1.1401806044087763,0.0009897295661283319,0.00046489444825583874,0.00040683771021725334,0.0632318536816132,0.0,0.0,0.0008084509108027304,1.189580186779897e-05,0.11375147754836698,0.006989423262151764,0.00011754190447274303,1.5379544924667649e-09,7.152104025213844e-07,1.6930890558118693e-05,0.002705430747108,0.0025273872434727652,0.0003807072569770224,0.00010121207163135301,0.03410579437918919,1.35342550430927e-06,3.755457111439703e-06,6.9613142232554535e-06,1.7646965693520107e-07,0.04908923218668787,1.6447308623559694e-06,0.00015745774430227038,8.448138653245279e-06,1.7030909120841487e-07,6.76202134745799e-07,1.9070907747588133e-09,1.7934337486932744e-07,4.6876293455136373e-07,3.76,0.0,3.1449713932814766e-05,0.8775327899638321,0.0499686557490184,0.005009254797524513,0.689745435377975,0.9926900060146345,2.4051598522739672e-06,1.3943752687198845e-08,0.003092361103672174,0.0008223239817730543,0.0022841931034353062,3.2888734188260766e-07,8.11709682204554e-07,0.011212010510276092,0.0021121299616166864,0.050238454864930115,0.0006891431047063283,0.0036388478625717586,5.604662297365682e-06,1.0358164873933499e-05,3.6774546423865722e-06,2.609723451827265e-07,5.1501018277062034e-05,8.842814590257822e-06,0.026787696229659447,5.343390953600893e-06,0.00312803801873188,3.192205377046777e-12,0.03714636330222012,0.0003746822647162189,9.905188497595787e-07,8.751952393094842e-05,3.2798682210887236e-09,6.653319782667662e-10,3.0638616897255467e-14,1.0757516317148154e-10,2.598274271766113e-10,1.0161112790594457e-07,6.882018918954648e-15,4.837516648314758e-07,6.130883323370717e-12,1.7974040492616663e-11,5.834672883159012e-12,3.0359796765498195e-06,1.0707561855746796e-07,9.300268229973193e-06,1.330344736812281e-09,2.496148820549197e-06,0.006322944923257357,7.236828403832121e-08,1.0757355828557342e-09,0.029144450878697076,4.6152797032796505e-11,1.7895519445585727e-07,1.6446250798814572e-12,0.00032199815969165426
8.859916787091089e-06,1.1403277947726278,0.0009928280299948337,0.0004655509882181559,0.0004082604520193053,0.06343058399312537,0.0,0.0,0.0008104297811379024,1.1938922537503409e-05,0.11449129479748561,0.007040375131045736,0.00011801382784767444,1.5544223489061552e-09,7.200957836124184e-07,1.6994008577889897e-05,0.0027160923823250655,0.0025332741600339642,0.00038330944316789,0.00010177126802690705,0.0342684061458119,1.3611951311749856e-06,3.7774235436610605e-06,7.004807577924662e-06,1.77343279169807e-07,0.04925661411289375,1.6491577412662974e-06,0.00015850339198272657,8.502568331618232e-06,1.715996829207094e-07,6.810198280510807e-07,1.9206124705154432e-09,1.798135413045484e-07,4.7236124910031004e-07,3.76,0.0,3.098159401276727e-05,0.876890844341441,0.05022664989160581,0.00505086251687125,0.6887399120267995,0.9931953911994348,2.401653673607663e-06,1.3923428446050825e-08,0.0030900989087144707,0.0008240041663626681,0.0022864780419776395,3.284765520252596e-07,8.175645578394596e-07,0.011218761977286294,0.0020811887882883078,0.050212079269248,0.0006904364747598633,0.0036388078505592922,5.613281007128438e-06,1.0408846456323701e-05,3.6831105689747487e-06,2.619229310256821e-07,5.15879600249635e-05,8.847466000724847e-06,0.02689039925682941,5.348278522988285e-06,0.003135480442666322,3.1849841389638556e-12,0.037279573054004214,0.0003784480464156316,9.939044653627894e-07,8.760120566466882e-05,3.280105446088233e-09,6.653668957405687e-10,3.0640234336542456e-14,1.077409239268678e-10,2.602222841075385e-10,1.0160456301056878e-07,6.882383835615858e-15,4.851398628767973e-07,6.148466727535292e-12,1.8024460390417642e-11,5.851388414610342e-12,3.0468964040277214e-06,1.0555323688220728e-07,9.319576168437894e-06,1.319412932098491e-09,2.5031688601874994e-06,0.006354081139672353,7.266214288865995e-08,1.0769224512880815e-09,0.02928907896775117,4.634229450374101e-11,1.7909791661405597e-07,1.6445381351175497e-12,0.0003227541000137844
8.910138315827924e-06,1.1404750922142597,0.0009959253717337535,0.0004662023865296544,0.000409681758563663,0.06362966952145031,0.0,0.0,0.0008124025934853001,1.198203190618281e-05,0.11523300768175726,0.007091485695359527,0.00011848435187595878,1.5709900098010122e-09,7.249858435209737e-07,1.705709451371746e-05,0.002726807598876695,0.0025391814757433,0.0003859133570279343,0.00010232857925581312,0.03443057875198049,1.3689654130726273e-06,3.7994135354127084e-06,7.04862282570948e-06,1.7822087719389375e-07,0.04942330905543993,1.6535949725069053e-06,0.0001595540913467247,8.557596991226147e-06,1.7289941562630745e-07,6.85851097070207e-07,1.9341609198622937e-09,1.8028233738064817e-07,4.759956866312656e-07,3.76,0.0,3.0542077836298753e-05,0.876247773866656,0.05048539820546686,0.005092692722326205,0.6877338589770017,0.9937002304092569,2.3981456471471115e-06,1.3903093485144292e-08,0.0030878327499509087,0.0008256748826277373,0.002288720748725482,3.280944629632685e-07,8.234253579860242e-07,0.011225673708087221,0.0020507959670966365,0.05018626287086278,0.0006917217189606217,0.0036387706587204397,5.621835171425858e-06,1.045946932623919e-05,3.6887240269655075e-06,2.628780492500349e-07,5.1676674986527607e-05,8.852523515026715e-06,0.026992948088395134,5.353314178799039e-06,0.0031429334271429374,3.1780489050723555e-12,0.037412534167994525,0.0003822298743106196,9.972760737162319e-07,8.76814877345349e-05,3.28028125405991e-09,6.654184137000227e-10,3.06426160842234e-14,1.0790799153771411e-10,2.6062386822995327e-10,1.0159896932648474e-07,6.882920406904726e-15,4.865233797881132e-07,6.1659922592517015e-12,1.8075055274154066e-11,5.868048722186789e-12,3.057792453025254e-06,1.040579042260926e-07,9.338642473937162e-06,1.3086475802520304e-09,2.510163934174351e-06,0.006385159110979861,7.29546388579253e-08,1.0780929293990142e-09,0.029433422033609196,4.653100419894552e-11,1.7924588890499732e-07,1.6444951251060669e-12,0.00032351060377334317
8.960359844564759e-06,1.1406224970412788,0.0009990214546031374,0.00046684858504097727,0.000411101547068695,0.06382910804948595,0.0,0.0,0.0008143689488359794,1.2025121377598538e-05,0.11597660732747232,0.007142754527710703,0.00011895345265421305,1.5876569147496526e-09,7.298802824020667e-07,1.7120146187855707e-05,0.0027375751528812757,0.0025451089337651337,0.00038851883321086366,0.00010288397958575897,0.034592313400776925,1.376736420173645e-06,3.821426376956299e-06,7.0927612184466725e-06,1.7910231917695612e-07,0.04958931312891276,1.6580423653192856e-06,0.00016060987415279085,8.613226870976802e-06,1.742082130221558e-07,6.90695650257266e-07,1.9477354087699793e-09,1.8074972973010478e-07,4.796664043049854e-07,3.76,0.0,3.012933727363965e-05,0.8756035874480124,0.05074489843100517,0.005134746220073351,0.6867272908486782,0.9942045309484371,2.3946358238740287e-06,1.3882748099952742e-08,0.003085562658771173,0.000827336017453165,0.002290920965416158,3.277403596560375e-07,8.2929188561798e-07,0.011232746726983475,0.0020209423504502356,0.05016099914925076,0.0006929987450399994,0.0036387359800934493,5.6303241358132974e-06,1.051003305497248e-05,3.6942945928836504e-06,2.638377037653341e-07,5.176714971887748e-05,8.857983492540772e-06,0.02709534056631194,5.35849624437444e-06,0.003150397099030055,3.1713920593913344e-12,0.03754525452323482,0.00038602771745290166,1.0006335989129115e-06,8.776036100644906e-05,3.2803954629875816e-09,6.654862809166583e-10,3.064575057461511e-14,1.0807632195947331e-10,2.610320799436969e-10,1.0159435420768614e-07,6.883626035504687e-15,4.879021542286767e-07,6.183459142087004e-12,1.812582362480617e-11,5.8846530721601574e-12,3.0686684743380455e-06,1.0258917029815045e-07,9.35747080160291e-06,1.2980462722962178e-09,2.5171328767796056e-06,0.006416179896308022,7.324578530038182e-08,1.0792469500836977e-09,0.029577479448531414,4.671893244533941e-11,1.793990513168315e-07,1.644495387281323e-12,0.00032426769415776755
9.010581373301594e-06,1.1407700095062638,0.0010021161473384261,0.0004674895288005727,0.00041251973721295266,0.06402889733118051,0.0,0.0,0.0008163284580222488,1.2068182494812655e-05,0.11672208473754393,0.007194181193540208,0.0001194211069635955,1.6044225086015397e-09,7.347788058496604e-07,1.7183161475971677e-05,0.002748393823211764,0.0025510562713649946,0.000391125708860101,0.00010343744398032645,0.03475361130189924,1.3845082222684931e-06,3.8434613644222635e-06,7.137223959815388e-06,1.7998747486343532e-07,0.049754622445916004,1.6624997325521107e-06,0.0001616707716025193,8.669460027341998e-06,1.7552599903223617e-07,6.955531977909884e-07,1.9613352267082362e-09,1.8121568601213557e-07,4.833735580694759e-07,3.76,0.0,2.9741662695935052e-05,0.8749582940694332,0.05100514825287014,0.005177023784166034,0.6857202222177966,0.9947082998665211,2.391124254616162e-06,1.386239258505862e-08,0.003083288666830722,0.0008289874631296926,0.002293078456954579,3.2741355647742904e-07,8.351639432199353e-07,0.011239982024817565,0.001991618935406357,0.05013628159188526,0.0006942674653540608,0.0036387035051162254,5.638747283656649e-06,1.0560537213374124e-05,3.6998218677001472e-06,2.6480189976445607e-07,5.185937113432755e-05,8.86384236757837e-06,0.027197574543311693,5.363823083917087e-06,0.003157871583628282,3.165006291232666e-12,0.037677741858776655,0.0003898415448996816,1.0039769650199392e-06,8.783781703659641e-05,3.280447918756118e-09,6.655702519518745e-10,3.06496265084886e-14,1.0824587266102954e-10,2.6144682236678853e-10,1.0159072488949773e-07,6.8844981839221865e-15,4.892761267764304e-07,6.200866623697077e-12,1.8176764024812163e-11,5.901200753536096e-12,3.079525107205096e-06,1.0114659192242919e-07,9.3760647532394e-06,1.2876066492074752e-09,2.524074581562213e-06,0.006447144519499943,7.353559515523228e-08,1.0803844516332263e-09,0.029721250576928596,4.6906085348499804e-11,1.7955734478782405e-07,1.6445382696386703e-12,0.0003250253940756802
9.060802902038428e-06,1.1409176298090695,0.0010052093238891791,0.00046812516590850325,0.0004139362510374195,0.06422903509307146,0.0,0.0,0.0008182807416059664,1.2111206940163115e-05,0.1174694307962568,0.007245765251307766,0.00011988729224904738,1.6212862410638137e-09,7.396811246999834e-07,1.7246138304832255e-05,0.002759262411306577,0.0025570232201599097,0.0003937338235167411,0.00010398894808036516,0.034914473671479276,1.3922808887641022e-06,3.865517799533079e-06,7.18201220588444e-06,1.808762155726002e-07,0.049919233119444344,1.6669668905022224e-06,0.00016273681434503227,8.726298339730224e-06,1.7685269782413475e-07,7.004234515262001e-07,1.974959666540036e-09,1.8168017487315684e-07,4.871173026664639e-07,3.76,0.0,2.937745527649476e-05,0.8743119027861794,0.051266145301679035,0.0052195261568108026,0.6847126676178421,0.9952115439685507,2.387610990053051e-06,1.384202723418673e-08,0.0030810108060365187,0.0008306291171216345,0.002295193010331468,3.271133954504121e-07,8.410413326816299e-07,0.01124738055931444,0.001962816861606615,0.05011210369666722,0.0006955277966844078,0.003638672921966787,5.647104034370166e-06,1.0610981372060862e-05,3.705305475698466e-06,2.6577064362474173e-07,5.195332648200695e-05,8.870096645898608e-06,0.02729964788382508,5.369293100354498e-06,0.0031653570047195335,3.158884577138873e-12,0.03781000377599869,0.00039367132570843435,1.007306096125117e-06,8.791384804088987e-05,3.280438493875463e-09,6.656700868695536e-10,3.065423283984478e-14,1.0841660253909262e-10,2.6186800118862435e-10,1.015880884827191e-07,6.885534371517798e-15,4.906452398493448e-07,6.218213974875654e-12,1.822787515154827e-11,5.91769107715937e-12,3.0903629795006013e-06,9.97297329364578e-08,9.394427878400954e-06,1.2773264000765472e-09,2.5309879985580413e-06,0.006478053969723089,7.382408095481716e-08,1.0815053774957949e-09,0.029864734775607287,4.709246879747979e-11,1.797207111768774e-07,1.6446231304281247e-12,0.0003257837261620127
9.111024430775263e-06,1.141065358099014,0.0010083008631704324,0.00046875544737827587,0.0004153510128529941,0.06442951903575284,0.0,0.0,0.0008202254297641037,1.2154186535139105e-05,0.11821863627381571,0.0072975062526797335,0.00012035198659950842,1.638247566329575e-09,7.445869548446691e-07,1.7309074650119023e-05,0.0027701797409676295,0.0025630095063607907,0.00039634301903213525,0.00010453846818620531,0.03507490173190025,1.4000544886813508e-06,3.887594989342889e-06,7.227127065654858e-06,1.8176841419748841e-07,0.05008314126514783,1.6714436587642117e-06,0.00016380803248141913,8.783743515753447e-06,1.7818823382463486e-07,7.053061249490888e-07,1.9886080244263288e-09,1.8214316590933617e-07,4.908977916372677e-07,3.76,0.0,2.9035219791830382e-05,0.8736644227209729,0.051527887155674586,0.005262254048655621,0.6837046415412469,0.9957142698248094,2.384096080721021e-06,1.38216523402332e-08,0.003078729108533353,0.0008322608818470974,0.002297264433599593,3.268392445937665e-07,8.469238552018243e-07,0.011254943255418022,0.0019345274092313844,0.05008845897422908,0.0006967796600496979,0.0036386439168869193,5.655393841751073e-06,1.0661365101613705e-05,3.710745063402995e-06,2.667439428145649e-07,5.2049003330496925e-05,8.876742901422099e-06,0.02740155846483595,5.374904733323691e-06,0.0031728534846128813,3.1530201639754547e-12,0.037942047740879406,0.00039751702893179507,1.010620916381378e-06,8.798844686604173e-05,3.2803670862716174e-09,6.657855509651669e-10,3.065955876344888e-14,1.0858847183771602e-10,2.6229552453166686e-10,1.0158645196799064e-07,6.88673217170774e-15,4.920094376347808e-07,6.2355004886549236e-12,1.8279155771137165e-11,5.934123374867599e-12,3.1011827079218913e-06,9.833816409062326e-08,9.41256367543146e-06,1.2672032603439501e-09,2.5378721316281547e-06,0.0065089092020777,7.411125483278386e-08,1.0826096760508417e-09,0.030007931394008275,4.727808846959939e-11,1.798890932358905e-07,1.6447493378664504e-12,0.0003265427127829086
9.161245959512098e-06,1.1412131944769517,0.0010113906488277984,0.00046938032700621034,0.00041676394915289523,0.06463034683527458,0.0,0.0,0.0008221621621718907,1.2197113240163274e-05,0.11896969183070528,0.007349403742709929,0.00012081516872905,1.655305942726881e-09,7.494960170532446e-07,1.737196853436316e-05,0.002781144658146499,0.002569014851007233,0.0003989531394849022,0.00010508598124066328,0.03523489671161433,1.4078290906525543e-06,3.909692245992563e-06,7.272569601597949e-06,1.8266394520296242e-07,0.05024634300349342,1.6759298600881209e-06,0.0001648844555691555,8.841797096388701e-06,1.795325317343703e-07,7.102009331360519e-07,2.002279599740689e-09,1.826046296311138e-07,4.947151773281053e-07,3.76,0.0,2.871355789007256e-05,0.8730158630602768,0.05179037134232158,0.00530520813908213,0.6826961584406115,0.9962164837800558,2.380579577017452e-06,1.3801268195290226e-08,0.0030764436066907405,0.0008338826644699303,0.0022992925549045052,3.26590496373695e-07,8.528113112012923e-07,0.011262671005620242,0.0019067419969734422,0.05006534095011815,0.0006980229805271708,0.0036386161744898786,5.663616192405034e-06,1.0711687972766507e-05,3.7161402985657364e-06,2.6772180580500556e-07,5.21463895514177e-05,8.883777773131632e-06,0.02750330417667222,5.38065645726903e-06,0.0031803611441874385,3.147406553103408e-12,0.03807388108622486,0.0004013786236125523,1.0139213500492015e-06,8.806160696216337e-05,3.2802336181405703e-09,6.659164145103195e-10,3.0665593703075243e-14,1.0876144207261282e-10,2.627293028210871e-10,1.0158582219038346e-07,6.888089209324815e-15,4.933686660226375e-07,6.252725479454637e-12,1.833060473256666e-11,5.9504969986906115e-12,3.111984898173634e-06,9.697146294849156e-08,9.43047559246715e-06,1.257235010107353e-09,2.5447260359573565e-06,0.006539711138203957,7.439712853222079e-08,1.0836973003953668e-09,0.030150839774438738,4.7462949835198345e-11,1.8006243458381423e-07,1.644916269866264e-12,0.00032730237604042207
9.211467488248933e-06,1.1413611389972427,0.0010144785690154943,0.0004699997612478881,0.00041817498852970026,0.06483151614447756,0.0,0.0,0.0008240905878838396,1.2239979154287265e-05,0.11972258802187027,0.007401457260013732,0.00012127681795887183,1.6724608323874869e-09,7.544080368045241e-07,1.7434818024993195e-05,0.0027921560307196977,0.002575038970195055,0.0004015640311021737,0.00010563146481279632,0.0353944598449603,1.4156047629189716e-06,3.931808886479409e-06,7.318340830189032e-06,1.8356268462292942e-07,0.05040883446182882,1.6804253202448166e-06,0.0001659661126265045,8.900460461035298e-06,1.8088551654157528e-07,7.151075927158955e-07,2.015973694993164e-09,1.8306453742957847e-07,4.985696108948729e-07,3.76,0.0,2.8411161796460967e-05,0.8723662330507297,0.05205359533984539,0.0053483890765015675,0.681687232729739,0.9967181919622766,2.377061529204389e-06,1.3780875090667068e-08,0.0030741543330903465,0.0008354943767027093,0.0023012772215665026,3.263665662536526e-07,8.58703500244387e-07,0.01127056467028288,0.0018794521800312963,0.05004274316686604,0.0006992576870835884,0.003638589378052944,5.671770604257017e-06,1.0761949556585507e-05,3.7214908692077853e-06,2.6870424198632476e-07,5.2245473303903725e-05,8.891197962147314e-06,0.02760488292373708,5.386546779646102e-06,0.003187880102932422,3.1420374855624344e-12,0.038205511013852334,0.0004052560787787477,1.0172073215371031e-06,8.81333223568013e-05,3.2800380348613515e-09,6.660624525117453e-10,3.067232730041708e-14,1.0893547595996509e-10,2.631692486618531e-10,1.0158620585421312e-07,6.889603158128634e-15,4.947228725420557e-07,6.269888282276811e-12,1.838222096210082e-11,5.966811320092556e-12,3.1227701451483853e-06,9.562921378809507e-08,9.448167028404149e-06,1.2474194724986152e-09,2.5515488156935105e-06,0.006570460666887574,7.468171341375327e-08,1.0847682081416842e-09,0.03029345925229866,4.76470581623495e-11,1.802406796822717e-07,1.6451233137808664e-12,0.00032806273777702177
9.261689016985768e-06,1.1415091916696265,0.0010175645161865168,0.00047061370910125795,0.00041958406159674764,0.06503302459426817,0.0,0.0,0.0008260103652129163,1.2282776514806483e-05,0.12047731530072656,0.007453666336935842,0.00012173691420011259,1.6897117009343595e-09,7.593227441264691e-07,1.7497621232489017e-05,0.0028032127482539373,0.002581081575296903,0.00040417554218488797,0.00010617489708236434,0.03555359237198159,1.423381573328331e-06,3.95394423244074e-06,7.364441722436985e-06,1.844645100567712e-07,0.05057061177635389,1.6849298678986172e-06,0.0001670530321368995,8.9597348324685e-06,1.822471135349647e-07,7.20025821835185e-07,2.029689615762675e-09,1.8352286154458852e-07,5.024612423074203e-07,3.76,0.0,2.8126808427562755e-05,0.8717155419957231,0.052317556578715965,0.005391797478653992,0.680677878784494,0.9972194002909925,2.3735419874115565e-06,1.3760473316907467e-08,0.0030718613205139205,0.0008370959346200943,0.0023032182992107604,3.2616689133613286e-07,8.646002209686738e-07,0.01127862507795276,0.0018526496481226062,0.05002065918594948,0.0007004837124150243,0.0036385632097956128,5.679856625142363e-06,1.0812149424640268e-05,3.7267964827122744e-06,2.696912615889547e-07,5.234624301991123e-05,8.89900022896488e-06,0.027706292625184373,5.392574239224929e-06,0.003195410478984593,3.136906928199879e-12,0.038336944596731835,0.0004091493634388881,1.0204787554403082e-06,8.820358763032329e-05,3.279780303964694e-09,6.662234444838385e-10,3.0679749404618985e-14,1.0911053734944098e-10,2.636152767227958e-10,1.0158760951807752e-07,6.891271738455651e-15,4.960720063014628e-07,6.286988251943256e-12,1.8434003457967255e-11,5.983065729254331e-12,3.133539033103611e-06,9.431100750420626e-08,9.46564133383223e-06,1.237754512128224e-09,2.5583396217187356e-06,0.0066011586446635675,7.496502046359671e-08,1.0858223612259134e-09,0.030435789156301938,4.7830418521531586e-11,1.80423773812623e-07,1.6453698661635753e-12,0.0003288238195799147
9.311910545722603e-06,1.1416573524609999,0.0010206483868942463,0.0004712221319959981,0.0004209911009136446,0.06523486979483507,0.0,0.0,0.0008279211616081183,1.232549769679977e-05,0.12123386402301156,0.0075060304997120585,0.00012219543793742744,1.7070580171870827e-09,7.6423987344411e-07,1.7560376308635766e-05,0.002814313721762274,0.0025871423731761967,0.00040678752303695016,0.00010671625682496035,0.03571229553824486,1.4311595893323834e-06,3.976097609950554e-06,7.410873204409782e-06,1.8536930066503071e-07,0.05073167109400446,1.689443334486767e-06,0.00016814524205331115,9.019621281690507e-06,1.8361724831577822e-07,7.249553401265403e-07,2.0434266706373746e-09,1.8397957503453706e-07,5.063902203533559e-07,3.76,0.0,2.785935388771141e-05,0.8710637992521156,0.05258225244307944,0.005435433932910458,0.6796681109435048,0.9977201144851365,2.3700210016388026e-06,1.3740063163803871e-08,0.0030695646019317166,0.0008386872584819464,0.002305115670942748,3.259909290905604e-07,8.705012710221942e-07,0.011286853025670484,0.001826326223518053,0.04999908258964826,0.0007017009927949785,0.0036385373511441275,5.687873831473297e-06,1.0862287149166543e-05,3.732056864965714e-06,2.7068287560873774e-07,5.244868739030506e-05,8.907181390846423e-06,0.027807531215541734,5.398737404486291e-06,0.003202952389163211,3.1320090606846794e-12,0.038468188781086134,0.00041305844657726817,1.0237355765776974e-06,8.827239789257396e-05,3.279460414153981e-09,6.66399174233868e-10,3.0687850062393125e-14,1.0928659116115811e-10,2.6406730362721626e-10,1.0159003959011697e-07,6.893092715000211e-15,4.974160179317664e-07,6.304024762373408e-12,1.8485951285305487e-11,5.999259634393856e-12,3.1442921358352855e-06,9.301644151161533e-08,9.482901811936111e-06,1.2282380335948928e-09,2.5650976495441946e-06,0.006631805896417895,7.52470603015641e-08,1.0868597257265653e-09,0.03057782880869252,4.801303579026073e-11,1.806116630543629e-07,1.6456553325404656e-12,0.0003295856427851976
9.362132074459438e-06,1.1418056212971084,0.0010237300816047967,0.0004718249936887598,0.0004223960409156428,0.06543704933681173,0.0,0.0,0.0008298226535306974,1.2368135212599202e-05,0.12199222445048245,0.007558549268625361,0.00012265237021328738,1.7244992528842938e-09,7.691591634351312e-07,1.762308144487181e-05,0.0028254578834519214,0.002593221066394704,0.0004093998258980856,0.00010725552339777174,0.03587057059465908,1.4389388779844899e-06,3.998268349328624e-06,7.4576361577561134e-06,1.8627693716439772e-07,0.05089200857425311,1.6939655541054062e-06,0.00016924276980259735,9.080120732679763e-06,1.8499584680901964e-07,7.298958686796926e-07,2.057184171162381e-09,1.844346517476656e-07,5.10356692641406e-07,3.76,0.0,2.7607728322875417e-05,0.870411014227076,0.052847680272140644,0.005479298996577848,0.6786579435087153,0.9982203400705384,2.366498621758041e-06,1.371964492040866e-08,0.0030672642104913666,0.0008402682725656217,0.00230696923656623,3.2583815616181156e-07,8.764064470079022e-07,0.011295249279273271,0.001800473859095962,0.04997800698280509,0.0007029094679303251,0.003638511482983037,5.695821826976344e-06,1.0912362303221422e-05,3.7372717595448314e-06,2.716790957361641e-07,5.255279535167621e-05,8.915738319353668e-06,0.02790859664528457,5.405034872105293e-06,0.003210505949002647,3.127338263349493e-12,0.038599250388450766,0.00041698329714940984,1.0269777100271223e-06,8.833974876072463e-05,3.2790783743753865e-09,6.665894296590805e-10,3.0696619508682365e-14,1.0946360332634116e-10,2.645252478496234e-10,1.0159350232349567e-07,6.895063894718395e-15,4.987548595325028e-07,6.3209972059000865e-12,1.853806357136176e-11,6.015392461121983e-12,3.1550300168481632e-06,9.174511964942687e-08,9.499951719365695e-06,1.2188679800581358e-09,2.5718221373207327e-06,0.006662403215986742,7.552784318902407e-08,1.0878802716926098e-09,0.030719577525456093,4.819491465767922e-11,1.808042942647502e-07,1.6459791271954916e-12,0.00033034822848185
9.412353603196273e-06,1.1419539980641586,0.001026809504519479,0.00047242226016394384,0.00042379881784665484,0.0656395607923876,0.0,0.0,0.0008317145263292446,1.2410681711194883e-05,0.1227523867544703,0.007611222158156613,0.00012310769261296013,1.74203488242233e-09,7.740803568927422e-07,1.7685734870725213e-05,0.0028366441864645393,0.0025993173534140093,0.00041201230488021695,0.00010779267672593838,0.03602841879729541,1.4467195059372381e-06,4.020455784961366e-06,7.504731420223184e-06,1.8718730182203214e-07,0.05105162039083104,1.6984963634016604e-06,0.00017034564228983777,9.1412339670394e-06,1.863828352739214e-07,7.348471300151315e-07,2.070961431794354e-09,1.8488806629483587e-07,5.143608056043552e-07,3.76,0.0,2.7370931108772035e-05,0.8697571963750508,0.053113837361498564,0.0055233931972060064,0.6776473907458052,0.9987200823870331,2.362974897514715e-06,1.3699218875042662e-08,0.0030649601795071824,0.0008418389050069033,0.0023087789118413577,3.2570806725423996e-07,8.823155444348781e-07,0.01130381457369201,0.001775084636417948,0.049957425994492474,0.0007041090808246303,0.0036384852858944196,5.7037002414964e-06,1.0962374460831149e-05,3.742440926946196e-06,2.726799342893745e-07,5.265855607384398e-05,8.924667938014571e-06,0.028009486881364214,5.41146526551677e-06,0.00321807127278281,3.12288910580795e-12,0.03873013611769521,0.00042092388407761723,1.0302050811591653e-06,8.840563633824579e-05,3.2786342129342775e-09,6.667940025549473e-10,3.070604815783624e-14,1.0964154073144867e-10,2.649890296182233e-10,1.015980038121016e-07,6.897183124846981e-15,5.000884846207715e-07,6.337904992620886e-12,1.859033950091704e-11,6.031463651831905e-12,3.1657532295228094e-06,9.049665208638929e-08,9.516794267076478e-06,1.209642331871645e-09,2.5785123639581095e-06,0.006692951366753172,7.580737903680636e-08,1.0888839729804564e-09,0.03086103461652763,4.8376059629100865e-11,1.8100161505957387e-07,1.6463406729670431e-12,0.0003311115975155739
9.462575131933108e-06,1.1421024826103496,0.0010298865634067761,0.0004730138995396793,0.0004251993696957004,0.06584240171637026,0.0,0.0,0.0008335964741138505,1.2453129977579412e-05,0.12351434101929763,0.007664048677130182,0.00012356138725013195,1.7596643826092976e-09,7.790032005954746e-07,1.77483348523335e-05,0.0028478716046097053,0.0026054309287911154,0.0004146248159072026,0.00010832769728947376,0.03618584140720795,1.4545015394400988e-06,4.042659255133818e-06,7.552159786170799e-06,1.881002784492646e-07,0.05121050273337511,1.7030356014715283e-06,0.00017145388590265244,9.20296162854593e-06,1.8777814031366375e-07,7.398088480601698e-07,2.0847577698624162e-09,1.8533979402367572e-07,5.184027045015878e-07,3.76,0.0,2.7148026351543914e-05,0.8691023551948462,0.05338072096443743,0.0055677170328968925,0.6766364668844844,0.9992193465952193,2.3594498785288367e-06,1.3678785315301146e-08,0.0030626525424498805,0.0008433990876490627,0.0023105446277804503,3.256001740864054e-07,8.882283576759178e-07,0.011312549613243052,0.0017501507638258006,0.04993733327959101,0.0007052997776484047,0.00363845844038539,5.711508729863539e-06,1.1012323197132035e-05,3.7475641438560983e-06,2.736854041507075e-07,5.276595894800047e-05,8.933967220114663e-06,0.028110199907693006,5.418027233557462e-06,0.003225648473557488,3.118656336297248e-12,0.038860852547006094,0.0004248801762466518,1.033417615669427e-06,8.847005719493679e-05,3.2781279766551784e-09,6.670126884338697e-10,3.0716126595268113e-14,1.0982037116554765e-10,2.6545857082280464e-10,1.0160354998646276e-07,6.899448291030428e-15,5.014168480827864e-07,6.354747549783128e-12,1.8642778311935616e-11,6.0474726651201025e-12,3.1764623172795005e-06,8.927065522726742e-08,9.533432621141454e-06,1.2005591052753493e-09,2.58516764734607e-06,0.006723451082240901,7.608567741305127e-08,1.0898708070993145e-09,0.031002199385995095,4.855647503051178e-11,1.8120357379497e-07,1.6467394010550874e-12,0.0003318757704924929
