Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616)
3.012942114955108e-09,0.4646046623913536,1.244217240766278e-17,1.3471068655604633e-21,2.1330985433813e-15,2.3693062439067052e-20,0.0,0.0,1.213839584792504e-12,5.271995429186097e-20,3.1285771302322825e-22,6.501354942855705e-23,1.4405749197854915e-31,1.325070637083496e-43,2.967143573416585e-32,7.6761958974654905e-22,4.756190151800153e-19,2.038996751886075e-24,8.530119182936772e-40,2.0835435423020758e-41,4.834348839009692e-22,2.9748422044088908e-33,3.752779390887774e-21,1.3229161792571212e-31,6.32766949924198e-27,2.9269901516184415e-32,4.295872911601157e-33,2.290533911316538e-33,3.9074103585776895e-39,2.281438795829543e-41,1.2918039091064958e-31,4.128808158943625e-39,3.598596052976554e-30,4.530490676908689e-35,3.76,0.0,0.7682929514896482,0.9999866275988722,4.705445573222227e-18,8.863251514885315e-24,1.5744610143996996e-09,1.5744610144095598e-09,1.047271487946848e-21,2.1488088020366922e-27,1.3372399910602007e-05,8.300333624746192e-25,2.429455356973448e-26,1.2116572745342433e-12,4.969046811883718e-16,2.9243917131594575e-18,2.4780764330580116e-16,4.563687155725534e-12,1.0728451531122971e-23,2.137403102226334e-15,7.038919413163004e-21,2.9419735890658284e-25,5.156682744035015e-22,5.908759390979385e-18,1.7579381618421597e-31,4.847481923392432e-30,4.656351904379403e-21,2.564475235989602e-33,4.756281093957085e-19,1.1993614414287316e-15,4.838660395636284e-28,1.1152167108022233e-32,1.4558041009540823e-32,1.3665954272900334e-25,3.2994320281471394e-29,8.912539637484822e-37,2.1075014126916774e-41,2.7281084626693653e-45,2.96084178143971e-39,1.933084401598666e-32,7.256798556130058e-42,3.543465844677897e-23,3.664642472735304e-28,1.9153670319518574e-20,3.5166742211177813e-28,3.47416469697446e-41,5.598297742473631e-21,3.9883786235932314e-19,2.3629171616643243e-30,3.882554707102951e-22,1.3403721768532221e-27,1.8248500175324106e-30,1.9376552224032372e-38,4.924754373744506e-18,1.4113651781703131e-36,7.118956990441521e-26,3.6949538135201023e-29
3.084102138818398e-09,0.4646046623944832,1.3015370033822567e-17,1.440882314050535e-21,2.2349151926411202e-15,2.5046215750971426e-20,0.0,0.0,1.2425139922658136e-12,5.52398236053206e-20,3.3553387084466994e-22,7.004463709252758e-23,1.581178666583192e-31,1.4146054187656538e-43,3.097418233206179e-32,7.993044718134838e-22,4.983383541101778e-19,2.178329826740718e-24,9.346564498720387e-40,2.243646854021159e-41,5.065401961123469e-22,3.189157873249738e-33,3.8232141858636324e-21,1.452290683923219e-31,6.786038324111246e-27,3.2288874628045334e-32,4.606941710714978e-33,2.5144130030201556e-33,4.390972817955376e-39,2.5637705004678663e-41,1.4176387045964228e-31,4.635086768781884e-39,3.950595788336295e-30,5.091156198526594e-35,3.76,0.0,0.7682929514523797,0.9999866270284893,5.0465582142549326e-18,9.506021916450229e-24,1.6116468211505055e-09,1.6116468211608394e-09,1.0934127785694208e-21,2.2505714113183892e-27,1.3372970264914337e-05,8.693885672091066e-25,2.591520125214155e-26,1.240227848555042e-12,5.205691000602504e-16,3.136144716757916e-18,2.596454259823488e-16,4.6714210834304185e-12,1.123786761152771e-23,2.239541663614872e-15,7.374316537912563e-21,3.083868950651352e-25,5.402472577353259e-22,6.189659548662807e-18,1.8404503881833637e-31,5.198823611269611e-30,4.767071116575317e-21,2.7622975797170805e-33,4.9834810803750845e-19,1.2562649259927498e-15,5.189079798466732e-28,1.2108760618450782e-32,1.5417473453776707e-32,1.465390028379358e-25,3.621461642956928e-29,9.818179481322067e-37,2.3099979287852946e-41,3.009776409913809e-45,3.1442858009065233e-39,2.1224463623624662e-32,7.853981271931516e-42,3.7190215141911833e-23,3.960484640330498e-28,2.053830680851316e-20,3.7046434429445993e-28,3.81384050938989e-41,5.709571831060443e-21,4.1789319009247977e-19,2.486104114516692e-30,4.163690681622606e-22,1.4043895610604132e-27,1.9286198867760756e-30,2.131897001499575e-38,5.160090214944676e-18,1.4929215032459172e-36,7.635148353455437e-26,4.055660682871137e-29
3.155262162681688e-09,0.46460466239761294,1.3601480406356877e-17,1.5389091889141612e-21,2.339099211074126e-15,2.6453930714663753e-20,0.0,0.0,1.2711886725663458e-12,5.781852491364479e-20,3.5927929451283843e-22,7.531909754572158e-23,1.7318148922302486e-31,1.5077846995182387e-43,3.2299866902383475e-32,8.314159430560385e-22,5.21587155170089e-19,2.3234853713039885e-24,1.0220082633185635e-39,2.4123944380615106e-41,5.301848432861906e-22,3.413456380637079e-33,3.8929316959375326e-21,1.5909250104339743e-31,7.265993937502798e-27,3.5544539555707054e-32,4.9326490661763446e-33,2.7543012250091966e-33,4.9212581182742734e-39,2.8733805084097876e-41,1.552420948514198e-31,5.189613472701566e-39,4.327798426266188e-30,5.705993410937575e-35,3.76,0.0,0.7682929514151113,0.999986626560083,5.4037595874945446e-18,1.0179132086736452e-23,1.6488326278994976e-09,1.6488326279103169e-09,1.140379804915473e-21,2.3546441621372435e-27,1.3373438642133369e-05,9.096437985608529e-25,2.7605436996087483e-26,1.2687963052497931e-12,5.44780001782003e-16,3.357862043396706e-18,2.7175911856976743e-16,4.779152622631453e-12,1.1758943367409141e-23,2.3440632318775437e-15,7.717471377109373e-21,3.2290782892424495e-25,5.653953047726056e-22,6.4770119943059895e-18,1.9248821220334202e-31,5.566741186049879e-30,4.877825307150881e-21,2.9706442121231956e-33,5.215975999642257e-19,1.3144675728541458e-15,5.555994136026228e-28,1.312446215406544e-32,1.63031918494715e-32,1.5688187670594603e-25,3.966464718068512e-29,1.0792878619091202e-36,2.5266414546318914e-41,3.3134686337883863e-45,3.334123971362866e-39,2.3253580139170142e-32,8.485058913854422e-42,3.897873396138434e-23,4.271621343056258e-28,2.19878859405722e-20,3.896922223308053e-28,4.177818792648806e-41,5.819986613712612e-21,4.373928475300058e-19,2.6124501043519877e-30,4.458056178870444e-22,1.4698983517380414e-27,2.0359670862067994e-30,2.3404461089433107e-38,5.400916705919664e-18,1.577365869448113e-36,8.175697128722784e-26,4.4421084547755144e-29
3.226422186544978e-09,0.46460466240074255,1.420050501859231e-17,1.6412814428482624e-21,2.4456501762096415e-15,2.791742280173454e-20,0.0,0.0,1.2998636259027745e-12,6.045605877629158e-20,3.841185505962653e-22,8.084134800548833e-23,1.892947875364548e-31,1.6046562900499412e-43,3.364820008358169e-32,8.639428229429194e-22,5.453653794925747e-19,2.4745509279652343e-24,1.1153259821079092e-39,2.59008767937124e-41,5.543688254224787e-22,3.647958592479003e-33,3.961939265204662e-21,1.7392502205445231e-31,7.768030216500385e-27,3.905022909573102e-32,5.273329125774509e-33,3.0109424576174408e-33,5.501571891207684e-39,3.212198614959992e-41,1.6965616980876684e-31,5.795724294904802e-39,4.731378039528037e-30,6.378834817027762e-35,3.76,0.0,0.7682929513778429,0.9999866261754222,5.7774194447077564e-18,1.0883280908342415e-23,1.6860184346466767e-09,1.6860184346579921e-09,1.1881630029739287e-21,2.4610241157745586e-27,1.3373823273844177e-05,9.507985191255909e-25,2.9366690794840503e-26,1.2973626463616717e-12,5.69537119256115e-16,3.5897711019998185e-18,2.8414870246749526e-16,4.8868817733815824e-12,1.2291668469751817e-23,2.4509677541650957e-15,8.068380699565332e-21,3.3776013592591117e-25,5.911122036401403e-22,6.770812012971546e-18,2.0112419536875555e-31,5.951616455367991e-30,4.9886145168002095e-21,3.1898474914351897e-33,5.453765470271875e-19,1.373968073898243e-15,5.939780265764062e-28,1.4201598777526787e-32,1.7215252683627495e-32,1.6769864055229888e-25,4.3355037542059666e-29,1.1840271853021136e-36,2.758068831222129e-41,3.640396989526021e-45,3.5304102902714804e-39,2.542449130391719e-32,9.15116615810936e-42,4.079944457977988e-23,4.598379454732032e-28,2.3503875170123166e-20,4.093438483370378e-28,4.5672300114054495e-41,5.929548726977943e-21,4.573368135543637e-19,2.7419549916716094e-30,4.765953147071393e-22,1.5368984332387669e-27,2.146943965563438e-30,2.5639915700813226e-38,5.647233724940857e-18,1.6647429203921804e-36,8.741163871153666e-26,4.855488336846377e-29
3.297582210408268e-09,0.4646046624038722,1.4812445362079413e-17,1.748093007279681e-21,2.5545676656430447e-15,2.943790762234434e-20,0.0,0.0,1.3285388524832055e-12,6.315242575314647e-20,4.100762018552044e-22,8.661570138079239e-23,2.065052220823095e-31,1.7052667066849517e-43,3.501889556130666e-32,8.968741075778584e-22,5.696729882422487e-19,2.6316123925207483e-24,1.214873863383253e-39,2.7770349525430926e-41,5.790921425211896e-22,3.892884959554492e-33,4.030244162206946e-21,1.8977071310804922e-31,8.292640850153063e-27,4.28197748949105e-32,5.629315876495406e-33,3.285097321612468e-33,6.135371987262889e-39,3.5822434666104647e-41,1.850480944102709e-31,6.45690192824851e-39,5.162535326995569e-30,7.113689385916538e-35,3.76,0.0,0.7682929513405745,0.9999866258595329,6.16790747167562e-18,1.161916721258143e-23,1.7232042413920419e-09,1.7232042414038652e-09,1.2367529195080102e-21,2.5697083361955254e-27,1.3374139134505667e-05,9.928522119498637e-25,3.120039187715349e-26,1.3259268736319638e-12,5.94840185529401e-16,3.8320991896771645e-18,2.96814159089864e-16,4.994608535733757e-12,1.2836032604463896e-23,2.560255177628303e-15,8.427041275478672e-21,3.52943795301968e-25,6.173977425424963e-22,7.071054893521344e-18,2.099539053474117e-31,6.353831213828527e-30,5.0994387862138764e-21,3.420244502427589e-33,5.696849111094735e-19,1.4347651223084481e-15,6.340814880472183e-28,1.534254093297481e-32,1.8153708792552424e-32,1.7899976107194718e-25,4.7296648277810083e-29,1.2964107734794729e-36,3.0049308646412326e-41,3.9918149999632486e-45,3.733198539336995e-39,2.774363720369644e-32,9.853454140167631e-42,4.26515848923901e-23,4.9410794088995065e-28,2.5087740571834482e-20,4.2941197796464075e-28,4.983230156266149e-41,6.0382647561527495e-21,4.777250670630268e-19,2.874618634756498e-30,5.087683386872808e-22,1.6053896910677208e-27,2.261602851888527e-30,2.8032386750517293e-38,5.8990411502823466e-18,1.7550972826726013e-36,9.33210907131782e-26,5.297018013784254e-29
3.368742234271558e-09,0.4646046624070019,1.5437302926595966e-17,1.8594377923847103e-21,2.6658512570359205e-15,3.101660092508684e-20,0.0,0.0,1.3572143525152576e-12,6.590762640452141e-20,4.37176807293294e-22,9.264636743520421e-23,2.248612848230373e-31,1.809661190816313e-43,3.641167003695514e-32,9.301989673203285e-22,5.945099426154794e-19,2.7947540403059852e-24,1.3209217917769208e-39,2.9735517754574924e-41,6.043547945823018e-22,4.14845551829369e-33,4.09785358071352e-21,2.066746310508062e-31,8.840319339563211e-27,4.686751791370358e-32,6.000943144655858e-33,3.5775431681327905e-33,6.826271889711701e-39,3.9856245529352247e-41,2.0146075917048227e-31,7.176778575426647e-39,5.622497606783015e-30,7.914746509547851e-35,3.76,0.0,0.7682929513033061,0.9999866256001172,6.575593288203895e-18,1.2387489779523637e-23,1.7603900481355938e-09,1.760390048147936e-09,1.2861402107722155e-21,2.6806938900594022e-27,1.3374398521448934e-05,1.0358043804939295e-24,3.310796872833618e-26,1.3544889888001545e-12,6.206889337929072e-16,4.08507349178569e-18,3.0975546986610127e-16,5.102332909740921e-12,1.339202547236316e-23,2.6719254494181382e-15,8.793449876433344e-21,3.68458789505031e-25,6.44251709763979e-22,7.377735928613285e-18,2.1897831705823896e-31,6.773767243407945e-30,5.2102981560789015e-21,3.662177100755945e-33,5.945226541258816e-19,1.496857412565051e-15,6.759474508528697e-28,1.6549702441635466e-32,1.911860954338589e-32,1.9079569544915746e-25,5.150057562112256e-29,1.4168250176806482e-36,3.2678923745347825e-41,4.369018614352288e-45,3.9425424132839385e-39,3.021760018499835e-32,1.0593090615788223e-41,4.4534401372039546e-23,5.300035186535621e-28,2.6740946841768468e-20,4.498893427108009e-28,5.427000732449652e-41,6.146141235677662e-21,4.985575869684942e-19,3.0104408901863914e-30,5.423548551424448e-22,1.6753720118818498e-27,2.3799960495779157e-30,3.058908974584917e-38,6.156338860220918e-18,1.848473565900109e-36,9.949093155505388e-26,5.767941616935594e-29
3.439902258134848e-09,0.46460466241013154,1.6075079200150277e-17,1.9754096871083637e-21,2.779500528116206e-15,3.26547185968516e-20,0.0,0.0,1.3858901262061367e-12,6.872166129115387e-20,4.65444922208525e-22,9.893745399159634e-23,2.4441249806015216e-31,1.9178837281136373e-43,3.7826243196542003e-32,9.639067444358987e-22,6.198762038403605e-19,2.9640585519755973e-24,1.4337452732724057e-39,3.1799609625354645e-41,6.301567816057932e-22,4.4148898915566785e-33,4.1647746404931204e-21,2.246828075505656e-31,9.411558997974495e-27,5.120831890231694e-32,6.388544596037663e-33,3.8890740686305e-33,7.578044127698452e-39,4.424544197969336e-41,2.189379441235855e-31,7.959138771504134e-39,6.112518809375118e-30,8.786379958260497e-35,3.76,0.0,0.7682929512660377,0.9999866253870775,7.000846448133403e-18,1.3188947338037887e-23,1.7975758548773324e-09,1.797575854890205e-09,1.3363156412441521e-21,2.7939778467295343e-27,1.3374611532083848e-05,1.07965454859471e-24,3.5090849112916855e-26,1.3830489936039976e-12,6.470830973818188e-16,4.348921081990441e-18,3.229726162403322e-16,5.210054895456017e-12,1.3959636789162873e-23,2.7859785166859187e-15,9.167603275398434e-21,3.843051037215906e-25,6.7167389366860395e-22,7.690850414698138e-18,2.2819846319015617e-31,7.211806313856449e-30,5.321192667078771e-21,3.915991957196634e-33,6.198897380228955e-19,1.5602436404440214e-15,7.196135514141175e-28,1.7825540497444745e-32,2.011000101262758e-32,2.0309689137113447e-25,5.597815098684227e-29,1.5456680078423413e-36,3.547632245651469e-41,4.7733469763594984e-45,4.158495642027617e-39,3.285310477094891e-32,1.1371260121734878e-41,4.6447149363722426e-23,5.675554313173925e-28,2.846495729853317e-20,4.707686611137791e-28,5.899748748464038e-41,6.253184649530347e-21,5.19834352198302e-19,3.1494216132453526e-30,5.773850146458361e-22,1.746845283489266e-27,2.502175840430327e-30,3.33174027579532e-38,6.419126733036052e-18,1.944916362738353e-36,1.059267648578764e-25,6.269529693885633e-29
3.511062281998138e-09,0.46460466241326126,1.6725775668984547e-17,2.096102559183374e-21,2.8955150566783007e-15,3.435347666268701e-20,0.0,0.0,1.4145661737626884e-12,7.159453097420612e-20,4.949050982435231e-22,1.0549296817069718e-22,2.652094132960218e-31,2.029977067488169e-43,3.9262337679892956e-32,9.979869507758501e-22,6.4577173317667875e-19,3.1396070389358385e-24,1.5536254291054524e-39,3.3965927776024994e-41,6.564981035916422e-22,4.692407289410812e-33,4.231014388078475e-21,2.438422487537235e-31,1.000685295085969e-26,5.585756888915948e-32,6.792453736021551e-33,4.220500804819505e-33,8.394623688526849e-39,4.90129955107308e-41,2.3752431691057403e-31,8.807922187926616e-39,6.633879470758534e-30,9.733151835337895e-35,3.76,0.0,0.7682929512287693,0.9999866252121233,7.44403643935042e-18,1.4024238565833618e-23,1.8347616616172576e-09,1.8347616616306715e-09,1.3872700823710551e-21,2.9095572782831926e-27,1.3374786457619282e-05,1.1244022604287977e-24,3.715046009865779e-26,1.4116068897795736e-12,6.740224097753662e-16,4.6238689223255785e-18,3.3646557967157697e-16,5.317774492931996e-12,1.4538856285457596e-23,2.902414326583434e-15,9.549498246727543e-21,4.0048272545549575e-25,6.996640827000679e-22,8.010393652016346e-18,2.3761543408707727e-31,7.668330183099728e-30,5.4321223598934274e-21,4.182040601793613e-33,6.457861247786541e-19,1.6249225030157927e-15,7.651174097589674e-28,1.9172555662690062e-32,2.1127926160890394e-32,2.1591378704164416e-25,6.074094068445999e-29,1.6833496967210834e-36,3.844843482355579e-41,5.2061832012867014e-45,4.381112106580781e-39,3.5657017577238595e-32,1.2189164136183062e-41,4.838909332516521e-23,6.067937864543922e-28,3.026123388443315e-20,4.920426489265643e-28,6.402706704800174e-41,6.359401431615228e-21,5.415553416950341e-19,3.291560658241226e-30,6.138889530368693e-22,1.8198093948486027e-27,2.628194483696887e-30,3.622486637965999e-38,6.687404647009937e-18,2.0444702489408e-36,1.1263419360077693e-25,6.803079178085579e-29
3.5822223058614283e-09,0.46460466241639087,1.738939381757826e-17,2.2216102551489286e-21,3.013894420583164e-15,3.611409128566287e-20,0.0,0.0,1.4432424953914485e-12,7.452623601526437e-20,5.2558188343515285e-22,1.123168176570677e-22,2.873036100971213e-31,2.1459827398179683e-43,4.071967905015484e-32,1.0324292654857193e-21,6.721964919158857e-19,3.321479068433609e-24,1.6808489897015704e-39,3.62378508636414e-41,6.833787605398276e-22,4.981226509906573e-33,4.296579797522769e-21,2.642009349427215e-31,1.0626694136008461e-26,6.083119968131104e-32,7.213003909721052e-33,4.5726508586292576e-33,9.280111429126604e-39,5.418284577281931e-41,2.5726543086992407e-31,9.727226418118444e-39,7.187886725554646e-30,1.075981653053748e-34,3.76,0.0,0.7682929511915009,0.999986625068445,7.905532683797059e-18,1.4894062089502655e-23,1.871947468355369e-09,1.8719474683693363e-09,1.4389945113308153e-21,3.0274292595212566e-27,1.337493010700185e-05,1.1700470804755078e-24,3.928822808173347e-26,1.4401626790613386e-12,7.015066045967333e-16,4.910143863255322e-18,3.5023434163374945e-16,5.4254917022217986e-12,1.5129673706708888e-23,3.0212328262630514e-15,9.939131566158203e-21,4.169916441723173e-25,7.282220653817207e-22,8.336360944594871e-18,2.4723037763401916e-31,8.143720597640484e-30,5.5430872751992835e-21,4.460679467913051e-33,6.722117764029205e-19,1.6908926986440448e-15,8.124966295469522e-28,2.0593291863669166e-32,2.217242500303771e-32,2.2925681119463255e-25,6.580074563149557e-29,1.8302920655093193e-36,4.160233266008724e-41,5.668955162556113e-45,4.610445949011534e-39,3.8636347227942834e-32,1.304802123881912e-41,5.035950701999721e-23,6.477480479941478e-28,3.213123716661926e-20,5.137040283514191e-28,6.937132582641724e-41,6.464797966150166e-21,5.637205344163257e-19,3.436857878753951e-30,6.518967914291448e-22,1.894264236068368e-27,2.7581042161305794e-30,3.9319183683262345e-38,6.96117248042745e-18,2.1471797833877394e-36,1.196188201219118e-25,7.36991335851404e-29
3.6533823297247183e-09,0.4646046624195206,1.8065935128651586e-17,2.352026600369125e-21,3.1346381977583976e-15,3.7937778766733166e-20,0.0,0.0,1.4719190912986797e-12,7.751677697633838e-20,5.574998222634535e-22,1.1941281198694203e-22,3.1074769495874093e-31,2.265941076435935e-43,4.219799576362081e-32,1.0672235327424388e-21,6.991504413810696e-19,3.509752688306271e-24,1.815708288649054e-39,3.8618835084940493e-41,7.107987524503272e-22,5.281565939851988e-33,4.361477771148277e-21,2.8580782019369874e-31,1.1271575303615062e-26,6.614569437664927e-32,7.650528302116184e-33,4.9463684021640554e-33,1.0238777486700677e-38,5.97799204714284e-41,2.782077231317603e-31,1.0721309744776504e-38,7.77587430015378e-30,1.1871324672599544e-34,3.76,0.0,0.7682929511542325,0.9999866249504507,8.385704537481683e-18,1.5799116484561e-23,1.909133275091667e-09,1.909133275106199e-09,1.4914800098073626e-21,3.147590867977718e-27,1.337504807231279e-05,1.2165885934799888e-24,4.1505578812917135e-26,1.4687163631821649e-12,7.295354156129673e-16,5.207972643734865e-18,3.642788836156529e-16,5.533206523378373e-12,1.573207881323094e-23,3.142433962877808e-15,1.0336500010811264e-20,4.338318509968772e-25,7.573476303165367e-22,8.66874760024406e-18,2.5704449914430893e-31,8.638359292959842e-30,5.654087453669219e-21,4.752269936206643e-33,6.991666549370528e-19,1.7581529269844745e-15,8.617887980933882e-28,2.2090336386366324e-32,2.324353477367351e-32,2.4313638310783986e-25,7.116960106727784e-29,1.9869292909423467e-36,4.494523015124558e-41,6.163136287501299e-45,4.8465516767491e-39,4.179824427163992e-32,1.3949067270633423e-41,5.2357673669329055e-23,6.904470382614737e-28,3.4076426338237283e-20,5.357455364105468e-28,7.50430983259168e-41,6.569380588050192e-21,5.863299093348693e-19,3.585313127825185e-30,6.914386362184162e-22,1.9702096984063067e-27,2.8919572520356696e-30,4.260822017822534e-38,7.240430111576172e-18,2.253089508122786e-36,1.2688624611906846e-25,7.97138184937271e-29
3.795702377451298e-09,0.4646046624257799,1.9457793160341634e-17,2.627960434262473e-21,3.38321730396397e-15,4.177923819556892e-20,0.0,0.0,1.5292731067724177e-12,8.367436890868703e-20,6.251573212534387e-22,1.3443599045029251e-22,3.619010826907825e-31,2.5178711788494587e-43,4.521648333297195e-32,1.1378281134516027e-21,7.54645757939738e-19,3.90580943880418e-24,2.1095314158721762e-39,4.372220850244338e-41,7.6725674115818305e-22,5.917676923744165e-33,4.489298665995728e-21,3.32966871102086e-31,1.263842764952698e-26,7.786602749868254e-32,8.57783168304722e-33,5.761966037508569e-33,1.239359195904349e-38,7.236051361700711e-41,3.238859986398059e-31,1.2951666695669444e-38,9.059258231985758e-30,1.4369678712525554e-34,3.76,0.0,0.7682929510796956,0.9999866247740627,9.40355216699224e-18,1.7717711935780794e-23,1.983504888558823e-09,1.9835048885745185e-09,1.5986990573634087e-21,3.394771290402887e-27,1.3375224402642684e-05,1.3123601384512025e-24,4.6184728459945707e-26,1.5258174228647447e-12,7.872258220170006e-16,5.839198121983921e-18,3.9319523366827803e-16,5.748629001503599e-12,1.6971611197520686e-23,3.3919839355286784e-15,1.115442939118101e-20,4.685061003331475e-25,8.173006617555082e-22,9.352760250893949e-18,2.7727538378341258e-31,9.686908415157786e-30,5.876193762775217e-21,5.3757762012732456e-33,7.546639410581533e-19,1.89653828687735e-15,9.66262249147081e-28,2.532391631350733e-32,2.54657230622511e-32,2.7254680012645723e-25,8.288377425789599e-29,2.3310870131921243e-36,5.222759655617413e-41,7.251852371086423e-45,5.339299220506795e-39,4.869905184600592e-32,1.5882756748141752e-41,5.643444658554924e-23,7.811913042819039e-28,3.819819225920942e-20,5.809400035503288e-28,8.742179530841812e-41,6.776129189365516e-21,6.328811217297689e-19,3.891697121869285e-30,7.752446970294764e-22,2.1265720572100355e-27,3.171701979529544e-30,4.980272471143479e-38,7.815414280231052e-18,2.47468761266893e-36,1.4229190013438754e-25,9.28375166380243e-29
