Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271)
0.006707760693977203,0.5253233236936434,3.7350323188943884e-06,1.16883004045654e-06,1.659634299809938e-05,0.008723967123737983,0.0,0.0,0.00227367325778137,0.003502257176766214,0.014416278007414973,0.0015078467128358398,2.7158213584567263e-07,8.142547018097063e-19,9.630229957537798e-14,7.925719568887128e-10,5.4751760402588455e-05,0.002269767466917075,2.5208420714086373e-08,2.8153347901733906e-13,6.824346071509483e-06,7.33884305357333e-14,1.4047246134126236e-10,2.6698412310886683e-05,2.07756017206343e-07,0.0013269434981990995,1.6446329081281243e-10,1.7183344933213958e-05,3.897271420029145e-05,1.495683059122583e-08,6.11001611733821e-09,2.0765772498497545e-11,1.3166596962738232e-08,4.282909824612307e-07,3.76,0.0,0.3739611824518331,0.9575729012046713,0.04392725848335658,0.003031356493110635,0.09833844266374522,0.1199267616801731,1.1368221747932328e-11,1.0077158867846176e-15,5.4145749428336775e-05,1.6387232640481702e-07,3.0171537275116544e-05,2.086824720099148e-05,7.5042165047607514e-06,0.04317787768089284,0.004769250522904507,2.2348670072250606e-05,9.935213870531416e-08,0.004595493218779794,1.5351358936997947e-06,2.0655672057494646e-06,1.7540308075607247e-06,3.995478563699607e-06,2.436103999202672e-07,2.1016798600959178e-07,8.126731501527674e-05,1.3777410979797413e-05,4.1350567340909e-05,1.1713860245030757e-07,7.302385821276936e-06,0.0021706047245174244,2.1359836704684716e-12,3.0026997872815462e-05,3.2510456064706884e-07,1.2377540182924973e-06,1.8009228646789591e-12,5.182271867006106e-09,5.944742929138044e-11,4.003493555570136e-07,1.365357455315975e-13,9.356082539183162e-10,1.4930491332233086e-13,3.6429750976543516e-07,6.886157650451919e-15,1.2816666692819121e-13,2.533474772925395e-11,0.001094256142675088,3.2821775445074636e-12,0.00025017708199600886,1.5449926070760627e-06,2.0307564600653128e-08,4.2499941848646704e-15,0.00021276695650700476,9.314605469090508e-14,4.260780154636752e-08,2.2747860520025775e-10,1.9407817968594837e-05,3.590377439480503e-10,1.6918186935847218e-12,4.937418154647576e-09,1.7442393639604544e-06,1.3776310983946422e-05,1.3147985933907576e-08,3.0111458198014943e-09,0.00022956870445707328,4.959954174623952e-09,2.6440241185178818e-12
0.006717663406289091,0.5253617408128967,3.75384427727798e-06,1.1778782627290932e-06,1.6699793585232664e-05,0.008769247315871606,0.0,0.0,0.002280123394352292,0.003522669751024562,0.014540982307002952,0.0015276673162011537,2.7516415446000233e-07,8.332557164005525e-19,9.80228093757487e-14,8.002082787642584e-10,5.501430387508325e-05,0.002287191874923044,2.55955403289547e-08,2.846730684447005e-13,6.848269162298745e-06,7.4109391175659e-14,1.4199534156206265e-10,2.6988913533511888e-05,2.0932578777304472e-07,0.0013389420453236982,1.6765496567849335e-10,1.7428664800823695e-05,3.938689329592044e-05,1.5192039171815254e-08,6.187727671049696e-09,2.1012730256020286e-11,1.3279875357213744e-08,4.3192295710634567e-07,3.76,0.0,0.3734999588692943,0.9572523431583055,0.04424586946982744,0.003051763352217339,0.09836576993480797,0.12013091118486512,1.1371381523464579e-11,1.009985471777857e-15,5.412762354872336e-05,1.6498600244128167e-07,3.0362815997400538e-05,2.097310294540986e-05,7.5486546284413385e-06,0.043436779404731535,0.004792053567908926,2.2480181105644202e-05,1.0001578781167963e-07,0.004627844991729162,1.5427522742728574e-06,2.0849245450195073e-06,1.7626289463830044e-06,4.033132101524297e-06,2.466198766977563e-07,2.124370800398387e-07,8.232733476200617e-05,1.394561601726713e-05,4.176050402510267e-05,1.1767921501374629e-07,7.3817209501714166e-06,0.0021991245250502544,2.155494771289394e-12,3.0201167734946424e-05,3.268569823536066e-07,1.2523552567482627e-06,1.822167312805053e-12,5.273249530509241e-09,6.049736486558329e-11,4.0604286443534626e-07,1.381463651513069e-13,9.465376784293732e-10,1.506836903691484e-13,3.675787350720145e-07,6.949748123916639e-15,1.2955891467732285e-13,2.5455886293331715e-11,0.0011042757727165778,3.3077840506224003e-12,0.0002533047949835444,1.566320972826154e-06,2.0579510833598673e-08,4.283804633179852e-15,0.00021504630470048486,9.437765938178466e-14,4.283311337732629e-08,2.285884465194859e-10,1.9515926057275868e-05,3.6164662937503736e-10,1.7207678877142318e-12,4.9678084220848864e-09,1.7544104597414287e-06,1.3971383708591253e-05,1.3410885202084252e-08,3.0274693610368892e-09,0.00023099730516610125,5.007107733067971e-09,2.669159180383005e-12
0.00672756611860098,0.5254002916992057,3.7727104604241015e-06,1.1869815707379337e-06,1.6803665672018353e-05,0.008814686440813816,0.0,0.0,0.0022865747445476588,0.003543153361743261,0.01466667323350181,0.0015477233753492844,2.7878539121135604e-07,8.526732419719287e-19,9.97724259145758e-14,8.079048562586947e-10,5.527719276324796e-05,0.002304695895812588,2.5987935795425083e-08,2.8784544568996626e-13,6.872294984447807e-06,7.48395739915671e-14,1.435305218998126e-10,2.728193159151365e-05,2.109023220083324e-07,0.0013510269813841573,1.7090574807631352e-10,1.7677117607861794e-05,3.980415657017532e-05,1.5430326922797174e-08,6.266304431035976e-09,2.1262174588518586e-11,1.3394034694736756e-08,4.3558595204890157e-07,3.76,0.0,0.3730372902521605,0.9569295902435614,0.04456648629790273,0.003072266334559951,0.09839226040023018,0.12033543557263045,1.137444456814919e-11,1.0122665708115367e-15,5.4109373560783204e-05,1.6610405020578394e-07,3.0554615500898586e-05,2.107811966529112e-05,7.593255737228659e-06,0.043696741098432995,0.004814893602910091,2.2612006941477486e-05,1.0068199515228587e-07,0.004660348678822808,1.5503806231412594e-06,2.1044354661058192e-06,1.7712404933307663e-06,4.0710771587563515e-06,2.4966092767196447e-07,2.1472464284657945e-07,8.339898884101161e-05,1.4115550043654713e-05,4.217422903704162e-05,1.1821995656435072e-07,7.461981589332868e-06,0.0022279918163036687,2.1751477144788264e-12,3.03756746361467e-05,3.286106947103254e-07,1.2670962422211339e-06,1.843615084980929e-12,5.3656101986281405e-09,6.156356044117668e-11,4.118095290932138e-07,1.3977239926167816e-13,9.575707595220508e-10,1.5207229746391967e-13,3.7088275708614753e-07,7.013791960897797e-15,1.3096740398835718e-13,2.5577221443067607e-11,0.001114370890010316,3.3335196393654578e-12,0.0002564673500194079,1.5879093985382093e-06,2.085459203940322e-08,4.317791839375371e-15,0.00021734603000648744,9.562346942136004e-14,4.305918903739809e-08,2.2970081213624977e-10,1.9624527540105875e-05,3.642698566062009e-10,1.7502017741772111e-12,4.998336403626003e-09,1.7646209800781088e-06,1.4169385518807334e-05,1.3679166973790056e-08,3.0438390101131406e-09,0.00023243284364975647,5.054663593653484e-09,2.694508648462084e-12
0.006737468830912868,0.5254389767774464,3.791630568690563e-06,1.1961400601291796e-06,1.690795805702382e-05,0.00886028420024368,0.0,0.0,0.002293027129440164,0.0035637076007785733,0.014793356742211923,0.0015680171942200434,2.824461250318527e-07,8.725286931023724e-19,1.0155161538846122e-13,8.156619665554795e-10,5.554041880983803e-05,0.002322279233679986,2.6385664400201247e-08,2.910509185416281e-13,6.896424379503064e-06,7.557910014873557e-14,1.4507803109070455e-10,2.7577477412054416e-05,2.1248558128061357e-07,0.0013631985809747919,1.7421661836583628e-10,1.79287350248414e-05,4.0224506682456543e-05,1.567172063099656e-08,6.345753745691184e-09,2.1514121996553623e-11,1.350908079289269e-08,4.392802563759068e-07,3.76,0.0,0.3725731752642599,0.9566046317393131,0.044889117204136596,0.0030928654427848047,0.09841791147321433,0.12054033703692264,1.1377410582967535e-11,1.0145592379751818e-15,5.4090998858292294e-05,1.6722644573553418e-07,3.0746927749359026e-05,2.1183292791977218e-05,7.638019154196143e-06,0.04395776080152444,0.004837769839129729,2.2744142237546988e-05,1.0135074643254734e-07,0.0046930038849954175,1.5580206339127351e-06,2.124100765701962e-06,1.779865112985932e-06,4.1093149848177696e-06,2.527337840809791e-07,2.1703071866221045e-07,8.448235943965154e-05,1.428722481000036e-05,4.259176720776655e-05,1.1876079489168546e-07,7.543178568562359e-06,0.0022572101882766447,2.194942943269575e-12,3.05505107488458e-05,3.303655908764467e-07,1.2819777103567074e-06,1.8652672512767882e-12,5.45936971633555e-09,6.26462143977045e-11,4.176501109856087e-07,1.4141392897293532e-13,9.687080330781917e-10,1.5347075473477618e-13,3.7420962045481165e-07,7.078290078927374e-15,1.323923249720493e-13,2.5698748989058405e-11,0.001124541832796447,3.3593839279437678e-12,0.00025966504326356777,1.60976031201707e-06,2.113283348556899e-08,4.351955244886442e-15,0.00021966622956068392,9.688360150299166e-14,4.3286027740923125e-08,2.308156814114388e-10,1.9733624817118596e-05,3.6690744264997246e-10,1.780128060348735e-12,5.02900217865489e-09,1.7748708526957885e-06,1.4370359081507771e-05,1.3952941665484728e-08,3.0602543935060778e-09,0.00023387533667465146,5.102623765119054e-09,2.720073592314036e-12
0.006747371543224756,0.525477796488931,3.8106042869889725e-06,1.2053538269694088e-06,1.7012669471514113e-05,0.00890604028368433,0.0,0.0,0.002299480368838554,0.0035843320494173382,0.01492103879486149,0.0015885510911792348,2.861466350521414e-07,8.928262984661885e-19,1.0336081511389016e-13,8.234798479147835e-10,5.5803973672286624e-05,0.0023399415833315175,2.6788783619283754e-08,2.942898021081182e-13,6.920658193770612e-06,7.632808909837174e-14,1.4663789863875255e-10,2.7875561776086472e-05,2.140755266950505e-07,0.001375457113370887,1.775885631215703e-10,1.8183548880087748e-05,4.0647945932237005e-05,1.5916247180651807e-08,6.426082863797231e-09,2.1768588993311178e-11,1.3625019508403216e-08,4.430061618769992e-07,3.76,0.0,0.3721076126533876,0.9562774569390057,0.045213770393464324,0.003113560673334412,0.09844272059411806,0.12074561776572439,1.1380279272041465e-11,1.0168635248628211e-15,5.407249883585098e-05,1.683531627931066e-07,3.0939744580969936e-05,2.1288617659250413e-05,7.682944082021552e-06,0.04421983645380549,0.004860681477974922,2.2876581575797668e-05,1.0202202609370294e-07,0.004725810196347366,1.5656720155291698e-06,2.1439212379730623e-06,1.7885024809136248e-06,4.1478467564125085e-06,2.558386706183142e-07,2.1935535054482114e-07,8.557752844001036e-05,1.4460652070751025e-05,4.30131433522507e-05,1.1930169687345116e-07,7.625322830036053e-06,0.0022867832569118686,2.2148808923223964e-12,3.0725668152834256e-05,3.32121562918864e-07,1.29700039163596e-06,1.887124874533001e-12,5.5545437180882216e-09,6.374551927104769e-11,4.2356537608999575e-07,1.4307103486349842e-13,9.79950033008401e-10,1.54879083641468e-13,3.775593705059163e-07,7.143243474622376e-15,1.3383386971461395e-13,2.5820464689764652e-11,0.0011347889372903639,3.3853765206471073e-12,0.00026289817170477915,1.6318761562647407e-06,2.141426061016938e-08,4.386294363541142e-15,0.00022200699936469846,9.815817287745946e-14,4.3513628675719126e-08,2.3193303321324254e-10,1.9843220307896468e-05,3.6955940515214343e-10,1.810554553922471e-12,5.059805820784799e-09,1.785160002230897e-06,1.4574347635371305e-05,1.4232322065202148e-08,3.076715129889676e-09,0.00023532480085285357,5.15099023992736e-09,2.745855073044237e-12
0.0067572742555366445,0.5255167512588055,3.829631300728151e-06,1.214622960460404e-06,1.7117798597630484e-05,0.008951954369569245,0.0,0.0,0.002305934281569099,0.00360502627907459,0.015049725358457895,0.0016093273977901708,2.898871992168784e-07,9.135664567216213e-19,1.0520046391290187e-13,8.313587327896962e-10,5.60678489601306e-05,0.002357682631008412,2.719735086049188e-08,2.975624159213544e-13,6.944997277793315e-06,7.708666060995314e-14,1.4821015165175015e-10,2.817619532445222e-05,2.1567211826419503e-07,0.0013878028428090615,1.8102257676652245e-10,1.8441591143938845e-05,4.107447628091754e-05,1.616393328914769e-08,6.50729900352086e-09,2.2025592032307467e-11,1.3741856695988444e-08,4.467639628350609e-07,3.76,0.0,0.37164060124538356,0.9559480551508198,0.045540454040422916,0.003134352016875302,0.09846668522897101,0.12095127994164839,1.1383050342457679e-11,1.0191794749342512e-15,5.40538728888928e-05,1.6948417409817054e-07,3.113305770745573e-05,2.1394089552484096e-05,7.72802968637705e-06,0.044482965902538675,0.004883627711923623,2.3009319476274892e-05,1.0269581796491055e-07,0.00475876718142106,1.5733344792917174e-06,2.1638976745975165e-06,1.797152275925448e-06,4.186673608600824e-06,2.589758088219865e-07,2.2169857866382812e-07,8.668457741410782e-05,1.4635843539261265e-05,4.343838224206159e-05,1.1984262917224317e-07,7.708425419263783e-06,0.002316714661984361,2.2349619877397155e-12,3.090113884562248e-05,3.3387850201107537e-07,1.312165008375536e-06,1.90918900565869e-12,5.651147828048668e-09,6.486166797019712e-11,4.295560944466555e-07,1.4474379660421772e-13,9.912972868455802e-10,1.5629730465397736e-13,3.8093204973857173e-07,7.20865309656307e-15,1.352922321282786e-13,2.5942364256211764e-11,0.0011451125377577268,3.4114970072517656e-12,0.0002661670330468928,1.6542593866258608e-06,2.169889885698425e-08,4.4208086726229416e-15,0.00022436843432530344,9.944730089066603e-14,4.3741990998399726e-08,2.3305284622137435e-10,1.995331644976144e-05,3.722257603243382e-10,1.841489182079632e-12,5.090747396220519e-09,1.7954883504563814e-06,1.4781394953182456e-05,1.4517423206489944e-08,3.093220831783452e-09,0.00023678125264815512,5.1997649911093575e-09,2.771854141465544e-12
0.006767176967848533,0.5255558415104792,3.848711289366055e-06,1.2239475447968483e-06,1.7223344104712004e-05,0.008998026127013316,0.0,0.0,0.002312388685454458,0.003625789852982548,0.015179422404056283,0.0016303484564580185,2.9366809415204514e-07,9.347653584187772e-19,1.070710325340138e-13,8.392988802674579e-10,5.6332036240349794e-05,0.0023755020558474628,2.7611424047167884e-08,3.008690765984315e-13,6.969442485656886e-06,7.785493856372025e-14,1.4979481553744316e-10,2.847938858059126e-05,2.172753145828504e-07,0.0014002360292866547,1.8451967459529018e-10,1.870289390060735e-05,4.150409940878233e-05,1.6414805616476302e-08,6.589409511513086e-09,2.2285147480022814e-11,1.3859598245974694e-08,4.505539555887314e-07,3.76,0.0,0.37117213993116893,0.95561641569599,0.04586917629382154,0.0031552394592722155,0.09848980286537029,0.12115732574269131,1.1385723503796184e-11,1.0215071365341542e-15,5.403512041358907e-05,1.7061945324919845e-07,3.1326858733266304e-05,2.1499703732398783e-05,7.773275193465697e-06,0.04474714691788455,0.004906607726056124,2.3142350407658855e-05,1.0337210632266781e-07,0.004791874394199609,1.581007717603655e-06,2.1840308651159146e-06,1.8058141600072411e-06,4.2257967187624055e-06,2.6214542584481746e-07,2.240604414158992e-07,8.780358766843038e-05,1.4812810897968397e-05,4.3867508598172074e-05,1.2038355854037495e-07,7.792497467964867e-06,0.0023470080628812287,2.2551866474490343e-12,3.1076914753100645e-05,3.356362986685667e-07,1.3274722758198749e-06,1.9314606850702162e-12,5.749197928573594e-09,6.599485951260985e-11,4.3562303936003664e-07,1.4643229305882968e-13,1.0027503153891344e-09,1.5772543591130357e-13,3.8432769708894874e-07,7.274519773412987e-15,1.3676760763707805e-13,2.606444336012666e-11,0.0011555129668165878,3.4377449546853657e-12,0.000269471925567412,1.6769124579886551e-06,2.1986773492876942e-08,4.455497553370075e-15,0.00022675062843369824,1.0075110234046374e-13,4.39711138768656e-08,2.3417509921295543e-10,2.0063915694842344e-05,3.749065228797562e-10,1.8729399528037298e-12,5.12182696755462e-09,1.8058558170706322e-06,1.4991545251015051e-05,1.4808362004817381e-08,3.109771107146342e-09,0.00023824470840331643,5.24894997400887e-09,2.7980718386154626e-12
0.006777079680160421,0.5255950676732464,3.8678439261151575e-06,1.233327664473789e-06,1.7329304607990547e-05,0.009044255210582861,0.0,0.0,0.002318843396729823,0.0036466223216355437,0.015310135908401992,0.0016516166263768383,2.9748959757290727e-07,9.56437751491998e-19,1.0897299195902945e-13,8.473005424457429e-10,5.659652699850743e-05,0.0023933995259105174,2.8031061682648076e-08,3.042101037992289e-13,6.993994676927284e-06,7.863304778425845e-14,1.5139191623772566e-10,2.8785151881054025e-05,2.1888507367179154e-07,0.0014127569260841358,1.880808828824448e-10,1.896748940853227e-05,4.1936816552959864e-05,1.6668890923081137e-08,6.672421767211777e-09,2.2547271690320618e-11,1.3978250078432652e-08,4.543764396809195e-07,3.76,0.0,0.37070222770418976,0.9552825279173655,0.04619994526107324,0.003176222978847403,0.09851207102506575,0.12136375733930746,1.1388298469586626e-11,1.0238465610500116e-15,5.401624080733351e-05,1.717589731525945e-07,3.1521139112455013e-05,2.160545537836503e-05,7.818679795125567e-06,0.04501237714907557,0.004929620693935786,2.327566874965025e-05,1.0405087506867143e-07,0.004825131365844897,1.5886914212262978e-06,2.2043215956152893e-06,1.8144877915716727e-06,4.265217260861771e-06,2.653477499290146e-07,2.2644097660011244e-07,8.893464007515444e-05,1.4991565817809399e-05,4.43005470867386e-05,1.2092445115363976e-07,7.877550243108068e-06,0.0023776671494485963,2.2755552785616044e-12,3.1252987691570585e-05,3.3739484215830815e-07,1.3429229034149414e-06,1.953940944921518e-12,5.848709958395229e-09,6.714529281835031e-11,4.4176698921545215e-07,1.4813660247461202e-13,1.01430963590906e-09,1.5916349575306448e-13,3.877463512009829e-07,7.340844349752141e-15,1.3826019403459337e-13,2.6186697612056664e-11,0.0011659905544524202,3.4641199166099437e-12,0.0002728131484056042,1.699837836863271e-06,2.227790990018762e-08,4.490360402550663e-15,0.00022915367421996204,1.0206969442044176e-13,4.4200996435637534e-08,2.352997705276685e-10,2.017502051851244e-05,3.7760170757157617e-10,1.9049149934460992e-12,5.153044589025065e-09,1.8162623180655868e-06,1.520484344019771e-05,1.51052583547641e-08,3.1263655556048543e-09,0.0002397151842696852,5.298547121110054e-09,2.824509193656084e-12
0.006786982392472309,0.5256344301539674,3.887028882744126e-06,1.2427634001323514e-06,1.743567866429332e-05,0.009090641264372302,0.0,0.0,0.0023252982308408893,0.003667523226254143,0.015441871851751273,0.001673134278688942,3.01351985716308e-07,9.78581691364444e-19,1.1090679289532793e-13,8.553639367501331e-10,5.6861312686696065e-05,0.00241137470134938,2.8456322201676603e-08,3.075858260421156e-13,7.018654714944613e-06,7.94211113313292e-14,1.5300147824584012e-10,2.9093495423556005e-05,2.2050135273922855e-07,0.0014253657815369828,1.9170723354426261e-10,1.9235410048094357e-05,4.237262862790976e-05,1.6926215736006417e-08,6.7563430157121456e-09,2.281198095119781e-11,1.4097818134361668e-08,4.582317169524605e-07,3.76,0.0,0.3702308636322308,0.95494638117433,0.04653276901874605,0.0031973025484575306,0.09853348725484305,0.12157057689624491,1.1390774956251012e-11,1.026197790007713e-15,5.3997233468454996e-05,1.729027045610803e-07,3.171589018312457e-05,2.1711339617542408e-05,7.864242592322139e-06,0.04527865415812281,0.004952665780937297,2.340926882709417e-05,1.0473210693531344e-07,0.004858537610965162,1.5963852940824954e-06,2.224770649563596e-06,1.8231728396750764e-06,4.304936337077435e-06,2.6858300154783377e-07,2.2884021900203198e-07,9.00778151664668e-05,1.5172119916708357e-05,4.473752233655619e-05,1.2146527274942467e-07,7.963595108471992e-06,0.002408695633312722,2.2960682796212696e-12,3.1429349403953456e-05,3.391540209761088e-07,1.3585175901292378e-06,1.976630802246058e-12,5.949699646404805e-09,6.831316209455402e-11,4.4798872601989343e-07,1.4985680195966872e-13,1.0259757590719848e-09,1.6061150290958371e-13,3.9118805015879477e-07,7.407627700100278e-15,1.3977019082007738e-13,2.6309122579048192e-11,0.001176545628682548,3.4906214298686433e-12,0.00027619100126894584,1.7230380025107457e-06,2.257233352425306e-08,4.525396655069793e-15,0.00023157766312022164,1.0340319452112093e-13,4.443163779122266e-08,2.364268382658085e-10,2.0286633412442365e-05,3.8031132887806886e-10,1.9374225967681233e-12,5.184400309110463e-09,1.8267077669470409e-06,1.5421334936862394e-05,1.540823434695242e-08,3.1430037709519302e-09,0.0002411926962555809,5.348558345317595e-09,2.851167225504584e-12
0.006796885104784198,0.5256739293754135,3.906265821896388e-06,1.2522548226098174e-06,1.7542464798579778e-05,0.00913718391949228,0.0,0.0,0.0023317530017257742,0.003688492096810238,0.015574636218076818,0.001694903799136473,3.0525553120085863e-07,1.001203118981959e-18,1.1287290539973425e-13,8.634892931870456e-10,5.712638466997494e-05,0.00242942723253809,2.888726404446511e-08,3.109965703024355e-13,7.04342346765974e-06,8.021925526254978e-14,1.5462352257175986e-10,2.9404429232983505e-05,2.2212410731073446e-07,0.0014380628378070943,1.953997771372752e-10,1.950668834716603e-05,4.281153614879383e-05,1.718680643651248e-08,6.841180533602373e-09,2.307929142554666e-11,1.4218308368844018e-08,4.6212009205811014e-07,3.76,0.0,0.36975804687540786,0.9546079648480742,0.04686765560437071,0.0032184781341937606,0.09855404913280542,0.12177778657088738,1.139315268382838e-11,1.0285608593069026e-15,5.397809779651518e-05,1.7405061804740443e-07,3.1911103155040994e-05,2.1817351546606215e-05,7.909962706509229e-06,0.04554597539882816,0.0049757421423253035,2.3543144896160745e-05,1.0541578448012336e-07,0.004892092623775642,1.6040890282063212e-06,2.245378807097356e-06,1.8318689642219549e-06,4.344955040862118e-06,2.7185140086811924e-07,2.3125820024838548e-07,9.123319304536423e-05,1.535448477532746e-05,4.517845889902596e-05,1.2200598913280058e-07,8.050643546301245e-06,0.002440097252753548,2.3167260377802116e-12,3.160599154048857e-05,3.4091372273412346e-07,1.3742570271552893e-06,1.999531262444023e-12,6.052182817218731e-09,6.949866554702496e-11,4.542890360495717e-07,1.5159296772187232e-13,1.0377491878646808e-09,1.6206947324158952e-13,3.9465282726642435e-07,7.474870551704204e-15,1.4129779958626637e-13,2.6431713774437767e-11,0.0011871785150644831,3.5172490050304185e-12,0.0002796057845439348,1.7465154333524147e-06,2.2870069546548904e-08,4.560605629478537e-15,0.0002340226852080671,1.0475171921212637e-13,4.4663037047079987e-08,2.375562805067023e-10,2.039875688779001e-05,3.830353986722711e-10,1.9704710905518607e-12,5.215894169291455e-09,1.837192073892028e-06,1.5641065779180136e-05,1.571741479903674e-08,3.1596853401035607e-09,0.00024267726018841677,5.398985538700903e-09,2.8780469414221032e-12
0.006806787817096086,0.525713565736932,3.925554405288252e-06,1.2618020018645363e-06,1.7649661521811745e-05,0.009183882797320696,0.0,0.0,0.0023382075224978004,0.0037095284545591548,0.01570843499337708,0.0017169275842385504,3.0920050680627676e-07,1.024332206486711e-18,1.1487183810462666e-13,8.716768824570345e-10,5.7391734307304015e-05,0.0024475567625133355,2.9323946474067467e-08,3.1444265720639375e-13,7.068301806453299e-06,8.102761121297538e-14,1.5625807035993813e-10,2.9717963198180293e-05,2.2375329174819725e-07,0.0014508483322437816,1.9915958747484708e-10,1.978135693571743e-05,4.3253539323608634e-05,1.7450689465048754e-08,6.926941823033288e-09,2.3349219210165356e-11,1.4339726766070254e-08,4.6604187175191276e-07,3.76,0.0,0.3692837766641021,0.9542672683378366,0.0472046130246543,0.0032397496970018314,0.09857375426135624,0.12198538851471535,1.1395431375170069e-11,1.0309358193455899e-15,5.395883319209596e-05,1.7520268588030462e-07,3.2106769128225356e-05,2.1923486222034423e-05,7.955839330363257e-06,0.045814338242908294,0.004998848925911542,2.3677291159137416e-05,1.0610189112787701e-07,0.004925795882960392,1.6118022947650628e-06,2.266146845652876e-06,1.8405758061230588e-06,4.385274526811103e-06,2.7515317851448057e-07,2.3369495160885012e-07,9.240085345725514e-05,1.5538671930900493e-05,4.562338125595973e-05,1.225465660346183e-07,8.13870712968544e-06,0.002471875765881302,2.3375289315965536e-12,3.1782905681475523e-05,3.4267383435984503e-07,1.390141897432828e-06,2.02264331887434e-12,6.1561756908446504e-09,7.07020093303696e-11,4.606687086825508e-07,1.533451750541551e-13,1.0496304180420848e-09,1.6353742066747221e-13,3.9814071175527024e-07,7.542573530572386e-15,1.4284322351224097e-13,2.6554466671970906e-11,0.0011978895371944438,3.544002133853217e-12,0.00028305779906465534,1.7702726045383294e-06,2.3171143018926272e-08,4.595986559944046e-15,0.00023648882948101803,1.0611538462324582e-13,4.489519329831118e-08,2.3868807528004834e-10,2.0511393470970494e-05,3.8577392813096445e-10,2.0040689254253717e-12,5.247526206905579e-09,1.8477151471546764e-06,1.586408248017749e-05,1.6032926661007778e-08,3.1764098455662215e-09,0.00024416889176104615,5.44983057271967e-09,2.9051493375282227e-12
0.006816690529407974,0.5257533396512679,3.944894289730863e-06,1.271405011295692e-06,1.7757267270732584e-05,0.009230737506739185,0.0,0.0,0.0023446616048492445,0.0037306318100028273,0.01584327416606883,0.00173920804415551,3.131871891350646e-07,1.047979892984257e-18,1.16904076875656e-13,8.799269365747013e-10,5.765735286989638e-05,0.00246576292505878,2.9766429316051046e-08,3.179244207570457e-13,7.0932906070574575e-06,8.184630821923343e-14,1.5790514479361046e-10,3.003410703687292e-05,2.2538886064775455e-07,0.0014637224961122099,2.029877391457864e-10,2.0059448575618367e-05,4.3698637973966225e-05,1.771789126280543e-08,7.013634311069932e-09,2.362178044725496e-11,1.4462079349350078e-08,4.699973654540866e-07,3.76,0.0,0.3688080523182402,0.9539242810659598,0.04754364924698355,0.003261117191296591,0.0985926002736491,0.12219338487160415,1.1397610756685422e-11,1.0333227222453244e-15,5.393943905708626e-05,1.763588782720073e-07,3.230287907622375e-05,2.2029738595093067e-05,8.001871545486622e-06,0.04608373995798379,0.0050219852699512285,2.3811701751735683e-05,1.0679040926043237e-07,0.004959646847618521,1.619524780381971e-06,2.2870755392534864e-06,1.849293016018485e-06,4.425895909601354e-06,2.784885614193114e-07,2.3615050342768602e-07,9.358087569937119e-05,1.5724692894436628e-05,4.6072313843782785e-05,1.2308696823028739e-07,8.227797546626358e-06,0.0025040349558720513,2.358477330584089e-12,3.19600833202186e-05,3.444342417090639e-07,1.4061728758127416e-06,2.0459679536109706e-12,6.261694284973154e-09,7.19233928970282e-11,4.671285373038892e-07,1.5511349842166077e-13,1.0616199425126809e-09,1.6501536183145077e-13,4.016517362398671e-07,7.610737416436174e-15,1.4440666778268276e-13,2.6677376694629685e-11,0.0012086790162046995,3.570880304205846e-12,0.0002865473462375675,1.7943120128522097e-06,2.3475579325329777e-08,4.631538814656258e-15,0.00023897618358221132,1.0749430794933207e-13,4.512810561051248e-08,2.398222000989296e-10,2.062454570735781e-05,3.8852693021077997e-10,2.038224744257617e-12,5.2792964518745954e-09,1.8582768916688653e-06,1.6090432151856824e-05,1.6354899569230586e-08,3.1931768617702534e-09,0.00024566760649196145,5.5010952953561275e-09,2.932475398209774e-12
